휴온스(243070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-21,72708,74074,72328,73468,27108,599193.0,6190011.0
2018-02-22,73012,73164,71267,72557,27010,591765.0,6190011.0
2018-02-23,72253,73771,71342,72026,43614,587432.0,6190011.0
2018-02-26,72177,75517,72101,74683,72134,609097.0,6190011.0
2018-02-27,75137,75137,72253,72709,41654,593003.0,6190011.0
2018-02-28,72253,72405,69445,71571,67624,583718.0,6190011.0
2018-03-02,70204,71038,69217,70963,30468,578766.0,6190011.0
2018-03-05,70963,71190,69141,69218,20033,564529.0,6190011.0
2018-03-06,70583,71267,69596,70888,24666,578147.0,6190011.0
2018-03-07,70735,71873,69900,69901,30810,570100.0,6190011.0
2018-03-08,70204,71190,70052,70508,18479,575052.0,6190011.0
2018-03-09,71949,73164,71494,72102,38984,588051.0,6190011.0
2018-03-12,72860,73239,71570,73089,49711,596098.0,6190011.0
2018-03-13,72936,73543,72101,72937,31169,594860.0,6190011.0
2018-03-14,72253,72632,71494,72102,20215,588051.0,6190011.0
2018-03-15,71494,73391,71190,73089,30064,596098.0,6190011.0
2018-03-16,73088,73316,71949,72253,19881,589289.0,6190011.0
2018-03-19,71494,72025,70887,71115,19715,580004.0,6190011.0
2018-03-20,70204,72708,70204,72557,33748,591765.0,6190011.0
2018-03-21,72557,77262,72557,76352,137650,622715.0,6190011.0
2018-03-22,77338,77793,75289,75821,65037,618382.0,6190011.0
2018-03-23,74454,75971,73695,73696,64194,601050.0,6190011.0
2018-03-26,72860,74985,72328,74303,57255,606002.0,6190011.0
2018-03-27,74758,78172,73999,77339,96045,630762.0,6190011.0
2018-03-28,76123,76503,74378,76048,49154,620239.0,6190011.0
2018-03-29,76882,81968,76048,81665,110648,666045.0,6190011.0
2018-03-30,81665,83106,80525,81210,45924,662331.0,6190011.0
2018-04-02,81284,81892,79160,81513,33288,664807.0,6190011.0
2018-04-03,80754,85231,79918,84170,62635,686472.0,6190011.0
2018-04-04,85990,86901,80981,82272,104045,670997.0,6190011.0
2018-04-05,83410,92821,83410,89938,183597,733516.0,6190011.0
2018-04-06,88874,94339,87508,92594,102912,830610.0,6808282.0
2018-04-09,92593,97830,91455,95402,119284,855801.0,6808282.0
2018-04-10,96236,96388,91986,93049,83290,834695.0,6808282.0
2018-04-11,92062,93352,88799,89558,83583,803377.0,6808282.0
2018-04-12,89406,89937,86066,87661,69131,786357.0,6808282.0
2018-04-13,88418,89937,86369,89938,46612,806781.0,6808282.0
2018-04-16,89329,89937,87508,87737,39060,787037.0,6808282.0
2018-04-17,89481,89481,86369,87282,31249,782952.0,6808282.0
2018-04-18,87812,88418,85383,85763,36051,769336.0,6808282.0
2018-04-19,85535,91834,84700,91077,118767,816994.0,6808282.0
2018-04-20,92745,94718,85004,85688,143685,768655.0,6808282.0
2018-04-23,84700,85687,81892,82728,52065,742103.0,6808282.0
2018-04-24,84168,84245,81665,81969,31968,735294.0,6808282.0
2018-04-25,81892,88799,80070,88420,84445,793165.0,6808282.0
2018-04-26,88115,102991,86066,94568,142841,848312.0,6808282.0
2018-04-27,95781,100410,94187,95250,77975,854439.0,6808282.0
2018-04-30,96388,97147,91834,92670,70206,831291.0,6808282.0
2018-05-02,90392,93201,87964,90166,70537,808824.0,6808282.0
2018-05-03,90164,90316,87280,87282,54179,782952.0,6808282.0
2018-05-04,87280,87357,83637,83639,59300,750273.0,6808282.0
2018-05-08,87660,98513,85763,85763,201077,769336.0,6808282.0
2018-05-09,89558,94263,87888,94188,96957,844908.0,6808282.0
2018-05-10,94111,94111,90240,92290,54448,827887.0,6808282.0
2018-05-11,91455,93580,91379,92746,48597,831972.0,6808282.0
2018-05-14,93201,94870,91455,92442,55464,829249.0,6808282.0
2018-05-15,92624,94080,90713,91078,58632,681509.0,6808282.0
2018-05-16,92442,94899,90895,91260,60807,682871.0,6808282.0
2018-05-17,91987,91987,88166,89531,58011,669935.0,6808282.0
2018-05-18,89166,89894,86528,87711,55420,656318.0,6808282.0
2018-05-21,87347,89712,86801,88439,29565,661765.0,6808282.0
2018-05-23,88529,88893,85527,85891,41087,642702.0,6808282.0
2018-05-24,86437,89439,86164,88166,31796,659723.0,6808282.0
2018-05-25,87802,88620,86073,86801,29289,649510.0,6808282.0
2018-05-28,86164,86437,84708,84709,32645,633851.0,6808282.0
2018-05-29,84708,88984,84253,85982,51265,643383.0,6808282.0
2018-05-30,85982,86528,80978,85163,37908,637255.0,6808282.0
2018-05-31,85527,88075,84617,87984,35381,658361.0,6808282.0
2018-06-01,86892,88711,86801,87347,29436,653595.0,6808282.0
2018-06-04,86983,87347,83616,84163,34668,629766.0,6808282.0
2018-06-05,84162,87347,84162,85618,25159,640659.0,6808282.0
2018-06-07,86437,87347,85072,86437,24287,646787.0,6808282.0
2018-06-08,86437,86437,83798,84163,45794,755548.0,8168085.0
2018-06-11,84162,84617,80887,81342,47052,730227.0,8168085.0
2018-06-12,81523,86073,81342,84072,66423,754731.0,8168085.0
2018-06-14,84617,85072,82706,83708,64534,751464.0,8168085.0
2018-06-15,83161,88620,83070,87711,61025,787403.0,8168085.0
2018-06-18,87711,87802,81705,82525,55704,740845.0,8168085.0
2018-06-19,83616,83616,77884,78248,68493,702455.0,8168085.0
2018-06-20,78248,81433,78248,80341,39943,721242.0,8168085.0
2018-06-21,80432,83343,79158,79704,35801,715524.0,8168085.0
2018-06-22,78794,82706,78794,82252,42417,738395.0,8168085.0
2018-06-25,82069,85891,81887,84345,29206,757181.0,8168085.0
2018-06-26,84344,87347,83343,85254,55256,765350.0,8168085.0
2018-06-27,86710,88893,84253,85527,51564,767800.0,8168085.0
2018-06-28,85254,87347,83798,83890,31455,753097.0,8168085.0
2018-06-29,85436,85436,83070,83344,25119,748197.0,8168085.0
2018-07-02,82979,83980,78339,78976,43823,708990.0,8168085.0
2018-07-03,79613,81796,77793,79886,36823,717158.0,8168085.0
2018-07-04,80614,88257,79886,87711,138140,787403.0,8168085.0
2018-07-05,87711,90713,84071,86619,92140,777602.0,8168085.0
2018-07-06,86255,88529,83252,88530,66462,794755.0,8168085.0
2018-07-09,88620,92169,86528,91896,117173,824977.0,8168085.0
2018-07-10,93261,98265,93261,97356,130235,873985.0,8168085.0
2018-07-11,96445,97537,93716,95172,76250,854382.0,8168085.0
2018-07-12,95081,97446,94171,96810,43900,869084.0,8168085.0
2018-07-13,96354,98629,95535,97265,28834,873168.0,8168085.0
2018-07-16,97264,98447,95262,95718,23593,859283.0,8168085.0
2018-07-17,95717,96809,93625,94080,25550,844580.0,8168085.0
2018-07-18,94535,95990,92715,94353,26953,847030.0,8168085.0
2018-07-19,93716,95081,91805,91805,41990,824160.0,8168085.0
2018-07-20,91714,93352,89621,91805,31265,824160.0,8168085.0
2018-07-23,91987,91987,87074,87438,56849,784953.0,8168085.0
2018-07-24,88529,88711,85891,86801,25999,779235.0,8168085.0
2018-07-25,86801,87256,82797,84618,58684,759632.0,8168085.0
2018-07-26,85709,88711,83798,88712,38319,796388.0,8168085.0
2018-07-27,88711,89075,86892,87620,26393,786587.0,8168085.0
2018-07-30,87165,87893,84071,84891,40742,762082.0,8168085.0
2018-07-31,85163,87620,84253,87620,29019,786587.0,8168085.0
2018-08-01,88347,88347,85345,88257,41146,792304.0,8168085.0
2018-08-02,87347,87802,84708,84981,36732,762899.0,8168085.0
2018-08-03,85072,86164,83980,85527,40284,767800.0,8168085.0
2018-08-06,86346,86346,83980,83981,24844,753914.0,8168085.0
2018-08-07,83980,85618,83161,85345,22991,766166.0,8168085.0
2018-08-08,85345,86073,84526,84800,19300,761266.0,8168085.0
2018-08-09,84617,86255,84435,86255,20807,774334.0,8168085.0
2018-08-10,85800,86346,81433,82252,102776,738395.0,8168085.0
2018-08-13,81251,81978,78339,78430,58921,704089.0,8168085.0
2018-08-14,78430,83252,78430,82343,52878,739212.0,8168085.0
2018-08-16,81887,84344,79795,83981,43475,753914.0,8168085.0
2018-08-17,84344,86073,83889,85709,30729,769434.0,8168085.0
2018-08-20,86164,86892,84708,85072,19810,763716.0,8168085.0
2018-08-21,84526,88620,84526,88257,46307,792304.0,8168085.0
2018-08-22,88257,88529,85527,85891,32320,771067.0,8168085.0
2018-08-23,85891,87347,85436,86437,18878,775968.0,8168085.0
2018-08-24,85527,87802,85436,87529,22679,785770.0,8168085.0
2018-08-27,87529,88984,86983,88712,28286,796388.0,8168085.0
2018-08-28,89166,90713,87984,87984,29429,789854.0,8168085.0
2018-08-29,87984,88438,86528,88348,27683,793121.0,8168085.0
2018-08-30,88075,88893,86710,88803,15634,797205.0,8168085.0
2018-08-31,87529,90804,87529,90441,38758,811908.0,8168085.0
2018-09-03,90531,91896,88984,90168,26750,809457.0,8168085.0
2018-09-04,90167,91714,89075,91260,26954,819259.0,8168085.0
2018-09-05,91077,91077,88529,88530,30969,794755.0,8168085.0
2018-09-06,88529,90076,86983,87529,22951,785770.0,8168085.0
2018-09-07,87529,87620,85982,87438,25220,784953.0,8168085.0
2018-09-10,86619,87711,85527,85527,23451,767800.0,8168085.0
2018-09-11,84890,87347,84890,87074,13691,781686.0,8168085.0
2018-09-12,87074,90167,87074,89804,35805,806190.0,8168085.0
2018-09-13,89803,90895,89257,90896,35119,815992.0,8168085.0
2018-09-14,93079,93443,90531,91533,40092,821709.0,8168085.0
2018-09-17,90986,91532,88529,88530,27426,794755.0,8168085.0
2018-09-18,88529,89348,87984,89076,18368,799656.0,8168085.0
2018-09-19,90076,90076,87802,88257,15888,792304.0,8168085.0
2018-09-20,88984,90440,87711,87893,26494,789037.0,8168085.0
2018-09-21,88711,90076,87893,90077,24751,808640.0,8168085.0
2018-09-27,89257,90622,89166,90350,17413,811091.0,8168085.0
2018-09-28,90440,90440,88529,90077,28338,808640.0,8168085.0
2018-10-01,90076,90076,87438,87711,24166,787403.0,8168085.0
2018-10-02,88257,88257,84617,84618,47198,759632.0,8168085.0
2018-10-04,85800,86528,84162,85527,25184,767800.0,8168085.0
2018-10-05,86255,86619,83161,83344,30160,748197.0,8168085.0
2018-10-08,84162,85800,79613,82616,34784,741662.0,8168085.0
2018-10-10,82797,83252,79431,79886,40662,717158.0,8168085.0
2018-10-11,76883,78430,70150,70970,134021,637111.0,8168085.0
2018-10-12,70241,73062,70241,72607,87982,651813.0,8168085.0
2018-10-15,73062,73426,66420,67057,68248,601988.0,8168085.0
2018-10-16,67330,70423,67330,69059,48720,619958.0,8168085.0
2018-10-17,69877,70878,68148,70060,34618,628943.0,8168085.0
2018-10-18,70150,70696,68694,69514,20389,624042.0,8168085.0
2018-10-19,68148,70059,68057,70060,19135,628943.0,8168085.0
2018-10-22,69149,70059,67694,68968,17510,619141.0,8168085.0
2018-10-23,68239,69331,67421,67694,40676,607706.0,8168085.0
2018-10-24,68785,71333,67694,69241,40637,621591.0,8168085.0
2018-10-25,67603,68694,64691,67239,34754,603621.0,8168085.0
2018-10-26,67512,67694,59687,61689,90727,553796.0,8168085.0
2018-10-29,63235,65783,59414,59414,86957,533376.0,8168085.0
2018-10-30,60142,62598,58777,62417,53041,560331.0,8168085.0
2018-10-31,63144,63235,60961,61416,27413,551346.0,8168085.0
2018-11-01,61779,63963,60961,61325,31270,550529.0,8168085.0
2018-11-02,62780,64782,61506,64328,51219,577484.0,8168085.0
2018-11-05,64054,64600,62325,64419,34444,578300.0,8168085.0
2018-11-06,64327,71515,64054,69878,168355,627309.0,8168085.0
2018-11-07,69331,69331,64236,64964,119999,583201.0,8168085.0
2018-11-08,66329,66420,63144,63509,86722,570132.0,8168085.0
2018-11-09,63781,64054,61052,61507,49688,552163.0,8168085.0
2018-11-12,60415,64691,59414,63964,100043,574216.0,8168085.0
2018-11-13,61870,62871,59232,62053,75314,557063.0,8168085.0
2018-11-14,61506,66875,61415,64964,82872,583201.0,8168085.0
2018-11-15,64964,66056,63144,64691,45232,580751.0,8168085.0
2018-11-16,65601,67512,64509,66147,58770,593820.0,8168085.0
2018-11-19,66602,67603,65783,66693,38746,598721.0,8168085.0
2018-11-20,65510,66238,64964,65146,28366,584835.0,8168085.0
2018-11-21,64418,65783,63235,65510,25339,588102.0,8168085.0
2018-11-22,65783,67057,64873,65146,26083,584835.0,8168085.0
2018-11-23,65237,66238,63963,65146,20108,584835.0,8168085.0
2018-11-26,64782,66875,64691,65692,27579,589736.0,8168085.0
2018-11-27,66420,66693,65419,66420,16116,596270.0,8168085.0
2018-11-28,66238,66966,65783,66511,19676,597087.0,8168085.0
2018-11-29,67694,67876,66056,66147,37793,593820.0,8168085.0
2018-11-30,65965,66693,65874,66238,16774,594637.0,8168085.0
2018-12-03,66693,67785,66329,66966,25503,601171.0,8168085.0
2018-12-04,67421,67966,66602,66966,25490,601171.0,8168085.0
2018-12-05,65601,67239,65146,66966,26785,601171.0,8168085.0
2018-12-06,66602,67148,65146,66147,37300,593820.0,8168085.0
2018-12-07,67148,67421,65510,67421,32675,605255.0,8168085.0
2018-12-10,67966,71242,67603,69969,93560,628126.0,8168085.0
2018-12-11,70696,77702,69422,74973,186779,673050.0,8168085.0
2018-12-12,75700,77702,74245,76247,73431,684486.0,8168085.0
2018-12-13,76155,76246,73881,74973,66998,673050.0,8168085.0
2018-12-14,74336,76337,73335,73517,35830,659981.0,8168085.0
2018-12-17,73517,74518,71697,72789,44515,653447.0,8168085.0
2018-12-18,72061,74154,71606,73153,24427,656714.0,8168085.0
2018-12-19,74154,75427,72607,74700,32760,670600.0,8168085.0
2018-12-20,74972,75518,73972,74973,30035,673050.0,8168085.0
2018-12-21,74336,76246,74336,74791,27515,671417.0,8168085.0
2018-12-24,75154,76246,73608,75883,42494,681218.0,8168085.0
2018-12-26,75427,76337,70514,74700,95394,670600.0,8168085.0
2018-12-27,75500,76800,70900,71400,69743,583201.0,8168085.0
2018-12-28,71400,73400,69600,71600,85497,584835.0,8168085.0
2019-01-02,72100,72100,67800,68000,55526,555430.0,8168085.0
2019-01-03,68000,69400,64300,64400,60077,526025.0,8168085.0
2019-01-04,64400,66900,63700,66900,44158,546445.0,8168085.0
2019-01-07,67800,68900,66500,68500,29888,559514.0,8168085.0
2019-01-08,67800,68700,66500,67600,34897,552163.0,8168085.0
2019-01-09,67100,69500,67100,69500,23595,567682.0,8168085.0
2019-01-10,68900,69500,68000,68600,22083,560331.0,8168085.0
2019-01-11,68400,69000,68000,69000,12130,563598.0,8168085.0
2019-01-14,69400,69400,67700,68300,11843,557880.0,8168085.0
2019-01-15,68800,69300,67700,69000,14257,563598.0,8168085.0
2019-01-16,68800,69700,67700,69200,19318,565231.0,8168085.0
2019-01-17,68600,69500,67500,67900,20220,554613.0,8168085.0
2019-01-18,68400,68500,65700,66500,41128,543178.0,8168085.0
2019-01-21,66200,66800,65700,66300,26557,541544.0,8168085.0
2019-01-22,65900,67300,65900,67300,15373,549712.0,8168085.0
2019-01-23,66700,67700,66200,66700,13615,544811.0,8168085.0
2019-01-24,66700,68200,66000,68100,24103,556247.0,8168085.0
2019-01-25,67500,69400,67100,68400,25505,558697.0,8168085.0
2019-01-28,68000,69800,68000,68400,22503,558697.0,8168085.0
2019-01-29,68400,68800,67300,68400,24916,558697.0,8168085.0
2019-01-30,67600,68700,67200,67800,33272,553796.0,8168085.0
2019-01-31,68000,69000,67400,67800,34574,553796.0,8168085.0
2019-02-01,67700,68500,66900,67100,26957,548079.0,8168085.0
2019-02-07,67200,68000,66100,67900,38272,554613.0,8168085.0
2019-02-08,67200,69000,67200,68200,25842,557063.0,8168085.0
2019-02-11,68300,70900,67900,70800,52160,578300.0,8168085.0
2019-02-12,70800,70800,68500,69800,41852,570132.0,8168085.0
2019-02-13,70300,71000,70000,70600,27238,576667.0,8168085.0
2019-02-14,70700,71500,70600,71100,25580,580751.0,8168085.0
2019-02-15,70600,72600,69700,70000,36864,571766.0,8168085.0
2019-02-18,70900,71800,70000,71400,28476,583201.0,8168085.0
2019-02-19,70800,72000,70000,70400,27702,575033.0,8168085.0
2019-02-20,70500,71900,70000,71600,24644,584835.0,8168085.0
2019-02-21,71600,72300,69800,70300,41419,574216.0,8168085.0
2019-02-22,70500,71000,69400,70200,21595,573400.0,8168085.0
2019-02-25,69900,70800,69700,70200,15060,573400.0,8168085.0
2019-02-26,70200,71200,70100,70700,17297,577484.0,8168085.0
2019-02-27,70900,70900,69500,69900,22743,570949.0,8168085.0
2019-02-28,69800,76000,69800,73300,136834,598721.0,8168085.0
2019-03-04,75400,76500,73300,73900,61754,603621.0,8168085.0
2019-03-05,73900,75900,73500,73800,38575,602805.0,8168085.0
2019-03-06,74800,74800,71900,73500,34409,600354.0,8168085.0
2019-03-07,73000,73700,71600,71900,22711,587285.0,8168085.0
2019-03-08,71900,72600,70900,71500,25698,584018.0,8168085.0
2019-03-11,71500,72300,70000,72000,22219,588102.0,8168085.0
2019-03-12,72800,73900,72300,72900,45208,595453.0,8168085.0
2019-03-13,72800,75100,72300,74400,61415,607706.0,8168085.0
2019-03-14,74500,75200,73300,73300,36503,598721.0,8168085.0
2019-03-15,74300,75300,73300,74400,42751,607706.0,8168085.0
2019-03-18,75000,75500,73800,74600,28582,609339.0,8168085.0
2019-03-19,74300,74900,72600,72600,32589,593003.0,8168085.0
2019-03-20,73000,73000,71200,71500,29193,584018.0,8168085.0
2019-03-21,72100,72600,70900,71300,20315,582384.0,8168085.0
2019-03-22,72000,72800,70900,72100,21568,588919.0,8168085.0
2019-03-25,70900,71600,69900,70100,22372,572583.0,8168085.0
2019-03-26,70100,71000,69400,69900,16031,570949.0,8168085.0
2019-03-27,69900,70600,66100,67300,60767,549712.0,8168085.0
2019-03-28,67200,67900,65700,66600,28314,543994.0,8168085.0
2019-03-29,67100,67300,66000,66600,21216,543994.0,8168085.0
2019-04-01,65800,68600,65800,67300,33761,549712.0,8168085.0
2019-04-02,67900,68100,66300,66700,26603,544811.0,8168085.0
2019-04-03,66300,67300,66000,67100,23390,548079.0,8168085.0
2019-04-04,67500,67500,66400,67200,21152,548895.0,8168085.0
2019-04-05,67300,67700,66400,67000,24234,547262.0,8168085.0
2019-04-08,66500,66700,65800,66300,36277,541544.0,8168085.0
2019-04-09,66300,66300,65000,65700,51803,536643.0,8168085.0
2019-04-10,65000,68200,64800,67500,52169,606404.0,8983757.0
2019-04-11,67000,69200,67000,67500,57751,606404.0,8983757.0
2019-04-12,69600,69700,66500,66600,80074,598318.0,8983757.0
2019-04-15,66900,67600,66000,67400,46920,605505.0,8983757.0
2019-04-16,67800,67800,66400,66600,25232,598318.0,8983757.0
2019-04-17,66900,66900,65700,65900,38049,592030.0,8983757.0
2019-04-18,65700,66100,64800,65000,43184,583944.0,8983757.0
2019-04-19,65000,66000,64900,65300,15167,586639.0,8983757.0
2019-04-22,67000,67200,65700,66100,32437,593826.0,8983757.0
2019-04-23,66100,66200,65200,65500,25391,588436.0,8983757.0
2019-04-24,66200,66200,64800,65200,28627,585741.0,8983757.0
2019-04-25,65200,65500,64200,64500,31233,579452.0,8983757.0
2019-04-26,64400,64600,63700,64000,29190,574960.0,8983757.0
2019-04-29,65000,65200,64000,65000,24761,583944.0,8983757.0
2019-04-30,64700,64700,63900,64300,18102,577656.0,8983757.0
2019-05-02,63700,64900,63700,64200,25856,576757.0,8983757.0
2019-05-03,64300,67300,63900,66600,54627,598318.0,8983757.0
2019-05-07,65700,66400,65100,65200,21927,585741.0,8983757.0
2019-05-08,64900,64900,64000,64000,27431,574960.0,8983757.0
2019-05-09,64900,64900,62300,62300,40112,559688.0,8983757.0
2019-05-10,62500,63500,60400,61500,37474,552501.0,8983757.0
2019-05-13,61500,61900,59500,59500,41149,534534.0,8983757.0
2019-05-14,58500,60200,58500,59200,42293,531838.0,8983757.0
2019-05-15,59800,62900,59300,62900,32098,565078.0,8983757.0
2019-05-16,62700,62700,60900,61000,31256,548009.0,8983757.0
2019-05-17,61100,61500,58500,58700,68404,527347.0,8983757.0
2019-05-20,59300,59400,56300,56500,58082,507582.0,8983757.0
2019-05-21,56500,58500,56500,56900,41950,511176.0,8983757.0
2019-05-22,58300,58300,56500,57000,24417,512074.0,8983757.0
2019-05-23,56800,57400,56000,56100,34780,503989.0,8983757.0
2019-05-24,56600,56900,55700,56300,20939,505786.0,8983757.0
2019-05-27,57000,57000,55800,56200,19458,504887.0,8983757.0
2019-05-28,56100,58000,55800,57800,38688,519261.0,8983757.0
2019-05-29,57100,57600,54200,54900,80079,493208.0,8983757.0
2019-05-30,55000,55600,54200,54600,29393,490513.0,8983757.0
2019-05-31,54800,56500,54600,55800,33198,501294.0,8983757.0
2019-06-03,55800,56300,54800,56100,24247,503989.0,8983757.0
2019-06-04,56100,56800,55700,56300,13849,505786.0,8983757.0
2019-06-05,56900,57200,55800,56000,22054,503090.0,8983757.0
2019-06-07,56300,57100,55800,57000,33070,512074.0,8983757.0
2019-06-10,57200,57400,56400,56700,33625,509379.0,8983757.0
2019-06-11,56700,58100,56100,58000,48860,521058.0,8983757.0
2019-06-12,58000,58000,57000,57200,35316,513871.0,8983757.0
2019-06-13,57500,57800,56800,57100,45119,512973.0,8983757.0
2019-06-14,57200,57700,56600,56600,19444,508481.0,8983757.0
2019-06-17,56700,57000,55200,55600,34729,499497.0,8983757.0
2019-06-18,55600,56200,55100,55600,20238,499497.0,8983757.0
2019-06-19,56000,57200,55800,56500,25014,507582.0,8983757.0
2019-06-20,56800,59000,56400,58100,44667,521956.0,8983757.0
2019-06-21,58300,58900,57300,57600,22010,517464.0,8983757.0
2019-06-24,57900,58300,56700,58000,20681,521058.0,8983757.0
2019-06-25,57700,58300,56900,57100,23207,512973.0,8983757.0
2019-06-26,56900,58700,56900,57700,30185,518363.0,8983757.0
2019-06-27,58000,58500,56900,57700,32976,518363.0,8983757.0
2019-06-28,57800,58800,57100,57300,31505,514769.0,8983757.0
2019-07-01,57300,58500,57300,58400,30167,524651.0,8983757.0
2019-07-02,58100,59600,57500,59300,31868,532737.0,8983757.0
2019-07-03,59500,59500,58100,58800,18774,528245.0,8983757.0
2019-07-04,58800,59000,56600,57800,36120,519261.0,8983757.0
2019-07-05,57500,58400,57400,58300,16179,523753.0,8983757.0
2019-07-08,58300,58300,55400,55800,28022,501294.0,8983757.0
2019-07-09,55800,57200,55300,55300,23388,496802.0,8983757.0
2019-07-10,56600,56600,54900,55500,24909,498599.0,8983757.0
2019-07-11,56100,56700,55000,56400,26464,506684.0,8983757.0
2019-07-12,56400,57100,55700,56500,14006,507582.0,8983757.0
2019-07-15,56800,56800,55200,55900,24614,502192.0,8983757.0
2019-07-16,56000,56700,55500,55900,19062,502192.0,8983757.0
2019-07-17,56400,56400,54900,55000,20169,494107.0,8983757.0
2019-07-18,54700,54900,54100,54500,14011,489615.0,8983757.0
2019-07-19,54900,55500,54400,55400,14037,497700.0,8983757.0
2019-07-22,55400,55600,54700,55000,12000,494107.0,8983757.0
2019-07-23,54900,55200,53700,54100,24700,486021.0,8983757.0
2019-07-24,54100,54700,52700,52700,30519,473444.0,8983757.0
2019-07-25,52300,53000,49950,50300,76960,451883.0,8983757.0
2019-07-26,50300,51000,49450,50400,29821,452781.0,8983757.0
2019-07-29,50400,50700,49050,49050,29362,440653.0,8983757.0
2019-07-30,49400,49900,48550,49150,17563,441552.0,8983757.0
2019-07-31,49150,49750,47800,49250,31135,442450.0,8983757.0
2019-08-01,49350,50300,48550,49000,19693,440204.0,8983757.0
2019-08-02,49000,50200,48100,48750,21408,437958.0,8983757.0
2019-08-05,48000,48550,43350,43350,73390,389446.0,8983757.0
2019-08-06,41200,44600,41200,42000,105552,377318.0,8983757.0
2019-08-07,41200,44300,41200,44000,104151,395285.0,8983757.0
2019-08-08,44300,45800,44300,45800,44145,411456.0,8983757.0
2019-08-09,45800,45950,44750,45400,32210,407863.0,8983757.0
2019-08-12,45400,46150,43550,45350,35005,407413.0,8983757.0
2019-08-13,44700,45800,44350,44900,19815,403371.0,8983757.0
2019-08-14,45450,45850,43700,44400,53931,398879.0,8983757.0
2019-08-16,44000,44700,42850,43700,30405,392590.0,8983757.0
2019-08-19,44350,44350,42750,43050,31214,386751.0,8983757.0
2019-08-20,43100,45450,43100,44600,36787,400676.0,8983757.0
2019-08-21,44350,47050,44200,47050,37668,422686.0,8983757.0
2019-08-22,47050,47200,46300,46350,41738,416397.0,8983757.0
2019-08-23,45600,46950,45400,45700,16614,410558.0,8983757.0
2019-08-26,44500,44950,42500,42500,54647,381810.0,8983757.0
2019-08-27,43300,43800,42250,43200,19108,388098.0,8983757.0
2019-08-28,43200,44850,42250,44650,42777,401125.0,8983757.0
2019-08-29,44750,45000,43800,44400,30847,398879.0,8983757.0
2019-08-30,45000,45950,44750,45450,32467,408312.0,8983757.0
2019-09-02,44800,45850,44400,45750,26605,411007.0,8983757.0
2019-09-03,45350,46750,44900,45500,34759,408761.0,8983757.0
2019-09-04,45100,46650,44900,46200,25673,415050.0,8983757.0
2019-09-05,46100,46700,45850,46200,24299,415050.0,8983757.0
2019-09-06,46400,46400,45100,45200,23099,406066.0,8983757.0
2019-09-09,45200,45900,44050,44500,18222,399777.0,8983757.0
2019-09-10,44500,44650,43200,43400,36852,389895.0,8983757.0
2019-09-11,43400,44350,43400,43800,30881,393489.0,8983757.0
2019-09-16,44300,44450,43750,44150,28726,396633.0,8983757.0
2019-09-17,44150,45800,43900,45350,81150,407413.0,8983757.0
2019-09-18,45500,45700,44400,44500,44764,399777.0,8983757.0
2019-09-19,44500,45450,43650,44000,32028,395285.0,8983757.0
2019-09-20,44100,44500,43550,44450,35996,399328.0,8983757.0
2019-09-23,44150,44300,43650,43700,24416,392590.0,8983757.0
2019-09-24,43300,44900,42900,43750,36984,393039.0,8983757.0
2019-09-25,43500,43800,41600,42000,66593,377318.0,8983757.0
2019-09-26,42200,44300,42200,43150,53953,387649.0,8983757.0
2019-09-27,43200,43250,41900,42550,31880,382259.0,8983757.0
2019-09-30,42300,42500,41550,42350,29236,380462.0,8983757.0
2019-10-01,42000,43800,42000,43300,56566,388997.0,8983757.0
2019-10-02,42950,43450,42600,42600,18719,382708.0,8983757.0
2019-10-04,42600,43250,41900,42500,23377,381810.0,8983757.0
2019-10-07,42600,43300,42200,42600,37788,382708.0,8983757.0
