안트로젠(065660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-03,110500,120000,110000,113000,221333,898760.0,7953631.0
2018-05-04,111500,114200,106800,106800,100348,849448.0,7953631.0
2018-05-08,107500,110100,93000,94400,175505,750823.0,7953631.0
2018-05-09,95200,104400,95000,103300,167603,821610.0,7953631.0
2018-05-10,104300,109900,101500,107000,112837,851039.0,7953631.0
2018-05-11,106000,115600,105200,109700,136618,872513.0,7953631.0
2018-05-14,108700,108800,101700,105300,102702,837517.0,7953631.0
2018-05-15,107000,109600,103000,108600,86320,863764.0,7953631.0
2018-05-16,111000,113000,106800,110300,113353,877285.0,7953631.0
2018-05-17,112600,112800,108300,109500,65280,870923.0,7953631.0
2018-05-18,110500,111300,108900,110000,57310,874899.0,7953631.0
2018-05-21,111000,113500,110200,111000,64584,882853.0,7953631.0
2018-05-23,111500,111800,103600,103700,91920,824792.0,7953631.0
2018-05-24,104000,112200,103700,112000,107581,890807.0,7953631.0
2018-05-25,113200,119900,112800,118700,204110,944096.0,7953631.0
2018-05-28,114100,121000,112800,119500,130703,950459.0,7953631.0
2018-05-29,119000,133900,118000,123300,411381,980683.0,7953631.0
2018-05-30,127400,135200,124500,135200,265875,1075331.0,7953631.0
2018-05-31,139100,145000,132500,144600,310143,1150095.0,7953631.0
2018-06-01,142000,148900,140000,144800,185668,1151686.0,7953631.0
2018-06-04,144000,146000,133500,137000,179986,1089647.0,7953631.0
2018-06-05,136200,139300,127600,129100,153187,1026814.0,7953631.0
2018-06-07,130000,142500,128700,142500,159849,1133392.0,7953631.0
2018-06-08,141200,143800,138400,138900,91901,1104759.0,7953631.0
2018-06-11,138900,139600,131400,132400,81151,1053061.0,7953631.0
2018-06-12,134700,142300,126800,135900,212983,1080898.0,7953631.0
2018-06-14,137500,146000,131300,144900,316578,1152481.0,7953631.0
2018-06-15,143900,147700,141500,147700,116436,1174751.0,7953631.0
2018-06-18,147700,152700,143300,143300,152082,1139755.0,7953631.0
2018-06-19,145100,146100,125700,133000,218503,1057833.0,7953631.0
2018-06-20,133500,135600,128600,130500,140200,1037949.0,7953631.0
2018-06-21,131500,131500,120700,121700,138086,967957.0,7953631.0
2018-06-22,118800,125100,112100,123600,212811,983069.0,7953631.0
2018-06-25,122500,124900,119500,120400,56547,957617.0,7953631.0
2018-06-26,116500,121600,112800,118000,105095,938528.0,7953631.0
2018-06-27,117700,124100,117600,117600,67459,935347.0,7953631.0
2018-06-28,117100,119700,114400,114400,38925,909895.0,7953631.0
2018-06-29,115700,116100,108000,110900,91234,882058.0,7953631.0
2018-07-02,111000,116000,107300,108500,62919,862969.0,7953631.0
2018-07-03,110100,112100,103200,108500,71820,862969.0,7953631.0
2018-07-04,108600,113800,106800,112600,73509,895579.0,7953631.0
2018-07-05,113000,121200,111500,115000,99612,914668.0,7953631.0
2018-07-06,113600,115800,111000,115800,59216,921030.0,7953631.0
2018-07-09,116500,116700,111500,111900,55632,890011.0,7953631.0
2018-07-10,112400,113200,107700,107800,65156,857401.0,7953631.0
2018-07-11,106200,107700,101100,101100,85238,804112.0,7953631.0
2018-07-12,100000,104900,98400,103200,72311,820815.0,7953631.0
2018-07-13,101900,108200,101800,108200,51291,860583.0,7953631.0
2018-07-16,109000,109700,105800,107700,39802,856606.0,7953631.0
2018-07-17,108500,115300,108500,110500,73831,878876.0,7953631.0
2018-07-18,113200,113400,104600,107000,69680,851039.0,7953631.0
2018-07-19,107000,107100,103300,104500,47772,831154.0,7953631.0
2018-07-20,104500,105400,99000,99400,75447,790591.0,7953631.0
2018-07-23,98700,99700,87100,87300,150993,694352.0,7953631.0
2018-07-24,87300,91500,84800,84800,233152,674468.0,7953631.0
2018-07-25,84100,85300,78900,83800,245315,666514.0,7953631.0
2018-07-26,85500,87500,81800,86100,118949,684808.0,7953631.0
2018-07-27,86100,86700,84500,86100,55319,684808.0,7953631.0
2018-07-30,84800,86900,81000,84200,80244,669696.0,7953631.0
2018-07-31,84000,97600,83000,91000,196460,723780.0,7953631.0
2018-08-01,91200,95900,90500,94300,123434,750027.0,7953631.0
2018-08-02,93400,93500,88700,88700,100730,705487.0,7953631.0
2018-08-03,89900,91400,88900,90900,46309,722985.0,7953631.0
2018-08-06,90500,92300,88000,88000,42006,699920.0,7953631.0
2018-08-07,88000,92200,87700,89800,59284,714236.0,7953631.0
2018-08-08,90400,91700,88900,89400,37796,711055.0,7953631.0
2018-08-09,89100,93100,88100,92400,79679,734916.0,7953631.0
2018-08-10,91800,94900,89900,91400,91167,726962.0,7953631.0
2018-08-13,90700,90700,83700,83800,102443,666514.0,7953631.0
2018-08-14,83000,86900,83000,85500,53801,680035.0,7953631.0
2018-08-16,82000,84500,79000,84500,96167,672082.0,7953631.0
2018-08-17,84600,91000,84300,90200,112862,717418.0,7953631.0
2018-08-20,91000,94200,90200,90700,83347,721394.0,7953631.0
2018-08-21,91700,100600,91300,98800,213270,785819.0,7953631.0
2018-08-22,100200,104100,99000,99200,159222,789000.0,7953631.0
2018-08-23,100000,102800,98500,102000,90962,811270.0,7953631.0
2018-08-24,102400,106000,101400,102000,105161,811270.0,7953631.0
2018-08-27,99900,102000,96000,96100,197356,764344.0,7953631.0
2018-08-28,96500,102400,96500,99100,198810,788205.0,7953631.0
2018-08-29,100500,102000,97000,97600,106453,776274.0,7953631.0
2018-08-30,98600,100400,96600,97200,71875,773093.0,7953631.0
2018-08-31,98000,104000,97600,103900,201640,826382.0,7953631.0
2018-09-03,103000,104900,99700,101700,232906,808884.0,7953631.0
2018-09-04,102300,102900,98500,99900,171158,794568.0,7953631.0
2018-09-05,100000,100700,96600,97000,130562,771502.0,7953631.0
2018-09-06,96700,96700,91800,94000,199955,747641.0,7953631.0
2018-09-07,93800,97400,92400,94100,130994,748437.0,7953631.0
2018-09-10,93600,94700,91700,92000,73100,731734.0,7953631.0
2018-09-11,92000,96000,92000,94700,97314,753209.0,7953631.0
2018-09-12,95800,98200,94300,96100,130964,764344.0,7953631.0
2018-09-13,97100,98100,95000,97500,93609,775479.0,7953631.0
2018-09-14,98200,100900,96700,98400,140361,782637.0,7953631.0
2018-09-17,99800,100000,95200,95200,95311,757186.0,7953631.0
2018-09-18,94100,99400,94000,99400,106963,790591.0,7953631.0
2018-09-19,99800,99800,96000,96500,83422,767525.0,7953631.0
2018-09-20,96500,103000,95100,96000,450239,763549.0,7953631.0
2018-09-21,97000,97500,94000,95700,138190,761162.0,7953631.0
2018-09-27,95000,96200,94000,94700,88728,753209.0,7953631.0
2018-09-28,94600,95100,91000,91500,111021,727757.0,7953631.0
2018-10-01,91400,91400,85500,86600,158725,688784.0,7953631.0
2018-10-02,84200,85200,81000,81000,185987,644244.0,7953631.0
2018-10-04,81000,86600,79900,86000,141111,684012.0,7953631.0
2018-10-05,86200,89600,84100,84800,166633,674468.0,7953631.0
2018-10-08,83800,86200,82400,82600,52778,656970.0,7953631.0
2018-10-10,83600,85800,80500,80500,93958,640267.0,7953631.0
2018-10-11,77000,79300,73700,74000,162408,588569.0,7953631.0
2018-10-12,73400,78500,73400,78500,121559,624360.0,7953631.0
2018-10-15,79500,82900,76200,78000,122221,658301.0,8439751.0
2018-10-16,80000,80000,76800,78000,54979,658301.0,8439751.0
2018-10-17,80200,80300,76500,77000,69217,649861.0,8439751.0
2018-10-18,77600,78200,74500,74500,56519,628761.0,8439751.0
2018-10-19,73700,76100,71700,76000,111115,641421.0,8439751.0
2018-10-22,76600,84200,75200,81600,205535,688684.0,8439751.0
2018-10-23,80800,81400,77000,77100,98087,650705.0,8439751.0
2018-10-24,78200,79000,73500,73600,105666,621166.0,8439751.0
2018-10-25,70000,71500,67600,70200,157693,592471.0,8439751.0
2018-10-26,71400,72000,64100,64800,164404,546896.0,8439751.0
2018-10-29,65000,77200,64300,70500,817753,595002.0,8439751.0
2018-10-30,68900,71200,66000,70900,257468,598378.0,8439751.0
2018-10-31,72100,72800,69200,69300,128891,584875.0,8439751.0
2018-11-01,67500,73500,67500,70200,206973,592471.0,8439751.0
2018-11-02,70200,73500,70200,73000,147652,616102.0,8439751.0
2018-11-05,73000,74900,71800,73900,114284,623698.0,8439751.0
2018-11-06,74500,75200,72100,73700,79141,622010.0,8439751.0
2018-11-07,74000,76200,72000,73200,143429,617790.0,8439751.0
2018-11-08,74700,75300,72300,73000,63274,616102.0,8439751.0
2018-11-09,74800,74800,70400,70400,91612,594158.0,8439751.0
2018-11-12,68900,70000,65000,65600,87171,553648.0,8439751.0
2018-11-13,64200,66500,64000,65900,81698,556180.0,8439751.0
2018-11-14,65300,69700,65100,67100,79523,566307.0,8439751.0
2018-11-15,67500,68100,65700,67400,46086,568839.0,8439751.0
2018-11-16,68000,72800,67400,72800,119277,614414.0,8439751.0
2018-11-19,72800,74400,72000,73700,85549,622010.0,8439751.0
2018-11-20,72400,74500,72000,73400,65649,619478.0,8439751.0
2018-11-21,72000,75700,70800,74500,87076,628761.0,8439751.0
2018-11-22,75100,75300,72600,74000,46582,624542.0,8439751.0
2018-11-23,74000,74800,71400,72500,46667,611882.0,8439751.0
2018-11-26,72100,74300,72100,73600,46547,621166.0,8439751.0
2018-11-27,74600,74800,73000,74600,63441,629605.0,8439751.0
2018-11-28,75000,75000,72500,72700,42420,613570.0,8439751.0
2018-11-29,73700,76200,72400,72400,120737,611038.0,8439751.0
2018-11-30,72700,73400,70800,71500,47305,603442.0,8439751.0
2018-12-03,72000,73700,71500,73300,90789,618634.0,8439751.0
2018-12-04,73600,77100,73300,75700,207197,638889.0,8439751.0
2018-12-05,73800,74700,72900,74000,73413,624542.0,8439751.0
2018-12-06,73000,73500,68600,68600,116579,578967.0,8439751.0
2018-12-07,69300,70100,65800,67300,115262,567995.0,8439751.0
2018-12-10,65000,66800,64600,64600,76962,545208.0,8439751.0
2018-12-11,64600,65900,59100,59700,133339,503853.0,8439751.0
2018-12-12,59700,62400,59600,61600,109444,519889.0,8439751.0
2018-12-13,61800,65600,61000,64400,138829,543520.0,8439751.0
2018-12-14,64900,65000,61500,61500,47616,519045.0,8439751.0
2018-12-17,61200,61800,58800,60100,77431,507229.0,8439751.0
2018-12-18,58500,60700,56000,60600,104151,511449.0,8439751.0
2018-12-19,61500,62200,59800,61400,87234,518201.0,8439751.0
2018-12-20,60400,64100,59500,61900,97386,522421.0,8439751.0
2018-12-21,61900,62700,60900,61900,77440,522421.0,8439751.0
2018-12-24,61100,61600,59900,60900,67362,513981.0,8439751.0
2018-12-26,58700,62000,58700,61300,70519,517357.0,8439751.0
2018-12-27,64100,69100,63400,68000,218106,573903.0,8439751.0
2018-12-28,68100,71700,67800,70700,103232,596690.0,8439751.0
2019-01-02,70800,71600,67900,69000,92940,582343.0,8439751.0
2019-01-03,70700,70900,64900,64900,78811,547740.0,8439751.0
2019-01-04,64800,70100,64200,70000,85008,590783.0,8439751.0
2019-01-07,71700,71700,69100,70000,58283,590783.0,8439751.0
2019-01-08,69600,73100,69000,69100,94255,583187.0,8439751.0
2019-01-09,69100,69900,67600,68400,57523,577279.0,8439751.0
2019-01-10,68400,68800,67300,67400,48992,568839.0,8439751.0
2019-01-11,68000,69000,65900,66200,58833,558712.0,8439751.0
2019-01-14,65700,66900,62700,63500,113072,535924.0,8439751.0
2019-01-15,60600,62400,58500,59100,314002,498789.0,8439751.0
2019-01-16,59900,59900,56600,59700,148027,503853.0,8439751.0
2019-01-17,59100,60700,57400,57800,101902,487818.0,8439751.0
2019-01-18,58000,59300,57400,58900,66035,497101.0,8439751.0
2019-01-21,58900,61400,58800,60300,646690,508917.0,8439751.0
2019-01-22,61400,62500,59000,61000,130476,514825.0,8439751.0
2019-01-23,61000,61800,60100,60300,62498,508917.0,8439751.0
2019-01-24,60300,62800,60100,62700,171185,529172.0,8439751.0
2019-01-25,63000,63100,61300,62800,109569,530016.0,8439751.0
2019-01-28,63200,65700,62000,63300,204628,534236.0,8439751.0
2019-01-29,62800,62800,60000,60900,150447,513981.0,8439751.0
2019-01-30,61000,62700,60300,62600,81423,528328.0,8439751.0
2019-01-31,63100,64500,62500,63200,100242,533392.0,8439751.0
2019-02-01,63000,65900,62600,63300,124586,534236.0,8439751.0
2019-02-07,63200,65400,62900,64800,108876,546896.0,8439751.0
2019-02-08,64800,66400,63500,66200,211436,558712.0,8439751.0
2019-02-11,66800,69000,65100,67000,268184,565463.0,8439751.0
2019-02-12,67800,68000,65900,67000,75092,565463.0,8439751.0
2019-02-13,67700,70500,66800,69100,140827,583187.0,8439751.0
2019-02-14,70800,71600,68100,68900,182907,581499.0,8439751.0
2019-02-15,68500,70700,68200,70700,147274,596690.0,8439751.0
2019-02-18,72500,79100,71800,78800,573155,665052.0,8439751.0
2019-02-19,79700,85900,77800,83000,480879,700499.0,8439751.0
2019-02-20,82300,85600,81200,83000,296775,700499.0,8439751.0
2019-02-21,83100,85400,83100,84200,146283,710627.0,8439751.0
2019-02-22,83700,84300,79500,81400,190991,686996.0,8439751.0
2019-02-25,82500,83000,80900,82400,102562,695435.0,8439751.0
2019-02-26,81500,82800,79400,79800,136434,673492.0,8439751.0
2019-02-27,80400,86800,80100,86400,210401,729194.0,8439751.0
2019-02-28,86900,89400,80000,84700,272503,714847.0,8439751.0
2019-03-04,87800,91500,86900,91500,214274,772237.0,8439751.0
2019-03-05,91000,92800,88100,90500,146337,763797.0,8439751.0
2019-03-06,91600,92000,88200,91700,140312,773925.0,8439751.0
2019-03-07,91300,92100,89000,89100,132941,751982.0,8439751.0
2019-03-08,88200,91300,87800,90000,109667,759578.0,8439751.0
2019-03-11,89700,92700,87800,91900,117473,775613.0,8439751.0
2019-03-12,93000,99500,92500,98300,324096,829628.0,8439751.0
2019-03-13,98500,100000,95900,98200,157370,849457.0,8650277.0
2019-03-14,98800,99600,94600,94700,157471,819181.0,8650277.0
2019-03-15,94500,94700,90200,92000,343513,795825.0,8650277.0
2019-03-18,91500,92300,88600,91000,123272,787175.0,8650277.0
2019-03-19,91900,92600,88600,89100,114166,770740.0,8650277.0
2019-03-20,89900,91100,87800,91100,101207,788040.0,8650277.0
2019-03-21,91400,91500,82000,82000,212042,709323.0,8650277.0
2019-03-22,83000,84900,78800,80800,187615,698942.0,8650277.0
2019-03-25,79100,81500,77900,78200,106602,676452.0,8650277.0
2019-03-26,80700,83100,78600,81800,122088,707593.0,8650277.0
2019-03-27,82300,83600,79500,79600,69046,688562.0,8650277.0
2019-03-28,79100,84500,74200,79800,210573,690292.0,8650277.0
2019-03-29,80300,82200,77000,81800,104511,707593.0,8650277.0
2019-04-01,80100,80900,78200,79700,95605,689427.0,8650277.0
2019-04-02,79200,80400,78200,79500,77201,687697.0,8650277.0
2019-04-03,80200,84000,79200,83200,130767,719703.0,8650277.0
2019-04-04,83900,84200,81300,83200,86891,719703.0,8650277.0
2019-04-05,81100,82000,78500,79100,194639,684237.0,8650277.0
2019-04-08,79000,79900,76000,76900,126485,665206.0,8650277.0
2019-04-09,71800,72900,66000,68800,593386,595139.0,8650277.0
2019-04-10,68200,70500,67400,69300,128235,599464.0,8650277.0
2019-04-11,69300,71200,69200,71000,95496,614170.0,8650277.0
2019-04-12,69400,71400,69400,70700,68016,611575.0,8650277.0
2019-04-15,69700,70900,69700,70000,76752,605519.0,8650277.0
2019-04-16,70200,70600,68800,70000,61426,605519.0,8650277.0
2019-04-17,70000,70400,69300,69400,44009,600329.0,8650277.0
2019-04-18,69300,70100,67200,67400,81424,583029.0,8650277.0
2019-04-19,67600,69600,67400,68300,74863,590814.0,8650277.0
2019-04-22,68500,69600,67900,68300,49167,590814.0,8650277.0
2019-04-23,68700,68900,67600,68100,41584,589084.0,8650277.0
2019-04-24,68700,68800,65800,66400,85667,574378.0,8650277.0
2019-04-25,66400,67100,65600,66300,53546,573513.0,8650277.0
2019-04-26,65700,66600,65100,65400,42316,565728.0,8650277.0
2019-04-29,65000,67100,65000,66400,48523,574378.0,8650277.0
2019-04-30,66000,67100,65400,67100,41845,580434.0,8650277.0
2019-05-02,67600,71300,65600,66100,258224,571783.0,8650277.0
2019-05-03,65700,67000,65600,66100,56341,571783.0,8650277.0
2019-05-07,64800,65800,62200,62700,120077,542372.0,8650277.0
2019-05-08,61400,63400,60500,60700,88653,525072.0,8650277.0
2019-05-09,60900,61900,58000,58900,106843,509501.0,8650277.0
2019-05-10,59200,61800,59000,60200,74907,520747.0,8650277.0
2019-05-13,60100,60900,58700,58800,44091,508636.0,8650277.0
2019-05-14,57300,60000,56500,58600,60030,506906.0,8650277.0
2019-05-15,58600,60200,57900,60200,56201,520747.0,8650277.0
2019-05-16,60100,60900,57600,58000,48095,501716.0,8650277.0
2019-05-17,58600,60100,57200,57600,46313,498256.0,8650277.0
2019-05-20,57500,58400,53000,54700,85346,473170.0,8650277.0
2019-05-21,54700,57200,54700,56000,58168,484416.0,8650277.0
2019-05-22,56400,58100,55800,57900,45602,500851.0,8650277.0
2019-05-23,57900,58300,55200,55600,51655,480955.0,8650277.0
2019-05-24,54900,56400,54500,54800,40899,474035.0,8650277.0
2019-05-27,54900,55800,54300,55200,33216,477495.0,8650277.0
2019-05-28,55000,58000,55000,58000,71253,501716.0,8650277.0
2019-05-29,57100,57500,53600,54000,90527,467115.0,8650277.0
2019-05-30,54000,54900,53100,53400,67380,461925.0,8650277.0
2019-05-31,53300,56000,53100,54800,53547,474035.0,8650277.0
2019-06-03,54200,55300,54100,55100,28440,476630.0,8650277.0
2019-06-04,54500,55300,54100,54400,33605,470575.0,8650277.0
2019-06-05,55300,55500,53900,53900,37392,466250.0,8650277.0
2019-06-07,54000,55600,53800,55000,32031,475765.0,8650277.0
2019-06-10,55900,56300,54200,55300,48619,478360.0,8650277.0
2019-06-11,55000,56700,55000,56200,38452,486146.0,8650277.0
2019-06-12,56100,56600,55100,55900,34376,483550.0,8650277.0
2019-06-13,55400,56400,54900,55700,98897,481820.0,8650277.0
2019-06-14,55600,56200,53800,54100,60752,467980.0,8650277.0
2019-06-17,53800,54200,43900,44900,641794,388397.0,8650277.0
2019-06-18,45000,47200,44350,45100,238578,390127.0,8650277.0
2019-06-19,45300,47400,45300,46500,132967,402238.0,8650277.0
2019-06-20,47450,50500,47000,50000,197364,432514.0,8650277.0
2019-06-21,50600,50800,47950,47950,116096,414781.0,8650277.0
2019-06-24,48400,49700,47500,48900,44241,422999.0,8650277.0
2019-06-25,48950,50300,47500,48100,51328,416078.0,8650277.0
2019-06-26,48100,49600,47400,48700,44909,421268.0,8650277.0
2019-06-27,49350,49350,44300,44900,111164,388397.0,8650277.0
2019-06-28,44550,45500,44000,44250,100423,382775.0,8650277.0
2019-07-01,44350,50200,44350,47900,117850,414348.0,8650277.0
2019-07-02,47900,48800,47200,47800,40207,413483.0,8650277.0
2019-07-03,48200,48250,47050,47850,27006,413916.0,8650277.0
2019-07-04,47050,47400,45350,46000,58987,397913.0,8650277.0
2019-07-05,46450,48500,45800,48400,44480,418673.0,8650277.0
2019-07-08,48200,48600,45800,46050,49988,398345.0,8650277.0
2019-07-09,46100,46800,43850,44200,73234,382342.0,8650277.0
2019-07-10,44200,46650,43800,45000,64767,389262.0,8650277.0
2019-07-11,45950,46200,44550,46000,33719,397913.0,8650277.0
2019-07-12,46050,47000,45200,46300,29279,400508.0,8650277.0
2019-07-15,46350,46350,44550,44800,32585,387532.0,8650277.0
2019-07-16,44550,46400,44550,45500,51531,393588.0,8650277.0
2019-07-17,46950,49950,45850,48950,205605,423431.0,8650277.0
2019-07-18,47850,48800,45800,45850,119952,396615.0,8650277.0
2019-07-19,46050,47000,44950,46750,71819,404400.0,8650277.0
2019-07-22,46650,47400,45800,45900,41039,397048.0,8650277.0
2019-07-23,45950,46350,44700,45200,56230,390993.0,8650277.0
2019-07-24,46400,46800,44300,44550,70684,385370.0,8650277.0
2019-07-25,44300,44750,41000,41900,146531,362447.0,8650277.0
2019-07-26,41500,42200,40050,40200,90221,347741.0,8650277.0
2019-07-29,39950,40000,38350,38350,87455,331738.0,8650277.0
2019-07-30,38650,41200,38650,39700,95925,343416.0,8650277.0
2019-07-31,39800,41500,38500,41250,106084,356824.0,8650277.0
2019-08-01,42100,42650,39600,39650,154375,342983.0,8650277.0
2019-08-02,38050,40100,37000,38900,80547,336496.0,8650277.0
2019-08-05,38900,38900,31650,31800,186949,275079.0,8650277.0
2019-08-06,30100,33650,29900,30800,199175,266429.0,8650277.0
2019-08-07,32000,33450,30750,32800,129850,283729.0,8650277.0
2019-08-08,33000,34500,32550,34500,90736,298435.0,8650277.0
2019-08-09,34950,35300,33150,33500,66583,289784.0,8650277.0
2019-08-12,33300,34400,32550,33800,40416,292379.0,8650277.0
2019-08-13,33400,33400,32400,32450,54286,280701.0,8650277.0
2019-08-14,33000,33700,32650,33350,42582,288487.0,8650277.0
2019-08-16,32700,33500,32250,32750,41565,283297.0,8650277.0
2019-08-19,33000,34400,32950,34100,43030,294974.0,8650277.0
2019-08-20,34150,35850,33750,35450,78776,306652.0,8650277.0
2019-08-21,35400,40750,34950,39600,159812,342551.0,8650277.0
2019-08-22,39600,43000,39150,39950,171362,345579.0,8650277.0
2019-08-23,39500,40650,38400,38400,72525,332171.0,8650277.0
2019-08-26,36500,37500,35150,35150,97717,304057.0,8650277.0
2019-08-27,36000,36750,35350,35700,53650,308815.0,8650277.0
2019-08-28,35600,39300,35250,39000,118236,337361.0,8650277.0
2019-08-29,39000,40000,37750,38700,89926,334766.0,8650277.0
2019-08-30,39800,40800,39300,40200,79222,347741.0,8650277.0
2019-09-02,40400,41800,39400,41500,75358,358986.0,8650277.0
2019-09-03,41000,41800,40700,40950,48932,354229.0,8650277.0
2019-09-04,41000,41600,40550,41600,36625,359852.0,8650277.0
2019-09-05,41800,42300,40950,41100,69617,355526.0,8650277.0
2019-09-06,41500,41700,40750,40950,36760,354229.0,8650277.0
2019-09-09,41500,44000,41200,42000,87360,363312.0,8650277.0
2019-09-10,42400,42950,40700,40800,47112,352931.0,8650277.0
2019-09-11,40600,42400,40500,41700,57316,360717.0,8650277.0
2019-09-16,42200,42950,41050,42850,54448,370664.0,8650277.0
2019-09-17,42350,44300,41950,42950,83866,371529.0,8650277.0
2019-09-18,43100,43100,42150,42250,47912,365474.0,8650277.0
2019-09-19,42150,43200,41400,41550,52761,359419.0,8650277.0
2019-09-20,41300,42450,41150,41150,35891,355959.0,8650277.0
2019-09-23,41150,41600,40750,41000,33488,354661.0,8650277.0
2019-09-24,39000,42750,38900,40800,64934,352931.0,8650277.0
2019-09-25,40850,41450,39000,39100,80457,338226.0,8650277.0
2019-09-26,39400,41350,39150,39950,64315,345579.0,8650277.0
2019-09-27,39850,40500,37800,38500,70852,333036.0,8650277.0
2019-09-30,39050,39950,38000,38650,50918,334333.0,8650277.0
2019-10-01,38700,41350,38600,41350,87731,357689.0,8650277.0
2019-10-02,40300,41250,40050,40050,41093,346444.0,8650277.0
2019-10-04,40100,42700,39200,41300,83641,357256.0,8650277.0
2019-10-07,42550,44950,42000,44950,178323,388830.0,8650277.0
