멀티캠퍼스(067280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-02-05,43600,44350,43000,43700,44694,245961.0,5628400.0
2007-02-06,43700,46250,43700,45800,84833,257781.0,5628400.0
2007-02-07,46100,47050,45050,46900,66369,263972.0,5628400.0
2007-02-08,47500,47850,45350,45500,45508,256092.0,5628400.0
2007-02-09,45200,46300,43700,43900,57709,247087.0,5628400.0
2007-02-12,43850,44850,43500,44350,36049,249620.0,5628400.0
2007-02-13,44400,45800,43850,43850,51491,246805.0,5628400.0
2007-02-14,43900,44450,43700,44300,19937,249338.0,5628400.0
2007-02-15,44500,45000,44000,44350,21588,249620.0,5628400.0
2007-02-16,44550,44550,43450,44000,19970,247650.0,5628400.0
2007-02-20,43650,44250,43400,43700,13712,245961.0,5628400.0
2007-02-21,43550,44650,43500,44050,20899,247931.0,5628400.0
2007-02-22,44050,45400,43700,45100,27953,253841.0,5628400.0
2007-02-23,45100,45100,43700,43750,23792,246242.0,5628400.0
2007-02-26,43550,44200,43100,43400,23336,244273.0,5628400.0
2007-02-27,43250,43500,42800,43400,25822,244273.0,5628400.0
2007-02-28,42300,46400,41900,45900,41509,258344.0,5628400.0
2007-03-02,47000,47000,43500,44000,52920,247650.0,5628400.0
2007-03-05,43400,44250,43300,44100,43931,248212.0,5628400.0
2007-03-06,44000,45300,44000,45050,33708,253559.0,5628400.0
2007-03-07,45200,46700,45000,46000,63318,258906.0,5628400.0
2007-03-08,45500,47400,45400,45900,54546,258344.0,5628400.0
2007-03-09,46350,47700,45600,47200,46693,265660.0,5628400.0
2007-03-12,47900,51400,47350,50600,132482,284797.0,5628400.0
2007-03-13,50600,51100,49400,50600,34522,284797.0,5628400.0
2007-03-14,49450,49900,48800,49050,65459,276073.0,5628400.0
2007-03-15,49300,50000,47650,49300,77664,277480.0,5628400.0
2007-03-16,49050,51000,48600,49100,45180,276354.0,5628400.0
2007-03-19,48600,51100,48500,50400,107461,283671.0,5628400.0
2007-03-20,51200,57700,51200,56600,204991,318567.0,5628400.0
2007-03-21,56800,56800,54400,54400,92456,306185.0,5628400.0
2007-03-22,55200,57700,54000,54300,137352,305622.0,5628400.0
2007-03-23,53800,55000,52200,52200,89334,293802.0,5628400.0
2007-03-26,52800,54000,52300,53100,53544,298868.0,5628400.0
2007-03-27,52700,53600,51600,51900,47399,292114.0,5628400.0
2007-03-28,51400,52800,51100,51500,43131,289863.0,5628400.0
2007-03-29,51900,54500,51600,54300,55061,305622.0,5628400.0
2007-03-30,53900,55000,52800,53200,53962,299431.0,5628400.0
2007-04-02,53300,54500,52400,52400,45921,294928.0,5628400.0
2007-04-03,52700,52800,51300,52300,47684,294365.0,5628400.0
2007-04-04,53100,55500,53100,53400,103882,300557.0,5628400.0
2007-04-05,54300,55200,52800,54100,71664,304496.0,5628400.0
2007-04-06,54600,54700,53200,53200,33861,299431.0,5628400.0
2007-04-09,53500,54100,52600,52600,28567,296054.0,5628400.0
2007-04-10,52800,53400,51800,52300,33202,294365.0,5628400.0
2007-04-11,52300,52800,51800,52000,31070,292677.0,5628400.0
2007-04-12,52000,52500,51500,51700,32937,290988.0,5628400.0
2007-04-13,51600,52800,51600,52500,29155,295491.0,5628400.0
2007-04-16,53000,53200,52300,52600,20378,296054.0,5628400.0
2007-04-17,53100,53400,51500,51700,30572,290988.0,5628400.0
2007-04-18,51500,52000,51500,51600,21619,290425.0,5628400.0
2007-04-19,51600,52300,50500,50500,28742,284234.0,5628400.0
2007-04-20,50400,50800,49000,49300,38519,277480.0,5628400.0
2007-04-23,49500,50800,49200,49600,27701,279169.0,5628400.0
2007-04-24,49500,49800,47500,47550,56221,267630.0,5628400.0
2007-04-25,47350,47600,46000,47000,88969,264535.0,5628400.0
2007-04-26,48700,50600,48700,50400,73419,283671.0,5628400.0
2007-04-27,50500,50500,48500,48650,33600,273822.0,5628400.0
2007-04-30,48850,48850,46750,47300,21528,266223.0,5628400.0
2007-05-02,47700,49750,47300,49600,24527,279169.0,5628400.0
2007-05-03,50200,50300,48100,48100,15827,270726.0,5628400.0
2007-05-04,48300,48500,47150,47500,26212,267349.0,5628400.0
2007-05-07,48000,48800,47200,48650,21689,273822.0,5628400.0
2007-05-08,49000,51100,49000,50300,47356,283109.0,5628400.0
2007-05-09,50500,50700,49350,49800,15468,280294.0,5628400.0
2007-05-10,50500,50600,49400,49600,18091,279169.0,5628400.0
2007-05-11,49600,49600,48550,49100,13831,276354.0,5628400.0
2007-05-14,49800,49800,48150,48400,31298,272415.0,5628400.0
2007-05-15,48400,48500,47350,47400,20923,266786.0,5628400.0
2007-05-16,47400,48650,47150,48400,12808,272415.0,5628400.0
2007-05-17,48500,48500,47600,47700,18562,268475.0,5628400.0
2007-05-18,48400,48450,47600,48050,15654,270445.0,5628400.0
2007-05-21,47100,48050,47100,48050,16042,270445.0,5628400.0
2007-05-22,48050,48850,47550,48850,17640,274947.0,5628400.0
2007-05-23,48800,48800,48050,48150,14750,271007.0,5628400.0
2007-05-25,48000,48450,47250,48150,18031,271007.0,5628400.0
2007-05-28,48700,48700,47750,48700,13689,274103.0,5628400.0
2007-05-29,49000,50800,48250,49700,47805,279731.0,5628400.0
2007-05-30,50700,52600,49500,52000,50488,292677.0,5628400.0
2007-05-31,52100,52700,51000,51800,20892,291551.0,5628400.0
2007-06-01,51500,51800,49300,49500,30215,278606.0,5628400.0
2007-06-04,49700,50300,49050,49600,22163,279169.0,5628400.0
2007-06-05,50000,50000,47850,48500,28913,272977.0,5628400.0
2007-06-07,48000,48950,47700,48750,16675,274384.0,5628400.0
2007-06-08,48100,49000,47550,49000,33090,275792.0,5628400.0
2007-06-11,49000,49400,48200,48900,24607,275229.0,5628400.0
2007-06-12,48900,49800,48200,49200,35523,276917.0,5628400.0
2007-06-13,49400,50500,48300,50300,31576,283109.0,5628400.0
2007-06-14,50600,53200,50600,53000,64483,298305.0,5628400.0
2007-06-15,53100,60000,52400,57500,125244,323633.0,5628400.0
2007-06-18,58600,59400,56500,57900,69724,325884.0,5628400.0
2007-06-19,57800,57800,55500,56900,44630,320256.0,5628400.0
2007-06-20,56900,57000,53000,56700,44073,319130.0,5628400.0
2007-06-21,55600,56500,55100,56000,14931,315190.0,5628400.0
2007-06-22,56500,56500,53400,55000,26259,309562.0,5628400.0
2007-06-25,54000,55600,53500,55000,39633,309562.0,5628400.0
2007-06-26,54500,55200,53600,54100,25713,304496.0,5628400.0
2007-06-27,53900,55200,53700,55000,62101,309562.0,5628400.0
2007-06-28,55300,56300,55200,55800,37444,314065.0,5628400.0
2007-06-29,56300,56700,55100,56000,48581,315190.0,5628400.0
2007-07-02,55400,55900,54500,55700,29729,313502.0,5628400.0
2007-07-03,55900,58000,55600,58000,91695,326447.0,5628400.0
2007-07-04,59500,61400,58300,59200,75014,333201.0,5628400.0
2007-07-05,59300,61100,59000,59900,79489,337141.0,5628400.0
2007-07-06,60700,64900,60000,63500,118138,357403.0,5628400.0
2007-07-09,64700,67300,64200,64600,70420,363595.0,5628400.0
2007-07-10,63700,67900,63700,66100,60038,372037.0,5628400.0
2007-07-11,65900,68800,65900,68400,38740,384983.0,5628400.0
2007-07-12,68300,69200,67300,67800,36916,381606.0,5628400.0
2007-07-13,68800,68800,64800,66300,56301,373163.0,5628400.0
2007-07-16,65600,67400,65200,67000,37431,377103.0,5628400.0
2007-07-18,67000,68800,66200,68200,15764,383857.0,5628400.0
2007-07-19,68000,70500,67800,70000,50636,393988.0,5628400.0
2007-07-20,70300,74100,69200,72500,46970,408059.0,5628400.0
2007-07-23,72000,75200,72000,73500,25537,413687.0,5628400.0
2007-07-24,73600,74800,70200,71900,30538,404682.0,5628400.0
2007-07-25,70400,73900,70400,73900,16631,415939.0,5628400.0
2007-07-26,74100,75500,72300,73100,13442,411436.0,5628400.0
2007-07-27,71700,72600,70000,70800,17963,398491.0,5628400.0
2007-07-30,69500,70800,68300,70800,20482,398491.0,5628400.0
2007-07-31,72000,72000,67700,70500,36995,396802.0,5628400.0
2007-08-01,70400,70400,65000,68400,16609,384983.0,5628400.0
2007-08-02,67100,68900,65000,65500,19780,368660.0,5628400.0
2007-08-03,65700,67700,65700,66400,8211,373726.0,5628400.0
2007-08-06,65500,65500,63300,64000,12338,360218.0,5628400.0
2007-08-07,64300,66000,64200,65300,9923,367535.0,5628400.0
2007-08-08,66900,68200,65500,67500,12591,379917.0,5628400.0
2007-08-09,68800,68900,65200,67000,17424,377103.0,5628400.0
2007-08-10,65500,65800,62500,62500,25650,351775.0,5628400.0
2007-08-13,62500,63800,62500,62600,7153,352338.0,5628400.0
2007-08-14,62600,64200,61800,62800,12937,353464.0,5628400.0
2007-08-16,61000,62200,56100,59000,22200,332076.0,5628400.0
2007-08-17,59000,60700,57100,57300,9022,322507.0,5628400.0
2007-08-20,60700,60700,58600,59900,16112,337141.0,5628400.0
2007-08-21,59900,60900,58500,60900,17468,342770.0,5628400.0
2007-08-22,60700,62400,60100,60900,9409,342770.0,5628400.0
2007-08-23,61700,62200,61000,61600,8112,346709.0,5628400.0
2007-08-24,61600,62200,60500,61600,9650,346709.0,5628400.0
2007-08-27,63500,65500,63000,64200,21322,361343.0,5628400.0
2007-08-28,65200,65200,64000,64300,18717,361906.0,5628400.0
2007-08-29,62100,67000,62100,63500,27528,357403.0,5628400.0
2007-08-30,64300,64800,62900,62900,12801,354026.0,5628400.0
2007-08-31,62900,63500,61800,61900,14604,348398.0,5628400.0
2007-09-03,62300,63000,61000,61000,17637,343332.0,5628400.0
2007-09-04,60900,61500,60000,60400,18952,339955.0,5628400.0
2007-09-05,61000,61800,60000,60100,18894,338267.0,5628400.0
2007-09-06,60100,60700,59400,60200,16020,338830.0,5628400.0
2007-09-07,60500,61500,60300,61400,11661,345584.0,5628400.0
2007-09-10,60800,62700,59700,62100,13917,349524.0,5628400.0
2007-09-11,62400,62600,61400,62400,14831,351212.0,5628400.0
2007-09-12,62500,63000,60900,61300,10581,345021.0,5628400.0
2007-09-13,61500,62700,60600,62400,14406,351212.0,5628400.0
2007-09-14,63200,65500,63200,64900,44148,365283.0,5628400.0
2007-09-17,65400,73100,64900,71200,113314,400742.0,5628400.0
2007-09-18,71200,72600,68500,68500,14988,385545.0,5628400.0
2007-09-19,69900,72500,68700,69200,22556,389485.0,5628400.0
2007-09-20,70500,74500,70100,71600,32657,402993.0,5628400.0
2007-09-21,71900,78000,70900,78000,50584,439015.0,5628400.0
2007-09-27,80500,87000,79000,84500,71991,475600.0,5628400.0
2007-09-28,85000,85000,79500,82500,34038,464343.0,5628400.0
2007-10-01,83500,86400,82500,83800,19604,471660.0,5628400.0
2007-10-02,85900,85900,83000,85000,18010,478414.0,5628400.0
2007-10-04,84000,84900,80300,80600,53713,453649.0,5628400.0
2007-10-05,82100,84500,82000,82700,11298,465469.0,5628400.0
2007-10-08,82200,87500,82100,86000,26500,484042.0,5628400.0
2007-10-09,87500,89400,86100,87100,21507,490234.0,5628400.0
2007-10-10,88400,91500,87400,89000,25990,500928.0,5628400.0
2007-10-11,89100,91000,87000,88400,12111,497551.0,5628400.0
2007-10-12,87200,89300,87200,88500,12050,498113.0,5628400.0
2007-10-15,89400,92400,88700,90400,37421,508807.0,5628400.0
2007-10-16,91300,97000,90400,93900,52054,528507.0,5628400.0
2007-10-17,93800,96000,89500,91000,21057,512184.0,5628400.0
2007-10-18,92800,95500,90000,93000,19410,523441.0,5628400.0
2007-10-19,94900,94900,90700,90700,11954,510496.0,5628400.0
2007-10-22,81100,86000,81100,83000,40661,467157.0,5628400.0
2007-10-23,85000,90000,84300,88000,41834,495299.0,5628400.0
2007-10-24,91800,94500,85000,87000,28962,489671.0,5628400.0
2007-10-25,87000,89500,83000,87400,14721,491922.0,5628400.0
2007-10-26,85900,92500,85500,89900,28896,505993.0,5628400.0
2007-10-29,94900,103300,94900,103300,66850,581414.0,5628400.0
2007-10-30,106500,117500,102400,104600,172724,588731.0,5628400.0
2007-10-31,105100,108400,99500,100500,41848,565654.0,5628400.0
2007-11-01,100600,105300,99200,102700,64466,578037.0,5628400.0
2007-11-02,99000,114500,98900,107000,64915,602239.0,5628400.0
2007-11-05,111400,114000,104700,104700,48418,589293.0,5628400.0
2007-11-06,109800,120400,109500,120400,124598,677659.0,5628400.0
2007-11-07,125000,134400,115000,128000,153830,720435.0,5628400.0
2007-11-08,128000,147200,125000,147200,173428,828500.0,5628400.0
2007-11-09,147200,155500,135000,135000,148877,759834.0,5628400.0
2007-11-12,129600,136000,115900,134500,92434,757020.0,5628400.0
2007-11-13,134000,144000,123000,129300,65806,727752.0,5628400.0
2007-11-14,133500,134700,119000,119300,60725,671468.0,5628400.0
2007-11-15,119100,125000,111000,113000,52266,636009.0,5628400.0
2007-11-16,113200,129900,103500,129900,91848,731129.0,5628400.0
2007-11-19,133300,138700,125100,125100,69950,704113.0,5628400.0
2007-11-20,120200,122800,116100,121500,47832,683851.0,5628400.0
2007-11-21,123500,132300,117900,120000,49618,675408.0,5628400.0
2007-11-22,113100,122500,113000,118000,79828,664151.0,5628400.0
2007-11-23,118000,119500,111000,112000,94339,630381.0,5628400.0
2007-11-26,115300,119000,112100,116300,35415,654583.0,5628400.0
2007-11-27,113000,115000,109500,112000,40539,630381.0,5628400.0
2007-11-28,116000,116000,106300,108000,37561,607867.0,5628400.0
2007-11-29,111000,113700,104300,107500,45503,605053.0,5628400.0
2007-11-30,108800,113500,107700,107700,34620,606179.0,5628400.0
2007-12-03,109800,118500,107700,115900,59996,652332.0,5628400.0
2007-12-04,118000,118900,110500,111600,32589,628129.0,5628400.0
2007-12-05,113000,116100,109700,113600,37271,639386.0,5628400.0
2007-12-06,115800,122400,113200,118800,48710,668654.0,5628400.0
2007-12-07,118400,121100,117800,118500,16684,666965.0,5628400.0
2007-12-10,118500,119800,116600,116800,14516,657397.0,5628400.0
2007-12-11,118600,118700,115500,117000,13416,658523.0,5628400.0
2007-12-12,115000,122000,114500,122000,18831,686665.0,5628400.0
2007-12-13,123000,123400,119000,121100,11693,681599.0,5628400.0
2007-12-14,121800,121800,116500,120000,14094,675408.0,5628400.0
2007-12-17,120000,120400,111000,117000,9469,658523.0,5628400.0
2007-12-18,115000,118100,113100,117200,9318,659648.0,5628400.0
2007-12-20,117500,122000,117300,118500,12686,666965.0,5628400.0
2007-12-21,119000,120900,117600,119900,12910,674845.0,5628400.0
2007-12-24,121000,129100,121000,125000,47537,703550.0,5628400.0
2007-12-26,127000,131500,124000,124000,37962,697922.0,5628400.0
2007-12-27,124500,127400,122700,125900,15793,708616.0,5628400.0
2007-12-28,124100,134600,124100,130800,19056,736195.0,5628400.0
2008-01-02,131800,132600,128300,131700,13416,741260.0,5628400.0
2008-01-03,129200,136100,128400,136100,20423,766025.0,5628400.0
2008-01-04,138900,143500,136200,138100,33260,777282.0,5628400.0
2008-01-07,137800,149600,129300,129300,115354,727752.0,5628400.0
2008-01-08,129300,132600,121900,124000,70650,697922.0,5628400.0
2008-01-09,122000,127600,121900,124000,25838,697922.0,5628400.0
2008-01-10,124900,126400,120000,120000,33629,675408.0,5628400.0
2008-01-11,120000,122900,112800,113000,28877,636009.0,5628400.0
2008-01-14,112000,114800,102000,105700,48699,594922.0,5628400.0
2008-01-15,105000,106800,96800,100000,41667,562840.0,5628400.0
2008-01-16,95600,96000,91700,94500,83592,531884.0,5628400.0
2008-01-17,94500,102100,85200,102100,187203,574660.0,5628400.0
2008-01-18,97100,103400,94000,101600,71300,571845.0,5628400.0
2008-01-21,101600,101600,94800,94800,34838,533572.0,5628400.0
2008-01-22,90400,92000,85600,91000,48057,512184.0,5628400.0
2008-01-23,96000,104600,96000,99500,127570,560026.0,5628400.0
2008-01-24,104000,104500,97200,100300,69036,564529.0,5628400.0
2008-01-25,103500,103500,98000,101100,59085,569031.0,5628400.0
2008-01-28,100000,106000,100000,103300,73306,581414.0,5628400.0
2008-01-29,106000,107000,100300,104000,43737,585354.0,5628400.0
2008-01-30,104500,104500,98100,103000,23176,579725.0,5628400.0
2008-01-31,102900,105000,99000,103900,34464,584791.0,5628400.0
2008-02-01,104000,105100,102000,103000,13753,579725.0,5628400.0
2008-02-04,103800,107500,103000,105100,18236,591545.0,5628400.0
2008-02-05,106000,110200,105300,110200,21001,620250.0,5628400.0
2008-02-11,107000,107800,105500,105500,15846,593796.0,5628400.0
2008-02-12,105200,107900,103100,103100,17284,580288.0,5628400.0
2008-02-13,103500,105000,101300,102800,16397,578600.0,5628400.0
2008-02-14,104000,104300,101400,104000,17125,585354.0,5628400.0
2008-02-15,101500,104200,101500,103100,11793,580288.0,5628400.0
2008-02-18,104000,104000,100900,101200,15328,569594.0,5628400.0
2008-02-19,101300,103100,100600,101100,16398,569031.0,5628400.0
2008-02-20,101000,101500,97500,97500,21450,548769.0,5628400.0
2008-02-21,98000,98100,95100,97000,29020,545955.0,5628400.0
2008-02-22,95900,96000,94000,94000,30552,529070.0,5628400.0
2008-02-25,93200,95800,91500,93900,26135,528507.0,5628400.0
2008-02-26,94200,100500,94200,95000,72317,534698.0,5628400.0
2008-02-27,96000,96200,91600,93800,49351,527944.0,5628400.0
2008-02-28,94500,94500,91800,93200,24201,524567.0,5628400.0
2008-02-29,92200,93700,91800,93000,7727,523441.0,5628400.0
2008-03-03,91500,93700,90000,91700,11873,516124.0,5628400.0
2008-03-04,93000,95000,91000,92900,25202,522878.0,5628400.0
2008-03-05,93500,97300,93100,96000,20850,540326.0,5628400.0
2008-03-06,97500,98000,94300,96000,25084,540326.0,5628400.0
2008-03-07,95700,95700,92800,94100,12470,529632.0,5628400.0
2008-03-10,92200,93100,89700,93000,23933,523441.0,5628400.0
2008-03-11,92700,96000,92600,95800,11934,539201.0,5628400.0
2008-03-12,98000,98000,94800,95900,9966,539764.0,5628400.0
2008-03-13,95900,95900,92400,94900,16205,534135.0,5628400.0
2008-03-14,95100,96000,91600,95000,19389,534698.0,5628400.0
2008-03-17,93000,93300,88400,89900,32191,505993.0,5628400.0
2008-03-18,90000,90800,87500,89100,20776,501490.0,5628400.0
2008-03-19,90500,90800,88000,89500,19112,503742.0,5628400.0
2008-03-20,88200,89500,88000,88500,9432,498113.0,5628400.0
2008-03-21,88500,89800,88500,89000,9600,500928.0,5628400.0
2008-03-24,89100,89400,87100,89000,22402,500928.0,5628400.0
2008-03-25,89700,89800,87700,89000,16195,500928.0,5628400.0
2008-03-26,89000,89600,87700,88600,15396,498676.0,5628400.0
2008-03-27,87500,88400,86100,88000,29412,495299.0,5628400.0
2008-03-28,87100,89900,86600,89900,25262,505993.0,5628400.0
2008-03-31,89700,90200,88000,90000,16759,506556.0,5628400.0
2008-04-01,89700,90500,88100,88400,21184,497551.0,5628400.0
2008-04-02,89000,89000,86500,88000,30977,495299.0,5628400.0
2008-04-03,88000,89300,86600,88600,14196,498676.0,5628400.0
2008-04-04,89400,96600,87900,95000,50825,534698.0,5628400.0
2008-04-07,95100,96600,93500,94100,17510,529632.0,5628400.0
2008-04-08,95300,95500,93000,93100,12815,524004.0,5628400.0
2008-04-10,93200,94800,92200,92200,12108,518938.0,5628400.0
2008-04-11,92600,93500,90600,90800,15886,511059.0,5628400.0
2008-04-14,90700,90700,88200,89000,11798,500928.0,5628400.0
2008-04-15,88400,90200,86700,86700,25262,487982.0,5628400.0
2008-04-16,87500,92500,87400,88500,32320,498113.0,5628400.0
2008-04-17,89600,90800,88600,90800,20085,511059.0,5628400.0
2008-04-18,92700,92800,90100,91500,25377,514999.0,5628400.0
2008-04-21,92300,92300,90200,91700,16146,516124.0,5628400.0
2008-04-22,91000,94800,91000,94200,31451,530195.0,5628400.0
2008-04-23,94300,94700,92200,93000,17949,523441.0,5628400.0
2008-04-24,93000,93000,90300,91000,11885,512184.0,5628400.0
2008-04-25,91000,92000,86000,86000,58450,484042.0,5628400.0
2008-04-28,85500,85500,82900,83000,48922,467157.0,5628400.0
2008-04-29,82900,85600,82900,85000,19121,478414.0,5628400.0
2008-04-30,85000,85300,80000,84900,52620,477851.0,5628400.0
2008-05-02,85000,85400,83100,84300,33136,474474.0,5628400.0
2008-05-06,84400,85000,82600,84000,16661,472786.0,5628400.0
2008-05-07,83200,84200,79900,84000,73969,472786.0,5628400.0
2008-05-08,83500,84600,81100,84500,10144,475600.0,5628400.0
2008-05-09,84600,85300,84500,84900,8371,477851.0,5628400.0
2008-05-13,85200,86600,83400,86600,13261,487419.0,5628400.0
2008-05-14,86900,88000,86300,87800,29521,494174.0,5628400.0
2008-05-15,88400,88400,86400,86900,20626,489108.0,5628400.0
2008-05-16,88000,88000,86400,87500,17940,492485.0,5628400.0
2008-05-19,87800,91900,87100,89600,31876,504305.0,5628400.0
2008-05-20,90500,90800,87800,89900,21675,505993.0,5628400.0
2008-05-21,89300,91500,88000,90400,24491,508807.0,5628400.0
2008-05-22,90300,90600,88100,89800,11619,505430.0,5628400.0
2008-05-23,89000,90100,88200,89800,12184,505430.0,5628400.0
2008-05-26,89800,90300,88600,88600,11039,498676.0,5628400.0
2008-05-27,87500,90600,87100,90400,25823,508807.0,5628400.0
2008-05-28,90400,91100,88500,90000,19465,506556.0,5628400.0
2008-05-29,89000,93000,88200,93000,38114,523441.0,5628400.0
2008-05-30,93500,94000,91700,93000,11720,523441.0,5628400.0
2008-06-02,93000,93900,91700,93000,15118,523441.0,5628400.0
2008-06-03,91600,92700,91600,92000,12370,517813.0,5628400.0
2008-06-04,91500,92100,90500,90600,11959,509933.0,5628400.0
2008-06-05,90900,91500,89900,90300,7926,508245.0,5628400.0
2008-06-09,88100,90000,87000,89200,8042,502053.0,5628400.0
2008-06-10,89300,89500,87100,89300,9951,502616.0,5628400.0
2008-06-11,89200,90700,88000,90000,12410,506556.0,5628400.0
2008-06-12,90700,90700,88600,90200,13953,507682.0,5628400.0
2008-06-13,91000,91000,89000,89400,4489,503179.0,5628400.0
2008-06-16,89400,90400,89000,89400,6381,503179.0,5628400.0
2008-06-17,89200,89400,88000,88900,7892,500365.0,5628400.0
2008-06-18,88500,89300,88000,88500,12896,498113.0,5628400.0
2008-06-19,88500,89000,87300,88100,11414,495862.0,5628400.0
2008-06-20,87700,89000,87700,88200,8844,496425.0,5628400.0
2008-06-23,87600,88100,86800,88000,6608,495299.0,5628400.0
2008-06-24,87100,88100,87100,87500,9043,492485.0,5628400.0
2008-06-25,87500,88200,86000,87400,7340,491922.0,5628400.0
2008-06-26,86700,87000,85600,86000,11119,484042.0,5628400.0
2008-06-27,84100,86000,83100,86000,10671,484042.0,5628400.0
2008-06-30,86000,86500,83900,86500,14740,486857.0,5628400.0
2008-07-01,84700,85000,78000,80400,27754,452523.0,5628400.0
2008-07-02,79000,79000,68400,68400,39366,384983.0,5628400.0
2008-07-03,63400,66100,60800,61100,40793,343895.0,5628400.0
2008-07-04,61500,66900,59000,63000,43340,354589.0,5628400.0
2008-07-07,61600,62800,57200,59300,26991,333764.0,5628400.0
2008-07-08,58500,58700,50500,50500,80645,284234.0,5628400.0
2008-07-09,53000,54000,49250,50500,43930,284234.0,5628400.0
2008-07-10,49900,52500,49150,51600,24209,290425.0,5628400.0
2008-07-11,51600,55500,50700,53400,32139,300557.0,5628400.0
2008-07-14,52300,54800,51500,51500,20475,289863.0,5628400.0
2008-07-15,50800,51000,48500,48500,22113,272977.0,5628400.0
2008-07-16,48800,49850,46200,48500,22098,272977.0,5628400.0
2008-07-17,50100,50200,48350,48500,23189,272977.0,5628400.0
2008-07-18,49800,50200,48600,49200,9389,276917.0,5628400.0
2008-07-21,49150,53000,49150,53000,34928,298305.0,5628400.0
2008-07-22,52500,52700,51200,52700,11136,296617.0,5628400.0
2008-07-23,53500,54400,51800,51800,16635,291551.0,5628400.0
2008-07-24,52400,53700,51500,53300,9471,299994.0,5628400.0
2008-07-25,52600,53300,51700,52700,8399,296617.0,5628400.0
2008-07-28,53500,53800,52100,52100,7097,293240.0,5628400.0
2008-07-29,52000,52000,49900,50300,9416,283109.0,5628400.0
2008-07-30,51200,51700,50600,51500,8403,289863.0,5628400.0
2008-07-31,52800,54300,51700,53800,22156,302808.0,5628400.0
2008-08-01,53800,54500,52000,52400,9453,294928.0,5628400.0
