녹십자셀(031390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,812242,812242,812242,812223,1090,84927.0,8088331.0
1999-01-05,789032,812242,781285,812223,37360,84927.0,8088331.0
1999-01-06,785148,812242,785148,812223,18210,84927.0,8088331.0
1999-01-07,796785,812227,796785,796754,24130,83310.0,8088331.0
1999-01-08,796733,796733,788986,788997,5300,82501.0,8088331.0
1999-01-11,773544,781280,773544,781270,23240,81692.0,8088331.0
1999-01-12,812242,812242,804495,812223,15410,84927.0,8088331.0
1999-01-13,819955,908910,819955,908912,51220,95038.0,8088331.0
1999-01-14,1017190,1017190,966908,1017191,28590,106362.0,8088331.0
1999-01-15,1137104,1137104,1044275,1121622,44240,117281.0,8088331.0
1999-01-18,1229931,1253141,1229931,1237658,103040,129413.0,8088331.0
1999-01-19,1237679,1237679,1090694,1090685,14510,114045.0,8088331.0
1999-01-20,1117791,1117791,997889,1009479,16760,105553.0,8088331.0
1999-01-21,932131,1129378,932131,1129379,32160,118090.0,8088331.0
1999-01-22,1160355,1160355,1005622,1079095,25520,112832.0,8088331.0
1999-01-25,1082965,1160330,955347,974664,27040,101913.0,8088331.0
1999-01-26,1082944,1082944,935959,935970,27590,97869.0,8088331.0
1999-01-27,1048167,1048167,1005610,1005601,13680,105148.0,8088331.0
1999-01-28,1044267,1052004,889557,1021069,9150,106766.0,8088331.0
1999-01-29,1044290,1067499,1044290,1067490,19430,111619.0,8088331.0
1999-02-01,1082984,1121656,1067500,1113910,136200,116472.0,8088331.0
1999-02-02,1160356,1237700,1075253,1106169,89630,115663.0,8088331.0
1999-02-03,1005596,1067499,1005596,1067490,50530,111619.0,8088331.0
1999-02-04,1195162,1195162,1144868,1195131,338410,124965.0,8088331.0
1999-02-05,1237667,1330474,1160322,1229931,396000,128604.0,8088331.0
1999-02-08,1315028,1315028,1106180,1198979,237210,125369.0,8088331.0
1999-02-09,1168029,1168029,1090685,1121622,93740,117281.0,8088331.0
1999-02-10,1082991,1160347,1005624,1160316,59470,121325.0,8088331.0
1999-02-11,1152599,1168071,1121652,1152589,31950,120516.0,8088331.0
1999-02-12,1028813,1206756,1028813,1206736,44400,126178.0,8088331.0
1999-02-18,1168042,1206713,1160315,1168042,24560,122134.0,8088331.0
1999-02-19,1121646,1121646,1059743,1082943,67500,113237.0,8088331.0
1999-02-22,1106164,1183551,1013335,1144847,30590,119707.0,8088331.0
1999-02-23,1082943,1137100,1082943,1133227,2360,118494.0,8088331.0
1999-02-24,1137114,1137114,1075232,1090685,31330,114045.0,8088331.0
1999-02-25,1044306,1121651,1044306,1090685,27190,114045.0,8088331.0
1999-02-26,1121631,1121631,1110032,1121622,10990,117281.0,8088331.0
1999-03-02,1121662,1121662,1090715,1106169,16370,115663.0,8088331.0
1999-03-03,1121637,1148720,1106163,1148711,51720,120112.0,8088331.0
1999-03-04,1160319,1160319,1113889,1125500,229250,117685.0,8088331.0
1999-03-05,1106168,1121631,1098411,1117759,49060,116876.0,8088331.0
1999-03-08,1106147,1129378,1102283,1129379,22720,118090.0,8088331.0
1999-03-09,1125515,1125515,1098411,1098412,25590,114854.0,8088331.0
1999-03-10,1117793,1117793,1094595,1113910,12540,116472.0,8088331.0
1999-03-11,1102321,1121656,1102321,1113910,102330,116472.0,8088331.0
1999-03-12,1129388,1129388,1106189,1110032,135920,116068.0,8088331.0
1999-03-15,1113905,1113905,1094558,1094548,69430,114450.0,8088331.0
1999-03-16,1113894,1121631,1086822,1117759,68320,116876.0,8088331.0
1999-03-17,1113895,1160304,1086811,1121622,133860,117281.0,8088331.0
1999-03-18,1152588,1152588,1094548,1121622,88450,117281.0,8088331.0
1999-03-19,1113926,1113926,1090715,1106169,40760,115663.0,8088331.0
1999-03-22,1106178,1106178,1082989,1106169,23170,115663.0,8088331.0
1999-03-23,1110036,1110036,1082952,1082943,35070,113237.0,8088331.0
1999-03-24,1086825,1106172,1067499,1067490,111660,111619.0,8088331.0
1999-03-25,1082948,1121631,1067485,1121622,111390,117281.0,8088331.0
1999-03-26,1198976,1206703,1082948,1121622,1700610,117281.0,8088331.0
1999-03-29,1106173,1106173,1044301,1082943,110710,113237.0,8088331.0
1999-03-30,1098409,1098409,1052021,1055885,70130,110406.0,8088331.0
1999-03-31,1071350,1098403,1021058,1021069,164330,106766.0,8088331.0
1999-04-01,1052016,1071362,1048152,1071353,16140,112023.0,8088331.0
1999-04-02,1075226,1098414,1044290,1071353,83020,112023.0,8088331.0
1999-04-06,1052017,1121646,1052017,1082943,1844820,113237.0,8088331.0
1999-04-07,1098420,1121652,1082958,1094548,356540,114450.0,8088331.0
1999-04-08,1082989,1106178,1082989,1106169,151610,115663.0,8088331.0
1999-04-09,1106159,1121631,1090685,1121622,199470,117281.0,8088331.0
1999-04-12,1129395,1199025,1129395,1191268,2141570,124560.0,8088331.0
1999-04-13,1199019,1222229,1144862,1156452,1041250,120921.0,8088331.0
1999-04-14,1183526,1191273,1148716,1175769,538340,122943.0,8088331.0
1999-04-15,1198993,1206719,1144857,1148711,568490,120112.0,8088331.0
1999-04-16,1164209,1164209,1137126,1160316,329900,121325.0,8088331.0
1999-04-19,1160310,1237676,1152595,1183511,1898930,123751.0,8088331.0
1999-04-20,1206728,1322767,1183518,1322757,1903860,138310.0,8088331.0
1999-04-21,1361434,1392382,1276343,1345952,1428090,140737.0,8088331.0
1999-04-22,1198984,1253141,1198984,1237658,927820,129413.0,8088331.0
1999-04-23,1199025,1268644,1160353,1222205,522120,127796.0,8088331.0
1999-04-26,1198998,1198998,1144862,1152589,440330,120516.0,8088331.0
1999-04-27,1137120,1214455,1098427,1144847,523950,119707.0,8088331.0
1999-04-28,1121663,1214471,1106179,1160316,592500,121325.0,8088331.0
1999-04-29,1160325,1168051,1121643,1140969,431760,119303.0,8088331.0
1999-04-30,1140942,1140942,1098396,1137090,427790,118898.0,8088331.0
1999-05-03,1160328,1272503,1152582,1272473,1683150,133053.0,8088331.0
1999-05-04,1345982,1361465,1241542,1315015,1809830,137502.0,8088331.0
1999-05-06,1353702,1469740,1315029,1469730,2295450,153678.0,8088331.0
1999-05-07,1562575,1585785,1462010,1508409,2761550,157722.0,8088331.0
1999-05-10,1469706,1492916,1330468,1330469,703940,139119.0,8088331.0
1999-05-11,1291826,1392392,1268637,1315015,1107990,137502.0,8088331.0
1999-05-12,1322755,1334365,1237673,1276337,498110,133457.0,8088331.0
1999-05-13,1315015,1427191,1307299,1361436,663330,142355.0,8088331.0
1999-05-14,1315040,1353712,1253158,1276337,623800,133457.0,8088331.0
1999-05-17,1276350,1315022,1183520,1183511,316950,123751.0,8088331.0
1999-05-18,1152610,1183556,1113917,1160316,590640,121325.0,8088331.0
1999-05-19,1299572,1299572,1237679,1299562,748700,135884.0,8088331.0
1999-05-20,1369174,1369174,1222190,1276337,278320,133457.0,8088331.0
1999-05-21,1229962,1237698,1160353,1222205,312720,127796.0,8088331.0
1999-05-24,1168069,1268634,1168069,1245415,223400,130222.0,8088331.0
1999-05-25,1260893,1260893,1191273,1198979,221010,125369.0,8088331.0
1999-05-26,1199009,1237681,1168084,1206736,578800,126178.0,8088331.0
1999-05-27,1214488,1245424,1183542,1222205,789320,127796.0,8088331.0
1999-05-28,1245405,1361433,1237679,1284078,970120,134266.0,8088331.0
1999-05-31,1338220,1423322,1315031,1353694,1752170,141546.0,8088331.0
1999-06-01,1392418,1415607,1322778,1392388,1415860,145590.0,8088331.0
1999-06-02,1547111,1558702,1353718,1508409,2233950,157722.0,8088331.0
1999-06-03,1454269,1462016,1330494,1353694,327470,141546.0,8088331.0
1999-06-04,1260894,1299567,1245411,1276337,478770,133457.0,8088331.0
1999-06-07,1299548,1392376,1276360,1376904,1292270,143972.0,8088331.0
1999-06-08,1376938,1376938,1276372,1307289,905150,136693.0,8088331.0
1999-06-09,1299561,1345971,1253120,1268595,950260,132649.0,8088331.0
1999-06-10,1260868,1330488,1245405,1291805,1081590,135075.0,8088331.0
1999-06-11,1307302,1307302,1237663,1260883,1011660,131840.0,8088331.0
1999-06-14,1330515,1411744,1315053,1392388,3471700,145590.0,8088331.0
1999-06-15,1384664,1384664,1245415,1299562,680690,135884.0,8088331.0
1999-06-16,1299547,1384671,1291822,1353694,1563390,141546.0,8088331.0
1999-06-17,1338232,1469755,1299580,1431051,3168200,149634.0,8088331.0
1999-06-18,1454280,1469733,1353714,1384631,1754890,144781.0,8088331.0
1999-06-21,1392371,1423318,1338226,1369163,868580,143163.0,8088331.0
1999-06-22,1369182,1369182,1284099,1315015,800320,137502.0,8088331.0
1999-06-23,1276372,1315045,1237679,1299562,1258120,135884.0,8088331.0
1999-06-24,1276367,1299567,1253158,1276337,646420,133457.0,8088331.0
1999-06-25,1245404,1276352,1237679,1268595,813800,132649.0,8088331.0
1999-06-28,1268613,1268613,1214457,1229931,722450,128604.0,8088331.0
1999-06-29,1198998,1202882,1137125,1152589,848930,120516.0,8088331.0
1999-06-30,1144834,1260872,1137098,1249263,974480,130627.0,8088331.0
1999-07-01,1237688,1245425,1160353,1226068,926090,128200.0,8088331.0
1999-07-02,1253140,1268613,1160310,1183511,832960,123751.0,8088331.0
1999-07-05,1160310,1183520,1148732,1183511,922730,123751.0,8088331.0
1999-07-06,1175762,1183499,1160300,1164164,703140,121729.0,8088331.0
1999-07-07,1164204,1253160,1148741,1191268,1077270,124560.0,8088331.0
1999-07-08,1195162,1237697,1156468,1191268,1154170,124560.0,8088331.0
1999-07-09,1237652,1276325,1214442,1253126,1737620,131031.0,8088331.0
1999-07-12,1284112,1284112,1206756,1206736,961700,126178.0,8088331.0
1999-07-13,1206729,1222213,1175784,1179647,679850,123347.0,8088331.0
1999-07-14,1179652,1206715,1160315,1175769,627790,122943.0,8088331.0
1999-07-15,1175762,1175762,1152574,1164164,612170,121729.0,8088331.0
1999-07-16,1160300,1175762,1152574,1164164,480440,121729.0,8088331.0
1999-07-19,1168071,1187419,1121652,1152589,666770,120516.0,8088331.0
1999-07-20,1144863,1144863,1098411,1117759,645320,116876.0,8088331.0
1999-07-21,1113913,1121628,1013337,1028811,708440,107575.0,8088331.0
1999-07-22,1028830,1071365,947590,982391,676420,102722.0,8088331.0
1999-07-23,982422,1067524,943749,997874,833690,104339.0,8088331.0
1999-07-26,932141,997887,881869,881838,1621170,92207.0,8088331.0
1999-07-27,986242,986242,912781,986254,800300,103126.0,8088331.0
1999-07-28,1036554,1102279,1036554,1102290,667700,115259.0,8088331.0
1999-07-29,1160319,1218338,1082952,1082943,1890520,113237.0,8088331.0
1999-07-30,1028821,1052031,982391,1028811,735940,107575.0,8088331.0
1999-08-02,1067524,1067524,966959,997874,458870,104339.0,8088331.0
1999-08-03,966929,1059736,966929,1036538,475790,108384.0,8088331.0
1999-08-04,1032710,1036583,990132,1013343,310050,105957.0,8088331.0
1999-08-05,1013352,1036583,966943,966922,500350,101104.0,8088331.0
1999-08-06,943731,997877,935984,943712,244350,98678.0,8088331.0
1999-08-09,951475,1017221,912803,1005601,731410,105148.0,8088331.0
1999-08-10,1059751,1059751,951480,990132,692580,103531.0,8088331.0
1999-08-11,939868,966931,928258,943712,446720,98678.0,8088331.0
1999-08-12,935994,966930,928257,932122,189260,97464.0,8088331.0
1999-08-13,928253,951463,912770,924380,358620,96656.0,8088331.0
1999-08-16,924394,924394,889584,908912,225590,95038.0,8088331.0
1999-08-17,881835,897297,800616,804481,408630,84119.0,8088331.0
1999-08-18,773537,773537,711654,742592,352770,77648.0,8088331.0
1999-08-19,703929,831589,703929,812223,473590,84927.0,8088331.0
1999-08-20,758056,843148,758056,819949,240960,85736.0,8088331.0
1999-08-23,843180,850906,812223,843159,302690,88163.0,8088331.0
1999-08-24,843186,920510,843186,908912,495650,95038.0,8088331.0
1999-08-25,897305,897305,850906,862506,270560,90185.0,8088331.0
1999-08-26,874121,889594,850921,877975,467120,91803.0,8088331.0
1999-08-27,870231,870231,827696,839296,294720,87758.0,8088331.0
1999-08-30,816080,850900,812227,835418,240410,87354.0,8088331.0
1999-08-31,812223,843180,800634,843159,415650,88163.0,8088331.0
1999-09-01,812227,843174,788996,835418,431040,87354.0,8088331.0
1999-09-02,781285,831589,781285,812223,476120,84927.0,8088331.0
1999-09-03,812242,839326,781285,812223,301730,84927.0,8088331.0
1999-09-06,804491,827700,789007,800617,121410,83714.0,8088331.0
1999-09-07,804495,823842,765843,812223,382420,84927.0,8088331.0
1999-09-08,827709,827709,773553,773544,188510,80883.0,8088331.0
1999-09-09,796769,796769,750349,772768,166290,80802.0,8088331.0
1999-09-10,765843,765843,751921,761178,179880,79589.0,8088331.0
1999-09-13,781285,789021,750349,758075,204780,79266.0,8088331.0
1999-09-14,758075,765801,750317,754182,230170,78861.0,8088331.0
1999-09-15,757288,769669,734849,763475,222020,79832.0,8088331.0
1999-09-16,763488,765029,707790,711655,224870,74413.0,8088331.0
1999-09-17,711668,719437,659856,680733,327540,71177.0,8088331.0
1999-09-20,642034,711664,606465,711655,507180,74413.0,8088331.0
1999-09-21,688450,731006,668354,717845,299930,75060.0,8088331.0
1999-09-22,711662,800627,703936,781270,563590,81692.0,8088331.0
1999-09-27,781290,781290,719418,765817,257200,80074.0,8088331.0
1999-09-28,743355,743355,705432,734850,257000,76839.0,8088331.0
1999-09-29,734851,788986,719388,788997,474670,82501.0,8088331.0
1999-09-30,765818,796743,743379,781270,496580,81692.0,8088331.0
1999-10-01,765839,835479,750355,796754,1197590,83310.0,8088331.0
1999-10-04,800613,885704,800613,866370,827600,90589.0,8088331.0
1999-10-05,850939,951504,843192,912790,1232640,95442.0,8088331.0
1999-10-06,889590,912800,858644,893443,574030,93420.0,8088331.0
1999-10-07,893423,912769,874097,905033,402330,94633.0,8088331.0
1999-10-08,920506,943694,881823,905033,522160,94633.0,8088331.0
1999-10-11,905059,978551,905059,959196,1339200,100295.0,8088331.0
1999-10-12,974690,1024962,963080,1013343,3068370,105957.0,8088331.0
1999-10-13,1021072,1021072,893434,982391,1028660,102722.0,8088331.0
1999-10-14,982403,982403,889574,889565,614250,93016.0,8088331.0
1999-10-15,889580,951472,889580,920517,627320,96251.0,8088331.0
1999-10-18,897300,897300,850901,889565,261600,93016.0,8088331.0
1999-10-19,874097,905022,819941,905033,327950,94633.0,8088331.0
1999-10-20,854795,897331,854795,877975,181410,91803.0,8088331.0
1999-10-21,881846,889572,816080,835418,538140,87354.0,8088331.0
1999-10-22,812227,858636,785133,835418,395880,87354.0,8088331.0
1999-10-25,816080,835427,750324,792860,193590,82905.0,8088331.0
1999-10-26,773561,862516,742615,843159,493270,88163.0,8088331.0
1999-10-27,835443,928293,796750,843159,2911580,88163.0,8088331.0
1999-10-28,827700,862510,796732,827691,485100,86545.0,8088331.0
1999-10-29,827700,835447,804490,827691,1131590,86545.0,8088331.0
1999-11-01,827690,874099,827690,835418,1276870,87354.0,8088331.0
1999-11-02,847032,889568,812224,850886,2041920,88972.0,8088331.0
1999-11-03,870238,920510,843186,908912,3666680,95038.0,8088331.0
1999-11-04,943752,982414,912784,928259,3990690,97060.0,8088331.0
1999-11-05,928289,928289,858649,881838,1910200,92207.0,8088331.0
1999-11-08,874091,982404,866365,943712,4406290,98678.0,8088331.0
1999-11-09,959192,1055884,955329,1055885,7266260,110406.0,8088331.0
1999-11-10,1179658,1179658,1179658,1179647,2506870,123347.0,8088331.0
1999-11-11,1318878,1318878,1318878,1318879,1936360,137906.0,8088331.0
1999-11-12,1473603,1473603,1392375,1473594,10403010,154083.0,8088331.0
1999-11-15,1489044,1647628,1353681,1647640,8711540,172281.0,8088331.0
1999-11-16,1701795,1844906,1670849,1844897,5429790,192907.0,8088331.0
1999-11-17,2065359,2065359,1941603,2065349,6648440,215958.0,8088331.0
1999-11-18,2065343,2243295,1868087,2127238,10453920,222429.0,8088331.0
1999-11-19,2134996,2382514,2134996,2382505,7757510,249121.0,8088331.0
1999-11-22,2413455,2664890,2413455,2664861,3648800,278643.0,8088331.0
1999-11-23,2982007,2982007,2939470,2981987,1410100,311805.0,8088331.0
1999-11-24,3094180,3318511,2900775,2900766,14594490,303312.0,8088331.0
1999-11-25,2900787,3248874,2862115,3248875,14233140,339710.0,8088331.0
1999-11-26,3635676,3635676,2951065,3635647,12260000,380152.0,8088331.0
1999-11-29,3403611,4068852,3372652,4068824,8734360,425446.0,8088331.0
1999-11-30,4486539,4556157,4177126,4556148,5485290,476403.0,8088331.0
1999-12-01,5089907,5097645,4648982,5097635,7055590,533021.0,8088331.0
1999-12-02,5028039,5623666,4486550,4486533,10931670,469123.0,8088331.0
1999-12-03,3952789,4254485,3952789,4138440,12763210,432726.0,8088331.0
1999-12-06,4633505,4633505,4409174,4633506,3075750,484491.0,8088331.0
1999-12-07,5182740,5182740,4331844,4339560,17463280,453755.0,8088331.0
1999-12-08,4061088,4494277,3821298,4231266,14990860,442432.0,8088331.0
1999-12-09,4308629,4486560,4099782,4378239,12197670,457800.0,8088331.0
1999-12-10,4378245,4788240,3945068,4022403,12522230,420593.0,8088331.0
1999-12-13,3836776,3929584,3542782,3596953,8873250,376107.0,8088331.0
1999-12-14,3666586,3945071,3635659,3829025,7439900,400372.0,8088331.0
1999-12-15,3558268,3697517,3372632,3372622,5851510,352651.0,8088331.0
1999-12-16,3132845,3372669,2970406,2970397,3751560,310592.0,8088331.0
1999-12-17,2614598,2707426,2614598,2614577,2519980,273386.0,8088331.0
1999-12-20,2444403,2707405,2301279,2618441,10747790,273790.0,8088331.0
1999-12-21,2707377,2931706,2336084,2931719,10610540,306548.0,8088331.0
1999-12-22,2931701,3279806,2931701,3279797,6720410,342945.0,8088331.0
1999-12-23,3279832,3627907,2893054,2939445,7468790,307357.0,8088331.0
1999-12-24,2672591,2784756,2587499,2587489,3221750,270555.0,8088331.0
1999-12-27,2521759,2746090,2278083,2278074,6267850,238201.0,8088331.0
1999-12-28,2278086,2285812,2007348,2007338,4992500,209892.0,8088331.0
2000-01-04,1783858,2246492,1783858,2246483,4004740,231731.0,8088331.0
2000-01-05,2156347,2513107,1979903,2513097,5542380,259231.0,8088331.0
2000-01-06,2587559,2626769,2215094,2215105,4867550,228495.0,8088331.0
2000-01-07,2007340,2336658,1952445,2171985,4152240,224047.0,8088331.0
2000-01-10,2281757,2383716,2124957,2344496,3426940,241841.0,8088331.0
2000-01-11,2344514,2579757,2320997,2477810,4490540,255591.0,8088331.0
2000-01-12,2313125,2375873,2183746,2183758,2912360,225260.0,8088331.0
2000-01-13,2156308,2172013,1932823,1975960,2892910,203826.0,8088331.0
2000-01-14,2117152,2117152,1921097,2070079,3449120,213532.0,8088331.0
2000-01-17,2109287,2305309,2038716,2195530,3398130,226473.0,8088331.0
2000-01-18,2195536,2258263,2117134,2132790,3016030,220003.0,8088331.0
2000-01-19,2195554,2195554,1877983,1877963,3214800,193716.0,8088331.0
2000-01-20,1803451,1877947,1654482,1717210,3141010,177134.0,8088331.0
2000-01-21,1717212,1913245,1638800,1842676,5773700,190076.0,8088331.0
2000-01-24,1803481,2023040,1803481,1893629,5440360,195333.0,8088331.0
2000-01-25,1811305,1881873,1717198,1736800,2459980,179157.0,8088331.0
2000-01-26,1803501,1803501,1654501,1752512,1965280,180774.0,8088331.0
2000-01-27,1685836,1795628,1662311,1693680,2196700,174708.0,8088331.0
2000-01-28,1693716,1756442,1678021,1744664,1939110,179965.0,8088331.0
2000-01-31,1638808,1819146,1638808,1728967,3870490,178348.0,8088331.0
2000-02-01,1779907,1932825,1775991,1932825,4331890,199377.0,8088331.0
2000-02-02,2101446,2164160,2070076,2164152,1501120,223238.0,8088331.0
2000-02-03,2422905,2422905,2422905,2422918,415770,249929.0,8088331.0
2000-02-07,2713031,2713031,2713031,2713031,168060,279856.0,8088331.0
2000-02-08,3038470,3038470,2666003,3038461,14336170,313423.0,8088331.0
2000-02-09,3011028,3403063,2956135,3348180,15947210,345372.0,8088331.0
2000-02-10,3058082,3505009,2948290,2948282,13661470,304121.0,8088331.0
2000-02-11,3136503,3214883,2720889,2948282,18310490,304121.0,8088331.0
2000-02-14,2822835,3093322,2626782,2732637,8120900,281878.0,8088331.0
2000-02-15,2818912,3058082,2732659,3058052,15138680,315445.0,8088331.0
2000-02-16,3210966,3422681,2979657,3371695,16479040,347798.0,8088331.0
2000-02-17,3371698,3724553,3183529,3450102,21293600,355887.0,8088331.0
2000-02-18,3528505,3669643,3308944,3403042,17056700,351034.0,8088331.0
2000-02-21,3214866,3646143,3183529,3277606,12553780,338092.0,8088331.0
2000-02-22,3324643,3489307,3058050,3175655,13287180,327577.0,8088331.0
2000-02-23,3058076,3555984,3018847,3555977,16211670,366806.0,8088331.0
2000-02-24,3555984,3555984,3555984,3555977,0,366806.0,8088331.0
2000-02-25,3555984,3555984,3555984,3555977,0,,
2000-02-28,3978926,3978926,3978926,3978918,340772,410887.0,80883310.0
2000-02-29,4448873,4448873,4448873,4448873,386029,459417.0,80883310.0
2000-03-02,4981506,4981506,4981506,4981477,150919,514418.0,80883310.0
2000-03-03,4848319,5404428,4386191,4394026,27736225,453755.0,80883310.0
2000-03-06,4691702,4691702,3994575,4143398,15350212,427873.0,80883310.0
2000-03-07,4190402,4636822,3837904,4636837,10117135,478829.0,80883310.0
2000-03-08,4448870,5192970,4307880,5192971,17717506,536256.0,80883310.0
2000-03-09,5365284,5796075,4895327,4926646,17640012,508756.0,80883310.0
2000-03-10,5059793,5514075,4730833,5286953,20755072,545962.0,80883310.0
2000-03-13,5169477,5467121,4785675,4973660,12340517,513609.0,80883310.0
2000-03-14,4840513,5169474,4636871,5083308,12346317,524933.0,80883310.0
2000-03-15,4856159,5169473,4488042,4652518,7595947,480447.0,80883310.0
2000-03-16,4315704,4542874,4096407,4096399,7288384,423020.0,80883310.0
2000-03-17,3908402,4096395,3610793,3610794,7297036,372872.0,80883310.0
2000-03-20,3297524,3524651,3180048,3180020,5687711,328386.0,80883310.0
2000-03-21,2843227,3555984,2804058,3555977,11256500,367210.0,80883310.0
2000-03-22,3555964,3971091,3555964,3720442,7429260,384196.0,80883310.0
2000-03-23,3767425,3861416,3297498,3446299,7121206,355887.0,80883310.0
2000-03-24,3681289,3712638,3454144,3579461,5564831,369637.0,80883310.0
2000-03-27,3524643,3759621,3446325,3602961,5867005,372063.0,80883310.0
2000-03-28,3579474,3665631,3454147,3485464,4036421,359931.0,80883310.0
2000-03-29,3399319,3430645,3070341,3070341,4995718,317063.0,80883310.0
2000-03-30,2960680,3336651,2835364,3289653,4980778,339710.0,80883310.0
2000-03-31,3117333,3602936,3093839,3289653,7164288,339710.0,80883310.0
2000-04-03,3250524,3352335,2898037,2898029,3688309,299268.0,80883310.0
2000-04-04,2553428,2663090,2553428,2553419,3131118,263680.0,80883310.0
2000-04-06,2428062,2811865,2396758,2569054,6859309,265297.0,80883310.0
2000-04-07,2623919,2851079,2600424,2788396,7233045,287945.0,80883310.0
2000-04-10,2945022,3117339,2898022,3117340,4391177,321916.0,80883310.0
2000-04-11,2764862,2819695,2749200,2749200,1468410,283900.0,80883310.0
2000-04-12,2522056,2655213,2451571,2584721,3954470,266915.0,80883310.0
2000-04-14,2326243,2388897,2279233,2279245,3487273,235370.0,80883310.0
2000-04-17,2012960,2012960,2012960,2012951,118117,207870.0,80883310.0
2000-04-18,2075600,2177412,1777966,1942453,5656560,200591.0,80883310.0
2000-04-19,2044311,2114795,1840669,1950301,4525555,201399.0,80883310.0
2000-04-20,1879816,2044292,1871964,1958134,3194698,202208.0,80883310.0
2000-04-21,2005131,2193120,1997321,2193112,6662816,226473.0,80883310.0
2000-04-24,2200946,2341967,2075641,2075631,5881387,214341.0,80883310.0
2000-04-25,2005133,2130460,1965964,2036450,3677904,210297.0,80883310.0
2000-04-26,2153955,2216608,1918985,1958134,4041945,202208.0,80883310.0
2000-04-27,1903327,1997305,1864138,1926802,5056182,198973.0,80883310.0
2000-04-28,1958129,2020803,1879813,1911151,3580740,197355.0,80883310.0
2000-05-02,1919003,2012982,1879823,1934635,4573469,199782.0,80883310.0
2000-05-03,1903356,1919019,1825008,1832820,3986512,189267.0,80883310.0
2000-05-04,1832849,1879818,1793670,1824987,4604071,188458.0,80883310.0
2000-05-08,1864129,2012961,1824971,1879804,5366919,194120.0,80883310.0
2000-05-09,1832822,1856307,1785800,1817139,2501914,187649.0,80883310.0
2000-05-10,1801486,1840654,1770158,1817139,3021238,187649.0,80883310.0
2000-05-12,1777974,1903291,1715320,1785807,6651881,184414.0,80883310.0
2000-05-15,1754520,1778014,1597877,1613509,4989050,166620.0,80883310.0
2000-05-16,1637024,1660519,1480360,1503846,3799433,155296.0,80883310.0
2000-05-17,1519532,1550859,1323709,1323700,6572551,136693.0,80883310.0
2000-05-18,1174879,1190543,1167048,1167038,949405,120516.0,80883310.0
2000-05-19,1041716,1120053,1033884,1057391,5346803,109192.0,80883310.0
2000-05-22,939918,1073076,932086,932076,4063288,96251.0,80883310.0
2000-05-23,869413,900771,822423,822413,3584127,84927.0,80883310.0
2000-05-24,767601,916412,728422,877245,6871942,90589.0,80883310.0
2000-05-25,939900,979079,916405,979060,1975326,101104.0,80883310.0
2000-05-26,1096576,1096576,1018238,1096556,5701208,113237.0,80883310.0
2000-05-29,1151389,1221874,1065232,1221885,6649878,126178.0,80883310.0
2000-05-30,1331549,1362875,1292391,1362866,1249025,140737.0,80883310.0
2000-05-31,1519521,1519521,1519521,1519512,218480,156914.0,80883310.0
2000-06-01,1699667,1699667,1503867,1699658,14248358,175517.0,80883310.0
2000-06-02,1613519,1825004,1496024,1503846,15043234,155296.0,80883310.0
2000-06-05,1558675,1684001,1511685,1683992,10071525,173899.0,80883310.0
2000-06-07,1871961,1879812,1762317,1879804,5030956,194120.0,80883310.0
2000-06-08,2099089,2099089,1879802,2099100,10464634,216767.0,80883310.0
2000-06-09,2020764,2318417,1879796,2114766,10233023,218385.0,80883310.0
2000-06-12,2114807,2169640,1965965,1981619,5619912,204635.0,80883310.0
2000-06-13,1871993,2099150,1746687,1746656,8380746,180370.0,80883310.0
2000-06-14,1762381,1840698,1566518,1668341,7019146,172281.0,80883310.0
2000-06-15,1621324,1707492,1472513,1472514,5643989,152061.0,80883310.0
2000-06-16,1425519,1644836,1394192,1644826,11989676,169855.0,80883310.0
2000-06-19,1652673,1832810,1582167,1676159,9183236,173090.0,80883310.0
2000-06-20,1770157,1777978,1590000,1676159,6126744,173090.0,80883310.0
2000-06-21,1605649,1746629,1582153,1629145,10432157,168237.0,80883310.0
2000-06-22,1644818,1683977,1488175,1550829,6596117,160149.0,80883310.0
2000-06-23,1503878,1535205,1472531,1511679,3829649,156105.0,80883310.0
2000-06-26,1480347,1668326,1456841,1621327,6908259,167428.0,80883310.0
2000-06-27,1644853,1684010,1558673,1566495,4737003,161767.0,80883310.0
2000-06-28,1550822,1644822,1519496,1574329,4983566,162575.0,80883310.0
2000-06-29,1550866,1621351,1472530,1535194,4232348,158531.0,80883310.0
2000-06-30,1535179,1543010,1464694,1488180,2657959,153678.0,80883310.0
2000-07-03,1472530,1605708,1472530,1535194,5060275,158531.0,80883310.0
2000-07-04,1503877,1550866,1488192,1503846,2231870,155296.0,80883310.0
2000-07-05,1488170,1527327,1323685,1386350,4366425,143163.0,80883310.0
2000-07-06,1409866,1480371,1315865,1449014,5210140,149634.0,80883310.0
2000-07-07,1464681,1480345,1394186,1417682,2361752,146399.0,80883310.0
2000-07-10,1402027,1425522,1370700,1409849,3020387,145590.0,80883310.0
2000-07-11,1362865,1402043,1276717,1308034,3463547,135075.0,80883310.0
2000-07-12,1331506,1464653,1331506,1464665,1996750,151252.0,80883310.0
2000-07-13,1637002,1637002,1637002,1636993,869672,169046.0,80883310.0
2000-07-14,1660515,1715337,1441199,1488180,13237702,153678.0,80883310.0
2000-07-18,1488203,1488203,1347214,1370699,5717292,141546.0,80883310.0
