큐리언트(115180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-12,21300,21650,20300,20850,122452,177989.0,8536666.0
2018-12-13,20850,20950,20300,20550,70732,175428.0,8536666.0
2018-12-14,20650,20700,19850,19850,76839,169453.0,8536666.0
2018-12-17,19750,19850,18900,19100,84665,163050.0,8536666.0
2018-12-18,18500,19200,18500,19000,41272,162197.0,8536666.0
2018-12-19,19000,19450,18950,19250,145893,164331.0,8536666.0
2018-12-20,19050,19300,18800,18850,64205,160916.0,8536666.0
2018-12-21,18800,19750,18700,19700,76712,168172.0,8536666.0
2018-12-24,19500,19650,19100,19550,60598,166892.0,8536666.0
2018-12-26,19100,19500,19050,19500,76557,166465.0,8536666.0
2018-12-27,19900,19900,19300,19600,101799,167319.0,8536666.0
2018-12-28,19850,20300,19550,19900,77520,169880.0,8536666.0
2019-01-02,20000,20150,19700,20100,54666,171587.0,8536666.0
2019-01-03,20100,20250,18900,19000,71244,162197.0,8536666.0
2019-01-04,18800,19500,18600,19500,36649,166465.0,8536666.0
2019-01-07,19700,19900,19150,19250,24916,164331.0,8536666.0
2019-01-08,19300,19500,18700,18800,53747,160489.0,8536666.0
2019-01-09,18950,19100,18600,18900,28089,161343.0,8536666.0
2019-01-10,18850,19600,18850,19350,56999,165184.0,8536666.0
2019-01-11,19350,19500,18900,19000,47044,162197.0,8536666.0
2019-01-14,19250,19350,18750,18900,31721,161343.0,8536666.0
2019-01-15,18750,19300,18750,19150,27762,163477.0,8536666.0
2019-01-16,19150,19400,18800,19200,53593,163904.0,8536666.0
2019-01-17,19350,20500,19100,20250,153498,172867.0,8536666.0
2019-01-18,20400,20500,19700,20050,70586,171160.0,8536666.0
2019-01-21,20050,20300,19700,20050,65294,171160.0,8536666.0
2019-01-22,20000,20500,19900,20100,52191,171587.0,8536666.0
2019-01-23,20100,20800,19950,20800,59865,177563.0,8536666.0
2019-01-24,20650,20850,20150,20400,100554,174148.0,8536666.0
2019-01-25,20400,21300,20200,20950,89487,178843.0,8536666.0
2019-01-28,20950,21150,20600,20850,47137,177989.0,8536666.0
2019-01-29,20800,20850,20200,20650,39681,176282.0,8536666.0
2019-01-30,20500,20850,20350,20400,31316,174148.0,8536666.0
2019-01-31,20600,20800,20100,20750,45290,177136.0,8536666.0
2019-02-01,20750,20900,20300,20650,42055,176282.0,8536666.0
2019-02-07,20650,20650,20050,20350,60894,173721.0,8536666.0
2019-02-08,20150,20700,20150,20400,38983,174148.0,8536666.0
2019-02-11,20700,21500,20350,21250,104384,181404.0,8536666.0
2019-02-12,21150,21400,20800,21300,57090,181831.0,8536666.0
2019-02-13,21300,21700,21000,21500,48022,183538.0,8536666.0
2019-02-14,21350,21950,21150,21300,41884,181831.0,8536666.0
2019-02-15,21300,21500,20750,21300,33733,181831.0,8536666.0
2019-02-18,21400,21700,21150,21400,42228,182685.0,8536666.0
2019-02-19,21550,22550,21300,22450,93553,191648.0,8536666.0
2019-02-20,22550,22850,22000,22500,67495,192075.0,8536666.0
2019-02-21,22450,22450,21900,22050,44364,188233.0,8536666.0
2019-02-22,22050,22300,21450,21600,42531,184392.0,8536666.0
2019-02-25,21900,21950,21250,21500,40416,183538.0,8536666.0
2019-02-26,21500,21850,21400,21400,23158,182685.0,8536666.0
2019-02-27,21400,23450,21150,23200,175907,198051.0,8536666.0
2019-02-28,23550,26600,23500,25200,653000,215124.0,8536666.0
2019-03-04,26150,27400,26000,26850,519309,229209.0,8536666.0
2019-03-05,27000,27650,26450,27400,294565,233905.0,8536666.0
2019-03-06,27150,27200,26000,26500,258365,226222.0,8536666.0
2019-03-07,26500,27950,26250,27150,248892,231770.0,8536666.0
2019-03-08,26700,27400,25950,26800,142581,228783.0,8536666.0
2019-03-11,27000,27250,25950,26900,116684,229636.0,8536666.0
2019-03-12,27150,28200,26600,26900,224994,229636.0,8536666.0
2019-03-13,27100,29450,26900,29200,523364,249271.0,8536666.0
2019-03-14,29050,29050,28100,28800,219873,245856.0,8536666.0
2019-03-15,28250,29650,27450,29050,266455,247990.0,8536666.0
2019-03-18,29300,29750,28750,29350,234747,250551.0,8536666.0
2019-03-19,29350,29500,28250,28450,157636,242868.0,8536666.0
2019-03-20,28400,28800,27100,28200,195424,240734.0,8536666.0
2019-03-21,28300,28400,26250,26800,228425,228783.0,8536666.0
2019-03-22,27000,28050,26600,27450,121343,234331.0,8536666.0
2019-03-25,26700,27100,25300,25850,179147,220673.0,8536666.0
2019-03-26,26050,26500,25800,26250,61254,224087.0,8536666.0
2019-03-27,26050,26350,25250,25550,72544,218112.0,8536666.0
2019-03-28,25150,26900,25000,25850,103500,220673.0,8536666.0
2019-03-29,26000,26750,24800,26500,104089,226222.0,8536666.0
2019-04-01,26150,26450,24850,25200,146781,215124.0,8536666.0
2019-04-02,25200,25450,24500,24700,74619,210856.0,8536666.0
2019-04-03,24700,25850,24550,25700,111758,219392.0,8536666.0
2019-04-04,25800,25800,24450,24950,102884,212990.0,8536666.0
2019-04-05,24950,25400,24450,24450,39024,208721.0,8536666.0
2019-04-08,24550,25000,24450,24700,22492,210856.0,8536666.0
2019-04-09,24600,25000,24150,24750,49440,211282.0,8536666.0
2019-04-10,24750,25300,24350,25200,68061,215124.0,8536666.0
2019-04-11,25400,25400,24950,25250,40280,215551.0,8536666.0
2019-04-12,25250,25400,24600,24700,40142,210856.0,8536666.0
2019-04-15,24700,24700,23550,24000,109890,204880.0,8536666.0
2019-04-16,23700,24250,23200,23500,76276,200612.0,8536666.0
2019-04-17,23200,24100,23200,23900,39063,204026.0,8536666.0
2019-04-18,23650,24000,23250,23250,37193,198577.0,8540966.0
2019-04-19,23200,23800,23200,23700,21979,202421.0,8540966.0
2019-04-22,23700,24450,23550,23650,37657,201994.0,8540966.0
2019-04-23,23650,23700,23000,23650,66758,201994.0,8540966.0
2019-04-24,23850,24450,23550,24400,55376,208400.0,8540966.0
2019-04-25,24150,24200,23650,23650,33055,201994.0,8540966.0
2019-04-26,23500,23600,23100,23250,39190,198577.0,8540966.0
2019-04-29,23250,23950,23000,23700,19198,202421.0,8540966.0
2019-04-30,23700,23950,23350,23900,25334,204129.0,8540966.0
2019-05-02,23850,24200,23500,23900,29674,204129.0,8540966.0
2019-05-03,23850,23900,23350,23650,34261,201994.0,8540966.0
2019-05-07,23400,23500,22950,23000,40080,196442.0,8540966.0
2019-05-08,22550,23000,22500,22850,31075,195161.0,8540966.0
2019-05-09,22750,23100,21500,21700,47109,185339.0,8540966.0
2019-05-10,21550,22250,21250,21650,22363,184912.0,8540966.0
2019-05-13,21450,21800,20900,20950,25398,178933.0,8540966.0
2019-05-14,20500,21450,20200,21100,22506,180214.0,8540966.0
2019-05-15,20950,21650,20950,21500,22405,183631.0,8540966.0
2019-05-16,21650,21700,21150,21150,17959,180641.0,8540966.0
2019-05-17,21300,21750,21100,21300,16128,181923.0,8540966.0
2019-05-20,21000,21500,20250,20350,46498,173809.0,8540966.0
2019-05-21,20300,20950,20000,20550,12365,175517.0,8540966.0
2019-05-22,20450,21500,20400,21100,38212,180214.0,8540966.0
2019-05-23,21100,21250,20000,20350,53275,173809.0,8540966.0
2019-05-24,20500,20550,19900,20000,34619,170819.0,8540966.0
2019-05-27,19650,21000,19650,20800,27284,177652.0,8540966.0
2019-05-28,20800,21500,20550,21350,19292,182350.0,8540966.0
2019-05-29,21700,21700,20200,20400,22213,174236.0,8540966.0
2019-05-30,20300,21300,20250,20650,39692,176371.0,8540966.0
2019-05-31,20700,23200,20600,22650,119742,193453.0,8540966.0
2019-06-03,23100,23100,22150,22300,52906,190464.0,8540966.0
2019-06-04,22300,22450,21700,21850,42094,186620.0,8540966.0
2019-06-05,21850,22200,21650,21850,17182,186620.0,8540966.0
2019-06-07,21850,22150,21450,21750,21011,185766.0,8540966.0
2019-06-10,22150,22150,21300,21350,27140,182350.0,8540966.0
2019-06-11,21500,21600,21200,21350,32181,182350.0,8540966.0
2019-06-12,21300,21600,21100,21350,21725,182350.0,8540966.0
2019-06-13,21350,21400,20950,21350,34840,182350.0,8540966.0
2019-06-14,21350,21350,20800,21350,44763,182350.0,8540966.0
2019-06-17,21000,21050,20600,20950,47647,178933.0,8540966.0
2019-06-18,20800,21100,20000,20800,51888,177652.0,8540966.0
2019-06-19,20800,21000,20100,20500,31546,175090.0,8540966.0
2019-06-20,20650,21150,20650,21150,31693,180641.0,8540966.0
2019-06-21,21400,21400,20450,20550,42621,175517.0,8540966.0
2019-06-24,20550,20950,20250,20450,23133,174663.0,8540966.0
2019-06-25,20500,20700,19900,20500,42231,175090.0,8540966.0
2019-06-26,20650,21250,20400,21000,52502,179360.0,8540966.0
2019-06-27,21000,21000,19750,19950,74540,170392.0,8540966.0
2019-06-28,20050,20400,18950,20300,83570,173382.0,8540966.0
2019-07-01,20100,20600,19950,20400,27296,174236.0,8540966.0
2019-07-02,20400,20600,20150,20150,14657,172100.0,8540966.0
2019-07-03,20200,21350,20200,21300,44721,181923.0,8540966.0
2019-07-04,21500,21500,20650,20700,34948,176798.0,8540966.0
2019-07-05,20700,21350,20700,21350,38027,182350.0,8540966.0
2019-07-08,21350,21350,20500,20500,32186,175090.0,8540966.0
2019-07-09,20650,20800,19400,19700,24774,168257.0,8540966.0
2019-07-10,19700,20250,19700,19850,15014,169538.0,8540966.0
2019-07-11,20150,20550,19800,20500,11528,175090.0,8540966.0
2019-07-12,20200,20300,19800,20100,30462,171673.0,8540966.0
2019-07-15,19950,20450,19850,20250,16281,172955.0,8540966.0
2019-07-16,20300,20400,19950,20200,13960,172528.0,8540966.0
2019-07-17,20050,20200,19850,20050,25196,171246.0,8540966.0
2019-07-18,20000,20200,19100,19600,41513,167403.0,8540966.0
2019-07-19,19600,20100,19500,20100,18014,171673.0,8540966.0
2019-07-22,20000,20100,19700,19900,13796,169965.0,8540966.0
2019-07-23,19850,20600,19800,20100,15601,171673.0,8540966.0
2019-07-24,19800,20150,19400,19400,29790,166723.0,8593966.0
2019-07-25,19400,19700,19150,19250,24417,165434.0,8593966.0
2019-07-26,19250,19350,18850,19000,22363,163285.0,8593966.0
2019-07-29,18900,18900,17650,18150,51334,155980.0,8593966.0
2019-07-30,18150,18750,17950,18350,9658,157699.0,8593966.0
2019-07-31,18450,18450,17200,17900,27555,153832.0,8593966.0
2019-08-01,17800,18250,17650,17700,16442,152113.0,8593966.0
2019-08-02,17400,17650,17000,17300,42174,148676.0,8593966.0
2019-08-05,16750,17300,14800,14900,128686,128050.0,8593966.0
2019-08-06,14000,15250,13750,14000,103026,120316.0,8593966.0
2019-08-07,14000,14950,14000,14750,40190,126761.0,8593966.0
2019-08-08,15050,16150,14800,15950,45597,137074.0,8593966.0
2019-08-09,16650,16650,15450,15650,31293,134496.0,8593966.0
2019-08-12,15550,16450,15550,16400,20291,140941.0,8593966.0
2019-08-13,16100,16450,16000,16150,14608,138793.0,8593966.0
2019-08-14,16200,16450,15300,16150,25796,138793.0,8593966.0
2019-08-16,16000,16100,15500,15650,13433,134496.0,8593966.0
2019-08-19,15700,16100,15650,15850,8043,136214.0,8593966.0
2019-08-20,16000,16350,15550,16350,16649,140511.0,8593966.0
2019-08-21,16300,16800,16150,16500,21208,141800.0,8593966.0
2019-08-22,16800,16800,16000,16200,17149,139222.0,8593966.0
2019-08-23,16500,17150,16350,16750,39802,143949.0,8593966.0
2019-08-26,16700,16950,15800,15850,24743,136214.0,8593966.0
2019-08-27,16150,16400,15800,16250,13047,139652.0,8593966.0
2019-08-28,16250,16850,15850,16800,20136,144379.0,8593966.0
2019-08-29,16800,17900,16600,17300,52060,148676.0,8593966.0
2019-08-30,17200,17950,17200,17900,31441,153832.0,8593966.0
2019-09-02,17950,18500,17800,18450,40474,158559.0,8593966.0
2019-09-03,19500,20200,19100,19900,152525,171020.0,8593966.0
2019-09-04,19800,20200,19550,19850,59033,170590.0,8593966.0
2019-09-05,19850,20950,19550,20650,57529,177465.0,8593966.0
2019-09-06,20300,23500,20300,22050,158466,189497.0,8593966.0
2019-09-09,22050,23600,22000,22950,99473,197232.0,8593966.0
2019-09-10,22750,23300,21050,21700,87003,186489.0,8593966.0
2019-09-11,21400,23350,21400,22500,66107,193364.0,8593966.0
2019-09-16,22600,23600,22450,23300,75019,200239.0,8593966.0
2019-09-17,23250,24900,22950,24600,111976,211412.0,8593966.0
2019-09-18,24550,25150,22950,23800,108993,204536.0,8593966.0
2019-09-19,23550,24350,23150,23500,41943,201958.0,8593966.0
2019-09-20,23550,24000,23000,23650,42789,203247.0,8593966.0
2019-09-23,23800,24050,23250,23800,38292,204536.0,8593966.0
2019-09-24,22600,24500,22600,23500,64479,201958.0,8593966.0
2019-09-25,22900,24600,22900,24000,55349,206255.0,8593966.0
2019-09-26,24400,24900,24000,24250,39580,208404.0,8593966.0
2019-09-27,24500,24900,22900,23800,46628,204536.0,8593966.0
2019-09-30,23900,24400,23700,23900,38148,205396.0,8593966.0
2019-10-01,24400,24800,23600,24700,48919,212271.0,8593966.0
2019-10-02,24750,25000,24250,24800,49057,213130.0,8593966.0
2019-10-04,25100,25300,23600,23700,79117,203677.0,8593966.0
2019-10-07,24000,24400,22800,22800,68217,195942.0,8593966.0
