비츠로셀(082920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-06,3570,3570,3493,3516,79795,58818.0,12676375.0
2011-07-07,3497,3516,3460,3485,61712,58311.0,12676375.0
2011-07-08,3440,3467,3414,3425,67688,57297.0,12676375.0
2011-07-11,3406,3437,3373,3425,70250,57297.0,12676375.0
2011-07-12,3421,3445,3361,3393,55242,56790.0,12676375.0
2011-07-13,3392,3479,3392,3432,66684,57424.0,12676375.0
2011-07-14,3414,3493,3399,3496,37545,58501.0,12676375.0
2011-07-15,3521,3634,3449,3590,133430,60086.0,12676375.0
2011-07-18,3600,3771,3600,3670,254829,61417.0,12676375.0
2011-07-19,3770,3777,3664,3678,197494,61544.0,12676375.0
2011-07-20,3744,3744,3675,3690,88463,61734.0,12676375.0
2011-07-21,3736,3736,3642,3678,74935,61544.0,12676375.0
2011-07-22,3679,3703,3623,3663,110069,61290.0,12676375.0
2011-07-25,3710,3944,3702,3924,389378,65664.0,12676375.0
2011-07-26,3951,4021,3892,3908,279475,65410.0,12676375.0
2011-07-27,3906,4026,3876,4008,294101,67058.0,12676375.0
2011-07-28,3974,4065,3921,3955,170766,66171.0,12676375.0
2011-07-29,3931,3992,3847,3848,145655,64396.0,12676375.0
2011-08-01,3899,4004,3899,3916,123356,65537.0,12676375.0
2011-08-02,3944,4170,3944,4015,437859,67185.0,12676375.0
2011-08-03,3951,4036,3846,3999,170159,66931.0,12676375.0
2011-08-04,4027,4059,3808,3871,211097,64776.0,12676375.0
2011-08-05,3634,3717,3588,3666,221219,61354.0,12676375.0
2011-08-08,3512,3718,3255,3333,129661,55776.0,12676375.0
2011-08-09,3026,3246,2831,3071,362480,51403.0,12676375.0
2011-08-10,3317,3460,3180,3182,123073,53241.0,12676375.0
2011-08-11,2960,3247,2960,3231,57523,54065.0,12676375.0
2011-08-12,3331,3399,3224,3227,69522,54001.0,12676375.0
2011-08-16,3335,3385,3294,3303,91188,55269.0,12676375.0
2011-08-17,3285,3369,3285,3333,50534,55776.0,12676375.0
2011-08-18,3407,3588,3392,3522,339488,58945.0,12676375.0
2011-08-19,3346,3478,3304,3306,81062,55332.0,12676375.0
2011-08-22,3270,3380,3179,3235,37665,54128.0,12676375.0
2011-08-23,3233,3316,3210,3227,56385,54001.0,12676375.0
2011-08-24,3307,3307,3168,3223,46344,53938.0,12676375.0
2011-08-25,3264,3270,3104,3144,53171,52607.0,12676375.0
2011-08-26,3104,3164,3044,3098,68245,51846.0,12676375.0
2011-08-29,3214,3252,3164,3227,35853,54001.0,12676375.0
2011-08-30,3156,3255,3156,3216,41103,53811.0,12676375.0
2011-08-31,3179,3316,3179,3299,85376,55206.0,12676375.0
2011-09-01,3376,3406,3244,3409,172690,57044.0,12676375.0
2011-09-02,3406,3444,3349,3409,101809,57044.0,12676375.0
2011-09-05,3346,3421,3285,3299,78479,55206.0,12676375.0
2011-09-06,3184,3331,3184,3280,65395,54889.0,12676375.0
2011-09-07,3282,3407,3282,3352,49938,56093.0,12676375.0
2011-09-08,3452,3452,3358,3386,40902,56663.0,12676375.0
2011-09-09,3384,3414,3316,3318,41271,55523.0,12676375.0
2011-09-14,3369,3385,3240,3242,52547,54255.0,12676375.0
2011-09-15,3278,3392,3142,3212,61817,53748.0,12676375.0
2011-09-16,3285,3445,3156,3242,193768,54255.0,12676375.0
2011-09-19,3255,3324,3217,3250,21717,54382.0,12676375.0
2011-09-20,3194,3418,3194,3318,77628,55523.0,12676375.0
2011-09-21,3297,3369,3297,3344,20261,55966.0,12676375.0
2011-09-22,3294,3327,3225,3303,47747,55269.0,12676375.0
2011-09-23,3173,3203,3074,3076,51074,51466.0,12676375.0
2011-09-26,3077,3164,2786,2788,89111,46649.0,12676375.0
2011-09-27,2786,3006,2786,2946,96764,49311.0,12676375.0
2011-09-28,3009,3009,2896,2905,39260,48614.0,12676375.0
2011-09-29,2929,2975,2850,2939,28419,49184.0,12676375.0
2011-09-30,2982,2997,2956,2970,23956,49691.0,12676375.0
2011-10-04,2838,2907,2764,2807,41311,46966.0,12676375.0
2011-10-05,2807,2917,2535,2689,53494,45001.0,12676375.0
2011-10-06,2702,2797,2702,2758,37456,46142.0,12676375.0
2011-10-07,2786,2952,2786,2954,29893,49438.0,12676375.0
2011-10-10,2917,3012,2917,3015,24330,50452.0,12676375.0
2011-10-11,3027,3065,2952,2954,25750,49438.0,12676375.0
2011-10-12,2990,3065,2915,3046,23100,50959.0,12676375.0
2011-10-13,3133,3133,3020,3060,23847,51213.0,12676375.0
2011-10-14,3026,3076,3016,3071,19516,51403.0,12676375.0
2011-10-17,3065,3144,3050,3136,32218,52480.0,12676375.0
2011-10-18,3027,3134,3027,3136,41655,52480.0,12676375.0
2011-10-19,3104,3179,3088,3155,8079,52797.0,12676375.0
2011-10-20,3167,3167,3016,3019,14315,50515.0,12676375.0
2011-10-21,3061,3138,3031,3090,57808,51720.0,12676375.0
2011-10-24,3104,3141,3081,3084,79795,51593.0,12676375.0
2011-10-25,3153,3153,3027,3076,52079,51466.0,12676375.0
2011-10-26,3074,3138,2967,3132,68981,52417.0,12676375.0
2011-10-27,3130,3559,3130,3386,663231,56663.0,12676375.0
2011-10-28,3467,3467,3210,3322,82582,55586.0,12676375.0
2011-10-31,3324,3366,3266,3272,45744,54762.0,12676375.0
2011-11-01,3210,3289,3186,3197,44949,53494.0,12676375.0
2011-11-02,3125,3194,3027,3197,68509,53494.0,12676375.0
2011-11-03,3229,3317,3210,3283,70591,54952.0,12676375.0
2011-11-04,3277,3354,3277,3326,53275,55649.0,12676375.0
2011-11-07,3346,3353,3266,3356,74175,56156.0,12676375.0
2011-11-08,3497,3546,3387,3439,201308,57551.0,12676375.0
2011-11-09,3505,3527,3414,3446,75131,57678.0,12676375.0
2011-11-10,3304,3354,3221,3223,73349,53938.0,12676375.0
2011-11-11,3353,3361,3270,3360,70040,56220.0,12676375.0
2011-11-14,3467,3483,3395,3405,46824,56980.0,12676375.0
2011-11-15,3377,3437,3324,3402,26324,56917.0,12676375.0
2011-11-16,3460,3460,3274,3277,41869,54825.0,12676375.0
2011-11-17,3246,3316,3224,3280,30606,54889.0,12676375.0
2011-11-18,3289,3289,3184,3209,32927,53684.0,12676375.0
2011-11-21,3264,3264,3164,3197,32043,53494.0,12676375.0
2011-11-22,3165,3237,3126,3182,29827,53241.0,12676375.0
2011-11-23,3205,3245,3065,3076,66219,51466.0,12676375.0
2011-11-24,3027,3141,2997,3098,45059,51846.0,12676375.0
2011-11-25,3130,3130,3043,3090,21788,51720.0,12676375.0
2011-11-28,3070,3130,3070,3079,9561,51529.0,12676375.0
2011-11-29,3141,3141,3088,3106,14864,51973.0,12676375.0
2011-11-30,3104,3134,3085,3098,24160,51846.0,12676375.0
2011-12-01,3179,3194,3119,3158,70631,52860.0,12676375.0
2011-12-02,3209,3209,3104,3170,32590,53051.0,12676375.0
2011-12-05,3210,3365,3179,3296,84094,55142.0,12676375.0
2011-12-06,3274,3349,3204,3209,25234,53684.0,12676375.0
2011-12-07,3204,3258,3186,3219,31324,53875.0,12676375.0
2011-12-08,3255,3255,3184,3212,28945,53748.0,12676375.0
2011-12-09,3202,3236,3112,3216,20452,53811.0,12676375.0
2011-12-12,3266,3285,3218,3272,23300,54762.0,12676375.0
2011-12-13,3270,3270,3214,3216,24284,53811.0,12676375.0
2011-12-14,3228,3307,3210,3235,56110,54128.0,12676375.0
2011-12-15,3224,3252,3123,3170,34539,53051.0,12676375.0
2011-12-16,3202,3224,3164,3189,21992,53368.0,12676375.0
2011-12-19,3240,3294,2967,3084,200771,51593.0,12676375.0
2011-12-20,3173,3404,3126,3303,379427,55269.0,12676375.0
2011-12-21,3368,3368,3246,3250,141977,54382.0,12676375.0
2011-12-22,3285,3285,3191,3227,50633,54001.0,12676375.0
2011-12-23,3239,3327,3239,3329,68863,55713.0,12676375.0
2011-12-26,3361,3361,3255,3258,52554,54508.0,12676375.0
2011-12-27,3252,3285,3150,3163,42332,52924.0,12676375.0
2011-12-28,3210,3236,3100,3125,51629,52290.0,12676375.0
2011-12-29,3119,3150,3092,3144,20489,52607.0,12676375.0
2012-01-02,3141,3172,3111,3151,36739,52734.0,12676375.0
2012-01-03,3150,3217,3150,3216,41707,53811.0,12676375.0
2012-01-04,3236,3236,3123,3185,22942,53304.0,12676375.0
2012-01-05,3218,3240,3168,3242,56331,54255.0,12676375.0
2012-01-06,3270,3270,3165,3182,30487,53241.0,12676375.0
2012-01-09,3173,3239,3173,3227,25810,54001.0,12676375.0
2012-01-10,3255,3421,3255,3393,173268,56790.0,12676375.0
2012-01-11,3414,3445,3304,3371,103044,56410.0,12676375.0
2012-01-12,3406,3425,3316,3329,80980,55713.0,12676375.0
2012-01-13,3343,3491,3343,3473,107464,58121.0,12676375.0
2012-01-16,3464,3770,3464,3492,331115,58438.0,12676375.0
2012-01-17,3491,3614,3491,3613,90313,60466.0,12676375.0
2012-01-18,3611,3710,3581,3595,90851,60149.0,12676375.0
2012-01-19,3593,3661,3524,3609,73437,60403.0,12676375.0
2012-01-20,3634,3634,3521,3522,35307,58945.0,12676375.0
2012-01-25,3504,3607,3474,3489,62539,58375.0,12676375.0
2012-01-26,3491,3552,3491,3511,45806,58755.0,12676375.0
2012-01-27,3524,3644,3524,3636,68543,60847.0,12676375.0
2012-01-30,3638,3718,3638,3650,85159,61100.0,12676375.0
2012-01-31,3710,3710,3603,3666,49679,61354.0,12676375.0
2012-02-01,3668,3732,3619,3682,64010,61607.0,12676375.0
2012-02-02,3694,3729,3634,3655,75461,61164.0,12676375.0
2012-02-03,3655,3686,3595,3659,56808,61227.0,12676375.0
2012-02-06,3655,3728,3618,3659,45481,61227.0,12676375.0
2012-02-07,3673,3699,3573,3650,62983,61100.0,12676375.0
2012-02-08,3653,3725,3600,3682,63857,61607.0,12676375.0
2012-02-09,3667,3852,3667,3856,118520,64523.0,12676375.0
2012-02-10,3861,3899,3773,3803,49083,63635.0,12676375.0
2012-02-13,3801,3839,3762,3795,49932,63509.0,12676375.0
2012-02-14,3792,3823,3694,3704,48405,61987.0,12676375.0
2012-02-15,3702,3739,3642,3659,81599,61227.0,12676375.0
2012-02-16,3656,3683,3603,3618,58510,60530.0,12676375.0
2012-02-17,3642,3642,3600,3613,52411,60466.0,12676375.0
2012-02-20,3650,3747,3650,3682,71033,61607.0,12676375.0
2012-02-21,3686,3694,3644,3678,41509,61544.0,12676375.0
2012-02-22,3679,3763,3675,3712,41859,62114.0,12676375.0
2012-02-23,3680,3778,3665,3700,28771,61924.0,12676375.0
2012-02-24,3747,3747,3675,3678,29927,61544.0,12676375.0
2012-02-27,3675,3817,3673,3803,115341,63635.0,12676375.0
2012-02-28,3839,3861,3752,3833,102130,64142.0,12676375.0
2012-02-29,3861,4081,3817,3999,233527,66931.0,12676375.0
2012-03-02,3991,4065,3899,3985,98033,66678.0,12676375.0
2012-03-05,3991,4012,3906,3985,61628,66678.0,12676375.0
2012-03-06,3937,4012,3861,3916,79238,65537.0,12676375.0
2012-03-07,3860,4020,3831,4008,62117,67058.0,12676375.0
2012-03-08,4043,4081,3951,3999,116473,66931.0,12676375.0
2012-03-09,4104,4225,3998,3999,361838,66931.0,12676375.0
2012-03-12,4021,4096,3937,3939,112966,65917.0,12676375.0
2012-03-13,3974,4043,3899,3955,66166,66171.0,12676375.0
2012-03-14,4012,4027,3937,3970,56102,66424.0,12676375.0
2012-03-15,4081,4149,3982,4015,167277,67185.0,12676375.0
2012-03-16,4125,4179,4051,4165,111676,69720.0,12676375.0
2012-03-19,4232,4232,4081,4113,94121,68833.0,12676375.0
2012-03-20,4104,4187,4095,4105,39912,68706.0,12676375.0
2012-03-21,4096,4263,4096,4121,125283,68959.0,12676375.0
2012-03-22,4164,4164,4042,4076,49480,68199.0,12676375.0
2012-03-23,4052,4150,4021,4129,43277,69086.0,12676375.0
2012-03-26,4134,4240,4043,4121,30103,68959.0,12676375.0
2012-03-27,4119,4165,4043,4090,37115,68452.0,12676375.0
2012-03-28,4104,4104,3931,3962,37995,66297.0,12676375.0
2012-03-29,3930,3974,3747,3818,61846,63889.0,12676375.0
2012-03-30,3801,3937,3801,3871,24955,64776.0,12676375.0
2012-04-02,3869,3913,3861,3864,27828,64650.0,12676375.0
2012-04-03,3861,3907,3793,3841,63920,64269.0,12676375.0
2012-04-04,3817,3877,3717,3742,41619,62621.0,12676375.0
2012-04-05,3710,3861,3710,3856,54733,64523.0,12676375.0
2012-04-06,3852,3891,3784,3818,26747,63889.0,12676375.0
2012-04-09,3823,3839,3732,3735,10831,62495.0,12676375.0
2012-04-10,3710,3808,3684,3700,45834,61924.0,12676375.0
2012-04-12,3839,3839,3683,3742,20909,62621.0,12676375.0
2012-04-13,3740,3823,3740,3779,15573,63255.0,12676375.0
2012-04-16,3771,3961,3747,3848,137115,64396.0,12676375.0
2012-04-17,3899,3921,3808,3818,49826,63889.0,12676375.0
2012-04-18,3839,3883,3816,3825,20626,64016.0,12676375.0
2012-04-19,3823,3913,3823,3848,39463,64396.0,12676375.0
2012-04-20,3823,3877,3782,3833,14296,64142.0,12676375.0
2012-04-23,3832,3899,3801,3841,19379,64269.0,12676375.0
2012-04-24,3784,3846,3766,3788,28460,63382.0,12676375.0
2012-04-25,3838,3846,3755,3788,23603,63382.0,12676375.0
2012-04-26,3823,3861,3752,3753,29783,62811.0,12676375.0
2012-04-27,3752,3861,3694,3712,42901,62114.0,12676375.0
2012-04-30,3713,3782,3684,3690,18112,61734.0,12676375.0
2012-05-02,3736,3736,3683,3723,14413,62304.0,12676375.0
2012-05-03,3732,3747,3686,3727,42747,62368.0,12676375.0
2012-05-04,3739,3747,3710,3735,18761,62495.0,12676375.0
2012-05-07,3762,3762,3693,3738,57918,62558.0,12676375.0
2012-05-08,3718,3744,3710,3731,30931,62431.0,12676375.0
2012-05-09,3694,3744,3660,3723,29264,62304.0,12676375.0
2012-05-10,3717,3732,3698,3735,24236,62495.0,12676375.0
2012-05-11,3736,3736,3664,3704,22542,61987.0,12676375.0
2012-05-14,3744,3744,3687,3700,34639,61924.0,12676375.0
2012-05-15,3664,3664,3581,3655,66858,61164.0,12676375.0
2012-05-16,3634,3653,3543,3584,39800,59959.0,12676375.0
2012-05-17,3559,3625,3535,3606,23141,60340.0,12676375.0
2012-05-18,3558,3558,3460,3499,30127,58565.0,12676375.0
2012-05-21,3498,3565,3407,3443,30831,57614.0,12676375.0
2012-05-22,3483,3521,3445,3522,15176,58945.0,12676375.0
2012-05-23,3521,3554,3475,3530,13252,59072.0,12676375.0
2012-05-24,3527,3588,3448,3537,35946,59199.0,12676375.0
2012-05-25,3558,3588,3501,3507,36838,58692.0,12676375.0
2012-05-29,3474,3535,3474,3519,18446,58882.0,12676375.0
2012-05-30,3532,3551,3449,3496,66505,58501.0,12676375.0
2012-05-31,3449,3479,3407,3480,46814,58248.0,12676375.0
2012-06-01,3520,3576,3440,3576,23710,59832.0,12676375.0
2012-06-04,3559,3559,3399,3435,80512,57487.0,12676375.0
2012-06-05,3432,3501,3361,3409,30305,57044.0,12676375.0
2012-06-07,3512,3512,3391,3439,27255,57551.0,12676375.0
2012-06-08,3445,3460,3399,3412,9535,57107.0,12676375.0
2012-06-11,3414,3501,3411,3504,38082,58628.0,12676375.0
2012-06-12,3440,3520,3430,3507,15124,58692.0,12676375.0
2012-06-13,3471,3517,3467,3511,27327,58755.0,12676375.0
2012-06-14,3510,3520,3463,3507,24640,58692.0,12676375.0
2012-06-15,3516,3516,3471,3496,11656,58501.0,12676375.0
2012-06-18,3504,3542,3482,3519,12841,58882.0,12676375.0
2012-06-19,3512,3516,3471,3504,10575,58628.0,12676375.0
2012-06-20,3543,3642,3535,3586,67549,60023.0,12676375.0
2012-06-21,3595,3595,3542,3579,22805,59896.0,12676375.0
2012-06-22,3543,3596,3521,3553,33011,59452.0,12676375.0
2012-06-25,3558,3588,3516,3549,10331,59389.0,12676375.0
2012-06-26,3532,3558,3486,3507,15657,58692.0,12676375.0
2012-06-27,3505,3553,3452,3485,40782,58311.0,12676375.0
2012-06-28,3482,3535,3471,3516,26021,58818.0,12676375.0
2012-06-29,3543,3607,3493,3606,23094,60340.0,12676375.0
2012-07-02,3633,3660,3595,3636,19516,60847.0,12676375.0
2012-07-03,3634,3660,3596,3625,20547,60656.0,12676375.0
2012-07-04,3623,3623,3588,3625,75686,60656.0,12676375.0
2012-07-05,3623,3687,3623,3673,55815,61480.0,12676375.0
2012-07-06,3686,3808,3673,3795,97553,63509.0,12676375.0
2012-07-09,3792,3877,3743,3825,72281,64016.0,12676375.0
2012-07-10,3792,3899,3781,3818,85824,63889.0,12676375.0
2012-07-11,3846,3891,3736,3856,147091,64523.0,12676375.0
2012-07-12,3899,3899,3747,3856,108343,64523.0,12676375.0
2012-07-13,3892,3892,3747,3811,88207,63762.0,12676375.0
2012-07-16,3853,3982,3770,3931,112059,65790.0,12676375.0
2012-07-17,3937,4089,3869,4045,754152,67692.0,12676375.0
2012-07-18,3991,4497,3991,4273,566739,71495.0,12676375.0
2012-07-19,4300,4670,4269,4545,518193,76058.0,12676375.0
2012-07-20,4558,4657,4429,4583,456254,76692.0,12676375.0
2012-07-23,4687,4709,4504,4545,263827,76058.0,12676375.0
2012-07-24,4543,4618,4430,4591,160186,76819.0,12676375.0
2012-07-25,4574,4952,4543,4697,455213,78594.0,12676375.0
2012-07-26,4703,4823,4580,4636,163954,77579.0,12676375.0
2012-07-27,4580,4671,4444,4552,194198,76185.0,12676375.0
2012-07-30,4657,4678,4504,4583,123919,76692.0,12676375.0
2012-07-31,4618,4868,4588,4659,383043,77960.0,12676375.0
2012-08-01,4664,4823,4566,4780,205568,79988.0,12676375.0
2012-08-02,4770,4862,4718,4757,107867,79608.0,12676375.0
2012-08-03,4657,4846,4641,4848,125311,81129.0,12676375.0
2012-08-06,4960,5037,4709,4795,621345,80241.0,12676375.0
2012-08-07,4793,4847,4748,4795,385230,80241.0,12676375.0
2012-08-08,4792,4792,4634,4659,189495,77960.0,12676375.0
2012-08-09,4688,4808,4634,4689,147097,78467.0,12676375.0
2012-08-10,4709,4740,4543,4735,161635,79227.0,12676375.0
2012-08-13,4657,4785,4543,4569,189512,76439.0,12676375.0
2012-08-14,4566,4618,4430,4469,142057,74791.0,12676375.0
2012-08-16,4519,4519,4361,4394,214441,73523.0,12676375.0
2012-08-17,4459,4580,4392,4500,211909,75298.0,12676375.0
2012-08-20,4497,4559,4430,4491,88336,75171.0,12676375.0
2012-08-21,4542,4542,4285,4394,198877,73523.0,12676375.0
2012-08-22,4339,4536,4269,4508,170929,75424.0,12676375.0
2012-08-23,4413,4618,4391,4552,190626,76185.0,12676375.0
2012-08-24,4604,4604,4459,4500,76942,75298.0,12676375.0
2012-08-27,4505,4566,4353,4417,82182,73903.0,12676375.0
2012-08-28,4391,4466,4330,4394,79732,73523.0,12676375.0
2012-08-29,4459,4505,4391,4462,94085,74664.0,12676375.0
2012-08-30,4512,4579,4429,4583,129295,76692.0,12676375.0
2012-08-31,4648,4671,4528,4591,107072,76819.0,12676375.0
2012-09-03,4671,4671,4203,4575,137297,76565.0,12676375.0
2012-09-04,4610,4610,4437,4462,186340,74664.0,12676375.0
2012-09-05,4467,4490,4370,4446,89674,74410.0,12676375.0
2012-09-06,4475,4770,4399,4712,328123,78847.0,12676375.0
2012-09-07,4777,4945,4702,4810,527233,80495.0,12676375.0
2012-09-10,4883,4898,4718,4780,142069,79988.0,12676375.0
2012-09-11,4762,4808,4687,4803,117426,80368.0,12676375.0
2012-09-12,4799,5012,4785,5000,382288,83664.0,12676375.0
2012-09-13,4996,5066,4922,5052,294094,84551.0,12676375.0
2012-09-14,5104,5104,4952,5061,104558,84678.0,12676375.0
2012-09-17,5042,5149,4823,5151,185662,86199.0,12676375.0
2012-09-18,5195,5293,5088,5295,179518,88608.0,12676375.0
2012-09-19,5315,5315,5088,5189,94924,86833.0,12676375.0
2012-09-20,5210,5210,5027,5113,140240,85566.0,12676375.0
2012-09-21,5171,5679,5050,5326,604879,89115.0,12676375.0
2012-09-24,5384,5490,5185,5227,356794,87467.0,12676375.0
2012-09-25,5225,5285,4983,4984,239623,83411.0,12676375.0
2012-09-26,4996,5300,4996,5151,215501,86199.0,12676375.0
2012-09-27,5156,5345,5036,5349,198526,89495.0,12676375.0
2012-09-28,5362,5376,5224,5288,192859,88481.0,12676375.0
2012-10-02,5255,5376,5111,5135,136121,85946.0,12676375.0
2012-10-04,5126,5376,5050,5189,211338,86833.0,12676375.0
2012-10-05,5202,5354,5149,5356,216540,89622.0,12676375.0
2012-10-08,5415,5415,5270,5349,119809,89495.0,12676375.0
2012-10-09,5345,5581,5293,5447,255531,91143.0,12676375.0
2012-10-10,5446,5467,5232,5235,135229,87594.0,12676375.0
2012-10-11,5186,5256,4997,5113,227449,85566.0,12676375.0
2012-10-12,5171,5171,4990,5105,157060,85439.0,12676375.0
2012-10-15,5104,5104,4862,4886,194584,81763.0,12676375.0
2012-10-16,4898,5050,4724,5052,198884,84551.0,12676375.0
2012-10-17,5073,5110,4996,5069,112661,84805.0,12676375.0
2012-10-18,5027,5119,4792,4817,131818,80622.0,12676375.0
2012-10-19,4770,5097,4732,5083,74385,85058.0,12676375.0
2012-10-22,4996,5050,4922,4991,105108,83537.0,12676375.0
2012-10-23,5043,5104,4883,4970,44434,83157.0,12676375.0
2012-10-24,4883,4945,4709,4712,110026,78847.0,12676375.0
2012-10-25,4732,4808,4634,4757,237072,79608.0,12676375.0
2012-10-26,4724,4808,4361,4424,172198,74030.0,12676375.0
2012-10-29,4392,4467,4279,4317,75942,72255.0,12676375.0
2012-10-30,4317,4422,4285,4408,45756,73777.0,12676375.0
2012-10-31,4452,4580,4422,4508,79784,75424.0,12676375.0
2012-11-01,4588,4626,4391,4583,82524,76692.0,12676375.0
2012-11-02,4580,4725,4505,4569,67760,76439.0,12676375.0
2012-11-05,4566,4671,4452,4575,32648,76565.0,12676375.0
2012-11-06,4574,4657,4467,4477,99425,74917.0,12676375.0
2012-11-07,4535,4648,4482,4621,99091,77326.0,12676375.0
2012-11-08,4543,4604,4498,4598,56602,76946.0,12676375.0
2012-11-09,4543,4671,4490,4636,65462,77579.0,12676375.0
2012-11-12,4695,4695,4528,4569,50270,76439.0,12676375.0
2012-11-13,4550,4596,4422,4439,91476,74284.0,12676375.0
2012-11-14,4361,4445,4248,4250,139807,71114.0,12676375.0
2012-11-15,4248,4248,3974,4022,211260,67312.0,12676375.0
2012-11-16,4119,4149,3891,4015,65919,67185.0,12676375.0
2012-11-19,3998,4269,3998,4250,50263,71114.0,12676375.0
2012-11-20,4269,4316,4149,4234,55286,70861.0,12676375.0
2012-11-21,4293,4293,4134,4159,43885,69593.0,12676375.0
2012-11-22,4194,4218,4081,4174,54965,69847.0,12676375.0
2012-11-23,4256,4256,4141,4189,23530,70100.0,12676375.0
2012-11-26,4218,4292,3982,4165,62580,69720.0,12676375.0
2012-11-27,4255,4309,4133,4264,81618,71368.0,12676375.0
2012-11-28,4263,4377,4240,4288,69423,71748.0,12676375.0
2012-11-29,4339,4361,4240,4348,88656,72762.0,12676375.0
2012-11-30,4317,4361,4225,4311,73486,72129.0,12676375.0
2012-12-03,4330,4330,4187,4234,48507,70861.0,12676375.0
2012-12-04,4194,4292,4149,4295,66434,71875.0,12676375.0
2012-12-05,4317,4618,4317,4477,258923,74917.0,12676375.0
2012-12-06,4475,4550,4316,4424,142635,74030.0,12676375.0
2012-12-07,4422,4467,4285,4386,83798,73396.0,12676375.0
2012-12-10,4430,4512,4383,4408,101007,73777.0,12676375.0
2012-12-11,4467,4467,4255,4333,102487,72509.0,12676375.0
2012-12-12,4331,4377,4165,4189,134959,70100.0,12676375.0
2012-12-13,4203,4240,4119,4189,106384,70100.0,12676375.0
2012-12-14,4187,4269,4119,4189,83401,70100.0,12676375.0
2012-12-17,4225,4225,4051,4059,95007,67945.0,12676375.0
2012-12-18,4090,4150,4090,4129,39115,69086.0,12676375.0
2012-12-20,4149,4255,4035,4243,73254,70988.0,12676375.0
2012-12-21,4269,4269,4104,4165,60167,69720.0,12676375.0
2012-12-24,4187,4262,4119,4204,67854,70354.0,12676375.0
2012-12-26,4203,4256,4104,4189,140376,70100.0,12676375.0
2012-12-27,4164,4352,4156,4303,43358,72002.0,12676375.0
2012-12-28,4300,4377,4225,4371,104661,73143.0,12676375.0
2013-01-02,4490,4490,4370,4386,90547,73396.0,12676375.0
2013-01-03,4399,4466,4292,4394,65350,73523.0,12676375.0
2013-01-04,4422,4422,4309,4402,82522,73650.0,12676375.0
2013-01-07,4399,4466,4369,4455,84102,74537.0,12676375.0
2013-01-08,4451,4497,4399,4455,32686,74537.0,12676375.0
2013-01-09,4452,4490,4353,4439,75285,74284.0,12676375.0
2013-01-10,4438,4467,4399,4417,37027,73903.0,12676375.0
2013-01-11,4384,4445,4256,4386,115791,73396.0,12676375.0
2013-01-14,4392,4566,4346,4569,141172,76439.0,12676375.0
2013-01-15,4566,4618,4413,4417,101625,73903.0,12676375.0
2013-01-16,4459,4475,4269,4303,98427,72002.0,12676375.0
2013-01-17,4300,4347,4218,4317,76860,72255.0,12676375.0
2013-01-18,4309,4490,4309,4491,83615,75171.0,12676375.0
2013-01-21,4528,4550,4430,4439,76126,74284.0,12676375.0
2013-01-22,4399,4475,4399,4469,53285,74791.0,12676375.0
2013-01-23,4497,4588,4437,4455,106533,74537.0,12676375.0
2013-01-24,4497,4535,4406,4469,72864,74791.0,12676375.0
2013-01-25,4467,4543,4339,4408,56236,73777.0,12676375.0
2013-01-28,4445,4445,4292,4311,67967,72129.0,12676375.0
2013-01-29,4300,4352,4278,4295,122299,71875.0,12676375.0
2013-01-30,4317,4353,4269,4317,57946,72255.0,12676375.0
2013-01-31,4498,4528,4384,4477,246845,74917.0,12676375.0
2013-02-01,4589,4596,4346,4378,287379,73269.0,12676375.0
2013-02-04,4370,4438,4331,4356,70536,72889.0,12676375.0
2013-02-05,4317,4339,4210,4288,94174,71748.0,12676375.0
2013-02-06,4309,4399,4284,4326,59104,72382.0,12676375.0
2013-02-07,4352,4383,4262,4264,76578,71368.0,12676375.0
2013-02-08,4339,4413,4269,4317,38195,72255.0,12676375.0
2013-02-12,4309,4353,4279,4311,44264,72129.0,12676375.0
2013-02-13,4323,4377,4309,4363,39631,73016.0,12676375.0
2013-02-14,4346,4399,4339,4363,37189,73016.0,12676375.0
2013-02-15,4361,4444,4330,4402,87042,73650.0,12676375.0
2013-02-18,4437,4445,4353,4378,63674,73269.0,12676375.0
2013-02-19,4352,4452,4352,4394,71314,73523.0,12676375.0
2013-02-20,4422,4467,4392,4469,83714,74791.0,12676375.0
2013-02-21,4466,4497,4377,4424,61550,74030.0,12676375.0
2013-02-22,4430,4438,4377,4417,40545,73903.0,12676375.0
2013-02-25,4430,4460,4370,4386,52080,73396.0,12676375.0
2013-02-26,4346,4370,4300,4348,60464,72762.0,12676375.0
2013-02-27,4360,4369,4278,4326,92125,72382.0,12676375.0
2013-02-28,4330,4566,4330,4530,180986,75805.0,12676375.0
2013-03-04,4528,4792,4528,4674,249743,78213.0,12676375.0
2013-03-05,4670,4770,4610,4772,121774,79861.0,12676375.0
2013-03-06,4770,4770,4634,4726,75518,79101.0,12676375.0
2013-03-07,4724,4724,4633,4682,80869,78340.0,12676375.0
2013-03-08,4670,4816,4610,4643,171914,77706.0,12676375.0
2013-03-11,4618,4618,4476,4515,80788,75551.0,12676375.0
2013-03-12,4512,4678,4512,4674,73988,78213.0,12676375.0
2013-03-13,4664,4770,4641,4719,129807,78974.0,12676375.0
2013-03-14,4671,4756,4589,4697,130441,78594.0,12676375.0
2013-03-15,4657,4709,4588,4621,140476,77326.0,12676375.0
