하나금융9호스팩(261200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-22,2000,2015,1995,2015,17115,8584.0,4260000.0
2017-08-23,2015,2050,2005,2010,1709,8563.0,4260000.0
2017-08-24,2035,2040,2015,2015,995,8584.0,4260000.0
2017-08-25,2060,2060,2015,2025,13899,8626.0,4260000.0
2017-08-28,2025,2045,2025,2045,9523,8712.0,4260000.0
2017-08-29,2045,2045,2045,2045,0,8712.0,4260000.0
2017-08-30,2035,2045,2030,2030,27959,8648.0,4260000.0
2017-08-31,2095,2095,2030,2040,3757,8690.0,4260000.0
2017-09-01,2130,2130,2025,2025,11147,8626.0,4260000.0
2017-09-04,2030,2105,2025,2025,3256,8626.0,4260000.0
2017-09-05,2010,2040,2010,2020,10418,8605.0,4260000.0
2017-09-06,2020,2020,2010,2015,22237,8584.0,4260000.0
2017-09-07,2035,2035,2015,2020,5284,8605.0,4260000.0
2017-09-08,2020,2025,2010,2010,25103,8563.0,4260000.0
2017-09-11,2020,2020,2005,2005,26914,8541.0,4260000.0
2017-09-12,2015,2015,2005,2005,92812,8541.0,4260000.0
2017-09-13,2025,2025,2005,2005,8910,8541.0,4260000.0
2017-09-14,2025,2025,2005,2005,1965,8541.0,4260000.0
2017-09-15,2035,2035,2000,2020,35011,8605.0,4260000.0
2017-09-18,2015,2015,2010,2010,12022,8563.0,4260000.0
2017-09-19,2010,2010,2010,2010,4502,8563.0,4260000.0
2017-09-20,2010,2015,2010,2010,6428,8563.0,4260000.0
2017-09-21,2010,2015,2010,2010,7010,8563.0,4260000.0
2017-09-22,2005,2010,2005,2010,6997,8563.0,4260000.0
2017-09-25,2010,2010,2005,2005,5020,8541.0,4260000.0
2017-09-26,2010,2015,2010,2010,6214,8563.0,4260000.0
2017-09-27,2010,2010,2010,2010,10000,8563.0,4260000.0
2017-09-28,2010,2010,2010,2010,100,8563.0,4260000.0
2017-09-29,2015,2015,2005,2005,16730,8541.0,4260000.0
2017-10-10,2005,2005,2005,2005,494,8541.0,4260000.0
2017-10-11,2005,2005,2005,2005,770,8541.0,4260000.0
2017-10-12,2010,2010,2005,2010,5613,8563.0,4260000.0
2017-10-13,2010,2010,2010,2010,1,8563.0,4260000.0
2017-10-16,2010,2010,2010,2010,0,8563.0,4260000.0
2017-10-17,2000,2015,2000,2015,41346,8584.0,4260000.0
2017-10-18,2020,2020,2000,2015,803,8584.0,4260000.0
2017-10-19,2005,2020,2005,2005,19814,8541.0,4260000.0
2017-10-20,2025,2025,2000,2005,2948,8541.0,4260000.0
2017-10-23,2005,2030,2000,2000,1308,8520.0,4260000.0
2017-10-24,2025,2025,2025,2025,1,8626.0,4260000.0
2017-10-25,2005,2025,2005,2005,820,8541.0,4260000.0
2017-10-26,2020,2020,2005,2020,12,8605.0,4260000.0
2017-10-27,2000,2020,2000,2020,302,8605.0,4260000.0
2017-10-30,2000,2025,2000,2005,902,8541.0,4260000.0
2017-10-31,2025,2025,2025,2025,1,8626.0,4260000.0
2017-11-01,2010,2010,2010,2010,997,8563.0,4260000.0
2017-11-02,2010,2010,2010,2010,0,,
2017-11-03,2005,2010,2000,2010,5051,8563.0,4260000.0
2017-11-06,2020,2020,2020,2020,1,8605.0,4260000.0
2017-11-07,2000,2005,1995,2000,65763,8520.0,4260000.0
2017-11-08,2000,2000,1995,1995,17912,8499.0,4260000.0
2017-11-09,1995,2015,1995,2015,368,8584.0,4260000.0
2017-11-10,1995,2020,1995,2015,3438,8584.0,4260000.0
2017-11-13,2010,2010,2010,2010,0,8563.0,4260000.0
2017-11-14,1995,2000,1990,1995,7860,8499.0,4260000.0
2017-11-15,1995,2010,1980,1990,12209,8477.0,4260000.0
2017-11-16,1995,1995,1985,1985,9199,8456.0,4260000.0
2017-11-17,1985,1990,1980,1985,2638,8456.0,4260000.0
2017-11-20,1985,1995,1985,1995,5457,8499.0,4260000.0
2017-11-21,1985,2000,1985,2000,11354,8520.0,4260000.0
2017-11-22,1975,2000,1975,1985,2315,8456.0,4260000.0
2017-11-23,1980,2010,1980,2000,1751,8520.0,4260000.0
2017-11-24,2010,2010,1980,2005,3,8541.0,4260000.0
2017-11-27,2000,2000,1985,2000,3,8520.0,4260000.0
2017-11-28,1980,2005,1980,2000,6602,8520.0,4260000.0
2017-11-29,2005,2005,2005,2005,4,8541.0,4260000.0
2017-11-30,1995,1995,1995,1995,205,8499.0,4260000.0
2017-12-01,2005,2005,1995,2000,505,8520.0,4260000.0
2017-12-04,1970,1995,1970,1995,17957,8499.0,4260000.0
2017-12-05,1975,2005,1975,2000,744,8520.0,4260000.0
2017-12-06,1980,2000,1980,2000,1151,8520.0,4260000.0
2017-12-07,1995,1995,1995,1995,1,8499.0,4260000.0
2017-12-08,1975,2000,1975,2000,2746,8520.0,4260000.0
2017-12-11,1995,1995,1980,1980,426,8435.0,4260000.0
2017-12-12,2005,2005,1995,2000,4101,8520.0,4260000.0
2017-12-13,2000,2000,1980,1995,1148,8499.0,4260000.0
2017-12-14,1995,1995,1995,1995,0,8499.0,4260000.0
2017-12-15,2000,2000,2000,2000,800,8520.0,4260000.0
2017-12-18,2000,2000,2000,2000,0,8520.0,4260000.0
2017-12-19,2000,2000,1995,1995,600,8499.0,4260000.0
2017-12-20,1995,1995,1990,1990,850,8477.0,4260000.0
2017-12-21,1980,1980,1980,1980,288,8435.0,4260000.0
2017-12-22,1975,1990,1975,1985,6006,8456.0,4260000.0
2017-12-26,1995,1995,1980,1980,1653,8435.0,4260000.0
2017-12-27,1985,1985,1985,1985,1800,8456.0,4260000.0
2017-12-28,1990,1990,1990,1990,2100,8477.0,4260000.0
2018-01-02,1975,2005,1975,2005,1180,8541.0,4260000.0
2018-01-03,2005,2005,2000,2000,600,8520.0,4260000.0
2018-01-04,1980,1980,1980,1980,1325,8435.0,4260000.0
2018-01-05,1975,2000,1975,1990,32717,8477.0,4260000.0
2018-01-08,1990,1990,1990,1990,2040,8477.0,4260000.0
2018-01-09,1990,1990,1975,1975,5490,8414.0,4260000.0
2018-01-10,2005,2005,2000,2000,10000,8520.0,4260000.0
2018-01-11,1980,2000,1980,2000,2101,8520.0,4260000.0
2018-01-12,2010,2010,2010,2010,1,8563.0,4260000.0
2018-01-15,1985,2010,1985,2005,3489,8541.0,4260000.0
2018-01-16,2005,2010,1990,2010,3993,8563.0,4260000.0
2018-01-17,2010,2110,2010,2010,17966,8563.0,4260000.0
2018-01-18,1985,2000,1985,1995,20528,8499.0,4260000.0
2018-01-19,1980,2015,1980,1985,22400,8456.0,4260000.0
2018-01-22,1985,1985,1980,1985,34359,8456.0,4260000.0
2018-01-23,1990,2005,1990,1990,26543,8477.0,4260000.0
2018-01-24,2000,2005,1985,1985,3534,8456.0,4260000.0
2018-01-25,1985,1985,1985,1985,804,8456.0,4260000.0
2018-01-26,1985,2000,1985,2000,3748,8520.0,4260000.0
2018-01-29,1980,1980,1980,1980,713,8435.0,4260000.0
2018-01-30,1990,1990,1990,1990,585,8477.0,4260000.0
2018-01-31,1990,1990,1990,1990,5238,8477.0,4260000.0
2018-02-01,2000,2005,2000,2005,1752,8541.0,4260000.0
2018-02-02,2005,2010,1995,1995,2781,8499.0,4260000.0
2018-02-05,2000,2015,1995,1995,9850,8499.0,4260000.0
2018-02-06,2000,2000,2000,2000,2040,8520.0,4260000.0
2018-02-07,2000,2000,2000,2000,0,,
2018-02-08,2005,2005,2005,2005,0,8541.0,4260000.0
2018-02-09,1995,2005,1995,2005,15126,8541.0,4260000.0
2018-02-12,1985,2020,1985,2020,13905,8605.0,4260000.0
2018-02-13,2015,2015,2015,2015,0,8584.0,4260000.0
2018-02-14,1990,1990,1990,1990,7,8477.0,4260000.0
2018-02-19,1995,1995,1995,1995,5,8499.0,4260000.0
2018-02-20,2000,2000,2000,2000,4,8520.0,4260000.0
2018-02-21,2000,2000,2000,2000,3,8520.0,4260000.0
2018-02-22,2010,2010,2000,2000,2123,8520.0,4260000.0
2018-02-23,2015,2015,2000,2005,122,8541.0,4260000.0
2018-02-26,2005,2015,2005,2005,3052,8541.0,4260000.0
2018-02-27,2005,2005,2005,2005,271,8541.0,4260000.0
2018-02-28,2005,2010,2005,2005,361,8541.0,4260000.0
2018-03-02,2005,2005,2005,2005,0,8541.0,4260000.0
2018-03-05,2015,2015,2005,2005,2500,8541.0,4260000.0
2018-03-06,2010,2015,2010,2015,1501,8584.0,4260000.0
2018-03-07,2005,2010,2005,2010,8471,8563.0,4260000.0
2018-03-08,2000,2000,2000,2000,14540,8520.0,4260000.0
2018-03-09,2000,2005,2000,2005,23337,8541.0,4260000.0
2018-03-12,2000,2000,1990,2000,6172,8520.0,4260000.0
2018-03-13,1995,2005,1995,2005,106,8541.0,4260000.0
2018-03-14,2000,2005,2000,2005,458,8541.0,4260000.0
2018-03-15,2005,2075,2000,2010,21494,8563.0,4260000.0
2018-03-16,2010,2020,2010,2015,2693,8584.0,4260000.0
2018-03-19,2015,2015,2015,2015,800,8584.0,4260000.0
2018-03-20,2020,2020,2000,2000,6229,8520.0,4260000.0
2018-03-21,2000,2000,1990,2000,15511,8520.0,4260000.0
2018-03-22,2000,2000,2000,2000,13000,8520.0,4260000.0
2018-03-23,2000,2005,2000,2005,3100,8541.0,4260000.0
2018-03-26,2005,2010,2005,2005,4703,8541.0,4260000.0
2018-03-27,2005,2005,2005,2005,0,,
2018-03-28,2005,2005,2005,2005,875,8541.0,4260000.0
2018-03-29,2005,2005,2005,2005,458,8541.0,4260000.0
2018-03-30,2005,2005,2005,2005,2078,8541.0,4260000.0
2018-04-02,2000,2025,1995,2025,4928,8626.0,4260000.0
2018-04-03,2000,2025,2000,2020,6369,8605.0,4260000.0
2018-04-04,2000,2020,2000,2005,1165,8541.0,4260000.0
2018-04-05,2005,2005,2005,2005,2000,8541.0,4260000.0
2018-04-06,2000,2000,2000,2000,515,8520.0,4260000.0
2018-04-09,2000,2005,2000,2000,4276,8520.0,4260000.0
2018-04-10,2000,2000,1990,2000,5698,8520.0,4260000.0
2018-04-11,2000,2000,2000,2000,541,8520.0,4260000.0
2018-04-12,1995,2005,1995,2000,2792,8520.0,4260000.0
2018-04-13,1995,2005,1995,2005,4394,8541.0,4260000.0
2018-04-16,2000,2010,1995,2010,6595,8563.0,4260000.0
2018-04-17,1995,2010,1995,2010,19783,8563.0,4260000.0
2018-04-18,1995,2005,1985,2005,35807,8541.0,4260000.0
2018-04-19,1995,2000,1995,1995,4558,8499.0,4260000.0
2018-04-20,1990,1995,1990,1990,619,8477.0,4260000.0
2018-04-23,1990,1990,1990,1990,1490,8477.0,4260000.0
2018-04-24,2000,2000,1990,1995,5139,8499.0,4260000.0
2018-04-25,1995,1995,1990,1990,1684,8477.0,4260000.0
2018-04-26,1995,2000,1995,2000,3204,8520.0,4260000.0
2018-04-27,1995,2000,1995,1995,728,8499.0,4260000.0
2018-04-30,1990,1995,1990,1995,16677,8499.0,4260000.0
2018-05-02,2000,2000,1995,1995,8611,8499.0,4260000.0
2018-05-03,1995,2000,1995,1995,5591,8499.0,4260000.0
2018-05-04,1995,2005,1990,1995,850,8499.0,4260000.0
2018-05-08,2000,2000,2000,2000,29,8520.0,4260000.0
2018-05-09,2000,2010,1995,1995,1267,8499.0,4260000.0
2018-05-10,1995,2020,1995,2020,394,8605.0,4260000.0
2018-05-11,2020,2020,1995,2005,26100,8541.0,4260000.0
2018-05-14,2030,2030,2020,2025,1432,8626.0,4260000.0
2018-05-15,2020,2020,1995,2005,11055,8541.0,4260000.0
2018-05-16,2005,2005,2000,2000,11237,8520.0,4260000.0
2018-05-17,1995,2025,1995,2005,2336,8541.0,4260000.0
2018-05-18,2005,2005,2000,2000,11221,8520.0,4260000.0
2018-05-21,2020,2020,2010,2010,1016,8563.0,4260000.0
2018-05-23,2010,2010,2010,2010,300,8563.0,4260000.0
2018-05-24,2020,2040,2000,2010,35148,8563.0,4260000.0
2018-05-25,2010,2020,2005,2020,13406,8605.0,4260000.0
2018-05-28,2030,2030,2005,2030,6377,8648.0,4260000.0
2018-05-29,2005,2030,2005,2020,15457,8605.0,4260000.0
2018-05-30,2020,2035,2020,2030,14444,8648.0,4260000.0
2018-05-31,2020,2030,2020,2030,1031,8648.0,4260000.0
2018-06-01,2035,2040,2030,2040,13701,8690.0,4260000.0
2018-06-04,2040,2050,2035,2050,14123,8733.0,4260000.0
2018-06-05,2040,2050,2040,2040,10716,8690.0,4260000.0
2018-06-07,2040,2040,2035,2035,2956,8669.0,4260000.0
2018-06-08,2050,2050,2035,2035,11266,8669.0,4260000.0
2018-06-11,2040,2045,2035,2035,5218,8669.0,4260000.0
2018-06-12,2035,2035,2030,2030,7425,8648.0,4260000.0
2018-06-14,2030,2035,2030,2030,8015,8648.0,4260000.0
2018-06-15,2030,2040,2030,2040,17694,8690.0,4260000.0
2018-06-18,2025,2025,2025,2025,28,8626.0,4260000.0
2018-06-19,2025,2025,2025,2025,8028,8626.0,4260000.0
2018-06-20,2020,2040,2020,2035,25050,8669.0,4260000.0
2018-06-21,2035,2035,2035,2035,1,8669.0,4260000.0
2018-06-22,2040,2040,2035,2040,9920,8690.0,4260000.0
2018-06-25,2045,2045,2040,2045,3047,8712.0,4260000.0
2018-06-26,2040,2040,2040,2040,11,8690.0,4260000.0
2018-06-27,2040,2065,2040,2065,2933,8797.0,4260000.0
2018-06-28,2040,2040,2025,2030,39986,8648.0,4260000.0
2018-06-29,2030,2030,2030,2030,64,8648.0,4260000.0
2018-07-02,2035,2035,2035,2035,2552,8669.0,4260000.0
2018-07-03,2040,2040,2035,2035,24613,8669.0,4260000.0
2018-07-04,2035,2035,2035,2035,14419,8669.0,4260000.0
2018-07-05,2035,2050,2035,2035,15510,8669.0,4260000.0
2018-07-06,2035,2040,2035,2040,355,8690.0,4260000.0
2018-07-09,2040,2050,2040,2040,2392,8690.0,4260000.0
2018-07-10,2045,2050,2045,2050,2636,8733.0,4260000.0
2018-07-11,2060,2070,2060,2070,12496,8818.0,4260000.0
2018-07-12,2060,2060,2050,2050,228,8733.0,4260000.0
2018-07-13,2045,2050,2045,2050,4500,8733.0,4260000.0
2018-07-16,2050,2055,2050,2050,7266,8733.0,4260000.0
2018-07-17,2050,2060,2050,2050,2040,8733.0,4260000.0
2018-07-18,2070,2070,2050,2050,2491,8733.0,4260000.0
2018-07-19,2050,2050,2050,2050,600,8733.0,4260000.0
2018-07-20,2045,2045,2045,2045,793,8712.0,4260000.0
2018-07-23,2045,2045,2045,2045,501,8712.0,4260000.0
2018-07-24,2050,2060,2050,2055,482,8754.0,4260000.0
2018-07-25,2050,2060,2045,2045,18708,8712.0,4260000.0
2018-07-26,2050,2050,2050,2050,1465,8733.0,4260000.0
2018-07-27,2045,2045,2045,2045,28,8712.0,4260000.0
2018-07-30,2045,2045,2030,2030,5000,8648.0,4260000.0
2018-07-31,2035,2065,2030,2065,183292,8797.0,4260000.0
2018-08-01,2045,2060,2035,2060,91012,8776.0,4260000.0
2018-08-02,2040,2050,2030,2050,115378,8733.0,4260000.0
2018-08-03,2035,2050,2035,2040,800,8690.0,4260000.0
2018-08-06,2040,2045,2040,2045,5050,8712.0,4260000.0
2018-08-07,2055,2055,2055,2055,500,8754.0,4260000.0
2018-08-08,2055,2055,2055,2055,4314,8754.0,4260000.0
2018-08-09,2055,2080,2055,2070,22013,8818.0,4260000.0
2018-08-10,2070,2080,2070,2070,10569,8818.0,4260000.0
2018-08-13,2070,2070,2070,2070,3350,8818.0,4260000.0
2018-08-14,2045,2090,2045,2060,15859,8776.0,4260000.0
2018-08-16,2055,2065,2055,2065,3,8797.0,4260000.0
2018-08-17,2060,2080,2060,2080,387,8861.0,4260000.0
2018-08-20,2060,2060,2060,2060,11,8776.0,4260000.0
2018-08-21,2065,2070,2065,2065,995,8797.0,4260000.0
2018-08-22,2065,2065,2065,2065,1,8797.0,4260000.0
2018-08-23,2065,2065,2065,2065,1,,
2018-08-24,2070,2070,2070,2070,0,8818.0,4260000.0
2018-08-27,2060,2065,2060,2060,7001,8776.0,4260000.0
2018-08-28,2060,2060,2060,2060,1,8776.0,4260000.0
2018-08-29,2070,2070,2070,2070,50,8818.0,4260000.0
2018-08-30,2085,2095,2085,2090,7502,8903.0,4260000.0
2018-08-31,2095,2095,2090,2090,22,8903.0,4260000.0
2018-09-03,2085,2085,2080,2085,2218,8882.0,4260000.0
2018-09-04,2075,2120,2075,2100,827,8946.0,4260000.0
2018-09-05,2090,2120,2090,2120,1035,9031.0,4260000.0
2018-09-06,2090,2125,2090,2110,25749,8989.0,4260000.0
2018-09-07,2100,2100,2025,2080,12048,8861.0,4260000.0
2018-09-10,2070,2075,2060,2060,21949,8776.0,4260000.0
2018-09-11,2065,2080,2065,2080,33,8861.0,4260000.0
2018-09-12,2070,2090,2070,2090,204,8903.0,4260000.0
2018-09-13,2075,2090,2075,2090,1688,8903.0,4260000.0
2018-09-14,2090,2090,2080,2090,1179,8903.0,4260000.0
2018-09-17,2075,2090,2075,2090,1232,8903.0,4260000.0
2018-09-18,2090,2090,2080,2090,45,8903.0,4260000.0
2018-09-19,2075,2090,2075,2080,1220,8861.0,4260000.0
2018-09-20,2080,2080,2080,2080,0,8861.0,4260000.0
2018-09-21,2075,2100,2075,2100,5127,8946.0,4260000.0
2018-09-27,2075,2095,2075,2095,2590,8925.0,4260000.0
2018-09-28,2090,2100,2090,2100,300,8946.0,4260000.0
2018-10-01,2090,2095,2085,2095,12000,8925.0,4260000.0
2018-10-02,2095,2095,2065,2090,2740,8903.0,4260000.0
2018-10-04,2090,2090,2085,2085,950,8882.0,4260000.0
2018-10-05,2070,2085,2065,2085,3685,8882.0,4260000.0
2018-10-08,2090,2090,2060,2080,907,8861.0,4260000.0
2018-10-10,2060,2080,2060,2080,573,8861.0,4260000.0
2018-10-11,2080,2080,2045,2065,5952,8797.0,4260000.0
2018-10-12,2050,2055,2050,2050,12540,8733.0,4260000.0
2018-10-15,2050,2060,2050,2060,622,8776.0,4260000.0
2018-10-16,2060,2060,2060,2060,0,8776.0,4260000.0
2018-10-17,2060,2070,2060,2070,1028,8818.0,4260000.0
2018-10-18,2070,2070,2070,2070,500,8818.0,4260000.0
2018-10-19,2065,2065,2065,2065,0,8797.0,4260000.0
2018-10-22,2065,2065,2065,2065,500,8797.0,4260000.0
2018-10-23,2065,2065,2060,2060,500,8776.0,4260000.0
2018-10-24,2060,2060,2040,2055,545,8754.0,4260000.0
2018-10-25,2035,2040,2035,2040,3451,8690.0,4260000.0
2018-10-26,2040,2050,2040,2040,7632,8690.0,4260000.0
2018-10-29,2035,2040,2030,2030,12704,8648.0,4260000.0
2018-10-30,2035,2045,2035,2040,3967,8690.0,4260000.0
2018-10-31,2055,2055,2055,2055,49961,8754.0,4260000.0
2018-11-01,2060,2060,2055,2055,1041,8754.0,4260000.0
2018-11-02,2055,2055,2055,2055,0,8754.0,4260000.0
2018-11-05,2055,2055,2055,2055,806,8754.0,4260000.0
2018-11-06,2055,2055,2055,2055,700,8754.0,4260000.0
2018-11-07,2055,2055,2055,2055,990,8754.0,4260000.0
2018-11-08,2055,2055,2055,2055,0,,
2018-11-09,2055,2055,2055,2055,0,,
2018-11-12,2055,2055,2055,2055,0,,
2018-11-13,2055,2055,2055,2055,0,,
2018-11-14,2055,2055,2045,2045,2114,8712.0,4260000.0
2018-11-15,2015,2060,2015,2040,5892,8690.0,4260000.0
2018-11-16,2065,2065,2060,2060,1441,8776.0,4260000.0
2018-11-19,2060,2060,2060,2060,852,8776.0,4260000.0
2018-11-20,2060,2065,2060,2060,901,8776.0,4260000.0
2018-11-21,2080,2080,2080,2080,1,8861.0,4260000.0
2018-11-22,2080,2080,2080,2080,0,,
2018-11-23,2080,2080,2080,2080,1300,8861.0,4260000.0
2018-11-26,2080,2080,2080,2080,0,,
2018-11-27,2045,2085,2045,2085,1961,8882.0,4260000.0
2018-11-28,2040,2080,2040,2080,521,8861.0,4260000.0
2018-11-29,2090,2090,2085,2085,5100,8882.0,4260000.0
2018-11-30,2085,2090,2080,2080,5200,8861.0,4260000.0
2018-12-03,2080,2080,2070,2070,200,8818.0,4260000.0
2018-12-04,2070,2070,2070,2070,3,8818.0,4260000.0
2018-12-05,2070,2070,2070,2070,200,8818.0,4260000.0
2018-12-06,2035,2065,2035,2065,3681,8797.0,4260000.0
2018-12-07,2060,2070,2035,2065,11224,8797.0,4260000.0
2018-12-10,2035,2040,2030,2030,10042,8648.0,4260000.0
2018-12-11,2035,2035,2035,2035,0,8669.0,4260000.0
2018-12-12,2035,2035,2035,2035,0,8669.0,4260000.0
2018-12-13,2035,2035,2035,2035,10,8669.0,4260000.0
2018-12-14,2035,2035,2035,2035,0,,
2018-12-17,2035,2035,2035,2035,2555,8669.0,4260000.0
2018-12-18,2035,2035,2035,2035,3000,8669.0,4260000.0
2018-12-19,2035,2035,2035,2035,1472,8669.0,4260000.0
2018-12-20,2030,2050,2025,2050,1115,8733.0,4260000.0
2018-12-21,2030,2055,2025,2055,1034,8754.0,4260000.0
2018-12-24,2055,2055,2055,2055,0,,
2018-12-26,2025,2035,2025,2035,301,8669.0,4260000.0
2018-12-27,2035,2035,2035,2035,0,,
2018-12-28,2030,2035,2030,2035,60,8669.0,4260000.0
2019-01-02,2025,2055,2025,2055,21,8754.0,4260000.0
2019-01-03,2055,2055,2055,2055,291,8754.0,4260000.0
2019-01-04,2050,2050,2050,2050,0,8733.0,4260000.0
2019-01-07,2035,2040,2035,2040,1137,8690.0,4260000.0
2019-01-08,2040,2040,2040,2040,500,8690.0,4260000.0
2019-01-09,2040,2040,2040,2040,0,8690.0,4260000.0
2019-01-10,2030,2045,2030,2045,1001,8712.0,4260000.0
2019-01-11,2030,2030,2030,2030,50,8648.0,4260000.0
2019-01-14,2030,2035,2030,2030,700,8648.0,4260000.0
2019-01-15,2035,2045,2035,2045,4585,8712.0,4260000.0
2019-01-16,2050,2050,2050,2050,2999,8733.0,4260000.0
2019-01-17,2050,2050,2050,2050,0,8733.0,4260000.0
2019-01-18,2050,2050,2050,2050,0,,
2019-01-21,2040,2065,2040,2065,11000,8797.0,4260000.0
2019-01-22,2050,2050,2050,2050,884,8733.0,4260000.0
2019-01-23,2060,2060,2060,2060,1,8776.0,4260000.0
2019-01-24,2040,2060,2040,2060,276,8776.0,4260000.0
2019-01-25,2040,2040,2040,2040,100,8690.0,4260000.0
2019-01-28,2050,2050,2050,2050,598,8733.0,4260000.0
2019-01-29,2050,2050,2050,2050,0,,
2019-01-30,2060,2060,2060,2060,117,8776.0,4260000.0
2019-01-31,2065,2065,2050,2060,4369,8776.0,4260000.0
2019-02-01,2040,2060,2040,2060,1329,8776.0,4260000.0
2019-02-07,2060,2065,2060,2065,201,8797.0,4260000.0
2019-02-08,2060,2065,2040,2065,1194,8797.0,4260000.0
2019-02-11,2065,2065,2065,2065,4773,8797.0,4260000.0
2019-02-12,2065,2065,2065,2065,4773,,
2019-02-13,2065,2065,2065,2065,4791,8797.0,4260000.0
2019-02-14,2065,2075,2065,2075,525,8840.0,4260000.0
2019-02-15,2075,2075,2075,2075,0,8840.0,4260000.0
2019-02-18,2070,2070,2070,2070,0,8818.0,4260000.0
2019-02-19,2070,2070,2070,2070,2000,8818.0,4260000.0
2019-02-20,2070,2070,2070,2070,0,8818.0,4260000.0
2019-02-21,2070,2070,2070,2070,0,,
2019-02-22,2070,2070,2070,2070,0,,
2019-02-25,2070,2070,2070,2070,0,,
2019-02-26,2060,2070,2055,2070,21502,8818.0,4260000.0
2019-02-27,2045,2075,2045,2070,10202,8818.0,4260000.0
2019-02-28,2070,2070,2040,2040,1214,8690.0,4260000.0
2019-03-04,2050,2050,2045,2045,9070,8712.0,4260000.0
2019-03-05,2055,2055,2055,2055,0,8754.0,4260000.0
2019-03-06,2050,2050,2050,2050,6,8733.0,4260000.0
2019-03-07,2050,2050,2050,2050,0,,
2019-03-08,2060,2060,2060,2060,150,8776.0,4260000.0
2019-03-11,2065,2065,2065,2065,499,8797.0,4260000.0
2019-03-12,2060,2070,2060,2070,1211,8818.0,4260000.0
2019-03-13,2080,2080,2080,2080,1575,8861.0,4260000.0
2019-03-14,2055,2080,2055,2080,581,8861.0,4260000.0
2019-03-15,2080,2080,2080,2080,3100,8861.0,4260000.0
2019-03-18,2060,2085,2060,2085,5001,8882.0,4260000.0
2019-03-19,2060,2085,2060,2085,5001,8882.0,4260000.0
2019-03-20,2065,2090,2065,2090,11,8903.0,4260000.0
2019-03-21,2090,2090,2090,2090,0,8903.0,4260000.0
2019-03-22,2090,2090,2090,2090,0,,
2019-03-25,2050,2050,2050,2050,20000,8733.0,4260000.0
2019-03-26,2080,2080,2075,2080,14287,8861.0,4260000.0
2019-03-27,2080,2080,2040,2080,11005,8861.0,4260000.0
2019-03-28,2055,2055,2055,2055,5000,8754.0,4260000.0
2019-03-29,2080,2080,2080,2080,500,8861.0,4260000.0
2019-04-01,2080,2080,2080,2080,0,,
2019-04-02,2080,2080,2080,2080,1,8861.0,4260000.0
2019-04-03,2080,2080,2080,2080,0,,
2019-04-04,2080,2080,2075,2075,1510,8840.0,4260000.0
