농우바이오(054050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-19,4495,4495,4430,4465,2573,63850.0,14300000.0
2006-10-20,4405,4560,4405,4540,5782,64922.0,14300000.0
2006-10-23,4600,4600,4465,4540,4343,64922.0,14300000.0
2006-10-24,4595,4595,4500,4555,8070,65136.0,14300000.0
2006-10-25,4555,4600,4525,4565,35914,65280.0,14300000.0
2006-10-26,4600,4600,4520,4565,12660,65280.0,14300000.0
2006-10-27,4530,4625,4500,4620,26414,66066.0,14300000.0
2006-10-30,4425,4500,4425,4425,10278,63278.0,14300000.0
2006-10-31,4390,4470,4355,4420,18956,63206.0,14300000.0
2006-11-01,4365,4460,4300,4300,14883,61490.0,14300000.0
2006-11-02,4270,4390,4270,4355,18506,62276.0,14300000.0
2006-11-03,4340,4420,4340,4400,12993,62920.0,14300000.0
2006-11-06,4450,4450,4365,4400,10437,62920.0,14300000.0
2006-11-07,4405,4440,4320,4435,71181,63420.0,14300000.0
2006-11-08,4380,4445,4380,4400,5535,62920.0,14300000.0
2006-11-09,4445,4445,4360,4370,2526,62491.0,14300000.0
2006-11-10,4330,4415,4330,4405,12411,62992.0,14300000.0
2006-11-13,4440,4440,4360,4410,4352,63063.0,14300000.0
2006-11-14,4410,4480,4410,4450,15431,63635.0,14300000.0
2006-11-15,4600,4625,4400,4470,25259,63921.0,14300000.0
2006-11-16,4450,4600,4405,4540,12329,64922.0,14300000.0
2006-11-17,4540,4570,4400,4475,7529,63992.0,14300000.0
2006-11-20,4520,4800,4520,4730,46767,67639.0,14300000.0
2006-11-21,4780,4780,4600,4650,9415,66495.0,14300000.0
2006-11-22,4610,4700,4610,4690,7106,67067.0,14300000.0
2006-11-23,4765,4765,4570,4655,5444,66566.0,14300000.0
2006-11-24,4605,4700,4575,4685,18478,66996.0,14300000.0
2006-11-27,4685,4850,4680,4800,30114,68640.0,14300000.0
2006-11-28,4800,4800,4680,4765,5189,68140.0,14300000.0
2006-11-29,4790,4800,4645,4665,17264,66710.0,14300000.0
2006-11-30,4630,4810,4605,4660,8740,66638.0,14300000.0
2006-12-01,4735,4735,4660,4660,4543,66638.0,14300000.0
2006-12-04,4610,4710,4610,4670,4384,66781.0,14300000.0
2006-12-05,4670,4935,4670,4935,35862,70570.0,14300000.0
2006-12-06,4880,4950,4800,4945,30136,70714.0,14300000.0
2006-12-07,5000,5000,4880,4950,12638,70785.0,14300000.0
2006-12-08,4850,4950,4850,4870,4601,69641.0,14300000.0
2006-12-11,4870,4885,4800,4885,4056,69856.0,14300000.0
2006-12-12,4940,4940,4770,4875,763,69712.0,14300000.0
2006-12-13,4875,4935,4765,4880,4893,69784.0,14300000.0
2006-12-14,4815,4925,4765,4765,54941,68140.0,14300000.0
2006-12-15,4765,5150,4765,4935,32291,70570.0,14300000.0
2006-12-18,4965,4970,4830,4900,21079,70070.0,14300000.0
2006-12-19,4950,4950,4820,4890,12275,69927.0,14300000.0
2006-12-20,4950,5050,4850,4970,4085,71071.0,14300000.0
2006-12-21,4880,4970,4770,4850,17077,69355.0,14300000.0
2006-12-22,4800,4880,4780,4870,3065,69641.0,14300000.0
2006-12-26,4915,4915,4605,4725,15071,67568.0,14300000.0
2006-12-27,4700,4720,4630,4630,6141,66209.0,14300000.0
2006-12-28,4600,4690,4460,4500,12660,64350.0,14300000.0
2007-01-02,4560,4645,4500,4595,2970,65708.0,14300000.0
2007-01-03,4585,4640,4520,4580,9303,65494.0,14300000.0
2007-01-04,4580,4650,4500,4580,12554,65494.0,14300000.0
2007-01-05,4650,4650,4505,4615,128,65994.0,14300000.0
2007-01-08,4570,4640,4550,4610,5796,65923.0,14300000.0
2007-01-09,4610,4720,4460,4720,14600,67496.0,14300000.0
2007-01-10,4720,4950,4650,4910,48983,70213.0,14300000.0
2007-01-11,5000,5450,4650,4900,155790,70070.0,14300000.0
2007-01-12,4850,5040,4770,5020,23756,71786.0,14300000.0
2007-01-15,5040,5150,4950,5140,27833,73502.0,14300000.0
2007-01-16,5140,5250,4990,5100,22048,72930.0,14300000.0
2007-01-17,5190,5190,4970,5100,12749,72930.0,14300000.0
2007-01-18,4970,5200,4970,5140,6837,73502.0,14300000.0
2007-01-19,5050,5250,4805,4960,41533,70928.0,14300000.0
2007-01-22,4830,4960,4730,4790,7653,68497.0,14300000.0
2007-01-23,4720,5100,4720,5030,31623,71929.0,14300000.0
2007-01-24,5000,5000,4905,4950,13616,70785.0,14300000.0
2007-01-25,4950,5020,4915,4935,10709,70570.0,14300000.0
2007-01-26,4935,4970,4910,4960,2119,70928.0,14300000.0
2007-01-29,5030,5040,4875,4960,15848,70928.0,14300000.0
2007-01-30,4920,4990,4830,4915,13859,70284.0,14300000.0
2007-01-31,4820,5060,4820,4920,21005,70356.0,14300000.0
2007-02-01,5000,5180,4920,5120,155706,73216.0,14300000.0
2007-02-02,5170,5170,4950,4980,80270,71214.0,14300000.0
2007-02-05,5000,5020,4765,4810,53845,68783.0,14300000.0
2007-02-06,4770,4845,4710,4820,20995,68926.0,14300000.0
2007-02-07,4830,4875,4710,4750,19362,67925.0,14300000.0
2007-02-08,4750,4830,4730,4820,18991,68926.0,14300000.0
2007-02-09,4900,4935,4840,4910,33718,70213.0,14300000.0
2007-02-12,4910,4935,4820,4875,8786,69712.0,14300000.0
2007-02-13,4810,4930,4810,4900,11863,70070.0,14300000.0
2007-02-14,4870,4930,4870,4900,7435,70070.0,14300000.0
2007-02-15,4875,4955,4830,4840,22045,69212.0,14300000.0
2007-02-16,4855,5050,4845,5030,18842,71929.0,14300000.0
2007-02-20,5030,5170,5000,5160,21206,73788.0,14300000.0
2007-02-21,5190,5200,5070,5170,25783,73931.0,14300000.0
2007-02-22,5180,5190,5110,5180,14282,74074.0,14300000.0
2007-02-23,5200,5200,4960,5170,20380,73931.0,14300000.0
2007-02-26,5200,5200,5090,5180,18200,74074.0,14300000.0
2007-02-27,5180,5180,5000,5170,17276,73931.0,14300000.0
2007-02-28,5000,5130,4945,5060,9517,72358.0,14300000.0
2007-03-02,5050,5290,5020,5240,64150,74932.0,14300000.0
2007-03-05,5300,5300,4950,5060,43774,72358.0,14300000.0
2007-03-06,4950,5090,4950,5090,13495,72787.0,14300000.0
2007-03-07,5030,5190,5000,5100,19229,72930.0,14300000.0
2007-03-08,5050,5120,5020,5100,7960,72930.0,14300000.0
2007-03-09,5100,5260,5080,5190,14971,74217.0,14300000.0
2007-03-12,5190,5250,5170,5230,15159,74789.0,14300000.0
2007-03-13,5160,5240,5100,5180,10764,74074.0,14300000.0
2007-03-14,5110,5220,5110,5200,12895,74360.0,14300000.0
2007-03-15,5160,5500,5160,5370,69807,76791.0,14300000.0
2007-03-16,5380,5480,5310,5400,45944,77220.0,14300000.0
2007-03-19,5450,5600,5350,5450,54363,77935.0,14300000.0
2007-03-20,5440,5550,5360,5440,29820,77792.0,14300000.0
2007-03-21,5370,5490,5230,5250,30481,75075.0,14300000.0
2007-03-22,5250,5320,5170,5250,25434,75075.0,14300000.0
2007-03-23,5240,5360,5130,5300,43775,75790.0,14300000.0
2007-03-26,5290,5290,5150,5250,25536,75075.0,14300000.0
2007-03-27,5190,5280,5120,5180,26821,74074.0,14300000.0
2007-03-28,5150,5190,5040,5040,53483,72072.0,14300000.0
2007-03-29,5040,5150,5000,5070,75085,72501.0,14300000.0
2007-03-30,5100,5820,5050,5100,55844,72930.0,14300000.0
2007-04-02,5160,5350,5160,5260,32129,75218.0,14300000.0
2007-04-03,5240,5550,5210,5340,86592,76362.0,14300000.0
2007-04-04,5280,5440,5280,5400,28363,77220.0,14300000.0
2007-04-05,5490,5660,5400,5630,72231,80509.0,14300000.0
2007-04-06,5600,5700,5410,5410,34524,77363.0,14300000.0
2007-04-09,5500,5650,5300,5570,32334,79651.0,14300000.0
2007-04-10,5570,5620,5250,5270,33238,75361.0,14300000.0
2007-04-11,5240,5350,5130,5300,45351,75790.0,14300000.0
2007-04-12,5300,5400,5300,5320,24870,76076.0,14300000.0
2007-04-13,5390,5400,5180,5400,50370,77220.0,14300000.0
2007-04-16,5400,5580,5370,5530,24776,79079.0,14300000.0
2007-04-17,5530,6040,5440,5960,134171,85228.0,14300000.0
2007-04-18,6010,6390,5960,6100,213481,87230.0,14300000.0
2007-04-19,6170,7010,6040,7010,329550,100243.0,14300000.0
2007-04-20,7200,8060,7050,7400,657516,105820.0,14300000.0
2007-04-23,7500,7850,7050,7390,267142,105677.0,14300000.0
2007-04-24,7260,7260,6700,6900,156291,98670.0,14300000.0
2007-04-25,6920,7900,6920,7650,525138,109395.0,14300000.0
2007-04-26,7510,7810,6520,6520,264024,93236.0,14300000.0
2007-04-27,6600,7040,6360,6520,164086,93236.0,14300000.0
2007-04-30,6300,6520,6120,6120,136516,87516.0,14300000.0
2007-05-02,6120,6440,6000,6380,108440,91234.0,14300000.0
2007-05-03,6520,6650,6350,6540,82435,93522.0,14300000.0
2007-05-04,6680,6680,6320,6370,67313,91091.0,14300000.0
2007-05-07,6500,6680,6400,6600,75685,94380.0,14300000.0
2007-05-08,6700,7110,6600,6920,158986,98956.0,14300000.0
2007-05-09,6940,7020,6700,6820,91486,97526.0,14300000.0
2007-05-10,6900,6900,6490,6730,132154,96239.0,14300000.0
2007-05-11,6600,6880,6540,6730,72986,96239.0,14300000.0
2007-05-14,6760,7000,6400,6550,107405,93665.0,14300000.0
2007-05-15,6550,6550,6310,6310,49717,90233.0,14300000.0
2007-05-16,6310,6540,6200,6530,65990,93379.0,14300000.0
2007-05-17,6550,6830,6460,6750,108315,96525.0,14300000.0
2007-05-18,6780,6850,6460,6560,62971,93808.0,14300000.0
2007-05-21,6580,6790,6470,6770,69940,96811.0,14300000.0
2007-05-22,6770,7400,6570,7000,152545,100100.0,14300000.0
2007-05-23,7090,7400,7090,7200,67228,102960.0,14300000.0
2007-05-25,7050,7190,6900,7070,36406,101101.0,14300000.0
2007-05-28,7020,7350,7020,7230,57254,103389.0,14300000.0
2007-05-29,7400,7440,7250,7250,78994,103675.0,14300000.0
2007-05-30,7340,7660,7270,7450,96043,106535.0,14300000.0
2007-05-31,7470,8560,7470,8560,316982,122408.0,14300000.0
2007-06-01,8830,9050,8010,8110,211603,115973.0,14300000.0
2007-06-04,8390,8440,7970,8250,110657,117975.0,14300000.0
2007-06-05,8300,8670,8080,8300,94500,118690.0,14300000.0
2007-06-07,8150,8800,8110,8480,126441,121264.0,14300000.0
2007-06-08,8560,8560,8110,8300,49578,118690.0,14300000.0
2007-06-11,8500,8940,7810,7850,506293,112255.0,14300000.0
2007-06-12,7750,7850,7430,7630,93568,109109.0,14300000.0
2007-06-13,7870,7960,7770,7860,67719,112398.0,14300000.0
2007-06-14,7750,7950,7750,7840,82084,112112.0,14300000.0
2007-06-15,7930,8030,7750,7850,108962,112255.0,14300000.0
2007-06-18,7860,8290,7850,8220,100982,117546.0,14300000.0
2007-06-19,8610,8800,8240,8270,246784,118261.0,14300000.0
2007-06-20,8270,8340,7800,7900,117557,112970.0,14300000.0
2007-06-21,7730,7830,7620,7730,68154,110539.0,14300000.0
2007-06-22,7740,8020,7740,7890,48633,112827.0,14300000.0
2007-06-25,7830,7960,7570,7570,56842,108251.0,14300000.0
2007-06-26,7700,7700,7100,7290,78448,104247.0,14300000.0
2007-06-27,7290,7300,7060,7080,74351,101244.0,14300000.0
2007-06-28,7080,7380,7080,7170,77769,102531.0,14300000.0
2007-06-29,7350,7450,7200,7350,40758,105105.0,14300000.0
2007-07-02,7280,7520,7280,7490,15160,107107.0,14300000.0
2007-07-03,7740,7740,7450,7480,24794,106964.0,14300000.0
2007-07-04,7480,7500,7320,7390,51433,105677.0,14300000.0
2007-07-05,7390,7500,7340,7420,56293,106106.0,14300000.0
2007-07-06,7470,7650,7350,7610,48924,108823.0,14300000.0
2007-07-09,7520,7700,7500,7500,45855,107250.0,14300000.0
2007-07-10,7520,7600,7400,7450,16945,106535.0,14300000.0
2007-07-11,7500,7560,7350,7460,34316,106678.0,14300000.0
2007-07-12,7530,7670,7450,7660,42390,109538.0,14300000.0
2007-07-13,7800,7820,7510,7510,30589,107393.0,14300000.0
2007-07-16,7530,7570,7310,7320,27732,104676.0,14300000.0
2007-07-18,7320,7610,7180,7500,58221,107250.0,14300000.0
2007-07-19,7360,7590,7360,7520,26323,107536.0,14300000.0
2007-07-20,7530,7600,7340,7430,50823,106249.0,14300000.0
2007-07-23,7440,7800,7430,7680,63065,109824.0,14300000.0
2007-07-24,7780,7780,7450,7600,32209,108680.0,14300000.0
2007-07-25,7580,7580,7400,7540,32888,107822.0,14300000.0
2007-07-26,7650,7650,7350,7370,34340,105391.0,14300000.0
2007-07-27,7250,7320,6950,7110,94814,101673.0,14300000.0
2007-07-30,7000,7300,6910,7300,26798,104390.0,14300000.0
2007-07-31,7280,7390,7060,7350,6858,105105.0,14300000.0
2007-08-01,7320,7390,7180,7200,18875,102960.0,14300000.0
2007-08-02,7200,7300,7110,7250,14257,103675.0,14300000.0
2007-08-03,7240,7350,7230,7330,11316,104819.0,14300000.0
2007-08-06,7230,7280,7180,7200,5097,102960.0,14300000.0
2007-08-07,7360,7360,7100,7110,33915,101673.0,14300000.0
2007-08-08,7070,7400,7070,7400,18402,105820.0,14300000.0
2007-08-09,7570,7570,7200,7210,29818,103103.0,14300000.0
2007-08-10,7280,7280,7000,7060,18852,100958.0,14300000.0
2007-08-13,7060,7190,7000,7110,27221,101673.0,14300000.0
2007-08-14,7030,7190,7030,7150,19893,102245.0,14300000.0
2007-08-16,7000,7000,6510,6800,52027,97240.0,14300000.0
2007-08-17,6800,7000,6590,6960,21406,99528.0,14300000.0
2007-08-20,7000,7340,7000,7000,24884,100100.0,14300000.0
2007-08-21,7010,7150,6880,6900,8634,98670.0,14300000.0
2007-08-22,6890,7090,6810,7000,31868,100100.0,14300000.0
2007-08-23,7040,7290,7040,7240,16056,103532.0,14300000.0
2007-08-24,7480,7480,7170,7290,5480,104247.0,14300000.0
2007-08-27,7290,7290,7150,7150,10223,102245.0,14300000.0
2007-08-28,7280,7280,7170,7180,6056,102674.0,14300000.0
2007-08-29,7170,7200,6960,7050,22722,100815.0,14300000.0
2007-08-30,7270,7270,7000,7120,12886,101816.0,14300000.0
2007-08-31,7050,7160,7000,7100,38463,101530.0,14300000.0
2007-09-03,7350,7350,7100,7110,23715,101673.0,14300000.0
2007-09-04,6930,7300,6930,7010,115977,100243.0,14300000.0
2007-09-05,7020,7310,7020,7190,47831,102817.0,14300000.0
2007-09-06,7060,7280,7060,7220,24052,103246.0,14300000.0
2007-09-07,7150,7290,7110,7240,12886,103532.0,14300000.0
2007-09-10,7190,7190,7030,7070,40407,101101.0,14300000.0
2007-09-11,7150,7270,6950,7270,27704,103961.0,14300000.0
2007-09-12,7190,7290,6990,7240,29997,103532.0,14300000.0
2007-09-13,7240,7260,7080,7240,43414,103532.0,14300000.0
2007-09-14,7240,7850,7240,7410,110448,105963.0,14300000.0
2007-09-17,7500,7580,7380,7430,20797,106249.0,14300000.0
2007-09-18,7400,7460,7200,7220,20529,103246.0,14300000.0
2007-09-19,7250,7440,7130,7300,61228,104390.0,14300000.0
2007-09-20,7310,7480,7310,7410,39421,105963.0,14300000.0
2007-09-21,7410,7680,7250,7300,50368,104390.0,14300000.0
2007-09-27,7400,7450,7220,7260,19764,103818.0,14300000.0
2007-09-28,7280,8080,7280,7690,254998,109967.0,14300000.0
2007-10-01,8140,8840,8010,8350,560306,119405.0,14300000.0
2007-10-02,9600,9600,8160,8600,725251,122980.0,14300000.0
2007-10-04,8550,8550,8150,8350,139579,119405.0,14300000.0
2007-10-05,8260,8370,7890,7930,135431,113399.0,14300000.0
2007-10-08,7900,8070,7800,8070,91918,115401.0,14300000.0
2007-10-09,8100,8500,7960,8130,123707,116259.0,14300000.0
2007-10-10,8250,8910,8180,8510,251479,121693.0,14300000.0
2007-10-11,8410,8490,8140,8250,132004,117975.0,14300000.0
2007-10-12,8340,8680,8280,8500,72498,121550.0,14300000.0
2007-10-15,8560,8840,8190,8200,105932,117260.0,14300000.0
2007-10-16,7970,8140,7800,7800,93970,111540.0,14300000.0
2007-10-17,7800,7800,7200,7710,76700,110253.0,14300000.0
2007-10-18,7800,8400,7800,8000,100866,114400.0,14300000.0
2007-10-19,8250,8250,7830,7860,42018,112398.0,14300000.0
2007-10-22,7550,7900,7210,7900,25329,112970.0,14300000.0
2007-10-23,7850,8150,7820,8040,29389,114972.0,14300000.0
2007-10-24,8130,8130,7730,8000,37947,114400.0,14300000.0
2007-10-25,7950,9100,7790,8620,237038,123266.0,14300000.0
2007-10-26,8550,8750,8330,8600,89667,122980.0,14300000.0
2007-10-29,8690,8690,8230,8400,88565,120120.0,14300000.0
2007-10-30,8400,8400,7970,8000,58495,114400.0,14300000.0
2007-10-31,7700,8090,7700,8070,46667,115401.0,14300000.0
2007-11-01,8000,8100,7690,7800,27792,111540.0,14300000.0
2007-11-02,7690,7920,7550,7760,24706,110968.0,14300000.0
2007-11-05,7950,7950,7620,7760,14987,110968.0,14300000.0
2007-11-06,7800,7990,7710,7900,10237,112970.0,14300000.0
2007-11-07,7910,8100,7620,7900,28233,112970.0,14300000.0
2007-11-08,7900,7900,7500,7680,426041,109824.0,14300000.0
2007-11-09,8100,8500,7810,8020,78733,114686.0,14300000.0
2007-11-12,7910,8140,7410,7800,27634,111540.0,14300000.0
2007-11-13,7800,7960,7500,7730,28820,110539.0,14300000.0
2007-11-14,7800,8000,7610,7710,24383,110253.0,14300000.0
2007-11-15,7700,7880,7590,7760,17018,110968.0,14300000.0
2007-11-16,7750,7870,7550,7800,13390,111540.0,14300000.0
2007-11-19,7800,7870,7670,7760,15038,110968.0,14300000.0
2007-11-20,7610,7750,7380,7600,28082,108680.0,14300000.0
2007-11-21,7700,7700,7300,7500,29299,107250.0,14300000.0
2007-11-22,7350,7680,7200,7350,12949,105105.0,14300000.0
2007-11-23,7300,7590,6850,6890,29908,98527.0,14300000.0
2007-11-26,6960,7250,6890,7190,10519,102817.0,14300000.0
2007-11-27,7030,7080,6790,7040,15624,100672.0,14300000.0
2007-11-28,7250,7250,6710,6710,33910,95953.0,14300000.0
2007-11-29,6720,6980,6700,6770,12691,96811.0,14300000.0
2007-11-30,6780,6900,6700,6700,16898,95810.0,14300000.0
2007-12-03,6750,6870,6690,6850,10332,97955.0,14300000.0
2007-12-04,6850,7490,6830,7150,39014,102245.0,14300000.0
2007-12-05,7470,7480,6870,7020,25360,100386.0,14300000.0
2007-12-06,7150,7300,7040,7110,10950,101673.0,14300000.0
2007-12-07,7300,7810,7110,7610,62586,108823.0,14300000.0
2007-12-10,7780,7810,7520,7610,24854,108823.0,14300000.0
2007-12-11,7530,7770,7300,7450,16617,106535.0,14300000.0
2007-12-12,7300,7480,7120,7200,11304,102960.0,14300000.0
2007-12-13,7250,7390,7130,7170,8393,102531.0,14300000.0
2007-12-14,7300,7790,7300,7500,66167,107250.0,14300000.0
2007-12-17,7570,7570,7220,7390,11099,105677.0,14300000.0
2007-12-18,7470,7470,7010,7300,19627,104390.0,14300000.0
2007-12-20,7400,7400,7150,7240,9114,103532.0,14300000.0
2007-12-21,7290,7290,6980,6980,26792,99814.0,14300000.0
2007-12-24,7020,7070,6700,6750,28867,96525.0,14300000.0
2007-12-26,6720,7030,6700,7000,23169,100100.0,14300000.0
2007-12-27,6800,6990,6770,6800,8775,97240.0,14300000.0
2007-12-28,6690,6910,6690,6800,15689,97240.0,14300000.0
2008-01-02,6740,6860,6700,6800,33304,97240.0,14300000.0
2008-01-03,6890,7150,6780,7060,14514,100958.0,14300000.0
2008-01-04,6950,7140,6930,7060,14316,100958.0,14300000.0
2008-01-07,7060,7060,6720,6950,12834,99385.0,14300000.0
2008-01-08,6810,7050,6810,6950,11227,99385.0,14300000.0
2008-01-09,7130,7450,6850,7350,42367,105105.0,14300000.0
2008-01-10,7450,7450,7140,7410,30442,105963.0,14300000.0
2008-01-11,7430,7920,7350,7560,104921,108108.0,14300000.0
2008-01-14,7600,8280,7570,7710,122531,110253.0,14300000.0
2008-01-15,7880,8800,7440,8200,287642,117260.0,14300000.0
2008-01-16,8190,8250,7780,7780,52918,111254.0,14300000.0
2008-01-17,7800,7980,7350,7480,83556,106964.0,14300000.0
2008-01-18,7430,7900,7260,7740,64063,110682.0,14300000.0
2008-01-21,7600,8900,7600,8770,468228,125411.0,14300000.0
2008-01-22,8770,10050,8150,10050,1328307,143715.0,14300000.0
2008-01-23,10600,11100,8760,9110,3987110,130273.0,14300000.0
2008-01-24,9510,10450,9300,10450,2711037,149435.0,14300000.0
2008-01-25,11000,11000,9550,9700,2013505,138710.0,14300000.0
2008-01-28,9800,10550,8900,9240,1938610,132132.0,14300000.0
2008-01-29,9410,9530,8400,8730,1135093,124839.0,14300000.0
2008-01-30,8820,9380,8160,8700,1344530,124410.0,14300000.0
2008-01-31,8500,8880,8280,8280,543178,118404.0,14300000.0
2008-02-01,8400,8690,7800,8000,709773,114400.0,14300000.0
2008-02-04,8240,8620,8110,8350,606596,119405.0,14300000.0
2008-02-05,8430,8720,8110,8350,448762,119405.0,14300000.0
2008-02-11,8250,8810,8230,8630,591656,123409.0,14300000.0
2008-02-12,8870,8950,8410,8500,460355,121550.0,14300000.0
2008-02-13,8520,8570,8060,8200,357553,117260.0,14300000.0
2008-02-14,8300,8400,8090,8320,309352,118976.0,14300000.0
2008-02-15,8400,8840,8330,8600,618710,122980.0,14300000.0
2008-02-18,8600,8600,8200,8330,264364,119119.0,14300000.0
2008-02-19,8500,9570,8460,9570,882106,136851.0,14300000.0
2008-02-20,10350,11000,10050,11000,2739178,157300.0,14300000.0
2008-02-21,11750,12250,10800,11500,4712116,164450.0,14300000.0
2008-02-22,11350,12300,10900,11650,3544217,166595.0,14300000.0
2008-02-25,12000,13150,11150,11150,3395753,159445.0,14300000.0
2008-02-26,11250,11400,10450,11150,1899841,159445.0,14300000.0
2008-02-27,11900,12800,10600,10750,6971116,153725.0,14300000.0
2008-02-28,10800,11250,10250,10450,2092707,149435.0,14300000.0
2008-02-29,10650,11200,10250,11200,1268285,160160.0,14300000.0
2008-03-03,11000,12200,11000,11200,2924250,160160.0,14300000.0
2008-03-04,11600,12850,10800,12250,3025441,175175.0,14300000.0
2008-03-05,12450,13300,11950,13000,3803926,185900.0,14300000.0
2008-03-06,13050,13250,12200,12350,1633139,176605.0,14300000.0
2008-03-07,12100,12850,11750,12500,1525168,178750.0,14300000.0
2008-03-10,12400,13500,11500,11500,2979536,164450.0,14300000.0
2008-03-11,11700,11950,11300,11550,1017304,165165.0,14300000.0
2008-03-12,11850,11950,10950,11200,1178806,160160.0,14300000.0
2008-03-13,11300,12250,10050,10050,3468310,143715.0,14300000.0
2008-03-14,10400,10650,9550,9740,1689088,139282.0,14300000.0
2008-03-17,9800,10200,9340,10050,1198816,143715.0,14300000.0
2008-03-18,10000,10050,9440,9460,777541,135278.0,14300000.0
2008-03-19,9650,10350,9400,10300,2053261,147290.0,14300000.0
2008-03-20,9910,9990,9570,9700,1152025,138710.0,14300000.0
2008-03-21,9700,9760,9050,9200,1194358,131560.0,14300000.0
2008-03-24,9230,9430,9080,9090,626830,129987.0,14300000.0
2008-03-25,9250,9390,8700,8950,926570,127985.0,14300000.0
2008-03-26,9150,9450,8800,8950,1257771,127985.0,14300000.0
2008-03-27,9050,9220,8680,8710,669883,124553.0,14300000.0
2008-03-28,8750,9310,8610,9290,1311190,132847.0,14300000.0
2008-03-31,9280,9400,9060,9130,539414,130559.0,14300000.0
2008-04-01,9070,9100,8710,8740,679724,124982.0,14300000.0
2008-04-02,8800,8850,8580,8810,548795,125983.0,14300000.0
2008-04-03,8900,9110,8780,8790,604898,125697.0,14300000.0
2008-04-04,9350,9770,9050,9050,2039155,129415.0,14300000.0
2008-04-07,9380,9590,9100,9240,969261,132132.0,14300000.0
2008-04-08,9310,9320,8900,8920,510457,127556.0,14300000.0
2008-04-10,8870,9000,8770,9000,356386,128700.0,14300000.0
2008-04-11,9020,9060,8740,8780,375435,125554.0,14300000.0
2008-04-14,8610,8780,8520,8520,269349,121836.0,14300000.0
2008-04-15,8550,8730,8440,8510,268379,121693.0,14300000.0
2008-04-16,8540,9040,8540,8870,976987,126841.0,14300000.0
2008-04-17,9090,9330,8730,8790,1340656,125697.0,14300000.0
2008-04-18,8850,8910,8610,8660,365569,123838.0,14300000.0
2008-04-21,8720,8860,8570,8860,396319,126698.0,14300000.0
2008-04-22,8890,9050,8700,8910,625360,127413.0,14300000.0
2008-04-23,8860,8990,8700,8720,423249,124696.0,14300000.0
2008-04-24,8800,8800,8500,8500,369605,121550.0,14300000.0
2008-04-25,8500,8580,8310,8350,320744,119405.0,14300000.0
2008-04-28,8340,8410,8190,8250,269707,117975.0,14300000.0
2008-04-29,8300,8400,8170,8190,168131,117117.0,14300000.0
2008-04-30,8230,8340,8190,8300,136435,118690.0,14300000.0
2008-05-02,8330,8350,8220,8310,157132,118833.0,14300000.0
2008-05-06,8330,8350,8210,8260,106249,118118.0,14300000.0
2008-05-07,8300,8510,8250,8250,246070,117975.0,14300000.0
2008-05-08,8210,8430,8210,8210,188170,117403.0,14300000.0
2008-05-09,8260,8450,8240,8450,335815,120835.0,14300000.0
2008-05-13,8500,8510,8280,8400,219034,120120.0,14300000.0
2008-05-14,8360,8800,8360,8550,685055,122265.0,14300000.0
2008-05-15,8590,8590,8350,8400,234393,120120.0,14300000.0
2008-05-16,8400,8400,8130,8150,282797,116545.0,14300000.0
2008-05-19,8170,8240,7940,8000,187517,114400.0,14300000.0
2008-05-20,8010,8070,7870,7950,162287,113685.0,14300000.0
2008-05-21,7930,7980,7780,7790,170418,111397.0,14300000.0
2008-05-22,7700,7790,7680,7730,106651,110539.0,14300000.0
2008-05-23,7740,8040,7740,7850,148031,112255.0,14300000.0
2008-05-26,7870,7910,7690,7710,108655,110253.0,14300000.0
2008-05-27,7690,7910,7580,7830,126071,111969.0,14300000.0
2008-05-28,7890,8020,7810,7930,125833,113399.0,14300000.0
2008-05-29,7900,8050,7860,7980,73137,114114.0,14300000.0
2008-05-30,8040,8100,7750,8080,184836,115544.0,14300000.0
2008-06-02,8170,8170,7970,8010,45869,114543.0,14300000.0
2008-06-03,8010,8010,7810,7880,78224,112684.0,14300000.0
2008-06-04,7880,7880,7700,7850,73652,112255.0,14300000.0
2008-06-05,7810,7860,7700,7730,74019,110539.0,14300000.0
2008-06-09,7610,7730,7560,7700,95769,110110.0,14300000.0
2008-06-10,7650,7740,7360,7360,86049,105248.0,14300000.0
2008-06-11,7260,7580,7260,7520,140233,107536.0,14300000.0
2008-06-12,7600,8050,7600,7870,466679,112541.0,14300000.0
2008-06-13,7900,8000,7500,7650,189745,109395.0,14300000.0
2008-06-16,7720,8220,7720,8190,754976,117117.0,14300000.0
2008-06-17,8110,8180,7730,7840,291312,112112.0,14300000.0
2008-06-18,7950,8010,7740,7850,223917,112255.0,14300000.0
2008-06-19,7800,7960,7680,7700,198805,110110.0,14300000.0
2008-06-20,7730,7810,7470,7680,190713,109824.0,14300000.0
2008-06-23,7600,7810,7520,7660,115667,109538.0,14300000.0
2008-06-24,7680,7740,7520,7660,114324,109538.0,14300000.0
2008-06-25,7690,7910,7610,7890,146556,112827.0,14300000.0
2008-06-26,7920,8010,7760,7810,120398,111683.0,14300000.0
2008-06-27,7720,7840,7620,7800,106827,111540.0,14300000.0
2008-06-30,7780,8110,7780,8110,325865,115973.0,14300000.0
2008-07-01,8250,8420,7970,8100,453005,115830.0,14300000.0
2008-07-02,8010,8080,7400,7540,380748,107822.0,14300000.0
2008-07-03,7450,7660,7310,7560,123107,108108.0,14300000.0
2008-07-04,7450,7610,7350,7350,115307,105105.0,14300000.0
2008-07-07,7210,7400,7080,7210,113224,103103.0,14300000.0
