내츄럴엔도텍(168330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-13,26300,28050,25500,27600,2037424,537550.0,19476432.0
2015-07-14,28300,30400,27750,29650,2849631,577476.0,19476432.0
2015-07-15,29800,29850,27750,28200,2023966,549235.0,19476432.0
2015-07-16,27700,28500,27000,27450,1372102,534628.0,19476432.0
2015-07-17,27450,27850,26300,27100,1318538,527811.0,19476432.0
2015-07-20,27100,30400,26600,28300,3754027,551183.0,19476432.0
2015-07-21,27350,29200,27100,28450,1857877,554104.0,19476432.0
2015-07-22,28400,29200,27900,28050,1168953,546314.0,19476432.0
2015-07-23,28250,28700,27550,27600,692675,537550.0,19476432.0
2015-07-24,27700,28400,26800,28000,807668,545340.0,19476432.0
2015-07-27,27900,27950,27050,27300,519345,531707.0,19476432.0
2015-07-28,26950,29100,26600,28050,1353050,546314.0,19476432.0
2015-07-29,27900,28900,27050,27050,1127771,526837.0,19476432.0
2015-07-30,24950,25550,23200,23200,2179756,451853.0,19476432.0
2015-07-31,22800,23850,22150,23600,961265,459644.0,19476432.0
2015-08-03,23650,24200,23100,23200,479948,451853.0,19476432.0
2015-08-04,30150,30150,29950,30150,1734144,587214.0,19476432.0
2015-08-05,30000,30450,28300,29000,4886361,564817.0,19476432.0
2015-08-06,29350,29400,27200,27300,2084203,531707.0,19476432.0
2015-08-07,27100,29500,26400,27750,3202655,540471.0,19476432.0
2015-08-10,27800,29050,27650,28250,1184120,550209.0,19476432.0
2015-08-11,28400,28700,27450,27450,772832,534628.0,19476432.0
2015-08-12,26900,27250,25250,26450,950881,515152.0,19476432.0
2015-08-13,26450,27300,26050,26800,643407,521968.0,19476432.0
2015-08-17,26350,26650,25400,25600,709604,498597.0,19476432.0
2015-08-18,25950,26000,24700,24950,624411,485937.0,19476432.0
2015-08-19,24800,26450,24550,25300,904460,492754.0,19476432.0
2015-08-20,24850,25550,24600,24800,445796,483016.0,19476432.0
2015-08-21,23100,24000,20800,22700,1145407,442115.0,19476432.0
2015-08-24,22150,24250,21850,23000,706778,447958.0,19476432.0
2015-08-25,26350,28950,25400,26800,4173715,521968.0,19476432.0
2015-08-26,26600,28250,25650,26950,1754722,524890.0,19476432.0
2015-08-27,27300,27750,26650,26900,1034785,523916.0,19476432.0
2015-08-28,27050,27700,26700,27300,970059,531707.0,19476432.0
2015-08-31,27500,28300,26700,27700,1169823,539497.0,19476432.0
2015-09-01,28100,28600,26750,26750,1305789,520995.0,19476432.0
2015-09-02,25550,26300,25250,25950,896878,505413.0,19476432.0
2015-09-03,26300,26650,25600,25750,497128,501518.0,19476432.0
2015-09-04,25800,25950,24050,24450,750529,476199.0,19476432.0
2015-09-07,23800,24800,23200,24250,502227,472303.0,19476432.0
2015-09-08,24500,25200,23800,24500,579735,477173.0,19476432.0
2015-09-09,24850,25250,24500,25150,469299,489832.0,19476432.0
2015-09-10,24800,25700,24250,25700,732609,500544.0,19476432.0
2015-09-11,26000,31950,25500,27500,4271665,535602.0,19476432.0
2015-09-14,27900,29000,26550,27100,1332006,527811.0,19476432.0
2015-09-15,26850,27150,19750,24900,2866658,484963.0,19476432.0
2015-09-16,24900,25600,24400,24900,896105,484963.0,19476432.0
2015-09-17,24900,25500,24750,24900,611382,484963.0,19476432.0
2015-09-18,25100,25350,24750,25200,519591,490806.0,19476432.0
2015-09-21,24850,25500,24650,25000,513027,486911.0,19476432.0
2015-09-22,25200,25250,24650,24750,441481,482042.0,19476432.0
2015-09-23,24700,24950,23900,24050,527969,468408.0,19476432.0
2015-09-24,22600,24200,21500,23550,1186154,458670.0,19476432.0
2015-09-25,23650,23700,22750,22850,509356,445036.0,19476432.0
2015-09-30,22800,23200,22100,23000,394238,447958.0,19476432.0
2015-10-01,23150,25450,23100,24100,1040360,469382.0,19476432.0
2015-10-02,24000,24400,23450,24400,389529,475225.0,19476432.0
2015-10-05,24700,24700,24100,24150,248400,470356.0,19476432.0
2015-10-06,24100,24400,23500,23500,359085,457696.0,19476432.0
2015-10-07,23350,25250,23050,24600,949238,479120.0,19476432.0
2015-10-08,24850,24900,19400,21200,3030672,412900.0,19476432.0
2015-10-12,20650,21850,20050,20700,928920,403162.0,19476432.0
2015-10-13,20800,23650,20700,23100,2581580,449906.0,19476432.0
2015-10-14,22300,23200,21900,22300,840651,434324.0,19476432.0
2015-10-15,22150,22600,21900,22250,344665,433351.0,19476432.0
2015-10-16,22300,22350,21500,21750,514329,423612.0,19476432.0
2015-10-19,21650,23700,21300,22400,1241455,436272.0,19476432.0
2015-10-20,22500,27500,22050,23900,3163925,465487.0,19476432.0
2015-10-21,24050,24250,23250,23350,546340,454775.0,19476432.0
2015-10-22,23100,25250,23050,24300,1265497,473277.0,19476432.0
2015-10-23,24450,24700,23600,23850,541037,464513.0,19476432.0
2015-10-26,23700,24800,23550,23700,400622,461591.0,19476432.0
2015-10-27,23700,24450,23650,23750,466218,462565.0,19476432.0
2015-10-28,24050,24150,23550,23550,319426,458670.0,19476432.0
2015-10-29,23650,23900,23200,23300,313892,453801.0,19476432.0
2015-10-30,23250,23650,22750,23050,283358,448932.0,19476432.0
2015-11-02,23050,23650,22750,22950,294555,446984.0,19476432.0
2015-11-03,28400,28800,25150,27150,5434658,528785.0,19476432.0
2015-11-04,27200,27600,25550,25700,1528612,500544.0,19476432.0
2015-11-05,25800,26200,24500,24600,794522,479120.0,19476432.0
2015-11-06,24600,25900,24150,24900,1024469,484963.0,19476432.0
2015-11-09,24500,24750,23750,23800,598614,463539.0,19476432.0
2015-11-10,23450,23500,22800,23050,473671,448932.0,19476432.0
2015-11-11,23150,24800,23000,23850,624284,464513.0,19476432.0
2015-11-12,23850,24350,23700,23850,283616,464513.0,19476432.0
2015-11-13,23500,23700,23000,23150,339483,450879.0,19476432.0
2015-11-16,22500,22650,22200,22400,328826,436272.0,19476432.0
2015-11-17,22600,23150,22400,22750,312189,443089.0,19476432.0
2015-11-18,22750,26250,22450,23750,1857251,462565.0,19476432.0
2015-11-19,23950,24700,23600,23850,393277,464513.0,19476432.0
2015-11-20,23800,23850,23200,23600,308206,459644.0,19476432.0
2015-11-23,23600,24200,23300,24000,350048,467434.0,19476432.0
2015-11-24,24200,24650,23650,23800,346643,463539.0,19476432.0
2015-11-25,23850,23900,23400,23450,281222,456722.0,19476432.0
2015-11-26,23400,24050,23400,23400,245647,455749.0,19476432.0
2015-11-27,23500,23900,23100,23500,264848,457696.0,19476432.0
2015-11-30,23450,23700,23050,23700,257448,461591.0,19476432.0
2015-12-01,23400,23700,23300,23350,163390,454775.0,19476432.0
2015-12-02,23400,23700,23050,23050,270400,448932.0,19476432.0
2015-12-03,23100,23350,23000,23100,197892,449906.0,19476432.0
2015-12-04,22950,23550,22950,23100,172435,449906.0,19476432.0
2015-12-07,23100,23350,22700,22700,237626,442115.0,19476432.0
2015-12-08,22700,22800,21950,22050,315442,429455.0,19476432.0
2015-12-09,21850,21950,21100,21100,347089,410953.0,19476432.0
2015-12-10,20900,21700,20500,20800,249600,405110.0,19476432.0
2015-12-11,20700,21700,20700,21200,224905,412900.0,19476432.0
2015-12-14,20450,20750,20200,20300,211069,395372.0,19476432.0
2015-12-15,20200,20950,20200,20650,188326,402188.0,19476432.0
2015-12-16,20850,21200,20650,21150,177025,411927.0,19476432.0
2015-12-17,21250,21400,20750,21000,158436,409005.0,19476432.0
2015-12-18,20700,21350,20700,21000,146361,409005.0,19476432.0
2015-12-21,20600,21750,20600,21100,203272,410953.0,19476432.0
2015-12-22,21150,21350,20700,20800,208218,405110.0,19476432.0
2015-12-23,20800,20850,20400,20500,204644,399267.0,19476432.0
2015-12-24,20550,20900,20450,20550,137076,400241.0,19476432.0
2015-12-28,20600,20950,20100,20100,206554,391476.0,19476432.0
2015-12-29,20100,20650,20100,20550,164399,400241.0,19476432.0
2015-12-30,20400,20850,20300,20800,141896,405110.0,19476432.0
2016-01-04,21350,22900,21350,21650,604400,421665.0,19476432.0
2016-01-05,21400,22050,21200,21800,193336,424586.0,19476432.0
2016-01-06,22050,22600,21650,22200,369868,432377.0,19476432.0
2016-01-07,22150,22500,21700,22050,248007,429455.0,19476432.0
2016-01-08,21600,21900,21200,21700,235052,422639.0,19476432.0
2016-01-11,21450,22300,21400,21700,190571,422639.0,19476432.0
2016-01-12,21900,22000,21450,21450,163955,417769.0,19476432.0
2016-01-13,21500,21650,21050,21300,188872,414848.0,19476432.0
2016-01-14,21000,21000,20550,20800,201284,405110.0,19476432.0
2016-01-15,21100,21600,20650,20900,188423,407057.0,19476432.0
2016-01-18,20500,20950,20400,20850,136319,406084.0,19476432.0
2016-01-19,20850,20850,20350,20500,176813,399267.0,19476432.0
2016-01-20,20250,20950,20000,20150,278840,392450.0,19476432.0
2016-01-21,20100,20350,19450,19600,272547,381738.0,19476432.0
2016-01-22,19750,19950,18500,18950,420111,369078.0,19476432.0
2016-01-25,19150,19400,19000,19150,176848,372974.0,19476432.0
2016-01-26,19150,19550,19050,19150,154502,372974.0,19476432.0
2016-01-27,19100,19350,18450,18700,206088,364209.0,19476432.0
2016-01-28,18600,18650,17900,18350,318528,357393.0,19476432.0
2016-01-29,18450,18500,17950,18150,196599,353497.0,19476432.0
2016-02-01,18050,18350,17500,17850,321011,347654.0,19476432.0
2016-02-02,17650,20750,17650,19050,1045166,371026.0,19476432.0
2016-02-03,19050,20250,18500,19450,405179,378817.0,19476432.0
2016-02-04,19600,20250,19100,19350,194251,376869.0,19476432.0
2016-02-05,19350,20050,19150,19750,209814,384660.0,19476432.0
2016-02-11,19200,19350,18500,18500,267247,360314.0,19476432.0
2016-02-12,18000,18250,16100,17050,458556,332073.0,19476432.0
2016-02-15,17100,17500,16950,17250,207418,335968.0,19476432.0
2016-02-16,17100,18100,17100,17650,282873,343759.0,19476432.0
2016-02-17,17750,17800,17050,17100,244164,333047.0,19476432.0
2016-02-18,17250,17450,17000,17200,279250,334995.0,19476432.0
2016-02-19,17050,17350,16950,17200,173941,334995.0,19476432.0
2016-02-22,17100,19000,17100,18150,794353,353497.0,19476432.0
2016-02-23,18400,18900,17900,18350,300973,357393.0,19476432.0
2016-02-24,18450,18500,17800,17800,160763,346680.0,19476432.0
2016-02-25,18000,18100,17750,17800,109111,346680.0,19476432.0
2016-02-26,17800,18500,17700,18300,177818,356419.0,19476432.0
2016-02-29,18200,18500,18100,18450,153104,359340.0,19476432.0
2016-03-02,18450,18600,18200,18250,164381,355445.0,19476432.0
2016-03-03,16900,17150,15500,16000,1523642,311623.0,19476432.0
2016-03-04,16100,16800,16050,16650,424150,324283.0,19476432.0
2016-03-07,16900,17200,16750,16900,358309,329152.0,19476432.0
2016-03-08,17100,17400,16650,16950,262137,330126.0,19476432.0
2016-03-09,16950,17050,16750,16950,148660,330126.0,19476432.0
2016-03-10,17050,17200,16650,16900,324303,329152.0,19476432.0
2016-03-11,16750,16950,16550,16550,167349,322335.0,19476432.0
2016-03-14,16600,16650,16100,16200,201936,315518.0,19476432.0
2016-03-15,16550,16550,16100,16350,135806,318440.0,19476432.0
2016-03-16,16350,16400,16150,16350,118853,318440.0,19476432.0
2016-03-17,16400,16500,16200,16300,92266,317466.0,19476432.0
2016-03-18,16300,16350,16000,16150,227323,314544.0,19476432.0
2016-03-21,16000,16100,15100,15900,640476,309675.0,19476432.0
2016-03-22,15600,16050,15600,15600,160554,303832.0,19476432.0
2016-03-23,15600,16350,15350,15600,334112,303832.0,19476432.0
2016-03-24,15750,16000,15500,15500,252650,301885.0,19476432.0
2016-03-25,15550,15750,15100,15100,219940,294094.0,19476432.0
2016-03-28,15100,15250,14350,14550,360423,283382.0,19476432.0
2016-03-29,14550,15200,14500,15050,260591,293120.0,19476432.0
2016-03-30,15100,15100,14600,14800,204907,288251.0,19476432.0
2016-03-31,14900,15000,14400,14550,244086,283382.0,19476432.0
2016-04-01,14400,14500,13900,14000,282124,272670.0,19476432.0
2016-04-04,13950,14000,13200,13400,457983,260984.0,19476432.0
2016-04-05,13500,16100,13500,14500,2334380,282408.0,19476432.0
2016-04-06,14600,18850,14450,18850,6598839,367131.0,19476432.0
2016-04-07,18950,22300,18350,19350,6694343,376869.0,19476432.0
2016-04-08,19700,20300,17850,18050,2002048,351550.0,19476432.0
2016-04-11,18400,20500,18150,18850,2654293,367131.0,19476432.0
2016-04-12,19050,19850,18050,18450,1065321,359340.0,19476432.0
2016-04-14,18450,18850,17500,18600,1035921,362262.0,19476432.0
2016-04-15,19100,20200,18850,19200,1451825,373947.0,19476432.0
2016-04-18,19200,23700,18700,23600,6270187,459644.0,19476432.0
2016-04-19,24200,24300,22350,23350,3024232,454775.0,19476432.0
2016-04-20,23150,23600,21950,22250,1609341,433351.0,19476432.0
2016-04-21,22500,24550,22400,22800,2813113,444063.0,19476432.0
2016-04-22,23000,23050,21650,21900,982040,426534.0,19476432.0
2016-04-25,21500,22550,21150,21850,696603,425560.0,19476432.0
2016-04-26,22150,24100,21750,22700,1995934,442115.0,19476432.0
2016-04-27,23000,23250,22600,22600,749233,440167.0,19476432.0
2016-04-28,22600,23150,22100,22150,554126,431403.0,19476432.0
2016-04-29,22300,22850,21350,22300,653337,434324.0,19476432.0
2016-05-02,22500,22650,21750,21950,342773,427508.0,19476432.0
2016-05-03,21900,22300,21700,21750,321846,423612.0,19476432.0
2016-05-04,21650,21800,20450,21100,568879,410953.0,19476432.0
2016-05-09,21000,21450,20500,20550,252844,400241.0,19476432.0
2016-05-10,20350,21950,20250,21150,507038,411927.0,19476432.0
2016-05-11,21350,21650,20850,20850,292097,406084.0,19476432.0
2016-05-12,20800,21150,20500,20750,220380,404136.0,19476432.0
2016-05-13,20700,20900,20000,20250,403389,394398.0,19476432.0
2016-05-16,20150,20500,19700,20350,306621,396345.0,19476432.0
2016-05-17,20350,20350,19600,19700,356734,383686.0,19476432.0
2016-05-18,19600,19600,18600,19150,537713,372974.0,19476432.0
2016-05-19,19050,19300,18500,19050,284115,371026.0,19476432.0
2016-05-20,19050,19750,18700,19700,340240,383686.0,19476432.0
2016-05-23,19800,20250,19300,19500,243849,379790.0,19476432.0
2016-05-24,19550,21100,19300,19850,943347,386607.0,19476432.0
2016-05-25,20050,20400,19250,19250,338012,374921.0,19476432.0
2016-05-26,19850,20150,18750,18800,419407,366157.0,19476432.0
2016-05-27,18950,19100,18550,18850,226405,367131.0,19476432.0
2016-05-30,19000,19850,18600,19050,341216,371026.0,19476432.0
2016-05-31,19000,19550,18900,19400,280508,377843.0,19476432.0
2016-06-01,19400,19400,19000,19050,192381,371026.0,19476432.0
2016-06-02,19200,19200,18800,18850,208943,367131.0,19476432.0
2016-06-03,18850,18900,18500,18600,242704,362262.0,19476432.0
2016-06-07,18350,18800,18300,18700,211882,364209.0,19476432.0
2016-06-08,18650,18700,18300,18350,237131,357393.0,19476432.0
2016-06-09,18250,18550,17600,18050,521399,351550.0,19476432.0
2016-06-10,18150,18150,17600,17650,219016,343759.0,19476432.0
2016-06-13,17600,17600,16800,16850,380059,328178.0,19476432.0
2016-06-14,16750,17200,16550,16850,238359,328178.0,19476432.0
2016-06-15,16900,18150,16750,17200,446463,334995.0,19476432.0
2016-06-16,17350,17450,16500,16550,217135,322335.0,19476432.0
2016-06-17,16700,16800,16300,16450,180146,320387.0,19476432.0
2016-06-20,16650,16750,16300,16450,174543,320387.0,19476432.0
2016-06-21,16250,16900,16250,16550,185183,322335.0,19476432.0
2016-06-22,16650,17200,16400,16700,220556,325256.0,19476432.0
2016-06-23,16550,16750,16000,16100,262567,313571.0,19476432.0
2016-06-24,16150,16300,14550,15750,484945,306754.0,19476432.0
2016-06-27,15000,15850,14800,15400,228962,299937.0,19476432.0
2016-06-28,15500,15850,15100,15500,184654,301885.0,19476432.0
2016-06-29,15950,16050,15600,15750,218974,306754.0,19476432.0
2016-06-30,15850,20400,15700,18750,5090674,365183.0,19476432.0
2016-07-01,18400,18700,17400,17550,1388508,341811.0,19476432.0
2016-07-04,17550,17950,17150,17300,657657,336942.0,19476432.0
2016-07-05,17400,19900,17150,18100,2363111,352523.0,19476432.0
2016-07-06,18200,19000,17750,18400,732711,358366.0,19476432.0
2016-07-07,18600,19300,18350,18750,650967,365183.0,19476432.0
2016-07-08,18650,18850,18050,18200,300546,354471.0,19476432.0
2016-07-11,18500,18500,17850,18200,240367,354471.0,19476432.0
2016-07-12,18200,18550,17900,18100,233365,352523.0,19476432.0
2016-07-13,18100,18400,17950,18300,218774,356419.0,19476432.0
2016-07-14,18300,18500,17850,18000,206871,350576.0,19476432.0
2016-07-15,18000,18150,17800,17800,164230,346680.0,19476432.0
2016-07-18,17750,18250,17550,18000,131315,350576.0,19476432.0
2016-07-19,18000,19000,18000,18200,458151,354471.0,19476432.0
2016-07-20,18200,18350,17900,18000,127841,350576.0,19476432.0
2016-07-21,18100,18200,17800,17850,127090,347654.0,19476432.0
2016-07-22,17850,18450,17800,18200,181950,354471.0,19476432.0
2016-07-25,18300,18300,17850,17850,108500,347654.0,19476432.0
2016-07-26,17850,18250,17700,18050,112008,351550.0,19476432.0
2016-07-27,18100,18150,17800,18000,94173,350576.0,19476432.0
2016-07-28,18000,18450,17850,18350,208504,357393.0,19476432.0
2016-07-29,18400,18800,18200,18400,231289,358366.0,19476432.0
2016-08-01,18300,18400,17900,17900,126660,348628.0,19476432.0
2016-08-02,18000,18100,17450,17600,188526,342785.0,19476432.0
2016-08-03,17600,17950,17200,17250,231643,335968.0,19476432.0
2016-08-04,17250,17600,17200,17250,122884,335968.0,19476432.0
2016-08-05,17450,17500,17150,17250,103904,335968.0,19476432.0
2016-08-08,17250,17350,16600,16800,141516,327204.0,19476432.0
2016-08-09,17050,17750,16900,17350,152765,337916.0,19476432.0
2016-08-10,17500,17950,17250,17600,130709,342785.0,19476432.0
2016-08-11,17600,17650,17350,17450,81647,339864.0,19476432.0
2016-08-12,17500,17850,17300,17400,112046,338890.0,19476432.0
2016-08-16,17650,20400,17650,18350,2670931,357393.0,19476432.0
2016-08-17,18500,18900,17900,17950,394514,349602.0,19476432.0
2016-08-18,18200,18500,17850,17950,271154,349602.0,19476432.0
2016-08-19,18100,18650,18000,18100,357007,352523.0,19476432.0
2016-08-22,18100,18150,17400,17400,234843,338890.0,19476432.0
2016-08-23,17450,17850,17450,17650,156378,343759.0,19476432.0
2016-08-24,17550,17850,17400,17450,122246,339864.0,19476432.0
2016-08-25,17450,17600,17300,17300,101967,336942.0,19476432.0
2016-08-26,17250,17850,16950,17450,156993,339864.0,19476432.0
2016-08-29,17450,17900,17200,17200,181049,334995.0,19476432.0
2016-08-30,17100,18200,17000,17450,286025,339864.0,19476432.0
2016-08-31,17400,17700,17100,17150,133694,334021.0,19476432.0
2016-09-01,17200,17300,17000,17050,109893,332073.0,19476432.0
2016-09-02,17150,17500,17050,17400,123510,338890.0,19476432.0
2016-09-05,17400,17800,17250,17700,165581,344733.0,19476432.0
2016-09-06,17700,17800,17500,17800,144616,346680.0,19476432.0
2016-09-07,17800,18750,17550,18400,617187,358366.0,19476432.0
2016-09-08,18500,18700,18150,18600,376350,362262.0,19476432.0
2016-09-09,18750,18750,18000,18000,263133,350576.0,19476432.0
2016-09-12,17600,17700,17050,17100,269061,333047.0,19476432.0
2016-09-13,17150,17450,17150,17400,126291,338890.0,19476432.0
2016-09-19,17100,17200,16750,17100,150397,333047.0,19476432.0
2016-09-20,17100,17500,17000,17200,140697,334995.0,19476432.0
2016-09-21,17250,17350,16900,17150,154649,334021.0,19476432.0
2016-09-22,17500,18750,17450,18450,1072164,359340.0,19476432.0
2016-09-23,18550,18550,18050,18300,279201,356419.0,19476432.0
2016-09-26,18300,18450,17400,17700,305268,344733.0,19476432.0
2016-09-27,17550,18050,17400,17950,216719,349602.0,19476432.0
2016-09-28,18000,18300,17900,17950,189295,349602.0,19476432.0
2016-09-29,17750,18050,17750,17850,102239,347654.0,19476432.0
2016-09-30,17700,17800,17300,17300,226121,336942.0,19476432.0
2016-10-04,17250,17550,17100,17350,122001,337916.0,19476432.0
2016-10-05,17250,17450,17200,17350,72462,337916.0,19476432.0
2016-10-06,17350,17700,17300,17350,101463,337916.0,19476432.0
2016-10-07,17350,17650,17150,17200,107632,334995.0,19476432.0
2016-10-10,17250,17300,17000,17100,112913,333047.0,19476432.0
2016-10-11,17250,18100,17100,17650,273928,343759.0,19476432.0
2016-10-12,17600,18100,17500,17700,228494,344733.0,19476432.0
2016-10-13,17600,17950,17550,17600,105682,342785.0,19476432.0
2016-10-14,17550,17700,17100,17200,140239,334995.0,19476432.0
2016-10-17,17250,17550,17200,17400,82340,338890.0,19476432.0
2016-10-18,17400,17400,17150,17350,93359,337916.0,19476432.0
2016-10-19,17400,17600,17200,17350,106904,337916.0,19476432.0
2016-10-20,17500,17950,17400,17800,283108,346680.0,19476432.0
2016-10-21,17900,19150,17850,18650,1048584,363235.0,19476432.0
2016-10-24,18750,19500,17950,18450,832735,359340.0,19476432.0
2016-10-25,18550,22000,18200,20250,3237757,394398.0,19476432.0
2016-10-26,20850,21400,20050,21150,2070322,411927.0,19476432.0
2016-10-27,20900,21400,20150,21300,1169482,414848.0,19476432.0
2016-10-28,21350,21550,20750,20800,591301,405110.0,19476432.0
2016-10-31,20450,20650,19000,19250,973464,374921.0,19476432.0
2016-11-01,19200,20450,19150,19300,778087,375895.0,19476432.0
2016-11-02,19400,20200,18750,19750,764705,384660.0,19476432.0
2016-11-03,19950,20250,19550,19600,330760,381738.0,19476432.0
2016-11-04,19400,19650,18900,19400,343835,377843.0,19476432.0
2016-11-07,19500,19900,19450,19800,254832,385633.0,19476432.0
2016-11-08,19900,20250,19250,19250,361172,374921.0,19476432.0
2016-11-09,19400,19400,17500,18200,931641,354471.0,19476432.0
2016-11-10,18750,19050,18600,18850,301678,367131.0,19476432.0
2016-11-11,18750,18850,18300,18550,235909,361288.0,19476432.0
2016-11-14,18550,19000,18350,18700,161549,364209.0,19476432.0
2016-11-15,18950,19000,18250,18300,205878,356419.0,19476432.0
2016-11-16,18400,18650,18150,18600,142673,362262.0,19476432.0
2016-11-17,18500,18600,18100,18300,180496,356419.0,19476432.0
2016-11-18,18300,18300,17650,17950,295062,349602.0,19476432.0
2016-11-21,18000,18400,17550,17650,234665,343759.0,19476432.0
2016-11-22,17700,17800,17300,17350,246132,337916.0,19476432.0
2016-11-23,17350,17650,17200,17300,184069,336942.0,19476432.0
2016-11-24,17200,17600,17100,17300,168291,336942.0,19476432.0
2016-11-25,17500,17550,17300,17550,88602,341811.0,19476432.0
2016-11-28,17600,17800,17550,17550,106250,341811.0,19476432.0
2016-11-29,17550,17600,17200,17400,121423,338890.0,19476432.0
2016-11-30,17400,17400,17000,17200,129770,334995.0,19476432.0
2016-12-01,17300,17350,17050,17250,95283,335968.0,19476432.0
2016-12-02,17150,17300,17100,17200,69959,334995.0,19476432.0
2016-12-05,17250,17550,17050,17250,103511,335968.0,19476432.0
2016-12-06,17300,17950,17150,17750,225728,345707.0,19476432.0
2016-12-07,17600,18200,17500,17700,176428,344733.0,19476432.0
2016-12-08,17750,18150,17650,17750,133933,345707.0,19476432.0
2016-12-09,18000,18150,17500,17550,283270,341811.0,19476432.0
2016-12-12,17650,17650,17300,17400,206694,338890.0,19476432.0
2016-12-13,17400,17550,17250,17550,146316,341811.0,19476432.0
2016-12-14,17600,18000,17400,17900,264027,348628.0,19476432.0
2016-12-15,17650,17900,17600,17700,109381,344733.0,19476432.0
2016-12-16,17700,18500,17350,18150,369032,353497.0,19476432.0
2016-12-19,18000,18100,17550,18050,224768,351550.0,19476432.0
2016-12-20,18050,18100,17750,17850,130771,347654.0,19476432.0
2016-12-21,17900,18150,17600,18150,196360,353497.0,19476432.0
2016-12-22,18550,19450,18500,18550,836934,361288.0,19476432.0
2016-12-23,17350,18000,17350,17950,396098,349602.0,19476432.0
2016-12-26,18000,18150,17750,17900,185193,348628.0,19476432.0
2016-12-27,18000,18050,17600,17600,258837,342785.0,19476432.0
2016-12-28,17700,18000,17500,17800,144479,346680.0,19476432.0
2016-12-29,17750,17800,17500,17550,98053,341811.0,19476432.0
2017-01-02,17600,17650,17150,17300,142252,336942.0,19476432.0
2017-01-03,17350,17500,17250,17400,88118,338890.0,19476432.0
2017-01-04,17300,17550,17300,17400,119595,338890.0,19476432.0
2017-01-05,17450,17600,17300,17450,148807,339864.0,19476432.0
2017-01-06,17500,17500,17300,17350,110783,337916.0,19476432.0
2017-01-09,17400,17400,17200,17200,89443,334995.0,19476432.0
2017-01-10,17200,17350,17000,17100,128818,333047.0,19476432.0
2017-01-11,17150,17150,16700,16800,246203,327204.0,19476432.0
2017-01-12,16800,17150,16650,16950,205601,330126.0,19476432.0
2017-01-13,17050,17050,16800,17000,109412,331099.0,19476432.0
2017-01-16,17000,17000,16600,16650,124913,324283.0,19476432.0
2017-01-17,16500,16750,16500,16550,90402,322335.0,19476432.0
2017-01-18,16500,16750,16500,16600,55713,323309.0,19476432.0
2017-01-19,16600,16700,15900,16000,205420,311623.0,19476432.0
2017-01-20,15800,16150,15700,15700,144235,305780.0,19476432.0
2017-01-23,15600,15850,15100,15150,178832,295068.0,19476432.0
2017-01-24,15000,16100,14900,15500,203304,301885.0,19476432.0
2017-01-25,15500,15650,15000,15050,126878,293120.0,19476432.0
2017-01-26,15100,15300,15000,15250,75314,297016.0,19476432.0
2017-01-31,15150,15500,15150,15400,62063,299937.0,19476432.0
2017-02-01,15450,15850,15250,15600,113141,303832.0,19476432.0
2017-02-02,15700,15700,15350,15350,62488,298963.0,19476432.0
2017-02-03,15200,15450,15150,15250,97263,297016.0,19476432.0
2017-02-06,15250,15800,15200,15650,95888,304806.0,19476432.0
2017-02-07,15700,15750,15500,15650,63331,304806.0,19476432.0
2017-02-08,15650,15650,15250,15350,63502,298963.0,19476432.0
2017-02-09,15350,15450,15150,15350,86054,298963.0,19476432.0
2017-02-10,15400,15650,15250,15450,83876,300911.0,19476432.0
2017-02-13,15050,15600,15050,15500,124176,301885.0,19476432.0
2017-02-14,15600,15600,15300,15450,67192,300911.0,19476432.0
2017-02-15,15550,15850,15450,15800,114419,307728.0,19476432.0
2017-02-16,15800,15850,15500,15650,66929,304806.0,19476432.0
2017-02-17,15500,15700,15450,15600,57664,303832.0,19476432.0
2017-02-20,15700,15850,15500,15550,66640,302859.0,19476432.0
2017-02-21,15650,15650,15400,15450,72268,300911.0,19476432.0
2017-02-22,15500,15600,15250,15350,94559,298963.0,19476432.0
2017-02-23,15350,15350,15200,15200,74213,296042.0,19476432.0
2017-02-24,15150,15500,15100,15500,102571,301885.0,19476432.0
2017-02-27,15500,15600,15450,15550,90891,302859.0,19476432.0
2017-02-28,15600,16400,15500,16150,367363,314544.0,19476432.0
2017-03-02,16150,16350,15950,16100,126429,313571.0,19476432.0
2017-03-03,16000,16100,15600,15700,96089,305780.0,19476432.0
2017-03-06,15500,15650,15400,15400,80751,299937.0,19476432.0
2017-03-07,15400,15900,15300,15900,125574,309675.0,19476432.0
2017-03-08,15750,15900,15600,15850,60271,308701.0,19476432.0
2017-03-09,15950,16450,15850,16000,160522,311623.0,19476432.0
2017-03-10,15950,16300,15750,16050,88662,312597.0,19476432.0
2017-03-13,16100,16100,15800,16000,86930,311623.0,19476432.0
2017-03-14,16100,16150,15850,16000,62274,311623.0,19476432.0
2017-03-15,15950,17000,15950,16300,346056,317466.0,19476432.0
2017-03-16,16200,16650,16000,16300,113983,317466.0,19476432.0
2017-03-17,16200,16400,16150,16200,84498,315518.0,19476432.0
2017-03-20,16200,16200,15800,15850,100568,308701.0,19476432.0
2017-03-21,16050,16050,15400,15650,166432,304806.0,19476432.0
2017-03-22,15650,15900,15500,15550,57405,302859.0,19476432.0
2017-03-23,15350,15650,15350,15500,91926,301885.0,19476432.0
2017-03-24,15650,15700,15300,15550,70247,302859.0,19476432.0
