메디아나(041920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-19,23400,23650,22689,22899,88132,197849.0,7220780.0
2015-05-20,23149,25071,22689,24278,286834,209764.0,7220780.0
2015-05-21,24987,26241,23984,24612,269199,212652.0,7220780.0
2015-05-22,24235,24528,23483,23525,111069,203265.0,7220780.0
2015-05-26,23483,24026,22564,23024,91210,198932.0,7220780.0
2015-05-27,23149,23149,21812,22146,107109,191351.0,7220780.0
2015-05-28,22146,22647,21937,22230,88839,192073.0,7220780.0
2015-05-29,22104,22982,21728,22063,63992,190629.0,7220780.0
2015-06-01,21853,22564,21310,21561,97906,186296.0,7220780.0
2015-06-02,21895,24653,21895,23818,356447,205792.0,7220780.0
2015-06-03,24653,25071,23149,23149,155146,200016.0,7220780.0
2015-06-04,23023,25280,23023,24486,213817,211569.0,7220780.0
2015-06-05,24486,25698,24193,24654,141762,213013.0,7220780.0
2015-06-08,24987,24987,23274,23484,119982,202904.0,7220780.0
2015-06-09,23525,24235,22647,23818,120999,205792.0,7220780.0
2015-06-10,24444,25363,23734,23776,169769,205431.0,7220780.0
2015-06-11,24026,26617,23817,26618,391826,229982.0,7220780.0
2015-06-12,26701,26742,24737,25615,266008,221317.0,7220780.0
2015-06-15,25489,25572,23776,23818,130351,205792.0,7220780.0
2015-06-16,23525,25405,23065,24486,131437,211569.0,7220780.0
2015-06-17,24486,25113,23901,24570,61174,212291.0,7220780.0
2015-06-18,24987,26325,24570,25197,201393,217707.0,7220780.0
2015-06-19,25656,26408,24904,24988,83830,215901.0,7220780.0
2015-06-22,25238,25405,23859,24152,463428,208681.0,7220780.0
2015-06-23,23316,23943,23107,23734,399762,205070.0,7220780.0
2015-06-24,23567,24528,23567,24069,185898,207958.0,7220780.0
2015-06-25,24235,24653,23567,24612,137102,212652.0,7220780.0
2015-06-26,24946,25280,23065,23358,223527,201821.0,7220780.0
2015-06-29,22397,22982,20725,20893,324003,180520.0,7220780.0
2015-06-30,20475,21561,19973,21394,174136,184852.0,7220780.0
2015-07-01,21352,22856,21352,22481,165551,194239.0,7220780.0
2015-07-02,24152,24193,22940,22940,218239,198210.0,7220780.0
2015-07-03,23400,23525,22522,23191,101252,200377.0,7220780.0
2015-07-06,23191,24026,22647,22815,152339,197127.0,7220780.0
2015-07-07,23358,23441,21310,21687,159455,187379.0,7220780.0
2015-07-08,21185,21686,19472,21269,204703,183769.0,7220780.0
2015-07-09,20809,21060,20140,20851,112282,180158.0,7220780.0
2015-07-10,20892,21436,19639,19974,130619,172577.0,7220780.0
2015-07-13,19973,21352,19973,21311,96390,184130.0,7220780.0
2015-07-14,21436,22982,21268,22940,176320,198210.0,7220780.0
2015-07-15,24653,25907,23107,23108,495118,199655.0,7220780.0
2015-07-16,23023,23023,22146,22523,138028,194600.0,7220780.0
2015-07-17,22856,22856,21686,22188,93527,191712.0,7220780.0
2015-07-20,22062,22564,21812,22481,76780,194239.0,7220780.0
2015-07-21,22647,22689,21728,22063,55025,190629.0,7220780.0
2015-07-22,22062,22564,21561,21561,51965,186296.0,7220780.0
2015-07-23,21979,24570,21895,22940,433835,198210.0,7220780.0
2015-07-24,23023,23065,21728,22230,122977,192073.0,7220780.0
2015-07-27,22146,22146,21394,21520,51260,185935.0,7220780.0
2015-07-28,20725,21352,19973,20726,107468,179075.0,7220780.0
2015-07-29,21101,21519,20391,20391,76069,176187.0,7220780.0
2015-07-30,20433,20474,18469,18469,122398,159579.0,7220780.0
2015-07-31,18469,18970,17884,18971,105514,163912.0,7220780.0
2015-08-03,19012,19513,18511,19180,52302,165717.0,7220780.0
2015-08-04,19012,19472,18720,19472,28866,168244.0,7220780.0
2015-08-05,19472,19931,19054,19639,51439,169688.0,7220780.0
2015-08-06,19764,20892,19722,20015,66433,172938.0,7220780.0
2015-08-07,19806,20057,19430,19806,22309,171132.0,7220780.0
2015-08-10,20475,20642,19806,20433,43410,176548.0,7220780.0
2015-08-11,20349,20558,19346,19347,57676,167161.0,7220780.0
2015-08-12,18970,19806,17633,18553,73164,160301.0,7220780.0
2015-08-13,18469,20057,18302,18971,53029,163912.0,7220780.0
2015-08-17,19012,19096,18009,18051,70594,155969.0,7220780.0
2015-08-18,17884,18385,16380,17007,83069,146943.0,7220780.0
2015-08-19,16338,16881,15210,15377,150849,132862.0,7220780.0
2015-08-20,14833,15711,14583,14709,83745,127086.0,7220780.0
2015-08-21,13998,14123,12953,13413,146685,115894.0,7220780.0
2015-08-24,13162,14374,12870,13706,122617,118421.0,7220780.0
2015-08-25,15042,15126,14207,15043,112836,129974.0,7220780.0
2015-08-26,15126,15753,14792,15544,117382,134307.0,7220780.0
2015-08-27,15878,17132,15836,16046,164678,138639.0,7220780.0
2015-08-28,16630,16714,15920,15962,51456,137917.0,7220780.0
2015-08-31,16003,16087,15460,15753,40013,136112.0,7220780.0
2015-09-01,15836,17382,15836,16714,125023,144416.0,7220780.0
2015-09-02,16296,16630,15836,16004,87428,138278.0,7220780.0
2015-09-03,16171,16672,15669,16464,61079,142249.0,7220780.0
2015-09-04,16630,16881,15126,15210,68683,131418.0,7220780.0
2015-09-07,15042,15251,14207,14667,52247,126725.0,7220780.0
2015-09-08,14666,15126,14207,14541,29565,125642.0,7220780.0
2015-09-09,15377,15460,14833,15168,34878,131057.0,7220780.0
2015-09-10,15084,15711,14833,15210,38411,131418.0,7220780.0
2015-09-11,15418,19472,15209,17550,606322,151636.0,7220780.0
2015-09-14,17842,17842,16129,16422,196992,141888.0,7220780.0
2015-09-15,16421,16672,15920,16088,83147,139000.0,7220780.0
2015-09-16,16296,16923,16171,16547,74249,142971.0,7220780.0
2015-09-17,16756,17382,16171,16213,62926,140083.0,7220780.0
2015-09-18,16338,17466,15878,17466,119902,150914.0,7220780.0
2015-09-21,17257,17466,16630,17007,45988,146943.0,7220780.0
2015-09-22,17132,17884,17048,17634,96375,152358.0,7220780.0
2015-09-23,17257,17424,16797,16840,46233,145499.0,7220780.0
2015-09-24,16839,17299,16714,16756,60903,144777.0,7220780.0
2015-09-25,16756,16839,16421,16714,20912,144416.0,7220780.0
2015-09-30,16212,16296,15795,16129,33402,139361.0,7220780.0
2015-10-01,16296,16505,15711,15879,71529,137195.0,7220780.0
2015-10-02,15962,16087,15627,15753,40779,136112.0,7220780.0
2015-10-05,16045,16296,15795,15837,34618,136834.0,7220780.0
2015-10-06,16045,16380,15711,16004,36473,138278.0,7220780.0
2015-10-07,16045,16045,15084,15335,59157,132501.0,7220780.0
2015-10-08,15335,15502,14332,14625,80331,126364.0,7220780.0
2015-10-12,14499,14750,14207,14709,43020,127086.0,7220780.0
2015-10-13,14583,15126,14374,14374,34184,124197.0,7220780.0
2015-10-14,14499,14499,13831,13956,57859,120587.0,7220780.0
2015-10-15,14374,14708,13998,14709,41734,127086.0,7220780.0
2015-10-16,15042,15293,14499,14667,35848,126725.0,7220780.0
2015-10-19,14666,15168,14583,14876,34760,128530.0,7220780.0
2015-10-20,15042,15126,14290,15043,26870,129974.0,7220780.0
2015-10-21,15126,15753,15042,15377,69273,132862.0,7220780.0
2015-10-22,15293,15502,14792,14792,35590,127808.0,7220780.0
2015-10-23,14959,15126,14374,14709,30978,127086.0,7220780.0
2015-10-26,14792,16212,14792,15461,137205,133584.0,7220780.0
2015-10-27,15502,15586,15042,15377,39087,132862.0,7220780.0
2015-10-28,15418,15502,15001,15168,36419,131057.0,7220780.0
2015-10-29,15168,16964,15168,16338,191091,141166.0,7220780.0
2015-10-30,16505,16505,15836,16380,59616,141527.0,7220780.0
2015-11-02,16338,17299,16296,17216,109671,148748.0,7220780.0
2015-11-03,17550,17884,17006,17132,100108,148026.0,7220780.0
2015-11-04,17173,17173,16588,16631,68182,143694.0,7220780.0
2015-11-05,16714,17758,16296,17132,74699,148026.0,7220780.0
2015-11-06,17299,18678,16964,18344,192719,158496.0,7220780.0
2015-11-09,18302,18678,17758,17926,103955,154886.0,7220780.0
2015-11-10,17550,17633,16421,16714,116592,144416.0,7220780.0
2015-11-11,16588,17466,16588,17174,44926,148387.0,7220780.0
2015-11-12,17173,17884,17090,17216,44006,148748.0,7220780.0
2015-11-13,17215,17382,16797,17299,44482,149470.0,7220780.0
2015-11-16,16756,17299,16630,16631,37326,143694.0,7220780.0
2015-11-17,16839,17842,16714,17383,53537,150192.0,7220780.0
2015-11-18,17382,18135,17215,17216,42251,148748.0,7220780.0
2015-11-19,18093,18260,17424,17634,82496,152358.0,7220780.0
2015-11-20,17842,18511,17758,17926,52160,154886.0,7220780.0
2015-11-23,18135,18135,17800,17968,25523,155247.0,7220780.0
2015-11-24,18135,18135,17382,17383,35315,150192.0,7220780.0
2015-11-25,17299,17591,16797,16965,37576,146582.0,7220780.0
2015-11-26,16965,17926,16714,17258,69516,149109.0,7220780.0
2015-11-27,17424,17633,16797,17049,43844,147304.0,7220780.0
2015-11-30,17048,17048,16463,16547,37487,142971.0,7220780.0
2015-12-01,16547,16881,16505,16840,15757,145499.0,7220780.0
2015-12-02,16923,17800,16714,17383,86721,150192.0,7220780.0
2015-12-03,17550,18009,17299,17968,82377,155247.0,7220780.0
2015-12-04,17550,18093,17550,17717,34418,153081.0,7220780.0
2015-12-07,17758,18594,17466,18093,87889,156330.0,7220780.0
2015-12-08,17967,18051,17090,17466,56168,150914.0,7220780.0
2015-12-09,17215,17675,17132,17174,35846,148387.0,7220780.0
2015-12-10,17006,17382,16505,17049,32971,147304.0,7220780.0
2015-12-11,17048,17132,16588,16714,27956,144416.0,7220780.0
2015-12-14,16254,16379,15460,15461,54259,133584.0,7220780.0
2015-12-15,15460,16087,15460,15879,17547,137195.0,7220780.0
2015-12-16,15878,16547,15878,16296,30430,140805.0,7220780.0
2015-12-17,16505,16881,16421,16422,18656,141888.0,7220780.0
2015-12-18,16463,16588,16045,16296,40024,140805.0,7220780.0
2015-12-21,16588,16672,15920,16004,63250,138278.0,7220780.0
2015-12-22,16129,16630,15962,16464,53591,142249.0,7220780.0
2015-12-23,16630,16630,16087,16129,23535,139361.0,7220780.0
2015-12-24,16212,16254,15753,15920,25763,137556.0,7220780.0
2015-12-28,15920,16087,15210,15377,109319,132862.0,7220780.0
2015-12-29,15418,16296,15418,16171,46983,139722.0,7220780.0
2015-12-30,16379,16672,15627,15753,68949,136112.0,7220780.0
2016-01-04,16129,18176,16129,17634,207337,152358.0,7220780.0
2016-01-05,17758,18260,17466,17926,81445,154886.0,7220780.0
2016-01-06,18051,18469,17466,18051,107481,155969.0,7220780.0
2016-01-07,18343,18343,17132,17299,80210,149470.0,7220780.0
2016-01-08,16965,17842,16797,17801,46424,153803.0,7220780.0
2016-01-11,17884,17967,17173,17258,46757,149109.0,7220780.0
2016-01-12,17591,17842,17006,17634,43496,152358.0,7220780.0
2016-01-13,18803,20642,18636,19305,554697,166800.0,7220780.0
2016-01-14,18970,19430,18469,19430,151607,167883.0,7220780.0
2016-01-15,19764,20015,18970,19305,142301,166800.0,7220780.0
2016-01-18,18970,21477,18803,21436,545900,185213.0,7220780.0
2016-01-19,21644,21937,21268,21561,181728,186296.0,7220780.0
2016-01-20,21436,22397,20015,20475,299333,176909.0,7220780.0
2016-01-21,20558,21352,20057,20684,106206,178714.0,7220780.0
2016-01-22,21227,21227,19848,20809,103754,179797.0,7220780.0
2016-01-25,20767,21477,20683,20684,76978,178714.0,7220780.0
2016-01-26,21101,24486,21018,22815,894007,197127.0,7220780.0
2016-01-27,23149,23734,22815,23358,213548,201821.0,7220780.0
2016-01-28,23065,23441,22564,23400,94374,202182.0,7220780.0
2016-01-29,23567,24820,23149,23484,233060,202904.0,7220780.0
2016-02-01,23525,23650,22689,23275,84624,201099.0,7220780.0
2016-02-02,23358,24110,22982,23484,69037,202904.0,7220780.0
2016-02-03,23608,23608,22731,23066,69076,199294.0,7220780.0
2016-02-04,23400,23400,22104,22105,116137,190990.0,7220780.0
2016-02-05,21770,23400,21645,23400,174174,202182.0,7220780.0
2016-02-11,23450,24100,22100,22100,128053,159579.0,7220780.0
2016-02-12,21600,22450,19600,20550,167277,148387.0,7220780.0
2016-02-15,20600,22450,20600,22000,107508,158857.0,7220780.0
2016-02-16,22200,27000,22150,25550,516615,184491.0,7220780.0
2016-02-17,25550,25750,24300,24850,132945,179436.0,7220780.0
2016-02-18,25000,25700,24650,25000,106112,180520.0,7220780.0
2016-02-19,24750,25850,24650,24800,72915,179075.0,7220780.0
2016-02-22,25050,25150,24250,24250,58994,175104.0,7220780.0
2016-02-23,24400,24950,23900,23900,48733,172577.0,7220780.0
2016-02-24,23800,24150,23300,23400,70989,168966.0,7220780.0
2016-02-25,23800,25300,23500,24450,129726,176548.0,7220780.0
2016-02-26,24450,24650,23350,23650,75426,170771.0,7220780.0
2016-02-29,23650,23950,22900,22950,68428,165717.0,7220780.0
2016-03-02,23100,23650,22750,23100,81141,166800.0,7220780.0
2016-03-03,23450,23750,23100,23600,53042,170410.0,7220780.0
2016-03-04,23650,23700,22950,23200,54826,167522.0,7220780.0
2016-03-07,23100,23400,21800,21950,218286,158496.0,7220780.0
2016-03-08,22100,22150,21350,21900,108866,189446.0,8650496.0
2016-03-09,22600,25700,22200,23500,824837,203287.0,8650496.0
2016-03-10,23650,24050,23000,23550,144385,203719.0,8650496.0
2016-03-11,23700,23800,22950,23000,127943,198961.0,8650496.0
2016-03-14,22800,23300,21950,22550,131686,195069.0,8650496.0
2016-03-15,22350,22550,21600,21950,119039,189878.0,8650496.0
2016-03-16,22050,22350,21600,22150,58150,191608.0,8650496.0
2016-03-17,22300,22500,21850,21950,52455,189878.0,8650496.0
2016-03-18,22300,22600,21850,22000,94224,190311.0,8650496.0
2016-03-21,22150,22550,22000,22200,68400,192041.0,8650496.0
2016-03-22,22750,22850,22350,22650,93593,195934.0,8650496.0
2016-03-23,23100,24800,23050,24100,569910,208477.0,8650496.0
2016-03-24,24250,24750,23200,23500,223867,203287.0,8650496.0
2016-03-25,23550,23900,23100,23300,84665,201557.0,8650496.0
2016-03-28,23350,23850,22700,23050,58204,199394.0,8650496.0
2016-03-29,23250,23250,22350,23000,112285,198961.0,8650496.0
2016-03-30,23200,24650,22900,23750,176920,205449.0,8650496.0
2016-03-31,23900,24000,23400,23400,94503,202422.0,8650496.0
2016-04-01,23700,24500,23350,23600,149858,204152.0,8650496.0
2016-04-04,23900,24600,23500,24500,114274,211937.0,8650496.0
2016-04-05,24950,25650,24100,24200,254575,209342.0,8650496.0
2016-04-06,23800,25000,23050,24250,91813,209775.0,8650496.0
2016-04-07,24300,24450,23200,24150,135834,208909.0,8650496.0
2016-04-08,24200,24550,23850,24050,52015,208044.0,8650496.0
2016-04-11,24050,24250,23200,23850,70471,206314.0,8650496.0
2016-04-12,24150,24700,23800,24500,109013,211937.0,8650496.0
2016-04-14,24550,24900,23850,24300,92210,210207.0,8650496.0
2016-04-15,24400,24750,23950,24000,58067,207612.0,8650496.0
2016-04-18,24000,24000,23150,23350,115744,201989.0,8650496.0
2016-04-19,23400,23550,23100,23550,64061,203719.0,8650496.0
2016-04-20,23700,24000,22900,22900,181506,198096.0,8650496.0
2016-04-21,23100,23100,21500,21800,338004,188581.0,8650496.0
2016-04-22,22000,22100,21350,21400,154248,185121.0,8650496.0
2016-04-25,21600,21600,21000,21350,94037,184688.0,8650496.0
2016-04-26,21350,21800,21150,21600,89065,186851.0,8650496.0
2016-04-27,21500,22100,21350,21400,83572,185121.0,8650496.0
2016-04-28,21500,21900,21050,21200,115573,183391.0,8650496.0
2016-04-29,21100,21200,20250,20500,138383,177335.0,8650496.0
2016-05-02,20400,21050,20200,20450,71445,176903.0,8650496.0
2016-05-03,20800,20900,20300,20850,60509,180363.0,8650496.0
2016-05-04,20850,20850,20200,20550,56441,177768.0,8650496.0
2016-05-09,20750,20750,20100,20150,35621,174307.0,8650496.0
2016-05-10,20100,20850,20100,20700,46813,179065.0,8650496.0
2016-05-11,21050,21650,20950,21450,120810,185553.0,8650496.0
2016-05-12,21500,21500,20950,21200,43148,183391.0,8650496.0
2016-05-13,21150,21300,20600,20850,41621,180363.0,8650496.0
2016-05-16,21200,21200,20400,20600,64940,178200.0,8650496.0
2016-05-17,20650,20800,20150,20300,42004,175605.0,8650496.0
2016-05-18,20300,20300,19400,19700,82409,170415.0,8650496.0
2016-05-19,19700,20250,19700,19900,47372,172145.0,8650496.0
2016-05-20,20000,20400,19750,20350,38157,176038.0,8650496.0
2016-05-23,20600,21300,20500,21050,79823,182093.0,8650496.0
2016-05-24,21000,21300,20800,20800,46758,179930.0,8650496.0
2016-05-25,21200,21200,20650,20750,36255,179498.0,8650496.0
2016-05-26,20750,20750,19950,20100,59695,173875.0,8650496.0
2016-05-27,20000,20450,19950,20050,28812,173442.0,8650496.0
2016-05-30,20300,20300,19850,19950,24513,172577.0,8650496.0
2016-05-31,20050,20150,19650,20100,39311,173875.0,8650496.0
2016-06-01,20100,20200,19500,19900,63159,172145.0,8650496.0
2016-06-02,19700,19900,19200,19700,85041,170415.0,8650496.0
2016-06-03,19700,19900,18750,18750,167039,162197.0,8650496.0
2016-06-07,18900,19500,18750,19350,76036,167387.0,8650496.0
2016-06-08,19350,20250,19300,19750,137077,170847.0,8650496.0
2016-06-09,21000,22000,20750,21050,658224,182093.0,8650496.0
2016-06-10,21050,21100,20600,20800,73908,179930.0,8650496.0
2016-06-13,20800,21050,20300,20400,69498,176470.0,8650496.0
2016-06-14,20150,21600,19650,21500,232625,185986.0,8650496.0
2016-06-15,21950,22200,21400,22050,250953,190743.0,8650496.0
2016-06-16,22100,22150,20850,21200,141022,183391.0,8650496.0
2016-06-17,21500,21600,20450,20700,103170,179065.0,8650496.0
2016-06-20,21000,21600,20750,21450,88388,185553.0,8650496.0
2016-06-21,21500,21950,21350,21500,70925,185986.0,8650496.0
2016-06-22,21700,21750,21300,21400,37134,185121.0,8650496.0
2016-06-23,21200,21300,20450,20650,86417,178633.0,8650496.0
2016-06-24,21100,21150,19000,19300,197880,166955.0,8650496.0
2016-06-27,18300,19450,18300,19100,96119,165224.0,8650496.0
2016-06-28,19100,20000,18800,19900,62294,172145.0,8650496.0
2016-06-29,19950,20350,19000,19900,82520,172145.0,8650496.0
2016-06-30,20200,20300,19800,19950,44627,172577.0,8650496.0
2016-07-01,20150,20650,19900,19900,70626,172145.0,8650496.0
2016-07-04,20050,20200,19850,20150,44799,174307.0,8650496.0
2016-07-05,20150,20250,19950,20050,33250,173442.0,8650496.0
2016-07-06,20150,20500,19850,20000,64728,173010.0,8650496.0
2016-07-07,20050,20800,20000,20600,84506,178200.0,8650496.0
2016-07-08,20850,21000,20100,20650,70793,178633.0,8650496.0
2016-07-11,20500,21000,20400,20750,67265,179498.0,8650496.0
2016-07-12,20650,21850,20650,21650,164485,187283.0,8650496.0
2016-07-13,21650,22150,21500,21900,154181,189446.0,8650496.0
2016-07-14,22200,22300,21550,21800,78610,188581.0,8650496.0
2016-07-15,22000,22000,21250,21700,80424,187716.0,8650496.0
2016-07-18,21900,21900,21250,21400,39239,185121.0,8650496.0
2016-07-19,21300,21600,20850,21050,42285,182093.0,8650496.0
2016-07-20,21200,21750,21000,21550,65226,186418.0,8650496.0
2016-07-21,21550,21650,21050,21400,54795,185121.0,8650496.0
2016-07-22,21250,21450,21050,21250,48135,183823.0,8650496.0
2016-07-25,21450,22500,21300,21800,181593,188581.0,8650496.0
2016-07-26,22400,22450,21600,21800,154277,188581.0,8650496.0
2016-07-27,21800,22250,21650,22000,76810,190311.0,8650496.0
2016-07-28,22100,22150,21350,21750,62098,188148.0,8650496.0
2016-07-29,21600,21800,20850,20950,95700,181228.0,8650496.0
2016-08-01,20950,21100,20450,20650,82601,178633.0,8650496.0
2016-08-02,20550,20950,20450,20650,46186,178633.0,8650496.0
2016-08-03,20450,20700,19950,20150,93196,174307.0,8650496.0
2016-08-04,20150,20400,19950,20200,57174,174740.0,8650496.0
2016-08-05,20350,20500,19500,19700,96749,170415.0,8650496.0
2016-08-08,19700,19950,19000,19250,114929,166522.0,8650496.0
2016-08-09,19350,20000,19250,19800,95777,171280.0,8650496.0
2016-08-10,19800,20200,19800,20050,56383,173442.0,8650496.0
2016-08-11,20050,20200,19700,19900,64506,172145.0,8650496.0
2016-08-12,20000,20650,19900,20400,84587,176470.0,8650496.0
2016-08-16,20250,20600,20000,20200,45718,174740.0,8650496.0
2016-08-17,20250,21150,20100,20300,117698,175605.0,8650496.0
2016-08-18,20300,20450,20000,20250,39898,175173.0,8650496.0
2016-08-19,20350,20400,20050,20150,40559,174307.0,8650496.0
2016-08-22,20100,20400,19700,19800,44247,171280.0,8650496.0
2016-08-23,19650,20850,19450,19950,97491,172577.0,8650496.0
2016-08-24,20100,20150,19800,19950,30755,172577.0,8650496.0
2016-08-25,20000,20000,19250,19300,77162,166955.0,8650496.0
2016-08-26,19300,22500,18950,19750,424045,170847.0,8650496.0
2016-08-29,19800,20300,19000,19100,148522,165224.0,8650496.0
2016-08-30,19100,19300,18450,19100,87739,165224.0,8650496.0
2016-08-31,19050,19200,18100,18400,90508,159169.0,8650496.0
2016-09-01,18150,18500,18150,18400,31364,159169.0,8650496.0
2016-09-02,18250,18750,18250,18550,36526,160467.0,8650496.0
2016-09-05,18650,19150,18550,18800,48158,162629.0,8650496.0
2016-09-06,18900,19000,18550,18650,25844,161332.0,8650496.0
2016-09-07,18650,19050,18500,18550,34019,160467.0,8650496.0
2016-09-08,18500,18800,17800,18250,66704,157872.0,8650496.0
2016-09-09,18250,18250,17300,17700,91910,153114.0,8650496.0
2016-09-12,17450,17500,17000,17200,53368,148789.0,8650496.0
2016-09-13,17400,17650,17200,17450,45339,150951.0,8650496.0
2016-09-19,17450,17600,17250,17550,25595,151816.0,8650496.0
2016-09-20,17500,17700,17400,17650,38014,152681.0,8650496.0
2016-09-21,17650,17950,17600,17800,31228,153979.0,8650496.0
2016-09-22,17900,18150,17800,17900,54717,154844.0,8650496.0
2016-09-23,17950,18150,17800,17900,53123,154844.0,8650496.0
2016-09-26,18050,18150,17750,17850,40402,154411.0,8650496.0
2016-09-27,17750,18000,17750,17900,35572,154844.0,8650496.0
2016-09-28,18150,18400,17950,18150,46999,157007.0,8650496.0
2016-09-29,18100,18500,17950,18200,39520,157439.0,8650496.0
2016-09-30,18100,18150,17450,17900,65866,154844.0,8650496.0
2016-10-04,18000,18000,17450,17550,39664,151816.0,8650496.0
2016-10-05,17450,17650,16900,17200,102589,148789.0,8650496.0
2016-10-06,17300,17300,16950,17250,37725,149221.0,8650496.0
2016-10-07,17000,17300,16950,17000,41753,147058.0,8650496.0
2016-10-10,16800,17400,16800,17000,23228,147058.0,8650496.0
2016-10-11,17000,17250,16650,16800,36049,145328.0,8650496.0
2016-10-12,16750,16750,16500,16500,30943,142733.0,8650496.0
2016-10-13,16450,16850,16300,16500,26618,142733.0,8650496.0
2016-10-14,16400,16550,15500,15750,179455,136245.0,8650496.0
2016-10-17,15750,15900,15050,15050,78707,130190.0,8650496.0
2016-10-18,15000,16700,15000,15900,200554,137543.0,8650496.0
2016-10-19,15900,16950,15900,16450,145105,142301.0,8650496.0
2016-10-20,16600,17100,16400,16600,81739,143598.0,8650496.0
2016-10-21,16550,17150,16550,16950,62764,146626.0,8650496.0
2016-10-24,17050,17200,16300,16900,67952,146193.0,8650496.0
2016-10-25,17050,17200,16350,17200,46235,148789.0,8650496.0
2016-10-26,16900,17200,15900,16800,121456,145328.0,8650496.0
2016-10-27,16550,17450,16550,17200,67103,148789.0,8650496.0
2016-10-28,17300,17450,16750,16800,56175,145328.0,8650496.0
2016-10-31,16700,17150,16200,16850,53772,145761.0,8650496.0
2016-11-01,16650,17400,16650,17100,54915,147923.0,8650496.0
2016-11-02,17100,17300,16500,16650,43461,144031.0,8650496.0
2016-11-03,16650,16900,16350,16400,37543,141868.0,8650496.0
2016-11-04,16350,16800,16050,16750,36797,144896.0,8650496.0
2016-11-07,16900,17450,16800,17050,46313,147491.0,8650496.0
2016-11-08,17350,17350,16900,17200,15337,148789.0,8650496.0
2016-11-09,17100,17250,15600,16300,76781,141003.0,8650496.0
2016-11-10,16800,17300,16650,17150,62024,148356.0,8650496.0
2016-11-11,17000,17200,16750,16950,20649,146626.0,8650496.0
2016-11-14,16700,17100,16700,17100,13742,147923.0,8650496.0
2016-11-15,16750,17100,16550,16600,20774,143598.0,8650496.0
2016-11-16,16700,16900,16600,16850,30223,145761.0,8650496.0
2016-11-17,16750,17100,16600,16800,14199,145328.0,8650496.0
2016-11-18,16650,16650,16100,16200,40385,140138.0,8650496.0
2016-11-21,16350,16350,15650,16100,14534,139273.0,8650496.0
2016-11-22,16050,16300,15850,16100,21688,139273.0,8650496.0
2016-11-23,16000,16150,15450,15600,37687,134948.0,8650496.0
2016-11-24,15600,15900,15150,15700,19864,135813.0,8650496.0
2016-11-25,15700,15850,15400,15450,23978,133650.0,8650496.0
2016-11-28,15500,15700,15400,15500,22208,134083.0,8650496.0
2016-11-29,15450,15700,15400,15450,20865,133650.0,8650496.0
2016-11-30,15650,15750,15350,15350,21251,132785.0,8650496.0
2016-12-01,15500,15550,14800,15250,57240,131920.0,8650496.0
2016-12-02,15350,15350,14550,14550,39554,125865.0,8650496.0
2016-12-05,14500,14550,13650,13700,50187,118512.0,8650496.0
2016-12-06,13800,14150,13650,14000,45586,121107.0,8650496.0
2016-12-07,13950,14100,13100,13950,48756,120674.0,8650496.0
2016-12-08,13950,14150,13650,14000,39430,121107.0,8650496.0
2016-12-09,13850,14400,13850,14400,29704,124567.0,8650496.0
2016-12-12,14300,14800,14300,14400,35468,124567.0,8650496.0
2016-12-13,14600,14800,14400,14800,22444,128027.0,8650496.0
2016-12-14,14900,15200,14750,14900,28046,128892.0,8650496.0
2016-12-15,14900,15400,14700,15100,39700,130622.0,8650496.0
2016-12-16,15250,15400,15100,15300,25942,132353.0,8650496.0
2016-12-19,15500,15650,15150,15500,22512,134083.0,8650496.0
2016-12-20,15300,15650,15150,15450,19608,133650.0,8650496.0
2016-12-21,15650,15650,15050,15350,22624,132785.0,8650496.0
2016-12-22,15200,15550,15150,15150,27626,131055.0,8650496.0
2016-12-23,15200,15500,15100,15450,22816,133650.0,8650496.0
2016-12-26,15500,15600,15350,15450,23677,133650.0,8650496.0
2016-12-27,15450,15600,15250,15400,25253,133218.0,8650496.0
2016-12-28,15400,16350,15400,16200,53954,140138.0,8650496.0
2016-12-29,16200,16500,16000,16400,27133,141868.0,8650496.0
2017-01-02,16400,16550,16100,16400,18357,141868.0,8650496.0
2017-01-03,16300,16350,15900,15950,35967,137975.0,8650496.0
2017-01-04,16150,16200,15850,16050,12914,138840.0,8650496.0
2017-01-05,16000,16300,16000,16100,21989,139273.0,8650496.0
2017-01-06,16200,16600,16100,16400,42875,141868.0,8650496.0
2017-01-09,16500,16500,16150,16350,13794,141436.0,8650496.0
2017-01-10,16300,16400,15750,15850,28434,137110.0,8650496.0
2017-01-11,15700,16050,15650,15650,13555,135380.0,8650496.0
2017-01-12,15850,15850,15200,15400,54233,133218.0,8650496.0
2017-01-13,15500,15650,15000,15250,28195,131920.0,8650496.0
2017-01-16,15350,15350,15000,15000,13243,129757.0,8650496.0
2017-01-17,15200,15200,14950,15050,14092,130190.0,8650496.0
2017-01-18,15150,15150,14750,15100,15839,130622.0,8650496.0
2017-01-19,15300,15300,14850,15000,12384,129757.0,8650496.0
2017-01-20,15000,15050,14600,14850,25490,128460.0,8650496.0
2017-01-23,14700,14950,14400,14450,43395,125000.0,8650496.0
2017-01-24,14400,14400,13850,13900,45400,120242.0,8650496.0
2017-01-25,13800,14550,13800,14400,34992,124567.0,8650496.0
2017-01-26,14250,14400,13350,13650,85635,118079.0,8650496.0
2017-01-31,13700,13700,13400,13450,22853,116349.0,8650496.0
2017-02-01,13550,13900,13550,13850,20182,119809.0,8650496.0
