하이비젼시스템(126700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-11,7800,7850,7670,7680,136661,114755.0,14942112.0
2016-07-12,7680,7770,7590,7770,82282,116100.0,14942112.0
2016-07-13,7790,7910,7710,7790,127473,116399.0,14942112.0
2016-07-14,7790,7790,7640,7670,153072,114606.0,14942112.0
2016-07-15,7670,8390,7660,8160,1084278,121928.0,14942112.0
2016-07-18,8220,8440,8160,8180,390949,122226.0,14942112.0
2016-07-19,8210,8270,8020,8050,164982,120284.0,14942112.0
2016-07-20,8050,8110,7990,8060,107425,120433.0,14942112.0
2016-07-21,8020,8420,8010,8090,484887,120882.0,14942112.0
2016-07-22,8110,8130,8030,8070,128963,120583.0,14942112.0
2016-07-25,8200,8310,8100,8230,196762,122974.0,14942112.0
2016-07-26,8200,8300,8050,8050,157624,120284.0,14942112.0
2016-07-27,7990,8070,7720,7720,335549,115353.0,14942112.0
2016-07-28,7740,7860,7690,7780,132924,116250.0,14942112.0
2016-07-29,7780,7840,7570,7660,153616,114457.0,14942112.0
2016-08-01,7680,7880,7680,7860,122849,117445.0,14942112.0
2016-08-02,7890,7910,7810,7810,111578,116698.0,14942112.0
2016-08-03,7860,7860,7600,7730,144436,115503.0,14942112.0
2016-08-04,7680,8040,7680,8000,240020,119537.0,14942112.0
2016-08-05,8060,8550,8060,8390,1280621,125364.0,14942112.0
2016-08-08,8570,8870,8440,8800,1235208,131491.0,14942112.0
2016-08-09,8860,8970,8640,8820,594749,131789.0,14942112.0
2016-08-10,8870,8920,8700,8750,302890,130743.0,14942112.0
2016-08-11,8730,8880,8530,8640,390445,129100.0,14942112.0
2016-08-12,8630,8870,8400,8740,482319,130594.0,14942112.0
2016-08-16,8740,8840,8590,8640,218325,129100.0,14942112.0
2016-08-17,8660,8880,8590,8870,502440,132537.0,14942112.0
2016-08-18,8900,9000,8750,8900,413014,132985.0,14942112.0
2016-08-19,9000,9310,8930,9110,1009483,136123.0,14942112.0
2016-08-22,9090,9370,9010,9010,593990,134628.0,14942112.0
2016-08-23,9070,9210,8700,9040,528280,135077.0,14942112.0
2016-08-24,9040,9140,8950,8950,214581,133732.0,14942112.0
2016-08-25,8920,9120,8810,8810,253822,131640.0,14942112.0
2016-08-26,8900,8920,8740,8830,194682,131939.0,14942112.0
2016-08-29,8870,8890,8230,8230,391017,122974.0,14942112.0
2016-08-30,8430,8660,8400,8540,177438,127606.0,14942112.0
2016-08-31,8560,8590,8180,8450,173032,126261.0,14942112.0
2016-09-01,8380,8630,8320,8580,146800,128203.0,14942112.0
2016-09-02,8520,8660,8470,8510,105595,127157.0,14942112.0
2016-09-05,8530,8570,8360,8500,171694,127008.0,14942112.0
2016-09-06,8530,8670,8480,8500,143777,127008.0,14942112.0
2016-09-07,8550,8620,8170,8180,195422,122226.0,14942112.0
2016-09-08,8210,8230,7740,7840,412772,117146.0,14942112.0
2016-09-09,7840,8190,7660,8060,188435,120433.0,14942112.0
2016-09-12,7740,8050,7730,7800,134328,116548.0,14942112.0
2016-09-13,7810,7960,7750,7800,73656,116548.0,14942112.0
2016-09-19,7800,7950,7750,7910,74799,118192.0,14942112.0
2016-09-20,7860,8130,7850,8090,102363,120882.0,14942112.0
2016-09-21,8200,8300,8050,8300,100717,124020.0,14942112.0
2016-09-22,8300,8990,8300,8980,753797,134180.0,14942112.0
2016-09-23,8900,9130,8840,8940,312500,133582.0,14942112.0
2016-09-26,8920,9200,8790,8900,354463,132985.0,14942112.0
2016-09-27,8990,9070,8670,8940,313990,133582.0,14942112.0
2016-09-28,8890,8960,8480,8590,295969,128353.0,14942112.0
2016-09-29,8550,8700,8390,8450,248910,126261.0,14942112.0
2016-09-30,8450,8540,8300,8470,169869,126560.0,14942112.0
2016-10-04,8410,8490,8280,8330,206456,124468.0,14942112.0
2016-10-05,8210,8390,8210,8250,91229,123272.0,14942112.0
2016-10-06,8310,8620,8220,8620,175527,128801.0,14942112.0
2016-10-07,8630,8650,8050,8440,241895,126111.0,14942112.0
2016-10-10,8360,8440,7780,8000,402878,119537.0,14942112.0
2016-10-11,8000,8140,7800,7820,179761,116847.0,14942112.0
2016-10-12,7820,8020,7800,7830,102574,116997.0,14942112.0
2016-10-13,7830,7930,7640,7710,178157,115204.0,14942112.0
2016-10-14,7670,7770,7550,7730,104528,115503.0,14942112.0
2016-10-17,7670,7880,7650,7710,137960,115204.0,14942112.0
2016-10-18,7770,7950,7610,7740,275636,115652.0,14942112.0
2016-10-19,7740,8030,7700,7950,189497,118790.0,14942112.0
2016-10-20,7950,8240,7690,7690,465102,114905.0,14942112.0
2016-10-21,7700,7700,7290,7310,246078,109227.0,14942112.0
2016-10-24,7300,7370,7200,7230,89344,108031.0,14942112.0
2016-10-25,7230,7300,7110,7240,88727,108181.0,14942112.0
2016-10-26,7240,7310,6880,7050,194149,105342.0,14942112.0
2016-10-27,7060,7260,7060,7190,57188,107434.0,14942112.0
2016-10-28,7260,7360,7120,7160,65809,106986.0,14942112.0
2016-10-31,7110,7150,6810,6870,134913,102652.0,14942112.0
2016-11-01,6650,7040,6640,6860,103514,102503.0,14942112.0
2016-11-02,6780,6880,6690,6710,110430,100262.0,14942112.0
2016-11-03,6510,6840,6510,6840,63053,102204.0,14942112.0
2016-11-04,6790,6970,6780,6910,41509,103250.0,14942112.0
2016-11-07,6950,7110,6950,7050,43417,105342.0,14942112.0
2016-11-08,7150,7160,6990,7090,45169,105940.0,14942112.0
2016-11-09,7090,7170,6350,6760,200043,101009.0,14942112.0
2016-11-10,6850,7060,6850,7060,80512,105491.0,14942112.0
2016-11-11,7100,7320,7010,7230,102652,108031.0,14942112.0
2016-11-14,7250,7330,7210,7220,58922,107882.0,14942112.0
2016-11-15,7220,7350,7110,7220,60616,107882.0,14942112.0
2016-11-16,7300,7320,7220,7320,53804,109376.0,14942112.0
2016-11-17,7310,7390,7280,7330,40906,109526.0,14942112.0
2016-11-18,7220,7290,7150,7200,50681,107583.0,14942112.0
2016-11-21,7220,7220,6930,6960,74227,103997.0,14942112.0
2016-11-22,6970,7050,6970,6970,29064,104147.0,14942112.0
2016-11-23,6980,7020,6770,6800,91540,101606.0,14942112.0
2016-11-24,6730,6840,6640,6740,100108,100710.0,14942112.0
2016-11-25,6670,6790,6650,6670,39481,99664.0,14942112.0
2016-11-28,6670,6950,6670,6860,81694,102503.0,14942112.0
2016-11-29,6790,7020,6780,6800,62093,101606.0,14942112.0
2016-11-30,6800,6960,6800,6860,53587,102503.0,14942112.0
2016-12-01,6820,6880,6740,6850,58280,102353.0,14942112.0
2016-12-02,6810,6850,6690,6750,52894,100859.0,14942112.0
2016-12-05,6680,6820,6610,6640,46040,99216.0,14942112.0
2016-12-06,6550,6780,6550,6680,77590,99813.0,14942112.0
2016-12-07,6630,6770,6620,6660,39791,99514.0,14942112.0
2016-12-08,6660,6800,6650,6740,39573,100710.0,14942112.0
2016-12-09,6750,6820,6740,6800,61721,101606.0,14942112.0
2016-12-12,6810,7080,6810,7070,111858,105641.0,14942112.0
2016-12-13,7000,7360,7000,7240,108503,108181.0,14942112.0
2016-12-14,7240,7360,7180,7250,50446,108330.0,14942112.0
2016-12-15,7260,7270,7110,7200,53396,107583.0,14942112.0
2016-12-16,7250,7250,7080,7150,37014,106836.0,14942112.0
2016-12-19,7110,7460,7060,7460,300088,111468.0,14942112.0
2016-12-20,7460,7500,7350,7350,120911,109825.0,14942112.0
2016-12-21,7340,7450,7310,7400,74458,110572.0,14942112.0
2016-12-22,7410,7480,7370,7480,120950,111767.0,14942112.0
2016-12-23,7530,7530,7390,7450,117961,111319.0,14942112.0
2016-12-26,7460,7500,7370,7370,132973,110123.0,14942112.0
2016-12-27,7330,7700,7320,7680,333874,114755.0,14942112.0
2016-12-28,7680,7900,7650,7810,141205,116698.0,14942112.0
2016-12-29,7770,7840,7640,7720,82906,115353.0,14942112.0
2017-01-02,7780,7880,7680,7880,85380,117744.0,14942112.0
2017-01-03,7880,7920,7830,7880,98854,117744.0,14942112.0
2017-01-04,7880,7950,7770,7840,75369,117146.0,14942112.0
2017-01-05,7900,8140,7660,8070,248384,120583.0,14942112.0
2017-01-06,8070,8200,7950,7970,149882,119089.0,14942112.0
2017-01-09,7940,8000,7700,7790,90409,116399.0,14942112.0
2017-01-10,7680,7870,7650,7840,94941,117146.0,14942112.0
2017-01-11,7800,7900,7790,7810,66013,116698.0,14942112.0
2017-01-12,7810,7830,7720,7760,60238,115951.0,14942112.0
2017-01-13,7730,7880,7700,7760,94944,115951.0,14942112.0
2017-01-16,7790,7840,7670,7700,98385,115054.0,14942112.0
2017-01-17,7650,7830,7610,7700,87858,115054.0,14942112.0
2017-01-18,7650,7920,7650,7860,232389,117445.0,14942112.0
2017-01-19,7910,8430,7910,8430,1096176,125962.0,14942112.0
2017-01-20,8380,8440,8220,8250,417093,123272.0,14942112.0
2017-01-23,8230,8520,8130,8210,361175,122675.0,14942112.0
2017-01-24,8240,8450,8120,8150,309257,121778.0,14942112.0
2017-01-25,8200,8510,8140,8430,358510,125962.0,14942112.0
2017-01-26,8470,8650,8420,8450,234995,126261.0,14942112.0
2017-01-31,8420,8420,8230,8420,235502,125813.0,14942112.0
2017-02-01,8420,8420,8250,8290,217271,123870.0,14942112.0
2017-02-02,8230,8290,7850,7850,250118,117296.0,14942112.0
2017-02-03,7790,7910,7380,7510,426677,112215.0,14942112.0
2017-02-06,7530,7690,7460,7580,99552,113261.0,14942112.0
2017-02-07,7650,7680,7510,7510,96315,112215.0,14942112.0
2017-02-08,7460,7530,7360,7490,93060,111916.0,14942112.0
2017-02-09,7540,7840,7520,7810,155729,116698.0,14942112.0
2017-02-10,7780,8090,7780,7900,157090,118043.0,14942112.0
2017-02-13,7900,8030,7780,8030,85179,119985.0,14942112.0
2017-02-14,8030,8070,7900,7900,82662,118043.0,14942112.0
2017-02-15,7950,8120,7940,8120,128668,121330.0,14942112.0
2017-02-16,8150,8440,8110,8130,250443,121479.0,14942112.0
2017-02-17,8140,8310,8140,8310,124533,124169.0,14942112.0
2017-02-20,8280,8400,8250,8300,109853,124020.0,14942112.0
2017-02-21,8320,8440,8250,8370,197030,125065.0,14942112.0
2017-02-22,8440,8470,8260,8360,196890,124916.0,14942112.0
2017-02-23,8370,8620,8320,8560,371268,127904.0,14942112.0
2017-02-24,8640,8710,8560,8650,298199,129249.0,14942112.0
2017-02-27,8650,8730,8550,8670,215391,129548.0,14942112.0
2017-02-28,8710,8890,8610,8830,325252,131939.0,14942112.0
2017-03-02,8900,9020,8760,8950,339529,133732.0,14942112.0
2017-03-03,8980,9070,8860,8940,299917,133582.0,14942112.0
2017-03-06,8900,9170,8880,9030,292535,134927.0,14942112.0
2017-03-07,9100,9220,9020,9200,249003,137467.0,14942112.0
2017-03-08,9250,9480,9210,9350,378418,139709.0,14942112.0
2017-03-09,9410,9510,9210,9270,279836,138513.0,14942112.0
2017-03-10,9250,9390,8870,9320,535684,139260.0,14942112.0
2017-03-13,9400,9600,9320,9440,296262,141054.0,14942112.0
2017-03-14,9540,9540,9370,9530,158737,142398.0,14942112.0
2017-03-15,9550,9830,9180,9250,567905,138215.0,14942112.0
2017-03-16,9250,9450,9190,9430,227223,140904.0,14942112.0
2017-03-17,9450,9550,9240,9310,196663,139111.0,14942112.0
2017-03-20,9230,9390,9040,9150,171982,136720.0,14942112.0
2017-03-21,9150,9280,9080,9210,141817,137617.0,14942112.0
2017-03-22,9130,9420,9120,9380,233082,140157.0,14942112.0
2017-03-23,9390,9460,9140,9220,233321,137766.0,14942112.0
2017-03-24,9200,9250,8940,9130,217445,136421.0,14942112.0
2017-03-27,9130,9390,9120,9390,203514,140306.0,14942112.0
2017-03-28,9390,9490,9350,9430,153782,140904.0,14942112.0
2017-03-29,9430,9500,9320,9400,144076,140456.0,14942112.0
2017-03-30,9400,9580,9390,9530,162658,142398.0,14942112.0
2017-03-31,9530,9590,9410,9520,97272,142249.0,14942112.0
2017-04-03,9600,9980,9560,9950,442543,148674.0,14942112.0
2017-04-04,10000,10100,9800,9940,306405,148525.0,14942112.0
2017-04-05,9970,10150,9810,10000,261070,149421.0,14942112.0
2017-04-06,10050,10050,9870,10000,136448,149421.0,14942112.0
2017-04-07,9990,10000,9770,10000,202497,149421.0,14942112.0
2017-04-10,9920,9980,9530,9530,162318,142398.0,14942112.0
2017-04-11,9690,9930,9660,9850,168744,147180.0,14942112.0
2017-04-12,9810,9940,9800,9940,130452,148525.0,14942112.0
2017-04-13,9930,10100,9900,9980,141094,149122.0,14942112.0
2017-04-14,10000,10000,9700,9730,151441,145387.0,14942112.0
2017-04-17,9820,9910,9720,9770,116218,145984.0,14942112.0
2017-04-18,9770,9910,9700,9880,188332,147628.0,14942112.0
2017-04-19,9890,9890,9700,9740,92181,145536.0,14942112.0
2017-04-20,9730,9830,9600,9740,73282,145536.0,14942112.0
2017-04-21,9810,9880,9580,9870,184521,147479.0,14942112.0
2017-04-24,9870,9900,9600,9660,134496,144341.0,14942112.0
2017-04-25,9730,9750,9600,9720,90878,145237.0,14942112.0
2017-04-26,9730,9810,9660,9690,109485,144789.0,14942112.0
2017-04-27,9630,9740,9280,9470,201385,141502.0,14942112.0
2017-04-28,9470,9470,9210,9250,124830,138215.0,14942112.0
2017-05-02,9250,9470,9250,9280,63958,138663.0,14942112.0
2017-05-04,9320,9800,9320,9780,196820,146134.0,14942112.0
2017-05-08,9830,10200,9760,10100,359079,150915.0,14942112.0
2017-05-10,10150,10250,9720,9980,397696,149122.0,14942112.0
2017-05-11,10050,10200,9900,10050,128886,150168.0,14942112.0
2017-05-12,10000,10050,9910,10050,99781,150168.0,14942112.0
2017-05-15,10100,10100,9810,9840,163801,147030.0,14942112.0
2017-05-16,9810,9810,9420,9630,183648,143893.0,14942112.0
2017-05-17,9470,9780,9470,9750,93975,145686.0,14942112.0
2017-05-18,9620,10450,9600,10400,513201,155398.0,14942112.0
2017-05-19,10350,10800,10300,10600,503602,158386.0,14942112.0
2017-05-22,10700,10900,10550,10550,260820,157639.0,14942112.0
2017-05-23,10600,10900,10600,10900,284971,162869.0,14942112.0
2017-05-24,10950,10950,10600,10600,204730,158386.0,14942112.0
2017-05-25,10550,10700,10350,10400,163153,155398.0,14942112.0
2017-05-26,10400,10700,10300,10450,130261,156145.0,14942112.0
2017-05-29,10450,10550,10200,10250,138623,153157.0,14942112.0
2017-05-30,10150,10650,10150,10450,176182,156145.0,14942112.0
2017-05-31,10400,10650,10250,10500,182873,156892.0,14942112.0
2017-06-01,10500,10850,10450,10700,184888,159881.0,14942112.0
2017-06-02,10650,10800,10500,10600,106283,158386.0,14942112.0
2017-06-05,10700,10700,10400,10400,135556,155398.0,14942112.0
2017-06-07,10500,10800,10300,10700,198520,159881.0,14942112.0
2017-06-08,10700,11000,10500,10900,288857,162869.0,14942112.0
2017-06-09,11050,11050,10750,10950,212412,163616.0,14942112.0
2017-06-12,10850,11050,10750,10800,143384,161375.0,14942112.0
2017-06-13,10850,10950,10700,10900,159861,162869.0,14942112.0
2017-06-14,11000,11050,10850,11000,127086,164363.0,14942112.0
2017-06-15,11100,11500,10800,11400,373712,170340.0,14942112.0
2017-06-16,11550,11800,11350,11800,444033,176317.0,14942112.0
2017-06-19,11800,12050,11600,11900,284252,177811.0,14942112.0
2017-06-20,12000,12000,11400,11500,190812,171834.0,14942112.0
2017-06-21,11450,11600,11050,11550,208559,172581.0,14942112.0
2017-06-22,11600,11850,11350,11350,243067,169593.0,14942112.0
2017-06-23,11300,11750,11300,11700,119234,174823.0,14942112.0
2017-06-26,11700,11900,11450,11750,196798,175570.0,14942112.0
2017-06-27,12550,13800,12250,12450,5614796,186029.0,14942112.0
2017-06-28,12250,13150,12200,12500,1270005,186776.0,14942112.0
2017-06-29,12800,12900,12350,12750,600733,190512.0,14942112.0
2017-06-30,12550,12650,12150,12300,475407,183788.0,14942112.0
2017-07-03,12200,12400,11550,11750,529041,175570.0,14942112.0
2017-07-04,11800,12000,11550,11550,224906,172581.0,14942112.0
2017-07-05,11500,12000,11500,11700,268625,174823.0,14942112.0
2017-07-06,11850,11850,11000,11150,465028,166605.0,14942112.0
2017-07-07,11050,11350,10950,11150,229228,166605.0,14942112.0
2017-07-10,11300,11300,10650,11250,390102,168099.0,14942112.0
2017-07-11,11200,11200,10750,10850,262094,162122.0,14942112.0
2017-07-12,10950,11250,10850,11050,173282,165110.0,14942112.0
2017-07-13,11100,11300,10900,11300,244431,168846.0,14942112.0
2017-07-14,11300,11300,10950,11100,190475,165857.0,14942112.0
2017-07-17,11050,11900,10900,11800,451455,176317.0,14942112.0
2017-07-18,11850,12900,11800,12900,1207791,192753.0,14942112.0
2017-07-19,12850,13100,12650,12900,412404,192753.0,14942112.0
2017-07-20,12950,12950,12500,12550,302441,187524.0,14942112.0
2017-07-21,12550,13400,12500,13300,805177,198730.0,14942112.0
2017-07-24,13200,13700,13200,13550,586281,202466.0,14942112.0
2017-07-25,13550,14200,13350,13700,1074736,204707.0,14942112.0
2017-07-26,13700,13850,12900,13350,566897,199477.0,14942112.0
2017-07-27,13350,13600,13200,13400,196283,200224.0,14942112.0
2017-07-28,13250,13350,12800,13000,371885,194247.0,14942112.0
2017-07-31,12700,13000,12400,12850,254044,192006.0,14942112.0
2017-08-01,12700,13100,12600,12850,202211,192006.0,14942112.0
2017-08-02,13050,14100,12900,13950,1218340,208442.0,14942112.0
2017-08-03,13900,14000,12750,12850,889991,192006.0,14942112.0
2017-08-04,13000,13200,12500,12750,333163,190512.0,14942112.0
2017-08-07,12800,13150,12450,12950,188861,193500.0,14942112.0
2017-08-08,13000,13500,12750,13400,272600,200224.0,14942112.0
2017-08-09,13200,13250,12850,12900,296948,192753.0,14942112.0
2017-08-10,12850,13350,12700,13200,265266,197236.0,14942112.0
2017-08-11,12850,13600,12650,13400,768849,200224.0,14942112.0
2017-08-14,13700,13850,13450,13650,340312,203960.0,14942112.0
2017-08-16,13750,14250,13400,13400,622892,200224.0,14942112.0
2017-08-17,13400,13600,13250,13500,202550,201719.0,14942112.0
2017-08-18,13250,13450,13050,13200,286033,197236.0,14942112.0
2017-08-21,13650,14150,13500,13950,637077,208442.0,14942112.0
2017-08-22,14150,14300,13800,14050,531939,209937.0,14942112.0
2017-08-23,14200,14600,14100,14400,674854,215166.0,14942112.0
2017-08-24,14550,14600,14200,14350,350151,214419.0,14942112.0
2017-08-25,14400,15300,14350,15100,1158133,225626.0,14942112.0
2017-08-28,15200,15300,14750,15150,423331,226373.0,14942112.0
2017-08-29,14950,15050,14350,14700,600320,219649.0,14942112.0
2017-08-30,14850,15150,14550,14650,347935,218902.0,14942112.0
2017-08-31,14800,14900,14500,14650,235898,218902.0,14942112.0
2017-09-01,14850,15400,14400,14450,758942,215914.0,14942112.0
2017-09-04,13850,14600,13800,14450,558927,215914.0,14942112.0
2017-09-05,14700,14700,14050,14150,229569,211431.0,14942112.0
2017-09-06,14150,14450,14100,14300,137535,213672.0,14942112.0
2017-09-07,14300,14900,14000,14850,422206,221890.0,14942112.0
2017-09-08,14900,14900,13900,14050,408600,209937.0,14942112.0
2017-09-11,14150,14200,13850,14050,252656,209937.0,14942112.0
2017-09-12,14000,14900,14000,14100,562315,210684.0,14942112.0
2017-09-13,14250,14300,13100,13100,940441,195742.0,14942112.0
2017-09-14,13250,13400,13050,13200,352502,197236.0,14942112.0
2017-09-15,13100,13400,12850,13150,264577,196489.0,14942112.0
2017-09-18,13300,13500,13200,13500,204628,201719.0,14942112.0
2017-09-19,13500,13550,13150,13400,210021,200224.0,14942112.0
2017-09-20,13300,13400,12950,12950,296523,193500.0,14942112.0
2017-09-21,13000,13150,12350,12800,378222,191259.0,14942112.0
2017-09-22,13000,13350,12700,12800,317789,191259.0,14942112.0
2017-09-25,12800,13350,12700,13250,289391,197983.0,14942112.0
2017-09-26,13100,13350,12750,12900,178179,192753.0,14942112.0
2017-09-27,13050,13600,12750,13250,246278,197983.0,14942112.0
2017-09-28,13400,13600,13250,13400,168016,200224.0,14942112.0
2017-09-29,13500,13850,13200,13600,258802,203213.0,14942112.0
2017-10-10,13900,13900,12850,13150,317233,196489.0,14942112.0
2017-10-11,13150,13450,13100,13350,112674,199477.0,14942112.0
2017-10-12,13450,13650,13100,13200,115875,197236.0,14942112.0
2017-10-13,13200,13400,12900,13050,148833,194995.0,14942112.0
2017-10-16,13050,13150,11950,12100,398720,180800.0,14942112.0
2017-10-17,12200,12450,11900,12150,221116,181547.0,14942112.0
2017-10-18,12100,12450,11800,12100,186122,180800.0,14942112.0
2017-10-19,12050,12350,11950,12350,125547,184535.0,14942112.0
2017-10-20,12350,12500,12250,12400,67918,185282.0,14942112.0
2017-10-23,12400,12850,12300,12800,114491,191259.0,14942112.0
2017-10-24,12800,13000,12700,12700,89260,189765.0,14942112.0
2017-10-25,12700,13150,12600,13100,106182,195742.0,14942112.0
2017-10-26,13000,13000,11600,11750,674628,175570.0,14942112.0
2017-10-27,11650,12400,11550,12400,323733,185282.0,14942112.0
2017-10-30,12500,12500,11950,12400,180211,185282.0,14942112.0
2017-10-31,12350,12750,12250,12600,167257,188271.0,14942112.0
2017-11-01,12700,12950,12500,12900,163188,192753.0,14942112.0
2017-11-02,12900,13000,12700,12950,95711,193500.0,14942112.0
2017-11-03,13300,13950,13200,13400,837558,200224.0,14942112.0
2017-11-06,13500,13900,13200,13900,322090,207695.0,14942112.0
2017-11-07,13950,14050,13650,13800,279474,206201.0,14942112.0
2017-11-08,13800,14350,13450,13850,589775,206948.0,14942112.0
2017-11-09,13900,14300,13850,14050,321192,209937.0,14942112.0
2017-11-10,14100,14500,14050,14500,468986,216661.0,14942112.0
2017-11-13,14400,14700,14300,14550,343962,217408.0,14942112.0
2017-11-14,14500,14500,13850,14050,475191,209937.0,14942112.0
2017-11-15,14150,14250,13650,13800,255975,206201.0,14942112.0
2017-11-16,13750,14300,13650,14250,372524,212925.0,14942112.0
2017-11-17,14250,14500,13450,13950,348908,208442.0,14942112.0
2017-11-20,13900,14050,13550,13650,255838,203960.0,14942112.0
2017-11-21,13650,14200,13550,13900,419837,207695.0,14942112.0
2017-11-22,13900,14000,13700,13950,208180,208442.0,14942112.0
2017-11-23,14000,14050,13750,14000,198916,209190.0,14942112.0
2017-11-24,13950,14650,13950,14350,500235,214419.0,14942112.0
2017-11-27,14450,14600,13700,13750,311741,205454.0,14942112.0
2017-11-28,13800,13800,13200,13200,256132,197236.0,14942112.0
2017-11-29,13300,13800,13100,13650,198024,203960.0,14942112.0
2017-11-30,13650,13650,12800,12900,248206,192753.0,14942112.0
2017-12-01,12950,13350,12950,13300,109039,198730.0,14942112.0
2017-12-04,13350,13350,12800,12850,235868,192006.0,14942112.0
2017-12-05,12750,12900,12350,12650,159230,189018.0,14942112.0
2017-12-06,12800,13350,12700,12800,185111,191259.0,14942112.0
2017-12-07,13000,13050,12350,12500,142634,186776.0,14942112.0
2017-12-08,12550,12700,12100,12500,155055,186776.0,14942112.0
2017-12-11,12500,12500,12050,12450,158469,186029.0,14942112.0
2017-12-12,12500,12500,12150,12250,78222,183041.0,14942112.0
2017-12-13,12200,12450,12200,12250,95628,183041.0,14942112.0
2017-12-14,12400,13050,12250,13000,234977,194247.0,14942112.0
2017-12-15,12900,12950,12600,12850,128283,192006.0,14942112.0
2017-12-18,12700,12750,12200,12300,248961,183788.0,14942112.0
2017-12-19,12450,12450,12000,12250,141778,183041.0,14942112.0
2017-12-20,12250,12400,12100,12250,96395,183041.0,14942112.0
2017-12-21,12200,12200,11750,11750,161153,175570.0,14942112.0
2017-12-22,11850,12400,11500,12250,165718,183041.0,14942112.0
2017-12-26,12300,12500,12150,12300,191401,183788.0,14942112.0
2017-12-27,12300,12650,12250,12550,114103,187524.0,14942112.0
2017-12-28,12650,13400,12650,13000,418644,194247.0,14942112.0
2018-01-02,13000,13050,12150,12650,493281,189018.0,14942112.0
2018-01-03,12700,12800,12400,12750,233151,190512.0,14942112.0
2018-01-04,13050,14250,13000,13800,1168995,206201.0,14942112.0
2018-01-05,13950,14450,13850,14400,661426,215166.0,14942112.0
2018-01-08,14550,14700,14150,14400,427287,215166.0,14942112.0
2018-01-09,15000,15600,14700,14950,1544209,223385.0,14942112.0
2018-01-10,15100,15150,14450,14750,434701,220396.0,14942112.0
2018-01-11,14950,15000,14400,14750,284191,220396.0,14942112.0
2018-01-12,14750,14800,14200,14550,307340,217408.0,14942112.0
2018-01-15,14500,14800,14100,14600,216226,218155.0,14942112.0
2018-01-16,14600,14850,14050,14450,427760,215914.0,14942112.0
2018-01-17,14650,15300,14450,14800,700483,221143.0,14942112.0
2018-01-18,14850,15100,14350,14400,328806,215166.0,14942112.0
2018-01-19,14450,14500,13850,13850,353487,206948.0,14942112.0
2018-01-22,13800,13900,13300,13850,353367,206948.0,14942112.0
2018-01-23,13950,14250,13550,14050,269156,209937.0,14942112.0
2018-01-24,14050,14450,13950,14000,254602,209190.0,14942112.0
2018-01-25,14000,14450,13800,14300,310483,213672.0,14942112.0
2018-01-26,14450,15400,14450,15300,837098,228614.0,14942112.0
2018-01-29,15300,15650,14900,15350,549078,229361.0,14942112.0
2018-01-30,15450,15650,14700,14800,447907,221143.0,14942112.0
2018-01-31,14600,14950,14350,14650,227795,218902.0,14942112.0
2018-02-01,14800,15950,14650,15700,736771,234591.0,14942112.0
2018-02-02,16100,16300,15700,16100,694218,240568.0,14942112.0
2018-02-05,15700,15900,15250,15550,509626,232350.0,14942112.0
2018-02-06,14650,15200,14100,15050,874051,224879.0,14942112.0
2018-02-07,15550,16650,15200,16100,1388809,240568.0,14942112.0
2018-02-08,16200,16900,15800,16750,1209416,250280.0,14942112.0
2018-02-09,16450,17300,16350,16650,1106943,248786.0,14942112.0
2018-02-12,16950,17200,16450,16450,523802,245798.0,14942112.0
2018-02-13,16850,16900,16350,16500,329264,246545.0,14942112.0
2018-02-14,16500,16600,15900,16100,453213,240568.0,14942112.0
2018-02-19,16500,18100,16350,18000,1174862,268958.0,14942112.0
2018-02-20,18050,18050,17450,17500,380174,261487.0,14942112.0
2018-02-21,17450,18150,17250,17700,392903,264475.0,14942112.0
2018-02-22,17600,18650,17200,17350,536194,259246.0,14942112.0
2018-02-23,17450,18000,17050,17800,282498,265970.0,14942112.0
2018-02-26,18000,18050,17300,17300,237434,258499.0,14942112.0
2018-02-27,17550,17600,17050,17050,182707,254763.0,14942112.0
2018-02-28,17000,17600,16950,17150,230455,256257.0,14942112.0
2018-03-02,16800,17250,16750,17250,136358,257751.0,14942112.0
2018-03-05,17200,17200,16450,16450,234745,245798.0,14942112.0
2018-03-06,16850,17200,16800,16950,171517,253269.0,14942112.0
2018-03-07,16950,17300,16650,16650,211953,248786.0,14942112.0
2018-03-08,16900,17600,16900,17500,311709,261487.0,14942112.0
2018-03-09,17600,17700,17050,17400,261018,259993.0,14942112.0
2018-03-12,17500,17650,17100,17150,228413,256257.0,14942112.0
2018-03-13,17150,17700,17050,17700,246490,264475.0,14942112.0
2018-03-14,17600,17750,17250,17250,139567,257751.0,14942112.0
2018-03-15,17300,17400,16900,17350,118321,259246.0,14942112.0
2018-03-16,17400,17450,17150,17350,107733,259246.0,14942112.0
2018-03-19,17350,18500,17250,18400,590173,274935.0,14942112.0
2018-03-20,18250,18500,17650,18450,469572,275682.0,14942112.0
2018-03-21,18400,19100,18300,18500,476051,276429.0,14942112.0
2018-03-22,18500,18500,18000,18100,232959,270452.0,14942112.0
2018-03-23,17400,17700,16800,17050,508986,254763.0,14942112.0
2018-03-26,16550,17350,16450,17150,266053,256257.0,14942112.0
2018-03-27,17400,18300,17150,18100,399078,270452.0,14942112.0
2018-03-28,17900,18500,17700,18200,243796,271946.0,14942112.0
2018-03-29,18200,18350,17900,18000,125971,268958.0,14942112.0
