알엔투테크놀로지(148250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-14,6900,6900,6900,6900,0,,
2014-07-15,6900,6900,6900,6900,0,,
2014-07-16,6900,6900,6900,6900,0,,
2014-07-17,6900,6900,6900,6900,0,,
2014-07-18,6900,6900,6900,6900,0,,
2014-07-21,6900,6900,6900,6900,0,,
2014-07-22,6900,6900,6900,6900,0,,
2014-07-23,6900,6900,6900,6900,0,,
2014-07-24,6900,6900,6900,6900,0,,
2014-07-25,6900,6900,6900,6900,0,,
2014-07-28,6900,6900,6900,6900,0,,
2014-07-29,6900,6900,6900,6900,0,,
2014-07-30,6900,6900,6900,6900,0,,
2014-07-31,6900,6900,6900,6900,0,,
2014-08-01,6900,6900,6900,6900,0,,
2014-08-04,6900,6900,6900,6900,0,,
2014-08-05,6900,6900,6900,6900,0,,
2014-08-06,6900,6900,6900,6900,0,,
2014-08-07,6900,6900,6900,6900,0,,
2014-08-08,6900,6900,6900,6900,0,,
2014-08-11,6900,6900,6900,6900,0,,
2014-08-12,6900,6900,6900,6900,0,,
2014-08-13,6900,6900,6900,6900,0,,
2014-08-14,6900,6900,6900,6900,0,,
2014-08-18,6900,6900,6900,6900,0,,
2014-08-19,6900,6900,6900,6900,0,,
2014-08-20,6900,6900,6900,6900,0,,
2014-08-21,6900,6900,6900,6900,0,,
2014-08-22,6900,6900,6900,6900,0,,
2014-08-25,6900,6900,6900,6900,0,,
2014-08-26,6900,6900,6900,6900,0,,
2014-08-27,6900,6900,6900,6900,0,,
2014-08-28,6900,6900,6900,6900,0,,
2014-08-29,6900,6900,6900,6900,0,,
2014-09-01,6900,6900,6900,6900,0,,
2014-09-02,6900,6900,6900,6900,0,,
2014-09-03,6900,6900,6900,6900,0,,
2014-09-04,6900,6900,6900,6900,0,,
2014-09-05,6900,6900,6900,6900,0,,
2014-09-11,6900,6900,6900,6900,200,16469.0,2386828.0
2014-09-12,6900,6900,6900,6900,0,,
2014-09-15,6900,6900,6900,6900,0,,
2014-09-16,6900,6900,6900,6900,0,,
2014-09-17,6900,6900,6900,6900,0,,
2014-09-18,6900,6900,6900,6900,0,,
2014-09-19,6900,6900,6900,6900,0,,
2014-09-22,6900,6900,6900,6900,0,,
2014-09-23,6900,6900,6900,6900,0,,
2014-09-24,6900,6900,6900,6900,0,,
2014-09-25,6510,6510,6510,6510,200,15538.0,2386828.0
2014-09-26,6510,6510,6510,6510,0,15538.0,2386828.0
2014-09-29,6510,6510,6510,6510,0,,
2014-09-30,6510,6510,6510,6510,0,,
2014-10-01,6510,6510,6510,6510,0,,
2014-10-02,6510,6510,6510,6510,0,,
2014-10-06,6510,6510,6510,6510,0,,
2014-10-07,6510,6510,6510,6510,0,,
2014-10-08,6510,6510,6510,6510,0,,
2014-10-10,6510,6510,6510,6510,0,,
2014-10-13,6510,6510,6510,6510,0,,
2014-10-14,6510,6510,6510,6510,0,,
2014-10-15,6510,6510,6510,6510,0,,
2014-10-16,6510,6510,6510,6510,0,,
2014-10-17,6510,6510,6510,6510,0,,
2014-10-20,6510,6510,6510,6510,0,,
2014-10-21,6510,6510,6510,6510,0,,
2014-10-22,6510,6510,6510,6510,0,,
2014-10-23,6510,6510,6510,6510,0,,
2014-10-24,6510,6510,6510,6510,0,,
2014-10-27,6510,6510,6510,6510,0,,
2014-10-28,6510,6510,6510,6510,0,,
2014-10-29,6510,6510,6510,6510,0,,
2014-10-30,6510,6510,6510,6510,0,,
2014-10-31,6510,6510,6510,6510,0,,
2014-11-03,6510,6510,6510,6510,0,,
2014-11-04,6510,6510,6510,6510,0,,
2014-11-05,6510,6510,6510,6510,0,,
2014-11-06,6510,6510,6510,6510,0,,
2014-11-07,6510,6510,6510,6510,0,,
2014-11-10,6510,6510,6510,6510,0,,
2014-11-11,6510,6510,6510,6510,0,,
2014-11-12,6510,6510,6510,6510,0,,
2014-11-13,6510,6510,6510,6510,0,,
2014-11-14,6510,6510,6510,6510,0,,
2014-11-17,6510,6510,6510,6510,0,,
2014-11-18,6510,6510,6510,6510,0,,
2014-11-19,6510,6510,6510,6510,0,,
2014-11-20,6510,6510,6510,6510,0,,
2014-11-21,6510,6510,6510,6510,0,,
2014-11-24,6510,6510,6510,6510,0,,
2014-11-25,6510,6510,6510,6510,0,,
2014-11-26,6510,6510,6510,6510,0,,
2014-11-27,6510,6510,6510,6510,0,,
2014-11-28,6510,6510,6510,6510,0,,
2014-12-01,6510,6510,6510,6510,0,,
2014-12-02,6510,6510,6510,6510,0,,
2014-12-03,6510,6510,6510,6510,0,,
2014-12-04,6510,6510,6510,6510,0,,
2014-12-05,6510,6510,6510,6510,0,,
2014-12-08,6510,6510,6510,6510,0,,
2014-12-09,6510,6510,6510,6510,0,,
2014-12-10,6510,6510,6510,6510,0,,
2014-12-11,6510,6510,6510,6510,0,,
2014-12-12,6510,6510,6510,6510,0,,
2014-12-15,6510,6510,6510,6510,0,,
2014-12-16,6510,6510,6510,6510,0,,
2014-12-17,6510,6510,6510,6510,0,,
2014-12-18,6510,6510,6510,6510,0,,
2014-12-19,6510,6510,6510,6510,0,,
2014-12-22,6510,6510,6510,6510,0,,
2014-12-23,6510,6510,6510,6510,0,,
2014-12-24,6510,6510,6510,6510,0,,
2014-12-26,6510,6510,6510,6510,0,,
2014-12-29,6510,6510,6510,6510,0,,
2014-12-30,6510,6510,6510,6510,0,,
2015-01-02,6510,6510,6510,6510,0,,
2015-01-05,6510,6510,6510,6510,0,,
2015-01-06,6510,6510,6510,6510,0,,
2015-01-07,6510,6510,6510,6510,0,,
2015-01-08,6510,6510,6510,6510,0,,
2015-01-09,6510,6510,6510,6510,0,,
2015-01-12,6510,6510,6510,6510,0,,
2015-01-13,6510,6510,6510,6510,0,,
2015-01-14,6510,6510,6510,6510,0,,
2015-01-15,6510,6510,6510,6510,0,,
2015-01-16,6510,6510,6510,6510,0,,
2015-01-19,6510,6510,6510,6510,0,,
2015-01-20,6510,6510,6510,6510,0,,
2015-01-21,6510,6510,6510,6510,0,,
2015-01-22,6510,6510,6510,6510,200,15538.0,2386828.0
2015-01-23,6510,6510,6510,6510,200,,
2015-01-26,6510,6510,6510,6510,200,,
2015-01-27,6510,6510,6510,6510,200,,
2015-01-28,6510,6510,6510,6510,200,,
2015-01-29,6510,6510,6510,6510,200,,
2015-01-30,6510,6510,6510,6510,200,,
2015-02-02,6510,6510,6510,6510,200,,
2015-02-03,6510,6510,6510,6510,200,,
2015-02-04,6150,6150,6150,6150,1,14679.0,2386828.0
2015-02-05,6150,6150,5240,5240,201,12507.0,2386828.0
2015-02-06,6020,6020,6020,6020,200,14369.0,2386828.0
2015-02-09,6020,6020,6020,6020,200,14369.0,2386828.0
2015-02-10,6020,6020,6020,6020,102,14369.0,2386828.0
2015-02-11,6020,6020,6020,6020,0,14369.0,2386828.0
2015-02-12,5690,5690,5690,5690,0,13581.0,2386828.0
2015-02-13,5380,5380,5380,5380,0,12841.0,2386828.0
2015-02-16,5090,5090,5090,5090,0,12149.0,2386828.0
2015-02-17,4855,4855,4855,4855,0,11588.0,2386828.0
2015-02-23,5580,5580,5580,5580,0,13319.0,2386828.0
2015-02-24,5580,5580,5580,5580,0,13319.0,2386828.0
2015-02-25,5800,5800,5800,5800,0,13844.0,2386828.0
2015-02-26,5800,5800,5800,5800,0,13844.0,2386828.0
2015-02-27,5490,5490,5490,5490,0,13104.0,2386828.0
2015-03-02,4675,4675,4675,4675,1,11158.0,2386828.0
2015-03-03,5370,5370,5370,5370,0,12817.0,2386828.0
2015-03-04,5500,5500,5500,5500,0,13128.0,2386828.0
2015-03-05,6320,6320,6320,6320,0,15085.0,2386828.0
2015-03-06,7260,7260,7260,7260,100,17328.0,2386828.0
2015-03-09,7260,7260,7260,7260,0,17328.0,2386828.0
2015-03-10,7260,7540,7260,7540,301,17997.0,2386828.0
2015-03-11,8660,8660,8660,8660,1,20670.0,2386828.0
2015-03-12,8270,8270,8270,8270,98,19739.0,2386828.0
2015-03-13,7880,8200,7880,8200,201,19572.0,2386828.0
2015-03-16,7810,8200,7810,8200,201,19572.0,2386828.0
2015-03-17,7810,7810,7810,7810,200,18641.0,2386828.0
2015-03-18,7420,7420,7420,7420,200,17710.0,2386828.0
2015-03-19,7030,7030,7030,7030,200,16779.0,2386828.0
2015-03-20,7030,7030,7030,7030,200,16779.0,2386828.0
2015-03-23,7030,7030,7030,7030,0,16779.0,2386828.0
2015-03-24,6000,6000,6000,6000,2,14321.0,2386828.0
2015-03-25,5300,5300,5300,5300,2,12650.0,2386828.0
2015-03-26,6090,6090,6090,6090,100,14536.0,2386828.0
2015-03-27,6950,7000,6950,7000,4200,16708.0,2386828.0
2015-03-30,7500,7650,7500,7650,1198,18259.0,2386828.0
2015-03-31,7010,7010,7010,7010,500,16732.0,2386828.0
2015-04-01,7650,7810,7650,7810,500,18641.0,2386828.0
2015-04-02,8220,8220,8220,8220,1000,19620.0,2386828.0
2015-04-03,8220,8220,8220,8220,299,19620.0,2386828.0
2015-04-06,8220,8220,8200,8200,1200,19572.0,2386828.0
2015-04-07,8200,8200,8200,8200,2000,19572.0,2386828.0
2015-04-08,8200,8200,8200,8200,200,19572.0,2386828.0
2015-04-09,8200,8200,8200,8200,98,19572.0,2386828.0
2015-04-10,8200,8200,8200,8200,0,19572.0,2386828.0
2015-04-13,8200,8200,8200,8200,0,,
2015-04-14,8600,8600,8600,8600,1100,20527.0,2386828.0
2015-04-15,0,0,0,8600,0,20527.0,2386828.0
2015-04-16,7310,8600,7310,8600,2,20527.0,2386828.0
2015-04-17,7310,8600,7310,8600,3,20527.0,2386828.0
2015-04-20,8600,8600,8600,8600,0,,
2015-04-21,8600,8600,8600,8600,0,,
2015-04-22,8600,8600,8600,8600,0,,
2015-04-23,8600,8600,8600,8600,0,,
2015-04-24,8600,8600,8600,8600,0,,
2015-04-27,8600,8600,8600,8600,0,,
2015-04-28,8600,8600,8600,8600,0,,
2015-04-29,3700,4945,3700,3705,15,8843.0,2386828.0
2015-04-30,3200,4260,3200,4260,12,10168.0,2386828.0
2015-05-04,4260,4260,4260,4260,0,10168.0,2386828.0
2015-05-06,4260,4260,4260,4260,0,,
2015-05-07,4260,4260,4260,4260,0,,
2015-05-08,4260,4260,4260,4260,0,,
2015-05-11,4260,4260,4260,4260,0,,
2015-05-12,4260,4260,4260,4260,0,,
2015-05-13,4260,4260,4260,4260,0,,
2015-05-14,4260,4260,4260,4260,0,,
2015-05-15,4260,4260,4260,4260,0,,
2015-05-18,4260,4260,4260,4260,0,,
2015-05-19,4260,4260,4260,4260,0,,
2015-05-20,4260,4260,4260,4260,0,20336.0,4773656.0
2015-05-21,4260,4260,4260,4260,0,,
2015-05-22,4260,4260,4260,4260,0,,
2015-05-26,4260,4260,4260,4260,0,,
2015-05-27,4895,4895,4895,4895,90,23367.0,4773656.0
2015-05-28,4895,4895,4895,4895,0,23367.0,4773656.0
2015-05-29,4895,4895,4895,4895,0,,
2015-06-01,4895,5000,4800,5000,3698,23868.0,4773656.0
2015-06-02,5000,5000,5000,5000,0,23868.0,4773656.0
2015-06-03,5100,5100,5100,5100,1468,24346.0,4773656.0
2015-06-04,5200,5200,5200,5200,2990,24823.0,4773656.0
2015-06-05,5750,5750,5750,5750,10,27449.0,4773656.0
2015-06-08,6050,6050,5800,5800,1010,27687.0,4773656.0
2015-06-09,5850,5850,5850,5850,1000,27926.0,4773656.0
2015-06-10,5900,5900,5900,5900,1500,28165.0,4773656.0
2015-06-11,5950,5950,5950,5950,1500,28403.0,4773656.0
2015-06-12,5950,5950,5950,5950,0,28403.0,4773656.0
2015-06-15,6270,6340,6270,6340,500,30265.0,4773656.0
2015-06-16,6340,6340,6340,6340,0,30265.0,4773656.0
2015-06-17,6340,6340,6340,6340,0,,
2015-06-18,6340,6340,6340,6340,0,,
2015-06-19,6350,6350,6350,6350,1500,30313.0,4773656.0
2015-06-22,6350,6350,6350,6350,0,30313.0,4773656.0
2015-06-23,6350,6350,6350,6350,0,,
2015-06-24,6350,6350,6350,6350,0,,
2015-06-25,6350,6350,6350,6350,0,,
2015-06-26,6400,6400,6400,6400,1500,30551.0,4773656.0
2015-06-29,6400,6400,6400,6400,0,30551.0,4773656.0
2015-06-30,6600,6600,6600,6600,5,31506.0,4773656.0
2015-07-01,6600,6600,6600,6600,700,31506.0,4773656.0
2015-07-02,7000,7000,7000,7000,71,33416.0,4773656.0
2015-07-03,7150,7150,7150,7150,1,34132.0,4773656.0
2015-07-06,7500,7500,7500,7500,29,35802.0,4773656.0
2015-07-07,8000,8000,7990,8000,101,38189.0,4773656.0
2015-07-08,8000,8400,8000,8400,53,40099.0,4773656.0
2015-07-09,8450,8450,8450,8450,1,40337.0,4773656.0
2015-07-10,8500,8600,8500,8600,51,41053.0,4773656.0
2015-07-13,8600,8600,8600,8600,0,41053.0,4773656.0
2015-07-14,8950,8950,8950,8950,1,42724.0,4773656.0
2015-07-15,8950,8950,8950,8950,0,42724.0,4773656.0
2015-07-16,8950,8950,8950,8950,100,42724.0,4773656.0
2015-07-17,9000,9000,9000,9000,1,42963.0,4773656.0
2015-07-20,9000,9000,9000,9000,0,42963.0,4773656.0
2015-07-21,9250,9250,9250,9250,1,44156.0,4773656.0
2015-07-22,9250,9250,9250,9250,0,44156.0,4773656.0
2015-07-23,9250,9250,9250,9250,0,,
2015-07-24,9250,9250,9250,9250,0,,
2015-07-27,10000,10000,10000,10000,100,47737.0,4773656.0
2015-07-28,10000,10000,10000,10000,0,47737.0,4773656.0
2015-07-29,10000,10000,10000,10000,50,47737.0,4773656.0
2015-07-30,10000,10000,10000,10000,3050,47737.0,4773656.0
2015-07-31,10000,10000,9500,9500,939,45350.0,4773656.0
2015-08-03,10000,10000,10000,10000,1,47737.0,4773656.0
2015-08-04,10000,10000,10000,10000,0,,
2015-08-05,9530,9800,9530,9800,4,46782.0,4773656.0
2015-08-06,9800,9800,9800,9800,0,46782.0,4773656.0
2015-08-07,9800,9800,9800,9800,0,,
2015-08-10,9800,9800,9800,9800,0,,
2015-08-11,9330,9330,9330,9330,200,44538.0,4773656.0
2015-08-12,9330,9330,9330,9330,0,44538.0,4773656.0
2015-08-13,9330,9330,9330,9330,0,,
2015-08-17,9330,9330,9330,9330,0,,
2015-08-18,9300,9300,9300,9300,0,44395.0,4773656.0
2015-08-19,9100,9100,9100,9100,0,43440.0,4773656.0
2015-08-20,9100,9100,9100,9100,0,43440.0,4773656.0
2015-08-21,9050,9050,9050,9050,0,43202.0,4773656.0
2015-08-24,9050,9050,9050,9050,0,43202.0,4773656.0
2015-08-25,9500,9500,9500,9500,1,45350.0,4773656.0
2015-08-26,9030,9500,9030,9500,201,45350.0,4773656.0
2015-08-27,9500,9500,9500,9500,0,45350.0,4773656.0
2015-08-28,9030,9500,9030,9500,201,,
2015-08-31,9030,9500,9030,9500,201,,
2015-09-01,9030,9030,9030,9030,200,43106.0,4773656.0
2015-09-02,8950,8950,8950,8950,0,42724.0,4773656.0
2015-09-03,8490,8490,8490,8490,0,40528.0,4773656.0
2015-09-04,8490,8490,8490,8490,0,40528.0,4773656.0
2015-09-07,8020,9760,8020,9760,201,46591.0,4773656.0
2015-09-08,9290,9500,9290,9500,201,45350.0,4773656.0
2015-09-09,9030,9500,9030,9500,201,,
2015-09-10,9500,9500,9500,9500,0,,
2015-09-11,10900,10900,10900,10900,1,52033.0,4773656.0
2015-09-14,10300,10400,10300,10400,201,49646.0,4773656.0
2015-09-15,9820,10400,9820,10400,201,49646.0,4773656.0
2015-09-16,9820,10300,9820,10300,201,49169.0,4773656.0
2015-09-17,9720,9720,9720,9720,200,46400.0,4773656.0
2015-09-18,9220,9700,9220,9700,201,46304.0,4773656.0
2015-09-21,9200,9700,9200,9700,201,46304.0,4773656.0
2015-09-22,9200,9700,9200,9700,201,,
2015-09-23,9000,9700,9000,9700,201,46304.0,4773656.0
2015-09-24,9200,9200,9200,9200,200,43918.0,4773656.0
2015-09-25,8700,9200,8700,9200,201,43918.0,4773656.0
2015-09-30,8700,9200,8700,9200,201,,
2015-10-01,8700,9200,8700,9200,202,43918.0,4773656.0
2015-10-02,9200,9200,9200,9200,0,43918.0,4773656.0
2015-10-05,8700,9200,8700,9200,201,,
2015-10-06,10000,10000,10000,10000,110,47737.0,4773656.0
2015-10-07,9500,10000,9500,10000,201,47737.0,4773656.0
2015-10-08,9100,10000,9100,10000,202,47737.0,4773656.0
2015-10-12,9500,9500,9500,9500,200,45350.0,4773656.0
2015-10-13,9200,9200,9200,9200,0,43918.0,4773656.0
2015-10-14,10000,10000,10000,10000,10,47737.0,4773656.0
2015-10-15,8700,9000,8700,9000,201,42963.0,4773656.0
2015-10-16,8500,10000,8500,10000,202,47737.0,4773656.0
2015-10-19,8700,9200,8700,9200,201,43918.0,4773656.0
2015-10-20,9200,9200,9200,9200,1,43918.0,4773656.0
2015-10-21,7860,8500,7860,8500,110,40576.0,4773656.0
2015-10-22,7230,8500,7230,8500,213,40576.0,4773656.0
2015-10-23,9770,9770,9770,9770,10,46639.0,4773656.0
2015-10-26,8590,9150,8590,9150,201,43679.0,4773656.0
2015-10-27,9150,9150,9150,9150,0,43679.0,4773656.0
2015-10-28,8650,9150,8650,9150,201,43679.0,4773656.0
2015-10-29,9150,9150,9150,9150,0,,
2015-10-30,8650,9150,8650,9150,201,,
2015-11-02,8650,9150,8650,9150,201,,
2015-11-03,9150,9150,9150,9150,0,,
2015-11-04,9150,9150,9150,9150,0,,
2015-11-05,8500,8500,8500,8500,200,40576.0,4773656.0
2015-11-06,8020,8020,7800,7900,211,37712.0,4773656.0
2015-11-09,7450,7890,7450,7890,410,37664.0,4773656.0
2015-11-10,7840,7840,7840,7840,0,37425.0,4773656.0
2015-11-11,8980,8980,8980,8980,10,42867.0,4773656.0
2015-11-12,7660,7660,7640,7640,200,36471.0,4773656.0
2015-11-13,7640,7640,7640,7640,0,36471.0,4773656.0
2015-11-16,7240,7240,7240,7240,0,34561.0,4773656.0
2015-11-17,6840,6840,6840,6840,400,32652.0,4773656.0
2015-11-18,5980,5980,5980,5980,10,28546.0,4773656.0
2015-11-19,5660,5990,5660,5990,201,28594.0,4773656.0
2015-11-20,6880,6880,6880,6880,10,32843.0,4773656.0
2015-11-23,6200,6200,6200,6200,0,29597.0,4773656.0
2015-11-24,6200,6200,6200,6200,100,29597.0,4773656.0
2015-11-25,6200,6200,6200,6200,0,29597.0,4773656.0
2015-11-26,7130,7130,6200,7120,106,33988.0,4773656.0
2015-11-27,8180,8180,8180,8180,5,39049.0,4773656.0
2015-11-30,9200,9200,8200,8200,410,39144.0,4773656.0
2015-12-01,9430,9430,6970,7380,211,35230.0,4773656.0
2015-12-02,7380,7380,7380,7380,100,35230.0,4773656.0
2015-12-03,6650,6650,6650,6650,0,31745.0,4773656.0
2015-12-04,6650,6650,6650,6650,0,31745.0,4773656.0
2015-12-07,7640,7640,7640,7640,10,36471.0,4773656.0
2015-12-08,6500,6500,6500,6500,200,31029.0,4773656.0
2015-12-09,6150,6150,6150,6150,210,29358.0,4773656.0
2015-12-10,5350,5670,5350,5670,201,27067.0,4773656.0
2015-12-11,5070,5070,5070,5070,0,24202.0,4773656.0
2015-12-14,5830,5830,5830,5830,50,27830.0,4773656.0
2015-12-15,5830,6700,5830,6700,101,31983.0,4773656.0
2015-12-16,5700,5830,5700,5830,96,27830.0,4773656.0
2015-12-17,5250,5250,5250,5250,0,25062.0,4773656.0
2015-12-18,6030,6030,6030,6030,1,33921.0,5625442.0
2015-12-21,6780,6780,5130,5430,702,30546.0,5625442.0
2015-12-22,6230,6230,6230,6230,10,35047.0,5625442.0
2015-12-23,7160,7160,7160,7160,1,40278.0,5625442.0
2015-12-24,8230,8230,8230,8230,100,46297.0,5625442.0
2015-12-28,8230,8230,7450,8230,21,46297.0,5625442.0
2015-12-29,7850,7850,7850,7850,0,44160.0,5625442.0
2015-12-30,7850,7850,7410,7410,121,41685.0,5625442.0
2016-01-04,8500,8500,8500,8500,10,47816.0,5625442.0
2016-01-05,9500,9500,9500,9500,1,53442.0,5625442.0
2016-01-06,8080,8080,8080,8080,300,45454.0,5625442.0
2016-01-07,9100,9100,9100,9100,1,51192.0,5625442.0
2016-01-08,7740,8190,7740,8190,201,46072.0,5625442.0
2016-01-11,7450,7450,7450,7450,0,41910.0,5625442.0
2016-01-12,6340,6340,6340,6340,96,35665.0,5625442.0
2016-01-13,6350,6480,6350,6480,21,36453.0,5625442.0
2016-01-14,6350,6350,6350,6350,0,35722.0,5625442.0
2016-01-15,7300,7300,7300,7300,10,41066.0,5625442.0
2016-01-18,6580,6580,6580,6580,0,37015.0,5625442.0
2016-01-19,5860,6780,5860,6780,202,38140.0,5625442.0
2016-01-20,6110,6110,6110,6110,0,34371.0,5625442.0
2016-01-21,5770,7020,5770,7020,22,39491.0,5625442.0
2016-01-22,6320,6320,6320,6320,0,35553.0,5625442.0
2016-01-25,5700,5700,5700,5700,0,32065.0,5625442.0
2016-01-26,6550,6550,6550,6550,10,36847.0,5625442.0
2016-01-27,5900,5900,5900,5900,0,33190.0,5625442.0
2016-01-28,5320,6780,5320,6780,201,38140.0,5625442.0
2016-01-29,7790,7790,7790,7790,1,43822.0,5625442.0
2016-02-01,7020,7020,7020,7020,0,39491.0,5625442.0
2016-02-02,6320,6320,6320,6320,0,,
2016-02-03,6320,6320,6320,6320,0,35553.0,5625442.0
2016-02-04,5970,5970,5970,5970,200,33584.0,5625442.0
2016-02-05,5950,5980,5950,5980,401,33640.0,5625442.0
2016-02-11,5980,5980,5980,5980,3000,33640.0,5625442.0
2016-02-12,5500,5500,5500,5500,3200,30940.0,5625442.0
