코아시아(045970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-19,57105,62983,55985,59833,123798,27360.0,3200000.0
2000-10-20,60184,62633,60184,62073,112964,28384.0,3200000.0
2000-10-23,60394,62283,60394,61023,91110,27904.0,3200000.0
2000-10-24,60884,65082,60394,62633,106981,28640.0,3200000.0
2000-10-25,61583,66622,61023,63752,81558,29152.0,3200000.0
2000-10-26,62633,63683,61583,63402,50200,28992.0,3200000.0
2000-10-27,63333,68581,63333,65152,136564,29792.0,3200000.0
2000-10-30,65362,66762,59554,61303,83493,28032.0,3200000.0
2000-10-31,58784,62283,54235,62213,56376,28448.0,3200000.0
2000-11-01,60184,65642,60184,65292,100818,29856.0,3200000.0
2000-11-02,65292,72780,64383,72780,355382,33280.0,3200000.0
2000-11-03,73830,76629,69351,69981,520991,32000.0,3200000.0
2000-11-06,69981,75230,69981,73830,225212,33760.0,3200000.0
2000-11-07,74880,80478,72430,76279,287272,34880.0,3200000.0
2000-11-08,74880,78029,72430,75929,205852,34720.0,3200000.0
2000-11-09,74530,82578,74180,80128,359667,36640.0,3200000.0
2000-11-10,81528,86777,74880,76279,431924,34880.0,3200000.0
2000-11-13,75580,75580,70331,70680,157381,32320.0,3200000.0
2000-11-14,69981,77329,69981,75929,261190,34720.0,3200000.0
2000-11-15,76979,85027,75230,83977,635237,38400.0,3200000.0
2000-11-16,82578,87826,79778,83277,294046,38080.0,3200000.0
2000-11-17,83277,88176,81178,85376,369299,39040.0,3200000.0
2000-11-20,87126,92025,85377,87126,795609,39840.0,3200000.0
2000-11-21,86777,86777,76979,78728,393316,36000.0,3200000.0
2000-11-22,76979,80478,74180,78378,322391,35840.0,3200000.0
2000-11-23,75929,75929,69281,69351,228191,31712.0,3200000.0
2000-11-24,65992,69981,62983,69981,270697,32000.0,3200000.0
2000-11-27,69981,73130,69981,72080,183566,32960.0,3200000.0
2000-11-28,67392,69981,65082,66132,189406,30240.0,3200000.0
2000-11-29,63683,64383,58784,61863,204214,28288.0,3200000.0
2000-11-30,59484,64243,59344,62982,76491,28800.0,3200000.0
2000-12-01,58784,66342,58784,64872,173596,29664.0,3200000.0
2000-12-04,63053,67182,63053,65082,72106,29760.0,3200000.0
2000-12-05,67182,70331,64732,69491,101007,31776.0,3200000.0
2000-12-06,69491,73830,69491,69981,126346,32000.0,3200000.0
2000-12-07,69281,71031,68232,69981,37915,32000.0,3200000.0
2000-12-08,69981,74180,69981,73480,132086,33600.0,3200000.0
2000-12-11,73480,75580,73480,75579,77873,34560.0,3200000.0
2000-12-12,75580,76279,71381,74529,102063,34080.0,3200000.0
2000-12-13,72780,79429,72780,79078,132585,36160.0,3200000.0
2000-12-14,78379,85377,75929,82577,123746,37760.0,3200000.0
2000-12-15,82578,82928,72780,72780,153615,33280.0,3200000.0
2000-12-18,67182,69631,64383,64382,217552,29440.0,3200000.0
2000-12-19,60254,66342,56685,56684,455333,25920.0,3200000.0
2000-12-20,50456,52486,49897,49896,112796,22816.0,3200000.0
2000-12-21,43948,43948,43948,43948,30966,20096.0,3200000.0
2000-12-22,38700,41849,38700,38699,680313,17696.0,3200000.0
2000-12-26,37230,38490,34081,34990,250103,16000.0,3200000.0
2001-01-02,34151,39189,34151,39189,183054,17920.0,3200000.0
2001-01-03,39189,43878,37790,42688,383809,19520.0,3200000.0
2001-01-04,47587,47797,44788,47097,277669,21536.0,3200000.0
2001-01-05,48217,48217,41499,43388,247476,19840.0,3200000.0
2001-01-08,41989,44788,40589,43738,175781,20000.0,3200000.0
2001-01-09,44158,48987,43598,48986,425290,22400.0,3200000.0
2001-01-10,49617,53326,43108,43108,680145,19712.0,3200000.0
2001-01-11,43738,45838,40729,44647,293264,20416.0,3200000.0
2001-01-12,44858,47937,44788,45627,431460,20864.0,3200000.0
2001-01-15,47587,51086,47587,51086,444482,23360.0,3200000.0
2001-01-16,51786,51786,47587,50526,263973,23104.0,3200000.0
2001-01-17,50876,55145,48287,53535,393537,24480.0,3200000.0
2001-01-18,53116,57664,53116,54585,314437,24960.0,3200000.0
2001-01-19,56685,58434,54585,55285,124901,25280.0,3200000.0
2001-01-22,56055,57874,54655,55984,238980,25600.0,3200000.0
2001-01-26,55285,56685,52836,53185,164027,24320.0,3200000.0
2001-01-29,52836,57314,52836,55215,208372,25248.0,3200000.0
2001-01-30,55635,60114,54655,57314,403031,26208.0,3200000.0
2001-01-31,58784,58784,53745,56754,167803,25952.0,3200000.0
2001-02-01,57384,59974,55635,57454,281235,26272.0,3200000.0
2001-02-02,57035,59414,57035,57454,134224,26272.0,3200000.0
2001-02-05,57734,58014,55075,55914,178551,25568.0,3200000.0
2001-02-06,54585,57105,54585,55984,102524,25600.0,3200000.0
2001-02-07,58224,61583,56755,57734,304411,26400.0,3200000.0
2001-02-08,57734,60954,57734,60323,205507,27584.0,3200000.0
2001-02-09,60954,60954,58434,58434,123987,26720.0,3200000.0
2001-02-12,59484,63683,58574,60813,212246,27808.0,3200000.0
2001-02-13,61233,65642,57384,58784,892196,26880.0,3200000.0
2001-02-14,58084,59344,57314,58154,188767,26592.0,3200000.0
2001-02-15,58924,60534,57384,58084,310035,26560.0,3200000.0
2001-02-16,58014,59064,55705,56334,227976,25760.0,3200000.0
2001-02-19,56335,58994,54935,56334,293758,25760.0,3200000.0
2001-02-20,58084,59134,56475,57244,268829,26176.0,3200000.0
2001-02-21,56335,56335,53536,54305,155983,24832.0,3200000.0
2001-02-22,53536,53536,47797,48636,217321,22240.0,3200000.0
2001-02-23,46327,50386,46327,49266,70091,22528.0,3200000.0
2001-02-26,48987,51296,48987,50736,101852,23200.0,3200000.0
2001-02-27,49547,51786,48217,48566,107480,22208.0,3200000.0
2001-02-28,48567,50316,46957,49896,81342,22816.0,3200000.0
2001-03-02,49407,49407,47587,47587,61614,21760.0,3200000.0
2001-03-05,46188,48077,44718,48076,116144,21984.0,3200000.0
2001-03-06,47517,50666,46957,49476,56724,22624.0,3200000.0
2001-03-07,49617,51716,49617,50736,103202,23200.0,3200000.0
2001-03-08,51086,55145,51086,53675,98903,24544.0,3200000.0
2001-03-09,53116,53885,50946,53675,84128,24544.0,3200000.0
2001-03-12,53116,53536,51506,52835,66175,24160.0,3200000.0
2001-03-13,50246,50386,49337,49686,85876,22720.0,3200000.0
2001-03-14,50456,52416,50456,50946,63401,23296.0,3200000.0
2001-03-15,49757,53116,48287,52135,46352,23840.0,3200000.0
2001-03-16,52486,56685,51786,55285,115629,25280.0,3200000.0
2001-03-19,55985,57664,54935,55494,151144,25376.0,3200000.0
2001-03-20,55985,56895,54235,55215,74771,25248.0,3200000.0
2001-03-21,54935,57734,53955,55984,180994,25600.0,3200000.0
2001-03-22,56685,60044,55985,57104,310167,26112.0,3200000.0
2001-03-23,57454,59904,56825,58784,193156,26880.0,3200000.0
2001-03-26,58784,60884,57035,59134,141717,27040.0,3200000.0
2001-03-27,58784,59834,57314,59064,97180,27008.0,3200000.0
2001-03-28,60744,60744,58084,58084,91714,26560.0,3200000.0
2001-03-29,57384,59414,57384,59413,124679,27168.0,3200000.0
2001-03-30,59904,62983,58784,62982,199576,28800.0,3200000.0
2001-04-02,61723,66132,61723,63332,294226,28960.0,3200000.0
2001-04-03,62633,63193,60954,62982,170499,28800.0,3200000.0
2001-04-04,61933,65012,60884,63052,274684,28832.0,3200000.0
2001-04-06,65082,68511,64453,65992,571744,30176.0,3200000.0
2001-04-09,65992,67882,65432,67881,341912,31040.0,3200000.0
2001-04-10,68581,69281,66062,66132,476789,30240.0,3200000.0
2001-04-11,66482,67532,65572,67181,243528,30720.0,3200000.0
2001-04-12,66552,68302,66342,66482,357084,30400.0,3200000.0
2001-04-13,64523,67182,64523,65082,175963,29760.0,3200000.0
2001-04-16,65152,66482,61653,62912,187749,28768.0,3200000.0
2001-04-17,62703,62843,55425,55425,200038,25344.0,3200000.0
2001-04-18,50526,52066,48777,49686,2327476,22720.0,3200000.0
2001-04-19,51086,51436,47937,49336,1095772,22560.0,3200000.0
2001-04-20,50736,51786,49057,49896,922808,22816.0,3200000.0
2001-04-23,49477,51016,49477,50456,482975,23072.0,3200000.0
2001-04-24,49197,50386,49197,50036,254101,22880.0,3200000.0
2001-04-25,49477,52346,49477,51436,467394,23520.0,3200000.0
2001-04-26,52486,54235,51506,53045,782256,24256.0,3200000.0
2001-04-27,53186,54025,52276,53815,389527,24608.0,3200000.0
2001-04-30,54025,56965,53955,56334,520699,25760.0,3200000.0
2001-05-02,57384,58434,55355,56264,463672,25728.0,3200000.0
2001-05-03,55985,56125,54725,55145,248185,25216.0,3200000.0
2001-05-04,54585,57035,53536,55984,341427,25600.0,3200000.0
2001-05-07,55985,58784,55985,58084,429171,26560.0,3200000.0
2001-05-08,58714,58714,57384,57734,184480,26400.0,3200000.0
2001-05-09,57035,59064,57035,57594,160515,26336.0,3200000.0
2001-05-10,57384,60744,57384,59833,447370,27360.0,3200000.0
2001-05-11,60184,60814,59414,59973,317354,27424.0,3200000.0
2001-05-14,60254,61163,58574,60183,401545,27520.0,3200000.0
2001-05-15,60534,65432,59694,61443,700154,28096.0,3200000.0
2001-05-16,61093,62353,56475,57384,412712,26240.0,3200000.0
2001-05-17,58714,58714,55285,55984,387285,25600.0,3200000.0
2001-05-18,56335,60184,56335,59483,479782,27200.0,3200000.0
2001-05-21,60184,62073,58084,58784,538669,26880.0,3200000.0
2001-05-22,58784,59554,56685,59553,302360,27232.0,3200000.0
2001-05-23,58994,61723,57454,58434,546624,26720.0,3200000.0
2001-05-24,57734,57804,53885,55704,501514,25472.0,3200000.0
2001-05-25,55285,55985,52486,53605,357221,24512.0,3200000.0
2001-05-28,52486,53885,51506,51576,323959,23584.0,3200000.0
2001-05-29,51576,53885,51296,51716,403472,23648.0,3200000.0
2001-05-30,51716,52626,51436,52345,226713,23936.0,3200000.0
2001-05-31,51786,52206,50456,51436,174540,23520.0,3200000.0
2001-06-01,50736,51366,49337,49686,167810,22720.0,3200000.0
2001-06-04,50036,50246,48357,48496,213471,22176.0,3200000.0
2001-06-05,48497,52136,48427,50386,387991,23040.0,3200000.0
2001-06-07,50386,53116,50386,53115,527206,24288.0,3200000.0
2001-06-08,52836,53396,51296,52135,270910,23840.0,3200000.0
2001-06-11,51856,53536,50316,51785,423222,23680.0,3200000.0
2001-06-12,52836,52836,50946,51925,258679,23744.0,3200000.0
2001-06-13,52416,52626,50806,51436,240576,23520.0,3200000.0
2001-06-14,51016,51436,49827,50036,211000,22880.0,3200000.0
2001-06-15,49337,50526,49057,49686,143113,22720.0,3200000.0
2001-06-18,49687,50386,49197,49196,146724,22496.0,3200000.0
2001-06-19,48987,49617,48777,48916,158148,22368.0,3200000.0
2001-06-20,48707,49337,44158,44787,213035,20480.0,3200000.0
2001-06-21,44858,46677,43178,46677,179873,21344.0,3200000.0
2001-06-22,46677,46957,45068,45347,145986,20736.0,3200000.0
2001-06-25,44438,45488,43388,43388,113680,19840.0,3200000.0
2001-06-26,42199,43668,39539,41988,246532,19200.0,3200000.0
2001-06-27,42688,44788,40939,42198,196842,19296.0,3200000.0
2001-06-28,42339,42339,40589,41288,109826,18880.0,3200000.0
2001-06-29,41639,42688,41359,42198,171381,19296.0,3200000.0
2001-07-02,42548,44298,42199,43458,194375,19872.0,3200000.0
2001-07-03,43738,44018,43038,43248,143902,19776.0,3200000.0
2001-07-04,42758,43388,42618,42968,88434,19648.0,3200000.0
2001-07-05,43038,43108,42129,42968,89879,19648.0,3200000.0
2001-07-06,42618,42618,40939,40938,119929,18720.0,3200000.0
2001-07-09,38210,39119,36040,36110,153593,16512.0,3200000.0
2001-07-10,36460,36880,36180,36390,70055,16640.0,3200000.0
2001-07-11,35690,35690,33731,34920,74443,15968.0,3200000.0
2001-07-12,35061,37790,35061,37649,135886,17216.0,3200000.0
2001-07-13,37720,38490,34991,36040,120568,16480.0,3200000.0
2001-07-16,36040,36040,34501,34640,109832,15840.0,3200000.0
2001-07-18,34991,35061,34081,34080,62719,15584.0,3200000.0
2001-07-19,33591,34641,32891,34640,97338,15840.0,3200000.0
2001-07-20,34641,34641,32891,33590,47207,15360.0,3200000.0
2001-07-23,33241,33241,31352,31491,84392,14400.0,3200000.0
2001-07-24,30932,33171,29322,31491,95865,14400.0,3200000.0
2001-07-25,30512,35270,30512,35270,187213,16128.0,3200000.0
2001-07-26,37160,38140,34711,34780,425669,15904.0,3200000.0
2001-07-27,35200,36390,34641,35550,111051,16256.0,3200000.0
2001-07-30,34991,35620,33731,33730,92900,15424.0,3200000.0
2001-07-31,33591,34501,33591,34290,116038,15680.0,3200000.0
2001-08-01,34641,35270,34151,34850,103724,15936.0,3200000.0
2001-08-02,35340,37790,34571,37789,228386,17280.0,3200000.0
2001-08-03,38140,38280,36460,37789,97456,17280.0,3200000.0
2001-08-06,38350,38350,37090,37299,75468,17056.0,3200000.0
2001-08-07,36600,37020,36040,36390,81052,16640.0,3200000.0
2001-08-08,36390,37790,36390,36810,44499,16832.0,3200000.0
2001-08-09,36040,36110,35061,35060,70147,16032.0,3200000.0
2001-08-10,34991,36250,34991,35690,53136,16320.0,3200000.0
2001-08-13,35410,36250,35061,35550,30960,16256.0,3200000.0
2001-08-14,35690,36180,34711,35200,70969,16096.0,3200000.0
2001-08-16,34781,34921,32891,33520,71319,15328.0,3200000.0
2001-08-17,33521,34151,32541,32961,49652,15072.0,3200000.0
2001-08-20,32121,32471,31561,31841,33546,14560.0,3200000.0
2001-08-21,32051,32471,31561,32191,16323,14720.0,3200000.0
2001-08-22,31491,32121,31002,32051,31948,14656.0,3200000.0
2001-08-23,32681,32681,31142,31141,40318,14240.0,3200000.0
2001-08-24,31002,31002,30232,30791,38081,14080.0,3200000.0
2001-08-27,31491,32191,30792,31071,43547,14208.0,3200000.0
2001-08-28,30092,31002,30092,30371,38045,13888.0,3200000.0
2001-08-29,30092,30092,27992,27992,56463,12800.0,3200000.0
2001-08-30,26033,26943,25823,26942,64725,12320.0,3200000.0
2001-08-31,26243,26243,23724,23723,95793,10848.0,3200000.0
2001-09-03,23444,24563,23444,24073,74488,11008.0,3200000.0
2001-09-04,22044,24773,22044,24283,56162,11104.0,3200000.0
2001-09-05,23164,23934,23094,23863,50965,10912.0,3200000.0
2001-09-06,24493,24773,24143,24703,48849,11296.0,3200000.0
2001-09-07,23864,25543,23864,25543,61268,11680.0,3200000.0
2001-09-10,25683,27153,25333,26382,174429,12064.0,3200000.0
2001-09-11,26663,26663,25263,25543,86011,11680.0,3200000.0
2001-09-12,22534,23304,22534,22743,290832,10400.0,3200000.0
2001-09-13,22744,25193,22744,23513,69044,10752.0,3200000.0
2001-09-14,23724,24004,20714,20714,71222,9472.0,3200000.0
2001-09-17,19595,19595,18265,18475,64160,8448.0,3200000.0
2001-09-18,18475,20644,18475,20644,56672,9440.0,3200000.0
2001-09-19,19245,21344,19245,20994,54393,9600.0,3200000.0
2001-09-20,19245,20644,19175,19874,27374,9088.0,3200000.0
2001-09-21,17845,19665,17845,18894,12162,8640.0,3200000.0
2001-09-24,18125,20295,18125,19874,16487,9088.0,3200000.0
2001-09-25,20295,20644,19315,19314,31582,8832.0,3200000.0
2001-09-26,19315,21344,19315,19944,44711,9120.0,3200000.0
2001-09-27,19455,20574,19455,20434,19018,9344.0,3200000.0
2001-09-28,20644,21624,20225,20994,114077,9600.0,3200000.0
2001-10-04,21764,23094,21764,22603,68602,10336.0,3200000.0
2001-10-05,22604,22604,21414,21414,58574,9792.0,3200000.0
2001-10-08,21414,21624,20714,21484,36182,9824.0,3200000.0
2001-10-09,21624,23304,21624,23303,136718,10656.0,3200000.0
2001-10-10,23444,24493,22604,23443,107953,10720.0,3200000.0
2001-10-11,24843,25473,24004,24143,95913,11040.0,3200000.0
2001-10-12,25193,25193,22604,23653,62628,10816.0,3200000.0
2001-10-15,23794,25123,23654,24493,105432,11200.0,3200000.0
2001-10-16,24633,27433,23794,27432,209829,12544.0,3200000.0
2001-10-17,29322,29882,27643,27642,329321,12640.0,3200000.0
2001-10-18,27083,27852,25543,27082,141732,12384.0,3200000.0
2001-10-19,27083,28832,27083,27992,92251,12800.0,3200000.0
2001-10-22,28342,29042,27992,28342,80103,12960.0,3200000.0
2001-10-23,28692,29182,26453,26592,127522,12160.0,3200000.0
2001-10-24,26663,27573,26523,26942,101757,12320.0,3200000.0
2001-10-25,26663,27713,26663,27432,70124,12544.0,3200000.0
2001-10-26,27293,28692,27223,28342,74767,12960.0,3200000.0
2001-10-29,28692,31701,28482,31701,307859,14496.0,3200000.0
2001-10-30,31701,32191,29462,30441,210953,13920.0,3200000.0
2001-10-31,30442,34081,30022,34080,328500,15584.0,3200000.0
2001-11-01,34641,35830,33101,34920,303054,15968.0,3200000.0
2001-11-02,35340,38140,35061,36250,171281,16576.0,3200000.0
2001-11-05,38350,38350,34291,35690,107753,16320.0,3200000.0
2001-11-06,36040,39959,35760,39889,377691,18240.0,3200000.0
2001-11-07,39889,41779,35690,38489,227283,17600.0,3200000.0
2001-11-08,38490,38490,35690,35970,112171,16448.0,3200000.0
2001-11-09,35410,36320,33591,34990,113307,16000.0,3200000.0
2001-11-12,34991,35970,34361,35620,50954,16288.0,3200000.0
2001-11-13,34011,37790,34011,36670,182273,16768.0,3200000.0
2001-11-14,37440,37440,34991,35270,93165,16128.0,3200000.0
2001-11-15,34501,37090,34501,36040,56211,16480.0,3200000.0
2001-11-16,34361,36320,34361,35690,46036,16320.0,3200000.0
2001-11-19,35690,36740,35690,36390,64925,16640.0,3200000.0
2001-11-20,36390,37160,35270,35270,76695,16128.0,3200000.0
2001-11-21,34781,37230,34781,37089,79813,16960.0,3200000.0
2001-11-22,37790,37790,36250,36740,36562,16800.0,3200000.0
2001-11-23,36460,37790,36320,36390,33412,16640.0,3200000.0
2001-11-26,35340,36390,35340,35690,40810,16320.0,3200000.0
2001-11-27,35690,37580,34991,35340,34737,16160.0,3200000.0
2001-11-28,34991,36110,34711,35130,67163,16064.0,3200000.0
2001-11-29,32751,39329,32751,39329,78816,17984.0,3200000.0
2001-11-30,41289,44018,37860,44018,248056,20128.0,3200000.0
2001-12-03,46327,48567,45138,46677,304035,21344.0,3200000.0
2001-12-04,43528,46188,42339,44158,207851,20192.0,3200000.0
2001-12-05,45488,49407,43948,48636,254792,22240.0,3200000.0
2001-12-06,49687,50316,44438,45417,215644,20768.0,3200000.0
2001-12-07,46118,46957,43738,45697,107537,20896.0,3200000.0
2001-12-10,45698,48077,44788,45347,186568,20736.0,3200000.0
2001-12-11,44018,45698,44018,45347,28194,20736.0,3200000.0
2001-12-12,45278,46607,45068,45837,57242,20960.0,3200000.0
2001-12-13,45558,48497,45558,47587,68853,21760.0,3200000.0
2001-12-14,47587,48007,46537,46817,47952,21408.0,3200000.0
2001-12-17,46607,49687,46188,48076,72399,21984.0,3200000.0
2001-12-18,47587,53046,47587,48986,266527,22400.0,3200000.0
2001-12-19,48987,50106,47517,48986,75205,22400.0,3200000.0
2001-12-20,49617,52836,47867,52765,122700,24128.0,3200000.0
2001-12-21,51436,53536,50386,52835,188649,24160.0,3200000.0
2001-12-24,52836,53536,51016,51156,102363,23392.0,3200000.0
2001-12-26,52206,53466,50386,52625,217767,24064.0,3200000.0
2001-12-27,51086,52696,46327,46327,192034,21184.0,3200000.0
2001-12-28,42339,42339,40799,40798,525110,18656.0,3200000.0
2002-01-02,40939,41569,39679,41288,89045,18880.0,3200000.0
2002-01-03,40099,41149,38140,38839,106610,17760.0,3200000.0
2002-01-04,38839,39889,37090,37159,84897,16992.0,3200000.0
2002-01-07,36390,37300,34851,36880,186707,16864.0,3200000.0
2002-01-08,37160,38979,37160,37509,102915,17152.0,3200000.0
2002-01-09,36740,38770,36460,38769,67422,17728.0,3200000.0
2002-01-10,38839,39189,38000,38279,38104,17504.0,3200000.0
2002-01-11,37440,38839,37020,37789,32358,17280.0,3200000.0
2002-01-14,37020,38070,36810,37019,19864,16928.0,3200000.0
2002-01-15,36740,37650,36390,37159,26078,16992.0,3200000.0
2002-01-16,36180,40939,36180,40938,101022,18720.0,3200000.0
2002-01-17,41919,43388,38560,38699,259628,17696.0,3200000.0
2002-01-18,40239,43318,39189,43318,297842,19808.0,3200000.0
2002-01-21,47587,47587,40799,40798,330395,18656.0,3200000.0
2002-01-22,40099,41289,38700,39959,133128,18272.0,3200000.0
2002-01-23,41289,41289,38490,38489,137256,17600.0,3200000.0
2002-01-24,37930,38420,36670,37369,147487,17088.0,3200000.0
2002-01-25,36670,37930,36250,37509,93686,17152.0,3200000.0
2002-01-28,37510,38000,36530,37509,69850,17152.0,3200000.0
2002-01-29,37580,39189,37300,37859,95985,17312.0,3200000.0
2002-01-30,37440,38140,36740,36740,50079,16800.0,3200000.0
2002-01-31,36740,37790,36600,37439,61300,17120.0,3200000.0
2002-02-01,36390,37440,36390,36740,51104,16800.0,3200000.0
2002-02-04,36740,36740,34151,35620,78711,16288.0,3200000.0
2002-02-05,34361,36880,33941,36460,58109,16672.0,3200000.0
2002-02-06,35690,36740,35410,36040,39077,16480.0,3200000.0
2002-02-07,36040,37440,34641,35340,105515,16160.0,3200000.0
2002-02-08,33340,34590,31173,31756,118456,12192.0,3200000.0
2002-02-14,31756,34590,29589,34173,64543,13120.0,3200000.0
2002-02-15,32507,34590,31673,34173,54480,13120.0,3200000.0
2002-02-18,33173,36257,33173,34673,38558,13312.0,3200000.0
2002-02-19,34257,35757,34257,34756,18645,13344.0,3200000.0
2002-02-20,34340,35174,33923,34423,18727,13216.0,3200000.0
2002-02-21,35007,36674,34674,35173,33390,13504.0,3200000.0
2002-02-22,34424,35424,34424,34673,10912,13312.0,3200000.0
2002-02-25,35424,35424,34007,34506,8093,13248.0,3200000.0
2002-02-26,34174,35007,32590,33256,47321,12768.0,3200000.0
2002-02-27,33340,34174,31506,33340,44685,12800.0,3200000.0
2002-02-28,33340,33507,32340,32923,31010,12640.0,3200000.0
2002-03-04,32840,33507,32006,32673,56420,12544.0,3200000.0
2002-03-05,32757,34924,32757,34006,80916,13056.0,3200000.0
2002-03-06,34257,34924,33840,34006,36495,13056.0,3200000.0
2002-03-07,34090,37424,34090,36257,74608,13920.0,3200000.0
2002-03-08,36257,36841,35007,36590,78685,14048.0,3200000.0
2002-03-11,36674,37007,35090,35590,54427,13664.0,3200000.0
2002-03-12,36341,37341,35007,35673,58645,13696.0,3200000.0
2002-03-13,36007,36007,34590,34923,58325,13408.0,3200000.0
2002-03-14,34924,35424,33757,34423,22757,13216.0,3200000.0
2002-03-15,34424,34590,33757,34090,69359,13088.0,3200000.0
2002-03-18,34174,37424,34174,36674,92962,14080.0,3200000.0
2002-03-19,38323,39294,36674,39002,54874,12864.0,3200000.0
2002-03-20,39585,39876,37935,39681,43030,13088.0,3200000.0
2002-03-21,34928,38323,34928,37547,36780,12384.0,3200000.0
2002-03-22,38129,39682,36771,37838,45670,12480.0,3200000.0
2002-03-25,36868,38614,36674,37741,35682,12448.0,3200000.0
2002-03-26,38711,38711,35898,37062,23770,12224.0,3200000.0
2002-03-27,36868,38032,36286,36868,10787,12160.0,3200000.0
2002-03-28,35898,37353,35316,35315,21101,11648.0,3200000.0
2002-03-29,34637,35607,33957,34539,21885,11392.0,3200000.0
2002-04-01,34540,35413,32696,33084,29407,10912.0,3200000.0
2002-04-02,32793,35413,32793,35412,32547,11680.0,3200000.0
2002-04-03,35413,35704,34151,35412,15978,11680.0,3200000.0
2002-04-04,34637,34637,32793,34345,26038,11328.0,3200000.0
2002-04-08,35219,35219,33278,33278,13677,10976.0,3200000.0
2002-04-09,32599,34734,30562,30561,12727,10080.0,3200000.0
2002-04-10,31144,32793,29883,30076,14652,9920.0,3200000.0
2002-04-11,29203,30853,29106,30173,24132,9952.0,3200000.0
2002-04-12,30271,30465,28330,28621,29400,9440.0,3200000.0
2002-04-15,29786,29786,28233,29785,33580,9824.0,3200000.0
2002-04-16,28621,28718,27166,27262,213473,15736.0,5600000.0
2002-04-17,27360,28039,26293,26583,148494,15344.0,5600000.0
2002-04-18,26778,28427,26584,27845,132847,16072.0,5600000.0
2002-04-19,27360,31144,27360,31143,458822,17976.0,5600000.0
2002-04-22,32502,34151,30756,33181,711505,19152.0,5600000.0
2002-04-23,33472,33472,29203,29203,249257,16856.0,5600000.0
2002-04-24,28233,30077,25905,27165,133142,15680.0,5600000.0
2002-04-25,27360,27651,23964,23964,136704,13832.0,5600000.0
