신진에스엠(138070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-08-06,19350,19550,18950,19200,130823,172266.0,8972183.0
2013-08-07,19100,20000,18950,19950,304133,178995.0,8972183.0
2013-08-08,20050,21000,19050,19450,378463,174509.0,8972183.0
2013-08-09,19450,20000,19450,19900,104403,178546.0,8972183.0
2013-08-12,19900,20050,19000,19000,98190,170471.0,8972183.0
2013-08-13,19100,19100,17050,18600,137196,166883.0,8972183.0
2013-08-14,18200,18900,17700,18900,164414,169574.0,8972183.0
2013-08-16,18800,19500,18500,19300,115205,173163.0,8972183.0
2013-08-19,19100,19400,18950,19050,46526,170920.0,8972183.0
2013-08-20,19000,19550,18850,18850,83643,169126.0,8972183.0
2013-08-21,19100,19400,18450,19000,108740,170471.0,8972183.0
2013-08-22,18600,19100,18600,18850,59724,169126.0,8972183.0
2013-08-23,18850,19150,18650,18850,35091,169126.0,8972183.0
2013-08-26,18900,19000,18500,18500,54126,165985.0,8972183.0
2013-08-27,18400,19350,18400,18700,47317,167780.0,8972183.0
2013-08-28,18700,18950,18350,18600,33596,166883.0,8972183.0
2013-08-29,18900,19000,18550,18600,16311,166883.0,8972183.0
2013-08-30,18600,18850,18350,18700,38838,167780.0,8972183.0
2013-09-02,18800,18800,18400,18450,34397,165537.0,8972183.0
2013-09-03,18250,18650,18250,18550,58953,166434.0,8972183.0
2013-09-04,18600,19000,18150,18450,92730,165537.0,8972183.0
2013-09-05,18500,18750,18300,18450,23671,165537.0,8972183.0
2013-09-06,18350,18750,18350,18750,19429,168228.0,8972183.0
2013-09-09,18700,18700,18200,18550,33042,166434.0,8972183.0
2013-09-10,18550,18600,17750,18400,99475,165088.0,8972183.0
2013-09-11,18050,18100,17400,17450,148430,156565.0,8972183.0
2013-09-12,17600,17750,17000,17500,83898,157013.0,8972183.0
2013-09-13,17600,18200,17300,18050,65427,161948.0,8972183.0
2013-09-16,18050,18800,17900,18450,84800,165537.0,8972183.0
2013-09-17,18750,18750,17950,18000,35988,161499.0,8972183.0
2013-09-23,18000,18350,17300,18000,83268,161499.0,8972183.0
2013-09-24,18300,18300,17500,17950,35131,161051.0,8972183.0
2013-09-25,17950,18400,17250,17650,157817,158359.0,8972183.0
2013-09-26,17750,18050,17400,17700,36168,158808.0,8972183.0
2013-09-27,17950,18050,17250,17250,34364,154770.0,8972183.0
2013-09-30,17300,17600,17200,17400,23293,156116.0,8972183.0
2013-10-01,17300,17850,17300,17600,31280,157910.0,8972183.0
2013-10-02,17500,18300,17450,18200,37844,163294.0,8972183.0
2013-10-04,18250,19700,18050,19450,138454,174509.0,8972183.0
2013-10-07,19500,19550,18800,19400,140568,174060.0,8972183.0
2013-10-08,19400,19400,18800,19100,62218,171369.0,8972183.0
2013-10-10,19200,20600,19000,20600,502741,184827.0,8972183.0
2013-10-11,21300,22350,20900,21500,416801,192902.0,8972183.0
2013-10-14,21350,21750,20850,21500,124178,192902.0,8972183.0
2013-10-15,21750,21950,21450,21900,73482,196491.0,8972183.0
2013-10-16,21900,22650,21100,21100,93452,189313.0,8972183.0
2013-10-17,21450,21800,20900,21050,81682,188864.0,8972183.0
2013-10-18,21250,22050,20700,21750,125721,195145.0,8972183.0
2013-10-21,22000,22000,21700,21850,51617,196042.0,8972183.0
2013-10-22,21850,21950,21600,21750,67943,195145.0,8972183.0
2013-10-23,21850,21850,20950,21350,110915,191556.0,8972183.0
2013-10-24,21600,21900,21400,21900,91852,196491.0,8972183.0
2013-10-25,21900,21900,21350,21650,31259,194248.0,8972183.0
2013-10-28,21450,21800,21250,21250,26629,190659.0,8972183.0
2013-10-29,21650,21650,21150,21200,49277,190210.0,8972183.0
2013-10-30,21100,21400,20900,21200,34533,190210.0,8972183.0
2013-10-31,21400,21550,20450,21500,110935,192902.0,8972183.0
2013-11-01,21200,22850,21200,21650,90407,194248.0,8972183.0
2013-11-04,21650,21900,21300,21550,24246,193351.0,8972183.0
2013-11-05,21450,21900,21000,21100,59685,189313.0,8972183.0
2013-11-06,20800,21450,20800,21050,40851,188864.0,8972183.0
2013-11-07,20950,21250,20650,21050,31509,188864.0,8972183.0
2013-11-08,20800,21450,20450,20750,46654,186173.0,8972183.0
2013-11-11,20650,20850,20000,20600,24587,184827.0,8972183.0
2013-11-12,20450,21000,20200,20850,53045,187070.0,8972183.0
2013-11-13,20750,21250,19950,20700,90500,185724.0,8972183.0
2013-11-14,20600,20850,20300,20600,35443,184827.0,8972183.0
2013-11-15,20800,20800,20050,20300,54458,182135.0,8972183.0
2013-11-18,20600,20650,20100,20200,45648,181238.0,8972183.0
2013-11-19,20050,20400,20000,20200,29671,181238.0,8972183.0
2013-11-20,20350,20600,20200,20350,17436,182584.0,8972183.0
2013-11-21,20450,20550,20200,20200,37356,181238.0,8972183.0
2013-11-22,20750,20750,20150,20250,18103,181687.0,8972183.0
2013-11-25,20150,20500,19850,20500,45474,183930.0,8972183.0
2013-11-26,20350,21250,20250,21200,61716,190210.0,8972183.0
2013-11-27,21450,21450,20600,20950,86979,187967.0,8972183.0
2013-11-28,20850,21200,20600,20850,30582,187070.0,8972183.0
2013-11-29,21150,21150,20400,20850,25818,187070.0,8972183.0
2013-12-02,20850,20850,20150,20300,22578,182135.0,8972183.0
2013-12-03,20150,20650,20000,20250,19110,181687.0,8972183.0
2013-12-04,20100,20550,20050,20050,21811,179892.0,8972183.0
2013-12-05,20050,20400,20050,20350,11596,182584.0,8972183.0
2013-12-06,20150,20400,20050,20150,16274,180789.0,8972183.0
2013-12-09,20300,20300,20000,20000,23694,179444.0,8972183.0
2013-12-10,20000,20400,19700,20000,78359,179444.0,8972183.0
2013-12-11,20200,20350,19950,20200,93861,181238.0,8972183.0
2013-12-12,20200,21250,20200,20450,114277,183481.0,8972183.0
2013-12-13,20550,20850,20400,20850,34944,187070.0,8972183.0
2013-12-16,21050,21650,20850,21100,99464,189313.0,8972183.0
2013-12-17,21350,21400,20800,20900,31563,187519.0,8972183.0
2013-12-18,21300,21300,20150,20250,41090,181687.0,8972183.0
2013-12-19,20250,20350,20000,20000,37516,179444.0,8972183.0
2013-12-20,20000,20450,19750,20300,45348,182135.0,8972183.0
2013-12-23,20300,20600,20000,20050,38198,179892.0,8972183.0
2013-12-24,20000,20350,19800,20150,45177,180789.0,8972183.0
2013-12-26,20200,20300,19900,20200,28784,181238.0,8972183.0
2013-12-27,20000,20300,20000,20150,17449,180789.0,8972183.0
2013-12-30,20450,20500,19900,20350,40670,182584.0,8972183.0
2014-01-02,20450,20450,19950,20000,41876,179444.0,8972183.0
2014-01-03,19950,20300,19850,19900,16037,178546.0,8972183.0
2014-01-06,19700,20400,19450,20000,58666,179444.0,8972183.0
2014-01-07,20150,20300,19850,20050,21843,179892.0,8972183.0
2014-01-08,20250,20250,19700,19900,25528,178546.0,8972183.0
2014-01-09,19700,20000,19400,19400,39542,174060.0,8972183.0
2014-01-10,19250,19650,18250,19350,114946,173612.0,8972183.0
2014-01-13,19100,19350,18400,18700,45661,167780.0,8972183.0
2014-01-14,18700,18800,18200,18250,62430,163742.0,8972183.0
2014-01-15,18200,18450,17600,17850,77041,160153.0,8972183.0
2014-01-16,17850,18200,17850,18150,50476,162845.0,8972183.0
2014-01-17,18550,18550,18150,18200,28192,163294.0,8972183.0
2014-01-20,18100,18200,17600,17950,23581,161051.0,8972183.0
2014-01-21,18200,18400,17700,18200,36357,163294.0,8972183.0
2014-01-22,18450,18450,17400,17750,82069,159256.0,8972183.0
2014-01-23,17800,17800,17300,17600,42495,157910.0,8972183.0
2014-01-24,17650,18550,17050,18100,185716,162397.0,8972183.0
2014-01-27,18000,18000,17350,17800,20082,159705.0,8972183.0
2014-01-28,17600,17750,17300,17600,19109,157910.0,8972183.0
2014-01-29,17600,18700,17400,18500,381150,165985.0,8972183.0
2014-02-03,18750,18750,18250,18600,25324,166883.0,8972183.0
2014-02-04,18600,18600,18050,18500,37420,165985.0,8972183.0
2014-02-05,18500,18750,18100,18250,17468,163742.0,8972183.0
2014-02-06,18250,18500,18100,18450,14828,165537.0,8972183.0
2014-02-07,18300,18600,18150,18150,22658,162845.0,8972183.0
2014-02-10,18150,18700,17900,18600,34229,166883.0,8972183.0
2014-02-11,18600,18600,18250,18400,6363,165088.0,8972183.0
2014-02-12,18600,18600,18150,18250,10144,163742.0,8972183.0
2014-02-13,18100,18500,18100,18250,14122,163742.0,8972183.0
2014-02-14,18450,18450,18000,18250,17723,163742.0,8972183.0
2014-02-17,18050,18200,18000,18050,10285,161948.0,8972183.0
2014-02-18,18000,18200,18000,18000,11344,161499.0,8972183.0
2014-02-19,18250,18550,17900,18500,23087,165985.0,8972183.0
2014-02-20,18500,19200,18300,19200,32274,172266.0,8972183.0
2014-02-21,19400,19650,19000,19500,58946,174958.0,8972183.0
2014-02-24,19550,19700,19350,19350,33266,173612.0,8972183.0
2014-02-25,19350,19550,18900,18950,25231,170023.0,8972183.0
2014-02-26,18650,19600,18500,18550,40459,166434.0,8972183.0
2014-02-27,18900,18900,18200,18500,24628,165985.0,8972183.0
2014-02-28,18950,18950,18100,18500,22717,165985.0,8972183.0
2014-03-03,18400,18400,18100,18100,24358,162397.0,8972183.0
2014-03-04,18000,18250,17650,17850,39430,160153.0,8972183.0
2014-03-05,18000,18250,17750,17850,22971,160153.0,8972183.0
2014-03-06,18050,18150,17350,17950,53236,161051.0,8972183.0
2014-03-07,17750,18000,17350,18000,30688,161499.0,8972183.0
2014-03-10,18000,18050,17650,17700,6325,158808.0,8972183.0
2014-03-11,17500,17750,17400,17700,9251,158808.0,8972183.0
2014-03-12,17450,17850,17450,17500,11632,157013.0,8972183.0
2014-03-13,17750,17750,17000,17100,15966,153424.0,8972183.0
2014-03-14,16850,17350,16850,17250,6406,154770.0,8972183.0
2014-03-17,17200,17450,16750,16750,8145,150284.0,8972183.0
2014-03-18,17050,17200,16750,17150,17191,153873.0,8972183.0
2014-03-19,17000,17600,17000,17600,14635,157910.0,8972183.0
2014-03-20,17550,17600,17100,17350,16172,155667.0,8972183.0
2014-03-21,17200,17400,17100,17250,15737,154770.0,8972183.0
2014-03-24,17100,17350,17000,17100,8105,153424.0,8972183.0
2014-03-25,17250,17800,16750,17250,25148,154770.0,8972183.0
2014-03-26,17200,17650,17200,17450,4479,156565.0,8972183.0
2014-03-27,17650,17650,17050,17500,5457,157013.0,8972183.0
2014-03-28,16950,17400,16950,17050,6408,152976.0,8972183.0
2014-03-31,17150,17300,16800,16800,13623,150733.0,8972183.0
2014-04-01,16750,17000,16700,16800,15704,150733.0,8972183.0
2014-04-02,16750,17350,16750,17000,11502,152527.0,8972183.0
2014-04-03,16950,17350,16900,17050,8225,152976.0,8972183.0
2014-04-04,17000,17300,16800,17200,16531,154322.0,8972183.0
2014-04-07,17300,17300,16400,16450,31277,147592.0,8972183.0
2014-04-08,16600,16650,16300,16350,10242,146695.0,8972183.0
2014-04-09,16350,16450,16100,16450,16756,147592.0,8972183.0
2014-04-10,16300,17100,16300,17050,12851,152976.0,8972183.0
2014-04-11,17000,17400,16800,17400,16120,156116.0,8972183.0
2014-04-14,17000,17300,16850,17300,12083,155219.0,8972183.0
2014-04-15,17100,17250,16900,17250,14587,154770.0,8972183.0
2014-04-16,17250,17300,16900,16950,16642,152079.0,8972183.0
2014-04-17,16700,17050,16700,16850,12644,151181.0,8972183.0
2014-04-18,16800,17100,16650,16900,9687,151630.0,8972183.0
2014-04-21,17150,17150,16600,16900,15892,151630.0,8972183.0
2014-04-22,16750,17100,16750,17000,10733,152527.0,8972183.0
2014-04-23,17000,17000,16550,16550,20485,148490.0,8972183.0
2014-04-24,16950,16950,16150,16600,15978,148938.0,8972183.0
2014-04-25,16450,16600,16000,16150,22554,144901.0,8972183.0
2014-04-28,15900,16500,15750,15750,34196,141312.0,8972183.0
2014-04-29,15700,15850,15150,15500,63142,139069.0,8972183.0
2014-04-30,15600,16000,15350,15500,21011,139069.0,8972183.0
2014-05-02,15500,15500,14950,15100,29424,135480.0,8972183.0
2014-05-07,14950,15750,14550,14550,25441,130545.0,8972183.0
2014-05-08,14250,16700,14250,16050,64522,144004.0,8972183.0
2014-05-09,16300,16700,15600,16650,23349,149387.0,8972183.0
2014-05-12,16650,16700,16200,16300,17230,146247.0,8972183.0
2014-05-13,16100,16800,16100,16500,48476,148041.0,8972183.0
2014-05-14,16800,16800,16200,16200,17465,145349.0,8972183.0
2014-05-15,16200,16400,16050,16050,9801,144004.0,8972183.0
2014-05-16,16000,16250,15950,16200,12057,145349.0,8972183.0
2014-05-19,16500,16500,15350,15350,18347,137723.0,8972183.0
2014-05-20,15350,15850,15350,15500,7823,139069.0,8972183.0
2014-05-21,15200,15650,15200,15600,13066,139966.0,8972183.0
2014-05-22,15750,16500,15300,15950,22408,143106.0,8972183.0
2014-05-23,16300,16900,16150,16900,28918,151630.0,8972183.0
2014-05-26,17250,18550,17250,18250,170895,163742.0,8972183.0
2014-05-27,18300,18450,17700,18400,42431,165088.0,8972183.0
2014-05-28,18200,18400,15650,18200,82189,163294.0,8972183.0
2014-05-29,18000,18400,17800,18200,50679,163294.0,8972183.0
2014-05-30,18200,18300,17850,18200,21325,163294.0,8972183.0
2014-06-02,18400,18400,17400,18350,50815,164640.0,8972183.0
2014-06-03,17800,18300,17550,17550,14483,157462.0,8972183.0
2014-06-05,18200,18200,17500,17500,14357,157013.0,8972183.0
2014-06-09,17800,17950,17500,17800,16403,159705.0,8972183.0
2014-06-10,17550,17900,17550,17900,27427,160602.0,8972183.0
2014-06-11,17950,17950,17450,17900,7918,160602.0,8972183.0
2014-06-12,17950,18350,17650,18350,47188,164640.0,8972183.0
2014-06-13,18400,18550,18000,18400,59941,165088.0,8972183.0
2014-06-16,18450,18450,17700,17950,28783,161051.0,8972183.0
2014-06-17,18200,18200,17800,18050,10402,161948.0,8972183.0
2014-06-18,18100,18350,17600,17850,11484,160153.0,8972183.0
2014-06-19,18100,18100,17700,17700,5249,158808.0,8972183.0
2014-06-20,17900,18250,17600,18100,24717,162397.0,8972183.0
2014-06-23,18300,18350,17650,17700,11262,158808.0,8972183.0
2014-06-24,17750,18050,17500,17750,7348,159256.0,8972183.0
2014-06-25,18050,18050,17500,17700,5570,158808.0,8972183.0
2014-06-26,17900,17950,17450,17450,4288,156565.0,8972183.0
2014-06-27,17800,18200,17300,18100,28961,162397.0,8972183.0
2014-06-30,18400,18400,17800,18050,16233,161948.0,8972183.0
2014-07-01,18250,18250,17800,18050,5172,161948.0,8972183.0
2014-07-02,18100,18100,17600,17750,7310,159256.0,8972183.0
2014-07-03,17950,17950,17100,17400,53822,156116.0,8972183.0
2014-07-04,17600,17600,17200,17400,7377,156116.0,8972183.0
2014-07-07,17400,17400,16700,16850,11739,151181.0,8972183.0
2014-07-08,16800,17050,15950,16300,73459,146247.0,8972183.0
2014-07-09,16150,16450,16150,16400,7798,147144.0,8972183.0
2014-07-10,16400,16500,16000,16000,10713,143555.0,8972183.0
2014-07-11,16100,16100,15850,15900,9089,142658.0,8972183.0
2014-07-14,15900,16550,15800,16350,13284,146695.0,8972183.0
2014-07-15,16550,16650,16150,16400,10739,147144.0,8972183.0
2014-07-16,16600,16600,16100,16350,5906,146695.0,8972183.0
2014-07-17,16800,16800,16350,16400,11509,147144.0,8972183.0
2014-07-18,16500,16950,16450,16450,13617,147592.0,8972183.0
2014-07-21,16450,16750,15950,16350,10589,146695.0,8972183.0
2014-07-22,16100,16450,16100,16450,4066,147592.0,8972183.0
2014-07-23,16050,16400,16050,16100,7878,144452.0,8972183.0
2014-07-24,16450,16700,16050,16100,8995,144452.0,8972183.0
2014-07-25,16450,16450,15750,16200,24478,145349.0,8972183.0
2014-07-28,16100,16450,15800,15800,10118,141760.0,8972183.0
2014-07-29,15800,16250,15600,15800,10411,141760.0,8972183.0
2014-07-30,15750,15900,15000,15650,19754,140415.0,8972183.0
2014-07-31,16050,16100,15100,16100,22656,144452.0,8972183.0
2014-08-01,16250,16350,15900,16200,8347,145349.0,8972183.0
2014-08-04,15800,16400,15800,16250,7809,145798.0,8972183.0
2014-08-05,16350,16350,15850,16100,6952,144452.0,8972183.0
2014-08-06,16250,16250,15450,16100,4353,144452.0,8972183.0
2014-08-07,16250,16250,15700,16150,722,144901.0,8972183.0
2014-08-08,15200,16100,15200,15700,8435,140863.0,8972183.0
2014-08-11,15700,16100,15200,15700,3968,140863.0,8972183.0
2014-08-12,15600,15800,15200,15450,5112,138620.0,8972183.0
2014-08-13,15600,15600,14850,15150,36118,135929.0,8972183.0
2014-08-14,15250,15800,15000,15800,15716,141760.0,8972183.0
2014-08-18,15800,15850,15100,15200,15674,136377.0,8972183.0
2014-08-19,15600,15600,14600,14900,30083,133686.0,8972183.0
2014-08-20,15000,15050,14300,14650,26320,131442.0,8972183.0
2014-08-21,14500,15250,14400,15050,14742,135031.0,8972183.0
2014-08-22,15250,15250,14900,15000,3027,134583.0,8972183.0
2014-08-25,15050,15250,14550,14850,10133,133237.0,8972183.0
2014-08-26,15150,15150,14600,14850,6055,133237.0,8972183.0
2014-08-27,14750,15200,14750,15050,5056,135031.0,8972183.0
2014-08-28,15150,15250,14850,15100,5313,135480.0,8972183.0
2014-08-29,15050,15650,14950,15600,5028,139966.0,8972183.0
2014-09-01,15750,16050,15450,15750,10192,141312.0,8972183.0
2014-09-02,15700,17350,15700,16800,42432,150733.0,8972183.0
2014-09-03,17000,17350,16550,17300,23913,155219.0,8972183.0
2014-09-04,17400,17600,17000,17400,24387,156116.0,8972183.0
2014-09-05,17400,18350,17150,18050,48393,161948.0,8972183.0
2014-09-11,18250,18350,17700,18100,20061,162397.0,8972183.0
2014-09-12,18100,18100,17300,17550,13821,157462.0,8972183.0
2014-09-15,17650,17950,17450,17600,3930,157910.0,8972183.0
2014-09-16,17900,17900,17150,17700,14381,158808.0,8972183.0
2014-09-17,17750,17800,17250,17550,13964,157462.0,8972183.0
2014-09-18,17450,17600,17150,17300,15244,155219.0,8972183.0
2014-09-19,17300,18750,17200,18750,79952,168228.0,8972183.0
2014-09-22,18750,19750,18600,19350,103105,173612.0,8972183.0
2014-09-23,19350,19600,18750,19300,63353,173163.0,8972183.0
2014-09-24,19400,19500,18850,19000,26660,170471.0,8972183.0
2014-09-25,18950,19100,18750,18950,12748,170023.0,8972183.0
2014-09-26,18800,18850,18050,18500,16563,165985.0,8972183.0
2014-09-29,18850,18900,17900,18600,18391,166883.0,8972183.0
2014-09-30,18200,18900,18200,18550,16740,166434.0,8972183.0
2014-10-01,18650,18650,18400,18400,10739,165088.0,8972183.0
2014-10-02,18700,20100,18500,20050,205760,179892.0,8972183.0
2014-10-06,20300,20950,19900,20800,111179,186621.0,8972183.0
2014-10-07,20550,21100,20300,20950,60474,187967.0,8972183.0
2014-10-08,20950,20950,20450,20950,39912,187967.0,8972183.0
2014-10-10,20750,21550,20400,20900,83921,187519.0,8972183.0
2014-10-13,20500,20900,20200,20600,31602,184827.0,8972183.0
2014-10-14,20600,21350,20250,21000,287392,188416.0,8972183.0
2014-10-15,21000,21950,20900,21250,77355,190659.0,8972183.0
2014-10-16,21700,21700,20900,21250,30017,190659.0,8972183.0
2014-10-17,21350,21350,20950,21250,20812,190659.0,8972183.0
2014-10-20,21600,21600,20650,21000,18485,188416.0,8972183.0
2014-10-21,21500,22300,20750,21200,78177,190210.0,8972183.0
2014-10-22,21000,21550,20800,21050,51489,188864.0,8972183.0
2014-10-23,21150,21200,20550,20800,39867,186621.0,8972183.0
2014-10-24,20850,21500,20100,20550,66187,184378.0,8972183.0
2014-10-27,20550,21000,19000,20000,109921,179444.0,8972183.0
2014-10-28,20000,20000,19100,19450,86740,174509.0,8972183.0
2014-10-29,19600,19900,19350,19900,25980,178546.0,8972183.0
2014-10-30,19800,19850,19100,19600,28167,175855.0,8972183.0
2014-10-31,19400,19750,19200,19650,12323,176303.0,8972183.0
2014-11-03,19500,19850,19100,19550,8305,175406.0,8972183.0
2014-11-04,19600,20150,19300,19800,17211,177649.0,8972183.0
2014-11-05,19500,20000,18800,19750,50458,177201.0,8972183.0
2014-11-06,19750,19750,19000,19450,27170,174509.0,8972183.0
2014-11-07,19900,20950,19400,20600,61903,184827.0,8972183.0
2014-11-10,20800,22100,20650,21700,110541,194696.0,8972183.0
2014-11-11,21600,22650,21450,22350,226537,200528.0,8972183.0
2014-11-12,22350,22750,22150,22600,42773,202771.0,8972183.0
2014-11-13,22750,23250,22100,22600,62870,202771.0,8972183.0
2014-11-14,22600,22600,21900,22350,22717,200528.0,8972183.0
2014-11-17,22350,22450,21700,22150,44032,198734.0,8972183.0
2014-11-18,22050,22700,21900,22500,101587,201874.0,8972183.0
2014-11-19,22950,23250,22150,22450,142056,201426.0,8972183.0
2014-11-20,22600,22850,22250,22300,33750,200080.0,8972183.0
2014-11-21,22250,22900,21900,22800,103896,204566.0,8972183.0
2014-11-24,22900,22900,22300,22350,19542,200528.0,8972183.0
2014-11-25,22500,22500,21950,22000,16084,197388.0,8972183.0
2014-11-26,21700,22100,21100,21950,166778,196939.0,8972183.0
2014-11-27,22250,22250,21000,21500,67041,192902.0,8972183.0
2014-11-28,21500,21700,21150,21500,22302,192902.0,8972183.0
2014-12-01,21650,22250,21400,21550,77444,193351.0,8972183.0
2014-12-02,21800,21800,21350,21500,54519,192902.0,8972183.0
2014-12-03,21500,21700,20950,20950,27932,187967.0,8972183.0
2014-12-04,20700,21350,20700,21100,28424,189313.0,8972183.0
2014-12-05,21000,21250,20700,20900,17183,187519.0,8972183.0
2014-12-08,21250,21800,20700,21750,70203,195145.0,8972183.0
2014-12-09,21600,22800,21300,21650,93840,194248.0,8972183.0
2014-12-10,22400,22400,21400,21400,32993,192005.0,8972183.0
2014-12-11,21300,21850,20750,20900,36001,187519.0,8972183.0
2014-12-12,21000,21100,20200,20750,19114,186173.0,8972183.0
2014-12-15,20500,20800,20000,20000,24623,179444.0,8972183.0
2014-12-16,20000,20300,19200,19900,38653,178546.0,8972183.0
2014-12-17,19900,20300,19500,19700,65126,176752.0,8972183.0
2014-12-18,19550,20050,18050,18600,91877,166883.0,8972183.0
2014-12-19,18750,19150,18050,19050,27518,170920.0,8972183.0
2014-12-22,18850,19350,18600,18800,22234,168677.0,8972183.0
2014-12-23,18700,19150,17900,18500,67712,165985.0,8972183.0
2014-12-24,18300,18900,18300,18500,42959,165985.0,8972183.0
2014-12-26,18200,18800,17900,18200,339622,163294.0,8972183.0
2014-12-29,18850,18850,18100,18100,100158,162397.0,8972183.0
2014-12-30,18300,18400,18100,18200,83618,163294.0,8972183.0
2015-01-02,18400,18600,18100,18600,95619,166883.0,8972183.0
2015-01-05,18600,19300,18400,19300,121881,173163.0,8972183.0
2015-01-06,19300,19500,19150,19150,26605,171817.0,8972183.0
2015-01-07,19200,19300,18650,19200,28248,172266.0,8972183.0
2015-01-08,19200,19600,19100,19300,15545,173163.0,8972183.0
2015-01-09,19400,19600,18500,19350,42631,173612.0,8972183.0
2015-01-12,19500,21000,19250,20500,84931,183930.0,8972183.0
2015-01-13,20400,21200,20350,20950,40912,187967.0,8972183.0
2015-01-14,21000,21750,20800,21000,82203,188416.0,8972183.0
2015-01-15,21200,21450,20550,21100,40891,189313.0,8972183.0
2015-01-16,21200,21200,20450,20850,35224,187070.0,8972183.0
2015-01-19,20900,21000,20350,20750,26416,186173.0,8972183.0
2015-01-20,20750,21000,20200,20400,29275,183033.0,8972183.0
2015-01-21,20650,21000,20200,20800,20900,186621.0,8972183.0
2015-01-22,20900,21750,20850,20950,51472,187967.0,8972183.0
2015-01-23,21150,21350,20550,20900,31195,187519.0,8972183.0
2015-01-26,21000,21300,20500,21250,124805,190659.0,8972183.0
2015-01-27,21150,21150,20500,20550,33131,184378.0,8972183.0
2015-01-28,20400,20800,19700,19700,66349,176752.0,8972183.0
2015-01-29,19850,19900,19200,19650,46867,176303.0,8972183.0
2015-01-30,19700,20400,19300,20200,35538,181238.0,8972183.0
2015-02-02,19950,20300,19600,20200,21525,181238.0,8972183.0
2015-02-03,20000,20400,19600,19900,27512,178546.0,8972183.0
2015-02-04,20300,20450,19350,19500,52451,174958.0,8972183.0
2015-02-05,19350,19850,18450,18850,117509,169126.0,8972183.0
2015-02-06,18800,19200,18100,18100,104788,162397.0,8972183.0
2015-02-09,17900,18000,16900,17400,111612,156116.0,8972183.0
2015-02-10,17050,17500,16650,17500,33684,157013.0,8972183.0
2015-02-11,17600,18650,17350,18350,41184,164640.0,8972183.0
2015-02-12,18850,18850,18100,18350,17162,164640.0,8972183.0
2015-02-13,18850,18850,17850,17850,31190,160153.0,8972183.0
2015-02-16,17650,18250,17200,17200,78764,154322.0,8972183.0
2015-02-17,17500,17900,17000,17000,57394,152527.0,8972183.0
2015-02-23,17100,17700,16950,17700,45386,158808.0,8972183.0
2015-02-24,17900,18000,17600,17900,20808,160602.0,8972183.0
2015-02-25,18250,18550,18000,18400,30968,165088.0,8972183.0
2015-02-26,18550,18550,18150,18400,14965,165088.0,8972183.0
2015-02-27,19000,19600,19000,19500,98374,174958.0,8972183.0
2015-03-02,19600,20000,19000,19550,56807,175406.0,8972183.0
2015-03-03,19550,19900,18950,19150,60410,171817.0,8972183.0
2015-03-04,19550,19550,19050,19150,27168,171817.0,8972183.0
2015-03-05,19100,19400,18900,19100,40992,171369.0,8972183.0
2015-03-06,19100,19500,18950,19000,61845,170471.0,8972183.0
2015-03-09,18850,19700,18700,19150,39875,171817.0,8972183.0
2015-03-10,19150,19350,18700,19050,29561,170920.0,8972183.0
2015-03-11,18750,19350,18600,19200,45213,172266.0,8972183.0
2015-03-12,19200,20100,19150,20100,72137,180341.0,8972183.0
2015-03-13,20250,20650,20150,20450,60122,183481.0,8972183.0
2015-03-16,20450,20700,20200,20550,36949,184378.0,8972183.0
2015-03-17,20500,20650,20300,20300,53515,182135.0,8972183.0
2015-03-18,20350,20900,19350,19600,81168,175855.0,8972183.0
2015-03-19,19600,19800,18800,19450,94468,174509.0,8972183.0
2015-03-20,19450,19450,18750,18850,98652,169126.0,8972183.0
2015-03-23,19150,19400,18450,18850,106071,169126.0,8972183.0
2015-03-24,19100,20600,19000,20550,156968,184378.0,8972183.0
2015-03-25,20550,21450,20500,21000,118132,188416.0,8972183.0
2015-03-26,21000,21200,20400,20850,47204,187070.0,8972183.0
2015-03-27,21000,21300,20700,21100,36872,189313.0,8972183.0
2015-03-30,21200,23000,21150,21950,75781,196939.0,8972183.0
2015-03-31,21900,22000,21400,21800,41661,195594.0,8972183.0
2015-04-01,21750,22050,21100,21800,77909,195594.0,8972183.0
2015-04-02,22650,22750,21500,21500,92097,192902.0,8972183.0
2015-04-03,21700,22100,21400,21500,47528,192902.0,8972183.0
2015-04-06,21450,21500,21000,21350,55993,191556.0,8972183.0
2015-04-07,21450,21750,21150,21650,60527,194248.0,8972183.0
2015-04-08,21650,21950,21500,21700,40258,194696.0,8972183.0
2015-04-09,22050,22050,21450,21650,50551,194248.0,8972183.0
2015-04-10,21700,24400,21650,24000,254359,215332.0,8972183.0
2015-04-13,24400,24400,23300,24000,157530,215332.0,8972183.0
2015-04-14,24400,25800,24350,24350,238334,218473.0,8972183.0
2015-04-15,25050,25400,24550,24550,98100,220267.0,8972183.0
2015-04-16,24550,25100,23650,24800,92560,222510.0,8972183.0
2015-04-17,25200,25200,24350,24650,57201,221164.0,8972183.0
2015-04-20,24050,24350,23600,24150,88293,216678.0,8972183.0
2015-04-21,24400,24500,23700,24300,76321,218024.0,8972183.0
2015-04-22,24300,24750,23000,24500,91224,219818.0,8972183.0
2015-04-23,24800,24800,23500,24350,49569,218473.0,8972183.0
2015-04-24,24350,24400,23450,23600,53756,211744.0,8972183.0
2015-04-27,23450,24450,22900,23950,67116,214884.0,8972183.0
