드래곤플라이(030350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-02-18,68932464,68932464,62951528,64877616,26072,44986.0,7029010.0
1999-02-19,58795304,63863868,57173360,59606308,63314,41331.0,7029010.0
1999-02-22,55855572,66702300,52510320,66702300,85284,46251.0,7029010.0
1999-02-23,58896688,63863904,58795296,60822764,40527,42174.0,7029010.0
1999-02-24,56261032,59809028,53828128,56767912,32302,39362.0,7029010.0
1999-02-25,55754156,56666544,49976040,56666544,48939,39292.0,7029010.0
1999-02-26,50685600,60315876,50685600,59809052,44692,41471.0,7029010.0
1999-03-02,60924096,61329600,57882956,60822764,33823,42174.0,7029010.0
1999-03-03,60822764,61329600,57984348,60822764,45236,42174.0,7029010.0
1999-03-04,60822764,60822764,58288484,59302196,21285,41120.0,7029010.0
1999-03-05,59302152,60822748,56767904,58592596,55904,40628.0,7029010.0
1999-03-08,59302176,60822744,55754156,60315908,48007,41823.0,7029010.0
1999-03-09,60214508,62850160,58288484,61836476,54445,42877.0,7029010.0
1999-03-10,60822764,61329600,57882956,60822764,25938,42174.0,7029010.0
1999-03-11,57882960,60822756,57882960,59809052,53120,41471.0,7029010.0
1999-03-12,59809032,66905000,59809032,65891328,113257,45689.0,7029010.0
1999-03-15,66904992,67918704,61430976,64674872,27891,44845.0,7029010.0
1999-03-16,62850164,62850164,59302168,59809052,25805,41471.0,7029010.0
1999-03-17,59809028,64877608,56767912,56767912,54340,39362.0,7029010.0
1999-03-18,56767912,58288472,49976044,52713064,86934,36551.0,7029010.0
1999-03-19,51699344,56565160,50787008,53726776,61613,37254.0,7029010.0
1999-03-22,53625392,56666536,50685628,55247344,72298,38308.0,7029010.0
1999-03-23,53625368,55145948,52713064,54740488,54073,37957.0,7029010.0
1999-03-24,54740496,56159684,50685592,55450088,122018,38449.0,7029010.0
1999-03-25,54537728,54537728,52510296,53726776,91299,37254.0,7029010.0
1999-03-26,52713064,54740460,52611696,52713064,24346,36551.0,7029010.0
1999-03-29,52510320,52510320,50280152,50685636,28876,35145.0,7029010.0
1999-03-30,50685628,54639112,50280096,53726776,40868,37254.0,7029010.0
1999-03-31,53726748,54740488,51192484,54740488,47775,37957.0,7029010.0
1999-04-01,53726772,53726772,51192472,52510320,39054,36410.0,7029010.0
1999-04-02,52510296,52713036,50685640,50888380,38872,35286.0,7029010.0
1999-04-06,52915772,54740440,49671908,53726776,102697,61678.0,11637343.0
1999-04-07,60113164,60113164,58795304,60113164,232384,69009.0,11637343.0
1999-04-08,60113156,65688580,56767864,61836476,152819,70988.0,11637343.0
1999-04-09,61329620,61937824,59809012,61329620,62761,70406.0,11637343.0
1999-04-12,61329588,66905040,60822764,64877616,114871,74479.0,11637343.0
1999-04-13,65080356,66398192,63863880,64978988,86904,74595.0,11637343.0
1999-04-14,64877596,70959840,63863864,69946176,171257,80298.0,11637343.0
1999-04-15,70047504,72987304,64877616,66905040,114917,76806.0,11637343.0
1999-04-16,66905000,67918736,62850180,65891328,65393,75643.0,11637343.0
1999-04-19,65891280,66904992,62850136,64674872,74064,74246.0,11637343.0
1999-04-20,65891300,70452976,64877584,68932464,163378,79134.0,11637343.0
1999-04-21,70858488,71973568,69946176,69946176,218162,80298.0,11637343.0
1999-04-22,69946176,69946176,69946176,69946176,0,80298.0,11637343.0
1999-04-23,65891280,66904992,61836484,64674872,139142,74246.0,11637343.0
1999-04-26,64674844,72379088,57781600,72379088,124938,83091.0,11637343.0
1999-04-27,70250272,70250272,66905024,67411896,100910,77388.0,11637343.0
1999-04-28,67411872,70453032,64877572,68831096,142056,79018.0,11637343.0
1999-04-29,70351672,75014696,66094024,74001032,212261,84953.0,11637343.0
1999-04-30,74001048,79069576,70452984,72987320,190923,83789.0,11637343.0
1999-05-03,73088688,81705248,73088688,81705248,395624,93797.0,11637343.0
1999-05-04,91436888,91436888,88192984,91436888,409424,104969.0,11637343.0
1999-05-06,102384984,102384984,102384984,102384984,128869,117537.0,11637343.0
1999-05-07,114549528,114549528,90220416,101878128,394197,116955.0,11637343.0
1999-05-10,100357552,100357552,90220432,92247856,308225,105900.0,11637343.0
1999-05-11,92247784,102891840,91740936,102891840,414164,118119.0,11637343.0
1999-05-12,100357528,111508360,91234152,103398696,413754,118701.0,11637343.0
1999-05-13,106439776,115563184,106439776,114549536,697403,131502.0,11637343.0
1999-05-14,116576880,121645464,111508416,113535824,442970,130338.0,11637343.0
1999-05-17,113535816,114549520,100357560,100357560,185931,115210.0,11637343.0
1999-05-18,88902576,112015208,88395760,104412416,458639,119865.0,11637343.0
1999-05-19,106439832,108467256,98330128,101371272,123807,116373.0,11637343.0
1999-05-20,106439792,106439792,101371192,104412416,289413,119865.0,11637343.0
1999-05-21,103398696,103398696,96302712,101269904,97287,116257.0,11637343.0
1999-05-24,101269848,101371224,91234168,93261576,102404,107064.0,11637343.0
1999-05-25,99343816,104412416,99343816,104412416,330615,119865.0,11637343.0
1999-05-26,106439840,110494696,99343840,102384984,781513,117537.0,11637343.0
1999-05-27,102891840,102891840,99343840,101371272,309550,116373.0,11637343.0
1999-05-28,102384984,104412408,100357560,102384984,270636,117537.0,11637343.0
1999-05-31,101371272,102384984,97316416,101371272,187446,116373.0,11637343.0
1999-06-01,100357504,101269912,96302672,98330136,79559,112882.0,11637343.0
1999-06-02,96302648,97316400,91234168,93261576,120309,107064.0,11637343.0
1999-06-03,91234088,93261536,87179296,87179296,152483,100081.0,11637343.0
1999-06-04,87179216,92247784,84138128,90727288,156113,104154.0,11637343.0
1999-06-07,93261584,101371280,93261584,101269904,254298,116257.0,11637343.0
1999-06-08,101371296,101371296,92247856,95289000,227206,109391.0,11637343.0
1999-06-09,93261512,95288928,89206696,90119064,164336,103456.0,11637343.0
1999-06-10,90220392,97316376,90119016,91741000,237881,105318.0,11637343.0
1999-06-11,91234136,96302656,88192944,91234144,304164,104736.0,11637343.0
1999-06-14,97316432,101878128,93261584,101878128,885866,116955.0,11637343.0
1999-06-15,106439824,106439824,91234160,95795856,306119,109973.0,11637343.0
1999-06-16,96302616,106946696,96302616,106946696,913063,122774.0,11637343.0
1999-06-17,110494592,119618104,108467064,119618104,619113,137321.0,11637343.0
1999-06-18,133810080,133810080,129755232,133810080,823961,153613.0,11637343.0
1999-06-21,133810072,133810072,124686672,128741520,803714,147794.0,11637343.0
1999-06-22,133809872,135837456,114042544,120631816,503829,138484.0,11637343.0
1999-06-23,106439784,111508312,106439784,107960408,480817,123938.0,11637343.0
1999-06-24,109987832,116070104,101371248,106946696,507850,122774.0,11637343.0
1999-06-25,108467272,110494696,98330128,102384984,359450,117537.0,11637343.0
1999-06-28,103398680,103398680,91234104,96302712,376742,110555.0,11637343.0
1999-06-29,92247768,101269904,88193024,101269904,427476,116257.0,11637343.0
1999-06-30,101371280,110494672,96302720,106439840,701586,122192.0,11637343.0
1999-07-01,108467272,114549488,105426048,111001544,1133817,127429.0,11637343.0
1999-07-02,109480912,109480912,101371256,103398696,262069,118701.0,11637343.0
1999-07-05,102891832,109480896,99343760,101067160,356372,116024.0,11637343.0
1999-07-06,100053424,102891768,99343768,99952080,285470,114744.0,11637343.0
1999-07-07,100357488,102384920,97417792,97924648,322600,112417.0,11637343.0
1999-07-08,98431464,101878112,97316384,98836992,306395,113464.0,11637343.0
1999-07-09,102384928,108974088,102384928,104412416,420353,119865.0,11637343.0
1999-07-12,104412424,104412424,99445152,100864416,339249,115792.0,11637343.0
1999-07-13,100357560,106439792,96809520,104412416,418514,119865.0,11637343.0
1999-07-14,116070088,116576968,112522072,116576968,562694,133829.0,11637343.0
1999-07-15,123672960,126714048,103398680,104919272,838986,120447.0,11637343.0
1999-07-16,105426136,110494688,100864352,104919272,394361,120447.0,11637343.0
1999-07-19,103905560,113535800,100864400,103398696,370257,118701.0,11637343.0
1999-07-20,113535816,113535816,105426048,111001544,725494,127429.0,11637343.0
1999-07-21,111001568,111001568,101371192,104412416,320908,119865.0,11637343.0
1999-07-22,104412392,116576968,104412392,116576968,885216,133829.0,11637343.0
1999-07-23,121645528,130262024,118604392,118604392,1641922,136157.0,11637343.0
1999-07-26,118604368,118604368,104412416,104412416,632920,119865.0,11637343.0
1999-07-27,96302720,109480928,96302720,106439840,526440,122192.0,11637343.0
1999-07-28,105426128,114549496,100357560,105426128,2475236,121028.0,11637343.0
1999-07-29,109987760,111508352,106946704,109480976,750071,125683.0,11637343.0
1999-07-30,115563224,115563224,104412376,106439840,733287,122192.0,11637343.0
1999-08-02,105426104,111508400,101878152,106439840,463372,128492.0,12237343.0
1999-08-03,105426080,118604336,103398608,110494688,1011630,133387.0,12237343.0
1999-08-04,115563224,123672952,112015168,123672952,1703130,149296.0,12237343.0
1999-08-05,123672872,133810080,114549456,121645528,1814397,146848.0,12237343.0
1999-08-06,120124944,130262056,117083744,125700384,1435339,151743.0,12237343.0
1999-08-09,128234656,130262064,111001472,114549536,975473,138282.0,12237343.0
1999-08-10,114549456,117590624,107453504,111508400,782160,134611.0,12237343.0
1999-08-11,111508312,116070080,107453496,108974120,397474,131551.0,12237343.0
1999-08-12,107453528,115056328,104412216,108467264,732003,130940.0,12237343.0
1999-08-13,106439800,108467248,102384896,105426128,451613,127268.0,12237343.0
1999-08-16,102384984,104412408,101371272,102384984,270816,123597.0,12237343.0
1999-08-17,101168456,104919216,90321736,90727288,413563,109524.0,12237343.0
1999-08-18,89206664,89206664,79880520,83124448,442860,100346.0,12237343.0
1999-08-19,93058832,93058832,88699864,93058832,409303,112339.0,12237343.0
1999-08-20,93058832,102384928,88699872,97417792,595681,117601.0,12237343.0
1999-08-23,97316368,101371288,96809544,98127392,306291,118457.0,12237343.0
1999-08-24,99343832,103398712,96809488,99647960,472925,120293.0,12237343.0
1999-08-25,99343840,100357568,97316408,99141104,235341,119681.0,12237343.0
1999-08-26,99141040,99141040,94275256,96302712,288078,116255.0,12237343.0
1999-08-27,96302552,97316368,91335472,92551976,256107,111727.0,12237343.0
1999-08-30,94275240,97113648,93261576,93261576,171113,112584.0,12237343.0
1999-08-31,93261576,93261576,90220408,93261576,159714,112584.0,12237343.0
1999-09-01,91234112,92247840,85658688,86266952,226363,104140.0,12237343.0
1999-09-02,83124376,89206696,81401088,88193008,205689,106465.0,12237343.0
1999-09-03,88192944,91031344,84138088,88091640,230553,106343.0,12237343.0
1999-09-06,88294312,91132784,87787528,89206720,199417,107689.0,12237343.0
1999-09-07,90220400,99343816,90220400,97316424,693576,117478.0,12237343.0
1999-09-08,94883480,95288928,88699856,90220432,300406,108912.0,12237343.0
1999-09-09,90220376,90220376,86165528,87990264,141821,106220.0,12237343.0
1999-09-10,86165560,89713536,86064168,87483408,137245,105608.0,12237343.0
1999-09-13,87483352,87483352,83631296,84746384,183942,102304.0,12237343.0
1999-09-14,84138104,85151832,82212072,83529928,175859,100836.0,12237343.0
1999-09-15,83225760,86165552,81907992,84138160,153244,101570.0,12237343.0
1999-09-16,84239512,85151832,79069552,80387424,156137,97042.0,12237343.0
1999-09-17,76535240,84036784,72074904,84036784,415717,101448.0,12237343.0
1999-09-20,81198368,83732608,79069584,80590160,253192,97287.0,12237343.0
1999-09-21,79069576,80894256,76535264,77143536,251026,93126.0,12237343.0
1999-09-22,78562696,82718896,74913328,80488792,624983,97165.0,12237343.0
1999-09-27,82110728,84036728,76332496,77346280,198669,93371.0,12237343.0
1999-09-28,74507888,77042152,70453032,70453032,189114,85050.0,12237343.0
1999-09-29,70452936,70452936,62140552,62850192,285893,75872.0,12237343.0
1999-09-30,62850164,65891332,58795288,59809052,253561,72200.0,12237343.0
1999-10-01,57781592,61836468,52713024,58795340,257256,70977.0,12237343.0
1999-10-04,54740480,60721396,54334972,57274772,230300,69141.0,12237343.0
1999-10-05,58693944,64066608,57274736,61836476,527978,74648.0,12237343.0
1999-10-06,61836468,65891292,60822748,64269388,297271,77585.0,12237343.0
1999-10-07,63863904,67918744,61836480,64370760,312682,77707.0,12237343.0
1999-10-08,63863912,67209136,62850128,64269388,311773,77585.0,12237343.0
1999-10-11,65891332,71973608,64877588,71973608,609966,86885.0,12237343.0
1999-10-12,77042096,80590160,76129816,80590160,253622,97287.0,12237343.0
1999-10-13,81198312,86165520,73190048,82110728,1262369,99122.0,12237343.0
1999-10-14,78055880,79475048,72277664,72480464,528714,87497.0,12237343.0
1999-10-15,74001008,78055856,68932408,75116112,549833,90679.0,12237343.0
1999-10-18,68932432,74001032,68932432,70959896,319696,85661.0,12237343.0
1999-10-19,75927088,79373696,73494184,76535312,747978,92392.0,12237343.0
1999-10-20,78055848,79981944,74000976,74203776,280115,89577.0,12237343.0
1999-10-21,76231192,77042120,71973560,72885944,290376,87986.0,12237343.0
1999-10-22,72885912,73392736,69337960,72683200,234726,87742.0,12237343.0
1999-10-25,68932440,75420208,68932440,72987320,336116,88109.0,12237343.0
1999-10-26,71973536,81096960,69946048,79170968,947725,95574.0,12237343.0
1999-10-27,79576384,87381984,73088632,76636680,1611472,92514.0,12237343.0
1999-10-28,76738016,78461312,72683144,75318856,336640,90923.0,12237343.0
1999-10-29,77548904,80894224,76028456,78055880,485909,94228.0,12237343.0
1999-11-01,82110672,86875168,82110672,84340896,1039505,101815.0,12237343.0
1999-11-02,88192960,93768432,86165592,93768432,1268479,113195.0,12237343.0
1999-11-03,96302672,103905552,94782096,98330136,1559157,118702.0,12237343.0
1999-11-04,101371256,103398680,93362936,98634248,1102838,119069.0,12237343.0
1999-11-05,109987832,109987832,108467248,109987832,694326,132775.0,12237343.0
1999-11-08,123166096,123166096,123166096,123166096,331814,148684.0,12237343.0
1999-11-09,126714024,133810000,116576888,132796368,2889525,160309.0,12237343.0
1999-11-10,131782592,148002032,128234592,141919776,2114042,171323.0,12237343.0
1999-11-11,141919728,155097984,139892272,147495200,1469173,178053.0,12237343.0
1999-11-12,147495232,157125392,130262016,131782656,1884830,159085.0,12237343.0
1999-11-15,136851136,139385520,118604280,130262088,1202997,157250.0,12237343.0
1999-11-16,125193432,136344320,125193432,127727808,784082,154191.0,12237343.0
1999-11-17,127727792,132796344,112522112,112522112,897048,135835.0,12237343.0
1999-11-18,112522072,122659240,102384896,122659240,1101979,148072.0,12237343.0
1999-11-19,129755232,134823680,121645400,133810080,1104591,161533.0,12237343.0
1999-11-22,134823792,136344352,126207248,131275800,899713,158474.0,12237343.0
1999-11-23,130768864,137864864,124686632,133303224,904346,160921.0,12237343.0
1999-11-24,131782544,149015728,127727744,147495200,1749984,178053.0,12237343.0
1999-11-25,151550048,164221456,150029488,162194032,2082958,195797.0,12237343.0
1999-11-26,167262560,180440768,143947136,158139184,2465830,190903.0,12237343.0
1999-11-29,159152832,176892880,158139056,176892880,1518955,213542.0,12237343.0
1999-11-30,189564208,197673984,184495648,197673984,1425685,238628.0,12237343.0
1999-12-01,207811120,220989376,176385984,220989376,3715153,266774.0,12237343.0
1999-12-02,202742416,212879680,194632848,194632848,1196308,234957.0,12237343.0
1999-12-03,177399728,189564208,171317408,177399728,2367909,214154.0,12237343.0
1999-12-06,183481712,196153408,177399616,192605424,1647030,232510.0,12237343.0
1999-12-07,190577856,207811040,177399712,180440864,1935774,217825.0,12237343.0
1999-12-08,182468304,189057280,172837984,180440864,1221138,217825.0,12237343.0
1999-12-09,180440832,196660160,178413376,187536864,1465462,226391.0,12237343.0
1999-12-10,189564144,201728864,179427008,181454576,1395253,219048.0,12237343.0
1999-12-13,185509392,190577872,170303744,177399728,818364,214154.0,12237343.0
1999-12-14,182468304,192605408,172331168,184495712,1535149,222720.0,12237343.0
1999-12-15,200062368,206404448,184495600,197179792,1205921,209259.0,12237343.0
1999-12-16,190261152,201792048,173541168,175270928,815815,186008.0,12237343.0
1999-12-17,167775824,169505472,154515168,154515168,251068,163980.0,12237343.0
1999-12-20,154515104,172964736,139524768,172964736,1038613,183560.0,12237343.0
1999-12-21,179883232,193720496,177576992,193720496,843262,205587.0,12237343.0
1999-12-22,205251376,216782464,201792176,216782464,1149120,230062.0,12237343.0
1999-12-23,220241680,242727200,190837696,198909440,1564140,211094.0,12237343.0
1999-12-24,199485968,207557632,190261216,192567408,708603,204364.0,12237343.0
1999-12-27,190261056,201792208,171811664,183342624,908219,194574.0,12237343.0
1999-12-28,172964720,184495696,161433744,164893040,1114809,174994.0,12237343.0
2000-01-04,184495712,184495712,174117824,184495712,587280,195797.0,12237343.0
2000-01-05,162586864,177577024,162586864,172964736,612701,183560.0,12237343.0
2000-01-06,178730256,178730256,154515184,161433760,558174,171323.0,12237343.0
2000-01-07,149902768,172964704,142407488,155668256,613608,165204.0,12237343.0
2000-01-10,161433696,161433696,140101392,145866928,2783678,154802.0,12237343.0
2000-01-11,147020016,154515072,140677936,148749680,2287149,157862.0,12237343.0
2000-01-12,138371712,140677936,131453200,131453200,819874,150989.0,13244673.0
2000-01-13,118769048,122804912,115886376,115886376,257393,133109.0,13244673.0
2000-01-14,114156736,119922200,102049128,102395120,1619789,117613.0,13244673.0
2000-01-17,103894144,110582072,94554032,104816632,1373610,120394.0,13244673.0
2000-01-18,107238136,112427072,102164488,107238136,1032014,123175.0,13244673.0
2000-01-19,108391216,110005552,94438744,94438744,1078091,108474.0,13244673.0
2000-01-20,93400896,93400896,83138328,86712984,1315859,99600.0,13244673.0
2000-01-21,86712864,92247864,81754656,87404848,1270586,100395.0,13244673.0
2000-01-24,97436768,97782728,93170312,97782728,772932,112315.0,13244673.0
2000-01-25,97552096,101472648,88903808,95707152,1391725,109931.0,13244673.0
2000-01-26,100319568,107122824,96283496,107122824,1526842,123043.0,13244673.0
2000-01-27,103778768,109428960,99397000,100319544,1447463,115229.0,13244673.0
2000-01-28,100319512,103778800,98013360,99743000,817761,114566.0,13244673.0
2000-01-31,95707136,103778808,92478464,100088928,1152416,114964.0,13244673.0
2000-02-01,106085040,111504576,101818496,111389288,1615788,127944.0,13244673.0
2000-02-02,112772936,124534608,108621832,124534608,2100449,143042.0,13244673.0
2000-02-03,132606176,138948336,131453184,138948336,2327851,159598.0,13244673.0
2000-02-07,146443328,155091712,144137280,155091712,2966476,178141.0,13244673.0
2000-02-08,149902720,152785456,136642144,136642144,3927689,204349.0,17244673.0
2000-02-09,138371728,143560656,130876576,137218688,3477569,205212.0,17244673.0
2000-02-10,123381512,138371696,121075240,121651864,1952959,181931.0,17244673.0
2000-02-11,127993920,133759296,122228408,127417352,2115618,190554.0,17244673.0
2000-02-14,122228416,131453120,112427064,117039472,1762202,175033.0,17244673.0
2000-02-15,118769120,130876648,114156632,130876648,2495939,201331.0,17738449.0
2000-02-16,134912432,137795200,116462856,125687704,4379804,193349.0,17738449.0
2000-02-17,130876664,137218672,126264248,134335952,2587844,206653.0,17738449.0
2000-02-18,137218640,146443488,136065504,136642144,2943358,210201.0,17738449.0
2000-02-21,126840680,150479248,124534504,141831088,2623695,218183.0,17738449.0
2000-02-22,149326128,153362048,127993656,130300104,2496545,200444.0,17738449.0
2000-02-23,136065536,136065536,114733264,121075312,1742476,186254.0,17738449.0
2000-02-24,129723440,135489040,126840776,135489040,1527225,208427.0,17738449.0
2000-02-25,138948272,144137200,123381472,126840808,2410107,195123.0,17738449.0
2000-02-28,126264256,131453128,119922112,122804960,1309558,188914.0,17738449.0
2000-02-29,124534592,131453120,119922144,126840808,1527330,195123.0,17738449.0
2000-03-02,141831088,141831088,141831088,141831088,583073,218183.0,17738449.0
2000-03-03,147596464,154515088,130876624,145866928,4092474,224391.0,17738449.0
2000-03-06,155668176,163163408,150479248,163163408,4061078,250999.0,17738449.0
2000-03-07,164893008,171811600,144137248,152785520,3133905,235034.0,17738449.0
2000-03-08,145290272,157397776,140101392,148173120,2170815,227939.0,17738449.0
2000-03-09,153362048,164316384,149902768,159127552,3381229,244791.0,17738449.0
2000-03-10,167199232,167775776,155668256,157397904,2370773,242130.0,17738449.0
2000-03-13,171235008,175847488,167199136,175847488,829077,270511.0,17738449.0
2000-03-14,175847392,187955024,162010240,168928896,4924756,259868.0,17738449.0
2000-03-15,161433712,166622608,156244816,156244816,1498103,240356.0,17738449.0
2000-03-16,149326208,152785488,141254544,146443472,1359222,225278.0,17738449.0
2000-03-17,144137216,151055872,129147000,129147000,1172792,198671.0,17738449.0
2000-03-20,121075312,126840792,114156728,114156728,1071970,175611.0,17738449.0
2000-03-21,100896040,109544280,100550104,103202296,2157771,158759.0,17738449.0
2000-03-22,108967784,115309824,108391232,115309824,1273950,177384.0,17738449.0
2000-03-23,120498704,125111112,107814656,111043360,2519519,170821.0,17738449.0
2000-03-24,115194536,118192520,111850520,115886376,1094354,178271.0,17738449.0
2000-03-27,117615936,129723552,117039448,129723552,2380974,199558.0,17738449.0
2000-03-28,136642064,144137216,127993792,138948336,2954891,213748.0,17738449.0
2000-03-29,136065552,152208976,129723560,138371792,6039189,212861.0,17738449.0
2000-03-30,129147008,131453128,122228400,125687704,1794096,193349.0,17738449.0
2000-03-31,117615872,123958024,116462864,118769120,1215344,182706.0,17738449.0
2000-04-03,117039400,123381488,104931936,104931936,1465233,161420.0,17738449.0
2000-04-04,92363144,98013312,92363144,95707152,1454940,147229.0,17738449.0
2000-04-06,98013352,105508424,92478408,98128656,1426799,150954.0,17738449.0
2000-04-07,102395088,109890264,102395088,109890264,1489925,169047.0,17738449.0
2000-04-10,116462816,122804960,116462816,122804960,1054996,188914.0,17738449.0
2000-04-11,111850424,116462912,108391232,108391232,1199053,172386.0,18338892.0
2000-04-12,103778768,117039408,101472632,114733272,1490852,182472.0,18338892.0
2000-04-14,106084960,110697408,103202288,107699376,764574,171285.0,18338892.0
2000-04-17,94784672,94784672,94784672,94784672,146649,150746.0,18338892.0
2000-04-18,103778768,104931912,89941632,97782728,1229832,155514.0,18338892.0
2000-04-19,104931936,105508472,98013304,100319544,946603,159548.0,18338892.0
2000-04-20,95245880,99166408,94208072,97898040,568761,155697.0,18338892.0
2000-04-21,95130520,108391160,95130520,107238136,1644213,170552.0,18338892.0
2000-04-24,109198400,112772944,105162560,106315656,1194413,169085.0,18338892.0
2000-04-25,103778752,107238056,101472664,106315656,883364,169085.0,18338892.0
2000-04-26,111850464,113003608,102625752,103663528,1271080,164867.0,18338892.0
2000-04-27,98380104,111133128,96558240,100019824,988172,100681.0,18338892.0
2000-04-28,105667592,105667592,94189824,98197968,733916,98847.0,18338892.0
2000-05-02,98197920,101841688,93825456,98926712,2014923,99580.0,18338892.0
2000-05-03,96558264,96558264,90181728,90546176,1279274,91144.0,18338892.0
2000-05-04,89270856,95282984,87084576,92914592,1987345,93528.0,18338892.0
2000-05-08,94918568,101659440,94918568,96740480,1336766,97380.0,18338892.0
2000-05-09,94736392,97469192,93096760,94918632,648974,95546.0,18338892.0
2000-05-10,94918600,103663464,94918600,99291080,1163408,99947.0,18338892.0
2000-05-12,102023768,104756624,97651336,100384192,1540059,101047.0,18338892.0
2000-05-15,101112904,106578504,93278952,94007704,1556350,94629.0,18338892.0
2000-05-16,96558256,100019744,93825432,97104856,814286,97746.0,18338892.0
2000-05-17,97287024,101295104,87449024,87631208,1054042,88210.0,18338892.0
2000-05-18,82165624,85627128,77246640,77246640,761678,83057.0,19588892.0
2000-05-19,70323552,80708136,68137304,77064456,1104229,82861.0,19588892.0
2000-05-22,75424744,75424744,67955176,67955176,518295,73067.0,19588892.0
2000-05-23,61943060,71052280,59938992,70870144,881545,76201.0,19588892.0
2000-05-24,62489616,64675816,62489616,62489616,708987,103696.0,30231961.0
2000-05-25,63764888,69959216,63764888,69959216,1582271,116091.0,30231961.0
2000-05-26,65768908,69048304,61578648,61943060,1378012,102789.0,30231961.0
2000-05-29,54655644,63218304,54655644,62307432,1318496,103393.0,30231961.0
2000-05-30,64675840,69777032,63947092,69777032,1119318,115788.0,30231961.0
2000-05-31,77975384,77975384,76517872,77975384,1200592,129393.0,30231961.0
2000-06-01,78157568,83258744,73602888,79432864,2415773,131811.0,30231961.0
2000-06-02,82894352,86538056,75789144,79979424,2117418,132718.0,30231961.0
2000-06-05,82165632,85627120,81254672,84898432,2327325,140881.0,30231961.0
2000-06-07,84898416,90728368,80343792,87266840,2685167,144811.0,30231961.0
2000-06-08,88724296,90546176,77610952,78886304,1753378,130904.0,30231961.0
2000-06-09,76517880,77975360,73602928,75606968,950051,125463.0,30231961.0
2000-06-12,80708128,84534056,79250680,84534056,1612859,140276.0,30231961.0
2000-06-13,85627112,89817432,74696048,77975384,2753590,129393.0,30231961.0
2000-06-14,81072496,83805240,77975384,79979424,2529654,132718.0,30231961.0
2000-06-15,80890360,81983432,71963200,73602928,1357710,122137.0,30231961.0
2000-06-16,69412624,78157528,67044196,74331672,1520740,123346.0,30231961.0
2000-06-19,74696040,77428800,72874128,74696040,1137550,123951.0,30231961.0
2000-06-20,76517904,83623112,73785120,78886304,3207241,130904.0,30231961.0
2000-06-21,82894328,88177768,79797176,88177768,3496372,146323.0,30231961.0
2000-06-22,88177736,95829544,83805272,84351872,5977256,139974.0,30231961.0
2000-06-23,82894328,86355840,81436856,82712200,1420303,137253.0,30231961.0
2000-06-26,83440880,86902456,83440880,86355912,1865590,143299.0,30231961.0
2000-06-27,88359952,89817424,84716224,85809352,1704650,142393.0,30231961.0
2000-06-28,85991536,87266800,83805312,84169688,1397230,139672.0,30231961.0
2000-06-29,83805312,85262760,79250688,80525976,1038423,133625.0,30231961.0
2000-06-30,81983448,82347808,78339704,80343792,1893530,133323.0,30231961.0
2000-07-03,81801208,86538056,80161608,82712200,2017013,137253.0,30231961.0
2000-07-04,81983408,82165608,77793200,78704120,1321306,130602.0,30231961.0
