KMH(122450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-31,6146,6220,6066,6113,106249,117150.0,12775360.0
2013-02-01,6093,6153,6046,6133,76517,117533.0,12775360.0
2013-02-04,6140,6140,6040,6100,46179,116895.0,12775360.0
2013-02-05,6066,6113,6026,6067,91797,116256.0,12775360.0
2013-02-06,6093,6106,6026,6027,63237,115489.0,12775360.0
2013-02-07,6066,6080,5966,6000,92638,114978.0,12775360.0
2013-02-08,6000,6126,5980,6127,59633,117406.0,12775360.0
2013-02-12,6133,6146,6040,6140,100373,117661.0,12775360.0
2013-02-13,6160,6273,6146,6260,167635,119961.0,12775360.0
2013-02-14,6260,6340,6186,6213,131551,119066.0,12775360.0
2013-02-15,6246,6266,6186,6247,39521,119705.0,12775360.0
2013-02-18,6246,6280,6166,6253,87334,119833.0,12775360.0
2013-02-19,6253,6300,6133,6227,84013,119322.0,12775360.0
2013-02-20,6226,6226,6000,6100,135560,116895.0,12775360.0
2013-02-21,6100,6320,6080,6247,83333,119705.0,12775360.0
2013-02-22,6280,6280,6200,6267,73053,120088.0,12775360.0
2013-02-25,6280,6280,6166,6247,61343,119705.0,12775360.0
2013-02-26,6240,6273,6193,6213,74362,119066.0,12775360.0
2013-02-27,6266,6266,6086,6227,101913,119322.0,12775360.0
2013-02-28,6220,6313,6160,6160,60973,118044.0,12775360.0
2013-03-04,6126,6200,6080,6133,49127,117533.0,12775360.0
2013-03-05,6166,6226,6100,6133,108211,117533.0,12775360.0
2013-03-06,6193,6280,6180,6207,65051,118939.0,12775360.0
2013-03-07,6173,6240,6160,6233,46143,119450.0,12775360.0
2013-03-08,6226,6260,6173,6180,37703,118428.0,12775360.0
2013-03-11,6180,6200,6100,6153,58812,117917.0,12775360.0
2013-03-12,6086,6253,6086,6180,66201,118428.0,12775360.0
2013-03-13,6200,6226,6100,6200,281283,118811.0,12775360.0
2013-03-14,6266,6546,6266,6547,589718,125454.0,12775360.0
2013-03-15,6540,6633,6493,6600,271331,126476.0,12775360.0
2013-03-18,6600,6866,6566,6653,354424,127498.0,12775360.0
2013-03-19,6666,6800,6600,6767,145878,129670.0,12775360.0
2013-03-20,6766,6766,6600,6640,181776,127243.0,12775360.0
2013-03-21,6666,6766,6600,6600,88185,126476.0,12775360.0
2013-03-22,6586,6766,6533,6733,97244,129031.0,12775360.0
2013-03-25,6800,6900,6666,6667,150154,127754.0,12775360.0
2013-03-26,6666,6766,6560,6587,132315,126221.0,12775360.0
2013-03-27,6633,6633,6480,6527,125906,125071.0,12775360.0
2013-03-28,6646,6646,6440,6507,112408,124688.0,12775360.0
2013-03-29,6533,6566,6473,6520,116122,124943.0,12775360.0
2013-04-01,6520,6600,6340,6340,136730,121494.0,12775360.0
2013-04-02,6320,6493,6306,6453,126049,123665.0,12775360.0
2013-04-03,6493,6493,6333,6340,93365,121494.0,12775360.0
2013-04-04,6366,6400,6233,6353,110712,121749.0,12775360.0
2013-04-05,6400,6586,6206,6353,129197,121749.0,12775360.0
2013-04-08,6466,6466,6000,6007,153128,115106.0,12775360.0
2013-04-09,6006,6166,6006,6160,120181,118044.0,12775360.0
2013-04-10,6240,6353,6133,6333,73155,121366.0,12775360.0
2013-04-11,6333,6386,6206,6300,75031,120727.0,12775360.0
2013-04-12,6340,6486,6320,6480,92332,124176.0,12775360.0
2013-04-15,6486,6566,6433,6487,130066,124304.0,12775360.0
2013-04-16,6493,6660,6426,6613,106727,126732.0,12775360.0
2013-04-17,6666,6666,6460,6473,93355,124049.0,12775360.0
2013-04-18,6420,6700,6400,6633,142008,127115.0,12775360.0
2013-04-19,6586,6700,6413,6587,163879,126221.0,12775360.0
2013-04-22,6586,6866,6526,6833,289977,130947.0,12775360.0
2013-04-23,6866,7333,6833,7267,373290,139251.0,12775360.0
2013-04-24,7233,7300,7066,7300,247031,139890.0,12775360.0
2013-04-25,7233,7300,7066,7067,112594,135419.0,12775360.0
2013-04-26,7100,7366,7033,7033,273899,134780.0,12775360.0
2013-04-29,7066,7233,6933,7200,194923,137974.0,12775360.0
2013-04-30,7200,7266,7000,7100,210436,136058.0,12775360.0
2013-05-02,7133,7200,6933,7100,91570,136058.0,12775360.0
2013-05-03,7133,7166,6933,6967,85273,133503.0,12775360.0
2013-05-06,7033,7500,7000,7467,346404,143084.0,12775360.0
2013-05-07,7466,7766,7366,7600,369293,145639.0,12775360.0
2013-05-08,7633,7666,7400,7500,110757,143723.0,12775360.0
2013-05-09,7533,7533,7300,7400,125641,141806.0,12775360.0
2013-05-10,7400,7433,7266,7367,98016,141168.0,12775360.0
2013-05-13,7366,7433,7100,7100,128120,136058.0,12775360.0
2013-05-14,7133,7166,6766,6800,215794,130309.0,12775360.0
2013-05-15,6833,7000,6766,6933,126579,132864.0,12775360.0
2013-05-16,6933,7233,6766,7167,128959,137335.0,12775360.0
2013-05-20,7233,7233,6333,6733,298455,129031.0,12775360.0
2013-05-21,6800,7066,6766,7067,140199,135419.0,12775360.0
2013-05-22,7133,7300,7000,7067,199328,135419.0,12775360.0
2013-05-23,7033,7133,6766,6767,123044,129670.0,12775360.0
2013-05-24,6800,6933,6766,6933,95948,132864.0,12775360.0
2013-05-27,7000,7000,6800,6867,74368,131586.0,12775360.0
2013-05-28,6866,6900,6733,6900,97902,132225.0,12775360.0
2013-05-29,7133,7466,7100,7233,531979,138613.0,12775360.0
2013-05-30,7300,7433,7166,7233,152403,138613.0,12775360.0
2013-05-31,7366,7366,6966,7167,136908,137335.0,12775360.0
2013-06-03,7166,7200,7000,7033,48027,134780.0,12775360.0
2013-06-04,7100,7166,6733,6867,186241,131586.0,12775360.0
2013-06-05,6933,6933,6626,6667,92446,127754.0,12775360.0
2013-06-07,6666,6700,6193,6280,176520,120344.0,12775360.0
2013-06-10,6213,6500,6213,6373,145892,122132.0,12775360.0
2013-06-11,6400,6493,6320,6480,97624,124176.0,12775360.0
2013-06-12,6486,6733,6486,6627,121656,126987.0,12775360.0
2013-06-13,6646,6646,6386,6460,91690,123793.0,12775360.0
2013-06-14,6520,6580,6400,6467,49298,123921.0,12775360.0
2013-06-17,6433,6533,6313,6327,77930,121238.0,12775360.0
2013-06-18,6306,6646,6306,6633,79583,127115.0,12775360.0
2013-06-19,6700,6733,6526,6527,49178,125071.0,12775360.0
2013-06-20,6366,6593,6300,6587,62480,126221.0,12775360.0
2013-06-21,6420,6553,6313,6467,84811,123921.0,12775360.0
2013-06-24,6600,6600,6433,6433,31031,123282.0,12775360.0
2013-06-25,6466,6466,5666,6260,87426,119961.0,12775360.0
2013-06-26,6286,6386,6233,6233,55440,119450.0,12775360.0
2013-06-27,6393,6573,6286,6480,32263,124176.0,12775360.0
2013-06-28,6493,6600,6406,6473,29082,124049.0,12775360.0
2013-07-01,6486,6700,6486,6700,81437,128392.0,12775360.0
2013-07-02,6733,6900,6666,6700,122274,128392.0,12775360.0
2013-07-03,6666,6733,6620,6700,101304,128392.0,12775360.0
2013-07-04,6700,6766,6586,6640,69041,127243.0,12775360.0
2013-07-05,6640,6700,6413,6473,83302,124049.0,12775360.0
2013-07-08,6480,6533,6320,6353,53433,121749.0,12775360.0
2013-07-09,6373,6733,6373,6700,103739,128392.0,12775360.0
2013-07-10,6766,6766,6480,6500,106450,124560.0,12775360.0
2013-07-11,6526,6733,6526,6533,93177,125199.0,12775360.0
2013-07-12,6620,6733,6580,6660,70763,127626.0,12775360.0
2013-07-15,6733,6733,6620,6700,55245,128392.0,12775360.0
2013-07-16,6653,6733,6586,6600,66228,126476.0,12775360.0
2013-07-17,6666,7100,6653,7100,375561,136058.0,12775360.0
2013-07-18,7066,7200,7033,7200,147348,137974.0,12775360.0
2013-07-19,7300,7333,7033,7067,166466,135419.0,12775360.0
2013-07-22,7200,7300,7100,7133,140926,136696.0,12775360.0
2013-07-23,7200,7400,7133,7167,204584,137335.0,12775360.0
2013-07-24,7166,7166,6966,7067,158799,135419.0,12775360.0
2013-07-25,7100,7266,7033,7167,112434,137335.0,12775360.0
2013-07-26,7266,7300,7166,7200,83359,137974.0,12775360.0
2013-07-29,7266,7266,6933,7000,112614,134141.0,12775360.0
2013-07-30,6966,7100,6900,7033,90584,134780.0,12775360.0
2013-07-31,7033,7100,6900,6967,91446,133503.0,12775360.0
2013-08-01,6933,7166,6900,7133,133517,136696.0,12775360.0
2013-08-02,7166,7266,7100,7233,113549,138613.0,12775360.0
2013-08-05,7233,7366,7133,7267,134643,139251.0,12775360.0
2013-08-06,7300,7400,7233,7367,141810,141168.0,12775360.0
2013-08-07,7366,7566,7333,7467,231134,143084.0,12775360.0
2013-08-08,7466,7566,7333,7400,97314,141806.0,12775360.0
2013-08-09,7433,7466,7266,7333,97976,140529.0,12775360.0
2013-08-12,7400,7466,7266,7333,65299,140529.0,12775360.0
2013-08-13,7433,7533,7333,7533,126580,144362.0,12775360.0
2013-08-14,7566,7600,7466,7467,85664,143084.0,12775360.0
2013-08-16,7333,7433,7300,7400,87423,141806.0,12775360.0
2013-08-19,7466,7500,7233,7467,118204,143084.0,12775360.0
2013-08-20,7500,7733,7400,7400,245319,141806.0,12775360.0
2013-08-21,7466,7533,7133,7333,234339,140529.0,12775360.0
2013-08-22,7266,7366,7000,7100,160232,136058.0,12775360.0
2013-08-23,7233,7266,7133,7233,84478,138613.0,12775360.0
2013-08-26,7233,7300,7166,7300,78563,139890.0,12775360.0
2013-08-27,7200,7300,6800,6867,201734,131586.0,12775360.0
2013-08-28,6660,7000,6460,6733,241819,129031.0,12775360.0
2013-08-29,6733,6900,6700,6767,70483,129670.0,12775360.0
2013-08-30,6733,6900,6700,6833,58655,130947.0,12775360.0
2013-09-02,6866,6966,6866,6900,29536,132225.0,12775360.0
2013-09-03,6900,7333,6866,7233,152703,138613.0,12775360.0
2013-09-04,7233,7333,7066,7233,113129,138613.0,12775360.0
2013-09-05,7400,7433,7100,7167,97301,137335.0,12775360.0
2013-09-06,7166,7200,6900,7033,77759,134780.0,12775360.0
2013-09-09,7033,7133,6966,6967,49519,133503.0,12775360.0
2013-09-10,7033,7266,7033,7100,67307,136058.0,12775360.0
2013-09-11,7166,7333,7066,7233,131888,138613.0,12775360.0
2013-09-12,7300,7333,7133,7233,73994,138613.0,12775360.0
2013-09-13,7166,7400,7166,7333,120718,140529.0,12775360.0
2013-09-16,7366,7466,7166,7167,149464,137335.0,12775360.0
2013-09-17,7233,7333,7166,7300,53470,139890.0,12775360.0
2013-09-23,7333,7366,7100,7133,133582,136696.0,12775360.0
2013-09-24,7166,7233,7033,7133,76470,136696.0,12775360.0
2013-09-25,7100,7133,6933,7000,85874,134141.0,12775360.0
2013-09-26,6966,7133,6900,7067,111824,135419.0,12775360.0
2013-09-27,7100,7133,6966,7100,68219,136058.0,12775360.0
2013-09-30,7100,7133,6966,7033,94740,134780.0,12775360.0
2013-10-01,7066,7066,6660,6867,130052,131586.0,12775360.0
2013-10-02,6900,7000,6800,6800,76940,130309.0,12775360.0
2013-10-04,6800,6933,6700,6767,60543,129670.0,12775360.0
2013-10-07,6700,6933,6700,6833,53462,130947.0,12775360.0
2013-10-08,6800,6900,6800,6900,84967,132225.0,12775360.0
2013-10-10,6900,7000,6766,6800,61536,130309.0,12775360.0
2013-10-11,6833,6933,6766,6800,59935,130309.0,12775360.0
2013-10-14,6733,6833,6666,6733,101894,129031.0,12775360.0
2013-10-15,6800,6900,6733,6833,40755,130947.0,12775360.0
2013-10-16,6833,6866,6700,6767,61366,129670.0,12775360.0
2013-10-17,6800,6833,6533,6567,157903,125837.0,12775360.0
2013-10-18,6586,6733,6586,6700,30268,128392.0,12775360.0
2013-10-21,6733,6766,6586,6593,47842,126348.0,12775360.0
2013-10-22,6513,6766,6513,6767,70371,129670.0,12775360.0
2013-10-23,6733,6733,6566,6640,71695,127243.0,12775360.0
2013-10-24,6646,6666,6573,6660,46198,127626.0,12775360.0
2013-10-25,6700,6966,6580,6867,103613,131586.0,12775360.0
2013-10-28,6833,6900,6666,6833,45069,130947.0,12775360.0
2013-10-29,6833,6833,6593,6700,132722,128392.0,12775360.0
2013-10-30,6700,6766,6666,6700,41355,128392.0,12775360.0
2013-10-31,6700,6733,6600,6647,62983,127370.0,12775360.0
2013-11-01,6666,6700,6633,6700,45326,128392.0,12775360.0
2013-11-04,6733,6766,6586,6640,69005,127243.0,12775360.0
2013-11-05,6646,6700,6586,6647,35954,127370.0,12775360.0
2013-11-06,6646,6733,6640,6660,29043,127626.0,12775360.0
2013-11-07,6660,6733,6626,6667,41288,127754.0,12775360.0
2013-11-08,6653,6700,6613,6627,30615,126987.0,12775360.0
2013-11-11,6600,6666,6553,6553,41658,125582.0,12775360.0
2013-11-12,6466,6800,6466,6800,65041,130309.0,12775360.0
2013-11-13,6800,6800,6620,6700,48668,128392.0,12775360.0
2013-11-14,6600,6633,5700,5700,768990,109229.0,12775360.0
2013-11-15,5500,5773,5386,5667,568575,108591.0,12775360.0
2013-11-18,5753,5833,5646,5727,235677,109740.0,12775360.0
2013-11-19,5666,5786,5666,5740,105183,109996.0,12775360.0
2013-11-20,5686,5833,5686,5707,114617,109357.0,12775360.0
2013-11-21,5720,5760,5566,5687,115582,108974.0,12775360.0
2013-11-22,5740,5740,5520,5647,153135,108207.0,12775360.0
2013-11-25,5646,5673,5553,5600,140333,107313.0,12775360.0
2013-11-26,5633,5680,5600,5627,54875,107824.0,12775360.0
2013-11-27,5620,5673,5426,5520,230886,105780.0,12775360.0
2013-11-28,5560,5633,5460,5520,144483,105780.0,12775360.0
2013-11-29,5520,5546,5440,5527,148689,105908.0,12775360.0
2013-12-02,5506,5540,5166,5207,189679,99776.0,12775360.0
2013-12-03,5160,5253,4733,5060,507049,96965.0,12775360.0
2013-12-04,5000,5193,5000,5193,104021,99520.0,12775360.0
2013-12-05,5140,5353,5140,5273,47973,101053.0,12775360.0
2013-12-06,5240,5413,5226,5227,49531,100159.0,12775360.0
2013-12-09,5226,5360,5080,5207,40034,99776.0,12775360.0
2013-12-10,5200,5286,5100,5253,33140,100670.0,12775360.0
2013-12-11,5353,5353,5193,5200,64352,99648.0,12775360.0
2013-12-12,5206,5206,5053,5187,32678,99392.0,12775360.0
2013-12-13,5140,5280,5140,5227,45482,100159.0,12775360.0
2013-12-16,5286,5486,5280,5320,94368,101947.0,12775360.0
2013-12-17,5400,5400,5166,5333,47136,102203.0,12775360.0
2013-12-18,5320,5333,5186,5273,28481,101053.0,12775360.0
2013-12-19,5300,5326,5213,5280,30413,101181.0,12775360.0
2013-12-20,5280,5286,5180,5273,37302,101053.0,12775360.0
2013-12-23,5246,5306,4933,5127,164417,98243.0,12775360.0
2013-12-24,5146,5166,5033,5100,42277,97732.0,12775360.0
2013-12-26,5133,5180,5020,5133,84903,98370.0,12775360.0
2013-12-27,5133,5326,5133,5313,46651,101820.0,12775360.0
2013-12-30,5273,5380,5273,5353,38617,102586.0,12775360.0
2014-01-02,5340,5386,5300,5340,22496,102331.0,12775360.0
2014-01-03,5340,5553,5340,5533,83303,106035.0,12775360.0
2014-01-06,5533,5740,5486,5707,147320,109357.0,12775360.0
2014-01-07,5746,5746,5606,5707,32445,109357.0,12775360.0
2014-01-08,5706,5833,5666,5800,98452,111146.0,12775360.0
2014-01-09,5833,5833,5733,5760,45603,110379.0,12775360.0
2014-01-10,5800,5840,5606,5667,40219,108591.0,12775360.0
2014-01-13,5680,5713,5620,5673,57981,108718.0,12775360.0
2014-01-14,5673,5813,5673,5747,42924,110124.0,12775360.0
2014-01-15,5840,5840,5720,5760,33639,110379.0,12775360.0
2014-01-16,5786,5786,5673,5700,32558,109229.0,12775360.0
2014-01-17,5706,5733,5633,5720,41083,109613.0,12775360.0
2014-01-20,5733,5786,5686,5733,34998,109868.0,12775360.0
2014-01-21,5733,5766,5646,5733,37149,109868.0,12775360.0
2014-01-22,5733,5760,5666,5727,29229,109740.0,12775360.0
2014-01-23,5726,5860,5726,5827,71205,111657.0,12775360.0
2014-01-24,5826,5893,5760,5827,40123,111657.0,12775360.0
2014-01-27,5780,5780,5646,5667,37904,108591.0,12775360.0
2014-01-28,5653,5700,5540,5667,58942,108591.0,12775360.0
2014-01-29,5673,5933,5673,5867,79518,112423.0,12775360.0
2014-02-03,5953,5986,5853,5887,75994,112806.0,12775360.0
2014-02-04,5820,5973,5746,5973,67850,114467.0,12775360.0
2014-02-05,5993,6086,5953,6053,80196,116000.0,12775360.0
2014-02-06,6066,6066,5953,6027,52426,115489.0,12775360.0
2014-02-07,6066,6066,6000,6027,38596,115489.0,12775360.0
2014-02-10,6006,6093,5940,6007,83387,115106.0,12775360.0
2014-02-11,6026,6066,5960,6047,32427,115873.0,12775360.0
2014-02-12,6080,6226,6053,6220,83624,119194.0,12775360.0
2014-02-13,6220,6260,6133,6220,44519,119194.0,12775360.0
2014-02-14,6266,6353,6133,6133,48696,117533.0,12775360.0
2014-02-17,6200,6200,6066,6113,43881,117150.0,12775360.0
2014-02-18,6120,6173,6093,6167,42736,118172.0,12775360.0
2014-02-19,6253,6400,6166,6387,139024,122388.0,12775360.0
2014-02-20,6373,6480,6346,6467,65522,123921.0,12775360.0
2014-02-21,6473,6513,6400,6480,76740,124176.0,12775360.0
2014-02-24,6546,6600,6466,6540,53521,125326.0,12775360.0
2014-02-25,6540,6613,6473,6580,63371,126093.0,12775360.0
2014-02-26,6580,6580,6213,6333,163220,121366.0,12775360.0
2014-02-27,6273,6413,6253,6327,90101,121238.0,12775360.0
2014-02-28,6400,6400,6126,6127,84200,117406.0,12775360.0
2014-03-03,6080,6200,5966,6007,122523,115106.0,12775360.0
2014-03-04,6033,6240,6000,6240,69985,119577.0,12775360.0
2014-03-05,6240,6260,5960,6033,111969,115617.0,12775360.0
2014-03-06,6060,6100,5946,6060,84532,116128.0,12775360.0
2014-03-07,6113,6140,5953,6047,122513,115873.0,12775360.0
2014-03-10,6006,6066,5853,5873,99056,112551.0,12775360.0
2014-03-11,5900,5920,5813,5900,106436,113062.0,12775360.0
2014-03-12,5900,5933,5693,5820,118521,111529.0,12775360.0
2014-03-13,5820,5820,5673,5800,90471,111146.0,12775360.0
2014-03-14,5686,5820,5666,5787,76032,110890.0,12775360.0
2014-03-17,5786,5833,5700,5780,29697,110762.0,12775360.0
2014-03-18,5753,5833,5713,5780,54330,110762.0,12775360.0
2014-03-19,5780,5833,5666,5700,73452,109229.0,12775360.0
2014-03-20,5666,5753,5613,5680,51904,108846.0,12775360.0
2014-03-21,5653,5713,5653,5693,29389,109102.0,12775360.0
2014-03-24,5666,6033,5633,6033,176384,115617.0,12775360.0
2014-03-25,6033,6066,5906,6067,60627,116256.0,12775360.0
2014-03-26,6066,6093,5966,6027,54726,115489.0,12775360.0
2014-03-27,5986,6066,5900,6013,53916,115234.0,12775360.0
2014-03-28,6000,6026,5926,5987,31022,114723.0,12775360.0
2014-03-31,5986,6060,5913,5967,38574,114339.0,12775360.0
2014-04-01,6013,6013,5846,5847,49010,112040.0,12775360.0
2014-04-02,5866,6033,5833,5980,93176,114595.0,12775360.0
2014-04-03,5980,6033,5913,5920,37362,113445.0,12775360.0
2014-04-04,6020,6180,5966,6140,133790,117661.0,12775360.0
2014-04-07,6133,6246,6073,6173,90757,118300.0,12775360.0
2014-04-08,6120,6226,6086,6167,74921,118172.0,12775360.0
2014-04-09,6153,6266,6153,6173,77246,118300.0,12775360.0
2014-04-10,6260,6260,6146,6167,38063,118172.0,12775360.0
2014-04-11,6146,6180,6073,6160,36136,118044.0,12775360.0
2014-04-14,6113,6246,6113,6167,45115,118172.0,12775360.0
2014-04-15,6173,6220,6093,6167,62323,118172.0,12775360.0
2014-04-16,6173,6280,6173,6240,75060,119577.0,12775360.0
2014-04-17,6300,6300,6146,6213,44733,119066.0,12775360.0
2014-04-18,6233,6233,6080,6120,77685,117278.0,12775360.0
2014-04-21,6100,6133,6093,6100,19884,116895.0,12775360.0
2014-04-22,6133,6180,6086,6127,26945,117406.0,12775360.0
2014-04-23,6166,6166,6000,6000,83919,114978.0,12775360.0
2014-04-24,6000,6066,5820,5907,43909,113190.0,12775360.0
2014-04-25,5953,6013,5860,5880,36977,112679.0,12775360.0
2014-04-28,5866,5953,5866,5887,32416,112806.0,12775360.0
2014-04-29,5880,6000,5880,5980,34373,114595.0,12775360.0
2014-04-30,5993,6046,5946,5980,44991,114595.0,12775360.0
2014-05-02,5973,6033,5900,5967,28150,114339.0,12775360.0
2014-05-07,5980,5993,5766,5913,37408,113317.0,12775360.0
2014-05-08,5913,5946,5820,5927,21198,113573.0,12775360.0
2014-05-09,5920,6013,5886,5907,32716,113190.0,12775360.0
2014-05-12,5926,6026,5846,5880,47485,112679.0,12775360.0
2014-05-13,5940,5940,5726,5840,81992,111912.0,12775360.0
2014-05-14,5840,5880,5773,5840,37527,111912.0,12775360.0
2014-05-15,5846,5920,5820,5913,42773,113317.0,12775360.0
2014-05-16,5806,5913,5753,5893,71022,112934.0,12775360.0
2014-05-19,5920,5926,5766,5800,69621,111146.0,12775360.0
2014-05-20,5793,5833,5666,5760,48264,110379.0,12775360.0
2014-05-21,5713,5833,5706,5740,22730,109996.0,12775360.0
2014-05-22,5740,5793,5693,5693,25522,109102.0,12775360.0
2014-05-23,5733,5800,5700,5733,24482,109868.0,12775360.0
2014-05-26,5793,5793,5746,5787,23928,110890.0,12775360.0
2014-05-27,5806,5806,5580,5613,57321,107569.0,12775360.0
2014-05-28,5613,5753,5446,5467,65660,104758.0,12775360.0
2014-05-29,5513,5626,5466,5513,36187,105652.0,12775360.0
2014-05-30,5520,5546,5373,5493,69322,105269.0,12775360.0
2014-06-02,5493,5493,5300,5327,59822,102075.0,12775360.0
2014-06-03,5386,5386,5260,5333,34261,102203.0,12775360.0
2014-06-05,5333,5373,5240,5267,36915,100925.0,12775360.0
2014-06-09,5273,5386,5260,5367,49911,102842.0,12775360.0
2014-06-10,5366,5433,5320,5433,31034,104119.0,12775360.0
2014-06-11,5433,5520,5426,5520,36021,105780.0,12775360.0
2014-06-12,5513,5513,5413,5513,11055,105652.0,12775360.0
2014-06-13,5466,5580,5433,5547,24029,106291.0,12775360.0
2014-06-16,5506,5613,5506,5613,55633,107569.0,12775360.0
2014-06-17,5580,5640,5566,5600,23612,107313.0,12775360.0
2014-06-18,5653,5653,5546,5580,8191,106930.0,12775360.0
2014-06-19,5573,5606,5533,5567,20460,106674.0,12775360.0
2014-06-20,5506,5546,5446,5453,19711,104502.0,12775360.0
2014-06-23,5453,5526,5400,5433,23896,104119.0,12775360.0
2014-06-24,5440,5486,5393,5433,35818,104119.0,12775360.0
2014-06-25,5426,5553,5420,5527,29067,105908.0,12775360.0
2014-06-26,5526,5620,5526,5607,21838,107441.0,12775360.0
2014-06-27,5626,5693,5553,5653,61053,108335.0,12775360.0
2014-06-30,5693,5753,5666,5733,38554,109868.0,12775360.0
2014-07-01,5766,5780,5700,5740,57581,109996.0,12775360.0
2014-07-02,5766,5920,5753,5867,89939,112423.0,12775360.0
2014-07-03,5806,5893,5806,5893,52091,112934.0,12775360.0
2014-07-04,5893,5953,5853,5867,65486,112423.0,12775360.0
2014-07-07,5866,5913,5720,5820,47283,111529.0,12775360.0
2014-07-08,5820,5820,5760,5820,28175,111529.0,12775360.0
2014-07-09,5766,5833,5733,5827,34519,111657.0,12775360.0
2014-07-10,5813,5980,5813,5927,43319,113573.0,12775360.0
2014-07-11,5913,5933,5693,5707,79102,109357.0,12775360.0
2014-07-14,5700,5760,5526,5547,87528,106291.0,12775360.0
2014-07-15,5553,5600,5386,5547,130902,106291.0,12775360.0
2014-07-16,5500,5606,5500,5580,35802,106930.0,12775360.0
2014-07-17,5553,5573,5446,5487,70302,105141.0,12775360.0
2014-07-18,5466,5560,5433,5487,31041,105141.0,12775360.0
2014-07-21,5486,5500,5320,5433,93984,104119.0,12775360.0
2014-07-22,5393,5466,5393,5460,24113,104630.0,12775360.0
2014-07-23,5473,5473,5386,5413,46919,103736.0,12775360.0
2014-07-24,5393,5400,5333,5347,44761,102458.0,12775360.0
2014-07-25,5360,5393,5313,5333,38087,102203.0,12775360.0
2014-07-28,5380,5453,5346,5400,42255,103480.0,12775360.0
2014-07-29,5366,5400,5326,5340,36220,102331.0,12775360.0
2014-07-30,5353,5446,5353,5420,27495,103864.0,12775360.0
2014-07-31,5373,5820,5373,5713,318679,109485.0,12775360.0
2014-08-01,5646,6340,5646,6247,470001,119705.0,12775360.0
2014-08-04,6273,6326,6160,6267,266973,120088.0,12775360.0
2014-08-05,6186,6220,6000,6047,167880,115873.0,12775360.0
2014-08-06,5980,6026,5860,5933,209399,113701.0,12775360.0
2014-08-07,5966,6086,5840,5920,120718,113445.0,12775360.0
2014-08-08,5880,5953,5653,5827,88560,111657.0,12775360.0
2014-08-11,5866,6060,5833,5907,91556,113190.0,12775360.0
2014-08-12,5913,5926,5706,5767,93244,110507.0,12775360.0
2014-08-13,5766,5886,5666,5747,107078,110124.0,12775360.0
2014-08-14,5760,5933,5720,5867,62062,112423.0,12775360.0
2014-08-18,5960,6046,5853,6020,92988,115362.0,12775360.0
2014-08-19,5973,6086,5940,6047,76321,115873.0,12775360.0
2014-08-20,6013,6133,5993,6060,79571,116128.0,12775360.0
2014-08-21,6060,6093,5933,6067,64398,116256.0,12775360.0
2014-08-22,6066,6180,6040,6153,92398,117917.0,12775360.0
2014-08-25,6166,6193,5973,6053,73492,116000.0,12775360.0
2014-08-26,6053,6053,5893,5900,57125,113062.0,12775360.0
2014-08-27,5906,6246,5906,6193,200103,118683.0,12775360.0
2014-08-28,6166,6406,6120,6120,146029,117278.0,12775360.0
2014-08-29,6166,6193,6086,6167,48955,118172.0,12775360.0
2014-09-01,6140,6160,5940,6013,100917,115234.0,12775360.0
2014-09-02,6066,6080,5960,6013,61924,115234.0,12775360.0
2014-09-03,6020,6220,5886,6200,116078,118811.0,12775360.0
2014-09-04,6293,6333,6206,6267,98188,120088.0,12775360.0
2014-09-05,6266,6266,6146,6240,73719,119577.0,12775360.0
2014-09-11,6260,6286,6120,6160,55920,118044.0,12775360.0
2014-09-12,6133,6213,6060,6213,48382,119066.0,12775360.0
2014-09-15,6400,6406,6273,6313,69781,120983.0,12775360.0
2014-09-16,6266,6326,6180,6253,44670,119833.0,12775360.0
2014-09-17,6253,6253,6140,6200,69757,118811.0,12775360.0
2014-09-18,6133,6200,6093,6160,60973,118044.0,12775360.0
2014-09-19,6160,6166,6033,6080,54170,116511.0,12775360.0
2014-09-22,6046,6093,5993,6040,71749,115745.0,12775360.0
2014-09-23,6040,6106,5986,6040,69672,115745.0,12775360.0
2014-09-24,6033,6033,5906,5993,83098,114850.0,12775360.0
2014-09-25,6006,6073,5920,6047,72033,115873.0,12775360.0
2014-09-26,5993,6073,5973,6013,25758,115234.0,12775360.0
2014-09-29,6060,6146,5960,6013,59227,115234.0,12775360.0
2014-09-30,6046,6046,5920,6000,52522,114978.0,12775360.0
2014-10-01,5960,6026,5866,5907,38266,113190.0,12775360.0
2014-10-02,5873,5880,5720,5767,43063,110507.0,12775360.0
2014-10-06,5766,5766,5566,5640,66914,108080.0,12775360.0
2014-10-07,5626,5833,5626,5813,38837,111401.0,12775360.0
2014-10-08,5806,6060,5800,5927,39593,113573.0,12775360.0
2014-10-10,5973,5973,5660,5907,52837,113190.0,12775360.0
2014-10-13,5753,5866,5673,5847,38805,112040.0,12775360.0
2014-10-14,5800,6053,5800,6000,34936,114978.0,12775360.0
2014-10-15,5986,5986,5893,5980,19472,114595.0,12775360.0
2014-10-16,5960,6060,5873,6020,22554,115362.0,12775360.0
2014-10-17,6000,6020,5886,5947,32445,113956.0,12775360.0
2014-10-20,5886,5986,5873,5933,22537,113701.0,12775360.0
2014-10-21,5993,6000,5860,5920,18339,113445.0,12775360.0
2014-10-22,5920,5920,5846,5920,33222,113445.0,12775360.0
