캐스텍코리아(071850),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-03,8080,8900,8080,8580,867611,106161.0,12373089.0
2014-09-04,8530,8570,8230,8330,340567,103068.0,12373089.0
2014-09-05,8340,8490,8320,8350,109021,103315.0,12373089.0
2014-09-11,8350,8420,8210,8250,99107,102078.0,12373089.0
2014-09-12,8300,8300,7940,7940,202792,98242.0,12373089.0
2014-09-15,7950,8000,7680,7750,156927,95891.0,12373089.0
2014-09-16,7700,8180,7700,8180,131869,101212.0,12373089.0
2014-09-17,8180,8320,8020,8240,195149,101954.0,12373089.0
2014-09-18,8260,8940,8080,8770,836587,108512.0,12373089.0
2014-09-19,8820,9250,8550,9190,741634,113709.0,12373089.0
2014-09-22,9190,9190,8880,8880,194189,109873.0,12373089.0
2014-09-23,8880,9090,8760,8910,221694,110244.0,12373089.0
2014-09-24,8860,8980,8660,8910,175344,110244.0,12373089.0
2014-09-25,9010,9450,8940,8940,490952,110615.0,12373089.0
2014-09-26,8850,9080,8680,8940,197224,110615.0,12373089.0
2014-09-29,9200,9420,8930,9380,570906,116060.0,12373089.0
2014-09-30,9440,9570,9240,9530,398840,117916.0,12373089.0
2014-10-01,9520,9530,9150,9270,219428,114699.0,12373089.0
2014-10-02,9200,9320,8860,8900,250410,110120.0,12373089.0
2014-10-06,8990,9030,8680,9030,123094,111729.0,12373089.0
2014-10-07,9030,9390,8830,8960,101571,110863.0,12373089.0
2014-10-08,8970,9110,8830,9090,103047,112471.0,12373089.0
2014-10-10,9100,9190,8730,8930,135997,110492.0,12373089.0
2014-10-13,8930,8930,8550,8670,145594,107275.0,12373089.0
2014-10-14,8670,9080,8670,9080,123730,112348.0,12373089.0
2014-10-15,9050,9180,8910,9000,155236,111358.0,12373089.0
2014-10-16,8920,9070,8710,8990,115722,111234.0,12373089.0
2014-10-17,9040,9200,8730,8740,173674,108141.0,12373089.0
2014-10-20,8930,8930,8630,8930,308674,110492.0,12373089.0
2014-10-21,8930,9190,8790,9170,176161,113461.0,12373089.0
2014-10-22,9280,9380,9060,9150,253928,113214.0,12373089.0
2014-10-23,9250,9270,9070,9240,182396,114327.0,12373089.0
2014-10-24,9220,9240,8870,9050,194989,111976.0,12373089.0
2014-10-27,9120,9560,9020,9540,339439,118039.0,12373089.0
2014-10-28,9630,9750,9450,9540,238604,118039.0,12373089.0
2014-10-29,9480,10200,9260,10150,804468,125587.0,12373089.0
2014-10-30,10150,10300,9940,10000,421203,123731.0,12373089.0
2014-10-31,9990,10050,9620,10050,330060,124350.0,12373089.0
2014-11-03,10100,10150,9320,9760,506059,120761.0,12373089.0
2014-11-04,9750,9970,9350,9970,696579,123360.0,12373089.0
2014-11-05,9970,10000,9350,9350,530555,115688.0,12373089.0
2014-11-06,8850,9040,8010,8090,913975,100098.0,12373089.0
2014-11-07,8090,8450,7910,8120,416482,100469.0,12373089.0
2014-11-10,8300,8640,8100,8340,224370,103192.0,12373089.0
2014-11-11,8370,8410,8180,8300,112677,102697.0,12373089.0
2014-11-12,8310,8410,8130,8130,111433,100593.0,12373089.0
2014-11-13,8180,8380,8130,8200,98311,101459.0,12373089.0
2014-11-14,8200,8220,7750,7820,247225,96758.0,12373089.0
2014-11-17,7900,7990,7750,7860,78604,97252.0,12373089.0
2014-11-18,7930,8040,7840,8010,74362,99108.0,12373089.0
2014-11-19,8050,8060,7800,7840,90003,97005.0,12373089.0
2014-11-20,7820,7990,7500,7500,230791,92798.0,12373089.0
2014-11-21,7500,7680,7400,7580,117203,93788.0,12373089.0
2014-11-24,7550,7670,7550,7590,81409,93912.0,12373089.0
2014-11-25,7670,7930,7670,7730,94509,95644.0,12373089.0
2014-11-26,7800,7800,7650,7670,39397,94902.0,12373089.0
2014-11-27,7680,7900,7660,7900,79127,97747.0,12373089.0
2014-11-28,7940,8080,7790,8080,85741,99975.0,12373089.0
2014-12-01,7960,8030,7680,7720,76943,95520.0,12373089.0
2014-12-02,7750,7750,7540,7590,42378,93912.0,12373089.0
2014-12-03,7670,7690,7540,7650,32487,94654.0,12373089.0
2014-12-04,7610,7740,7610,7680,59126,95025.0,12373089.0
2014-12-05,7620,7700,7530,7620,82986,94283.0,12373089.0
2014-12-08,7670,7670,7400,7440,118837,92056.0,12373089.0
2014-12-09,7450,7460,7270,7320,150637,90571.0,12373089.0
2014-12-10,7260,7570,7180,7520,155598,93046.0,12373089.0
2014-12-11,7500,7500,7270,7320,91606,90571.0,12373089.0
2014-12-12,7350,7420,7200,7380,85438,91313.0,12373089.0
2014-12-15,7380,7380,7060,7140,114643,88344.0,12373089.0
2014-12-16,7100,7140,6670,6720,231598,83147.0,12373089.0
2014-12-17,6740,6970,6710,6830,113760,84508.0,12373089.0
2014-12-18,6850,6920,6770,6880,38740,85127.0,12373089.0
2014-12-19,6980,6980,6820,6860,32635,84879.0,12373089.0
2014-12-22,6920,6920,6660,6710,51430,83023.0,12373089.0
2014-12-23,6720,6940,6720,6880,50673,85127.0,12373089.0
2014-12-24,6930,6930,6800,6880,50700,85127.0,12373089.0
2014-12-26,6930,7000,6800,6880,61492,85127.0,12373089.0
2014-12-29,6910,6910,6590,6630,158483,82034.0,12373089.0
2014-12-30,6660,6680,6480,6560,44562,81167.0,12373089.0
2015-01-02,6580,6830,6570,6750,73384,83518.0,12373089.0
2015-01-05,6800,6840,6650,6680,54300,82652.0,12373089.0
2015-01-06,6650,6970,6650,6810,139336,84261.0,12373089.0
2015-01-07,6840,7280,6840,7210,215551,89210.0,12373089.0
2015-01-08,7290,7570,7280,7560,175792,93541.0,12373089.0
2015-01-09,7670,7690,7410,7510,101551,92922.0,12373089.0
2015-01-12,7520,7580,7310,7330,90735,90695.0,12373089.0
2015-01-13,7400,7400,7160,7240,59266,89581.0,12373089.0
2015-01-14,7210,7280,7070,7090,79513,87725.0,12373089.0
2015-01-15,7070,7430,7070,7400,82630,91561.0,12373089.0
2015-01-16,7330,7420,7270,7310,44061,90447.0,12373089.0
2015-01-19,7390,7400,7210,7220,50417,89334.0,12373089.0
2015-01-20,7200,7400,7060,7330,115594,90695.0,12373089.0
2015-01-21,7300,7540,7280,7310,120531,90447.0,12373089.0
2015-01-22,7340,7490,7220,7380,87636,91313.0,12373089.0
2015-01-23,7380,7480,7170,7280,85499,90076.0,12373089.0
2015-01-26,7200,7240,6540,6700,443748,82900.0,12373089.0
2015-01-27,6700,6850,6600,6700,192719,82900.0,12373089.0
2015-01-28,6710,6760,6600,6710,170933,83023.0,12373089.0
2015-01-29,6700,6770,6670,6760,127370,83642.0,12373089.0
2015-01-30,6780,6830,6690,6730,80251,83271.0,12373089.0
2015-02-02,6700,6830,6660,6790,104347,84013.0,12373089.0
2015-02-03,6870,7030,6750,6990,173502,86488.0,12373089.0
2015-02-04,7050,7270,6990,7150,231528,88468.0,12373089.0
2015-02-05,7190,7200,7010,7090,76761,87725.0,12373089.0
2015-02-06,7120,7120,7010,7090,59801,87725.0,12373089.0
2015-02-09,7090,7140,6890,6930,89954,85746.0,12373089.0
2015-02-10,6960,7010,6820,6830,125293,84508.0,12373089.0
2015-02-11,6830,7070,6830,7010,80516,86735.0,12373089.0
2015-02-12,7010,7260,6970,7250,118574,89705.0,12373089.0
2015-02-13,7370,7390,7210,7330,166607,90695.0,12373089.0
2015-02-16,7410,7410,7180,7180,103755,88839.0,12373089.0
2015-02-17,7250,7250,6970,7050,114098,87230.0,12373089.0
2015-02-23,7070,7380,7020,7280,109938,90076.0,12373089.0
2015-02-24,7280,7370,7200,7260,61475,89829.0,12373089.0
2015-02-25,7260,7330,7130,7220,59311,89334.0,12373089.0
2015-02-26,7200,7370,7200,7360,179544,91066.0,12373089.0
2015-02-27,7410,7690,7400,7670,402640,94902.0,12373089.0
2015-03-02,7770,7830,7580,7700,200244,95273.0,12373089.0
2015-03-03,7700,7970,7700,7860,299227,97252.0,12373089.0
2015-03-04,7920,8140,7780,7860,281891,97252.0,12373089.0
2015-03-05,7860,7930,7640,7710,228777,95397.0,12373089.0
2015-03-06,7710,7950,7710,7850,137389,97129.0,12373089.0
2015-03-09,7890,8240,7750,8010,284492,99108.0,12373089.0
2015-03-10,8130,8350,7950,8270,373189,102325.0,12373089.0
2015-03-11,8250,8280,8080,8280,135499,102449.0,12373089.0
2015-03-12,8300,8350,8100,8190,117317,101336.0,12373089.0
2015-03-13,8230,8250,7990,8230,126354,101831.0,12373089.0
2015-03-16,8160,8300,7960,7960,134124,98490.0,12373089.0
2015-03-17,7970,8190,7950,8090,146625,100098.0,12373089.0
2015-03-18,8170,8180,7900,7900,89473,97747.0,12373089.0
2015-03-19,7930,7990,7660,7900,118927,97747.0,12373089.0
2015-03-20,8010,8080,7790,7870,87340,97376.0,12373089.0
2015-03-23,7870,8120,7870,8000,93296,98985.0,12373089.0
2015-03-24,8050,8050,7660,7710,195617,95397.0,12373089.0
2015-03-25,7750,7820,7660,7730,136795,95644.0,12373089.0
2015-03-26,7660,7820,7660,7680,87629,95025.0,12373089.0
2015-03-27,7740,7740,7480,7510,111372,92922.0,12373089.0
2015-03-30,7510,7800,7480,7800,114651,96510.0,12373089.0
2015-03-31,7900,7900,7640,7680,92105,95025.0,12373089.0
2015-04-01,7630,7740,7500,7610,106217,94159.0,12373089.0
2015-04-02,7580,7640,7460,7640,125357,94530.0,12373089.0
2015-04-03,7650,7820,7640,7800,134503,96510.0,12373089.0
2015-04-06,7950,8000,7750,7790,129455,96386.0,12373089.0
2015-04-07,7930,8340,7870,8340,711567,103192.0,12373089.0
2015-04-08,8390,8570,8310,8530,401327,105542.0,12373089.0
2015-04-09,8640,8650,8260,8300,343754,102697.0,12373089.0
2015-04-10,8300,8510,8250,8350,176162,103315.0,12373089.0
2015-04-13,8350,8430,8120,8230,180120,101831.0,12373089.0
2015-04-14,8240,8410,8120,8270,208031,102325.0,12373089.0
2015-04-15,8330,8610,8270,8610,278603,106532.0,12373089.0
2015-04-16,8610,8700,8500,8690,246392,107522.0,12373089.0
2015-04-17,8620,8770,8560,8590,194958,106285.0,12373089.0
2015-04-20,8460,8550,8280,8290,192682,102573.0,12373089.0
2015-04-21,8370,8440,8250,8430,122706,104305.0,12373089.0
2015-04-22,8470,8470,7980,8150,230614,100841.0,12373089.0
2015-04-23,8200,8200,7960,8040,122440,99480.0,12373089.0
2015-04-24,8190,8510,8120,8300,182327,102697.0,12373089.0
2015-04-27,8440,8710,8370,8710,255476,107770.0,12373089.0
2015-04-28,8750,8880,8600,8730,306883,108017.0,12373089.0
2015-04-29,8730,8730,8410,8470,200686,104800.0,12373089.0
2015-04-30,8460,8610,8400,8500,102272,105171.0,12373089.0
2015-05-04,8590,8590,7950,8030,270359,99356.0,12373089.0
2015-05-06,7890,7990,7670,7980,145459,98737.0,12373089.0
2015-05-07,8050,8050,7610,7940,120022,98242.0,12373089.0
2015-05-08,7950,8260,7800,8250,95215,102078.0,12373089.0
2015-05-11,8250,8300,8120,8210,67861,101583.0,12373089.0
2015-05-12,8160,8290,8140,8290,70958,102573.0,12373089.0
2015-05-13,8250,8290,8070,8090,103062,100098.0,12373089.0
2015-05-14,8060,8130,8030,8100,55097,100222.0,12373089.0
2015-05-15,8100,8110,7740,7810,172133,96634.0,12373089.0
2015-05-18,7750,7760,7520,7520,160966,93046.0,12373089.0
2015-05-19,7510,7650,7430,7430,94451,91932.0,12373089.0
2015-05-20,7390,7570,7380,7570,73584,93664.0,12373089.0
2015-05-21,7590,7680,7500,7540,45223,93293.0,12373089.0
2015-05-22,7520,7560,7340,7420,101803,91808.0,12373089.0
2015-05-26,7510,7640,7390,7620,64781,94283.0,12373089.0
2015-05-27,7630,7650,7380,7500,54436,92798.0,12373089.0
2015-05-28,7500,7500,7320,7440,47944,92056.0,12373089.0
2015-05-29,7440,7440,7180,7270,120793,89952.0,12373089.0
2015-06-01,7220,7260,7000,7190,93542,88963.0,12373089.0
2015-06-02,7140,7140,6670,6720,212889,83147.0,12373089.0
2015-06-03,6620,6740,6500,6630,209037,82034.0,12373089.0
2015-06-04,6610,6800,6610,6620,81602,81910.0,12373089.0
2015-06-05,6590,6660,6480,6510,77806,80549.0,12373089.0
2015-06-08,6520,6530,6220,6220,138902,76961.0,12373089.0
2015-06-09,6230,6660,6230,6500,108685,80425.0,12373089.0
2015-06-10,6500,6620,6270,6500,86101,80425.0,12373089.0
2015-06-11,6500,6850,6480,6640,74802,82157.0,12373089.0
2015-06-12,6640,6700,6510,6610,43968,81786.0,12373089.0
2015-06-15,6630,6640,6470,6610,24649,81786.0,12373089.0
2015-06-16,6530,6620,6330,6330,54669,78322.0,12373089.0
2015-06-17,6490,6580,6290,6560,41397,81167.0,12373089.0
2015-06-18,6560,6820,6500,6750,59098,83518.0,12373089.0
2015-06-19,6810,6830,6500,6600,42126,81662.0,12373089.0
2015-06-22,6650,6710,6520,6650,32935,82281.0,12373089.0
2015-06-23,6600,6760,6550,6730,50695,83271.0,12373089.0
2015-06-24,6730,6880,6730,6840,48557,84632.0,12373089.0
2015-06-25,6890,6950,6810,6930,46806,85746.0,12373089.0
2015-06-26,6910,6970,6770,6950,69418,85993.0,12373089.0
2015-06-29,6800,6890,6700,6740,99785,83395.0,12373089.0
2015-06-30,6690,6930,6550,6930,38972,85746.0,12373089.0
2015-07-01,6950,6990,6870,6980,22185,86364.0,12373089.0
2015-07-02,7000,7180,6870,7030,59814,86983.0,12373089.0
2015-07-03,6970,7100,6930,7060,38351,87354.0,12373089.0
2015-07-06,7050,7050,6660,6720,42327,83147.0,12373089.0
2015-07-07,6720,6850,6560,6690,51746,82776.0,12373089.0
2015-07-08,6690,6860,6670,6800,41757,84137.0,12373089.0
2015-07-09,6800,6800,6540,6800,48941,84137.0,12373089.0
2015-07-10,6800,6860,6700,6770,26949,83766.0,12373089.0
2015-07-13,6800,6880,6670,6770,35452,83766.0,12373089.0
2015-07-14,6880,6880,6650,6740,61824,83395.0,12373089.0
2015-07-15,6710,6740,6480,6650,79919,82281.0,12373089.0
2015-07-16,6630,6750,6550,6750,57953,83518.0,12373089.0
2015-07-17,6770,7170,6670,7080,170932,87601.0,12373089.0
2015-07-20,7090,7200,6990,7100,54242,87849.0,12373089.0
2015-07-21,7070,7200,7040,7080,48071,87601.0,12373089.0
2015-07-22,7020,7130,7000,7120,43816,88096.0,12373089.0
2015-07-23,7160,7390,7070,7340,108362,90818.0,12373089.0
2015-07-24,7330,7400,7230,7330,46908,90695.0,12373089.0
2015-07-27,7330,7330,7100,7140,29781,88344.0,12373089.0
2015-07-28,7140,7140,6900,7040,21630,87107.0,12373089.0
2015-07-29,7100,7170,6850,6880,50882,85127.0,12373089.0
2015-07-30,6780,7180,6780,6900,84638,85374.0,12373089.0
2015-07-31,6930,7130,6930,7130,48567,88220.0,12373089.0
2015-08-03,7100,7230,6840,6890,41391,85251.0,12373089.0
2015-08-04,6800,7090,6800,7070,43809,87478.0,12373089.0
2015-08-05,7020,7400,7020,7310,166542,90447.0,12373089.0
2015-08-06,7340,7400,7250,7320,57717,90571.0,12373089.0
2015-08-07,7260,7340,7190,7330,18165,90695.0,12373089.0
2015-08-10,7430,7450,7240,7290,37962,90200.0,12373089.0
2015-08-11,7330,7350,7130,7290,43637,90200.0,12373089.0
2015-08-12,7280,7450,7180,7320,76847,90571.0,12373089.0
2015-08-13,7400,7580,7330,7430,84497,91932.0,12373089.0
2015-08-17,7410,7690,7400,7570,70325,93664.0,12373089.0
2015-08-18,7490,7630,7200,7300,54812,90324.0,12373089.0
2015-08-19,7150,7280,6850,7070,69558,87478.0,12373089.0
2015-08-20,6850,7190,6850,7180,37878,88839.0,12373089.0
2015-08-21,6650,7090,6650,6890,51224,85251.0,12373089.0
2015-08-24,6680,6950,6600,6690,56877,82776.0,12373089.0
2015-08-25,6650,7000,6600,6990,44692,86488.0,12373089.0
2015-08-26,6990,7150,6870,7140,44590,88344.0,12373089.0
2015-08-27,7200,7200,7000,7150,18063,88468.0,12373089.0
2015-08-28,7150,7220,6850,7100,14705,87849.0,12373089.0
2015-08-31,7190,7200,7030,7060,16288,87354.0,12373089.0
2015-09-01,7130,7150,6970,7140,40293,88344.0,12373089.0
2015-09-02,7050,7170,7000,7120,27417,88096.0,12373089.0
2015-09-03,7120,7370,7090,7170,50811,88715.0,12373089.0
2015-09-04,7290,7290,6890,6970,44672,86240.0,12373089.0
2015-09-07,6900,7000,6810,6970,11107,86240.0,12373089.0
2015-09-08,6880,6970,6760,6880,38028,85127.0,12373089.0
2015-09-09,6970,7020,6780,6990,40164,86488.0,12373089.0
2015-09-10,6880,7020,6880,6910,16642,85498.0,12373089.0
2015-09-11,6960,6980,6880,6940,17767,85869.0,12373089.0
2015-09-14,6940,7000,6800,6840,24760,84632.0,12373089.0
2015-09-15,6800,6930,6790,6870,11423,85003.0,12373089.0
2015-09-16,7000,7070,6830,7030,46169,86983.0,12373089.0
2015-09-17,7130,7140,6950,7020,16796,86859.0,12373089.0
2015-09-18,7030,7060,6960,6970,20615,86240.0,12373089.0
2015-09-21,7030,7030,6800,6950,24251,85993.0,12373089.0
2015-09-22,6920,6950,6870,6920,14532,85622.0,12373089.0
2015-09-23,7000,7120,6920,7020,55022,86859.0,12373089.0
2015-09-24,7090,7090,6940,6940,43679,85869.0,12373089.0
2015-09-25,6930,7150,6900,7150,100234,88468.0,12373089.0
2015-09-30,7150,7150,6980,7020,33469,86859.0,12373089.0
2015-10-01,7150,7240,7050,7240,74289,89581.0,12373089.0
2015-10-02,7270,7460,7190,7350,73624,90942.0,12373089.0
2015-10-05,7350,7460,7280,7280,67106,90076.0,12373089.0
2015-10-06,7250,7270,7010,7030,72797,86983.0,12373089.0
2015-10-07,7070,7220,6980,7130,76149,88220.0,12373089.0
2015-10-08,7080,7380,7080,7170,59282,88715.0,12373089.0
2015-10-12,7170,7260,7140,7190,26320,88963.0,12373089.0
2015-10-13,7240,7240,7140,7200,45987,89086.0,12373089.0
2015-10-14,7200,7270,7180,7210,41270,89210.0,12373089.0
2015-10-15,7280,7280,7120,7180,58804,88839.0,12373089.0
2015-10-16,7200,7200,7080,7180,48006,88839.0,12373089.0
2015-10-19,7160,7300,7130,7250,86886,89705.0,12373089.0
2015-10-20,7270,7300,7200,7220,41264,89334.0,12373089.0
2015-10-21,7210,7430,7190,7290,78644,90200.0,12373089.0
2015-10-22,7270,7330,7230,7310,59442,90447.0,12373089.0
2015-10-23,7340,7340,7240,7290,33865,90200.0,12373089.0
2015-10-26,7290,7350,7210,7270,37156,89952.0,12373089.0
2015-10-27,7250,7260,7150,7190,44737,88963.0,12373089.0
2015-10-28,7190,7230,7100,7170,34951,88715.0,12373089.0
2015-10-29,7180,7180,7000,7000,73072,86612.0,12373089.0
2015-10-30,6920,6990,6810,6920,49647,85622.0,12373089.0
2015-11-02,6840,7020,6770,6930,28837,85746.0,12373089.0
2015-11-03,6930,7090,6930,7090,42655,87725.0,12373089.0
2015-11-04,7100,7110,7000,7060,9236,87354.0,12373089.0
2015-11-05,7050,7120,6950,7070,17552,87478.0,12373089.0
2015-11-06,7020,7080,6840,6920,61747,85622.0,12373089.0
2015-11-09,6920,6920,6710,6710,32738,83023.0,12373089.0
2015-11-10,6730,6750,6500,6520,48875,80673.0,12373089.0
2015-11-11,6500,6740,6500,6600,25482,81662.0,12373089.0
2015-11-12,6560,6670,6550,6660,22204,82405.0,12373089.0
2015-11-13,6550,6660,6520,6560,21040,81167.0,12373089.0
2015-11-16,6490,6490,6280,6300,37141,77950.0,12373089.0
2015-11-17,6320,6430,6280,6360,30192,78693.0,12373089.0
2015-11-18,6360,6550,6360,6540,18659,80920.0,12373089.0
2015-11-19,6610,6710,6550,6680,23934,82652.0,12373089.0
2015-11-20,6720,6720,6510,6660,30120,82405.0,12373089.0
2015-11-23,6620,6640,6490,6520,35333,80673.0,12373089.0
2015-11-24,6420,6520,6410,6420,22774,79435.0,12373089.0
2015-11-25,6380,6420,6300,6350,43720,78569.0,12373089.0
2015-11-26,6350,6470,6340,6370,31739,78817.0,12373089.0
2015-11-27,6370,6510,6370,6470,21879,80054.0,12373089.0
2015-11-30,6470,6480,6400,6470,9374,80054.0,12373089.0
2015-12-01,6400,6450,6400,6450,19336,79806.0,12373089.0
2015-12-02,6500,6520,6400,6420,29074,79435.0,12373089.0
2015-12-03,6350,6460,6340,6440,14070,79683.0,12373089.0
2015-12-04,6440,6490,6380,6390,17851,79064.0,12373089.0
2015-12-07,6540,6610,6390,6550,29426,81044.0,12373089.0
2015-12-08,6480,6580,6410,6480,20255,80178.0,12373089.0
2015-12-09,6480,6500,6320,6380,31004,78940.0,12373089.0
2015-12-10,6450,6450,6310,6320,21992,78198.0,12373089.0
2015-12-11,6420,6420,6290,6370,28478,78817.0,12373089.0
2015-12-14,6320,6320,6110,6110,61530,75600.0,12373089.0
2015-12-15,6120,6190,6100,6180,29614,76466.0,12373089.0
2015-12-16,6160,6320,6160,6260,12983,77456.0,12373089.0
2015-12-17,6260,6370,6260,6350,18521,78569.0,12373089.0
2015-12-18,6300,6340,6270,6320,8094,78198.0,12373089.0
2015-12-21,6270,6370,6250,6300,12350,77950.0,12373089.0
2015-12-22,6260,6300,6180,6300,22818,77950.0,12373089.0
2015-12-23,6250,6370,6190,6290,53406,77827.0,12373089.0
2015-12-24,6300,6430,6300,6360,38918,78693.0,12373089.0
2015-12-28,6430,6490,6330,6470,37122,80054.0,12373089.0
2015-12-29,6420,6530,6400,6470,32304,80054.0,12373089.0
2015-12-30,6420,6660,6420,6660,64963,82405.0,12373089.0
2016-01-04,6700,6700,6570,6600,26348,81662.0,12373089.0
2016-01-05,6600,6600,6490,6550,32638,81044.0,12373089.0
2016-01-06,6550,6620,6320,6320,25264,78198.0,12373089.0
2016-01-07,6310,6480,6210,6350,17773,78569.0,12373089.0
2016-01-08,6310,6470,6280,6410,34713,79312.0,12373089.0
2016-01-11,6410,6410,6250,6330,18769,78322.0,12373089.0
2016-01-12,6300,6370,6270,6370,10569,78817.0,12373089.0
2016-01-13,6350,6600,6330,6580,29291,81415.0,12373089.0
2016-01-14,6540,6540,6360,6440,12926,79683.0,12373089.0
2016-01-15,6440,6500,6240,6380,37516,78940.0,12373089.0
2016-01-18,6210,6450,6180,6420,46222,79435.0,12373089.0
2016-01-19,6340,6420,6180,6210,28606,76837.0,12373089.0
2016-01-20,6210,6300,5960,5960,117008,73744.0,12373089.0
2016-01-21,5900,6020,5760,5920,44581,73249.0,12373089.0
2016-01-22,6040,6110,5910,6050,77843,74857.0,12373089.0
2016-01-25,6050,6200,6050,6140,27283,75971.0,12373089.0
2016-01-26,6100,6130,6000,6020,22633,74486.0,12373089.0
2016-01-27,6010,6160,6010,6050,20455,74857.0,12373089.0
2016-01-28,6140,6140,6010,6110,15014,75600.0,12373089.0
2016-01-29,6070,6090,5960,6090,33212,75352.0,12373089.0
2016-02-01,6050,6070,5950,6030,28166,74610.0,12373089.0
2016-02-02,6010,6010,5750,5800,111687,71764.0,12373089.0
2016-02-03,5760,5800,5600,5690,98089,70403.0,12373089.0
2016-02-04,5690,5750,5680,5710,37710,70650.0,12373089.0
2016-02-05,5710,5800,5660,5780,22645,71516.0,12373089.0
2016-02-11,5580,5780,5490,5630,63790,69660.0,12373089.0
