유니맥스글로벌(215090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-26,1920,1940,1720,1755,179453,31857.0,18152087.0
2018-10-29,1705,1775,1470,1470,143336,26684.0,18152087.0
2018-10-30,1415,1530,1370,1520,277717,27591.0,18152087.0
2018-10-31,1525,1610,1510,1605,130938,29134.0,18152087.0
2018-11-01,1630,1970,1620,1740,2347479,31585.0,18152087.0
2018-11-02,1740,1835,1710,1770,398017,32129.0,18152087.0
2018-11-05,1770,1860,1755,1810,123549,32855.0,18152087.0
2018-11-06,1790,2100,1775,1895,1336413,34398.0,18152087.0
2018-11-07,1895,1930,1810,1815,215018,32946.0,18152087.0
2018-11-08,1835,1875,1835,1855,56258,33672.0,18152087.0
2018-11-09,1810,1890,1810,1845,70053,33491.0,18152087.0
2018-11-12,1830,1860,1775,1825,52276,33128.0,18152087.0
2018-11-13,1775,1900,1745,1780,100776,32311.0,18152087.0
2018-11-14,1880,2180,1880,1960,1949302,35578.0,18152087.0
2018-11-15,1955,1965,1900,1905,217171,34580.0,18152087.0
2018-11-16,1910,1940,1885,1895,185660,34398.0,18152087.0
2018-11-19,1875,1935,1875,1890,87558,34307.0,18152087.0
2018-11-20,1850,1905,1830,1875,72364,34035.0,18152087.0
2018-11-21,1855,1890,1825,1840,106933,33400.0,18152087.0
2018-11-22,1880,1900,1840,1840,104417,33400.0,18152087.0
2018-11-23,1890,2075,1830,1855,1962603,33672.0,18152087.0
2018-11-26,1910,1985,1885,1900,783194,34489.0,18152087.0
2018-11-27,1900,1980,1860,1915,375165,34761.0,18152087.0
2018-11-28,1920,1980,1875,1915,263903,34761.0,18152087.0
2018-11-29,1950,1980,1895,1920,196146,34852.0,18152087.0
2018-11-30,1925,1945,1890,1920,120471,34852.0,18152087.0
2018-12-03,1925,1955,1905,1920,194389,34852.0,18152087.0
2018-12-04,1935,2090,1920,2035,828627,36939.0,18152087.0
2018-12-05,2025,2145,1985,2070,522130,37575.0,18152087.0
2018-12-06,2075,2130,1970,1970,255583,35760.0,18152087.0
2018-12-07,1985,2085,1985,2055,268661,37303.0,18152087.0
2018-12-10,2020,2050,1985,2015,171239,36576.0,18152087.0
2018-12-11,2030,2030,1955,1955,124150,35487.0,18152087.0
2018-12-12,1960,1990,1940,1965,98955,35669.0,18152087.0
2018-12-13,2010,2010,1950,1985,86533,36032.0,18152087.0
2018-12-14,2005,2005,1890,1895,161938,34398.0,18152087.0
2018-12-17,1865,1905,1745,1745,221238,31675.0,18152087.0
2018-12-18,1705,1745,1660,1740,125253,31585.0,18152087.0
2018-12-19,1765,1770,1700,1765,45413,32038.0,18152087.0
2018-12-20,1740,1840,1735,1785,62908,32401.0,18152087.0
2018-12-21,1790,1825,1745,1795,19681,32583.0,18152087.0
2018-12-24,1800,1820,1685,1685,178551,30586.0,18152087.0
2018-12-26,1640,1675,1620,1625,57479,29497.0,18152087.0
2018-12-27,1635,1700,1635,1650,34373,29951.0,18152087.0
2018-12-28,1645,1700,1645,1685,37979,30586.0,18152087.0
2019-01-02,1700,1735,1685,1700,49566,30859.0,18152087.0
2019-01-03,1675,1785,1655,1745,107219,31675.0,18152087.0
2019-01-04,1745,1815,1700,1815,84688,32946.0,18152087.0
2019-01-07,1800,1840,1795,1810,47778,32855.0,18152087.0
2019-01-08,1810,1835,1765,1770,48158,32129.0,18152087.0
2019-01-09,1780,1915,1770,1890,350819,34307.0,18152087.0
2019-01-10,1945,2120,1835,1875,1462906,34035.0,18152087.0
2019-01-11,1910,2015,1885,1915,394039,34761.0,18152087.0
2019-01-14,1935,1965,1890,1915,75158,34761.0,18152087.0
2019-01-15,1960,2090,1910,1980,483563,35941.0,18152087.0
2019-01-16,1995,1995,1940,1980,81947,35941.0,18152087.0
2019-01-17,1980,2005,1900,1900,118118,34489.0,18152087.0
2019-01-18,1900,2350,1900,2165,4357559,39299.0,18152087.0
2019-01-21,2150,2320,2100,2205,1168555,40025.0,18152087.0
2019-01-22,2205,2580,2170,2340,6680358,42476.0,18152087.0
2019-01-23,2290,2450,2285,2360,818489,42839.0,18152087.0
2019-01-24,2360,2395,2315,2340,244264,42476.0,18152087.0
2019-01-25,2330,2410,2305,2400,300579,43565.0,18152087.0
2019-01-28,2405,2425,2330,2360,146968,42839.0,18152087.0
2019-01-29,2340,2385,2290,2290,180015,41568.0,18152087.0
2019-01-30,2330,2435,2280,2355,322520,42748.0,18152087.0
2019-01-31,2355,2400,2240,2350,300308,42657.0,18152087.0
2019-02-01,2310,2370,2295,2315,180346,42022.0,18152087.0
2019-02-07,2315,2360,2285,2325,94559,42204.0,18152087.0
2019-02-08,2325,2340,2280,2310,69062,41931.0,18152087.0
2019-02-11,2310,2310,2260,2300,41001,41750.0,18152087.0
2019-02-12,2265,2335,2265,2285,115291,41478.0,18152087.0
2019-02-13,2300,2325,2275,2305,70320,41841.0,18152087.0
2019-02-14,2310,2340,2280,2310,97085,41931.0,18152087.0
2019-02-15,2350,2570,2330,2350,1806455,42657.0,18152087.0
2019-02-18,2365,2490,2360,2460,545895,44654.0,18152087.0
2019-02-19,2460,2475,2420,2460,159953,44654.0,18152087.0
2019-02-20,2440,2545,2360,2400,947429,43565.0,18152087.0
2019-02-21,2400,2530,2350,2530,462053,45925.0,18152087.0
2019-02-22,2520,2520,2425,2425,320438,44019.0,18152087.0
2019-02-25,2435,2445,2360,2365,136628,42930.0,18152087.0
2019-02-26,2365,2440,2280,2400,234248,43565.0,18152087.0
2019-02-27,2350,2580,2285,2410,1645314,43747.0,18152087.0
2019-02-28,2410,2440,2170,2200,344314,39935.0,18152087.0
2019-03-04,2205,2295,2170,2190,171038,39753.0,18152087.0
2019-03-05,2160,2190,2100,2130,183315,38664.0,18152087.0
2019-03-06,2115,2165,1985,2015,284103,36576.0,18152087.0
2019-03-07,2025,2045,1975,2030,186087,36849.0,18152087.0
2019-03-08,2140,2545,2100,2320,10299883,42113.0,18152087.0
2019-03-11,2265,2345,2165,2185,1041666,39662.0,18152087.0
2019-03-12,2205,2370,2165,2185,1422141,39662.0,18152087.0
2019-03-13,2150,2200,1920,1990,1253000,36123.0,18152087.0
2019-03-14,2030,2045,1950,1970,322041,35760.0,18152087.0
2019-03-15,1975,2250,1960,2090,2794311,37938.0,18152087.0
2019-03-18,2030,2070,1960,2000,585896,36304.0,18152087.0
2019-03-19,1995,2030,1985,2000,249637,36304.0,18152087.0
2019-03-20,1995,2105,1975,1985,678397,36032.0,18152087.0
2019-03-21,2015,2100,1970,2065,299004,37484.0,18152087.0
2019-03-22,2080,2330,2045,2210,2510697,40116.0,18152087.0
2019-03-25,2215,2530,2210,2305,4413737,41841.0,18152087.0
2019-03-26,2350,2995,2335,2995,9770153,54366.0,18152087.0
2019-03-27,3100,3120,2660,3000,7698128,54456.0,18152087.0
2019-03-28,2960,3270,2780,3055,2107246,55455.0,18152087.0
2019-03-29,2915,3120,2915,3070,526789,55727.0,18152087.0
2019-04-01,3070,3155,3000,3025,660465,54910.0,18152087.0
2019-04-02,2970,3045,2870,3045,320266,55273.0,18152087.0
2019-04-03,3040,3120,3030,3085,428510,55999.0,18152087.0
2019-04-04,3070,3375,2980,3300,1310218,59902.0,18152087.0
2019-04-05,3250,3675,3220,3450,1593607,62625.0,18152087.0
2019-04-08,3520,3690,3455,3565,549030,64712.0,18152087.0
2019-04-09,3650,4000,3565,4000,1816480,72608.0,18152087.0
2019-04-10,3770,3960,3610,3775,3049072,72209.0,19128087.0
2019-04-11,3770,3970,3650,3950,1134445,75556.0,19128087.0
2019-04-12,4965,4970,3995,4785,3287138,91528.0,19128087.0
2019-04-15,4400,4940,4350,4800,1294376,91815.0,19128087.0
2019-04-16,4810,5620,4610,5290,785802,101188.0,19128087.0
2019-04-17,5270,5390,5060,5290,591921,103960.0,19652087.0
2019-04-18,5310,5500,5050,5100,498161,100226.0,19652087.0
2019-04-19,5360,5370,5050,5300,325886,104156.0,19652087.0
2019-04-22,5260,5590,5160,5280,460747,103763.0,19652087.0
2019-04-23,5160,5400,5130,5170,308333,101601.0,19652087.0
2019-04-24,5170,5290,5100,5170,396706,101601.0,19652087.0
2019-04-25,5170,5200,4810,4895,449019,96197.0,19652087.0
2019-04-26,5150,5330,4920,5070,476696,99636.0,19652087.0
2019-04-29,5110,5200,4900,4965,329372,97573.0,19652087.0
2019-04-30,5000,5790,4995,5590,1367207,109855.0,19652087.0
2019-05-02,5620,6200,5580,6200,860054,121843.0,19652087.0
2019-05-03,6290,6370,5520,5960,1229344,117126.0,19652087.0
2019-05-07,5820,6200,5670,5790,442526,113786.0,19652087.0
2019-05-08,5780,5860,5510,5710,324643,112213.0,19652087.0
2019-05-09,5710,6700,5710,6250,1535045,122826.0,19652087.0
2019-05-10,6300,6550,5120,5660,2239488,111231.0,19652087.0
2019-05-13,5700,6200,5700,6160,763371,121057.0,19652087.0
2019-05-14,6160,6210,5880,6180,597023,121450.0,19652087.0
2019-05-15,6210,6550,6150,6520,938221,128132.0,19652087.0
2019-05-16,6500,7080,6440,6950,1200429,136582.0,19652087.0
2019-05-17,6940,7030,6510,7030,540898,138154.0,19652087.0
2019-05-20,7160,7420,7080,7260,474797,142674.0,19652087.0
2019-05-21,7290,7290,6880,7050,426743,138547.0,19652087.0
2019-05-22,7170,7460,6960,7140,635513,140316.0,19652087.0
2019-05-23,7150,7300,6960,7250,471385,142478.0,19652087.0
2019-05-24,7240,7240,6890,6950,374234,136582.0,19652087.0
2019-05-27,6790,6910,5720,6120,1496865,120271.0,19652087.0
2019-05-28,6130,6410,5550,6110,812935,120074.0,19652087.0
2019-05-29,6000,6540,5810,6270,412709,123219.0,19652087.0
2019-05-30,6300,6300,5900,6010,253329,118109.0,19652087.0
2019-05-31,6000,6100,5810,5990,332727,117716.0,19652087.0
2019-06-03,5990,6010,5650,5720,276823,112410.0,19652087.0
2019-06-04,5660,6430,5660,6400,797516,125773.0,19652087.0
2019-06-05,6400,6920,6400,6620,947117,130097.0,19652087.0
2019-06-07,6620,6660,6380,6520,490101,128132.0,19652087.0
2019-06-10,6610,6960,6010,6860,1289847,134813.0,19652087.0
2019-06-11,7070,7070,6570,6900,1071461,135599.0,19652087.0
2019-06-12,6950,7000,6700,6920,513413,135992.0,19652087.0
2019-06-13,6810,6930,6670,6900,678031,135599.0,19652087.0
2019-06-14,6900,7040,6760,6980,543499,137172.0,19652087.0
2019-06-17,7040,7040,6430,6590,548293,129507.0,19652087.0
2019-06-18,6590,6590,5940,6400,843713,125773.0,19652087.0
2019-06-19,6360,6590,6230,6590,433793,129507.0,19652087.0
2019-06-20,6580,6840,6500,6790,553883,133438.0,19652087.0
2019-06-21,6800,6910,6680,6800,552242,133634.0,19652087.0
2019-06-24,6800,6900,6510,6810,751648,133831.0,19652087.0
2019-06-25,6840,6980,6500,6680,677738,131276.0,19652087.0
2019-06-26,6680,6780,6150,6400,804910,125773.0,19652087.0
2019-06-27,6400,6500,6100,6280,691446,123415.0,19652087.0
2019-06-28,6400,6400,6030,6110,443945,120074.0,19652087.0
2019-07-01,6110,6360,6110,6230,587956,122433.0,19652087.0
2019-07-02,6120,6250,6010,6240,383788,122629.0,19652087.0
2019-07-03,6210,6290,6060,6270,402378,123219.0,19652087.0
2019-07-04,6170,6350,6100,6250,796876,122826.0,19652087.0
2019-07-05,6050,6160,5900,6160,704786,121057.0,19652087.0
2019-07-08,6040,6040,4320,4320,3307420,84897.0,19652087.0
2019-07-09,3370,4495,3025,4495,26010895,88336.0,19652087.0
2019-07-10,4555,4795,4110,4220,7818493,82932.0,19652087.0
2019-07-11,3515,4130,2955,3010,11393781,59153.0,19652087.0
2019-07-12,2900,3335,2675,2830,7960295,55615.0,19652087.0
2019-07-15,2845,2850,2465,2530,9140637,49720.0,19652087.0
2019-07-16,2470,2595,2055,2210,10110876,43431.0,19652087.0
2019-07-17,2300,2730,2175,2500,25443417,49130.0,19652087.0
2019-07-18,2495,3180,2400,2830,31371911,55615.0,19652087.0
2019-07-19,2620,2950,2580,2620,7521228,51488.0,19652087.0
2019-07-22,2595,2715,2520,2550,3168801,50113.0,19652087.0
2019-07-23,2535,2550,2210,2270,7364233,44610.0,19652087.0
2019-07-24,2260,2540,2195,2465,7817898,48442.0,19652087.0
2019-07-25,2645,2745,2460,2460,4296419,48344.0,19652087.0
2019-07-26,2470,2610,2325,2355,2800500,46281.0,19652087.0
2019-07-29,2315,2395,2110,2110,1452270,41466.0,19652087.0
2019-07-30,2150,2510,2105,2410,5269715,47362.0,19652087.0
2019-07-31,2440,2640,2335,2480,2116680,48737.0,19652087.0
2019-08-01,2610,2610,2300,2355,1579568,46281.0,19652087.0
2019-08-02,2300,2570,2230,2300,1850256,45200.0,19652087.0
2019-08-05,0,0,0,2300,0,45200.0,19652087.0
2019-08-06,2000,2245,1740,1920,1774034,37732.0,19652087.0
2019-08-07,1925,2180,1925,2100,1515718,41269.0,19652087.0
2019-08-08,2055,2130,2005,2045,1091440,40189.0,19652087.0
2019-08-09,2090,2275,2080,2185,1652196,42940.0,19652087.0
2019-08-12,2190,2490,2190,2305,2153567,45298.0,19652087.0
2019-08-13,2330,2455,2225,2250,1074654,44217.0,19652087.0
2019-08-14,2270,2295,2130,2165,657277,42547.0,19652087.0
2019-08-16,2130,2475,2125,2400,3515462,47165.0,19652087.0
2019-08-19,2410,2860,2410,2695,3429846,52962.0,19652087.0
2019-08-20,2730,3015,2695,2810,7066469,55222.0,19652087.0
2019-08-21,2810,2860,2600,2770,2554199,54436.0,19652087.0
2019-08-22,2825,3100,2770,3005,4607502,59055.0,19652087.0
2019-08-23,3085,3145,2850,2920,2662599,57384.0,19652087.0
2019-08-26,2810,2885,2615,2695,1368122,52962.0,19652087.0
2019-08-27,2770,2810,2115,2320,5861202,45593.0,19652087.0
2019-08-28,2335,2460,2270,2385,2308820,46870.0,19652087.0
2019-08-29,2450,2465,2335,2370,916192,46575.0,19652087.0
2019-08-30,2340,2410,2290,2340,1014918,45986.0,19652087.0
2019-09-02,2340,2395,2250,2300,703899,45200.0,19652087.0
2019-09-03,2300,2340,2230,2265,772662,44512.0,19652087.0
2019-09-04,2265,2280,2220,2250,455017,44217.0,19652087.0
2019-09-05,2290,2370,2250,2320,753270,45593.0,19652087.0
2019-09-06,2325,2400,2175,2195,1160433,43136.0,19652087.0
2019-09-09,2265,2315,2205,2315,598778,45495.0,19652087.0
2019-09-10,2330,2350,2255,2270,328662,44610.0,19652087.0
2019-09-11,2255,2290,2225,2280,273027,44807.0,19652087.0
2019-09-16,2280,2440,2270,2355,443466,46281.0,19652087.0
2019-09-17,2315,2335,2250,2300,466391,45200.0,19652087.0
2019-09-18,2280,2300,2230,2265,410827,44512.0,19652087.0
2019-09-19,2260,2275,2215,2240,498749,44021.0,19652087.0
2019-09-20,2245,2245,2030,2155,839947,42350.0,19652087.0
2019-09-23,2170,2170,2075,2150,470175,42252.0,19652087.0
2019-09-24,2150,2230,2085,2185,1016991,42940.0,19652087.0
2019-09-25,2175,2185,2000,2025,932385,39795.0,19652087.0
2019-09-26,1980,2160,1945,2040,827130,40090.0,19652087.0
2019-09-27,2045,2065,1950,2015,555113,39599.0,19652087.0
2019-09-30,2030,2030,1885,2010,622860,39501.0,19652087.0
2019-10-01,1960,2020,1925,2000,436549,39304.0,19652087.0
2019-10-02,1970,2325,1940,2085,2157256,40975.0,19652087.0
2019-10-04,2100,2495,2080,2340,6657275,45986.0,19652087.0
2019-10-07,2305,2565,2260,2320,5514340,45593.0,19652087.0
