미래생명자원(218150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-23,3995,4345,3985,4115,3340628,76833.0,18671428.0
2018-10-24,4095,4370,3600,3700,2688153,69084.0,18671428.0
2018-10-25,3510,3630,3380,3540,1054934,66097.0,18671428.0
2018-10-26,3560,3620,3065,3140,1286246,58628.0,18671428.0
2018-10-29,3140,3215,2700,2700,776761,50413.0,18671428.0
2018-10-30,2580,2820,2550,2800,829881,52280.0,18671428.0
2018-10-31,2800,2940,2755,2870,550527,53587.0,18671428.0
2018-11-01,2920,3050,2845,2875,562880,53680.0,18671428.0
2018-11-02,2930,3035,2910,2985,381702,55734.0,18671428.0
2018-11-05,2990,3040,2870,2920,417494,54521.0,18671428.0
2018-11-06,2940,3565,2920,3250,7336796,60682.0,18671428.0
2018-11-07,3275,3510,3115,3290,2357807,61429.0,18671428.0
2018-11-08,3340,3440,3275,3285,913323,61336.0,18671428.0
2018-11-09,3285,3305,3120,3140,458505,58628.0,18671428.0
2018-11-12,3095,3150,3055,3100,287283,57881.0,18671428.0
2018-11-13,3010,3100,2895,3070,287355,57321.0,18671428.0
2018-11-14,3080,3840,3020,3555,4543991,66377.0,18671428.0
2018-11-15,3545,3750,3375,3480,3031694,64977.0,18671428.0
2018-11-16,3480,3580,3420,3465,826363,64696.0,18671428.0
2018-11-19,3500,3685,3445,3550,1569842,66284.0,18671428.0
2018-11-20,3465,3525,3380,3390,558002,63296.0,18671428.0
2018-11-21,3440,3780,3370,3475,3228714,64883.0,18671428.0
2018-11-22,3500,3650,3475,3540,1480217,66097.0,18671428.0
2018-11-23,3585,3620,3295,3300,1111658,61616.0,18671428.0
2018-11-26,3250,3335,3175,3195,424157,59655.0,18671428.0
2018-11-27,3205,3480,3200,3380,839879,63109.0,18671428.0
2018-11-28,3350,3460,3315,3440,390748,64230.0,18671428.0
2018-11-29,3510,3570,3285,3300,764757,61616.0,18671428.0
2018-11-30,3300,3375,3175,3280,309861,61242.0,18671428.0
2018-12-03,3275,3345,3260,3335,326939,62269.0,18671428.0
2018-12-04,3340,3380,3190,3190,362930,59562.0,18671428.0
2018-12-05,3110,3250,3105,3200,248175,59749.0,18671428.0
2018-12-06,3200,3210,3060,3110,305689,58068.0,18671428.0
2018-12-07,3110,3185,3035,3075,163543,57415.0,18671428.0
2018-12-10,3015,3100,2950,2980,199790,55641.0,18671428.0
2018-12-11,3025,3080,2970,2980,164814,55641.0,18671428.0
2018-12-12,3015,3060,2970,2990,121016,55828.0,18671428.0
2018-12-13,3005,3260,3005,3145,593335,58722.0,18671428.0
2018-12-14,3110,3195,3025,3145,195985,58722.0,18671428.0
2018-12-17,3125,3230,3065,3165,140686,59095.0,18671428.0
2018-12-18,3150,3305,3100,3290,306695,61429.0,18671428.0
2018-12-19,3300,3360,3230,3330,326783,62176.0,18671428.0
2018-12-20,3285,3350,3150,3300,212180,61616.0,18671428.0
2018-12-21,3335,3335,3175,3200,149349,59749.0,18671428.0
2018-12-24,3175,3190,3015,3080,136335,57508.0,18671428.0
2018-12-26,2950,3035,2800,2900,272655,54147.0,18671428.0
2018-12-27,2980,3030,2940,2965,137527,55361.0,18671428.0
2018-12-28,2950,3030,2950,3015,127386,56294.0,18671428.0
2019-01-02,3025,3065,2960,2975,85032,55547.0,18671428.0
2019-01-03,2990,3050,2960,2970,108716,55454.0,18671428.0
2019-01-04,2900,2990,2860,2945,95555,54987.0,18671428.0
2019-01-07,2980,3015,2965,2975,66499,55547.0,18671428.0
2019-01-08,2975,3050,2955,2980,86414,55641.0,18671428.0
2019-01-09,2985,3075,2985,3015,95802,56294.0,18671428.0
2019-01-10,3025,3050,2980,3015,71291,56294.0,18671428.0
2019-01-11,3035,3315,3035,3075,619383,57415.0,18671428.0
2019-01-14,3095,3180,3085,3150,246314,58815.0,18671428.0
2019-01-15,3180,3180,3100,3140,214251,58628.0,18671428.0
2019-01-16,3200,3335,3165,3265,1268330,60962.0,18671428.0
2019-01-17,3260,3260,3105,3160,294339,59002.0,18671428.0
2019-01-18,3175,3255,3140,3170,215156,59188.0,18671428.0
2019-01-21,3180,3180,3090,3130,234857,58442.0,18671428.0
2019-01-22,3145,3335,3090,3290,827359,61429.0,18671428.0
2019-01-23,3280,3305,3235,3285,255239,61336.0,18671428.0
2019-01-24,3280,3355,3255,3285,326045,61336.0,18671428.0
2019-01-25,3445,3445,3210,3225,554864,60215.0,18671428.0
2019-01-28,3245,3280,3220,3235,174342,60402.0,18671428.0
2019-01-29,3250,3250,3140,3160,128596,59002.0,18671428.0
2019-01-30,3195,3240,3125,3150,160433,58815.0,18671428.0
2019-01-31,3160,3205,3140,3165,94788,59095.0,18671428.0
2019-02-01,3175,3235,3120,3230,226802,60309.0,18671428.0
2019-02-07,3230,3250,3195,3205,147516,59842.0,18671428.0
2019-02-08,3205,3285,3195,3240,373212,60495.0,18671428.0
2019-02-11,3265,3370,3235,3340,590911,62363.0,18671428.0
2019-02-12,3340,3360,3290,3310,236246,61802.0,18671428.0
2019-02-13,3330,3360,3295,3315,183332,61896.0,18671428.0
2019-02-14,3320,3330,3270,3290,191395,61429.0,18671428.0
2019-02-15,3290,3300,3210,3220,202607,60122.0,18671428.0
2019-02-18,3225,3270,3225,3270,84723,61056.0,18671428.0
2019-02-19,3270,3290,3220,3270,104205,61056.0,18671428.0
2019-02-20,3275,3440,3270,3355,811427,62643.0,18671428.0
2019-02-21,3350,3380,3260,3355,217930,62643.0,18671428.0
2019-02-22,3320,3650,3315,3470,2756264,64790.0,18671428.0
2019-02-25,3485,3565,3435,3505,636536,65443.0,18671428.0
2019-02-26,3490,3505,3410,3480,401673,64977.0,18671428.0
2019-02-27,3450,3490,3385,3425,195068,63950.0,18671428.0
2019-02-28,3430,3465,3100,3210,427046,59935.0,18671428.0
2019-03-04,3200,3310,3190,3265,189904,60962.0,18671428.0
2019-03-05,3250,3290,3150,3200,161983,59749.0,18671428.0
2019-03-06,3210,3265,3180,3210,117488,59935.0,18671428.0
2019-03-07,3200,3290,3200,3245,184069,60589.0,18671428.0
2019-03-08,3245,3275,3210,3240,139834,60495.0,18671428.0
2019-03-11,3240,3405,3240,3405,690825,63576.0,18671428.0
2019-03-12,3395,3450,3350,3395,321827,63389.0,18671428.0
2019-03-13,3450,3460,3350,3350,368941,62549.0,18671428.0
2019-03-14,3400,3425,3340,3390,181527,63296.0,18671428.0
2019-03-15,3430,3430,3245,3270,295954,61056.0,18671428.0
2019-03-18,3295,3380,3280,3330,121371,62176.0,18671428.0
2019-03-19,3360,4325,3360,3640,17270474,67964.0,18671428.0
2019-03-20,3675,3750,3560,3725,4585250,69551.0,18671428.0
2019-03-21,3680,3700,3575,3630,1280469,67777.0,18671428.0
2019-03-22,3615,3660,3500,3545,1113656,66190.0,18671428.0
2019-03-25,3515,3630,3505,3525,1264025,65817.0,18671428.0
2019-03-26,3575,3880,3550,3645,4850564,68057.0,18671428.0
2019-03-27,3600,3655,3550,3650,863520,68151.0,18671428.0
2019-03-28,3650,3760,3410,3500,1816386,65350.0,18671428.0
2019-03-29,3470,3500,3300,3380,654862,63109.0,18671428.0
2019-04-01,3380,3450,3330,3415,319120,63763.0,18671428.0
2019-04-02,3425,3585,3380,3540,645059,66097.0,18671428.0
2019-04-03,3560,3630,3525,3565,483036,66564.0,18671428.0
2019-04-04,3570,3590,3505,3590,300095,67030.0,18671428.0
2019-04-05,3595,3760,3550,3740,1508880,69831.0,18671428.0
2019-04-08,3785,3790,3635,3690,608634,68898.0,18671428.0
2019-04-09,3695,3700,3595,3660,506063,68337.0,18671428.0
2019-04-10,3675,3840,3625,3625,1403790,67684.0,18671428.0
2019-04-11,3625,3700,3600,3675,273694,68617.0,18671428.0
2019-04-12,3695,3745,3645,3715,456872,69364.0,18671428.0
2019-04-15,3735,3840,3725,3740,588068,69831.0,18671428.0
2019-04-16,3765,3900,3615,3690,1584565,68898.0,18671428.0
2019-04-17,3710,3715,3615,3625,364963,67684.0,18671428.0
2019-04-18,3625,3830,3570,3725,1321964,69551.0,18671428.0
2019-04-19,3805,4775,3805,4300,23218469,80287.0,18671428.0
2019-04-22,4235,4435,4190,4355,4041852,81314.0,18671428.0
2019-04-23,4470,5140,4340,4570,19718222,85328.0,18671428.0
2019-04-24,4505,4555,4360,4405,1871710,82248.0,18671428.0
2019-04-25,4335,4375,4200,4220,1371455,78793.0,18671428.0
2019-04-26,4210,4305,4125,4235,1101436,79073.0,18671428.0
2019-04-29,4205,4555,4205,4255,3062169,79447.0,18671428.0
2019-04-30,4350,4395,4030,4045,1219881,75526.0,18671428.0
2019-05-02,4045,4135,4025,4105,596832,76646.0,18671428.0
2019-05-03,4090,4105,4015,4080,456462,76179.0,18671428.0
2019-05-07,4000,4285,3990,4150,1437368,77486.0,18671428.0
2019-05-08,4095,4320,4080,4085,1021949,76273.0,18671428.0
2019-05-09,4165,4750,4045,4305,7788176,80380.0,18671428.0
2019-05-10,4220,4915,4120,4305,8437210,80380.0,18671428.0
2019-05-13,4470,4880,4285,4310,2844923,80474.0,18671428.0
2019-05-14,4295,4835,4295,4605,6642871,85982.0,18671428.0
2019-05-15,4600,4630,4465,4480,1212379,83648.0,18671428.0
2019-05-16,4455,4625,4230,4310,1420844,80474.0,18671428.0
2019-05-17,4325,4400,3950,3950,1064566,73752.0,18671428.0
2019-05-20,3900,3985,3685,3700,849402,69084.0,18671428.0
2019-05-21,3700,3795,3685,3700,346627,69084.0,18671428.0
2019-05-22,3720,3885,3665,3835,821858,71605.0,18671428.0
2019-05-23,3860,3885,3600,3605,436993,67310.0,18671428.0
2019-05-24,3520,3600,3500,3505,357322,65443.0,18671428.0
2019-05-27,3640,3705,3495,3520,251618,65723.0,18671428.0
2019-05-28,3505,3645,3500,3600,202468,67217.0,18671428.0
2019-05-29,3605,3900,3575,3705,1217094,69178.0,18671428.0
2019-05-30,4040,4070,3700,3720,1075507,69458.0,18671428.0
2019-05-31,3950,4110,3840,4000,3380294,74686.0,18671428.0
2019-06-03,4005,4105,3880,3910,937708,73005.0,18671428.0
2019-06-04,4000,4000,3760,3795,479538,70858.0,18671428.0
2019-06-05,3790,3955,3705,3790,615538,70765.0,18671428.0
2019-06-07,3790,3860,3750,3795,224004,70858.0,18671428.0
2019-06-10,3810,3840,3700,3700,298664,69084.0,18671428.0
2019-06-11,3700,3785,3680,3770,176945,70391.0,18671428.0
2019-06-12,3780,3940,3700,3900,607917,72819.0,18671428.0
2019-06-13,3900,3960,3850,3920,462719,73192.0,18671428.0
2019-06-14,3945,4005,3865,3865,417675,72165.0,18671428.0
2019-06-17,3900,3905,3680,3695,350079,68991.0,18671428.0
2019-06-18,3675,3690,3590,3605,240764,67310.0,18671428.0
2019-06-19,3595,3680,3595,3640,129383,67964.0,18671428.0
2019-06-20,3650,3725,3645,3690,159637,68898.0,18671428.0
2019-06-21,3725,3725,3650,3715,146902,69364.0,18671428.0
2019-06-24,3680,3745,3660,3700,132418,69084.0,18671428.0
2019-06-25,3725,3760,3615,3620,159591,67591.0,18671428.0
2019-06-26,3615,3645,3505,3505,235657,65443.0,18671428.0
2019-06-27,3510,3565,3430,3455,211352,64510.0,18671428.0
2019-06-28,3455,3480,3330,3390,124376,63296.0,18671428.0
2019-07-01,3390,3450,3370,3400,104714,63483.0,18671428.0
2019-07-02,3455,3455,3395,3400,66423,63483.0,18671428.0
2019-07-03,3390,3430,3300,3305,155950,61709.0,18671428.0
2019-07-04,3305,3325,3150,3210,174197,59935.0,18671428.0
2019-07-05,3200,3360,3200,3315,144467,61896.0,18671428.0
2019-07-08,3290,3305,3120,3150,206200,58815.0,18671428.0
2019-07-09,3130,3235,3085,3145,90599,58722.0,18671428.0
2019-07-10,3100,3235,3100,3225,81336,60215.0,18671428.0
2019-07-11,3195,3305,3195,3250,80025,60682.0,18671428.0
2019-07-12,3330,3350,3235,3300,99278,61616.0,18671428.0
2019-07-15,3350,3360,3190,3195,71713,59655.0,18671428.0
2019-07-16,3175,3235,3105,3145,65108,58722.0,18671428.0
2019-07-17,3150,3180,3050,3085,72589,57601.0,18671428.0
2019-07-18,3135,3165,3060,3065,74868,57228.0,18671428.0
2019-07-19,3065,3205,3065,3195,80929,59655.0,18671428.0
2019-07-22,3220,3250,3160,3175,27374,59282.0,18671428.0
2019-07-23,3160,3225,3100,3125,46210,58348.0,18671428.0
2019-07-24,3085,3155,3005,3025,113293,56481.0,18671428.0
2019-07-25,3005,3030,2915,2925,107666,54614.0,18671428.0
2019-07-26,2905,2955,2850,2890,60178,53960.0,18671428.0
2019-07-29,2825,2890,2640,2640,178050,49293.0,18671428.0
2019-07-30,2570,2765,2570,2680,151120,50039.0,18671428.0
2019-07-31,2650,2750,2650,2715,53527,50693.0,18671428.0
2019-08-01,2685,2760,2680,2700,39783,50413.0,18671428.0
2019-08-02,2595,2745,2595,2700,39538,50413.0,18671428.0
2019-08-05,2615,2935,2475,2500,417548,46679.0,18671428.0
2019-08-06,2345,2590,2340,2385,275149,44531.0,18671428.0
2019-08-07,2405,2525,2405,2460,137494,45932.0,18671428.0
2019-08-08,2510,2600,2495,2550,68165,47612.0,18671428.0
2019-08-09,2620,2680,2555,2580,65370,48172.0,18671428.0
2019-08-12,2560,2680,2530,2680,48019,50039.0,18671428.0
2019-08-13,2675,2690,2615,2660,35203,49666.0,18671428.0
2019-08-14,2700,2735,2645,2660,57892,49666.0,18671428.0
2019-08-16,2620,2645,2560,2605,50250,48639.0,18671428.0
2019-08-19,2605,2670,2580,2650,31675,49479.0,18671428.0
2019-08-20,2645,2720,2635,2700,49713,50413.0,18671428.0
2019-08-21,2700,2835,2660,2740,94123,51160.0,18671428.0
2019-08-22,2775,2795,2700,2730,53409,50973.0,18671428.0
2019-08-23,2700,2765,2660,2735,82614,51066.0,18671428.0
2019-08-26,2850,3555,2800,3150,10267281,58815.0,18671428.0
2019-08-27,3070,3315,3030,3150,3287860,58815.0,18671428.0
2019-08-28,3095,3245,3075,3245,1700423,60589.0,18671428.0
2019-08-29,3210,3760,3170,3450,10212246,64416.0,18671428.0
2019-08-30,3415,3525,3390,3455,1553787,64510.0,18671428.0
2019-09-02,3475,3560,3330,3365,1021842,62829.0,18671428.0
2019-09-03,3350,3395,3240,3300,721304,61616.0,18671428.0
2019-09-04,3305,3350,3265,3310,391434,61802.0,18671428.0
2019-09-05,3310,3330,3140,3155,525296,58908.0,18671428.0
2019-09-06,3175,3250,3145,3180,311313,59375.0,18671428.0
2019-09-09,3180,3360,3170,3170,357037,59188.0,18671428.0
2019-09-10,3170,3235,3115,3145,162457,58722.0,18671428.0
2019-09-11,3165,3250,3155,3165,184263,59095.0,18671428.0
2019-09-16,3185,3315,3180,3275,340122,61149.0,18671428.0
2019-09-17,3815,4195,3455,3975,8183683,74219.0,18671428.0
2019-09-18,4220,4340,3780,3780,3835356,70578.0,18671428.0
2019-09-19,3710,3755,3410,3460,893022,64603.0,18671428.0
2019-09-20,3400,3925,3380,3540,2654285,66097.0,18671428.0
2019-09-23,3520,3715,3485,3510,932092,65537.0,18671428.0
2019-09-24,3760,4040,3560,3580,1493707,66844.0,18671428.0
2019-09-25,3660,3920,3570,3760,3441641,70205.0,18671428.0
2019-09-26,3760,3770,3595,3620,851259,67591.0,18671428.0
2019-09-27,3640,4490,3630,4180,25422087,78047.0,18671428.0
2019-09-30,4080,4105,3860,3860,2284135,72072.0,18671428.0
2019-10-01,3820,3840,3630,3705,1572243,69178.0,18671428.0
2019-10-02,3735,3950,3635,3635,3056445,67871.0,18671428.0
2019-10-04,3650,3890,3500,3715,1988851,69364.0,18671428.0
2019-10-07,3645,3815,3505,3550,824237,66284.0,18671428.0
