한국제5호스팩(271740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-25,2020,2045,2020,2040,2237,8160.0,4000000.0
2017-10-26,2045,2050,2035,2050,5500,8200.0,4000000.0
2017-10-27,2020,2055,2010,2020,43065,8080.0,4000000.0
2017-10-30,2015,2030,2015,2020,8827,8080.0,4000000.0
2017-10-31,2040,2040,2035,2035,2400,8140.0,4000000.0
2017-11-01,2040,2040,2030,2030,4015,8120.0,4000000.0
2017-11-02,2040,2045,2030,2030,5902,8120.0,4000000.0
2017-11-03,2040,2040,2035,2035,4000,8140.0,4000000.0
2017-11-06,2025,2040,2025,2040,1857,8160.0,4000000.0
2017-11-07,2040,2040,2040,2040,0,,
2017-11-08,2040,2040,2035,2035,3940,8140.0,4000000.0
2017-11-09,2040,2040,2040,2040,8,8160.0,4000000.0
2017-11-10,2025,2040,2025,2040,2052,8160.0,4000000.0
2017-11-13,2040,2050,2040,2050,307,8200.0,4000000.0
2017-11-14,2025,2040,2020,2035,3723,8140.0,4000000.0
2017-11-15,2025,2040,2025,2035,524,8140.0,4000000.0
2017-11-16,2025,2040,2010,2010,32024,8040.0,4000000.0
2017-11-17,2020,2025,2005,2005,2152,8020.0,4000000.0
2017-11-20,2005,2040,2000,2000,3799,8000.0,4000000.0
2017-11-21,2000,2040,1985,1990,4041,7960.0,4000000.0
2017-11-22,2045,2045,1990,1990,1435,7960.0,4000000.0
2017-11-23,1995,2000,1995,2000,214,8000.0,4000000.0
2017-11-24,1990,2000,1990,1995,6150,7980.0,4000000.0
2017-11-27,2040,2055,1995,1995,1011,7980.0,4000000.0
2017-11-28,1985,2025,1985,2015,1527,8060.0,4000000.0
2017-11-29,2035,2035,2015,2015,1128,8060.0,4000000.0
2017-11-30,2015,2045,2000,2045,1174,8180.0,4000000.0
2017-12-01,2000,2045,2000,2045,16,8180.0,4000000.0
2017-12-04,2035,2035,2015,2035,1992,8140.0,4000000.0
2017-12-05,1995,2035,1995,2035,1429,8140.0,4000000.0
2017-12-06,2030,2030,2030,2030,1,8120.0,4000000.0
2017-12-07,2025,2025,2025,2025,1,8100.0,4000000.0
2017-12-08,1995,2035,1985,2005,9004,8020.0,4000000.0
2017-12-11,1985,2000,1985,2000,1015,8000.0,4000000.0
2017-12-12,1985,2005,1985,2005,2010,8020.0,4000000.0
2017-12-13,2005,2010,2000,2000,6990,8000.0,4000000.0
2017-12-14,2035,2035,1965,2010,46663,8040.0,4000000.0
2017-12-15,1990,2010,1990,1990,2769,7960.0,4000000.0
2017-12-18,1975,2010,1975,2010,2247,8040.0,4000000.0
2017-12-19,2010,2020,2010,2020,2301,8080.0,4000000.0
2017-12-20,1990,1990,1970,1985,8250,7940.0,4000000.0
2017-12-21,1965,2010,1965,1980,2744,7920.0,4000000.0
2017-12-22,1970,1980,1970,1980,7449,7920.0,4000000.0
2017-12-26,1980,1980,1980,1980,0,7920.0,4000000.0
2017-12-27,2000,2000,2000,2000,1218,8000.0,4000000.0
2017-12-28,2000,2000,1980,2000,140,8000.0,4000000.0
2018-01-02,1980,1985,1980,1985,204,7940.0,4000000.0
2018-01-03,1975,1990,1975,1980,10571,7920.0,4000000.0
2018-01-04,1975,2015,1970,1985,29095,7940.0,4000000.0
2018-01-05,1990,2015,1985,1995,4266,7980.0,4000000.0
2018-01-08,1995,1995,1980,1995,915,7980.0,4000000.0
2018-01-09,1980,1985,1980,1985,699,7940.0,4000000.0
2018-01-10,2010,2010,2010,2010,10000,8040.0,4000000.0
2018-01-11,1985,2020,1985,2015,4502,8060.0,4000000.0
2018-01-12,2015,2015,2015,2015,0,8060.0,4000000.0
2018-01-15,1980,2020,1980,2020,5798,8080.0,4000000.0
2018-01-16,2015,2015,2000,2005,11517,8020.0,4000000.0
2018-01-17,2000,2030,2000,2010,10085,8040.0,4000000.0
2018-01-18,1995,2030,1990,2000,6775,8000.0,4000000.0
2018-01-19,2000,2000,2000,2000,1584,8000.0,4000000.0
2018-01-22,1980,2035,1980,2015,4971,8060.0,4000000.0
2018-01-23,2015,2020,2015,2020,1600,8080.0,4000000.0
2018-01-24,2030,2035,1990,2020,771,8080.0,4000000.0
2018-01-25,1995,2050,1995,2050,899,8200.0,4000000.0
2018-01-26,2050,2050,2000,2015,13801,8060.0,4000000.0
2018-01-29,1980,1995,1980,1995,626,7980.0,4000000.0
2018-01-30,1990,2030,1990,2030,9797,8120.0,4000000.0
2018-01-31,2030,2030,2030,2030,3933,8120.0,4000000.0
2018-02-01,2030,2030,2000,2000,1601,8000.0,4000000.0
2018-02-02,2025,2030,2015,2015,4508,8060.0,4000000.0
2018-02-05,2025,2025,2025,2025,600,8100.0,4000000.0
2018-02-06,2025,2030,2025,2025,3100,8100.0,4000000.0
2018-02-07,2025,2025,2025,2025,507,8100.0,4000000.0
2018-02-08,2025,2025,2025,2025,0,8100.0,4000000.0
2018-02-09,2025,2045,2025,2045,13,8180.0,4000000.0
2018-02-12,1995,2040,1995,2040,61,8160.0,4000000.0
2018-02-13,2025,2025,2025,2025,7,8100.0,4000000.0
2018-02-14,2025,2025,2005,2005,49,8020.0,4000000.0
2018-02-19,2005,2005,2005,2005,5,8020.0,4000000.0
2018-02-20,2010,2015,2010,2015,3004,8060.0,4000000.0
2018-02-21,2015,2015,2015,2015,3,8060.0,4000000.0
2018-02-22,2040,2040,2005,2010,714,8040.0,4000000.0
2018-02-23,2020,2020,2020,2020,2,8080.0,4000000.0
2018-02-26,2020,2025,2020,2025,16,8100.0,4000000.0
2018-02-27,2030,2030,2030,2030,76,8120.0,4000000.0
2018-02-28,2030,2030,2030,2030,3439,8120.0,4000000.0
2018-03-02,2030,2030,2030,2030,0,8120.0,4000000.0
2018-03-05,2035,2035,2035,2035,0,8140.0,4000000.0
2018-03-06,2045,2045,2035,2035,11028,8140.0,4000000.0
2018-03-07,2020,2055,2020,2025,10653,8100.0,4000000.0
2018-03-08,2010,2025,2010,2025,24707,8100.0,4000000.0
2018-03-09,2050,2050,2045,2045,7,8180.0,4000000.0
2018-03-12,2015,2055,2015,2055,9121,8220.0,4000000.0
2018-03-13,2000,2060,2000,2050,5719,8200.0,4000000.0
2018-03-14,2015,2060,2015,2045,600,8180.0,4000000.0
2018-03-15,2045,2045,2015,2045,1518,8180.0,4000000.0
2018-03-16,2045,2090,2025,2025,4877,8100.0,4000000.0
2018-03-19,2025,2025,2025,2025,0,,
2018-03-20,2025,2055,2025,2045,3319,8180.0,4000000.0
2018-03-21,2045,2050,2045,2045,970,8180.0,4000000.0
2018-03-22,2045,2045,2045,2045,0,8180.0,4000000.0
2018-03-23,2045,2045,2045,2045,215,8180.0,4000000.0
2018-03-26,2045,2045,2045,2045,0,,
2018-03-27,2025,2075,2025,2075,17,8300.0,4000000.0
2018-03-28,2075,2075,2035,2070,910,8280.0,4000000.0
2018-03-29,2065,2065,2065,2065,0,8260.0,4000000.0
2018-03-30,2065,2065,2065,2065,700,8260.0,4000000.0
2018-04-02,2025,2030,2020,2030,2855,8120.0,4000000.0
2018-04-03,2035,2040,2025,2025,3704,8100.0,4000000.0
2018-04-04,2025,2025,2025,2025,6035,8100.0,4000000.0
2018-04-05,2025,2025,2025,2025,2719,8100.0,4000000.0
2018-04-06,2030,2030,2020,2025,6693,8100.0,4000000.0
2018-04-09,2025,2130,2015,2015,11075,8060.0,4000000.0
2018-04-10,2020,2060,2015,2015,2697,8060.0,4000000.0
2018-04-11,2015,2020,2015,2015,2953,8060.0,4000000.0
2018-04-12,2005,2035,2000,2015,1483,8060.0,4000000.0
2018-04-13,2005,2010,2005,2010,984,8040.0,4000000.0
2018-04-16,2010,2020,2000,2010,11788,8040.0,4000000.0
2018-04-17,2010,2015,2005,2015,13831,8060.0,4000000.0
2018-04-18,2015,2040,2015,2015,1714,8060.0,4000000.0
2018-04-19,2015,2020,2010,2015,6899,8060.0,4000000.0
2018-04-20,2015,2015,2010,2010,1036,8040.0,4000000.0
2018-04-23,2005,2010,2005,2010,1646,8040.0,4000000.0
2018-04-24,2010,2020,2010,2020,10072,8080.0,4000000.0
2018-04-25,2010,2035,2010,2015,4526,8060.0,4000000.0
2018-04-26,2015,2020,2015,2015,3187,8060.0,4000000.0
2018-04-27,2015,2015,2015,2015,6000,8060.0,4000000.0
2018-04-30,2015,2020,2015,2015,13780,8060.0,4000000.0
2018-05-02,2010,2010,2005,2005,4419,8020.0,4000000.0
2018-05-03,2005,2005,2005,2005,671,8020.0,4000000.0
2018-05-04,2005,2070,2005,2010,4278,8040.0,4000000.0
2018-05-08,2010,2010,2005,2005,18585,8020.0,4000000.0
2018-05-09,2005,2010,2005,2005,2236,8020.0,4000000.0
2018-05-10,2005,2060,2005,2005,7763,8020.0,4000000.0
2018-05-11,2010,2050,2000,2005,7880,8020.0,4000000.0
2018-05-14,2040,2040,2000,2005,7182,8020.0,4000000.0
2018-05-15,2005,2020,2005,2015,779,8060.0,4000000.0
2018-05-16,2010,2015,2010,2015,4387,8060.0,4000000.0
2018-05-17,2005,2015,2000,2015,4636,8060.0,4000000.0
2018-05-18,2025,2025,2005,2025,2271,8100.0,4000000.0
2018-05-21,2020,2020,2020,2020,1074,8080.0,4000000.0
2018-05-23,2025,2025,2015,2025,21428,8100.0,4000000.0
2018-05-24,2025,2035,2005,2035,13778,8140.0,4000000.0
2018-05-25,2035,2040,2035,2040,1943,8160.0,4000000.0
2018-05-28,2080,2080,2035,2050,1266,8200.0,4000000.0
2018-05-29,2020,2060,2020,2025,262,8100.0,4000000.0
2018-05-30,2055,2055,2055,2055,29,8220.0,4000000.0
2018-05-31,2045,2060,2030,2030,4590,8120.0,4000000.0
2018-06-01,2060,2060,2060,2060,28,8240.0,4000000.0
2018-06-04,2090,2090,2060,2060,8166,8240.0,4000000.0
2018-06-05,2060,2060,2060,2060,2014,8240.0,4000000.0
2018-06-07,2040,2085,2040,2080,1140,8320.0,4000000.0
2018-06-08,2040,2080,2040,2080,990,8320.0,4000000.0
2018-06-11,2050,2050,2040,2040,9684,8160.0,4000000.0
2018-06-12,2040,2045,2040,2045,2131,8180.0,4000000.0
2018-06-14,2045,2045,2045,2045,0,,
2018-06-15,2045,2045,2045,2045,700,8180.0,4000000.0
2018-06-18,2045,2045,2045,2045,728,8180.0,4000000.0
2018-06-19,2045,2185,2045,2045,3167,8180.0,4000000.0
2018-06-20,2045,2050,2045,2050,700,8200.0,4000000.0
2018-06-21,2050,2050,2050,2050,0,8200.0,4000000.0
2018-06-22,2045,2085,2045,2060,339,8240.0,4000000.0
2018-06-25,2130,2130,2130,2130,27,8520.0,4000000.0
2018-06-26,2125,2125,2065,2070,3002,8280.0,4000000.0
2018-06-27,2115,2120,2070,2070,1882,8280.0,4000000.0
2018-06-28,2065,2065,2065,2065,1,8260.0,4000000.0
2018-06-29,2050,2050,2050,2050,551,8200.0,4000000.0
2018-07-02,2050,2050,2050,2050,0,,
2018-07-03,2055,2055,2055,2055,27,8220.0,4000000.0
2018-07-04,2055,2055,2055,2055,0,8220.0,4000000.0
2018-07-05,2060,2065,2055,2055,5423,8220.0,4000000.0
2018-07-06,2055,2090,2055,2060,11244,8240.0,4000000.0
2018-07-09,2060,2090,2060,2060,762,8240.0,4000000.0
2018-07-10,2065,2065,2050,2060,1631,8240.0,4000000.0
2018-07-11,2090,2090,2055,2060,5117,8240.0,4000000.0
2018-07-12,2090,2090,2060,2060,6034,8240.0,4000000.0
2018-07-13,2060,2060,2060,2060,28,8240.0,4000000.0
2018-07-16,2060,2065,2060,2060,584,8240.0,4000000.0
2018-07-17,2060,2085,2060,2085,771,8340.0,4000000.0
2018-07-18,2065,2080,2065,2070,5132,8280.0,4000000.0
2018-07-19,2065,2070,2065,2070,796,8280.0,4000000.0
2018-07-20,2035,2065,2035,2065,696,8260.0,4000000.0
2018-07-23,2055,2055,2050,2050,850,8200.0,4000000.0
2018-07-24,2050,2080,2050,2055,661,8220.0,4000000.0
2018-07-25,2060,2075,2020,2030,47741,8120.0,4000000.0
2018-07-26,2035,2040,2025,2030,21459,8120.0,4000000.0
2018-07-27,2035,2040,2030,2030,5266,8120.0,4000000.0
2018-07-30,2060,2060,2060,2060,28,,
2018-07-31,2060,2090,2060,2090,1647,8360.0,4000000.0
2018-08-01,2035,2070,2035,2040,35577,8160.0,4000000.0
2018-08-02,2040,2040,2040,2040,166,8160.0,4000000.0
2018-08-03,2065,2065,2040,2040,2,8160.0,4000000.0
2018-08-06,2065,2065,2065,2065,1,8260.0,4000000.0
2018-08-07,2050,2050,2050,2050,1,8200.0,4000000.0
2018-08-08,2080,2080,2080,2080,1,8320.0,4000000.0
2018-08-09,2085,2085,2075,2080,1227,8320.0,4000000.0
2018-08-10,2080,2080,2080,2080,10,8320.0,4000000.0
2018-08-13,2055,2060,2055,2060,2,8240.0,4000000.0
2018-08-14,2060,2060,2055,2055,35250,8220.0,4000000.0
2018-08-16,2050,2080,2050,2080,50,8320.0,4000000.0
2018-08-17,2050,2070,2050,2050,35,8200.0,4000000.0
2018-08-20,2060,2090,2060,2070,8104,8280.0,4000000.0
2018-08-21,2085,2085,2070,2070,966,8280.0,4000000.0
2018-08-22,2070,2070,2070,2070,0,8280.0,4000000.0
2018-08-23,2070,2070,2065,2070,895,8280.0,4000000.0
2018-08-24,2070,2070,2070,2070,0,,
2018-08-27,2035,2085,2035,2065,2049,8260.0,4000000.0
2018-08-28,2070,2070,2070,2070,1,8280.0,4000000.0
2018-08-29,2070,2080,2070,2080,1429,8320.0,4000000.0
2018-08-30,2080,2080,2080,2080,40,8320.0,4000000.0
2018-08-31,2080,2090,2080,2090,299,8360.0,4000000.0
2018-09-03,2075,2075,2075,2075,518,8300.0,4000000.0
2018-09-04,2090,2095,2070,2090,20210,8360.0,4000000.0
2018-09-05,2090,2100,2080,2085,31124,8340.0,4000000.0
2018-09-06,2070,2090,2070,2085,4000,8340.0,4000000.0
2018-09-07,2075,2080,2065,2065,1027,8260.0,4000000.0
2018-09-10,2065,2065,2025,2050,16427,8200.0,4000000.0
2018-09-11,2050,2075,2050,2050,138,8200.0,4000000.0
2018-09-12,2050,2050,2050,2050,28,8200.0,4000000.0
2018-09-13,2045,2045,2045,2045,677,8180.0,4000000.0
2018-09-14,2045,2050,2040,2050,6677,8200.0,4000000.0
2018-09-17,2045,2050,2045,2050,333,8200.0,4000000.0
2018-09-18,2045,2050,2045,2045,7636,8180.0,4000000.0
2018-09-19,2045,2045,2045,2045,0,,
2018-09-20,2050,2050,2050,2050,988,8200.0,4000000.0
2018-09-21,2045,2045,2045,2045,27,8180.0,4000000.0
2018-09-27,2050,2050,2050,2050,75,8200.0,4000000.0
2018-09-28,2045,2060,2045,2060,228,8240.0,4000000.0
2018-10-01,2075,2075,2075,2075,700,8300.0,4000000.0
2018-10-02,2075,2075,2055,2075,917,8300.0,4000000.0
2018-10-04,2075,2075,2060,2060,1100,8240.0,4000000.0
2018-10-05,2055,2065,2055,2065,759,8260.0,4000000.0
2018-10-08,2090,2090,2060,2080,706,8320.0,4000000.0
2018-10-10,2045,2045,2045,2045,527,8180.0,4000000.0
2018-10-11,2050,2050,2045,2045,5037,8180.0,4000000.0
2018-10-12,2045,2045,2045,2045,2158,8180.0,4000000.0
2018-10-15,2050,2050,2050,2050,1,8200.0,4000000.0
2018-10-16,2050,2050,2050,2050,0,,
2018-10-17,2050,2050,2050,2050,0,,
2018-10-18,2050,2050,2050,2050,10000,8200.0,4000000.0
2018-10-19,2050,2050,2050,2050,0,,
2018-10-22,2055,2055,2055,2055,15000,8220.0,4000000.0
2018-10-23,2055,2055,2055,2055,0,,
2018-10-24,2050,2050,2040,2050,880,8200.0,4000000.0
2018-10-25,2015,2045,2015,2045,26030,8180.0,4000000.0
2018-10-26,2045,2045,2035,2035,15870,8140.0,4000000.0
2018-10-29,2040,2040,2040,2040,0,8160.0,4000000.0
2018-10-30,2045,2045,2030,2030,39970,8120.0,4000000.0
2018-10-31,2035,2035,2030,2035,5108,8140.0,4000000.0
2018-11-01,2050,2050,2050,2050,1,8200.0,4000000.0
2018-11-02,2050,2050,2050,2050,600,8200.0,4000000.0
2018-11-05,2050,2050,2030,2050,8937,8200.0,4000000.0
2018-11-06,2050,2050,2050,2050,251,8200.0,4000000.0
2018-11-07,2050,2050,2050,2050,0,,
2018-11-08,2050,2050,2050,2050,160,8200.0,4000000.0
2018-11-09,2050,2050,2050,2050,601,8200.0,4000000.0
2018-11-12,2035,2035,2035,2035,5,8140.0,4000000.0
2018-11-13,2035,2035,2035,2035,0,8140.0,4000000.0
2018-11-14,2040,2040,2040,2040,0,,
2018-11-15,2045,2045,2045,2045,2628,8180.0,4000000.0
2018-11-16,2045,2045,2045,2045,0,,
2018-11-19,2045,2045,2045,2045,0,,
2018-11-20,2045,2045,2045,2045,0,,
2018-11-21,2045,2045,2045,2045,454,8180.0,4000000.0
2018-11-22,2045,2045,2045,2045,0,,
2018-11-23,2045,2045,2040,2045,1167,8180.0,4000000.0
2018-11-26,2035,2045,2030,2045,2626,8180.0,4000000.0
2018-11-27,2045,2045,2045,2045,0,,
2018-11-28,2040,2040,2040,2040,518,8160.0,4000000.0
2018-11-29,2050,2050,2050,2050,1600,8200.0,4000000.0
2018-11-30,2050,2050,2050,2050,235,8200.0,4000000.0
2018-12-03,2050,2050,2050,2050,1161,8200.0,4000000.0
2018-12-04,2050,2050,2050,2050,0,,
2018-12-05,2050,2050,2050,2050,100,8200.0,4000000.0
2018-12-06,2070,2070,2070,2070,10,8280.0,4000000.0
2018-12-07,2065,2065,2055,2055,100,8220.0,4000000.0
2018-12-10,2050,2060,2050,2060,17931,8240.0,4000000.0
2018-12-11,2060,2060,2050,2060,3825,8240.0,4000000.0
2018-12-12,2060,2060,2055,2055,300,8220.0,4000000.0
2018-12-13,2055,2055,2055,2055,300,8220.0,4000000.0
2018-12-14,2055,2055,2055,2055,0,,
2018-12-17,2055,2055,2055,2055,0,,
2018-12-18,2055,2055,2055,2055,0,,
2018-12-19,2050,2050,2050,2050,0,8200.0,4000000.0
2018-12-20,2050,2050,2050,2050,0,,
2018-12-21,2030,2055,2020,2055,1731,8220.0,4000000.0
2018-12-24,2050,2050,2050,2050,4910,8200.0,4000000.0
2018-12-26,2045,2045,2045,2045,0,8180.0,4000000.0
2018-12-27,2050,2050,2050,2050,50,8200.0,4000000.0
2018-12-28,2025,2060,2025,2060,655,8240.0,4000000.0
2019-01-02,2035,2065,2030,2065,3602,8260.0,4000000.0
2019-01-03,2060,2060,2060,2060,0,8240.0,4000000.0
2019-01-04,2060,2060,2060,2060,0,8240.0,4000000.0
2019-01-07,2060,2060,2060,2060,2000,8240.0,4000000.0
2019-01-08,2060,2060,2060,2060,0,,
2019-01-09,2060,2060,2060,2060,0,,
2019-01-10,2040,2060,2040,2060,626,8240.0,4000000.0
2019-01-11,2060,2060,2060,2060,0,,
2019-01-14,2040,2060,2040,2060,11,8240.0,4000000.0
2019-01-15,2055,2055,2055,2055,0,8220.0,4000000.0
2019-01-16,2050,2055,2050,2055,8000,8220.0,4000000.0
2019-01-17,2040,2055,2040,2055,101,8220.0,4000000.0
2019-01-18,2045,2050,2045,2050,4227,8200.0,4000000.0
2019-01-21,2040,2040,2040,2040,2628,8160.0,4000000.0
2019-01-22,2040,2040,2040,2040,0,,
2019-01-23,2060,2060,2060,2060,1,8240.0,4000000.0
2019-01-24,2060,2060,2060,2060,0,,
2019-01-25,2060,2060,2060,2060,1500,8240.0,4000000.0
2019-01-28,2070,2070,2070,2070,7,8280.0,4000000.0
2019-01-29,2065,2065,2065,2065,0,,
2019-01-30,2055,2055,2050,2050,1163,8200.0,4000000.0
2019-01-31,2050,2070,2040,2070,2506,8280.0,4000000.0
2019-02-01,2060,2060,2050,2050,2,8200.0,4000000.0
2019-02-07,2050,2065,2045,2065,5002,8260.0,4000000.0
2019-02-08,2065,2065,2065,2065,0,8260.0,4000000.0
2019-02-11,2065,2065,2065,2065,5500,8260.0,4000000.0
2019-02-12,2070,2070,2070,2070,1497,8280.0,4000000.0
2019-02-13,2060,2060,2060,2060,4700,8240.0,4000000.0
2019-02-14,2060,2060,2060,2060,400,8240.0,4000000.0
2019-02-15,2060,2060,2060,2060,0,,
2019-02-18,2050,2050,2050,2050,200,8200.0,4000000.0
2019-02-19,2055,2095,2055,2080,7056,8320.0,4000000.0
2019-02-20,2080,2080,2080,2080,0,8320.0,4000000.0
2019-02-21,2080,2080,2080,2080,0,,
2019-02-22,2045,2070,2045,2045,13241,8180.0,4000000.0
2019-02-25,2045,2045,2040,2040,10000,8160.0,4000000.0
2019-02-26,2095,2095,2095,2095,100,8380.0,4000000.0
2019-02-27,2040,2090,2040,2090,8525,8360.0,4000000.0
2019-02-28,2040,2085,2040,2085,650,8340.0,4000000.0
2019-03-04,2040,2080,2040,2070,3991,8280.0,4000000.0
2019-03-05,2070,2070,2040,2065,595,8260.0,4000000.0
2019-03-06,2055,2055,2055,2055,500,8220.0,4000000.0
2019-03-07,2045,2060,2045,2060,21382,8240.0,4000000.0
2019-03-08,2050,2070,2050,2070,20010,8280.0,4000000.0
2019-03-11,2065,2065,2065,2065,0,,
2019-03-12,2070,2070,2070,2070,1449,8280.0,4000000.0
2019-03-13,2070,2070,2070,2070,6672,8280.0,4000000.0
2019-03-14,2075,2075,2075,2075,930,8300.0,4000000.0
2019-03-15,2080,2080,2075,2075,6592,8300.0,4000000.0
2019-03-18,2075,2080,2075,2075,5845,8300.0,4000000.0
2019-03-19,2080,2080,2080,2080,0,8320.0,4000000.0
2019-03-20,2085,2085,2070,2070,15400,8280.0,4000000.0
2019-03-21,2075,2080,2075,2080,5565,8320.0,4000000.0
2019-03-22,2080,2085,2060,2085,1506,8340.0,4000000.0
2019-03-25,2085,2085,2085,2085,2,8340.0,4000000.0
2019-03-26,2085,2085,2085,2085,0,8340.0,4000000.0
2019-03-27,2085,2085,2045,2060,11935,8240.0,4000000.0
2019-03-28,2070,2070,2070,2070,20,8280.0,4000000.0
2019-03-29,2070,2070,2070,2070,0,,
2019-04-01,2070,2145,2070,2110,557,8440.0,4000000.0
2019-04-02,2105,2105,2070,2100,1025,8400.0,4000000.0
2019-04-03,2070,2100,2070,2100,1004,8400.0,4000000.0
2019-04-04,2080,2090,2080,2080,3559,8320.0,4000000.0
2019-04-05,2125,2125,2125,2125,1,8500.0,4000000.0
2019-04-08,2115,2115,2110,2110,311,8440.0,4000000.0
2019-04-09,2110,2110,2110,2110,550,8440.0,4000000.0
2019-04-10,2105,2105,2105,2105,0,8420.0,4000000.0
2019-04-11,2115,2115,2115,2115,1,8460.0,4000000.0
2019-04-12,2115,2130,2110,2110,8564,8440.0,4000000.0
2019-04-15,2080,2155,2080,2155,9,8620.0,4000000.0
2019-04-16,2140,2140,2140,2140,0,8560.0,4000000.0
2019-04-17,2120,2120,2105,2120,1067,8480.0,4000000.0
2019-04-18,2070,2130,2070,2130,6111,8520.0,4000000.0
2019-04-19,2085,2130,2085,2130,235,8520.0,4000000.0
2019-04-22,2120,2140,2120,2140,3600,8560.0,4000000.0
2019-04-23,2140,2140,2140,2140,0,8560.0,4000000.0
2019-04-24,2170,2170,2150,2150,600,8600.0,4000000.0
2019-04-25,2085,2140,2085,2140,307,8560.0,4000000.0
2019-04-26,2090,2140,2090,2140,303,8560.0,4000000.0
2019-04-29,2140,2140,2140,2140,0,,
2019-04-30,2140,2145,2140,2145,1100,8580.0,4000000.0
2019-05-02,2140,2140,2140,2140,0,8560.0,4000000.0
2019-05-03,2140,2140,2135,2140,2557,8560.0,4000000.0
2019-05-07,2135,2135,2110,2130,19,8520.0,4000000.0
2019-05-08,2125,2140,2115,2140,152,8560.0,4000000.0
2019-05-09,2140,2140,2130,2130,9973,8520.0,4000000.0
2019-05-10,2130,2130,2130,2130,0,8520.0,4000000.0
