오파스넷(173130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-08,4115,4115,4115,4115,0,,
2017-06-09,4115,4115,4115,4115,0,,
2017-06-12,4115,4115,4115,4115,0,,
2017-06-13,4115,4115,4115,4115,0,,
2017-06-14,4115,4115,4115,4115,0,,
2017-06-15,4115,4115,4115,4115,0,,
2017-06-16,4115,4115,4115,4115,0,,
2017-06-19,4115,4115,4115,4115,0,,
2017-06-20,4115,4115,4115,4115,0,,
2017-06-21,4115,4115,4115,4115,0,,
2017-06-22,4115,4115,4115,4115,0,,
2017-06-23,4115,4115,4115,4115,0,,
2017-06-26,4115,4115,4115,4115,0,,
2017-06-27,4115,4115,4115,4115,0,,
2017-06-28,4115,4115,4115,4115,0,,
2017-06-29,4115,4115,4115,4115,0,,
2017-06-30,4115,4115,4115,4115,0,,
2017-07-03,4115,4115,4115,4115,0,,
2017-07-04,4115,4115,4115,4115,0,,
2017-07-05,4115,4115,4115,4115,0,,
2017-07-06,4115,4115,4115,4115,0,,
2017-07-07,4115,4115,4115,4115,0,,
2017-07-10,4115,4115,4115,4115,0,,
2017-07-11,4115,4115,4115,4115,0,,
2017-07-12,4115,4115,4115,4115,0,,
2017-07-13,4115,4115,4115,4115,0,,
2017-07-14,4115,4115,4115,4115,0,,
2017-07-17,4115,4115,4115,4115,0,,
2017-07-18,4115,4115,4115,4115,0,,
2017-07-19,4115,4115,4115,4115,0,,
2017-07-20,4115,4115,4115,4115,0,,
2017-07-21,4115,4115,4115,4115,0,,
2017-07-24,4115,4115,4115,4115,0,,
2017-07-25,4115,4115,4115,4115,0,,
2017-07-26,4115,4115,4115,4115,0,,
2017-07-27,4115,4115,4115,4115,0,,
2017-07-28,4115,4115,4115,4115,0,,
2017-07-31,4115,4115,4115,4115,0,,
2017-08-01,4115,4115,4115,4115,0,,
2017-08-02,4115,4115,4115,4115,0,,
2017-08-03,4115,4115,4115,4115,0,,
2017-08-04,4115,4115,4115,4115,0,,
2017-08-07,3990,3990,3990,3990,500,11840.0,2967502.0
2017-08-08,3990,3990,3990,3990,0,11840.0,2967502.0
2017-08-09,3990,3990,3990,3990,0,,
2017-08-10,3990,3990,3990,3990,0,,
2017-08-11,3990,3990,3990,3990,0,,
2017-08-14,3990,3990,3990,3990,0,,
2017-08-16,3990,3990,3990,3990,0,,
2017-08-17,3990,3990,3990,3990,0,,
2017-08-18,3990,3990,3990,3990,0,,
2017-08-21,3990,3990,3990,3990,0,,
2017-08-22,3990,3990,3990,3990,0,,
2017-08-23,3990,3990,3990,3990,0,,
2017-08-24,3990,3990,3990,3990,0,,
2017-08-25,3990,3990,3990,3990,0,,
2017-08-28,3990,3990,3990,3990,0,,
2017-08-29,3990,3990,3990,3990,0,,
2017-08-30,3990,3990,3990,3990,0,,
2017-08-31,3990,3990,3990,3990,0,,
2017-09-01,3990,3990,3990,3990,0,,
2017-09-04,3990,3990,3990,3990,0,,
2017-09-05,3990,3990,3990,3990,0,,
2017-09-06,3990,3990,3990,3990,0,,
2017-09-07,4000,4000,4000,4000,11160,11870.0,2967502.0
2017-09-08,4000,4000,4000,4000,0,11870.0,2967502.0
2017-09-11,4000,4000,4000,4000,0,,
2017-09-12,4000,4000,4000,4000,0,,
2017-09-13,4000,4000,4000,4000,0,,
2017-09-14,4000,4000,4000,4000,0,,
2017-09-15,4000,4000,4000,4000,0,,
2017-09-18,4000,4000,4000,4000,0,,
2017-09-19,4000,4000,4000,4000,0,,
2017-09-20,4000,4000,4000,4000,0,,
2017-09-21,4000,4000,4000,4000,0,,
2017-09-22,4000,4000,4000,4000,0,,
2017-09-25,4000,4000,4000,4000,0,,
2017-09-26,4000,4000,4000,4000,0,,
2017-09-27,4000,4000,4000,4000,0,,
2017-09-28,4000,4000,4000,4000,0,,
2017-09-29,4000,4000,4000,4000,0,,
2017-10-10,4000,4000,4000,4000,0,,
2017-10-11,4000,4000,4000,4000,0,,
2017-10-12,4000,4000,4000,4000,0,,
2017-10-13,4000,4000,4000,4000,0,,
2017-10-16,4000,4000,4000,4000,0,,
2017-10-17,4000,4000,4000,4000,0,,
2017-10-18,4000,4000,4000,4000,0,,
2017-10-19,4000,4000,4000,4000,0,,
2017-10-20,4000,4000,4000,4000,0,,
2017-10-23,4000,4000,4000,4000,0,,
2017-10-24,4000,4000,4000,4000,0,,
2017-10-25,4000,4000,4000,4000,0,,
2017-10-26,4000,4000,4000,4000,0,,
2017-10-27,4000,4000,4000,4000,0,,
2017-10-30,4000,4000,4000,4000,0,,
2017-10-31,4000,4000,4000,4000,0,,
2017-11-01,4000,4000,4000,4000,0,,
2017-11-02,4000,4000,4000,4000,0,,
2017-11-03,4000,4000,4000,4000,0,,
2017-11-06,4000,4000,4000,4000,0,,
2017-11-07,4000,4000,4000,4000,0,,
2017-11-08,4000,4000,4000,4000,0,,
2017-11-09,4000,4000,4000,4000,0,,
2017-11-10,4000,4000,4000,4000,0,,
2017-11-13,4000,4000,4000,4000,0,,
2017-11-14,4000,4000,4000,4000,0,,
2017-11-15,4000,4000,4000,4000,0,,
2017-11-16,4000,4000,4000,4000,0,,
2017-11-17,4000,4000,4000,4000,0,,
2017-11-20,4000,4000,4000,4000,0,,
2017-11-21,4000,4000,4000,4000,0,,
2017-11-22,4000,4000,4000,4000,0,,
2017-11-23,4000,4000,4000,4000,0,,
2017-11-24,4000,4000,4000,4000,0,,
2017-11-27,4000,4000,4000,4000,0,,
2017-11-28,4000,4000,4000,4000,0,,
2017-11-29,4000,4000,4000,4000,0,,
2017-11-30,4000,4000,4000,4000,0,,
2017-12-01,4000,4000,4000,4000,0,,
2017-12-04,4000,4000,4000,4000,0,,
2017-12-05,4000,4000,4000,4000,0,,
2017-12-06,4000,4000,4000,4000,0,,
2017-12-07,4000,4000,4000,4000,0,,
2017-12-08,4000,4000,4000,4000,0,,
2017-12-11,4000,4000,4000,4000,0,,
2017-12-12,4000,4000,4000,4000,0,,
2017-12-13,4000,4000,4000,4000,0,,
2017-12-14,4000,4000,4000,4000,0,,
2017-12-15,4000,4000,4000,4000,0,,
2017-12-18,4000,4000,4000,4000,0,,
2017-12-19,4000,4000,4000,4000,0,,
2017-12-20,4000,4000,4000,4000,0,,
2017-12-21,4000,4000,4000,4000,0,,
2017-12-22,4000,4000,4000,4000,0,,
2017-12-26,4000,4000,4000,4000,0,,
2017-12-27,4000,4000,4000,4000,0,,
2017-12-28,4050,4050,4050,4050,0,12018.0,2967502.0
2018-01-02,4050,4050,4050,4050,0,12018.0,2967502.0
2018-01-03,4050,4050,4050,4050,0,,
2018-01-04,4050,4050,4050,4050,0,,
2018-01-05,4050,4050,4050,4050,0,,
2018-01-08,4050,4050,4050,4050,0,,
2018-01-09,4050,4050,4050,4050,0,,
2018-01-10,4050,4050,4050,4050,0,,
2018-01-11,4050,4050,4050,4050,0,,
2018-01-12,4050,4050,4050,4050,0,,
2018-01-15,4050,4050,4050,4050,0,,
2018-01-16,4050,4050,4050,4050,0,,
2018-01-17,4050,4050,4050,4050,0,,
2018-01-18,4050,4050,4050,4050,0,,
2018-01-19,4050,4050,4050,4050,0,,
2018-01-22,4050,4050,4050,4050,0,,
2018-01-23,4050,4050,4050,4050,0,,
2018-01-24,4050,4050,4050,4050,0,,
2018-01-25,4050,4050,4050,4050,0,,
2018-01-26,4050,4050,4050,4050,0,,
2018-01-29,4050,4050,4050,4050,0,,
2018-01-30,4050,4050,4050,4050,0,,
2018-01-31,4050,4050,4050,4050,0,,
2018-02-01,4160,4160,4160,4160,500,12345.0,2967502.0
2018-02-02,4160,4160,4160,4160,0,12345.0,2967502.0
2018-02-05,4200,4200,4200,4200,0,12464.0,2967502.0
2018-02-06,4200,4200,4200,4200,0,12464.0,2967502.0
2018-02-07,4200,4200,4200,4200,0,,
2018-02-08,4200,4200,4200,4200,0,,
2018-02-09,4200,4200,4200,4200,450,12464.0,2967502.0
2018-02-12,4200,4200,4200,4200,0,,
2018-02-13,4200,4200,4200,4200,0,,
2018-02-14,4200,4200,4200,4200,0,,
2018-02-19,4200,4200,4200,4200,0,,
2018-02-20,4200,4200,4200,4200,0,,
2018-02-21,4200,4200,4200,4200,0,,
2018-02-22,4200,4200,4200,4200,0,,
2018-02-23,4200,4200,4200,4200,0,,
2018-02-26,4470,4470,4470,4470,0,13265.0,2967502.0
2018-02-27,4470,4470,4470,4470,0,13265.0,2967502.0
2018-02-28,4475,4475,4475,4475,0,13280.0,2967502.0
2018-03-02,4475,4475,4475,4475,0,13280.0,2967502.0
2018-03-05,4475,4475,4475,4475,0,,
2018-03-06,4475,4475,4475,4475,0,,
2018-03-07,4475,4475,4475,4475,0,,
2018-03-08,4475,4475,4475,4475,0,,
2018-03-09,4475,4475,4475,4475,0,,
2018-03-12,4475,4475,4475,4475,0,,
2018-03-13,5000,5100,5000,5100,100,15134.0,2967502.0
2018-03-14,5100,5100,5100,5100,0,15134.0,2967502.0
2018-03-15,5100,5100,5100,5100,0,,
2018-03-16,5860,5860,5860,5860,100,17390.0,2967502.0
2018-03-19,6700,6730,6700,6730,3684,19971.0,2967502.0
2018-03-20,7700,7730,7700,7700,2600,22850.0,2967502.0
2018-03-21,7700,7700,7700,7700,0,22850.0,2967502.0
2018-03-22,7700,7700,7700,7700,0,,
2018-03-23,7700,7700,7700,7700,0,,
2018-03-26,7000,7000,7000,7000,304,20773.0,2967502.0
2018-03-27,7000,7000,7000,7000,0,20773.0,2967502.0
2018-03-28,7000,7000,7000,7000,0,,
2018-03-29,7000,7000,7000,7000,0,,
2018-03-30,7400,7400,7400,7400,100,21960.0,2967502.0
2018-04-02,7400,7400,7400,7400,0,21960.0,2967502.0
2018-04-03,7400,7400,7400,7400,0,,
2018-04-04,7400,7400,7400,7400,0,,
2018-04-05,7600,7600,7600,7600,200,22553.0,2967502.0
2018-04-06,8300,8300,8300,8300,4606,24630.0,2967502.0
2018-04-09,9500,9510,9500,9510,4114,28221.0,2967502.0
2018-04-10,9510,9510,9500,9500,100,28191.0,2967502.0
2018-04-11,9500,9500,9500,9500,200,28191.0,2967502.0
2018-04-12,9500,9500,9500,9500,839,28191.0,2967502.0
2018-04-13,9500,9500,9500,9500,0,28191.0,2967502.0
2018-04-16,9500,9500,9500,9500,0,,
2018-04-17,9500,9500,9500,9500,0,,
2018-04-18,9470,9470,9470,9470,0,28102.0,2967502.0
2018-04-19,9470,9470,9470,9470,0,28102.0,2967502.0
2018-04-20,9470,9470,9470,9470,0,,
2018-04-23,9470,9470,9470,9470,0,,
2018-04-24,9470,9470,9470,9470,0,,
2018-04-25,9470,9470,9470,9470,0,,
2018-04-26,9470,9470,9470,9470,0,,
2018-04-27,9470,9470,9470,9470,0,,
2018-04-30,9470,9470,9470,9470,0,,
2018-05-02,9470,9470,9470,9470,0,,
2018-05-03,9470,9470,9470,9470,0,,
2018-05-04,9470,9470,9470,9470,0,,
2018-05-08,9470,9470,9470,9470,0,,
2018-05-09,9470,9470,9470,9470,0,,
2018-05-10,9470,9470,9470,9470,0,,
2018-05-11,9470,9470,9470,9470,0,,
2018-05-14,10100,10100,10100,10100,10000,29972.0,2967502.0
2018-05-15,10150,11600,10150,11000,1591,32643.0,2967502.0
2018-05-16,11200,11200,11150,11150,900,33088.0,2967502.0
2018-05-17,11300,12700,11200,12450,1293,36945.0,2967502.0
2018-05-18,11300,12000,11150,11750,12498,34868.0,2967502.0
2018-05-21,12950,12950,10450,11150,3304,33088.0,2967502.0
2018-05-23,11000,11000,9800,10150,1983,30120.0,2967502.0
2018-05-24,10200,10750,10000,10550,752,31307.0,2967502.0
2018-05-25,10200,10450,9900,10450,302,31010.0,2967502.0
2018-05-28,10500,10500,9510,9510,5474,28221.0,2967502.0
2018-05-29,9540,9870,9510,9870,740,29289.0,2967502.0
2018-05-30,9780,9780,9050,9780,512,29022.0,2967502.0
2018-05-31,9770,9770,9770,9770,881,28992.0,2967502.0
2018-06-01,9700,10300,9610,10300,12654,30565.0,2967502.0
2018-06-04,10300,11400,10000,11400,13581,33830.0,2967502.0
2018-06-05,12400,12400,11300,12400,2936,36797.0,2967502.0
2018-06-07,13500,13500,12000,12200,6209,36204.0,2967502.0
2018-06-08,12200,12200,12150,12200,1505,36204.0,2967502.0
2018-06-11,12200,13000,11900,12200,4478,36204.0,2967502.0
2018-06-12,12200,13000,12150,12500,6116,37094.0,2967502.0
2018-06-14,12500,12500,11700,12200,2148,36204.0,2967502.0
2018-06-15,12200,12200,12000,12150,805,36055.0,2967502.0
2018-06-18,12150,12150,11700,11800,1331,35017.0,2967502.0
2018-06-19,11900,11900,11150,11400,718,33830.0,2967502.0
2018-06-20,11400,11900,11100,11550,119,34275.0,2967502.0
2018-06-21,11550,11550,11200,11500,618,34126.0,2967502.0
2018-06-22,11200,11400,11000,11350,2918,33681.0,2967502.0
2018-06-25,11350,11650,11300,11650,515,34571.0,2967502.0
2018-06-26,11650,11650,11000,11650,2040,34571.0,2967502.0
2018-06-27,11450,12950,11450,12950,19312,38429.0,2967502.0
2018-06-28,14700,14700,14700,14700,1,43622.0,2967502.0
2018-06-29,15950,15950,12550,12550,5395,37242.0,2967502.0
2018-07-02,13000,13000,11900,12000,10410,35610.0,2967502.0
2018-07-03,12000,12550,12000,12500,16146,37094.0,2967502.0
2018-07-04,12500,12700,12000,12700,4711,37687.0,2967502.0
2018-07-05,12250,12900,12250,12800,8764,37984.0,2967502.0
2018-07-06,12900,12900,11500,12350,10518,36649.0,2967502.0
2018-07-09,12200,12600,11500,12200,11177,36204.0,2967502.0
2018-07-10,11950,12000,11500,11750,14926,34868.0,2967502.0
2018-07-11,11750,11750,11300,11750,1915,34868.0,2967502.0
2018-07-12,11700,11750,10000,10700,16081,31752.0,2967502.0
2018-07-13,10500,10600,10000,10450,26435,31010.0,2967502.0
2018-07-16,10450,10450,10000,10350,2539,30714.0,2967502.0
2018-07-17,10350,10850,10350,10850,2389,32197.0,2967502.0
2018-07-18,10150,11400,10150,11350,5279,33681.0,2967502.0
2018-07-19,11350,11350,10700,11000,3979,32643.0,2967502.0
2018-07-20,10900,11350,10900,11350,19379,33681.0,2967502.0
2018-07-23,11400,11950,11400,11800,5235,35017.0,2967502.0
2018-07-24,11500,11800,11500,11800,12,35017.0,2967502.0
2018-07-25,11700,11800,11450,11800,171,35017.0,2967502.0
2018-07-26,11400,12650,11150,11300,1881,33533.0,2967502.0
2018-07-27,11350,11700,11250,11700,2089,34720.0,2967502.0
2018-07-30,11800,12450,11400,12450,12030,36945.0,2967502.0
2018-07-31,12400,12450,12000,12350,2797,36649.0,2967502.0
2018-08-01,12350,12350,11750,12000,3085,35610.0,2967502.0
2018-08-02,13150,13150,12500,12750,6501,37836.0,2967502.0
2018-08-03,12200,12300,12000,12000,5812,35610.0,2967502.0
2018-08-06,12050,12750,12050,12750,21231,37836.0,2967502.0
2018-08-07,12950,13400,12700,12750,7804,37836.0,2967502.0
2018-08-08,13000,13700,13000,13650,9837,40506.0,2967502.0
2018-08-09,13800,14000,13650,13900,10717,41248.0,2967502.0
2018-08-10,13900,15500,13900,15250,12699,45254.0,2967502.0
2018-08-13,16000,16300,15300,15600,5617,46293.0,2967502.0
2018-08-14,15900,16100,15300,16100,12638,47777.0,2967502.0
2018-08-16,16100,16300,15600,15700,6271,46590.0,2967502.0
2018-08-17,16250,16550,15900,16550,11979,49112.0,2967502.0
2018-08-20,16550,17000,16500,17000,9652,50448.0,2967502.0
2018-08-21,17500,17500,16600,16750,6115,49706.0,2967502.0
2018-08-22,16950,17500,16750,17500,11264,51931.0,2967502.0
2018-08-23,17500,17900,16000,16950,11048,50299.0,2967502.0
2018-08-24,18000,19600,13850,14200,3157307,57168.0,4025902.0
2018-08-27,14350,14700,13450,14500,522961,58376.0,4025902.0
2018-08-28,14650,14750,13850,13850,198468,55759.0,4025902.0
2018-08-29,13850,14050,13300,13450,197124,54148.0,4025902.0
2018-08-30,13550,13650,12900,13250,193880,53343.0,4025902.0
2018-08-31,13250,14400,13200,13200,341119,53142.0,4025902.0
2018-09-03,13450,13500,13000,13200,90972,53142.0,4025902.0
2018-09-04,13200,13500,13000,13050,126629,52538.0,4025902.0
2018-09-05,13400,13400,12800,13100,144396,52739.0,4025902.0
2018-09-06,13100,13100,12500,12550,155807,50525.0,4025902.0
2018-09-07,12550,12700,11950,12250,146959,49317.0,4025902.0
2018-09-10,12200,12300,11800,11800,105289,47506.0,4025902.0
2018-09-11,11700,12200,11700,11850,83801,47707.0,4025902.0
2018-09-12,12050,12750,11900,12100,168022,48713.0,4025902.0
2018-09-13,12200,12300,11800,12100,79713,48713.0,4025902.0
2018-09-14,12100,12200,11850,12000,74447,48311.0,4025902.0
2018-09-17,12050,12450,11900,12300,132601,49519.0,4025902.0
2018-09-18,12200,12400,12050,12050,78159,48512.0,4025902.0
2018-09-19,12150,12800,12100,12400,198591,49921.0,4025902.0
2018-09-20,12300,12300,11900,12200,69082,49116.0,4025902.0
2018-09-21,12150,12400,11950,11950,71979,48110.0,4025902.0
2018-09-27,12000,12100,11750,11850,29557,47707.0,4025902.0
2018-09-28,11750,11850,11300,11450,115029,46097.0,4025902.0
2018-10-01,11300,11400,11000,11350,60387,45694.0,4025902.0
2018-10-02,11300,11300,10850,10850,49956,43681.0,4025902.0
2018-10-04,10900,11000,10100,10100,79122,40662.0,4025902.0
2018-10-05,10250,10450,9890,9950,90191,40058.0,4025902.0
2018-10-08,9960,10450,9860,9940,91543,40017.0,4025902.0
2018-10-10,10000,10000,9490,9580,76816,38568.0,4025902.0
2018-10-11,9290,9480,9000,9000,65035,36233.0,4025902.0
2018-10-12,9140,9200,9000,9040,51269,36394.0,4025902.0
2018-10-15,9050,9350,8970,9320,45223,37521.0,4025902.0
2018-10-16,9230,9450,9190,9240,30874,37199.0,4025902.0
2018-10-17,9250,9800,9250,9490,104857,38206.0,4025902.0
2018-10-18,9380,9650,9300,9450,31181,38045.0,4025902.0
2018-10-19,9340,9340,9010,9210,25884,37079.0,4025902.0
2018-10-22,9210,9400,9000,9180,43843,36958.0,4025902.0
2018-10-23,9110,9250,8950,9110,29428,36676.0,4025902.0
2018-10-24,9000,9300,8290,8450,140375,34019.0,4025902.0
2018-10-25,8350,8350,7730,8070,118486,32489.0,4025902.0
2018-10-26,8090,8150,7330,7610,87131,30637.0,4025902.0
2018-10-29,7450,7690,6790,6980,30310,28101.0,4025902.0
2018-10-30,6710,6980,6400,6830,54366,27497.0,4025902.0
2018-10-31,6850,7350,6780,7000,59774,28181.0,4025902.0
2018-11-01,7210,7470,6950,7090,44253,28544.0,4025902.0
2018-11-02,7010,7400,7010,7280,41108,29309.0,4025902.0
2018-11-05,7360,7490,7260,7360,27191,29631.0,4025902.0
2018-11-06,7460,7520,7300,7430,18954,29912.0,4025902.0
2018-11-07,7430,7650,7100,7210,29679,29027.0,4025902.0
2018-11-08,7390,7470,7220,7280,29045,29309.0,4025902.0
2018-11-09,7310,7380,7150,7280,21355,29309.0,4025902.0
2018-11-12,7270,7320,7050,7250,24442,29188.0,4025902.0
2018-11-13,7140,7240,6900,7150,29120,28785.0,4025902.0
2018-11-14,7150,7150,6900,7070,31607,28463.0,4025902.0
2018-11-15,7060,7200,6890,7200,33463,28986.0,4025902.0
2018-11-16,7300,9360,7300,9360,1240881,37682.0,4025902.0
2018-11-19,9300,9530,9100,9480,486526,38166.0,4025902.0
2018-11-20,9160,9310,9100,9110,180125,36676.0,4025902.0
2018-11-21,8900,9080,8530,8930,105620,35951.0,4025902.0
2018-11-22,8850,9000,8420,8450,82976,34019.0,4025902.0
2018-11-23,8330,8500,7910,7940,93515,31966.0,4025902.0
2018-11-26,8020,8100,7800,7840,43911,31563.0,4025902.0
2018-11-27,7960,10150,7960,9070,2527378,36515.0,4025902.0
2018-11-28,9140,9150,8700,8850,342590,35629.0,4025902.0
2018-11-29,8930,9050,8710,9050,193400,36434.0,4025902.0
2018-11-30,9000,11300,8790,10100,3742658,40662.0,4025902.0
2018-12-03,10100,10700,9820,10700,560961,43077.0,4025902.0
2018-12-04,10650,11000,10250,10400,393983,41869.0,4025902.0
2018-12-05,10000,10500,9810,9830,252980,39575.0,4025902.0
2018-12-06,9970,12250,9900,10600,3349009,42675.0,4025902.0
2018-12-07,10800,11200,9990,10050,722118,40460.0,4025902.0
2018-12-10,9800,10400,9580,10300,275918,41467.0,4025902.0
2018-12-11,10300,11650,10200,10700,1100141,43077.0,4025902.0
2018-12-12,10650,11450,10500,11300,451671,45493.0,4025902.0
2018-12-13,11250,11600,10800,11000,241524,44285.0,4025902.0
2018-12-14,11150,11350,10200,10200,183283,41064.0,4025902.0
2018-12-17,10100,11250,10100,10650,294485,42876.0,4025902.0
2018-12-18,10550,10750,9960,9960,185443,40098.0,4025902.0
2018-12-19,9960,10250,9060,9340,290660,37602.0,4025902.0
2018-12-20,9340,9480,9000,9070,84317,36515.0,4025902.0
2018-12-21,9180,11750,9180,11200,1717166,45090.0,4025902.0
2018-12-24,11050,12900,10750,11500,2555830,46298.0,4025902.0
2018-12-26,11300,12350,10800,11000,1109620,44285.0,4025902.0
2018-12-27,11250,12400,11000,11600,1954998,46700.0,4025902.0
2018-12-28,11750,13950,11700,12650,3201867,50928.0,4025902.0
2019-01-02,13100,13700,12550,12900,1214980,51934.0,4025902.0
2019-01-03,13050,13500,12550,13100,550893,52739.0,4025902.0
2019-01-04,13300,13650,12900,13200,700525,53142.0,4025902.0
2019-01-07,13250,13250,12400,12800,347067,51532.0,4025902.0
2019-01-08,12800,13200,12150,12150,469518,48915.0,4025902.0
2019-01-09,12200,12450,12000,12100,227009,48713.0,4025902.0
2019-01-10,12250,12300,11700,12100,188732,48713.0,4025902.0
2019-01-11,12100,12550,11850,12350,207636,49720.0,4025902.0
2019-01-14,12500,12950,12250,12800,457226,51532.0,4025902.0
2019-01-15,12900,13200,12450,12800,162678,51532.0,4025902.0
2019-01-16,12800,12800,12150,12200,194390,49116.0,4025902.0
2019-01-17,12300,12550,12050,12100,100799,48713.0,4025902.0
2019-01-18,12100,12250,11750,11950,189493,48110.0,4025902.0
2019-01-21,12000,12450,11900,12350,94430,49720.0,4025902.0
2019-01-22,12550,12600,11750,11750,124934,47304.0,4025902.0
2019-01-23,11600,11900,11450,11800,47995,47506.0,4025902.0
2019-01-24,11800,11900,11550,11900,54128,47908.0,4025902.0
2019-01-25,12150,12800,11850,12600,405855,50726.0,4025902.0
2019-01-28,12750,13000,12500,12550,197383,50525.0,4025902.0
