파티게임즈(194510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-05,10400,10800,10200,10450,123230,126837.0,12137488.0
2016-08-08,10550,10750,10400,10600,96232,128657.0,12137488.0
2016-08-09,10700,10700,10200,10250,136398,124409.0,12137488.0
2016-08-10,10350,10450,10200,10400,87288,126230.0,12137488.0
2016-08-11,10500,10500,10200,10250,58201,124409.0,12137488.0
2016-08-12,10350,10350,10150,10200,55225,123802.0,12137488.0
2016-08-16,10200,10300,9910,9960,106704,120889.0,12137488.0
2016-08-17,9950,10450,9680,10400,123536,126230.0,12137488.0
2016-08-18,10350,10350,10000,10050,55255,121982.0,12137488.0
2016-08-19,10000,10100,9900,9930,44296,120525.0,12137488.0
2016-08-22,9920,9990,9510,9600,89098,116520.0,12137488.0
2016-08-23,9550,9830,9550,9620,54768,116763.0,12137488.0
2016-08-24,9570,9690,9500,9600,45094,116520.0,12137488.0
2016-08-25,9600,9800,9570,9620,45276,116763.0,12137488.0
2016-08-26,9620,9710,9500,9640,38997,117005.0,12137488.0
2016-08-29,9550,9580,9180,9180,77564,111422.0,12137488.0
2016-08-30,9200,9390,9160,9230,40212,112029.0,12137488.0
2016-08-31,9230,9300,8950,9000,56852,109237.0,12137488.0
2016-09-01,9000,9550,8960,9450,51551,114699.0,12137488.0
2016-09-02,9460,9650,9310,9440,35599,114578.0,12137488.0
2016-09-05,9310,9440,9200,9270,42798,112515.0,12137488.0
2016-09-06,9210,9460,9200,9460,51746,114821.0,12137488.0
2016-09-07,9510,10250,9480,10000,295066,121375.0,12137488.0
2016-09-08,10150,10150,9580,9900,91426,120161.0,12137488.0
2016-09-09,10150,10200,9780,9840,93795,119433.0,12137488.0
2016-09-12,9800,9800,9160,9450,74917,114699.0,12137488.0
2016-09-13,9440,9620,9240,9240,41597,112150.0,12137488.0
2016-09-19,9150,9380,9150,9270,33760,112515.0,12137488.0
2016-09-20,9330,9520,9270,9430,34706,114457.0,12137488.0
2016-09-21,9360,9870,9310,9700,77983,117734.0,12137488.0
2016-09-22,9720,9980,9610,9950,74469,120768.0,12137488.0
2016-09-23,9950,10000,9820,9980,68588,121132.0,12137488.0
2016-09-26,9950,10100,9720,9780,48928,118705.0,12137488.0
2016-09-27,9780,9980,9650,9890,45617,120040.0,12137488.0
2016-09-28,9890,9900,9550,9590,61076,116399.0,12137488.0
2016-09-29,9590,9760,9500,9750,48174,118341.0,12137488.0
2016-09-30,9620,9740,9500,9550,51446,115913.0,12137488.0
2016-10-04,9450,9720,9450,9700,81683,117734.0,12137488.0
2016-10-05,9700,9880,9600,9700,33736,117777.0,12141988.0
2016-10-06,9800,9980,9600,9950,137549,120813.0,12141988.0
2016-10-07,9750,9810,9390,9490,89001,115227.0,12141988.0
2016-10-10,9390,9580,9260,9480,61995,115106.0,12141988.0
2016-10-11,9320,9420,9240,9260,39329,112435.0,12141988.0
2016-10-12,9290,9360,9200,9250,16722,112313.0,12141988.0
2016-10-13,9200,9250,8900,8990,94553,109156.0,12141988.0
2016-10-14,8910,9040,8890,8980,29324,109035.0,12141988.0
2016-10-17,8980,9060,8910,8920,23011,108307.0,12141988.0
2016-10-18,8760,8900,8760,8840,25339,107335.0,12141988.0
2016-10-19,8850,8980,8750,8870,18168,107699.0,12141988.0
2016-10-20,8870,9080,8870,9000,43196,109278.0,12141988.0
2016-10-21,8950,9000,8780,8810,34397,106971.0,12141988.0
2016-10-24,8780,8860,8600,8600,39918,104421.0,12141988.0
2016-10-25,8600,8890,8410,8410,53702,102114.0,12141988.0
2016-10-26,8380,8420,7000,7440,421283,90336.0,12141988.0
2016-10-27,7800,7830,7460,7680,111056,93250.0,12141988.0
2016-10-28,7580,8000,7530,7890,69186,95800.0,12141988.0
2016-10-31,7880,7960,7540,7660,61070,93008.0,12141988.0
2016-11-01,7440,7740,7440,7540,37104,91551.0,12141988.0
2016-11-02,7540,7630,6810,6900,77637,83780.0,12141988.0
2016-11-03,6710,6960,6410,6900,138629,83780.0,12141988.0
2016-11-04,6810,7450,6700,7300,88783,88637.0,12141988.0
2016-11-07,7190,7480,7190,7480,63736,90822.0,12141988.0
2016-11-08,7600,7690,7430,7480,28076,90822.0,12141988.0
2016-11-09,7400,7600,6340,6790,264772,82444.0,12141988.0
2016-11-10,7030,7250,6900,7250,68974,88029.0,12141988.0
2016-11-11,7200,7600,7200,7450,48141,90458.0,12141988.0
2016-11-14,7450,7780,7300,7430,28398,90215.0,12141988.0
2016-11-15,7350,7560,7300,7310,35544,88758.0,12141988.0
2016-11-16,7300,7940,7300,7850,129455,95315.0,12141988.0
2016-11-17,7790,7930,7790,7810,30416,94829.0,12141988.0
2016-11-18,7810,7820,7640,7660,30644,93008.0,12141988.0
2016-11-21,7730,7730,7400,7420,38674,90094.0,12141988.0
2016-11-22,7270,7420,7050,7140,72462,86694.0,12141988.0
2016-11-23,7290,7290,6820,6830,55002,82930.0,12141988.0
2016-11-24,6850,7040,6610,6640,25918,80623.0,12141988.0
2016-11-25,6550,6790,6450,6790,45278,82444.0,12141988.0
2016-11-28,6990,7220,6780,7170,66269,87058.0,12141988.0
2016-11-29,7000,7550,7000,7500,103501,91065.0,12141988.0
2016-11-30,7510,8340,7450,8200,455583,99564.0,12141988.0
2016-12-01,8180,8430,7850,8200,186410,99564.0,12141988.0
2016-12-02,8120,8180,7780,8080,40565,98107.0,12141988.0
2016-12-05,7950,7960,7520,7790,87259,94586.0,12141988.0
2016-12-06,7720,8300,7720,8130,126283,98714.0,12141988.0
2016-12-07,10050,10550,7900,7940,1843245,96407.0,12141988.0
2016-12-08,7970,8390,7560,7610,492581,92401.0,12141988.0
2016-12-09,7640,7710,7080,7290,292356,88515.0,12141988.0
2016-12-12,7290,7550,7260,7400,103241,89851.0,12141988.0
2016-12-13,7350,7700,7290,7600,89086,92279.0,12141988.0
2016-12-14,7540,8140,7540,8110,252624,98472.0,12141988.0
2016-12-15,8100,8280,7980,8100,163921,98350.0,12141988.0
2016-12-16,8880,9880,8270,8320,3232503,101021.0,12141988.0
2016-12-19,8320,10100,8320,9360,3402758,113649.0,12141988.0
2016-12-20,9950,10100,9460,9520,1123448,115592.0,12141988.0
2016-12-21,9450,11250,9250,10250,2902762,124455.0,12141988.0
2016-12-22,10250,10500,9970,10100,613695,122634.0,12141988.0
2016-12-23,10150,10300,9940,10150,366445,123241.0,12141988.0
2016-12-26,10000,10100,9460,9460,504906,114863.0,12141988.0
2016-12-27,9400,9630,8980,9170,389026,111342.0,12141988.0
2016-12-28,9280,9420,9080,9170,196314,111342.0,12141988.0
2016-12-29,9340,9400,9130,9180,121647,111463.0,12141988.0
2017-01-02,9100,9290,9010,9240,128981,112192.0,12141988.0
2017-01-03,9210,9420,9180,9310,170235,113042.0,12141988.0
2017-01-04,9380,9600,9230,9530,217667,115713.0,12141988.0
2017-01-05,9600,9750,9500,9540,154803,115835.0,12141988.0
2017-01-06,9540,9700,9420,9630,82285,116927.0,12141988.0
2017-01-09,9630,9720,9530,9550,87795,115956.0,12141988.0
2017-01-10,9480,9700,9280,9500,104754,115349.0,12141988.0
2017-01-11,9470,10350,9370,9870,639276,119841.0,12141988.0
2017-01-12,9920,10250,9660,10150,247921,123241.0,12141988.0
2017-01-13,10100,10250,9720,9720,194778,118020.0,12141988.0
2017-01-16,9760,10650,9760,10000,522159,121420.0,12141988.0
2017-01-17,10000,10000,9390,9390,483443,114013.0,12141988.0
2017-01-18,9570,10050,9360,9590,467153,116442.0,12141988.0
2017-01-19,9120,9450,9050,9180,317760,111463.0,12141988.0
2017-01-20,9380,9380,9070,9080,114662,110249.0,12141988.0
2017-01-23,8920,9440,8920,9030,122027,109642.0,12141988.0
2017-01-24,9120,9260,9010,9140,85663,110978.0,12141988.0
2017-01-25,9110,9400,9090,9140,93265,110978.0,12141988.0
2017-01-26,9150,9320,9130,9140,71464,110978.0,12141988.0
2017-01-31,9060,9400,9060,9180,95551,111463.0,12141988.0
2017-02-01,9200,9440,9120,9390,111884,114013.0,12141988.0
2017-02-02,9190,9980,9150,9670,276485,117413.0,12141988.0
2017-02-03,9670,9940,9580,9700,157476,117777.0,12141988.0
2017-02-06,9740,10000,9670,9940,197619,120691.0,12141988.0
2017-02-07,10000,10200,9750,10050,214344,122027.0,12141988.0
2017-02-08,10050,10050,9720,9730,98000,118142.0,12141988.0
2017-02-09,9700,9950,9590,9850,83811,119599.0,12141988.0
2017-02-10,9760,9920,9710,9860,73191,119720.0,12141988.0
2017-02-13,9980,10450,9880,10100,292922,122634.0,12141988.0
2017-02-14,10050,10200,9560,9700,307168,117777.0,12141988.0
2017-02-15,9630,9810,9320,9510,200139,115470.0,12141988.0
2017-02-16,9190,9480,9160,9400,143861,114135.0,12141988.0
2017-02-17,9400,9820,9300,9720,132010,118020.0,12141988.0
2017-02-20,9720,9870,9600,9780,77362,118749.0,12141988.0
2017-02-21,9710,9900,9710,9790,72186,118870.0,12141988.0
2017-02-22,9240,9540,8880,9530,470100,115713.0,12141988.0
2017-02-23,9530,9620,9320,9450,123014,114742.0,12141988.0
2017-02-24,9360,9490,9200,9200,78678,111706.0,12141988.0
2017-02-27,9210,9530,9210,9320,67522,113163.0,12141988.0
2017-02-28,9350,9400,9190,9210,67696,111828.0,12141988.0
2017-03-02,9220,9480,9220,9310,44661,113042.0,12141988.0
2017-03-03,9270,9370,9050,9250,59624,112313.0,12141988.0
2017-03-06,9260,9300,9110,9190,48022,111585.0,12141988.0
2017-03-07,9160,9240,9000,9050,61505,109885.0,12141988.0
2017-03-08,9050,9130,8880,9030,58775,109642.0,12141988.0
2017-03-09,9140,9170,8920,8920,70776,108307.0,12141988.0
2017-03-10,8920,9350,8870,9350,130616,113528.0,12141988.0
2017-03-13,9300,9850,9300,9790,146936,118870.0,12141988.0
2017-03-14,9820,9950,9660,9920,94892,120449.0,12141988.0
2017-03-15,9920,10000,9820,9920,66752,120449.0,12141988.0
2017-03-16,10100,11650,10100,10800,2389772,131133.0,12141988.0
2017-03-17,10800,11300,10600,10950,423162,132955.0,12141988.0
2017-03-20,10900,11300,10800,10900,150404,132348.0,12141988.0
2017-03-21,11000,11450,10750,11350,277170,137812.0,12141988.0
2017-03-22,11200,11700,11150,11350,248925,137812.0,12141988.0
2017-03-23,11450,11500,11000,11200,176289,135990.0,12141988.0
2017-03-24,11200,11350,10850,10950,128536,132955.0,12141988.0
2017-03-27,11000,11050,10450,10900,179193,132348.0,12141988.0
2017-03-28,11050,11100,10750,10900,109956,132348.0,12141988.0
2017-03-29,10950,11050,10250,10750,353056,130526.0,12141988.0
2017-03-30,10350,12000,10350,11800,641064,143275.0,12141988.0
2017-03-31,11800,12100,11500,12100,335013,146941.0,12143888.0
2017-04-03,12900,14150,12850,13550,2330782,164550.0,12143888.0
2017-04-04,13550,13800,13250,13650,441135,165764.0,12143888.0
2017-04-05,13800,13850,13400,13700,233691,166371.0,12143888.0
2017-04-06,13650,13650,13250,13450,208892,163335.0,12143888.0
2017-04-07,13450,14250,13100,14250,282302,173050.0,12143888.0
2017-04-10,14500,14600,13300,13600,379211,165157.0,12143888.0
2017-04-11,13600,13700,12400,12600,522589,153013.0,12143888.0
2017-04-12,12800,13450,12300,12500,517170,151799.0,12143888.0
2017-04-13,12300,13150,12300,12700,403263,154227.0,12143888.0
2017-04-14,12600,12950,12000,12300,321244,149370.0,12143888.0
2017-04-17,12400,13100,12300,13100,320632,159085.0,12143888.0
2017-04-18,13450,13600,13100,13600,289183,165157.0,12143888.0
2017-04-19,13600,13850,13000,13700,244501,166371.0,12143888.0
2017-04-20,13650,13900,13400,13800,114889,167586.0,12143888.0
2017-04-21,13800,15150,13750,15100,1182123,183373.0,12143888.0
2017-04-24,14900,15450,14650,14800,394867,179730.0,12143888.0
2017-04-25,14850,15300,14700,15250,247215,185194.0,12143888.0
2017-04-26,15700,15700,15000,15250,338269,185194.0,12143888.0
2017-04-27,15300,15900,15100,15200,410316,184587.0,12143888.0
2017-04-28,15550,15550,13550,14150,869901,171836.0,12143888.0
2017-05-02,13950,14400,13900,14050,162460,170622.0,12143888.0
2017-05-04,14100,14400,13900,14300,165030,173658.0,12143888.0
2017-05-08,14400,15200,14350,15200,275852,184587.0,12143888.0
2017-05-10,15300,15500,14650,15200,270391,184587.0,12143888.0
2017-05-11,15500,15550,14200,15500,414463,188230.0,12143888.0
2017-05-12,15500,15500,14150,14250,767435,173050.0,12143888.0
2017-05-15,14300,15050,14050,14100,337891,171229.0,12143888.0
2017-05-16,13850,14300,13200,13350,263458,162121.0,12143888.0
2017-05-17,13700,13950,13350,13500,256346,163942.0,12143888.0
2017-05-18,13100,13650,13100,13600,105783,165157.0,12143888.0
2017-05-19,13600,14250,13450,13900,267976,168800.0,12143888.0
2017-05-22,13900,14100,13450,13900,109188,168800.0,12143888.0
2017-05-23,14250,14250,13100,13100,270544,159085.0,12143888.0
2017-05-24,13150,13200,11950,12300,595807,149370.0,12143888.0
2017-05-25,12350,12600,12100,12500,309798,151799.0,12143888.0
2017-05-26,12450,12550,12200,12300,122178,149370.0,12143888.0
2017-05-29,12300,12400,12050,12050,103028,146334.0,12143888.0
2017-05-30,12050,12550,12050,12400,77392,150584.0,12143888.0
2017-05-31,12450,13000,12200,12800,196818,155442.0,12143888.0
2017-06-01,12850,13050,12550,12900,88711,156656.0,12143888.0
2017-06-02,12750,13350,12750,13250,176316,320681.0,24202354.0
2017-06-05,13300,13300,12850,13100,125180,317051.0,24202354.0
2017-06-07,13000,13050,12300,12650,179685,306160.0,24202354.0
2017-06-08,12500,12700,12150,12250,199323,296479.0,24202354.0
2017-06-09,12350,13500,12300,13100,310730,317051.0,24202354.0
2017-06-12,12950,13900,12850,13650,373401,330362.0,24202354.0
2017-06-13,13700,14200,13700,13950,283374,337623.0,24202354.0
2017-06-14,14000,14900,13750,14750,500996,356985.0,24202354.0
2017-06-15,14850,14900,14400,14600,163623,353354.0,24202354.0
2017-06-16,14600,15200,14600,14950,195094,361825.0,24202354.0
2017-06-19,14950,15050,14100,14950,435087,361825.0,24202354.0
2017-06-20,15000,15150,14300,14400,281049,348514.0,24202354.0
2017-06-21,14000,14850,13900,14500,285837,350934.0,24202354.0
2017-06-22,14550,14700,14000,14350,239959,347304.0,24202354.0
2017-06-23,14200,14500,13750,14150,213265,342463.0,24202354.0
2017-06-26,14100,14250,13550,13550,267013,327942.0,24202354.0
2017-06-27,13700,13800,12950,13650,415256,330362.0,24202354.0
2017-06-28,13650,13650,12950,13150,283487,318261.0,24202354.0
2017-06-29,13150,13850,13100,13550,191566,328316.0,24229954.0
2017-06-30,13500,13950,13450,13800,138665,334373.0,24229954.0
2017-07-03,13700,14250,13650,13650,137678,330739.0,24229954.0
2017-07-04,13650,13900,13000,13250,126933,321047.0,24229954.0
2017-07-05,13350,13550,12950,13550,130030,328316.0,24229954.0
2017-07-06,13550,13850,13300,13850,105053,335585.0,24229954.0
2017-07-07,13800,14000,13400,13900,140066,336796.0,24229954.0
2017-07-10,13900,13900,13350,13650,93246,330739.0,24229954.0
2017-07-11,13650,13650,13050,13550,109823,328316.0,24229954.0
2017-07-12,13500,13650,13350,13450,52295,325893.0,24229954.0
2017-07-13,13500,13800,13400,13800,80768,334373.0,24229954.0
2017-07-14,13700,13750,13250,13500,100945,327104.0,24229954.0
2017-07-17,13500,13650,13250,13500,89285,327104.0,24229954.0
2017-07-18,13500,13650,13300,13550,81425,328316.0,24229954.0
2017-07-19,13550,13550,13300,13450,58074,325893.0,24229954.0
2017-07-20,13450,14450,13350,14200,569358,344065.0,24229954.0
2017-07-21,14150,14700,13800,14250,287871,345277.0,24229954.0
2017-07-24,14250,14250,13700,13800,128733,334373.0,24229954.0
2017-07-25,13750,13950,13450,13950,121698,338008.0,24229954.0
2017-07-26,13900,13900,13500,13650,83040,330739.0,24229954.0
2017-07-27,13850,14800,13750,14400,516400,348911.0,24229954.0
2017-07-28,14400,15000,13900,14500,591539,351334.0,24229954.0
2017-07-31,14450,14450,13850,14000,164767,339219.0,24229954.0
2017-08-01,13900,14600,13850,14500,258209,351334.0,24229954.0
2017-08-02,14550,14750,13750,14100,496174,341642.0,24229954.0
2017-08-03,14000,14150,13600,13750,171122,333162.0,24229954.0
2017-08-04,13750,13900,13300,13400,137219,324681.0,24229954.0
2017-08-07,13400,14000,13400,13800,112996,334373.0,24229954.0
2017-08-08,13800,14250,13700,13900,285570,336796.0,24229954.0
2017-08-09,13900,14000,13450,14000,136317,339219.0,24229954.0
2017-08-10,14000,14100,13450,13450,122269,325893.0,24229954.0
2017-08-11,13150,13350,12800,13050,130684,316201.0,24229954.0
2017-08-14,12900,13100,9150,9150,1936465,221704.0,24229954.0
2017-08-16,9800,11000,9520,10050,1886035,243511.0,24229954.0
2017-08-17,10150,10400,9650,10050,367066,243511.0,24229954.0
2017-08-18,10000,10050,9790,10050,146251,243511.0,24229954.0
2017-08-21,9940,10600,9740,10550,243605,255626.0,24229954.0
2017-08-22,10550,10850,10300,10700,152001,259261.0,24229954.0
2017-08-23,10800,10900,10450,10800,131332,261684.0,24229954.0
2017-08-24,10800,11050,10700,10900,97583,264106.0,24229954.0
2017-08-25,11150,11150,10700,10700,71758,259261.0,24229954.0
2017-08-28,10850,10850,10200,10750,235885,260472.0,24229954.0
2017-08-29,10750,10800,10350,10500,137857,254415.0,24229954.0
2017-08-30,10500,10600,9760,10000,444495,242300.0,24229954.0
2017-08-31,10050,10750,10050,10700,289283,259261.0,24229954.0
2017-09-01,10750,10800,10350,10800,128108,261684.0,24229954.0
2017-09-04,10000,10700,10000,10300,166924,249569.0,24229954.0
2017-09-05,10500,10650,10150,10350,528068,250780.0,24229954.0
2017-09-06,10350,10500,10000,10450,236766,253203.0,24229954.0
2017-09-07,10400,10500,10200,10200,97831,247146.0,24229954.0
2017-09-08,10400,11700,10150,10950,822819,265318.0,24229954.0
2017-09-11,10850,11050,10350,10500,305144,254415.0,24229954.0
2017-09-12,10500,10600,10100,10250,273174,248357.0,24229954.0
2017-09-13,10250,10450,10100,10300,193614,249569.0,24229954.0
2017-09-14,10250,10300,10000,10050,155475,243511.0,24229954.0
2017-09-15,10050,10750,10050,10650,385788,258049.0,24229954.0
2017-09-18,10550,11150,10500,10800,363956,261684.0,24229954.0
2017-09-19,10900,11000,10250,10350,220313,250780.0,24229954.0
2017-09-20,10450,10500,10200,10350,131188,250780.0,24229954.0
2017-09-21,10300,10600,10200,10450,131369,253203.0,24229954.0
2017-09-22,10450,10700,10050,10450,214977,253203.0,24229954.0
2017-09-25,10300,10600,9990,10600,269440,256838.0,24229954.0
2017-09-26,10600,10700,10350,10600,164865,256838.0,24229954.0
2017-09-27,11050,11250,10600,10650,418087,258049.0,24229954.0
2017-09-28,10500,10650,10200,10650,207307,258049.0,24229954.0
2017-09-29,10550,10750,10350,10600,165121,256838.0,24229954.0
2017-10-10,10700,10700,10200,10250,194122,248357.0,24229954.0
2017-10-11,10250,10400,10200,10250,88367,248357.0,24229954.0
2017-10-12,10300,10550,10150,10200,150034,247146.0,24229954.0
2017-10-13,10300,10300,9990,10100,159960,244723.0,24229954.0
2017-10-16,10100,10200,9990,10150,121548,245934.0,24229954.0
2017-10-17,10050,10200,9950,10150,160634,245934.0,24229954.0
2017-10-18,9950,10100,9860,10050,169481,243511.0,24229954.0
2017-10-19,9920,10100,9700,10100,195038,244723.0,24229954.0
2017-10-20,10250,10250,10000,10150,89868,245934.0,24229954.0
2017-10-23,10350,10500,10200,10200,212441,247146.0,24229954.0
2017-10-24,10800,10900,10000,10400,620143,251992.0,24229954.0
2017-10-25,10600,11200,10500,11050,955434,267741.0,24229954.0
2017-10-26,11150,11650,10950,11250,756101,272587.0,24229954.0
2017-10-27,11250,11550,11050,11500,485515,278644.0,24229954.0
2017-10-30,11200,11250,10650,11050,506612,267741.0,24229954.0
2017-10-31,11100,11150,10750,10900,245228,264106.0,24229954.0
2017-11-01,10950,11000,10500,10700,356618,259261.0,24229954.0
2017-11-02,10700,10700,10150,10400,422481,251992.0,24229954.0
2017-11-03,10400,10550,10200,10500,222173,254415.0,24229954.0
2017-11-06,10550,10700,10250,10700,362174,259261.0,24229954.0
2017-11-07,10850,11750,10750,11750,1136321,284702.0,24229954.0
2017-11-08,11800,12800,10900,12000,1299159,290759.0,24229954.0
2017-11-09,11950,12000,11450,11550,311503,279856.0,24229954.0
2017-11-10,11600,12300,11500,12300,562093,298028.0,24229954.0
2017-11-13,12600,12750,12200,12200,380336,295605.0,24229954.0
2017-11-14,12150,12200,11550,12050,361322,291971.0,24229954.0
2017-11-15,11800,12300,11600,11700,276114,283490.0,24229954.0
2017-11-16,11700,12500,11450,12500,393006,302874.0,24229954.0
2017-11-17,12450,12500,12150,12300,215379,298028.0,24229954.0
2017-11-20,12200,12600,12150,12250,200057,296817.0,24229954.0
2017-11-21,12500,12500,12050,12200,171822,295605.0,24229954.0
2017-11-22,12300,13200,12250,13050,967417,316201.0,24229954.0
2017-11-23,13300,13300,12600,13050,398230,316201.0,24229954.0
2017-11-24,12850,13250,12700,13150,316725,318624.0,24229954.0
2017-11-27,13050,13450,12700,12800,445506,310143.0,24229954.0
2017-11-28,12800,12950,12400,12700,268845,307720.0,24229954.0
2017-11-29,12750,13100,12500,12950,234754,313778.0,24229954.0
2017-11-30,12950,12950,12500,12500,201119,302874.0,24229954.0
2017-12-01,12700,12850,12400,12600,161556,305297.0,24229954.0
2017-12-04,12700,12700,12050,12050,251348,291971.0,24229954.0
2017-12-05,12100,12150,11700,11850,230149,287125.0,24229954.0
2017-12-06,11900,12300,11650,11900,268548,288336.0,24229954.0
2017-12-07,11950,12250,11600,12000,377136,290759.0,24229954.0
2017-12-08,11950,12850,11900,12350,702030,299240.0,24229954.0
2017-12-11,12500,12700,12050,12350,303075,299240.0,24229954.0
2017-12-12,12150,12200,9910,10850,2272501,262895.0,24229954.0
2017-12-13,11100,11150,10600,10700,425422,259261.0,24229954.0
2017-12-14,10700,11300,10600,11000,563707,266529.0,24229954.0
2017-12-15,10950,11100,10650,11050,296085,267741.0,24229954.0
2017-12-18,11000,12750,10900,12650,3125444,306509.0,24229954.0
2017-12-19,12250,12300,11250,11750,840709,284702.0,24229954.0
2017-12-20,11650,11700,10850,11550,574937,279856.0,24229954.0
2017-12-21,11550,11550,11100,11450,246821,277433.0,24229954.0
2017-12-22,11250,11750,10950,10950,519146,265318.0,24229954.0
2017-12-26,11800,11850,9010,9530,909780,230911.0,24229954.0
2017-12-27,9530,10250,9530,10050,426962,243511.0,24229954.0
2017-12-28,10050,10550,9930,10000,292960,242300.0,24229954.0
2018-01-02,10250,10500,9920,10500,249423,254415.0,24229954.0
2018-01-03,10600,10600,10150,10500,183896,254415.0,24229954.0
2018-01-04,10550,10650,10300,10300,177056,249569.0,24229954.0
2018-01-05,10300,10600,10150,10450,186630,253203.0,24229954.0
2018-01-08,10550,11000,10300,10500,558110,254415.0,24229954.0
2018-01-09,10350,10600,10250,10400,151190,251992.0,24229954.0
2018-01-10,10400,10550,10200,10550,184684,255626.0,24229954.0
2018-01-11,10500,10500,9860,10200,368026,247146.0,24229954.0
2018-01-12,10150,10550,9960,10300,225324,249569.0,24229954.0
2018-01-15,10350,10400,10100,10150,136060,245934.0,24229954.0
2018-01-16,10500,10700,10200,10400,238249,251992.0,24229954.0
2018-01-17,10300,10350,10000,10150,203233,245934.0,24229954.0
2018-01-18,10150,10400,10100,10350,152855,250780.0,24229954.0
2018-01-19,10400,10450,10150,10150,127877,245934.0,24229954.0
2018-01-22,10050,10200,9970,9990,190197,242057.0,24229954.0
2018-01-23,10150,10200,10000,10050,140273,243511.0,24229954.0
2018-01-24,10050,10250,9950,10250,373445,248357.0,24229954.0
2018-01-25,10250,10300,10100,10150,131230,245934.0,24229954.0
2018-01-26,10150,10700,10150,10600,511340,256838.0,24229954.0
2018-01-29,10800,11000,10550,11000,414497,266529.0,24229954.0
2018-01-30,10700,11300,10650,11300,367843,273798.0,24229954.0
2018-01-31,11100,11200,10850,10850,194648,262895.0,24229954.0
2018-02-01,10850,11100,10600,10850,172957,262895.0,24229954.0
2018-02-02,10700,11000,10250,10350,196080,250780.0,24229954.0
2018-02-05,10000,10150,9930,10000,215002,242300.0,24229954.0
2018-02-06,9690,10300,9410,10200,349387,247146.0,24229954.0
2018-02-07,10300,10300,9850,9900,221634,239877.0,24229954.0
2018-02-08,9900,10200,9850,10100,122171,244723.0,24229954.0
2018-02-09,9850,10100,9720,10100,98374,244723.0,24229954.0
2018-02-12,10200,10250,9960,10100,71717,244723.0,24229954.0
2018-02-13,10150,10200,9990,10000,70163,242300.0,24229954.0
2018-02-14,10000,10550,9960,10500,135769,254415.0,24229954.0
2018-02-19,10500,10650,10200,10550,122064,255626.0,24229954.0
2018-02-20,10500,10550,10200,10200,59789,247146.0,24229954.0
2018-02-21,10350,10500,10100,10400,84615,251992.0,24229954.0
2018-02-22,10300,10650,10250,10400,93528,251992.0,24229954.0
2018-02-23,10400,10450,10150,10400,77442,251992.0,24229954.0
2018-02-26,10400,10650,10150,10150,104490,245934.0,24229954.0
2018-02-27,10150,10300,10000,10250,84635,248357.0,24229954.0
2018-02-28,10250,11000,10150,10850,668925,262895.0,24229954.0
2018-03-02,10800,11150,10600,10750,291683,260472.0,24229954.0
2018-03-05,10750,10900,10100,10300,177649,249569.0,24229954.0
2018-03-06,10350,10600,10250,10500,110516,254415.0,24229954.0
2018-03-07,10550,11500,10300,11350,390383,275010.0,24229954.0
2018-03-08,11400,11650,10800,11200,489584,271375.0,24229954.0
2018-03-09,10950,11250,10900,11000,213737,266529.0,24229954.0
2018-03-12,11000,11150,10750,10800,182909,261684.0,24229954.0
2018-03-13,10850,11350,10750,10750,310048,260472.0,24229954.0
2018-03-14,10800,10950,10300,10700,181100,259261.0,24229954.0
2018-03-15,10650,10700,10200,10400,173410,251992.0,24229954.0
2018-03-16,10400,11000,10350,10900,206726,264106.0,24229954.0
2018-03-19,10900,10900,10350,10450,119147,253203.0,24229954.0
2018-03-20,10400,10700,10300,10650,94301,258049.0,24229954.0
2018-03-21,10550,10950,10550,10600,189513,256838.0,24229954.0
2018-03-22,0,0,0,10600,0,256838.0,24229954.0
2018-03-23,0,0,0,10600,0,,
2018-03-26,0,0,0,10600,0,,
2018-03-27,0,0,0,10600,0,,
2018-03-28,0,0,0,10600,0,,
2018-03-29,0,0,0,10600,0,,
2018-03-30,0,0,0,10600,0,,
2018-04-02,0,0,0,10600,0,,
2018-04-03,0,0,0,10600,0,,
2018-04-04,0,0,0,10600,0,,
2018-04-05,0,0,0,10600,0,,
2018-04-06,0,0,0,10600,0,,
2018-04-09,0,0,0,10600,0,,
2018-04-10,0,0,0,10600,0,,
2018-04-11,0,0,0,10600,0,,
2018-04-12,0,0,0,10600,0,,
2018-04-13,0,0,0,10600,0,,
2018-04-16,0,0,0,10600,0,,
2018-04-17,0,0,0,10600,0,,
2018-04-18,0,0,0,10600,0,,
2018-04-19,0,0,0,10600,0,,
2018-04-20,0,0,0,10600,0,,
2018-04-23,0,0,0,10600,0,,
2018-04-24,0,0,0,10600,0,,
2018-04-25,0,0,0,10600,0,,
2018-04-26,0,0,0,10600,0,,
2018-04-27,0,0,0,10600,0,,
2018-04-30,0,0,0,10600,0,,
2018-05-02,0,0,0,10600,0,,
2018-05-03,0,0,0,10600,0,,
2018-05-04,0,0,0,10600,0,,
2018-05-08,0,0,0,10600,0,,
2018-05-09,0,0,0,10600,0,,
2018-05-10,0,0,0,10600,0,,
2018-05-11,0,0,0,10600,0,,
2018-05-14,0,0,0,10600,0,,
2018-05-15,0,0,0,10600,0,,
2018-05-16,0,0,0,10600,0,,
2018-05-17,0,0,0,10600,0,,
2018-05-18,0,0,0,10600,0,,
2018-05-21,0,0,0,10600,0,,
