동운아나텍(094170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-14,4607,4628,4497,4608,27017,62606.0,5991000.0
2017-03-15,4607,4607,4497,4520,19467,61408.0,5991000.0
2017-03-16,4518,4585,4518,4520,15832,61408.0,5991000.0
2017-03-17,4518,4585,4518,4564,22920,62007.0,5991000.0
2017-03-20,4540,4607,4430,4497,22013,61108.0,5991000.0
2017-03-21,4497,4518,4408,4431,23173,60210.0,5991000.0
2017-03-22,4408,4452,4377,4453,23619,60509.0,5991000.0
2017-03-23,4452,4452,4386,4409,10519,59910.0,5991000.0
2017-03-24,4408,4452,4377,4409,7935,59910.0,5991000.0
2017-03-27,4391,4452,4369,4370,20925,59371.0,5991000.0
2017-03-28,4369,4452,4346,4453,20446,60509.0,5991000.0
2017-03-29,4430,4585,4430,4542,28046,61707.0,5991000.0
2017-03-30,4497,4607,4408,4564,32522,62007.0,5991000.0
2017-03-31,4628,4628,4518,4564,8036,62007.0,5991000.0
2017-04-03,4562,4607,4497,4586,12975,62306.0,5991000.0
2017-04-04,4585,4760,4540,4652,90964,63205.0,5991000.0
2017-04-05,4695,4717,4562,4630,44334,62906.0,5991000.0
2017-04-06,4650,4650,4540,4542,33010,61707.0,5991000.0
2017-04-07,4540,4628,4408,4564,79851,62007.0,5991000.0
2017-04-10,4518,4628,4408,4608,78651,62606.0,5991000.0
2017-04-11,4607,4695,4497,4630,92291,62906.0,5991000.0
2017-04-12,4650,4695,4518,4608,33259,62606.0,5991000.0
2017-04-13,4628,4937,4628,4850,118495,65901.0,5991000.0
2017-04-14,4915,4915,4760,4806,46912,65302.0,5991000.0
2017-04-17,4783,4915,4738,4873,55312,66201.0,5991000.0
2017-04-18,4827,4915,4738,4895,54510,66500.0,5991000.0
2017-04-19,4871,4915,4805,4895,22927,66500.0,5991000.0
2017-04-20,4915,4915,4760,4828,30654,65601.0,5991000.0
2017-04-21,4827,4827,4717,4785,16563,65002.0,5991000.0
2017-04-24,4783,4783,4607,4696,27591,63804.0,5991000.0
2017-04-25,4695,4717,4607,4675,22316,63505.0,5991000.0
2017-04-26,4672,4783,4607,4785,31451,65002.0,5991000.0
2017-04-27,4805,4805,4607,4652,28523,63205.0,5991000.0
2017-04-28,4628,4695,4562,4652,30004,63205.0,5991000.0
2017-05-02,4650,4805,4650,4762,35232,64703.0,5991000.0
2017-05-04,4738,4893,4738,4806,32102,65302.0,5991000.0
2017-05-08,4783,4805,4650,4718,33214,64104.0,5991000.0
2017-05-10,4628,4672,4607,4630,42918,62906.0,5991000.0
2017-05-11,4628,4738,4628,4652,22982,63205.0,5991000.0
2017-05-12,4650,4827,4650,4718,33734,64104.0,5991000.0
2017-05-15,4760,4805,4695,4762,27587,64703.0,5991000.0
2017-05-16,4760,4760,4540,4586,82150,62306.0,5991000.0
2017-05-17,4585,4650,4562,4608,22206,62606.0,5991000.0
2017-05-18,4540,4562,4474,4564,59437,62007.0,5991000.0
2017-05-19,4562,4585,4474,4564,34234,62007.0,5991000.0
2017-05-22,4562,4562,4452,4453,37330,60509.0,5991000.0
2017-05-23,4474,4540,4474,4520,26533,61408.0,5991000.0
2017-05-24,4518,4562,4474,4542,8956,61707.0,5991000.0
2017-05-25,4540,4562,4497,4497,10612,61108.0,5991000.0
2017-05-26,4497,4540,4474,4520,15391,61408.0,5991000.0
2017-05-29,4518,4540,4430,4475,22831,60809.0,5991000.0
2017-05-30,4474,4497,4452,4497,15079,61108.0,5991000.0
2017-05-31,4497,4518,4452,4453,20363,60509.0,5991000.0
2017-06-01,4452,4497,4408,4453,19403,60509.0,5991000.0
2017-06-02,4452,4518,4408,4520,56559,61408.0,5991000.0
2017-06-05,4562,4585,4408,4453,87830,60509.0,5991000.0
2017-06-07,4452,4518,4403,4409,42640,59910.0,5991000.0
2017-06-08,4408,4430,4400,4409,29371,59910.0,5991000.0
2017-06-09,4430,4497,4403,4497,30483,61108.0,5991000.0
2017-06-12,4497,4497,4386,4401,32320,59790.0,5991000.0
2017-06-13,4391,4430,4386,4409,28327,59910.0,5991000.0
2017-06-14,4400,4474,4381,4475,57430,60809.0,5991000.0
2017-06-15,4408,4474,4408,4453,16399,60509.0,5991000.0
2017-06-16,4474,4540,4408,4520,31386,61408.0,5991000.0
2017-06-19,4540,4585,4474,4497,18888,61108.0,5991000.0
2017-06-20,4518,4562,4408,4409,38835,59910.0,5991000.0
2017-06-21,4408,4474,4381,4453,46194,60509.0,5991000.0
2017-06-22,4452,4915,4408,4740,549728,64403.0,5991000.0
2017-06-23,4738,4871,4695,4762,209122,64703.0,5991000.0
2017-06-26,4783,5048,4760,5027,365880,68297.0,5991000.0
2017-06-27,5048,5114,4937,5093,176732,69196.0,5991000.0
2017-06-28,5048,5092,4982,5005,80351,67998.0,5991000.0
2017-06-29,5004,5048,4849,4938,80499,67099.0,5991000.0
2017-06-30,4849,4937,4783,4873,63636,66201.0,5991000.0
2017-07-03,4893,5070,4827,4961,98905,67399.0,5991000.0
2017-07-04,4915,4982,4650,4652,151940,63205.0,5991000.0
2017-07-05,4672,4849,4672,4806,62008,65302.0,5991000.0
2017-07-06,4849,4849,4695,4696,44842,63804.0,5991000.0
2017-07-07,4650,4717,4607,4675,32429,63505.0,5991000.0
2017-07-10,4695,4805,4628,4696,49113,63804.0,5991000.0
2017-07-11,4717,5246,4672,4806,423739,65302.0,5991000.0
2017-07-12,4827,5092,4827,5005,246963,67998.0,5991000.0
2017-07-13,5004,5114,4959,5005,101480,67998.0,5991000.0
2017-07-14,4982,5313,4982,5247,256920,71293.0,5991000.0
2017-07-17,5313,5378,5158,5269,119328,71592.0,5991000.0
2017-07-18,5334,5356,5202,5357,94229,72791.0,5991000.0
2017-07-19,5313,5423,5268,5401,107513,73390.0,5991000.0
2017-07-20,5400,5423,5290,5313,92583,72192.0,5991000.0
2017-07-21,5378,5731,5378,5711,281385,77583.0,5991000.0
2017-07-24,5775,5797,5621,5666,124704,76984.0,5991000.0
2017-07-25,5731,5797,5488,5601,155388,76086.0,5991000.0
2017-07-26,5643,5664,5334,5467,154478,74288.0,5991000.0
2017-07-27,5444,5841,5400,5601,268551,76086.0,5991000.0
2017-07-28,5599,5797,5356,5622,132962,76385.0,5991000.0
2017-07-31,5511,5599,5423,5578,60836,75786.0,5991000.0
2017-08-01,5643,5664,5511,5578,54627,75786.0,5991000.0
2017-08-02,5643,5753,5488,5556,80387,75487.0,5991000.0
2017-08-03,5554,5576,5356,5379,70677,73090.0,5991000.0
2017-08-04,5423,5444,5136,5225,86249,70993.0,5991000.0
2017-08-07,5224,5313,5202,5247,24773,71293.0,5991000.0
2017-08-08,5246,5423,5180,5335,70083,72491.0,5991000.0
2017-08-09,5334,5554,5092,5093,223346,69196.0,5991000.0
2017-08-10,5070,5180,4959,5093,38287,69196.0,5991000.0
2017-08-11,5026,5048,4849,4961,55998,67399.0,5991000.0
2017-08-14,4959,5092,4937,5005,19986,67998.0,5991000.0
2017-08-16,5114,5180,5026,5137,49297,69795.0,5991000.0
2017-08-17,5202,5334,5114,5335,51578,72491.0,5991000.0
2017-08-18,5268,5423,5202,5247,75425,71293.0,5991000.0
2017-08-21,5334,5334,5048,5203,91934,70694.0,5991000.0
2017-08-22,5158,5246,4937,5005,124887,67998.0,5991000.0
2017-08-23,5048,5114,4937,4961,93414,67399.0,5991000.0
2017-08-24,5026,5819,4959,5732,794815,77883.0,5991000.0
2017-08-25,5731,5731,5533,5622,137018,76385.0,5991000.0
2017-08-28,5687,5775,5576,5689,142533,77284.0,5991000.0
2017-08-29,5621,5929,5533,5931,218084,80579.0,5991000.0
2017-08-30,5951,6040,5819,5909,157439,80279.0,5991000.0
2017-08-31,6040,6128,5797,6041,137761,82077.0,5991000.0
2017-09-01,6084,6459,5929,6195,261235,84174.0,5991000.0
2017-09-04,5974,6239,5907,6107,160135,82975.0,5991000.0
2017-09-05,6128,6194,5797,5887,136284,79980.0,5991000.0
2017-09-06,5863,6392,5863,6217,338803,84473.0,5991000.0
2017-09-07,6282,6613,6216,6615,286439,89865.0,5991000.0
2017-09-08,6833,6943,6569,6658,353720,90464.0,5991000.0
2017-09-11,6767,6767,6349,6481,279877,88068.0,5991000.0
2017-09-12,6502,6679,6304,6305,229488,85671.0,5991000.0
2017-09-13,6304,6304,5974,6041,374053,82077.0,5991000.0
2017-09-14,6062,6172,5929,6151,151848,83574.0,5991000.0
2017-09-15,6084,6349,6062,6173,139832,83874.0,5991000.0
2017-09-18,6172,6327,5951,6041,173206,82077.0,5991000.0
2017-09-19,6040,6459,5885,6393,287867,86870.0,5991000.0
2017-09-20,6569,6745,6282,6349,291911,86270.0,5991000.0
2017-09-21,6327,6415,5974,6019,199059,81777.0,5991000.0
2017-09-22,5996,6084,5664,5799,149313,78782.0,5991000.0
2017-09-25,5731,6062,5599,5689,126417,77284.0,5991000.0
2017-09-26,5664,5841,5643,5711,87001,77583.0,5991000.0
2017-09-27,5731,6018,5731,5865,76428,79680.0,5991000.0
2017-09-28,5863,5974,5863,5909,47681,80279.0,5991000.0
2017-09-29,5907,6018,5863,5909,39681,80279.0,5991000.0
2017-10-10,5974,5974,5643,5644,64638,76685.0,5991000.0
2017-10-11,5643,5929,5643,5865,52992,79680.0,5991000.0
2017-10-12,5929,5929,5621,5711,61154,77583.0,5991000.0
2017-10-13,5709,5863,5643,5689,42196,77284.0,5991000.0
2017-10-16,5643,5687,5048,5203,312850,70694.0,5991000.0
2017-10-17,5290,5334,5180,5225,93228,70993.0,5991000.0
2017-10-18,5290,5334,4959,5291,112946,71892.0,5991000.0
2017-10-19,5356,5444,5246,5269,46483,71592.0,5991000.0
2017-10-20,5268,5334,5136,5181,47896,70394.0,5991000.0
2017-10-23,5268,5643,5246,5578,145689,75786.0,5991000.0
2017-10-24,5599,5621,5466,5578,58909,75786.0,5991000.0
2017-10-25,5576,5643,5488,5534,52954,75187.0,5991000.0
2017-10-26,5533,5621,5246,5313,57253,72192.0,5991000.0
2017-10-27,5356,5444,5268,5423,37495,73689.0,5991000.0
2017-10-30,5511,5576,5400,5512,43797,74888.0,5991000.0
2017-10-31,5444,5621,5444,5467,21924,74288.0,5991000.0
2017-11-01,5466,5511,5290,5313,57820,72192.0,5991000.0
2017-11-02,5378,5576,5356,5512,45844,74888.0,5991000.0
2017-11-03,5554,5554,5356,5467,22613,74288.0,5991000.0
2017-11-06,5511,5511,5313,5379,55099,73090.0,5991000.0
2017-11-07,5378,5599,5356,5423,55925,73689.0,5991000.0
2017-11-08,5423,5533,5400,5423,32867,73689.0,5991000.0
2017-11-09,5378,5488,5334,5489,43613,74588.0,5991000.0
2017-11-10,5554,5621,5378,5512,47453,74888.0,5991000.0
2017-11-13,5488,5533,5313,5379,78670,73090.0,5991000.0
2017-11-14,5423,5554,5378,5489,47354,74588.0,5991000.0
2017-11-15,5488,5533,5334,5357,90800,72791.0,5991000.0
2017-11-16,5400,5511,5290,5467,102099,74288.0,5991000.0
2017-11-17,5423,5664,5313,5423,176729,73689.0,5991000.0
2017-11-20,5444,5731,5444,5732,143754,77883.0,5991000.0
2017-11-21,5753,5907,5643,5777,125748,78482.0,5991000.0
2017-11-22,5797,6128,5687,6107,147049,82975.0,5991000.0
2017-11-23,6128,6304,5974,6195,181308,84174.0,5991000.0
2017-11-24,6172,6349,6062,6327,133841,85971.0,5991000.0
2017-11-27,6327,6525,6106,6195,190290,84174.0,5991000.0
2017-11-28,6172,6304,5996,6217,107665,84473.0,5991000.0
2017-11-29,6260,6657,6128,6526,300881,88667.0,5991000.0
2017-11-30,6415,6569,6349,6437,85272,87469.0,5991000.0
2017-12-01,6459,6613,6327,6526,108368,88667.0,5991000.0
2017-12-04,6525,6723,6459,6570,149724,89266.0,5991000.0
2017-12-05,6590,6723,6327,6371,112161,86570.0,5991000.0
2017-12-06,6370,6789,6304,6725,322589,91363.0,5991000.0
2017-12-07,6723,6811,6150,6437,236925,87469.0,5991000.0
2017-12-08,6437,6635,6370,6481,97427,88068.0,5991000.0
2017-12-11,6547,6943,6480,6923,243619,94059.0,5991000.0
2017-12-12,6921,7076,6789,7011,155520,95257.0,5991000.0
2017-12-13,7010,7495,6943,7496,160752,101847.0,5991000.0
2017-12-14,7539,7737,7318,7407,117507,100649.0,5991000.0
2017-12-15,7406,7605,7296,7407,81801,100649.0,5991000.0
2017-12-18,7406,7627,7275,7297,76743,99151.0,5991000.0
2017-12-19,7429,7517,7054,7473,78363,101547.0,5991000.0
2017-12-20,7385,7517,7165,7209,53391,97953.0,5991000.0
2017-12-21,7208,7406,7186,7297,36199,99151.0,5991000.0
2017-12-22,7363,7495,7275,7452,43470,101248.0,5991000.0
2017-12-26,7473,7671,7318,7629,56953,103644.0,5991000.0
2017-12-27,8013,8013,7267,7749,74612,96455.0,5991000.0
2017-12-28,7555,7844,7555,7773,43794,96755.0,5991000.0
2018-01-02,7771,7844,7338,7580,94151,94358.0,5991000.0
2018-01-03,7700,7724,7434,7508,39866,93460.0,5991000.0
2018-01-04,7507,7747,7314,7556,76653,94059.0,5991000.0
2018-01-05,7555,8036,7363,8037,85860,100050.0,5991000.0
2018-01-08,8036,8109,7531,7917,86062,98552.0,5991000.0
2018-01-09,7724,7796,7603,7797,48438,97054.0,5991000.0
2018-01-10,7796,7892,7363,7412,74098,92261.0,5991000.0
2018-01-11,7411,7459,6930,7243,127569,90165.0,5991000.0
2018-01-12,7243,7363,7001,7340,95973,91363.0,5991000.0
2018-01-15,7314,7411,6977,7075,74866,88068.0,5991000.0
2018-01-16,7074,7314,7026,7292,59286,90764.0,5991000.0
2018-01-17,7290,7387,7001,7171,42416,89266.0,5991000.0
2018-01-18,7243,7314,7098,7171,48517,89266.0,5991000.0
2018-01-19,7170,7314,6737,6810,110890,84773.0,5991000.0
2018-01-22,6881,6881,6544,6738,68398,83874.0,5991000.0
2018-01-23,6737,6857,6641,6859,28465,85372.0,5991000.0
2018-01-24,6857,6954,6688,6906,34037,85971.0,5991000.0
2018-01-25,6833,7074,6761,7003,57724,87169.0,5991000.0
2018-01-26,6954,7050,6833,7027,52106,87469.0,5991000.0
2018-01-29,7122,7531,6977,7484,166450,93160.0,5991000.0
2018-01-30,7459,7507,7218,7292,84004,90764.0,5991000.0
2018-01-31,7267,7338,7074,7267,41909,90464.0,5991000.0
2018-02-01,7290,7459,6930,6979,104822,86870.0,5991000.0
2018-02-02,6977,6977,6472,6617,143877,82376.0,5991000.0
2018-02-05,6520,6520,6111,6208,171174,77284.0,5991000.0
2018-02-06,5630,6255,5534,6040,296052,75187.0,5991000.0
2018-02-07,6231,6424,5967,6016,127182,74888.0,5991000.0
2018-02-08,5967,6568,5943,6497,101700,80878.0,5991000.0
2018-02-09,6255,6617,6111,6593,75160,82077.0,5991000.0
2018-02-12,6593,6761,6497,6617,56120,82376.0,5991000.0
2018-02-13,6761,7026,6641,6666,101639,82975.0,5991000.0
2018-02-14,6810,6930,6737,6883,38400,85671.0,5991000.0
2018-02-19,6930,6954,6617,6859,53280,85372.0,5991000.0
2018-02-20,6857,7050,6857,7003,59103,87169.0,5991000.0
2018-02-21,7001,7098,6810,6883,28715,85671.0,5991000.0
2018-02-22,6954,7001,6810,6883,18793,85671.0,5991000.0
2018-02-23,6881,7098,6785,6883,36130,85671.0,5991000.0
2018-02-26,6881,6930,6544,6593,77333,82077.0,5991000.0
2018-02-27,6593,6713,6544,6714,42399,83574.0,5991000.0
2018-02-28,6688,6905,6497,6834,45417,85072.0,5991000.0
2018-03-02,6833,6905,6688,6786,23862,84473.0,5991000.0
2018-03-05,6761,6761,6352,6353,80471,79081.0,5991000.0
2018-03-06,6352,6593,6352,6425,28971,79980.0,5991000.0
2018-03-07,6497,6593,6280,6473,28080,80579.0,5991000.0
2018-03-08,6424,7338,6352,7316,136469,91063.0,5991000.0
2018-03-09,7387,7507,7243,7436,122853,92561.0,5991000.0
2018-03-12,7531,7700,7194,7195,119323,89565.0,5991000.0
2018-03-13,7146,7507,7098,7484,64512,93160.0,5991000.0
2018-03-14,7411,7507,7218,7387,42191,91962.0,5991000.0
2018-03-15,7314,7411,7170,7363,37812,91662.0,5991000.0
2018-03-16,7363,7459,7122,7267,54776,90464.0,5991000.0
2018-03-19,7194,7338,6977,7292,47068,90764.0,5991000.0
2018-03-20,7146,7363,7050,7099,38610,88367.0,5991000.0
2018-03-21,7074,7363,7026,7123,58774,88667.0,5991000.0
2018-03-22,7098,7290,7026,7099,36640,88367.0,5991000.0
2018-03-23,6977,7074,6593,6738,92925,83874.0,5991000.0
2018-03-26,6688,6977,6255,6690,79364,83275.0,5991000.0
2018-03-27,6761,6810,6448,6690,87126,83275.0,5991000.0
2018-03-28,6544,6737,6520,6593,23208,82077.0,5991000.0
2018-03-29,6593,6810,6593,6810,32467,84773.0,5991000.0
2018-03-30,6930,6977,6641,6834,32721,85072.0,5991000.0
2018-04-02,6881,7314,6810,7292,142046,90764.0,5991000.0
2018-04-03,7243,7243,6617,6738,228053,83874.0,5991000.0
2018-04-04,6785,6857,6376,6617,222896,82376.0,5991000.0
2018-04-05,6617,6761,6593,6666,31168,82975.0,5991000.0
2018-04-06,6665,6761,6593,6690,29151,83275.0,5991000.0
2018-04-09,6497,6593,6328,6473,185016,80579.0,5991000.0
2018-04-10,6544,6544,6304,6377,44818,79381.0,5991000.0
2018-04-11,6376,6568,6376,6497,46156,80878.0,5991000.0
2018-04-12,6448,6568,6376,6473,32554,80579.0,5991000.0
2018-04-13,6688,7507,6568,7171,335814,89266.0,5991000.0
2018-04-16,7122,7363,7050,7219,176475,98127.0,6541769.0
2018-04-17,7218,7411,7098,7292,102057,99108.0,6541769.0
2018-04-18,7290,7314,6930,6930,97796,94201.0,6541769.0
2018-04-19,6905,7122,6905,7050,36076,95837.0,6541769.0
2018-04-20,6954,7194,6954,7195,32075,97799.0,6541769.0
2018-04-23,7122,7194,6713,6954,108685,94529.0,6541769.0
2018-04-24,6954,7507,6881,6930,94977,94201.0,6541769.0
2018-04-25,6930,7074,6737,6930,42095,94201.0,6541769.0
2018-04-26,6954,7194,6930,7050,30411,95837.0,6541769.0
2018-04-27,7194,7194,6737,6834,86845,92893.0,6541769.0
2018-04-30,6785,6857,6641,6859,54456,93220.0,6541769.0
2018-05-02,6761,6810,6641,6714,20555,91258.0,6541769.0
2018-05-03,6713,6810,6713,6714,27964,91258.0,6541769.0
2018-05-04,6713,6713,6304,6521,92310,88641.0,6541769.0
2018-05-08,6568,7050,6568,6930,156340,94201.0,6541769.0
2018-05-09,6833,7194,6833,7075,97754,96164.0,6541769.0
2018-05-10,7001,7194,6930,7123,77581,96818.0,6541769.0
2018-05-11,7243,8036,7098,7845,444180,106631.0,6541769.0
2018-05-14,7796,8181,7771,8086,145998,109902.0,6541769.0
2018-05-15,8229,8349,7243,7436,306199,101070.0,6541769.0
2018-05-16,7267,7796,7267,7363,80486,100089.0,6541769.0
2018-05-17,7411,7988,7411,7845,96106,106631.0,6541769.0
2018-05-18,7844,8879,7844,8206,340323,111537.0,6541769.0
2018-05-21,8204,8470,8157,8375,96798,113827.0,6541769.0
2018-05-23,8397,8397,7988,8086,108761,109902.0,6541769.0
2018-05-24,8349,8349,8084,8206,64509,111537.0,6541769.0
2018-05-25,8325,8397,7988,8253,122929,112191.0,6541769.0
2018-05-28,8253,8325,8036,8158,54425,110883.0,6541769.0
2018-05-29,8277,8542,8133,8446,97538,114808.0,6541769.0
2018-05-30,8470,8566,8133,8182,93785,111210.0,6541769.0
2018-05-31,8060,8397,8013,8302,50892,112846.0,6541769.0
2018-06-01,8301,8301,8181,8230,24969,111864.0,6541769.0
2018-06-04,8301,8566,8181,8182,73003,111210.0,6541769.0
2018-06-05,8157,8397,8060,8182,49213,111210.0,6541769.0
2018-06-07,8157,8277,8109,8182,54872,111210.0,6541769.0
2018-06-08,8253,8566,8181,8350,169443,113500.0,6541769.0
2018-06-11,8349,8950,8349,8855,298423,120369.0,6541769.0
2018-06-12,8910,8947,8525,8635,132900,61558.0,6541769.0
2018-06-14,8616,8616,8240,8287,75624,59072.0,6541769.0
2018-06-15,8103,8213,7772,7984,101166,56913.0,6541769.0
2018-06-18,7827,7873,7387,7617,85589,54297.0,6541769.0
2018-06-19,7405,7754,7405,7442,48126,53054.0,6541769.0
2018-06-20,7442,7800,7405,7663,24518,54624.0,6541769.0
2018-06-21,7570,7717,7488,7571,33764,53970.0,6541769.0
2018-06-22,7423,7699,7359,7488,37652,53381.0,6541769.0
2018-06-25,7451,7873,7442,7800,29401,55605.0,6541769.0
2018-06-26,7671,7717,7506,7672,18551,54689.0,6541769.0
2018-06-27,7589,7708,7387,7387,41154,52661.0,6541769.0
2018-06-28,7451,7478,7295,7378,11545,52596.0,6541769.0
2018-06-29,7378,7414,7157,7341,16589,52334.0,6541769.0
2018-07-02,7341,7414,7157,7158,20669,51026.0,6541769.0
2018-07-03,7157,7277,6965,7094,23511,50568.0,6541769.0
2018-07-04,7066,7066,6809,6938,34329,49456.0,6541769.0
2018-07-05,6937,7332,6607,6956,98815,49587.0,6541769.0
2018-07-06,6955,6955,6634,6745,26184,48082.0,6541769.0
2018-07-09,6515,6598,5964,6323,321188,86007.0,12482843.0
2018-07-10,6368,6708,6276,6442,84156,87630.0,12482843.0
2018-07-11,6561,6561,6010,6047,154154,82262.0,12482843.0
2018-07-12,6139,6148,5781,6139,118314,83510.0,12482843.0
2018-07-13,6130,6405,6102,6121,64900,83261.0,12482843.0
2018-07-16,6111,6240,6074,6121,31893,83261.0,12482843.0
2018-07-17,6212,6212,6001,6075,57094,82636.0,12482843.0
2018-07-18,6038,6120,5900,5983,82561,81388.0,12482843.0
2018-07-19,5992,5992,5662,5690,96312,77394.0,12482843.0
2018-07-20,5781,5808,5450,5460,72657,74273.0,12482843.0
2018-07-23,5368,5735,5368,5478,86790,74523.0,12482843.0
2018-07-24,5634,5900,5423,5552,108505,75521.0,12482843.0
2018-07-25,5726,5726,5304,5350,75472,72775.0,12482843.0
2018-07-26,5377,5551,5313,5378,111511,73149.0,12482843.0
2018-07-27,5386,5643,5359,5433,95407,73898.0,12482843.0
2018-07-30,5551,5652,5350,5414,70863,73649.0,12482843.0
2018-07-31,5487,5735,5414,5534,109615,75272.0,12482843.0
2018-08-01,5551,5680,5441,5515,87986,75022.0,12482843.0
2018-08-02,5496,5561,5212,5258,126422,71527.0,12482843.0
2018-08-03,5331,5460,5230,5295,81757,72026.0,12482843.0
2018-08-06,5368,5432,5111,5111,83930,69529.0,12482843.0
2018-08-07,5129,5395,5074,5378,134846,73149.0,12482843.0
2018-08-08,5377,6304,5377,5992,568285,81513.0,12482843.0
2018-08-09,5974,6313,5974,6121,183247,83261.0,12482843.0
2018-08-10,6194,6194,5964,6102,97275,83011.0,12482843.0
2018-08-13,6056,6084,5506,5589,148169,76021.0,12482843.0
2018-08-14,5597,6276,5506,5634,437298,76645.0,12482843.0
2018-08-16,5597,6148,5551,5928,302794,80639.0,12482843.0
2018-08-17,6010,6230,5909,5928,168567,80639.0,12482843.0
2018-08-20,5964,6065,5790,6066,64718,82512.0,12482843.0
2018-08-21,6304,6359,6010,6148,150345,83635.0,12482843.0
2018-08-22,6102,6194,6038,6038,45664,82137.0,12482843.0
2018-08-23,5983,6084,5845,5946,37030,80889.0,12482843.0
2018-08-24,5946,6056,5762,5910,57943,80390.0,12482843.0
2018-08-27,5772,5882,5570,5625,112184,76520.0,12482843.0
2018-08-28,5597,5863,5597,5690,77347,77394.0,12482843.0
2018-08-29,5726,5744,5634,5634,21552,76645.0,12482843.0
2018-08-30,5643,5735,5597,5690,17708,77394.0,12482843.0
2018-08-31,5606,5680,5515,5534,58573,75272.0,12482843.0
2018-09-03,5671,5726,5533,5616,32694,76395.0,12482843.0
2018-09-04,5616,5634,5515,5561,43682,75646.0,12482843.0
2018-09-05,5561,5561,5368,5387,71694,73274.0,12482843.0
2018-09-06,5460,5506,5322,5414,98557,73649.0,12482843.0
2018-09-07,5460,5662,5441,5607,64048,76270.0,12482843.0
2018-09-10,5634,5662,5561,5607,49244,76270.0,12482843.0
2018-09-11,5606,5671,5524,5579,24319,75896.0,12482843.0
2018-09-12,5579,5588,5193,5332,143998,72525.0,12482843.0
2018-09-13,5285,5368,5276,5332,50882,72525.0,12482843.0
2018-09-14,5350,5450,5350,5414,25532,73649.0,12482843.0
2018-09-17,5414,5900,5386,5690,111043,77394.0,12482843.0
2018-09-18,5634,5680,5561,5579,31815,75896.0,12482843.0
2018-09-19,5570,5634,5441,5451,47440,74148.0,12482843.0
2018-09-20,5542,5551,5276,5506,66092,74897.0,12482843.0
2018-09-21,5506,6607,5506,5983,731962,81388.0,12482843.0
2018-09-27,5928,6790,5928,6515,562733,88628.0,12482843.0
2018-09-28,6515,7478,6350,7039,989791,95743.0,12482843.0
2018-10-01,7038,8378,5983,6057,2488282,82387.0,12482843.0
2018-10-02,5992,6047,5643,5726,517252,77893.0,12482843.0
2018-10-04,5717,5818,5478,5598,175834,76145.0,12482843.0
2018-10-05,5533,5781,5414,5579,193186,75896.0,12482843.0
2018-10-08,5570,5662,5441,5543,95635,75396.0,12482843.0
2018-10-10,5487,5570,5230,5249,119661,71402.0,12482843.0
2018-10-11,5001,5175,4725,4772,152781,64911.0,12482843.0
2018-10-12,4661,5010,4643,5001,770696,68031.0,12482843.0
2018-10-15,5010,5010,4423,4423,838483,60167.0,12482843.0
2018-10-16,4450,4661,4450,4607,277460,62664.0,12482843.0
2018-10-17,4634,4817,4491,4497,157501,61166.0,12482843.0
2018-10-18,4496,4579,4358,4373,127568,59481.0,12482843.0
2018-10-19,4409,4464,4253,4359,121459,59294.0,12482843.0
2018-10-22,4358,4423,4294,4308,196327,58607.0,12482843.0
2018-10-23,4276,4317,3900,3964,257351,53926.0,12482843.0
2018-10-24,3991,4056,3808,3850,314637,52366.0,12482843.0
2018-10-25,3780,3955,3670,3785,242561,51492.0,12482843.0
2018-10-26,3808,3936,3689,3873,159618,52678.0,12482843.0
2018-10-29,3909,3932,3427,3441,227158,46811.0,12482843.0
2018-10-30,3211,3620,3211,3556,192795,48371.0,12482843.0
2018-10-31,3560,3789,3523,3739,315019,50868.0,12482843.0
2018-11-01,3835,4225,3831,4102,679317,55798.0,12482843.0
2018-11-02,4101,4432,4092,4432,329150,60292.0,12482843.0
2018-11-05,4441,4441,4221,4299,154403,58482.0,12482843.0
2018-11-06,4313,4432,4294,4428,123107,60230.0,12482843.0
2018-11-07,4487,4569,4409,4469,222006,60791.0,12482843.0
2018-11-08,4565,4964,4418,4680,1296894,63662.0,12482843.0
2018-11-09,4615,4790,4560,4790,191154,65160.0,12482843.0
2018-11-12,4689,4863,4680,4781,100215,65036.0,12482843.0
2018-11-13,4680,4845,4583,4836,125292,65785.0,12482843.0
2018-11-14,4881,4881,4735,4836,125890,65785.0,12482843.0
2018-11-15,4854,5212,4781,5212,328068,70903.0,12482843.0
2018-11-16,5212,5340,5138,5286,101788,71901.0,12482843.0
2018-11-19,5267,5368,5184,5350,91655,72775.0,12482843.0
2018-11-20,5322,5340,5249,5322,117987,72400.0,12482843.0
2018-11-21,5203,5533,5184,5359,215372,72900.0,12482843.0
2018-11-22,5368,5395,5276,5359,109301,72900.0,12482843.0
2018-11-23,5359,5450,5285,5414,124750,73649.0,12482843.0
2018-11-26,5414,5469,5184,5396,140228,73399.0,12482843.0
2018-11-27,5441,5450,5322,5396,83167,73399.0,12482843.0
2018-11-28,5414,5423,5350,5396,109316,73399.0,12482843.0
2018-11-29,5432,5616,5423,5570,459698,75771.0,12482843.0
2018-11-30,5506,5597,5414,5570,116473,75771.0,12482843.0
2018-12-03,5570,5634,5487,5515,75908,75022.0,12482843.0
2018-12-04,5469,5551,5258,5515,150917,75022.0,12482843.0
