오디텍(080520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-12-10,2499,2533,2457,2521,24474,26918.0,4486252.0
2007-12-11,2520,2554,2479,2534,30292,27052.0,4486252.0
2007-12-12,2520,2723,2520,2669,151307,28488.0,4486252.0
2007-12-13,2646,2667,2586,2589,82248,27635.0,4486252.0
2007-12-14,2584,2663,2584,2631,94916,28084.0,4486252.0
2007-12-17,2605,2726,2605,2686,25837,28667.0,4486252.0
2007-12-18,2683,2772,2612,2766,32374,29520.0,4486252.0
2007-12-20,2773,2773,2688,2707,11166,28891.0,4486252.0
2007-12-21,2664,2845,2664,2837,58547,30282.0,4486252.0
2007-12-24,2836,2869,2773,2832,32220,30237.0,4486252.0
2007-12-26,2813,2852,2738,2854,18443,30462.0,4486252.0
2007-12-27,2853,3104,2815,3102,121774,33109.0,4486252.0
2007-12-28,3067,3378,3029,3363,183676,35890.0,4486252.0
2008-01-02,3361,3487,3280,3287,79186,35082.0,4486252.0
2008-01-03,3193,3362,3193,3312,68935,35352.0,4486252.0
2008-01-04,3310,3318,3108,3194,57565,34096.0,4486252.0
2008-01-07,3101,3151,3067,3089,106620,32974.0,4486252.0
2008-01-08,3087,3339,3067,3153,155800,33647.0,4486252.0
2008-01-09,3067,3172,3067,3140,25192,33512.0,4486252.0
2008-01-10,3138,3269,3092,3153,98972,33647.0,4486252.0
2008-01-11,3214,3328,3151,3215,76143,34320.0,4486252.0
2008-01-14,3164,3312,3164,3174,59572,33871.0,4486252.0
2008-01-15,3239,3483,3172,3354,178691,35800.0,4486252.0
2008-01-16,3852,3852,3852,3854,164712,41139.0,4486252.0
2008-01-17,3757,3845,3587,3665,567221,39120.0,4486252.0
2008-01-18,3595,3906,3580,3909,154440,41722.0,4486252.0
2008-01-21,4032,4117,3864,3909,262439,41722.0,4486252.0
2008-01-22,3898,4011,3634,3989,195109,42575.0,4486252.0
2008-01-23,4008,4139,3869,3871,190440,41318.0,4486252.0
2008-01-24,3869,3970,3801,3909,67275,41722.0,4486252.0
2008-01-25,3984,4085,3841,4039,117109,43113.0,4486252.0
2008-01-28,4032,4243,3873,3989,215743,42575.0,4486252.0
2008-01-29,4056,4097,3971,4056,71706,43292.0,4486252.0
2008-01-30,4074,4138,3869,3909,62185,41722.0,4486252.0
2008-01-31,3823,4020,3823,3902,48407,41632.0,4486252.0
2008-02-01,3869,3983,3869,3955,49432,42216.0,4486252.0
2008-02-04,4033,4033,3748,3847,80520,41049.0,4486252.0
2008-02-05,3874,3916,3780,3897,45849,41588.0,4486252.0
2008-02-11,3823,3886,3801,3867,37394,41274.0,4486252.0
2008-02-12,3949,4025,3912,3930,87870,41946.0,4486252.0
2008-02-13,3971,3971,3763,3837,76634,40959.0,4486252.0
2008-02-14,3837,3858,3656,3708,71604,39569.0,4486252.0
2008-02-15,3645,3864,3524,3867,118307,41274.0,4486252.0
2008-02-18,3865,3907,3777,3787,84975,40421.0,4486252.0
2008-02-19,3845,4033,3794,4005,157531,42754.0,4486252.0
2008-02-20,4063,4139,3957,3972,86548,42395.0,4486252.0
2008-02-21,3991,3991,3928,3930,26909,41946.0,4486252.0
2008-02-22,3928,3928,3790,3796,40650,40511.0,4486252.0
2008-02-25,3895,3895,3676,3741,88627,39928.0,4486252.0
2008-02-26,3748,3802,3655,3665,42470,39120.0,4486252.0
2008-02-27,3675,3718,3529,3590,77432,38313.0,4486252.0
2008-02-28,3587,3651,3529,3590,37943,38313.0,4486252.0
2008-02-29,3600,3675,3580,3590,50081,38313.0,4486252.0
2008-03-03,3483,3571,3483,3492,44928,37281.0,4486252.0
2008-03-04,3563,3730,3446,3698,258116,39479.0,4486252.0
2008-03-05,3698,3824,3622,3824,88736,40825.0,4486252.0
2008-03-06,3820,3862,3769,3842,43668,41004.0,4486252.0
2008-03-07,3839,3839,3705,3728,49537,39793.0,4486252.0
2008-03-10,3698,3714,3550,3614,57272,38582.0,4486252.0
2008-03-11,3570,3697,3549,3694,39648,39434.0,4486252.0
2008-03-12,3685,3710,3614,3657,39286,39030.0,4486252.0
2008-03-13,3595,3729,3570,3631,54591,38761.0,4486252.0
2008-03-14,3635,3656,3542,3619,69504,38627.0,4486252.0
2008-03-17,3617,3630,3454,3572,24331,38133.0,4486252.0
2008-03-18,3572,3626,3446,3446,27152,36787.0,4486252.0
2008-03-19,3433,3509,3424,3446,51170,36787.0,4486252.0
2008-03-20,3474,3502,3410,3455,35390,36877.0,4486252.0
2008-03-21,3478,3478,3390,3455,27403,36877.0,4486252.0
2008-03-24,3487,3495,3415,3497,56554,37326.0,4486252.0
2008-03-25,3509,3521,3454,3518,19208,37550.0,4486252.0
2008-03-26,3526,3559,3475,3531,55994,37685.0,4486252.0
2008-03-27,3492,3664,3492,3581,107608,38223.0,4486252.0
2008-03-28,3655,3760,3571,3614,77023,38582.0,4486252.0
2008-03-31,3614,3646,3508,3572,35128,38133.0,4486252.0
2008-04-01,3591,3740,3512,3720,90615,39703.0,4486252.0
2008-04-02,3744,3780,3685,3725,42410,39748.0,4486252.0
2008-04-03,3723,3949,3698,3883,82930,41453.0,4486252.0
2008-04-04,3785,3928,3785,3808,50845,40645.0,4486252.0
2008-04-07,3808,3988,3698,3951,126125,42171.0,4486252.0
2008-04-08,3950,3988,3899,3968,40189,42350.0,4486252.0
2008-04-10,3966,3966,3869,3942,22671,42081.0,4486252.0
2008-04-11,3953,3974,3802,3897,73068,41588.0,4486252.0
2008-04-14,3894,3894,3760,3813,22430,40690.0,4486252.0
2008-04-15,3790,3831,3740,3808,40917,40645.0,4486252.0
2008-04-16,3239,3845,3239,3749,85667,40017.0,4486252.0
2008-04-17,3740,3752,3655,3720,23535,39703.0,4486252.0
2008-04-18,3718,3740,3655,3698,49909,39479.0,4486252.0
2008-04-21,3701,3811,3646,3749,56640,40017.0,4486252.0
2008-04-22,3749,3803,3651,3657,78447,39030.0,4486252.0
2008-04-23,3676,3820,3580,3581,110042,38223.0,4486252.0
2008-04-24,3580,3601,3533,3581,47932,38223.0,4486252.0
2008-04-25,3571,3735,3571,3648,163756,38941.0,4486252.0
2008-04-28,3675,3693,3591,3636,33655,38806.0,4486252.0
2008-04-29,3726,3760,3533,3614,53551,38582.0,4486252.0
2008-04-30,3614,3672,3487,3489,53687,37236.0,4486252.0
2008-05-02,3503,3563,3503,3526,94033,37640.0,4486252.0
2008-05-06,3550,3550,3450,3489,36066,37236.0,4486252.0
2008-05-07,3478,3571,3458,3572,59813,38133.0,4486252.0
2008-05-08,3541,3553,3474,3555,42170,37954.0,4486252.0
2008-05-09,3537,3546,3487,3489,20574,37236.0,4486252.0
2008-05-13,3445,3655,3445,3594,28050,38357.0,4486252.0
2008-05-14,3639,3646,3600,3636,27024,38806.0,4486252.0
2008-05-15,3608,3663,3590,3644,32802,38896.0,4486252.0
2008-05-16,3664,3798,3617,3799,78424,40556.0,4486252.0
2008-05-19,3798,3798,3745,3779,32540,40331.0,4486252.0
2008-05-20,3781,3781,3698,3698,17337,39479.0,4486252.0
2008-05-21,3685,3685,3572,3657,22818,39030.0,4486252.0
2008-05-22,3576,3780,3576,3758,52338,40107.0,4486252.0
2008-05-23,3743,3777,3675,3677,16294,39255.0,4486252.0
2008-05-26,3760,3760,3613,3677,37157,39255.0,4486252.0
2008-05-27,3680,3693,3571,3576,36727,38178.0,4486252.0
2008-05-28,3635,3635,3479,3480,50608,37146.0,4486252.0
2008-05-29,3529,3698,3487,3610,23667,38537.0,4486252.0
2008-05-30,3613,3655,3608,3631,11276,38761.0,4486252.0
2008-06-02,3685,3693,3571,3610,11634,38537.0,4486252.0
2008-06-03,3606,3614,3526,3564,111146,38043.0,4486252.0
2008-06-04,3608,3608,3486,3544,16396,37819.0,4486252.0
2008-06-05,3590,3590,3507,3510,10392,37460.0,4486252.0
2008-06-09,3503,3503,3437,3442,18467,36742.0,4486252.0
2008-06-10,3427,3465,3314,3417,30788,36473.0,4486252.0
2008-06-11,3458,3458,3339,3426,10949,36563.0,4486252.0
2008-06-12,3382,3424,3264,3426,23648,36563.0,4486252.0
2008-06-13,3424,3424,3323,3324,25321,35486.0,4486252.0
2008-06-16,3416,3416,3340,3392,17820,36204.0,4486252.0
2008-06-17,3391,3391,3298,3329,13018,35531.0,4486252.0
2008-06-18,3328,3348,3214,3261,21633,34813.0,4486252.0
2008-06-19,3264,3264,3175,3232,26718,34499.0,4486252.0
2008-06-20,3274,3274,3197,3261,30747,34813.0,4486252.0
2008-06-23,3259,3259,3116,3249,21785,34679.0,4486252.0
2008-06-24,3210,3302,3196,3237,19402,34544.0,4486252.0
2008-06-25,3234,3252,3193,3237,13332,34544.0,4486252.0
2008-06-26,3260,3277,3226,3253,12048,34724.0,4486252.0
2008-06-27,3222,3234,3171,3194,16214,34096.0,4486252.0
2008-06-30,3214,3214,3030,3031,17447,32346.0,4486252.0
2008-07-01,3047,3139,2949,3035,34987,32391.0,4486252.0
2008-07-02,3063,3063,2740,2787,76079,29744.0,4486252.0
2008-07-03,2785,2982,2718,2804,8438,29923.0,4486252.0
2008-07-04,2793,3152,2774,2837,25800,30282.0,4486252.0
2008-07-07,2915,2915,2731,2808,22067,29968.0,4486252.0
2008-07-08,2809,2809,2751,2782,8584,29699.0,4486252.0
2008-07-09,2810,2810,2756,2774,28765,29609.0,4486252.0
2008-07-10,2759,3058,2655,2892,47930,30865.0,4486252.0
2008-07-11,2937,2937,2853,2908,3503,31045.0,4486252.0
2008-07-14,2978,2978,2898,2950,16465,31493.0,4486252.0
2008-07-15,2954,3001,2774,2879,22921,30731.0,4486252.0
2008-07-16,2836,2941,2793,2832,32225,30237.0,4486252.0
2008-07-17,2849,2857,2774,2774,8659,29609.0,4486252.0
2008-07-18,2801,2863,2772,2795,17855,29834.0,4486252.0
2008-07-21,2781,2877,2773,2791,17065,29789.0,4486252.0
2008-07-22,2734,2806,2714,2777,20381,29654.0,4486252.0
2008-07-23,2755,2924,2755,2882,29386,30776.0,4486252.0
2008-07-24,2856,3062,2856,2882,38005,30776.0,4486252.0
2008-07-25,2899,2899,2815,2876,32642,30686.0,4486252.0
2008-07-28,2948,2948,2852,2859,5695,30507.0,4486252.0
2008-07-29,2814,2814,2751,2808,5266,29968.0,4486252.0
2008-07-30,2792,2894,2759,2859,61119,30507.0,4486252.0
2008-07-31,2924,2924,2797,2871,9527,30641.0,4486252.0
2008-08-01,2885,2885,2792,2850,4592,30417.0,4486252.0
2008-08-04,2927,2927,2758,2812,34215,30013.0,4486252.0
2008-08-05,2781,3025,2773,2981,40904,31808.0,4486252.0
2008-08-06,3026,3050,2941,3052,28705,32570.0,4486252.0
2008-08-07,3084,3084,2902,3026,16810,32301.0,4486252.0
2008-08-08,3025,3025,2928,3009,7557,32122.0,4486252.0
2008-08-11,2982,2982,2899,2963,12236,31628.0,4486252.0
2008-08-12,2903,2931,2886,2926,13007,31224.0,4486252.0
2008-08-13,2924,2924,2848,2921,13795,31179.0,4486252.0
2008-08-14,2899,2979,2870,2908,7554,31045.0,4486252.0
2008-08-18,2945,2945,2827,2859,7204,30507.0,4486252.0
2008-08-19,2802,2848,2705,2753,27421,29385.0,4486252.0
2008-08-20,2709,2768,2687,2728,11099,29116.0,4486252.0
2008-08-21,2730,2751,2679,2715,10251,28981.0,4486252.0
2008-08-22,2713,2713,2532,2589,21414,27635.0,4486252.0
2008-08-25,2541,2629,2541,2610,49745,27860.0,4486252.0
2008-08-26,2525,2768,2525,2636,75826,28129.0,4486252.0
2008-08-27,2635,2680,2563,2648,25338,28263.0,4486252.0
2008-08-28,2687,2687,2624,2628,21091,28039.0,4486252.0
2008-08-29,2664,2668,2625,2660,17964,28398.0,4486252.0
2008-09-01,2646,2684,2525,2560,19075,27321.0,4486252.0
2008-09-02,2583,2583,2309,2455,25487,26200.0,4486252.0
2008-09-03,2357,2605,2357,2425,6669,25886.0,4486252.0
2008-09-04,2520,2584,2479,2552,12321,27232.0,4486252.0
2008-09-05,2458,2585,2458,2526,8578,26962.0,4486252.0
2008-09-08,2503,2706,2503,2605,91839,27815.0,4486252.0
2008-09-09,2608,2608,2520,2543,18583,27142.0,4486252.0
2008-09-10,2562,2562,2483,2497,17988,26648.0,4486252.0
2008-09-11,2562,2562,2483,2547,1825,27187.0,4486252.0
2008-09-12,2520,2642,2520,2619,34308,27949.0,4486252.0
2008-09-16,2436,2557,2394,2521,18827,26918.0,4486252.0
2008-09-17,2521,2899,2521,2774,264037,29609.0,4486252.0
2008-09-18,2723,2739,2562,2605,87896,27815.0,4486252.0
2008-09-19,2693,2774,2647,2648,55392,28263.0,4486252.0
2008-09-22,2689,2727,2630,2665,20136,28443.0,4486252.0
2008-09-23,2675,2675,2608,2631,37401,28084.0,4486252.0
2008-09-24,2629,2680,2608,2669,32409,28488.0,4486252.0
2008-09-25,2670,2835,2670,2812,65454,30013.0,4486252.0
2008-09-26,2856,2856,2731,2770,45272,29564.0,4486252.0
2008-09-29,2747,2805,2713,2715,20596,28981.0,4486252.0
2008-09-30,2551,2669,2537,2648,15724,28263.0,4486252.0
2008-10-01,2701,2731,2664,2699,10760,28802.0,4486252.0
2008-10-02,2655,2718,2533,2631,22519,28084.0,4486252.0
2008-10-06,2567,2605,2466,2510,51838,26783.0,4486252.0
2008-10-07,2377,2596,2377,2521,36823,26918.0,4486252.0
2008-10-08,2374,2479,2361,2392,34574,25527.0,4486252.0
2008-10-09,2344,2416,2310,2387,16802,25482.0,4486252.0
2008-10-10,2386,2386,2029,2099,91612,22409.0,4486252.0
2008-10-13,2060,2226,2060,2177,106354,23239.0,4486252.0
2008-10-14,2248,2303,2244,2270,33080,24226.0,4486252.0
2008-10-15,2260,2273,2193,2203,8438,23508.0,4486252.0
2008-10-16,2054,2117,1932,2050,52162,21893.0,4486252.0
2008-10-17,2093,2093,1902,2064,32500,22027.0,4486252.0
2008-10-20,2101,2101,1951,2081,32829,22207.0,4486252.0
2008-10-21,2080,2130,2029,2081,29522,22207.0,4486252.0
2008-10-22,2070,2079,1973,1975,99337,21085.0,4486252.0
2008-10-23,1953,1953,1691,1787,50068,19067.0,4486252.0
2008-10-24,1704,1759,1518,1592,110613,16980.0,4486252.0
2008-10-27,1449,1596,1352,1354,74232,14446.0,4486252.0
2008-10-28,1222,1470,1163,1321,288011,14109.0,4486252.0
2008-10-29,1387,1409,1124,1252,163905,13369.0,4486252.0
2008-10-30,1301,1437,1284,1439,81433,15365.0,4486252.0
2008-10-31,1469,1652,1469,1655,93381,17653.0,4486252.0
2008-11-03,1680,1848,1671,1808,68768,19291.0,4486252.0
2008-11-04,1806,1838,1688,1799,34682,19201.0,4486252.0
2008-11-05,1815,2055,1815,1921,23167,20502.0,4486252.0
2008-11-06,1839,1848,1684,1715,62472,18304.0,4486252.0
2008-11-07,1633,1941,1633,1833,238215,19560.0,4486252.0
2008-11-10,1920,1920,1748,1843,41699,19672.0,4486252.0
2008-11-11,1797,1880,1746,1864,39339,19897.0,4486252.0
2008-11-12,1786,1863,1764,1782,39284,19022.0,4486252.0
2008-11-13,1739,1743,1640,1744,45767,18618.0,4486252.0
2008-11-14,1784,2002,1784,1972,863827,21041.0,4486252.0
2008-11-17,1932,1973,1869,1975,106817,21085.0,4486252.0
2008-11-18,1915,1940,1809,1846,63053,19695.0,4486252.0
2008-11-19,1886,1886,1638,1681,92353,17945.0,4486252.0
2008-11-20,1546,1616,1470,1513,53256,16151.0,4486252.0
2008-11-21,1398,1554,1398,1517,42564,16195.0,4486252.0
2008-11-24,1516,1596,1433,1476,36784,15747.0,4486252.0
2008-11-25,1571,1638,1525,1598,63974,17048.0,4486252.0
2008-11-26,1596,1678,1596,1605,62400,17137.0,4486252.0
2008-11-27,1637,1680,1593,1614,69893,17227.0,4486252.0
2008-11-28,1613,1630,1554,1582,54871,16891.0,4486252.0
2008-12-01,1595,1595,1528,1585,61343,16913.0,4486252.0
2008-12-02,1516,1552,1459,1493,65056,15949.0,4486252.0
2008-12-03,1549,1593,1512,1554,31692,16599.0,4486252.0
2008-12-04,1627,1627,1519,1551,17564,16554.0,4486252.0
2008-12-05,1549,1553,1511,1534,19696,16375.0,4486252.0
2008-12-08,1555,1577,1491,1564,72927,16689.0,4486252.0
2008-12-09,1596,1780,1553,1764,174016,18820.0,4486252.0
2008-12-10,1658,1842,1658,1789,96384,19089.0,4486252.0
2008-12-11,1840,1840,1786,1792,67918,19134.0,4486252.0
2008-12-12,1791,1807,1718,1753,58324,18708.0,4486252.0
2008-12-15,1785,1973,1742,1975,171124,21085.0,4486252.0
2008-12-16,1982,2259,1864,2060,822266,21983.0,4486252.0
2008-12-17,2225,2225,1973,2017,201225,21534.0,4486252.0
2008-12-18,2031,2062,1997,2017,78361,21534.0,4486252.0
2008-12-19,1980,2026,1968,1980,78871,21130.0,4486252.0
2008-12-22,1996,2068,1996,2038,106832,21758.0,4486252.0
2008-12-23,2026,2057,1975,1994,62674,21287.0,4486252.0
2008-12-24,1969,2042,1932,2043,78268,21803.0,4486252.0
2008-12-26,2041,2138,2015,2094,127418,22342.0,4486252.0
2008-12-29,2082,2104,1871,1950,103304,14064.0,4486252.0
2008-12-30,1948,1977,1871,1904,72766,13728.0,4486252.0
2009-01-02,1957,1957,1895,1922,61376,13863.0,4486252.0
2009-01-05,1920,2001,1920,1962,61828,14154.0,4486252.0
2009-01-06,2032,2113,1996,2074,86959,14962.0,4486252.0
2009-01-07,2112,2163,2075,2153,53724,15522.0,4486252.0
2009-01-08,2111,2126,2027,2128,66656,15343.0,4486252.0
2009-01-09,2126,2262,2113,2230,140688,16083.0,4486252.0
2009-01-12,2153,2228,2131,2203,40482,15881.0,4486252.0
2009-01-13,2207,2207,2113,2196,35219,15836.0,4486252.0
2009-01-14,2176,2176,2113,2146,41264,15478.0,4486252.0
2009-01-15,2082,2137,2019,2022,59792,14580.0,4486252.0
2009-01-16,2045,2103,2045,2091,43456,15074.0,4486252.0
2009-01-19,2129,2147,2089,2094,43889,15096.0,4486252.0
2009-01-20,2062,2072,2038,2040,29951,14715.0,4486252.0
2009-01-21,1979,2019,1914,1941,46014,13997.0,4486252.0
2009-01-22,1958,2020,1939,1965,152063,21004.0,6646878.0
2009-01-23,1999,2051,1964,1978,83094,21137.0,6646878.0
2009-01-28,2113,2269,2069,2211,328660,23630.0,6646878.0
2009-01-29,2247,2262,2126,2183,111258,23331.0,6646878.0
2009-01-30,2132,2182,2104,2183,63709,23331.0,6646878.0
2009-02-02,2157,2300,2132,2227,132115,23796.0,6646878.0
2009-02-03,2276,2276,2191,2223,95475,23763.0,6646878.0
2009-02-04,2284,2284,2223,2279,107982,24361.0,6646878.0
2009-02-05,2281,2343,2184,2258,142142,24128.0,6646878.0
2009-02-06,2330,2520,2314,2498,742135,26687.0,6646878.0
2009-02-09,2767,2869,2673,2871,400034,30675.0,6646878.0
2009-02-10,2924,3021,2685,2799,949318,29911.0,6646878.0
2009-02-11,2686,3158,2686,2986,804124,31905.0,6646878.0
2009-02-12,3108,3407,3002,3241,1525619,34630.0,6646878.0
2009-02-13,3295,3506,3232,3440,965866,36757.0,6646878.0
2009-02-16,3419,3631,3333,3477,896684,37156.0,6646878.0
2009-02-17,3488,3544,3233,3235,512668,34564.0,6646878.0
2009-02-18,3114,3717,3070,3720,640966,39748.0,6646878.0
2009-02-19,3798,4134,3425,3571,753251,38153.0,6646878.0
2009-02-20,3444,3543,3046,3210,454771,34298.0,6646878.0
2009-02-23,3208,3613,3108,3533,519921,37754.0,6646878.0
2009-02-24,3388,3674,3307,3440,538415,36757.0,6646878.0
2009-02-25,3576,3613,3115,3117,276869,33301.0,6646878.0
2009-02-26,3227,3295,2853,3005,420050,32104.0,6646878.0
2009-02-27,2996,3133,2983,3042,219441,32503.0,6646878.0
2009-03-02,2972,3016,2767,2805,234728,29977.0,6646878.0
2009-03-03,2685,2840,2610,2827,189078,30210.0,6646878.0
2009-03-04,2882,3158,2836,3085,265020,32969.0,6646878.0
2009-03-05,3544,3544,3537,3546,365873,37887.0,6646878.0
2009-03-06,3855,4073,3799,4075,1783480,43537.0,6646878.0
2009-03-09,4477,4626,4178,4541,3419080,48522.0,6646878.0
2009-03-10,4477,4546,4191,4323,1674583,46196.0,6646878.0
2009-03-11,4366,4421,4185,4367,1664732,46661.0,6646878.0
2009-03-12,4334,4389,4047,4049,1012921,43271.0,6646878.0
2009-03-13,4086,4209,3848,3937,1007990,42075.0,6646878.0
2009-03-16,3998,4190,3936,3950,788069,42208.0,6646878.0
2009-03-17,4079,4539,4079,4317,2898041,46129.0,6646878.0
2009-03-18,4439,4501,4196,4248,845660,45398.0,6646878.0
2009-03-19,4352,4376,4127,4131,420070,44135.0,6646878.0
2009-03-20,4178,4358,4122,4348,640306,46462.0,6646878.0
2009-03-23,4383,4477,4308,4479,733786,47858.0,6646878.0
2009-03-24,4601,4613,4358,4360,624504,46595.0,6646878.0
2009-03-25,4390,4514,4259,4465,463531,47725.0,6646878.0
2009-03-26,4502,5130,4446,4995,2201664,53374.0,6646878.0
2009-03-27,4993,5086,4787,4790,896240,51181.0,6646878.0
2009-03-30,4788,4907,4583,4665,440134,49852.0,6646878.0
2009-03-31,4818,5360,4818,5362,1633295,57296.0,6646878.0
2009-04-01,5596,5802,5422,5542,1819092,59224.0,6646878.0
2009-04-02,5602,5956,5477,5859,1147086,62614.0,6646878.0
2009-04-03,5876,5982,5635,5722,945772,61151.0,6646878.0
2009-04-06,5771,5907,5659,5704,537972,60952.0,6646878.0
2009-04-07,5671,5956,5671,5792,558058,61882.0,6646878.0
2009-04-08,5783,5920,5658,5797,511196,61949.0,6646878.0
2009-04-09,5951,6654,5939,6656,615831,71122.0,6646878.0
2009-04-10,6995,7586,6529,6936,1489998,74113.0,6646878.0
2009-04-13,6934,7432,6716,7153,627798,76439.0,6646878.0
2009-04-14,7151,7151,6342,6749,486202,72119.0,6646878.0
2009-04-15,6250,6685,5976,6282,860832,67133.0,6646878.0
2009-04-16,6529,6622,5907,5910,488501,63145.0,6646878.0
2009-04-17,6113,6155,5285,5661,715149,60487.0,6646878.0
2009-04-20,5658,6032,5472,5910,457681,63145.0,6646878.0
2009-04-21,5696,6212,5627,6072,398615,64874.0,6646878.0
2009-04-22,6281,6654,6126,6282,440182,67133.0,6646878.0
2009-04-23,6342,6498,6155,6177,319722,66003.0,6646878.0
2009-04-24,6200,6219,5833,5872,348791,62747.0,6646878.0
2009-04-27,5870,5894,5565,5580,398300,59622.0,6646878.0
2009-04-28,5566,5646,4976,5063,443571,54106.0,6646878.0
2009-04-29,5285,5821,5061,5785,880299,61816.0,6646878.0
2009-04-30,5914,5932,5615,5661,350846,60487.0,6646878.0
2009-05-04,5672,5721,5292,5355,524797,57230.0,6646878.0
2009-05-06,5453,5658,5447,5498,410718,58758.0,6646878.0
2009-05-07,5554,5609,5236,5374,342900,57429.0,6646878.0
2009-05-08,5317,5560,5311,5505,268969,58825.0,6646878.0
2009-05-11,5833,6312,5740,6195,2165284,66203.0,6646878.0
2009-05-12,6219,6436,6019,6376,953221,68130.0,6646878.0
2009-05-13,6436,6966,6175,6376,2005127,68130.0,6646878.0
2009-05-14,6250,6779,6169,6593,778905,70457.0,6646878.0
2009-05-15,6747,6810,6406,6562,632568,70125.0,6646878.0
2009-05-18,6561,6561,6114,6152,432761,65738.0,6646878.0
2009-05-19,6311,6373,6149,6252,306053,66801.0,6646878.0
2009-05-20,6219,6343,6119,6133,343912,65538.0,6646878.0
2009-05-21,6131,6188,5883,5953,318558,63611.0,6646878.0
2009-05-22,5950,6094,5752,5797,282170,61949.0,6646878.0
2009-05-25,5720,5950,4930,5630,340632,60154.0,6646878.0
2009-05-26,5707,5907,5441,5599,373722,59822.0,6646878.0
2009-05-27,5727,6037,5595,5630,428037,60154.0,6646878.0
2009-05-28,5533,5758,5360,5567,200844,59490.0,6646878.0
2009-05-29,5708,5708,5422,5492,152843,58692.0,6646878.0
2009-06-01,5672,6069,5659,6002,575705,64142.0,6646878.0
2009-06-02,6149,6169,5788,5972,391452,63810.0,6646878.0
2009-06-03,5969,6032,5770,5792,260959,61882.0,6646878.0
2009-06-04,5825,5938,5565,5567,196412,59490.0,6646878.0
2009-06-05,5658,5690,5553,5599,102353,59822.0,6646878.0
2009-06-08,5676,5707,5490,5512,73341,58891.0,6646878.0
2009-06-09,5560,5609,5305,5306,186691,56698.0,6646878.0
2009-06-10,5378,5409,5223,5288,97568,56498.0,6646878.0
2009-06-11,5292,5360,5211,5262,90737,56233.0,6646878.0
2009-06-12,5285,5442,5255,5374,94890,57429.0,6646878.0
2009-06-15,5403,5472,5310,5318,55202,56831.0,6646878.0
2009-06-16,5367,5367,5211,5225,102712,55834.0,6646878.0
2009-06-17,5161,5255,5143,5206,83828,55634.0,6646878.0
