아진산업(013310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,,,,,,2834.0,460000.0
1999-01-13,,,,,,2498.0,460000.0
1999-01-14,,,,,,2498.0,460000.0
1999-03-17,,,,,,2199.0,460000.0
1999-03-18,,,,,,2199.0,460000.0
1999-04-14,,,,,,2461.0,460000.0
1999-04-15,,,,,,2755.0,460000.0
1999-04-16,,,,,,3082.0,460000.0
1999-04-19,,,,,,3450.0,460000.0
1999-04-20,,,,,,3864.0,460000.0
1999-04-21,,,,,,3404.0,460000.0
1999-04-22,,,,,,2999.0,460000.0
1999-04-23,,,,,,2640.0,460000.0
1999-04-26,,,,,,2328.0,460000.0
1999-04-27,,,,,,2052.0,460000.0
1999-04-28,,,,,,1812.0,460000.0
1999-04-29,,,,,,1596.0,460000.0
1999-04-30,,,,,,1408.0,460000.0
1999-05-03,,,,,,1408.0,460000.0
1999-05-04,,,,,,1265.0,460000.0
1999-05-06,,,,,,1417.0,460000.0
1999-05-07,,,,,,1582.0,460000.0
1999-05-10,,,,,,1748.0,460000.0
1999-05-11,,,,,,1541.0,460000.0
1999-05-12,,,,,,1380.0,460000.0
1999-05-13,,,,,,1380.0,460000.0
1999-05-14,,,,,,1546.0,460000.0
1999-05-17,,,,,,1362.0,460000.0
1999-05-18,,,,,,1362.0,460000.0
1999-05-19,,,,,,1380.0,460000.0
1999-05-20,,,,,,1219.0,460000.0
1999-05-21,,,,,,1362.0,460000.0
1999-05-24,,,,,,1523.0,460000.0
1999-05-25,,,,,,1343.0,460000.0
1999-05-26,,,,,,1357.0,460000.0
1999-05-27,,,,,,1518.0,460000.0
1999-05-28,,,,,,1518.0,460000.0
1999-06-01,,,,,,1697.0,460000.0
1999-06-02,,,,,,1900.0,460000.0
1999-06-03,,,,,,2125.0,460000.0
1999-06-04,,,,,,2378.0,460000.0
1999-06-07,,,,,,2663.0,460000.0
1999-06-08,,,,,,2663.0,460000.0
1999-06-09,,,,,,2663.0,460000.0
1999-06-10,,,,,,2981.0,460000.0
1999-06-11,,,,,,3335.0,460000.0
1999-06-14,,,,,,3735.0,460000.0
1999-06-15,,,,,,4181.0,460000.0
1999-06-16,,,,,,4669.0,460000.0
1999-06-17,,,,,,5221.0,460000.0
1999-06-18,,,,,,5842.0,460000.0
1999-06-21,,,,,,6532.0,460000.0
1999-06-22,,,,,,7314.0,460000.0
1999-06-23,,,,,,7314.0,460000.0
1999-06-24,,,,,,6440.0,460000.0
1999-06-25,,,,,,5681.0,460000.0
1999-06-28,,,,,,5014.0,460000.0
1999-06-29,,,,,,4416.0,460000.0
1999-06-30,,,,,,4048.0,460000.0
1999-07-01,,,,,,4526.0,460000.0
1999-07-02,,,,,,4554.0,460000.0
1999-07-05,,,,,,4011.0,460000.0
1999-07-06,,,,,,3533.0,460000.0
1999-07-07,,,,,,3496.0,460000.0
1999-07-08,,,,,,3910.0,460000.0
1999-07-09,,,,,,3441.0,460000.0
1999-07-12,,,,,,3850.0,460000.0
1999-07-13,,,,,,3588.0,460000.0
1999-07-14,,,,,,3864.0,460000.0
1999-07-15,,,,,,3634.0,460000.0
1999-07-16,,,,,,3542.0,460000.0
1999-07-19,,,,,,3634.0,460000.0
1999-07-20,,,,,,3266.0,460000.0
1999-07-21,,,,,,3082.0,460000.0
1999-07-22,,,,,,3266.0,460000.0
1999-07-23,,,,,,3128.0,460000.0
1999-07-26,,,,,,2990.0,460000.0
1999-07-27,,,,,,2990.0,460000.0
1999-07-29,,,,,,3266.0,460000.0
1999-07-30,,,,,,2875.0,460000.0
1999-08-02,,,,,,2760.0,460000.0
1999-08-03,,,,,,2429.0,460000.0
1999-08-04,,,,,,2144.0,460000.0
1999-08-05,,,,,,2346.0,460000.0
1999-08-06,,,,,,2622.0,460000.0
1999-08-09,,,,,,2323.0,460000.0
1999-08-10,,,,,,2599.0,460000.0
1999-08-11,,,,,,2714.0,460000.0
1999-08-12,,,,,,2392.0,460000.0
1999-08-13,,,,,,2116.0,460000.0
1999-08-16,,,,,,2134.0,460000.0
1999-08-17,,,,,,2337.0,460000.0
1999-08-18,,,,,,2300.0,460000.0
1999-08-19,,,,,,2116.0,460000.0
1999-08-20,,,,,,2300.0,460000.0
1999-08-23,,,,,,2530.0,460000.0
1999-08-24,,,,,,2323.0,460000.0
1999-08-25,,,,,,2397.0,460000.0
1999-08-26,,,,,,2116.0,460000.0
1999-08-27,,,,,,1868.0,460000.0
1999-08-30,,,,,,1891.0,460000.0
1999-08-31,,,,,,2116.0,460000.0
1999-09-01,,,,,,2341.0,460000.0
1999-09-02,,,,,,2061.0,460000.0
1999-09-03,,,,,,2065.0,460000.0
1999-09-06,,,,,,2282.0,460000.0
1999-09-07,,,,,,2530.0,460000.0
1999-09-08,,,,,,2479.0,460000.0
1999-09-09,,,,,,2470.0,460000.0
1999-09-10,,,,,,2760.0,460000.0
1999-09-13,,,,,,2714.0,460000.0
1999-09-14,,,,,,3036.0,460000.0
1999-09-15,,,,,,3358.0,460000.0
1999-09-16,,,,,,2958.0,460000.0
1999-09-17,,,,,,2604.0,460000.0
1999-09-20,,,,,,2295.0,460000.0
1999-09-21,,,,,,2567.0,460000.0
1999-09-22,,,,,,2806.0,460000.0
1999-09-27,,,,,,2470.0,460000.0
1999-09-28,,,,,,2176.0,460000.0
1999-09-29,,,,,,2392.0,460000.0
1999-09-30,,,,,,2107.0,460000.0
1999-10-01,,,,,,1858.0,460000.0
1999-10-04,,,,,,1923.0,460000.0
1999-10-05,,,,,,1693.0,460000.0
1999-10-06,,,,,,1895.0,460000.0
1999-10-07,,,,,,1670.0,460000.0
1999-10-08,,,,,,1868.0,460000.0
1999-10-11,,,,,,1868.0,460000.0
1999-10-12,,,,,,2088.0,460000.0
1999-10-13,,,,,,1840.0,460000.0
1999-10-14,,,,,,1656.0,460000.0
1999-10-15,,,,,,1854.0,460000.0
1999-10-18,,,,,,2065.0,460000.0
1999-10-19,,,,,,2300.0,460000.0
1999-10-20,,,,,,2070.0,460000.0
1999-10-21,,,,,,2254.0,460000.0
1999-10-22,,,,,,1987.0,460000.0
1999-10-25,,,,,,1978.0,460000.0
1999-10-26,,,,,,2070.0,460000.0
1999-10-27,,,,,,2314.0,460000.0
1999-10-28,,,,,,2245.0,460000.0
1999-10-29,,,,,,1978.0,460000.0
1999-11-01,,,,,,1766.0,460000.0
1999-11-02,,,,,,1638.0,460000.0
1999-11-03,,,,,,1831.0,460000.0
1999-11-04,,,,,,2047.0,460000.0
1999-11-05,,,,,,2291.0,460000.0
1999-11-08,,,,,,2562.0,460000.0
1999-11-09,,,,,,2866.0,460000.0
1999-11-10,,,,,,3206.0,460000.0
1999-11-11,,,,,,3588.0,460000.0
1999-11-12,,,,,,4016.0,460000.0
1999-11-15,,,,,,4494.0,460000.0
1999-11-16,,,,,,5014.0,460000.0
1999-11-17,,,,,,5612.0,460000.0
1999-11-18,,,,,,6279.0,460000.0
1999-11-19,,,,,,6762.0,460000.0
1999-11-22,,,,,,5957.0,460000.0
1999-11-23,,,,,,6371.0,460000.0
1999-11-24,,,,,,5612.0,460000.0
1999-11-25,,,,,,5382.0,460000.0
1999-11-26,,,,,,4738.0,460000.0
1999-11-29,,,,,,4186.0,460000.0
1999-11-30,,,,,,3685.0,460000.0
1999-12-01,,,,,,3243.0,460000.0
1999-12-02,,,,,,2857.0,460000.0
1999-12-03,,,,,,3031.0,460000.0
1999-12-06,,,,,,2668.0,460000.0
1999-12-07,,,,,,2351.0,460000.0
1999-12-08,,,,,,2070.0,460000.0
1999-12-09,,,,,,2318.0,460000.0
1999-12-10,,,,,,2594.0,460000.0
1999-12-13,,,,,,2903.0,460000.0
1999-12-14,,,,,,2774.0,460000.0
1999-12-15,,,,,,2530.0,460000.0
1999-12-16,,,,,,2705.0,460000.0
1999-12-17,,,,,,2383.0,460000.0
1999-12-20,,,,,,2392.0,460000.0
1999-12-21,,,,,,2107.0,460000.0
1999-12-22,,,,,,1858.0,460000.0
1999-12-23,,,,,,1638.0,460000.0
1999-12-24,,,,,,1444.0,460000.0
1999-12-27,,,,,,1274.0,460000.0
1999-12-28,,,,,,1426.0,460000.0
2000-01-04,,,,,,1256.0,460000.0
2000-01-05,,,,,,1398.0,460000.0
2000-01-06,,,,,,1408.0,460000.0
2000-01-07,,,,,,1394.0,460000.0
2000-01-10,,,,,,1228.0,460000.0
2000-01-11,,,,,,1375.0,460000.0
2000-01-12,,,,,,1417.0,460000.0
2000-01-13,,,,,,1334.0,460000.0
2000-01-14,,,,,,1178.0,460000.0
2000-01-17,,,,,,1311.0,460000.0
2000-01-18,,,,,,1214.0,460000.0
2000-01-19,,,,,,1072.0,460000.0
2000-01-20,,,,,,948.0,460000.0
2000-01-21,,,,,,1058.0,460000.0
2000-01-24,,,,,,1182.0,460000.0
2000-01-25,,,,,,1044.0,460000.0
2000-01-26,,,,,,1164.0,460000.0
2000-01-27,,,,,,1030.0,460000.0
2000-01-28,,,,,,1150.0,460000.0
2000-01-31,,,,,,1058.0,460000.0
2000-02-01,,,,,,1044.0,460000.0
2000-02-02,,,,,,966.0,460000.0
2000-02-03,,,,,,1076.0,460000.0
2000-02-07,,,,,,1205.0,460000.0
2000-02-08,,,,,,1155.0,460000.0
2000-02-09,,,,,,1164.0,460000.0
2000-02-10,,,,,,1191.0,460000.0
2000-02-11,,,,,,1164.0,460000.0
2000-02-14,,,,,,1044.0,460000.0
2000-02-15,,,,,,1164.0,460000.0
2000-02-16,,,,,,1099.0,460000.0
2000-02-17,,,,,,1136.0,460000.0
2000-02-18,,,,,,1104.0,460000.0
2000-02-21,,,,,,975.0,460000.0
2000-02-22,,,,,,920.0,460000.0
2000-02-23,,,,,,920.0,460000.0
2000-02-24,,,,,,943.0,460000.0
2000-02-25,,,,,,1053.0,460000.0
2000-02-28,,,,,,1178.0,460000.0
2000-02-29,,,,,,1316.0,460000.0
2000-03-02,,,,,,1472.0,460000.0
2000-03-03,,,,,,1647.0,460000.0
2000-03-06,,,,,,1840.0,460000.0
2000-03-07,,,,,,2061.0,460000.0
2000-03-08,,,,,,2305.0,460000.0
2000-03-09,,,,,,2581.0,460000.0
2000-03-10,,,,,,2889.0,460000.0
2000-03-13,,,,,,3234.0,460000.0
2000-03-14,,,,,,3620.0,460000.0
2000-03-15,,,,,,4053.0,460000.0
2000-03-16,,,,,,4536.0,460000.0
2000-03-17,,,,,,5060.0,460000.0
2000-03-20,,,,,,5658.0,460000.0
2000-03-21,,,,,,4991.0,460000.0
2000-03-22,,,,,,4393.0,460000.0
2000-03-23,,,,,,3869.0,460000.0
2000-03-24,,,,,,3409.0,460000.0
2000-03-27,,,,,,3809.0,460000.0
2000-03-28,,,,,,3721.0,460000.0
2000-03-29,,,,,,3275.0,460000.0
2000-03-30,,,,,,3666.0,460000.0
2000-03-31,,,,,,3229.0,460000.0
2000-04-03,,,,,,3229.0,460000.0
2000-04-07,,,,,,2843.0,460000.0
2000-04-10,,,,,,2502.0,460000.0
2000-04-11,,,,,,2203.0,460000.0
2000-04-12,,,,,,1978.0,460000.0
2000-04-14,,,,,,2213.0,460000.0
2000-04-17,,,,,,1950.0,460000.0
2000-04-18,,,,,,1720.0,460000.0
2000-04-19,,,,,,1518.0,460000.0
2000-04-20,,,,,,1339.0,460000.0
2000-04-21,,,,,,1182.0,460000.0
2000-04-24,,,,,,1044.0,460000.0
2000-04-25,,,,,,920.0,460000.0
2000-04-26,,,,,,1030.0,460000.0
2000-04-27,,,,,,1150.0,460000.0
2000-04-28,,,,,,1288.0,460000.0
2000-05-02,,,,,,1440.0,460000.0
2000-05-03,,,,,,1610.0,460000.0
2000-05-04,,,,,,1803.0,460000.0
2000-05-08,,,,,,1647.0,460000.0
2000-05-09,,,,,,1454.0,460000.0
2000-05-10,,,,,,1362.0,460000.0
