미래나노텍(095500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-29,5070,5150,5050,5130,110649,119475.0,23289533.0
2017-10-10,5130,5150,5020,5030,68353,117146.0,23289533.0
2017-10-11,5090,5100,5010,5050,60954,117612.0,23289533.0
2017-10-12,5060,5110,4975,5000,85951,116448.0,23289533.0
2017-10-13,5050,5290,5010,5170,526837,120407.0,23289533.0
2017-10-16,5170,5480,4935,5020,711610,116913.0,23289533.0
2017-10-17,4990,5730,4990,5360,1883703,124832.0,23289533.0
2017-10-18,5510,5710,5240,5300,1493845,123435.0,23289533.0
2017-10-19,5350,5490,5050,5090,617924,118544.0,23289533.0
2017-10-20,5150,5160,4990,5040,301424,117379.0,23289533.0
2017-10-23,5050,5130,5020,5040,186530,117379.0,23289533.0
2017-10-24,5040,5140,4985,5000,230641,116448.0,23289533.0
2017-10-25,5000,5050,4970,5000,127743,116448.0,23289533.0
2017-10-26,4990,5030,4935,4950,144537,115283.0,23289533.0
2017-10-27,4950,5040,4945,4980,65233,115982.0,23289533.0
2017-10-30,4990,5020,4850,4885,221328,113769.0,23289533.0
2017-10-31,4880,4930,4865,4910,67727,114352.0,23289533.0
2017-11-01,4920,5080,4920,5030,134809,117146.0,23289533.0
2017-11-02,5040,5080,4970,5020,109592,116913.0,23289533.0
2017-11-03,5030,5050,4960,5000,70333,116448.0,23289533.0
2017-11-06,5000,5000,4935,4935,67408,114934.0,23289533.0
2017-11-07,4980,4980,4915,4955,65714,115400.0,23289533.0
2017-11-08,4925,4995,4925,4960,72750,115516.0,23289533.0
2017-11-09,4985,5030,4965,5010,62153,116681.0,23289533.0
2017-11-10,5000,5100,4975,5100,113769,118777.0,23289533.0
2017-11-13,5120,5170,5000,5080,113633,118311.0,23289533.0
2017-11-14,5080,5110,5000,5050,124770,117612.0,23289533.0
2017-11-15,5050,5060,4905,4945,241928,115167.0,23289533.0
2017-11-16,4925,4980,4910,4980,85388,115982.0,23289533.0
2017-11-17,4980,4990,4910,4925,99273,114701.0,23289533.0
2017-11-20,4880,4945,4850,4850,177002,112954.0,23289533.0
2017-11-21,4850,4905,4780,4790,166732,111557.0,23289533.0
2017-11-22,4830,4850,4705,4720,193496,109927.0,23289533.0
2017-11-23,4700,4980,4700,4940,406105,115050.0,23289533.0
2017-11-24,5000,5340,5000,5300,760118,123435.0,23289533.0
2017-11-27,5410,5410,5120,5290,311629,123202.0,23289533.0
2017-11-28,5340,5340,5100,5160,179052,120174.0,23289533.0
2017-11-29,5160,5200,5050,5140,144262,119708.0,23289533.0
2017-11-30,5100,5230,5070,5070,140934,118078.0,23289533.0
2017-12-01,5100,5190,5030,5150,120747,119941.0,23289533.0
2017-12-04,5220,5220,5080,5140,127771,119708.0,23289533.0
2017-12-05,5230,5800,5180,5780,1848700,134614.0,23289533.0
2017-12-06,5690,5890,5360,5400,989161,125763.0,23289533.0
2017-12-07,5440,5470,5140,5210,342626,121338.0,23289533.0
2017-12-08,5220,5280,5020,5040,283239,117379.0,23289533.0
2017-12-11,5040,5250,5000,5230,211132,121804.0,23289533.0
2017-12-12,5230,5240,5120,5140,85837,119708.0,23289533.0
2017-12-13,5150,5250,5140,5170,128061,120407.0,23289533.0
2017-12-14,5200,5230,5090,5120,104448,119242.0,23289533.0
2017-12-15,5150,5150,5080,5120,97330,119242.0,23289533.0
2017-12-18,5120,5170,5060,5100,121948,118777.0,23289533.0
2017-12-19,5110,5120,4930,5030,143336,117146.0,23289533.0
2017-12-20,5030,5080,4850,4915,120684,114468.0,23289533.0
2017-12-21,4950,4950,4700,4750,257524,110625.0,23289533.0
2017-12-22,4785,4875,4760,4850,84920,112954.0,23289533.0
2017-12-26,4980,5030,4700,4700,381168,109461.0,23289533.0
2017-12-27,4800,4800,4720,4775,104729,111208.0,23289533.0
2017-12-28,4775,4935,4775,4900,91097,114119.0,23289533.0
2018-01-02,4930,4990,4905,4985,75383,116098.0,23289533.0
2018-01-03,4995,5120,4940,5110,171018,119010.0,23289533.0
2018-01-04,5210,5240,4935,4960,189060,115516.0,23289533.0
2018-01-05,4965,5040,4895,4970,139430,115749.0,23289533.0
2018-01-08,4990,5130,4970,5060,181482,117845.0,23289533.0
2018-01-09,5080,5270,5050,5060,229510,117845.0,23289533.0
2018-01-10,5110,5180,5000,5140,131728,119708.0,23289533.0
2018-01-11,5140,5180,5100,5180,118136,120640.0,23289533.0
2018-01-12,5200,5210,5000,5040,159870,117379.0,23289533.0
2018-01-15,5090,5090,4900,4945,157953,115167.0,23289533.0
2018-01-16,4940,4995,4920,4970,79043,115749.0,23289533.0
2018-01-17,4975,5150,4965,5150,181247,119941.0,23289533.0
2018-01-18,5140,5170,5030,5120,133705,119242.0,23289533.0
2018-01-19,5100,5200,5080,5150,166351,119941.0,23289533.0
2018-01-22,5170,5240,5140,5160,128997,120174.0,23289533.0
2018-01-23,5200,5220,5130,5140,127837,119708.0,23289533.0
2018-01-24,5160,5240,5130,5180,177610,120640.0,23289533.0
2018-01-25,5230,5390,5200,5330,327350,124133.0,23289533.0
2018-01-26,5360,5420,5300,5390,154039,125531.0,23289533.0
2018-01-29,5430,5570,5360,5390,205417,125531.0,23289533.0
2018-01-30,5390,5400,5230,5280,183756,122969.0,23289533.0
2018-01-31,5250,5260,5170,5210,143042,121338.0,23289533.0
2018-02-01,5230,5390,5230,5360,158109,124832.0,23289533.0
2018-02-02,5360,5360,5190,5260,155372,122503.0,23289533.0
2018-02-05,5100,5150,5030,5070,145808,118078.0,23289533.0
2018-02-06,4940,4960,4725,4950,260247,115283.0,23289533.0
2018-02-07,5050,5070,4900,4905,165554,114235.0,23289533.0
2018-02-08,4905,5000,4895,4965,59064,115633.0,23289533.0
2018-02-09,4820,4915,4800,4880,145621,113653.0,23289533.0
2018-02-12,4885,4900,4800,4800,77946,111790.0,23289533.0
2018-02-13,4800,4865,4645,4700,218581,109461.0,23289533.0
2018-02-14,4700,4730,4640,4710,92899,109694.0,23289533.0
2018-02-19,4720,4870,4720,4845,76095,112838.0,23289533.0
2018-02-20,4845,4900,4775,4880,79792,113653.0,23289533.0
2018-02-21,4895,4895,4825,4890,52107,113886.0,23289533.0
2018-02-22,4885,4890,4825,4830,53474,112488.0,23289533.0
2018-02-23,4850,4860,4810,4815,63298,112139.0,23289533.0
2018-02-26,4880,4900,4720,4815,77644,112139.0,23289533.0
2018-02-27,4850,4850,4730,4780,73867,111324.0,23289533.0
2018-02-28,4750,4810,4635,4740,118109,110392.0,23289533.0
2018-03-02,4620,4695,4615,4680,109884,108995.0,23289533.0
2018-03-05,4670,4670,4465,4500,222659,104803.0,23289533.0
2018-03-06,4535,4555,4495,4505,84173,104919.0,23289533.0
2018-03-07,4515,4575,4470,4490,75082,104570.0,23289533.0
2018-03-08,4535,4535,4400,4495,113419,104686.0,23289533.0
2018-03-09,4505,4570,4505,4560,68497,106200.0,23289533.0
2018-03-12,4565,4625,4565,4615,38761,107481.0,23289533.0
2018-03-13,4620,4630,4565,4590,67558,106899.0,23289533.0
2018-03-14,4545,4635,4520,4600,77602,107132.0,23289533.0
2018-03-15,4610,4670,4550,4660,64148,108529.0,23289533.0
2018-03-16,4640,4725,4640,4700,60249,109461.0,23289533.0
2018-03-19,4705,4720,4620,4645,65694,108180.0,23289533.0
2018-03-20,4645,4645,4545,4615,70154,107481.0,23289533.0
2018-03-21,4620,4620,4450,4470,148768,104104.0,23289533.0
2018-03-22,4490,4490,4240,4240,349344,98748.0,23289533.0
2018-03-23,4145,4215,4115,4115,144798,95836.0,23289533.0
2018-03-26,4105,4210,4105,4210,71348,98049.0,23289533.0
2018-03-27,4245,4300,4180,4220,107069,98282.0,23289533.0
2018-03-28,4220,4260,4205,4240,54369,98748.0,23289533.0
2018-03-29,4245,4275,4245,4265,41532,99330.0,23289533.0
2018-03-30,4275,4295,4250,4290,31149,99912.0,23289533.0
2018-04-02,4300,4345,4240,4240,68415,98748.0,23289533.0
2018-04-03,4215,4240,4175,4195,51162,97700.0,23289533.0
2018-04-04,4200,4230,4040,4075,83091,94905.0,23289533.0
2018-04-05,4020,4160,4020,4130,132722,96186.0,23289533.0
2018-04-06,4150,4150,4040,4040,77389,94090.0,23289533.0
2018-04-09,4040,4065,3935,3935,182675,91644.0,23289533.0
2018-04-10,3955,3955,3765,3935,206699,91644.0,23289533.0
2018-04-11,3940,4060,3910,4040,85829,94090.0,23289533.0
2018-04-12,4045,4110,4020,4080,70547,95021.0,23289533.0
2018-04-13,4100,4115,4050,4095,59386,95371.0,23289533.0
2018-04-16,4080,4145,4070,4110,51848,95720.0,23289533.0
2018-04-17,4130,4155,4050,4125,112073,96069.0,23289533.0
2018-04-18,4130,4240,4130,4220,99285,98282.0,23289533.0
2018-04-19,4230,4250,4185,4215,72391,98165.0,23289533.0
2018-04-20,4215,4280,4205,4270,59424,99446.0,23289533.0
2018-04-23,4285,4315,4170,4245,94436,98864.0,23289533.0
2018-04-24,4210,4255,4175,4200,66622,97816.0,23289533.0
2018-04-25,4180,4215,4160,4205,29937,97932.0,23289533.0
2018-04-26,4235,4315,4175,4220,50493,98282.0,23289533.0
2018-04-27,4285,4295,4210,4225,36461,98398.0,23289533.0
2018-04-30,4290,4290,4125,4170,93226,97117.0,23289533.0
2018-05-02,4130,4270,4130,4255,75519,99097.0,23289533.0
2018-05-03,4290,4325,4210,4270,83607,99446.0,23289533.0
2018-05-04,4300,4305,4240,4270,55293,99446.0,23289533.0
2018-05-08,4270,4295,4220,4220,51610,98282.0,23289533.0
2018-05-09,4235,4250,4090,4145,73095,96535.0,23289533.0
2018-05-10,4145,4185,4110,4145,55652,96535.0,23289533.0
2018-05-11,4145,4270,4140,4255,49040,99097.0,23289533.0
2018-05-14,4300,4300,4195,4255,47504,99097.0,23289533.0
2018-05-15,4280,4280,4220,4265,33580,99330.0,23289533.0
2018-05-16,4245,4245,4135,4180,62016,97350.0,23289533.0
2018-05-17,4180,4200,4135,4175,22520,97234.0,23289533.0
2018-05-18,4200,4200,4125,4200,32588,97816.0,23289533.0
2018-05-21,4200,4260,4160,4250,77642,98981.0,23289533.0
2018-05-23,4275,4275,4220,4235,35879,98631.0,23289533.0
2018-05-24,4260,4260,4150,4225,26653,98398.0,23289533.0
2018-05-25,4155,4170,4050,4080,101387,95021.0,23289533.0
2018-05-28,4105,4140,4050,4050,53646,94323.0,23289533.0
2018-05-29,4060,4080,4005,4020,81611,93624.0,23289533.0
2018-05-30,4155,4155,3790,3970,97208,92459.0,23289533.0
2018-05-31,4050,4050,3970,4025,19011,93740.0,23289533.0
2018-06-01,4020,4020,3965,4010,63649,93391.0,23289533.0
2018-06-04,4000,4075,3985,4045,40879,94206.0,23289533.0
2018-06-05,4040,4125,4040,4120,51536,95953.0,23289533.0
2018-06-07,4100,4165,4100,4165,50010,97001.0,23289533.0
2018-06-08,4170,4180,4105,4160,41096,96884.0,23289533.0
2018-06-11,4175,4205,4145,4150,39634,96652.0,23289533.0
2018-06-12,4180,4180,4045,4080,59347,95021.0,23289533.0
2018-06-14,4075,4115,3935,4000,75521,93158.0,23289533.0
2018-06-15,4035,4035,3950,3990,20580,92925.0,23289533.0
2018-06-18,3975,3990,3755,3790,164647,88267.0,23289533.0
2018-06-19,3790,3810,3575,3605,173954,83959.0,23289533.0
2018-06-20,3550,3665,3540,3630,91550,84541.0,23289533.0
2018-06-21,3605,3660,3605,3620,31916,84308.0,23289533.0
2018-06-22,3555,3660,3555,3620,53671,84308.0,23289533.0
2018-06-25,3620,3720,3620,3720,32545,86637.0,23289533.0
2018-06-26,3710,3735,3650,3735,37587,86986.0,23289533.0
2018-06-27,3700,3755,3650,3700,37752,86171.0,23289533.0
2018-06-28,3730,3730,3470,3565,83155,83027.0,23289533.0
2018-06-29,3600,3600,3430,3540,62015,82445.0,23289533.0
2018-07-02,3490,3545,3380,3450,52688,80349.0,23289533.0
2018-07-03,3480,3480,3255,3315,64520,77205.0,23289533.0
2018-07-04,3280,3335,3230,3260,44202,75924.0,23289533.0
2018-07-05,3265,3325,3245,3325,30025,77438.0,23289533.0
2018-07-06,3370,3650,3305,3615,113576,84192.0,23289533.0
2018-07-09,3615,3670,3575,3630,41699,84541.0,23289533.0
2018-07-10,3655,3790,3630,3780,62600,88034.0,23289533.0
2018-07-11,3800,3875,3730,3810,55971,88733.0,23289533.0
2018-07-12,3850,3970,3775,3935,70287,91644.0,23289533.0
2018-07-13,3930,4025,3930,4020,73183,93624.0,23289533.0
2018-07-16,4040,4190,4005,4130,98932,96186.0,23289533.0
2018-07-17,4130,4200,4100,4160,92971,96884.0,23289533.0
2018-07-18,4165,4200,4100,4160,87054,96884.0,23289533.0
2018-07-19,4160,4235,4100,4125,69021,96069.0,23289533.0
2018-07-20,4120,4185,4115,4120,64124,95953.0,23289533.0
2018-07-23,4125,4195,4065,4125,75446,96069.0,23289533.0
2018-07-24,4125,4190,4115,4145,58172,96535.0,23289533.0
2018-07-25,4150,4170,3920,4015,46210,93507.0,23289533.0
2018-07-26,4015,4100,3980,4035,29716,93973.0,23289533.0
2018-07-27,4025,4070,3985,4025,36344,93740.0,23289533.0
2018-07-30,4030,4030,3950,3960,26073,92227.0,23289533.0
2018-07-31,3950,4130,3810,3945,39957,91877.0,23289533.0
2018-08-01,3945,3945,3855,3865,21602,90014.0,23289533.0
2018-08-02,3865,3900,3755,3815,31188,88850.0,23289533.0
2018-08-03,3800,3900,3795,3815,21823,88850.0,23289533.0
2018-08-06,3815,3885,3810,3855,15680,89781.0,23289533.0
2018-08-07,3865,3925,3845,3890,16674,90596.0,23289533.0
2018-08-08,3895,3925,3820,3880,17772,90363.0,23289533.0
2018-08-09,3880,3970,3840,3890,32327,90596.0,23289533.0
2018-08-10,3925,3925,3765,3770,38204,87802.0,23289533.0
2018-08-13,3815,3815,3680,3740,21464,87103.0,23289533.0
2018-08-14,3740,3780,3695,3695,16140,86055.0,23289533.0
2018-08-16,3695,3695,3560,3640,26458,84774.0,23289533.0
2018-08-17,3705,3705,3565,3565,37991,83027.0,23289533.0
2018-08-20,3565,3615,3490,3520,27471,81979.0,23289533.0
2018-08-21,3530,3550,3410,3540,30041,82445.0,23289533.0
2018-08-22,3600,3600,3505,3535,23011,82328.0,23289533.0
2018-08-23,3535,3550,3515,3530,14571,82212.0,23289533.0
2018-08-24,3580,3585,3530,3550,15961,82678.0,23289533.0
2018-08-27,3550,3650,3530,3620,35497,84308.0,23289533.0
2018-08-28,3590,3645,3590,3615,20240,84192.0,23289533.0
2018-08-29,3620,3750,3620,3725,44848,86754.0,23289533.0
2018-08-30,3770,3855,3735,3805,34615,88617.0,23289533.0
2018-08-31,3840,3840,3700,3770,75828,87802.0,23289533.0
2018-09-03,3800,3855,3750,3820,35033,88966.0,23289533.0
2018-09-04,3850,3850,3710,3800,59939,88500.0,23289533.0
2018-09-05,3800,3950,3790,3880,43120,90363.0,23289533.0
2018-09-06,3910,3930,3815,3895,39456,90713.0,23289533.0
2018-09-07,3930,3965,3865,3895,45531,90713.0,23289533.0
2018-09-10,3880,4010,3860,4010,73948,93391.0,23289533.0
2018-09-11,4020,4080,3995,4060,67043,94556.0,23289533.0
2018-09-12,4085,4100,3975,4040,80373,94090.0,23289533.0
2018-09-13,4030,4090,3990,4040,69892,94090.0,23289533.0
2018-09-14,4070,4070,3990,4035,68696,93973.0,23289533.0
2018-09-17,4050,4125,4000,4045,68490,94206.0,23289533.0
2018-09-18,4015,4105,4010,4085,102459,95138.0,23289533.0
2018-09-19,4085,4105,3985,4030,112984,93857.0,23289533.0
2018-09-20,4035,4055,3990,4020,81307,93624.0,23289533.0
2018-09-21,4020,4080,4000,4035,85045,93973.0,23289533.0
2018-09-27,4050,4110,4010,4080,103037,95021.0,23289533.0
2018-09-28,4120,4195,4085,4190,113618,97583.0,23289533.0
2018-10-01,4220,4455,4210,4400,423610,102474.0,23289533.0
2018-10-02,4430,4500,4370,4430,229906,103173.0,23289533.0
2018-10-04,4420,4485,4115,4230,188388,98515.0,23289533.0
2018-10-05,4220,4290,4165,4190,77926,97583.0,23289533.0
2018-10-08,4190,4245,4060,4060,66080,94556.0,23289533.0
2018-10-10,4055,4060,3800,3800,81163,88500.0,23289533.0
2018-10-11,3550,3685,3500,3630,87725,84541.0,23289533.0
2018-10-12,3540,3675,3500,3665,38979,85356.0,23289533.0
2018-10-15,3630,3760,3630,3640,27386,84774.0,23289533.0
2018-10-16,3705,3705,3630,3695,15338,86055.0,23289533.0
2018-10-17,3700,3745,3680,3720,29159,86637.0,23289533.0
2018-10-18,3660,3715,3630,3660,27188,85240.0,23289533.0
2018-10-19,3600,3660,3590,3640,19977,84774.0,23289533.0
2018-10-22,3590,3665,3505,3590,22548,83609.0,23289533.0
2018-10-23,3590,3605,3520,3530,29370,82212.0,23289533.0
2018-10-24,3530,3550,3350,3365,61500,78369.0,23289533.0
2018-10-25,3350,3350,3200,3300,38599,76855.0,23289533.0
2018-10-26,3250,3440,3040,3085,118456,71848.0,23289533.0
2018-10-29,2980,3080,2735,2735,125423,63697.0,23289533.0
2018-10-30,2360,2675,2360,2605,216181,60669.0,23289533.0
2018-10-31,2750,3165,2660,3055,371462,71150.0,23289533.0
2018-11-01,3185,3185,3045,3120,74371,72663.0,23289533.0
2018-11-02,3130,3370,3130,3320,72721,77321.0,23289533.0
2018-11-05,3320,3355,3180,3240,28427,75458.0,23289533.0
2018-11-06,3285,3300,3195,3300,24978,76855.0,23289533.0
2018-11-07,3340,3340,3145,3250,26536,75691.0,23289533.0
2018-11-08,3250,3350,3210,3290,19366,76623.0,23289533.0
2018-11-09,3290,3330,3160,3170,25039,73828.0,23289533.0
2018-11-12,3160,3240,3105,3105,20237,72314.0,23289533.0
2018-11-13,3170,3180,2950,3050,55839,71033.0,23289533.0
2018-11-14,3095,3170,3000,3080,46766,71732.0,23289533.0
2018-11-15,3080,3150,3055,3120,24267,72663.0,23289533.0
2018-11-16,3155,3235,3120,3195,25539,74410.0,23289533.0
2018-11-19,3200,3290,3200,3245,23660,75575.0,23289533.0
2018-11-20,3230,3290,3185,3220,30341,74992.0,23289533.0
2018-11-21,3165,3225,3140,3220,21728,74992.0,23289533.0
2018-11-22,3250,3885,3170,3700,225986,86171.0,23289533.0
2018-11-23,3650,3650,3360,3390,153958,78952.0,23289533.0
2018-11-26,3375,3500,3360,3460,40785,80582.0,23289533.0
2018-11-27,3445,3540,3405,3445,37792,80232.0,23289533.0
2018-11-28,3445,3750,3435,3585,67376,83493.0,23289533.0
2018-11-29,3665,3665,3465,3510,55118,81746.0,23289533.0
2018-11-30,3625,3625,3495,3495,6902,81397.0,23289533.0
2018-12-03,3495,3540,3430,3530,27930,82212.0,23289533.0
2018-12-04,3530,3580,3470,3535,31313,82328.0,23289533.0
2018-12-05,3430,3520,3400,3420,34699,79650.0,23289533.0
2018-12-06,3400,3460,3250,3300,47695,76855.0,23289533.0
2018-12-07,3340,3370,3245,3310,37018,77088.0,23289533.0
2018-12-10,3210,3260,3200,3205,32561,74643.0,23289533.0
2018-12-11,3210,3315,3190,3280,13792,76390.0,23289533.0
2018-12-12,3340,3340,3265,3330,15778,77554.0,23289533.0
2018-12-13,3360,3360,3290,3350,14528,78020.0,23289533.0
2018-12-14,3435,3435,3295,3325,8099,77438.0,23289533.0
2018-12-17,3375,3375,3230,3295,16328,76739.0,23289533.0
2018-12-18,3380,3380,3240,3250,9223,75691.0,23289533.0
2018-12-19,3275,3400,3220,3345,18168,77903.0,23289533.0
2018-12-20,3255,3360,3250,3250,9896,75691.0,23289533.0
2018-12-21,3250,3305,3210,3210,11953,74759.0,23289533.0
2018-12-24,3200,3245,3200,3200,21016,74527.0,23289533.0
2018-12-26,3195,3235,3180,3190,36544,74294.0,23289533.0
2018-12-27,3200,3300,3155,3170,10341,73828.0,23289533.0
2018-12-28,3200,3220,3165,3220,9895,74992.0,23289533.0
2019-01-02,3280,3280,3185,3240,3794,75458.0,23289533.0
2019-01-03,3190,3240,3190,3220,9363,74992.0,23289533.0
2019-01-04,3220,3220,3005,3190,48892,74294.0,23289533.0
2019-01-07,3200,3230,3150,3220,11946,74992.0,23289533.0
2019-01-08,3245,3245,3165,3185,8217,74177.0,23289533.0
2019-01-09,3170,3260,3170,3250,27006,75691.0,23289533.0
2019-01-10,3240,3310,3205,3300,21097,76855.0,23289533.0
2019-01-11,3300,3335,3270,3330,14165,77554.0,23289533.0
2019-01-14,3305,3375,3270,3325,18753,77438.0,23289533.0
2019-01-15,3365,3365,3310,3360,18741,78253.0,23289533.0
2019-01-16,3340,3380,3305,3360,30340,78253.0,23289533.0
2019-01-17,3360,3435,3335,3390,22118,78952.0,23289533.0
2019-01-18,3365,3405,3355,3405,31390,79301.0,23289533.0
2019-01-21,3460,3460,3375,3445,17468,80232.0,23289533.0
2019-01-22,3375,3520,3375,3430,27813,79883.0,23289533.0
2019-01-23,3390,3425,3350,3370,19344,78486.0,23289533.0
2019-01-24,3370,3415,3345,3370,21625,78486.0,23289533.0
2019-01-25,3390,3400,3355,3385,15490,78835.0,23289533.0
2019-01-28,3410,3430,3375,3430,23846,79883.0,23289533.0
2019-01-29,3440,3440,3355,3375,15819,78602.0,23289533.0
2019-01-30,3375,3440,3325,3415,18294,79534.0,23289533.0
2019-01-31,3450,4340,3380,3700,3009524,86171.0,23289533.0
2019-02-01,3675,3760,3660,3740,260658,87103.0,23289533.0
2019-02-07,3750,3920,3695,3890,363647,90596.0,23289533.0
2019-02-08,3890,4020,3845,3990,219594,92925.0,23289533.0
2019-02-11,4005,4035,3950,3960,141312,92227.0,23289533.0
2019-02-12,3960,3960,3860,3905,88121,90946.0,23289533.0
2019-02-13,3905,4020,3905,3995,95330,93042.0,23289533.0
2019-02-14,3955,4015,3820,4010,75505,93391.0,23289533.0
2019-02-15,4000,4030,3960,3970,76956,92459.0,23289533.0
2019-02-18,3970,4025,3930,4000,68930,93158.0,23289533.0
2019-02-19,4035,4165,3975,4125,218009,96069.0,23289533.0
2019-02-20,4130,4245,4115,4130,257281,96186.0,23289533.0
2019-02-21,4185,4185,4100,4140,72317,96419.0,23289533.0
2019-02-22,4150,4150,4070,4085,71394,95138.0,23289533.0
2019-02-25,4070,4190,4070,4175,67520,97234.0,23289533.0
2019-02-26,4160,4205,4160,4175,87044,97234.0,23289533.0
2019-02-27,4185,4190,4140,4175,59047,97234.0,23289533.0
2019-02-28,4175,4175,3980,4025,101709,93740.0,23289533.0
2019-03-04,4060,4155,4060,4135,96482,96302.0,23289533.0
2019-03-05,4140,4140,4000,4100,95654,95487.0,23289533.0
2019-03-06,4100,4130,4045,4110,49678,95720.0,23289533.0
2019-03-07,4065,4175,4065,4105,80347,95604.0,23289533.0
2019-03-08,4105,4210,4095,4120,116719,95953.0,23289533.0
2019-03-11,4190,4190,4025,4105,106674,95604.0,23289533.0
2019-03-12,4090,4135,4070,4130,67090,96186.0,23289533.0
2019-03-13,4135,4170,4100,4105,43902,95604.0,23289533.0
2019-03-14,4060,4140,4060,4130,28086,96186.0,23289533.0
2019-03-15,4160,4160,4060,4130,52906,96186.0,23289533.0
2019-03-18,4150,4150,4110,4120,22836,95953.0,23289533.0
2019-03-19,4170,4170,4100,4125,41593,96069.0,23289533.0
2019-03-20,4130,4130,4080,4115,41322,95836.0,23289533.0
2019-03-21,4040,4140,4040,4115,51363,95836.0,23289533.0
2019-03-22,4050,4115,4000,4000,107373,93158.0,23289533.0
2019-03-25,3960,4070,3870,3900,72916,90829.0,23289533.0
2019-03-26,3900,3985,3880,3965,34237,92343.0,23289533.0
2019-03-27,4010,4010,3945,3965,30409,92343.0,23289533.0
2019-03-28,4000,4000,3945,3980,27923,92692.0,23289533.0
2019-03-29,3980,3995,3865,3950,38060,91994.0,23289533.0
2019-04-01,3955,4030,3890,3965,32356,92343.0,23289533.0
2019-04-02,3975,4030,3915,3955,13546,92110.0,23289533.0
2019-04-03,3960,3985,3930,3970,21106,92459.0,23289533.0
2019-04-04,3980,3985,3955,3965,33178,92343.0,23289533.0
2019-04-05,4000,4000,3950,3965,25432,92343.0,23289533.0
2019-04-08,4000,4045,3965,3990,28878,92925.0,23289533.0
2019-04-09,3990,4035,3975,4000,24536,93158.0,23289533.0
2019-04-10,4000,4000,3950,3985,8247,92809.0,23289533.0
2019-04-11,3985,4010,3985,4000,38512,93158.0,23289533.0
2019-04-12,4000,4030,3970,3995,15904,93042.0,23289533.0
2019-04-15,4035,4045,4000,4020,36877,93624.0,23289533.0
2019-04-16,4030,4050,3995,3995,29975,93042.0,23289533.0
2019-04-17,3980,4030,3975,4025,37087,93740.0,23289533.0
2019-04-18,4030,4190,4030,4135,137726,96302.0,23289533.0
2019-04-19,4135,4220,4110,4170,116463,97117.0,23289533.0
2019-04-22,4175,4210,4160,4180,94228,97350.0,23289533.0
2019-04-23,4180,4275,4180,4240,115313,98748.0,23289533.0
2019-04-24,4270,4285,4220,4230,75084,98515.0,23289533.0
2019-04-25,4280,4280,4130,4195,70144,97700.0,23289533.0
2019-04-26,4185,4185,4060,4100,60400,95487.0,23289533.0
2019-04-29,4150,4150,4070,4120,63585,95953.0,23289533.0
2019-04-30,4085,4175,4085,4120,67506,95953.0,23289533.0
2019-05-02,4150,4265,4120,4255,131153,99097.0,23289533.0
2019-05-03,4220,4445,4220,4445,172373,103522.0,23289533.0
2019-05-07,4430,4660,4330,4660,516553,108529.0,23289533.0
2019-05-08,4660,4700,4555,4660,241141,108529.0,23289533.0
2019-05-09,4695,4780,4320,4330,332352,100844.0,23289533.0
2019-05-10,4400,4490,4100,4310,217646,100378.0,23289533.0
2019-05-13,4400,4580,4275,4525,287538,105385.0,23289533.0
2019-05-14,4425,4630,4425,4465,216281,103988.0,23289533.0
2019-05-15,4475,4690,4475,4625,354964,107714.0,23289533.0
2019-05-16,4670,4775,4445,4445,282672,103522.0,23289533.0
2019-05-17,4455,4620,4450,4470,100033,104104.0,23289533.0
2019-05-20,4470,4490,4115,4150,232840,96652.0,23289533.0
2019-05-21,4160,4225,4080,4185,110036,97467.0,23289533.0
2019-05-22,4210,4390,4165,4320,111707,100611.0,23289533.0
2019-05-23,4370,4370,4250,4270,57162,99446.0,23289533.0
2019-05-24,4200,4835,4160,4300,683070,100145.0,23289533.0
2019-05-27,4340,4450,4305,4340,108521,101077.0,23289533.0
2019-05-28,4360,4630,4320,4630,258404,107831.0,23289533.0
2019-05-29,4580,4580,4450,4510,109467,105036.0,23289533.0
2019-05-30,4450,4550,4450,4550,95186,105967.0,23289533.0
2019-05-31,4590,4635,4510,4615,123636,107481.0,23289533.0
2019-06-03,4615,4615,4450,4500,78846,104803.0,23289533.0
2019-06-04,4465,4650,4460,4650,168117,108296.0,23289533.0
2019-06-05,4695,4720,4640,4695,136609,109344.0,23289533.0
2019-06-07,4705,4950,4655,4900,578377,114119.0,23289533.0
2019-06-10,4950,5120,4660,4720,608794,109927.0,23289533.0
2019-06-11,4720,4880,4720,4810,155239,112023.0,23289533.0
2019-06-12,4945,4945,4655,4735,179049,110276.0,23289533.0
2019-06-13,4690,4800,4690,4760,90886,110858.0,23289533.0
2019-06-14,4790,4815,4695,4725,109095,110043.0,23289533.0
2019-06-17,4725,4850,4685,4730,61387,110159.0,23289533.0
2019-06-18,4690,4775,4580,4630,106618,107831.0,23289533.0
2019-06-19,4735,4735,4415,4430,144292,103173.0,23289533.0
2019-06-20,4425,4490,4395,4425,51028,103056.0,23289533.0
2019-06-21,4475,4580,4450,4525,122213,105385.0,23289533.0
2019-06-24,4535,4605,4410,4415,74744,102823.0,23289533.0
2019-06-25,4540,4560,4310,4310,114360,100378.0,23289533.0
2019-06-26,4310,4345,4210,4270,37102,99446.0,23289533.0
2019-06-27,4305,4305,4065,4105,157321,95604.0,23289533.0
