디엔에이링크(127120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-09-04,10750,10850,10650,10750,30000,54666.0,5085194.0
2013-09-05,10800,10950,10550,10550,50913,53649.0,5085194.0
2013-09-06,10600,10700,10400,10500,24265,53395.0,5085194.0
2013-09-09,10550,10600,10300,10350,36118,52632.0,5085194.0
2013-09-10,10400,10850,10400,10700,51288,54412.0,5085194.0
2013-09-11,10750,11050,10750,10900,56449,55429.0,5085194.0
2013-09-12,10900,11650,10900,11200,173993,56954.0,5085194.0
2013-09-13,11300,11400,11050,11150,48079,56700.0,5085194.0
2013-09-16,11450,11450,11150,11150,30087,56700.0,5085194.0
2013-09-17,11150,11200,10900,10900,36200,55429.0,5085194.0
2013-09-23,10950,11100,10650,10650,40963,54157.0,5085194.0
2013-09-24,10600,10900,10600,10800,32672,54920.0,5085194.0
2013-09-25,10800,11000,10600,10900,24190,55429.0,5085194.0
2013-09-26,10850,11200,10850,11050,50368,56191.0,5085194.0
2013-09-27,11150,11200,10900,11000,53757,55937.0,5085194.0
2013-09-30,11000,11050,10850,10850,38671,55174.0,5085194.0
2013-10-01,10750,10950,10600,10800,52854,54920.0,5085194.0
2013-10-02,10800,10950,10650,10850,42513,55174.0,5085194.0
2013-10-04,10850,11250,10850,10850,49907,55174.0,5085194.0
2013-10-07,10950,11000,10800,10900,31786,55429.0,5085194.0
2013-10-08,10750,10900,10600,10750,40845,54666.0,5085194.0
2013-10-10,10650,10750,10400,10500,46330,53395.0,5085194.0
2013-10-11,10650,10700,10450,10700,48731,54412.0,5085194.0
2013-10-14,10700,10700,10500,10500,33446,53395.0,5085194.0
2013-10-15,10650,10650,10300,10400,47410,52886.0,5085194.0
2013-10-16,10450,10550,10000,10000,66096,50852.0,5085194.0
2013-10-17,10200,10200,9790,9900,64568,50343.0,5085194.0
2013-10-18,9750,10150,9680,10050,31899,51106.0,5085194.0
2013-10-21,10050,10250,10000,10100,30703,51360.0,5085194.0
2013-10-22,10050,10200,9960,9970,26099,50699.0,5085194.0
2013-10-23,9960,10100,9800,9970,36663,50699.0,5085194.0
2013-10-24,9850,10050,9670,10000,40840,50852.0,5085194.0
2013-10-25,10000,10150,9950,10050,25302,51106.0,5085194.0
2013-10-28,10150,10150,9910,9930,17055,50496.0,5085194.0
2013-10-29,9930,10050,9770,9780,29674,49733.0,5085194.0
2013-10-30,9780,9900,9750,9900,23419,50343.0,5085194.0
2013-10-31,9980,9980,9840,9900,21433,50343.0,5085194.0
2013-11-01,10000,10050,9800,9950,17964,50598.0,5085194.0
2013-11-04,9910,9930,9730,9730,31433,49479.0,5085194.0
2013-11-05,9740,9890,9270,9340,84456,47496.0,5085194.0
2013-11-06,9350,9810,9350,9710,42935,49377.0,5085194.0
2013-11-07,9830,10050,9660,9940,41889,50547.0,5085194.0
2013-11-08,9890,10150,9800,10000,33737,50852.0,5085194.0
2013-11-11,10150,10200,9500,9560,53414,48614.0,5085194.0
2013-11-12,9560,9780,9560,9730,11760,49479.0,5085194.0
2013-11-13,9820,9960,9720,9870,19141,50191.0,5085194.0
2013-11-14,9900,9950,9800,9880,13473,50242.0,5085194.0
2013-11-15,9890,9940,9750,9940,16809,50547.0,5085194.0
2013-11-18,9810,10300,9810,10300,45676,52377.0,5085194.0
2013-11-19,10050,10250,10000,10150,22835,51615.0,5085194.0
2013-11-20,10250,10250,9990,10050,30122,51106.0,5085194.0
2013-11-21,10050,10200,9920,9950,32744,50598.0,5085194.0
2013-11-22,10050,10200,9900,9990,9693,50801.0,5085194.0
2013-11-25,9910,10100,9680,9720,58883,49428.0,5085194.0
2013-11-26,9770,9840,9620,9780,20991,49733.0,5085194.0
2013-11-27,9910,9930,9630,9780,26213,49733.0,5085194.0
2013-11-28,9740,9850,9360,9660,59887,49123.0,5085194.0
2013-11-29,9720,9770,9540,9680,23171,49225.0,5085194.0
2013-12-02,9690,9690,9250,9280,59061,47191.0,5085194.0
2013-12-03,9260,9290,8770,9100,73428,46275.0,5085194.0
2013-12-04,9100,9100,8880,8890,21662,45207.0,5085194.0
2013-12-05,8890,9140,8830,8950,10958,45512.0,5085194.0
2013-12-06,8950,9070,8900,8990,7449,45716.0,5085194.0
2013-12-09,9100,9100,8680,8740,26715,44445.0,5085194.0
2013-12-10,8690,8750,8340,8540,57940,43428.0,5085194.0
2013-12-11,8700,8710,8430,8550,18838,43478.0,5085194.0
2013-12-12,8400,8980,8400,8530,21526,43377.0,5085194.0
2013-12-13,8560,8560,8230,8350,30508,42461.0,5085194.0
2013-12-16,8300,8480,8100,8260,23480,42004.0,5085194.0
2013-12-17,8230,8350,8080,8170,23269,41546.0,5085194.0
2013-12-18,8180,8300,7890,8080,35834,41088.0,5085194.0
2013-12-19,8100,8220,7860,8080,24665,41088.0,5085194.0
2013-12-20,8170,8500,8150,8390,44657,42665.0,5085194.0
2013-12-23,8500,8620,8380,8430,36859,42868.0,5085194.0
2013-12-24,8500,8610,8430,8510,20439,43275.0,5085194.0
2013-12-26,8630,8630,8240,8380,13775,42614.0,5085194.0
2013-12-27,8530,8530,7750,8100,146459,41190.0,5085194.0
2013-12-30,8100,8270,7910,8140,40084,41393.0,5085194.0
2014-01-02,8150,8260,8000,8000,31927,40682.0,5085194.0
2014-01-03,7900,8090,7850,8080,44967,41088.0,5085194.0
2014-01-06,8080,8280,8020,8150,12057,41444.0,5085194.0
2014-01-07,8090,8530,8070,8500,45623,43224.0,5085194.0
2014-01-08,8620,9460,8600,9230,255689,46936.0,5085194.0
2014-01-09,9170,9300,9060,9280,45437,47191.0,5085194.0
2014-01-10,9280,9630,9270,9380,36892,47699.0,5085194.0
2014-01-13,9380,9620,9200,9530,50704,48462.0,5085194.0
2014-01-14,9430,9560,9290,9400,15902,47801.0,5085194.0
2014-01-15,9470,9800,9320,9330,80605,47445.0,5085194.0
2014-01-16,9360,9550,9300,9550,25643,48564.0,5085194.0
2014-01-17,9590,9640,9470,9590,37603,48767.0,5085194.0
2014-01-20,9670,9710,9400,9490,49055,48258.0,5085194.0
2014-01-21,9440,9800,9200,9300,84530,47292.0,5085194.0
2014-01-22,9380,9430,9220,9350,20163,47547.0,5085194.0
2014-01-23,9260,9400,9100,9260,23992,47089.0,5085194.0
2014-01-24,9300,9310,9060,9220,14112,46885.0,5085194.0
2014-01-27,8880,8990,8710,8800,30335,44750.0,5085194.0
2014-01-28,8800,8940,8720,8870,10552,45106.0,5085194.0
2014-01-29,8990,9200,8940,9060,11912,46072.0,5085194.0
2014-02-03,9050,9050,8720,8750,20583,44495.0,5085194.0
2014-02-04,8500,8590,8310,8310,49679,42258.0,5085194.0
2014-02-05,8340,8510,8340,8400,23054,42716.0,5085194.0
2014-02-06,8450,9150,8370,9060,43479,46072.0,5085194.0
2014-02-07,9090,9280,8990,9130,35732,46428.0,5085194.0
2014-02-10,9130,9200,9080,9170,17267,46631.0,5085194.0
2014-02-11,9300,9350,9110,9190,9377,46733.0,5085194.0
2014-02-12,9210,10250,9210,9430,227135,47953.0,5085194.0
2014-02-13,9590,9590,9270,9330,40589,47445.0,5085194.0
2014-02-14,9330,9900,9150,9620,157870,48920.0,5085194.0
2014-02-17,9300,9730,9300,9600,63287,48818.0,5085194.0
2014-02-18,9610,10050,9610,9900,100262,50343.0,5085194.0
2014-02-19,10000,10050,9730,10000,78143,50852.0,5085194.0
2014-02-20,10050,10500,9790,9870,232618,50191.0,5085194.0
2014-02-21,9860,10100,9740,9850,54886,50089.0,5085194.0
2014-02-24,9850,9950,9590,9700,43347,49326.0,5085194.0
2014-02-25,9620,9740,9440,9540,63237,48513.0,5085194.0
2014-02-26,9510,9830,9510,9710,41469,49377.0,5085194.0
2014-02-27,9670,9800,9500,9600,28231,48818.0,5085194.0
2014-02-28,9560,9580,9190,9300,80348,47292.0,5085194.0
2014-03-03,9260,9480,9260,9390,28297,47750.0,5085194.0
2014-03-04,9200,9400,9200,9300,32627,47292.0,5085194.0
2014-03-05,9270,9450,9220,9340,24294,47496.0,5085194.0
2014-03-06,9400,9830,9330,9750,80532,49581.0,5085194.0
2014-03-07,9760,9930,9730,9900,57249,50343.0,5085194.0
2014-03-10,10100,10500,9930,10150,173474,51615.0,5085194.0
2014-03-11,10200,10600,9970,10300,124196,52377.0,5085194.0
2014-03-12,10450,10750,10300,10450,102238,53140.0,5085194.0
2014-03-13,10650,10650,10300,10350,58170,52632.0,5085194.0
2014-03-14,10150,11100,10100,10600,134029,53903.0,5085194.0
2014-03-17,10700,10950,10000,10050,167191,51106.0,5085194.0
2014-03-18,10250,11300,10200,10900,111426,55429.0,5085194.0
2014-03-19,10900,11100,10600,11050,51025,56191.0,5085194.0
2014-03-20,10950,11100,10700,11000,56158,55937.0,5085194.0
2014-03-21,11150,11250,10850,10900,62427,55429.0,5085194.0
2014-03-24,11100,11100,10250,10600,86133,53903.0,5085194.0
2014-03-25,10600,10600,9990,10050,76409,51106.0,5085194.0
2014-03-26,10100,10600,10100,10600,58195,53903.0,5085194.0
2014-03-27,10550,10700,10300,10500,29738,53395.0,5085194.0
2014-03-28,10300,10700,10200,10500,44024,53395.0,5085194.0
2014-03-31,10400,10700,10200,10550,46454,53649.0,5085194.0
2014-04-01,10450,10550,10100,10300,76272,52377.0,5085194.0
2014-04-02,10500,11250,10450,10800,200060,54920.0,5085194.0
2014-04-03,10800,10950,10600,10750,59076,54666.0,5085194.0
2014-04-04,10750,11000,10650,10900,78523,55429.0,5085194.0
2014-04-07,10600,10700,10350,10500,86607,53395.0,5085194.0
2014-04-08,10400,10750,10250,10700,77051,54412.0,5085194.0
2014-04-09,10900,11000,10200,10200,98819,51869.0,5085194.0
2014-04-10,10250,10500,10200,10400,43591,52886.0,5085194.0
2014-04-11,10050,10250,9820,10100,122982,51360.0,5085194.0
2014-04-14,10100,10200,9990,10150,29620,51615.0,5085194.0
2014-04-15,10100,10300,9960,10150,56782,51615.0,5085194.0
2014-04-16,10200,10200,9980,10150,46199,51615.0,5085194.0
2014-04-17,10250,10650,10050,10200,179812,51869.0,5085194.0
2014-04-18,10250,10300,10000,10050,47703,51106.0,5085194.0
2014-04-21,10150,10200,9900,9910,76785,50394.0,5085194.0
2014-04-22,9990,10050,9940,10050,33258,51106.0,5085194.0
2014-04-23,10150,10150,9810,9880,66710,50242.0,5085194.0
2014-04-24,9990,9990,9540,9880,31036,50242.0,5085194.0
2014-04-25,9780,9990,9680,9900,21809,50343.0,5085194.0
2014-04-28,9800,9930,9760,9810,25683,49886.0,5085194.0
2014-04-29,9770,10150,9700,9830,75673,49987.0,5085194.0
2014-04-30,9900,10300,9860,10050,121697,51106.0,5085194.0
2014-05-02,10400,11550,10200,10950,716811,55683.0,5085194.0
2014-05-07,10950,11000,10400,10450,143112,53140.0,5085194.0
2014-05-08,10700,10900,10550,10800,118694,54920.0,5085194.0
2014-05-09,10800,11050,10600,11000,88794,55937.0,5085194.0
2014-05-12,11200,11250,10800,11000,75413,55937.0,5085194.0
2014-05-13,11000,11100,10800,10950,61584,55683.0,5085194.0
2014-05-14,10950,12250,10950,11650,377951,59243.0,5085194.0
2014-05-15,11800,12350,11650,12150,185348,61785.0,5085194.0
2014-05-16,11900,12150,11700,11800,116367,60005.0,5085194.0
2014-05-19,11900,12200,11250,11600,118661,58988.0,5085194.0
2014-05-20,11650,11700,10900,11200,182855,56954.0,5085194.0
2014-05-21,11050,11500,11050,11350,59093,57717.0,5085194.0
2014-05-22,11350,11550,11200,11550,51087,58734.0,5085194.0
2014-05-23,11450,11800,11400,11500,47217,58480.0,5085194.0
2014-05-26,11300,11750,11000,11300,78309,57463.0,5085194.0
2014-05-27,11300,11550,11100,11550,41928,58734.0,5085194.0
2014-05-28,11500,11700,11350,11650,45132,59243.0,5085194.0
2014-05-29,11750,11750,11200,11200,56852,56954.0,5085194.0
2014-05-30,11200,11550,11000,11200,64651,56954.0,5085194.0
2014-06-02,11200,11250,10800,11000,35348,55937.0,5085194.0
2014-06-03,10950,11100,10500,10800,41643,54920.0,5085194.0
2014-06-05,11000,11050,10650,10850,30503,55174.0,5085194.0
2014-06-09,11100,11100,10750,10950,28438,55683.0,5085194.0
2014-06-10,10800,11000,10750,11000,27976,55937.0,5085194.0
2014-06-11,10850,11000,9990,10400,138148,52886.0,5085194.0
2014-06-12,10200,10450,10050,10450,32377,53140.0,5085194.0
2014-06-13,10300,10450,10200,10450,18866,53140.0,5085194.0
2014-06-16,10400,10750,10300,10550,26597,53649.0,5085194.0
2014-06-17,10600,10750,10400,10750,19220,54666.0,5085194.0
2014-06-18,10600,10700,10400,10550,23672,53649.0,5085194.0
2014-06-19,10550,10600,10350,10600,14805,53903.0,5085194.0
2014-06-20,10350,10650,10300,10650,43894,54157.0,5085194.0
2014-06-23,10800,10800,10600,10700,26323,54412.0,5085194.0
2014-06-24,10550,10650,10400,10500,24622,53395.0,5085194.0
2014-06-25,10400,10500,10050,10300,34633,52377.0,5085194.0
2014-06-26,10400,10400,9990,10050,46752,51106.0,5085194.0
2014-06-27,9860,10150,9550,9800,88743,49835.0,5085194.0
2014-06-30,9970,10250,9800,10200,37233,51869.0,5085194.0
2014-07-01,10100,10400,10100,10200,33140,51869.0,5085194.0
2014-07-02,10100,10200,9990,10200,45906,51869.0,5085194.0
2014-07-03,10100,10200,9990,10150,44899,51615.0,5085194.0
2014-07-04,10250,10450,10100,10300,36012,52377.0,5085194.0
2014-07-07,10300,10950,10300,10550,82188,53649.0,5085194.0
2014-07-08,10550,11350,10250,11000,118808,55937.0,5085194.0
2014-07-09,11100,11300,10950,11300,49477,57463.0,5085194.0
2014-07-10,11300,11800,10850,11150,141821,56700.0,5085194.0
2014-07-11,11000,11400,10950,11350,56339,57717.0,5085194.0
2014-07-14,11350,11750,11300,11700,87406,59497.0,5085194.0
2014-07-15,11800,11850,11450,11450,50461,58225.0,5085194.0
2014-07-16,11350,11650,11000,11550,75523,58734.0,5085194.0
2014-07-17,11550,11700,11450,11650,38789,59243.0,5085194.0
2014-07-18,11450,11950,11400,11700,79757,59497.0,5085194.0
2014-07-21,11750,12650,11750,12500,208582,63565.0,5085194.0
2014-07-22,12650,13300,12650,12800,367344,65090.0,5085194.0
2014-07-23,12900,13100,12500,12900,137336,65599.0,5085194.0
2014-07-24,13050,13950,12750,13850,657784,70430.0,5085194.0
2014-07-25,13750,13850,13250,13350,218772,67887.0,5085194.0
2014-07-28,13400,13650,11900,12400,392386,63056.0,5085194.0
2014-07-29,12550,12700,11950,12450,112599,63311.0,5085194.0
2014-07-30,12350,12600,11950,12450,150872,63311.0,5085194.0
2014-07-31,12450,13000,11650,13000,187662,66108.0,5085194.0
2014-08-01,12800,13900,12800,13400,392876,68142.0,5085194.0
2014-08-04,13400,14450,13300,14250,411627,72464.0,5085194.0
2014-08-05,14300,15000,13900,14500,294763,73735.0,5085194.0
2014-08-06,14600,16300,14300,15900,745681,80855.0,5085194.0
2014-08-07,15900,16500,15400,15500,247792,78821.0,5085194.0
2014-08-08,15300,16150,15100,16100,275275,81872.0,5085194.0
2014-08-11,16100,16700,15950,16100,194538,81872.0,5085194.0
2014-08-12,16300,16650,14800,15850,270117,80600.0,5085194.0
2014-08-13,15850,16850,15600,16750,211453,85177.0,5085194.0
2014-08-14,16950,17350,16700,17350,195548,88228.0,5085194.0
2014-08-18,17800,17800,16700,17000,112946,86448.0,5085194.0
2014-08-19,16900,17450,16350,17250,166828,87720.0,5085194.0
2014-08-20,17300,17350,16800,16800,65794,85431.0,5085194.0
2014-08-21,16800,17000,16450,16550,98253,84160.0,5085194.0
2014-08-22,16700,17300,16550,16750,97837,85177.0,5085194.0
2014-08-25,16450,17000,15350,15500,233705,78821.0,5085194.0
2014-08-26,15700,16550,15400,16450,163592,83651.0,5085194.0
2014-08-27,16500,16800,15700,15900,129930,80855.0,5085194.0
2014-08-28,16200,16350,15600,15800,90351,80346.0,5085194.0
2014-08-29,15950,15950,14800,15000,134756,76278.0,5085194.0
2014-09-01,15050,15250,14750,15150,86144,77041.0,5085194.0
2014-09-02,15000,16000,14850,15700,95943,79838.0,5085194.0
2014-09-03,16050,16550,15800,16200,107775,82380.0,5085194.0
2014-09-04,16100,16100,15400,15600,99114,79329.0,5085194.0
2014-09-05,15650,16700,15500,16400,123244,83397.0,5085194.0
2014-09-11,16400,17100,16200,17000,122992,86448.0,5085194.0
2014-09-12,17050,17150,15900,16550,154488,84160.0,5085194.0
2014-09-15,16550,16550,15700,15800,69544,80346.0,5085194.0
2014-09-16,15850,16150,15100,15450,124878,78566.0,5085194.0
2014-09-17,15450,15850,14900,15700,87619,79838.0,5085194.0
2014-09-18,15600,15950,15400,15600,42505,79329.0,5085194.0
2014-09-19,15650,15750,14950,15000,96666,76278.0,5085194.0
2014-09-22,15050,15250,14200,14500,130430,73735.0,5085194.0
2014-09-23,14650,15100,14400,15000,80986,76278.0,5085194.0
2014-09-24,14800,15200,14650,15100,74818,76786.0,5085194.0
2014-09-25,15200,15250,14850,15000,48395,76278.0,5085194.0
2014-09-26,14800,15250,14450,15150,93218,77041.0,5085194.0
2014-09-29,15200,15900,14900,15550,128210,79075.0,5085194.0
2014-09-30,15550,15750,15250,15750,66597,80092.0,5085194.0
2014-10-01,15550,16050,15250,15550,81859,79075.0,5085194.0
2014-10-02,15450,15500,14900,15450,44587,78566.0,5085194.0
2014-10-06,15450,16600,15450,16000,177764,81363.0,5085194.0
2014-10-07,15750,15750,14900,15350,128223,78058.0,5085194.0
2014-10-08,15050,15350,14900,15150,97950,77041.0,5085194.0
2014-10-10,14750,14950,13400,13700,205838,69667.0,5085194.0
2014-10-13,13300,13950,12900,13500,135070,68650.0,5085194.0
2014-10-14,13200,13750,13200,13550,69158,68904.0,5085194.0
2014-10-15,13550,14200,13300,14000,79575,71193.0,5085194.0
2014-10-16,13900,13900,13500,13550,43310,68904.0,5085194.0
2014-10-17,13800,14200,13300,14150,101966,71955.0,5085194.0
2014-10-20,14200,14450,13950,14400,36659,73227.0,5085194.0
2014-10-21,14250,14450,13550,13750,94202,69921.0,5085194.0
2014-10-22,13750,14050,13600,13900,65004,70684.0,5085194.0
2014-10-23,13850,13850,13100,13250,128547,67379.0,5085194.0
2014-10-24,13350,13750,13000,13600,106137,69159.0,5085194.0
2014-10-27,13600,13750,13350,13400,60245,68142.0,5085194.0
2014-10-28,13400,13700,13100,13400,49675,68142.0,5085194.0
2014-10-29,13500,14400,13500,13800,200309,70176.0,5085194.0
2014-10-30,13800,13950,13250,13800,52923,70176.0,5085194.0
2014-10-31,13650,13750,13350,13700,46634,69667.0,5085194.0
2014-11-03,13650,14050,13550,13900,45556,70684.0,5085194.0
2014-11-04,14050,14050,13150,13450,87090,68396.0,5085194.0
2014-11-05,13500,13550,12450,12650,85361,64328.0,5085194.0
2014-11-06,12700,13150,12000,12400,80470,63056.0,5085194.0
2014-11-07,12450,13050,12400,13000,46745,66108.0,5085194.0
2014-11-10,12850,13200,12700,12800,30047,65090.0,5085194.0
2014-11-11,12900,13600,12900,13250,59507,67379.0,5085194.0
2014-11-12,13500,15000,13500,14200,263590,72210.0,5085194.0
2014-11-13,14200,14450,13750,14200,64630,72210.0,5085194.0
2014-11-14,14000,14500,13850,14500,42141,73735.0,5085194.0
2014-11-17,14500,14500,13900,14200,50233,72210.0,5085194.0
2014-11-18,14000,14250,13950,14050,29330,71447.0,5085194.0
2014-11-19,14000,14750,13850,14200,62809,72210.0,5085194.0
2014-11-20,14050,14350,13900,14200,63130,72210.0,5085194.0
2014-11-21,14000,14100,13650,14000,98215,71193.0,5085194.0
2014-11-24,14000,14200,13500,13500,46904,68650.0,5085194.0
2014-11-25,13700,14000,13100,13450,66173,68396.0,5085194.0
2014-11-26,13800,14500,13250,14200,112165,72210.0,5085194.0
2014-11-27,14400,14600,14150,14550,63446,73990.0,5085194.0
2014-11-28,14500,14900,14400,14800,80557,75261.0,5085194.0
2014-12-01,14800,14800,14200,14400,43558,73227.0,5085194.0
2014-12-02,14150,14800,14000,14800,59923,75261.0,5085194.0
2014-12-03,14950,15800,14550,15700,112177,79838.0,5085194.0
2014-12-04,16050,16450,15500,15550,167630,79075.0,5085194.0
2014-12-05,15550,16050,15400,16050,88348,81617.0,5085194.0
2014-12-08,16000,16100,15550,16050,54330,81617.0,5085194.0
2014-12-09,16050,16500,15850,16100,58471,81872.0,5085194.0
2014-12-10,16100,16100,15600,15900,40585,80855.0,5085194.0
2014-12-11,15850,16100,15500,15850,48101,80600.0,5085194.0
2014-12-12,16000,16150,15500,15600,34808,79329.0,5085194.0
2014-12-15,15600,15700,15150,15500,31602,78821.0,5085194.0
2014-12-16,15400,15600,14900,15300,49802,77803.0,5085194.0
2014-12-17,15300,16250,14950,16000,75761,81363.0,5085194.0
2014-12-18,16200,16200,13600,14150,450325,71955.0,5085194.0
2014-12-19,14150,14450,12500,13850,208709,70430.0,5085194.0
2014-12-22,13850,14100,13450,13800,44036,70176.0,5085194.0
2014-12-23,13700,13950,13400,13400,37042,68142.0,5085194.0
2014-12-24,13350,13750,12800,13250,82035,67379.0,5085194.0
2014-12-26,13550,14050,13350,13600,89173,69159.0,5085194.0
2014-12-29,13750,13850,13050,13300,57691,67633.0,5085194.0
2014-12-30,13450,14000,13050,13800,64879,70176.0,5085194.0
2015-01-02,13750,14300,13650,14200,64833,72210.0,5085194.0
2015-01-05,14200,14400,13900,14200,65276,72210.0,5085194.0
2015-01-06,14150,14150,12900,12900,129007,65599.0,5085194.0
2015-01-07,12900,13300,12200,13200,123560,67125.0,5085194.0
2015-01-08,13200,13300,12750,13000,67099,66108.0,5085194.0
2015-01-09,13050,13100,12700,12950,76797,65853.0,5085194.0
2015-01-12,12950,13100,12850,12950,31260,65853.0,5085194.0
2015-01-13,13100,14000,12850,13700,130535,69667.0,5085194.0
2015-01-14,14000,14850,13500,14700,171084,74752.0,5085194.0
2015-01-15,14650,15000,14150,15000,88085,76278.0,5085194.0
2015-01-16,15050,15050,14400,14500,64631,73735.0,5085194.0
2015-01-19,14500,14950,13950,14100,135233,71701.0,5085194.0
2015-01-20,14200,14300,13600,14300,42109,72718.0,5085194.0
2015-01-21,14300,14500,13900,14200,39901,72210.0,5085194.0
2015-01-22,14150,16300,14100,15500,538604,78821.0,5085194.0
2015-01-23,15500,16150,15300,15700,137837,79838.0,5085194.0
2015-01-26,15800,15850,15300,15750,80278,80092.0,5085194.0
2015-01-27,15950,15950,15150,15600,114693,79329.0,5085194.0
2015-01-28,15400,15600,15050,15350,81653,78058.0,5085194.0
2015-01-29,15300,15550,14700,15100,89749,76786.0,5085194.0
2015-01-30,15400,15400,14350,15100,102872,76786.0,5085194.0
2015-02-02,15100,15950,14650,15950,144210,81109.0,5085194.0
2015-02-03,15950,17200,15850,17200,440453,87465.0,5085194.0
2015-02-04,17000,17150,16800,16800,143468,85431.0,5085194.0
2015-02-05,16800,18150,16700,17450,374813,88737.0,5085194.0
2015-02-06,17600,18050,17150,17450,171095,88737.0,5085194.0
2015-02-09,17500,18000,16600,17150,125593,87211.0,5085194.0
2015-02-10,16950,17300,16450,17100,57319,86957.0,5085194.0
2015-02-11,17200,17500,16900,17150,82227,87211.0,5085194.0
2015-02-12,17350,17700,16750,17100,135663,86957.0,5085194.0
2015-02-13,16950,19650,16950,18900,435131,96110.0,5085194.0
2015-02-16,19200,20100,18700,19050,247144,96873.0,5085194.0
2015-02-17,19050,19450,18650,19400,102309,98653.0,5085194.0
2015-02-23,19650,21000,19250,20250,250176,102975.0,5085194.0
2015-02-24,20300,20750,19850,20250,78185,102975.0,5085194.0
2015-02-25,20600,20600,19150,19750,106035,100433.0,5085194.0
2015-02-26,19550,19700,19000,19400,57442,98653.0,5085194.0
2015-02-27,19400,20300,19100,20250,180891,102975.0,5085194.0
2015-03-02,20450,22400,20400,22000,233390,111874.0,5085194.0
2015-03-03,22000,22250,21300,21850,74447,111111.0,5085194.0
2015-03-04,20200,21250,19850,20500,310045,104246.0,5085194.0
2015-03-05,20500,20600,19000,19800,197581,100687.0,5085194.0
2015-03-06,19800,19850,18850,19850,146197,100941.0,5085194.0
2015-03-09,19500,21600,19500,21250,252829,108060.0,5085194.0
2015-03-10,20950,21650,19900,20250,178451,102975.0,5085194.0
2015-03-11,19850,20850,19800,20750,75411,105518.0,5085194.0
2015-03-12,20400,21350,20100,20750,131822,105518.0,5085194.0
2015-03-13,20750,20950,19950,20750,164235,105518.0,5085194.0
2015-03-16,20500,21100,19450,19750,274390,111655.0,5653440.0
2015-03-17,19800,20200,19250,19350,158152,109394.0,5653440.0
2015-03-18,19350,19700,18250,18250,133377,103175.0,5653440.0
2015-03-19,18250,18650,17200,18050,414189,102045.0,5653440.0
2015-03-20,17950,19350,17950,19350,139599,109394.0,5653440.0
2015-03-23,19600,19600,18900,19200,73980,108546.0,5653440.0
2015-03-24,19050,19350,18450,18800,86006,106285.0,5653440.0
2015-03-25,18800,19400,18300,19400,94900,109677.0,5653440.0
2015-03-26,19050,20000,18000,18300,300113,103458.0,5653440.0
2015-03-27,18200,18350,17150,17450,212143,98653.0,5653440.0
2015-03-30,17750,18000,16800,16800,132773,94978.0,5653440.0
2015-03-31,17000,17550,16050,17450,251669,98653.0,5653440.0
2015-04-01,17450,17700,16750,17500,103595,98935.0,5653440.0
2015-04-02,17400,18700,17400,17600,176884,99501.0,5653440.0
2015-04-03,17900,18650,17850,18550,179550,104871.0,5653440.0
2015-04-06,18650,18700,18000,18200,80291,102893.0,5653440.0
2015-04-07,18250,18850,18000,18600,94432,105154.0,5653440.0
2015-04-08,18850,19500,18650,19400,130676,109677.0,5653440.0
2015-04-09,19600,19950,19250,19350,138300,109394.0,5653440.0
2015-04-10,19350,21450,19050,21250,283698,120136.0,5653440.0
2015-04-13,20800,21350,20350,21000,182337,118722.0,5653440.0
2015-04-14,21200,21200,19550,20350,223485,115048.0,5653440.0
2015-04-15,20150,20700,19850,20250,228374,114482.0,5653440.0
2015-04-16,20600,20600,19500,20200,134709,114199.0,5653440.0
2015-04-17,20650,23150,20100,22200,933044,125506.0,5653440.0
2015-04-20,22350,23300,21550,22100,440770,124941.0,5653440.0
2015-04-21,22200,23450,22050,23450,388125,132573.0,5653440.0
2015-04-22,23400,24650,20350,22300,737230,126072.0,5653440.0
2015-04-23,21950,22000,19900,20500,509641,115896.0,5653440.0
2015-04-24,20850,21100,19500,20400,204513,115330.0,5653440.0
2015-04-27,20400,20900,19800,20350,170649,115048.0,5653440.0
2015-04-28,20350,21100,20000,20300,230354,114765.0,5653440.0
2015-04-29,20300,20750,19900,20000,165151,113069.0,5653440.0
2015-04-30,20000,20100,18800,19000,181032,108495.0,5710250.0
2015-05-04,19100,19150,17300,18150,168941,103641.0,5710250.0
2015-05-06,18150,18750,17150,17450,226241,99644.0,5710250.0
2015-05-07,17300,18650,16500,18400,257241,105069.0,5710250.0
2015-05-08,18400,19300,18150,18750,263073,107067.0,5710250.0
2015-05-11,19000,19050,17900,18150,156668,103641.0,5710250.0
2015-05-12,18150,18650,16700,16700,237508,95361.0,5710250.0
2015-05-13,16700,17600,16250,17400,132255,99358.0,5710250.0
2015-05-14,17300,17800,16800,17150,158832,97931.0,5710250.0
2015-05-15,17150,18300,16900,18100,182361,103356.0,5710250.0
2015-05-18,17800,18000,17050,17800,116768,101642.0,5710250.0
2015-05-19,18000,18800,17700,18400,206558,105069.0,5710250.0
2015-05-20,18200,18650,17950,18600,148308,106211.0,5710250.0
2015-05-21,18650,18650,17700,18100,166800,103356.0,5710250.0
2015-05-22,18100,18100,16600,17200,261859,98216.0,5710250.0
2015-05-26,17200,17500,16700,17200,111897,98216.0,5710250.0
2015-05-27,16900,17100,16700,16700,74956,95361.0,5710250.0
2015-05-28,16900,17550,16500,17350,73903,99073.0,5710250.0
