다산네트웍스(039560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-04,25577,27741,24987,26285,83402,176352.0,2640000.0
2000-08-07,25695,26167,24082,24789,30427,166320.0,2640000.0
2000-08-08,24082,24790,23688,24632,18867,165264.0,2640000.0
2000-08-09,24829,25144,23609,24002,23915,161040.0,2640000.0
2000-08-10,24003,24593,23058,24081,17693,161568.0,2640000.0
2000-08-11,23609,24160,23413,24002,9331,161040.0,2640000.0
2000-08-14,23964,24908,23649,24081,16911,161568.0,2640000.0
2000-08-16,23609,23806,23295,23491,9347,157608.0,2640000.0
2000-08-17,23806,25970,23609,24317,38190,163152.0,2640000.0
2000-08-18,23806,24318,23334,23963,16874,160776.0,2640000.0
2000-08-21,24200,24318,22822,23412,15342,157080.0,2640000.0
2000-08-22,23177,24003,23177,23570,5947,158136.0,2640000.0
2000-08-23,23098,23491,21130,21641,19750,145200.0,2640000.0
2000-08-24,19517,21209,19517,20854,28191,139920.0,2640000.0
2000-08-25,20107,21996,20107,21523,13803,144408.0,2640000.0
2000-08-28,21248,23609,21248,22625,11591,151800.0,2640000.0
2000-08-29,22035,23177,21681,22704,8799,152328.0,2640000.0
2000-08-30,22822,24200,22429,23609,46254,158400.0,2640000.0
2000-08-31,24003,24711,23216,24396,38636,163680.0,2640000.0
2000-09-01,24396,24790,23806,24317,18297,163152.0,2640000.0
2000-09-04,24396,25852,24318,25537,61868,171336.0,2640000.0
2000-09-05,25656,26128,24750,25183,46034,168960.0,2640000.0
2000-09-06,24987,25183,24082,24986,25621,167640.0,2640000.0
2000-09-07,24082,24711,23806,24317,115929,163152.0,2640000.0
2000-09-08,22626,24436,22626,24278,13337,162888.0,2640000.0
2000-09-14,23295,24160,23295,24160,9849,162096.0,2640000.0
2000-09-15,24003,24436,22311,23176,13888,155496.0,2640000.0
2000-09-18,22114,22114,20422,21051,22649,141240.0,2640000.0
2000-09-19,19911,21839,19911,21445,22174,143880.0,2640000.0
2000-09-20,21878,23609,21681,22389,26851,150216.0,2640000.0
2000-09-21,21917,22390,20501,20854,8553,139920.0,2640000.0
2000-09-22,20461,20461,18376,18375,17763,123288.0,2640000.0
2000-09-25,18887,19202,17864,19084,18969,128040.0,2640000.0
2000-09-26,18494,19674,18297,19359,28999,129888.0,2640000.0
2000-09-27,19714,21681,19478,21681,31443,145464.0,2640000.0
2000-09-28,22035,22744,21052,21484,36031,144144.0,2640000.0
2000-09-29,21642,22822,21170,22232,17952,149160.0,2640000.0
2000-10-02,21642,22153,21012,21209,12192,142296.0,2640000.0
2000-10-04,20501,21130,19950,20461,21313,137280.0,2640000.0
2000-10-05,20579,21642,20461,21209,30789,142296.0,2640000.0
2000-10-06,20304,21563,20304,21209,13373,142296.0,2640000.0
2000-10-09,21642,22744,21248,21641,46976,145200.0,2640000.0
2000-10-10,20855,21642,20579,21209,11844,142296.0,2640000.0
2000-10-11,20658,21366,18691,19674,45653,132000.0,2640000.0
2000-10-12,19674,19871,19084,19280,22256,129360.0,2640000.0
2000-10-13,18376,19006,17314,17707,42056,118800.0,2640000.0
2000-10-16,18533,19478,18533,19477,14595,130680.0,2640000.0
2000-10-17,19438,19438,17510,19280,15189,129360.0,2640000.0
2000-10-18,18887,19438,18140,18769,8138,125928.0,2640000.0
2000-10-19,18494,19281,18140,18887,7799,126720.0,2640000.0
2000-10-20,19635,20068,18887,19477,14767,130680.0,2640000.0
2000-10-23,19281,19438,18337,18887,6401,126720.0,2640000.0
2000-10-24,18769,19025,18376,18848,5630,126456.0,2640000.0
2000-10-25,18101,18887,18101,18690,2654,125400.0,2640000.0
2000-10-26,18120,18651,17707,18336,4745,123024.0,2640000.0
2000-10-27,18101,19124,17786,18612,11893,124872.0,2640000.0
2000-10-30,17746,18140,16999,17707,6734,118800.0,2640000.0
2000-10-31,16959,17668,15582,17510,12774,117480.0,2640000.0
2000-11-01,17707,18632,17510,18100,11878,121440.0,2640000.0
2000-11-02,17510,18848,17510,18494,10881,124080.0,2640000.0
2000-11-03,18927,19615,18691,19280,11689,129360.0,2640000.0
2000-11-06,18691,19871,18691,19674,16501,132000.0,2640000.0
2000-11-07,18927,19871,18927,19595,4906,131472.0,2640000.0
2000-11-08,19399,19556,18337,18808,8377,126192.0,2640000.0
2000-11-09,18809,19242,18140,18926,7592,126984.0,2640000.0
2000-11-10,18927,19674,18651,19123,6305,128304.0,2640000.0
2000-11-13,18494,19281,18494,19280,8582,129360.0,2640000.0
2000-11-14,18927,20383,18769,20382,7951,136752.0,2640000.0
2000-11-15,20461,20776,19674,20264,26819,135960.0,2640000.0
2000-11-16,20068,20422,19478,19635,3122,131736.0,2640000.0
2000-11-17,18887,20068,18848,18848,5001,126456.0,2640000.0
2000-11-20,18317,19084,18317,18730,1967,125664.0,2640000.0
2000-11-21,18494,18494,17628,18375,3170,123288.0,2640000.0
2000-11-22,17845,18258,17707,17707,4828,118800.0,2640000.0
2000-11-23,17314,19753,16527,17313,10420,116160.0,2640000.0
2000-11-24,16959,17786,15897,17116,12965,114840.0,2640000.0
2000-11-27,16920,17904,16920,17903,15267,120120.0,2640000.0
2000-11-28,17904,17904,17077,17667,6379,118536.0,2640000.0
2000-11-29,16920,17668,16133,16487,17116,110616.0,2640000.0
2000-11-30,16094,16527,14953,15346,13342,102960.0,2640000.0
2000-12-01,14953,14953,13516,13516,37044,90684.0,2640000.0
2000-12-04,13595,13831,11903,13378,69643,89760.0,2640000.0
2000-12-05,13379,13536,11785,12257,117659,82236.0,2640000.0
2000-12-06,12985,13713,12592,12867,119247,86328.0,2640000.0
2000-12-07,12946,13182,11569,11804,97637,79200.0,2640000.0
2000-12-08,12001,12001,10683,11017,67449,73920.0,2640000.0
2000-12-11,11214,12336,10821,12335,124178,82764.0,2640000.0
2000-12-12,12533,12552,11332,11450,86484,76824.0,2640000.0
2000-12-13,11608,12277,11018,12001,56517,80520.0,2640000.0
2000-12-14,12001,12198,11451,11981,45838,80388.0,2640000.0
2000-12-15,12041,12080,11136,11214,36516,75240.0,2640000.0
2000-12-18,10703,10978,10250,10447,37705,70092.0,2640000.0
2000-12-19,10546,11687,10270,10545,181190,70752.0,2640000.0
2000-12-20,10860,10959,9955,10820,68834,72600.0,2640000.0
2000-12-21,9837,10782,9837,10506,34410,70488.0,2640000.0
2000-12-22,10506,11096,9877,10939,50629,73392.0,2640000.0
2000-12-26,11096,11569,10624,11411,30631,76560.0,2640000.0
2001-01-02,10055,12296,10055,12266,38294,54912.0,2640000.0
2001-01-03,11736,12620,11441,11794,22914,52800.0,2640000.0
2001-01-04,12974,13210,12443,13209,74527,59136.0,2640000.0
2001-01-05,12856,14271,12679,13298,127769,59532.0,2640000.0
2001-01-08,12974,13741,12679,13298,64899,59532.0,2640000.0
2001-01-09,13328,14537,12974,14448,82972,64680.0,2640000.0
2001-01-10,15569,16100,12797,13799,151220,61776.0,2640000.0
2001-01-11,13623,14448,13210,14153,63769,63360.0,2640000.0
2001-01-12,14861,15687,14625,14979,107146,67056.0,2640000.0
2001-01-15,16217,16748,15451,16748,132267,74976.0,2640000.0
2001-01-16,17338,18753,15923,17809,188090,79728.0,2640000.0
2001-01-17,17810,18753,16807,18252,81879,81708.0,2640000.0
2001-01-18,17957,20169,17220,17219,230771,77088.0,2640000.0
2001-01-19,17308,18576,17191,17278,89179,77352.0,2640000.0
2001-01-22,17279,19343,17102,19343,137485,86592.0,2640000.0
2001-01-26,19461,20817,18576,18841,95144,84348.0,2640000.0
2001-01-29,19225,19402,17987,18635,54003,83424.0,2640000.0
2001-01-30,18281,20640,17780,20050,223938,134640.0,3960000.0
2001-01-31,20051,22439,18930,22439,158482,150678.0,3960000.0
2001-02-01,22645,24651,21525,22704,99227,152460.0,3960000.0
2001-02-02,23530,24651,22115,23589,104524,158400.0,3960000.0
2001-02-05,22469,24297,21761,22409,79227,150480.0,3960000.0
2001-02-06,22174,22999,21702,22409,34566,150480.0,3960000.0
2001-02-07,22586,22586,21230,21230,58114,142560.0,3960000.0
2001-02-08,21289,22380,20935,22350,78603,150084.0,3960000.0
2001-02-09,22292,23560,21761,22409,79752,150480.0,3960000.0
2001-02-12,22999,24297,22410,24178,108385,162360.0,3960000.0
2001-02-13,25063,25535,24002,24296,91825,163152.0,3960000.0
2001-02-14,24179,25063,23589,24119,61012,161964.0,3960000.0
2001-02-15,24474,24768,23648,24473,75371,164340.0,3960000.0
2001-02-16,24710,26066,24120,25004,76561,167904.0,3960000.0
2001-02-19,24297,26538,24297,25446,59816,170874.0,3960000.0
2001-02-20,25653,27658,25388,26537,127886,178200.0,3960000.0
2001-02-21,26538,27127,25712,26773,56196,179784.0,3960000.0
2001-02-22,26774,27304,24533,25829,47803,173448.0,3960000.0
2001-02-23,25417,26243,25063,25063,15169,168300.0,3960000.0
2001-02-26,24474,25918,24474,25122,11045,168696.0,3960000.0
2001-02-27,25181,26066,24533,24591,28705,165132.0,3960000.0
2001-02-28,24356,26479,23884,25829,67835,173448.0,3960000.0
2001-03-02,25830,26243,24798,24945,25958,167508.0,3960000.0
2001-03-05,24710,24768,23884,24591,21952,165132.0,3960000.0
2001-03-06,25004,25358,24415,24414,16898,163944.0,3960000.0
2001-03-07,24415,25476,24297,24768,18025,166320.0,3960000.0
2001-03-08,24945,25889,24651,25888,58687,173844.0,3960000.0
2001-03-09,25889,28985,25299,27894,118962,187308.0,3960000.0
2001-03-12,28012,29250,25594,25653,147758,172260.0,3960000.0
2001-03-13,23589,24179,22586,22586,158649,151668.0,3960000.0
2001-03-14,23294,23884,22586,22940,122671,154044.0,3960000.0
2001-03-15,20935,22586,20552,22350,117545,150084.0,3960000.0
2001-03-16,21820,22645,21260,21289,48299,142956.0,3960000.0
2001-03-19,20581,21643,20287,20551,93073,138006.0,3960000.0
2001-03-20,21230,21466,20552,20581,66785,138204.0,3960000.0
2001-03-21,19874,20581,19549,19755,94020,132660.0,3960000.0
2001-03-22,19579,21525,18989,21053,145220,141372.0,3960000.0
2001-03-23,21289,21525,20405,20640,52911,138600.0,3960000.0
2001-03-26,20935,21525,20788,21230,56651,142560.0,3960000.0
2001-03-27,21437,21437,20670,20994,35094,140976.0,3960000.0
2001-03-28,20994,21584,19815,20345,54668,136620.0,3960000.0
2001-03-29,19815,20375,19579,20375,25753,136818.0,3960000.0
2001-03-30,20110,20346,18340,19343,66970,129888.0,3960000.0
2001-04-02,18399,19343,18281,18694,50363,125532.0,3960000.0
2001-04-03,18046,18399,16955,17396,98209,116820.0,3960000.0
2001-04-04,16335,16896,16158,16217,170369,108900.0,3960000.0
2001-04-06,17102,17397,16453,16630,62650,111672.0,3960000.0
2001-04-09,16394,16748,15834,16276,34979,109296.0,3960000.0
2001-04-10,16453,16453,15775,15922,32932,106920.0,3960000.0
2001-04-11,16217,16630,16158,16512,58744,110880.0,3960000.0
2001-04-12,16866,17397,16335,16453,419319,110484.0,3960000.0
2001-04-13,16807,18399,16689,18222,479056,122364.0,3960000.0
2001-04-16,18576,19137,18311,18310,421297,122958.0,3960000.0
2001-04-17,18311,18842,17751,18458,206813,123948.0,3960000.0
2001-04-18,18576,19579,18281,18959,399157,127314.0,3960000.0
2001-04-19,20636,20830,19089,19346,264085,118800.0,3960000.0
2001-04-20,19669,19669,18347,18830,147579,115632.0,3960000.0
2001-04-23,19153,19959,18573,19120,163773,117414.0,3960000.0
2001-04-24,18637,19153,18379,19153,105237,117612.0,3960000.0
2001-04-25,19669,20249,19185,19475,192970,119592.0,3960000.0
2001-04-26,19540,19863,19347,19733,106262,121176.0,3960000.0
2001-04-27,19863,20282,19443,19927,114960,122364.0,3960000.0
2001-04-30,20314,21829,20120,21281,259472,130680.0,3960000.0
2001-05-02,21346,21926,20765,20958,204960,128700.0,3960000.0
2001-05-03,21539,21539,20346,20894,110905,128304.0,3960000.0
2001-05-04,19991,20636,19991,20346,76002,124938.0,3960000.0
2001-05-07,20701,21733,20701,21281,189140,130680.0,3960000.0
2001-05-08,21281,21475,20765,20894,90528,128304.0,3960000.0
2001-05-09,21217,21217,20088,20120,78507,123552.0,3960000.0
2001-05-10,20604,21152,20120,20539,110905,126126.0,3960000.0
2001-05-11,20636,22313,20636,21474,336628,131868.0,3960000.0
2001-05-14,21991,23506,21152,22925,473375,140778.0,3960000.0
2001-05-15,22893,22958,21797,22184,185630,136224.0,3960000.0
2001-05-16,22636,22893,20959,21120,233028,129690.0,3960000.0
2001-05-17,21926,22410,21475,21990,264789,135036.0,3960000.0
2001-05-18,22507,24602,22281,23538,808941,144540.0,3960000.0
2001-05-21,24699,25344,23667,24312,345260,149292.0,3960000.0
2001-05-22,25086,25086,23474,23989,186773,147312.0,3960000.0
2001-05-23,24054,24087,22990,23215,122824,142560.0,3960000.0
2001-05-24,22507,23022,22087,22506,115256,138204.0,3960000.0
2001-05-25,23022,23055,22474,22571,111742,138600.0,3960000.0
2001-05-28,22120,23022,22120,22313,71206,137016.0,3960000.0
2001-05-29,22313,22345,21668,21829,109176,134046.0,3960000.0
2001-05-30,21604,21797,20507,20797,147042,127710.0,3960000.0
2001-05-31,20056,20314,18412,18862,321186,115830.0,3960000.0
2001-06-01,19024,19282,18121,18282,124685,112266.0,3960000.0
2001-06-04,18283,18379,17154,17476,321546,107316.0,3960000.0
2001-06-05,17734,19218,17509,18669,464333,114642.0,3960000.0
2001-06-07,18702,19734,18283,18862,248389,115830.0,3960000.0
2001-06-08,19089,19540,18573,19088,200680,117216.0,3960000.0
2001-06-11,18895,18895,18218,18314,108082,112464.0,3960000.0
2001-06-12,17992,18637,17831,18411,184991,113058.0,3960000.0
2001-06-13,18347,18508,18025,18121,100358,111276.0,3960000.0
2001-06-14,17992,18154,17799,17992,104031,110484.0,3960000.0
2001-06-15,17863,17863,17347,17573,120494,107910.0,3960000.0
2001-06-18,17347,17509,16832,16896,158633,103752.0,3960000.0
2001-06-19,16767,16767,15735,16057,326056,98604.0,3960000.0
2001-06-20,15961,16670,15606,16315,190283,100188.0,3960000.0
2001-06-21,16445,16509,15671,15864,236898,126641.0,5148000.0
2001-06-22,15864,15864,15219,15283,222978,122008.0,5148000.0
2001-06-25,15026,15574,14703,14929,133297,119176.0,5148000.0
2001-06-26,14542,14994,13672,13929,195017,111197.0,5148000.0
2001-06-27,14059,15574,14059,15574,417183,124324.0,5148000.0
2001-06-28,16058,17218,15606,15799,606508,126126.0,5148000.0
2001-06-29,16703,16735,15832,16251,291160,129730.0,5148000.0
2001-07-02,16509,16509,15542,15574,150945,124324.0,5148000.0
2001-07-03,15606,16187,15606,15799,150138,126126.0,5148000.0
2001-07-04,15864,16445,15864,15960,246682,127413.0,5148000.0
2001-07-05,15671,15993,15606,15735,88484,125611.0,5148000.0
2001-07-06,15155,15413,14800,14961,87880,119434.0,5148000.0
2001-07-09,13865,14188,13188,13252,225620,105791.0,5148000.0
2001-07-10,13478,13768,13091,13542,117094,108108.0,5148000.0
2001-07-11,12672,13123,12253,12704,219921,101416.0,5148000.0
2001-07-12,13865,14220,13607,14219,156157,113513.0,5148000.0
2001-07-13,15155,15155,14059,14090,490230,112484.0,5148000.0
2001-07-16,14510,14510,13736,14316,151617,114286.0,5148000.0
2001-07-18,14445,14832,13930,14606,297344,116602.0,5148000.0
2001-07-19,13865,14607,13865,14316,150583,114286.0,5148000.0
2001-07-20,13962,14123,13285,13413,126922,107078.0,5148000.0
2001-07-23,13349,13543,12350,12446,111112,99356.0,5148000.0
2001-07-24,12317,13349,11672,12897,233281,102960.0,5148000.0
2001-07-25,12446,13091,12188,12575,136055,100386.0,5148000.0
2001-07-26,12898,13188,12511,12704,102783,101416.0,5148000.0
2001-07-27,13091,13478,13027,13123,138706,104762.0,5148000.0
2001-07-30,13091,13123,12704,12801,81677,102188.0,5148000.0
2001-07-31,12769,13027,12575,12833,126278,102445.0,5148000.0
2001-08-01,12898,13510,12672,13220,244962,105534.0,5148000.0
2001-08-02,13478,13930,13091,13542,200553,108108.0,5148000.0
2001-08-03,13446,13672,13220,13284,94943,106049.0,5148000.0
2001-08-06,13414,14123,13349,14123,203997,112741.0,5148000.0
2001-08-07,13865,14316,13704,14316,169131,114286.0,5148000.0
2001-08-08,14155,14188,13575,13671,148187,109138.0,5148000.0
2001-08-09,13285,13285,12769,12801,150278,102188.0,5148000.0
2001-08-10,12930,13123,12737,12897,83176,102960.0,5148000.0
2001-08-13,12575,12898,12575,12704,66066,101416.0,5148000.0
2001-08-14,12608,12833,12414,12446,129045,99356.0,5148000.0
2001-08-16,12059,12188,11672,11833,124807,94466.0,5148000.0
2001-08-17,11608,12124,11608,11672,92943,93179.0,5148000.0
2001-08-20,11253,11286,10963,10995,108154,87773.0,5148000.0
2001-08-21,11028,11253,10995,11092,100680,88546.0,5148000.0
2001-08-22,10512,11189,10512,11156,119536,89060.0,5148000.0
2001-08-23,11253,11479,10770,10769,118779,85972.0,5148000.0
2001-08-24,11092,11286,10834,11156,124867,89060.0,5148000.0
2001-08-27,11543,12156,11350,11414,221014,91120.0,5148000.0
2001-08-28,11189,11286,10705,10930,103635,87259.0,5148000.0
2001-08-29,10512,10512,9641,9737,219565,77735.0,5148000.0
2001-08-30,9351,9415,8835,9092,237782,72587.0,5148000.0
2001-08-31,8545,8674,8029,8093,258167,64607.0,5148000.0
2001-09-03,8190,8319,7771,8125,166170,64865.0,5148000.0
2001-09-04,8061,9093,7900,9092,279985,72587.0,5148000.0
2001-09-05,8899,9061,8480,8705,241219,69498.0,5148000.0
2001-09-06,8706,9222,8609,8931,295251,71300.0,5148000.0
2001-09-07,8706,8996,8480,8996,149380,71815.0,5148000.0
2001-09-10,8770,9577,8545,9189,475528,73359.0,5148000.0
2001-09-11,9415,9609,9093,9254,231386,73874.0,5148000.0
2001-09-12,8158,8158,8158,8157,7548,65122.0,5148000.0
2001-09-13,7352,8319,7287,7932,477834,63320.0,5148000.0
2001-09-14,7997,8126,6997,6997,274176,55856.0,5148000.0
2001-09-17,7094,7094,6159,6158,170079,49163.0,5148000.0
2001-09-18,6513,6868,6513,6868,219380,54826.0,5148000.0
2001-09-19,6900,7062,6610,6610,180884,52767.0,5148000.0
2001-09-20,6449,6836,6030,6384,279353,50965.0,5148000.0
2001-09-21,6133,6675,5823,6384,271590,50965.0,5148000.0
2001-09-24,6513,6836,6249,6706,251583,53539.0,5148000.0
2001-09-25,7094,7190,6230,6281,271094,50142.0,5148000.0
2001-09-26,6417,6578,6236,6352,110720,50708.0,5148000.0
2001-09-27,6255,6771,6255,6771,194977,54054.0,5148000.0
2001-09-28,6771,7029,6610,6803,294739,54311.0,5148000.0
2001-10-04,7481,7610,7158,7609,369840,60746.0,5148000.0
2001-10-05,7610,8351,7416,7964,659951,63578.0,5148000.0
2001-10-08,7739,8513,7610,8061,323766,64350.0,5148000.0
2001-10-09,8384,9028,8351,8609,510381,68726.0,5148000.0
2001-10-10,8384,8513,8126,8254,321354,65894.0,5148000.0
2001-10-11,8641,8770,8287,8351,258218,66667.0,5148000.0
2001-10-12,8706,8803,7932,8190,308232,65380.0,5148000.0
2001-10-15,7997,8287,7900,7899,146453,63063.0,5148000.0
2001-10-16,7835,8222,7835,8125,237968,64865.0,5148000.0
2001-10-17,8319,8770,8255,8641,375521,68983.0,5148000.0
2001-10-18,8513,8803,8158,8190,257242,65380.0,5148000.0
2001-10-19,8190,8448,7932,8125,125578,64865.0,5148000.0
2001-10-22,8287,8448,8190,8286,101846,66152.0,5148000.0
2001-10-23,8384,9157,8384,8609,544573,68726.0,5148000.0
2001-10-24,8641,8996,8513,8641,224646,68983.0,5148000.0
2001-10-25,8835,9157,8674,8963,229183,71557.0,5148000.0
2001-10-26,9157,9448,8770,9286,216536,74131.0,5148000.0
2001-10-29,9415,9835,9222,9512,481471,75933.0,5148000.0
2001-10-30,9351,9351,8416,8480,276142,67696.0,5148000.0
2001-10-31,8384,8513,8029,8190,226096,65380.0,5148000.0
2001-11-01,8319,8480,8190,8222,216460,65637.0,5148000.0
2001-11-02,8351,8513,7964,8061,212067,64350.0,5148000.0
2001-11-05,8158,8222,7964,8125,155949,64865.0,5148000.0
2001-11-06,8706,8770,8319,8319,357586,66409.0,5148000.0
2001-11-07,8319,8384,7900,7899,167866,63063.0,5148000.0
2001-11-08,7932,8287,7932,7996,183102,63835.0,5148000.0
2001-11-09,7900,8126,7868,8061,128847,64350.0,5148000.0
2001-11-12,7997,8319,7932,8254,159353,65894.0,5148000.0
2001-11-13,8319,8513,8029,8222,140421,65637.0,5148000.0
2001-11-14,8513,9190,8351,9092,551375,72587.0,5148000.0
2001-11-15,9093,9093,8287,8448,265953,67439.0,5148000.0
2001-11-16,8513,9222,8384,9092,325457,72587.0,5148000.0
2001-11-19,9351,10125,9319,9641,666536,76963.0,5148000.0
2001-11-20,9770,9931,9061,9092,315365,72587.0,5148000.0
2001-11-21,9028,9061,8641,8802,181942,70270.0,5148000.0
2001-11-22,8835,9125,8770,8963,144635,71557.0,5148000.0
2001-11-23,9028,9125,8770,8834,186423,70528.0,5148000.0
2001-11-26,8932,9286,8738,8996,238169,71815.0,5148000.0
2001-11-27,9190,9609,8899,9092,338221,72587.0,5148000.0
2001-11-28,9190,9190,8545,8609,224783,68726.0,5148000.0
2001-11-29,8222,8706,8190,8576,171234,68468.0,5148000.0
2001-11-30,8706,9415,8706,9221,326853,73616.0,5148000.0
2001-12-03,9254,10060,9028,9737,355902,77735.0,5148000.0
2001-12-04,9738,10221,9544,10221,314897,81596.0,5148000.0
2001-12-05,10512,11060,10383,10414,454399,83140.0,5148000.0
2001-12-06,10834,11640,10028,11640,464680,92921.0,5148000.0
2001-12-07,11640,12382,11382,11865,323977,94723.0,5148000.0
2001-12-10,11737,12124,11318,11543,257062,92149.0,5148000.0
2001-12-11,11511,11769,10834,10866,216892,86744.0,5148000.0
2001-12-12,10866,11479,10866,11382,210590,90862.0,5148000.0
2001-12-13,11415,12253,11189,12059,230918,96268.0,5148000.0
2001-12-14,11672,12898,11543,12897,396311,102960.0,5148000.0
2001-12-17,12898,13188,12092,12285,165323,98069.0,5148000.0
2001-12-18,12575,12575,11157,11704,219610,93436.0,5148000.0
2001-12-19,11286,11898,10318,10318,198123,82368.0,5148000.0
2001-12-20,9867,10415,9480,10156,250095,81081.0,5148000.0
2001-12-21,9706,9996,9351,9383,145161,74903.0,5148000.0
2001-12-24,9480,9673,8835,9157,118838,73102.0,5148000.0
2001-12-26,9222,9480,8803,9157,385324,73102.0,5148000.0
2001-12-27,9222,9673,8964,9641,161829,76963.0,5148000.0
2001-12-28,9673,10383,9480,10124,244343,80824.0,5148000.0
2002-01-02,10125,10415,10060,10156,117353,81081.0,5148000.0
2002-01-03,10383,10544,9996,9995,110763,79794.0,5148000.0
2002-01-04,10092,10512,10092,10124,152478,80824.0,5148000.0
2002-01-07,10221,10286,9835,9963,124275,79537.0,5148000.0
2002-01-08,9802,10125,9480,9544,126470,76190.0,5148000.0
2002-01-09,9673,10286,9448,10092,208146,80566.0,5148000.0
2002-01-10,10060,10189,9770,10092,128851,80566.0,5148000.0
2002-01-11,10092,10641,9996,10189,220829,81338.0,5148000.0
2002-01-14,10254,10318,9802,9866,98727,78764.0,5148000.0
2002-01-15,9706,9802,9254,9350,136218,74646.0,5148000.0
2002-01-16,9222,9544,8996,9447,135834,75418.0,5148000.0
2002-01-17,9028,9222,8932,9125,64571,72844.0,5148000.0
2002-01-18,8899,9190,8803,8802,52212,70270.0,5148000.0
2002-01-21,8674,8706,8416,8609,57168,68726.0,5148000.0
2002-01-22,8513,8835,8513,8609,51047,68726.0,5148000.0
2002-01-23,8609,8770,8577,8641,62156,68983.0,5148000.0
2002-01-24,8835,8996,8738,8834,80180,70528.0,5148000.0
2002-01-25,8867,9061,8641,8834,137325,70528.0,5148000.0
2002-01-28,8835,9802,8835,9673,274385,77220.0,5148000.0
2002-01-29,9673,9802,8996,9028,203337,72072.0,5148000.0
2002-01-30,8706,8899,8384,8512,115380,67954.0,5148000.0
2002-01-31,8706,8964,8577,8641,128429,68983.0,5148000.0
2002-02-01,8899,8932,8577,8705,75466,69498.0,5148000.0
2002-02-04,8480,8867,8480,8641,53921,68983.0,5148000.0
2002-02-05,8641,8899,8384,8641,81061,68983.0,5148000.0
2002-02-06,8770,8770,8480,8480,55038,67696.0,5148000.0
2002-02-07,8480,8577,7835,7932,104253,63320.0,5148000.0
2002-02-08,7932,8029,7674,7932,55467,63320.0,5148000.0
2002-02-14,8093,8319,7997,8093,56870,64607.0,5148000.0
2002-02-15,7932,8319,7803,8319,84024,66409.0,5148000.0
2002-02-18,8319,8964,8319,8609,95428,68726.0,5148000.0
2002-02-19,8545,8706,8126,8125,59731,64865.0,5148000.0
2002-02-20,7964,8190,7964,8061,45752,64350.0,5148000.0
2002-02-21,8190,8287,7997,8093,40037,64607.0,5148000.0
2002-02-22,8126,8319,7771,8093,95798,64607.0,5148000.0
2002-02-25,8126,8190,7868,7867,54622,62806.0,5148000.0
2002-02-26,7964,8029,7835,7867,87516,62806.0,5148000.0
2002-02-27,7803,8093,7803,7932,48681,63320.0,5148000.0
2002-02-28,7932,8416,7835,8383,116174,66924.0,5148000.0
2002-03-04,8706,9319,8513,9157,311945,73102.0,5148000.0
2002-03-05,9415,9641,8899,8899,212653,71042.0,5148000.0
2002-03-06,8899,9609,8835,9415,198479,75161.0,5148000.0
2002-03-07,9609,9802,9157,9350,158334,74646.0,5148000.0
2002-03-08,9415,9448,8835,8996,94179,71815.0,5148000.0
2002-03-11,9093,9254,8835,9028,90558,72072.0,5148000.0
2002-03-12,9093,9802,9028,9770,342891,77992.0,5148000.0
2002-03-13,9802,10060,9351,9802,220652,78250.0,5148000.0
2002-03-14,9835,10060,9512,10060,150803,80309.0,5148000.0
