엔에이치스팩11호(256840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-23,2105,2111,2105,2111,5245,13148.0,6830000.0
2017-02-24,2105,2122,2100,2106,7533,13114.0,6830000.0
2017-02-27,2122,2122,2105,2122,2267,13216.0,6830000.0
2017-02-28,2122,2122,2100,2106,7261,13114.0,6830000.0
2017-03-02,2127,2127,2105,2122,15506,13216.0,6830000.0
2017-03-03,2122,2122,2100,2100,34887,13079.0,6830000.0
2017-03-06,2111,2133,2100,2111,28878,13148.0,6830000.0
2017-03-07,2111,2133,2111,2133,15144,13284.0,6830000.0
2017-03-08,2122,2127,2105,2122,211222,13216.0,6830000.0
2017-03-09,2122,2122,2105,2106,24403,13114.0,6830000.0
2017-03-10,2111,2116,2105,2111,17671,13148.0,6830000.0
2017-03-13,2105,2122,2105,2122,22600,13216.0,6830000.0
2017-03-14,2133,2133,2116,2128,36422,13250.0,6830000.0
2017-03-15,2122,2138,2122,2139,14082,13318.0,6830000.0
2017-03-16,2149,2149,2127,2150,40706,13387.0,6830000.0
2017-03-17,2144,2177,2133,2144,38360,13353.0,6830000.0
2017-03-20,2155,2171,2138,2161,21427,13455.0,6830000.0
2017-03-21,2160,2182,2138,2166,53128,13489.0,6830000.0
2017-03-22,2160,2166,2138,2161,32418,13455.0,6830000.0
2017-03-23,2155,2166,2155,2161,60375,13455.0,6830000.0
2017-03-24,2160,2160,2133,2155,537856,13421.0,6830000.0
2017-03-27,2138,2177,2138,2155,3448,13421.0,6830000.0
2017-03-28,2160,2171,2160,2161,11011,13455.0,6830000.0
2017-03-29,2171,2177,2160,2172,8462,13523.0,6830000.0
2017-03-30,2149,2166,2149,2166,2468,13489.0,6830000.0
2017-03-31,2171,2182,2160,2166,24084,13489.0,6830000.0
2017-04-03,2149,2171,2149,2166,694,13489.0,6830000.0
2017-04-04,2166,2171,2149,2166,28178,13489.0,6830000.0
2017-04-05,2149,2166,2149,2155,1615,13421.0,6830000.0
2017-04-06,2155,2160,2144,2144,10213,13353.0,6830000.0
2017-04-07,2160,2160,2149,2161,1815,13455.0,6830000.0
2017-04-10,2144,2171,2144,2172,14802,13523.0,6830000.0
2017-04-11,2144,2155,2144,2150,8175,13387.0,6830000.0
2017-04-12,2237,2237,2144,2172,5010,13523.0,6830000.0
2017-04-13,2166,2171,2144,2161,17062,13455.0,6830000.0
2017-04-14,2160,2160,2155,2161,4202,13455.0,6830000.0
2017-04-17,2155,2166,2155,2161,23122,13455.0,6830000.0
2017-04-18,2160,2166,2160,2161,6670,13455.0,6830000.0
2017-04-19,2171,2171,2166,2166,25990,13489.0,6830000.0
2017-04-20,2166,2188,2166,2172,62873,13523.0,6830000.0
2017-04-21,2171,2177,2160,2177,21354,13558.0,6830000.0
2017-04-24,2160,2166,2149,2150,153402,13387.0,6830000.0
2017-04-25,2144,2155,2144,2150,32414,13387.0,6830000.0
2017-04-26,2144,2160,2144,2155,18362,13421.0,6830000.0
2017-04-27,2155,2155,2144,2150,11089,13387.0,6830000.0
2017-04-28,2144,2166,2144,2155,16453,13421.0,6830000.0
2017-05-02,2155,2160,2149,2155,5422,13421.0,6830000.0
2017-05-04,2166,2177,2160,2161,13334,13455.0,6830000.0
2017-05-08,2160,2182,2160,2161,3760,13455.0,6830000.0
2017-05-10,2160,2160,2160,2161,4285,13455.0,6830000.0
2017-05-11,2160,2182,2155,2155,1836,13421.0,6830000.0
2017-05-12,2155,2160,2155,2161,9314,13455.0,6830000.0
2017-05-15,2160,2160,2144,2161,8375,13455.0,6830000.0
2017-05-16,2155,2166,2144,2166,15178,13489.0,6830000.0
2017-05-17,2149,2166,2149,2166,8439,13489.0,6830000.0
2017-05-18,2155,2171,2155,2172,15094,13523.0,6830000.0
2017-05-19,2171,2171,2155,2161,12963,13455.0,6830000.0
2017-05-22,2155,2171,2155,2172,3762,13523.0,6830000.0
2017-05-23,2166,2166,2155,2155,4676,13421.0,6830000.0
2017-05-24,2155,2166,2155,2161,10761,13455.0,6830000.0
2017-05-25,2166,2166,2138,2166,92713,13489.0,6830000.0
2017-05-26,2166,2171,2160,2172,11391,13523.0,6830000.0
2017-05-29,2160,2160,2144,2161,70851,13455.0,6830000.0
2017-05-30,2155,2166,2149,2166,4129,13489.0,6830000.0
2017-05-31,2160,2166,2160,2166,1842,13489.0,6830000.0
2017-06-01,2166,2166,2155,2166,4045,13489.0,6830000.0
2017-06-02,2155,2171,2155,2172,2326,13523.0,6830000.0
2017-06-05,2149,2160,2144,2161,8843,13455.0,6830000.0
2017-06-07,2144,2160,2144,2161,1577,13455.0,6830000.0
2017-06-08,2155,2160,2155,2161,1364,13455.0,6830000.0
2017-06-09,2149,2155,2149,2150,3370,13387.0,6830000.0
2017-06-12,2149,2155,2149,2155,5658,13421.0,6830000.0
2017-06-13,2149,2155,2144,2155,61893,13421.0,6830000.0
2017-06-14,2155,2160,2155,2161,1841,13455.0,6830000.0
2017-06-15,2155,2177,2149,2177,12276,13558.0,6830000.0
2017-06-16,2177,2177,2160,2161,9898,13455.0,6830000.0
2017-06-19,2155,2166,2155,2166,5513,13489.0,6830000.0
2017-06-20,2149,2166,2149,2166,4789,13489.0,6830000.0
2017-06-21,2166,2166,2149,2155,13099,13421.0,6830000.0
2017-06-22,2149,2166,2144,2166,1593,13489.0,6830000.0
2017-06-23,2144,2149,2144,2150,1314,13387.0,6830000.0
2017-06-26,2149,2166,2149,2166,188,13489.0,6830000.0
2017-06-27,2155,2160,2155,2161,1670,13455.0,6830000.0
2017-06-28,2160,2166,2155,2166,3197,13489.0,6830000.0
2017-06-29,2155,2171,2149,2172,2510,13523.0,6830000.0
2017-06-30,2155,2171,2155,2166,6121,13489.0,6830000.0
2017-07-03,2166,2177,2166,2172,14086,13523.0,6830000.0
2017-07-04,2182,2204,2171,2172,86704,13523.0,6830000.0
2017-07-05,2171,2193,2171,2172,18487,13523.0,6830000.0
2017-07-06,2188,2193,2166,2194,7525,13660.0,6830000.0
2017-07-07,2193,2193,2182,2194,8492,13660.0,6830000.0
2017-07-10,2188,2193,2188,2194,41652,13660.0,6830000.0
2017-07-11,2182,2199,2182,2199,2934,13694.0,6830000.0
2017-07-12,2193,2270,2193,2226,17429,13865.0,6830000.0
2017-07-13,2199,2210,2199,2199,1600,13694.0,6830000.0
2017-07-14,2193,2210,2193,2210,2066,13762.0,6830000.0
2017-07-17,2199,2204,2193,2199,1058,13694.0,6830000.0
2017-07-18,2204,2204,2193,2199,4294,13694.0,6830000.0
2017-07-19,2193,2226,2193,2226,3725,13865.0,6830000.0
2017-07-20,2220,2220,2220,2221,0,13831.0,6830000.0
2017-07-21,2199,2226,2199,2205,212,13728.0,6830000.0
2017-07-24,2204,2210,2199,2210,852,13762.0,6830000.0
2017-07-25,2193,2215,2193,2215,4273,13797.0,6830000.0
2017-07-26,2193,2199,2193,2199,1294,13694.0,6830000.0
2017-07-27,2193,2193,2193,2194,1169,13660.0,6830000.0
2017-07-28,2193,2193,2193,2194,1716,13660.0,6830000.0
2017-07-31,2193,2193,2193,2194,5538,13660.0,6830000.0
2017-08-01,2193,2199,2188,2188,1327,13626.0,6830000.0
2017-08-02,2193,2199,2193,2199,4778,13694.0,6830000.0
2017-08-03,2193,2199,2193,2194,2814,13660.0,6830000.0
2017-08-04,2193,2204,2193,2205,1010,13728.0,6830000.0
2017-08-07,2204,2204,2204,2205,1215,13728.0,6830000.0
2017-08-08,2215,2215,2188,2194,14182,13660.0,6830000.0
2017-08-09,2193,2199,2193,2194,1347,13660.0,6830000.0
2017-08-10,2193,2193,2193,2194,520,13660.0,6830000.0
2017-08-11,2193,2193,2193,2194,8406,13660.0,6830000.0
2017-08-14,2193,2193,2193,2194,1000,13660.0,6830000.0
2017-08-16,2193,2248,2193,2194,2440,13660.0,6830000.0
2017-08-17,2193,2275,2193,2194,9328,13660.0,6830000.0
2017-08-18,2193,2231,2193,2210,2281,13762.0,6830000.0
2017-08-21,2204,2220,2204,2215,3001,13797.0,6830000.0
2017-08-22,2193,2215,2193,2194,25935,13660.0,6830000.0
2017-08-23,2193,2215,2193,2194,20670,13660.0,6830000.0
2017-08-24,2193,2210,2193,2210,2261,13762.0,6830000.0
2017-08-25,2215,2226,2215,2221,9442,13831.0,6830000.0
2017-08-28,2204,2210,2204,2210,5074,13762.0,6830000.0
2017-08-29,2226,2226,2226,2226,5350,13865.0,6830000.0
2017-08-30,2259,2259,2210,2210,10070,13762.0,6830000.0
2017-08-31,2210,2259,2210,2248,37501,14002.0,6830000.0
2017-09-01,2215,2215,2210,2210,437,13762.0,6830000.0
2017-09-04,2210,2325,2204,2221,9539,13831.0,6830000.0
2017-09-05,2204,2220,2204,2210,9724,13762.0,6830000.0
2017-09-06,2210,2210,2204,2205,3250,13728.0,6830000.0
2017-09-07,2215,2215,2215,2215,500,13797.0,6830000.0
2017-09-08,2204,2204,2204,2205,26523,13728.0,6830000.0
2017-09-11,2204,2204,2199,2205,10485,13728.0,6830000.0
2017-09-12,2204,2204,2204,2205,5100,13728.0,6830000.0
2017-09-13,2199,2204,2199,2199,7692,13694.0,6830000.0
2017-09-14,2193,2204,2193,2194,20967,13660.0,6830000.0
2017-09-15,2215,2215,2215,2215,100,13797.0,6830000.0
2017-09-18,2215,2215,2215,2215,11861,13797.0,6830000.0
2017-09-19,2204,2204,2204,2205,7,13728.0,6830000.0
2017-09-20,2215,2292,2204,2205,1552,13728.0,6830000.0
2017-09-21,2199,2210,2199,2199,2170,13694.0,6830000.0
2017-09-22,2204,2215,2204,2215,100,13797.0,6830000.0
2017-09-25,2199,2220,2199,2215,103,13797.0,6830000.0
2017-09-26,2210,2215,2210,2215,5882,13797.0,6830000.0
2017-09-27,2204,2286,2204,2205,4021,13728.0,6830000.0
2017-09-28,2226,2226,2215,2215,5100,13797.0,6830000.0
2017-09-29,2199,2215,2199,2205,1906,13728.0,6830000.0
2017-10-10,2204,2204,2204,2205,1000,13728.0,6830000.0
2017-10-11,2204,2220,2204,2210,14022,13762.0,6830000.0
2017-10-12,2248,2248,2248,2248,1,14002.0,6830000.0
2017-10-13,2199,2199,2199,2199,574,13694.0,6830000.0
2017-10-16,2220,2220,2215,2215,6002,13797.0,6830000.0
2017-10-17,2215,2215,2215,2215,0,13797.0,6830000.0
2017-10-18,2215,2215,2215,2215,0,,
2017-10-19,2215,2215,2215,2215,0,,
2017-10-20,2204,2210,2204,2210,2916,13762.0,6830000.0
2017-10-23,2204,2210,2204,2210,800,13762.0,6830000.0
2017-10-24,2210,2226,2210,2226,1207,13865.0,6830000.0
2017-10-25,2199,2270,2199,2205,847,13728.0,6830000.0
2017-10-26,2204,2204,2193,2194,70140,13660.0,6830000.0
2017-10-27,2193,2204,2193,2199,15941,13694.0,6830000.0
2017-10-30,2193,2204,2193,2205,573,13728.0,6830000.0
2017-10-31,2204,2204,2204,2205,4848,13728.0,6830000.0
2017-11-01,2286,2286,2286,2287,1,14241.0,6830000.0
2017-11-02,2193,2226,2193,2194,35391,13660.0,6830000.0
2017-11-03,2210,2210,2199,2199,3473,13694.0,6830000.0
2017-11-06,2199,2204,2199,2199,5939,13694.0,6830000.0
2017-11-07,2193,2199,2193,2194,2058,13660.0,6830000.0
2017-11-08,2204,2204,2204,2205,107,13728.0,6830000.0
2017-11-09,2193,2210,2193,2205,113,13728.0,6830000.0
2017-11-10,2193,2204,2193,2194,6101,13660.0,6830000.0
2017-11-13,2188,2204,2188,2205,150,13728.0,6830000.0
2017-11-14,2193,2204,2188,2194,2220,13660.0,6830000.0
2017-11-15,2199,2199,2188,2188,7762,13626.0,6830000.0
2017-11-16,2199,2199,2193,2194,8500,13660.0,6830000.0
2017-11-17,2193,2193,2193,2194,2500,13660.0,6830000.0
2017-11-20,2199,2199,2193,2199,1725,13694.0,6830000.0
2017-11-21,2188,2199,2144,2172,5151,13523.0,6830000.0
2017-11-22,2188,2193,2171,2177,1359,13558.0,6830000.0
2017-11-23,2171,2188,2171,2188,3092,13626.0,6830000.0
2017-11-24,2160,2160,2160,2161,45476,13455.0,6830000.0
2017-11-27,2171,2182,2171,2183,1127,13592.0,6830000.0
2017-11-28,2171,2177,2155,2172,38105,13523.0,6830000.0
2017-11-29,2171,2188,2155,2183,13907,13592.0,6830000.0
2017-11-30,2171,2171,2138,2155,278375,13421.0,6830000.0
2017-12-01,2160,2160,2155,2161,8806,13455.0,6830000.0
2017-12-04,2160,2166,2160,2166,25472,13489.0,6830000.0
2017-12-05,2160,2166,2160,2161,7681,13455.0,6830000.0
2017-12-06,2166,2171,2166,2172,17073,13523.0,6830000.0
2017-12-07,2171,2171,2155,2172,9795,13523.0,6830000.0
2017-12-08,2166,2166,2166,2166,8103,13489.0,6830000.0
2017-12-11,2155,2171,2155,2172,126,13523.0,6830000.0
2017-12-12,2171,2188,2171,2188,13210,13626.0,6830000.0
2017-12-13,2188,2188,2160,2161,21980,13455.0,6830000.0
2017-12-14,2188,2188,2155,2161,3914,13455.0,6830000.0
2017-12-15,2160,2177,2160,2177,11554,13558.0,6830000.0
2017-12-18,2149,2177,2149,2177,1005,13558.0,6830000.0
2017-12-19,2177,2182,2177,2177,7802,13558.0,6830000.0
2017-12-20,2182,2182,2177,2177,9600,13558.0,6830000.0
2017-12-21,2155,2188,2155,2183,2021,13592.0,6830000.0
2017-12-22,2149,2160,2149,2161,8707,13455.0,6830000.0
2017-12-26,2177,2177,2171,2172,1001,13523.0,6830000.0
2017-12-27,2155,2155,2155,2155,1,13421.0,6830000.0
2017-12-28,2155,2155,2155,2155,6500,13421.0,6830000.0
2018-01-02,2144,2193,2144,2194,5121,13660.0,6830000.0
2018-01-03,2182,2188,2155,2155,3100,13421.0,6830000.0
2018-01-04,2155,2188,2155,2161,7779,13455.0,6830000.0
2018-01-05,2160,2188,2155,2166,4752,13489.0,6830000.0
2018-01-08,2171,2171,2160,2161,9582,13455.0,6830000.0
2018-01-09,2166,2171,2166,2172,2991,13523.0,6830000.0
2018-01-10,2171,2188,2171,2188,15796,13626.0,6830000.0
2018-01-11,2182,2193,2177,2183,9769,13592.0,6830000.0
2018-01-12,2182,2182,2182,2183,200,13592.0,6830000.0
2018-01-15,2166,2193,2166,2188,1997,13626.0,6830000.0
2018-01-16,2160,2182,2160,2183,3129,13592.0,6830000.0
2018-01-17,2182,2193,2177,2177,29865,13558.0,6830000.0
2018-01-18,2166,2193,2160,2161,22994,13455.0,6830000.0
2018-01-19,2160,2160,2160,2161,8952,13455.0,6830000.0
2018-01-22,2155,2182,2155,2183,8591,13592.0,6830000.0
2018-01-23,2160,2166,2160,2166,2285,13489.0,6830000.0
2018-01-24,2166,2182,2166,2183,2276,13592.0,6830000.0
2018-01-25,2160,2166,2160,2166,4200,13489.0,6830000.0
2018-01-26,2166,2171,2166,2166,2229,13489.0,6830000.0
2018-01-29,2166,2171,2166,2166,4380,13489.0,6830000.0
2018-01-30,2166,2188,2166,2166,5226,13489.0,6830000.0
2018-01-31,2188,2188,2166,2166,2365,13489.0,6830000.0
2018-02-01,2171,2177,2171,2177,2456,13558.0,6830000.0
2018-02-02,2166,2188,2166,2177,2935,13558.0,6830000.0
2018-02-05,2177,2177,2177,2177,0,13558.0,6830000.0
2018-02-06,2188,2188,2177,2177,2134,13558.0,6830000.0
2018-02-07,2171,2171,2171,2172,1905,13523.0,6830000.0
2018-02-08,2171,2171,2171,2172,1555,13523.0,6830000.0
2018-02-09,2171,2177,2171,2177,13087,13558.0,6830000.0
2018-02-12,2188,2193,2182,2194,14717,13660.0,6830000.0
2018-02-13,2171,2199,2171,2199,7712,13694.0,6830000.0
2018-02-14,2171,2171,2171,2172,1051,13523.0,6830000.0
2018-02-19,2193,2193,2188,2188,3531,13626.0,6830000.0
2018-02-20,2193,2193,2177,2177,8283,13558.0,6830000.0
2018-02-21,2188,2193,2188,2188,985,13626.0,6830000.0
2018-02-22,2171,2182,2171,2183,5064,13592.0,6830000.0
2018-02-23,2188,2188,2182,2183,2123,13592.0,6830000.0
2018-02-26,2188,2193,2188,2188,1118,13626.0,6830000.0
2018-02-27,2193,2193,2182,2183,1086,13592.0,6830000.0
2018-02-28,2182,2182,2182,2183,1,13592.0,6830000.0
2018-03-02,2193,2199,2182,2183,10419,13592.0,6830000.0
2018-03-05,2188,2204,2188,2194,4601,13660.0,6830000.0
2018-03-06,2204,2204,2193,2199,3705,13694.0,6830000.0
2018-03-07,2193,2199,2193,2199,2658,13694.0,6830000.0
2018-03-08,2193,2199,2193,2194,2173,13660.0,6830000.0
2018-03-09,2199,2204,2199,2199,18062,13694.0,6830000.0
2018-03-12,2193,2204,2193,2205,10693,13728.0,6830000.0
2018-03-13,2193,2199,2193,2199,1378,13694.0,6830000.0
2018-03-14,2193,2204,2193,2205,1231,13728.0,6830000.0
2018-03-15,2204,2204,2193,2194,1081,13660.0,6830000.0
2018-03-16,2193,2204,2193,2205,10001,13728.0,6830000.0
2018-03-19,2204,2204,2204,2205,999,13728.0,6830000.0
2018-03-20,2204,2204,2199,2199,1393,13694.0,6830000.0
2018-03-21,2199,2199,2199,2199,830,13694.0,6830000.0
2018-03-22,2199,2210,2193,2210,6656,13762.0,6830000.0
2018-03-23,2210,2210,2193,2194,1000,13660.0,6830000.0
2018-03-26,2193,2193,2193,2194,1,13660.0,6830000.0
2018-03-27,2193,2193,2193,2194,0,13660.0,6830000.0
2018-03-28,2193,2193,2193,2194,806,13660.0,6830000.0
2018-03-29,2215,2226,2215,2221,2201,13831.0,6830000.0
2018-03-30,2199,2220,2199,2199,1299,13694.0,6830000.0
2018-04-02,2193,2199,2193,2199,1060,13694.0,6830000.0
2018-04-03,2199,2199,2193,2194,27421,13660.0,6830000.0
2018-04-04,2193,2199,2193,2194,18703,13660.0,6830000.0
2018-04-05,2199,2204,2199,2199,1090,13694.0,6830000.0
2018-04-06,2199,2199,2199,2199,3081,13694.0,6830000.0
2018-04-09,2193,2193,2177,2183,72698,13592.0,6830000.0
2018-04-10,2182,2193,2177,2183,86981,13592.0,6830000.0
2018-04-11,2193,2193,2177,2183,34879,13592.0,6830000.0
2018-04-12,2182,2199,2177,2177,35498,13558.0,6830000.0
2018-04-13,2193,2193,2177,2194,75955,13660.0,6830000.0
2018-04-16,2182,2193,2177,2194,14781,13660.0,6830000.0
2018-04-17,2182,2210,2182,2205,56727,13728.0,6830000.0
2018-04-18,2188,2204,2188,2205,9666,13728.0,6830000.0
2018-04-19,2182,2204,2182,2188,11367,13626.0,6830000.0
2018-04-20,2188,2188,2182,2183,2840,13592.0,6830000.0
2018-04-23,2182,2188,2182,2188,4677,13626.0,6830000.0
2018-04-24,2188,2188,2188,2188,2655,13626.0,6830000.0
2018-04-25,2188,2188,2188,2188,2478,13626.0,6830000.0
2018-04-26,2188,2193,2188,2194,3964,13660.0,6830000.0
2018-04-27,2188,2193,2188,2188,7863,13626.0,6830000.0
2018-04-30,2182,2193,2182,2194,13283,13660.0,6830000.0
2018-05-02,2199,2199,2177,2188,51796,13626.0,6830000.0
2018-05-03,2188,2188,2182,2188,3906,13626.0,6830000.0
2018-05-04,2188,2193,2188,2188,13447,13626.0,6830000.0
2018-05-08,2182,2193,2182,2194,30029,13660.0,6830000.0
2018-05-09,2199,2199,2193,2194,24632,13660.0,6830000.0
2018-05-10,2193,2204,2188,2199,46293,13694.0,6830000.0
2018-05-11,2199,2204,2193,2199,5590,13694.0,6830000.0
2018-05-14,2193,2199,2193,2194,2695,13660.0,6830000.0
2018-05-15,2199,2199,2193,2194,46728,13660.0,6830000.0
2018-05-16,2193,2204,2193,2194,6630,13660.0,6830000.0
2018-05-17,2193,2204,2193,2205,2777,13728.0,6830000.0
2018-05-18,2204,2204,2193,2194,64017,13660.0,6830000.0
2018-05-21,2210,2210,2193,2194,2478,13660.0,6830000.0
2018-05-23,2199,2253,2199,2254,20625,14036.0,6830000.0
2018-05-24,2226,2226,2193,2210,88549,13762.0,6830000.0
2018-05-25,2182,2215,2182,2210,7327,13762.0,6830000.0
2018-05-28,2215,2215,2204,2205,23748,13728.0,6830000.0
2018-05-29,2204,2226,2199,2226,27620,13865.0,6830000.0
2018-05-30,2226,2226,2204,2205,71672,13728.0,6830000.0
2018-05-31,2199,2210,2193,2210,14783,13762.0,6830000.0
2018-06-01,2220,2220,2210,2210,98,13762.0,6830000.0
2018-06-04,2210,2237,2210,2232,10493,13899.0,6830000.0
2018-06-05,2231,2231,2226,2232,3601,13899.0,6830000.0
2018-06-07,2226,2237,2220,2237,2310,13933.0,6830000.0
2018-06-08,2242,2242,2231,2237,2204,13933.0,6830000.0
2018-06-11,2237,2242,2231,2232,4227,13899.0,6830000.0
2018-06-12,2226,2237,2226,2237,3185,13933.0,6830000.0
2018-06-14,2226,2237,2226,2237,11,13933.0,6830000.0
2018-06-15,2226,2242,2226,2243,227,13967.0,6830000.0
2018-06-18,2231,2231,2231,2232,28,13899.0,6830000.0
2018-06-19,2231,2237,2226,2226,7024,13865.0,6830000.0
2018-06-20,2226,2226,2220,2226,2003,13865.0,6830000.0
2018-06-21,2226,2242,2226,2243,2,13967.0,6830000.0
2018-06-22,2237,2237,2215,2237,9001,13933.0,6830000.0
2018-06-25,2237,2237,2220,2237,4950,13933.0,6830000.0
2018-06-26,2237,2237,2237,2237,0,13933.0,6830000.0
2018-06-27,2242,2242,2220,2237,2853,13933.0,6830000.0
2018-06-28,2237,2237,2237,2237,0,,
2018-06-29,2226,2231,2220,2232,21765,13899.0,6830000.0
2018-07-02,2237,2237,2237,2237,11390,13933.0,6830000.0
2018-07-03,2264,2264,2226,2237,19910,13933.0,6830000.0
2018-07-04,2231,2231,2231,2232,8000,13899.0,6830000.0
2018-07-05,2231,2248,2231,2237,18482,13933.0,6830000.0
2018-07-06,2237,2237,2237,2237,3418,13933.0,6830000.0
2018-07-09,2237,2248,2231,2232,17190,13899.0,6830000.0
2018-07-10,2231,2231,2231,2232,1980,13899.0,6830000.0
2018-07-11,2242,2242,2231,2232,1128,13899.0,6830000.0
2018-07-12,2237,2242,2237,2243,3605,13967.0,6830000.0
2018-07-13,2231,2237,2231,2237,5028,13933.0,6830000.0
2018-07-16,2237,2242,2237,2237,6894,13933.0,6830000.0
2018-07-17,2237,2237,2237,2237,2169,13933.0,6830000.0
2018-07-18,2237,2237,2237,2237,2095,13933.0,6830000.0
2018-07-19,2237,2237,2237,2237,1947,13933.0,6830000.0
2018-07-20,2237,2237,2237,2237,2719,13933.0,6830000.0
2018-07-23,2237,2237,2237,2237,7310,13933.0,6830000.0
2018-07-24,2237,2248,2231,2232,14762,13899.0,6830000.0
2018-07-25,2231,2237,2226,2237,3719,13933.0,6830000.0
2018-07-26,2231,2264,2231,2265,2228,14104.0,6830000.0
2018-07-27,2231,2231,2231,2232,2001,13899.0,6830000.0
2018-07-30,2231,2248,2231,2248,6510,14002.0,6830000.0
2018-07-31,2231,2242,2231,2243,38,13967.0,6830000.0
2018-08-01,2242,2242,2242,2243,0,13967.0,6830000.0
2018-08-02,2237,2237,2237,2237,1540,13933.0,6830000.0
2018-08-03,2231,2231,2231,2232,956,13899.0,6830000.0
2018-08-06,2231,2237,2231,2237,1250,13933.0,6830000.0
2018-08-07,2231,2237,2231,2237,3356,13933.0,6830000.0
2018-08-08,2237,2237,2237,2237,0,,
2018-08-09,2248,2248,2248,2248,1115,14002.0,6830000.0
2018-08-10,2253,2259,2242,2243,3941,13967.0,6830000.0
2018-08-13,2253,2253,2248,2248,1319,14002.0,6830000.0
2018-08-14,2248,2248,2248,2248,500,14002.0,6830000.0
2018-08-16,2237,2237,2237,2237,9544,13933.0,6830000.0
2018-08-17,2237,2237,2231,2237,4439,13933.0,6830000.0
2018-08-20,2237,2237,2231,2237,8500,13933.0,6830000.0
2018-08-21,2237,2237,2231,2237,9351,13933.0,6830000.0
2018-08-22,2237,2237,2237,2237,1202,13933.0,6830000.0
2018-08-23,2237,2237,2237,2237,12330,13933.0,6830000.0
2018-08-24,2237,2242,2231,2237,8440,13933.0,6830000.0
2018-08-27,2231,2237,2231,2237,44391,13933.0,6830000.0
2018-08-28,2242,2248,2237,2248,84604,14002.0,6830000.0
2018-08-29,2248,2248,2248,2248,4811,14002.0,6830000.0
2018-08-30,2248,2248,2248,2248,48,14002.0,6830000.0
2018-08-31,2248,2248,2248,2248,14563,14002.0,6830000.0
2018-09-03,2242,2242,2242,2243,42,13967.0,6830000.0
2018-09-04,2242,2259,2242,2248,12664,14002.0,6830000.0
2018-09-05,2248,2259,2248,2248,20999,14002.0,6830000.0
2018-09-06,2248,2259,2242,2243,8795,13967.0,6830000.0
2018-09-07,2242,2248,2242,2248,2537,14002.0,6830000.0
2018-09-10,2248,2248,2237,2237,38871,13933.0,6830000.0
2018-09-11,2242,2242,2242,2243,1528,13967.0,6830000.0
2018-09-12,2259,2259,2242,2243,4745,13967.0,6830000.0
2018-09-13,2248,2248,2248,2248,528,14002.0,6830000.0
2018-09-14,2248,2248,2242,2243,29,13967.0,6830000.0
2018-09-17,2237,2242,2237,2243,814,13967.0,6830000.0
2018-09-18,2242,2242,2242,2243,28,13967.0,6830000.0
2018-09-19,2237,2248,2237,2243,146,13967.0,6830000.0
2018-09-20,2242,2248,2242,2248,3301,14002.0,6830000.0
