큐로홀딩스(051780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-12-07,8947,8972,8013,8630,1568130,22195.0,12296499.0
2005-12-08,8791,9916,8791,9918,1911870,25515.0,12296499.0
2005-12-09,9918,11235,9085,9585,2761091,24654.0,12296499.0
2005-12-12,9586,10379,9253,9655,1395569,24839.0,12296499.0
2005-12-13,9897,10280,9130,9198,1018361,23671.0,12296499.0
2005-12-14,9035,10561,8727,10561,3440518,27175.0,12296499.0
2005-12-15,10801,12143,10609,11710,3097862,30126.0,12296499.0
2005-12-16,11005,11480,9971,10423,1595378,26806.0,12296499.0
2005-12-19,10418,11352,9726,10035,1941362,25823.0,12296499.0
2005-12-20,9753,10378,9636,9945,1192431,25577.0,12296499.0
2005-12-21,10133,11042,9750,9752,1626377,25085.0,12296499.0
2005-12-22,9897,10164,8705,9080,1061765,23363.0,12296499.0
2005-12-23,9089,9231,8439,8748,755986,22503.0,12296499.0
2005-12-26,8781,9331,8564,8748,968932,22503.0,12296499.0
2005-12-27,8913,9180,8221,8506,774412,21888.0,12296499.0
2005-12-28,8388,9755,8012,9080,1514938,23363.0,12296499.0
2005-12-29,8968,9418,8609,8893,721764,22871.0,12296499.0
2006-01-02,9126,10201,9126,10201,1085812,26253.0,12296499.0
2006-01-03,11471,11738,11304,11731,1219771,30188.0,12296499.0
2006-01-04,13480,13480,11046,11039,2621745,28405.0,12296499.0
2006-01-05,10752,11785,9751,10035,4646682,25823.0,12296499.0
2006-01-06,10210,10277,9443,9585,1506009,24654.0,12296499.0
2006-01-09,9590,9857,9040,9108,1445610,23425.0,12296499.0
2006-01-10,9180,9447,9038,9322,1399455,23978.0,12296499.0
2006-01-11,9327,9419,8677,8845,1096840,22749.0,12296499.0
2006-01-12,8781,9190,8706,9108,645676,23425.0,12296499.0
2006-01-13,8919,9202,8894,9011,755957,23179.0,12296499.0
2006-01-16,9175,10250,9133,9752,2551618,25085.0,12296499.0
2006-01-17,9608,9725,8291,8533,1238668,21949.0,12296499.0
2006-01-18,8554,8704,7461,7980,993930,20535.0,12296499.0
2006-01-19,7933,8200,7508,7793,796959,20043.0,12296499.0
2006-01-20,7744,7961,6644,6644,1250561,17092.0,12296499.0
2006-01-23,6169,6453,5661,5661,1123733,14571.0,12296499.0
2006-01-24,5596,5763,4978,5689,1124652,14633.0,12296499.0
2006-01-25,5694,6244,5644,5904,1278010,15186.0,12296499.0
2006-01-26,5888,6797,5863,6789,1422800,17461.0,12296499.0
2006-01-27,6978,7462,6887,7122,1169108,18322.0,12296499.0
2006-01-31,7228,7344,6077,6886,630663,17707.0,12296499.0
2006-02-01,6813,7005,6071,6139,662174,15801.0,12296499.0
2006-02-02,6311,6594,5952,6596,586708,16969.0,12296499.0
2006-02-03,6359,6451,5976,6118,323634,15740.0,12296499.0
2006-02-06,6123,6698,6006,6333,745909,16293.0,12296499.0
2006-02-07,6474,7265,6474,7267,2128000,18691.0,12296499.0
2006-02-08,7168,7335,6760,6928,932855,17830.0,12296499.0
2006-02-09,7174,7907,6982,7267,2262908,18691.0,12296499.0
2006-02-10,7364,7556,6939,7481,785511,19244.0,12296499.0
2006-02-13,7574,7574,6791,7101,822343,18260.0,12296499.0
2006-02-14,7131,7248,6939,7073,459418,18199.0,12296499.0
2006-02-15,7269,7269,6602,6644,568489,17092.0,12296499.0
2006-02-16,6405,6672,6338,6547,528073,16846.0,12296499.0
2006-02-17,6619,6835,6577,6644,604810,17092.0,12296499.0
2006-02-20,6644,6935,6602,6644,638995,17092.0,12296499.0
2006-02-21,6862,7462,6862,7122,1264912,18322.0,12296499.0
2006-02-22,7123,7365,6890,7025,706718,18076.0,12296499.0
2006-02-23,7174,7241,6958,7101,605613,18260.0,12296499.0
2006-02-24,7125,7459,7100,7219,850006,18568.0,12296499.0
2006-02-27,7317,7359,7050,7219,664305,18568.0,12296499.0
2006-02-28,7299,7299,6915,7025,481315,18076.0,12296499.0
2006-03-02,7131,7465,7131,7315,1024154,18814.0,12296499.0
2006-03-03,7309,7309,6733,7142,849042,18383.0,12296499.0
2006-03-06,6940,7132,6890,6907,401222,17768.0,12296499.0
2006-03-07,6839,6939,6389,6381,607477,16416.0,12296499.0
2006-03-08,6375,6525,6208,6450,328217,16600.0,12296499.0
2006-03-09,6557,6799,6440,6575,343320,16908.0,12296499.0
2006-03-10,6286,6745,6286,6430,441515,16539.0,12296499.0
2006-03-13,6691,7383,6600,7385,771791,18998.0,12296499.0
2006-03-14,7653,7936,7178,7578,2047480,19490.0,12296499.0
2006-03-15,7553,8462,7553,7980,2498392,20535.0,12296499.0
2006-03-16,8180,8180,7513,7648,811980,19674.0,12296499.0
2006-03-17,7704,8563,7371,7364,1841307,18937.0,12296499.0
2006-03-20,7312,8104,7270,7814,890531,20105.0,12296499.0
2006-03-21,8013,8397,7488,7648,1648079,19674.0,12296499.0
2006-03-22,7528,7745,7119,7288,656169,18752.0,12296499.0
2006-03-23,7437,7937,7220,7696,1549395,19797.0,12296499.0
2006-03-24,7538,8230,7413,7890,1927812,20289.0,12296499.0
2006-03-27,8059,9059,7892,9059,3005108,23302.0,12296499.0
2006-03-28,9661,9803,8561,8963,5261197,23056.0,12296499.0
2006-03-29,8844,9728,8703,8963,4204533,23056.0,12296499.0
2006-03-30,9184,9517,8109,8367,2645265,21519.0,12296499.0
2006-03-31,8201,8485,8034,8485,1588563,21826.0,12296499.0
2006-04-03,8564,8756,8180,8174,1629758,21027.0,12296499.0
2006-04-04,8317,8867,8267,8817,2054132,22687.0,12296499.0
2006-04-05,9037,9204,8537,8554,1426273,22011.0,12296499.0
2006-04-06,8727,8819,8435,8437,928666,21703.0,12296499.0
2006-04-07,8560,8768,8268,8603,802670,22134.0,12296499.0
2006-04-10,8535,9394,8419,9011,2078605,23179.0,12296499.0
2006-04-11,9125,9458,8791,8983,1021096,23117.0,12296499.0
2006-04-12,9181,9856,9114,9848,1282266,25331.0,12296499.0
2006-04-13,9854,10045,9587,9897,953133,25454.0,12296499.0
2006-04-14,9793,9918,9459,9461,932073,24347.0,12296499.0
2006-04-17,9382,9423,9065,9108,979474,23425.0,12296499.0
2006-04-18,9080,9246,8796,9198,1049960,23671.0,12296499.0
2006-04-19,9343,9368,8601,8603,669499,22134.0,12296499.0
2006-04-20,8588,8588,8130,8222,1080567,21150.0,12296499.0
2006-04-21,8272,8422,8130,8174,550211,21027.0,12296499.0
2006-04-24,8201,8417,7867,8319,605310,21396.0,12296499.0
2006-04-25,7848,7865,7081,7073,1330147,18199.0,12296499.0
2006-04-26,6385,6552,6101,6360,2237790,16354.0,12296499.0
2006-04-27,6409,6793,6409,6526,1102098,16785.0,12296499.0
2006-04-28,6363,6647,6313,6547,475288,16846.0,12296499.0
2006-05-02,6461,7537,6461,7530,1402444,19367.0,12296499.0
2006-05-03,7577,7844,7077,7336,1046271,18875.0,12296499.0
2006-05-04,7340,7699,7174,7267,562178,18691.0,12296499.0
2006-05-08,7414,7490,6797,6789,707850,17461.0,12296499.0
2006-05-09,6787,7796,6645,7648,1180027,19674.0,12296499.0
2006-05-10,8030,8797,7996,8340,1217570,14817.0,12296499.0
2006-05-11,8314,8480,7580,7890,744141,14018.0,12296499.0
2006-05-12,7790,7999,7623,7682,341414,13649.0,12296499.0
2006-05-15,7622,7964,7272,7440,447003,13219.0,12296499.0
2006-05-16,7446,7822,7205,7198,396163,12788.0,12296499.0
2006-05-17,7205,7822,7063,7405,220724,13157.0,12296499.0
2006-05-18,7409,7409,6850,6852,255027,12174.0,12296499.0
2006-05-19,6755,7822,6721,7440,421391,13219.0,12296499.0
2006-05-22,7479,8555,7479,8340,1683872,14817.0,12296499.0
2006-05-23,8407,8407,7682,8167,505506,14510.0,12296499.0
2006-05-24,8171,9105,8138,8790,1255393,15617.0,12296499.0
2006-05-25,8799,8933,8315,8374,294698,14879.0,12296499.0
2006-05-26,8653,8761,8236,8513,333489,15125.0,12296499.0
2006-05-29,8375,8584,7817,7959,438060,14141.0,12296499.0
2006-05-30,7959,8067,7267,7509,326622,13342.0,12296499.0
2006-06-01,7620,7620,7336,7578,345483,13465.0,12296499.0
2006-06-02,7544,7652,7094,7129,417872,12665.0,12296499.0
2006-06-05,7025,7267,6850,6852,337097,12174.0,12296499.0
2006-06-07,6433,6849,5849,6125,210977,10882.0,12296499.0
2006-06-08,6094,7028,5610,6921,405070,12296.0,12296499.0
2006-06-09,6928,7370,6753,6921,251683,12296.0,12296499.0
2006-06-12,6786,7895,6786,7613,365299,13526.0,12296499.0
2006-06-13,7303,8311,7127,8063,310528,14325.0,12296499.0
2006-06-14,8234,8268,7651,8236,297066,14633.0,12296499.0
2006-06-15,8267,8967,8267,8651,531142,15371.0,12296499.0
2006-06-16,9006,9006,8480,8582,362982,15248.0,12296499.0
2006-06-19,8553,8862,8070,8270,194150,14694.0,12296499.0
2006-06-20,8172,8347,7897,8097,103453,14387.0,12296499.0
2006-06-21,7995,8345,7861,8063,295524,14325.0,12296499.0
2006-06-22,7655,7755,6887,6956,1343980,12358.0,12296499.0
2006-06-23,6884,7992,6850,7994,685634,14202.0,12296499.0
2006-06-26,7755,7863,7129,7648,1546235,27175.0,24592998.0
2006-06-27,7655,8172,7413,8097,1013268,28774.0,24592998.0
2006-06-28,7959,9310,7751,8928,4051966,31725.0,24592998.0
2006-06-29,8720,9070,8553,8720,1314311,30987.0,24592998.0
2006-06-30,9999,9999,9999,10001,281860,35537.0,24592998.0
2006-07-03,11496,11496,11079,11489,9039318,40824.0,24592998.0
2006-07-04,11802,12669,11077,11904,8557231,42300.0,24592998.0
2006-07-05,11492,13667,11283,12527,15392219,44513.0,24592998.0
2006-07-06,12809,13226,10666,10658,9117697,37873.0,24592998.0
2006-07-07,10966,11591,10349,11143,5705510,39595.0,24592998.0
2006-07-10,11010,12802,10802,12804,10329100,45497.0,24592998.0
2006-07-11,13252,14644,12877,13461,14582434,47833.0,24592998.0
2006-07-12,13465,14507,12048,13150,8595125,46727.0,24592998.0
2006-07-13,13011,13494,12427,12804,4023937,45497.0,24592998.0
2006-07-14,12355,13430,12188,12388,3947164,44021.0,24592998.0
2006-07-18,12048,12256,10697,11281,3360089,42099.0,25827565.0
2006-07-19,11420,12045,11012,11454,4056530,42745.0,25827565.0
2006-07-20,11873,12114,11289,11281,2179307,42099.0,25827565.0
2006-07-21,11254,11738,10971,11696,2502362,43649.0,25827565.0
2006-07-24,11772,13014,11564,12423,5132655,46360.0,25827565.0
2006-07-25,12531,12882,12048,12665,2726670,47264.0,25827565.0
2006-07-26,12703,12703,11902,11904,2112708,44423.0,25827565.0
2006-07-27,11837,12012,10970,11454,2088811,42745.0,25827565.0
2006-07-28,11289,11706,11047,11281,1392575,42099.0,25827565.0
2006-07-31,11354,11562,11012,11489,1276637,42874.0,25827565.0
2006-08-01,11383,11591,11074,11143,997359,41582.0,25827565.0
2006-08-02,10968,11110,10035,10035,1627551,37450.0,25827565.0
2006-08-03,10033,10483,9691,10208,1524582,38096.0,25827565.0
2006-08-04,10210,10385,9518,9585,1194829,35771.0,25827565.0
2006-08-07,9551,9792,8476,8651,2478071,32284.0,25827565.0
2006-08-08,8932,9216,8657,9066,2394923,33834.0,25827565.0
2006-08-09,8928,9170,8519,8963,1436974,33447.0,25827565.0
2006-08-10,9133,10141,9066,9551,4549983,35642.0,25827565.0
2006-08-11,9558,9625,9041,9066,959751,33834.0,25827565.0
2006-08-14,9170,9312,8653,8720,703339,32543.0,25827565.0
2006-08-16,8797,9247,8797,8997,1126204,33576.0,25827565.0
2006-08-17,9172,9280,8688,8790,839946,32801.0,25827565.0
2006-08-18,8764,8972,8347,8547,1079873,31897.0,25827565.0
2006-08-21,8793,9134,8684,8686,1104976,32414.0,25827565.0
2006-08-22,8757,8999,8516,8859,711967,33059.0,25827565.0
2006-08-23,8972,9380,8930,8997,1366898,33576.0,25827565.0
2006-08-24,9007,9383,8866,9066,824365,33834.0,25827565.0
2006-08-25,9069,9211,8828,8963,659722,33447.0,25827565.0
2006-08-28,8999,10274,8582,10001,2733411,37321.0,25827565.0
2006-08-29,9968,9968,9276,9343,1293922,34867.0,25827565.0
2006-08-30,9451,9484,8892,9136,809056,34092.0,25827565.0
2006-08-31,9132,9274,8857,8859,804703,33059.0,25827565.0
2006-09-01,8897,9731,8897,9239,2253991,34480.0,25827565.0
2006-09-04,9315,9415,9107,9274,962826,34609.0,25827565.0
2006-09-05,9314,9797,9280,9724,1492076,36288.0,25827565.0
2006-09-06,9764,9972,9488,9482,943288,35384.0,25827565.0
2006-09-07,9451,9826,9376,9793,966630,36546.0,25827565.0
2006-09-08,9832,10182,9624,9966,1350979,37192.0,25827565.0
2006-09-11,10383,10800,10208,10243,2373537,38225.0,25827565.0
2006-09-12,10181,10247,9589,9689,995836,36159.0,25827565.0
2006-09-13,9764,10006,9488,9482,829849,35384.0,25827565.0
2006-09-14,9583,9825,9450,9758,1369713,36417.0,25827565.0
2006-09-15,9826,10243,9760,10035,1535270,37450.0,25827565.0
2006-09-18,10143,10559,10068,10278,1865562,38354.0,25827565.0
2006-09-19,10112,10279,9795,9897,1085246,36933.0,25827565.0
2006-09-20,9901,10143,9860,10035,901370,37450.0,25827565.0
2006-09-21,10182,10249,9974,9966,792158,37192.0,25827565.0
2006-09-22,9829,9904,9170,9205,994417,34351.0,25827565.0
2006-09-25,9210,9377,8926,8928,650631,33318.0,25827565.0
2006-09-26,9103,9137,8586,8720,761347,32543.0,25827565.0
2006-09-27,8757,8924,8757,8859,535362,33059.0,25827565.0
2006-09-28,8926,9001,8793,8928,346914,33318.0,25827565.0
2006-09-29,9001,9377,8826,8928,916013,33318.0,25827565.0
2006-10-02,9003,9003,8720,8720,353239,32543.0,25827565.0
2006-10-04,8655,8763,8029,8305,573328,30993.0,25827565.0
2006-10-09,8101,8476,7059,7059,1178947,26344.0,25827565.0
2006-10-10,7057,7924,6924,7717,826310,28798.0,25827565.0
2006-10-11,7575,7925,7475,7509,454171,28023.0,25827565.0
2006-10-12,7508,7992,7508,7959,556292,29702.0,25827565.0
2006-10-13,8239,8272,7822,8097,473324,30218.0,25827565.0
2006-10-16,8172,8314,8072,8097,458749,30218.0,25827565.0
2006-10-17,8239,8272,7755,7890,435280,29443.0,25827565.0
2006-10-18,7959,8025,7750,7994,347265,29831.0,25827565.0
2006-10-19,8342,9167,8342,8651,4307129,32284.0,25827565.0
2006-10-20,8649,9032,8374,8409,1049249,31380.0,25827565.0
2006-10-23,8588,8688,8205,8305,867958,30993.0,25827565.0
2006-10-24,8342,8651,8234,8651,905070,32284.0,25827565.0
2006-10-25,8763,8863,8313,8305,905053,30993.0,25827565.0
2006-10-26,8312,8445,8203,8270,386206,30864.0,25827565.0
2006-10-27,8378,8412,7928,8063,434861,30089.0,25827565.0
2006-10-30,8138,8138,7863,7855,289123,29314.0,25827565.0
2006-10-31,7925,8200,7859,7959,243514,29702.0,25827565.0
2006-11-01,8028,8312,8028,8270,393385,30864.0,25827565.0
2006-11-02,8168,8443,8101,8236,293771,30735.0,25827565.0
2006-11-03,8380,8380,8105,8340,212538,31122.0,25827565.0
2006-11-06,8343,8343,8101,8236,240750,30735.0,25827565.0
2006-11-07,8167,8442,8167,8444,520229,31510.0,25827565.0
2006-11-08,8653,9070,8520,8513,1666373,31768.0,25827565.0
2006-11-09,8553,8795,8445,8755,484463,32672.0,25827565.0
2006-11-10,8796,8972,8588,8790,536999,32801.0,25827565.0
2006-11-13,9069,10111,8969,10105,4409672,37708.0,25827565.0
2006-11-14,10450,11108,9725,10208,7761967,38096.0,25827565.0
2006-11-15,10566,10733,9866,9966,5275827,37192.0,25827565.0
2006-11-16,10174,10383,9824,10001,2830322,37321.0,25827565.0
2006-11-17,9966,9966,9408,9551,2082279,35642.0,25827565.0
2006-11-20,9762,10454,9695,9897,4761497,36933.0,25827565.0
2006-11-21,9860,10068,9518,10070,1540432,37579.0,25827565.0
2006-11-22,10314,10873,10181,10174,4100221,37967.0,25827565.0
2006-11-23,10039,10181,9589,9931,1177220,37063.0,25827565.0
2006-11-24,9936,9936,9520,9620,835453,35900.0,25827565.0
2006-11-27,9587,9904,9345,9897,908843,36933.0,25827565.0
2006-11-28,9556,9764,9347,9724,1018329,36288.0,25827565.0
2006-11-29,9760,10210,9376,9378,1408596,34996.0,25827565.0
2006-11-30,9554,9554,9070,9412,933832,35125.0,25827565.0
2006-12-01,9522,9864,9247,9482,801139,35384.0,25827565.0
2006-12-04,9482,9549,9240,9309,480774,34738.0,25827565.0
2006-12-05,9557,9557,9107,9274,955747,34609.0,25827565.0
2006-12-06,9211,9378,8795,9170,861878,34222.0,25827565.0
2006-12-07,9137,9312,8762,8755,695130,32672.0,25827565.0
2006-12-08,8622,8722,8071,8340,1390162,31122.0,25827565.0
2006-12-11,8205,8413,8138,8305,691212,30993.0,25827565.0
2006-12-12,8649,9549,8649,9551,5689887,35642.0,25827565.0
2006-12-13,9830,10181,9213,9482,4562915,35384.0,25827565.0
2006-12-14,9376,9584,8617,8651,2915921,32284.0,25827565.0
2006-12-15,8653,8828,8478,8755,1241617,32672.0,25827565.0
2006-12-18,8894,8928,8478,8478,1174909,31639.0,25827565.0
2006-12-19,8474,8582,8341,8409,758926,31380.0,25827565.0
2006-12-20,8347,8480,8238,8340,933643,31122.0,25827565.0
2006-12-21,8311,8378,8028,8028,975209,29960.0,25827565.0
2006-12-22,8031,8799,7898,8132,1992331,30347.0,25827565.0
2006-12-26,8068,8201,7751,7751,796112,28927.0,25827565.0
2006-12-27,7892,7892,7509,7509,707235,28023.0,25827565.0
2006-12-28,7509,7817,7509,7544,623487,28152.0,25827565.0
2007-01-02,7721,8030,7688,7855,871644,29314.0,25827565.0
2007-01-03,7892,8101,7784,7994,378933,29831.0,25827565.0
2007-01-04,7998,8173,7823,8132,569902,30347.0,25827565.0
2007-01-05,8236,9212,8203,8755,1628638,32672.0,25827565.0
2007-01-08,8899,9141,8240,8374,1031243,31251.0,25827565.0
2007-01-09,8447,8622,8171,8340,550876,31122.0,25827565.0
2007-01-10,8311,8378,7861,8063,533310,30089.0,25827565.0
2007-01-11,8136,8169,7786,7786,448445,29056.0,25827565.0
2007-01-12,7784,8101,7784,7994,575455,29831.0,25827565.0
2007-01-15,8065,8265,7924,8167,453158,30477.0,25827565.0
2007-01-16,8170,8270,7895,8270,668793,30864.0,25827565.0
2007-01-17,8347,8380,7964,8097,486837,30218.0,25827565.0
2007-01-18,8100,8267,7959,7959,386845,29702.0,25827565.0
2007-01-19,7790,7790,7448,7475,879047,27894.0,25827565.0
2007-01-22,7513,7722,7413,7405,421113,27635.0,25827565.0
2007-01-23,7413,7413,7171,7198,512227,26861.0,25827565.0
2007-01-24,7204,7413,7096,7163,588587,26732.0,25827565.0
2007-01-25,7274,7340,7207,7232,483009,26990.0,25827565.0
2007-01-26,7096,7271,7096,7198,240980,26861.0,25827565.0
2007-01-29,7204,7304,7171,7163,307308,26732.0,25827565.0
2007-01-30,7233,7408,7200,7302,272494,27248.0,25827565.0
2007-01-31,7307,7415,6998,7025,428396,26215.0,25827565.0
2007-02-01,7065,7173,6965,6990,339389,26086.0,25827565.0
2007-02-02,7065,7207,7032,7025,521402,26215.0,25827565.0
2007-02-05,7092,7201,7059,7094,319230,26473.0,25827565.0
2007-02-06,7090,7365,7057,7267,535020,27119.0,25827565.0
2007-02-07,7302,7302,7127,7129,384621,26602.0,25827565.0
2007-02-08,7202,7269,7060,7129,435301,26602.0,25827565.0
2007-02-09,7132,7374,7098,7232,455579,26990.0,25827565.0
2007-02-12,7265,7265,7124,7267,237522,27119.0,25827565.0
2007-02-13,7271,7722,7205,7405,1052522,27635.0,25827565.0
2007-02-14,7511,7719,7302,7336,729981,27377.0,25827565.0
2007-02-15,7372,7547,7338,7440,363911,27765.0,25827565.0
2007-02-16,7371,7446,7063,7163,560293,26732.0,25827565.0
2007-02-20,7130,7305,7096,7198,336534,26861.0,25827565.0
2007-02-21,7128,7128,6752,6886,962316,25823.0,25952365.0
2007-02-22,6930,6963,6721,6748,446184,25304.0,25952365.0
2007-02-23,6784,6817,6576,6609,959530,24785.0,25952365.0
2007-02-26,6682,7099,6682,6782,757455,25433.0,25952365.0
2007-02-27,6965,7791,6931,7025,4854983,26342.0,25952365.0
2007-02-28,6340,6757,6306,6575,642193,24655.0,25952365.0
2007-03-02,6581,6790,6481,6540,1613935,24525.0,25952365.0
2007-03-05,6477,6511,6161,6229,1113898,23357.0,25952365.0
2007-03-06,6271,6405,6230,6263,738065,23487.0,25952365.0
2007-03-07,6335,6402,6194,6194,608324,23227.0,25952365.0
2007-03-08,6225,6300,6125,6125,561140,22968.0,25952365.0
2007-03-09,6196,6229,6029,6056,605142,22708.0,25952365.0
2007-03-12,6031,6165,5923,6090,577880,22838.0,25952365.0
2007-03-13,6198,6481,6198,6333,1115323,23746.0,25952365.0
2007-03-14,6225,6542,6192,6402,634302,24006.0,25952365.0
2007-03-15,6512,6754,6404,6506,1021935,24395.0,25952365.0
2007-03-16,6434,6675,6400,6402,733784,24006.0,25952365.0
2007-03-19,6511,6578,6369,6436,798876,24136.0,25952365.0
2007-03-20,6581,6682,6373,6540,790949,24525.0,25952365.0
2007-03-21,6542,6542,6300,6367,636437,23876.0,25952365.0
2007-03-22,6438,6480,6271,6263,564947,23487.0,25952365.0
2007-03-23,6269,6336,6094,6229,500844,23357.0,25952365.0
2007-03-26,6225,6367,6158,6367,520992,23876.0,25952365.0
2007-03-27,6370,6579,6337,6471,840524,24265.0,25952365.0
2007-03-28,6542,6575,6334,6402,588756,24006.0,25952365.0
2007-03-29,6367,6475,6334,6402,451058,24006.0,25952365.0
2007-03-30,6434,6542,6367,6402,595991,24006.0,25952365.0
2007-04-02,6438,6721,6338,6713,1105684,25174.0,25952365.0
2007-04-03,6682,6790,6548,6575,657942,24655.0,25952365.0
2007-04-04,6648,6724,6548,6575,601647,24655.0,25952365.0
2007-04-05,6644,7411,6644,6921,3394774,25952.0,25952365.0
2007-04-06,6127,6578,5885,6229,4001763,23357.0,25952365.0
2007-04-09,6300,6300,5983,6160,1484244,23098.0,25952365.0
2007-04-10,6229,6229,6063,6056,883709,22708.0,25952365.0
2007-04-11,6063,6096,5954,6056,1073400,22708.0,25952365.0
2007-04-12,6031,6132,5990,6090,758208,22838.0,25952365.0
2007-04-13,6098,6273,6031,6090,733917,22838.0,25952365.0
2007-04-16,6129,6305,6096,6263,885708,23487.0,25952365.0
2007-04-17,6333,6433,6192,6367,933392,23876.0,25952365.0
2007-04-18,6400,6642,6367,6367,1018961,23876.0,25952365.0
2007-04-19,6374,6374,6065,6090,780077,22838.0,25952365.0
2007-04-20,6060,6369,6060,6194,638602,23227.0,25952365.0
2007-04-23,6191,6265,6091,6125,874688,22968.0,25952365.0
2007-04-24,6915,7040,6874,7042,1625221,21930.0,25952365.0
2007-04-25,6791,6916,6500,6500,2051306,20243.0,25952365.0
2007-04-26,6540,6582,6165,6167,671196,19205.0,25952365.0
2007-04-27,6165,6374,6082,6292,318865,19594.0,25952365.0
2007-04-30,6250,6375,6083,6250,304269,19464.0,25952365.0
2007-05-02,6249,6457,6249,6417,470294,19983.0,25952365.0
2007-05-03,6457,6582,6415,6417,378076,19983.0,25952365.0
2007-05-04,6457,6707,6415,6667,497853,20762.0,25952365.0
2007-05-07,6749,6874,6707,6792,508906,21151.0,25952365.0
2007-05-08,6790,6833,6625,6750,389389,21021.0,25952365.0
2007-05-09,6708,6833,6666,6750,233204,21021.0,25952365.0
2007-05-10,6749,6790,6540,6542,369529,20373.0,25952365.0
2007-05-11,6583,7083,6375,6708,1117198,20892.0,25952365.0
2007-05-14,6707,6915,6582,6667,531966,20762.0,25952365.0
2007-05-15,6666,6708,6500,6500,383553,20243.0,25952365.0
2007-05-16,6583,6583,6375,6500,231491,20243.0,25952365.0
2007-05-17,6500,6541,6333,6458,337700,20113.0,25952365.0
2007-05-18,6500,6791,6250,6458,1209869,20113.0,25952365.0
2007-05-21,6583,6583,5958,6000,1008310,18686.0,25952365.0
2007-05-22,6166,6416,6083,6208,1576883,19335.0,25952365.0
2007-05-23,6249,6665,6124,6292,3352550,19594.0,25952365.0
2007-05-25,6333,6416,5583,5583,812833,17388.0,25952365.0
2007-05-28,5874,6415,5874,6417,2457512,19983.0,25952365.0
2007-05-29,6374,6415,5957,6167,2819369,19205.0,25952365.0
2007-05-30,6291,6791,6000,6375,1554289,19854.0,25952365.0
2007-05-31,6583,6583,6166,6333,516816,19724.0,25952365.0
2007-06-01,6332,6415,6124,6167,450341,19205.0,25952365.0
2007-06-04,6166,6416,5958,6000,431921,18686.0,25952365.0
2007-06-05,5916,6500,5833,6083,3782085,18945.0,25952365.0
2007-06-07,5999,6165,5874,6042,629384,18815.0,25952365.0
2007-06-08,5791,5916,5666,5750,1601943,17907.0,25952365.0
2007-06-11,5916,6083,5791,5958,869371,18556.0,25952365.0
2007-06-12,5875,5916,5666,5833,1726956,30767.0,43952365.0
2007-06-13,5832,5957,5749,5917,1260515,31206.0,43952365.0
2007-06-14,5916,6083,5875,5958,1089318,31426.0,43952365.0
2007-06-15,6000,6041,5875,5875,1193099,30986.0,43952365.0
2007-06-18,5916,6041,5875,6000,1255292,31646.0,43952365.0
2007-06-19,6082,6457,6040,6167,3050035,32525.0,43952365.0
2007-06-20,6207,6999,6207,6792,6556728,35821.0,43952365.0
2007-06-21,6916,7041,6500,6958,2668853,36700.0,43952365.0
2007-06-22,7041,8000,7041,8000,6790141,42194.0,43952365.0
2007-06-25,9165,9165,9165,9167,268459,48348.0,43952365.0
2007-06-26,10540,10540,9124,10542,30775589,55600.0,43952365.0
2007-06-27,10291,10625,9000,9000,12962932,47469.0,43952365.0
2007-06-28,8791,9000,7958,8500,13219100,44831.0,43952365.0
2007-06-29,8416,9083,8125,8125,7499525,42854.0,43952365.0
2007-07-02,8041,8166,7625,7625,6129117,40216.0,43952365.0
2007-07-03,7791,8750,7791,8750,10597774,46150.0,43952365.0
2007-07-04,8916,9208,8249,8333,9187453,43952.0,43952365.0
2007-07-05,8458,8583,7833,7958,3471850,41975.0,43952365.0
2007-07-06,7916,8250,7750,8000,2300041,42194.0,43952365.0
2007-07-09,8499,9165,8499,9167,4244182,48348.0,43952365.0
2007-07-10,9582,9790,8082,8292,8670747,45021.0,45247327.0
2007-07-11,8416,9500,8166,9500,9868516,51582.0,45247327.0
2007-07-12,10000,10125,8583,8583,10912122,46605.0,45247327.0
2007-07-13,8832,9290,8665,8917,4181107,48415.0,45247327.0
2007-07-16,9166,9708,8916,9333,4673463,50677.0,45247327.0
2007-07-18,9583,10708,9291,10708,7440935,58143.0,45247327.0
2007-07-19,10499,12082,10290,11417,9652603,61989.0,45247327.0
2007-07-20,11583,11957,10791,11500,5053069,62441.0,45247327.0
2007-07-23,11332,12415,10540,10792,3767616,58595.0,45247327.0
2007-07-24,10541,11125,9458,9875,3656722,53618.0,45247327.0
2007-07-25,10040,11332,9957,10042,4402607,54523.0,45247327.0
2007-07-26,10750,11125,10125,10250,2496041,55654.0,45247327.0
2007-07-27,10041,10791,9583,10583,2345939,57464.0,45247327.0
2007-07-30,10250,11208,10250,10833,2425259,58822.0,45247327.0
2007-07-31,11500,12458,9833,10000,17122126,56023.0,46686175.0
2007-08-01,10499,10915,9874,10417,5971064,58358.0,46686175.0
2007-08-02,10666,11041,9833,10083,4449608,56490.0,46686175.0
2007-08-03,10250,10333,9416,9583,4113922,53689.0,46686175.0
2007-08-06,9250,10208,8583,9583,5782606,53689.0,46686175.0
2007-08-07,9790,9915,9249,9542,2900950,53456.0,46686175.0
2007-08-08,9540,9624,8915,8917,4002508,49954.0,46686175.0
2007-08-09,8916,9666,8500,9250,7278114,51822.0,46686175.0
