비엠티(086670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-14,8379,8379,8016,8247,32305,51900.0,6000000.0
2008-05-15,8541,8579,8102,8342,27060,52500.0,6000000.0
2008-05-16,8226,8560,8197,8361,15466,52620.0,6000000.0
2008-05-19,8569,8569,8159,8285,7338,52140.0,6000000.0
2008-05-20,8388,8388,8016,8142,6062,51240.0,6000000.0
2008-05-21,7692,8131,7692,8094,6598,50940.0,6000000.0
2008-05-22,7921,8092,7911,8094,3188,50940.0,6000000.0
2008-05-23,8092,8188,7959,7961,8693,50100.0,6000000.0
2008-05-26,7931,8055,6778,7255,9497,45660.0,6000000.0
2008-05-27,7358,7892,7206,7360,27187,46320.0,6000000.0
2008-05-28,7378,8093,7378,7493,42880,47160.0,6000000.0
2008-05-29,7560,7846,7560,7722,31639,48600.0,6000000.0
2008-05-30,7768,8197,7768,7980,41924,50220.0,6000000.0
2008-06-02,8007,8445,7845,8104,21741,51000.0,6000000.0
2008-06-03,8113,9314,8113,9314,50198,58620.0,6000000.0
2008-06-04,9323,9323,8770,9238,41916,58140.0,6000000.0
2008-06-05,9437,10581,9370,9677,225439,60900.0,6000000.0
2008-06-09,9723,9913,9341,9772,49090,61500.0,6000000.0
2008-06-10,10009,10581,9532,9915,74075,62400.0,6000000.0
2008-06-11,9914,10439,9533,10439,63268,65700.0,6000000.0
2008-06-12,10438,10438,9913,10392,50764,65400.0,6000000.0
2008-06-13,10486,10486,9724,9867,41900,62100.0,6000000.0
2008-06-16,9723,9770,8874,9534,84128,60000.0,6000000.0
2008-06-17,9484,9484,8817,8914,65286,56100.0,6000000.0
2008-06-18,9065,9418,8340,8533,71538,53700.0,6000000.0
2008-06-19,8197,8522,8026,8199,50250,51600.0,6000000.0
2008-06-20,8388,8750,8197,8752,74781,55080.0,6000000.0
2008-06-23,8580,8751,8227,8437,58563,53100.0,6000000.0
2008-06-24,8579,8674,7778,8104,59111,51000.0,6000000.0
2008-06-25,8246,8380,7769,8380,36518,52740.0,6000000.0
2008-06-26,8245,8560,8054,8266,51790,52020.0,6000000.0
2008-06-27,8208,8208,7960,8113,29068,51060.0,6000000.0
2008-06-30,8008,8103,7655,7722,38027,48600.0,6000000.0
2008-07-01,7549,7959,7387,7961,49890,50100.0,6000000.0
2008-07-02,8103,8103,7417,8008,34581,50400.0,6000000.0
2008-07-03,7816,7816,7482,7818,50628,49200.0,6000000.0
2008-07-04,7912,7912,7436,7722,34293,48600.0,6000000.0
2008-07-07,7625,7721,7397,7627,38066,48000.0,6000000.0
2008-07-08,7741,7807,7207,7417,39218,46680.0,6000000.0
2008-07-09,7854,7854,7254,7379,42829,46440.0,6000000.0
2008-07-10,7197,7388,6273,6702,93278,42180.0,6000000.0
2008-07-11,6663,6949,6292,6673,104524,42000.0,6000000.0
2008-07-14,6864,6949,6530,6673,31024,42000.0,6000000.0
2008-07-15,6682,6796,6319,6464,31473,40680.0,6000000.0
2008-07-16,6463,6473,6091,6368,17047,40080.0,6000000.0
2008-07-17,6387,6845,6339,6759,33011,42540.0,6000000.0
2008-07-18,6786,7044,6777,6855,31699,43140.0,6000000.0
2008-07-21,6816,7235,6816,7007,51539,44100.0,6000000.0
2008-07-22,7101,7234,6825,7055,19012,44400.0,6000000.0
2008-07-23,7054,7197,6969,7131,20442,44880.0,6000000.0
2008-07-24,7034,7225,7006,7103,31523,44700.0,6000000.0
2008-07-25,7226,7226,6959,7112,14530,44760.0,6000000.0
2008-07-28,7245,7245,6959,7045,16986,44340.0,6000000.0
2008-07-29,7225,7225,6863,7198,14332,45300.0,6000000.0
2008-07-30,7388,7388,7197,7255,10333,45660.0,6000000.0
2008-07-31,7378,8093,7378,7722,23070,48600.0,6000000.0
2008-08-01,7674,8036,7674,8008,26171,50400.0,6000000.0
2008-08-04,8666,8666,7769,7779,29675,48960.0,6000000.0
2008-08-05,7778,7949,7454,7808,7872,49140.0,6000000.0
2008-08-06,7930,7930,7530,7751,12902,48780.0,6000000.0
2008-08-07,7625,7816,7397,7446,13559,46860.0,6000000.0
2008-08-08,7397,7597,7196,7570,7867,47640.0,6000000.0
2008-08-11,7893,8103,7531,7779,62808,48960.0,6000000.0
2008-08-12,7892,7911,7625,7770,24163,48900.0,6000000.0
2008-08-13,7626,7750,7455,7722,26153,48600.0,6000000.0
2008-08-14,7493,7750,7417,7417,22243,46680.0,6000000.0
2008-08-18,7369,7607,7340,7474,4218,47040.0,6000000.0
2008-08-19,7474,7712,7226,7512,11533,47280.0,6000000.0
2008-08-20,7598,7607,7340,7579,3639,47700.0,6000000.0
2008-08-21,7722,7722,7407,7579,11114,47700.0,6000000.0
2008-08-22,7579,7579,7340,7579,9732,47700.0,6000000.0
2008-08-25,7712,7712,7436,7579,7582,47700.0,6000000.0
2008-08-26,6720,7520,6720,7484,34518,47100.0,6000000.0
2008-08-27,7339,7482,6815,7284,14529,45840.0,6000000.0
2008-08-28,7426,7426,7131,7369,18533,46380.0,6000000.0
2008-08-29,7368,7625,7244,7246,8137,45600.0,6000000.0
2008-09-01,6969,7293,6969,7226,5161,45480.0,6000000.0
2008-09-02,6872,7187,6605,7055,9237,44400.0,6000000.0
2008-09-03,7007,7235,6740,7207,15895,45360.0,6000000.0
2008-09-04,7207,7207,6816,7045,23304,44340.0,6000000.0
2008-09-05,6930,7245,6930,7150,10469,45000.0,6000000.0
2008-09-08,7149,7273,7063,7198,19117,45300.0,6000000.0
2008-09-09,7064,7293,7026,7150,10944,45000.0,6000000.0
2008-09-10,7264,7483,7102,7455,9014,46920.0,6000000.0
2008-09-11,7455,8275,7455,7846,8266,49380.0,6000000.0
2008-09-12,7873,8083,7740,7770,11669,48900.0,6000000.0
2008-09-16,7530,7530,6767,7408,15988,46620.0,6000000.0
2008-09-17,7588,7588,7178,7226,7406,45480.0,6000000.0
2008-09-18,7054,7235,6778,6778,7525,42660.0,6000000.0
2008-09-19,6864,7331,6864,6864,9631,43200.0,6000000.0
2008-09-22,7140,7140,6864,6902,5242,43440.0,6000000.0
2008-09-23,6778,6940,6768,6864,6231,43200.0,6000000.0
2008-09-24,6786,6891,6786,6855,4166,43140.0,6000000.0
2008-09-25,6959,6997,6797,6864,10063,43200.0,6000000.0
2008-09-26,7149,7892,6968,7522,48146,47340.0,6000000.0
2008-09-29,8475,8475,7436,7560,29830,47580.0,6000000.0
2008-09-30,6673,7226,6673,7226,27950,45480.0,6000000.0
2008-10-01,7245,7426,6959,6969,16205,43860.0,6000000.0
2008-10-02,7150,7150,6892,6959,6785,43800.0,6000000.0
2008-10-06,6959,7073,6778,6969,8759,43860.0,6000000.0
2008-10-07,6777,7053,6739,7017,14566,44160.0,6000000.0
2008-10-08,7007,7007,6101,6673,17993,42000.0,6000000.0
2008-10-09,6806,6806,6387,6683,15927,42060.0,6000000.0
2008-10-10,6673,6673,5691,6254,22519,39360.0,6000000.0
2008-10-13,6262,6653,6262,6483,6131,40800.0,6000000.0
2008-10-14,6720,6958,6643,6950,13094,43740.0,6000000.0
2008-10-15,7034,7034,6682,6769,11689,42600.0,6000000.0
2008-10-16,6100,6634,6100,6178,8443,38880.0,6000000.0
2008-10-17,6845,6845,6053,6292,4332,39600.0,6000000.0
2008-10-20,6673,6673,6101,6349,7879,39960.0,6000000.0
2008-10-21,6530,6530,6196,6387,8793,40200.0,6000000.0
2008-10-22,6368,6368,5777,6044,11130,38040.0,6000000.0
2008-10-23,5909,5909,5261,5663,15618,35640.0,6000000.0
2008-10-24,5767,5767,4814,4814,16299,30300.0,6000000.0
2008-10-27,4765,4765,4098,4624,16457,29100.0,6000000.0
2008-10-28,4595,5310,4099,5310,20808,33420.0,6000000.0
2008-10-29,5319,5815,4795,5310,20541,33420.0,6000000.0
2008-10-30,5624,6091,5119,6082,10460,38280.0,6000000.0
2008-10-31,6005,6329,5871,6092,4648,38340.0,6000000.0
2008-11-03,6129,6129,5547,5949,10525,37440.0,6000000.0
2008-11-04,5948,5948,5624,5939,4365,37380.0,6000000.0
2008-11-05,5938,6138,5728,5892,22464,37080.0,6000000.0
2008-11-06,5252,6006,5157,5701,14011,35880.0,6000000.0
2008-11-07,5251,5766,5204,5768,7387,36300.0,6000000.0
2008-11-10,5767,5815,5577,5672,2752,35700.0,6000000.0
2008-11-11,5719,5719,5375,5663,5316,35640.0,6000000.0
2008-11-12,5786,5786,5481,5615,3168,35340.0,6000000.0
2008-11-13,5519,5519,4976,5510,1356,34680.0,6000000.0
2008-11-14,5509,6062,5242,5339,10906,33600.0,6000000.0
2008-11-17,5272,5272,5138,5148,4830,32400.0,6000000.0
2008-11-18,5071,5214,4766,5043,8100,31740.0,6000000.0
2008-11-19,5232,5232,4861,5053,2043,31800.0,6000000.0
2008-11-20,4861,4861,4584,4824,2450,30360.0,6000000.0
2008-11-21,5051,5051,4727,4910,949,30900.0,6000000.0
2008-11-24,4580,5233,4580,4862,3972,30600.0,6000000.0
2008-11-25,4861,5099,4651,4710,11044,29640.0,6000000.0
2008-11-26,4622,4813,4527,4767,57488,30000.0,6000000.0
2008-11-27,4765,4765,4460,4462,42785,28080.0,6000000.0
2008-11-28,4641,4641,4265,4524,26312,28470.0,6000000.0
2008-12-01,4528,4528,4166,4166,16454,26220.0,6000000.0
2008-12-02,4099,4166,3908,4166,15165,26220.0,6000000.0
2008-12-03,4433,4433,4037,4385,4523,27600.0,6000000.0
2008-12-04,4541,4541,4270,4295,3783,27030.0,6000000.0
2008-12-05,4112,4279,3931,4276,9766,26910.0,6000000.0
2008-12-08,4461,4461,4128,4285,19905,26970.0,6000000.0
2008-12-09,4222,4279,4117,4171,11365,26250.0,6000000.0
2008-12-10,4079,4165,3955,4095,13799,25770.0,6000000.0
2008-12-11,4098,4422,3955,4424,28211,27840.0,6000000.0
2008-12-12,4356,4680,4294,4347,6325,27360.0,6000000.0
2008-12-15,4303,4546,4270,4357,17592,27420.0,6000000.0
2008-12-16,4337,4352,4251,4271,6830,26880.0,6000000.0
2008-12-17,4294,4437,4275,4352,11783,27390.0,6000000.0
2008-12-18,4461,4461,4304,4409,3419,27750.0,6000000.0
2008-12-19,4341,4565,4289,4381,5211,27570.0,6000000.0
2008-12-22,4289,4351,4255,4257,11521,26790.0,6000000.0
2008-12-23,4189,4260,4026,4257,7494,26790.0,6000000.0
2008-12-24,4247,4247,4123,4123,3385,25950.0,6000000.0
2008-12-26,4122,4208,4045,4138,2300,26040.0,6000000.0
2008-12-29,4060,4141,4060,4090,3951,25740.0,6000000.0
2008-12-30,4023,4194,3985,4004,7014,25200.0,6000000.0
2009-01-02,4098,4098,4003,4047,3317,25470.0,6000000.0
2009-01-05,4003,4079,3893,4028,6590,25350.0,6000000.0
2009-01-06,3999,4142,3999,4080,9920,25680.0,6000000.0
2009-01-07,4146,4146,4022,4133,10195,26010.0,6000000.0
2009-01-08,4093,4270,4093,4252,8260,26760.0,6000000.0
2009-01-09,4260,4341,4117,4252,7779,26760.0,6000000.0
2009-01-12,4237,4328,4018,4323,13774,27210.0,6000000.0
2009-01-13,4480,4480,4256,4347,5392,27360.0,6000000.0
2009-01-14,4471,4471,4156,4271,8933,26880.0,6000000.0
2009-01-15,4147,4356,4070,4223,13539,26580.0,6000000.0
2009-01-16,4289,4289,3926,4195,13810,26400.0,6000000.0
2009-01-19,4118,4685,4118,4557,38077,28680.0,6000000.0
2009-01-20,4556,4746,4270,4481,23865,28200.0,6000000.0
2009-01-21,4390,4480,4185,4242,16322,26700.0,6000000.0
2009-01-22,4418,4466,4242,4385,12843,27600.0,6000000.0
2009-01-23,4213,4447,4213,4323,9568,27210.0,6000000.0
2009-01-28,4337,4476,4290,4290,8356,27000.0,6000000.0
2009-01-29,4337,4337,4247,4247,7745,26730.0,6000000.0
2009-01-30,4256,4256,4018,4147,6401,26100.0,6000000.0
2009-02-02,4108,4166,4099,4104,5662,25830.0,6000000.0
2009-02-03,4099,4185,4046,4118,8679,25920.0,6000000.0
2009-02-04,4146,4231,4146,4157,6762,26160.0,6000000.0
2009-02-05,4056,4280,4023,4166,36268,26220.0,6000000.0
2009-02-06,4242,4333,4166,4290,21275,27000.0,6000000.0
2009-02-09,4536,4613,4308,4376,35572,27540.0,6000000.0
2009-02-10,4423,4595,4385,4595,23762,28920.0,6000000.0
2009-02-11,4518,4614,4394,4614,30153,29040.0,6000000.0
2009-02-12,4614,4700,4504,4614,37795,29040.0,6000000.0
2009-02-13,4622,4660,4536,4643,13391,29220.0,6000000.0
2009-02-16,4646,4699,4584,4586,17514,28860.0,6000000.0
2009-02-17,4556,4584,4446,4481,16652,28200.0,6000000.0
2009-02-18,4227,4470,4203,4214,23315,26520.0,6000000.0
2009-02-19,4218,4366,4213,4290,17943,27000.0,6000000.0
2009-02-20,4241,4332,4050,4276,14148,26910.0,6000000.0
2009-02-23,4194,4290,4194,4285,14578,26970.0,6000000.0
2009-02-24,4213,4271,4161,4228,6200,26610.0,6000000.0
2009-02-25,4290,4862,4199,4509,83158,28380.0,6000000.0
2009-02-26,4479,4765,4270,4405,22507,27720.0,6000000.0
2009-02-27,4337,4590,4337,4414,8625,27780.0,6000000.0
2009-03-02,4498,4575,4003,4481,12030,28200.0,6000000.0
2009-03-03,4256,4480,4256,4471,4913,28140.0,6000000.0
2009-03-04,4480,4528,4290,4347,11715,27360.0,6000000.0
2009-03-05,4461,4485,4337,4352,6923,27390.0,6000000.0
2009-03-06,4346,4355,4212,4357,17728,27420.0,6000000.0
2009-03-09,4389,5004,4351,4357,54322,27420.0,6000000.0
2009-03-10,4361,4466,4290,4347,8952,27360.0,6000000.0
2009-03-11,4556,4556,4270,4338,15761,27300.0,6000000.0
2009-03-12,4271,4404,4228,4228,27029,26610.0,6000000.0
2009-03-13,4290,4862,4290,4862,168011,30600.0,6000000.0
2009-03-16,5528,5585,5347,5587,106329,35160.0,6000000.0
2009-03-17,5538,5767,5233,5577,256473,35100.0,6000000.0
2009-03-18,5729,5891,5348,5434,109069,34200.0,6000000.0
2009-03-19,5566,5576,5070,5158,108866,32460.0,6000000.0
2009-03-20,5213,5461,5108,5177,54581,32580.0,6000000.0
2009-03-23,5272,5338,5129,5243,35136,33000.0,6000000.0
2009-03-24,5338,5977,5252,5367,85991,33780.0,6000000.0
2009-03-25,5367,6168,5329,6168,226193,38820.0,6000000.0
2009-03-26,6205,6262,5814,5911,152999,37200.0,6000000.0
2009-03-27,6130,6130,5786,6044,66205,38040.0,6000000.0
2009-03-30,6014,6481,5614,5911,116871,37200.0,6000000.0
2009-03-31,6053,6759,6053,6702,204583,42180.0,6000000.0
2009-04-01,6845,7131,6435,6864,172863,43200.0,6000000.0
2009-04-02,6978,6978,6702,6740,80464,42420.0,6000000.0
2009-04-03,6797,6797,6492,6635,42260,41760.0,6000000.0
2009-04-06,6911,6911,6454,6530,60010,41100.0,6000000.0
2009-04-07,6759,6759,5558,6473,41055,40740.0,6000000.0
2009-04-08,6473,6854,6225,6387,62016,40200.0,6000000.0
2009-04-09,6578,6578,6254,6530,61094,41100.0,6000000.0
2009-04-10,6549,6616,6320,6397,31644,40260.0,6000000.0
2009-04-13,6501,6959,6435,6816,67882,42900.0,6000000.0
2009-04-14,6768,7054,6578,6654,33119,41880.0,6000000.0
2009-04-15,6492,6578,6101,6273,32027,39480.0,6000000.0
2009-04-16,6329,6472,6100,6264,18519,39420.0,6000000.0
2009-04-17,6205,6472,5537,5587,43730,35160.0,6000000.0
2009-04-20,5691,6101,5653,5815,25015,36600.0,6000000.0
2009-04-21,5814,5909,5623,5892,11189,37080.0,6000000.0
2009-04-22,5910,6149,5910,5987,16919,37680.0,6000000.0
2009-04-23,6138,6148,5871,5911,18360,37200.0,6000000.0
2009-04-24,5976,6033,5757,5930,16197,37320.0,6000000.0
2009-04-27,5853,5929,5682,5682,17737,35760.0,6000000.0
2009-04-28,5634,5720,5434,5529,21334,34800.0,6000000.0
2009-04-29,5376,5863,5376,5701,21850,35880.0,6000000.0
2009-04-30,5958,6120,5729,5882,20848,37020.0,6000000.0
2009-05-04,5882,6063,5882,5939,10753,37380.0,6000000.0
2009-05-06,5939,5996,5720,5863,21897,36900.0,6000000.0
2009-05-07,5928,6100,5928,6054,14371,38100.0,6000000.0
2009-05-08,6101,6187,6101,6149,13745,38700.0,6000000.0
2009-05-11,6272,6281,5957,6216,12672,39120.0,6000000.0
2009-05-12,6205,6205,5862,5978,13142,37620.0,6000000.0
2009-05-13,5976,6138,5957,6054,7543,38100.0,6000000.0
2009-05-14,5996,6034,5853,5882,14076,37020.0,6000000.0
2009-05-15,5976,6291,5976,6264,47386,39420.0,6000000.0
2009-05-18,6330,6339,6149,6187,18549,38940.0,6000000.0
2009-05-19,6273,7112,6273,7112,109572,44760.0,6000000.0
2009-05-20,6921,7092,6501,6740,53004,42420.0,6000000.0
2009-05-21,6739,7111,6643,6731,34416,42360.0,6000000.0
2009-05-22,6548,6672,6405,6445,25256,40560.0,6000000.0
2009-05-25,6358,6406,5729,6206,31284,39060.0,6000000.0
2009-05-26,6425,6425,6149,6206,8936,39060.0,6000000.0
2009-05-27,6292,6435,6149,6206,17488,39060.0,6000000.0
2009-05-28,6014,6195,5833,6197,9257,39000.0,6000000.0
2009-05-29,6282,6292,6082,6244,4406,39300.0,6000000.0
2009-06-01,6244,6482,6234,6387,5367,40200.0,6000000.0
2009-06-02,6415,6577,6405,6407,9603,40320.0,6000000.0
2009-06-03,6568,6568,6358,6473,7249,40740.0,6000000.0
2009-06-04,6559,6568,6015,6244,3692,39300.0,6000000.0
2009-06-05,6377,6578,6263,6530,3722,41100.0,6000000.0
2009-06-08,6578,6654,6435,6530,8780,41100.0,6000000.0
2009-06-09,6530,6578,5682,5682,26232,35760.0,6000000.0
2009-06-10,5777,6234,5777,6168,7678,38820.0,6000000.0
2009-06-11,6005,6491,6005,6340,9381,39900.0,6000000.0
2009-06-12,6338,6453,6138,6340,5469,39900.0,6000000.0
2009-06-15,6435,6435,6149,6292,5403,39600.0,6000000.0
2009-06-16,6195,6272,6129,6235,3203,39240.0,6000000.0
2009-06-17,6282,6282,6082,6225,5157,39180.0,6000000.0
2009-06-18,6225,6225,5910,6044,12232,38040.0,6000000.0
2009-06-19,6148,6148,5833,5997,3278,37740.0,6000000.0
2009-06-22,6120,6149,5910,6149,10576,38700.0,6000000.0
2009-06-23,6082,6139,5548,6006,8611,37800.0,6000000.0
2009-06-24,6071,6071,5890,5949,3911,37440.0,6000000.0
2009-06-25,5909,6062,5909,5930,5152,37320.0,6000000.0
2009-06-26,6014,6014,5909,5949,858,37440.0,6000000.0
2009-06-29,5862,5947,5719,5835,12762,36720.0,6000000.0
2009-06-30,5890,5909,5671,5806,4686,36540.0,6000000.0
2009-07-01,5815,5815,5720,5796,5344,36480.0,6000000.0
2009-07-02,5719,6043,5719,5768,1418,36300.0,6000000.0
2009-07-03,5767,5796,5653,5720,6618,36000.0,6000000.0
2009-07-06,5672,5910,5672,5882,2240,37020.0,6000000.0
2009-07-07,5815,5863,5767,5815,2418,36600.0,6000000.0
2009-07-08,5767,5891,5691,5815,1817,36600.0,6000000.0
2009-07-09,5748,5777,5672,5758,1500,36240.0,6000000.0
2009-07-10,5642,5795,5623,5749,3786,36180.0,6000000.0
2009-07-13,5672,5739,5577,5577,3439,35100.0,6000000.0
2009-07-14,5537,6005,5528,5625,2681,35400.0,6000000.0
