나무가(190510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-28,30750,31300,29550,29600,78816,100264.0,3387304.0
2017-07-31,29650,29850,28100,28500,47099,96538.0,3387304.0
2017-08-01,28300,29750,28300,29050,23688,98401.0,3387304.0
2017-08-02,29050,30650,29050,30350,40889,102805.0,3387304.0
2017-08-03,30300,30750,29600,29800,15770,100942.0,3387304.0
2017-08-04,29900,30450,29500,30050,12753,101788.0,3387304.0
2017-08-07,30250,30300,29600,30000,11100,101619.0,3387304.0
2017-08-08,30450,30700,29950,30400,10784,102974.0,3387304.0
2017-08-09,30100,30500,29600,29950,10712,101450.0,3387304.0
2017-08-10,29950,30300,28800,29550,17143,100095.0,3387304.0
2017-08-11,29000,29150,28250,29000,13153,98232.0,3387304.0
2017-08-14,28950,29250,27900,28200,15249,95522.0,3387304.0
2017-08-16,28200,29200,28200,29000,13193,98232.0,3387304.0
2017-08-17,29000,29000,28000,28400,27298,96199.0,3387304.0
2017-08-18,27950,28100,26800,27050,84119,91627.0,3387304.0
2017-08-21,27250,32350,27150,30600,311488,103652.0,3387304.0
2017-08-22,30750,31350,29350,29350,70674,99417.0,3387304.0
2017-08-23,30500,35000,30000,31600,768592,107039.0,3387304.0
2017-08-24,31550,33400,31200,32500,138602,110087.0,3387304.0
2017-08-25,32900,33600,32100,32350,92820,109579.0,3387304.0
2017-08-28,32150,32450,31200,31900,74339,108055.0,3387304.0
2017-08-29,31300,32000,31000,31500,37165,106700.0,3387304.0
2017-08-30,31500,33400,31500,33000,105465,111781.0,3387304.0
2017-08-31,33000,33500,32400,32600,46049,110426.0,3387304.0
2017-09-01,33300,34650,32850,33650,121746,113983.0,3387304.0
2017-09-04,32400,34400,32250,33500,70828,113475.0,3387304.0
2017-09-05,33700,34100,32750,33200,48634,112458.0,3387304.0
2017-09-06,33300,33500,32600,32900,29507,111442.0,3387304.0
2017-09-07,33400,34000,32900,33400,28362,113136.0,3387304.0
2017-09-08,33500,33800,32800,33300,30066,112797.0,3387304.0
2017-09-11,33300,33400,32000,32300,44865,109410.0,3387304.0
2017-09-12,32350,32900,31650,31950,30855,108224.0,3387304.0
2017-09-13,32350,33500,31000,31400,68436,106361.0,3387304.0
2017-09-14,30800,31100,29250,29800,96674,100942.0,3387304.0
2017-09-15,29400,29400,28050,28400,104354,96199.0,3387304.0
2017-09-18,28400,29200,28050,28400,50652,96199.0,3387304.0
2017-09-19,28400,28750,28150,28200,20865,95522.0,3387304.0
2017-09-20,28250,28700,28100,28200,22457,95522.0,3387304.0
2017-09-21,28600,28600,27250,27650,27297,93659.0,3387304.0
2017-09-22,27350,27650,26600,27100,33617,91796.0,3387304.0
2017-09-25,26800,27150,24400,24800,85549,84005.0,3387304.0
2017-09-26,23850,24900,23000,23450,92552,79432.0,3387304.0
2017-09-27,23500,24450,23450,23500,35939,79602.0,3387304.0
2017-09-28,23600,24450,23500,24000,21625,81295.0,3387304.0
2017-09-29,24000,24500,23800,24300,18071,82311.0,3387304.0
2017-10-10,24300,24450,23400,23550,23587,79771.0,3387304.0
2017-10-11,23400,24300,23400,24100,16575,81634.0,3387304.0
2017-10-12,23950,24300,23400,23500,27283,79602.0,3387304.0
2017-10-13,23700,23700,22400,22550,49837,76384.0,3387304.0
2017-10-16,22450,22700,21400,21450,52540,72658.0,3387304.0
2017-10-17,21350,22200,21100,21450,61795,72658.0,3387304.0
2017-10-18,21700,21700,21150,21550,25758,72996.0,3387304.0
2017-10-19,21400,22550,21400,22250,33465,75368.0,3387304.0
2017-10-20,22400,22550,21850,22200,19918,75198.0,3387304.0
2017-10-23,22050,22600,22050,22300,15705,75537.0,3387304.0
2017-10-24,22400,22500,22000,22300,16421,75537.0,3387304.0
2017-10-25,22300,22900,22300,22700,16124,76892.0,3387304.0
2017-10-26,22700,22800,22100,22150,21516,75029.0,3387304.0
2017-10-27,22250,23400,22150,23400,56798,79263.0,3387304.0
2017-10-30,23500,23600,22850,23150,26650,78416.0,3387304.0
2017-10-31,23150,26400,23150,25100,255778,85021.0,3387304.0
2017-11-01,25150,25200,24350,24950,53767,84513.0,3387304.0
2017-11-02,25000,26200,24600,25200,68718,85360.0,3387304.0
2017-11-03,25600,25800,24550,25050,38116,84852.0,3387304.0
2017-11-06,25000,25000,24000,24400,30525,82650.0,3387304.0
2017-11-07,24550,24550,23500,23950,19651,81126.0,3387304.0
2017-11-08,23800,24200,23600,24000,17927,81295.0,3387304.0
2017-11-09,24000,24400,23650,24150,15417,81803.0,3387304.0
2017-11-10,24100,24550,23800,24450,19532,82820.0,3387304.0
2017-11-13,24550,24550,23800,24000,22505,81295.0,3387304.0
2017-11-14,24250,24750,23700,24500,43919,82989.0,3387304.0
2017-11-15,24300,25850,24050,25700,101612,87054.0,3387304.0
2017-11-16,25700,25750,24850,25550,40222,86546.0,3387304.0
2017-11-17,25550,25550,24950,25400,26286,86038.0,3387304.0
2017-11-20,25350,25450,24850,25000,17005,84683.0,3387304.0
2017-11-21,25000,25000,24300,24600,22306,83328.0,3387304.0
2017-11-22,24450,24600,22850,23250,69066,79534.0,3420798.0
2017-11-23,23100,23850,23100,23700,28320,81073.0,3420798.0
2017-11-24,23700,24050,23350,23900,26303,81757.0,3420798.0
2017-11-27,23900,24250,23700,24000,26714,82099.0,3420798.0
2017-11-28,23950,24450,23400,23400,31822,80047.0,3420798.0
2017-11-29,23350,24700,23100,23900,29854,81757.0,3420798.0
2017-11-30,23700,23750,22950,23400,23999,80047.0,3420798.0
2017-12-01,23600,23600,22950,23100,17388,79020.0,3420798.0
2017-12-04,23000,23100,21950,22300,53778,76284.0,3420798.0
2017-12-05,22250,22500,22000,22450,14802,76797.0,3420798.0
2017-12-06,22250,22450,22050,22150,20219,75771.0,3420798.0
2017-12-07,22100,22400,21550,21800,26166,74573.0,3420798.0
2017-12-08,21900,22000,21600,21800,16753,74573.0,3420798.0
2017-12-11,21700,22150,21350,21500,15548,73547.0,3420798.0
2017-12-12,21500,21800,21350,21450,13081,73376.0,3420798.0
2017-12-13,21450,21600,21300,21350,19102,73034.0,3420798.0
2017-12-14,21500,22650,21500,22200,45450,75942.0,3420798.0
2017-12-15,22300,22300,21850,22150,11008,75771.0,3420798.0
2017-12-18,22200,22350,21550,21600,22565,73889.0,3420798.0
2017-12-19,21550,21550,19950,20400,76161,69784.0,3420798.0
2017-12-20,20750,20750,18650,19100,101568,65337.0,3420798.0
2017-12-21,19100,19200,17800,18250,79876,62430.0,3420798.0
2017-12-22,18250,18700,18000,18300,26038,62601.0,3420798.0
2017-12-26,18100,18550,18000,18000,21737,61574.0,3420798.0
2017-12-27,18000,19000,18000,18600,27689,63627.0,3420798.0
2017-12-28,18400,19300,18400,19000,26178,64995.0,3420798.0
2018-01-02,19200,19600,19100,19450,19138,66535.0,3420798.0
2018-01-03,19250,19600,19250,19400,19569,66363.0,3420798.0
2018-01-04,19350,19600,19150,19300,14532,66021.0,3420798.0
2018-01-05,19300,19550,19000,19500,17185,66706.0,3420798.0
2018-01-08,19500,19600,18850,19100,23238,65337.0,3420798.0
2018-01-09,19450,24800,19200,24800,860781,84836.0,3420798.0
2018-01-10,25000,31500,24500,28700,2514862,98177.0,3420798.0
2018-01-11,29000,31550,25800,27150,787432,92875.0,3420798.0
2018-01-12,27000,27100,25450,26750,292977,91506.0,3420798.0
2018-01-15,26600,26700,25250,25900,220658,88599.0,3420798.0
2018-01-16,25750,30000,25350,26750,1002467,91506.0,3420798.0
2018-01-17,27100,27450,25900,27150,189553,92875.0,3420798.0
2018-01-18,27300,29200,26850,27450,398903,93901.0,3420798.0
2018-01-19,27650,28200,27150,27750,149157,94927.0,3420798.0
2018-01-22,28300,28400,27400,27450,115617,93901.0,3420798.0
2018-01-23,27450,27500,25750,26700,132020,91335.0,3420798.0
2018-01-24,26700,27050,26150,26400,75145,90309.0,3420798.0
2018-01-25,26950,27500,26350,27500,69456,94072.0,3420798.0
2018-01-26,27800,29400,27550,28300,270536,96809.0,3420798.0
2018-01-29,28450,28550,27400,27700,122585,94756.0,3420798.0
2018-01-30,28900,30850,28350,29000,440517,99203.0,3420798.0
2018-01-31,29000,30300,27650,30000,147415,102624.0,3420798.0
2018-02-01,30000,31700,29700,30450,206352,104163.0,3420798.0
2018-02-02,32200,33800,30850,31850,412461,108952.0,3420798.0
2018-02-05,30000,30700,29000,29000,134268,99203.0,3420798.0
2018-02-06,27150,28350,25650,27900,169070,95440.0,3420798.0
2018-02-07,28050,28650,26200,26200,108072,89625.0,3420798.0
2018-02-08,26300,27250,25850,27100,55826,92704.0,3420798.0
2018-02-09,25300,26500,25300,26000,54122,88941.0,3420798.0
2018-02-12,26200,26950,26150,26400,24391,90309.0,3420798.0
2018-02-13,27100,27150,25800,25800,34559,88257.0,3420798.0
2018-02-14,25500,26150,25150,25850,28313,88428.0,3420798.0
2018-02-19,26050,27200,25850,26850,27101,91848.0,3420798.0
2018-02-20,26500,27650,26500,27000,37504,92362.0,3420798.0
2018-02-21,27000,27250,26500,27000,25157,92362.0,3420798.0
2018-02-22,27000,27150,26050,26400,44688,90309.0,3420798.0
2018-02-23,26400,26550,26000,26550,21360,90822.0,3420798.0
2018-02-26,26800,27050,25450,25700,40057,87915.0,3420798.0
2018-02-27,25000,25350,23000,24800,175041,84836.0,3420798.0
2018-02-28,24300,24500,23300,23550,47232,80560.0,3420798.0
2018-03-02,22800,23300,22400,22800,41036,78089.0,3424962.0
2018-03-05,22800,23450,21900,21900,27133,75007.0,3424962.0
2018-03-06,22000,22700,21900,22400,19283,76719.0,3424962.0
2018-03-07,22450,22450,21400,21500,32094,73637.0,3424962.0
2018-03-08,21500,22050,21400,21700,14309,74322.0,3424962.0
2018-03-09,21200,22800,21200,22450,29610,76890.0,3424962.0
2018-03-12,22450,23300,22450,23050,17459,78945.0,3424962.0
2018-03-13,23100,23200,22200,22800,23693,78089.0,3424962.0
2018-03-14,22800,22800,22400,22650,11604,77575.0,3424962.0
2018-03-15,22900,22900,21800,22650,28427,77575.0,3424962.0
2018-03-16,23200,25250,23200,23700,101790,81172.0,3424962.0
2018-03-19,23950,23950,22600,23000,26002,78774.0,3424962.0
2018-03-20,22800,23250,22300,23250,12481,79630.0,3424962.0
2018-03-21,23200,23750,22800,23200,15652,79459.0,3424962.0
2018-03-22,23300,23400,22500,22750,27777,77918.0,3424962.0
2018-03-23,22400,22400,21250,21450,28644,73465.0,3424962.0
2018-03-26,21450,21700,20750,21550,19713,73808.0,3424962.0
2018-03-27,21700,21900,21150,21450,17275,73465.0,3424962.0
2018-03-28,21600,21600,20350,20750,27832,71068.0,3424962.0
2018-03-29,20300,20900,20000,20050,23014,68670.0,3424962.0
2018-03-30,20250,20950,20100,20700,10654,70897.0,3424962.0
2018-04-02,20700,20700,19900,20300,19418,69527.0,3424962.0
2018-04-03,20300,20300,19850,20200,19212,69184.0,3424962.0
2018-04-04,20200,20800,19650,20250,19742,69355.0,3424962.0
2018-04-05,20450,20600,20200,20450,8968,70040.0,3424962.0
2018-04-06,20450,20500,19850,20050,16079,68670.0,3424962.0
2018-04-09,20000,20000,19300,19700,22329,67472.0,3424962.0
2018-04-10,19500,19700,19050,19700,24687,67472.0,3424962.0
2018-04-11,19900,20700,19800,20550,25501,70383.0,3424962.0
2018-04-12,20600,21150,20400,21050,21570,72095.0,3424962.0
2018-04-13,20700,21300,20550,20700,14976,70897.0,3424962.0
2018-04-16,20700,21000,20400,20700,10537,70897.0,3424962.0
2018-04-17,20550,21200,20550,21000,21095,71924.0,3424962.0
2018-04-18,21400,23500,21250,23000,171289,78774.0,3424962.0
2018-04-19,23150,24400,22450,23950,82896,82028.0,3424962.0
2018-04-20,23950,24500,23200,23800,38948,81514.0,3424962.0
2018-04-23,23450,23500,22500,23200,38790,79459.0,3424962.0
2018-04-24,22600,22900,22050,22200,26972,76034.0,3424962.0
2018-04-25,21900,21900,20600,21350,21146,73123.0,3424962.0
2018-04-26,21000,21900,21000,21850,12326,74835.0,3424962.0
2018-04-27,21850,21850,21250,21500,12564,73637.0,3424962.0
2018-04-30,21500,21850,20450,21100,20685,72267.0,3424962.0
2018-05-02,21100,21100,20400,20750,11495,71068.0,3424962.0
2018-05-03,20550,21000,20000,20650,26464,70725.0,3424962.0
2018-05-04,20750,20750,19650,20100,51046,68842.0,3424962.0
2018-05-08,20000,20350,19550,19550,15628,66958.0,3424962.0
2018-05-09,19500,20100,19200,20000,22309,68499.0,3424962.0
2018-05-10,20100,20250,19900,20150,9295,69013.0,3424962.0
2018-05-11,20150,20550,20050,20150,9741,69013.0,3424962.0
2018-05-14,20150,20450,19500,20150,17856,69013.0,3424962.0
2018-05-15,20200,20200,19600,20000,13193,68499.0,3424962.0
2018-05-16,19950,20000,19300,19750,15863,67643.0,3424962.0
2018-05-17,19800,20300,19500,19750,19774,67643.0,3424962.0
2018-05-18,19700,20650,19700,20450,20025,70040.0,3424962.0
2018-05-21,20600,20850,20450,20600,11433,70554.0,3424962.0
2018-05-23,20700,20700,20100,20300,7646,69527.0,3424962.0
2018-05-24,20300,20550,20000,20250,10747,69355.0,3424962.0
2018-05-25,20200,20200,19650,19800,14614,67814.0,3424962.0
2018-05-28,19800,20100,19450,19750,13112,67643.0,3424962.0
2018-05-29,19800,19900,19550,19750,7180,67643.0,3424962.0
2018-05-30,19600,19750,18950,19450,13296,66616.0,3424962.0
2018-05-31,19150,19750,19150,19450,9194,66616.0,3424962.0
2018-06-01,20000,20000,19200,19900,16256,68157.0,3424962.0
2018-06-04,19700,21000,19700,21000,38032,72030.0,3430020.0
2018-06-05,21250,21650,20950,21200,30317,72716.0,3430020.0
2018-06-07,21000,22100,20800,21900,28075,75117.0,3430020.0
2018-06-08,21950,21950,21400,21600,9586,74088.0,3430020.0
2018-06-11,21700,21950,20500,21000,19634,72030.0,3430020.0
2018-06-12,21400,21400,20500,20900,8340,71687.0,3430020.0
2018-06-14,21000,21050,20500,20800,9848,71344.0,3430020.0
2018-06-15,20600,20850,19850,20400,15067,69972.0,3430020.0
2018-06-18,20350,20350,19300,19350,19417,66371.0,3430020.0
2018-06-19,19500,19900,19400,19650,10173,67400.0,3430020.0
2018-06-20,19300,19800,19250,19600,9143,67228.0,3430020.0
2018-06-21,19600,19800,18800,18800,17637,64484.0,3430020.0
2018-06-22,18950,18950,18100,18550,12290,63627.0,3430020.0
2018-06-25,18550,19000,18550,18800,7386,64484.0,3430020.0
2018-06-26,19000,19000,18050,18450,9617,63284.0,3430020.0
2018-06-27,18900,18900,18100,18400,5953,63112.0,3430020.0
2018-06-28,18400,18400,17400,17650,17043,60540.0,3430020.0
2018-06-29,17750,17750,16300,17300,22876,59339.0,3430020.0
2018-07-02,16950,17400,16700,17250,6684,59168.0,3430020.0
2018-07-03,16850,17250,16550,16850,5900,57796.0,3430020.0
2018-07-04,16850,17300,16750,17150,3912,58825.0,3430020.0
2018-07-05,17150,17550,16950,17200,2966,58996.0,3430020.0
2018-07-06,17450,17700,16750,17550,3709,60197.0,3430020.0
2018-07-09,18350,19900,18100,18900,48706,64827.0,3430020.0
2018-07-10,18950,19750,18800,19350,17790,66371.0,3430020.0
2018-07-11,19300,19300,18700,19000,7720,65170.0,3430020.0
2018-07-12,18950,19200,18500,19050,7886,65342.0,3430020.0
2018-07-13,18850,19300,18850,19200,5919,65856.0,3430020.0
2018-07-16,19400,20000,19100,20000,14800,68600.0,3430020.0
2018-07-17,19950,20750,19800,20450,15136,70144.0,3430020.0
2018-07-18,20850,20850,20000,20300,9679,69629.0,3430020.0
2018-07-19,20100,20250,19600,20050,6752,68772.0,3430020.0
2018-07-20,19800,20600,19800,20000,9723,68600.0,3430020.0
2018-07-23,20450,20450,19400,19700,10847,67571.0,3430020.0
2018-07-24,19550,19900,19050,19400,11399,66542.0,3430020.0
2018-07-25,19100,19500,18850,19000,7769,65170.0,3430020.0
2018-07-26,19300,19300,18900,19200,3804,65856.0,3430020.0
2018-07-27,19450,19450,18800,18950,7791,64999.0,3430020.0
2018-07-30,19200,19250,18750,19250,9518,66028.0,3430020.0
2018-07-31,18900,19250,18900,19250,5512,66028.0,3430020.0
2018-08-01,19450,20000,19300,19600,11475,67228.0,3430020.0
2018-08-02,19900,20200,19550,19800,6470,67914.0,3430020.0
2018-08-03,19900,20000,19750,19900,5068,68257.0,3430020.0
2018-08-06,19650,20050,19500,19550,8934,67057.0,3430020.0
2018-08-07,19300,19600,19300,19550,5262,67057.0,3430020.0
2018-08-08,19750,21400,19600,20250,25548,69458.0,3430020.0
2018-08-09,20900,20950,20100,20300,7313,69629.0,3430020.0
2018-08-10,20600,20600,19900,20000,8114,68600.0,3430020.0
2018-08-13,19850,19900,19050,19400,17936,66542.0,3430020.0
2018-08-14,19350,20400,19250,20250,17860,69458.0,3430020.0
2018-08-16,20000,20300,19850,20100,6443,68943.0,3430020.0
2018-08-17,20100,21050,20100,21050,27428,72202.0,3430020.0
2018-08-20,21050,21250,20750,20850,7682,71516.0,3430020.0
2018-08-21,20750,20950,20450,20500,7154,70315.0,3430020.0
2018-08-22,20450,20700,20100,20350,7692,69801.0,3430020.0
2018-08-23,20350,21300,20150,20150,18528,69115.0,3430020.0
2018-08-24,20100,21100,20050,21050,17573,72202.0,3430020.0
2018-08-27,21000,21000,20400,20750,13380,71173.0,3430020.0
2018-08-28,20950,21400,20650,20950,20414,71859.0,3430020.0
2018-08-29,21150,21250,20900,21100,7305,72373.0,3430020.0
2018-08-30,21300,21300,20750,21050,4677,72202.0,3430020.0
2018-08-31,20650,21050,20600,21000,4884,72030.0,3430020.0
2018-09-03,21200,21200,20550,20700,6781,71001.0,3430020.0
2018-09-04,20500,21000,20500,21000,6082,72030.0,3430020.0
2018-09-05,21100,21150,20800,21000,9980,72030.0,3430020.0
2018-09-06,20900,21000,20600,20700,10129,71001.0,3430020.0
2018-09-07,20950,21000,20650,20750,4868,71173.0,3430020.0
2018-09-10,20750,20900,20450,20700,7399,71001.0,3430020.0
2018-09-11,20850,20850,20250,20700,10852,71001.0,3430020.0
2018-09-12,20900,20900,20250,20500,5466,70315.0,3430020.0
2018-09-13,20850,20850,20250,20650,6278,70830.0,3430020.0
2018-09-14,20800,20800,20300,20500,6081,70315.0,3430020.0
2018-09-17,20300,20300,20050,20200,7015,69286.0,3430020.0
2018-09-18,20050,20350,19050,20150,9013,69115.0,3430020.0
2018-09-19,20100,20150,19650,19900,8446,68257.0,3430020.0
2018-09-20,19950,20000,19450,19800,8497,67914.0,3430020.0
2018-09-21,19900,19900,19550,19800,3660,67914.0,3430020.0
2018-09-27,20600,20600,19100,19200,13943,65856.0,3430020.0
2018-09-28,19050,19350,18900,18900,8298,64827.0,3430020.0
2018-10-01,19500,19500,18900,19350,7700,66371.0,3430020.0
2018-10-02,19350,19650,19000,19150,4519,65685.0,3430020.0
2018-10-04,18650,19100,18250,18550,11029,63627.0,3430020.0
2018-10-05,18550,19100,18200,18350,2649,62941.0,3430020.0
2018-10-08,18350,18500,18100,18500,7518,63455.0,3430020.0
2018-10-10,18150,18550,17050,17050,13568,58482.0,3430020.0
2018-10-11,16900,17300,16300,16800,12054,57624.0,3430020.0
2018-10-12,16350,17300,16350,17250,7016,59168.0,3430020.0
2018-10-15,17200,17450,16800,16900,4485,57967.0,3430020.0
2018-10-16,16900,17300,16900,17150,2200,58825.0,3430020.0
2018-10-17,17200,18000,17100,17150,2760,58825.0,3430020.0
2018-10-18,17200,17200,17000,17100,1951,58653.0,3430020.0
2018-10-19,17200,17200,16750,17200,4475,58996.0,3430020.0
2018-10-22,17200,18950,17000,17600,8859,60368.0,3430020.0
2018-10-23,17350,17650,16900,16950,5175,58139.0,3430020.0
2018-10-24,16950,17250,16350,16600,7478,56938.0,3430020.0
2018-10-25,16550,16550,15800,16050,7239,55052.0,3430020.0
2018-10-26,16450,16450,14850,16000,13817,54880.0,3430020.0
2018-10-29,15850,16250,14750,15000,11662,51450.0,3430020.0
2018-10-30,14550,15500,14550,15350,11938,52651.0,3430020.0
2018-10-31,15050,15900,15050,15650,4820,53680.0,3430020.0
2018-11-01,15700,16250,15700,16150,8602,55395.0,3430020.0
2018-11-02,16050,16850,16050,16650,15310,57110.0,3430020.0
2018-11-05,16600,16750,16250,16750,4851,57453.0,3430020.0
2018-11-06,16650,16700,16200,16500,6284,56595.0,3430020.0
2018-11-07,16550,18750,16550,17950,47499,61569.0,3430020.0
2018-11-08,18100,18100,17550,18000,12247,61740.0,3430020.0
2018-11-09,17750,18300,17750,17850,4144,61226.0,3430020.0
2018-11-12,17850,17850,17400,17650,2487,60540.0,3430020.0
2018-11-13,17100,17500,17050,17100,2339,58653.0,3430020.0
2018-11-14,17100,17500,16950,17400,9809,59682.0,3430020.0
2018-11-15,17400,17850,17100,17850,11646,61226.0,3430020.0
2018-11-16,17750,18250,17600,18250,8980,62598.0,3430020.0
2018-11-19,17950,18300,17900,18150,5755,62255.0,3430020.0
2018-11-20,17750,18100,17700,18000,5677,61740.0,3430020.0
2018-11-21,18050,19950,18000,18900,77590,64827.0,3430020.0
2018-11-22,19000,19000,18550,18800,7701,64484.0,3430020.0
2018-11-23,18800,18900,18600,18750,4743,64313.0,3430020.0
2018-11-26,18450,19050,18450,18650,6663,63970.0,3430020.0
2018-11-27,18650,19300,18550,19050,17433,65342.0,3430020.0
2018-11-28,19100,19100,18700,19000,8349,65170.0,3430020.0
2018-11-29,19000,19400,18500,18800,6013,64484.0,3430020.0
2018-11-30,18800,18900,18500,18800,5465,64484.0,3430020.0
2018-12-03,18800,19250,18450,19250,9742,66028.0,3430020.0
2018-12-04,19200,19250,18950,19200,5357,65856.0,3430020.0
2018-12-05,19000,19250,18850,19150,4992,65685.0,3430020.0
2018-12-06,19050,19450,18950,18950,9849,64999.0,3430020.0
2018-12-07,19150,19150,18900,19100,3448,65513.0,3430020.0
2018-12-10,18850,19150,18600,19050,7835,65342.0,3430020.0
2018-12-11,18850,19200,18600,18750,7577,64313.0,3430020.0
2018-12-12,19000,19500,18700,19450,17427,66714.0,3430020.0
2018-12-13,19450,19450,19000,19350,7237,66371.0,3430020.0
2018-12-14,19350,19350,19000,19150,3108,65685.0,3430020.0
2018-12-17,19200,19200,18900,19050,3457,65342.0,3430020.0
2018-12-18,18700,19150,18700,18900,5163,64827.0,3430020.0
2018-12-19,19000,19000,18800,18850,3905,64656.0,3430020.0
2018-12-20,19000,19000,18350,18800,5777,64484.0,3430020.0
2018-12-21,18750,18850,18500,18750,4114,64313.0,3430020.0
2018-12-24,18900,18900,18500,18650,3874,63970.0,3430020.0
2018-12-26,18500,18500,18000,18300,5049,62769.0,3430020.0
2018-12-27,18550,18700,18450,18550,6835,63627.0,3430020.0
2018-12-28,18600,19100,18550,19050,11163,65342.0,3430020.0
2019-01-02,19000,20700,19000,20300,49099,69629.0,3430020.0
2019-01-03,20200,21250,20200,20700,27870,71001.0,3430020.0
2019-01-04,20500,20700,19850,20400,11260,69972.0,3430020.0
2019-01-07,20800,21000,20000,20900,14107,71687.0,3430020.0
2019-01-08,20800,21000,20200,20500,12714,70315.0,3430020.0
2019-01-09,20800,20950,20250,20900,9648,71687.0,3430020.0
2019-01-10,20900,20950,20450,20800,1973,71344.0,3430020.0
2019-01-11,21000,21000,20700,20900,6819,71687.0,3430020.0
2019-01-14,21000,21550,20800,20900,18626,71687.0,3430020.0
2019-01-15,21150,21150,20150,20550,12997,70487.0,3430020.0
2019-01-16,20550,21000,20350,20900,9040,71687.0,3430020.0
2019-01-17,20950,21000,20300,20850,8419,71516.0,3430020.0
2019-01-18,20850,21050,20450,21050,10085,72202.0,3430020.0
2019-01-21,21050,21550,20650,21400,15756,73402.0,3430020.0
2019-01-22,21700,21700,21200,21400,4912,73402.0,3430020.0
2019-01-23,21400,21400,21000,21200,3913,72716.0,3430020.0
2019-01-24,21400,21400,20600,20850,14438,71516.0,3430020.0
2019-01-25,20850,20950,20500,20800,7628,71344.0,3430020.0
2019-01-28,20900,20900,20300,20500,6971,70315.0,3430020.0
2019-01-29,20900,20900,20000,20400,3690,69972.0,3430020.0
2019-01-30,20400,20800,20400,20750,8383,71173.0,3430020.0
2019-01-31,20800,21200,20600,21100,7684,72373.0,3430020.0
2019-02-01,20650,21950,20650,21850,25232,74946.0,3430020.0
2019-02-07,22000,22750,21800,22400,23818,76832.0,3430020.0
2019-02-08,22400,22550,22150,22350,8429,76661.0,3430020.0
2019-02-11,22100,22350,21800,22150,10670,75975.0,3430020.0
2019-02-12,22400,22400,21700,22150,5654,75975.0,3430020.0
2019-02-13,22250,22400,21700,22400,7743,76832.0,3430020.0
2019-02-14,22350,22550,21650,22450,11330,77004.0,3430020.0
2019-02-15,22450,22450,21500,22000,9420,75460.0,3430020.0
2019-02-18,22000,22300,21500,22000,5184,75460.0,3430020.0
2019-02-19,22050,22050,21450,22000,5674,75460.0,3430020.0
2019-02-20,22350,22350,21700,22150,4951,75975.0,3430020.0
2019-02-21,22400,22400,21600,21750,9125,74603.0,3430020.0
2019-02-22,21650,21950,21400,21850,8600,74946.0,3430020.0
2019-02-25,22200,22550,21500,22450,12107,77004.0,3430020.0
2019-02-26,22450,23200,22400,22550,13833,77347.0,3430020.0
2019-02-27,22550,22850,21950,22700,9505,77861.0,3430020.0
2019-02-28,23250,23250,22000,22000,13157,75460.0,3430020.0
2019-03-04,22500,22500,21800,22000,5977,75460.0,3430020.0
2019-03-05,21700,22300,21550,21900,6245,75117.0,3430020.0
2019-03-06,22400,27800,22400,26400,381943,90553.0,3430020.0
2019-03-07,26400,29700,26050,28450,246091,97584.0,3430020.0
2019-03-08,28300,29800,27400,28700,109136,98442.0,3430020.0
2019-03-11,28250,28700,27500,28700,47206,98442.0,3430020.0
2019-03-12,28800,31300,28700,30900,186163,105988.0,3430020.0
2019-03-13,31150,32250,30350,31700,104843,108732.0,3430020.0
2019-03-14,31700,33150,30950,32550,66469,111647.0,3430020.0
2019-03-15,32550,32800,31250,32800,48580,112505.0,3430020.0
2019-03-18,32800,33700,31300,32850,32529,112676.0,3430020.0
2019-03-19,32800,33400,31800,33000,41970,113191.0,3430020.0
2019-03-20,32900,33800,32500,33800,34679,115935.0,3430020.0
2019-03-21,34000,34000,32750,33300,21704,114220.0,3430020.0
2019-03-22,33300,33800,32950,33500,19001,114906.0,3430020.0
2019-03-25,32850,33200,32100,32500,27401,111476.0,3430020.0
2019-03-26,32200,32850,30600,32500,38635,111476.0,3430020.0
2019-03-27,32700,34150,31400,33700,58329,115592.0,3430020.0
2019-03-28,34100,34100,32350,32650,18279,111990.0,3430020.0
2019-03-29,32600,33200,31300,32800,27246,112505.0,3430020.0
2019-04-01,32300,34150,32300,33500,25827,114906.0,3430020.0
2019-04-02,34150,34450,33200,33500,23037,114906.0,3430020.0
2019-04-03,33200,33600,31500,32250,46584,110618.0,3430020.0
2019-04-04,32150,32900,30850,32750,57392,112333.0,3430020.0
2019-04-05,32900,34200,32150,34000,28318,116621.0,3430020.0
2019-04-08,34500,37350,34150,35400,81954,121423.0,3430020.0
2019-04-09,35500,37000,35500,37000,54277,126911.0,3430020.0
2019-04-10,37750,37750,36400,36700,27445,125882.0,3430020.0
2019-04-11,36700,36850,35550,36300,23252,124510.0,3430020.0
2019-04-12,36300,37100,35050,36950,28254,126739.0,3430020.0
2019-04-15,37700,37700,35700,36200,32763,124167.0,3430020.0
2019-04-16,35900,36000,33800,35300,57357,121080.0,3430020.0
2019-04-17,34900,35950,34350,35300,25328,121080.0,3430020.0
2019-04-18,35000,35600,34650,35000,23383,120051.0,3430020.0
2019-04-19,35750,37250,35250,37050,77142,127082.0,3430020.0
2019-04-22,37050,37250,36200,37150,23093,127425.0,3430020.0
2019-04-23,37200,37250,36350,36900,14409,126568.0,3430020.0
