탑엔지니어링(065130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-11-24,4950,5000,4830,4840,181235,71980.0,14872000.0
2006-11-27,4800,4880,4800,4810,109631,71534.0,14872000.0
2006-11-28,4720,4790,4655,4760,92386,70791.0,14872000.0
2006-11-29,4790,4840,4775,4820,99843,71683.0,14872000.0
2006-11-30,4830,4950,4830,4845,125981,72055.0,14872000.0
2006-12-01,4840,4890,4790,4825,113716,71757.0,14872000.0
2006-12-04,4805,4805,4745,4755,108790,70716.0,14872000.0
2006-12-05,4770,4850,4750,4750,110356,70642.0,14872000.0
2006-12-06,4730,4780,4220,4350,350264,64693.0,14872000.0
2006-12-07,4350,4420,4310,4405,104147,65511.0,14872000.0
2006-12-08,4400,4400,4270,4280,64289,63652.0,14872000.0
2006-12-11,4300,4330,4260,4265,76597,63429.0,14872000.0
2006-12-12,4300,4300,4195,4225,110639,62834.0,14872000.0
2006-12-13,4235,4395,4235,4280,61829,63652.0,14872000.0
2006-12-14,4265,4450,4250,4445,68967,66106.0,14872000.0
2006-12-15,4470,4485,4390,4470,48431,66478.0,14872000.0
2006-12-18,4470,4630,4470,4500,72736,66924.0,14872000.0
2006-12-19,4500,4540,4455,4455,54327,66255.0,14872000.0
2006-12-20,4460,4585,4455,4495,42134,66850.0,14872000.0
2006-12-21,4570,4570,4370,4370,45126,64991.0,14872000.0
2006-12-22,4370,4430,4325,4330,55225,64396.0,14872000.0
2006-12-26,4330,4390,4280,4280,44850,63652.0,14872000.0
2006-12-27,4260,4315,4260,4290,24819,63801.0,14872000.0
2006-12-28,4310,4380,4310,4370,33386,64991.0,14872000.0
2007-01-02,4420,4445,4350,4425,49382,65809.0,14872000.0
2007-01-03,4415,4440,4380,4425,58633,65809.0,14872000.0
2007-01-04,4425,4485,4390,4425,38129,65809.0,14872000.0
2007-01-05,4450,4500,4385,4420,52652,65734.0,14872000.0
2007-01-08,4355,4470,4330,4330,41435,64396.0,14872000.0
2007-01-09,4300,4390,4295,4345,45939,64619.0,14872000.0
2007-01-10,4305,4380,4260,4280,56018,63652.0,14872000.0
2007-01-11,4290,4345,4265,4295,37996,63875.0,14872000.0
2007-01-12,4340,4355,4300,4350,41323,64693.0,14872000.0
2007-01-15,4360,4510,4360,4485,101377,66701.0,14872000.0
2007-01-16,4510,4510,4420,4455,40600,66255.0,14872000.0
2007-01-17,4490,4490,4340,4390,75139,65288.0,14872000.0
2007-01-18,4325,4460,4325,4340,43527,64544.0,14872000.0
2007-01-19,4305,4360,4250,4255,59319,63280.0,14872000.0
2007-01-22,4225,4360,4225,4305,25102,64024.0,14872000.0
2007-01-23,4265,4330,4220,4260,36570,63355.0,14872000.0
2007-01-24,4270,4320,4255,4275,44621,63578.0,14872000.0
2007-01-25,4280,4430,4280,4300,64616,63950.0,14872000.0
2007-01-26,4290,4300,4255,4265,36969,63429.0,14872000.0
2007-01-29,4345,4345,4220,4235,60422,62983.0,14872000.0
2007-01-30,4200,4240,4195,4220,38592,62760.0,14872000.0
2007-01-31,4220,4290,4205,4205,37304,62537.0,14872000.0
2007-02-01,4215,4240,4195,4200,43658,62462.0,14872000.0
2007-02-02,4210,4250,4200,4220,53145,62760.0,14872000.0
2007-02-05,4225,4280,4225,4250,32920,63206.0,14872000.0
2007-02-06,4230,4305,4230,4280,59246,63652.0,14872000.0
2007-02-07,4255,4385,4250,4360,77899,64842.0,14872000.0
2007-02-08,4360,4380,4320,4350,27784,64693.0,14872000.0
2007-02-09,4340,4550,4340,4550,160983,67668.0,14872000.0
2007-02-12,4540,4540,4410,4500,76687,66924.0,14872000.0
2007-02-13,4480,4610,4455,4600,127698,68411.0,14872000.0
2007-02-14,4530,4630,4530,4620,102418,68709.0,14872000.0
2007-02-15,4620,4620,4540,4545,54240,67593.0,14872000.0
2007-02-16,4545,4595,4455,4590,76975,68262.0,14872000.0
2007-02-20,4595,4685,4520,4630,95145,68857.0,14872000.0
2007-02-21,4640,4650,4595,4640,53864,69006.0,14872000.0
2007-02-22,4685,4730,4615,4720,77616,70196.0,14872000.0
2007-02-23,4770,4900,4710,4760,205007,70791.0,14872000.0
2007-02-26,4735,4810,4690,4795,82587,71311.0,14872000.0
2007-02-27,4750,4800,4730,4745,56099,70568.0,14872000.0
2007-02-28,4580,4880,4520,4815,142230,71609.0,14872000.0
2007-03-02,4850,4855,4730,4830,124297,71832.0,14872000.0
2007-03-05,4800,4950,4740,4800,170714,71386.0,14872000.0
2007-03-06,4800,4880,4720,4865,161684,72352.0,14872000.0
2007-03-07,4930,5240,4870,5090,447225,75698.0,14872000.0
2007-03-08,5100,5120,4950,5090,167096,75698.0,14872000.0
2007-03-09,5110,5210,5060,5160,115118,76740.0,14872000.0
2007-03-12,5110,5210,5070,5180,94676,77037.0,14872000.0
2007-03-13,5200,5340,5150,5340,189793,79416.0,14872000.0
2007-03-14,5220,5400,5200,5400,149142,80309.0,14872000.0
2007-03-15,5310,5510,5310,5500,170156,81796.0,14872000.0
2007-03-16,5500,5620,5480,5550,155762,82540.0,14872000.0
2007-03-19,5500,5600,5460,5570,122934,82837.0,14872000.0
2007-03-20,5630,5640,5320,5400,228208,80309.0,14872000.0
2007-03-21,5340,5390,5130,5210,251740,77483.0,14872000.0
2007-03-22,5230,5320,5200,5210,118390,77483.0,14872000.0
2007-03-23,5170,5390,5170,5390,108501,80160.0,14872000.0
2007-03-26,5410,5420,5290,5350,57790,79565.0,14872000.0
2007-03-27,5360,5390,5270,5270,87493,78375.0,14872000.0
2007-03-28,5250,5700,5240,5440,339562,80904.0,14872000.0
2007-03-29,5400,5480,5350,5480,70403,81499.0,14872000.0
2007-03-30,5430,5540,5410,5420,72102,80606.0,14872000.0
2007-04-02,5400,5520,5370,5460,92346,81201.0,14872000.0
2007-04-03,5480,5700,5470,5640,213133,83878.0,14872000.0
2007-04-04,5680,5780,5650,5710,133754,84919.0,14872000.0
2007-04-05,5790,5790,5620,5660,81735,84176.0,14872000.0
2007-04-06,5780,5780,5650,5650,65808,84027.0,14872000.0
2007-04-09,5640,5700,5530,5570,122062,82837.0,14872000.0
2007-04-10,5600,5730,5570,5720,131138,85068.0,14872000.0
2007-04-11,5750,5850,5600,5650,334925,84027.0,14872000.0
2007-04-12,5630,5690,5550,5640,128577,83878.0,14872000.0
2007-04-13,5640,5670,5540,5610,126663,83432.0,14872000.0
2007-04-16,5620,5620,5550,5570,114794,82837.0,14872000.0
2007-04-17,5590,5620,5540,5540,130254,82391.0,14872000.0
2007-04-18,5530,5620,5490,5490,139304,81647.0,14872000.0
2007-04-19,5490,5550,5200,5300,180952,78822.0,14872000.0
2007-04-20,5300,5360,5260,5280,97573,78524.0,14872000.0
2007-04-23,5330,5410,5330,5350,165460,79565.0,14872000.0
2007-04-24,5340,5440,5240,5310,164813,78970.0,14872000.0
2007-04-25,5290,5390,5230,5230,83584,77781.0,14872000.0
2007-04-26,5230,5300,5110,5170,130527,76888.0,14872000.0
2007-04-27,5190,5310,5180,5300,79047,78822.0,14872000.0
2007-04-30,5170,5330,5170,5290,45430,78673.0,14872000.0
2007-05-02,5350,5390,5300,5380,55763,80011.0,14872000.0
2007-05-03,5450,5490,5240,5240,122327,77929.0,14872000.0
2007-05-04,5380,6020,5380,6020,595072,89529.0,14872000.0
2007-05-07,6920,6920,5780,5810,4811420,86406.0,14872000.0
2007-05-08,5840,6360,5610,5920,4908882,88042.0,14872000.0
2007-05-09,5980,6210,5760,5760,1004963,85663.0,14872000.0
2007-05-10,5810,5910,5660,5670,775786,84324.0,14872000.0
2007-05-11,5620,6150,5570,5830,1250701,86704.0,14872000.0
2007-05-14,5910,5970,5700,5730,344290,85217.0,14872000.0
2007-05-15,5850,5880,5250,5350,609854,79565.0,14872000.0
2007-05-16,5320,5390,5170,5270,348660,78375.0,14872000.0
2007-05-17,5330,5490,5270,5270,308113,78375.0,14872000.0
2007-05-18,5330,5460,5250,5450,274170,81052.0,14872000.0
2007-05-21,5380,5570,5360,5510,203173,81945.0,14872000.0
2007-05-22,5500,5560,5380,5400,259900,80309.0,14872000.0
2007-05-23,5400,5450,5310,5360,197060,79714.0,14872000.0
2007-05-25,5380,5510,5300,5450,199909,81052.0,14872000.0
2007-05-28,5500,5570,5420,5540,163161,82391.0,14872000.0
2007-05-29,5600,5600,5420,5470,231444,81350.0,14872000.0
2007-05-30,5500,5500,5330,5400,160018,80309.0,14872000.0
2007-05-31,5450,5490,5340,5370,209466,79863.0,14872000.0
2007-06-01,5440,5440,5200,5200,289203,77334.0,14872000.0
2007-06-04,5130,5610,5020,5230,1019686,77781.0,14872000.0
2007-06-05,5220,5220,5070,5090,252954,75698.0,14872000.0
2007-06-07,5070,5170,5070,5150,158596,76591.0,14872000.0
2007-06-08,5150,5340,5100,5310,217997,78970.0,14872000.0
2007-06-11,5480,5890,5450,5600,944905,83283.0,14872000.0
2007-06-12,5700,5780,5400,5510,286225,81945.0,14872000.0
2007-06-13,5450,5640,5370,5610,263602,83432.0,14872000.0
2007-06-14,5700,5700,5530,5550,223778,82540.0,14872000.0
2007-06-15,5550,5880,5520,5760,552637,85663.0,14872000.0
2007-06-18,5770,6120,5760,6090,706817,90570.0,14872000.0
2007-06-19,6200,6200,5900,5960,386964,88637.0,14872000.0
2007-06-20,5960,6000,5550,5550,450884,82540.0,14872000.0
2007-06-21,5470,5940,5470,5890,401282,87596.0,14872000.0
2007-06-22,5910,6180,5890,6110,671912,90868.0,14872000.0
2007-06-25,6050,6430,5930,6090,481510,90570.0,14872000.0
2007-06-26,6090,6290,5770,5860,292253,87150.0,14872000.0
2007-06-27,5880,6000,5790,5860,148479,87150.0,14872000.0
2007-06-28,5960,6010,5900,5970,160330,88786.0,14872000.0
2007-06-29,6040,6090,5810,5810,147282,86406.0,14872000.0
2007-07-02,5760,5960,5710,5800,77493,86258.0,14872000.0
2007-07-03,5880,5960,5730,5780,186168,85960.0,14872000.0
2007-07-04,5850,5920,5650,5700,228492,84770.0,14872000.0
2007-07-05,5780,5820,5630,5700,233229,84770.0,14872000.0
2007-07-06,5720,5940,5680,5940,287903,88340.0,14872000.0
2007-07-09,6100,6520,6060,6280,1074681,93396.0,14872000.0
2007-07-10,6370,6370,6070,6330,272162,94140.0,14872000.0
2007-07-11,6270,6800,6210,6700,827849,99642.0,14872000.0
2007-07-12,6690,6880,6600,6700,404911,99642.0,14872000.0
2007-07-13,6720,6850,6480,6480,387275,96371.0,14872000.0
2007-07-16,6500,6500,6170,6250,327210,92950.0,14872000.0
2007-07-18,6250,6550,6180,6440,211959,95776.0,14872000.0
2007-07-19,6440,7180,6320,7000,664037,104104.0,14872000.0
2007-07-20,7000,7400,6870,7300,637842,108566.0,14872000.0
2007-07-23,7350,7560,7140,7340,451173,109160.0,14872000.0
2007-07-24,7250,7380,7040,7100,177949,105591.0,14872000.0
2007-07-25,7000,7090,6900,7000,233762,104104.0,14872000.0
2007-07-26,7100,7130,6670,6700,533076,99642.0,14872000.0
2007-07-27,6570,6570,6290,6380,270102,94883.0,14872000.0
2007-07-30,6210,6870,6210,6830,287404,101576.0,14872000.0
2007-07-31,6830,6970,6730,6730,160288,100089.0,14872000.0
2007-08-01,6700,6780,6400,6490,155738,96519.0,14872000.0
2007-08-02,6550,6650,6250,6340,120566,94288.0,14872000.0
2007-08-03,6500,6670,6360,6630,85066,98601.0,14872000.0
2007-08-06,6450,6840,6280,6740,192004,100237.0,14872000.0
2007-08-07,6740,6950,6570,6570,306836,97709.0,14872000.0
2007-08-08,6660,6770,6590,6660,95114,99048.0,14872000.0
2007-08-09,6850,6850,6530,6680,86007,99345.0,14872000.0
2007-08-10,6400,6640,6200,6420,153381,95478.0,14872000.0
2007-08-13,6420,6690,6370,6390,152201,95032.0,14872000.0
2007-08-14,6520,6630,6250,6390,146231,95032.0,14872000.0
2007-08-16,6050,6070,5760,6000,225006,89232.0,14872000.0
2007-08-17,6090,6100,5970,6000,144478,89232.0,14872000.0
2007-08-20,6200,6890,6200,6870,241247,102171.0,14872000.0
2007-08-21,6880,6970,6630,6750,177921,100386.0,14872000.0
2007-08-22,6850,7350,6560,6560,1217388,97560.0,14872000.0
2007-08-23,6700,6770,6540,6560,270760,97560.0,14872000.0
2007-08-24,6540,6560,6390,6550,184767,97412.0,14872000.0
2007-08-27,6800,6800,6580,6790,235226,100981.0,14872000.0
2007-08-28,6900,6910,6750,6800,161937,101130.0,14872000.0
2007-08-29,6700,6870,6580,6870,168049,102171.0,14872000.0
2007-08-30,6980,7170,6870,7100,429574,105591.0,14872000.0
2007-08-31,7180,7280,7100,7150,280651,106335.0,14872000.0
2007-09-03,7150,7290,7140,7210,239634,107227.0,14872000.0
2007-09-04,7290,7290,7100,7140,145322,106186.0,14872000.0
2007-09-05,7520,7960,6800,6800,811752,101130.0,14872000.0
2007-09-06,6900,7000,6790,6920,158360,102914.0,14872000.0
2007-09-07,6950,7090,6840,6920,134805,102914.0,14872000.0
2007-09-10,6700,7010,6690,6730,149839,100089.0,14872000.0
2007-09-11,6740,7180,6680,6930,316682,103063.0,14872000.0
2007-09-12,6940,7020,6750,6790,92993,100981.0,14872000.0
2007-09-13,6730,6850,6730,6830,63218,101576.0,14872000.0
2007-09-14,6830,7080,6760,7030,163120,104550.0,14872000.0
2007-09-17,7060,7150,6980,7040,126925,104699.0,14872000.0
2007-09-18,7060,7300,6990,7120,330198,105889.0,14872000.0
2007-09-19,7350,7430,7050,7100,284320,105591.0,14872000.0
2007-09-20,7130,7200,6960,7020,146141,104401.0,14872000.0
2007-09-21,6990,7190,6800,7030,112454,104550.0,14872000.0
2007-09-27,7070,7200,6490,6960,92760,103509.0,14872000.0
2007-09-28,6960,6960,6710,6930,96727,103063.0,14872000.0
2007-10-01,7060,7230,7020,7160,178509,106484.0,14872000.0
2007-10-02,7490,7540,7230,7350,233051,109309.0,14872000.0
2007-10-04,7370,7400,7200,7220,80390,107376.0,14872000.0
2007-10-05,7350,7350,6980,6980,121746,103807.0,14872000.0
2007-10-08,6980,7100,6860,6890,100402,102468.0,14872000.0
2007-10-09,6910,7030,6780,6790,87846,100981.0,14872000.0
2007-10-10,6980,7450,6980,7200,334579,107078.0,14872000.0
2007-10-11,7300,7480,7070,7130,178430,106037.0,14872000.0
2007-10-12,7290,7290,6890,6910,116446,102766.0,14872000.0
2007-10-15,6920,7150,6810,6840,88527,97128.0,14200000.0
2007-10-16,6750,6840,6510,6540,116150,92868.0,14200000.0
2007-10-17,6410,6620,6330,6620,52880,94004.0,14200000.0
2007-10-18,6700,6770,6590,6770,43486,96134.0,14200000.0
2007-10-19,6650,6870,6650,6790,46236,96418.0,14200000.0
2007-10-22,6520,6850,6400,6590,32690,93578.0,14200000.0
2007-10-23,6630,6790,6500,6600,47587,93720.0,14200000.0
2007-10-24,6630,7100,6630,6730,173495,95566.0,14200000.0
2007-10-25,6920,7020,6730,6900,96815,97980.0,14200000.0
2007-10-26,6850,6950,6710,6780,84518,96276.0,14200000.0
2007-10-29,6880,6940,6630,6650,84036,94430.0,14200000.0
2007-10-30,6710,6840,6630,6650,61785,94430.0,14200000.0
2007-10-31,6730,6910,6650,6760,83248,95992.0,14200000.0
2007-11-01,6800,7040,6800,6990,204582,99258.0,14200000.0
2007-11-02,6770,7110,6770,7000,120136,99400.0,14200000.0
2007-11-05,7010,7180,6900,7030,153961,99826.0,14200000.0
2007-11-06,7090,7170,6920,7030,123842,99826.0,14200000.0
2007-11-07,7030,7170,6550,6580,198533,93436.0,14200000.0
2007-11-08,6500,6700,6360,6620,59284,94004.0,14200000.0
2007-11-09,6510,6780,6510,6720,59429,95424.0,14200000.0
2007-11-12,6600,6690,6500,6570,35344,93294.0,14200000.0
2007-11-13,6570,6760,6570,6650,50958,94430.0,14200000.0
2007-11-14,6650,6840,6640,6840,143507,97128.0,14200000.0
2007-11-15,6890,7050,6780,7050,96940,100110.0,14200000.0
2007-11-16,7010,7090,6840,6980,53801,99116.0,14200000.0
2007-11-19,7000,7080,6780,6880,541626,97696.0,14200000.0
2007-11-20,6780,6800,6580,6670,893064,94714.0,14200000.0
2007-11-21,6670,7130,6630,6900,230920,97980.0,14200000.0
2007-11-22,7150,7490,7150,7430,538364,105506.0,14200000.0
2007-11-23,7430,7600,6980,7100,311316,100820.0,14200000.0
2007-11-26,7150,7340,7150,7220,244910,102524.0,14200000.0
2007-11-27,7100,7590,6980,7530,359751,106926.0,14200000.0
2007-11-28,7600,7720,7130,7130,337900,101246.0,14200000.0
2007-11-29,7390,7450,7230,7350,159770,104370.0,14200000.0
2007-11-30,7350,7550,7300,7530,162525,106926.0,14200000.0
2007-12-03,7570,7950,7440,7760,448561,110192.0,14200000.0
2007-12-04,7860,7860,7510,7610,206123,108062.0,14200000.0
2007-12-05,7630,7860,7560,7710,184428,109482.0,14200000.0
2007-12-06,7840,7920,7400,7400,241671,105080.0,14200000.0
2007-12-07,7500,7510,7300,7500,183659,106500.0,14200000.0
2007-12-10,7540,7730,7540,7720,202695,109624.0,14200000.0
2007-12-11,7770,8290,7770,7910,642365,112322.0,14200000.0
2007-12-12,7770,8320,7620,8140,374123,115588.0,14200000.0
2007-12-13,8200,8230,8000,8030,179550,114026.0,14200000.0
2007-12-14,8150,8210,7840,8000,168353,113600.0,14200000.0
2007-12-17,7880,7990,7750,7820,122674,111044.0,14200000.0
2007-12-18,7820,8180,7750,8100,209397,115020.0,14200000.0
2007-12-20,8180,8240,7800,7800,110003,110760.0,14200000.0
2007-12-21,7800,7900,7310,7710,270298,109482.0,14200000.0
2007-12-24,7770,8060,7700,7890,179801,112038.0,14200000.0
2007-12-26,7930,8550,7930,8280,647161,117576.0,14200000.0
2007-12-27,8400,8560,8270,8430,231147,119706.0,14200000.0
2007-12-28,8410,8770,8330,8700,325324,123540.0,14200000.0
2008-01-02,8950,9070,8600,8600,263081,122120.0,14200000.0
2008-01-03,8500,8610,8350,8600,160384,122120.0,14200000.0
2008-01-04,8550,8670,8390,8560,174570,121552.0,14200000.0
2008-01-07,8400,8590,8260,8460,119157,120132.0,14200000.0
2008-01-08,8570,8800,8450,8500,157874,120700.0,14200000.0
2008-01-09,8260,8400,8150,8400,246519,119280.0,14200000.0
2008-01-10,8460,8670,8400,8550,628554,121410.0,14200000.0
2008-01-11,8790,8810,8380,8380,178254,118996.0,14200000.0
2008-01-14,8350,8430,8000,8310,184064,118002.0,14200000.0
2008-01-15,8400,8490,7780,7990,284046,113458.0,14200000.0
2008-01-16,7660,7900,7630,7650,112412,108630.0,14200000.0
2008-01-17,7950,7950,7620,7870,91755,111754.0,14200000.0
2008-01-18,7800,7950,7640,7930,82383,112606.0,14200000.0
2008-01-21,7900,7900,7600,7670,100283,108914.0,14200000.0
2008-01-22,7510,7520,6520,7340,287436,104228.0,14200000.0
2008-01-23,7370,7540,7000,7000,160572,99400.0,14200000.0
2008-01-24,7060,7520,7060,7370,130145,104654.0,14200000.0
2008-01-25,7500,7560,7340,7540,50416,107068.0,14200000.0
2008-01-28,7420,7420,7050,7100,72758,100820.0,14200000.0
2008-01-29,7230,7370,6960,7110,54403,100962.0,14200000.0
2008-01-30,7200,7280,6800,7010,78032,99542.0,14200000.0
2008-01-31,6970,7090,6920,7090,60498,100678.0,14200000.0
2008-02-01,7140,7200,6950,6950,46640,98690.0,14200000.0
2008-02-04,7010,7520,7000,7410,131135,105222.0,14200000.0
2008-02-05,7410,8000,7300,7950,113945,112890.0,14200000.0
2008-02-11,7580,7770,7350,7700,158466,109340.0,14200000.0
2008-02-12,7840,7900,7630,7640,60122,108488.0,14200000.0
2008-02-13,7700,7850,7400,7450,68814,105790.0,14200000.0
2008-02-14,7600,7740,7520,7730,60981,109766.0,14200000.0
2008-02-15,7650,7680,7520,7630,45528,108346.0,14200000.0
2008-02-18,7750,7890,7700,7890,159596,112038.0,14200000.0
2008-02-19,7970,8000,7800,7900,130322,112180.0,14200000.0
2008-02-20,7950,8360,7870,8140,234127,115588.0,14200000.0
2008-02-21,8190,8220,7980,7980,74796,113316.0,14200000.0
2008-02-22,7980,8080,7830,7960,63499,113032.0,14200000.0
2008-02-25,7960,8170,7960,7970,75757,113174.0,14200000.0
2008-02-26,7960,8060,7870,7930,43990,112606.0,14200000.0
2008-02-27,7970,8060,7850,7850,43357,111470.0,14200000.0
2008-02-28,7880,8060,7880,8040,55042,114168.0,14200000.0
2008-02-29,8000,8000,7880,8000,55568,113600.0,14200000.0
2008-03-03,7810,7990,7780,7830,50539,111186.0,14200000.0
2008-03-04,7840,8130,7820,8010,48920,113742.0,14200000.0
2008-03-05,7940,8140,7940,8110,60120,115162.0,14200000.0
2008-03-06,8150,8350,8020,8350,130890,118570.0,14200000.0
2008-03-07,8250,8330,8150,8150,57381,115730.0,14200000.0
2008-03-10,8060,8460,8060,8210,132178,116582.0,14200000.0
2008-03-11,8300,8600,8170,8320,265145,118144.0,14200000.0
2008-03-12,8450,8510,8160,8300,109483,117860.0,14200000.0
2008-03-13,8420,8420,8040,8070,82870,114594.0,14200000.0
2008-03-14,8170,8280,7960,8000,62322,113600.0,14200000.0
2008-03-17,7860,7890,7510,7680,92450,109056.0,14200000.0
2008-03-18,7830,8000,7630,7970,29119,113174.0,14200000.0
2008-03-19,8080,8140,7880,7880,39078,111896.0,14200000.0
2008-03-20,7790,7990,7700,7940,23333,112748.0,14200000.0
2008-03-21,7990,8070,7880,8050,38670,114310.0,14200000.0
2008-03-24,8070,8180,8050,8060,36444,114452.0,14200000.0
2008-03-25,8120,8350,7550,7950,186750,112890.0,14200000.0
2008-03-26,8060,8080,7740,7770,55844,110334.0,14200000.0
2008-03-27,7760,8080,7750,7860,73990,111612.0,14200000.0
2008-03-28,7930,8180,7830,8030,137624,114026.0,14200000.0
2008-03-31,8060,8440,8060,8220,319263,116724.0,14200000.0
2008-04-01,8400,8410,8100,8200,141233,116440.0,14200000.0
2008-04-02,8290,8330,8210,8230,77435,116866.0,14200000.0
2008-04-03,8200,8390,8200,8340,75767,118428.0,14200000.0
2008-04-04,8340,8340,8110,8150,57797,115730.0,14200000.0
2008-04-07,8200,8200,7990,8050,85312,114310.0,14200000.0
2008-04-08,8080,8090,7910,7970,60435,113174.0,14200000.0
2008-04-10,8000,8040,7900,8000,57032,113600.0,14200000.0
2008-04-11,8000,8100,7990,8020,37797,113884.0,14200000.0
2008-04-14,8030,8090,7850,7940,32953,112748.0,14200000.0
2008-04-15,8040,8300,8040,8300,167213,117860.0,14200000.0
2008-04-16,8350,8700,8300,8680,274031,123256.0,14200000.0
2008-04-17,8770,8780,8480,8480,101000,120416.0,14200000.0
2008-04-18,8500,8740,8400,8740,137344,124108.0,14200000.0
2008-04-21,8740,8870,8640,8640,95714,122688.0,14200000.0
2008-04-22,8660,8940,8660,8780,154093,124676.0,14200000.0
2008-04-23,8820,8910,8700,8820,92748,125244.0,14200000.0
2008-04-24,8910,8910,8310,8310,108302,118002.0,14200000.0
2008-04-25,8460,8910,8450,8730,167399,123966.0,14200000.0
2008-04-28,8730,8890,8610,8770,67730,124534.0,14200000.0
2008-04-29,8700,8950,8660,8770,142787,124534.0,14200000.0
2008-04-30,8870,9240,8710,9200,359125,130640.0,14200000.0
2008-05-02,9310,9590,9210,9210,219554,130782.0,14200000.0
2008-05-06,9150,9440,9050,9350,126246,132770.0,14200000.0
2008-05-07,9440,10150,9350,9810,683548,139302.0,14200000.0
2008-05-08,9750,10250,9500,10000,433832,142000.0,14200000.0
2008-05-09,10150,10300,9870,10050,314985,142710.0,14200000.0
2008-05-13,10350,10550,9900,9900,304525,140580.0,14200000.0
2008-05-14,10000,10350,9970,10000,251507,142000.0,14200000.0
2008-05-15,9710,9710,9210,9360,556083,132912.0,14200000.0
2008-05-16,9470,9620,9250,9290,158303,131918.0,14200000.0
2008-05-19,9400,9540,9310,9500,115286,134900.0,14200000.0
2008-05-20,9650,9990,9500,9640,340897,136888.0,14200000.0
2008-05-21,9400,9710,9280,9310,220434,132202.0,14200000.0
2008-05-22,9480,9480,9300,9400,102539,133480.0,14200000.0
2008-05-23,9400,9620,9170,9170,113124,130214.0,14200000.0
2008-05-26,9060,9100,8800,8920,118006,126664.0,14200000.0
2008-05-27,8960,9170,8900,9000,76420,127800.0,14200000.0
2008-05-28,9100,9100,8800,8800,95393,124960.0,14200000.0
2008-05-29,8870,9070,8870,9000,81287,127800.0,14200000.0
2008-05-30,9200,9200,8950,9120,105624,129504.0,14200000.0
2008-06-02,9120,9190,8900,8970,72945,127374.0,14200000.0
2008-06-03,8830,8930,8600,8600,129577,122120.0,14200000.0
2008-06-04,8510,8600,8330,8500,118002,120700.0,14200000.0
2008-06-05,8650,8650,8400,8400,52687,119280.0,14200000.0
2008-06-09,8110,8300,8110,8170,105149,116014.0,14200000.0
2008-06-10,8170,8310,8060,8270,111143,117434.0,14200000.0
2008-06-11,8270,8450,8110,8400,125293,119280.0,14200000.0
2008-06-12,8300,8900,8190,8640,216147,122688.0,14200000.0
2008-06-13,8740,8750,8430,8460,70115,120132.0,14200000.0
2008-06-16,8790,9020,8690,8850,271279,125670.0,14200000.0
2008-06-17,9000,9060,8710,8910,111369,126522.0,14200000.0
2008-06-18,8820,8970,8680,8700,104133,123540.0,14200000.0
2008-06-19,8700,8700,8420,8420,73311,119564.0,14200000.0
2008-06-20,8490,8600,8400,8530,56663,121126.0,14200000.0
2008-06-23,8350,8890,8350,8890,166138,126238.0,14200000.0
2008-06-24,8950,9360,8850,8850,457605,125670.0,14200000.0
2008-06-25,8900,8990,8300,8390,202037,119138.0,14200000.0
2008-06-26,8500,8600,8300,8310,109033,118002.0,14200000.0
2008-06-27,8150,8150,7920,7960,192332,113032.0,14200000.0
2008-06-30,7960,8110,7800,8110,90379,115162.0,14200000.0
2008-07-01,8010,8280,7960,8120,93502,115304.0,14200000.0
2008-07-02,8110,8180,7200,7370,184978,104654.0,14200000.0
2008-07-03,6950,7260,6270,7060,157481,100252.0,14200000.0
2008-07-04,7100,7890,7060,7220,74002,102524.0,14200000.0
2008-07-07,6950,7200,6950,7090,55023,100678.0,14200000.0
2008-07-08,7240,7300,6740,6800,83192,96560.0,14200000.0
2008-07-09,7150,7150,6610,6740,90849,95708.0,14200000.0
2008-07-10,6510,6920,6400,6920,83460,98264.0,14200000.0
2008-07-11,6990,7270,6930,7090,100420,100678.0,14200000.0
2008-07-14,7000,7140,6910,6980,56672,99116.0,14200000.0
2008-07-15,6870,6930,6570,6600,87071,93720.0,14200000.0
2008-07-16,6650,6800,6550,6700,47193,95140.0,14200000.0
2008-07-17,6850,6940,6790,6790,76867,96418.0,14200000.0
2008-07-18,6950,7040,6650,6720,52410,95424.0,14200000.0
2008-07-21,6880,7300,6880,7150,233925,101530.0,14200000.0
2008-07-22,7020,7200,6900,6990,81053,99258.0,14200000.0
2008-07-23,7080,7140,6970,6980,74103,99116.0,14200000.0
2008-07-24,7020,7150,6960,6970,103464,98974.0,14200000.0
2008-07-25,6950,6950,6810,6820,74254,96844.0,14200000.0
2008-07-28,6840,6980,6750,6800,57192,96560.0,14200000.0
2008-07-29,6750,6750,6590,6620,64466,94004.0,14200000.0
2008-07-30,6840,6840,6520,6540,66667,92868.0,14200000.0
2008-07-31,6520,6600,6280,6300,153051,89460.0,14200000.0
2008-08-01,6250,6420,6210,6290,55907,89318.0,14200000.0
2008-08-04,6290,6330,6140,6220,43265,88324.0,14200000.0
2008-08-05,6180,6300,5920,6060,53671,86052.0,14200000.0
2008-08-06,6180,6340,6100,6150,50906,87330.0,14200000.0
2008-08-07,6300,6440,6110,6410,112791,91022.0,14200000.0
2008-08-08,6350,6540,6330,6460,96381,91732.0,14200000.0
2008-08-11,6500,6830,6430,6580,207045,93436.0,14200000.0
2008-08-12,6650,6670,6310,6310,80137,89602.0,14200000.0
