네오오토(212560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-03,7740,7830,7560,7660,35440,60322.0,7874963.0
2017-08-04,7660,7850,7530,7590,34723,59771.0,7874963.0
2017-08-07,7590,7750,7550,7720,60322,60795.0,7874963.0
2017-08-08,7620,7780,7590,7710,48622,60716.0,7874963.0
2017-08-09,7750,7800,7330,7520,121015,59220.0,7874963.0
2017-08-10,7400,7520,7180,7250,114944,57093.0,7874963.0
2017-08-11,7100,7240,6950,6960,59770,54810.0,7874963.0
2017-08-14,6980,7280,6970,7080,45516,55755.0,7874963.0
2017-08-16,7150,7390,7020,7190,109953,56621.0,7874963.0
2017-08-17,7140,7350,7130,7250,51257,57093.0,7874963.0
2017-08-18,7200,7260,7100,7190,25189,56621.0,7874963.0
2017-08-21,7160,7170,7040,7090,28697,55833.0,7874963.0
2017-08-22,7020,7140,7020,7050,29253,55518.0,7874963.0
2017-08-23,7040,7130,7000,7030,35113,55361.0,7874963.0
2017-08-24,7030,7370,7030,7280,68971,57330.0,7874963.0
2017-08-25,7280,7340,7200,7230,27035,56936.0,7874963.0
2017-08-28,7260,7260,7000,7070,47959,55676.0,7874963.0
2017-08-29,7020,7210,6940,6980,55842,54967.0,7874963.0
2017-08-30,6990,7040,6900,7000,24673,55125.0,7874963.0
2017-08-31,6980,7050,6960,7000,17999,55125.0,7874963.0
2017-09-01,7010,7170,7010,7170,38345,56463.0,7874963.0
2017-09-04,7000,7230,6920,7220,29173,56857.0,7874963.0
2017-09-05,7170,7240,7050,7060,40037,55597.0,7874963.0
2017-09-06,7080,7100,7000,7060,16513,55597.0,7874963.0
2017-09-07,7060,7530,7000,7240,119792,57015.0,7874963.0
2017-09-08,7170,7340,7050,7230,93347,56936.0,7874963.0
2017-09-11,7200,7290,7170,7230,47092,56936.0,7874963.0
2017-09-12,7240,7280,7050,7110,38670,55991.0,7874963.0
2017-09-13,7100,7230,6910,6950,58339,54731.0,7874963.0
2017-09-14,7010,7010,6880,6950,42285,54731.0,7874963.0
2017-09-15,6950,6990,6580,6660,131062,52447.0,7874963.0
2017-09-18,6670,6800,6660,6750,41079,53156.0,7874963.0
2017-09-19,6820,6820,6430,6500,107331,51187.0,7874963.0
2017-09-20,6520,6550,6250,6340,106158,49927.0,7874963.0
2017-09-21,6270,6360,6170,6200,75371,48825.0,7874963.0
2017-09-22,6130,6320,6070,6130,50382,48274.0,7874963.0
2017-09-25,6100,6320,5950,5970,53058,47014.0,7874963.0
2017-09-26,5930,6080,5900,6000,81130,47250.0,7874963.0
2017-09-27,6030,6280,6010,6250,30904,49219.0,7874963.0
2017-09-28,6150,6240,6130,6150,24933,48431.0,7874963.0
2017-09-29,6250,6300,6100,6290,27717,49534.0,7874963.0
2017-10-10,6290,6290,6120,6150,32753,48431.0,7874963.0
2017-10-11,6060,6220,6040,6170,45590,48589.0,7874963.0
2017-10-12,6170,6300,6170,6290,29672,49534.0,7874963.0
2017-10-13,6230,6580,6100,6130,163968,48274.0,7874963.0
2017-10-16,6130,6150,6020,6030,34770,47486.0,7874963.0
2017-10-17,6010,6160,6000,6020,41251,47407.0,7874963.0
2017-10-18,6010,6270,6010,6150,51724,48431.0,7874963.0
2017-10-19,6130,6300,6130,6260,28094,49297.0,7874963.0
2017-10-20,6200,6280,6170,6200,22869,48825.0,7874963.0
2017-10-23,6200,6300,6160,6160,25338,48510.0,7874963.0
2017-10-24,6120,6330,6120,6270,25031,49376.0,7874963.0
2017-10-25,6220,6320,6200,6200,18342,48825.0,7874963.0
2017-10-26,6150,6200,6090,6130,32953,48274.0,7874963.0
2017-10-27,6140,6210,6120,6210,34880,48904.0,7874963.0
2017-10-30,6350,6460,6190,6250,64976,49219.0,7874963.0
2017-10-31,6300,6300,6120,6200,39503,48825.0,7874963.0
2017-11-01,6210,6350,6160,6220,45197,48982.0,7874963.0
2017-11-02,6220,6230,6120,6140,41793,48352.0,7874963.0
2017-11-03,6140,6280,6120,6190,34251,48746.0,7874963.0
2017-11-06,6190,6230,6130,6130,26151,48274.0,7874963.0
2017-11-07,6140,6260,6120,6140,32210,48352.0,7874963.0
2017-11-08,6130,6370,6130,6280,68727,49455.0,7874963.0
2017-11-09,6280,6430,6220,6430,94269,50636.0,7874963.0
2017-11-10,6840,7480,6480,6500,1121317,51187.0,7874963.0
2017-11-13,6590,6700,6560,6660,95948,52447.0,7874963.0
2017-11-14,6610,6680,6590,6650,53727,52369.0,7874963.0
2017-11-15,6480,6590,6100,6100,257697,48037.0,7874963.0
2017-11-16,6100,6210,6100,6190,52307,48746.0,7874963.0
2017-11-17,6170,6310,6170,6230,41859,49061.0,7874963.0
2017-11-20,6270,6270,6120,6130,62108,48274.0,7874963.0
2017-11-21,6150,6190,6000,6050,87557,47644.0,7874963.0
2017-11-22,6070,6200,6040,6090,48343,47959.0,7874963.0
2017-11-23,6080,6200,6080,6180,26099,48667.0,7874963.0
2017-11-24,6150,6240,6130,6190,30211,48746.0,7874963.0
2017-11-27,6200,6290,6150,6220,39498,48982.0,7874963.0
2017-11-28,6280,6280,6080,6100,51305,48037.0,7874963.0
2017-11-29,6150,6170,5910,6130,70463,48274.0,7874963.0
2017-11-30,6170,6170,6000,6020,41789,47407.0,7874963.0
2017-12-01,5980,6100,5980,6020,38049,47407.0,7874963.0
2017-12-04,6020,6290,5920,6240,107227,49140.0,7874963.0
2017-12-05,6240,6340,6110,6250,42782,49219.0,7874963.0
2017-12-06,6250,6350,6200,6290,42659,49534.0,7874963.0
2017-12-07,6290,6380,6160,6240,37014,49140.0,7874963.0
2017-12-08,6250,6250,5930,5950,95970,46856.0,7874963.0
2017-12-11,6000,6150,6000,6060,52747,47722.0,7874963.0
2017-12-12,6070,6130,6010,6080,42342,47880.0,7874963.0
2017-12-13,6080,6120,6020,6080,35992,47880.0,7874963.0
2017-12-14,6080,6110,6030,6080,26673,47880.0,7874963.0
2017-12-15,6030,6210,6030,6200,45730,48825.0,7874963.0
2017-12-18,6190,6320,6030,6030,68575,47486.0,7874963.0
2017-12-19,6040,6100,5830,5850,103038,46069.0,7874963.0
2017-12-20,5820,5920,5670,5680,67321,44730.0,7874963.0
2017-12-21,5680,5790,5430,5480,99040,43155.0,7874963.0
2017-12-22,5470,5550,5430,5470,32771,43076.0,7874963.0
2017-12-26,5530,5660,5450,5510,22344,43391.0,7874963.0
2017-12-27,5560,5560,5450,5550,13944,43706.0,7874963.0
2017-12-28,5570,5580,5450,5550,20432,43706.0,7874963.0
2018-01-02,5550,5750,5460,5750,27573,45281.0,7874963.0
2018-01-03,5760,5870,5690,5760,14301,45360.0,7874963.0
2018-01-04,5770,5770,5540,5560,46135,43785.0,7874963.0
2018-01-05,5560,5710,5560,5600,19749,44100.0,7874963.0
2018-01-08,5540,5600,5480,5580,33550,43942.0,7874963.0
2018-01-09,5510,5620,5490,5570,12839,43864.0,7874963.0
2018-01-10,5530,5630,5430,5500,53443,43312.0,7874963.0
2018-01-11,5550,5550,5450,5530,36460,43549.0,7874963.0
2018-01-12,5530,5530,5300,5310,68568,41816.0,7874963.0
2018-01-15,5250,5390,5250,5300,32167,41737.0,7874963.0
2018-01-16,5270,5410,5270,5330,26441,41974.0,7874963.0
2018-01-17,5380,5380,5270,5330,11411,41974.0,7874963.0
2018-01-18,5300,5330,5230,5260,36834,41422.0,7874963.0
2018-01-19,5310,5560,5230,5560,70899,43785.0,7874963.0
2018-01-22,5570,6600,5550,5890,799934,46384.0,7874963.0
2018-01-23,6000,6010,5820,5990,93471,47171.0,7874963.0
2018-01-24,6050,6140,5950,5970,78511,47014.0,7874963.0
2018-01-25,6050,6220,5950,6150,85065,48431.0,7874963.0
2018-01-26,6160,6280,6010,6120,57490,48195.0,7874963.0
2018-01-29,6130,6190,5990,6050,59055,47644.0,7874963.0
2018-01-30,6030,6150,6010,6030,33834,47486.0,7874963.0
2018-01-31,6000,6150,6000,6110,36112,48116.0,7874963.0
2018-02-01,6160,6160,6020,6120,25163,48195.0,7874963.0
2018-02-02,6120,6140,5890,6000,29808,47250.0,7874963.0
2018-02-05,5850,5950,5800,5850,35005,46069.0,7874963.0
2018-02-06,5700,5850,5490,5760,51265,45360.0,7874963.0
2018-02-07,5820,5940,5710,5760,13538,45360.0,7874963.0
2018-02-08,5820,5840,5680,5770,15094,45439.0,7874963.0
2018-02-09,5760,5770,5610,5650,7398,44494.0,7874963.0
2018-02-12,5650,5760,5610,5610,10785,44179.0,7874963.0
2018-02-13,5610,5670,5550,5590,15284,44021.0,7874963.0
2018-02-14,5590,5600,5470,5580,19202,43942.0,7874963.0
2018-02-19,5580,5660,5550,5640,14430,44415.0,7874963.0
2018-02-20,5560,5730,5560,5690,19216,44809.0,7874963.0
2018-02-21,5740,5750,5600,5670,23643,44651.0,7874963.0
2018-02-22,5730,5740,5590,5600,20908,44100.0,7874963.0
2018-02-23,5610,5660,5510,5570,25133,43864.0,7874963.0
2018-02-26,5570,5590,5500,5580,19198,43942.0,7874963.0
2018-02-27,5620,5620,5510,5520,18470,43470.0,7874963.0
2018-02-28,5520,5700,5400,5540,21001,43627.0,7874963.0
2018-03-02,5320,5540,5310,5500,17613,43312.0,7874963.0
2018-03-05,5500,5520,5310,5320,29296,41895.0,7874963.0
2018-03-06,5330,5520,5330,5430,11011,42761.0,7874963.0
2018-03-07,5430,5530,5340,5400,20606,42525.0,7874963.0
2018-03-08,5400,5470,5320,5370,16732,42289.0,7874963.0
2018-03-09,5360,5500,5360,5490,10287,43234.0,7874963.0
2018-03-12,5480,5610,5480,5610,21099,44179.0,7874963.0
2018-03-13,5610,5650,5550,5590,15978,44021.0,7874963.0
2018-03-14,5590,5590,5520,5550,13239,43706.0,7874963.0
2018-03-15,5550,5550,5410,5460,28974,42997.0,7874963.0
2018-03-16,5460,5500,5420,5490,10810,43234.0,7874963.0
2018-03-19,5490,5520,5380,5470,29915,43076.0,7874963.0
2018-03-20,5470,5480,5370,5400,18412,42525.0,7874963.0
2018-03-21,5400,5450,5350,5350,14844,42131.0,7874963.0
2018-03-22,5350,5430,5310,5390,23671,42446.0,7874963.0
2018-03-23,5390,5470,5270,5290,61788,41659.0,7874963.0
2018-03-26,5260,5470,5100,5270,29788,41501.0,7874963.0
2018-03-27,5440,5440,5180,5260,19392,41422.0,7874963.0
2018-03-28,5260,5270,5130,5200,22984,40950.0,7874963.0
2018-03-29,5200,5340,5200,5310,11261,41816.0,7874963.0
2018-03-30,5350,5700,5340,5570,54669,43864.0,7874963.0
2018-04-02,5630,5630,5400,5450,26532,42919.0,7874963.0
2018-04-03,5440,5850,5380,5850,101348,46069.0,7874963.0
2018-04-04,5820,6060,5740,5840,128134,45990.0,7874963.0
2018-04-05,5840,5960,5730,5740,62511,45202.0,7874963.0
2018-04-06,5710,5780,5520,5560,37624,43785.0,7874963.0
2018-04-09,5560,5660,5510,5580,22357,43942.0,7874963.0
2018-04-10,5660,5660,5410,5430,25964,42761.0,7874963.0
2018-04-11,5430,5490,5280,5320,48272,41895.0,7874963.0
2018-04-12,5320,5400,5230,5400,32975,42525.0,7874963.0
2018-04-13,5400,5550,5350,5410,21254,42604.0,7874963.0
2018-04-16,5500,5500,5290,5330,28554,41974.0,7874963.0
2018-04-17,5330,5400,5290,5320,23020,41895.0,7874963.0
2018-04-18,5360,5380,5250,5280,34398,41580.0,7874963.0
2018-04-19,5280,5370,5200,5310,32030,41816.0,7874963.0
2018-04-20,5280,5500,5280,5430,54987,42761.0,7874963.0
2018-04-23,5450,5650,5400,5610,56682,44179.0,7874963.0
2018-04-24,5600,5660,5540,5620,15252,44257.0,7874963.0
2018-04-25,5620,5690,5500,5600,20356,44100.0,7874963.0
2018-04-26,5650,5700,5580,5630,13066,44336.0,7874963.0
2018-04-27,5680,5680,5540,5550,23627,43706.0,7874963.0
2018-04-30,5550,5670,5470,5600,19210,44100.0,7874963.0
2018-05-02,5610,5720,5570,5720,46074,45045.0,7874963.0
2018-05-03,5720,6100,5720,5840,195696,45990.0,7874963.0
2018-05-04,5890,5900,5670,5750,38912,45281.0,7874963.0
2018-05-08,5750,5780,5530,5530,24646,43549.0,7874963.0
2018-05-09,5510,5580,5310,5430,33990,42761.0,7874963.0
2018-05-10,5430,5540,5410,5450,15364,42919.0,7874963.0
2018-05-11,5450,5590,5420,5520,8220,43470.0,7874963.0
2018-05-14,5600,5700,5500,5700,28836,44887.0,7874963.0
2018-05-15,5730,5800,5670,5780,28956,45517.0,7874963.0
2018-05-16,5710,5770,5620,5700,17175,44887.0,7874963.0
2018-05-17,5730,5750,5580,5730,38340,45124.0,7874963.0
2018-05-18,5760,5940,5670,5940,198485,46777.0,7874963.0
2018-05-21,6280,6450,5850,5990,335833,47171.0,7874963.0
2018-05-23,5940,6020,5880,5970,51686,47014.0,7874963.0
2018-05-24,5920,6000,5700,5870,49938,46226.0,7874963.0
2018-05-25,5740,5890,5650,5890,38524,46384.0,7874963.0
2018-05-28,5780,6010,5710,5950,44098,46856.0,7874963.0
2018-05-29,5850,6000,5800,5830,25726,45911.0,7874963.0
2018-05-30,5870,6160,5650,6160,152302,48510.0,7874963.0
2018-05-31,6210,6210,6000,6080,97510,47880.0,7874963.0
2018-06-01,6010,6050,5670,5820,70146,45832.0,7874963.0
2018-06-04,5870,5900,5710,5890,34660,46384.0,7874963.0
2018-06-05,5890,5970,5760,5890,34137,46384.0,7874963.0
2018-06-07,5840,5950,5840,5930,23092,46699.0,7874963.0
2018-06-08,5970,5980,5800,5800,33693,45675.0,7874963.0
2018-06-11,5780,5900,5700,5870,20476,46226.0,7874963.0
2018-06-12,5870,5960,5790,5880,20561,46305.0,7874963.0
2018-06-14,5880,5900,5650,5830,36933,45911.0,7874963.0
2018-06-15,5820,5830,5710,5730,16732,45124.0,7874963.0
2018-06-18,5660,5780,5400,5460,61317,42997.0,7874963.0
2018-06-19,5520,5520,5230,5250,71600,41344.0,7874963.0
2018-06-20,5310,5340,5180,5250,31184,41344.0,7874963.0
2018-06-21,5280,5280,5120,5180,22098,40792.0,7874963.0
2018-06-22,5160,5180,4890,4930,48103,38824.0,7874963.0
2018-06-25,4890,4970,4860,4930,23142,38824.0,7874963.0
2018-06-26,4925,4925,4815,4920,21494,38745.0,7874963.0
2018-06-27,4920,4960,4875,4935,15277,38863.0,7874963.0
2018-06-28,4850,4915,4715,4795,32845,37760.0,7874963.0
2018-06-29,4715,4800,4515,4780,40881,37642.0,7874963.0
2018-07-02,4780,4830,4625,4650,16182,36619.0,7874963.0
2018-07-03,4605,4690,4375,4460,53118,35122.0,7874963.0
2018-07-04,4460,4580,4405,4580,15611,36067.0,7874963.0
2018-07-05,4580,4665,4430,4535,24379,35713.0,7874963.0
2018-07-06,4535,4630,4450,4625,18967,36422.0,7874963.0
2018-07-09,4625,4625,4500,4570,8507,35989.0,7874963.0
2018-07-10,4570,4610,4520,4585,4977,36107.0,7874963.0
2018-07-11,4630,4650,4530,4620,6811,36382.0,7874963.0
2018-07-12,4660,5740,4610,5130,774072,40399.0,7874963.0
2018-07-13,5080,5190,4980,5140,129437,40477.0,7874963.0
2018-07-16,5110,5190,5000,5020,55030,39532.0,7874963.0
2018-07-17,5030,5820,5030,5370,623280,42289.0,7874963.0
2018-07-18,5290,5380,5170,5190,55697,40871.0,7874963.0
2018-07-19,5190,5380,5080,5240,51348,41265.0,7874963.0
2018-07-20,5350,5350,4980,4980,38466,39217.0,7874963.0
2018-07-23,4980,5020,4860,4860,31369,38272.0,7874963.0
2018-07-24,4860,5070,4815,4975,31771,39178.0,7874963.0
2018-07-25,4950,5050,4865,4870,16056,38351.0,7874963.0
2018-07-26,4830,4970,4805,4830,11839,38036.0,7874963.0
2018-07-27,4840,4990,4800,4900,12553,38587.0,7874963.0
2018-07-30,4900,4900,4830,4890,8112,38509.0,7874963.0
2018-07-31,4885,4890,4795,4850,20403,38194.0,7874963.0
2018-08-01,4850,5000,4760,4865,24134,38312.0,7874963.0
2018-08-02,4860,4995,4820,4850,7030,38194.0,7874963.0
2018-08-03,4900,4945,4815,4850,19361,38194.0,7874963.0
2018-08-06,4900,5000,4845,4900,30549,38587.0,7874963.0
2018-08-07,4990,5120,4885,5010,38925,39454.0,7874963.0
2018-08-08,5060,5690,5060,5200,329184,40950.0,7874963.0
2018-08-09,5260,5260,5030,5080,47717,40005.0,7874963.0
2018-08-10,5030,5140,5020,5050,20753,39769.0,7874963.0
2018-08-13,4975,4995,4840,4840,47672,38115.0,7874963.0
2018-08-14,4840,4965,4810,4900,24893,38587.0,7874963.0
2018-08-16,4940,5000,4825,4825,21878,37997.0,7874963.0
2018-08-17,4940,4940,4780,4845,19023,38154.0,7874963.0
2018-08-20,4890,4980,4840,4910,17643,38666.0,7874963.0
2018-08-21,4885,4990,4885,4970,9893,39139.0,7874963.0
2018-08-22,4950,4990,4950,4975,9336,39178.0,7874963.0
2018-08-23,4980,5180,4935,5070,37490,39926.0,7874963.0
2018-08-24,5100,5100,5000,5030,20582,39611.0,7874963.0
2018-08-27,5030,5030,4855,4925,12122,38784.0,7874963.0
2018-08-28,5030,5050,4935,4985,13382,39257.0,7874963.0
2018-08-29,4945,5030,4935,5030,11666,39611.0,7874963.0
2018-08-30,4950,5090,4950,5020,22243,39532.0,7874963.0
2018-08-31,4980,5190,4950,5070,30899,39926.0,7874963.0
2018-09-03,5100,5300,5020,5210,76621,41029.0,7874963.0
2018-09-04,5320,5320,5140,5200,37589,40950.0,7874963.0
2018-09-05,5150,5310,5070,5200,52147,40950.0,7874963.0
2018-09-06,5150,5370,5150,5300,55196,41737.0,7874963.0
2018-09-07,5300,5350,5140,5190,33070,40871.0,7874963.0
2018-09-10,5190,5230,5150,5200,16450,40950.0,7874963.0
2018-09-11,5160,5300,5160,5170,17308,40714.0,7874963.0
2018-09-12,5170,5250,5150,5160,8990,40635.0,7874963.0
2018-09-13,5200,5250,5150,5200,4186,40950.0,7874963.0
2018-09-14,5270,5280,5160,5200,15257,40950.0,7874963.0
2018-09-17,5190,5230,5040,5100,10141,40162.0,7874963.0
2018-09-18,5010,5120,5010,5060,12120,39847.0,7874963.0
2018-09-19,5030,5090,4980,4980,16460,39217.0,7874963.0
2018-09-20,4960,4990,4915,4915,11663,38705.0,7874963.0
2018-09-21,4910,4985,4840,4920,4856,38745.0,7874963.0
2018-09-27,4870,4970,4860,4865,18678,38312.0,7874963.0
2018-09-28,4825,4950,4820,4920,8562,38745.0,7874963.0
2018-10-01,4920,4990,4835,4895,14319,38548.0,7874963.0
2018-10-02,4880,4960,4850,4890,10215,38509.0,7874963.0
2018-10-04,4890,4890,4730,4730,13020,37249.0,7874963.0
2018-10-05,4730,4845,4725,4820,18815,37957.0,7874963.0
2018-10-08,4750,4840,4740,4785,9663,37682.0,7874963.0
2018-10-10,4800,4800,4610,4645,20351,36579.0,7874963.0
2018-10-11,4510,4640,4300,4300,41472,33862.0,7874963.0
2018-10-12,4175,4555,4165,4400,15417,34650.0,7874963.0
2018-10-15,4350,4500,4340,4425,6309,34847.0,7874963.0
2018-10-16,4355,4630,4355,4450,13437,35044.0,7874963.0
2018-10-17,4450,4570,4440,4515,2596,35555.0,7874963.0
2018-10-18,4555,4580,4410,4500,5996,35437.0,7874963.0
2018-10-19,4500,4500,4390,4470,11777,35201.0,7874963.0
2018-10-22,4450,4720,4410,4430,16734,34886.0,7874963.0
2018-10-23,4430,4510,4400,4460,6654,35122.0,7874963.0
2018-10-24,4550,4550,4400,4440,5202,34965.0,7874963.0
2018-10-25,4200,4440,3920,4100,51874,32287.0,7874963.0
2018-10-26,4080,4150,3920,3980,16099,31342.0,7874963.0
2018-10-29,3905,4075,3530,3790,25538,29846.0,7874963.0
2018-10-30,3510,3790,3510,3710,28983,29216.0,7874963.0
2018-10-31,3680,3745,3680,3720,6160,29295.0,7874963.0
2018-11-01,3725,4015,3725,3900,7238,30712.0,7874963.0
2018-11-02,4000,4000,3920,3935,17321,30988.0,7874963.0
2018-11-05,3935,4000,3820,3930,5935,30949.0,7874963.0
2018-11-06,4020,4080,3960,4020,4624,31657.0,7874963.0
2018-11-07,3960,4100,3960,3960,9362,31185.0,7874963.0
2018-11-08,3960,4090,3900,4030,4723,31736.0,7874963.0
2018-11-09,4050,4075,3910,4000,14177,31500.0,7874963.0
2018-11-12,4000,4035,3965,4035,2857,31775.0,7874963.0
2018-11-13,4150,4150,3810,3945,12146,31067.0,7874963.0
2018-11-14,3945,4050,3920,4010,5468,31579.0,7874963.0
2018-11-15,4005,4005,3855,3960,9373,31185.0,7874963.0
2018-11-16,4150,4200,3995,4050,8175,31894.0,7874963.0
2018-11-19,4050,4085,4020,4030,3239,31736.0,7874963.0
2018-11-20,4000,4030,3955,3955,6181,31145.0,7874963.0
2018-11-21,3995,3995,3910,3955,7860,31145.0,7874963.0
2018-11-22,4000,4000,3885,3955,5160,31145.0,7874963.0
2018-11-23,4000,4000,3900,3960,7410,31185.0,7874963.0
2018-11-26,3960,4150,3905,3985,4515,31382.0,7874963.0
2018-11-27,3980,4075,3920,3935,9834,30988.0,7874963.0
2018-11-28,3935,3990,3900,3915,7702,30830.0,7874963.0
2018-11-29,3915,3960,3905,3945,5399,31067.0,7874963.0
2018-11-30,3945,4010,3900,3900,5724,30712.0,7874963.0
2018-12-03,3910,3990,3910,3980,3509,31342.0,7874963.0
2018-12-04,3980,4095,3940,4020,5262,31657.0,7874963.0
2018-12-05,3950,3975,3825,3960,7647,31185.0,7874963.0
2018-12-06,3960,4755,3915,4225,545200,33272.0,7874963.0
2018-12-07,4240,4365,4165,4330,68146,34099.0,7874963.0
2018-12-10,4215,4330,4020,4330,34665,34099.0,7874963.0
2018-12-11,4240,4400,4205,4300,21265,33862.0,7874963.0
2018-12-12,4235,4300,4195,4240,20238,33390.0,7874963.0
2018-12-13,4240,4270,4190,4195,9819,33035.0,7874963.0
2018-12-14,4195,4360,4130,4305,27353,33902.0,7874963.0
2018-12-17,4200,4260,4110,4260,19677,33547.0,7874963.0
2018-12-18,4270,4485,4225,4415,62348,34768.0,7874963.0
2018-12-19,4415,4775,4390,4640,152577,36540.0,7874963.0
2018-12-20,4640,4670,4510,4515,26645,35555.0,7874963.0
2018-12-21,4460,4575,4325,4325,11832,34059.0,7874963.0
2018-12-24,4330,4395,4330,4395,6943,34610.0,7874963.0
2018-12-26,4340,4340,4155,4155,17515,32720.0,7874963.0
2018-12-27,4125,4235,4100,4105,15280,32327.0,7874963.0
2018-12-28,4100,4245,4100,4235,5057,33350.0,7874963.0
2019-01-02,4280,4280,4200,4250,1770,33469.0,7874963.0
2019-01-03,4250,4300,4215,4250,4351,33469.0,7874963.0
2019-01-04,4250,4300,4160,4255,10453,33508.0,7874963.0
2019-01-07,4205,4275,4205,4225,5558,33272.0,7874963.0
2019-01-08,4255,4255,4145,4150,8368,32681.0,7874963.0
2019-01-09,4250,4250,4150,4185,2599,32957.0,7874963.0
2019-01-10,4160,4240,4100,4170,7906,32839.0,7874963.0
2019-01-11,4170,4240,4170,4215,1706,33193.0,7874963.0
2019-01-14,4160,4240,4160,4200,4975,33075.0,7874963.0
2019-01-15,4155,4235,4155,4170,4922,32839.0,7874963.0
2019-01-16,4215,4340,4175,4330,13413,34099.0,7874963.0
2019-01-17,4360,4400,4250,4320,6710,34020.0,7874963.0
2019-01-18,4215,4550,4215,4400,33603,34650.0,7874963.0
2019-01-21,4475,4640,4410,4640,46103,36540.0,7874963.0
2019-01-22,4985,5500,4650,4650,500734,36619.0,7874963.0
2019-01-23,4600,4650,4500,4580,33959,36067.0,7874963.0
2019-01-24,4575,4625,4560,4580,21405,36067.0,7874963.0
2019-01-25,4635,4640,4570,4590,12619,36146.0,7874963.0
2019-01-28,4570,4640,4545,4560,15041,35910.0,7874963.0
2019-01-29,4520,4600,4465,4485,12661,35319.0,7874963.0
2019-01-30,4570,4660,4490,4505,25417,35477.0,7874963.0
2019-01-31,4600,5850,4520,4865,1355395,38312.0,7874963.0
2019-02-01,4785,5060,4730,4945,400805,38942.0,7874963.0
2019-02-07,4975,5000,4800,5000,108257,39375.0,7874963.0
2019-02-08,5000,5490,4930,5130,444038,40399.0,7874963.0
2019-02-11,5150,5740,5050,5200,518691,40950.0,7874963.0
2019-02-12,5310,5350,5060,5200,78822,40950.0,7874963.0
2019-02-13,5160,5440,5160,5220,107629,41107.0,7874963.0
2019-02-14,5300,5610,5280,5450,142658,42919.0,7874963.0
2019-02-15,5530,5680,5290,5480,126256,43155.0,7874963.0
2019-02-18,5650,5660,5420,5480,44739,43155.0,7874963.0
2019-02-19,5470,5570,5260,5480,45104,43155.0,7874963.0
2019-02-20,5440,5560,5350,5400,44550,42525.0,7874963.0
2019-02-21,5380,5440,5320,5430,30660,42761.0,7874963.0
2019-02-22,5430,5630,5370,5480,72326,43155.0,7874963.0
2019-02-25,5480,5620,5470,5530,43487,43549.0,7874963.0
2019-02-26,5550,6400,5500,5570,1084794,43864.0,7874963.0
2019-02-27,5620,5960,5520,5840,203900,45990.0,7874963.0
2019-02-28,5960,5980,5570,5630,102606,44336.0,7874963.0
2019-03-04,5650,6570,5650,6300,865193,49612.0,7874963.0
2019-03-05,6240,6340,6190,6250,89808,49219.0,7874963.0
2019-03-06,6120,6240,6060,6200,76290,48825.0,7874963.0
2019-03-07,6200,6280,5650,6270,101947,49376.0,7874963.0
2019-03-08,6240,6240,5980,6120,59243,48195.0,7874963.0
2019-03-11,6120,6120,5920,6090,93608,47959.0,7874963.0
2019-03-12,6120,6160,5820,5870,67279,46226.0,7874963.0
2019-03-13,6040,6040,5630,5700,56551,44887.0,7874963.0
2019-03-14,5760,5890,5650,5890,37435,46384.0,7874963.0
2019-03-15,5890,6140,5870,5970,103776,47014.0,7874963.0
2019-03-18,5990,6160,5850,5860,51326,46147.0,7874963.0
2019-03-19,5860,5980,5760,5900,30980,46462.0,7874963.0
2019-03-20,5900,6000,5720,6000,38595,47250.0,7874963.0
2019-03-21,5890,6030,5760,5900,66126,46462.0,7874963.0
2019-03-22,5930,6000,5830,5950,30303,46856.0,7874963.0
2019-03-25,5890,6050,5800,5880,43428,46305.0,7874963.0
2019-03-26,5890,5990,5820,5940,35000,46777.0,7874963.0
2019-03-27,5960,5960,5760,5800,35990,45675.0,7874963.0
2019-03-28,5840,5910,5650,5770,31982,45439.0,7874963.0
2019-03-29,5770,5950,5530,5910,61925,46541.0,7874963.0
2019-04-01,5910,5960,5700,5820,27720,45832.0,7874963.0
2019-04-02,5870,5890,5690,5800,19187,45675.0,7874963.0
2019-04-03,5840,5840,5550,5810,22807,45754.0,7874963.0
2019-04-04,5810,5890,5680,5850,71253,46069.0,7874963.0
2019-04-05,5850,6200,5840,6050,194367,47644.0,7874963.0
2019-04-08,6120,6190,5650,5860,367801,46147.0,7874963.0
2019-04-09,5860,5930,5790,5890,58390,46384.0,7874963.0
2019-04-10,5890,6170,5800,5980,154249,47092.0,7874963.0
2019-04-11,5980,6230,5950,6170,215635,48589.0,7874963.0
2019-04-12,6170,6770,6110,6700,546199,52762.0,7874963.0
2019-04-15,6700,6910,6650,6820,314010,53707.0,7874963.0
2019-04-16,6890,6940,6250,6250,265650,49219.0,7874963.0
2019-04-17,6260,6480,6210,6400,114351,50400.0,7874963.0
2019-04-18,6400,6410,6050,6220,133383,48982.0,7874963.0
2019-04-19,6220,6290,6060,6150,43662,48431.0,7874963.0
2019-04-22,6150,6210,5900,5900,86870,46462.0,7874963.0
2019-04-23,6000,6070,5750,6000,86510,47250.0,7874963.0
2019-04-24,6000,6080,5960,6020,92891,47407.0,7874963.0
2019-04-25,6020,6020,5830,5860,109495,46147.0,7874963.0
2019-04-26,5850,5970,5800,5890,92592,46384.0,7874963.0
2019-04-29,5990,6330,5940,6150,323215,48431.0,7874963.0
