바른전자(064520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-01-29,11696,11851,10866,11022,138635,16843.0,5768000.0
2003-01-30,10898,11618,10898,11399,95389,17419.0,5768000.0
2003-02-03,11357,12042,11092,11892,101497,18169.0,5768000.0
2003-02-04,12148,12638,11773,11928,208777,18227.0,5768000.0
2003-02-05,11732,13242,11582,12418,319818,18977.0,5768000.0
2003-02-06,12263,12603,11618,11704,120423,17881.0,5768000.0
2003-02-07,11695,11850,11130,11511,76435,17592.0,5768000.0
2003-02-10,11283,12263,11283,12193,134449,18631.0,5768000.0
2003-02-11,12490,12980,11285,12305,369478,18804.0,5768000.0
2003-02-12,12828,13768,12638,13778,326097,21053.0,5768000.0
2003-02-13,14375,14720,13360,13625,923852,20822.0,5768000.0
2003-02-14,13733,13887,12978,13778,267153,21053.0,5768000.0
2003-02-17,14225,14985,14190,14721,584561,22495.0,5768000.0
2003-02-18,14906,15661,14416,14496,771625,22149.0,5768000.0
2003-02-19,14905,14945,13510,13890,412144,21226.0,5768000.0
2003-02-20,13701,14531,13701,14191,321431,21688.0,5768000.0
2003-02-21,14223,14263,13358,13554,184715,20707.0,5768000.0
2003-02-24,13577,14637,13577,14308,271693,21861.0,5768000.0
2003-02-25,13889,14529,13699,13854,172712,21169.0,5768000.0
2003-02-26,14154,14564,13659,13854,365105,21169.0,5768000.0
2003-02-27,13580,13770,13015,13401,209509,20476.0,5768000.0
2003-02-28,13658,13843,12638,12759,183430,19496.0,5768000.0
2003-03-03,13015,13015,12450,12835,109161,19611.0,5768000.0
2003-03-04,12527,12682,11887,11892,105622,18169.0,5768000.0
2003-03-05,11428,11693,11088,11704,175149,17881.0,5768000.0
2003-03-06,11547,11777,11097,11322,56689,17304.0,5768000.0
2003-03-07,10599,11319,10564,10909,79293,16670.0,5768000.0
2003-03-10,10189,11129,10189,10644,125400,16266.0,5768000.0
2003-03-11,10526,10526,10150,10191,68435,15574.0,5768000.0
2003-03-12,10110,10980,10110,10986,135425,16785.0,5768000.0
2003-03-13,11319,11509,10564,10644,192865,16266.0,5768000.0
2003-03-14,11321,11431,10946,11022,210955,16843.0,5768000.0
2003-03-17,10943,10943,9693,9814,143990,14997.0,5768000.0
2003-03-18,10454,10789,10264,10685,128013,16323.0,5768000.0
2003-03-19,10944,10979,10454,10685,72891,16323.0,5768000.0
2003-03-20,10752,11732,10752,11628,168407,17765.0,5768000.0
2003-03-21,11883,11998,11318,11663,136147,17823.0,5768000.0
2003-03-24,11734,11849,11164,11174,196322,17073.0,5768000.0
2003-03-25,10525,10865,10300,10456,143149,15977.0,5768000.0
2003-03-26,10755,11020,10525,10721,129349,16381.0,5768000.0
2003-03-27,10755,10755,10225,10456,91235,15977.0,5768000.0
2003-03-28,10374,11509,10374,11439,236222,17477.0,5768000.0
2003-03-31,11282,11317,10752,11098,65200,16958.0,5768000.0
2003-04-01,11055,11585,11020,11511,145955,17592.0,5768000.0
2003-04-02,12151,12416,11961,12081,405520,18458.0,5768000.0
2003-04-03,12452,12452,11587,11587,186951,17708.0,5768000.0
2003-04-04,11393,11848,11163,11704,109825,17881.0,5768000.0
2003-04-07,11885,12116,11735,12081,215872,18458.0,5768000.0
2003-04-08,11696,12186,11546,12117,201974,18515.0,5768000.0
2003-04-09,12075,12115,11510,11511,148622,17592.0,5768000.0
2003-04-10,11428,11733,11428,11704,94562,17881.0,5768000.0
2003-04-11,11619,11919,11429,11475,108449,17535.0,5768000.0
2003-04-14,11586,11921,11511,11551,103909,17650.0,5768000.0
2003-04-15,11883,12638,11693,12458,467857,19034.0,5768000.0
2003-04-16,12981,12981,12566,12606,401418,19265.0,5768000.0
2003-04-17,12641,12641,12226,12341,135231,18861.0,5768000.0
2003-04-18,12751,12791,12341,12647,173086,19323.0,5768000.0
2003-04-21,12751,13436,12566,13437,317984,20534.0,5768000.0
2003-04-22,13543,13843,13093,13778,290921,21053.0,5768000.0
2003-04-23,13925,14905,13435,13625,692207,20822.0,5768000.0
2003-04-24,14036,14641,12751,13437,459127,20534.0,5768000.0
2003-04-25,13057,13057,11852,11852,256553,18112.0,5768000.0
2003-04-28,11733,12183,11508,11704,113056,17881.0,5768000.0
2003-04-29,11920,12830,11920,12835,213086,19611.0,5768000.0
2003-04-30,13544,13579,12944,13060,244936,19957.0,5768000.0
2003-05-02,13137,13362,12642,13212,124207,20188.0,5768000.0
2003-05-06,13469,13699,13054,13060,200132,19957.0,5768000.0
2003-05-07,13094,13734,13094,13325,158806,20361.0,5768000.0
2003-05-09,13133,13962,12828,13778,148568,21053.0,5768000.0
2003-05-12,14265,14455,13890,14155,308749,21630.0,5768000.0
2003-05-13,14529,14754,13699,14119,221060,21572.0,5768000.0
2003-05-14,14033,14528,13768,13814,69808,21111.0,5768000.0
2003-05-15,13892,14077,12872,13212,295275,20188.0,5768000.0
2003-05-16,13055,13170,12565,12835,227407,19611.0,5768000.0
2003-05-19,12487,12787,12147,12418,121141,18977.0,5768000.0
2003-05-20,12184,12639,12184,12534,81202,19150.0,5768000.0
2003-05-21,12640,12640,12225,12305,103831,18804.0,5768000.0
2003-05-22,12183,12638,12183,12458,145389,19034.0,5768000.0
2003-05-23,12522,12827,12487,12683,115044,19380.0,5768000.0
2003-05-26,12678,13093,12488,13024,260577,19900.0,5768000.0
2003-05-27,13205,13205,11960,12570,166129,19207.0,5768000.0
2003-05-28,12789,12829,12224,12270,167092,18746.0,5768000.0
2003-05-29,12072,12412,12072,12153,81942,18573.0,5768000.0
2003-05-30,12341,12341,12041,12117,63862,18515.0,5768000.0
2003-06-02,12306,12751,12151,12647,118305,19323.0,5768000.0
2003-06-03,12638,12638,12113,12193,56868,18631.0,5768000.0
2003-06-04,12224,12414,12074,12229,79133,18688.0,5768000.0
2003-06-05,12450,13136,12305,13136,378962,20073.0,5768000.0
2003-06-09,13207,13627,12832,13212,309983,20188.0,5768000.0
2003-06-10,13094,13279,12714,12795,127220,19554.0,5768000.0
2003-06-11,13016,13016,12341,12341,93681,18861.0,5768000.0
2003-06-12,12448,12902,12373,12723,144401,19438.0,5768000.0
2003-06-13,12871,13171,12451,13172,330165,20130.0,5768000.0
2003-06-16,13545,14035,13170,13401,548020,20476.0,5768000.0
2003-06-17,13737,14532,13662,13742,698255,20996.0,5768000.0
2003-06-18,13627,13927,13056,13172,203027,20130.0,5768000.0
2003-06-19,13171,13546,12641,12871,179376,19669.0,5768000.0
2003-06-20,12829,13094,12789,13060,137860,19957.0,5768000.0
2003-06-23,12869,13244,12789,12795,140129,19554.0,5768000.0
2003-06-24,12523,12523,11773,11928,295049,18227.0,5768000.0
2003-06-25,11887,12077,11587,11892,235868,18169.0,5768000.0
2003-06-26,11774,12639,11734,12005,491930,18342.0,5768000.0
2003-06-27,12185,12340,11620,11776,184656,17996.0,5768000.0
2003-06-30,11543,11918,11393,11704,111859,17881.0,5768000.0
2003-07-01,11696,11921,11696,11816,72463,18054.0,5768000.0
2003-07-02,11808,12113,11808,11928,171885,18227.0,5768000.0
2003-07-03,12073,12183,11508,11663,156782,17823.0,5768000.0
2003-07-04,11508,11693,11508,11663,96094,17823.0,5768000.0
2003-07-07,11811,11921,11696,11816,145162,18054.0,5768000.0
2003-07-08,12041,12076,11810,12081,187993,18458.0,5768000.0
2003-07-09,12264,12304,11884,11964,135465,18285.0,5768000.0
2003-07-10,11919,12449,11919,12005,132559,18342.0,5768000.0
2003-07-11,12076,12151,11811,11816,115981,18054.0,5768000.0
2003-07-14,11852,11887,11587,11587,161900,17708.0,5768000.0
2003-07-15,11660,11775,11510,11511,81323,17592.0,5768000.0
2003-07-16,11543,11543,11208,11399,89418,17419.0,5768000.0
2003-07-18,10942,11092,10827,11098,84044,16958.0,5768000.0
2003-07-21,10866,11321,10376,10492,61914,16035.0,5768000.0
2003-07-22,10034,10489,10034,10380,95927,15862.0,5768000.0
2003-07-23,10429,10599,10284,10420,44265,15920.0,5768000.0
2003-07-24,10416,10506,10206,10492,36011,16035.0,5768000.0
2003-07-25,10302,10682,10302,10532,55251,16093.0,5768000.0
2003-07-28,10756,10981,10601,10891,55864,16641.0,5768000.0
2003-07-29,11089,11089,10564,10779,40680,16468.0,5768000.0
2003-07-30,10679,11129,10414,10420,35147,15920.0,5768000.0
2003-07-31,10414,10414,10189,10420,35777,15920.0,5768000.0
2003-08-01,10640,10755,10375,10721,49651,16381.0,5768000.0
2003-08-04,10638,10638,10373,10568,17296,16150.0,5768000.0
2003-08-05,10454,10564,10109,10380,36335,15862.0,5768000.0
2003-08-06,10034,10374,10034,10380,28872,15862.0,5768000.0
2003-08-07,10393,10523,10148,10344,57662,15804.0,5768000.0
2003-08-08,10206,11226,10191,11022,114758,16843.0,5768000.0
2003-08-11,11019,11319,10789,11039,92246,16871.0,5768000.0
2003-08-12,10864,11054,10564,10644,53525,16266.0,5768000.0
2003-08-13,10639,10944,10504,10514,52905,16064.0,5768000.0
2003-08-14,10362,10947,10362,10397,57160,15891.0,5768000.0
2003-08-18,10191,10491,9566,9702,167813,14824.0,5768000.0
2003-08-19,9696,9926,8546,9437,540552,14420.0,5768000.0
2003-08-20,9768,9768,8918,9154,304195,13987.0,5768000.0
2003-08-21,9169,10239,9169,10249,442838,15660.0,5768000.0
2003-08-22,10583,11127,9828,9908,423106,15141.0,5768000.0
2003-08-25,10223,10522,9903,10173,88313,15545.0,5768000.0
2003-08-26,10071,10886,10001,10757,230148,16439.0,5768000.0
2003-08-27,10640,11380,10565,10945,293809,16727.0,5768000.0
2003-08-28,11321,11321,10771,11062,119275,16900.0,5768000.0
2003-08-29,10944,11319,10429,10685,112677,16323.0,5768000.0
2003-09-01,10584,11019,10524,10685,77861,16323.0,5768000.0
2003-09-02,10621,11096,10416,11062,213789,16900.0,5768000.0
2003-09-03,11128,11163,10583,10739,109075,16410.0,5768000.0
2003-09-04,10678,10733,10298,10474,57936,16006.0,5768000.0
2003-09-05,10415,10601,10110,10191,68566,15574.0,5768000.0
2003-09-08,9925,10150,9845,10020,35726,15314.0,5768000.0
2003-09-09,9845,10150,9810,10020,38067,15314.0,5768000.0
2003-09-15,9927,10567,9927,10267,16904,15689.0,5768000.0
2003-09-16,10264,10524,10239,10380,48649,15862.0,5768000.0
2003-09-17,10413,10503,9998,10079,93424,15401.0,5768000.0
2003-09-18,10192,10192,9436,9567,65431,14622.0,5768000.0
2003-09-19,9693,9863,9543,9814,53754,14997.0,5768000.0
2003-09-22,9625,10000,9435,9625,58915,14708.0,5768000.0
2003-09-23,9448,9767,9393,9778,43815,14939.0,5768000.0
2003-09-24,9771,10491,9626,10231,119783,15631.0,5768000.0
2003-09-25,9696,10226,9696,10231,30267,15631.0,5768000.0
2003-09-26,10336,10791,10131,10231,128013,15631.0,5768000.0
2003-09-29,10733,11128,10488,11134,223179,17016.0,5768000.0
2003-09-30,11317,11392,10752,10833,147719,16554.0,5768000.0
2003-10-01,10830,10945,10395,10550,94015,16122.0,5768000.0
2003-10-02,10584,10754,10204,10380,83802,15862.0,5768000.0
2003-10-06,10456,10681,10226,10231,54162,15631.0,5768000.0
2003-10-07,10299,10639,10189,10420,65117,15920.0,5768000.0
2003-10-08,10565,10565,10150,10155,33809,15516.0,5768000.0
2003-10-09,9975,10715,9905,10285,138200,15718.0,5768000.0
2003-10-10,10334,10714,10334,10380,76132,15862.0,5768000.0
2003-10-13,10490,10865,10375,10815,154269,16525.0,5768000.0
2003-10-14,10944,11319,10769,10779,169465,16468.0,5768000.0
2003-10-15,10754,11094,10599,10685,64400,16323.0,5768000.0
2003-10-16,10585,10980,10455,10986,72631,16785.0,5768000.0
2003-10-17,11019,12169,11019,11740,343872,17938.0,5768000.0
2003-10-20,11962,12117,11397,11892,150714,18169.0,5768000.0
2003-10-21,11885,12225,11775,12041,169553,18400.0,5768000.0
2003-10-22,11918,12603,11788,11798,312154,18025.0,5768000.0
2003-10-23,11428,11788,10943,11134,169958,17016.0,5768000.0
2003-10-24,11285,11320,10755,11210,61533,17131.0,5768000.0
2003-10-27,10977,11412,10977,11363,68405,17362.0,5768000.0
2003-10-28,11165,11695,11165,11511,87683,17592.0,5768000.0
2003-10-29,11661,11661,11246,11286,74990,17246.0,5768000.0
2003-10-30,11354,12619,10994,12270,858369,18746.0,5768000.0
2003-10-31,12077,12267,11397,11892,112797,18169.0,5768000.0
2003-11-03,12151,12151,11696,11816,66291,18054.0,5768000.0
2003-11-04,11809,12264,11809,12135,145325,18544.0,5768000.0
2003-11-05,12356,12681,12001,12081,181373,18458.0,5768000.0
2003-11-06,11958,12263,11428,11704,82733,17881.0,5768000.0
2003-11-07,11658,11958,11448,11704,69425,17881.0,5768000.0
2003-11-10,11468,11883,11338,11704,55907,17881.0,5768000.0
2003-11-11,11395,11695,11355,11381,44562,17391.0,5768000.0
2003-11-12,11379,11604,11189,11439,39634,17477.0,5768000.0
2003-11-13,11472,11887,10377,10927,150105,16698.0,5768000.0
2003-11-14,11392,11392,10942,11098,55343,16958.0,5768000.0
2003-11-17,10884,11209,10884,10909,46545,16670.0,5768000.0
2003-11-18,10943,11148,10598,10873,15233,16612.0,5768000.0
2003-11-19,10641,10866,10191,10586,31339,16179.0,5768000.0
2003-11-20,10376,10791,10206,10492,37692,16035.0,5768000.0
2003-11-21,10223,10413,9808,10344,45793,15804.0,5768000.0
2003-11-24,10334,10524,9844,9854,18211,15054.0,5768000.0
2003-11-25,9810,10240,9660,9890,28039,15112.0,5768000.0
2003-11-26,9809,10639,9809,10644,35602,16266.0,5768000.0
2003-11-27,10754,10754,10374,10685,26033,16323.0,5768000.0
2003-11-28,10523,11468,10523,11134,75863,17016.0,5768000.0
2003-12-01,10961,12226,10961,11946,140711,18256.0,5768000.0
2003-12-02,12186,12186,11321,11722,59773,17910.0,5768000.0
2003-12-03,11491,11826,11356,11722,57590,17910.0,5768000.0
2003-12-04,11543,11883,11353,11704,48009,17881.0,5768000.0
2003-12-05,11544,12224,11544,11964,254281,18285.0,5768000.0
2003-12-08,11693,11883,11543,11704,62781,17881.0,5768000.0
2003-12-09,11693,11918,11583,11928,74870,18227.0,5768000.0
2003-12-10,11850,11920,11695,11870,38664,18140.0,5768000.0
2003-12-11,11697,11962,11662,11852,72529,18112.0,5768000.0
2003-12-12,11959,11959,11694,11834,30816,18083.0,5768000.0
2003-12-15,11696,11961,11696,11816,42193,18054.0,5768000.0
2003-12-16,11584,11789,10979,11475,36799,17535.0,5768000.0
2003-12-17,11508,11618,11128,11399,65746,17419.0,5768000.0
2003-12-18,11318,11428,11033,11399,34450,17419.0,5768000.0
2003-12-19,11166,11471,11056,11286,32199,17246.0,5768000.0
2003-12-22,11019,11164,10639,10644,53297,16266.0,5768000.0
2003-12-23,10566,11131,10491,11022,53267,16843.0,5768000.0
2003-12-24,11019,11319,10564,11174,39935,17073.0,5768000.0
2003-12-26,11164,11299,11034,11304,50556,17275.0,5768000.0
2003-12-29,11167,11622,11167,11322,19042,17304.0,5768000.0
2003-12-30,11511,11511,11131,11457,58017,17506.0,5768000.0
2004-01-02,11322,11622,11167,11322,27181,17304.0,5768000.0
2004-01-05,11094,11354,11054,11304,26692,17275.0,5768000.0
2004-01-06,11093,11163,10733,11134,50067,17016.0,5768000.0
2004-01-07,10961,11166,10901,11156,27317,17044.0,5768000.0
2004-01-08,10980,11165,10565,10986,19814,16785.0,5768000.0
2004-01-09,10900,11020,10640,10986,42107,16785.0,5768000.0
2004-01-12,10898,10978,10638,10873,24350,16612.0,5768000.0
2004-01-13,10867,11117,10397,10397,33252,15891.0,5768000.0
2004-01-14,10227,10492,10057,10267,39960,15689.0,5768000.0
2004-01-15,10071,10206,9436,9661,220324,14766.0,5768000.0
2004-01-16,9563,10148,9563,10079,30374,15401.0,5768000.0
2004-01-19,9998,10358,9903,10209,22772,15602.0,5768000.0
2004-01-20,10001,10361,10001,10231,23689,15631.0,5768000.0
2004-01-26,9999,10639,9999,10249,98872,15660.0,5768000.0
2004-01-27,10020,10265,9925,10155,18612,15516.0,5768000.0
2004-01-28,10001,10151,9811,9967,38637,15228.0,5768000.0
2004-01-29,9884,9884,9544,9720,28794,14853.0,5768000.0
2004-01-30,9716,9716,9341,9661,42492,14766.0,5768000.0
2004-02-02,9579,9769,9504,9589,25052,14651.0,5768000.0
2004-02-03,9577,10167,9577,9778,17375,14939.0,5768000.0
2004-02-04,9768,9958,9543,9908,23747,15141.0,5768000.0
2004-02-05,9827,9997,9622,9778,25928,14939.0,5768000.0
2004-02-06,9626,9886,9626,9832,18467,15026.0,5768000.0
2004-02-09,10001,10001,9436,9832,34784,15026.0,5768000.0
2004-02-10,9959,9974,9659,9854,3870,15054.0,5768000.0
2004-02-11,9845,9845,9435,9796,9451,14968.0,5768000.0
2004-02-12,9756,9866,9436,9702,24514,14824.0,5768000.0
2004-02-13,9448,9882,9448,9778,106161,14939.0,5768000.0
2004-02-16,9626,10001,9626,9967,24363,15228.0,5768000.0
2004-02-17,10000,11075,9810,10945,90502,16727.0,5768000.0
2004-02-18,10733,10898,10373,10568,34157,16150.0,5768000.0
2004-02-19,10566,10946,10416,10757,18786,16439.0,5768000.0
2004-02-20,10756,10946,9771,10757,19334,16439.0,5768000.0
2004-02-23,10375,10600,10070,10456,25822,15977.0,5768000.0
2004-02-24,10224,10549,9999,10420,16073,15920.0,5768000.0
2004-02-25,9959,10504,9959,10380,21230,15862.0,5768000.0
2004-02-26,10491,10491,10001,10362,25007,15833.0,5768000.0
2004-02-27,10097,11057,10097,10927,102171,16698.0,5768000.0
2004-03-02,11128,11128,10453,10873,31257,16612.0,5768000.0
2004-03-03,10754,10754,10189,10644,36298,16266.0,5768000.0
2004-03-04,10415,10640,10170,10550,43528,16122.0,5768000.0
2004-03-05,10373,10638,10298,10474,69492,16006.0,5768000.0
2004-03-08,10299,10469,9959,10380,143656,15862.0,5768000.0
2004-03-09,10336,10376,10021,10231,41980,15631.0,5768000.0
2004-03-10,10111,10226,9581,9967,136511,15228.0,5768000.0
2004-03-11,9788,10563,9788,10568,47721,16150.0,5768000.0
2004-03-12,10567,10567,9962,10397,44538,15891.0,5768000.0
2004-03-15,10377,10567,10192,10397,38772,15891.0,5768000.0
2004-03-16,10069,10374,10069,10380,29363,15862.0,5768000.0
2004-03-17,10298,10298,9808,10303,76362,15747.0,5768000.0
2004-03-18,10148,10298,10148,10303,29595,15747.0,5768000.0
2004-03-19,10375,10375,10110,10326,79135,15775.0,5768000.0
2004-03-22,10333,10373,10188,10344,39193,15804.0,5768000.0
2004-03-23,10227,10527,10192,10397,41390,15891.0,5768000.0
2004-03-24,10376,10566,10001,10362,34419,15833.0,5768000.0
2004-03-25,10526,10526,9961,10362,18537,15833.0,5768000.0
2004-03-26,10359,10414,9999,10115,12790,15458.0,5768000.0
2004-03-29,10071,10171,9846,10097,37892,15429.0,5768000.0
2004-03-30,9847,10227,9847,10137,14499,15487.0,5768000.0
2004-03-31,10225,10225,9925,10191,44627,15574.0,5768000.0
2004-04-01,10172,10192,9772,10137,18778,15487.0,5768000.0
2004-04-02,10096,10096,9831,9926,26152,15170.0,5768000.0
2004-04-06,9973,9998,9693,9814,18795,14997.0,5768000.0
2004-04-07,9807,9882,9637,9738,49675,14881.0,5768000.0
2004-04-08,9675,9810,9360,9401,78659,14362.0,5768000.0
2004-04-09,9394,9529,9279,9284,32011,14189.0,5768000.0
2004-04-12,9265,9470,9245,9360,41105,14305.0,5768000.0
2004-04-13,9360,9885,9360,9625,24124,14708.0,5768000.0
2004-04-14,9626,9771,9506,9661,25267,14766.0,5768000.0
2004-04-16,9998,9998,9693,9814,24917,14997.0,5768000.0
2004-04-19,9958,9958,9623,9814,26054,14997.0,5768000.0
2004-04-20,10072,10072,9662,10002,58091,15285.0,5768000.0
2004-04-21,9790,10375,9790,10155,30452,15516.0,5768000.0
2004-04-22,10188,10188,9808,9949,12473,15199.0,5768000.0
2004-04-23,10000,10190,9640,10191,44919,15574.0,5768000.0
2004-04-26,9884,10659,9734,9854,160035,15054.0,5768000.0
2004-04-27,10071,10071,9471,9661,25232,14766.0,5768000.0
2004-04-28,9694,9694,9244,9284,18823,14352.0,5834000.0
2004-04-29,8998,9433,8998,9378,17909,14497.0,5834000.0
2004-04-30,9055,9566,8980,9136,32567,14118.0,5834000.0
2004-05-03,9131,9361,8791,9307,18508,14381.0,5834000.0
2004-05-04,9490,9490,9015,9401,2826,14527.0,5834000.0
2004-05-06,9581,9581,8981,9172,5646,14177.0,5834000.0
2004-05-07,8748,9318,8673,9248,13736,14293.0,5834000.0
2004-05-10,9109,9109,8374,8889,5958,13739.0,5834000.0
2004-05-11,9056,9056,8511,8777,2068,13564.0,5834000.0
2004-05-12,7939,9808,7939,9814,85329,15168.0,5834000.0
2004-05-13,10151,10566,9436,9437,99549,14585.0,5834000.0
2004-05-14,9811,9811,8751,9437,25953,14585.0,5834000.0
2004-05-17,9434,9624,8299,9060,34263,14002.0,5834000.0
2004-05-18,8790,9245,8485,8835,8149,13652.0,5834000.0
2004-05-19,9092,9882,8697,9738,70251,15052.0,5834000.0
2004-05-20,9451,10111,9246,9702,30083,14993.0,5834000.0
2004-05-21,9432,10222,9317,9473,36970,14643.0,5834000.0
2004-05-24,9505,10190,9505,10191,47514,15752.0,5834000.0
2004-05-25,10152,10152,9662,10002,29257,15460.0,5834000.0
2004-05-27,9962,10227,9662,10002,47732,15460.0,5834000.0
2004-05-28,9999,10149,9694,10115,35444,15635.0,5834000.0
2004-05-31,10108,10223,9768,10173,31144,15723.0,5834000.0
2004-06-01,10067,10547,10067,10438,71004,16131.0,5834000.0
2004-06-02,10427,10502,10107,10438,38972,16131.0,5834000.0
2004-06-03,10262,10562,9998,10173,25700,15723.0,5834000.0
2004-06-04,9957,10262,9732,9738,13418,15052.0,5834000.0
2004-06-07,9638,9882,9433,9513,23780,14702.0,5834000.0
2004-06-08,9375,9625,9360,9625,25413,14877.0,5834000.0
2004-06-09,9321,9716,9321,9437,37059,14585.0,5834000.0
2004-06-10,9624,9694,9279,9589,7306,14818.0,5834000.0
2004-06-11,9358,9623,8808,9419,7301,14556.0,5834000.0
2004-06-14,8940,9410,8715,9136,11110,14118.0,5834000.0
2004-06-15,8864,9579,8864,9060,3874,14002.0,5834000.0
2004-06-16,8883,9358,8713,9248,9732,14293.0,5834000.0
2004-06-17,9108,10332,9108,9778,90923,15110.0,5834000.0
2004-06-18,9623,9753,9128,9513,14245,14702.0,5834000.0
2004-06-21,9107,9467,9052,9078,18296,14031.0,5834000.0
2004-06-22,8829,9169,8714,8795,8572,13593.0,5834000.0
2004-06-23,8788,8938,8638,8759,13120,13535.0,5834000.0
2004-06-24,8674,8864,8299,8795,6210,13593.0,5834000.0
2004-06-25,8714,8789,8339,8795,9240,13593.0,5834000.0
2004-06-28,8484,8864,8414,8665,9497,13389.0,5834000.0
2004-06-29,8483,8998,8298,8983,11126,13885.0,5834000.0
2004-06-30,9246,9246,8676,9172,4164,14177.0,5834000.0
2004-07-01,9246,9246,8676,8871,13700,13710.0,5834000.0
2004-07-02,8640,8960,8565,8570,6216,13243.0,5834000.0
2004-07-05,8676,8831,8341,8736,12336,13506.0,5834000.0
2004-07-06,8603,8863,8578,8759,2867,13535.0,5834000.0
2004-07-07,8676,9056,8075,8871,45641,13710.0,5834000.0
2004-07-08,8640,8640,8220,8265,7365,12776.0,5834000.0
2004-07-09,8416,8641,7921,8117,7946,12543.0,5834000.0
2004-07-12,8034,8828,8034,8494,24689,13126.0,5834000.0
2004-07-13,8657,8787,8372,8683,9239,13418.0,5834000.0
2004-07-14,9012,9012,8507,8683,14972,13418.0,5834000.0
2004-07-15,8661,9056,8301,8871,10404,13710.0,5834000.0
2004-07-16,8674,9244,8354,9060,19113,14002.0,5834000.0
2004-07-19,9245,9245,8565,9136,6973,14118.0,5834000.0
2004-07-20,8751,9436,8751,9172,28561,14177.0,5834000.0
2004-07-21,9244,9434,9054,9060,9285,14002.0,5834000.0
2004-07-22,9055,9340,8940,9230,1794,14264.0,5834000.0
2004-07-23,9075,9435,9055,9401,13140,14527.0,5834000.0
2004-07-26,9625,9625,9075,9360,6251,14468.0,5834000.0
2004-07-27,9434,9434,8999,9284,21765,14352.0,5834000.0
2004-07-28,9054,9359,8789,8795,14032,13593.0,5834000.0
2004-07-29,9012,9012,8672,8683,9811,13418.0,5834000.0
2004-07-30,8342,8942,8342,8642,20765,13360.0,5834000.0
2004-08-02,8432,9357,8432,8683,1988,13418.0,5834000.0
2004-08-03,8677,9282,8302,8642,10031,13360.0,5834000.0
2004-08-04,8640,8830,8340,8835,4177,13652.0,5834000.0
2004-08-05,8602,9052,8522,8683,3758,13418.0,5834000.0
2004-08-06,8485,8770,8110,8570,1823,13243.0,5834000.0
2004-08-09,8619,8619,8484,8624,3890,13331.0,5834000.0
2004-08-10,8320,8675,8300,8305,35464,12835.0,5834000.0
2004-08-11,8372,8482,7937,8153,26877,12601.0,5834000.0
2004-08-12,8150,8450,8150,8436,9024,13039.0,5834000.0
2004-08-13,8414,8619,8034,8530,62823,13185.0,5834000.0
2004-08-16,8393,8673,8148,8323,35856,12864.0,5834000.0
2004-08-17,8264,8394,8149,8400,6579,12981.0,5834000.0
2004-08-18,8298,8448,8203,8323,6104,12864.0,5834000.0
2004-08-19,8320,8485,7980,8265,11342,12776.0,5834000.0
