스튜디오썸머(008800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-06-10,3703,3703,3471,3681,16,16668.0,6038978.0
2004-06-11,3681,3747,3659,3681,1711,16668.0,6038978.0
2004-06-14,3681,3681,3681,3681,0,16668.0,6038978.0
2004-06-15,3681,3681,3681,3681,0,,
2004-06-16,3681,3681,3681,3681,200,16668.0,6038978.0
2004-06-17,3643,3643,3643,3655,0,16547.0,6038978.0
2004-06-18,3643,3643,3643,3655,0,16547.0,6038978.0
2004-06-21,3767,3767,3336,3668,1625,16607.0,6038978.0
2004-06-22,3590,3590,3590,3601,0,16305.0,6038978.0
2004-06-23,3590,3590,3590,3601,300,16305.0,6038978.0
2004-06-24,3404,3625,3338,3615,3767,16366.0,6038978.0
2004-06-25,3586,3697,3586,3708,2387,16788.0,6038978.0
2004-06-28,3652,3697,3542,3708,540,16788.0,6038978.0
2004-06-29,3586,3697,3586,3708,50011,16788.0,6038978.0
2004-06-30,3628,3628,3628,3628,0,16426.0,6038978.0
2004-07-01,3694,3694,3694,3695,20,16728.0,6038978.0
2004-07-02,3694,3694,3694,3695,0,,
2004-07-05,3694,3694,3694,3695,0,,
2004-07-06,3588,3643,3389,3655,2320,16547.0,6038978.0
2004-07-07,3441,3574,3441,3575,160,16184.0,6038978.0
2004-07-08,3508,3508,3508,3508,1000,15883.0,6038978.0
2004-07-09,3546,3546,3546,3568,15001,16154.0,6038978.0
2004-07-12,3561,3650,3561,3661,60,16577.0,6038978.0
2004-07-13,3445,3643,3445,3655,3,16547.0,6038978.0
2004-07-14,3650,3650,3650,3661,1,16577.0,6038978.0
2004-07-15,3523,3523,3523,3535,0,16003.0,6038978.0
2004-07-16,3650,3650,3650,3661,10005,16577.0,6038978.0
2004-07-19,3475,3641,3475,3641,3,16486.0,6038978.0
2004-07-20,3645,3645,3435,3635,1012,16456.0,6038978.0
2004-07-21,3586,3641,3575,3641,56,16486.0,6038978.0
2004-07-22,3641,3641,3641,3641,0,16486.0,6038978.0
2004-07-23,3590,3590,3590,3601,0,16305.0,6038978.0
2004-07-26,3590,3590,3590,3601,0,16305.0,6038978.0
2004-07-27,3612,3612,3612,3635,2,16456.0,6038978.0
2004-07-28,3626,3626,3626,3648,21700,16517.0,6038978.0
2004-07-29,3523,3523,3523,3535,10010,16003.0,6038978.0
2004-07-30,3258,3545,3247,3535,8697,16003.0,6038978.0
2004-08-02,3463,3463,3341,3475,1111,15732.0,6038978.0
2004-08-03,3463,3463,3463,3475,30090,15732.0,6038978.0
2004-08-04,3333,3399,3333,3421,30,15490.0,6038978.0
2004-08-05,3424,3546,3424,3568,2752,16154.0,6038978.0
2004-08-06,3342,3652,3342,3575,1620,16184.0,6038978.0
2004-08-09,3532,3532,3532,3555,30003,16094.0,6038978.0
2004-08-10,3422,3532,3422,3555,751,16094.0,6038978.0
2004-08-11,3445,3457,3335,3468,896,15701.0,6038978.0
2004-08-12,3457,3457,3457,3468,0,15701.0,6038978.0
2004-08-13,3460,3460,3128,3228,106,14614.0,6038978.0
2004-08-16,3408,3463,3197,3441,525,15581.0,6038978.0
2004-08-17,3463,3463,3264,3441,2675,15581.0,6038978.0
2004-08-18,3430,3463,3430,3475,4,15732.0,6038978.0
2004-08-19,3439,3461,3350,3461,28,15671.0,6038978.0
2004-08-20,3454,3454,3300,3455,24,15641.0,6038978.0
2004-08-23,3457,3457,3457,3468,6,15701.0,6038978.0
2004-08-24,3395,3461,3395,3461,53,15671.0,6038978.0
2004-08-25,3443,3443,3256,3455,532,15641.0,6038978.0
2004-08-26,3445,3445,3257,3401,558,15399.0,6038978.0
2004-08-27,3359,3359,3359,3381,3,15309.0,6038978.0
2004-08-30,3321,3354,3255,3355,34,15188.0,6038978.0
2004-08-31,3377,3377,3377,3388,2,15339.0,6038978.0
2004-09-01,3311,3443,3311,3455,39,15641.0,6038978.0
2004-09-02,3339,3439,3339,3461,6,15671.0,6038978.0
2004-09-03,3336,3336,3203,3215,30,14554.0,6038978.0
2004-09-06,3407,3407,3208,3341,213,15128.0,6038978.0
2004-09-07,3427,3427,3206,3361,58,15218.0,6038978.0
2004-09-08,3292,3359,3292,3381,500,15309.0,6038978.0
2004-09-09,3359,3359,3359,3381,0,15309.0,6038978.0
2004-09-10,3270,3359,3060,3381,22370,15309.0,6038978.0
2004-09-13,3359,3359,3359,3381,0,,
2004-09-14,3381,3470,3381,3481,185,15762.0,6038978.0
2004-09-15,3459,3470,3359,3481,21606,15762.0,6038978.0
2004-09-16,3336,3336,3336,3348,144,15158.0,6038978.0
2004-09-17,3336,3336,3336,3348,0,15158.0,6038978.0
2004-09-20,3247,3457,3225,3468,2101,15701.0,6038978.0
2004-09-21,3431,3442,3210,3221,150,14584.0,6038978.0
2004-09-22,3323,3367,3257,3335,505,15097.0,6038978.0
2004-09-23,3123,3443,3123,3455,22727,15641.0,6038978.0
2004-09-24,3424,3424,3214,3248,4,14705.0,6038978.0
2004-09-30,3379,3457,3379,3468,1002,15701.0,6038978.0
2004-10-01,3457,3479,3457,3501,250,15852.0,6038978.0
2004-10-04,3464,3574,3464,3575,1522,16184.0,6038978.0
2004-10-05,3332,3332,3332,3355,737,15188.0,6038978.0
2004-10-06,3402,3546,3402,3568,13910,16154.0,6038978.0
2004-10-07,3332,3332,3332,3355,1110,15188.0,6038978.0
2004-10-08,3457,3546,3457,3568,2495,16154.0,6038978.0
2004-10-11,3546,3546,3546,3568,0,16154.0,6038978.0
2004-10-12,3546,3546,3546,3568,0,,
2004-10-13,3574,3574,3574,3575,15120,16184.0,6038978.0
2004-10-14,3612,3612,3612,3635,1,16456.0,6038978.0
2004-10-15,3639,3639,3451,3628,26,16426.0,6038978.0
2004-10-18,3589,3732,3335,3755,4674,17000.0,6038978.0
2004-10-19,3778,3977,3612,3988,16464,18057.0,6038978.0
2004-10-20,3835,4001,3824,4002,960,18117.0,6038978.0
2004-10-21,3999,4066,3833,4055,18008,18358.0,6038978.0
2004-10-22,4001,4068,4001,4068,1104,18419.0,6038978.0
2004-10-25,4068,4068,4068,4068,2000,18419.0,6038978.0
2004-10-26,4043,4043,4043,4055,10,18358.0,6038978.0
2004-10-27,3846,4001,3835,4002,31,18117.0,6038978.0
2004-10-28,3997,4097,3854,4108,6147,18600.0,6038978.0
2004-10-29,3997,4097,3953,4108,4600,18600.0,6038978.0
2004-11-01,4094,4094,4094,4095,0,18540.0,6038978.0
2004-11-02,4094,4094,4094,4095,0,18540.0,6038978.0
2004-11-03,3962,4094,3962,4095,3549,18540.0,6038978.0
2004-11-04,4094,4094,4094,4095,0,,
2004-11-05,4135,4135,4135,4135,183,18721.0,6038978.0
2004-11-08,3891,4135,3725,4135,5399,18721.0,6038978.0
2004-11-09,4177,4177,4177,4188,1,18962.0,6038978.0
2004-11-10,4179,4179,3759,4135,2067,18721.0,6038978.0
2004-11-11,4217,4217,4129,4228,2905,19144.0,6038978.0
2004-11-12,4217,4217,4217,4228,0,19144.0,6038978.0
2004-11-15,4268,4268,4002,4202,10106,19023.0,6038978.0
2004-11-16,4177,4177,4177,4188,520,18962.0,6038978.0
2004-11-17,4106,4106,4106,4128,1500,18691.0,6038978.0
2004-11-18,4103,4103,4103,4115,800,18630.0,6038978.0
2004-11-19,4130,4130,3997,4108,20127,18600.0,6038978.0
2004-11-22,4265,4265,4110,4122,705,18660.0,6038978.0
2004-11-23,4110,4110,4110,4122,0,18660.0,6038978.0
2004-11-24,4134,4134,4068,4068,408,18419.0,6038978.0
2004-11-25,4097,4097,4097,4108,5,18600.0,6038978.0
2004-11-26,4102,4268,3947,4268,7005,19325.0,6038978.0
2004-11-29,4179,4245,4013,4202,6233,19023.0,6038978.0
2004-11-30,4014,4202,4014,4015,391,18177.0,6038978.0
2004-12-01,4136,4136,4014,4015,1005,18177.0,6038978.0
2004-12-02,4135,4201,4013,4135,1701,18721.0,6038978.0
2004-12-03,4135,4135,4135,4135,90,18721.0,6038978.0
2004-12-06,4008,4097,3832,4108,4575,18600.0,6038978.0
2004-12-07,4095,4106,4095,4128,2,18691.0,6038978.0
2004-12-08,3962,4106,3862,4095,5531,18540.0,6038978.0
2004-12-09,4006,4094,4006,4095,501,18540.0,6038978.0
2004-12-10,4068,4068,3979,4068,2752,18419.0,6038978.0
2004-12-13,4004,4114,4004,4082,1687,18479.0,6038978.0
2004-12-14,4079,4135,4079,4135,482,18721.0,6038978.0
2004-12-15,4188,4199,4188,4222,569,19113.0,6038978.0
2004-12-16,4268,4268,4135,4268,850,19325.0,6038978.0
2004-12-17,4268,4268,4268,4268,0,19325.0,6038978.0
2004-12-20,4251,4317,4118,4328,1591,19596.0,6038978.0
2004-12-21,4306,4306,4306,4328,0,19596.0,6038978.0
2004-12-22,4335,4457,4335,4402,699,19929.0,6038978.0
2004-12-23,4474,4474,3856,4055,5159,18358.0,6038978.0
2004-12-24,4337,4481,4072,4482,2983,20291.0,6038978.0
2004-12-27,4527,4770,3997,4782,3730,21650.0,6038978.0
2004-12-28,4771,5334,4771,5202,18693,23552.0,6038978.0
2004-12-29,4956,5155,4569,4702,7985,21287.0,6038978.0
2004-12-30,4527,4737,4196,4749,2656,21499.0,6038978.0
2005-01-03,4413,4668,4247,4602,2384,20834.0,6038978.0
2005-01-04,4558,4757,4259,4769,1347,21589.0,6038978.0
2005-01-05,4455,4930,4433,4909,2133,22223.0,6038978.0
2005-01-06,4858,4990,4858,5002,1292,22646.0,6038978.0
2005-01-07,4931,4997,4654,4975,40700,22525.0,6038978.0
2005-01-10,4993,5556,4982,5335,2985,24156.0,6038978.0
2005-01-11,5388,5388,4682,5069,5554,22948.0,6038978.0
2005-01-12,5311,5311,4847,5069,743,22948.0,6038978.0
2005-01-13,4783,5037,4640,4729,4148,21408.0,6038978.0
2005-01-14,4669,4813,4547,4802,1925,21740.0,6038978.0
2005-01-17,4778,4955,4534,4922,2782,22284.0,6038978.0
2005-01-18,4781,4892,4572,4782,22,21650.0,6038978.0
2005-01-19,4788,4788,4744,4789,151,21680.0,6038978.0
2005-01-20,4771,4959,4517,4915,249,22254.0,6038978.0
2005-01-21,4624,4978,4624,4802,683,21740.0,6038978.0
2005-01-24,4780,4924,4780,4935,10,22344.0,6038978.0
2005-01-25,4906,4917,4575,4929,514,22314.0,6038978.0
2005-01-26,4908,4908,4908,4909,0,22223.0,6038978.0
2005-01-27,4770,4925,4362,4749,3953,21499.0,6038978.0
2005-01-28,4424,4535,4247,4535,3591,20533.0,6038978.0
2005-01-31,4530,4530,4320,4542,7,20563.0,6038978.0
2005-02-01,4497,4497,4276,4442,1596,20110.0,6038978.0
2005-02-02,4429,4517,4418,4528,2691,20502.0,6038978.0
2005-02-03,4543,4543,4466,4522,53,20472.0,6038978.0
2005-02-04,4297,4484,4252,4275,970,19355.0,6038978.0
2005-02-07,4315,4437,4182,4448,740,20140.0,6038978.0
2005-02-11,4523,4523,4268,4335,263,19627.0,6038978.0
2005-02-14,4470,4470,4271,4415,1896,19989.0,6038978.0
2005-02-15,4403,4547,4204,4348,35159,19687.0,6038978.0
2005-02-16,4340,4417,4318,4428,468,20049.0,6038978.0
2005-02-17,4477,4477,4333,4455,142,20170.0,6038978.0
2005-02-18,4261,4416,4239,4262,11990,19295.0,6038978.0
2005-02-21,4268,4268,4268,4268,218,19325.0,6038978.0
2005-02-22,4177,4244,4100,4255,1620,19264.0,6038978.0
2005-02-23,4170,4170,4170,4182,0,18932.0,6038978.0
2005-02-24,4259,4259,4082,4248,9054,19234.0,6038978.0
2005-02-25,4465,4465,4111,4255,887,19264.0,6038978.0
2005-02-28,4131,4297,4032,4308,2529,19506.0,6038978.0
2005-03-02,4135,4268,4003,4268,13,19325.0,6038978.0
2005-03-03,4235,4268,4235,4268,372,19325.0,6038978.0
2005-03-04,4011,4299,4011,4255,2546,19264.0,6038978.0
2005-03-07,4195,4195,4062,4195,374,18993.0,6038978.0
2005-03-08,4177,4177,4177,4188,3,18962.0,6038978.0
2005-03-09,3918,4106,3841,4128,9664,18691.0,6038978.0
2005-03-10,4101,4134,3692,4002,1541,18117.0,6038978.0
2005-03-11,4110,4110,3856,4122,7,18660.0,6038978.0
2005-03-14,4110,4110,4000,4122,158,18660.0,6038978.0
2005-03-15,3867,4099,3845,4088,173,18509.0,6038978.0
2005-03-16,3747,4001,3747,4002,15542,18117.0,6038978.0
2005-03-17,3946,4001,3946,4002,647,18117.0,6038978.0
2005-03-18,3957,4078,3692,4002,581,18117.0,6038978.0
2005-03-21,4001,4112,3714,4002,755,18117.0,6038978.0
2005-03-22,3857,4001,3857,4002,9335,18117.0,6038978.0
2005-03-23,4001,4001,4001,4002,70,18117.0,6038978.0
2005-03-24,4023,4023,4001,4002,57,18117.0,6038978.0
2005-03-25,3997,4097,3788,4108,1381,18600.0,6038978.0
2005-03-28,4067,4067,4001,4002,15451,18117.0,6038978.0
2005-03-29,3989,4199,3989,4222,949,19113.0,6038978.0
2005-03-30,3950,4415,3950,4415,62318,19989.0,6038978.0
2005-03-31,4406,4737,4240,4749,5030,21499.0,6038978.0
2005-04-01,4703,4703,4107,4328,3275,19596.0,6038978.0
2005-04-04,4181,4203,4015,4148,1381,18781.0,6038978.0
2005-04-06,4126,4192,3938,4115,165,18630.0,6038978.0
2005-04-07,4179,4201,4157,4202,83,19023.0,6038978.0
2005-04-08,4179,4179,3925,4168,110,18872.0,6038978.0
2005-04-11,3926,4114,3926,4115,834,18630.0,6038978.0
2005-04-12,4103,4103,3849,4082,21551,18479.0,6038978.0
2005-04-13,4051,4106,3863,4128,1099,18691.0,6038978.0
2005-04-14,4099,4110,3845,4122,22,18660.0,6038978.0
2005-04-15,4088,4110,4077,4122,10114,18660.0,6038978.0
2005-04-18,3966,4110,3955,4122,61,18660.0,6038978.0
2005-04-19,4101,4101,3792,4102,60490,18570.0,6038978.0
2005-04-20,4108,4108,3798,4075,65,18449.0,6038978.0
2005-04-21,4068,4068,4068,4068,103,18419.0,6038978.0
2005-04-22,3961,4083,3894,3895,31,17634.0,6038978.0
2005-04-25,4030,4030,4019,4042,176,18298.0,6038978.0
2005-04-26,3851,4094,3851,4095,10,18540.0,6038978.0
2005-04-27,4083,4094,4083,4095,940,18540.0,6038978.0
2005-04-28,3875,3974,3853,3975,481,17996.0,6038978.0
2005-04-29,3800,3977,3800,3955,206,17906.0,6038978.0
2005-05-02,4106,4106,3751,4095,515,18540.0,6038978.0
2005-05-03,4037,4037,4037,4048,183,18328.0,6038978.0
2005-05-04,4012,4012,3692,4002,4206,18117.0,6038978.0
2005-05-06,3760,3970,3727,3948,61919,17875.0,6038978.0
2005-05-09,3928,3928,3751,3928,85,17785.0,6038978.0
2005-05-10,3727,3948,3693,3948,60,17875.0,6038978.0
2005-05-11,3813,3934,3791,3935,509,17815.0,6038978.0
2005-05-12,3945,3945,3846,3935,3550,17815.0,6038978.0
2005-05-13,3934,3934,3857,3935,75,17815.0,6038978.0
2005-05-16,3837,3903,3837,3882,134,17573.0,6038978.0
2005-05-17,3866,3932,3866,3955,11,17906.0,6038978.0
2005-05-18,3935,4079,3935,4102,185,18570.0,6038978.0
2005-05-19,4106,4106,3675,4128,1946,18691.0,6038978.0
2005-05-20,4088,4110,4088,4122,2,18660.0,6038978.0
2005-05-23,4068,4068,4068,4068,0,18419.0,6038978.0
2005-05-24,4068,4068,4068,4068,40,18419.0,6038978.0
2005-05-25,3843,4031,3744,3855,201,17453.0,6038978.0
2005-05-26,4062,4062,3731,3875,1138,17543.0,6038978.0
2005-05-27,3860,4103,3860,4115,11,18630.0,6038978.0
2005-05-30,4103,4103,4103,4115,1,18630.0,6038978.0
2005-05-31,3811,3977,3811,3988,101,18057.0,6038978.0
2005-06-01,3685,4105,3685,3995,2183,18087.0,6038978.0
2005-06-02,4105,4105,3983,3995,103,18087.0,6038978.0
2005-06-03,3983,3983,3729,3995,15,18087.0,6038978.0
2005-06-07,4046,4046,3748,3748,88,16970.0,6038978.0
2005-06-08,3736,4101,3736,4035,3730,18268.0,6038978.0
2005-06-09,3857,3946,3725,3968,2545,17966.0,6038978.0
2005-06-10,3968,3968,3758,3935,811,17815.0,6038978.0
2005-06-13,4031,4031,3722,3822,12596,17302.0,6038978.0
2005-06-14,3841,3841,3741,3808,204,17241.0,6038978.0
2005-06-15,3690,3812,3690,3735,5578,16909.0,6038978.0
2005-06-16,3723,4000,3723,3735,8056,16909.0,6038978.0
2005-06-17,3823,3823,3712,3768,3386,17060.0,6038978.0
2005-06-20,3748,3814,3549,3815,2651,17271.0,6038978.0
2005-06-21,3879,3879,3879,3902,413,17664.0,6038978.0
2005-06-22,3879,3901,3735,3902,933,17664.0,6038978.0
2005-06-23,3844,3877,3844,3888,41,17604.0,6038978.0
2005-06-24,3868,3868,3591,3835,423,17362.0,6038978.0
2005-06-27,3824,4001,3692,4002,6104,18117.0,6038978.0
2005-06-28,3955,3977,3701,3988,15844,18057.0,6038978.0
2005-06-29,3782,3981,3782,3982,10933,18026.0,6038978.0
2005-06-30,4103,4535,3893,4535,9444,20533.0,6038978.0
2005-07-01,4253,4651,4120,4342,5647,19657.0,6038978.0
2005-07-04,4176,4353,4099,4122,3459,18660.0,6038978.0
2005-07-05,4330,4330,4230,4242,12,19204.0,6038978.0
2005-07-06,4388,4388,4046,4068,748,18419.0,6038978.0
2005-07-07,4303,4303,4049,4282,171,19385.0,6038978.0
2005-07-08,4096,4294,3919,3942,4332,17845.0,6038978.0
2005-07-11,4050,4050,3939,4028,117,18238.0,6038978.0
2005-07-12,4023,4023,3891,4002,1566,18117.0,6038978.0
2005-07-13,4034,4034,3902,4002,1086,18117.0,6038978.0
2005-07-14,4096,4096,3931,4042,15286,18298.0,6038978.0
2005-07-15,4205,4205,3951,4095,5501,18540.0,6038978.0
2005-07-18,4168,4212,3958,4202,1016,19023.0,6038978.0
2005-07-19,4132,4132,4033,4122,665,18660.0,6038978.0
2005-07-20,4197,4197,4009,4175,511,18902.0,6038978.0
2005-07-21,4199,4199,3846,3868,3740,17513.0,6038978.0
2005-07-22,3888,3977,3888,3988,1131,18057.0,6038978.0
2005-07-25,3880,4012,3880,4035,475,18268.0,6038978.0
2005-07-26,3902,4012,3858,4035,13546,18268.0,6038978.0
2005-07-27,3909,4384,3898,4075,5420,18449.0,6038978.0
2005-07-28,4386,4386,3922,4088,3820,18509.0,6038978.0
2005-07-29,4076,4131,3955,3988,1940,18057.0,6038978.0
2005-08-01,4052,4052,3919,3942,650,17845.0,6038978.0
2005-08-02,4014,4014,3859,3882,1504,17573.0,6038978.0
2005-08-03,3968,3968,3868,3968,415,17966.0,6038978.0
2005-08-04,3984,4039,3939,4028,504,18238.0,6038978.0
2005-08-05,3974,3974,3853,3975,844,17996.0,6038978.0
2005-08-08,3884,3961,3884,3962,1202,17936.0,6038978.0
2005-08-09,3939,3939,3861,3928,1672,17785.0,6038978.0
2005-08-10,4175,4175,4152,4175,2554,18902.0,6038978.0
2005-08-11,4129,4129,3919,3942,241,17845.0,6038978.0
2005-08-12,4199,4199,4132,4155,20603,18811.0,6038978.0
2005-08-16,4183,4183,3984,4128,1447,18691.0,6038978.0
2005-08-17,4003,4301,4003,4302,3695,19476.0,6038978.0
2005-08-18,4322,4919,4322,4942,52662,22374.0,6038978.0
2005-08-19,4932,5187,4401,4402,28134,19929.0,6038978.0
2005-08-22,4488,4643,4189,4488,10380,20321.0,6038978.0
2005-08-23,4337,4536,4226,4348,2293,19687.0,6038978.0
2005-08-24,4228,4372,4140,4262,3701,19295.0,6038978.0
2005-08-25,4228,4327,4173,4262,6180,19295.0,6038978.0
2005-08-26,4228,4394,4206,4295,1367,19446.0,6038978.0
2005-08-29,4186,4329,3987,4208,6859,19053.0,6038978.0
2005-08-30,4070,4236,3948,4015,4690,18177.0,6038978.0
2005-08-31,4013,4223,4013,4135,2538,18721.0,6038978.0
2005-09-01,4035,4201,4013,4135,1222,18721.0,6038978.0
2005-09-02,4031,4141,4019,4108,1529,18600.0,6038978.0
2005-09-05,4033,4154,4033,4122,1825,18660.0,6038978.0
2005-09-06,4104,4326,4104,4315,4516,19536.0,6038978.0
2005-09-07,4334,4367,4157,4268,1266,19325.0,6038978.0
2005-09-08,4316,4316,4140,4228,99054,19144.0,6038978.0
2005-09-09,4213,4323,4102,4268,41123,19325.0,6038978.0
2005-09-12,4156,4632,4156,4455,3298,20170.0,6038978.0
2005-09-13,4457,4457,4224,4402,687,19929.0,6038978.0
2005-09-14,4236,4424,4236,4435,3135,20080.0,6038978.0
2005-09-15,4533,4533,3837,4268,8654,19325.0,6038978.0
2005-09-16,4142,4285,4098,4242,2283,19204.0,6038978.0
2005-09-20,4203,4203,4081,4115,376,18630.0,6038978.0
2005-09-21,4084,4161,4007,4162,1498,18842.0,6038978.0
2005-09-22,4088,4143,4066,4122,1927,18660.0,6038978.0
2005-09-23,4090,4112,3935,4068,1451,18419.0,6038978.0
2005-09-26,4061,4061,3928,4062,222,18389.0,6038978.0
2005-09-27,3917,4050,3917,4028,828,18238.0,6038978.0
2005-09-28,4019,4041,4019,4042,1717,18298.0,6038978.0
2005-09-29,4036,4268,3958,4268,5784,19325.0,6038978.0
2005-09-30,4241,4517,4119,4528,10072,20502.0,6038978.0
2005-10-04,4519,4519,4176,4442,4264,20110.0,6038978.0
2005-10-05,4412,4667,4269,4402,4643,19929.0,6038978.0
2005-10-06,4326,4448,4326,4448,1920,20140.0,6038978.0
2005-10-07,4248,4403,4248,4348,1806,19687.0,6038978.0
2005-10-10,4270,4270,4215,4215,5601,19083.0,6038978.0
2005-10-11,4323,4323,4202,4302,2441,19476.0,6038978.0
2005-10-12,4291,4468,4235,4402,6578,19929.0,6038978.0
2005-10-13,4512,4512,4302,4368,1115,19778.0,6038978.0
2005-10-14,4457,4457,4335,4402,539,19929.0,6038978.0
2005-10-17,4391,4745,4391,4569,6256,20683.0,6038978.0
2005-10-18,4519,5226,4519,5249,34899,23763.0,6038978.0
2005-10-19,5184,5184,4742,4775,19075,21620.0,6038978.0
2005-10-20,4776,5052,4743,4975,5438,22525.0,6038978.0
2005-10-21,4808,4819,4653,4775,3459,21620.0,6038978.0
2005-10-24,4769,4968,4747,4935,12087,22344.0,6038978.0
2005-10-25,4999,5187,4689,4922,4799,22284.0,6038978.0
2005-10-26,4740,5193,4685,4895,11054,22163.0,6038978.0
2005-10-27,4962,5095,4752,5062,2075,22918.0,6038978.0
2005-10-28,4807,5028,4707,4929,2645,22314.0,6038978.0
2005-10-31,4920,5185,4920,4975,1823,22525.0,6038978.0
2005-11-01,5106,5106,4840,5062,5803,22918.0,6038978.0
2005-11-02,5110,5110,4756,4922,5978,22284.0,6038978.0
2005-11-03,5041,5041,4721,4975,3614,22525.0,6038978.0
2005-11-04,4741,5238,4741,5029,10925,22767.0,6038978.0
2005-11-07,5252,5252,5064,5109,8412,23129.0,6038978.0
2005-11-08,5073,5195,5029,5195,7775,23522.0,6038978.0
2005-11-09,5164,5264,5076,5209,2933,23582.0,6038978.0
2005-11-10,5193,5193,4939,5182,6073,23461.0,6038978.0
2005-11-11,5166,5243,4967,5089,2658,23039.0,6038978.0
2005-11-14,5160,5326,4983,5315,5998,24065.0,6038978.0
2005-11-15,5195,5195,5084,5195,582,23522.0,6038978.0
2005-11-16,5095,5183,5095,5095,1034,23069.0,6038978.0
2005-11-17,5117,5128,4995,5029,3043,22767.0,6038978.0
2005-11-18,5002,5057,4726,4749,15291,21499.0,6038978.0
2005-11-21,4802,5001,4680,4869,1333,22042.0,6038978.0
2005-11-22,4994,5005,4729,4829,1094,21861.0,6038978.0
2005-11-23,4821,4821,4689,4789,3007,21680.0,6038978.0
2005-11-24,4831,4853,4687,4875,3056,22072.0,6038978.0
2005-11-25,4890,4990,4757,4869,10381,22042.0,6038978.0
2005-11-28,5100,5100,4769,4935,4466,22344.0,6038978.0
2005-11-29,4870,4881,4705,4882,2907,22103.0,6038978.0
2005-11-30,4740,4895,4718,4862,4289,22012.0,6038978.0
2005-12-01,4843,4843,4744,4789,529,21680.0,6038978.0
2005-12-02,4784,4884,4729,4895,3899,22163.0,6038978.0
2005-12-05,5027,5104,4783,5115,5792,23159.0,6038978.0
2005-12-06,5161,5161,4841,5129,2581,23220.0,6038978.0
2005-12-07,4989,5122,4978,5122,1142,23190.0,6038978.0
2005-12-08,5080,5157,4981,5169,4660,23401.0,6038978.0
2005-12-09,4983,5171,4862,4895,4677,22163.0,6038978.0
2005-12-12,4884,5016,4784,4862,1195,22012.0,6038978.0
2005-12-13,4792,4914,4726,4749,3857,21499.0,6038978.0
2005-12-14,4813,5056,4703,4935,9023,22344.0,6038978.0
2005-12-15,4942,5307,4821,5075,14537,22978.0,6038978.0
2005-12-16,4903,5168,4903,5169,4567,23401.0,6038978.0
2005-12-19,4942,5262,4931,4975,67471,22525.0,6038978.0
2005-12-20,5052,5107,4853,4942,5362,22374.0,6038978.0
2005-12-21,4885,5128,4885,5029,44078,22767.0,6038978.0
2005-12-22,5019,5760,4897,5782,19158,26179.0,6038978.0
2005-12-23,6627,6627,6119,6649,108951,30104.0,6038978.0
2005-12-26,6636,6857,5830,6096,74653,27598.0,6038978.0
2005-12-27,6062,6592,5642,6062,61091,27447.0,6038978.0
2005-12-28,6212,6212,5627,5682,20691,25726.0,6038978.0
2005-12-29,5815,5837,5362,5362,18982,24277.0,6038978.0
2006-01-02,5258,5578,5103,5402,35710,24458.0,6038978.0
2006-01-03,5398,5531,5309,5509,27932,24941.0,6038978.0
2006-01-04,5652,5652,5398,5509,17510,24941.0,6038978.0
2006-01-05,5494,5649,5306,5329,17656,24126.0,6038978.0
2006-01-06,5199,5365,5044,5155,17733,23341.0,6038978.0
2006-01-09,5059,5246,4860,4949,80661,22405.0,6038978.0
2006-01-10,4909,5164,4909,5109,28598,23129.0,6038978.0
2006-01-11,5099,5818,4999,5476,144947,24790.0,6038978.0
2006-01-12,5457,5810,5126,5402,80248,24458.0,6038978.0
2006-01-13,5428,5561,5163,5396,33342,24428.0,6038978.0
2006-01-16,5217,5416,5195,5262,25129,23824.0,6038978.0
2006-01-17,5223,5400,5124,5135,13455,23250.0,6038978.0
2006-01-18,5003,5168,4660,4815,21284,21801.0,6038978.0
2006-01-19,4733,4932,4689,4789,22879,21680.0,6038978.0
2006-01-20,4755,4987,4666,4789,14746,21680.0,6038978.0
2006-01-23,4573,4816,4319,4342,3133,19657.0,6038978.0
2006-01-24,4310,4564,4078,4222,8385,19113.0,6038978.0
2006-01-25,4196,4483,4196,4362,21396,19747.0,6038978.0
2006-01-26,4309,4508,4265,4475,8520,20261.0,6038978.0
2006-01-27,4412,4921,4412,4855,13331,21982.0,6038978.0
2006-01-31,4852,4907,4686,4709,7459,21318.0,6038978.0
2006-02-01,4754,4754,4433,4522,24515,20472.0,6038978.0
2006-02-02,4453,4762,4386,4475,8555,20261.0,6038978.0
2006-02-03,4612,4612,4357,4468,7785,20231.0,6038978.0
2006-02-06,4487,4487,4266,4322,8384,19566.0,6038978.0
2006-02-07,4275,4407,4275,4308,2995,19506.0,6038978.0
2006-02-08,4227,4349,4139,4162,8337,18842.0,6038978.0
2006-02-09,4215,4226,4148,4215,3742,19083.0,6038978.0
2006-02-10,4142,4263,4131,4208,2174,19053.0,6038978.0
2006-02-13,4193,4824,4193,4835,50536,21891.0,6038978.0
2006-02-14,4660,4815,4362,4495,37785,20351.0,6038978.0
2006-02-15,4419,4739,4319,4375,36696,19808.0,6038978.0
2006-02-16,4436,4447,4193,4315,35287,19536.0,6038978.0
2006-02-17,4270,4348,4226,4282,8954,19385.0,6038978.0
2006-02-20,4284,4350,4218,4362,9269,19747.0,6038978.0
2006-02-21,4523,4523,4335,4402,9323,19929.0,6038978.0
2006-02-22,4401,4468,4302,4402,4477,19929.0,6038978.0
