피엔티(137400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-07,3627,3753,3601,3729,103672,55860.0,3800000.0
2012-11-08,3665,3779,3627,3678,75987,55100.0,3800000.0
2012-11-09,3627,3792,3551,3780,73425,56620.0,3800000.0
2012-11-12,3805,3957,3741,3881,106437,58140.0,3800000.0
2012-11-13,3805,3855,3563,3590,175926,53770.0,3800000.0
2012-11-14,3601,3601,3399,3476,108418,52060.0,3800000.0
2012-11-15,3411,3475,3348,3374,44023,50540.0,3800000.0
2012-11-16,3348,3513,2878,3196,389026,47880.0,3800000.0
2012-11-19,3196,3348,3069,3120,106881,46740.0,3800000.0
2012-11-20,3183,3234,3119,3184,55362,47690.0,3800000.0
2012-11-21,3208,3538,3208,3412,180275,51110.0,3800000.0
2012-11-22,3399,3525,3361,3361,66376,50350.0,3800000.0
2012-11-23,3399,3487,3373,3476,52987,52060.0,3800000.0
2012-11-26,3513,3538,3361,3361,68940,50350.0,3800000.0
2012-11-27,3335,3386,3170,3171,104126,47500.0,3800000.0
2012-11-28,3170,3234,3107,3158,72101,47310.0,3800000.0
2012-11-29,3158,3259,3107,3133,87929,46930.0,3800000.0
2012-11-30,3284,3396,3183,3209,61126,24054.0,3800000.0
2012-12-03,3269,3269,3077,3077,80047,23066.0,3800000.0
2012-12-04,3117,3143,3001,3042,58891,22800.0,3800000.0
2012-12-05,3006,3072,2965,3072,41145,23028.0,3800000.0
2012-12-06,3107,3107,2985,3072,28779,23028.0,3800000.0
2012-12-07,3011,3082,2990,3037,32866,22762.0,3800000.0
2012-12-10,3046,3056,2990,3016,16519,22610.0,3800000.0
2012-12-11,3041,3066,2889,3067,92398,22990.0,3800000.0
2012-12-12,3066,3224,3001,3097,183491,23218.0,3800000.0
2012-12-13,3097,3143,3072,3128,36537,23446.0,3800000.0
2012-12-14,3132,3137,3031,3067,47505,22990.0,3800000.0
2012-12-17,3026,3046,2990,3021,41527,22648.0,3800000.0
2012-12-18,3036,3056,2955,2966,24433,22230.0,3800000.0
2012-12-20,2930,3117,2930,3067,86689,22990.0,3800000.0
2012-12-21,3132,3310,3031,3244,93663,24320.0,3800000.0
2012-12-24,3203,3279,3183,3194,69613,23940.0,3800000.0
2012-12-26,3117,3229,3092,3133,142842,46968.0,7600000.0
2012-12-27,3092,3274,3051,3204,181925,48032.0,7600000.0
2012-12-28,3198,3244,3132,3209,88268,48108.0,7600000.0
2013-01-02,3269,3472,3244,3412,280364,51148.0,7600000.0
2013-01-03,3442,3508,3361,3462,208226,51908.0,7600000.0
2013-01-04,3457,3477,3381,3462,115943,51908.0,7600000.0
2013-01-07,3462,3624,3462,3564,164859,53428.0,7600000.0
2013-01-08,3578,3644,3523,3549,125540,53200.0,7600000.0
2013-01-09,3563,3644,3548,3569,84205,53504.0,7600000.0
2013-01-10,3563,3599,3497,3533,62932,52972.0,7600000.0
2013-01-11,3528,3533,3396,3442,145382,51604.0,7600000.0
2013-01-14,3452,3487,3361,3396,83982,50920.0,7600000.0
2013-01-15,3391,3447,3310,3310,76723,49628.0,7600000.0
2013-01-16,3315,3381,3300,3326,45386,49856.0,7600000.0
2013-01-17,3330,3371,3279,3305,74023,49552.0,7600000.0
2013-01-18,3330,3416,3295,3407,79377,51072.0,7600000.0
2013-01-21,3447,3589,3442,3554,169077,53276.0,7600000.0
2013-01-22,3563,3563,3467,3518,79793,52744.0,7600000.0
2013-01-23,3538,3573,3467,3518,78208,52744.0,7600000.0
2013-01-24,3518,3563,3431,3442,66831,51604.0,7600000.0
2013-01-25,3442,3477,3295,3396,92586,50920.0,7600000.0
2013-01-28,3396,3416,3340,3371,33215,50540.0,7600000.0
2013-01-29,3361,3416,3310,3356,38849,50312.0,7600000.0
2013-01-30,3330,3350,3259,3260,72569,48868.0,7600000.0
2013-01-31,3284,3284,3148,3148,101440,47196.0,7600000.0
2013-02-01,3153,3168,3011,3133,137124,46968.0,7600000.0
2013-02-04,3132,3158,3056,3077,37181,46132.0,7600000.0
2013-02-05,3026,3092,3006,3062,43970,45904.0,7600000.0
2013-02-06,3097,3163,3056,3108,46674,46588.0,7600000.0
2013-02-07,3087,3208,3087,3199,73874,47956.0,7600000.0
2013-02-08,3213,3249,3163,3194,43621,47880.0,7600000.0
2013-02-12,3264,3264,3163,3194,63850,47880.0,7600000.0
2013-02-13,3183,3239,3173,3209,42417,48108.0,7600000.0
2013-02-14,3188,3376,3188,3305,124732,49552.0,7600000.0
2013-02-15,3330,3391,3295,3356,72998,50312.0,7600000.0
2013-02-18,3330,3406,3290,3371,105721,50540.0,7600000.0
2013-02-19,3376,3406,3320,3366,74068,50464.0,7600000.0
2013-02-20,3350,3381,3290,3300,130920,49476.0,7600000.0
2013-02-21,3300,3300,3229,3229,86167,48412.0,7600000.0
2013-02-22,3198,3264,3168,3189,91115,47804.0,7600000.0
2013-02-25,3208,3401,3208,3391,225183,50844.0,7600000.0
2013-02-26,3381,3381,3310,3336,93885,50008.0,7600000.0
2013-02-27,3371,3431,3295,3396,99721,50920.0,7600000.0
2013-02-28,3421,3462,3371,3412,117375,51148.0,7600000.0
2013-03-04,3411,3426,3305,3320,90719,49780.0,7600000.0
2013-03-05,3330,3361,3203,3204,173336,48032.0,7600000.0
2013-03-06,3224,3244,3193,3214,82894,48184.0,7600000.0
2013-03-07,3224,3371,3213,3315,129408,49704.0,7600000.0
2013-03-08,3355,3533,3315,3427,343926,51376.0,7600000.0
2013-03-11,3426,3492,3325,3457,236150,51832.0,7600000.0
2013-03-12,3492,3584,3462,3584,368712,53732.0,7600000.0
2013-03-13,3589,3710,3523,3574,292690,53580.0,7600000.0
2013-03-14,3573,3594,3497,3549,148666,53200.0,7600000.0
2013-03-15,3558,3923,3558,3711,633097,55632.0,7600000.0
2013-03-18,3685,3832,3589,3589,267261,53808.0,7600000.0
2013-03-19,3614,3822,3604,3822,204447,57304.0,7600000.0
2013-03-20,3822,4085,3822,3914,517830,58672.0,7600000.0
2013-03-21,3959,3959,3832,3853,151347,57760.0,7600000.0
2013-03-22,3827,4035,3802,4025,274071,60344.0,7600000.0
2013-03-25,4045,4050,3949,4025,143140,60344.0,7600000.0
2013-03-26,4025,4035,3812,3863,271457,57912.0,7600000.0
2013-03-27,3908,3908,3720,3756,209176,56316.0,7600000.0
2013-03-28,3796,3867,3715,3751,117075,56240.0,7600000.0
2013-03-29,3776,3888,3731,3812,166098,57152.0,7600000.0
2013-04-01,3781,3908,3781,3898,166442,58444.0,7600000.0
2013-04-02,3883,3964,3837,3863,220937,57912.0,7600000.0
2013-04-03,3883,3949,3862,3908,149110,58596.0,7600000.0
2013-04-04,3908,3908,3695,3827,150847,57380.0,7600000.0
2013-04-05,3903,4177,3903,3964,845842,59432.0,7600000.0
2013-04-08,3938,4020,3705,3711,361181,55632.0,7600000.0
2013-04-09,3751,3802,3568,3650,154642,54720.0,7600000.0
2013-04-10,3649,3715,3584,3660,78251,54872.0,7600000.0
2013-04-11,3710,3817,3695,3741,111003,56088.0,7600000.0
2013-04-12,3791,3959,3781,3832,159527,57456.0,7600000.0
2013-04-15,3847,3903,3746,3827,122551,57380.0,7600000.0
2013-04-16,3903,4096,3903,3979,548970,59660.0,7600000.0
2013-04-17,4004,4025,3883,3979,206391,59660.0,7600000.0
2013-04-18,3954,4009,3908,3929,139402,58900.0,7600000.0
2013-04-19,3913,3938,3776,3888,109675,58292.0,7600000.0
2013-04-22,3923,4141,3827,4137,312703,62016.0,7600000.0
2013-04-23,4161,4379,4161,4294,516672,64372.0,7600000.0
2013-04-24,4278,4364,4197,4314,251199,64676.0,7600000.0
2013-04-25,4288,4476,4268,4405,306612,66044.0,7600000.0
2013-04-26,4501,4628,4461,4502,316553,67488.0,7600000.0
2013-04-29,4506,4552,4390,4537,196478,68020.0,7600000.0
2013-04-30,4491,4638,4476,4512,175519,67640.0,7600000.0
2013-05-02,4516,4597,4308,4365,135050,65436.0,7600000.0
2013-05-03,4369,4440,4293,4334,131411,64980.0,7600000.0
2013-05-06,4354,4450,4314,4319,128855,64752.0,7600000.0
2013-05-07,4324,4491,4298,4436,157412,66500.0,7600000.0
2013-05-08,4501,4501,4329,4390,160495,65816.0,7600000.0
2013-05-09,4410,4415,4283,4284,126466,64220.0,7600000.0
2013-05-10,4334,4435,4324,4334,160673,64980.0,7600000.0
2013-05-13,4334,4420,4258,4395,93103,65892.0,7600000.0
2013-05-14,4420,4521,4283,4344,237785,65132.0,7600000.0
2013-05-15,4385,4385,4182,4203,169805,63004.0,7600000.0
2013-05-16,4248,4278,4192,4203,93758,63004.0,7600000.0
2013-05-20,4248,4248,4156,4177,57376,62624.0,7600000.0
2013-05-21,4177,4207,4025,4106,150409,61560.0,7600000.0
2013-05-22,4151,4222,4045,4091,152561,61332.0,7600000.0
2013-05-23,4106,4197,4035,4152,186116,62244.0,7600000.0
2013-05-24,4182,4202,4060,4152,116169,62244.0,7600000.0
2013-05-27,4151,4187,4101,4157,104146,62320.0,7600000.0
2013-05-28,4156,4273,4156,4223,164410,63308.0,7600000.0
2013-05-29,4192,4202,4070,4121,155541,61788.0,7600000.0
2013-05-30,4121,4227,4085,4106,137886,61560.0,7600000.0
2013-05-31,4146,4420,4090,4375,559309,65588.0,7600000.0
2013-06-03,4420,4709,4410,4512,1038372,67640.0,7600000.0
2013-06-04,4562,4567,4298,4304,306543,64524.0,7600000.0
2013-06-05,4354,4496,4319,4319,344620,64752.0,7600000.0
2013-06-07,4222,4308,3989,4152,320586,62244.0,7600000.0
2013-06-10,4161,4258,4156,4253,88550,63764.0,7600000.0
2013-06-11,4253,4303,4106,4187,59181,62776.0,7600000.0
2013-06-12,4187,4243,4116,4182,45304,62700.0,7600000.0
2013-06-13,4202,4258,4136,4228,80176,63384.0,7600000.0
2013-06-14,4227,4258,4065,4116,66228,61712.0,7600000.0
2013-06-17,4106,4172,3807,3878,156126,58140.0,7600000.0
2013-06-18,3979,4085,3867,3954,118076,59280.0,7600000.0
2013-06-19,3959,4004,3898,3929,73755,58900.0,7600000.0
2013-06-20,3873,4126,3802,4005,196743,60040.0,7600000.0
2013-06-21,3923,3999,3878,3919,117127,58748.0,7600000.0
2013-06-24,3928,3969,3837,3838,59540,57532.0,7600000.0
2013-06-25,3726,3796,3421,3467,172149,51984.0,7600000.0
2013-06-26,3609,3675,3452,3635,78747,54492.0,7600000.0
2013-06-27,3726,3903,3726,3797,89743,56924.0,7600000.0
2013-06-28,3867,3974,3599,3670,327506,55024.0,7600000.0
2013-07-01,3670,3690,3604,3655,107907,54796.0,7600000.0
2013-07-02,3680,3756,3599,3635,136196,54492.0,7600000.0
2013-07-03,3644,3675,3482,3483,128193,52212.0,7600000.0
2013-07-04,3558,3584,3442,3523,87328,52820.0,7600000.0
2013-07-05,3568,3715,3523,3625,130250,54340.0,7600000.0
2013-07-08,3624,3685,3533,3549,65469,53200.0,7600000.0
2013-07-09,3644,4009,3548,3995,887984,59888.0,7600000.0
2013-07-10,4156,4314,4025,4071,1246505,61028.0,7600000.0
2013-07-11,4131,4298,4096,4208,523399,63080.0,7600000.0
2013-07-12,4263,4729,4212,4461,2926470,66880.0,7600000.0
2013-07-15,4663,5120,4663,5120,2755945,76760.0,7600000.0
2013-07-16,5322,5373,5064,5298,3519377,79420.0,7600000.0
2013-07-17,5023,5576,4962,5196,3737994,77900.0,7600000.0
2013-07-18,5373,5500,5013,5014,2163512,75164.0,7600000.0
2013-07-19,5196,5398,5033,5323,2517667,79800.0,7600000.0
2013-07-22,5272,5373,5069,5095,980205,76380.0,7600000.0
2013-07-23,5170,5322,5033,5272,1547673,79040.0,7600000.0
2013-07-24,5221,5703,5145,5526,2719360,82840.0,7600000.0
2013-07-25,5449,5652,5170,5323,1628611,79800.0,7600000.0
2013-07-26,5348,5956,5221,5576,2793066,83600.0,7600000.0
2013-07-29,5728,6159,5652,6033,2511029,90440.0,7600000.0
2013-07-30,6032,6260,5855,6007,1486777,90060.0,7600000.0
2013-07-31,6108,6210,5829,5880,1148305,88160.0,7600000.0
2013-08-01,5931,6007,5728,5779,855837,86640.0,7600000.0
2013-08-02,5804,6235,5652,6007,2378927,90060.0,7600000.0
2013-08-05,6007,6057,5728,5779,725253,86640.0,7600000.0
2013-08-06,5855,5880,5652,5728,812031,85880.0,7600000.0
2013-08-07,5677,5703,5398,5500,921829,82460.0,7600000.0
2013-08-08,5779,5829,5449,5526,1447413,82840.0,7600000.0
2013-08-09,5550,5576,5246,5424,793278,81320.0,7600000.0
2013-08-12,5525,5601,5221,5399,683584,80940.0,7600000.0
2013-08-13,5398,5398,5094,5171,798313,77520.0,7600000.0
2013-08-14,5196,5449,5145,5171,699715,77520.0,7600000.0
2013-08-16,5059,5221,5044,5120,255212,76760.0,7600000.0
2013-08-19,5196,5398,5196,5298,690611,79420.0,7600000.0
2013-08-20,5221,5348,4902,4968,604565,74480.0,7600000.0
2013-08-21,4968,5013,4694,4877,563773,73112.0,7600000.0
2013-08-22,4739,4851,4663,4664,308235,69920.0,7600000.0
2013-08-23,4780,4962,4780,4851,464340,72732.0,7600000.0
2013-08-26,4912,5272,4902,5120,834349,76760.0,7600000.0
2013-08-27,4866,4978,4364,4476,1205641,67108.0,7600000.0
2013-08-28,4359,4603,4324,4481,738835,67184.0,7600000.0
2013-08-29,4481,4709,4481,4522,601433,67792.0,7600000.0
2013-08-30,4582,4587,4339,4360,336123,65360.0,7600000.0
2013-09-02,4359,4521,4354,4481,230934,67184.0,7600000.0
2013-09-03,4521,4760,4521,4715,608879,70680.0,7600000.0
2013-09-04,4729,4760,4592,4659,246678,69844.0,7600000.0
2013-09-05,4709,4719,4597,4613,152414,69160.0,7600000.0
2013-09-06,4663,4679,4562,4562,184863,68400.0,7600000.0
2013-09-09,4562,4562,4359,4360,240412,65360.0,7600000.0
2013-09-10,4364,4445,4258,4375,304456,65588.0,7600000.0
2013-09-11,4481,4765,4440,4740,622233,71060.0,7600000.0
2013-09-12,4780,4978,4658,4659,684316,69844.0,7600000.0
2013-09-13,4658,4952,4658,4862,796319,72884.0,7600000.0
2013-09-16,4917,4998,4831,4912,578260,73644.0,7600000.0
2013-09-17,4942,5044,4942,4973,448382,74556.0,7600000.0
2013-09-23,5120,5196,4866,4922,620022,73796.0,7600000.0
2013-09-24,4866,5013,4856,4872,302926,73036.0,7600000.0
2013-09-25,4932,5474,4922,5272,1892453,79040.0,7600000.0
2013-09-26,5322,5322,5120,5221,516909,78280.0,7600000.0
2013-09-27,5297,5449,5145,5196,722769,77900.0,7600000.0
2013-09-30,5196,5322,5054,5120,469229,76760.0,7600000.0
2013-10-01,5246,5398,4993,5145,821611,77140.0,7600000.0
2013-10-02,5145,5196,5018,5019,603660,75240.0,7600000.0
2013-10-04,4876,4907,4673,4770,526622,71516.0,7600000.0
2013-10-07,4851,4871,4658,4664,299762,69920.0,7600000.0
2013-10-08,4603,4780,4603,4730,236921,70908.0,7600000.0
2013-10-10,4663,4795,4633,4633,209405,69464.0,7600000.0
2013-10-11,4750,4750,4613,4633,203479,69464.0,7600000.0
2013-10-14,4663,4684,4450,4552,149438,68248.0,7600000.0
2013-10-15,4587,4603,4435,4466,157362,66956.0,7600000.0
2013-10-16,4547,4653,4450,4522,229265,67792.0,7600000.0
2013-10-17,4608,4608,4344,4486,316356,67260.0,7600000.0
2013-10-18,4542,4724,4481,4689,287289,70300.0,7600000.0
2013-10-21,4724,4765,4582,4613,190044,69160.0,7600000.0
2013-10-22,4572,4572,4425,4486,238229,67260.0,7600000.0
2013-10-23,4587,4699,4461,4461,277746,66880.0,7600000.0
2013-10-24,4491,4562,4450,4562,124948,68400.0,7600000.0
2013-10-25,4638,4663,4501,4542,174254,68096.0,7600000.0
2013-10-28,4542,4608,4430,4598,137693,68932.0,7600000.0
2013-10-29,4567,4714,4552,4715,369621,70680.0,7600000.0
2013-10-30,4765,4846,4679,4806,310692,72048.0,7600000.0
2013-10-31,4739,4765,4587,4588,238194,68780.0,7600000.0
2013-11-01,4587,4633,4506,4562,159392,68400.0,7600000.0
2013-11-04,4577,4603,4491,4491,124059,67336.0,7600000.0
2013-11-05,4592,4618,4476,4476,223360,67108.0,7600000.0
2013-11-06,4390,4466,4359,4400,135653,65968.0,7600000.0
2013-11-07,4435,4481,4364,4461,143327,66880.0,7600000.0
2013-11-08,4390,4425,4288,4289,186864,64296.0,7600000.0
2013-11-11,4283,4324,4035,4035,146121,60496.0,7600000.0
2013-11-12,4004,4202,4004,4172,90386,62548.0,7600000.0
2013-11-13,4141,4177,4040,4040,114606,60572.0,7600000.0
2013-11-14,4106,4106,4035,4106,101857,61560.0,7600000.0
2013-11-15,4151,4202,4101,4126,130487,61864.0,7600000.0
2013-11-18,4131,4182,4065,4066,91893,60952.0,7600000.0
2013-11-19,3994,3994,3649,3650,409642,54720.0,7600000.0
2013-11-20,3720,3771,3629,3675,158379,55100.0,7600000.0
2013-11-21,3639,3761,3599,3736,95214,56012.0,7600000.0
2013-11-22,3741,3771,3675,3675,108569,55100.0,7600000.0
2013-11-25,3690,3731,3634,3711,137560,55632.0,7600000.0
2013-11-26,3715,3731,3680,3685,65441,55252.0,7600000.0
2013-11-27,3731,3756,3675,3701,87248,55480.0,7600000.0
2013-11-28,3751,3776,3695,3736,118050,56012.0,7600000.0
2013-11-29,3756,3756,3604,3660,114529,54872.0,7600000.0
2013-12-02,3695,3695,3533,3564,117008,53428.0,7600000.0
2013-12-03,3533,3543,3371,3462,206907,51908.0,7600000.0
2013-12-04,3538,3594,3452,3508,248893,52592.0,7600000.0
2013-12-05,3513,3553,3492,3533,66247,52972.0,7600000.0
2013-12-06,3513,3568,3472,3493,101085,52364.0,7600000.0
2013-12-09,3548,3548,3452,3473,65926,52060.0,7600000.0
2013-12-10,3462,3492,3396,3473,55668,52060.0,7600000.0
2013-12-11,3426,3482,3371,3442,70565,51604.0,7600000.0
2013-12-12,3381,3731,3371,3609,333452,54112.0,7600000.0
2013-12-13,3609,3629,3533,3614,83002,54188.0,7600000.0
2013-12-16,3629,3802,3604,3751,222107,56240.0,7600000.0
2013-12-17,3715,3796,3685,3701,91279,55480.0,7600000.0
2013-12-18,3715,3837,3670,3751,215059,56240.0,7600000.0
2013-12-19,3756,3771,3411,3564,328204,53428.0,7600000.0
2013-12-20,3589,3589,3447,3544,97184,53124.0,7600000.0
2013-12-23,3548,3584,3492,3498,68122,52440.0,7600000.0
2013-12-24,3508,3548,3487,3544,30149,53124.0,7600000.0
2013-12-26,3584,3614,3538,3544,62718,53124.0,7600000.0
2013-12-27,3523,3624,3523,3625,59255,54340.0,7600000.0
2013-12-30,3639,3655,3584,3640,38163,54568.0,7600000.0
2014-01-02,3655,3680,3492,3498,108589,52440.0,7600000.0
2014-01-03,3472,3538,3447,3503,55117,52516.0,7600000.0
2014-01-06,3528,3533,3487,3513,59775,52668.0,7600000.0
2014-01-07,3523,3670,3523,3670,116197,55024.0,7600000.0
2014-01-08,3685,3903,3639,3807,327514,57076.0,7600000.0
2014-01-09,3827,3847,3766,3827,93214,57380.0,7600000.0
2014-01-10,3827,3847,3731,3767,87201,56468.0,7600000.0
2014-01-13,3796,3867,3766,3868,104616,57988.0,7600000.0
2014-01-14,3827,3873,3802,3853,90698,57760.0,7600000.0
2014-01-15,3989,4014,3852,3924,191630,58824.0,7600000.0
2014-01-16,3923,3923,3776,3777,119790,56620.0,7600000.0
2014-01-17,3822,3822,3710,3721,62995,55784.0,7600000.0
2014-01-20,3710,3791,3675,3767,49726,56468.0,7600000.0
2014-01-21,3766,3802,3700,3782,64899,56696.0,7600000.0
2014-01-22,3802,3832,3746,3772,73992,56544.0,7600000.0
2014-01-23,3776,3943,3746,3929,245169,58900.0,7600000.0
2014-01-24,3959,3959,3827,3878,117537,58140.0,7600000.0
2014-01-27,3751,3766,3614,3650,153099,54720.0,7600000.0
2014-01-28,3604,3649,3584,3609,82636,54112.0,7600000.0
2014-01-29,3624,3690,3589,3589,68993,53808.0,7600000.0
2014-02-03,3548,3609,3447,3498,143199,52440.0,7600000.0
2014-02-04,3401,3442,3295,3305,294169,49552.0,7600000.0
2014-02-05,3320,3350,3249,3249,166514,48716.0,7600000.0
2014-02-06,3219,3310,3203,3239,100860,48564.0,7600000.0
2014-02-07,3279,3426,3274,3417,153543,51224.0,7600000.0
2014-02-10,3401,3497,3401,3427,218326,51376.0,7600000.0
2014-02-11,3497,3578,3452,3452,291160,51756.0,7600000.0
2014-02-12,3477,3513,3447,3488,75345,52288.0,7600000.0
2014-02-13,3482,3523,3411,3412,91919,51148.0,7600000.0
2014-02-14,3411,3573,3411,3508,121724,52592.0,7600000.0
2014-02-17,3513,3573,3457,3554,96018,53276.0,7600000.0
2014-02-18,3553,3609,3508,3589,61183,53808.0,7600000.0
2014-02-19,3589,3644,3568,3614,81322,54188.0,7600000.0
2014-02-20,3624,3665,3589,3599,109291,53960.0,7600000.0
2014-02-21,3594,3670,3573,3660,85824,54872.0,7600000.0
2014-02-24,3649,3690,3563,3574,60985,53580.0,7600000.0
2014-02-25,3578,3599,3497,3498,110100,52440.0,7600000.0
2014-02-26,3680,3680,3548,3549,147534,53200.0,7600000.0
2014-02-27,3599,3710,3594,3685,257468,55252.0,7600000.0
2014-02-28,3710,3710,3649,3680,106041,55176.0,7600000.0
2014-03-03,3665,3867,3665,3832,314849,57456.0,7600000.0
2014-03-04,3771,3867,3771,3838,105605,57532.0,7600000.0
2014-03-05,3873,3893,3771,3853,129034,57760.0,7600000.0
2014-03-06,3837,4238,3807,4177,607866,62624.0,7600000.0
2014-03-07,4207,4293,4116,4177,314877,62624.0,7600000.0
2014-03-10,4187,4258,4096,4137,149686,62016.0,7600000.0
2014-03-11,4121,4293,4116,4126,466433,61864.0,7600000.0
2014-03-12,4136,4268,4060,4213,390738,63156.0,7600000.0
2014-03-13,4243,4319,4177,4273,196636,64068.0,7600000.0
2014-03-14,4238,4308,4156,4223,275299,63308.0,7600000.0
2014-03-17,4182,4253,3954,3959,463401,59356.0,7600000.0
2014-03-18,4004,4090,3949,4030,173061,60420.0,7600000.0
2014-03-19,4045,4090,3979,3979,71718,59660.0,7600000.0
