대정화금(120240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-23,14050,14050,13800,13950,11484,84380.0,6048727.0
2016-05-24,13850,14100,13700,13850,20339,83775.0,6048727.0
2016-05-25,14000,14000,13700,13800,18763,83472.0,6048727.0
2016-05-26,13800,14050,13750,13950,21689,84380.0,6048727.0
2016-05-27,14100,14350,13800,14300,24253,86497.0,6048727.0
2016-05-30,14200,14400,14100,14400,26523,87102.0,6048727.0
2016-05-31,14450,14650,14300,14500,22846,87707.0,6048727.0
2016-06-01,14500,14600,14300,14400,16510,87102.0,6048727.0
2016-06-02,14450,14450,14100,14400,37310,87102.0,6048727.0
2016-06-03,14400,14450,14150,14250,22820,86194.0,6048727.0
2016-06-07,14350,14350,14100,14150,20745,85589.0,6048727.0
2016-06-08,14150,14150,13900,14050,26966,84985.0,6048727.0
2016-06-09,14050,14350,13950,14050,20343,84985.0,6048727.0
2016-06-10,14100,14300,14000,14300,13797,86497.0,6048727.0
2016-06-13,14200,14400,13800,14100,29184,85287.0,6048727.0
2016-06-14,14100,14300,13950,14200,32631,85892.0,6048727.0
2016-06-15,14200,14250,13950,14200,19208,85892.0,6048727.0
2016-06-16,14050,14200,13650,13750,24802,83170.0,6048727.0
2016-06-17,13800,14150,13650,13750,24562,83170.0,6048727.0
2016-06-20,13750,14100,13700,13850,16841,83775.0,6048727.0
2016-06-21,13900,14200,13900,14150,9912,85589.0,6048727.0
2016-06-22,14200,14500,14050,14350,19166,86799.0,6048727.0
2016-06-23,14150,14300,13950,14300,12682,86497.0,6048727.0
2016-06-24,14300,14300,13100,13650,55879,82565.0,6048727.0
2016-06-27,13200,13450,13050,13200,31057,79843.0,6048727.0
2016-06-28,13050,13600,13000,13550,15728,81960.0,6048727.0
2016-06-29,13650,13800,13450,13700,23337,82868.0,6048727.0
2016-06-30,13800,13850,13600,13800,17063,83472.0,6048727.0
2016-07-01,13850,14000,13750,14000,12691,84682.0,6048727.0
2016-07-04,14100,14200,13850,14200,11491,85892.0,6048727.0
2016-07-05,14200,14300,13900,14300,11184,86497.0,6048727.0
2016-07-06,14150,14350,13700,14000,23657,84682.0,6048727.0
2016-07-07,14050,14350,13950,14250,11441,86194.0,6048727.0
2016-07-08,14350,14400,14100,14200,24806,85892.0,6048727.0
2016-07-11,14250,14300,13950,13950,15754,84380.0,6048727.0
2016-07-12,13950,14150,13850,13900,11090,84077.0,6048727.0
2016-07-13,14100,14300,13750,14250,39045,86194.0,6048727.0
2016-07-14,14250,14400,14050,14350,21465,86799.0,6048727.0
2016-07-15,14400,14950,14250,14850,62719,89824.0,6048727.0
2016-07-18,14850,14850,14500,14650,12506,88614.0,6048727.0
2016-07-19,14650,15000,14400,14500,19356,87707.0,6048727.0
2016-07-20,14600,14600,14150,14400,25087,87102.0,6048727.0
2016-07-21,14400,14500,14200,14400,10940,87102.0,6048727.0
2016-07-22,14700,15000,14650,14800,68156,89521.0,6048727.0
2016-07-25,14900,14900,14400,14600,23950,88311.0,6048727.0
2016-07-26,14400,14550,14300,14500,11906,87707.0,6048727.0
2016-07-27,14600,14600,14200,14450,20124,87404.0,6048727.0
2016-07-28,14450,14450,14200,14300,16089,86497.0,6048727.0
2016-07-29,14300,14550,14200,14450,14404,87404.0,6048727.0
2016-08-01,14600,14650,14200,14550,22549,88009.0,6048727.0
2016-08-02,14550,14700,14200,14550,12001,88009.0,6048727.0
2016-08-03,14500,14600,14350,14550,8964,88009.0,6048727.0
2016-08-04,14650,14650,14450,14550,19890,88009.0,6048727.0
2016-08-05,14650,14700,14400,14500,10668,87707.0,6048727.0
2016-08-08,14600,14750,14300,14550,9073,88009.0,6048727.0
2016-08-09,14600,14600,14350,14550,7958,88009.0,6048727.0
2016-08-10,14550,14650,14400,14550,13094,88009.0,6048727.0
2016-08-11,14600,14600,14350,14500,10636,87707.0,6048727.0
2016-08-12,14500,14550,14100,14500,30438,87707.0,6048727.0
2016-08-16,14500,14650,14100,14100,20203,85287.0,6048727.0
2016-08-17,14050,14100,13950,14000,12092,84682.0,6048727.0
2016-08-18,14050,14200,13750,13800,25901,83472.0,6048727.0
2016-08-19,13900,13900,13650,13750,16165,83170.0,6048727.0
2016-08-22,13700,13750,13550,13550,11098,81960.0,6048727.0
2016-08-23,13550,13950,13550,13850,18843,83775.0,6048727.0
2016-08-24,13950,14000,13700,13900,7501,84077.0,6048727.0
2016-08-25,13900,13900,13600,13750,15084,83170.0,6048727.0
2016-08-26,13750,13900,13550,13850,17958,83775.0,6048727.0
2016-08-29,13850,13850,13300,13400,22194,81053.0,6048727.0
2016-08-30,13500,13600,13250,13450,7350,81355.0,6048727.0
2016-08-31,13400,13450,13250,13450,8770,81355.0,6048727.0
2016-09-01,13450,13800,13300,13800,12969,83472.0,6048727.0
2016-09-02,13800,13800,13600,13750,5134,83170.0,6048727.0
2016-09-05,13800,14000,13600,13750,7327,83170.0,6048727.0
2016-09-06,13700,13800,13650,13750,3870,83170.0,6048727.0
2016-09-07,13700,13800,13500,13800,14953,83472.0,6048727.0
2016-09-08,13850,14050,13350,14050,25677,84985.0,6048727.0
2016-09-09,14150,14150,13650,13800,20787,83472.0,6048727.0
2016-09-12,13500,13700,12900,13300,37890,80448.0,6048727.0
2016-09-13,13200,13450,13000,13350,17869,80751.0,6048727.0
2016-09-19,13350,13500,12950,13450,23605,81355.0,6048727.0
2016-09-20,13600,16150,13450,15700,1427771,94965.0,6048727.0
2016-09-21,15700,16000,15450,15900,521304,96175.0,6048727.0
2016-09-22,16000,16650,14300,14400,780276,87102.0,6048727.0
2016-09-23,14550,14800,14200,14450,187053,87404.0,6048727.0
2016-09-26,14800,14800,14400,14450,105360,87404.0,6048727.0
2016-09-27,14400,14750,14350,14750,81153,89219.0,6048727.0
2016-09-28,14800,15150,14550,14600,152097,88311.0,6048727.0
2016-09-29,14700,15000,14400,14450,89621,87404.0,6048727.0
2016-09-30,14450,14700,14150,14150,63195,85589.0,6048727.0
2016-10-04,14150,14350,13950,14100,51245,85287.0,6048727.0
2016-10-05,14100,14650,14000,14400,87003,87102.0,6048727.0
2016-10-06,14550,14650,14350,14400,64331,87102.0,6048727.0
2016-10-07,14500,14550,14100,14100,47197,85287.0,6048727.0
2016-10-10,14200,14200,13750,13900,65983,84077.0,6048727.0
2016-10-11,14000,14000,13550,13750,45396,83170.0,6048727.0
2016-10-12,13700,13950,13600,13700,56704,82868.0,6048727.0
2016-10-13,13700,14050,13700,13850,34768,83775.0,6048727.0
2016-10-14,13750,14100,13700,13800,13146,83472.0,6048727.0
2016-10-17,13900,14050,13700,13800,22854,83472.0,6048727.0
2016-10-18,13750,14150,13750,13800,26960,83472.0,6048727.0
2016-10-19,13850,13900,13750,13750,17713,83170.0,6048727.0
2016-10-20,13700,13900,13400,13900,49528,84077.0,6048727.0
2016-10-21,13600,13900,13600,13700,22227,82868.0,6048727.0
2016-10-24,13850,13850,13300,13300,41162,80448.0,6048727.0
2016-10-25,13250,13350,13050,13150,42554,79541.0,6048727.0
2016-10-26,13000,13050,12550,12900,60229,78029.0,6048727.0
2016-10-27,12750,13250,12750,13100,13823,79238.0,6048727.0
2016-10-28,13000,13100,12800,12950,10786,78331.0,6048727.0
2016-10-31,12750,12850,12350,12850,33676,77726.0,6048727.0
2016-11-01,12650,13000,12650,12800,15778,77424.0,6048727.0
2016-11-02,12700,12800,12250,12500,23982,75609.0,6048727.0
2016-11-03,12300,12600,12150,12300,24353,74399.0,6048727.0
2016-11-04,12300,12450,12250,12400,5443,75004.0,6048727.0
2016-11-07,12500,12800,12400,12750,8527,77121.0,6048727.0
2016-11-08,12750,12900,12550,12750,11164,77121.0,6048727.0
2016-11-09,12750,12850,11600,12000,53212,72585.0,6048727.0
2016-11-10,12200,12800,12200,12800,23940,77424.0,6048727.0
2016-11-11,12800,12800,12400,12650,6334,76516.0,6048727.0
2016-11-14,12600,12850,12600,12750,9088,77121.0,6048727.0
2016-11-15,12750,12850,12350,12500,28238,75609.0,6048727.0
2016-11-16,12550,12800,12500,12700,13056,76819.0,6048727.0
2016-11-17,12700,12850,12650,12700,13305,76819.0,6048727.0
2016-11-18,12700,12800,12500,12600,8945,76214.0,6048727.0
2016-11-21,12700,12700,12200,12250,43151,74097.0,6048727.0
2016-11-22,12350,12400,12300,12400,14258,75004.0,6048727.0
2016-11-23,12450,12450,12200,12250,9317,74097.0,6048727.0
2016-11-24,12200,12300,11850,11900,15676,71980.0,6048727.0
2016-11-25,11800,12100,11800,11900,14437,71980.0,6048727.0
2016-11-28,11850,12150,11850,12000,5758,72585.0,6048727.0
2016-11-29,12000,12150,11900,12150,7961,73492.0,6048727.0
2016-11-30,12150,12200,11900,12050,8181,72887.0,6048727.0
2016-12-01,12050,12150,12000,12100,4992,73190.0,6048727.0
2016-12-02,12000,12150,12000,12150,8752,73492.0,6048727.0
2016-12-05,12050,12150,11900,12000,8485,72585.0,6048727.0
2016-12-06,11900,12150,11900,12100,9612,73190.0,6048727.0
2016-12-07,12100,12100,11850,11950,5144,72282.0,6048727.0
2016-12-08,12000,12300,11950,12100,10101,73190.0,6048727.0
2016-12-09,12000,12150,12000,12150,8462,73492.0,6048727.0
2016-12-12,12250,12500,12200,12350,16118,74702.0,6048727.0
2016-12-13,12350,12500,12200,12350,21339,74702.0,6048727.0
2016-12-14,12450,12700,12400,12550,19753,75912.0,6048727.0
2016-12-15,12500,12600,12400,12400,6089,75004.0,6048727.0
2016-12-16,12500,12750,12450,12600,8185,76214.0,6048727.0
2016-12-19,12650,12700,12500,12650,12878,76516.0,6048727.0
2016-12-20,12750,12750,12450,12550,11803,75912.0,6048727.0
2016-12-21,12550,12550,12400,12400,12868,75004.0,6048727.0
2016-12-22,12400,12600,12400,12450,12258,75307.0,6048727.0
2016-12-23,12400,12650,12400,12650,19373,76516.0,6048727.0
2016-12-26,12650,12700,12550,12600,9799,76214.0,6048727.0
2016-12-27,12550,12950,12550,12650,19272,76516.0,6048727.0
2016-12-28,12600,12800,12550,12700,9768,76819.0,6048727.0
2016-12-29,12700,12750,12550,12650,7902,76516.0,6048727.0
2017-01-02,12700,12750,12550,12600,4567,76214.0,6048727.0
2017-01-03,12550,12600,12250,12600,13202,76214.0,6048727.0
2017-01-04,12600,12700,12500,12700,12258,76819.0,6048727.0
2017-01-05,12700,12900,12550,12800,17972,77424.0,6048727.0
2017-01-06,12700,12900,12700,12900,11520,78029.0,6048727.0
2017-01-09,12850,13000,12700,12800,12986,77424.0,6048727.0
2017-01-10,12750,12850,12650,12850,8189,77726.0,6048727.0
2017-01-11,12900,12900,12650,12650,15962,76516.0,6048727.0
2017-01-12,12650,12650,12400,12550,28126,75912.0,6048727.0
2017-01-13,12550,12800,12400,12750,20147,77121.0,6048727.0
2017-01-16,12800,13000,12400,12500,14962,75609.0,6048727.0
2017-01-17,12500,12600,12350,12350,21956,74702.0,6048727.0
2017-01-18,12400,12450,12300,12400,4741,75004.0,6048727.0
2017-01-19,12400,12500,12250,12400,16334,75004.0,6048727.0
2017-01-20,12400,12400,12200,12300,9075,74399.0,6048727.0
2017-01-23,12300,12350,12100,12200,10223,73794.0,6048727.0
2017-01-24,12150,12400,12100,12300,7229,74399.0,6048727.0
2017-01-25,12350,12450,12200,12200,9365,73794.0,6048727.0
2017-01-26,12250,12650,12250,12550,8851,75912.0,6048727.0
2017-01-31,12450,12700,12350,12550,7651,75912.0,6048727.0
2017-02-01,12550,12600,12400,12600,9904,76214.0,6048727.0
2017-02-02,12400,12450,12250,12300,13560,74399.0,6048727.0
2017-02-03,12300,12400,12150,12350,5240,74702.0,6048727.0
2017-02-06,12350,12350,12200,12300,3471,74399.0,6048727.0
2017-02-07,12200,12300,12100,12300,9422,74399.0,6048727.0
2017-02-08,12300,12300,12100,12200,6941,73794.0,6048727.0
2017-02-09,12150,12300,12100,12200,7331,73794.0,6048727.0
2017-02-10,12100,12250,12100,12200,6835,73794.0,6048727.0
2017-02-13,12200,12200,12100,12200,4335,73794.0,6048727.0
2017-02-14,12200,12250,12100,12150,7182,73492.0,6048727.0
2017-02-15,12150,12250,12100,12200,6965,73794.0,6048727.0
2017-02-16,12200,12300,12150,12200,7994,73794.0,6048727.0
2017-02-17,12200,12350,12100,12350,10509,74702.0,6048727.0
2017-02-20,12350,12400,12250,12350,7921,74702.0,6048727.0
2017-02-21,12350,12450,12300,12400,9073,75004.0,6048727.0
2017-02-22,12400,12550,12350,12450,7773,75307.0,6048727.0
2017-02-23,12450,12500,12300,12450,9835,75307.0,6048727.0
2017-02-24,12450,12450,12300,12300,13096,74399.0,6048727.0
2017-02-27,12300,12400,12250,12300,6491,74399.0,6048727.0
2017-02-28,12300,12350,12200,12200,8249,73794.0,6048727.0
2017-03-02,12200,12350,12200,12200,9787,73794.0,6048727.0
2017-03-03,12200,12250,11950,12000,12355,72585.0,6048727.0
2017-03-06,11950,12000,11900,11950,4368,72282.0,6048727.0
2017-03-07,11950,12050,11900,12000,4448,72585.0,6048727.0
2017-03-08,12000,12200,11950,12150,7197,73492.0,6048727.0
2017-03-09,12150,12200,12050,12150,4173,73492.0,6048727.0
2017-03-10,12100,12150,11900,12150,9780,73492.0,6048727.0
2017-03-13,12150,12250,12050,12050,10534,72887.0,6048727.0
2017-03-14,12150,12200,12050,12150,4065,73492.0,6048727.0
2017-03-15,12150,12200,12000,12100,8927,73190.0,6048727.0
2017-03-16,12100,12200,12000,12000,9009,72585.0,6048727.0
2017-03-17,12100,12150,12000,12150,8434,73492.0,6048727.0
2017-03-20,12200,12200,12000,12100,5679,73190.0,6048727.0
2017-03-21,12100,12200,12050,12100,7495,73190.0,6048727.0
2017-03-22,12100,12200,12100,12100,15814,73190.0,6048727.0
2017-03-23,12050,12200,12050,12150,11238,73492.0,6048727.0
2017-03-24,12100,12300,12050,12200,25544,73794.0,6048727.0
2017-03-27,12250,12450,12250,12350,11284,74702.0,6048727.0
2017-03-28,12450,12600,12350,12550,18488,75912.0,6048727.0
2017-03-29,12600,12600,12400,12400,9621,75004.0,6048727.0
2017-03-30,12450,12500,12250,12500,7833,75609.0,6048727.0
2017-03-31,12500,12750,12450,12700,9805,76819.0,6048727.0
2017-04-03,12800,13500,12700,13300,55154,80448.0,6048727.0
2017-04-04,13300,13300,12950,13300,19718,80448.0,6048727.0
2017-04-05,13400,13400,13150,13250,7211,80146.0,6048727.0
2017-04-06,13100,13200,12850,13150,13257,79541.0,6048727.0
2017-04-07,13150,13450,12900,13450,16599,81355.0,6048727.0
2017-04-10,13400,13400,12900,12900,11458,78029.0,6048727.0
2017-04-11,12900,13050,12650,12850,14037,77726.0,6048727.0
2017-04-12,12850,12900,12650,12900,3147,78029.0,6048727.0
2017-04-13,12900,13150,12800,13150,5210,79541.0,6048727.0
2017-04-14,12800,13000,12700,12700,8994,76819.0,6048727.0
2017-04-17,12700,13000,12700,12850,2944,77726.0,6048727.0
2017-04-18,13000,13200,12900,13050,6080,78936.0,6048727.0
2017-04-19,12900,13200,12900,13050,10724,78936.0,6048727.0
2017-04-20,13150,13150,12850,13050,4196,78936.0,6048727.0
2017-04-21,13050,13050,12850,12850,4019,77726.0,6048727.0
2017-04-24,12800,12850,12600,12800,8902,77424.0,6048727.0
2017-04-25,12800,12950,12700,12750,9954,77121.0,6048727.0
2017-04-26,12750,12850,12600,12750,11356,77121.0,6048727.0
2017-04-27,12750,12800,12700,12750,1692,77121.0,6048727.0
2017-04-28,12750,12800,12650,12700,2379,76819.0,6048727.0
2017-05-02,12700,12800,12550,12700,6394,76819.0,6048727.0
2017-05-04,12650,12900,12550,12600,12153,76214.0,6048727.0
2017-05-08,12700,12700,12550,12700,16723,76819.0,6048727.0
2017-05-10,12800,12900,12600,12850,7447,77726.0,6048727.0
2017-05-11,12900,13200,12900,13200,11194,79843.0,6048727.0
2017-05-12,13200,13200,13000,13100,9035,79238.0,6048727.0
2017-05-15,13100,13100,12950,13100,5223,79238.0,6048727.0
2017-05-16,12950,13100,12750,12850,10918,77726.0,6048727.0
2017-05-17,12850,13000,12750,12900,7541,78029.0,6048727.0
2017-05-18,12900,12900,12650,12850,7400,77726.0,6048727.0
2017-05-19,12850,12900,12750,12850,2475,77726.0,6048727.0
2017-05-22,12850,12850,12750,12800,6681,77424.0,6048727.0
2017-05-23,12900,13000,12800,12900,9479,78029.0,6048727.0
2017-05-24,13000,13000,12800,12850,4502,77726.0,6048727.0
2017-05-25,12950,12950,12700,12750,6317,77121.0,6048727.0
2017-05-26,12850,13050,12750,13050,13553,78936.0,6048727.0
2017-05-29,13100,13100,12950,13000,3379,78633.0,6048727.0
2017-05-30,13050,13100,12800,13100,5690,79238.0,6048727.0
2017-05-31,13100,13100,12900,12950,7643,78331.0,6048727.0
2017-06-01,13000,13100,12900,13050,9045,78936.0,6048727.0
2017-06-02,13100,13150,13000,13100,10143,79238.0,6048727.0
2017-06-05,13100,13100,12850,12900,23721,78029.0,6048727.0
2017-06-07,12900,13500,12900,13450,62670,81355.0,6048727.0
2017-06-08,13450,13600,13350,13450,20202,81355.0,6048727.0
2017-06-09,13400,13850,13300,13800,43235,83472.0,6048727.0
2017-06-12,13750,13800,13400,13550,25869,81960.0,6048727.0
2017-06-13,13600,13750,13450,13750,20152,83170.0,6048727.0
2017-06-14,13850,13850,13600,13750,13038,83170.0,6048727.0
2017-06-15,13750,13750,13350,13500,12398,81658.0,6048727.0
2017-06-16,13500,13500,13300,13500,19011,81658.0,6048727.0
2017-06-19,13400,13650,13200,13300,18914,80448.0,6048727.0
2017-06-20,13300,13300,12800,13200,43736,79843.0,6048727.0
2017-06-21,13150,13200,12950,13150,9045,79541.0,6048727.0
2017-06-22,13150,13150,12850,12950,15144,78331.0,6048727.0
2017-06-23,12950,13150,12950,13150,1784,79541.0,6048727.0
2017-06-26,13150,13150,12950,12950,6202,78331.0,6048727.0
2017-06-27,12950,13050,12850,13000,5263,78633.0,6048727.0
2017-06-28,13000,13000,12850,12900,5397,78029.0,6048727.0
2017-06-29,12900,13050,12850,13000,6721,78633.0,6048727.0
2017-06-30,13000,13000,12800,12850,5812,77726.0,6048727.0
2017-07-03,12850,12950,12800,12850,5965,77726.0,6048727.0
2017-07-04,12850,12950,12800,12900,4256,78029.0,6048727.0
2017-07-05,12900,12950,12800,12850,7855,77726.0,6048727.0
2017-07-06,12850,13000,12800,12950,4573,78331.0,6048727.0
2017-07-07,12950,12950,12800,12800,2981,77424.0,6048727.0
2017-07-10,12800,12900,12750,12850,6894,77726.0,6048727.0
2017-07-11,12850,12850,12750,12850,4753,77726.0,6048727.0
2017-07-12,12750,12850,12550,12550,15805,75912.0,6048727.0
2017-07-13,12550,12650,12550,12600,3955,76214.0,6048727.0
2017-07-14,12550,12600,12150,12550,22559,75912.0,6048727.0
2017-07-17,12550,12550,12350,12350,5166,74702.0,6048727.0
2017-07-18,12350,12500,12350,12500,3418,75609.0,6048727.0
2017-07-19,12350,12650,12350,12650,5427,76516.0,6048727.0
2017-07-20,12750,12800,12600,12650,6362,76516.0,6048727.0
2017-07-21,12650,12750,12600,12650,8307,76516.0,6048727.0
2017-07-24,12600,12650,12350,12500,15212,75609.0,6048727.0
2017-07-25,12500,12650,12400,12550,4523,75912.0,6048727.0
2017-07-26,12550,12700,12400,12500,5208,75609.0,6048727.0
2017-07-27,12550,12550,12300,12500,7288,75609.0,6048727.0
2017-07-28,12500,12500,12300,12500,10719,75609.0,6048727.0
2017-07-31,12500,12500,12350,12500,8638,75609.0,6048727.0
2017-08-01,12350,12500,12350,12450,8867,75307.0,6048727.0
2017-08-02,12350,12450,12350,12450,3535,75307.0,6048727.0
2017-08-03,12450,12450,12200,12250,18192,74097.0,6048727.0
2017-08-04,12250,12400,12250,12400,4891,75004.0,6048727.0
2017-08-07,12500,12500,12350,12400,2218,75004.0,6048727.0
2017-08-08,12500,12500,12200,12400,5997,75004.0,6048727.0
2017-08-09,12400,12400,12250,12400,4850,75004.0,6048727.0
2017-08-10,12400,12400,12250,12350,9334,74702.0,6048727.0
2017-08-11,12200,12300,12150,12300,6698,74399.0,6048727.0
2017-08-14,12300,12350,11550,11950,29412,72282.0,6048727.0
2017-08-16,12200,12400,12100,12350,14594,74702.0,6048727.0
2017-08-17,12450,12450,12350,12400,2131,75004.0,6048727.0
2017-08-18,12200,12500,12200,12500,9247,75609.0,6048727.0
2017-08-21,12500,12550,12400,12450,6765,75307.0,6048727.0
2017-08-22,12550,12550,12400,12500,2928,75609.0,6048727.0
2017-08-23,12500,12500,12350,12350,10010,74702.0,6048727.0
2017-08-24,12350,12400,12300,12400,4019,75004.0,6048727.0
2017-08-25,12400,12500,12350,12350,2999,74702.0,6048727.0
2017-08-28,12350,12500,12200,12400,11156,75004.0,6048727.0
2017-08-29,12400,12400,12200,12350,8181,74702.0,6048727.0
2017-08-30,12350,12400,12250,12350,5144,74702.0,6048727.0
2017-08-31,12350,12400,12100,12300,12909,74399.0,6048727.0
2017-09-01,12300,12850,12200,12600,23196,76214.0,6048727.0
2017-09-04,12600,12750,12350,12650,15219,76516.0,6048727.0
2017-09-05,12650,13400,12650,13150,72160,79541.0,6048727.0
2017-09-06,13100,13350,12900,13250,30464,80146.0,6048727.0
2017-09-07,13250,13400,12700,12950,42970,78331.0,6048727.0
2017-09-08,12900,12900,12650,12900,20482,78029.0,6048727.0
2017-09-11,12950,13000,12700,12750,12636,77121.0,6048727.0
2017-09-12,12750,12800,12600,12750,13992,77121.0,6048727.0
2017-09-13,12750,12750,12450,12450,14313,75307.0,6048727.0
2017-09-14,12350,12500,12250,12400,10971,75004.0,6048727.0
2017-09-15,12300,12450,12250,12400,13967,75004.0,6048727.0
2017-09-18,12350,12550,12350,12450,6266,75307.0,6048727.0
2017-09-19,12450,12450,12300,12400,10455,75004.0,6048727.0
2017-09-20,12300,12700,12250,12400,15365,75004.0,6048727.0
2017-09-21,12400,12450,12250,12400,6063,75004.0,6048727.0
2017-09-22,12350,12350,11900,12150,23548,73492.0,6048727.0
2017-09-25,12100,12150,11850,12000,15555,72585.0,6048727.0
2017-09-26,11950,12000,11850,12000,11774,72585.0,6048727.0
2017-09-27,11950,12050,11900,11900,8679,71980.0,6048727.0
2017-09-28,11950,12450,11900,12350,8935,74702.0,6048727.0
2017-09-29,12450,12450,12100,12200,15067,73794.0,6048727.0
2017-10-10,12200,12200,11950,12000,7819,72585.0,6048727.0
2017-10-11,12000,12200,12000,12050,8213,72887.0,6048727.0
2017-10-12,12050,12200,12050,12200,2574,73794.0,6048727.0
2017-10-13,12200,12350,12000,12100,5414,73190.0,6048727.0
2017-10-16,12200,12200,11750,11950,14378,72282.0,6048727.0
2017-10-17,11950,12050,11800,12050,8621,72887.0,6048727.0
2017-10-18,12050,12050,11750,11950,10770,72282.0,6048727.0
2017-10-19,12050,12050,11750,11950,8362,72282.0,6048727.0
2017-10-20,11900,11950,11800,11950,6524,72282.0,6048727.0
2017-10-23,11950,11950,11650,11850,14306,71677.0,6048727.0
2017-10-24,11850,11900,11700,11850,10189,71677.0,6048727.0
2017-10-25,12000,12000,11750,12000,9573,72585.0,6048727.0
2017-10-26,12000,12250,11800,12200,9025,73794.0,6048727.0
2017-10-27,12200,12400,11950,12250,12807,74097.0,6048727.0
2017-10-30,12250,12350,12200,12350,9563,74702.0,6048727.0
2017-10-31,12350,12450,12250,12450,6250,75307.0,6048727.0
2017-11-01,12600,12600,12250,12400,12119,75004.0,6048727.0
2017-11-02,12450,12450,12200,12450,9023,75307.0,6048727.0
2017-11-03,12500,12550,12300,12500,2477,75609.0,6048727.0
2017-11-06,12500,12500,12250,12350,8082,74702.0,6048727.0
2017-11-07,12350,12400,12200,12400,7148,75004.0,6048727.0
2017-11-08,12400,12750,12400,12450,9662,75307.0,6048727.0
2017-11-09,12550,12550,12350,12450,3668,75307.0,6048727.0
2017-11-10,12450,12450,12250,12400,7072,75004.0,6048727.0
2017-11-13,12350,12550,12300,12550,9973,75912.0,6048727.0
2017-11-14,12550,13100,12550,13050,40831,78936.0,6048727.0
2017-11-15,13100,13500,12850,13200,41164,79843.0,6048727.0
2017-11-16,13350,13350,12900,13200,21886,79843.0,6048727.0
2017-11-17,13200,13400,12950,13300,23079,80448.0,6048727.0
2017-11-20,13350,13450,13150,13400,12566,81053.0,6048727.0
2017-11-21,13400,13500,13150,13400,17588,81053.0,6048727.0
2017-11-22,13250,13350,13000,13200,22886,79843.0,6048727.0
2017-11-23,13250,13350,12900,13150,20635,79541.0,6048727.0
2017-11-24,13150,13300,13050,13300,13318,80448.0,6048727.0
2017-11-27,13350,13350,12900,13250,21503,80146.0,6048727.0
2017-11-28,13250,13300,12950,13050,9966,78936.0,6048727.0
2017-11-29,13050,13100,12800,13100,19028,79238.0,6048727.0
2017-11-30,13200,13250,12800,12950,6893,78331.0,6048727.0
2017-12-01,13050,13050,12700,12800,14000,77424.0,6048727.0
2017-12-04,12800,12850,12500,12750,23503,77121.0,6048727.0
2017-12-05,12750,12800,12600,12800,6933,77424.0,6048727.0
2017-12-06,12800,12850,12400,12450,46939,75307.0,6048727.0
2017-12-07,12500,12650,12300,12650,10118,76516.0,6048727.0
2017-12-08,12600,12600,12200,12400,17616,76272.0,6151007.0
2017-12-11,12400,12400,12250,12400,8431,76272.0,6151007.0
2017-12-12,12400,12450,12250,12400,4519,76272.0,6151007.0
2017-12-13,12400,12500,12200,12450,16931,76580.0,6151007.0
2017-12-14,12650,12650,12300,12400,5655,76272.0,6151007.0
2017-12-15,12400,12400,12250,12350,6546,75965.0,6151007.0
2017-12-18,12350,12500,12200,12300,6857,75657.0,6151007.0
2017-12-19,12300,12500,12100,12200,23096,75042.0,6151007.0
2017-12-20,12200,12500,12150,12250,5834,75350.0,6151007.0
2017-12-21,12250,12250,11900,11900,19612,73197.0,6151007.0
2017-12-22,11900,12250,11900,12150,30201,74735.0,6151007.0
2017-12-26,12150,12250,12050,12200,17453,75042.0,6151007.0
2017-12-27,12050,12100,11950,12050,28321,74120.0,6151007.0
2017-12-28,12050,12300,11900,12300,25927,76286.0,6202147.0
2018-01-02,12400,12400,12050,12150,19830,75356.0,6202147.0
2018-01-03,12250,12250,12100,12200,17644,75666.0,6202147.0
2018-01-04,12150,12300,12000,12100,23436,75046.0,6202147.0
2018-01-05,12100,12300,12050,12300,23125,76286.0,6202147.0
2018-01-08,12350,12350,12150,12250,9984,75976.0,6202147.0
2018-01-09,12250,12500,12150,12500,31916,77527.0,6202147.0
2018-01-10,12500,12500,12200,12300,12534,76286.0,6202147.0
2018-01-11,12350,12350,12200,12350,6391,76597.0,6202147.0
2018-01-12,12350,12600,12250,12500,27835,77527.0,6202147.0
2018-01-15,12550,12600,12300,12400,26439,76907.0,6202147.0
2018-01-16,12450,13500,12300,12900,252105,80008.0,6202147.0
2018-01-17,13300,14150,12950,13800,279533,85590.0,6202147.0
2018-01-18,13850,14100,13500,14100,55305,87450.0,6202147.0
2018-01-19,14100,14250,13700,13800,63694,85590.0,6202147.0
2018-01-22,13850,14000,13700,13950,43911,86520.0,6202147.0
2018-01-23,14000,14150,13650,13650,32248,84659.0,6202147.0
2018-01-24,13600,13850,13450,13750,33443,85280.0,6202147.0
2018-01-25,13850,13950,13350,13650,45406,84659.0,6202147.0
2018-01-26,13650,13900,13350,13750,45628,85280.0,6202147.0
2018-01-29,13500,13700,13500,13600,23184,84349.0,6202147.0
2018-01-30,13600,14250,13450,14100,77057,87450.0,6202147.0
2018-01-31,13950,14150,13550,13650,49312,84659.0,6202147.0
2018-02-01,13800,13800,13300,13700,58452,84969.0,6202147.0
2018-02-02,13650,13700,13250,13450,76303,84795.0,6304427.0
2018-02-05,13200,13400,13100,13400,65651,84479.0,6304427.0
2018-02-06,12900,13650,12850,13350,110628,84164.0,6304427.0
