엠플러스(259630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-19,21950,21950,20500,20900,139205,106839.0,5111890.0
2017-12-20,20950,21100,20050,20200,106262,103260.0,5111890.0
2017-12-21,19850,20100,18800,19000,206107,97126.0,5111890.0
2017-12-22,18500,19300,18450,19000,98821,97126.0,5111890.0
2017-12-26,18800,19450,18600,19200,123997,98148.0,5111890.0
2017-12-27,19100,20400,19100,20300,111834,103771.0,5111890.0
2017-12-28,20300,20900,20200,20750,59917,106072.0,5111890.0
2018-01-02,21100,21150,20700,20900,63741,106839.0,5111890.0
2018-01-03,20900,21450,20400,21450,104060,109650.0,5111890.0
2018-01-04,21500,22200,21300,21400,125789,109394.0,5111890.0
2018-01-05,21950,22450,21550,21950,145531,112206.0,5111890.0
2018-01-08,22150,22250,21550,21600,93894,110417.0,5111890.0
2018-01-09,22100,22350,21500,21600,151224,110417.0,5111890.0
2018-01-10,22000,22000,21150,21400,80089,109394.0,5111890.0
2018-01-11,21250,21400,20700,20800,110275,106327.0,5111890.0
2018-01-12,21000,21250,20300,20500,86249,104794.0,5111890.0
2018-01-15,20550,20700,19950,20700,63355,105816.0,5111890.0
2018-01-16,21050,22350,21050,22150,250676,113228.0,5111890.0
2018-01-17,22600,23950,22550,23400,562899,119618.0,5111890.0
2018-01-18,23650,23750,22650,23250,210843,118851.0,5111890.0
2018-01-19,23500,24100,22900,23900,192553,122174.0,5111890.0
2018-01-22,23850,24200,23200,23250,161072,118851.0,5111890.0
2018-01-23,23300,23500,22450,22800,130203,116551.0,5111890.0
2018-01-24,22700,23650,22700,23550,181078,120385.0,5111890.0
2018-01-25,23500,23800,23000,23450,121036,119874.0,5111890.0
2018-01-26,23550,23650,22200,22950,118588,117318.0,5111890.0
2018-01-29,22950,23700,22500,23600,204489,120641.0,5111890.0
2018-01-30,24200,24850,23300,23300,399417,119107.0,5111890.0
2018-01-31,23000,23200,22400,22800,166188,116551.0,5111890.0
2018-02-01,23000,23050,22350,23000,98610,117573.0,5111890.0
2018-02-02,23200,23450,22650,23150,113798,118340.0,5111890.0
2018-02-05,22550,24100,22300,22350,236142,114251.0,5111890.0
2018-02-06,21450,22300,20650,21600,161707,110417.0,5111890.0
2018-02-07,22050,22350,20650,20650,126502,105561.0,5111890.0
2018-02-08,20450,21650,20450,21650,119757,110672.0,5111890.0
2018-02-09,20600,21200,20600,20850,77290,106583.0,5111890.0
2018-02-12,21100,24150,21000,22500,578287,115018.0,5111890.0
2018-02-13,23000,23200,22000,22000,115413,112462.0,5111890.0
2018-02-14,22500,23250,22200,22900,173577,117062.0,5111890.0
2018-02-19,22800,23850,22750,23650,147208,120896.0,5111890.0
2018-02-20,23650,24050,22900,23650,148878,120896.0,5111890.0
2018-02-21,23950,24150,23250,23250,113812,118851.0,5111890.0
2018-02-22,23100,23400,22250,23000,77548,117573.0,5111890.0
2018-02-23,23000,23900,22900,23400,144766,119618.0,5111890.0
2018-02-26,24000,24400,23350,23650,247371,120896.0,5111890.0
2018-02-27,24050,24350,23450,23600,186697,120641.0,5111890.0
2018-02-28,23300,23600,22700,23000,130240,117573.0,5111890.0
2018-03-02,22500,23550,22500,22950,77706,117318.0,5111890.0
2018-03-05,23300,23600,22500,22800,94636,116551.0,5111890.0
2018-03-06,22850,23450,22800,22900,84718,117062.0,5111890.0
2018-03-07,23050,23250,22600,23000,132285,117573.0,5111890.0
2018-03-08,23150,29900,23100,27150,2885741,138788.0,5111890.0
2018-03-09,27850,29450,27050,28400,1224160,145178.0,5111890.0
2018-03-12,29400,30150,28150,29500,521547,150801.0,5111890.0
2018-03-13,29450,29500,27750,28100,375248,143644.0,5111890.0
2018-03-14,27900,32550,27750,29200,1270217,149267.0,5111890.0
2018-03-15,29300,34500,29200,34100,2517989,174315.0,5111890.0
2018-03-16,33200,34450,32300,34100,530852,174315.0,5111890.0
2018-03-19,34300,34900,32550,33050,232221,168948.0,5111890.0
2018-03-20,32600,34200,31550,33200,252344,169715.0,5111890.0
2018-03-21,32800,33400,31650,31750,245089,162303.0,5111890.0
2018-03-22,32250,33200,30200,30500,294357,155913.0,5111890.0
2018-03-23,29650,31650,29400,30350,310383,155146.0,5111890.0
2018-03-26,30500,31350,29700,31200,144565,159491.0,5111890.0
2018-03-27,31750,33100,31550,31950,226591,163325.0,5111890.0
2018-03-28,31400,32450,31000,31950,141508,163325.0,5111890.0
2018-03-29,32300,32750,31450,32500,119209,166136.0,5111890.0
2018-03-30,33300,33300,32150,32550,109652,166392.0,5111890.0
2018-04-02,32700,33850,32350,33850,186611,173037.0,5111890.0
2018-04-03,33150,33800,32850,33050,106436,168948.0,5111890.0
2018-04-04,33450,34200,31250,31250,251124,159747.0,5111890.0
2018-04-05,31900,32000,30050,30800,144788,157446.0,5111890.0
2018-04-06,30900,31550,29700,30100,97806,153868.0,5111890.0
2018-04-09,30100,31700,29400,31050,103911,158724.0,5111890.0
2018-04-10,31300,31350,30300,30300,83078,154890.0,5111890.0
2018-04-11,30100,30950,30100,30100,74969,153868.0,5111890.0
2018-04-12,30600,31450,29900,30800,84585,157446.0,5111890.0
2018-04-13,31050,31600,30550,30650,86014,156679.0,5111890.0
2018-04-16,30650,30650,30100,30100,81444,153868.0,5111890.0
2018-04-17,30400,31100,29600,30950,113606,158213.0,5111890.0
2018-04-18,31350,31550,30200,30250,118234,154635.0,5111890.0
2018-04-19,30000,30200,29500,30050,92844,153612.0,5111890.0
2018-04-20,30050,31200,29700,30500,97882,155913.0,5111890.0
2018-04-23,30500,30900,29850,29850,69554,152590.0,5111890.0
2018-04-24,29800,30300,29550,29550,47857,151056.0,5111890.0
2018-04-25,29200,29350,28150,28150,101070,143900.0,5111890.0
2018-04-26,28450,30150,28300,29800,66234,152334.0,5111890.0
2018-04-27,30950,31400,29550,29550,106719,151056.0,5111890.0
2018-04-30,29850,29850,28100,28900,80068,147734.0,5111890.0
2018-05-02,28300,29500,27950,28850,79710,147478.0,5111890.0
2018-05-03,29100,29900,28300,29550,69722,151056.0,5111890.0
2018-05-04,29250,30600,28600,30250,76028,154635.0,5111890.0
2018-05-08,30250,31250,29200,29200,109135,149267.0,5111890.0
2018-05-09,29200,30250,28500,30250,44488,154635.0,5111890.0
2018-05-10,30200,30800,29800,30800,72456,157446.0,5111890.0
2018-05-11,30950,31200,30450,30900,50748,157957.0,5111890.0
2018-05-14,31300,31550,30700,31300,88238,160002.0,5111890.0
2018-05-15,31500,31500,30150,30600,80997,156424.0,5111890.0
2018-05-16,29250,29450,28000,28400,186690,145178.0,5111890.0
2018-05-17,28550,29200,27900,28350,52214,144922.0,5111890.0
2018-05-18,28750,28750,28050,28500,31328,145689.0,5111890.0
2018-05-21,28150,28650,27100,28450,42131,145433.0,5111890.0
2018-05-23,28850,29700,27500,29600,174988,151312.0,5111890.0
2018-05-24,29600,29800,28800,29500,65867,150801.0,5111890.0
2018-05-25,28900,29450,28500,29100,58839,148756.0,5111890.0
2018-05-28,28600,29100,27850,27850,135883,142366.0,5111890.0
2018-05-29,27950,28850,27800,27850,76718,142366.0,5111890.0
2018-05-30,27500,27750,26350,26900,100560,137510.0,5111890.0
2018-05-31,26900,27450,26400,26400,47613,134954.0,5111890.0
2018-06-01,26400,26400,24200,25000,229027,127797.0,5111890.0
2018-06-04,25000,25350,24050,24100,122904,123197.0,5111890.0
2018-06-05,24350,25500,23000,25500,231913,130353.0,5111890.0
2018-06-07,25400,28050,25100,27200,269856,139043.0,5111890.0
2018-06-08,27450,28000,27000,27800,82109,142111.0,5111890.0
2018-06-11,28000,28800,27350,27800,105529,142111.0,5111890.0
2018-06-12,27800,28250,26800,27100,50759,138532.0,5111890.0
2018-06-14,27200,27800,26450,27050,50044,138277.0,5111890.0
2018-06-15,26950,27350,26150,26150,53105,133676.0,5111890.0
2018-06-18,25950,26300,24050,24300,90716,124219.0,5111890.0
2018-06-19,24800,24800,23250,23250,73630,118851.0,5111890.0
2018-06-20,23000,24150,23000,23600,52064,120641.0,5111890.0
2018-06-21,23750,24900,23600,24400,46570,124730.0,5111890.0
2018-06-22,24600,24700,23250,24700,48221,126264.0,5111890.0
2018-06-25,24950,25100,24300,24900,31478,127286.0,5111890.0
2018-06-26,24550,25100,24300,24700,24023,126264.0,5111890.0
2018-06-27,24850,25150,24250,24400,26578,124730.0,5111890.0
2018-06-28,24500,24650,23500,23700,32159,121152.0,5111890.0
2018-06-29,23500,24300,22850,24100,31902,123197.0,5111890.0
2018-07-02,24100,24350,22950,22950,39878,117318.0,5111890.0
2018-07-03,23300,23350,22400,23250,53429,118851.0,5111890.0
2018-07-04,23100,23800,22800,23450,15049,119874.0,5111890.0
2018-07-05,23600,23600,22550,22900,18238,117062.0,5111890.0
2018-07-06,22900,23500,22650,23350,33637,119363.0,5111890.0
2018-07-09,23400,24500,23050,24100,45060,123197.0,5111890.0
2018-07-10,23900,27000,23900,26400,167330,134954.0,5111890.0
2018-07-11,26850,26850,25800,26300,63192,134443.0,5111890.0
2018-07-12,25850,26900,25600,26300,61025,134443.0,5111890.0
2018-07-13,26600,26900,26000,26300,54813,134443.0,5111890.0
2018-07-16,26000,26750,26000,26400,41046,134954.0,5111890.0
2018-07-17,26400,26750,26000,26350,32765,134698.0,5111890.0
2018-07-18,26450,26600,26100,26550,39267,135721.0,5111890.0
2018-07-19,26900,28000,26500,27100,100141,138532.0,5111890.0
2018-07-20,27500,27500,26200,26850,53208,137254.0,5111890.0
2018-07-23,26350,27000,25050,25500,39797,130353.0,5111890.0
2018-07-24,25000,26000,24500,25300,28792,129331.0,5111890.0
2018-07-25,25250,25900,25150,25500,35279,130353.0,5111890.0
2018-07-26,25250,26650,25250,26550,50182,135721.0,5111890.0
2018-07-27,26550,28300,26450,27800,98358,142111.0,5111890.0
2018-07-30,28000,28650,26850,27600,71356,141088.0,5111890.0
2018-07-31,27600,27850,26950,27400,30630,140066.0,5111890.0
2018-08-01,27400,27750,26950,27400,36145,140066.0,5111890.0
2018-08-02,27400,27900,26800,26800,36739,136999.0,5111890.0
2018-08-03,27150,27600,26700,27600,38724,141088.0,5111890.0
2018-08-06,27800,27800,26550,26950,45382,137765.0,5111890.0
2018-08-07,27000,27000,26100,26600,35159,135976.0,5111890.0
2018-08-08,26800,26900,25900,25950,34366,132654.0,5111890.0
2018-08-09,25750,26300,25400,25850,24475,132142.0,5111890.0
2018-08-10,25850,25950,24600,25050,57712,128053.0,5111890.0
2018-08-13,25050,25050,23000,23150,109990,118340.0,5111890.0
2018-08-14,23500,24100,22650,22650,48292,115784.0,5111890.0
2018-08-16,22700,23950,21300,23850,91628,121919.0,5111890.0
2018-08-17,23800,24650,23300,24300,52464,124219.0,5111890.0
2018-08-20,24350,24900,24000,24900,34353,127286.0,5111890.0
2018-08-21,25050,25300,24500,24950,38328,127542.0,5111890.0
2018-08-22,25100,25150,24050,24400,29016,124730.0,5111890.0
2018-08-23,24350,24350,23300,23600,67639,120641.0,5111890.0
2018-08-24,23800,23800,23000,23650,68428,120896.0,5111890.0
2018-08-27,23950,23950,22850,23000,81114,117573.0,5111890.0
2018-08-28,23100,23450,22950,23400,102008,119618.0,5111890.0
2018-08-29,23300,23600,23200,23300,33196,119107.0,5111890.0
2018-08-30,23350,24050,23000,23950,79877,122430.0,5111890.0
2018-08-31,23800,23800,23000,23450,88986,119874.0,5111890.0
2018-09-03,23700,23750,22950,22950,62918,117318.0,5111890.0
2018-09-04,23100,23650,22900,23500,43568,120129.0,5111890.0
2018-09-05,23500,24250,23500,23600,85416,120641.0,5111890.0
2018-09-06,23600,23750,23000,23300,47622,119107.0,5111890.0
2018-09-07,23100,23600,23000,23150,38660,118340.0,5111890.0
2018-09-10,23350,23350,22750,22850,33001,116807.0,5111890.0
2018-09-11,22800,23250,22700,23050,34846,117829.0,5111890.0
2018-09-12,23050,23300,22700,22800,29553,116551.0,5111890.0
2018-09-13,23000,23000,22700,22800,28715,116551.0,5111890.0
2018-09-14,23050,23050,22700,22750,32960,116295.0,5111890.0
2018-09-17,22750,22800,22200,22200,35028,113484.0,5111890.0
2018-09-18,22200,23800,22000,23600,86275,120641.0,5111890.0
2018-09-19,23950,24000,22950,23150,43977,118340.0,5111890.0
2018-09-20,23000,23450,22600,22800,28548,116551.0,5111890.0
2018-09-21,22800,23100,22550,22850,20361,116807.0,5111890.0
2018-09-27,22850,23000,22000,22400,56290,114506.0,5111890.0
2018-09-28,22200,23200,22050,22850,46382,116807.0,5111890.0
2018-10-01,23400,23450,22500,22500,32561,115018.0,5111890.0
2018-10-02,22350,22800,22000,22000,41516,112462.0,5111890.0
2018-10-04,22000,22200,21650,21900,28881,111950.0,5111890.0
2018-10-05,21500,21900,21000,21850,45890,111695.0,5111890.0
2018-10-08,21300,22000,21300,21800,22105,111439.0,5111890.0
2018-10-10,21350,21750,20550,20600,51781,105305.0,5111890.0
2018-10-11,19000,20350,18000,18300,116751,93548.0,5111890.0
2018-10-12,18300,19000,18100,18850,67663,96359.0,5111890.0
2018-10-15,19400,20200,19050,19500,58207,99682.0,5111890.0
2018-10-16,19150,20000,19150,19900,45712,101727.0,5111890.0
2018-10-17,20000,20200,19400,19900,30327,101727.0,5111890.0
2018-10-18,19600,20150,19500,19850,12529,101471.0,5111890.0
2018-10-19,19300,20700,19150,20300,68432,103771.0,5111890.0
2018-10-22,20300,20550,20000,20250,28472,103516.0,5111890.0
2018-10-23,20000,20350,19600,19650,34154,100449.0,5111890.0
2018-10-24,19600,19800,18300,18400,38262,94059.0,5111890.0
2018-10-25,17850,18150,16700,17350,96121,88691.0,5111890.0
2018-10-26,17450,17650,15800,16300,63776,83324.0,5111890.0
2018-10-29,16200,16900,14600,14850,95969,75912.0,5111890.0
2018-10-30,13550,15300,13550,14850,119819,75912.0,5111890.0
2018-10-31,15000,15900,14750,15200,99391,77701.0,5111890.0
2018-11-01,15800,16300,15500,15550,57862,79490.0,5111890.0
2018-11-02,15850,17650,15850,17300,71531,88436.0,5111890.0
2018-11-05,17200,18400,16800,18400,81601,94059.0,5111890.0
2018-11-06,18550,18750,18050,18300,52903,93548.0,5111890.0
2018-11-07,18300,18400,16250,16900,108325,86391.0,5111890.0
2018-11-08,17050,17450,16950,17100,45359,87413.0,5111890.0
2018-11-09,17600,17600,16600,17000,23681,86902.0,5111890.0
2018-11-12,17150,17700,16500,17250,46777,88180.0,5111890.0
2018-11-13,16500,16850,15800,16650,26355,85113.0,5111890.0
2018-11-14,16900,17150,16500,17100,19899,87413.0,5111890.0
2018-11-15,16950,17350,16000,17200,27964,87925.0,5111890.0
2018-11-16,17100,17350,16900,17150,17421,87669.0,5111890.0
2018-11-19,16950,17550,16950,17150,23959,87669.0,5111890.0
2018-11-20,17100,17100,15850,16600,25331,84857.0,5111890.0
2018-11-21,16250,16600,16050,16600,22575,84857.0,5111890.0
2018-11-22,16950,17100,16450,16450,12691,84091.0,5111890.0
2018-11-23,16450,16650,15800,15800,17210,80768.0,5111890.0
2018-11-26,15850,16750,15550,16100,19077,82301.0,5111890.0
2018-11-27,16750,16850,16300,16750,12902,85624.0,5111890.0
2018-11-28,17000,17000,16600,17000,15085,86902.0,5111890.0
2018-11-29,17300,18500,16900,18250,89899,93292.0,5111890.0
2018-11-30,18350,18350,17550,17750,24645,90736.0,5111890.0
2018-12-03,17750,18300,17750,18050,31657,92270.0,5111890.0
2018-12-04,17900,18200,17600,17800,17387,90992.0,5111890.0
2018-12-05,16900,18000,16250,18000,25867,92014.0,5111890.0
2018-12-06,18000,18100,17400,17600,50517,89969.0,5111890.0
2018-12-07,17900,17900,17400,17650,16152,90225.0,5111890.0
2018-12-10,17500,17600,16300,16800,22124,85880.0,5111890.0
2018-12-11,16800,17200,16300,16300,11779,83324.0,5111890.0
2018-12-12,16450,17200,16450,17150,9503,87669.0,5111890.0
2018-12-13,17200,17600,17200,17400,12867,88947.0,5111890.0
2018-12-14,17400,17650,16550,17000,9430,86902.0,5111890.0
2018-12-17,16650,16900,16250,16350,17136,83579.0,5111890.0
2018-12-18,16250,16550,16050,16300,15595,83324.0,5111890.0
2018-12-19,16350,17400,16350,17100,44591,87413.0,5111890.0
2018-12-20,17050,17100,16450,16650,19178,85113.0,5111890.0
2018-12-21,16600,17350,16450,16750,27259,85624.0,5111890.0
2018-12-24,16950,16950,16050,16600,11477,84857.0,5111890.0
2018-12-26,16250,16400,15900,16100,22793,82301.0,5111890.0
2018-12-27,16350,16700,16150,16500,10561,84346.0,5111890.0
2018-12-28,16250,17000,16250,16900,23471,86391.0,5111890.0
2019-01-02,17300,17300,16800,17250,17525,88180.0,5111890.0
2019-01-03,17150,17400,16850,17150,22763,87669.0,5111890.0
2019-01-04,17150,17150,16550,17000,10686,86902.0,5111890.0
2019-01-07,17050,17400,17050,17400,25156,88947.0,5111890.0
2019-01-08,17300,17500,16900,17050,17133,87158.0,5111890.0
2019-01-09,17150,17500,17050,17400,16816,88947.0,5111890.0
2019-01-10,17500,17700,16750,17400,26488,88947.0,5111890.0
2019-01-11,17400,18100,17300,18100,32775,92525.0,5111890.0
2019-01-14,18250,18450,17500,17750,29878,90736.0,5111890.0
2019-01-15,17550,18150,17550,18000,13053,92014.0,5111890.0
2019-01-16,18000,18200,17800,18100,15563,92525.0,5111890.0
2019-01-17,17950,18150,17600,17800,13518,90992.0,5111890.0
2019-01-18,17800,22400,17800,20750,714491,106072.0,5111890.0
2019-01-21,21350,22450,20650,22100,282723,112973.0,5111890.0
2019-01-22,22350,22750,21300,22200,156608,113484.0,5111890.0
2019-01-23,22200,22350,21600,21950,76966,112206.0,5111890.0
2019-01-24,22000,22300,21250,21500,54661,109906.0,5111890.0
2019-01-25,21500,21850,21200,21350,49007,109139.0,5111890.0
2019-01-28,21300,21600,20950,21050,44178,107605.0,5111890.0
2019-01-29,21150,21350,20800,20950,37594,107094.0,5111890.0
2019-01-30,21000,21150,20650,20950,28820,107094.0,5111890.0
2019-01-31,20850,21300,20700,20950,19960,107094.0,5111890.0
2019-02-01,20850,21000,20550,20750,25558,106072.0,5111890.0
2019-02-07,20850,21250,20750,21250,29998,108628.0,5111890.0
2019-02-08,21200,21250,20700,20850,22569,106583.0,5111890.0
2019-02-11,20850,21100,20700,21000,21179,107350.0,5111890.0
2019-02-12,21050,21350,20650,20700,32230,105816.0,5111890.0
2019-02-13,20700,21000,20600,20900,26010,106839.0,5111890.0
2019-02-14,21000,21650,20650,21400,54168,109394.0,5111890.0
2019-02-15,21500,21550,20800,21100,27152,107861.0,5111890.0
2019-02-18,21200,21250,20900,20900,18909,106839.0,5111890.0
2019-02-19,21050,21050,19850,19900,87546,101727.0,5111890.0
2019-02-20,20150,20750,20050,20750,49657,106072.0,5111890.0
2019-02-21,20750,21750,20150,21000,79694,107350.0,5111890.0
2019-02-22,21000,21100,20250,20450,39189,104538.0,5111890.0
2019-02-25,20150,20900,20150,20750,15787,106072.0,5111890.0
2019-02-26,20550,21150,20500,20600,24546,105305.0,5111890.0
2019-02-27,20750,21150,20600,21050,35966,107605.0,5111890.0
2019-02-28,21100,22050,20600,20650,67273,105561.0,5111890.0
2019-03-04,20500,21550,20500,21350,42635,109139.0,5111890.0
2019-03-05,21350,21650,20950,21550,25313,110161.0,5111890.0
2019-03-06,21550,21650,20850,21300,28557,108883.0,5111890.0
2019-03-07,21200,21700,20700,20750,26481,106072.0,5111890.0
2019-03-08,20750,21400,20750,21000,26011,107350.0,5111890.0
2019-03-11,21000,21300,20500,21000,25033,107350.0,5111890.0
2019-03-12,21050,22500,21050,22200,150058,113484.0,5111890.0
2019-03-13,22200,22400,21600,22100,47937,112973.0,5111890.0
2019-03-14,22300,22300,21750,22300,62914,113995.0,5111890.0
2019-03-15,22350,22900,22150,22500,148055,115018.0,5111890.0
2019-03-18,22500,22900,22250,22850,47389,116807.0,5111890.0
2019-03-19,22850,23250,22400,22450,54860,114762.0,5111890.0
2019-03-20,22250,22700,21900,22350,31640,114251.0,5111890.0
2019-03-21,22250,23000,22200,22450,47431,114762.0,5111890.0
2019-03-22,22800,23000,22300,23000,53188,117573.0,5111890.0
2019-03-25,22700,22900,22000,22250,38017,113740.0,5111890.0
2019-03-26,22200,22500,22000,22400,14535,114506.0,5111890.0
2019-03-27,22450,22900,22150,22400,36575,114506.0,5111890.0
2019-03-28,22000,22300,21500,21550,23525,110161.0,5111890.0
2019-03-29,21250,21650,20900,21200,34238,108372.0,5111890.0
2019-04-01,20900,22350,20900,22250,32336,113740.0,5111890.0
2019-04-02,22350,22550,22050,22200,14921,113484.0,5111890.0
2019-04-03,22300,22550,22100,22500,17796,115018.0,5111890.0
2019-04-04,22700,23150,22500,23000,56517,117573.0,5111890.0
2019-04-05,23000,23900,22700,23900,71992,122174.0,5111890.0
2019-04-08,23750,24400,23600,23850,60552,121919.0,5111890.0
2019-04-09,23750,24150,23550,23750,24398,121407.0,5111890.0
2019-04-10,23750,23800,23050,23250,23079,118851.0,5111890.0
2019-04-11,23250,23700,23050,23700,31727,121152.0,5111890.0
2019-04-12,23700,23850,23450,23600,12648,120641.0,5111890.0
2019-04-15,23550,23750,22900,23000,27771,117573.0,5111890.0
2019-04-16,23250,23250,22300,22550,29866,115273.0,5111890.0
2019-04-17,22550,22750,22200,22600,15121,115529.0,5111890.0
2019-04-18,22750,22800,22000,22000,21876,112462.0,5111890.0
2019-04-19,21900,22800,21850,22600,25312,115529.0,5111890.0
2019-04-22,22350,22750,21300,21900,17375,111950.0,5111890.0
2019-04-23,21900,22200,21400,21400,17146,109394.0,5111890.0
2019-04-24,21550,22000,21300,21550,16823,110161.0,5111890.0
2019-04-25,21750,21750,20600,20750,24439,106072.0,5111890.0
2019-04-26,20500,21000,20300,20750,20573,106072.0,5111890.0
2019-04-29,20700,21300,20700,21300,6575,108883.0,5111890.0
2019-04-30,21000,21400,20950,21200,5823,108372.0,5111890.0
2019-05-02,21100,21400,20350,20650,18480,105561.0,5111890.0
2019-05-03,20750,20950,20450,20750,11526,106072.0,5111890.0
2019-05-07,20200,21050,20200,20950,13763,107094.0,5111890.0
2019-05-08,20950,21450,20800,21100,22434,107861.0,5111890.0
2019-05-09,21100,21100,19900,20000,33960,102238.0,5111890.0
2019-05-10,19650,20150,19400,19500,20461,99682.0,5111890.0
2019-05-13,19100,19700,18900,19300,13358,98659.0,5111890.0
2019-05-14,18800,19100,18000,18300,37188,93548.0,5111890.0
2019-05-15,18000,19200,18000,19200,26643,98148.0,5111890.0
2019-05-16,19350,19500,18550,18800,18747,96104.0,5111890.0
2019-05-17,19000,19000,18000,18250,18118,93292.0,5111890.0
2019-05-20,18250,18400,17000,17700,30318,90480.0,5111890.0
2019-05-21,17300,17700,16600,17400,33533,88947.0,5111890.0
2019-05-22,17700,18850,16950,18750,35244,95848.0,5111890.0
2019-05-23,18600,18800,17950,18150,11495,92781.0,5111890.0
2019-05-24,18050,18150,17450,17950,13148,91758.0,5111890.0
2019-05-27,17750,18450,17400,17400,10121,88947.0,5111890.0
2019-05-28,17350,18500,17350,18250,16093,93292.0,5111890.0
2019-05-29,18200,18450,17850,18100,11762,92525.0,5111890.0
2019-05-30,18150,18400,17800,18000,14450,92014.0,5111890.0
2019-05-31,18000,18150,17550,17900,16266,91503.0,5111890.0
2019-06-03,17600,19500,17500,18350,67585,93803.0,5111890.0
2019-06-04,18500,18650,18000,18500,22831,94570.0,5111890.0
2019-06-05,18600,20300,18600,19250,47556,98404.0,5111890.0
2019-06-07,19250,19600,19200,19300,17796,98659.0,5111890.0
2019-06-10,19350,19550,18950,19150,13645,97893.0,5111890.0
2019-06-11,19200,19400,18950,19100,10510,97637.0,5111890.0
2019-06-12,19300,19300,18650,19000,9835,97126.0,5111890.0
2019-06-13,19150,19400,18950,19200,21404,98148.0,5111890.0
2019-06-14,19200,19350,18750,19100,14019,97637.0,5111890.0
2019-06-17,19100,20750,18700,19400,67800,99171.0,5111890.0
