상상인인더스트리(101000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-03-26,6375,6375,6343,6377,368,47347.0,10084625.0
2013-03-27,6310,6378,6310,6385,4467,47398.0,10084625.0
2013-03-28,6323,6378,6243,6385,614,47398.0,10084625.0
2013-03-29,6378,6378,6243,6385,3911,47398.0,10084625.0
2013-04-01,6350,6377,6276,6282,10704,46641.0,10084625.0
2013-04-02,6242,6375,6242,6377,5733,47347.0,10084625.0
2013-04-03,6051,6359,5422,5427,72831,40288.0,10084625.0
2013-04-04,5536,5536,5421,5434,15440,40338.0,10084625.0
2013-04-05,5831,5831,5420,5536,5681,41095.0,10084625.0
2013-04-08,5522,5611,5352,5616,1550,41700.0,10084625.0
2013-04-09,5676,5676,5425,5557,3983,41246.0,10084625.0
2013-04-10,5634,5688,5428,5678,4092,42154.0,10084625.0
2013-04-11,5902,6309,5825,5977,2898,44372.0,10084625.0
2013-04-12,5996,6507,5986,6316,12211,46894.0,10084625.0
2013-04-15,6185,6636,6016,6377,2174,47347.0,10084625.0
2013-04-16,6168,6576,6168,6276,7531,46591.0,10084625.0
2013-04-17,6289,6431,6103,6228,1737,46238.0,10084625.0
2013-04-18,6241,6241,5883,6249,7709,46389.0,10084625.0
2013-04-19,6507,6507,5850,6092,1317,45230.0,10084625.0
2013-04-22,6087,6297,5766,6052,772,44927.0,10084625.0
2013-04-23,6077,6077,5563,5705,20321,42355.0,10084625.0
2013-04-24,5699,5903,5699,5908,210,43868.0,10084625.0
2013-04-25,5969,6105,5766,5957,2373,44221.0,10084625.0
2013-04-26,5931,6270,5633,6031,10721,44776.0,10084625.0
2013-04-29,6103,6103,5706,5841,1807,43364.0,10084625.0
2013-04-30,5860,5860,5697,5834,4042,43313.0,10084625.0
2013-05-02,5931,5931,5698,5841,11035,43364.0,10084625.0
2013-05-03,5854,6446,5833,5849,8656,43414.0,10084625.0
2013-05-06,5844,5862,5684,5746,3815,42658.0,10084625.0
2013-05-07,5697,5764,5676,5752,10700,42708.0,10084625.0
2013-05-08,5766,5766,5683,5759,4259,42759.0,10084625.0
2013-05-09,5755,5896,5715,5719,415,42456.0,10084625.0
2013-05-10,5713,5753,5643,5759,5792,42759.0,10084625.0
2013-05-13,5744,5744,5661,5752,4529,42708.0,10084625.0
2013-05-14,5697,5928,5670,5752,4448,42708.0,10084625.0
2013-05-15,5773,5825,5670,5834,5332,43313.0,10084625.0
2013-05-16,5832,5914,5828,5895,1883,43767.0,10084625.0
2013-05-20,5834,5916,5808,5875,711,43616.0,10084625.0
2013-05-21,5833,5958,5767,5936,685,44070.0,10084625.0
2013-05-22,5930,5930,5783,5908,413,43868.0,10084625.0
2013-05-23,5964,5964,5828,5903,3690,43818.0,10084625.0
2013-05-24,5604,5930,5604,5923,305,43969.0,10084625.0
2013-05-27,5945,5945,5748,5903,271,43818.0,10084625.0
2013-05-28,5786,6568,5725,6018,2433,44675.0,10084625.0
2013-05-29,5954,5954,5828,5875,5390,43616.0,10084625.0
2013-05-30,5869,5971,5827,5949,518,44171.0,10084625.0
2013-05-31,5956,5956,5833,5854,412,43465.0,10084625.0
2013-06-03,5787,5906,5787,5869,408,43566.0,10084625.0
2013-06-04,5914,5914,5791,5808,14401,43112.0,10084625.0
2013-06-05,5828,5863,5823,5869,665,43566.0,10084625.0
2013-06-07,5902,5908,5788,5895,853,43767.0,10084625.0
2013-06-10,5698,5875,5698,5739,842,42608.0,10084625.0
2013-06-11,5761,5761,5693,5739,881,42608.0,10084625.0
2013-06-12,5776,6099,5736,5739,230,42608.0,10084625.0
2013-06-13,5734,5964,5670,5773,317,42860.0,10084625.0
2013-06-14,5765,6031,5703,5732,691,42557.0,10084625.0
2013-06-17,5723,6159,5723,5787,1277,42961.0,10084625.0
2013-06-18,5699,5863,5495,5869,5,43566.0,10084625.0
2013-06-19,5699,5885,5598,5869,101,43566.0,10084625.0
2013-06-20,5832,5832,5703,5732,1349,42557.0,10084625.0
2013-06-21,5630,5963,5630,5828,4262,43263.0,10084625.0
2013-06-24,5963,5963,5746,5828,1220,43263.0,10084625.0
2013-06-25,5571,5963,5561,5828,2137,43263.0,10084625.0
2013-06-26,5808,5808,5645,5651,348,41952.0,10084625.0
2013-06-27,5905,5905,5617,5841,463,43364.0,10084625.0
2013-06-28,5654,5895,5654,5903,63,43818.0,10084625.0
2013-07-01,5763,5885,5763,5888,870,43717.0,10084625.0
2013-07-02,5874,5874,5712,5834,1719,43313.0,10084625.0
2013-07-03,5645,5831,5605,5637,216,41851.0,10084625.0
2013-07-04,5660,5721,5450,5719,407,42456.0,10084625.0
2013-07-05,5725,5725,5498,5501,5918,40843.0,10084625.0
2013-07-08,5522,5768,5522,5570,22634,41347.0,10084625.0
2013-07-09,5564,5777,5564,5637,1200,41851.0,10084625.0
2013-07-10,5832,5832,5537,5562,613,41297.0,10084625.0
2013-07-11,5554,6084,5520,5577,10561,41397.0,10084625.0
2013-07-12,5572,5793,5572,5739,567,42608.0,10084625.0
2013-07-15,5729,5729,5423,5692,8377,42255.0,10084625.0
2013-07-16,5454,5556,5414,5440,6004,40389.0,10084625.0
2013-07-17,5327,5470,5327,5475,410,40641.0,10084625.0
2013-07-18,5427,5540,5291,5549,4814,41196.0,10084625.0
2013-07-19,5542,5550,5366,5495,2337,40792.0,10084625.0
2013-07-22,5541,5551,5421,5481,451,40691.0,10084625.0
2013-07-23,5475,5508,5304,5427,5872,40288.0,10084625.0
2013-07-24,5339,5405,5339,5413,1741,40187.0,10084625.0
2013-07-25,5216,5387,5175,5189,22308,38523.0,10084625.0
2013-07-26,5179,5384,5179,5373,5234,39885.0,10084625.0
2013-07-29,5413,5413,5238,5324,561,39532.0,10084625.0
2013-07-30,5319,5414,5224,5229,1731,38826.0,10084625.0
2013-07-31,5413,5413,5131,5345,7916,39683.0,10084625.0
2013-08-01,5349,5399,5258,5345,939,39683.0,10084625.0
2013-08-02,5399,5712,5222,5557,985,41246.0,10084625.0
2013-08-05,5527,5641,5304,5352,568,39733.0,10084625.0
2013-08-06,5365,5713,5262,5359,677,39784.0,10084625.0
2013-08-07,5349,5539,5343,5400,233,40086.0,10084625.0
2013-08-08,5392,5428,5319,5427,762,40288.0,10084625.0
2013-08-09,5469,5469,5426,5434,61,40338.0,10084625.0
2013-08-12,5156,5462,5156,5434,1851,40338.0,10084625.0
2013-08-13,5428,5428,5257,5427,585,40288.0,10084625.0
2013-08-14,5463,5469,5244,5427,5523,40288.0,10084625.0
2013-08-16,5421,5426,5332,5434,4197,40338.0,10084625.0
2013-08-19,5251,5325,5172,5175,4705,38422.0,10084625.0
2013-08-20,5223,5422,5156,5427,1996,40288.0,10084625.0
2013-08-21,5229,5358,5154,5345,135,39683.0,10084625.0
2013-08-22,5281,5342,5096,5304,3678,39380.0,10084625.0
2013-08-23,5563,5563,5155,5229,2900,38826.0,10084625.0
2013-08-26,5412,5698,5169,5189,1248,38523.0,10084625.0
2013-08-27,5184,5499,5144,5257,1516,39027.0,10084625.0
2013-08-28,5176,5401,5017,5209,1659,38675.0,10084625.0
2013-08-29,5197,5359,5155,5365,197,39834.0,10084625.0
2013-08-30,5163,5405,5163,5257,2261,39027.0,10084625.0
2013-09-02,5359,5359,5224,5359,627,39784.0,10084625.0
2013-09-03,5155,5403,5155,5229,23,38826.0,10084625.0
2013-09-04,5224,5367,5178,5285,1165,39229.0,10084625.0
2013-09-05,5279,5426,5202,5318,5988,39481.0,10084625.0
2013-09-06,5169,5324,5169,5332,182,39582.0,10084625.0
2013-09-09,5414,5696,5172,5175,4353,38422.0,10084625.0
2013-09-10,5192,5943,5192,5298,40950,39330.0,10084625.0
2013-09-11,5236,5902,5236,5516,58936,40944.0,10084625.0
2013-09-12,5549,6330,5549,6336,107836,47045.0,10084625.0
2013-09-13,7100,7273,7100,7281,23386,54054.0,10084625.0
2013-09-16,7844,8008,6798,7376,221536,54760.0,10084625.0
2013-09-17,7370,7739,7153,7661,53078,56877.0,10084625.0
2013-09-23,0,0,0,7661,0,56877.0,10084625.0
2013-09-24,7669,7669,7083,7389,28292,54860.0,10084625.0
2013-09-25,7386,7507,7260,7484,10238,55566.0,10084625.0
2013-09-26,7384,8592,7384,8598,44024,63836.0,10084625.0
2013-09-27,9219,9354,8458,8639,24360,64138.0,10084625.0
2013-09-30,9217,9217,8142,8150,25435,60508.0,10084625.0
2013-10-01,8457,8457,7603,8014,17808,59499.0,10084625.0
2013-10-02,8009,8388,8009,8150,14424,60508.0,10084625.0
2013-10-04,8388,8388,7938,8273,12723,61415.0,10084625.0
2013-10-07,7926,8237,7926,8137,11552,60407.0,10084625.0
2013-10-08,8128,8429,8118,8381,12716,62222.0,10084625.0
2013-10-10,8470,8470,8143,8273,11332,61415.0,10084625.0
2013-10-11,7410,8118,7410,8068,17605,59903.0,10084625.0
2013-10-14,8173,8212,7899,7973,15523,59197.0,10084625.0
2013-10-15,8346,8346,7871,8109,5211,60205.0,10084625.0
2013-10-16,8264,8264,7601,8137,26158,60407.0,10084625.0
2013-10-17,8397,8397,8008,8165,2125,60609.0,10084625.0
2013-10-18,8155,8332,7803,8083,32510,60004.0,10084625.0
2013-10-21,8129,8129,7617,7743,22041,57482.0,10084625.0
2013-10-22,7739,7739,7328,7675,2854,56978.0,10084625.0
2013-10-23,7629,7930,6829,7322,20980,54356.0,10084625.0
2013-10-24,7192,7311,7124,7227,5318,53650.0,10084625.0
2013-10-25,7222,7222,7016,7036,12063,52238.0,10084625.0
2013-10-28,7032,7303,7017,7077,22122,52541.0,10084625.0
2013-10-29,7162,7272,7113,7199,13459,53449.0,10084625.0
2013-10-30,7451,7451,7178,7199,3646,53449.0,10084625.0
2013-10-31,7192,7327,6987,6996,10489,51936.0,10084625.0
2013-11-01,6961,7125,6582,6744,9273,50070.0,10084625.0
2013-11-04,7327,7327,6769,6915,7478,51331.0,10084625.0
2013-11-05,6854,7016,6652,6779,6885,50322.0,10084625.0
2013-11-06,6920,6920,6635,6725,14841,49919.0,10084625.0
2013-11-07,6446,6702,6374,6520,65007,48406.0,10084625.0
2013-11-08,6515,6859,6515,6849,6807,47297.0,10084625.0
2013-11-11,6847,7028,6575,6951,1572,48003.0,10084625.0
2013-11-12,7092,7230,6846,7024,5078,48507.0,10084625.0
2013-11-13,6952,6952,6689,6863,1465,47398.0,10084625.0
2013-11-14,7152,7152,6806,6878,7173,47499.0,10084625.0
2013-11-15,7398,7398,6742,6812,4478,47045.0,10084625.0
2013-11-18,7412,7412,6593,6754,2159,46641.0,10084625.0
2013-11-19,6600,6848,6578,6710,684,46339.0,10084625.0
2013-11-20,7070,7070,6567,6644,2263,45885.0,10084625.0
2013-11-21,6604,6604,5770,6060,28752,41851.0,10084625.0
2013-11-22,6119,6514,5837,6060,7011,41851.0,10084625.0
2013-11-25,5983,6456,5925,5958,3311,41145.0,10084625.0
2013-11-26,5984,6187,5947,5987,7663,41347.0,10084625.0
2013-11-27,6422,6422,5990,6075,15561,41952.0,10084625.0
2013-11-28,6418,6418,6083,6272,2608,43313.0,10084625.0
2013-11-29,6266,6349,6238,6338,1166,43767.0,10084625.0
2013-12-02,6015,6317,6010,6323,5805,43666.0,10084625.0
2013-12-03,6046,6286,6046,6294,540,43465.0,10084625.0
2013-12-04,6041,6347,6041,6279,2967,43364.0,10084625.0
2013-12-05,7067,7067,6127,6330,5209,43717.0,10084625.0
2013-12-06,6061,6419,6061,6330,842,43717.0,10084625.0
2013-12-09,6306,6326,5925,6133,463,42355.0,10084625.0
2013-12-10,6131,6131,5837,5987,4345,41347.0,10084625.0
2013-12-11,5914,6090,5856,5914,4925,40843.0,10084625.0
2013-12-12,5550,5982,5550,5929,4066,40944.0,10084625.0
2013-12-13,5639,5912,5639,5856,10280,40439.0,10084625.0
2013-12-16,5431,6419,5431,5841,1286,40338.0,10084625.0
2013-12-17,6056,6128,5662,6038,2168,41700.0,10084625.0
2013-12-18,6836,6836,5836,5958,92,41145.0,10084625.0
2013-12-19,6128,6128,5748,5965,840,41196.0,10084625.0
2013-12-20,6201,6652,5704,5965,1418,41196.0,10084625.0
2013-12-23,5769,6397,5769,6068,395,41902.0,10084625.0
2013-12-24,6063,6063,5865,6068,314,41902.0,10084625.0
2013-12-26,6130,6130,5815,6133,935,42355.0,10084625.0
2013-12-27,5545,5973,5545,5849,2679,40389.0,10084625.0
2013-12-30,5183,5538,5137,5476,86314,37817.0,10084625.0
2014-01-02,5397,5471,5309,5403,17032,37313.0,10084625.0
2014-01-03,5214,5474,5214,5476,38684,47867.0,12764625.0
2014-01-06,5386,5536,5358,5505,14610,48123.0,12764625.0
2014-01-07,5503,5695,5503,5695,17970,49782.0,12764625.0
2014-01-08,5655,6017,5655,5929,23165,51824.0,12764625.0
2014-01-09,5968,6397,5968,6250,19330,54633.0,12764625.0
2014-01-10,6334,6334,6053,6184,5945,54058.0,12764625.0
2014-01-13,6209,6744,6130,6498,22618,56803.0,12764625.0
2014-01-14,6468,6643,6204,6615,9680,57824.0,12764625.0
2014-01-15,6701,6701,6482,6586,2544,57568.0,12764625.0
2014-01-16,6713,6931,6435,6885,5280,60185.0,12764625.0
2014-01-17,6829,7151,6714,7010,11406,61270.0,12764625.0
2014-01-20,7226,7226,6835,7053,4582,61653.0,12764625.0
2014-01-21,7226,7226,6910,7053,3418,61653.0,12764625.0
2014-01-22,7153,7153,6860,6937,8259,60632.0,12764625.0
2014-01-23,6932,7273,6744,7272,15455,63568.0,12764625.0
2014-01-24,7852,7852,7027,7302,2978,63823.0,12764625.0
2014-01-27,7227,7298,6729,7046,8444,61589.0,12764625.0
2014-01-28,7224,7298,6954,7229,14371,63185.0,12764625.0
2014-01-29,7296,7661,7268,7594,17816,66376.0,12764625.0
2014-02-03,8011,8011,6775,7813,11212,68291.0,12764625.0
2014-02-04,7632,7881,7470,7681,6126,67142.0,12764625.0
2014-02-05,7881,8305,7881,8149,19324,71227.0,12764625.0
2014-02-06,8449,9328,8434,8703,57446,76077.0,12764625.0
2014-02-07,9049,9049,8537,8850,15030,77354.0,12764625.0
2014-02-10,8553,8903,8540,8616,13070,75311.0,12764625.0
2014-02-11,8670,8713,8318,8543,4539,74673.0,12764625.0
2014-02-12,8727,8727,8128,8295,23917,72503.0,12764625.0
2014-02-13,8670,8670,8130,8368,7224,73141.0,12764625.0
2014-02-14,8215,8975,8215,8572,11183,74928.0,12764625.0
2014-02-17,8743,8743,8318,8543,592,74673.0,12764625.0
2014-02-18,8801,8801,8390,8543,3952,74673.0,12764625.0
2014-02-19,8683,8683,8434,8543,3659,74673.0,12764625.0
2014-02-20,8348,8536,8348,8543,655425,74673.0,12764625.0
2014-02-21,8656,8889,8539,8864,67893,77481.0,12764625.0
2014-02-24,8976,8976,8478,8733,38713,76332.0,12764625.0
2014-02-25,8611,8656,8466,8499,15685,74290.0,12764625.0
2014-02-26,8524,8537,8407,8499,27621,74290.0,12764625.0
2014-02-27,8803,8803,8394,8470,31410,74035.0,12764625.0
2014-02-28,8466,8466,8029,8470,21102,74035.0,12764625.0
2014-03-03,8291,8466,8291,8470,2293,74035.0,12764625.0
2014-03-04,8248,8747,8248,8397,7956,73397.0,12764625.0
2014-03-05,8363,8452,8263,8411,22837,73524.0,12764625.0
2014-03-06,8261,8406,8261,8338,3492,72886.0,12764625.0
2014-03-07,8743,8743,8172,8324,3222,72758.0,12764625.0
2014-03-10,8187,8288,7997,8295,2539,72503.0,12764625.0
2014-03-11,8174,8288,8072,8295,4141,72503.0,12764625.0
2014-03-12,8116,8176,7880,8003,11437,69950.0,12764625.0
2014-03-13,8176,8176,7735,8003,18936,69950.0,12764625.0
2014-03-14,8000,8000,7736,7959,6902,69567.0,12764625.0
2014-03-17,7896,7896,7576,7842,11629,68546.0,12764625.0
2014-03-18,7808,7808,7502,7696,13322,67270.0,12764625.0
2014-03-19,7692,7692,7560,7652,12040,66887.0,12764625.0
2014-03-20,7589,8028,7589,8032,12239,70205.0,12764625.0
2014-03-21,8684,8684,7939,8309,4880,72631.0,12764625.0
2014-03-24,8684,8743,8027,8309,7726,72631.0,12764625.0
2014-03-25,8422,8422,8115,8178,1630,71482.0,12764625.0
2014-03-26,8072,8174,7895,8178,4287,71482.0,12764625.0
2014-03-27,8156,8172,7909,8134,212,71099.0,12764625.0
2014-03-28,8435,8435,7794,8324,12350,72758.0,12764625.0
2014-03-31,8451,8451,7984,8222,828,71865.0,12764625.0
2014-04-01,7909,8377,7909,8134,6557,71099.0,12764625.0
2014-04-02,8130,8247,8044,8251,4630,72120.0,12764625.0
2014-04-03,8246,8260,8072,8178,10569,71482.0,12764625.0
2014-04-04,8596,8596,8056,8061,2458,70461.0,12764625.0
2014-04-07,8539,8539,7897,8265,9903,72248.0,12764625.0
2014-04-08,8322,8322,8029,8236,784,71992.0,12764625.0
2014-04-09,8478,8478,8232,8309,2520,72631.0,12764625.0
2014-04-10,8470,8470,8321,8455,119,73907.0,12764625.0
2014-04-11,8803,8803,8395,8397,609,73397.0,12764625.0
2014-04-14,8394,8394,8026,8178,12234,71482.0,12764625.0
2014-04-15,8130,8467,7884,7886,11729,68929.0,12764625.0
2014-04-16,7909,8419,7850,8163,18836,71354.0,12764625.0
2014-04-17,8320,8320,7927,8046,6910,70333.0,12764625.0
2014-04-18,8043,8043,7928,8017,13382,70078.0,12764625.0
2014-04-21,7986,7986,7884,7886,5706,68929.0,12764625.0
2014-04-22,7883,8015,7883,8017,802,70078.0,12764625.0
2014-04-23,8013,8013,6873,7594,27188,66376.0,12764625.0
2014-04-24,7589,8248,7531,7740,3175,67653.0,12764625.0
2014-04-25,7735,7867,7589,7740,2719,67653.0,12764625.0
2014-04-28,7692,7882,7502,7740,7584,67653.0,12764625.0
2014-04-29,7867,7867,7442,7842,6602,68546.0,12764625.0
2014-04-30,7999,7999,7517,7725,1610,67525.0,12764625.0
2014-05-02,7807,7807,7172,7594,11973,66376.0,12764625.0
2014-05-07,7647,7677,7225,7448,11125,65100.0,12764625.0
2014-05-08,7444,7533,7314,7521,1687,65738.0,12764625.0
2014-05-09,7545,7545,7444,7448,706,65100.0,12764625.0
2014-05-12,7443,7443,7224,7360,8483,64334.0,12764625.0
2014-05-13,7355,7663,7295,7433,5854,64972.0,12764625.0
2014-05-14,7430,7707,7314,7710,3943,67397.0,12764625.0
2014-05-15,7620,7620,7344,7521,1282,65738.0,12764625.0
2014-05-16,7515,7515,7312,7375,4776,64461.0,12764625.0
2014-05-19,7368,7414,7297,7389,2994,64589.0,12764625.0
2014-05-20,7505,7505,7389,7477,1193,65355.0,12764625.0
2014-05-21,7473,7488,6933,7491,3047,65483.0,12764625.0
2014-05-22,7590,7590,7225,7448,3914,65100.0,12764625.0
2014-05-23,7186,7428,7186,7418,5584,64844.0,12764625.0
2014-05-26,7236,7718,7222,7404,3881,64717.0,12764625.0
2014-05-27,7313,7634,7313,7550,45,65993.0,12764625.0
2014-05-28,7577,7577,7298,7477,1166,65355.0,12764625.0
2014-05-29,7516,7516,7229,7433,595,64972.0,12764625.0
2014-05-30,7530,7530,7005,7433,12196,64972.0,12764625.0
2014-06-02,7326,7398,7143,7156,6387,62547.0,12764625.0
2014-06-03,7180,7180,7107,7170,3780,62674.0,12764625.0
2014-06-05,7196,7297,7122,7302,28,63823.0,12764625.0
2014-06-09,7295,7295,7126,7294,3708,63759.0,12764625.0
2014-06-10,7239,7355,7092,7280,2634,63632.0,12764625.0
2014-06-11,7296,7296,7171,7265,854,63504.0,12764625.0
2014-06-12,7202,7297,7202,7302,72,63823.0,12764625.0
2014-06-13,7268,7268,7142,7148,2787,62483.0,12764625.0
2014-06-16,7078,7078,6787,6790,12148,59356.0,12764625.0
2014-06-17,6791,6930,6770,6929,257,60568.0,12764625.0
2014-06-18,7069,7069,6845,6863,356,59994.0,12764625.0
2014-06-19,6783,6844,6776,6834,19370,59738.0,12764625.0
2014-06-20,6858,6929,6858,6900,135,60313.0,12764625.0
2014-06-23,7079,7079,6895,7068,503,61781.0,12764625.0
2014-06-24,7142,7142,6932,7119,82,62228.0,12764625.0
2014-06-25,7064,7064,6714,6805,1706,59483.0,12764625.0
2014-06-26,6818,6830,6773,6805,676,59483.0,12764625.0
2014-06-27,6776,7141,6712,7002,3591,61206.0,12764625.0
2014-06-30,6997,7284,6873,7141,1301,62419.0,12764625.0
2014-07-01,7070,7210,7070,7156,7529,62547.0,12764625.0
2014-07-02,7158,7158,7035,7156,1877,62547.0,12764625.0
2014-07-03,7186,7201,7050,7075,408,61845.0,12764625.0
2014-07-04,7098,7098,7070,7075,228,61845.0,12764625.0
2014-07-07,6932,7097,6904,6995,378,61143.0,12764625.0
2014-07-08,7021,7736,6806,7302,433,63823.0,12764625.0
2014-07-09,7370,7370,7092,7280,237,63632.0,12764625.0
2014-07-10,7296,7311,7097,7250,1089,63376.0,12764625.0
2014-07-11,7241,7241,7181,7192,1121,62866.0,12764625.0
2014-07-14,7212,7212,7150,7199,1304,62930.0,12764625.0
2014-07-15,7312,7880,6988,7010,8200,61270.0,12764625.0
2014-07-16,7005,7084,7005,7075,2245,61845.0,12764625.0
2014-07-17,7153,7153,6948,7126,2006,62291.0,12764625.0
2014-07-18,7079,7079,7079,7083,436,61908.0,12764625.0
2014-07-21,7311,7311,6909,7156,240,62547.0,12764625.0
2014-07-22,7283,7283,7152,7156,4,62547.0,12764625.0
2014-07-23,7152,7152,7079,7156,2936,62547.0,12764625.0
2014-07-24,7149,7264,6922,7002,7380,61206.0,12764625.0
2014-07-25,7005,7005,6945,7010,447,61270.0,12764625.0
2014-07-28,7007,7007,6880,6937,1087,60632.0,12764625.0
2014-07-29,7415,7415,6618,6790,891,59356.0,12764625.0
2014-07-30,6787,6861,6787,6790,3850,59356.0,12764625.0
2014-07-31,7214,7214,6508,6513,1618,56930.0,12764625.0
2014-08-01,6507,6536,6275,6506,2557,56866.0,12764625.0
2014-08-04,6499,6633,6346,6593,2908,57632.0,12764625.0
2014-08-05,6588,6674,6421,6637,1562,58015.0,12764625.0
2014-08-06,6630,6760,6512,6520,3854,56994.0,12764625.0
2014-08-07,6513,6994,6513,6827,1001,59675.0,12764625.0
2014-08-08,7151,7151,6859,7010,38,61270.0,12764625.0
2014-08-11,7225,7225,6714,6893,2265,60249.0,12764625.0
2014-08-12,7123,7144,6554,6907,2328,60377.0,12764625.0
2014-08-13,7172,7172,6565,6929,497,60568.0,12764625.0
2014-08-14,7110,7110,6730,6739,1477,58909.0,12764625.0
2014-08-18,7150,7150,6494,6528,4135,57058.0,12764625.0
2014-08-19,6554,6846,6422,6790,2139,59356.0,12764625.0
2014-08-20,6859,6859,6440,6440,1610,56292.0,12764625.0
2014-08-21,6494,6494,6275,6345,3576,55462.0,12764625.0
2014-08-22,6338,6524,6133,6279,2389,54888.0,12764625.0
2014-08-25,6376,6376,5997,6075,6879,53101.0,12764625.0
2014-08-26,6201,6294,6025,6075,15509,53101.0,12764625.0
2014-08-27,6063,6303,6063,6228,823,54441.0,12764625.0
2014-08-28,6253,6253,6054,6133,16417,53611.0,12764625.0
2014-08-29,6201,6306,5968,6133,5089,53611.0,12764625.0
2014-09-01,6362,6362,6061,6155,675,53803.0,12764625.0
2014-09-02,6149,6149,5969,6060,2985,52973.0,12764625.0
2014-09-03,6163,6163,5975,5987,7284,52335.0,12764625.0
2014-09-04,6118,6127,5982,6111,856,53420.0,12764625.0
2014-09-05,6172,6172,5835,5914,9003,51697.0,12764625.0
2014-09-11,5937,5937,5735,5841,9807,51058.0,12764625.0
2014-09-12,5839,5839,5655,5659,10726,49463.0,12764625.0
2014-09-15,5673,5834,5651,5819,3654,50867.0,12764625.0
2014-09-16,6047,6047,5662,5673,11361,49591.0,12764625.0
2014-09-17,5829,6188,5736,6192,2284,54122.0,12764625.0
2014-09-18,6128,6128,5768,5783,8276,50548.0,12764625.0
2014-09-19,5764,6046,5696,5914,2702,51697.0,12764625.0
2014-09-22,5821,6158,5808,5936,3469,51888.0,12764625.0
2014-09-23,5998,6115,5815,5870,3250,51314.0,12764625.0
2014-09-24,5878,5982,5835,5907,4201,51633.0,12764625.0
2014-09-25,6054,6126,5942,6082,7670,53165.0,12764625.0
2014-09-26,6076,6245,5983,6250,1161,54633.0,12764625.0
2014-09-29,6245,6245,5982,6009,5889,52526.0,12764625.0
2014-09-30,5998,6121,5901,6126,1669,53548.0,12764625.0
2014-10-01,6089,6089,5733,6075,3106,53101.0,12764625.0
2014-10-02,5851,6097,5777,5841,6029,51058.0,12764625.0
2014-10-06,6117,6117,5749,6031,1605,52718.0,12764625.0
2014-10-07,6118,6118,5842,5849,9589,51122.0,12764625.0
2014-10-08,5873,5873,5765,5878,4622,51378.0,12764625.0
2014-10-10,5834,5938,5748,5783,6053,50548.0,12764625.0
2014-10-13,5769,5769,5705,5768,2520,50420.0,12764625.0
2014-10-14,6088,6088,5660,6082,5844,53165.0,12764625.0
2014-10-15,6129,6129,5663,5739,5076,50165.0,12764625.0
2014-10-16,6146,6146,5636,5666,1939,49527.0,12764625.0
2014-10-17,5882,5882,5604,5681,3262,49654.0,12764625.0
2014-10-20,5741,5997,5617,5841,1116,51058.0,12764625.0
2014-10-21,5824,5824,5576,5695,6837,49782.0,12764625.0
2014-10-22,5832,5832,5550,5666,3495,49527.0,12764625.0
2014-10-23,5808,5808,5581,5688,1694,49718.0,12764625.0
2014-10-24,5736,5736,5547,5739,3051,50165.0,12764625.0
2014-10-27,5647,5719,5610,5724,2208,50037.0,12764625.0
2014-10-28,5723,5841,5612,5666,344,49527.0,12764625.0
2014-10-29,5682,5682,5542,5571,5709,48697.0,12764625.0
2014-10-30,5576,5758,5562,5666,1232,49527.0,12764625.0
2014-10-31,5595,5712,5595,5710,101,49910.0,12764625.0
2014-11-03,5765,5765,5296,5651,10300,49399.0,12764625.0
2014-11-04,5681,5681,5491,5615,13543,49080.0,12764625.0
2014-11-05,5618,5780,5562,5659,8565,49463.0,12764625.0
2014-11-06,5562,5663,5187,5651,3675,49399.0,12764625.0
2014-11-07,5937,5937,5543,5564,4849,48633.0,12764625.0
2014-11-10,5583,5648,5577,5637,5661,49271.0,12764625.0
2014-11-11,5823,5872,5633,5768,415,50420.0,12764625.0
2014-11-12,5764,5902,5572,5841,1582,51058.0,12764625.0
2014-11-13,5692,5763,5623,5703,1923,49846.0,12764625.0
2014-11-14,5564,5683,5471,5608,12509,49016.0,12764625.0
2014-11-17,5735,5735,5508,5688,163,49718.0,12764625.0
2014-11-18,5513,5806,5500,5812,7,50803.0,12764625.0
2014-11-19,5587,5645,5521,5630,5441,49208.0,12764625.0
2014-11-20,5489,5626,5474,5476,21307,47867.0,12764625.0
2014-11-21,5470,5822,5396,5542,7591,48442.0,12764625.0
2014-11-24,6075,6075,5485,5608,860,49016.0,12764625.0
2014-11-25,5967,5967,5478,5717,987,49974.0,12764625.0
2014-11-26,5793,5793,5517,5688,8,49718.0,12764625.0
2014-11-27,5684,5684,5677,5688,1003,49718.0,12764625.0
2014-11-28,5608,5793,5602,5644,505,49335.0,12764625.0
2014-12-01,5637,5652,5469,5586,2601,48825.0,12764625.0
2014-12-02,5485,5747,5463,5513,6651,48186.0,12764625.0
2014-12-03,5675,5675,5462,5615,61,49080.0,12764625.0
2014-12-04,5500,5821,5500,5615,1496,49080.0,12764625.0
2014-12-05,5488,5726,5488,5659,821,49463.0,12764625.0
2014-12-08,5489,5723,5489,5681,23,49654.0,12764625.0
2014-12-09,5674,5674,5490,5600,1764,48952.0,12764625.0
2014-12-10,5592,5601,5484,5600,661,48952.0,12764625.0
2014-12-11,5594,5609,5501,5593,669,48889.0,12764625.0
2014-12-12,5605,5610,5400,5491,7009,47995.0,12764625.0
2014-12-15,5581,5581,5040,5505,870,48123.0,12764625.0
2014-12-16,5503,5692,5503,5505,1358,48123.0,12764625.0
