포인트엔지니어링(256630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-20,2289,2289,2278,2278,32763,14280.0,7000000.0
2019-02-21,2283,2283,2278,2284,21968,14315.0,7000000.0
2019-02-22,2283,2289,2278,2289,3087,14350.0,7000000.0
2019-02-25,2289,2289,2272,2289,228,14350.0,7000000.0
2019-02-26,2295,2295,2289,2295,6483,14385.0,7000000.0
2019-02-27,2295,2295,2272,2295,55740,14385.0,7000000.0
2019-02-28,0,0,0,2295,0,14385.0,7000000.0
2019-03-04,0,0,0,2295,0,,
2019-03-05,0,0,0,2295,0,,
2019-03-06,0,0,0,2295,0,,
2019-03-07,0,0,0,2295,0,,
2019-03-08,0,0,0,2295,0,,
2019-03-11,0,0,0,2295,0,,
2019-03-12,0,0,0,2295,0,,
2019-03-13,0,0,0,2295,0,,
2019-03-14,0,0,0,2295,0,,
2019-03-15,0,0,0,2295,0,,
2019-03-18,0,0,0,2295,0,,
2019-03-19,0,0,0,2295,0,,
2019-03-20,0,0,0,2295,0,,
2019-03-21,0,0,0,2295,0,,
2019-03-22,0,0,0,2295,0,,
2019-03-25,0,0,0,2295,0,,
2019-03-26,0,0,0,2295,0,,
2019-03-27,0,0,0,2295,0,,
2019-03-28,0,0,0,2295,0,,
2019-03-29,0,0,0,2295,0,,
2019-04-01,0,0,0,2295,0,,
2019-04-02,0,0,0,2295,0,,
2019-04-03,0,0,0,2295,0,,
2019-04-04,0,0,0,2295,0,,
2019-04-05,0,0,0,2295,0,,
2019-04-08,0,0,0,2295,0,,
2019-04-09,0,0,0,2295,0,,
2019-04-10,0,0,0,2295,0,,
2019-04-11,0,0,0,2295,0,,
2019-04-12,2295,2980,2110,2980,7350524,20860.0,7000000.0
2019-04-15,3160,3350,2865,2940,5585136,20580.0,7000000.0
2019-04-16,2790,2935,2590,2720,2572433,19040.0,7000000.0
2019-04-17,2790,2845,2515,2515,1999063,17605.0,7000000.0
2019-04-18,2485,2585,2470,2485,1031710,17395.0,7000000.0
2019-04-19,2475,2855,2455,2575,3654123,18025.0,7000000.0
2019-04-22,2600,2600,2500,2510,577621,17570.0,7000000.0
2019-04-23,2525,2855,2500,2645,3797151,18515.0,7000000.0
2019-04-24,2695,2705,2580,2590,659399,18130.0,7000000.0
2019-04-25,2585,2765,2550,2655,1123967,18585.0,7000000.0
2019-04-26,2635,2675,2525,2560,548824,17920.0,7000000.0
2019-04-29,2545,2640,2510,2555,336535,17885.0,7000000.0
2019-04-30,2535,2580,2450,2495,355609,17465.0,7000000.0
2019-05-02,2515,2615,2470,2580,365743,18060.0,7000000.0
2019-05-03,2575,2690,2525,2655,610127,18585.0,7000000.0
2019-05-07,2590,2620,2520,2585,249081,18095.0,7000000.0
2019-05-08,2550,2795,2550,2640,640603,18480.0,7000000.0
2019-05-09,2670,2670,2510,2540,284250,17780.0,7000000.0
2019-05-10,2545,2720,2535,2605,529163,18235.0,7000000.0
2019-05-13,2580,2650,2545,2550,236383,17850.0,7000000.0
2019-05-14,2535,2770,2485,2545,1163597,17815.0,7000000.0
2019-05-15,2575,2585,2530,2540,158010,17780.0,7000000.0
2019-05-16,2550,2575,2500,2500,203552,17500.0,7000000.0
2019-05-17,2505,2585,2500,2530,176853,17710.0,7000000.0
2019-05-20,2530,2560,2450,2500,212559,17500.0,7000000.0
2019-05-21,2500,2530,2410,2430,163239,17010.0,7000000.0
2019-05-22,2430,2630,2350,2450,317305,17150.0,7000000.0
2019-05-23,2450,2460,2405,2440,109818,17080.0,7000000.0
2019-05-24,2430,2600,2400,2590,796236,18130.0,7000000.0
2019-05-27,2740,2995,2530,2590,6368877,18130.0,7000000.0
2019-05-28,2595,2955,2510,2635,5170511,18445.0,7000000.0
2019-05-29,2605,2640,2445,2485,1041575,17395.0,7000000.0
2019-05-30,2495,2580,2470,2545,294516,17815.0,7000000.0
2019-05-31,2525,2650,2525,2560,351420,17920.0,7000000.0
2019-06-03,2540,2600,2485,2520,467126,17640.0,7000000.0
2019-06-04,2510,2550,2455,2485,216440,17395.0,7000000.0
2019-06-05,2485,2530,2450,2450,159338,17150.0,7000000.0
2019-06-07,2475,2565,2440,2530,202685,17710.0,7000000.0
2019-06-10,2545,2560,2495,2500,172232,17500.0,7000000.0
2019-06-11,2525,2610,2510,2580,357348,18060.0,7000000.0
2019-06-12,2600,2600,2535,2560,170015,17920.0,7000000.0
2019-06-13,2600,2800,2560,2635,1099670,18445.0,7000000.0
2019-06-14,2665,3425,2665,3425,11560130,23975.0,7000000.0
2019-06-17,3495,3555,3150,3220,4968116,22540.0,7000000.0
2019-06-18,3115,3325,2950,3270,2469114,22890.0,7000000.0
2019-06-19,3190,4100,3130,3475,11847437,24325.0,7000000.0
2019-06-20,3400,3640,3375,3460,1959177,24220.0,7000000.0
2019-06-21,3400,3720,3290,3440,1971473,24080.0,7000000.0
2019-06-24,3440,3515,3330,3435,693375,24045.0,7000000.0
2019-06-25,3400,3695,3305,3500,970468,24500.0,7000000.0
2019-06-26,3520,3860,3430,3550,1594872,24850.0,7000000.0
2019-06-27,3565,3750,3500,3590,1103325,25130.0,7000000.0
2019-06-28,3595,3840,3555,3675,1261787,25725.0,7000000.0
2019-07-01,3635,3790,3535,3600,668139,25200.0,7000000.0
2019-07-02,3600,3830,3520,3640,972164,25480.0,7000000.0
2019-07-03,3610,3735,3585,3605,385796,25235.0,7000000.0
2019-07-04,3630,3690,3560,3560,393462,24920.0,7000000.0
2019-07-05,3585,3610,3410,3550,545039,24850.0,7000000.0
2019-07-08,3535,3590,3420,3455,364149,24185.0,7000000.0
2019-07-09,3515,3535,3165,3350,497347,23450.0,7000000.0
2019-07-10,3330,3425,3305,3380,377268,23660.0,7000000.0
2019-07-11,3340,3500,3305,3440,546358,24080.0,7000000.0
2019-07-12,3420,3750,3420,3500,1338117,24500.0,7000000.0
2019-07-15,3525,3600,3210,3210,760214,22470.0,7000000.0
2019-07-16,3200,3230,2780,2900,2010047,155150.0,53500000.0
2019-07-17,2910,2910,2700,2825,937090,151138.0,53500000.0
2019-07-18,2830,3620,2805,3285,14386180,175748.0,53500000.0
2019-07-19,3205,3685,3100,3165,7258647,169328.0,53500000.0
2019-07-22,3165,3300,2960,3020,1947007,161570.0,53500000.0
2019-07-23,3080,3280,3020,3100,2111973,165850.0,53500000.0
2019-07-24,3105,3260,3080,3150,1633260,168525.0,53500000.0
2019-07-25,3145,3220,3015,3065,871538,163978.0,53500000.0
2019-07-26,3020,3035,2800,2900,1086601,155150.0,53500000.0
2019-07-29,2900,2920,2735,2760,579757,147660.0,53500000.0
2019-07-30,2790,2850,2720,2750,449930,147125.0,53500000.0
2019-07-31,2750,2805,2645,2735,546652,146322.0,53500000.0
2019-08-01,2735,2800,2620,2635,305849,140972.0,53500000.0
2019-08-02,2635,2655,2530,2595,252185,138832.0,53500000.0
2019-08-05,2595,2620,2175,2255,668378,120642.0,53500000.0
2019-08-06,2140,2320,2030,2050,619370,109675.0,53500000.0
2019-08-07,2075,2240,2075,2145,266525,114758.0,53500000.0
2019-08-08,2175,2500,2175,2350,851498,125725.0,53500000.0
2019-08-09,2370,2470,2305,2425,246310,129738.0,53500000.0
2019-08-12,2425,2740,2350,2585,995316,138298.0,53500000.0
2019-08-13,2585,2600,2420,2455,392100,131342.0,53500000.0
2019-08-14,2515,2515,2330,2380,245945,127330.0,53500000.0
2019-08-16,2310,2360,2260,2310,306012,123849.0,53614187.0
2019-08-19,2310,2390,2255,2270,165516,121704.0,53614187.0
2019-08-20,2300,2370,2270,2345,148734,125725.0,53614187.0
2019-08-21,2360,2365,2310,2350,123977,125993.0,53614187.0
2019-08-22,2355,2425,2295,2295,114543,123045.0,53614187.0
2019-08-23,2270,2330,2240,2265,129049,121436.0,53614187.0
2019-08-26,2200,2240,2120,2140,223217,114734.0,53614187.0
2019-08-27,2215,2220,2115,2150,82917,115271.0,53614187.0
2019-08-28,2125,2215,2125,2200,99680,117951.0,53614187.0
2019-08-29,2200,2220,2135,2180,94815,116879.0,53614187.0
2019-08-30,2210,2220,2145,2180,103368,116879.0,53614187.0
2019-09-02,2160,2225,2160,2220,105666,119023.0,53614187.0
2019-09-03,2190,2480,2190,2340,692007,125457.0,53614187.0
2019-09-04,2350,2355,2295,2325,99115,124653.0,53614187.0
2019-09-05,2325,2325,2280,2290,116777,122776.0,53614187.0
2019-09-06,2295,2310,2245,2290,106822,122776.0,53614187.0
2019-09-09,2255,2295,2245,2245,87877,120364.0,53614187.0
2019-09-10,2250,2285,2200,2200,98764,117951.0,53614187.0
2019-09-11,2225,2235,2195,2200,40528,117951.0,53614187.0
2019-09-16,2185,2230,2180,2215,61594,118755.0,53614187.0
2019-09-17,2240,2240,2150,2205,91705,118219.0,53614187.0
2019-09-18,2200,2205,2170,2190,110897,117415.0,53614187.0
2019-09-19,2185,2400,2185,2330,615088,124921.0,53614187.0
2019-09-20,2325,2325,2255,2275,243122,121972.0,53614187.0
2019-09-23,2285,2400,2285,2365,312359,126798.0,53614187.0
2019-09-24,2355,2370,2320,2340,145564,125457.0,53614187.0
2019-09-25,2350,2355,2255,2270,124367,121704.0,53614187.0
2019-09-26,2270,2360,2260,2345,178256,125725.0,53614187.0
2019-09-27,2360,2360,2255,2300,112832,123313.0,53614187.0
2019-09-30,2315,2330,2260,2295,150217,123045.0,53614187.0
2019-10-01,2295,2300,2225,2255,115182,120900.0,53614187.0
2019-10-02,2255,2265,2100,2135,282066,114466.0,53614187.0
2019-10-04,2140,2165,2050,2105,176478,112858.0,53614187.0
2019-10-07,2130,2150,2030,2100,210033,112590.0,53614187.0
