파수닷컴(150900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-06,10700,10700,10350,10400,18750,83998.0,8076695.0
2015-07-07,10600,10600,10200,10350,11631,83594.0,8076695.0
2015-07-08,10300,10800,10300,10400,31725,83998.0,8076695.0
2015-07-09,10150,10450,10000,10450,31175,84401.0,8076695.0
2015-07-10,10300,10500,10200,10350,12889,83594.0,8076695.0
2015-07-13,10650,11150,10650,10950,91105,88440.0,8076695.0
2015-07-14,10950,10950,10750,10850,28338,87632.0,8076695.0
2015-07-15,10950,11050,10750,10900,21141,88036.0,8076695.0
2015-07-16,10900,11050,10750,11000,27890,88844.0,8076695.0
2015-07-17,11000,11800,10900,11400,137347,92074.0,8076695.0
2015-07-20,11550,11600,11050,11100,37240,89651.0,8076695.0
2015-07-21,11200,11350,11100,11200,17062,90459.0,8076695.0
2015-07-22,11200,11800,11200,11300,51955,91267.0,8076695.0
2015-07-23,11300,11400,10750,10850,39064,87632.0,8076695.0
2015-07-24,10850,10900,10650,10900,12371,88036.0,8076695.0
2015-07-27,10800,10800,9960,10050,46103,81171.0,8076695.0
2015-07-28,10300,10300,9930,10100,31622,81575.0,8076695.0
2015-07-29,10050,10350,9960,10100,28296,81575.0,8076695.0
2015-07-30,9850,10150,9700,9740,36115,78667.0,8076695.0
2015-07-31,9700,9890,9700,9890,7924,79879.0,8076695.0
2015-08-03,9850,10100,9780,9780,23568,78990.0,8076695.0
2015-08-04,9780,9970,9780,9840,7905,79475.0,8076695.0
2015-08-05,9840,10100,9840,10100,12047,81575.0,8076695.0
2015-08-06,10200,10700,10200,10300,16251,83190.0,8076695.0
2015-08-07,10300,10350,10000,10050,27101,81171.0,8076695.0
2015-08-10,10050,10250,9990,10050,8001,81171.0,8076695.0
2015-08-11,10050,10250,9750,9910,9822,80040.0,8076695.0
2015-08-12,9910,9970,9740,9830,10195,79394.0,8076695.0
2015-08-13,9830,10000,9820,9990,3187,80686.0,8076695.0
2015-08-17,9900,9980,9500,9500,20006,76729.0,8076695.0
2015-08-18,9420,9820,9400,9820,29109,79313.0,8076695.0
2015-08-19,9310,9820,9000,9250,17517,74709.0,8076695.0
2015-08-20,8610,9180,8600,8650,21584,69863.0,8076695.0
2015-08-21,8120,8610,8080,8210,35730,66310.0,8076695.0
2015-08-24,7780,8220,7780,8150,16228,65825.0,8076695.0
2015-08-25,8160,8630,8160,8630,16618,69702.0,8076695.0
2015-08-26,8990,9000,8760,8900,16673,71883.0,8076695.0
2015-08-27,8810,8990,8810,8950,9966,72286.0,8076695.0
2015-08-28,9100,9290,8910,9100,8141,73498.0,8076695.0
2015-08-31,9050,9380,8850,9090,6395,73417.0,8076695.0
2015-09-01,9020,9140,8870,8890,8226,71802.0,8076695.0
2015-09-02,9290,9690,8650,9040,19702,73013.0,8076695.0
2015-09-03,9040,9360,8900,9040,12649,73013.0,8076695.0
2015-09-04,9200,9200,8610,8850,3850,71479.0,8076695.0
2015-09-07,8610,8930,8610,8680,3710,70106.0,8076695.0
2015-09-08,8940,8940,8350,8370,12588,67602.0,8076695.0
2015-09-09,8500,8780,8360,8690,15716,70186.0,8076695.0
2015-09-10,8520,8940,8340,8600,12780,69460.0,8076695.0
2015-09-11,8670,8870,8500,8680,7593,70106.0,8076695.0
2015-09-14,8530,8880,8500,8500,5452,68652.0,8076695.0
2015-09-15,8730,8730,8450,8630,4105,69702.0,8076695.0
2015-09-16,8550,8970,8530,8800,5077,71075.0,8076695.0
2015-09-17,8950,9290,8810,9160,10418,73983.0,8076695.0
2015-09-18,9300,9300,8740,9200,4396,74306.0,8076695.0
2015-09-21,9190,9360,9020,9300,8865,75113.0,8076695.0
2015-09-22,9440,9800,9230,9280,39003,74952.0,8076695.0
2015-09-23,9210,9420,9050,9190,6780,74225.0,8076695.0
2015-09-24,9110,9320,8950,9070,11143,73256.0,8076695.0
2015-09-25,9130,9190,8840,9130,8661,73740.0,8076695.0
2015-09-30,8830,9140,8830,9080,3655,73336.0,8076695.0
2015-10-01,8980,9190,8910,9040,6143,73013.0,8076695.0
2015-10-02,9040,9300,8990,9170,9607,74063.0,8076695.0
2015-10-05,9170,9280,9030,9160,6702,73983.0,8076695.0
2015-10-06,9160,9280,9030,9130,4943,73740.0,8076695.0
2015-10-07,9260,9260,9020,9060,5339,73175.0,8076695.0
2015-10-08,9060,9140,9020,9020,3312,72852.0,8076695.0
2015-10-12,9190,9200,8850,9020,11712,72852.0,8076695.0
2015-10-13,9060,9110,8930,9040,4167,73013.0,8076695.0
2015-10-14,9070,9190,8930,9190,7893,74225.0,8076695.0
2015-10-15,9200,9220,9120,9130,3149,73740.0,8076695.0
2015-10-16,9020,9200,8800,9140,7375,73821.0,8076695.0
2015-10-19,9390,9390,8900,9170,16508,74063.0,8076695.0
2015-10-20,9170,9250,9090,9180,2965,74144.0,8076695.0
2015-10-21,9250,9250,9070,9140,15199,73821.0,8076695.0
2015-10-22,9140,9230,8960,9000,3407,72690.0,8076695.0
2015-10-23,9150,9160,8900,9030,3308,72933.0,8076695.0
2015-10-26,9030,9040,8640,9030,4007,72933.0,8076695.0
2015-10-27,9060,9070,8830,8950,5051,72286.0,8076695.0
2015-10-28,8950,8950,8810,8910,2840,71963.0,8076695.0
2015-10-29,9100,9100,8730,8840,4093,71398.0,8076695.0
2015-10-30,8840,9080,8620,8830,12833,71317.0,8076695.0
2015-11-02,9000,9000,8520,8520,8387,68813.0,8076695.0
2015-11-03,8520,8690,8150,8410,8614,67925.0,8076695.0
2015-11-04,8410,8410,8180,8230,11080,66471.0,8076695.0
2015-11-05,8230,8310,8120,8250,7580,66633.0,8076695.0
2015-11-06,8340,8490,8220,8370,12457,67602.0,8076695.0
2015-11-09,8450,8500,8380,8440,1356,68167.0,8076695.0
2015-11-10,8080,8440,8080,8390,2743,67763.0,8076695.0
2015-11-11,8150,8400,8150,8360,2585,67521.0,8076695.0
2015-11-12,8360,8440,8150,8360,3766,67521.0,8076695.0
2015-11-13,8200,8400,8130,8250,8028,66633.0,8076695.0
2015-11-16,8110,8250,8060,8240,9803,66552.0,8076695.0
2015-11-17,8050,8260,8050,8080,4665,65260.0,8076695.0
2015-11-18,8080,8350,8080,8190,1620,66148.0,8076695.0
2015-11-19,8070,8180,7870,7870,22258,63564.0,8076695.0
2015-11-20,7900,8120,7830,8100,4419,65421.0,8076695.0
2015-11-23,7900,8140,7870,7950,7755,64210.0,8076695.0
2015-11-24,7790,7950,7710,7920,2775,63967.0,8076695.0
2015-11-25,7920,8000,7720,7720,11418,62352.0,8076695.0
2015-11-26,7720,7800,7670,7700,8379,62191.0,8076695.0
2015-11-27,7700,7780,7700,7780,20336,62837.0,8076695.0
2015-11-30,7930,7930,7550,7760,11526,62675.0,8076695.0
2015-12-01,7760,7800,7560,7580,6976,61221.0,8076695.0
2015-12-02,7580,9850,7550,9850,719594,79555.0,8076695.0
2015-12-03,10400,11900,8900,9010,1673858,72771.0,8076695.0
2015-12-04,9190,9580,8470,8610,508238,69540.0,8076695.0
2015-12-07,8790,8800,8400,8520,156926,68813.0,8076695.0
2015-12-08,8560,10450,8540,9190,1429197,74225.0,8076695.0
2015-12-09,9060,9300,8600,8680,151249,70106.0,8076695.0
2015-12-10,8610,9030,8500,8780,119851,70913.0,8076695.0
2015-12-11,8510,8730,8430,8600,81614,69460.0,8076695.0
2015-12-14,8360,8710,8330,8330,48591,67279.0,8076695.0
2015-12-15,8200,8290,7570,7800,139941,62998.0,8076695.0
2015-12-16,7800,7950,7750,7800,38358,62998.0,8076695.0
2015-12-17,7880,8150,7780,7830,73066,63241.0,8076695.0
2015-12-18,7610,7940,7610,7800,43152,62998.0,8076695.0
2015-12-21,7800,8320,7770,8020,70429,64775.0,8076695.0
2015-12-22,8020,8090,7900,7990,27385,64533.0,8076695.0
2015-12-23,8030,8070,7820,7950,32068,64210.0,8076695.0
2015-12-24,8100,8150,7850,7850,24853,63402.0,8076695.0
2015-12-28,7780,7860,7640,7660,41406,61867.0,8076695.0
2015-12-29,7700,7990,7700,7970,17761,64371.0,8076695.0
2015-12-30,8050,8050,7810,7950,16407,64210.0,8076695.0
2016-01-04,7750,7900,7700,7710,29751,62271.0,8076695.0
2016-01-05,7770,7770,7550,7630,32006,61625.0,8076695.0
2016-01-06,7650,7780,7610,7780,32571,62837.0,8076695.0
2016-01-07,7750,7880,7510,7670,27284,61948.0,8076695.0
2016-01-08,7630,7750,7450,7690,23760,62110.0,8076695.0
2016-01-11,7630,7700,7560,7590,21918,61302.0,8076695.0
2016-01-12,7580,7690,7510,7520,9895,60737.0,8076695.0
2016-01-13,7820,7820,7500,7500,13812,60575.0,8076695.0
2016-01-14,7460,7530,7180,7180,29015,57991.0,8076695.0
2016-01-15,7250,7350,7070,7170,16443,57910.0,8076695.0
2016-01-18,7010,7290,6960,7060,10994,57021.0,8076695.0
2016-01-19,7200,7230,6800,6830,22910,55164.0,8076695.0
2016-01-20,7000,7000,6300,6370,39790,51449.0,8076695.0
2016-01-21,6200,7200,6020,6400,111205,51691.0,8076695.0
2016-01-22,6600,6740,6400,6680,18845,53952.0,8076695.0
2016-01-25,6760,7090,6710,6960,30920,56214.0,8076695.0
2016-01-26,6900,6970,6740,6960,17102,56214.0,8076695.0
2016-01-27,6920,7100,6920,7000,7523,56537.0,8076695.0
2016-01-28,7000,7060,6810,6900,6933,55729.0,8076695.0
2016-01-29,6900,6990,6750,6900,15603,55729.0,8076695.0
2016-02-01,6800,6950,6800,6900,9289,55729.0,8076695.0
2016-02-02,6910,6950,6640,6730,24297,54356.0,8076695.0
2016-02-03,6670,6860,6670,6750,6124,54518.0,8076695.0
2016-02-04,6700,6840,6700,6780,14008,54760.0,8076695.0
2016-02-05,6780,6960,6780,6960,7895,56214.0,8076695.0
2016-02-11,6800,6940,6600,6710,12265,54195.0,8076695.0
2016-02-12,6410,6920,6390,6430,20786,51933.0,8076695.0
2016-02-15,6400,6760,6370,6630,17312,53548.0,8076695.0
2016-02-16,6630,6790,6630,6750,8530,54518.0,8076695.0
2016-02-17,6860,6860,6600,6650,8238,53710.0,8076695.0
2016-02-18,6920,6920,6240,6500,19490,52499.0,8076695.0
2016-02-19,6590,6590,6400,6500,9362,52499.0,8076695.0
2016-02-22,6640,6640,6350,6500,18704,52499.0,8076695.0
2016-02-23,6500,6700,6430,6510,6065,52579.0,8076695.0
2016-02-24,6480,6610,6330,6500,7555,52499.0,8076695.0
2016-02-25,6500,6600,6430,6500,5904,52499.0,8076695.0
2016-02-26,6500,6580,6400,6510,1733,52579.0,8076695.0
2016-02-29,6510,6580,6480,6560,2406,52983.0,8076695.0
2016-03-02,6560,6660,6530,6650,8695,53710.0,8076695.0
2016-03-03,6650,8070,6650,7050,105426,56941.0,8076695.0
2016-03-04,7050,7050,6780,6860,18823,55406.0,8076695.0
2016-03-07,7010,7080,6900,7010,9617,56618.0,8076695.0
2016-03-08,8000,9110,7800,9110,2177290,73579.0,8076695.0
2016-03-09,10050,10100,8980,9130,2661085,73740.0,8076695.0
2016-03-10,9000,9210,8950,9110,489838,73579.0,8076695.0
2016-03-11,9220,9240,8700,8780,411298,70913.0,8076695.0
2016-03-14,8800,8980,8220,8270,265095,66794.0,8076695.0
2016-03-15,8250,8370,8180,8310,164959,67117.0,8076695.0
2016-03-16,8240,8330,7990,8030,162239,64856.0,8076695.0
2016-03-17,8040,8280,7950,8100,125426,65421.0,8076695.0
2016-03-18,8120,8300,8090,8220,143751,66390.0,8076695.0
2016-03-21,8130,8340,8130,8260,106315,66714.0,8076695.0
2016-03-22,8180,8350,8120,8240,97292,66552.0,8076695.0
2016-03-23,8280,8300,8150,8150,80221,65825.0,8076695.0
2016-03-24,8340,8750,8250,8250,533722,66633.0,8076695.0
2016-03-25,8270,8340,8000,8000,127952,64614.0,8076695.0
2016-03-28,8000,8060,7510,7520,119233,60737.0,8076695.0
2016-03-29,7530,7720,7530,7660,47416,61867.0,8076695.0
2016-03-30,7610,7750,7530,7610,40239,61464.0,8076695.0
2016-03-31,7580,7850,7490,7600,49603,61383.0,8076695.0
2016-04-01,7800,7890,7610,7730,73247,62433.0,8076695.0
2016-04-04,7740,7850,7540,7740,43632,62514.0,8076695.0
2016-04-05,7790,7790,7600,7660,22912,61867.0,8076695.0
2016-04-06,7580,7800,7580,7740,30858,62514.0,8076695.0
2016-04-07,7840,7890,7600,7670,47980,61948.0,8076695.0
2016-04-08,7670,7700,7530,7670,34416,61948.0,8076695.0
2016-04-11,7610,7800,7610,7800,45831,62998.0,8076695.0
2016-04-12,7810,7900,7700,7900,56601,63806.0,8076695.0
2016-04-14,7900,7900,7600,7700,35376,62191.0,8076695.0
2016-04-15,7700,8150,7600,7800,106846,62998.0,8076695.0
2016-04-18,7890,7900,7720,7840,36406,63321.0,8076695.0
2016-04-19,7950,7950,7800,7870,17948,63564.0,8076695.0
2016-04-20,8500,8850,7950,8000,351833,64614.0,8076695.0
2016-04-21,7980,7980,7730,7820,59701,63160.0,8076695.0
2016-04-22,7900,7900,7780,7780,22334,63101.0,8110695.0
2016-04-25,7780,7870,7720,7840,26629,63588.0,8110695.0
2016-04-26,7840,7840,7730,7760,19107,62939.0,8110695.0
2016-04-27,7730,7830,7640,7760,22637,62939.0,8110695.0
2016-04-28,7760,7810,7610,7680,21799,62290.0,8110695.0
2016-04-29,7680,7840,7610,7640,18825,61966.0,8110695.0
2016-05-02,7580,7660,7500,7570,20957,61398.0,8110695.0
2016-05-03,7500,7590,7440,7490,27216,60749.0,8110695.0
2016-05-04,7420,7630,7390,7460,22198,60506.0,8110695.0
2016-05-09,7410,7410,7100,7200,33766,58397.0,8110695.0
2016-05-10,7150,7240,7140,7200,8596,58397.0,8110695.0
2016-05-11,7210,7350,7150,7330,19768,59451.0,8110695.0
2016-05-12,7240,7600,7240,7410,19325,60100.0,8110695.0
2016-05-13,7490,7550,7300,7450,11687,60425.0,8110695.0
2016-05-16,7550,7550,7320,7320,8214,59370.0,8110695.0
2016-05-17,7100,7200,6800,7040,42308,57099.0,8110695.0
2016-05-18,6910,7150,6890,6960,20543,56450.0,8110695.0
2016-05-19,6960,7150,6810,6960,13937,56450.0,8110695.0
2016-05-20,6960,7030,6810,7000,16958,56775.0,8110695.0
2016-05-23,7080,7090,6850,6910,10703,56045.0,8110695.0
2016-05-24,6960,6960,6800,6820,10772,55315.0,8110695.0
2016-05-25,6800,7250,6800,6960,15518,56450.0,8110695.0
2016-05-26,6960,6960,6810,6820,9842,55315.0,8110695.0
2016-05-27,6870,7000,6700,6850,10838,55558.0,8110695.0
2016-05-30,6830,6890,6710,6780,13447,54991.0,8110695.0
2016-05-31,6560,6780,6560,6670,20801,54098.0,8110695.0
2016-06-01,6900,6900,6660,6800,10146,55153.0,8110695.0
2016-06-02,6860,6860,6720,6850,7402,55558.0,8110695.0
2016-06-03,6900,6900,6760,6790,10953,55072.0,8110695.0
2016-06-07,6780,6800,6680,6740,20496,54666.0,8110695.0
2016-06-08,6800,6810,6730,6730,9840,54585.0,8110695.0
2016-06-09,6830,6830,6690,6740,6823,54666.0,8110695.0
2016-06-10,6790,7190,6770,6990,34888,56694.0,8110695.0
2016-06-13,6990,7170,6860,7160,23117,58073.0,8110695.0
2016-06-14,7180,7250,7010,7010,20533,56856.0,8110695.0
2016-06-15,7160,7200,6980,6980,27555,56613.0,8110695.0
2016-06-16,6980,7200,6870,7000,20229,56775.0,8110695.0
2016-06-17,6790,7010,6790,6950,8613,56369.0,8110695.0
2016-06-20,7080,7080,6890,6920,10710,56126.0,8110695.0
2016-06-21,6900,7160,6900,6930,12117,56207.0,8110695.0
2016-06-22,6990,7130,6900,7030,10714,57018.0,8110695.0
2016-06-23,7030,7030,6910,6960,7833,56450.0,8110695.0
2016-06-24,6990,7180,6500,6610,39612,53612.0,8110695.0
2016-06-27,6060,6570,6060,6490,31928,52638.0,8110695.0
2016-06-28,6470,6600,6150,6460,10228,52602.0,8142695.0
2016-06-29,6650,6650,6460,6530,4605,53172.0,8142695.0
2016-06-30,6540,6750,6540,6700,6583,54556.0,8142695.0
2016-07-01,6700,7260,6700,7120,31032,57976.0,8142695.0
2016-07-04,6900,7120,6900,7060,6658,57487.0,8142695.0
2016-07-05,7060,7200,7010,7120,5984,57976.0,8142695.0
2016-07-06,7100,7190,6880,7110,9671,57895.0,8142695.0
2016-07-07,7140,7150,7000,7100,8094,57813.0,8142695.0
2016-07-08,7150,7180,7000,7040,7436,57325.0,8142695.0
2016-07-11,7010,7100,6950,7010,5397,57080.0,8142695.0
2016-07-12,6900,7250,6900,7070,14620,57569.0,8142695.0
2016-07-13,6930,7100,6930,7100,2433,57813.0,8142695.0
2016-07-14,7010,7200,7010,7100,9844,57813.0,8142695.0
2016-07-15,7120,7160,7000,7060,8354,57487.0,8142695.0
2016-07-18,7140,7140,6980,7070,7205,57569.0,8142695.0
2016-07-19,7050,7100,7000,7000,6282,56999.0,8142695.0
2016-07-20,6930,7000,6920,6990,5444,56917.0,8142695.0
2016-07-21,6900,6990,6880,6930,11131,56429.0,8142695.0
2016-07-22,6980,6980,6880,6920,5943,56347.0,8142695.0
2016-07-25,6920,6920,6780,6840,11610,55696.0,8142695.0
2016-07-26,6840,8420,6840,7000,1072174,56999.0,8142695.0
2016-07-27,7140,7170,7010,7060,63314,57487.0,8142695.0
2016-07-28,7110,7170,6960,7120,92092,57976.0,8142695.0
2016-07-29,7450,8340,7170,7190,640623,58546.0,8142695.0
2016-08-01,7240,7390,7100,7220,72745,58790.0,8142695.0
2016-08-02,7450,7450,7190,7280,82541,59279.0,8142695.0
2016-08-03,7450,8270,7390,7560,747030,61559.0,8142695.0
2016-08-04,7560,7720,7450,7550,155195,61477.0,8142695.0
2016-08-05,7540,7700,7440,7620,73840,62047.0,8142695.0
2016-08-08,7630,7900,7440,7560,79017,61559.0,8142695.0
2016-08-09,7510,7800,7360,7410,55193,60337.0,8142695.0
2016-08-10,7430,7440,7200,7420,94965,60419.0,8142695.0
2016-08-11,8010,8240,7510,7510,374116,61152.0,8142695.0
2016-08-12,7540,7550,7350,7550,36266,61477.0,8142695.0
2016-08-16,7550,7550,7350,7440,36120,60582.0,8142695.0
2016-08-17,7350,7460,7270,7330,33965,59686.0,8142695.0
2016-08-18,7340,7480,7280,7480,45603,60907.0,8142695.0
2016-08-19,7540,7640,7440,7530,43216,61314.0,8142695.0
2016-08-22,7530,7950,7510,7950,269436,64734.0,8142695.0
2016-08-23,7960,7970,7730,7740,82667,63024.0,8142695.0
2016-08-24,7720,7870,7610,7710,46346,62780.0,8142695.0
2016-08-25,7730,8050,7690,7700,79641,62699.0,8142695.0
2016-08-26,7710,7780,7530,7610,32378,61966.0,8142695.0
2016-08-29,7610,7680,7280,7480,44296,60907.0,8142695.0
2016-08-30,7410,7570,7240,7270,53645,59197.0,8142695.0
2016-08-31,7270,7360,7020,7070,25210,57569.0,8142695.0
2016-09-01,7000,7320,7000,7170,40229,58383.0,8142695.0
2016-09-02,7120,7680,7120,7280,122564,59279.0,8142695.0
2016-09-05,7250,7400,7250,7280,9738,59279.0,8142695.0
2016-09-06,7280,7380,7230,7250,20223,59035.0,8142695.0
2016-09-07,7230,7350,7010,7040,30636,57325.0,8142695.0
2016-09-08,6880,7170,6770,6870,37772,55940.0,8142695.0
2016-09-09,6990,6990,6840,6880,12082,56022.0,8142695.0
2016-09-12,6720,6880,6680,6780,19231,55207.0,8142695.0
2016-09-13,6770,6930,6730,6810,18771,55452.0,8142695.0
2016-09-19,6830,6980,6730,6790,14950,55289.0,8142695.0
2016-09-20,6800,6800,6600,6720,20366,54719.0,8142695.0
2016-09-21,6720,6820,6650,6800,20550,55370.0,8142695.0
2016-09-22,6900,6900,6720,6810,16694,55452.0,8142695.0
2016-09-23,6890,6890,6750,6790,12603,55289.0,8142695.0
2016-09-26,6790,6850,6740,6770,8103,55126.0,8142695.0
2016-09-27,6710,6800,6690,6800,18647,55370.0,8142695.0
2016-09-28,6800,6940,6730,6730,16052,54800.0,8142695.0
2016-09-29,6750,6900,6750,6780,9731,55207.0,8142695.0
2016-09-30,6700,6840,6700,6750,5464,54963.0,8142695.0
2016-10-04,6750,6890,6720,6770,6899,55126.0,8142695.0
2016-10-05,6760,6890,6760,6850,11162,55777.0,8142695.0
2016-10-06,6860,6900,6780,6870,10674,55940.0,8142695.0
2016-10-07,6890,6890,6780,6850,9137,55777.0,8142695.0
2016-10-10,6850,6850,6700,6810,16615,55452.0,8142695.0
2016-10-11,6800,6980,6770,6790,7573,55289.0,8142695.0
2016-10-12,6790,6920,6680,6870,8716,55940.0,8142695.0
2016-10-13,6880,6910,6800,6840,26020,55696.0,8142695.0
2016-10-14,6850,7500,6830,7060,80037,57487.0,8142695.0
2016-10-17,7150,7150,6910,7060,20924,57487.0,8142695.0
2016-10-18,7060,7060,6920,7050,17183,57406.0,8142695.0
2016-10-19,7050,7070,6910,7000,22472,56999.0,8142695.0
2016-10-20,6920,7020,6910,6950,12010,56592.0,8142695.0
2016-10-21,6880,7070,6870,7010,8768,57080.0,8142695.0
2016-10-24,7190,7190,6950,6980,25085,56836.0,8142695.0
2016-10-25,6980,7170,6920,7170,16185,58383.0,8142695.0
2016-10-26,7100,7200,7000,7130,17852,58057.0,8142695.0
2016-10-27,7190,7190,6990,7030,11763,57243.0,8142695.0
2016-10-28,7080,7080,6890,6990,20028,56917.0,8142695.0
2016-10-31,6900,6990,6550,6700,32420,54556.0,8142695.0
2016-11-01,6670,6980,6670,6800,21885,55370.0,8142695.0
2016-11-02,6810,6950,6580,6610,13102,53823.0,8142695.0
2016-11-03,6320,6680,6320,6660,19633,54230.0,8142695.0
2016-11-04,6650,6780,6540,6760,8406,55045.0,8142695.0
2016-11-07,6700,6850,6700,6830,7615,55615.0,8142695.0
2016-11-08,6760,6850,6750,6850,6302,55777.0,8142695.0
2016-11-09,6900,6910,6250,6600,27115,53742.0,8142695.0
2016-11-10,6460,6940,6460,6930,13702,56429.0,8142695.0
2016-11-11,6920,6920,6800,6800,6187,55370.0,8142695.0
2016-11-14,6680,6930,6680,6900,10353,56185.0,8142695.0
2016-11-15,6830,6900,6650,6770,13383,55126.0,8142695.0
2016-11-16,6770,6850,6730,6730,8747,54800.0,8142695.0
2016-11-17,6790,6790,6600,6670,13354,54312.0,8142695.0
2016-11-18,6670,6670,6470,6600,12458,53742.0,8142695.0
2016-11-21,6600,6630,6440,6510,7928,53009.0,8142695.0
2016-11-22,6370,6530,6370,6500,7004,52928.0,8142695.0
2016-11-23,6500,6500,6400,6400,5004,52113.0,8142695.0
2016-11-24,6400,6600,6210,6410,21787,52195.0,8142695.0
2016-11-25,6280,6410,6280,6360,3306,51788.0,8142695.0
2016-11-28,6360,6400,6310,6400,2750,52113.0,8142695.0
2016-11-29,6400,6410,6290,6410,6915,52195.0,8142695.0
2016-11-30,6430,6440,6300,6390,2606,52032.0,8142695.0
2016-12-01,6390,6390,6100,6100,15892,49670.0,8142695.0
2016-12-02,6030,6350,6030,6270,8819,51055.0,8142695.0
2016-12-05,6160,6290,6120,6230,9703,50729.0,8142695.0
2016-12-06,6170,6820,6170,6280,58137,51136.0,8142695.0
2016-12-07,6290,6300,6200,6260,5365,50973.0,8142695.0
2016-12-08,5970,6270,5970,6260,13000,50973.0,8142695.0
2016-12-09,6250,6280,6190,6260,7034,50973.0,8142695.0
2016-12-12,6260,6260,6200,6260,2166,50973.0,8142695.0
2016-12-13,6250,6260,6190,6260,7749,50973.0,8142695.0
2016-12-14,6250,6260,6210,6260,2526,50973.0,8142695.0
2016-12-15,6260,6280,6210,6250,7789,50892.0,8142695.0
2016-12-16,6250,6340,6210,6340,8011,51625.0,8142695.0
2016-12-19,6330,6360,6280,6300,6991,51299.0,8142695.0
2016-12-20,6310,6340,6250,6250,9483,50892.0,8142695.0
2016-12-21,6250,6260,6130,6200,6244,50485.0,8142695.0
2016-12-22,6210,6210,6080,6100,9832,49670.0,8142695.0
2016-12-23,6100,6250,6100,6250,5256,50892.0,8142695.0
2016-12-26,6230,6260,6150,6220,4839,50648.0,8142695.0
2016-12-27,6210,6210,6090,6190,9042,50403.0,8142695.0
2016-12-28,6180,6180,6100,6170,5369,50240.0,8142695.0
2016-12-29,6150,6160,6080,6150,11765,50078.0,8142695.0
2017-01-02,6150,6150,5990,6040,5675,49182.0,8142695.0
2017-01-03,6040,6110,6000,6090,2972,49589.0,8142695.0
2017-01-04,6090,6120,6000,6080,4721,49508.0,8142695.0
2017-01-05,6080,6180,6040,6180,5182,50322.0,8142695.0
2017-01-06,6180,6330,6160,6270,4406,51055.0,8142695.0
2017-01-09,6280,6340,6240,6310,5556,51380.0,8142695.0
2017-01-10,6300,6300,6010,6240,5407,50810.0,8142695.0
2017-01-11,6530,6530,6200,6290,22391,51218.0,8142695.0
2017-01-12,6300,6350,6170,6240,8508,50810.0,8142695.0
2017-01-13,6240,6340,6170,6240,8738,50810.0,8142695.0
2017-01-16,6320,6340,6160,6190,5565,50403.0,8142695.0
2017-01-17,6120,6250,6120,6150,6727,50078.0,8142695.0
2017-01-18,6150,6230,6060,6060,6210,49345.0,8142695.0
2017-01-19,6070,6240,6050,6170,6172,50240.0,8142695.0
2017-01-20,6170,6170,6060,6070,3172,49426.0,8142695.0
2017-01-23,6010,6070,6000,6000,8180,48856.0,8142695.0
2017-01-24,5960,6030,5920,6030,7011,49100.0,8142695.0
2017-01-25,6030,6030,5960,6000,2326,48856.0,8142695.0
2017-01-26,6000,6040,5940,6000,4408,48856.0,8142695.0
2017-01-31,5870,6110,5870,6030,4297,49100.0,8142695.0
2017-02-01,6020,6040,5950,5950,5445,48449.0,8142695.0
2017-02-02,5950,5950,5750,5790,16269,47146.0,8142695.0
2017-02-03,5790,5800,5670,5800,6903,47228.0,8142695.0
2017-02-06,5790,5790,5650,5720,2063,46576.0,8142695.0
2017-02-07,5720,5800,5670,5750,5653,46820.0,8142695.0
2017-02-08,5750,5800,5620,5650,4949,46006.0,8142695.0
2017-02-09,5640,5820,5600,5750,4389,46820.0,8142695.0
2017-02-10,5750,5820,5730,5820,3205,47390.0,8142695.0
2017-02-13,5750,6900,5750,6400,318798,52113.0,8142695.0
2017-02-14,6500,6790,6240,6340,130842,51625.0,8142695.0
2017-02-15,6280,6290,6110,6110,63030,49752.0,8142695.0
2017-02-16,5840,5850,5600,5600,89333,45599.0,8142695.0
2017-02-17,5600,5630,5500,5500,30830,44785.0,8142695.0
2017-02-20,5450,5570,5450,5500,12875,44785.0,8142695.0
2017-02-21,5680,5680,5440,5440,11480,44296.0,8142695.0
2017-02-22,5440,5550,5390,5400,17735,43971.0,8142695.0
2017-02-23,5400,5470,5390,5450,14673,44378.0,8142695.0
2017-02-24,5460,5470,5370,5420,7506,44133.0,8142695.0
2017-02-27,5430,5450,5370,5420,11795,44133.0,8142695.0
2017-02-28,5390,5430,5320,5370,8141,43726.0,8142695.0
2017-03-02,5310,5390,5300,5350,11537,43563.0,8142695.0
2017-03-03,5300,5350,5210,5260,7655,42831.0,8142695.0
2017-03-06,5250,5250,5100,5210,7619,42423.0,8142695.0
2017-03-07,5210,5300,5210,5260,5455,42831.0,8142695.0
2017-03-08,5260,5320,5240,5310,4461,43238.0,8142695.0
2017-03-09,5380,5380,5280,5310,1485,43238.0,8142695.0
2017-03-10,5240,5310,5200,5310,3208,43238.0,8142695.0
2017-03-13,5300,5300,5180,5220,8867,42505.0,8142695.0
2017-03-14,5220,5350,5170,5200,11369,42342.0,8142695.0
2017-03-15,5190,5240,5120,5190,14933,42261.0,8142695.0
2017-03-16,5190,5340,5180,5290,16735,43075.0,8142695.0
2017-03-17,5300,5340,5210,5280,10659,42993.0,8142695.0
2017-03-20,5300,5300,5200,5250,5093,42749.0,8142695.0
