자이글(234920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-12,6590,6740,6500,6680,61377,90386.0,13530910.0
2018-11-13,6550,6730,6490,6670,35997,90251.0,13530910.0
2018-11-14,6670,6700,6590,6630,26719,89710.0,13530910.0
2018-11-15,6630,6640,6500,6630,30417,89710.0,13530910.0
2018-11-16,6670,6780,6660,6760,60898,91469.0,13530910.0
2018-11-19,6770,6770,6580,6670,27440,90251.0,13530910.0
2018-11-20,6590,6650,6430,6430,31411,87004.0,13530910.0
2018-11-21,6480,6540,6400,6430,15214,87004.0,13530910.0
2018-11-22,6370,6520,6230,6340,30586,85786.0,13530910.0
2018-11-23,6240,6390,6210,6300,13771,85245.0,13530910.0
2018-11-26,6300,6300,6150,6160,17523,83350.0,13530910.0
2018-11-27,6190,6290,6080,6130,32955,82944.0,13530910.0
2018-11-28,6200,6250,5930,6020,49782,81456.0,13530910.0
2018-11-29,6020,6460,6020,6250,43265,84568.0,13530910.0
2018-11-30,6300,6470,6100,6410,32032,86733.0,13530910.0
2018-12-03,6450,6650,6410,6560,40661,88763.0,13530910.0
2018-12-04,6530,6600,6410,6580,19069,89033.0,13530910.0
2018-12-05,6590,6590,6300,6420,22959,86868.0,13530910.0
2018-12-06,6420,6560,6280,6410,12085,86733.0,13530910.0
2018-12-07,6300,7040,6300,6900,254212,93363.0,13530910.0
2018-12-10,6900,7500,6860,7110,436432,96205.0,13530910.0
2018-12-11,7210,7470,7020,7300,202028,98776.0,13530910.0
2018-12-12,7400,7420,7260,7360,113117,99587.0,13530910.0
2018-12-13,7360,7420,7140,7420,52750,100399.0,13530910.0
2018-12-14,7460,7460,7070,7170,95056,97017.0,13530910.0
2018-12-17,7070,7100,6710,7020,112401,94987.0,13530910.0
2018-12-18,6990,6990,6670,6830,53216,92416.0,13530910.0
2018-12-19,6790,7270,6790,7230,65289,97828.0,13530910.0
2018-12-20,7230,7290,7020,7140,27870,96611.0,13530910.0
2018-12-21,7200,7280,7020,7100,34304,96069.0,13530910.0
2018-12-24,7100,7800,7100,7800,496943,105541.0,13530910.0
2018-12-26,7850,8200,7640,7840,395461,106082.0,13530910.0
2018-12-27,7840,8150,7770,8110,162963,109736.0,13530910.0
2018-12-28,8150,8790,8070,8780,402479,118801.0,13530910.0
2019-01-02,8800,8830,8440,8470,231445,114607.0,13530910.0
2019-01-03,8430,8810,8400,8710,135636,117854.0,13530910.0
2019-01-04,8600,8860,8530,8850,125498,119749.0,13530910.0
2019-01-07,8860,9040,8700,9000,126395,121778.0,13530910.0
2019-01-08,8920,9000,8830,8900,65028,120425.0,13530910.0
2019-01-09,8900,9030,8810,8890,44919,120290.0,13530910.0
2019-01-10,8970,9440,8810,9100,156055,123131.0,13530910.0
2019-01-11,9250,9780,9160,9760,168473,132062.0,13530910.0
2019-01-14,9760,10500,9700,10050,254812,135986.0,13530910.0
2019-01-15,10200,10250,9940,10050,94631,135986.0,13530910.0
2019-01-16,10000,10450,9960,10350,93702,140045.0,13530910.0
2019-01-17,10350,10700,10000,10350,119369,140045.0,13530910.0
2019-01-18,10000,10350,9870,9920,111716,134227.0,13530910.0
2019-01-21,10000,10200,9800,10100,71222,136662.0,13530910.0
2019-01-22,10000,10100,9970,10000,38770,135309.0,13530910.0
2019-01-23,10050,10500,9970,9980,128730,135038.0,13530910.0
2019-01-24,9980,10250,9970,10000,89952,135309.0,13530910.0
2019-01-25,9990,10100,9820,10000,70237,135309.0,13530910.0
2019-01-28,10300,10300,9900,10100,58409,136662.0,13530910.0
2019-01-29,10100,10200,9870,9980,67779,135038.0,13530910.0
2019-01-30,9980,9980,9700,9770,75366,132197.0,13530910.0
2019-01-31,9880,10700,9880,10450,317984,141398.0,13530910.0
2019-02-01,10450,10700,10250,10550,69158,142751.0,13530910.0
2019-02-07,10550,10800,10450,10700,86361,144781.0,13530910.0
2019-02-08,10700,10800,10450,10550,68319,142751.0,13530910.0
2019-02-11,10550,11000,10550,11000,88252,148840.0,13530910.0
2019-02-12,11000,11250,10450,10450,101189,141398.0,13530910.0
2019-02-13,10350,10600,10000,10450,92736,141398.0,13530910.0
2019-02-14,10750,10750,9990,10050,107153,135986.0,13530910.0
2019-02-15,10050,10300,9830,10300,99228,139368.0,13530910.0
2019-02-18,10350,10600,9960,10150,79395,137339.0,13530910.0
2019-02-19,10150,10250,9950,10200,58264,138015.0,13530910.0
2019-02-20,10100,10250,9920,9940,104716,134497.0,13530910.0
2019-02-21,10000,10250,9850,10150,89756,137339.0,13530910.0
2019-02-22,10050,10200,9890,9980,66983,135038.0,13530910.0
2019-02-25,9980,10000,9800,9880,63876,133685.0,13530910.0
2019-02-26,9880,10050,9300,10000,193448,135309.0,13530910.0
2019-02-27,10000,10800,9850,10750,160785,145457.0,13530910.0
2019-02-28,10850,11750,10500,11400,409029,154252.0,13530910.0
2019-03-04,11350,11550,11050,11350,215555,153576.0,13530910.0
2019-03-05,11350,11450,10750,11000,132047,148840.0,13530910.0
2019-03-06,11000,11300,10900,11050,112417,149517.0,13530910.0
2019-03-07,11050,11200,10450,10800,76584,146134.0,13530910.0
2019-03-08,10750,10800,10300,10750,89983,145457.0,13530910.0
2019-03-11,10750,10900,10550,10750,47254,145457.0,13530910.0
2019-03-12,10900,10900,10400,10450,44223,141398.0,13530910.0
2019-03-13,10550,10550,9720,10100,138508,136662.0,13530910.0
2019-03-14,10000,10100,9490,9650,104637,130573.0,13530910.0
2019-03-15,9530,9830,9300,9750,111513,131926.0,13530910.0
2019-03-18,9800,10150,9800,9840,103697,133144.0,13530910.0
2019-03-19,9870,10000,9600,9840,44861,133144.0,13530910.0
2019-03-20,9980,10250,9830,10100,73057,136662.0,13530910.0
2019-03-21,10300,10300,9910,9950,49584,134633.0,13530910.0
2019-03-22,9950,10100,9480,9570,84316,129491.0,13530910.0
2019-03-25,9340,10450,9000,10200,208984,138015.0,13530910.0
2019-03-26,10200,10500,10100,10100,95143,136662.0,13530910.0
2019-03-27,10300,10950,10100,10950,221354,148163.0,13530910.0
2019-03-28,11050,11150,10650,10850,178484,146810.0,13530910.0
2019-03-29,10800,11250,10800,11100,225083,150193.0,13530910.0
2019-04-01,11200,11450,11100,11200,258688,151546.0,13530910.0
2019-04-02,11200,11400,10500,11200,355256,151546.0,13530910.0
2019-04-03,11250,11500,10900,11200,374391,151546.0,13530910.0
2019-04-04,11250,12050,11200,11950,392300,161694.0,13530910.0
2019-04-05,11900,12600,11850,12300,250878,166430.0,13530910.0
2019-04-08,12450,12650,12200,12550,188221,169813.0,13530910.0
2019-04-09,12550,13150,12550,12850,238049,173872.0,13530910.0
2019-04-10,12850,13000,12300,12950,148047,175225.0,13530910.0
2019-04-11,12950,13100,12450,12800,134159,173196.0,13530910.0
2019-04-12,12900,13250,12700,13050,177985,176578.0,13530910.0
2019-04-15,13050,13050,12250,12800,341722,173196.0,13530910.0
2019-04-16,12850,13250,12700,12950,143146,175225.0,13530910.0
2019-04-17,12950,13050,12700,12750,198410,172519.0,13530910.0
2019-04-18,13000,13250,12700,13050,263884,176578.0,13530910.0
2019-04-19,12900,13100,12450,13000,217190,175902.0,13530910.0
2019-04-22,13150,13650,12900,12900,235946,174549.0,13530910.0
2019-04-23,12900,13000,12350,12400,175482,167783.0,13530910.0
2019-04-24,12550,12700,8700,8700,1689822,117719.0,13530910.0
2019-04-25,9050,9490,8430,8430,1199858,114066.0,13530910.0
2019-04-26,8250,8400,6980,7140,2545847,96611.0,13530910.0
2019-04-29,7550,7850,7350,7670,2290434,103782.0,13530910.0
2019-04-30,7750,8440,7670,8200,1491813,110953.0,13530910.0
2019-05-02,8270,8880,8270,8800,730025,119072.0,13530910.0
2019-05-03,8910,8910,8020,8590,573722,116231.0,13530910.0
2019-05-07,8440,8460,8100,8310,274262,112442.0,13530910.0
2019-05-08,8290,8400,8050,8360,183584,113118.0,13530910.0
2019-05-09,8360,8410,8050,8210,133982,111089.0,13530910.0
2019-05-10,8260,8260,7760,8220,143453,111224.0,13530910.0
2019-05-13,8290,8880,8230,8800,371465,119072.0,13530910.0
2019-05-14,8880,8960,8510,8790,191578,118937.0,13530910.0
2019-05-15,8790,8880,8200,8500,221487,115013.0,13530910.0
2019-05-16,8510,8630,8200,8360,87800,113118.0,13530910.0
2019-05-17,8360,8370,6730,7300,760678,98776.0,13530910.0
2019-05-20,7200,7750,7200,7630,253131,103241.0,13530910.0
2019-05-21,7640,8170,7510,8040,203186,108789.0,13530910.0
2019-05-22,8100,8140,7840,7840,109640,106082.0,13530910.0
2019-05-23,7840,7950,7400,7700,162864,104188.0,13530910.0
2019-05-24,7560,7660,6990,7660,295149,103647.0,13530910.0
2019-05-27,7650,7700,7270,7700,154955,104188.0,13530910.0
2019-05-28,7700,8030,7500,7700,159329,104188.0,13530910.0
2019-05-29,7500,7760,7310,7500,115548,101482.0,13530910.0
2019-05-30,7320,7460,7160,7310,100335,98911.0,13530910.0
2019-05-31,6970,7510,6970,7420,175944,100399.0,13530910.0
2019-06-03,7430,7500,7250,7350,79619,99452.0,13530910.0
2019-06-04,7260,7400,7230,7240,77650,97964.0,13530910.0
2019-06-05,7240,7250,6900,7050,193753,95393.0,13530910.0
2019-06-07,6980,7180,6940,7150,78531,96746.0,13530910.0
2019-06-10,7170,7400,7150,7260,65656,98234.0,13530910.0
2019-06-11,7240,8030,7240,7980,350967,107977.0,13530910.0
2019-06-12,7980,8530,7980,8480,426010,114742.0,13530910.0
2019-06-13,8260,8440,8130,8390,192426,113524.0,13530910.0
2019-06-14,8550,9150,8460,9120,524054,123402.0,13530910.0
2019-06-17,9080,9080,8400,8400,563197,113660.0,13530910.0
2019-06-18,8400,8480,8000,8390,257849,113524.0,13530910.0
2019-06-19,8480,9320,8400,9100,492556,123131.0,13530910.0
2019-06-20,9050,9650,8950,9330,438330,126243.0,13530910.0
2019-06-21,9330,9480,8700,8800,352740,119072.0,13530910.0
2019-06-24,8940,9400,8700,9250,290142,125161.0,13530910.0
2019-06-25,9080,9320,9030,9140,173017,123673.0,13530910.0
2019-06-26,9140,9200,8870,9000,138582,121778.0,13530910.0
2019-06-27,9000,9170,8760,8860,133779,119884.0,13530910.0
2019-06-28,8740,8860,8610,8750,116654,118395.0,13530910.0
2019-07-01,8730,8870,8630,8830,63675,119478.0,13530910.0
2019-07-02,8710,8870,8230,8690,217744,117584.0,13530910.0
2019-07-03,8800,8850,8430,8740,136808,118260.0,13530910.0
2019-07-04,8520,8790,8430,8730,120411,118125.0,13530910.0
2019-07-05,8800,8920,8560,8920,133840,120696.0,13530910.0
2019-07-08,8920,9790,8920,9270,681895,125432.0,13530910.0
2019-07-09,9270,9310,8580,9260,264923,125296.0,13530910.0
2019-07-10,9340,9450,8980,9410,166430,127326.0,13530910.0
2019-07-11,9500,9890,9350,9700,305667,131250.0,13530910.0
2019-07-12,9700,10150,9640,9700,249871,131250.0,13530910.0
2019-07-15,9900,9900,9100,9360,159350,126649.0,13530910.0
2019-07-16,9300,9430,9100,9340,87817,126379.0,13530910.0
2019-07-17,9260,9470,9170,9450,79835,127867.0,13530910.0
2019-07-18,9440,9520,9100,9490,136701,128408.0,13530910.0
2019-07-19,9280,9490,9280,9490,115285,128408.0,13530910.0
2019-07-22,9490,9550,9310,9480,123255,128273.0,13530910.0
2019-07-23,9530,9530,9230,9370,92550,126785.0,13530910.0
2019-07-24,9210,9410,8720,9080,156090,122861.0,13530910.0
2019-07-25,8840,9850,8840,9850,450150,133279.0,13530910.0
2019-07-26,9850,9940,9400,9550,215712,129220.0,13530910.0
2019-07-29,9500,9550,8710,9020,179799,122049.0,13530910.0
2019-07-30,8710,9120,8500,9080,260342,122861.0,13530910.0
2019-07-31,9080,9320,8760,8830,189006,119478.0,13530910.0
2019-08-01,8720,9170,8660,8880,49702,120154.0,13530910.0
2019-08-02,8880,8880,8550,8840,103271,119613.0,13530910.0
2019-08-05,9000,9290,8120,8490,240694,114877.0,13530910.0
2019-08-06,7760,8160,7170,8100,236234,109600.0,13530910.0
2019-08-07,7750,8190,7400,7570,236138,102429.0,13530910.0
2019-08-08,7530,9100,7490,8990,414038,121643.0,13530910.0
2019-08-09,9190,9500,8810,9230,411169,124890.0,13530910.0
2019-08-12,9070,9300,8890,9200,192807,124484.0,13530910.0
2019-08-13,9190,9460,8970,9380,179947,126920.0,13530910.0
2019-08-14,9500,9500,9250,9340,73339,126379.0,13530910.0
2019-08-16,9210,9340,8950,9110,118422,123267.0,13530910.0
2019-08-19,9190,9190,8890,8900,113946,120425.0,13530910.0
2019-08-20,9000,9150,8880,8950,60962,121102.0,13530910.0
2019-08-21,8900,9360,8900,9300,173079,125837.0,13530910.0
2019-08-22,9260,9400,9120,9200,87278,124484.0,13530910.0
2019-08-23,9140,9310,8830,8950,166807,121102.0,13530910.0
2019-08-26,8700,8800,8330,8490,88032,114877.0,13530910.0
2019-08-27,8480,9100,8350,8580,66119,116095.0,13530910.0
2019-08-28,8680,8680,8210,8570,44170,115960.0,13530910.0
2019-08-29,8570,8780,8340,8700,60113,117719.0,13530910.0
2019-08-30,8700,8930,8640,8930,59664,120831.0,13530910.0
2019-09-02,8910,9050,8750,9000,49274,121778.0,13530910.0
2019-09-03,9000,9180,8890,9020,58277,122049.0,13530910.0
2019-09-04,9050,9070,8930,9030,64057,122184.0,13530910.0
2019-09-05,9190,9190,8930,9000,80664,121778.0,13530910.0
2019-09-06,9050,9640,8940,9200,230752,124484.0,13530910.0
2019-09-09,9190,9250,8810,8850,72077,119749.0,13530910.0
2019-09-10,8850,9190,8820,9000,45544,121778.0,13530910.0
2019-09-11,8990,9010,8810,9010,48596,121913.0,13530910.0
2019-09-16,9060,9060,8920,8980,34524,121508.0,13530910.0
2019-09-17,8900,8980,8630,8980,103054,121508.0,13530910.0
2019-09-18,8900,8970,8700,8770,96949,118666.0,13530910.0
2019-09-19,8760,8900,8680,8850,63239,119749.0,13530910.0
2019-09-20,8800,8950,8790,8850,75808,119749.0,13530910.0
2019-09-23,8850,8890,8700,8820,43649,119343.0,13530910.0
2019-09-24,8820,8870,8650,8760,56365,118531.0,13530910.0
2019-09-25,8760,8760,8210,8300,105781,112307.0,13530910.0
2019-09-26,8120,8330,8010,8070,83010,109194.0,13530910.0
2019-09-27,8070,8150,7800,8140,73122,110142.0,13530910.0
2019-09-30,8100,8250,7700,7730,56816,104594.0,13530910.0
2019-10-01,7900,7900,7150,7600,186903,102835.0,13530910.0
2019-10-02,7560,7560,7220,7400,56821,100129.0,13530910.0
2019-10-04,7400,7550,6890,7490,84603,101347.0,13530910.0
2019-10-07,7600,7630,7330,7490,50421,101347.0,13530910.0
