디오(039840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-06-29,4250,4250,4250,4250,307,35275.0,8300000.0
2000-06-30,4760,4760,4250,4760,1279283,39508.0,8300000.0
2000-07-03,5330,5330,5050,5330,590824,44239.0,8300000.0
2000-07-04,5960,5960,5850,5960,231738,49468.0,8300000.0
2000-07-05,6670,6670,5250,5900,4547494,48970.0,8300000.0
2000-07-06,5210,5440,5200,5200,1099507,43160.0,8300000.0
2000-07-07,4800,5240,4580,4670,855229,38761.0,8300000.0
2000-07-10,4700,5070,4700,4900,600498,40670.0,8300000.0
2000-07-11,4320,4800,4320,4320,488081,35856.0,8300000.0
2000-07-12,4020,4400,3810,4270,619344,35441.0,8300000.0
2000-07-13,4360,4360,3760,3760,354333,31208.0,8300000.0
2000-07-14,3520,3700,3340,3420,860354,28386.0,8300000.0
2000-07-18,3460,3730,3460,3540,745578,29382.0,8300000.0
2000-07-19,3500,3500,3120,3200,521332,26560.0,8300000.0
2000-07-20,3000,3200,2910,3200,310417,26560.0,8300000.0
2000-07-21,3350,3580,3210,3580,1618450,29714.0,8300000.0
2000-07-24,3500,3500,3160,3160,563350,26228.0,8300000.0
2000-07-25,3160,3380,3030,3290,286434,27307.0,8300000.0
2000-07-26,3290,3680,3290,3680,543056,30544.0,8300000.0
2000-07-27,4080,4120,3810,4120,647639,34196.0,8300000.0
2000-07-28,4200,4550,3830,4540,1151755,37682.0,8300000.0
2000-07-31,4200,4250,4000,4240,717418,35192.0,8300000.0
2000-08-01,4500,4500,4000,4300,786971,35690.0,8300000.0
2000-08-02,4400,4590,4150,4420,833140,36686.0,8300000.0
2000-08-03,4380,4550,4110,4220,2558793,35026.0,8300000.0
2000-08-04,4290,4290,3760,3850,856886,31955.0,8300000.0
2000-08-07,3940,3980,3590,3660,523252,30378.0,8300000.0
2000-08-08,3230,3750,3230,3400,535660,28220.0,8300000.0
2000-08-09,3350,3640,3350,3490,823402,28967.0,8300000.0
2000-08-10,3550,3810,3470,3800,820448,31540.0,8300000.0
2000-08-11,3760,3760,3480,3530,407690,29299.0,8300000.0
2000-08-14,3540,3610,3350,3480,199369,28884.0,8300000.0
2000-08-16,3500,3540,3320,3420,297183,28386.0,8300000.0
2000-08-17,3510,3520,3350,3420,314165,28386.0,8300000.0
2000-08-18,3410,3420,3150,3200,282161,26560.0,8300000.0
2000-08-21,3110,3280,3010,3130,170209,25979.0,8300000.0
2000-08-22,3150,3270,3080,3100,152700,25730.0,8300000.0
2000-08-23,3040,3150,3000,3060,189154,25398.0,8300000.0
2000-08-24,3060,3090,2800,3010,149025,24983.0,8300000.0
2000-08-25,2900,3100,2900,2990,87033,24817.0,8300000.0
2000-08-28,3000,3250,2900,3230,268676,26809.0,8300000.0
2000-08-29,3220,3380,3100,3300,267347,27390.0,8300000.0
2000-08-30,3300,3380,3160,3310,126790,27473.0,8300000.0
2000-08-31,3310,3340,3100,3290,141481,27307.0,8300000.0
2000-09-01,3280,3290,3120,3190,98149,26477.0,8300000.0
2000-09-04,3100,3210,3100,3190,62531,26477.0,8300000.0
2000-09-05,3200,3570,3200,3550,454681,29465.0,8300000.0
2000-09-06,3570,3850,3400,3810,689060,31623.0,8300000.0
2000-09-07,3800,3950,3710,3810,388273,31623.0,8300000.0
2000-09-08,3900,4000,3730,3890,167825,32287.0,8300000.0
2000-09-14,3770,3900,3630,3790,100357,31457.0,8300000.0
2000-09-15,3700,4240,3700,4030,538507,33449.0,8300000.0
2000-09-18,3900,3970,3600,3880,249751,32204.0,8300000.0
2000-09-19,3800,4070,3800,4020,226810,33366.0,8300000.0
2000-09-20,4070,4140,3930,4110,262003,34113.0,8300000.0
2000-09-21,4030,4100,3620,3730,131959,30959.0,8300000.0
2000-09-22,3600,3750,3290,3400,125732,28220.0,8300000.0
2000-09-25,3300,3600,3300,3600,175183,29880.0,8300000.0
2000-09-26,3300,3710,3300,3710,97301,30793.0,8300000.0
2000-09-27,3550,3680,3270,3300,690447,27390.0,8300000.0
2000-09-28,3300,3370,2920,3280,285107,27224.0,8300000.0
2000-09-29,3140,3370,3100,3220,152947,26726.0,8300000.0
2000-10-02,3180,3200,3010,3060,157165,25398.0,8300000.0
2000-10-04,2910,3240,2910,3210,154120,26643.0,8300000.0
2000-10-05,3250,3470,3250,3320,199656,27556.0,8300000.0
2000-10-06,3180,3390,3170,3260,183058,27058.0,8300000.0
2000-10-09,3320,3650,3290,3500,398324,29050.0,8300000.0
2000-10-10,3510,3540,3330,3450,94838,28635.0,8300000.0
2000-10-11,3400,3440,3100,3150,93569,26145.0,8300000.0
2000-10-12,3100,3270,3090,3250,91704,26975.0,8300000.0
2000-10-13,3020,3270,3020,3270,80222,27141.0,8300000.0
2000-10-16,3300,3580,3300,3480,112530,28884.0,8300000.0
2000-10-17,3500,3520,3340,3350,72326,27805.0,8300000.0
2000-10-18,3230,3500,3200,3370,43268,27971.0,8300000.0
2000-10-19,3490,3770,3400,3770,469888,31291.0,8300000.0
2000-10-20,4220,4220,4000,4220,412752,35026.0,8300000.0
2000-10-23,4210,4250,3720,3740,466152,31042.0,8300000.0
2000-10-24,3730,4090,3570,3950,194397,32785.0,8300000.0
2000-10-25,3800,4340,3800,4180,335847,34694.0,8300000.0
2000-10-26,4100,4680,3760,4410,1395789,36603.0,8300000.0
2000-10-27,4650,4650,4100,4130,701984,34279.0,8300000.0
2000-10-30,4200,4620,3950,4620,940354,38346.0,8300000.0
2000-10-31,5000,5170,4650,5170,1200701,42911.0,8300000.0
2000-11-01,5450,5790,5450,5790,639381,48057.0,8300000.0
2000-11-02,5990,6340,5790,5910,997166,49053.0,8300000.0
2000-11-03,6100,6590,5820,5950,972175,49385.0,8300000.0
2000-11-06,6150,6150,5600,5850,598446,48555.0,8300000.0
2000-11-07,5730,6070,5730,5860,374258,48638.0,8300000.0
2000-11-08,5760,6560,5680,6560,702241,54448.0,8300000.0
2000-11-09,6760,7340,6710,7100,1181503,58930.0,8300000.0
2000-11-10,6900,7310,6900,7280,517870,60424.0,8300000.0
2000-11-13,7000,7100,6680,6900,483839,57270.0,8300000.0
2000-11-14,6720,7200,6080,6080,1270014,50464.0,8300000.0
2000-11-15,5720,6780,5360,6780,1662927,56274.0,8300000.0
2000-11-16,6780,6900,6150,6300,537377,52290.0,8300000.0
2000-11-17,5660,6530,5660,6330,464626,52539.0,8300000.0
2000-11-20,6010,6390,5920,5920,330498,49136.0,8300000.0
2000-11-21,5760,6090,5750,6020,372819,49966.0,8300000.0
2000-11-22,6000,6450,6000,6350,256653,52705.0,8300000.0
2000-11-23,6150,6350,6030,6030,225399,50049.0,8300000.0
2000-11-24,6050,6280,6050,6240,327675,51792.0,8300000.0
2000-11-27,6250,6690,6250,6470,508845,53701.0,8300000.0
2000-11-28,6550,6600,6300,6500,486035,53950.0,8300000.0
2000-11-29,6320,6660,6320,6490,475388,53867.0,8300000.0
2000-11-30,6410,6590,6000,6080,692532,50464.0,8300000.0
2000-12-01,5360,5490,5360,5360,432009,44488.0,8300000.0
2000-12-04,4800,5350,4800,5000,504345,41500.0,8300000.0
2000-12-05,4410,5000,4410,4500,682711,37350.0,8300000.0
2000-12-06,4600,4950,4600,4900,832423,40670.0,8300000.0
2000-12-07,4900,5290,4770,5200,574742,43160.0,8300000.0
2000-12-08,5200,5280,5010,5100,447394,42330.0,8300000.0
2000-12-11,5100,5300,5040,5180,520298,42994.0,8300000.0
2000-12-12,5160,5250,4800,5050,383390,41915.0,8300000.0
2000-12-13,4790,4890,4450,4450,337071,36935.0,8300000.0
2000-12-14,4300,4320,3920,3920,275736,32536.0,8300000.0
2000-12-15,3500,3520,3450,3450,498927,28635.0,8300000.0
2000-12-18,3040,3350,3040,3100,3016332,25730.0,8300000.0
2000-12-19,3200,3280,2730,2730,1438582,22659.0,8300000.0
2000-12-20,2520,2800,2500,2740,1117814,22742.0,8300000.0
2000-12-21,2560,3060,2440,3060,1194286,25398.0,8300000.0
2000-12-22,3090,3350,2900,3060,1895164,25398.0,8300000.0
2000-12-26,3010,3090,2700,2700,407497,22410.0,8300000.0
2001-01-02,2380,2950,2380,2810,569198,23323.0,8300000.0
2001-01-03,2740,2950,2570,2810,803347,23323.0,8300000.0
2001-01-04,3050,3140,2960,3140,449040,26062.0,8300000.0
2001-01-05,3210,3330,3000,3140,1024084,26062.0,8300000.0
2001-01-08,3090,3220,3000,3100,568084,25730.0,8300000.0
2001-01-09,3150,3460,3060,3430,1227081,28469.0,8300000.0
2001-01-10,3430,3720,3020,3020,1872041,25066.0,8300000.0
2001-01-11,2880,3110,2800,3040,674777,25232.0,8300000.0
2001-01-12,3170,3250,3060,3080,882374,25564.0,8300000.0
2001-01-15,3050,3360,3050,3240,793481,26892.0,8300000.0
2001-01-16,3300,3340,3120,3130,560538,25979.0,8300000.0
2001-01-17,3080,3300,3000,3220,708660,26726.0,8300000.0
2001-01-18,3250,3600,3250,3600,770421,29880.0,8300000.0
2001-01-19,3820,3890,3370,3410,1258428,28303.0,8300000.0
2001-01-22,3490,3580,3360,3480,594954,28884.0,8300000.0
2001-01-26,3500,3600,3290,3290,366975,27307.0,8300000.0
2001-01-29,3230,3520,3230,3380,621789,28054.0,8300000.0
2001-01-30,3410,3780,3410,3720,1460318,30876.0,8300000.0
2001-01-31,3810,3810,3400,3720,669405,30876.0,8300000.0
2001-02-01,3650,3690,3540,3600,369202,29880.0,8300000.0
2001-02-02,3600,3890,3550,3650,1080973,30295.0,8300000.0
2001-02-05,3370,3570,3220,3390,346377,28137.0,8300000.0
2001-02-06,3390,3430,3280,3400,183212,28220.0,8300000.0
2001-02-07,3480,3660,3400,3420,403556,28386.0,8300000.0
2001-02-08,3400,3430,3330,3350,277333,27805.0,8300000.0
2001-02-09,3310,3410,3250,3320,268562,27556.0,8300000.0
2001-02-12,3260,3390,3200,3340,284910,27722.0,8300000.0
2001-02-13,3380,3740,3330,3740,1047065,31042.0,8300000.0
2001-02-14,3970,3980,3600,3690,1320604,30627.0,8300000.0
2001-02-15,3750,3780,3640,3640,432860,30212.0,8300000.0
2001-02-16,3640,3700,3460,3510,639213,29133.0,8300000.0
2001-02-19,3460,3660,3440,3630,515031,30129.0,8300000.0
2001-02-20,3700,3810,3600,3690,845260,30627.0,8300000.0
2001-02-21,3610,3690,3520,3620,395642,30046.0,8300000.0
2001-02-22,3630,3800,3200,3400,740820,28220.0,8300000.0
2001-02-23,3400,3530,3340,3430,298763,28469.0,8300000.0
2001-02-26,3430,3490,3420,3440,198998,28552.0,8300000.0
2001-02-27,3440,3540,3210,3210,288916,26643.0,8300000.0
2001-02-28,3150,3210,3060,3190,161906,26477.0,8300000.0
2001-03-02,3110,3220,2910,2950,146522,24485.0,8300000.0
2001-03-05,2900,3150,2700,3100,186799,25730.0,8300000.0
2001-03-06,3100,3150,3000,3000,127170,24900.0,8300000.0
2001-03-07,3020,3100,2930,3040,101238,25232.0,8300000.0
2001-03-08,3140,3250,3100,3130,174638,25979.0,8300000.0
2001-03-09,3150,3240,3090,3150,152207,26145.0,8300000.0
2001-03-12,3100,3120,2920,2990,132351,24817.0,8300000.0
2001-03-13,2800,2900,2730,2830,142276,23489.0,8300000.0
2001-03-14,2980,3010,2910,2950,189563,24485.0,8300000.0
2001-03-15,2800,2900,2750,2900,128920,24070.0,8300000.0
2001-03-16,2830,3020,2830,3000,134722,24900.0,8300000.0
2001-03-19,2930,3080,2930,3040,104397,25232.0,8300000.0
2001-03-20,3100,3100,2940,3000,84492,24900.0,8300000.0
2001-03-21,2980,2980,2900,2970,63691,24651.0,8300000.0
2001-03-22,3000,3320,2940,3320,165188,27556.0,8300000.0
2001-03-23,3390,3480,3220,3400,419362,28220.0,8300000.0
2001-03-26,3480,3490,3300,3300,240514,27390.0,8300000.0
2001-03-27,3320,3540,3250,3270,435294,27141.0,8300000.0
2001-03-28,3300,3640,3300,3510,549494,29133.0,8300000.0
2001-03-29,3510,3930,3430,3840,1422911,31872.0,8300000.0
2001-03-30,3840,4040,3670,3900,760752,32370.0,8300000.0
2001-04-02,4000,4140,3820,3870,618271,32121.0,8300000.0
2001-04-03,3710,3840,3410,3430,498056,28469.0,8300000.0
2001-04-04,3260,3550,3130,3450,234442,28635.0,8300000.0
2001-04-06,3550,3640,3450,3640,246974,30212.0,8300000.0
2001-04-09,3710,3850,3580,3600,319707,29880.0,8300000.0
2001-04-10,3580,3720,3570,3580,139226,29714.0,8300000.0
2001-04-11,3750,3750,3590,3630,112856,30129.0,8300000.0
2001-04-12,3630,3900,3610,3810,449702,31623.0,8300000.0
2001-04-13,3880,3910,3760,3830,303679,31789.0,8300000.0
2001-04-16,3850,4180,3810,4160,739253,34528.0,8300000.0
2001-04-17,4290,4550,3980,4160,1404566,34528.0,8300000.0
2001-04-18,4250,4330,4060,4200,671557,34860.0,8300000.0
2001-04-19,4250,4570,4210,4350,1062019,36105.0,8300000.0
2001-04-20,4350,4400,4090,4230,479646,35109.0,8300000.0
2001-04-23,4190,4470,4130,4440,414560,36852.0,8300000.0
2001-04-24,4450,4970,4380,4970,1219772,41251.0,8300000.0
2001-04-25,5070,5480,4950,5260,1249034,43658.0,8300000.0
2001-04-26,5300,5790,5260,5490,1586405,45567.0,8300000.0
2001-04-27,5490,5640,5350,5480,476394,45484.0,8300000.0
2001-04-30,5590,5990,5500,5730,904853,47559.0,8300000.0
2001-05-02,5700,5940,5700,5920,523367,49136.0,8300000.0
2001-05-03,6000,6150,5920,6020,670909,49966.0,8300000.0
2001-05-04,5900,6200,5900,6100,346677,50630.0,8300000.0
2001-05-07,6120,6750,6090,6640,426607,55112.0,8300000.0
2001-05-08,6550,7430,6550,7430,933714,61669.0,8300000.0
2001-05-09,7630,7640,7040,7410,763376,61503.0,8300000.0
2001-05-10,7450,7600,7260,7400,373865,61420.0,8300000.0
2001-05-11,7500,7580,6810,7400,531694,61420.0,8300000.0
2001-05-14,7400,7750,7360,7500,320752,62250.0,8300000.0
2001-05-15,7550,7740,7530,7620,177371,63246.0,8300000.0
2001-05-16,7600,7720,7400,7600,336472,63080.0,8300000.0
2001-05-17,7730,7790,7530,7590,180735,62997.0,8300000.0
2001-05-18,7580,7600,6910,7000,280381,58100.0,8300000.0
2001-05-21,6820,7140,6820,7000,139584,58100.0,8300000.0
2001-05-22,7100,7310,6800,7100,442596,58930.0,8300000.0
2001-05-23,7200,7500,7200,7350,395399,61005.0,8300000.0
2001-05-24,7450,7800,7400,7630,569803,63329.0,8300000.0
2001-05-25,7650,8540,7600,8450,467201,70135.0,8300000.0
2001-05-28,8470,8540,8020,8450,342370,70135.0,8300000.0
2001-05-29,8320,8500,8100,8320,312025,69056.0,8300000.0
2001-05-30,8350,8570,8260,8500,201104,70550.0,8300000.0
2001-05-31,8400,8600,8350,8500,169602,70550.0,8300000.0
2001-06-01,8350,8680,8350,8500,154855,70550.0,8300000.0
2001-06-04,8490,8750,8490,8620,175928,71546.0,8300000.0
2001-06-05,8800,8800,8540,8620,178783,71546.0,8300000.0
2001-06-07,8690,8700,8510,8600,100169,71380.0,8300000.0
2001-06-08,8700,8950,8500,8800,204550,73040.0,8300000.0
2001-06-11,8700,9000,8700,8900,103336,73870.0,8300000.0
2001-06-12,8860,9120,8700,9000,179809,74700.0,8300000.0
2001-06-13,9050,9150,8900,9100,120496,75530.0,8300000.0
2001-06-14,9200,9280,8900,9070,190408,75281.0,8300000.0
2001-06-15,8850,9350,8850,9350,196510,77605.0,8300000.0
2001-06-18,9450,9810,9410,9460,174800,78518.0,8300000.0
2001-06-19,9510,9510,9100,9290,168482,77107.0,8300000.0
2001-06-20,9100,9300,8180,8200,429269,68060.0,8300000.0
2001-06-21,7640,8000,7220,7220,205796,59926.0,8300000.0
2001-06-22,6360,6360,6360,6360,241389,52788.0,8300000.0
2001-06-25,5600,5600,5600,5600,67621,46480.0,8300000.0
2001-06-26,4930,5620,4930,4930,3337128,40919.0,8300000.0
2001-06-27,4340,4370,4340,4340,3367586,36022.0,8300000.0
2001-06-28,4020,4200,3820,4110,15269456,34113.0,8300000.0
2001-06-29,4150,4210,3860,3930,6517279,32619.0,8300000.0
2001-07-02,4040,4160,3910,4020,5985323,33366.0,8300000.0
2001-07-03,4020,4100,3730,3800,3390860,31540.0,8300000.0
2001-07-04,3800,3840,3550,3570,3574819,29631.0,8300000.0
2001-07-05,3610,3950,3610,3820,6365771,31706.0,8300000.0
2001-07-06,3790,3800,3370,3370,2576017,27971.0,8300000.0
2001-07-09,3340,3400,2970,2970,2847870,24651.0,8300000.0
2001-07-10,3030,3190,3010,3120,4368813,25896.0,8300000.0
2001-07-11,2930,3000,2750,2750,1976571,22825.0,8300000.0
2001-07-12,2850,3080,2850,3080,3088109,25564.0,8300000.0
2001-07-13,3170,3240,2870,2950,3255532,24485.0,8300000.0
2001-07-16,3050,3110,2930,3000,1601430,24900.0,8300000.0
2001-07-18,3050,3080,2670,2710,1543543,22493.0,8300000.0
2001-07-19,2550,2660,2460,2520,1150205,20916.0,8300000.0
2001-07-20,2550,2820,2510,2640,3412585,21912.0,8300000.0
2001-07-23,2640,2910,2630,2740,4006625,22742.0,8300000.0
2001-07-24,2740,2750,2420,2700,2006730,22410.0,8300000.0
2001-07-25,2620,2820,2550,2670,1778711,22161.0,8300000.0
2001-07-26,2710,2990,2710,2990,3941802,24817.0,8300000.0
2001-07-27,3140,3340,3070,3090,4956815,25647.0,8300000.0
2001-07-30,3270,3460,3160,3460,4705479,28718.0,8300000.0
2001-07-31,3590,3610,3300,3460,4745553,28718.0,8300000.0
2001-08-01,3480,3520,3340,3470,2620802,28801.0,8300000.0
2001-08-02,3480,3550,3100,3160,2327167,26228.0,8300000.0
2001-08-03,3190,3320,3150,3160,1640928,26228.0,8300000.0
2001-08-06,3120,3260,3120,3200,1200251,26560.0,8300000.0
2001-08-07,3120,3200,3060,3120,974945,25896.0,8300000.0
2001-08-08,3160,3490,3150,3490,2919927,28967.0,8300000.0
2001-08-09,3560,3770,3140,3200,8413670,26560.0,8300000.0
2001-08-10,3300,3420,3200,3290,2637059,27307.0,8300000.0
2001-08-13,3290,3370,3150,3180,1258146,26394.0,8300000.0
2001-08-14,3180,3250,3140,3210,999304,26643.0,8300000.0
2001-08-16,3240,3530,3190,3220,3494604,26726.0,8300000.0
2001-08-17,3270,3360,3170,3220,1245309,26726.0,8300000.0
2001-08-20,3200,3220,3050,3050,892648,25315.0,8300000.0
2001-08-21,3070,3120,2860,2960,1315133,24568.0,8300000.0
2001-08-22,2860,2910,2830,2860,818945,23738.0,8300000.0
2001-08-23,2950,2950,2770,2790,669030,23157.0,8300000.0
2001-08-24,2790,2820,2650,2710,681406,22493.0,8300000.0
2001-08-27,2800,2850,2700,2760,537332,22908.0,8300000.0
2001-08-28,2700,3010,2700,2930,1956770,24319.0,8300000.0
2001-08-29,2860,2870,2670,2690,568121,22327.0,8300000.0
2001-08-30,2600,2690,2460,2680,539603,22244.0,8300000.0
2001-08-31,2500,2650,2410,2480,423774,20584.0,8300000.0
2001-09-03,2500,2550,2370,2450,404980,20335.0,8300000.0
2001-09-04,2470,2640,2470,2630,487745,21829.0,8300000.0
2001-09-05,2480,2570,2470,2480,372174,20584.0,8300000.0
2001-09-06,2500,2570,2470,2540,330087,21082.0,8300000.0
2001-09-07,2520,2610,2470,2570,456368,21331.0,8300000.0
2001-09-10,2470,2570,2470,2490,398054,20667.0,8300000.0
2001-09-11,2560,2580,2410,2440,455632,20252.0,8300000.0
2001-09-12,2150,2150,2150,2150,24399,17845.0,8300000.0
2001-09-13,1900,2040,1900,1960,1013879,16268.0,8300000.0
2001-09-14,2000,2030,1730,1730,554783,14359.0,8300000.0
2001-09-17,1630,1640,1530,1530,662482,12699.0,8300000.0
2001-09-18,1600,1710,1580,1710,1019888,14193.0,8300000.0
2001-09-19,1770,1910,1710,1910,627145,15853.0,8300000.0
2001-09-20,2000,2050,1820,1910,895468,15853.0,8300000.0
2001-09-21,1810,2070,1810,2030,747442,16849.0,8300000.0
2001-09-24,2050,2270,2050,2270,692653,18841.0,8300000.0
2001-09-25,2480,2480,2250,2300,721538,19090.0,8300000.0
2001-09-26,2360,2570,2280,2570,713529,21331.0,8300000.0
2001-09-27,2500,2820,2500,2700,1098495,22410.0,8300000.0
2001-09-28,2650,2750,2540,2550,960998,21165.0,8300000.0
2001-10-04,2610,2780,2560,2630,1166653,21829.0,8300000.0
2001-10-05,2620,2620,2330,2360,889529,19588.0,8300000.0
2001-10-08,2200,2500,2200,2300,586573,19090.0,8300000.0
2001-10-09,2300,2470,2300,2400,959088,19920.0,8300000.0
2001-10-10,2420,2680,2360,2680,1990438,22244.0,8300000.0
2001-10-11,2820,3000,2800,3000,2195305,24900.0,8300000.0
2001-10-12,3090,3100,2700,2850,1886890,23655.0,8300000.0
2001-10-15,2900,3190,2850,3190,2915987,26477.0,8300000.0
2001-10-16,3290,3340,3050,3140,2849002,26062.0,8300000.0
2001-10-17,3200,3260,3080,3150,1284777,26145.0,8300000.0
2001-10-18,2970,3080,2880,2890,1163254,23987.0,8300000.0
2001-10-19,3000,3030,2780,2950,852692,24485.0,8300000.0
2001-10-22,2830,3300,2830,3300,2056948,27390.0,8300000.0
2001-10-23,3390,3390,3020,3100,1847504,25730.0,8300000.0
2001-10-24,3090,3150,2960,3130,789979,25979.0,8300000.0
2001-10-25,3180,3440,3170,3270,2199023,27141.0,8300000.0
2001-10-26,3220,3350,3060,3290,1594992,27307.0,8300000.0
2001-10-29,3350,3490,3230,3230,2393697,26809.0,8300000.0
2001-10-30,3050,3140,2940,2970,926237,24651.0,8300000.0
2001-10-31,2980,3040,2900,3020,1010162,25066.0,8300000.0
2001-11-01,3060,3260,3030,3030,1805440,25768.0,8504439.0
2001-11-02,3070,3120,2960,3000,976914,25513.0,8504439.0
2001-11-05,3100,3130,3030,3080,717465,26194.0,8504439.0
2001-11-06,3120,3140,3030,3100,716349,26364.0,8504439.0
2001-11-07,3100,3370,3100,3140,2792242,26704.0,8504439.0
2001-11-08,3150,3230,3050,3080,908865,26194.0,8504439.0
2001-11-09,3010,3100,3010,3020,686421,25683.0,8504439.0
2001-11-12,3020,3040,2880,2960,781124,25173.0,8504439.0
2001-11-13,2920,2970,2810,2860,656929,24323.0,8504439.0
2001-11-14,2860,2960,2860,2860,744968,24323.0,8504439.0
2001-11-15,2880,2910,2690,2710,542703,23047.0,8504439.0
2001-11-16,2700,2810,2670,2740,416535,23862.0,8708878.0
2001-11-19,2740,2940,2740,2870,634956,24994.0,8708878.0
2001-11-20,2970,2990,2750,2770,464730,24124.0,8708878.0
2001-11-21,2750,2870,2720,2860,493507,24907.0,8708878.0
2001-11-22,2860,2930,2790,2800,434078,24385.0,8708878.0
2001-11-23,2800,2870,2690,2700,496440,23514.0,8708878.0
2001-11-26,2710,2760,2540,2610,558723,22730.0,8708878.0
2001-11-27,2650,2700,2500,2520,605426,21946.0,8708878.0
2001-11-28,2520,2540,2220,2220,752443,19334.0,8708878.0
2001-11-29,2220,2420,2220,2390,641488,20814.0,8708878.0
2001-11-30,2390,2470,2390,2420,376268,21075.0,8708878.0
2001-12-03,2320,2570,2320,2450,370611,21337.0,8708878.0
2001-12-04,2410,2470,2350,2360,291270,20553.0,8708878.0
2001-12-05,2370,2430,2360,2360,291179,20553.0,8708878.0
2001-12-06,2360,2460,2270,2340,516771,20379.0,8708878.0
2001-12-07,2370,2380,2290,2340,355558,20379.0,8708878.0
2001-12-10,2350,2390,2320,2350,221973,20466.0,8708878.0
2001-12-11,2310,2430,2310,2420,291816,21075.0,8708878.0
2001-12-12,2420,2710,2420,2710,1474094,23601.0,8708878.0
2001-12-13,2700,2740,2530,2590,745471,22556.0,8708878.0
2001-12-14,2590,2900,2550,2760,1693482,24037.0,8708878.0
2001-12-17,2760,2810,2530,2700,782431,23514.0,8708878.0
2001-12-18,2850,2890,2380,2600,2087064,22643.0,8708878.0
2001-12-19,2540,2650,2320,2470,711535,21511.0,8708878.0
2001-12-20,2420,2500,2350,2460,325523,21424.0,8708878.0
2001-12-21,2340,2400,2250,2310,374969,20118.0,8708878.0
2001-12-24,2260,2400,2240,2240,273780,19508.0,8708878.0
2001-12-26,2240,2400,2240,2390,281845,20814.0,8708878.0
2001-12-27,2390,2590,2370,2580,264776,22469.0,8708878.0
2001-12-28,2560,2640,2480,2600,386363,22643.0,8708878.0
2002-01-02,2620,2690,2580,2600,438523,22643.0,8708878.0
2002-01-03,2600,2630,2490,2490,491677,21685.0,8708878.0
2002-01-04,2520,2560,2430,2430,366477,21163.0,8708878.0
2002-01-07,2470,2500,2400,2430,256161,21163.0,8708878.0
2002-01-08,2400,2450,2330,2330,348700,20292.0,8708878.0
2002-01-09,2380,2400,2300,2330,238914,20292.0,8708878.0
2002-01-10,2310,2390,2280,2390,319506,20814.0,8708878.0
2002-01-11,2400,2430,2350,2380,246616,20727.0,8708878.0
2002-01-14,2400,2430,2320,2330,215976,20292.0,8708878.0
2002-01-15,2310,2380,2280,2300,213545,20030.0,8708878.0
2002-01-16,2300,2320,2250,2260,208326,19682.0,8708878.0
2002-01-17,2260,2260,2170,2220,181002,19334.0,8708878.0
2002-01-18,2200,2470,2200,2330,776852,20292.0,8708878.0
2002-01-21,2310,2350,2220,2230,184415,19421.0,8708878.0
2002-01-22,2220,2270,2210,2220,179666,19334.0,8708878.0
2002-01-23,2220,2250,2210,2240,196703,19508.0,8708878.0
2002-01-24,2220,2230,2160,2160,251882,18811.0,8708878.0
2002-01-25,2150,2180,2050,2100,299506,18289.0,8708878.0
2002-01-28,2100,2190,2090,2190,268558,19072.0,8708878.0
2002-01-29,2190,2230,2100,2140,194602,18637.0,8708878.0
2002-01-30,2090,2140,2040,2080,143997,18114.0,8708878.0
2002-01-31,2080,2120,2070,2100,144037,18289.0,8708878.0
2002-02-01,2110,2200,2110,2130,206271,18550.0,8708878.0
2002-02-04,2140,2160,2090,2100,92435,18289.0,8708878.0
2002-02-05,2100,2100,2020,2060,115482,17940.0,8708878.0
2002-02-06,2030,2080,2000,2000,145145,17418.0,8708878.0
2002-02-07,2000,2020,1950,1950,147834,16982.0,8708878.0
2002-02-08,1920,1970,1910,1950,146795,16982.0,8708878.0
2002-02-14,2000,2030,1980,1980,103996,17244.0,8708878.0
2002-02-15,1980,2010,1940,2000,145165,17418.0,8708878.0
2002-02-18,2000,2030,1960,2020,88606,17592.0,8708878.0
2002-02-19,2040,2130,2010,2090,170003,18202.0,8708878.0
2002-02-20,2060,2120,2010,2050,65625,17853.0,8708878.0
2002-02-21,2050,2080,1970,2010,102832,17505.0,8708878.0
2002-02-22,1990,2010,1960,1980,110431,17244.0,8708878.0
2002-02-25,1980,2030,1980,1980,73611,17244.0,8708878.0
2002-02-26,2000,2170,1990,2050,300191,17853.0,8708878.0
2002-02-27,2100,2140,2070,2090,112747,18202.0,8708878.0
2002-02-28,2130,2130,2050,2060,103999,17940.0,8708878.0
2002-03-04,2100,2290,2100,2250,363111,19595.0,8708878.0
2002-03-05,2280,2340,2180,2190,324346,19072.0,8708878.0
2002-03-06,2200,2230,2190,2210,160859,19247.0,8708878.0
2002-03-07,2250,2330,2190,2220,359794,19334.0,8708878.0
2002-03-08,2250,2270,2160,2160,184497,18811.0,8708878.0
2002-03-11,2180,2400,2180,2400,601212,20901.0,8708878.0
2002-03-12,2410,2420,2310,2320,378204,20205.0,8708878.0
2002-03-13,2280,2410,2270,2290,275894,19943.0,8708878.0
2002-03-14,2320,2400,2280,2400,285782,20901.0,8708878.0
2002-03-15,2450,2570,2370,2500,689915,21772.0,8708878.0
2002-03-18,2500,2610,2460,2510,568869,21859.0,8708878.0
2002-03-19,2510,2560,2450,2460,331571,21424.0,8708878.0
2002-03-20,2480,2480,2370,2400,467364,20901.0,8708878.0
