파워넷(037030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-05-19,,,,,,116100.0,9000000.0
2000-05-22,,,,,,102600.0,9000000.0
2000-05-23,,,,,,97200.0,9000000.0
2000-05-24,,,,,,85950.0,9000000.0
2000-05-25,,,,,,161028.0,15120000.0
2000-05-26,,,,,,147722.0,15120000.0
2000-05-29,,,,,,135778.0,15120000.0
2000-05-30,,,,,,142128.0,15120000.0
2000-05-31,,,,,,158760.0,15120000.0
2000-06-01,,,,,,157248.0,15120000.0
2000-06-02,,,,,,161028.0,15120000.0
2000-06-05,,,,,,170856.0,15120000.0
2000-06-07,,,,,,170856.0,15120000.0
2000-06-08,,,,,,151200.0,15120000.0
2000-06-09,,,,,,152712.0,15120000.0
2000-06-12,,,,,,160272.0,15120000.0
2000-06-13,,,,,,157248.0,15120000.0
2000-06-14,,,,,,154980.0,15120000.0
2000-06-15,,,,,,138953.0,15120000.0
2000-06-16,,,,,,136080.0,15120000.0
2000-06-19,,,,,,133056.0,15120000.0
2000-06-20,,,,,,136685.0,15120000.0
2000-06-21,,,,,,139558.0,15120000.0
2000-06-22,,,,,,149537.0,15120000.0
2000-06-23,,,,,,147420.0,15120000.0
2000-06-26,,,,,,151200.0,15120000.0
2000-06-27,,,,,,149537.0,15120000.0
2000-06-28,,,,,,145152.0,15120000.0
2000-06-29,,,,,,138348.0,15120000.0
2000-06-30,,,,,,136080.0,15120000.0
2000-07-03,,,,,,137441.0,15120000.0
2000-07-04,,,,,,136080.0,15120000.0
2000-07-05,,,,,,125950.0,15120000.0
2000-07-06,,,,,,130032.0,15120000.0
2000-07-07,,,,,,125496.0,15120000.0
2000-07-10,,,,,,123682.0,15120000.0
2000-07-11,,,,,,111888.0,15120000.0
2000-07-12,,,,,,113400.0,15120000.0
2000-07-13,,,,,,108864.0,15120000.0
2000-07-14,,,,,,108713.0,15120000.0
2000-07-18,,,,,,110376.0,15120000.0
2000-07-19,,,,,,109620.0,15120000.0
2000-07-20,,,,,,108562.0,15120000.0
2000-07-21,,,,,,103572.0,15120000.0
2000-07-24,,,,,,91476.0,15120000.0
2000-07-25,,,,,,85730.0,15120000.0
2000-07-26,,,,,,86486.0,15120000.0
2000-07-27,,,,,,88452.0,15120000.0
2000-07-28,,,,,,82404.0,15120000.0
2000-07-31,,,,,,80136.0,15120000.0
2000-08-01,,,,,,87696.0,15120000.0
2000-08-02,,,,,,92232.0,15120000.0
2000-08-03,,,,,,96768.0,15120000.0
2000-08-04,,,,,,95558.0,15120000.0
2000-08-07,,,,,,94954.0,15120000.0
2000-08-08,,,,,,91022.0,15120000.0
2000-08-09,,,,,,94198.0,15120000.0
2000-08-10,,,,,,92232.0,15120000.0
2000-08-11,,,,,,89813.0,15120000.0
2000-08-14,,,,,,88452.0,15120000.0
2000-08-16,,,,,,89510.0,15120000.0
2000-08-17,,,,,,88906.0,15120000.0
2000-08-18,,,,,,84672.0,15120000.0
2000-08-21,,,,,,79531.0,15120000.0
2000-08-22,,,,,,83916.0,15120000.0
2000-08-23,,,,,,80136.0,15120000.0
2000-08-24,,,,,,76961.0,15120000.0
2000-08-25,,,,,,76961.0,15120000.0
2000-08-28,,,,,,80590.0,15120000.0
2000-08-29,,,,,,78624.0,15120000.0
2000-08-30,,,,,,87998.0,15120000.0
2000-08-31,,,,,,83009.0,15120000.0
2000-09-01,,,,,,88301.0,15120000.0
2000-09-04,,,,,,98885.0,15120000.0
2000-09-05,,,,,,96768.0,15120000.0
2000-09-06,,,,,,97070.0,15120000.0
2000-09-07,,,,,,92232.0,15120000.0
2000-09-08,,,,,,87091.0,15120000.0
2000-09-14,,,,,,93744.0,15120000.0
2000-09-15,,,,,,84672.0,15120000.0
2000-09-18,,,,,,74542.0,15120000.0
2000-09-19,,,,,,68947.0,15120000.0
2000-09-20,,,,,,71064.0,15120000.0
2000-09-21,,,,,,71820.0,15120000.0
2000-09-22,,,,,,63202.0,15120000.0
2000-09-25,,,,,,61841.0,15120000.0
2000-09-26,,,,,,62748.0,15120000.0
2000-09-27,,,,,,68040.0,15120000.0
2000-09-28,,,,,,66226.0,15120000.0
2000-09-29,,,,,,69401.0,15120000.0
2000-10-02,,,,,,69552.0,15120000.0
2000-10-04,,,,,,68342.0,15120000.0
2000-10-05,,,,,,71971.0,15120000.0
2000-10-06,,,,,,70913.0,15120000.0
2000-10-09,,,,,,79380.0,15120000.0
2000-10-10,,,,,,77566.0,15120000.0
2000-10-11,,,,,,70157.0,15120000.0
2000-10-12,,,,,,67133.0,15120000.0
2000-10-13,,,,,,63050.0,15120000.0
2000-10-16,,,,,,70610.0,15120000.0
2000-10-17,,,,,,64714.0,15120000.0
2000-10-18,,,,,,66528.0,15120000.0
2000-10-19,,,,,,69552.0,15120000.0
2000-10-20,,,,,,70913.0,15120000.0
2000-10-23,,,,,,64714.0,15120000.0
2000-10-24,,,,,,65470.0,15120000.0
2000-10-25,,,,,,64562.0,15120000.0
2000-10-26,,,,,,63504.0,15120000.0
2000-10-27,,,,,,61236.0,15120000.0
2000-10-30,,,,,,53978.0,15120000.0
2000-10-31,,,,,,50954.0,15120000.0
2000-11-01,,,,,,52013.0,15120000.0
2000-11-02,,,,,,51710.0,15120000.0
2000-11-03,,,,,,55037.0,15120000.0
2000-11-06,,,,,,58212.0,15120000.0
2000-11-07,,,,,,58817.0,15120000.0
2000-11-08,,,,,,56851.0,15120000.0
2000-11-09,,,,,,56851.0,15120000.0
2000-11-10,,,,,,57456.0,15120000.0
2000-11-13,,,,,,56095.0,15120000.0
2000-11-14,,,,,,57758.0,15120000.0
2000-11-15,,,,,,61236.0,15120000.0
2000-11-16,,,,,,61236.0,15120000.0
2000-11-17,,,,,,61538.0,15120000.0
2000-11-20,,,,,,61690.0,15120000.0
2000-11-21,,,,,,68947.0,15120000.0
2000-11-22,,,,,,62597.0,15120000.0
2000-11-23,,,,,,58968.0,15120000.0
2000-11-24,,,,,,58817.0,15120000.0
2000-11-27,,,,,,60480.0,15120000.0
2000-11-28,,,,,,58363.0,15120000.0
2000-11-29,,,,,,58061.0,15120000.0
2000-11-30,,,,,,58666.0,15120000.0
2000-12-01,,,,,,58666.0,15120000.0
2000-12-04,,,,,,58363.0,15120000.0
2000-12-05,,,,,,58514.0,15120000.0
2000-12-06,,,,,,57456.0,15120000.0
2000-12-07,,,,,,55188.0,15120000.0
2000-12-08,,,,,,53222.0,15120000.0
2000-12-11,,,,,,52466.0,15120000.0
2000-12-12,,,,,,50954.0,15120000.0
2000-12-13,,,,,,53071.0,15120000.0
2000-12-14,,,,,,53071.0,15120000.0
2000-12-15,,,,,,49745.0,15120000.0
2000-12-18,,,,,,48384.0,15120000.0
2000-12-19,,,,,,45360.0,15120000.0
2000-12-20,,,,,,40068.0,15120000.0
2000-12-21,,,,,,42487.0,15120000.0
2000-12-22,,,,,,40824.0,15120000.0
2000-12-26,,,,,,38102.0,15120000.0
2001-01-02,,,,,,38102.0,15120000.0
2001-01-15,,,,,,42638.0,7560000.0
2001-01-16,,,,,,47704.0,7560000.0
2001-01-17,,,,,,53374.0,7560000.0
2001-01-18,,,,,,59724.0,7560000.0
2001-01-19,,,,,,63126.0,7560000.0
2001-01-22,,,,,,61236.0,7560000.0
2001-01-26,,,,,,54583.0,7560000.0
2001-01-29,,,,,,54432.0,7560000.0
2001-01-30,,,,,,55642.0,7560000.0
2001-01-31,,,,,,53676.0,7560000.0
2001-02-01,,,,,,52844.0,7560000.0
2001-02-02,,,,,,51030.0,7560000.0
2001-02-05,,,,,,46796.0,7560000.0
2001-02-06,,,,,,47779.0,7560000.0
2001-02-07,,,,,,47628.0,7560000.0
2001-02-08,,,,,,47628.0,7560000.0
2001-02-09,,,,,,48308.0,7560000.0
2001-02-12,,,,,,51710.0,7560000.0
2001-02-13,,,,,,53752.0,7560000.0
2001-02-14,,,,,,52391.0,7560000.0
2001-02-15,,,,,,52920.0,7560000.0
2001-02-16,,,,,,50274.0,7560000.0
2001-02-19,,,,,,50652.0,7560000.0
2001-02-20,,,,,,52693.0,7560000.0
2001-02-21,,,,,,51408.0,7560000.0
2001-02-22,,,,,,47628.0,7560000.0
2001-02-23,,,,,,47552.0,7560000.0
2001-02-26,,,,,,53222.0,7560000.0
2001-02-27,,,,,,49896.0,7560000.0
2001-02-28,,,,,,48535.0,7560000.0
2001-03-02,,,,,,44075.0,7560000.0
2001-03-05,,,,,,44302.0,7560000.0
2001-03-06,,,,,,42714.0,7560000.0
2001-03-07,,,,,,43772.0,7560000.0
2001-03-08,,,,,,44982.0,7560000.0
2001-03-09,,,,,,43394.0,7560000.0
2001-03-12,,,,,,40068.0,7560000.0
2001-03-13,,,,,,36893.0,7560000.0
2001-03-14,,,,,,38934.0,7560000.0
2001-03-15,,,,,,37876.0,7560000.0
2001-03-16,,,,,,37422.0,7560000.0
2001-03-19,,,,,,37800.0,7560000.0
2001-03-20,,,,,,37573.0,7560000.0
2001-03-21,,,,,,36288.0,7560000.0
2001-03-22,,,,,,36439.0,7560000.0
2001-03-23,,,,,,36212.0,7560000.0
2001-03-26,,,,,,38254.0,7560000.0
2001-03-27,,,,,,36364.0,7560000.0
2001-03-28,,,,,,34927.0,7560000.0
2001-03-29,,,,,,33642.0,7560000.0
2001-03-30,,,,,,32130.0,7560000.0
2001-04-02,,,,,,32508.0,7560000.0
2001-04-03,,,,,,31601.0,7560000.0
2001-04-04,,,,,,33491.0,7560000.0
2001-04-06,,,,,,33642.0,7560000.0
2001-04-09,,,,,,31374.0,7560000.0
2001-04-10,,,,,,31374.0,7560000.0
2001-04-11,,,,,,35078.0,7560000.0
2001-04-12,,,,,,34776.0,7560000.0
2001-04-13,,,,,,38934.0,7560000.0
2001-04-16,,,,,,37044.0,7560000.0
2001-04-17,,,,,,37649.0,7560000.0
2001-04-18,,,,,,39312.0,7560000.0
2001-04-19,,,,,,39085.0,7560000.0
2001-04-20,,,,,,36439.0,7560000.0
2001-04-23,,,,,,40748.0,7560000.0
2001-04-24,,,,,,40446.0,7560000.0
2001-04-25,,,,,,41278.0,7560000.0
2001-04-26,,,,,,43470.0,7560000.0
2001-04-27,,,,,,40824.0,7560000.0
2001-04-30,,,,,,41278.0,7560000.0
2001-05-02,,,,,,40824.0,7560000.0
2001-05-03,,,,,,39085.0,7560000.0
2001-05-04,,,,,,39312.0,7560000.0
2001-05-07,,,,,,40824.0,7560000.0
2001-05-08,,,,,,39690.0,7560000.0
2001-05-09,,,,,,37876.0,7560000.0
2001-05-10,,,,,,38102.0,7560000.0
2001-05-11,,,,,,38102.0,7560000.0
2001-05-14,,,,,,38254.0,7560000.0
2001-05-15,,,,,,37649.0,7560000.0
2001-05-16,,,,,,37422.0,7560000.0
2001-05-17,,,,,,37498.0,7560000.0
2001-05-18,,,,,,37422.0,7560000.0
2001-05-21,,,,,,41882.0,7560000.0
2001-05-22,,,,,,41580.0,7560000.0
2001-05-23,,,,,,39841.0,7560000.0
2001-05-24,,,,,,40295.0,7560000.0
2001-05-25,,,,,,40219.0,7560000.0
2001-05-28,,,,,,40219.0,7560000.0
2001-05-29,,,,,,41958.0,7560000.0
2001-05-30,,,,,,41807.0,7560000.0
2001-05-31,,,,,,39841.0,7560000.0
2001-06-01,,,,,,38556.0,7560000.0
2001-06-04,,,,,,38178.0,7560000.0
2001-06-05,,,,,,37044.0,7560000.0
2001-06-07,,,,,,35834.0,7560000.0
2001-06-08,,,,,,37044.0,7560000.0
2001-06-11,,,,,,37195.0,7560000.0
2001-06-12,,,,,,38707.0,7560000.0
2001-06-13,,,,,,37724.0,7560000.0
2001-06-14,,,,,,37422.0,7560000.0
2001-06-15,,,,,,37271.0,7560000.0
2001-06-18,,,,,,38783.0,7560000.0
2001-06-19,,,,,,37951.0,7560000.0
2001-06-20,,,,,,36137.0,7560000.0
2001-06-21,,,,,,35759.0,7560000.0
2001-06-22,,,,,,35834.0,7560000.0
2001-06-25,,,,,,34625.0,7560000.0
2001-06-26,,,,,,32357.0,7560000.0
2001-06-27,,,,,,32130.0,7560000.0
2001-06-28,,,,,,32130.0,7560000.0
2001-06-29,,,,,,32886.0,7560000.0
2001-07-02,,,,,,32886.0,7560000.0
2001-07-03,,,,,,33113.0,7560000.0
2001-07-04,,,,,,32659.0,7560000.0
2001-07-05,,,,,,33113.0,7560000.0
2001-07-06,,,,,,31828.0,7560000.0
2001-07-09,,,,,,30240.0,7560000.0
2001-07-10,,,,,,29938.0,7560000.0
2001-07-11,,,,,,28728.0,7560000.0
2001-07-12,,,,,,30013.0,7560000.0
2001-07-13,,,,,,28577.0,7560000.0
2001-07-16,,,,,,28350.0,7560000.0
2001-07-18,,,,,,27216.0,7560000.0
2001-07-19,,,,,,26233.0,7560000.0
2001-07-20,,,,,,24646.0,7560000.0
2001-07-23,,,,,,21924.0,7560000.0
2001-07-24,,,,,,21546.0,7560000.0
2001-07-25,,,,,,22453.0,7560000.0
2001-07-26,,,,,,24041.0,7560000.0
2001-07-27,,,,,,24494.0,7560000.0
2001-07-30,,,,,,24041.0,7560000.0
2001-07-31,,,,,,24041.0,7560000.0
2001-08-01,,,,,,25175.0,7560000.0
2001-08-02,,,,,,24948.0,7560000.0
2001-08-03,,,,,,26309.0,7560000.0
2001-08-06,,,,,,25931.0,7560000.0
2001-08-07,,,,,,25477.0,7560000.0
2001-08-08,,,,,,25099.0,7560000.0
2001-08-09,,,,,,23814.0,7560000.0
2001-08-10,,,,,,23965.0,7560000.0
2001-08-13,,,,,,24041.0,7560000.0
2001-08-14,,,,,,24646.0,7560000.0
2001-08-16,,,,,,24041.0,7560000.0
2001-08-17,,,,,,23360.0,7560000.0
2001-08-20,,,,,,22302.0,7560000.0
2001-08-21,,,,,,22680.0,7560000.0
2001-08-22,,,,,,22453.0,7560000.0
2001-08-23,,,,,,21924.0,7560000.0
2001-08-24,,,,,,22000.0,7560000.0
2001-08-27,,,,,,22000.0,7560000.0
2001-08-28,,,,,,21546.0,7560000.0
2001-08-29,,,,,,20261.0,7560000.0
2001-08-30,,,,,,20110.0,7560000.0
2001-08-31,,,,,,17993.0,7560000.0
2001-09-03,,,,,,17237.0,7560000.0
2001-09-04,,,,,,18371.0,7560000.0
2001-09-05,,,,,,17690.0,7560000.0
2001-09-06,,,,,,18446.0,7560000.0
2001-09-07,,,,,,18295.0,7560000.0
2001-09-10,,,,,,18371.0,7560000.0
2001-09-11,,,,,,18976.0,7560000.0
2001-09-12,,,,,,16708.0,7560000.0
2001-09-13,,,,,,15649.0,7560000.0
2001-09-14,,,,,,13835.0,7560000.0
2001-09-17,,,,,,12247.0,7560000.0
2001-09-18,,,,,,13154.0,7560000.0
2001-09-19,,,,,,12852.0,7560000.0
2001-09-20,,,,,,12020.0,7560000.0
2001-09-21,,,,,,11794.0,7560000.0
2001-09-24,,,,,,12247.0,7560000.0
2001-09-25,,,,,,11718.0,7560000.0
2001-09-26,,,,,,12625.0,7560000.0
2001-09-27,,,,,,13306.0,7560000.0
2001-09-28,,,,,,13608.0,7560000.0
2001-10-04,,,,,,15196.0,7560000.0
2001-10-05,,,,,,15196.0,7560000.0
2001-10-08,,,,,,14742.0,7560000.0
2001-10-09,,,,,,16481.0,7560000.0
2001-10-10,,,,,,17388.0,7560000.0
2001-10-11,,,,,,17388.0,7560000.0
2001-10-12,,,,,,16708.0,7560000.0
2001-10-15,,,,,,16481.0,7560000.0
2001-10-16,,,,,,16632.0,7560000.0
2001-10-17,,,,,,18598.0,7560000.0
2001-10-18,,,,,,17086.0,7560000.0
2001-10-19,,,,,,17539.0,7560000.0
2001-10-22,,,,,,19580.0,7560000.0
2001-10-23,,,,,,20185.0,7560000.0
2001-10-24,,,,,,19958.0,7560000.0
2001-10-25,,,,,,19354.0,7560000.0
2001-10-26,,,,,,20790.0,7560000.0
2001-10-29,,,,,,20790.0,7560000.0
2001-10-30,,,,,,20034.0,7560000.0
2001-10-31,,,,,,19656.0,7560000.0
2001-11-01,,,,,,19732.0,7560000.0
2001-11-02,,,,,,19656.0,7560000.0
2001-11-05,,,,,,20110.0,7560000.0
2001-11-06,,,,,,20563.0,7560000.0
2001-11-07,,,,,,19429.0,7560000.0
2001-11-08,,,,,,19278.0,7560000.0
2001-11-09,,,,,,19202.0,7560000.0
2001-11-12,,,,,,19958.0,7560000.0
2001-11-13,,,,,,20714.0,7560000.0
2001-11-14,,,,,,21092.0,7560000.0
2001-11-15,,,,,,19807.0,7560000.0
2001-11-16,,,,,,19732.0,7560000.0
2001-11-19,,,,,,20261.0,7560000.0
2001-11-20,,,,,,19429.0,7560000.0
2001-11-21,,,,,,18976.0,7560000.0
2001-11-22,,,,,,19051.0,7560000.0
2001-11-23,,,,,,19051.0,7560000.0
2001-11-26,,,,,,19958.0,7560000.0
2001-11-27,,,,,,20185.0,7560000.0
2001-11-28,,,,,,19732.0,7560000.0
2001-11-29,,,,,,19278.0,7560000.0
2001-11-30,,,,,,19883.0,7560000.0
2001-12-03,,,,,,20336.0,7560000.0
2001-12-04,,,,,,22756.0,7560000.0
2001-12-05,,,,,,23965.0,7560000.0
2001-12-06,,,,,,22756.0,7560000.0
2001-12-07,,,,,,22907.0,7560000.0
2001-12-10,,,,,,21395.0,7560000.0
2001-12-11,,,,,,21244.0,7560000.0
2001-12-12,,,,,,21546.0,7560000.0
2001-12-13,,,,,,23209.0,7560000.0
2001-12-14,,,,,,23263.0,7912711.0
2001-12-17,,,,,,21681.0,7912711.0
2001-12-18,,,,,,19940.0,7912711.0
2001-12-19,,,,,,18991.0,7912711.0
2001-12-20,,,,,,19149.0,7912711.0
2001-12-21,,,,,,17645.0,7912711.0
2001-12-24,,,,,,17645.0,7912711.0
2001-12-26,,,,,,17487.0,7912711.0
2001-12-27,,,,,,18199.0,7912711.0
2001-12-28,,,,,,18753.0,7912711.0
2002-01-02,,,,,,19149.0,7912711.0
2002-01-03,,,,,,18753.0,7912711.0
2002-01-04,,,,,,18832.0,7912711.0
2002-01-07,,,,,,18911.0,7912711.0
2002-01-08,,,,,,18516.0,7912711.0
2002-01-09,,,,,,18595.0,7912711.0
2002-01-10,,,,,,18437.0,7912711.0
2002-01-11,,,,,,18199.0,7912711.0
2002-01-14,,,,,,17962.0,7912711.0
2002-01-15,,,,,,17487.0,7912711.0
2002-01-16,,,,,,17487.0,7912711.0
2002-01-17,,,,,,16854.0,7912711.0
2002-01-18,,,,,,17091.0,7912711.0
2002-01-21,,,,,,16854.0,7912711.0
2002-01-22,,,,,,16775.0,7912711.0
2002-01-23,,,,,,16696.0,7912711.0
2002-01-24,,,,,,16300.0,7912711.0
2002-01-25,,,,,,16300.0,7912711.0
2002-01-28,,,,,,17962.0,7912711.0
2002-01-29,,,,,,17724.0,7912711.0
2002-01-30,,,,,,17333.0,7914648.0
2002-01-31,,,,,,17333.0,7914648.0
2002-02-01,,,,,,18125.0,7914648.0
2002-02-04,,,,,,18916.0,7914648.0
2002-02-05,,,,,,17491.0,7914648.0
2002-02-06,,,,,,16779.0,7914648.0
2002-02-07,,,,,,16858.0,7914648.0
2002-02-08,,,,,,16621.0,7914648.0
2002-02-14,,,,,,17016.0,7914648.0
2002-02-15,,,,,,16542.0,7914648.0
2002-02-18,,,,,,16542.0,7914648.0
2002-02-19,,,,,,16621.0,7914648.0
2002-02-20,,,,,,16462.0,7914648.0
2002-02-21,,,,,,16462.0,7914648.0
2002-02-22,,,,,,16225.0,7914648.0
2002-02-25,,,,,,16225.0,7914648.0
2002-02-26,,,,,,16225.0,7914648.0
2002-02-27,,,,,,17175.0,7914648.0
2002-02-28,,,,,,17650.0,7914648.0
2002-03-04,,,,,,18599.0,7914648.0
2002-03-05,,,,,,18758.0,7914648.0
2002-03-06,,,,,,19074.0,7914648.0
2002-03-07,,,,,,19707.0,7914648.0
2002-03-08,,,,,,18995.0,7914648.0
2002-03-11,,,,,,20103.0,7914648.0
2002-03-12,,,,,,19470.0,7914648.0
2002-03-13,,,,,,18916.0,7914648.0
2002-03-14,,,,,,19153.0,7914648.0
2002-03-15,,,,,,19787.0,7914648.0
2002-03-18,,,,,,21686.0,7914648.0
2002-03-19,,,,,,21290.0,7914648.0
2002-03-20,,,,,,22161.0,7914648.0
2002-03-21,,,,,,23319.0,8328133.0
2002-03-22,,,,,,22819.0,8328133.0
2002-03-25,,,,,,22319.0,8328133.0
2002-03-26,,,,,,21320.0,8328133.0
2002-03-27,,,,,,22403.0,8328133.0
2002-03-28,,,,,,22070.0,8328133.0
2002-03-29,,,,,,21903.0,8328133.0
2002-04-01,,,,,,21820.0,8328133.0
2002-04-02,,,,,,24401.0,8328133.0
2002-04-03,,,,,,24485.0,8328133.0
2002-04-04,,,,,,23569.0,8328133.0
2002-04-08,,,,,,23485.0,8328133.0
2002-04-09,,,,,,22950.0,8660543.0
2002-04-10,,,,,,21478.0,8660543.0
2002-04-11,,,,,,22171.0,8660543.0
2002-04-12,,,,,,21478.0,8660543.0
2002-04-15,,,,,,21651.0,8660543.0
2002-04-16,,,,,,21998.0,8660543.0
2002-04-17,,,,,,21998.0,8660543.0
2002-04-18,,,,,,21218.0,8660543.0
2002-04-19,,,,,,22474.0,8848121.0
2002-04-22,,,,,,21412.0,8848121.0
2002-04-23,,,,,,20439.0,8848121.0
2002-04-24,,,,,,19643.0,8848121.0
2002-04-25,,,,,,18316.0,8848121.0
2002-04-26,,,,,,19023.0,8848121.0
2002-04-29,,,,,,18581.0,8848121.0
2002-04-30,,,,,,19643.0,8848121.0
2002-05-02,,,,,,19643.0,8848121.0
2002-05-03,,,,,,19466.0,8848121.0
2002-05-06,,,,,,18935.0,8848121.0
2002-05-07,,,,,,18404.0,8848121.0
2002-05-08,,,,,,19200.0,8848121.0
2002-05-09,,,,,,19643.0,8848121.0
2002-05-10,,,,,,20528.0,8848121.0
2002-05-13,,,,,,19023.0,8848121.0
2002-05-14,,,,,,19112.0,8848121.0
2002-05-15,,,,,,19554.0,8848121.0
2002-05-16,,,,,,19466.0,8848121.0
2002-05-17,,,,,,19997.0,8848121.0
2002-05-20,,,,,,19731.0,8848121.0
2002-05-21,,,,,,19289.0,8848121.0
2002-05-22,,,,,,19023.0,8848121.0
2002-05-23,,,,,,18404.0,8848121.0
2002-05-24,,,,,,18758.0,8848121.0
2002-05-27,,,,,,19466.0,8848121.0
2002-05-28,,,,,,19554.0,8848121.0
2002-05-29,,,,,,19554.0,8848121.0
2002-05-30,,,,,,18316.0,8848121.0
2002-05-31,,,,,,18316.0,8848121.0
2002-06-03,,,,,,18050.0,8848121.0
2002-06-04,,,,,,17785.0,8848121.0
2002-06-05,,,,,,17962.0,8848121.0
2002-06-07,,,,,,17519.0,8848121.0
2002-06-10,,,,,,17342.0,8848121.0
2002-06-11,,,,,,17696.0,8848121.0
2002-06-12,,,,,,17342.0,8848121.0
2002-06-14,,,,,,17342.0,8848121.0
2002-06-17,,,,,,17342.0,8848121.0
2002-06-18,,,,,,17431.0,8848121.0
2002-06-19,,,,,,16811.0,8848121.0
2002-06-20,,,,,,15838.0,8848121.0
2002-06-21,,,,,,15750.0,8848121.0
2002-06-24,,,,,,14688.0,8848121.0
2002-06-25,,,,,,13892.0,8848121.0
2002-06-26,,,,,,12299.0,8848121.0
2002-06-27,,,,,,12830.0,8848121.0
2002-06-28,,,,,,14157.0,8848121.0
2002-07-02,,,,,,13803.0,8848121.0
2002-07-03,,,,,,14069.0,8848121.0
2002-07-04,,,,,,14599.0,8848121.0
