메디포스트(078160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-09-23,5581,5752,5362,5534,241181,64525.0,5685000.0
2008-09-24,5606,5606,5435,5558,60539,64809.0,5685000.0
2008-09-25,5484,5533,5411,5485,29997,63956.0,5685000.0
2008-09-26,5508,5654,5386,5387,47574,62819.0,5685000.0
2008-09-29,5508,6167,5411,5558,430593,64809.0,5685000.0
2008-09-30,5045,5557,5021,5558,91569,64809.0,5685000.0
2008-10-01,5630,5703,5484,5509,55073,64240.0,5685000.0
2008-10-02,5508,5654,5337,5338,39852,62251.0,5685000.0
2008-10-06,5191,5313,4835,4924,56487,57418.0,5685000.0
2008-10-07,4870,5094,4802,4973,36198,57987.0,5685000.0
2008-10-08,4704,4899,4485,4607,42785,53723.0,5685000.0
2008-10-09,4607,4704,4426,4485,86864,52302.0,5685000.0
2008-10-10,4295,4382,3895,4144,81193,48322.0,5685000.0
2008-10-13,4158,4762,4158,4422,97419,51563.0,5685000.0
2008-10-14,4631,4996,4563,4719,156886,55031.0,5685000.0
2008-10-15,4680,4845,4631,4846,77087,56509.0,5685000.0
2008-10-16,4582,4631,4119,4120,67261,48038.0,5685000.0
2008-10-17,4387,4411,4046,4052,48251,47242.0,5685000.0
2008-10-20,4060,4280,4012,4085,51508,47640.0,5685000.0
2008-10-21,4231,4290,4104,4120,32495,48038.0,5685000.0
2008-10-22,4124,4202,3817,3886,43447,45309.0,5685000.0
2008-10-23,3685,3744,3305,3306,79575,38544.0,5685000.0
2008-10-24,3305,3373,2812,2813,108716,32802.0,5685000.0
2008-10-27,2427,2676,2393,2394,311828,27913.0,5685000.0
2008-10-28,2191,2602,2105,2535,146696,29562.0,5685000.0
2008-10-29,2759,2803,2181,2379,113755,27743.0,5685000.0
2008-10-30,2534,2734,2485,2735,161141,31893.0,5685000.0
2008-10-31,2778,2949,2705,2910,126971,33939.0,5685000.0
2008-11-03,2958,3319,2949,3315,247717,38658.0,5685000.0
2008-11-04,3339,3544,3173,3447,208671,40193.0,5685000.0
2008-11-05,3558,3739,3197,3447,389311,40193.0,5685000.0
2008-11-06,3193,3266,2929,2930,147472,34167.0,5685000.0
2008-11-07,2729,3144,2613,3145,267852,36668.0,5685000.0
2008-11-10,3470,3612,3470,3613,156800,42126.0,5685000.0
2008-11-11,3890,4046,3583,3583,782541,41785.0,5685000.0
2008-11-12,3514,3753,3446,3466,225524,40420.0,5685000.0
2008-11-13,3217,3261,3022,3145,129447,36668.0,5685000.0
2008-11-14,3607,3607,3315,3383,139895,39454.0,5685000.0
2008-11-17,3280,3485,3217,3412,156946,39795.0,5685000.0
2008-11-18,3826,3924,3660,3925,869022,45764.0,5685000.0
2008-11-19,4041,4065,3519,3608,874125,42069.0,5685000.0
2008-11-20,3753,4148,3744,4149,1800095,48379.0,5685000.0
2008-11-21,4133,4767,4060,4227,3050300,49289.0,5685000.0
2008-11-24,4363,4860,4358,4861,2296797,56679.0,5685000.0
2008-11-25,5045,5581,4996,5582,2535607,65093.0,5685000.0
2008-11-26,5996,6264,5386,5729,3435260,66799.0,5685000.0
2008-11-27,5874,6581,5459,6581,4257694,76748.0,5685000.0
2008-11-28,6727,7337,5679,5680,5118464,66230.0,5685000.0
2008-12-01,5850,6264,5679,5997,2067569,69926.0,5685000.0
2008-12-02,5654,6410,5313,5534,2818903,64525.0,5685000.0
2008-12-03,5776,6020,5411,5534,1589120,64525.0,5685000.0
2008-12-04,5776,6362,5630,5802,2914173,67652.0,5685000.0
2008-12-05,5996,6654,5947,6655,2348384,77600.0,5685000.0
2008-12-08,6971,7532,6727,7411,2644472,86412.0,5685000.0
2008-12-09,7410,7629,6605,6728,2312680,78453.0,5685000.0
2008-12-10,6873,7117,6727,6996,1416456,81580.0,5685000.0
2008-12-11,6971,7166,6483,6606,1362576,77032.0,5685000.0
2008-12-12,6557,7337,6483,6728,2012980,78453.0,5685000.0
2008-12-15,6971,7190,6824,6996,1045236,81580.0,5685000.0
2008-12-16,7019,7166,6654,6801,1218344,79306.0,5685000.0
2008-12-17,6922,7678,6678,6752,3676784,78737.0,5685000.0
2008-12-18,6824,6898,6240,6533,1282264,76179.0,5685000.0
2008-12-19,6532,6898,6410,6484,858132,75610.0,5685000.0
2008-12-22,6581,6751,6435,6557,780132,76463.0,5685000.0
2008-12-23,6824,7239,5850,5851,2273753,68220.0,5685000.0
2008-12-24,5996,6094,5264,5436,836860,63388.0,5685000.0
2008-12-26,5947,6142,5386,5509,1260648,64240.0,5685000.0
2008-12-29,5362,5362,5021,5265,472898,61398.0,5685000.0
2008-12-30,5362,5728,5240,5509,544470,64240.0,5685000.0
2009-01-02,5557,5752,5435,5631,433437,65662.0,5685000.0
2009-01-05,5728,5801,5557,5729,433856,66799.0,5685000.0
2009-01-06,5752,5947,5679,5802,615132,67652.0,5685000.0
2009-01-07,5801,6020,5728,5802,659755,67652.0,5685000.0
2009-01-08,5728,6094,5630,5777,788295,67569.0,5702000.0
2009-01-09,6118,6215,5850,5851,1007791,68424.0,5702000.0
2009-01-12,5776,5801,5411,5412,349908,63292.0,5702000.0
2009-01-13,5484,5630,5264,5607,341024,65573.0,5702000.0
2009-01-14,5557,6435,5508,6435,1311736,75266.0,5702000.0
2009-01-15,6435,6654,5484,5509,2674214,64433.0,5702000.0
2009-01-16,5776,6289,5606,6119,1596305,71560.0,5702000.0
2009-01-19,6289,6435,6020,6216,784928,72700.0,5702000.0
2009-01-20,6118,6191,5654,5802,792482,67854.0,5702000.0
2009-01-21,5386,5703,5386,5558,364079,65003.0,5702000.0
2009-01-22,5728,5923,5654,5729,377804,66998.0,5702000.0
2009-01-23,5654,6045,5606,5826,843428,68139.0,5702000.0
2009-01-28,6167,6289,5898,5972,737963,69850.0,5702000.0
2009-01-29,6045,6532,5898,6192,1433123,72415.0,5702000.0
2009-01-30,6362,6435,6045,6094,987949,71275.0,5702000.0
2009-02-02,6020,6215,5776,5875,440774,68709.0,5702000.0
2009-02-03,5923,6094,5874,6094,398198,71275.0,5702000.0
2009-02-04,6167,6995,6045,6679,2690450,78117.0,5702000.0
2009-02-05,6678,7239,6191,6484,2645116,75837.0,5702000.0
2009-02-06,6386,6581,5996,6094,1146702,71275.0,5702000.0
2009-02-09,6167,6337,6094,6289,427192,73556.0,5702000.0
2009-02-10,6386,6459,6215,6338,412782,74126.0,5702000.0
2009-02-11,6094,6508,6020,6411,439857,74981.0,5702000.0
2009-02-12,6581,6703,6410,6630,925213,77547.0,5702000.0
2009-02-13,6727,7385,6581,6972,2232528,81539.0,5702000.0
2009-02-16,6922,7263,6751,6752,901776,78973.0,5702000.0
2009-02-17,6946,6946,6386,6386,792045,74696.0,5702000.0
2009-02-18,6289,7190,6118,7020,1465966,82181.0,5707000.0
2009-02-19,7068,7385,6240,6240,1280576,73050.0,5707000.0
2009-02-20,6191,6459,5581,5777,607625,67628.0,5707000.0
2009-02-23,5850,6069,5801,6045,299066,70767.0,5707000.0
2009-02-24,5801,5923,5581,5729,321459,67057.0,5707000.0
2009-02-25,5923,6118,5362,5363,588734,62777.0,5707000.0
2009-02-26,5508,5654,5070,5265,349663,61636.0,5707000.0
2009-02-27,5362,5484,5264,5387,157149,63062.0,5707000.0
2009-03-02,5313,5362,4923,4924,255782,57641.0,5707000.0
2009-03-03,4680,5167,4480,5070,504094,59353.0,5707000.0
2009-03-04,5045,5411,4972,5290,348302,61921.0,5707000.0
2009-03-05,5337,5508,5143,5241,236129,61350.0,5707000.0
2009-03-06,5070,5386,5021,5265,241532,61636.0,5707000.0
2009-03-09,5923,6045,5874,6045,253776,70767.0,5707000.0
2009-03-10,6167,6776,6045,6143,1576172,72198.0,5730000.0
2009-03-11,6410,7044,6167,7045,1099552,82798.0,5730000.0
2009-03-12,7215,8092,6995,7800,3343005,91680.0,5730000.0
2009-03-13,7922,8311,7556,7800,2172217,91680.0,5730000.0
2009-03-16,7849,8287,7312,7313,2330013,85950.0,5730000.0
2009-03-17,7410,7824,7239,7825,1270782,91966.0,5730000.0
2009-03-18,8044,8872,7824,8385,2670456,98556.0,5730000.0
2009-03-19,8482,8482,7970,8020,930637,94258.0,5730000.0
2009-03-20,8141,8238,7776,7971,527017,93686.0,5730000.0
2009-03-23,8068,8287,8019,8141,469999,95691.0,5730000.0
2009-03-24,8311,8726,7849,7849,927041,92253.0,5730000.0
2009-03-25,7849,8531,7776,8532,846524,100275.0,5730000.0
2009-03-26,8726,8994,8433,8629,864142,101421.0,5730000.0
2009-03-27,8823,9604,8750,9093,1929472,106864.0,5730000.0
2009-03-30,9019,9189,8336,8337,831764,97983.0,5730000.0
2009-03-31,8482,9141,8458,9117,685640,107151.0,5730000.0
2009-04-01,9116,9360,8945,9360,717427,110016.0,5730000.0
2009-04-02,9409,9798,9141,9214,920081,108297.0,5730000.0
2009-04-03,9360,9457,8921,9141,746502,107438.0,5730000.0
2009-04-06,9409,10505,9287,10506,1674475,123482.0,5730000.0
2009-04-07,10554,11944,9993,10311,4060048,121190.0,5730000.0
2009-04-08,10164,11042,10042,10482,1401463,123195.0,5730000.0
2009-04-09,10896,11091,10286,10580,812451,124341.0,5730000.0
2009-04-10,10725,11773,10359,10921,1501717,128352.0,5730000.0
2009-04-13,11091,11164,10554,10774,760160,127075.0,5750000.0
2009-04-14,10896,12285,10554,11359,2116805,133975.0,5750000.0
2009-04-15,11212,12114,9993,10653,1164908,125638.0,5750000.0
2009-04-16,10774,10847,9360,9409,850156,110975.0,5750000.0
2009-04-17,9482,9579,8385,9117,1244290,107525.0,5750000.0
2009-04-20,9189,10140,9019,9872,1006522,116438.0,5750000.0
2009-04-21,9506,9920,9311,9507,675405,112125.0,5750000.0
2009-04-22,9750,10432,9555,9945,767817,117300.0,5750000.0
2009-04-23,10213,10725,9945,10506,900754,125853.0,5840036.0
2009-04-24,10554,11383,10262,10823,1307094,129649.0,5840036.0
2009-04-27,10847,11237,10579,10628,1029189,127313.0,5840036.0
2009-04-28,10676,10749,9043,9044,948119,108333.0,5840036.0
2009-04-29,9214,9750,8482,9750,776741,116801.0,5840036.0
2009-04-30,9993,10164,9263,9312,740377,111545.0,5840036.0
2009-05-04,9238,9409,9067,9117,218758,109209.0,5840036.0
2009-05-06,9116,9409,9067,9287,223805,111253.0,5840036.0
2009-05-07,9336,9336,8921,8995,209012,107749.0,5840036.0
2009-05-08,9043,9409,8945,9239,299906,110669.0,5840036.0
2009-05-11,9287,9360,9116,9117,167415,109209.0,5840036.0
2009-05-12,9019,9311,8775,8824,234750,105705.0,5840036.0
2009-05-13,8848,8921,8433,8678,250594,103953.0,5840036.0
2009-05-14,8653,9092,8555,8629,309047,103369.0,5840036.0
2009-05-15,8799,9092,8653,9044,271865,108333.0,5840036.0
2009-05-18,9189,9238,8897,8971,169429,107457.0,5840036.0
2009-05-19,9116,9116,8799,8873,161266,106289.0,5840036.0
2009-05-20,8970,9336,8921,9287,402557,111253.0,5840036.0
2009-05-21,9287,9482,8921,9068,435650,108625.0,5840036.0
2009-05-22,9019,9019,8482,8532,193813,102201.0,5840036.0
2009-05-25,8433,8628,7263,7800,424190,93441.0,5840036.0
2009-05-26,7873,8165,7580,7849,280083,94025.0,5840036.0
2009-05-27,7970,8019,7190,7264,198497,87017.0,5840036.0
2009-05-28,7166,7727,7019,7727,260275,92565.0,5840036.0
2009-05-29,7800,7824,7361,7508,142197,89937.0,5840036.0
2009-06-01,7580,8214,7507,7873,268463,94317.0,5840036.0
2009-06-02,7946,8214,7751,8068,350610,96653.0,5840036.0
2009-06-03,8238,8458,8044,8288,271827,99281.0,5840036.0
2009-06-04,8287,8336,7800,7800,168457,93441.0,5840036.0
2009-06-05,7995,7995,7507,7654,109376,91689.0,5840036.0
2009-06-08,7800,7824,7605,7654,69914,91689.0,5840036.0
2009-06-09,7629,7702,7068,7191,135439,86141.0,5840036.0
2009-06-10,7337,7849,7288,7654,330378,91689.0,5840036.0
2009-06-11,7800,7824,7410,7679,147184,91981.0,5840036.0
2009-06-12,7897,8823,7849,8824,998411,105705.0,5840036.0
2009-06-15,8580,8921,8287,8605,1032790,103077.0,5840036.0
2009-06-16,8628,9311,8580,8824,1153852,105705.0,5840036.0
2009-06-17,8677,8750,8263,8312,397202,99573.0,5840036.0
2009-06-18,8458,8970,8385,8581,593182,102785.0,5840036.0
2009-06-19,8604,8677,8141,8483,251952,101617.0,5840036.0
2009-06-22,8580,8994,8506,8727,562913,104537.0,5840036.0
2009-06-23,8506,8677,8092,8239,294759,98697.0,5840036.0
2009-06-24,8385,8945,8165,8776,528598,105121.0,5840036.0
2009-06-25,8848,9287,8750,9141,576691,109501.0,5840036.0
2009-06-26,9360,9555,9067,9117,411970,109209.0,5840036.0
2009-06-29,9214,9457,8531,8751,398496,104829.0,5840036.0
2009-06-30,8848,8897,7776,8215,607037,98405.0,5840036.0
2009-07-01,8068,8628,8044,8166,419078,97821.0,5840036.0
2009-07-02,8238,8336,8044,8117,207155,97237.0,5840036.0
2009-07-03,7873,8433,7873,8434,261734,101033.0,5840036.0
2009-07-06,8580,8604,8385,8434,197021,101033.0,5840036.0
2009-07-07,8482,8506,8165,8239,274687,98697.0,5840036.0
2009-07-08,8190,9287,8190,8581,1838264,102785.0,5840036.0
2009-07-09,8726,8823,8360,8361,335505,100157.0,5840036.0
2009-07-10,8458,8458,8044,8068,246250,96653.0,5840036.0
2009-07-13,7995,8117,7312,7338,259697,87893.0,5840036.0
2009-07-14,7654,7654,7263,7411,152188,88769.0,5840036.0
2009-07-15,7532,7849,7458,7776,117681,93149.0,5840036.0
2009-07-16,7800,7873,7458,7484,135369,89645.0,5840036.0
2009-07-17,7629,8165,7434,8044,282691,96361.0,5840036.0
2009-07-20,8044,8044,7800,7947,171527,95193.0,5840036.0
2009-07-21,8044,8360,8019,8166,329735,97821.0,5840036.0
2009-07-22,8214,8263,8019,8117,125326,97237.0,5840036.0
2009-07-23,8117,8433,7849,7849,414673,94025.0,5840036.0
2009-07-24,7897,7970,7702,7800,122346,93441.0,5840036.0
2009-07-27,7897,7946,7751,7922,96939,94901.0,5840036.0
2009-07-28,7873,8092,7849,7898,136192,94609.0,5840036.0
2009-07-29,7946,8263,7922,8166,315951,97821.0,5840036.0
2009-07-30,8068,8506,8044,8312,544741,99573.0,5840036.0
2009-07-31,8336,8482,8092,8141,225622,97529.0,5840036.0
2009-08-03,8165,8190,7970,8093,107206,96945.0,5840036.0
2009-08-04,8190,8385,8141,8166,156989,97821.0,5840036.0
2009-08-05,8360,8506,8190,8190,180189,98113.0,5840036.0
2009-08-06,8287,8287,8068,8190,72908,98113.0,5840036.0
2009-08-07,8238,8604,8190,8605,251289,103077.0,5840036.0
2009-08-10,8531,9141,8482,8727,729937,104537.0,5840036.0
2009-08-11,8628,8799,8360,8532,255239,102201.0,5840036.0
2009-08-12,8482,8701,8385,8434,145182,101033.0,5840036.0
2009-08-13,8458,8726,8360,8434,184763,101033.0,5840036.0
2009-08-14,8482,8555,8336,8410,124734,100741.0,5840036.0
2009-08-17,8433,8531,7849,7971,218157,95485.0,5840036.0
2009-08-18,7849,7970,7410,7679,178999,91981.0,5840036.0
2009-08-19,7824,7897,7605,7606,135692,91105.0,5840036.0
2009-08-20,7654,7849,7654,7703,76455,92273.0,5840036.0
2009-08-21,7751,8214,7702,8166,316218,97821.0,5840036.0
2009-08-24,8238,8287,8019,8117,171122,97237.0,5840036.0
2009-08-25,7970,8019,7605,7654,172093,91689.0,5840036.0
2009-08-26,7727,7849,7654,7776,81674,93149.0,5840036.0
2009-08-27,7873,7873,7580,7679,69080,91981.0,5840036.0
2009-08-28,7702,7946,7678,7922,136562,94901.0,5840036.0
2009-08-31,7922,8019,7727,7898,102242,94609.0,5840036.0
2009-09-01,7727,7849,7678,7703,83445,92273.0,5840036.0
2009-09-02,7654,7727,7458,7581,109136,90813.0,5840036.0
2009-09-03,7654,8019,7337,8020,199828,96069.0,5840036.0
2009-09-04,7970,7970,7629,7630,138282,91397.0,5840036.0
2009-09-07,7654,7678,7312,7557,95279,90521.0,5840036.0
2009-09-08,7556,7922,7483,7508,145287,89937.0,5840036.0
2009-09-09,7532,7629,7263,7313,85725,87601.0,5840036.0
2009-09-10,7288,7507,7288,7338,64773,87893.0,5840036.0
2009-09-11,7337,7800,7337,7459,246037,89353.0,5840036.0
2009-09-14,7458,7580,7410,7508,65392,89937.0,5840036.0
2009-09-15,7605,7897,7434,7898,204354,94609.0,5840036.0
2009-09-16,7800,8068,7678,7849,291842,94025.0,5840036.0
2009-09-17,7849,7897,7605,7727,86290,92565.0,5840036.0
2009-09-18,7751,7946,7629,7752,135998,92857.0,5840036.0
2009-09-21,7702,7751,7629,7703,58187,92273.0,5840036.0
2009-09-22,7702,7849,7654,7654,68651,91689.0,5840036.0
2009-09-23,7678,7727,7385,7411,93316,88769.0,5840036.0
2009-09-24,7361,7605,7337,7411,83274,88769.0,5840036.0
2009-09-25,7483,7751,7337,7411,193249,88769.0,5840036.0
2009-09-28,7385,7458,7190,7191,88950,86141.0,5840036.0
2009-09-29,7312,7312,6946,6947,87011,83221.0,5840036.0
2009-09-30,6946,7068,6605,6606,128905,79132.0,5840036.0
2009-10-01,6605,6703,6191,6192,131893,74168.0,5840036.0
2009-10-05,6094,6386,6094,6289,56285,75336.0,5840036.0
2009-10-06,6313,6386,6191,6240,51245,74752.0,5840036.0
2009-10-07,6264,6362,6240,6338,33196,75920.0,5840036.0
2009-10-08,6410,6630,6337,6460,41918,77380.0,5840036.0
2009-10-09,6508,6776,6508,6581,80714,78840.0,5840036.0
2009-10-12,6581,6751,6532,6581,44842,78840.0,5840036.0
2009-10-13,6630,6751,6557,6581,60726,78840.0,5840036.0
2009-10-14,6605,6654,6532,6606,39647,79132.0,5840036.0
2009-10-15,6678,6678,6557,6679,34788,80008.0,5840036.0
2009-10-16,6678,7678,6581,7679,1280436,91981.0,5840036.0
2009-10-19,7507,7654,7385,7508,252001,89937.0,5840036.0
2009-10-20,7483,7702,7215,7216,230823,86433.0,5840036.0
2009-10-21,7239,7629,7117,7484,233071,89645.0,5840036.0
2009-10-22,7507,7556,6849,6898,244976,82637.0,5840036.0
2009-10-23,6946,7556,6922,7216,382299,86433.0,5840036.0
2009-10-26,7215,7458,6946,6972,162810,83513.0,5840036.0
2009-10-27,6995,6995,6776,6777,106586,81177.0,5840036.0
2009-10-28,6703,6849,6337,6606,115332,79132.0,5840036.0
2009-10-29,6362,7410,6289,6630,361730,79424.0,5840036.0
2009-10-30,6703,6776,6557,6606,47519,79132.0,5840036.0
2009-11-02,6435,6483,6142,6338,74071,75920.0,5840036.0
2009-11-03,6581,6581,6313,6338,48701,75920.0,5840036.0
2009-11-04,6435,6727,6362,6581,81144,78840.0,5840036.0
2009-11-05,6630,6849,6581,6606,62478,79132.0,5840036.0
2009-11-06,6776,6971,6630,6630,87759,83018.0,6104236.0
2009-11-09,6630,6776,6605,6655,32421,83323.0,6104236.0
2009-11-10,6727,6776,6581,6581,39401,82407.0,6104236.0
2009-11-11,6630,6678,6435,6508,44729,81492.0,6104236.0
2009-11-12,6532,6605,6459,6533,25052,81797.0,6104236.0
2009-11-13,6581,6581,6435,6484,14970,81186.0,6104236.0
2009-11-16,6459,6532,6264,6265,61558,78439.0,6104236.0
2009-11-17,6313,6386,6215,6289,37950,78745.0,6104236.0
2009-11-18,6240,6678,6240,6411,212705,80271.0,6104236.0
2009-11-19,6410,6630,6410,6435,62535,80576.0,6104236.0
2009-11-20,6386,6727,6386,6533,45783,81797.0,6104236.0
2009-11-23,6532,6751,6532,6630,61469,83018.0,6104236.0
2009-11-24,6776,6776,6508,6508,37044,81492.0,6104236.0
2009-11-25,6581,6581,6410,6484,28078,81186.0,6104236.0
2009-11-26,6508,6557,6410,6435,25619,80576.0,6104236.0
2009-11-27,6289,6410,5484,5802,122712,72640.0,6104236.0
2009-11-30,5972,6045,5874,5924,52951,74166.0,6104236.0
2009-12-01,5923,6069,5898,6045,41388,75693.0,6104236.0
2009-12-02,6094,6264,6045,6192,33297,77524.0,6104236.0
2009-12-03,6289,6337,6215,6289,34701,78745.0,6104236.0
2009-12-04,6289,6410,6191,6338,32181,79355.0,6104236.0
2009-12-07,6362,6678,6313,6533,170295,81797.0,6104236.0
2009-12-08,6581,7166,6508,6972,429768,87291.0,6104236.0
2009-12-09,6922,6922,6654,6703,110957,83933.0,6104236.0
2009-12-10,6776,6800,6532,6606,60131,82712.0,6104236.0
2009-12-11,6703,6703,6532,6606,49740,82712.0,6104236.0
2009-12-14,6605,6751,6605,6752,39394,84544.0,6104236.0
2009-12-15,6776,7337,6727,7118,227015,89122.0,6104236.0
2009-12-16,7068,7824,7044,7679,368377,96142.0,6104236.0
2009-12-17,7727,7800,7556,7703,140465,96447.0,6104236.0
2009-12-18,7702,7946,7580,7581,226091,94921.0,6104236.0
2009-12-21,7580,7702,7385,7679,109692,96142.0,6104236.0
2009-12-22,7849,8019,7702,7800,166371,97668.0,6104236.0
2009-12-23,7727,7824,7483,7532,67587,94310.0,6104236.0
2009-12-24,7605,7922,7605,7849,86134,98278.0,6104236.0
2009-12-28,7873,8287,7751,8117,162145,101636.0,6104236.0
2009-12-29,8068,8263,7946,7947,98443,99499.0,6104236.0
2009-12-30,7922,8141,7897,8093,54528,101330.0,6104236.0
2010-01-04,8141,8921,8141,8702,289252,108961.0,6104236.0
2010-01-05,8823,8945,8531,8702,181053,108961.0,6104236.0
2010-01-06,8726,9896,8604,9263,792024,115980.0,6104236.0
2010-01-07,9360,9360,9019,9117,223007,114149.0,6104236.0
2010-01-08,9336,9945,9263,9726,302384,121780.0,6104236.0
2010-01-11,9823,10213,9628,9750,310034,122085.0,6104236.0
2010-01-12,9847,9993,9555,9824,121644,123000.0,6104236.0
2010-01-13,9798,10140,9604,9970,110093,124832.0,6104236.0
2010-01-14,10018,11456,9920,11457,712947,143450.0,6104236.0
2010-01-15,11505,13162,11432,13163,988210,164814.0,6104236.0
2010-01-18,13089,13455,12139,12481,831935,156268.0,6104236.0
2010-01-19,12334,13016,11992,12188,707943,152606.0,6104236.0
2010-01-20,12431,14016,12236,14016,765933,175497.0,6104236.0
2010-01-21,14576,14966,13382,14382,978102,180075.0,6104236.0
2010-01-22,13992,14284,12846,13602,495025,170308.0,6104236.0
2010-01-25,13406,15210,13114,13895,617754,173971.0,6104236.0
2010-01-26,14040,14040,11822,11896,500807,148943.0,6104236.0
2010-01-27,12236,12334,11139,12091,406584,151385.0,6104236.0
2010-01-28,12480,13187,11748,13017,415666,162983.0,6104236.0
2010-01-29,12529,13870,12480,13163,393226,164814.0,6104236.0
2010-02-01,13309,13650,12870,13163,214344,164814.0,6104236.0
2010-02-02,13357,13553,12943,13456,249640,168477.0,6104236.0
2010-02-03,13650,13772,12967,12968,247863,162373.0,6104236.0
2010-02-04,12797,13040,12505,13041,150109,163288.0,6104236.0
2010-02-05,12334,12334,11822,12067,228630,151080.0,6104236.0
2010-02-08,12188,12383,10335,10336,314445,129410.0,6104236.0
2010-02-09,10384,10969,10018,10750,323599,134598.0,6104236.0
2010-02-10,10823,10969,10066,10141,251283,126968.0,6104236.0
2010-02-11,10042,10676,9896,10531,231341,131851.0,6104236.0
2010-02-12,10701,12066,10432,11725,465506,146807.0,6104236.0
2010-02-16,11456,11944,11359,11628,148996,145586.0,6104236.0
2010-02-17,11773,12188,11432,11945,159339,149554.0,6104236.0
2010-02-18,12090,13333,12090,12481,485615,156268.0,6104236.0
2010-02-19,12699,13504,12236,12261,884385,153672.0,6110238.0
2010-02-22,12480,12553,12090,12310,163825,154284.0,6110238.0
2010-02-23,12480,13065,12407,12797,426681,160394.0,6110238.0
2010-02-24,12578,14527,12578,14431,708838,180863.0,6110238.0
2010-02-25,14698,14844,12285,12286,999413,153978.0,6110238.0
2010-02-26,11968,12431,11456,11847,542459,148479.0,6110238.0
2010-03-02,12090,12285,11602,11652,174714,146035.0,6110238.0
2010-03-03,11627,12139,11627,11823,155443,148173.0,6110238.0
2010-03-04,11822,12139,11334,11335,236605,142063.0,6110238.0
2010-03-05,11553,11797,11261,11676,193975,146340.0,6110238.0
2010-03-08,11919,12358,11627,12286,379330,153978.0,6110238.0
2010-03-09,12236,12236,11797,11993,161407,150312.0,6110238.0
2010-03-10,11992,12285,11407,11774,211173,147562.0,6110238.0
2010-03-11,11748,11846,11115,11213,167139,140535.0,6110238.0
2010-03-12,11456,11505,11237,11262,90426,141146.0,6110238.0
2010-03-15,11285,11797,11139,11432,123900,143285.0,6110238.0
2010-03-16,11383,11627,11334,11579,86661,145118.0,6110238.0
2010-03-17,11748,12066,11456,11993,254426,150312.0,6110238.0
2010-03-18,11944,12066,11724,11896,107699,149090.0,6110238.0
2010-03-19,11895,13211,11748,12554,437546,157339.0,6110238.0
2010-03-22,12553,12943,12383,12700,148761,159172.0,6110238.0
2010-03-23,12943,13211,12529,12529,198182,157033.0,6110238.0
2010-03-24,12699,12943,12334,12432,134848,155811.0,6110238.0
2010-03-25,12480,12602,12041,12042,116184,150923.0,6110238.0
2010-03-26,11944,12578,11944,12432,96597,155811.0,6110238.0
2010-03-29,12139,12334,12066,12067,88863,151228.0,6110238.0
2010-03-30,12139,12943,12139,12797,213803,160394.0,6110238.0
2010-03-31,12894,13016,12480,12602,125392,157950.0,6110238.0
2010-04-01,12602,13138,12602,12724,176598,159477.0,6110238.0
2010-04-02,12724,12846,12285,12529,140433,157033.0,6110238.0
2010-04-05,12456,12578,10652,11067,819433,138702.0,6110238.0
2010-04-06,11310,11456,10335,10750,339773,134731.0,6110238.0
2010-04-07,10969,11407,10823,11213,219793,140535.0,6110238.0
2010-04-08,11212,11285,11018,11018,85932,138091.0,6110238.0
2010-04-09,11066,11505,10993,11310,120600,141758.0,6110238.0
2010-04-12,11480,11602,10969,11042,152728,138397.0,6110238.0
2010-04-13,11188,11188,10774,11018,67003,138091.0,6110238.0
2010-04-14,11066,11066,10652,10774,101652,135036.0,6110238.0
2010-04-15,10823,11042,10627,10872,81639,136258.0,6110238.0
2010-04-16,10774,10920,10457,10555,75097,132287.0,6110238.0
2010-04-19,10335,10652,9798,10531,70435,131981.0,6110238.0
2010-04-20,10554,11115,10554,10896,117778,136564.0,6110238.0
2010-04-21,10871,10993,10603,10701,69366,134120.0,6110238.0
2010-04-22,10652,11042,10627,10677,73104,133814.0,6110238.0
2010-04-23,10725,10847,10554,10580,51053,132592.0,6110238.0
2010-04-26,10579,10798,10310,10482,85717,131370.0,6110238.0
2010-04-27,10481,10969,10213,10531,160843,131981.0,6110238.0
2010-04-28,10262,10432,10066,10360,74724,129843.0,6110238.0
2010-04-29,10384,10749,10286,10336,73563,129537.0,6110238.0
2010-04-30,10384,11018,10335,10969,278010,137480.0,6110238.0
2010-05-03,11212,11432,10676,10872,164952,136258.0,6110238.0
2010-05-04,10798,11310,10725,11018,173214,138091.0,6110238.0
2010-05-06,10676,10993,10481,10847,113553,135953.0,6110238.0
2010-05-07,10262,10627,10042,10360,135293,129843.0,6110238.0
2010-05-10,10432,10627,10408,10628,71133,133203.0,6110238.0
2010-05-11,10871,11992,10554,11310,636485,141758.0,6110238.0
2010-05-12,11505,11773,10920,10994,210094,137786.0,6110238.0
2010-05-13,11212,11285,10993,11140,96382,139619.0,6110238.0
2010-05-14,11115,11773,11018,11384,225607,142674.0,6110238.0
2010-05-17,11164,11261,10652,10872,140172,136258.0,6110238.0
2010-05-18,11042,11188,10774,10945,60650,137175.0,6110238.0
2010-05-19,11042,11529,10627,11286,294655,141452.0,6110238.0
2010-05-20,11359,11870,10554,10872,299707,136258.0,6110238.0
2010-05-24,10701,11383,10701,11018,113714,138091.0,6110238.0
2010-05-25,10847,11553,10115,10726,354605,134425.0,6110238.0
2010-05-26,10871,12334,10871,12018,696589,150617.0,6110238.0
