알티캐스트(085810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-25,5900,6140,5800,5830,104388,123731.0,21223160.0
2015-08-26,5830,6150,5800,6060,43578,128612.0,21223160.0
2015-08-27,6200,6330,6100,6170,52347,130947.0,21223160.0
2015-08-28,6180,6370,6170,6340,21269,134555.0,21223160.0
2015-08-31,6470,6470,6260,6300,17822,133706.0,21223160.0
2015-09-01,6450,6450,6110,6190,15699,131371.0,21223160.0
2015-09-02,6170,6290,6090,6280,12893,133281.0,21223160.0
2015-09-03,6300,6380,6200,6280,20192,133281.0,21223160.0
2015-09-04,6280,6280,6000,6000,42496,127339.0,21223160.0
2015-09-07,6060,6060,5970,6030,16226,127976.0,21223160.0
2015-09-08,6030,6060,5880,6000,24133,127339.0,21223160.0
2015-09-09,6080,6140,5940,6050,52462,128400.0,21223160.0
2015-09-10,6000,6080,5980,6080,19312,129037.0,21223160.0
2015-09-11,6050,6100,5970,6010,20117,127551.0,21223160.0
2015-09-14,6040,6050,5860,5920,25223,125641.0,21223160.0
2015-09-15,5900,5970,5850,5900,24265,125217.0,21223160.0
2015-09-16,5900,6000,5900,6000,16392,127339.0,21223160.0
2015-09-17,6000,6010,5970,5970,17489,126702.0,21223160.0
2015-09-18,6000,6140,5970,6100,27288,129461.0,21223160.0
2015-09-21,6120,6160,6010,6070,16758,128825.0,21223160.0
2015-09-22,6070,6390,6050,6220,64573,132008.0,21223160.0
2015-09-23,6130,6250,6060,6160,47667,130735.0,21223160.0
2015-09-24,6190,6200,6110,6110,20857,129674.0,21223160.0
2015-09-25,6110,6180,6000,6080,13374,129037.0,21223160.0
2015-09-30,6060,6070,6000,6050,9899,128400.0,21223160.0
2015-10-01,6040,6090,5970,6060,18738,128612.0,21223160.0
2015-10-02,6060,6090,5990,6070,21212,128825.0,21223160.0
2015-10-05,6060,6090,6020,6080,17539,129037.0,21223160.0
2015-10-06,6400,6440,6070,6100,98627,129461.0,21223160.0
2015-10-07,6100,6140,5920,5960,116820,126490.0,21223160.0
2015-10-08,5960,6070,5950,6030,39068,127976.0,21223160.0
2015-10-12,6200,6200,6030,6050,16319,128400.0,21223160.0
2015-10-13,6080,6400,6080,6250,81703,132645.0,21223160.0
2015-10-14,6360,6360,5990,6000,88354,127339.0,21223160.0
2015-10-15,6010,6060,5910,5960,51932,126490.0,21223160.0
2015-10-16,5940,5950,5850,5900,43530,125217.0,21223160.0
2015-10-19,5930,5940,5770,5800,49530,123094.0,21223160.0
2015-10-20,5790,5830,5720,5740,68649,121821.0,21223160.0
2015-10-21,5720,5780,5680,5760,37192,122245.0,21223160.0
2015-10-22,5770,5770,5640,5650,36350,119911.0,21223160.0
2015-10-23,5670,5710,5630,5670,37454,120335.0,21223160.0
2015-10-26,5700,5750,5660,5680,25682,120548.0,21223160.0
2015-10-27,5690,5730,5660,5730,14873,121609.0,21223160.0
2015-10-28,5740,5930,5690,5790,64719,122882.0,21223160.0
2015-10-29,5830,5970,5710,5710,40922,121184.0,21223160.0
2015-10-30,5710,5760,5510,5620,61661,119274.0,21223160.0
2015-11-02,5570,5620,5500,5540,32184,117576.0,21223160.0
2015-11-03,5540,5570,5510,5520,18090,117152.0,21223160.0
2015-11-04,5550,5550,5510,5550,15168,117789.0,21223160.0
2015-11-05,5520,5600,5520,5580,15537,118425.0,21223160.0
2015-11-06,5550,5590,5510,5520,19441,117152.0,21223160.0
2015-11-09,5510,5540,5260,5270,63096,111846.0,21223160.0
2015-11-10,5250,5250,5020,5120,48018,108663.0,21223160.0
2015-11-11,5120,5500,5030,5330,47210,113119.0,21223160.0
2015-11-12,5390,5440,5220,5400,17239,114605.0,21223160.0
2015-11-13,5380,5380,5090,5120,23392,108663.0,21223160.0
2015-11-16,5050,5100,4950,5010,57496,106328.0,21223160.0
2015-11-17,5050,5150,4995,5000,46229,106116.0,21223160.0
2015-11-18,5010,5080,4995,4995,26964,106010.0,21223160.0
2015-11-19,5000,5210,5000,5110,34922,108450.0,21223160.0
2015-11-20,5130,5370,5130,5270,44314,111846.0,21223160.0
2015-11-23,5270,5340,5140,5150,25937,109299.0,21223160.0
2015-11-24,5170,5400,5170,5290,42800,112271.0,21223160.0
2015-11-25,5260,5430,5250,5410,36170,114817.0,21223160.0
2015-11-26,5350,5440,5280,5370,21282,113968.0,21223160.0
2015-11-27,5330,5480,5330,5460,23483,115878.0,21223160.0
2015-11-30,5460,5490,5360,5480,14642,116303.0,21223160.0
2015-12-01,5430,5520,5430,5450,12719,115666.0,21223160.0
2015-12-02,5390,5450,5310,5360,14594,113756.0,21223160.0
2015-12-03,5320,5380,5300,5340,17197,113332.0,21223160.0
2015-12-04,5300,5340,5210,5340,18167,113332.0,21223160.0
2015-12-07,5340,5400,5280,5340,7585,113332.0,21223160.0
2015-12-08,5340,5360,5260,5280,27231,112058.0,21223160.0
2015-12-09,5230,5300,5130,5150,13538,109299.0,21223160.0
2015-12-10,5120,5170,5040,5040,16073,106965.0,21223160.0
2015-12-11,5020,5100,5020,5070,9697,107601.0,21223160.0
2015-12-14,5070,5080,4930,4965,29553,105373.0,21223160.0
2015-12-15,4865,5010,4865,4905,22019,104100.0,21223160.0
2015-12-16,4945,5000,4910,4960,10903,105267.0,21223160.0
2015-12-17,4970,5030,4960,5020,16702,106540.0,21223160.0
2015-12-18,4980,5190,4945,5180,62670,109936.0,21223160.0
2015-12-21,5200,5230,5110,5130,1562306,108875.0,21223160.0
2015-12-22,5410,6660,5110,5160,4115987,109512.0,21223160.0
2015-12-23,5220,5260,4985,5060,574027,107389.0,21223160.0
2015-12-24,5090,5290,5030,5040,278813,106965.0,21223160.0
2015-12-28,5040,5180,5020,5050,162756,107177.0,21223160.0
2015-12-29,5050,5130,5020,5060,87056,107389.0,21223160.0
2015-12-30,5100,5330,5040,5320,199984,112907.0,21223160.0
2016-01-04,5330,5340,5190,5230,124621,110997.0,21223160.0
2016-01-05,5150,5370,5150,5300,237381,112483.0,21223160.0
2016-01-06,5270,5320,5170,5190,165612,110148.0,21223160.0
2016-01-07,5220,5230,4885,4960,305411,105267.0,21223160.0
2016-01-08,4890,4965,4735,4900,191385,103993.0,21223160.0
2016-01-11,4900,4900,4780,4795,106512,101765.0,21223160.0
2016-01-12,4795,4845,4675,4700,121204,99749.0,21223160.0
2016-01-13,4705,4775,4700,4735,30903,100492.0,21223160.0
2016-01-14,4690,4720,4550,4600,84468,97627.0,21223160.0
2016-01-15,4625,4635,4425,4425,163506,93912.0,21223160.0
2016-01-18,4320,4430,4320,4355,54451,92427.0,21223160.0
2016-01-19,4355,4380,4245,4300,124825,91260.0,21223160.0
2016-01-20,4305,4330,4155,4180,83307,88713.0,21223160.0
2016-01-21,4120,4200,4090,4100,118851,87015.0,21223160.0
2016-01-22,4100,4275,4100,4125,140087,87546.0,21223160.0
2016-01-25,4190,4300,4040,4110,158028,87227.0,21223160.0
2016-01-26,4080,4130,4020,4050,83328,85954.0,21223160.0
2016-01-27,4050,4165,4035,4165,148216,88394.0,21223160.0
2016-01-28,4085,4330,4060,4325,219814,91790.0,21223160.0
2016-01-29,4325,4390,4230,4260,94568,90411.0,21223160.0
2016-02-01,4290,4305,4200,4255,64192,90305.0,21223160.0
2016-02-02,4240,4320,4215,4255,64332,90305.0,21223160.0
2016-02-03,4230,4280,4140,4140,59878,87864.0,21223160.0
2016-02-04,4180,4235,4150,4165,83708,88394.0,21223160.0
2016-02-05,4165,4200,4100,4105,54544,87121.0,21223160.0
2016-02-11,4065,4065,3930,3950,106598,83831.0,21223160.0
2016-02-12,3890,3985,3770,3880,128659,82346.0,21223160.0
2016-02-15,3800,3900,3800,3880,109818,82346.0,21223160.0
2016-02-16,3940,4020,3920,3970,103908,84256.0,21223160.0
2016-02-17,3970,4155,3945,4020,100706,85317.0,21223160.0
2016-02-18,4025,4295,4025,4100,132534,87015.0,21223160.0
2016-02-19,4100,4250,4060,4250,170634,90198.0,21223160.0
2016-02-22,4510,4525,4210,4255,303618,90305.0,21223160.0
2016-02-23,4320,4340,4255,4290,134698,91047.0,21223160.0
2016-02-24,4290,4465,4165,4410,210970,93594.0,21223160.0
2016-02-25,4440,4660,4385,4565,234342,96884.0,21223160.0
2016-02-26,4990,4990,4555,4565,318097,96884.0,21223160.0
2016-02-29,4505,4590,4490,4565,81494,96884.0,21223160.0
2016-03-02,4600,4670,4600,4620,111881,98051.0,21223160.0
2016-03-03,4625,4680,4550,4635,105290,98369.0,21223160.0
2016-03-04,4640,4675,4580,4650,113267,98688.0,21223160.0
2016-03-07,4650,4840,4600,4655,101024,98794.0,21223160.0
2016-03-08,4675,4690,4600,4650,135449,98688.0,21223160.0
2016-03-09,4740,4845,4705,4740,197260,100598.0,21223160.0
2016-03-10,4720,4760,4480,4750,87287,100810.0,21223160.0
2016-03-11,4750,4900,4705,4780,155244,101447.0,21223160.0
2016-03-14,4785,4865,4715,4760,47190,101022.0,21223160.0
2016-03-15,4760,4840,4755,4800,113160,101871.0,21223160.0
2016-03-16,4805,4820,4710,4775,100675,101341.0,21223160.0
2016-03-17,4780,4790,4720,4720,50667,100173.0,21223160.0
2016-03-18,4650,4735,4650,4675,90199,99218.0,21223160.0
2016-03-21,4660,4675,4600,4600,73406,97627.0,21223160.0
2016-03-22,4610,4665,4600,4600,53776,97627.0,21223160.0
2016-03-23,4610,4795,4585,4650,122494,98688.0,21223160.0
2016-03-24,4680,4685,4595,4655,103981,98794.0,21223160.0
2016-03-25,4635,4785,4635,4770,83511,101234.0,21223160.0
2016-03-28,4770,4865,4715,4835,96167,102614.0,21223160.0
2016-03-29,4835,4880,4795,4840,94114,102720.0,21223160.0
2016-03-30,4875,4930,4840,4885,111601,103675.0,21223160.0
2016-03-31,4890,4895,4780,4840,90765,102720.0,21223160.0
2016-04-01,4850,4850,4720,4725,50779,100279.0,21223160.0
2016-04-04,4725,4760,4720,4755,31116,100916.0,21223160.0
2016-04-05,4715,4755,4630,4665,53319,99006.0,21223160.0
2016-04-06,4670,4685,4640,4665,31754,99006.0,21223160.0
2016-04-07,4680,4750,4645,4715,62604,100067.0,21223160.0
2016-04-08,4675,4710,4605,4620,54965,98051.0,21223160.0
2016-04-11,4650,4705,4625,4690,33034,99537.0,21223160.0
2016-04-12,4670,4710,4660,4700,26512,99749.0,21223160.0
2016-04-14,4715,4890,4675,4890,58804,103781.0,21223160.0
2016-04-15,4850,4930,4755,4765,76615,101128.0,21223160.0
2016-04-18,4815,4880,4720,4875,58625,103463.0,21223160.0
2016-04-19,4840,5010,4820,4960,132275,105267.0,21223160.0
2016-04-20,5000,5200,4950,5070,93360,107601.0,21223160.0
2016-04-21,5040,5080,4995,5080,52955,107814.0,21223160.0
2016-04-22,5080,5110,4990,5030,40178,106752.0,21223160.0
2016-04-25,5020,5080,4835,4920,71126,104418.0,21223160.0
2016-04-26,4925,4970,4850,4875,29407,103463.0,21223160.0
2016-04-27,4835,4930,4835,4910,29604,104206.0,21223160.0
2016-04-28,4905,5120,4860,5120,84391,108663.0,21223160.0
2016-04-29,5000,5050,4955,5020,65660,106540.0,21223160.0
2016-05-02,5020,5050,4865,4885,88802,103675.0,21223160.0
2016-05-03,4890,4960,4890,4925,52349,104524.0,21223160.0
2016-05-04,4920,4960,4860,4885,65070,103675.0,21223160.0
2016-05-09,4900,4975,4780,4965,88645,105373.0,21223160.0
2016-05-10,4860,5090,4860,4930,126678,104630.0,21223160.0
2016-05-11,4950,5020,4930,5000,88826,106116.0,21223160.0
2016-05-12,5000,5010,4950,4970,41455,105479.0,21223160.0
2016-05-13,4955,4975,4780,4795,100311,101765.0,21223160.0
2016-05-16,4750,4800,4710,4720,54050,100173.0,21223160.0
2016-05-17,4725,4770,4580,4595,76696,97520.0,21223160.0
2016-05-18,4550,4580,4475,4500,53784,95504.0,21223160.0
2016-05-19,4450,4505,4300,4375,57391,92851.0,21223160.0
2016-05-20,4375,4450,4360,4405,20385,93488.0,21223160.0
2016-05-23,4405,4435,4370,4400,28492,93382.0,21223160.0
2016-05-24,4380,4435,4300,4360,59269,92533.0,21223160.0
2016-05-25,4360,4430,4325,4325,34162,91790.0,21223160.0
2016-05-26,4325,4410,4315,4410,23603,93594.0,21223160.0
2016-05-27,4400,4405,4300,4345,33446,92215.0,21223160.0
2016-05-30,4345,4355,4315,4350,27548,92321.0,21223160.0
2016-05-31,4350,4435,4350,4370,39138,92745.0,21223160.0
2016-06-01,4415,4560,4380,4545,36973,96459.0,21223160.0
2016-06-02,4580,4580,4400,4475,19795,94974.0,21223160.0
2016-06-03,4490,4515,4420,4455,11119,94549.0,21223160.0
2016-06-07,4530,4590,4460,4545,40161,96459.0,21223160.0
2016-06-08,4545,4575,4475,4480,43506,95080.0,21223160.0
2016-06-09,4470,4520,4430,4470,24781,94868.0,21223160.0
2016-06-10,4450,4560,4450,4450,30794,94443.0,21223160.0
2016-06-13,4465,4535,4430,4495,27333,95398.0,21223160.0
2016-06-14,4495,4530,4435,4505,25269,95610.0,21223160.0
2016-06-15,4545,4630,4450,4525,37571,96035.0,21223160.0
2016-06-16,4630,4630,4335,4400,42314,93382.0,21223160.0
2016-06-17,4400,4470,4355,4400,21410,93382.0,21223160.0
2016-06-20,4365,4470,4365,4390,29911,93170.0,21223160.0
2016-06-21,4390,4420,4355,4355,28236,92427.0,21223160.0
2016-06-22,4350,4390,4300,4320,72880,91684.0,21223160.0
2016-06-23,4300,4330,4280,4285,35931,90941.0,21223160.0
2016-06-24,4300,4365,4000,4005,89324,84999.0,21223160.0
2016-06-27,3930,4120,3815,4035,79985,85635.0,21223160.0
2016-06-28,3935,4090,3935,4090,36427,86803.0,21223160.0
2016-06-29,4100,4280,4100,4250,50995,90198.0,21223160.0
2016-06-30,4255,4325,4205,4275,17101,90729.0,21223160.0
2016-07-01,4260,4495,4250,4445,59531,94337.0,21223160.0
2016-07-04,4445,4490,4400,4450,33335,94443.0,21223160.0
2016-07-05,4460,4500,4400,4440,19224,94231.0,21223160.0
2016-07-06,4470,4480,4270,4325,24285,91790.0,21223160.0
2016-07-07,4325,4600,4325,4590,62453,97414.0,21223160.0
2016-07-08,4590,4740,4490,4710,47400,99961.0,21223160.0
2016-07-11,4710,4865,4670,4820,118511,102296.0,21223160.0
2016-07-12,4820,4855,4705,4740,42581,100598.0,21223160.0
2016-07-13,4740,4760,4650,4685,46498,99431.0,21223160.0
2016-07-14,4780,4780,4630,4680,64458,99324.0,21223160.0
2016-07-15,4675,4715,4600,4640,26815,98475.0,21223160.0
2016-07-18,4615,4650,4525,4525,60323,96035.0,21223160.0
2016-07-19,4525,4555,4465,4505,33082,95610.0,21223160.0
2016-07-20,4490,4595,4480,4530,58119,96141.0,21223160.0
2016-07-21,4530,4765,4530,4690,149182,99537.0,21223160.0
2016-07-22,4720,4720,4635,4695,88402,99643.0,21223160.0
2016-07-25,4655,4840,4655,4835,127205,102614.0,21223160.0
2016-07-26,4835,4980,4780,4855,138089,103038.0,21223160.0
2016-07-27,4875,4955,4800,4850,80460,102932.0,21223160.0
2016-07-28,4845,4860,4750,4820,61428,102296.0,21223160.0
2016-07-29,4805,4860,4730,4850,45964,102932.0,21223160.0
2016-08-01,4850,4895,4700,4850,114552,102932.0,21223160.0
2016-08-02,4770,4790,4685,4715,185816,100067.0,21223160.0
2016-08-03,4680,4700,4600,4640,177193,98475.0,21223160.0
2016-08-04,4640,5100,4640,4830,328208,102508.0,21223160.0
2016-08-05,4850,4940,4795,4885,86257,103675.0,21223160.0
2016-08-08,5010,5050,4885,4990,146656,105904.0,21223160.0
2016-08-09,5020,5100,4910,5000,158018,106116.0,21223160.0
2016-08-10,5000,5080,4925,4945,158620,104949.0,21223160.0
2016-08-11,4975,4975,4845,4850,53293,102932.0,21223160.0
2016-08-12,4850,4960,4820,4880,61240,103569.0,21223160.0
2016-08-16,4885,4990,4885,4930,71602,104630.0,21223160.0
2016-08-17,4905,4955,4780,4785,85719,101553.0,21223160.0
2016-08-18,4785,5260,4785,4950,766671,105055.0,21223160.0
2016-08-19,4960,5100,4920,5090,221320,108026.0,21223160.0
2016-08-22,5080,5240,5050,5130,320866,108875.0,21223160.0
2016-08-23,5190,5190,4995,5040,146417,106965.0,21223160.0
2016-08-24,5020,5140,4990,4990,190550,105904.0,21223160.0
2016-08-25,5070,5110,4990,5110,99179,108450.0,21223160.0
2016-08-26,5140,6060,5080,5580,5940203,118425.0,21223160.0
2016-08-29,5600,5830,5480,5540,1076834,117576.0,21223160.0
2016-08-30,5540,5740,5270,5400,738070,114605.0,21223160.0
2016-08-31,5320,5390,5060,5130,455058,108875.0,21223160.0
2016-09-01,5130,5390,5100,5200,542089,110360.0,21223160.0
2016-09-02,5200,5360,5180,5250,205743,111422.0,21223160.0
2016-09-05,5250,5740,5220,5740,762607,121821.0,21223160.0
2016-09-06,5730,5730,5560,5610,419052,119062.0,21223160.0
2016-09-07,5660,5710,5420,5600,392800,118850.0,21223160.0
2016-09-08,5660,5900,5560,5890,1105635,125004.0,21223160.0
2016-09-09,5960,5970,5660,5700,457605,120972.0,21223160.0
2016-09-12,5480,5700,5420,5430,396799,115242.0,21223160.0
2016-09-13,5520,5550,5360,5400,192848,114605.0,21223160.0
2016-09-19,5410,5460,5140,5290,355813,112271.0,21223160.0
2016-09-20,5320,5460,5300,5370,132125,113968.0,21223160.0
2016-09-21,5430,5510,5300,5300,162926,112483.0,21223160.0
2016-09-22,5300,5340,5190,5300,189150,112483.0,21223160.0
2016-09-23,5300,5370,5120,5150,172209,109299.0,21223160.0
2016-09-26,5130,5220,5010,5050,173266,107177.0,21223160.0
2016-09-27,5050,5110,4965,5060,165474,107389.0,21223160.0
2016-09-28,5050,5070,4890,4950,290983,105055.0,21223160.0
2016-09-29,4905,5020,4825,4980,120641,105691.0,21223160.0
2016-09-30,4980,4980,4865,4935,76686,104736.0,21223160.0
2016-10-04,4905,5180,4905,5120,166034,108663.0,21223160.0
2016-10-05,5120,5150,5020,5020,66310,106540.0,21223160.0
2016-10-06,5070,5150,4995,5050,81150,107177.0,21223160.0
2016-10-07,5050,5060,4870,4940,100259,104842.0,21223160.0
2016-10-10,4875,4940,4840,4860,96527,103145.0,21223160.0
2016-10-11,4825,4985,4820,4925,113561,104524.0,21223160.0
2016-10-12,5010,5010,4860,4920,66311,104418.0,21223160.0
2016-10-13,4920,5010,4880,4900,46798,103993.0,21223160.0
2016-10-14,4920,4940,4830,4880,73698,103569.0,21223160.0
2016-10-17,4900,4930,4750,4750,134296,100810.0,21223160.0
2016-10-18,4750,4835,4700,4785,52740,101553.0,21223160.0
2016-10-19,4785,4850,4680,4700,90833,99749.0,21223160.0
2016-10-20,4705,4775,4685,4730,47031,100386.0,21223160.0
2016-10-21,4730,4775,4555,4565,98531,96884.0,21223160.0
2016-10-24,4560,4640,4470,4470,66927,94868.0,21223160.0
2016-10-25,4500,4510,4350,4380,107433,92957.0,21223160.0
2016-10-26,4380,4420,4300,4345,120738,92215.0,21223160.0
2016-10-27,4345,4550,4325,4525,51146,96035.0,21223160.0
2016-10-28,4520,4520,4350,4375,58449,92851.0,21223160.0
2016-10-31,4325,4375,4180,4185,59144,88819.0,21223160.0
2016-11-01,4150,4285,4145,4205,54068,89243.0,21223160.0
2016-11-02,4135,4220,4090,4120,69374,87439.0,21223160.0
2016-11-03,4030,4170,4030,4165,62643,88394.0,21223160.0
2016-11-04,4165,4285,4020,4220,29789,89562.0,21223160.0
2016-11-07,4170,4295,4170,4295,37477,91153.0,21223160.0
2016-11-08,4295,4350,4255,4350,31712,92321.0,21223160.0
2016-11-09,4365,4370,3800,4000,190201,84893.0,21223160.0
2016-11-10,4040,4230,4040,4195,42995,89031.0,21223160.0
2016-11-11,4195,4225,4125,4170,23116,88501.0,21223160.0
2016-11-14,4215,4335,4165,4335,41602,92002.0,21223160.0
2016-11-15,4335,4350,4235,4290,20564,91047.0,21223160.0
2016-11-16,4335,4370,4315,4370,31666,92745.0,21223160.0
2016-11-17,4365,4370,4260,4330,31031,91896.0,21223160.0
2016-11-18,4340,4365,4180,4315,21818,91578.0,21223160.0
2016-11-21,4315,4360,4175,4190,25408,88925.0,21223160.0
2016-11-22,4190,4280,4115,4280,25430,90835.0,21223160.0
2016-11-23,4235,4305,4100,4165,23702,88394.0,21223160.0
2016-11-24,4165,4205,3975,4150,92442,88076.0,21223160.0
2016-11-25,4100,4190,4100,4150,17268,88076.0,21223160.0
2016-11-28,4095,4150,4035,4050,29565,85954.0,21223160.0
2016-11-29,4050,4140,4015,4130,33861,87652.0,21223160.0
2016-11-30,4175,4290,4055,4245,40267,90092.0,21223160.0
2016-12-01,4185,4335,4155,4220,34620,89562.0,21223160.0
2016-12-02,4145,4270,4090,4185,47907,88819.0,21223160.0
2016-12-05,4230,4230,4060,4060,22199,86166.0,21223160.0
2016-12-06,4060,4145,4015,4050,31994,85954.0,21223160.0
2016-12-07,4040,4140,4035,4040,33952,85742.0,21223160.0
2016-12-08,4050,4160,4015,4040,54893,85742.0,21223160.0
2016-12-09,4045,4135,4010,4080,49878,86590.0,21223160.0
2016-12-12,4080,4170,4050,4115,56464,87333.0,21223160.0
2016-12-13,4100,4270,4100,4270,87450,90623.0,21223160.0
2016-12-14,4285,4415,4285,4365,78552,92639.0,21223160.0
2016-12-15,4375,4395,4300,4375,22264,92851.0,21223160.0
2016-12-16,4395,4400,4290,4300,30124,91260.0,21223160.0
2016-12-19,4300,4390,4250,4370,35615,92745.0,21223160.0
2016-12-20,4330,4405,4330,4370,30297,92745.0,21223160.0
2016-12-21,4370,4415,4325,4360,26157,92533.0,21223160.0
2016-12-22,4365,4405,4345,4345,23237,92215.0,21223160.0
2016-12-23,4310,4400,4290,4395,26803,93276.0,21223160.0
2016-12-26,4350,4465,4335,4455,37071,94549.0,21223160.0
2016-12-27,4410,4460,4380,4430,28207,94019.0,21223160.0
2016-12-28,4470,4470,4360,4390,21209,93170.0,21223160.0
2016-12-29,4365,4485,4365,4470,33339,94868.0,21223160.0
2017-01-02,4490,4510,4375,4400,36964,93382.0,21223160.0
2017-01-03,4400,4400,4285,4340,77747,92109.0,21223160.0
2017-01-04,4340,4465,4340,4420,36610,93806.0,21223160.0
2017-01-05,4420,4535,4400,4490,63644,95292.0,21223160.0
2017-01-06,4495,4515,4440,4515,38772,95823.0,21223160.0
2017-01-09,4560,4560,4430,4495,40731,95398.0,21223160.0
2017-01-10,4495,4540,4420,4440,17150,94231.0,21223160.0
2017-01-11,4465,4485,4315,4330,31421,91896.0,21223160.0
2017-01-12,4330,4430,4300,4340,45622,92109.0,21223160.0
2017-01-13,4340,4385,4260,4350,17546,92321.0,21223160.0
2017-01-16,4350,4355,4215,4220,28810,89562.0,21223160.0
2017-01-17,4210,4300,4170,4230,33758,89774.0,21223160.0
2017-01-18,4175,4300,4175,4290,10965,91047.0,21223160.0
2017-01-19,4300,4360,4210,4230,9460,89774.0,21223160.0
2017-01-20,4285,4365,4200,4360,40040,92533.0,21223160.0
2017-01-23,4360,4360,4180,4200,31682,89137.0,21223160.0
2017-01-24,4200,4225,4080,4105,31513,87121.0,21223160.0
2017-01-25,4105,4245,4105,4130,28970,87652.0,21223160.0
2017-01-26,4135,4300,4135,4155,19537,88182.0,21223160.0
2017-01-31,4155,4275,4155,4210,12203,89350.0,21223160.0
2017-02-01,4210,4295,4195,4245,13619,90092.0,21223160.0
2017-02-02,4245,4280,4190,4190,23018,88925.0,21223160.0
2017-02-03,4205,4250,4145,4205,36054,89243.0,21223160.0
2017-02-06,4250,4295,4135,4280,42268,90835.0,21223160.0
2017-02-07,4280,4340,4245,4290,17183,91047.0,21223160.0
2017-02-08,4295,4345,4255,4345,24740,92215.0,21223160.0
2017-02-09,4350,4405,4230,4390,37359,93170.0,21223160.0
2017-02-10,4390,4390,4305,4360,18997,92533.0,21223160.0
2017-02-13,4360,4380,4300,4310,31091,91472.0,21223160.0
2017-02-14,4310,4400,4310,4320,20797,91684.0,21223160.0
2017-02-15,4335,4395,4330,4380,17851,92957.0,21223160.0
2017-02-16,4350,4395,4325,4380,20136,92957.0,21223160.0
2017-02-17,4380,4410,4300,4360,29741,92533.0,21223160.0
2017-02-20,4375,4405,4285,4285,25052,90941.0,21223160.0
2017-02-21,4290,4310,4255,4280,18140,90835.0,21223160.0
2017-02-22,4240,4295,4220,4270,26919,90623.0,21223160.0
2017-02-23,4270,4285,4230,4265,10524,90517.0,21223160.0
2017-02-24,4265,4265,4200,4245,23523,90092.0,21223160.0
2017-02-27,4240,4340,4205,4320,57456,91684.0,21223160.0
2017-02-28,4280,4340,4275,4280,36828,90835.0,21223160.0
2017-03-02,4245,4290,4095,4145,103299,87970.0,21223160.0
2017-03-03,4130,4135,4010,4115,46288,87333.0,21223160.0
2017-03-06,4100,4130,4015,4120,27503,87439.0,21223160.0
2017-03-07,4140,4170,4065,4105,15567,87121.0,21223160.0
2017-03-08,4100,4130,4050,4075,23569,86484.0,21223160.0
2017-03-09,4075,4075,4015,4035,26021,85635.0,21223160.0
2017-03-10,4035,4070,3975,4000,54923,84893.0,21223160.0
2017-03-13,4000,4025,3950,3960,33520,84044.0,21223160.0
2017-03-14,3970,4025,3970,4000,40082,84893.0,21223160.0
2017-03-15,3975,4045,3950,3950,36641,83831.0,21223160.0
2017-03-16,3950,4020,3860,3895,72689,82664.0,21223160.0
2017-03-17,3900,3905,3790,3840,110034,81497.0,21223160.0
2017-03-20,3840,3910,3805,3830,79004,81285.0,21223160.0
2017-03-21,3805,3870,3805,3835,33487,81391.0,21223160.0
2017-03-22,3835,3860,3800,3830,38017,81285.0,21223160.0
2017-03-23,3830,3900,3825,3880,46709,82346.0,21223160.0
2017-03-24,3880,3890,3855,3855,15433,81815.0,21223160.0
2017-03-27,3895,3895,3820,3820,18028,81072.0,21223160.0
2017-03-28,3820,3960,3775,3940,73030,83619.0,21223160.0
2017-03-29,3940,4000,3860,3885,62030,82452.0,21223160.0
2017-03-30,3885,3885,3790,3820,60694,81072.0,21223160.0
2017-03-31,3820,3900,3810,3850,21622,81709.0,21223160.0
2017-04-03,3855,3920,3840,3920,45162,83195.0,21223160.0
2017-04-04,3920,3930,3875,3905,18923,82876.0,21223160.0
2017-04-05,3935,3935,3870,3900,39836,82770.0,21223160.0
2017-04-06,3930,4000,3880,3990,32825,84680.0,21223160.0
2017-04-07,4020,4020,3945,3990,17012,84680.0,21223160.0
2017-04-10,4000,4000,3890,3970,38716,84256.0,21223160.0
2017-04-11,3970,3975,3890,3935,33199,83513.0,21223160.0
2017-04-12,3915,3965,3915,3950,19136,83831.0,21223160.0
2017-04-13,3950,4110,3940,4100,61920,87015.0,21223160.0
2017-04-14,4100,4310,4015,4110,121080,87227.0,21223160.0
2017-04-17,4200,4270,4085,4205,39615,89243.0,21223160.0
2017-04-18,4200,4245,4165,4190,23181,88925.0,21223160.0
2017-04-19,4190,4205,4110,4140,31052,87864.0,21223160.0
2017-04-20,4140,4195,4085,4135,38776,87758.0,21223160.0
2017-04-21,4135,4175,4105,4105,10777,87121.0,21223160.0
2017-04-24,4100,4260,4010,4105,34581,87121.0,21223160.0
2017-04-25,4105,4170,4105,4135,11814,87758.0,21223160.0
2017-04-26,4180,4180,4095,4125,12063,87546.0,21223160.0
2017-04-27,4105,4150,4100,4130,12224,87652.0,21223160.0
2017-04-28,4150,4150,4020,4020,33787,85317.0,21223160.0
2017-05-02,3965,4020,3965,3970,17772,84256.0,21223160.0
2017-05-04,3970,4095,3970,4045,13499,85848.0,21223160.0
2017-05-08,4045,4045,3980,4020,24104,85317.0,21223160.0
2017-05-10,4020,4060,3990,4060,22162,86166.0,21223160.0
2017-05-11,4065,4120,4015,4120,83677,87439.0,21223160.0
2017-05-12,4280,4705,4045,4045,2630139,85848.0,21223160.0
