그린플러스(186230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-15,5000,5000,5000,5000,0,,
2014-10-16,5000,5000,5000,5000,0,,
2014-10-17,5000,5000,5000,5000,0,,
2014-10-20,5000,5000,5000,5000,0,,
2014-10-21,5000,5000,5000,5000,0,,
2014-10-22,5000,5000,5000,5000,0,,
2014-10-23,5000,5000,5000,5000,0,,
2014-10-24,5000,5000,5000,5000,0,,
2014-10-27,5000,5000,5000,5000,0,,
2014-10-28,5000,5000,5000,5000,0,,
2014-10-29,5000,5000,5000,5000,0,,
2014-10-30,5000,5000,5000,5000,0,,
2014-10-31,5000,5000,5000,5000,0,,
2014-11-03,5000,5000,5000,5000,0,,
2014-11-04,5000,5000,5000,5000,0,,
2014-11-05,5000,5000,5000,5000,0,,
2014-11-06,5000,5000,5000,5000,0,,
2014-11-07,5000,5000,5000,5000,0,,
2014-11-10,5000,5000,5000,5000,0,,
2014-11-11,5000,5000,5000,5000,0,,
2014-11-12,5000,5000,5000,5000,0,,
2014-11-13,5000,5000,5000,5000,0,,
2014-11-14,5000,5000,5000,5000,0,,
2014-11-17,5000,5000,5000,5000,0,,
2014-11-18,5000,5000,5000,5000,0,,
2014-11-19,5000,5000,5000,5000,0,,
2014-11-20,5000,5000,5000,5000,0,,
2014-11-21,5000,5000,5000,5000,0,,
2014-11-24,5000,5000,5000,5000,0,,
2014-11-25,5000,5000,5000,5000,0,,
2014-11-26,5000,5000,5000,5000,0,,
2014-11-27,5000,5000,5000,5000,0,,
2014-11-28,5000,5000,5000,5000,0,,
2014-12-01,5000,5000,5000,5000,0,,
2014-12-02,5000,5000,5000,5000,0,,
2014-12-03,5000,5000,5000,5000,0,,
2014-12-04,5000,5000,5000,5000,0,,
2014-12-05,5000,5000,5000,5000,0,,
2014-12-08,5000,5000,5000,5000,0,,
2014-12-09,5000,5000,5000,5000,0,,
2014-12-10,5000,5000,5000,5000,0,,
2014-12-11,5000,5000,5000,5000,0,,
2014-12-12,5000,5000,5000,5000,0,,
2014-12-15,5000,5000,5000,5000,0,,
2014-12-16,5000,5000,5000,5000,0,,
2014-12-17,5000,5000,5000,5000,0,,
2014-12-18,5000,5000,5000,5000,0,,
2014-12-19,5000,5000,5000,5000,0,,
2014-12-22,5000,5000,5000,5000,0,,
2014-12-23,5000,5000,5000,5000,0,,
2014-12-24,5000,5000,5000,5000,0,,
2014-12-26,5000,5000,5000,5000,0,,
2014-12-29,5000,5000,5000,5000,0,,
2014-12-30,5000,5000,5000,5000,0,,
2015-01-02,5000,5000,5000,5000,0,,
2015-01-05,5000,5000,5000,5000,0,,
2015-01-06,5000,5000,5000,5000,0,,
2015-01-07,5000,5000,5000,5000,0,,
2015-01-08,5000,5000,5000,5000,0,,
2015-01-09,5000,5000,5000,5000,0,,
2015-01-12,5000,5000,5000,5000,0,,
2015-01-13,5000,5000,5000,5000,0,,
2015-01-14,5000,5000,5000,5000,0,,
2015-01-15,5000,5000,5000,5000,0,,
2015-01-16,5000,5000,5000,5000,0,,
2015-01-19,5000,5000,5000,5000,0,,
2015-01-20,5000,5000,5000,5000,0,,
2015-01-21,5000,5000,5000,5000,0,,
2015-01-22,5000,5000,5000,5000,0,,
2015-01-23,5000,5000,5000,5000,0,,
2015-01-26,5000,5000,5000,5000,0,,
2015-01-27,5000,5000,5000,5000,0,,
2015-01-28,5000,5000,5000,5000,0,,
2015-01-29,5000,5000,5000,5000,0,,
2015-01-30,5000,5000,5000,5000,0,,
2015-02-02,5000,5000,5000,5000,0,,
2015-02-03,5000,5000,5000,5000,0,,
2015-02-04,5000,5000,5000,5000,0,,
2015-02-05,5000,5000,5000,5000,0,,
2015-02-06,5000,5000,5000,5000,0,,
2015-02-09,5000,5000,5000,5000,0,,
2015-02-10,5000,5000,5000,5000,0,,
2015-02-11,5000,5000,5000,5000,0,,
2015-02-12,5000,5000,5000,5000,0,,
2015-02-13,5000,5000,5000,5000,0,,
2015-02-16,5000,5000,5000,5000,0,,
2015-02-17,5000,5000,5000,5000,0,,
2015-02-23,5000,5000,5000,5000,0,,
2015-02-24,5000,5000,5000,5000,0,,
2015-02-25,5000,5000,5000,5000,0,,
2015-02-26,5000,5000,5000,5000,0,,
2015-02-27,5000,5000,5000,5000,0,,
2015-03-02,5000,5000,5000,5000,0,,
2015-03-03,5000,5000,5000,5000,0,,
2015-03-04,5000,5000,5000,5000,0,,
2015-03-05,5000,5000,5000,5000,0,,
2015-03-06,5000,5000,5000,5000,0,,
2015-03-09,5000,5000,5000,5000,0,,
2015-03-10,5000,5000,5000,5000,0,,
2015-03-11,5000,5000,5000,5000,0,,
2015-03-12,5000,5000,5000,5000,0,,
2015-03-13,5000,5000,5000,5000,0,,
2015-03-16,5000,5000,5000,5000,0,,
2015-03-17,5000,5000,5000,5000,0,,
2015-03-18,5000,5000,5000,5000,0,,
2015-03-19,5000,5000,5000,5000,0,,
2015-03-20,5000,5000,5000,5000,0,,
2015-03-23,5000,5000,5000,5000,0,,
2015-03-24,5000,5000,5000,5000,0,,
2015-03-25,5000,5000,5000,5000,0,,
2015-03-26,5000,5000,5000,5000,0,,
2015-03-27,5000,5000,5000,5000,0,,
2015-03-30,5000,5000,5000,5000,0,,
2015-03-31,5000,5000,5000,5000,0,,
2015-04-01,5000,5000,5000,5000,0,,
2015-04-02,5000,5000,5000,5000,0,,
2015-04-03,5000,5000,5000,5000,0,,
2015-04-06,5000,5000,5000,5000,0,,
2015-04-07,5000,5000,5000,5000,0,,
2015-04-08,5000,5000,5000,5000,0,,
2015-04-09,5000,5000,5000,5000,0,,
2015-04-10,5000,5000,5000,5000,0,,
2015-04-13,5000,5000,5000,5000,0,,
2015-04-14,5000,5000,5000,5000,0,,
2015-04-15,5000,5000,5000,5000,0,,
2015-04-16,5000,5000,5000,5000,0,,
2015-04-17,5000,5000,5000,5000,0,,
2015-04-20,5000,5000,5000,5000,0,,
2015-04-21,5000,5000,5000,5000,0,,
2015-04-22,5000,5000,5000,5000,0,,
2015-04-23,5750,5750,5750,5750,0,13556.0,2357500.0
2015-04-24,5750,5750,5750,5750,0,13556.0,2357500.0
2015-04-27,5750,5750,5750,5750,0,,
2015-04-28,5750,5750,5750,5750,0,,
2015-04-29,5750,5750,5750,5750,0,,
2015-04-30,5750,5750,5750,5750,0,,
2015-05-04,5750,5750,5750,5750,0,,
2015-05-06,5750,5750,5750,5750,0,,
2015-05-07,5750,5750,5750,5750,0,,
2015-05-08,5750,5750,5750,5750,0,,
2015-05-11,5750,5750,5750,5750,0,,
2015-05-12,5750,5750,5750,5750,0,,
2015-05-13,5750,5750,5750,5750,0,,
2015-05-14,5750,5750,5750,5750,0,,
2015-05-15,5750,5750,5750,5750,0,,
2015-05-18,5750,5750,5750,5750,0,,
2015-05-19,5750,5750,5750,5750,0,,
2015-05-20,5750,5750,5750,5750,0,,
2015-05-21,5750,5750,5750,5750,0,,
2015-05-22,5750,5750,5750,5750,0,,
2015-05-26,5750,5750,5750,5750,0,,
2015-05-27,5750,5750,5750,5750,0,,
2015-05-28,5750,5750,5750,5750,0,,
2015-05-29,5750,5750,5750,5750,0,,
2015-06-01,5750,5750,5750,5750,0,,
2015-06-02,5750,5750,5750,5750,0,,
2015-06-03,5750,5750,5750,5750,0,,
2015-06-04,5750,5750,5750,5750,0,,
2015-06-05,5750,5750,5750,5750,0,,
2015-06-08,5750,5750,5750,5750,0,,
2015-06-09,5750,5750,5750,5750,0,,
2015-06-10,5800,5800,5800,5800,0,13674.0,2357500.0
2015-06-11,5850,5850,5850,5850,0,13791.0,2357500.0
2015-06-12,5850,5850,5850,5850,0,13791.0,2357500.0
2015-06-15,5850,5850,5850,5850,0,,
2015-06-16,5850,5850,5850,5850,0,,
2015-06-17,5850,5850,5850,5850,0,,
2015-06-18,5850,5850,5850,5850,0,,
2015-06-19,5850,5850,5850,5850,0,,
2015-06-22,5850,5850,5850,5850,0,,
2015-06-23,5850,5850,5850,5850,0,,
2015-06-24,5850,5850,5850,5850,0,,
2015-06-25,5850,5850,5850,5850,0,,
2015-06-26,5850,5850,5850,5850,0,,
2015-06-29,5850,5850,5850,5850,0,,
2015-06-30,5850,5850,5850,5850,0,,
2015-07-01,5850,5850,5850,5850,0,,
2015-07-02,5850,5850,5850,5850,0,,
2015-07-03,5850,5850,5850,5850,0,,
2015-07-06,5850,5850,5850,5850,0,,
2015-07-07,5850,5850,5850,5850,0,,
2015-07-08,5850,5850,5850,5850,0,,
2015-07-09,5850,5850,5850,5850,0,,
2015-07-10,5850,5850,5850,5850,0,,
2015-07-13,6720,6720,6720,6720,100,15842.0,2357500.0
2015-07-14,6720,6720,6720,6720,0,15842.0,2357500.0
2015-07-15,6720,6720,6720,6720,0,,
2015-07-16,6720,6720,6720,6720,0,,
2015-07-17,6720,6720,6720,6720,0,,
2015-07-20,6720,6720,6720,6720,0,,
2015-07-21,6720,6720,6720,6720,0,,
2015-07-22,6720,6720,6720,6720,0,,
2015-07-23,6720,6720,6720,6720,0,,
2015-07-24,6720,6720,6720,6720,0,,
2015-07-27,6720,6720,6720,6720,0,,
2015-07-28,6720,6720,6720,6720,0,,
2015-07-29,6720,6720,6720,6720,0,,
2015-07-30,6720,6720,6720,6720,0,,
2015-07-31,6990,6990,6990,6990,0,16479.0,2357500.0
2015-08-03,6990,6990,6990,6990,0,16479.0,2357500.0
2015-08-04,6990,6990,6990,6990,0,,
2015-08-05,6990,6990,6990,6990,0,,
2015-08-06,6990,6990,6990,6990,0,,
2015-08-07,6990,6990,6990,6990,0,,
2015-08-10,6990,6990,6990,6990,0,,
2015-08-11,6990,6990,6990,6990,0,,
2015-08-12,6990,6990,6990,6990,0,,
2015-08-13,6990,6990,6990,6990,0,,
2015-08-17,6990,6990,6990,6990,0,,
2015-08-18,7000,7000,7000,7000,1000,16502.0,2357500.0
2015-08-19,7000,7000,7000,7000,0,16502.0,2357500.0
2015-08-20,7000,7000,7000,7000,0,,
2015-08-21,7000,7000,7000,7000,0,,
2015-08-24,7000,7000,7000,7000,2000,16502.0,2357500.0
2015-08-25,7000,7100,7000,7100,3000,16738.0,2357500.0
2015-08-26,7100,7190,7100,7190,5001,16950.0,2357500.0
2015-08-27,7200,7300,7200,7250,5610,17092.0,2357500.0
2015-08-28,7250,7600,7250,7600,15278,17917.0,2357500.0
2015-08-31,7700,8000,7700,8000,6929,18860.0,2357500.0
2015-09-01,8100,8150,8100,8150,1245,19214.0,2357500.0
2015-09-02,8150,8150,8150,8150,425,19214.0,2357500.0
2015-09-03,8200,8300,8200,8300,2001,19567.0,2357500.0
2015-09-04,8350,8350,8300,8350,5103,19685.0,2357500.0
2015-09-07,8400,8400,8400,8400,1,19803.0,2357500.0
2015-09-08,8450,8450,8450,8450,1,19921.0,2357500.0
2015-09-09,8500,8950,8500,8950,99,21100.0,2357500.0
2015-09-10,8950,8950,8950,8950,335,21100.0,2357500.0
2015-09-11,9000,9000,9000,9000,537,21218.0,2357500.0
2015-09-14,9000,9000,9000,9000,444,21218.0,2357500.0
2015-09-15,9000,9000,9000,9000,701,21218.0,2357500.0
2015-09-16,9000,9000,9000,9000,776,21218.0,2357500.0
2015-09-17,9000,9050,9000,9050,1001,21335.0,2357500.0
2015-09-18,9050,9050,9050,9050,1,21335.0,2357500.0
2015-09-21,9050,9050,9040,9040,2664,21312.0,2357500.0
2015-09-22,9040,9040,9040,9040,0,21312.0,2357500.0
2015-09-23,9040,9040,9040,9040,0,,
2015-09-24,9050,9050,9050,9050,1,21335.0,2357500.0
2015-09-25,9050,9050,9050,9050,1000,22320.0,2466273.0
2015-09-30,9050,9050,9050,9050,0,22320.0,2466273.0
2015-10-01,9000,9000,9000,9000,1000,22196.0,2466273.0
2015-10-02,9000,9000,9000,9000,0,22196.0,2466273.0
2015-10-05,9000,9000,9000,9000,1100,22196.0,2466273.0
2015-10-06,9000,9000,9000,9000,0,,
2015-10-07,9000,9000,9000,9000,1000,22196.0,2466273.0
2015-10-08,9000,9000,9000,9000,1097,22196.0,2466273.0
2015-10-12,9000,9000,9000,9000,0,,
2015-10-13,9000,9000,9000,9000,0,,
2015-10-14,9000,9000,9000,9000,0,,
2015-10-15,8500,9000,8500,9000,203,22196.0,2466273.0
2015-10-16,8900,8900,8900,8900,0,21950.0,2466273.0
2015-10-19,8920,9000,8920,9000,637,22196.0,2466273.0
2015-10-20,9000,9000,9000,9000,2888,22196.0,2466273.0
2015-10-21,9000,9000,9000,9000,1,22196.0,2466273.0
2015-10-22,9000,9000,9000,9000,1,,
2015-10-23,9000,9000,9000,9000,1,,
2015-10-26,9000,9000,9000,9000,0,,
2015-10-27,9000,9000,9000,9000,0,,
2015-10-28,10300,10300,10300,10300,1,25403.0,2466273.0
2015-10-29,10300,10300,10300,10300,0,25403.0,2466273.0
2015-10-30,10300,10300,10300,10300,0,,
2015-11-02,10000,10000,10000,10000,500,24663.0,2466273.0
2015-11-03,10000,10000,10000,10000,2000,24663.0,2466273.0
2015-11-04,9990,9990,9990,9990,0,24638.0,2466273.0
2015-11-05,9990,9990,9990,9990,0,24638.0,2466273.0
2015-11-06,9990,9990,9990,9990,447,24638.0,2466273.0
2015-11-09,9900,9900,9900,9900,0,24416.0,2466273.0
2015-11-10,9900,9900,9900,9900,302,24416.0,2466273.0
2015-11-11,9900,9900,9900,9900,0,24416.0,2466273.0
2015-11-12,9900,10500,9900,10500,4001,25896.0,2466273.0
2015-11-13,10500,10600,10500,10600,1092,26142.0,2466273.0
2015-11-16,10600,10600,10600,10600,501,26142.0,2466273.0
2015-11-17,10600,10800,10600,10800,4966,26636.0,2466273.0
2015-11-18,10800,12400,10600,10600,6113,26142.0,2466273.0
2015-11-19,10700,11300,10700,11300,1007,27869.0,2466273.0
2015-11-20,11400,11400,10700,11400,7955,28116.0,2466273.0
2015-11-23,11300,11300,10400,10400,930,25649.0,2466273.0
2015-11-24,10500,10500,10500,10500,1168,25896.0,2466273.0
2015-11-25,11500,11500,11500,11500,1,28362.0,2466273.0
2015-11-26,12500,12500,12500,12500,120,30828.0,2466273.0
2015-11-27,12500,12500,12500,12500,0,30828.0,2466273.0
2015-11-30,14300,14300,12500,12500,11,30828.0,2466273.0
2015-12-01,14200,14300,12500,12500,8,30828.0,2466273.0
2015-12-02,12500,12500,12500,12500,0,,
2015-12-03,12500,12500,12500,12500,0,,
2015-12-04,10650,11400,10650,11400,4279,28116.0,2466273.0
2015-12-07,11000,11000,10950,11000,3000,27129.0,2466273.0
2015-12-08,11050,11050,10500,10700,1884,26389.0,2466273.0
2015-12-09,10100,10600,10000,10000,4894,24663.0,2466273.0
2015-12-10,10000,10000,10000,10000,4204,24663.0,2466273.0
2015-12-11,10000,10000,10000,10000,4500,24663.0,2466273.0
2015-12-14,10000,10000,10000,10000,2510,24663.0,2466273.0
2015-12-15,10000,10200,10000,10200,605,25156.0,2466273.0
2015-12-16,10000,10200,10000,10200,601,25156.0,2466273.0
2015-12-17,10000,10200,10000,10200,4789,25156.0,2466273.0
2015-12-18,10000,10050,10000,10000,8433,24663.0,2466273.0
2015-12-21,10500,10500,10500,10500,1,25896.0,2466273.0
2015-12-22,10000,10400,10000,10400,1381,25649.0,2466273.0
2015-12-23,9000,10500,9000,10500,298,25896.0,2466273.0
2015-12-24,10000,10500,10000,10000,3667,24663.0,2466273.0
2015-12-28,10000,10000,9900,9950,4201,24539.0,2466273.0
2015-12-29,9950,9950,9950,9950,0,24539.0,2466273.0
2015-12-30,9940,10000,9940,10000,1408,24663.0,2466273.0
2016-01-04,10000,10000,10000,10000,382,24663.0,2466273.0
2016-01-05,9800,9800,9800,9800,1000,24169.0,2466273.0
2016-01-06,9700,9700,9700,9700,0,23923.0,2466273.0
2016-01-07,10000,10000,10000,10000,1,24663.0,2466273.0
2016-01-08,9800,10000,9800,9800,1250,24169.0,2466273.0
2016-01-11,10000,10000,10000,10000,1,24663.0,2466273.0
2016-01-12,9800,9800,9800,9800,0,24169.0,2466273.0
2016-01-13,9690,9690,9690,9690,0,23898.0,2466273.0
2016-01-14,10000,10000,10000,10000,1,24663.0,2466273.0
2016-01-15,10000,10000,10000,10000,0,24663.0,2466273.0
2016-01-18,9900,9900,9900,9900,0,24416.0,2466273.0
2016-01-19,8420,9700,8420,9700,202,23923.0,2466273.0
2016-01-20,10000,10000,10000,10000,1,,
2016-01-21,10000,10000,9900,9900,83,24416.0,2466273.0
2016-01-22,9500,9500,9350,9400,586,23183.0,2466273.0
2016-01-25,9400,9800,9400,9800,50,24169.0,2466273.0
2016-01-26,9800,9800,9800,9800,0,24169.0,2466273.0
2016-01-27,9600,9700,9600,9700,104,23923.0,2466273.0
2016-01-28,9700,9700,9700,9700,3,23923.0,2466273.0
2016-01-29,9700,9700,9700,9700,149,23923.0,2466273.0
2016-02-01,9800,9800,9800,9800,1000,24169.0,2466273.0
2016-02-02,10000,10000,9990,10000,638,24663.0,2466273.0
2016-02-03,10000,10000,10000,10000,0,,
2016-02-04,10000,10000,9970,9970,2500,24589.0,2466273.0
2016-02-05,9970,9970,9970,9970,0,24589.0,2466273.0
2016-02-11,9970,9970,9970,9970,0,,
2016-02-12,9500,9500,9500,9500,100,23430.0,2466273.0
2016-02-15,10500,10500,10500,10500,1,25896.0,2466273.0
2016-02-16,10000,10000,10000,10000,1,24663.0,2466273.0
2016-02-17,10000,10000,10000,10000,0,,
2016-02-18,9990,9990,9990,9990,2,24638.0,2466273.0
2016-02-19,10000,10000,10000,10000,100,24663.0,2466273.0
2016-02-22,10000,10000,10000,10000,32,24663.0,2466273.0
2016-02-23,10000,10000,10000,10000,0,,
2016-02-24,10000,10000,10000,10000,100,24663.0,2466273.0
2016-02-25,10000,10000,10000,10000,0,,
2016-02-26,10000,10000,10000,10000,140,24663.0,2466273.0
2016-02-29,10000,10000,10000,10000,100,,
2016-03-02,10000,10000,10000,10000,0,,
2016-03-03,10000,10000,10000,10000,0,,
2016-03-04,10000,10000,10000,10000,754,24663.0,2466273.0
2016-03-07,10000,10000,10000,10000,495,24663.0,2466273.0
2016-03-08,10000,10000,10000,10000,2597,24663.0,2466273.0
2016-03-09,10000,10000,10000,10000,3480,24663.0,2466273.0
2016-03-10,10000,10000,10000,10000,50,24663.0,2466273.0
2016-03-11,10000,10000,10000,10000,3901,24663.0,2466273.0
2016-03-14,10000,10200,10000,10200,5207,25156.0,2466273.0
2016-03-15,10200,10200,10000,10000,555,24663.0,2466273.0
2016-03-16,10000,10000,10000,10000,0,,
2016-03-17,10200,10200,10200,10200,770,25156.0,2466273.0
2016-03-18,10200,10200,10200,10200,200,25156.0,2466273.0
2016-03-21,10200,10200,10200,10200,1267,25156.0,2466273.0
2016-03-22,10200,10200,10000,10000,4500,24663.0,2466273.0
2016-03-23,10000,10000,10000,10000,300,24663.0,2466273.0
2016-03-24,10000,10000,10000,10000,1079,24663.0,2466273.0
2016-03-25,10200,10200,10200,10200,49,25156.0,2466273.0
2016-03-28,10200,10200,10200,10200,1500,25156.0,2466273.0
2016-03-29,10200,10300,10200,10300,10000,25403.0,2466273.0
2016-03-30,10500,10550,10500,10550,2400,26019.0,2466273.0
2016-03-31,10600,12000,10600,11900,2453,29349.0,2466273.0
