케이비제11호스팩(258790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-04,0,0,0,2015,0,,
2017-09-05,0,0,0,2015,0,,
2017-09-06,0,0,0,2015,0,,
2017-09-07,0,0,0,2015,0,,
2017-09-08,0,0,0,2015,0,,
2017-09-11,0,0,0,2015,0,,
2017-09-12,0,0,0,2015,0,,
2017-09-13,0,0,0,2015,0,,
2017-09-14,0,0,0,2015,0,,
2017-09-15,0,0,0,2015,0,,
2017-09-18,0,0,0,2015,0,,
2017-09-19,0,0,0,2015,0,,
2017-09-20,0,0,0,2015,0,,
2017-09-21,0,0,0,2015,0,,
2017-09-22,0,0,0,2015,0,,
2017-09-25,0,0,0,2015,0,,
2017-09-26,0,0,0,2015,0,,
2017-09-27,0,0,0,2015,0,,
2017-09-28,0,0,0,2015,0,,
2017-09-29,0,0,0,2015,0,,
2017-10-10,2015,2040,2000,2010,556979,6452.0,3210000.0
2017-10-11,2005,2025,2000,2020,76401,6484.0,3210000.0
2017-10-12,2010,2025,2005,2010,44011,6452.0,3210000.0
2017-10-13,2010,2015,2000,2010,64925,6452.0,3210000.0
2017-10-16,2025,2025,2000,2015,29269,6468.0,3210000.0
2017-10-17,2015,2020,2010,2015,11451,6468.0,3210000.0
2017-10-18,2025,2025,2015,2015,18656,6468.0,3210000.0
2017-10-19,2020,2020,2015,2020,15302,6484.0,3210000.0
2017-10-20,2010,2015,2010,2010,22161,6452.0,3210000.0
2017-10-23,2015,2020,2005,2020,18259,6484.0,3210000.0
2017-10-24,2015,2025,2015,2020,1133,6484.0,3210000.0
2017-10-25,2005,2030,2005,2005,6781,6436.0,3210000.0
2017-10-26,2020,2020,2005,2015,13732,6468.0,3210000.0
2017-10-27,2005,2015,2005,2005,27576,6436.0,3210000.0
2017-10-30,2010,2015,2010,2010,6649,6452.0,3210000.0
2017-10-31,2015,2025,2015,2020,7235,6484.0,3210000.0
2017-11-01,2005,2020,2005,2015,6221,6468.0,3210000.0
2017-11-02,2015,2015,2015,2015,123,6468.0,3210000.0
2017-11-03,2015,2020,2015,2015,2122,6468.0,3210000.0
2017-11-06,2005,2015,2005,2015,3662,6468.0,3210000.0
2017-11-07,2005,2010,2005,2010,119,6452.0,3210000.0
2017-11-08,2005,2010,2005,2005,4020,6436.0,3210000.0
2017-11-09,2010,2025,2010,2025,7151,6500.0,3210000.0
2017-11-10,2005,2010,2005,2010,1686,6452.0,3210000.0
2017-11-13,2005,2005,2005,2005,3709,6436.0,3210000.0
2017-11-14,2005,2010,2000,2000,2135,6420.0,3210000.0
2017-11-15,2010,2010,2000,2000,12717,6420.0,3210000.0
2017-11-16,2010,2010,2000,2000,12383,6420.0,3210000.0
2017-11-17,2000,2005,2000,2000,1592,6420.0,3210000.0
2017-11-20,2000,2005,2000,2005,11491,6436.0,3210000.0
2017-11-21,1990,2010,1990,1990,29569,6388.0,3210000.0
2017-11-22,1990,2010,1990,2000,668,6420.0,3210000.0
2017-11-23,2015,2015,1995,1995,1133,6404.0,3210000.0
2017-11-24,2010,2010,2010,2010,1,6452.0,3210000.0
2017-11-27,1995,2010,1995,2000,14833,6420.0,3210000.0
2017-11-28,1990,2010,1990,2005,1051,6436.0,3210000.0
2017-11-29,2010,2010,1995,2010,903,6452.0,3210000.0
2017-11-30,2010,2010,2000,2005,458,6436.0,3210000.0
2017-12-01,1980,2005,1980,2005,2671,6436.0,3210000.0
2017-12-04,2010,2010,1995,2010,603,6452.0,3210000.0
2017-12-05,1995,2010,1995,2010,4590,6452.0,3210000.0
2017-12-06,1995,2005,1995,2005,1552,6436.0,3210000.0
2017-12-07,1975,2010,1975,2010,6,6452.0,3210000.0
2017-12-08,1990,2000,1990,2000,11732,6420.0,3210000.0
2017-12-11,2000,2000,2000,2000,645,6420.0,3210000.0
2017-12-12,2000,2000,1990,2000,5801,6420.0,3210000.0
2017-12-13,2000,2000,1990,2000,1764,6420.0,3210000.0
2017-12-14,2005,2005,1990,2000,5126,6420.0,3210000.0
2017-12-15,2000,2005,2000,2005,1400,6436.0,3210000.0
2017-12-18,1995,2000,1995,2000,11401,6420.0,3210000.0
2017-12-19,2000,2000,1985,1995,3049,6404.0,3210000.0
2017-12-20,1980,2000,1980,2000,15000,6420.0,3210000.0
2017-12-21,1980,1995,1980,1995,7173,6404.0,3210000.0
2017-12-22,1980,1995,1975,1980,2661,6356.0,3210000.0
2017-12-26,1995,2010,1975,1975,22063,6340.0,3210000.0
2017-12-27,2005,2005,1975,1995,512,6404.0,3210000.0
2017-12-28,2005,2005,1955,1975,5231,6340.0,3210000.0
2018-01-02,1975,1975,1970,1975,30789,6340.0,3210000.0
2018-01-03,1980,2005,1980,2005,1950,6436.0,3210000.0
2018-01-04,1975,2010,1975,2005,1569,6436.0,3210000.0
2018-01-05,2005,2015,1975,2015,3070,6468.0,3210000.0
2018-01-08,1990,2015,1990,2015,693,6468.0,3210000.0
2018-01-09,2015,2020,1985,2020,2474,6484.0,3210000.0
2018-01-10,1990,2015,1990,2015,1799,6468.0,3210000.0
2018-01-11,1985,2015,1985,2000,3652,6420.0,3210000.0
2018-01-12,2000,2000,2000,2000,45,6420.0,3210000.0
2018-01-15,1980,2015,1970,2015,3517,6468.0,3210000.0
2018-01-16,2020,2020,1990,2000,1820,6420.0,3210000.0
2018-01-17,2000,2010,2000,2010,3215,6452.0,3210000.0
2018-01-18,1990,2010,1990,2010,7020,6452.0,3210000.0
2018-01-19,2010,2020,1995,2020,1278,6484.0,3210000.0
2018-01-22,1990,2015,1985,1995,2167,6404.0,3210000.0
2018-01-23,1995,2005,1995,1995,1811,6404.0,3210000.0
2018-01-24,2005,2005,1995,1995,1174,6404.0,3210000.0
2018-01-25,1995,2035,1995,2030,6891,6516.0,3210000.0
2018-01-26,2030,2030,2010,2025,2185,6500.0,3210000.0
2018-01-29,2000,2030,2000,2030,612,6516.0,3210000.0
2018-01-30,2030,2030,2005,2025,515,6500.0,3210000.0
2018-01-31,2030,2045,2025,2045,1335,6564.0,3210000.0
2018-02-01,2045,2045,2030,2045,3734,6564.0,3210000.0
2018-02-02,2045,2050,2030,2050,7972,6580.0,3210000.0
2018-02-05,2030,2060,2025,2055,7722,6597.0,3210000.0
2018-02-06,2025,2050,2025,2050,249,6580.0,3210000.0
2018-02-07,2045,2075,2045,2050,801,6580.0,3210000.0
2018-02-08,2010,2045,2010,2045,3133,6564.0,3210000.0
2018-02-09,2020,2045,2015,2040,6141,6548.0,3210000.0
2018-02-12,2010,2030,2010,2030,1602,6516.0,3210000.0
2018-02-13,2015,2030,2010,2030,1158,6516.0,3210000.0
2018-02-14,2030,2030,2010,2010,49,6452.0,3210000.0
2018-02-19,2040,2040,2005,2010,3350,6452.0,3210000.0
2018-02-20,2040,2040,2040,2040,6,6548.0,3210000.0
2018-02-21,2010,2040,2010,2020,987,6484.0,3210000.0
2018-02-22,2040,2040,2020,2020,50,6484.0,3210000.0
2018-02-23,2020,2035,2010,2025,509,6500.0,3210000.0
2018-02-26,2010,2040,2010,2040,1506,6548.0,3210000.0
2018-02-27,2015,2045,2015,2015,13,6468.0,3210000.0
2018-02-28,2030,2035,2030,2035,336,6532.0,3210000.0
2018-03-02,2040,2045,2020,2045,3102,6564.0,3210000.0
2018-03-05,2040,2040,2040,2040,24,6548.0,3210000.0
2018-03-06,2045,2050,2025,2040,126,6548.0,3210000.0
2018-03-07,2010,2045,2010,2020,1843,6484.0,3210000.0
2018-03-08,2035,2035,2035,2035,1,6532.0,3210000.0
2018-03-09,2020,2045,2020,2045,101,6564.0,3210000.0
2018-03-12,2020,2045,2020,2045,1414,6564.0,3210000.0
2018-03-13,2015,2030,2015,2030,2810,6516.0,3210000.0
2018-03-14,2020,2025,2020,2025,216,6500.0,3210000.0
2018-03-15,2045,2045,2025,2045,22,6564.0,3210000.0
2018-03-16,2045,2050,2045,2050,103,6580.0,3210000.0
2018-03-19,2050,2050,2045,2045,100,6564.0,3210000.0
2018-03-20,2040,2045,2040,2045,5850,6564.0,3210000.0
2018-03-21,2045,2045,2045,2045,83,6564.0,3210000.0
2018-03-22,2035,2035,2035,2035,3048,6532.0,3210000.0
2018-03-23,2045,2045,2035,2045,3020,6564.0,3210000.0
2018-03-26,2035,2035,2035,2035,1582,6532.0,3210000.0
2018-03-27,2035,2125,2035,2075,629,6661.0,3210000.0
2018-03-28,2110,2110,2040,2080,811,6677.0,3210000.0
2018-03-29,2070,2085,2030,2075,1099,6661.0,3210000.0
2018-03-30,2075,2075,2050,2060,3001,6613.0,3210000.0
2018-04-02,2050,2055,2030,2045,1047,6564.0,3210000.0
2018-04-03,2035,2105,2030,2105,1204,6757.0,3210000.0
2018-04-04,2040,2085,2035,2065,372,6629.0,3210000.0
2018-04-05,2060,2060,2040,2060,1211,6613.0,3210000.0
2018-04-06,2040,2055,2040,2055,756,6597.0,3210000.0
2018-04-09,2045,2065,2045,2060,5597,6613.0,3210000.0
2018-04-10,2065,2065,2045,2045,494,6564.0,3210000.0
2018-04-11,2045,2065,2045,2045,774,6564.0,3210000.0
2018-04-12,2045,2065,2030,2050,11878,6580.0,3210000.0
2018-04-13,2040,2050,2020,2030,9130,6516.0,3210000.0
2018-04-16,2030,2045,2025,2045,6040,6564.0,3210000.0
2018-04-17,2030,2035,2020,2035,8413,6532.0,3210000.0
2018-04-18,2020,2035,2020,2035,1603,6532.0,3210000.0
2018-04-19,2030,2035,2020,2035,1511,6532.0,3210000.0
2018-04-20,2030,2045,2015,2035,18883,6532.0,3210000.0
2018-04-23,2015,2035,2015,2035,1654,6532.0,3210000.0
2018-04-24,2030,2045,2025,2045,835,6564.0,3210000.0
2018-04-25,2020,2060,2015,2060,782,6613.0,3210000.0
2018-04-26,2010,2065,2010,2030,4721,6516.0,3210000.0
2018-04-27,2020,2030,2020,2020,872,6484.0,3210000.0
2018-04-30,2015,2015,2015,2015,4550,6468.0,3210000.0
2018-05-02,2015,2025,2010,2025,8164,6500.0,3210000.0
2018-05-03,2040,2040,2010,2030,1291,6516.0,3210000.0
2018-05-04,2010,2065,2010,2030,1062,6516.0,3210000.0
2018-05-08,2030,2030,2025,2030,1752,6516.0,3210000.0
2018-05-09,2010,2035,2010,2035,115,6532.0,3210000.0
2018-05-10,2035,2035,2010,2030,1405,6516.0,3210000.0
2018-05-11,2030,2050,2015,2025,1346,6500.0,3210000.0
2018-05-14,2070,2070,2030,2050,817,6580.0,3210000.0
2018-05-15,2030,2060,2030,2050,2000,6580.0,3210000.0
2018-05-16,2020,2065,2020,2045,530,6564.0,3210000.0
2018-05-17,2020,2055,2010,2055,628,6597.0,3210000.0
2018-05-18,2050,2050,2020,2045,1194,6564.0,3210000.0
2018-05-21,2040,2075,2020,2070,11831,6645.0,3210000.0
2018-05-23,2070,2100,2035,2100,1210,6741.0,3210000.0
2018-05-24,2140,2140,2040,2065,24941,6629.0,3210000.0
2018-05-25,2065,2115,2060,2090,29533,6709.0,3210000.0
2018-05-28,2140,2200,2080,2115,39093,6789.0,3210000.0
2018-05-29,2180,2180,2060,2070,48586,6645.0,3210000.0
2018-05-30,2050,2110,2050,2110,21376,6773.0,3210000.0
2018-05-31,2105,2130,2075,2105,22064,6757.0,3210000.0
2018-06-01,2105,2125,2080,2100,19705,6741.0,3210000.0
2018-06-04,2100,2125,2100,2115,11086,6789.0,3210000.0
2018-06-05,2110,2120,2100,2105,9714,6757.0,3210000.0
2018-06-07,2105,2105,2100,2100,206,6741.0,3210000.0
2018-06-08,2080,2120,2080,2120,2005,6805.0,3210000.0
2018-06-11,2120,2120,2080,2110,4245,6773.0,3210000.0
2018-06-12,2100,2100,2060,2065,26172,6629.0,3210000.0
2018-06-14,2065,2095,2065,2095,2370,6725.0,3210000.0
2018-06-15,2095,2095,2050,2090,6252,6709.0,3210000.0
2018-06-18,2065,2085,2065,2085,73,6693.0,3210000.0
2018-06-19,2080,2095,2070,2095,8751,6725.0,3210000.0
2018-06-20,2075,2080,2070,2075,9896,6661.0,3210000.0
2018-06-21,2090,2090,2075,2090,152,6709.0,3210000.0
2018-06-22,2100,2100,2055,2090,2767,6709.0,3210000.0
2018-06-25,2085,2085,2060,2085,253,6693.0,3210000.0
2018-06-26,2085,2085,2070,2085,2789,6693.0,3210000.0
2018-06-27,2090,2110,2055,2110,3576,6773.0,3210000.0
2018-06-28,2105,2105,2080,2100,902,6741.0,3210000.0
2018-06-29,2095,2095,2095,2095,0,6725.0,3210000.0
2018-07-02,2090,2090,2065,2090,111,6709.0,3210000.0
2018-07-03,2085,2085,2085,2085,0,6693.0,3210000.0
2018-07-04,2090,2090,2060,2090,8,6709.0,3210000.0
2018-07-05,2060,2095,2060,2095,1201,6725.0,3210000.0
2018-07-06,2080,2090,2080,2090,501,6709.0,3210000.0
2018-07-09,2055,2085,2055,2085,745,6693.0,3210000.0
2018-07-10,2080,2095,2080,2095,1160,6725.0,3210000.0
2018-07-11,2095,2095,2095,2095,427,6725.0,3210000.0
2018-07-12,2095,2095,2095,2095,27,6725.0,3210000.0
2018-07-13,2065,2105,2065,2105,28,6757.0,3210000.0
2018-07-16,2070,2105,2070,2105,497,6757.0,3210000.0
2018-07-17,2070,2100,2070,2100,4444,6741.0,3210000.0
2018-07-18,2100,2100,2060,2095,3555,6725.0,3210000.0
2018-07-19,2070,2095,2070,2095,256,6725.0,3210000.0
2018-07-20,2070,2095,2055,2085,9200,6693.0,3210000.0
2018-07-23,2100,2110,2075,2085,9252,6693.0,3210000.0
2018-07-24,2075,2085,2075,2085,510,6693.0,3210000.0
2018-07-25,2085,2085,2085,2085,1330,6693.0,3210000.0
2018-07-26,2085,2085,2085,2085,6000,6693.0,3210000.0
2018-07-27,2070,2110,2070,2075,989,6661.0,3210000.0
2018-07-30,2075,2075,2075,2075,0,6661.0,3210000.0
2018-07-31,2075,2095,2075,2095,28,6725.0,3210000.0
2018-08-01,2060,2095,2060,2095,603,6725.0,3210000.0
2018-08-02,2070,2090,2065,2090,1612,6709.0,3210000.0
2018-08-03,2080,2095,2080,2095,5562,6725.0,3210000.0
2018-08-06,2060,2095,2060,2095,549,6725.0,3210000.0
2018-08-07,2080,2095,2080,2080,102,6677.0,3210000.0
2018-08-08,2095,2095,2095,2095,1,6725.0,3210000.0
2018-08-09,2095,2095,2090,2095,401,6725.0,3210000.0
2018-08-10,2090,2090,2090,2090,45,6709.0,3210000.0
2018-08-13,2090,2090,2090,2090,1846,6709.0,3210000.0
2018-08-14,2095,2095,2090,2090,2476,6709.0,3210000.0
2018-08-16,2070,2095,2065,2090,2204,6709.0,3210000.0
2018-08-17,2070,2100,2070,2100,2453,6741.0,3210000.0
2018-08-20,2095,2100,2095,2100,609,6741.0,3210000.0
2018-08-21,2095,2100,2095,2100,2162,6741.0,3210000.0
2018-08-22,2070,2090,2070,2090,2852,6709.0,3210000.0
2018-08-23,2090,2090,2090,2090,0,6709.0,3210000.0
2018-08-24,2065,2100,2065,2100,2865,6741.0,3210000.0
2018-08-27,2065,2100,2065,2100,251,6741.0,3210000.0
2018-08-28,2100,2100,2100,2100,3380,6741.0,3210000.0
2018-08-29,2100,2125,2100,2125,6002,6821.0,3210000.0
2018-08-30,2120,2120,2120,2120,47,6805.0,3210000.0
2018-08-31,2100,2110,2100,2105,4506,6757.0,3210000.0
2018-09-03,2100,2100,2085,2100,2846,6741.0,3210000.0
2018-09-04,2090,2125,2090,2125,2302,6821.0,3210000.0
2018-09-05,2125,2125,2090,2120,6378,6805.0,3210000.0
2018-09-06,2090,2115,2080,2115,5401,6789.0,3210000.0
2018-09-07,2085,2115,2085,2110,5441,6773.0,3210000.0
2018-09-10,2090,2110,2090,2110,26216,6773.0,3210000.0
2018-09-11,2105,2105,2085,2105,313,6757.0,3210000.0
2018-09-12,2105,2105,2080,2095,9913,6725.0,3210000.0
2018-09-13,2080,2090,2080,2090,3542,6709.0,3210000.0
2018-09-14,2075,2095,2075,2090,10081,6709.0,3210000.0
2018-09-17,2070,2090,2070,2090,7741,6709.0,3210000.0
2018-09-18,2070,2090,2070,2090,28,6709.0,3210000.0
2018-09-19,2075,2100,2075,2075,37,6661.0,3210000.0
2018-09-20,2095,2095,2075,2080,4184,6677.0,3210000.0
2018-09-21,2075,2095,2075,2095,30,6725.0,3210000.0
2018-09-27,2080,2095,2080,2095,10095,6725.0,3210000.0
2018-09-28,2075,2095,2075,2090,2462,6709.0,3210000.0
2018-10-01,2090,2095,2090,2095,3115,6725.0,3210000.0
2018-10-02,2095,2120,2085,2120,6454,6805.0,3210000.0
2018-10-04,2115,2115,2085,2095,1012,6725.0,3210000.0
2018-10-05,2090,2115,2090,2115,2052,6789.0,3210000.0
2018-10-08,2115,2115,2100,2115,535,6789.0,3210000.0
2018-10-10,2090,2095,2085,2095,14023,6725.0,3210000.0
2018-10-11,2065,2085,2065,2065,9085,6629.0,3210000.0
2018-10-12,2100,2100,2075,2085,1812,6693.0,3210000.0
2018-10-15,2085,2105,2085,2105,3134,6757.0,3210000.0
2018-10-16,2075,2100,2075,2100,1001,6741.0,3210000.0
2018-10-17,2085,2095,2085,2095,2001,6725.0,3210000.0
2018-10-18,2095,2095,2095,2095,1200,6725.0,3210000.0
2018-10-19,2075,2085,2075,2085,501,6693.0,3210000.0
2018-10-22,2090,2090,2085,2085,2819,6693.0,3210000.0
2018-10-23,2085,2085,2085,2085,250,6693.0,3210000.0
2018-10-24,2085,2085,2085,2085,0,6693.0,3210000.0
2018-10-25,2085,2085,2085,2085,533,6693.0,3210000.0
2018-10-26,2065,2085,2065,2085,972,6693.0,3210000.0
2018-10-29,2075,2075,2050,2075,53,6661.0,3210000.0
2018-10-30,2075,2080,2075,2075,45214,6661.0,3210000.0
2018-10-31,2080,2080,2080,2080,901,6677.0,3210000.0
2018-11-01,2080,2085,2075,2085,182,6693.0,3210000.0
2018-11-02,2080,2080,2080,2080,800,6677.0,3210000.0
2018-11-05,2080,2080,2080,2080,20,6677.0,3210000.0
2018-11-06,2080,2085,2080,2085,820,6693.0,3210000.0
2018-11-07,2085,2085,2085,2085,0,,
2018-11-08,2085,2085,2085,2085,600,6693.0,3210000.0
2018-11-09,2085,2085,2065,2085,2941,6693.0,3210000.0
2018-11-12,2085,2085,2085,2085,600,,
2018-11-13,2080,2080,2080,2080,600,6677.0,3210000.0
2018-11-14,2080,2080,2055,2055,2025,6597.0,3210000.0
2018-11-15,2060,2080,2060,2080,2059,6677.0,3210000.0
2018-11-16,2080,2080,2055,2080,5138,6677.0,3210000.0
2018-11-19,2080,2085,2080,2085,469,6693.0,3210000.0
2018-11-20,2085,2085,2070,2080,610,6677.0,3210000.0
2018-11-21,2080,2080,2080,2080,600,6677.0,3210000.0
2018-11-22,2080,2080,2080,2080,0,6677.0,3210000.0
2018-11-23,2080,2080,2080,2080,600,,
2018-11-26,2080,2080,2080,2080,0,,
2018-11-27,2060,2075,2060,2075,1951,6661.0,3210000.0
2018-11-28,2065,2080,2065,2080,521,6677.0,3210000.0
2018-11-29,2080,2080,2080,2080,200,6677.0,3210000.0
2018-11-30,2075,2075,2075,2075,100,6661.0,3210000.0
2018-12-03,2075,2075,2075,2075,100,6661.0,3210000.0
2018-12-04,2080,2080,2080,2080,7,6677.0,3210000.0
2018-12-05,2080,2080,2080,2080,100,6677.0,3210000.0
2018-12-06,2075,2075,2075,2075,0,6661.0,3210000.0
2018-12-07,2075,2075,2075,2075,100,,
2018-12-10,2075,2075,2075,2075,100,,
2018-12-11,2075,2080,2075,2075,1936,6661.0,3210000.0
2018-12-12,2075,2075,2070,2075,139,6661.0,3210000.0
2018-12-13,2075,2075,2050,2070,5071,6645.0,3210000.0
2018-12-14,2070,2075,2065,2075,70,6661.0,3210000.0
2018-12-17,2070,2070,2070,2070,0,6645.0,3210000.0
2018-12-18,2070,2070,2070,2070,0,6645.0,3210000.0
2018-12-19,2070,2070,2070,2070,0,,
2018-12-20,2070,2070,2070,2070,37,6645.0,3210000.0
2018-12-21,2070,2070,2070,2070,0,,
2018-12-24,2050,2050,2015,2035,19251,6532.0,3210000.0
2018-12-26,2025,2040,2010,2040,6501,6548.0,3210000.0
2018-12-27,2040,2050,2035,2050,4220,6580.0,3210000.0
2018-12-28,2050,2050,2050,2050,0,6580.0,3210000.0
2019-01-02,2060,2060,2060,2060,1,6613.0,3210000.0
2019-01-03,2055,2060,2045,2060,2190,6613.0,3210000.0
2019-01-04,2050,2055,2050,2055,2551,6597.0,3210000.0
2019-01-07,2055,2055,2055,2055,0,6597.0,3210000.0
2019-01-08,2045,2055,2045,2055,352,6597.0,3210000.0
2019-01-09,2055,2055,2055,2055,0,,
2019-01-10,2050,2050,2050,2050,1,6580.0,3210000.0
2019-01-11,2050,2050,2045,2050,301,6580.0,3210000.0
2019-01-14,2030,2050,2030,2050,2,6580.0,3210000.0
2019-01-15,2050,2050,2050,2050,2000,6580.0,3210000.0
2019-01-16,2055,2055,2055,2055,1,6597.0,3210000.0
2019-01-17,2055,2055,2055,2055,0,,
2019-01-18,2055,2070,2055,2070,6421,6645.0,3210000.0
2019-01-21,2070,2085,2070,2085,6102,6693.0,3210000.0
2019-01-22,2080,2085,2080,2085,8037,6693.0,3210000.0
2019-01-23,2080,2095,2075,2095,2201,6725.0,3210000.0
2019-01-24,2095,2095,2075,2080,3061,6677.0,3210000.0
2019-01-25,2075,2100,2075,2085,605,6693.0,3210000.0
2019-01-28,2085,2085,2075,2085,13999,6693.0,3210000.0
2019-01-29,2080,2080,2080,2080,1900,6677.0,3210000.0
2019-01-30,2075,2085,2075,2085,2100,6693.0,3210000.0
2019-01-31,2085,2090,2085,2090,3001,6709.0,3210000.0
2019-02-01,2090,2090,2090,2090,960,6709.0,3210000.0
2019-02-07,2090,2090,2090,2090,1001,6709.0,3210000.0
2019-02-08,2080,2090,2080,2090,2,6709.0,3210000.0
2019-02-11,2075,2090,2075,2090,2,6709.0,3210000.0
2019-02-12,2080,2090,2080,2090,999,6709.0,3210000.0
2019-02-13,2075,2090,2050,2090,359,6709.0,3210000.0
2019-02-14,2055,2080,2055,2080,2,6677.0,3210000.0
2019-02-15,2080,2080,2080,2080,0,,
2019-02-18,2050,2075,2050,2075,10002,6661.0,3210000.0
2019-02-19,2075,2075,2075,2075,2001,6661.0,3210000.0
2019-02-20,2075,2075,2075,2075,0,,
2019-02-21,2075,2075,2075,2075,0,,
2019-02-22,2075,2075,2075,2075,1,6661.0,3210000.0
2019-02-25,2070,2070,2070,2070,0,,
2019-02-26,2080,2080,2080,2080,4500,6677.0,3210000.0
2019-02-27,2045,2085,2045,2065,10402,6629.0,3210000.0
2019-02-28,2050,2070,2050,2070,5302,6645.0,3210000.0
2019-03-04,2055,2075,2055,2075,428,6661.0,3210000.0
2019-03-05,2075,2075,2050,2075,304,6661.0,3210000.0
2019-03-06,2065,2070,2065,2070,300,6645.0,3210000.0
2019-03-07,2070,2080,2070,2075,2453,6661.0,3210000.0
2019-03-08,2080,2080,2080,2080,990,6677.0,3210000.0
