이미지스(115610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-02,3560,3700,3550,3610,73698,27487.0,7614128.0
2011-11-03,3650,3660,3310,3310,93564,25203.0,7614128.0
2011-11-04,3410,3630,3400,3550,64739,27030.0,7614128.0
2011-11-07,3570,3700,3535,3535,50872,26916.0,7614128.0
2011-11-08,3555,3635,3475,3475,43390,26459.0,7614128.0
2011-11-09,3580,3725,3520,3595,67721,27373.0,7614128.0
2011-11-10,3375,3485,3330,3405,68107,25926.0,7614128.0
2011-11-11,3435,3510,3420,3480,40546,26497.0,7614128.0
2011-11-14,3675,3675,3565,3625,53816,27601.0,7614128.0
2011-11-15,3570,3600,3520,3540,38922,26954.0,7614128.0
2011-11-16,3595,3620,3380,3440,55189,26193.0,7614128.0
2011-11-17,3490,3565,3355,3540,61230,26954.0,7614128.0
2011-11-18,3450,3490,3350,3445,33077,26231.0,7614128.0
2011-11-21,3450,3530,3375,3530,90559,26878.0,7614128.0
2011-11-22,3650,4055,3530,4055,671110,30875.0,7614128.0
2011-11-23,4110,4415,4055,4255,1467363,32398.0,7614128.0
2011-11-24,4245,4800,4245,4565,1369851,34758.0,7614128.0
2011-11-25,4710,4985,3890,4045,2004310,30799.0,7614128.0
2011-11-28,4140,4650,4125,4650,1021996,35406.0,7614128.0
2011-11-29,4980,5250,4770,5010,1915843,38147.0,7614128.0
2011-11-30,4960,5470,4910,5360,1468471,40812.0,7614128.0
2011-12-01,5400,5520,5050,5160,895525,39289.0,7614128.0
2011-12-02,5210,5460,5000,5100,774111,38832.0,7614128.0
2011-12-05,5120,5200,4835,5070,620540,38604.0,7614128.0
2011-12-06,5090,5110,4760,4760,357422,36243.0,7614128.0
2011-12-07,4820,5070,4635,4835,551957,36814.0,7614128.0
2011-12-08,4875,5240,4830,5140,665685,39137.0,7614128.0
2011-12-09,5090,5190,4690,4690,475967,35710.0,7614128.0
2011-12-12,4800,4850,4620,4750,250928,36167.0,7614128.0
2011-12-13,4760,4815,4450,4530,258793,34492.0,7614128.0
2011-12-14,4585,4660,4255,4255,304648,32398.0,7614128.0
2011-12-15,4180,4295,3960,3960,197034,30152.0,7614128.0
2011-12-16,4035,4180,3915,4170,187885,31751.0,7614128.0
2011-12-19,4170,4170,3545,3710,259200,28248.0,7614128.0
2011-12-20,3720,4160,3700,4110,283399,31294.0,7614128.0
2011-12-21,4180,4240,3970,3990,236045,30380.0,7614128.0
2011-12-22,4040,4300,3925,4120,258763,31370.0,7614128.0
2011-12-23,4170,4415,4150,4150,253815,31599.0,7614128.0
2011-12-26,4260,4355,4155,4240,157920,32284.0,7614128.0
2011-12-27,4215,4290,3970,4045,134192,30799.0,7614128.0
2011-12-28,4000,4120,3990,4090,94005,31142.0,7614128.0
2011-12-29,4050,4290,4010,4185,101674,31865.0,7614128.0
2012-01-02,4280,4350,4225,4295,90038,32703.0,7614128.0
2012-01-03,4310,4390,4185,4350,106647,33121.0,7614128.0
2012-01-04,4390,4475,4305,4360,178340,33198.0,7614128.0
2012-01-05,4365,4565,4320,4395,203493,33464.0,7614128.0
2012-01-06,4395,4510,4240,4350,145152,33121.0,7614128.0
2012-01-09,4260,4650,4260,4570,236344,34797.0,7614128.0
2012-01-10,4510,4650,4465,4520,149230,34416.0,7614128.0
2012-01-11,4560,4600,4315,4315,143133,32855.0,7614128.0
2012-01-12,4330,4885,4325,4610,632023,35101.0,7614128.0
2012-01-13,4625,4840,4500,4525,190751,34454.0,7614128.0
2012-01-16,4450,4515,4350,4350,113211,33121.0,7614128.0
2012-01-17,4365,4495,4320,4320,88459,32969.0,7631628.0
2012-01-18,4350,4500,4350,4400,77882,33579.0,7631628.0
2012-01-19,4505,4505,4325,4340,126504,33121.0,7631628.0
2012-01-20,4350,4380,4130,4155,139662,31709.0,7631628.0
2012-01-25,4155,4270,4070,4110,47873,31366.0,7631628.0
2012-01-26,4105,4235,4105,4175,58664,31862.0,7631628.0
2012-01-27,4190,4240,4150,4150,50196,31671.0,7631628.0
2012-01-30,4110,4180,4080,4095,74423,31252.0,7631628.0
2012-01-31,4095,4235,4095,4210,66064,32129.0,7631628.0
2012-02-01,4240,4240,4160,4205,68640,32091.0,7631628.0
2012-02-02,4245,4270,4100,4165,89218,31786.0,7631628.0
2012-02-03,4135,4250,4135,4230,68453,32282.0,7631628.0
2012-02-06,4250,4585,4235,4395,289343,33541.0,7631628.0
2012-02-07,4460,4465,4335,4390,111430,33503.0,7631628.0
2012-02-08,4450,4570,4360,4560,179286,34800.0,7631628.0
2012-02-09,4610,4800,4430,4440,296585,33884.0,7631628.0
2012-02-10,4480,4550,4375,4480,131020,34190.0,7631628.0
2012-02-13,4555,4790,4490,4605,291695,35144.0,7631628.0
2012-02-14,4670,4935,4580,4870,290147,37166.0,7631628.0
2012-02-15,4865,4865,4700,4705,182093,35907.0,7631628.0
2012-02-16,4680,4785,4515,4545,138058,34686.0,7631628.0
2012-02-17,4560,4660,4530,4585,77141,34991.0,7631628.0
2012-02-20,4650,4705,4570,4605,99798,35144.0,7631628.0
2012-02-21,4570,4635,4510,4530,65234,34571.0,7631628.0
2012-02-22,4535,4650,4480,4650,108205,35487.0,7631628.0
2012-02-23,4685,4895,4630,4795,281154,36594.0,7631628.0
2012-02-24,4795,4900,4650,4660,155885,35563.0,7631628.0
2012-02-27,4760,4770,4290,4315,252784,32930.0,7631628.0
2012-02-28,4320,4420,4240,4275,123715,32625.0,7631628.0
2012-02-29,4275,4325,4190,4245,96017,32396.0,7631628.0
2012-03-02,4220,4290,4195,4225,89606,32244.0,7631628.0
2012-03-05,4295,4420,4235,4395,116997,33541.0,7631628.0
2012-03-06,4365,4430,4230,4305,80731,32854.0,7631628.0
2012-03-07,4205,4335,4120,4320,91149,32969.0,7631628.0
2012-03-08,4340,4625,4340,4570,475768,34877.0,7631628.0
2012-03-09,4660,4685,4500,4575,306904,34915.0,7631628.0
2012-03-12,4610,4650,4455,4480,168122,34190.0,7631628.0
2012-03-13,4820,4990,4570,4650,863303,35487.0,7631628.0
2012-03-14,4695,5340,4595,5340,1398901,40753.0,7631628.0
2012-03-15,5600,5990,5370,5690,4847158,43424.0,7631628.0
2012-03-16,5690,5900,5440,5900,2806924,45027.0,7631628.0
2012-03-19,5900,6100,5770,5940,2154918,45332.0,7631628.0
2012-03-20,5860,5940,5580,5670,1414034,43271.0,7631628.0
2012-03-21,5610,5880,5500,5740,1189982,43806.0,7631628.0
2012-03-22,5730,5790,5420,5510,945937,42050.0,7631628.0
2012-03-23,5540,5790,5220,5350,1390239,40829.0,7631628.0
2012-03-26,5330,5540,5260,5470,550559,41745.0,7631628.0
2012-03-27,5570,5800,5250,5250,1324784,40066.0,7631628.0
2012-03-28,5260,5360,5120,5240,430001,39990.0,7631628.0
2012-03-29,5220,5350,4865,4950,471697,37777.0,7631628.0
2012-03-30,4995,4995,4865,4905,241896,37433.0,7631628.0
2012-04-02,4930,5110,4910,5100,302575,38921.0,7631628.0
2012-04-03,5090,5200,4890,4910,332104,37471.0,7631628.0
2012-04-04,4910,5010,4730,4800,202975,36632.0,7631628.0
2012-04-05,4720,4840,4645,4790,191805,36555.0,7631628.0
2012-04-06,4745,4970,4745,4915,209027,37509.0,7631628.0
2012-04-09,4910,5160,4400,4400,388040,33579.0,7631628.0
2012-04-10,4305,4630,4305,4375,172806,33388.0,7631628.0
2012-04-12,4300,4430,4220,4320,148010,32969.0,7631628.0
2012-04-13,4405,4650,4370,4545,114771,34686.0,7631628.0
2012-04-16,4545,4655,4500,4580,89472,34953.0,7631628.0
2012-04-17,4670,5020,4560,4700,412734,35869.0,7631628.0
2012-04-18,4780,4860,4700,4750,121882,36250.0,7631628.0
2012-04-19,4750,4800,4575,4600,109220,35105.0,7631628.0
2012-04-20,4570,4710,4420,4495,59911,34304.0,7631628.0
2012-04-23,4495,4630,4495,4505,97436,34380.0,7631628.0
2012-04-24,4420,4560,4380,4430,92381,33808.0,7631628.0
2012-04-25,4470,4590,4405,4405,120922,33617.0,7631628.0
2012-04-26,4460,4510,4170,4205,123183,32091.0,7631628.0
2012-04-27,4200,4280,3965,3965,139284,30259.0,7631628.0
2012-04-30,3950,4110,3950,3995,102979,30488.0,7631628.0
2012-05-02,4015,4160,4015,4095,91786,31252.0,7631628.0
2012-05-03,4095,4190,4075,4145,53981,31633.0,7631628.0
2012-05-04,4145,4190,4050,4100,82484,31290.0,7631628.0
2012-05-07,4010,4175,3985,4140,59262,31595.0,7631628.0
2012-05-08,4155,4380,4155,4255,133273,32473.0,7631628.0
2012-05-09,4300,4300,4155,4225,54801,32244.0,7631628.0
2012-05-10,4140,4270,4140,4235,37486,32320.0,7631628.0
2012-05-11,4235,4400,4185,4270,89671,32587.0,7631628.0
2012-05-14,4295,4330,3980,4020,105253,30679.0,7631628.0
2012-05-15,3875,4010,3750,3850,81664,29382.0,7631628.0
2012-05-16,3850,3995,3500,3500,140234,26711.0,7631628.0
2012-05-17,3505,3635,3500,3560,64531,27169.0,7631628.0
2012-05-18,3435,3475,3120,3150,167159,24040.0,7631628.0
2012-05-21,3150,3250,3100,3165,86113,24154.0,7631628.0
2012-05-22,3215,3400,3215,3400,81893,25948.0,7631628.0
2012-05-23,3440,3440,3240,3270,68124,24955.0,7631628.0
2012-05-24,3300,3360,3200,3285,38566,25070.0,7631628.0
2012-05-25,3300,3380,3295,3330,41476,25413.0,7631628.0
2012-05-29,3330,3550,3320,3475,76923,26520.0,7631628.0
2012-05-30,3520,3540,3375,3375,48796,25757.0,7631628.0
2012-05-31,3335,3430,3270,3360,51974,25642.0,7631628.0
2012-06-01,3340,3400,3295,3380,53208,25795.0,7631628.0
2012-06-04,3205,3260,3100,3135,105832,23925.0,7631628.0
2012-06-05,3130,3230,3115,3135,63551,23925.0,7631628.0
2012-06-07,3195,3410,3195,3300,47898,25184.0,7631628.0
2012-06-08,3370,3370,3235,3300,35422,25184.0,7631628.0
2012-06-11,3340,3390,3265,3345,85532,25528.0,7631628.0
2012-06-12,3300,3345,3240,3300,40414,25184.0,7631628.0
2012-06-13,3340,3495,3280,3470,117885,26482.0,7631628.0
2012-06-14,3535,3535,3375,3390,96252,25871.0,7631628.0
2012-06-15,3410,3475,3345,3385,62849,25833.0,7631628.0
2012-06-18,3450,3635,3440,3470,158099,26482.0,7631628.0
2012-06-19,3420,3685,3420,3630,117793,27703.0,7631628.0
2012-06-20,3640,3685,3565,3575,74147,27283.0,7631628.0
2012-06-21,3565,3620,3530,3590,38918,27398.0,7631628.0
2012-06-22,3480,3595,3475,3595,33582,27436.0,7631628.0
2012-06-25,3595,3620,3470,3470,63971,26482.0,7631628.0
2012-06-26,3470,3595,3435,3545,65391,27054.0,7631628.0
2012-06-27,3550,3610,3505,3560,38809,27169.0,7631628.0
2012-06-28,3570,3615,3495,3520,48091,26863.0,7631628.0
2012-06-29,3495,3670,3470,3670,117795,28008.0,7631628.0
2012-07-02,4100,4220,4100,4220,798800,32205.0,7631628.0
2012-07-03,4360,4395,4155,4270,932122,32587.0,7631628.0
2012-07-04,4250,4275,4020,4020,406916,30679.0,7631628.0
2012-07-05,4000,4125,3995,3995,279143,30488.0,7631628.0
2012-07-06,4015,4140,4015,4050,155116,30908.0,7631628.0
2012-07-09,4050,4655,3990,4655,677141,35525.0,7631628.0
2012-07-10,5350,5350,5350,5350,72037,40829.0,7631628.0
2012-07-11,6150,6150,5630,6150,5780813,46935.0,7631628.0
2012-07-12,6100,6440,5920,6410,4506147,48919.0,7631628.0
2012-07-13,6040,6380,5660,6080,2575232,46400.0,7631628.0
2012-07-16,5880,6360,5450,5550,4117481,42356.0,7631628.0
2012-07-17,5560,5690,5380,5630,1964539,42966.0,7631628.0
2012-07-18,5570,5840,5170,5240,2319987,39990.0,7631628.0
2012-07-19,5310,5470,5130,5370,1037792,40982.0,7631628.0
2012-07-20,5490,5490,5060,5120,1056083,39074.0,7631628.0
2012-07-23,5050,5360,4925,5170,1452976,39456.0,7631628.0
2012-07-24,5020,5330,4990,5330,966160,40677.0,7631628.0
2012-07-25,5280,5350,4770,4770,771413,36403.0,7631628.0
2012-07-26,4770,4850,4505,4750,582081,36250.0,7631628.0
2012-07-27,4800,4930,4750,4840,339574,36937.0,7631628.0
2012-07-30,4890,4935,4560,4575,250266,34915.0,7631628.0
2012-07-31,4605,5260,4590,5260,1339550,40142.0,7631628.0
2012-08-01,5260,5420,5030,5120,1672443,39074.0,7631628.0
2012-08-02,5190,5520,5140,5250,1673209,40066.0,7631628.0
2012-08-03,5400,5470,4940,4940,847536,37700.0,7631628.0
2012-08-06,4950,5120,4950,5000,283884,38158.0,7631628.0
2012-08-07,5030,5080,4745,4790,552437,36555.0,7631628.0
2012-08-08,4790,4895,4765,4795,258840,36594.0,7631628.0
2012-08-09,4820,5510,4805,5510,3109839,42050.0,7631628.0
2012-08-10,5650,5650,5400,5500,1357789,41974.0,7631628.0
2012-08-13,5570,6170,5500,5750,2977059,43882.0,7631628.0
2012-08-14,5890,5950,5520,5570,1061262,42508.0,7631628.0
2012-08-16,5630,5670,5470,5480,510300,41821.0,7631628.0
2012-08-17,5400,5930,5400,5480,1387555,41821.0,7631628.0
2012-08-20,5590,5770,5370,5600,707421,42737.0,7631628.0
2012-08-21,5700,6440,5670,6440,5069114,49148.0,7631628.0
2012-08-22,6370,6470,6080,6090,2513860,46477.0,7631628.0
2012-08-23,6210,6560,5740,5860,3020318,44721.0,7631628.0
2012-08-24,5910,6050,5590,5740,654268,43806.0,7631628.0
2012-08-27,5650,5780,5470,5610,599049,42813.0,7631628.0
2012-08-28,5680,6130,5670,5830,1706363,44492.0,7631628.0
2012-08-29,5900,6090,5650,5800,875232,44263.0,7631628.0
2012-08-30,5920,6120,5660,5660,1062099,43195.0,7631628.0
2012-08-31,5650,5820,5610,5750,395506,43882.0,7631628.0
2012-09-03,5830,5860,5590,5600,386636,42737.0,7631628.0
2012-09-04,5630,5640,5220,5220,498366,39837.0,7631628.0
2012-09-05,5220,5360,5120,5160,244977,39379.0,7631628.0
2012-09-06,5230,5260,5080,5080,178516,38769.0,7631628.0
2012-09-07,5160,5350,5050,5320,221238,40600.0,7631628.0
2012-09-10,5320,5330,5170,5240,174220,39990.0,7631628.0
2012-09-11,5320,5570,5270,5360,579549,40906.0,7631628.0
2012-09-12,5420,5480,5000,5190,300221,39608.0,7631628.0
2012-09-13,5190,5430,5190,5270,192855,40219.0,7631628.0
2012-09-14,5340,5380,5200,5220,216526,39837.0,7631628.0
2012-09-17,5230,5270,5000,5090,228865,38845.0,7631628.0
2012-09-18,5080,5140,5010,5070,197319,38692.0,7631628.0
2012-09-19,5100,5120,4900,4910,239087,37471.0,7631628.0
2012-09-20,4960,5080,4900,4925,165719,37586.0,7631628.0
2012-09-21,4960,4960,4645,4750,220020,36250.0,7631628.0
2012-09-24,4760,4790,4590,4630,153987,35334.0,7631628.0
2012-09-25,4530,4590,4350,4350,268025,33198.0,7631628.0
2012-09-26,4335,4865,4335,4570,373844,34877.0,7631628.0
2012-09-27,4500,4675,4370,4620,136380,35258.0,7631628.0
2012-09-28,4685,4750,4575,4610,131194,35182.0,7631628.0
2012-10-02,4600,4930,4600,4795,205843,36594.0,7631628.0
2012-10-04,4790,5050,4790,4975,326780,37967.0,7631628.0
2012-10-05,4965,5060,4915,4945,116896,37738.0,7631628.0
2012-10-08,5020,5020,4900,4900,96203,37395.0,7631628.0
2012-10-09,5000,5510,4970,5190,825700,39608.0,7631628.0
2012-10-10,5110,5310,5070,5100,212877,38921.0,7631628.0
2012-10-11,5050,5230,4860,4900,192657,37395.0,7631628.0
2012-10-12,4940,4990,4750,4775,116548,36441.0,7631628.0
2012-10-15,4760,4815,4385,4420,185439,33732.0,7631628.0
2012-10-16,4400,4635,4400,4560,109842,34800.0,7631628.0
2012-10-17,4565,4745,4565,4575,76156,34915.0,7631628.0
2012-10-18,4545,4665,4410,4415,111778,33694.0,7631628.0
2012-10-19,4360,4500,4350,4415,57662,33694.0,7631628.0
2012-10-22,4240,4450,4220,4360,59768,33274.0,7631628.0
2012-10-23,4360,4650,4360,4545,157708,34686.0,7631628.0
2012-10-24,4545,4545,4410,4530,37824,34571.0,7631628.0
2012-10-25,4520,4660,4470,4470,73273,34113.0,7631628.0
2012-10-26,4480,4620,4380,4380,52881,33427.0,7631628.0
2012-10-29,4370,4460,4175,4195,53045,32015.0,7631628.0
2012-10-30,4120,4250,4045,4045,106411,30870.0,7631628.0
2012-10-31,4045,4215,4045,4080,59316,31137.0,7631628.0
2012-11-01,4080,4160,3970,4060,94071,30984.0,7631628.0
2012-11-02,4130,4180,4045,4060,64945,30984.0,7631628.0
2012-11-05,4080,4170,3985,4005,56873,30565.0,7631628.0
2012-11-06,4025,4100,4010,4080,48933,31137.0,7631628.0
2012-11-07,4125,4270,4100,4170,105481,31824.0,7631628.0
2012-11-08,4060,4300,4045,4185,73493,31938.0,7631628.0
2012-11-09,4185,4270,4100,4200,50186,32053.0,7631628.0
2012-11-12,4210,4520,4175,4390,195773,33503.0,7631628.0
2012-11-13,4515,4700,4415,4470,304587,34113.0,7631628.0
2012-11-14,4495,4525,4300,4485,117524,34228.0,7631628.0
2012-11-15,4460,4460,4110,4110,86982,31366.0,7631628.0
2012-11-16,3950,4090,3690,3700,233666,28237.0,7631628.0
2012-11-19,3705,3880,3700,3800,67067,29000.0,7631628.0
2012-11-20,3855,3940,3800,3840,42987,29305.0,7631628.0
2012-11-21,3810,3930,3810,3855,63438,29420.0,7631628.0
2012-11-22,3945,4000,3860,3900,63028,29763.0,7631628.0
2012-11-23,3880,3990,3865,3910,34889,29840.0,7631628.0
2012-11-26,3920,3990,3910,3930,57961,29992.0,7631628.0
2012-11-27,3915,3960,3815,3875,59638,29573.0,7631628.0
2012-11-28,3900,3900,3790,3790,39216,28924.0,7631628.0
2012-11-29,3805,3905,3805,3840,45366,29305.0,7631628.0
2012-11-30,3845,3920,3820,3845,80642,29344.0,7631628.0
2012-12-03,3875,4000,3870,3890,59354,29687.0,7631628.0
2012-12-04,3905,3960,3815,3950,65541,30145.0,7631628.0
2012-12-05,3950,3985,3825,3940,82140,30069.0,7631628.0
2012-12-06,3940,4030,3900,3915,89705,29878.0,7631628.0
2012-12-07,3960,4005,3895,3920,65896,29916.0,7631628.0
2012-12-10,3930,3980,3850,3855,35894,29420.0,7631628.0
2012-12-11,3810,3900,3710,3730,62007,28466.0,7631628.0
2012-12-12,3740,3830,3720,3730,45567,28466.0,7631628.0
2012-12-13,3735,3790,3730,3760,36906,28695.0,7631628.0
2012-12-14,3800,3980,3760,3860,76898,29458.0,7631628.0
2012-12-17,3950,3950,3805,3825,51438,29191.0,7631628.0
2012-12-18,3830,3900,3830,3840,38392,29305.0,7631628.0
2012-12-20,3840,3965,3840,3875,61287,29573.0,7631628.0
2012-12-21,3860,3910,3780,3850,86219,29382.0,7631628.0
2012-12-24,4200,4425,3990,4020,1231570,30679.0,7631628.0
2012-12-26,4080,4205,3990,4000,214926,30527.0,7631628.0
2012-12-27,4050,4055,3950,4000,89128,30527.0,7631628.0
2012-12-28,4040,4600,4030,4450,1265819,33961.0,7631628.0
2013-01-02,4450,4530,4360,4450,256863,33961.0,7631628.0
2013-01-03,4525,4650,4410,4570,305808,34877.0,7631628.0
2013-01-04,4525,4645,4440,4595,189021,35148.0,7649128.0
2013-01-07,4650,4655,4495,4565,132768,34918.0,7649128.0
2013-01-08,4590,4820,4555,4555,299115,34842.0,7649128.0
2013-01-09,4500,4635,4490,4540,185093,34727.0,7649128.0
2013-01-10,4660,4660,4500,4535,81799,34689.0,7649128.0
2013-01-11,4580,4625,4495,4530,100666,34651.0,7649128.0
2013-01-14,4530,4595,4530,4550,79287,34804.0,7649128.0
2013-01-15,4615,4940,4425,4425,605537,33847.0,7649128.0
2013-01-16,4435,4560,4280,4280,182074,32738.0,7649128.0
2013-01-17,4305,4425,4155,4195,155778,32088.0,7649128.0
2013-01-18,4240,4280,4120,4245,105205,32471.0,7649128.0
2013-01-21,4245,4315,4210,4250,64478,32509.0,7649128.0
2013-01-22,4340,4555,4300,4440,176190,33962.0,7649128.0
2013-01-23,4480,4480,4380,4430,57017,33886.0,7649128.0
2013-01-24,4400,4485,4345,4390,62136,33580.0,7649128.0
2013-01-25,4400,4455,4170,4225,120412,32318.0,7649128.0
2013-01-28,4285,4415,4190,4350,88042,33274.0,7649128.0
2013-01-29,4340,4410,4215,4240,71317,32432.0,7649128.0
2013-01-30,4300,4325,4220,4225,63099,32318.0,7649128.0
2013-01-31,4250,4265,4120,4225,78627,32318.0,7649128.0
2013-02-01,4250,4300,4190,4300,60341,32891.0,7649128.0
2013-02-04,4360,4375,4160,4215,73518,32241.0,7649128.0
2013-02-05,4120,4190,4100,4130,58047,31591.0,7649128.0
2013-02-06,4160,4275,4140,4260,46417,32585.0,7649128.0
2013-02-07,4300,4360,4260,4260,59037,32585.0,7649128.0
2013-02-08,4300,4490,4260,4465,111221,34153.0,7649128.0
2013-02-12,4380,4455,4300,4435,108345,33924.0,7649128.0
2013-02-13,4400,4490,4350,4460,77567,34115.0,7649128.0
2013-02-14,4500,4590,4385,4410,120884,33733.0,7649128.0
2013-02-15,4475,4475,4355,4470,77440,34192.0,7649128.0
2013-02-18,4435,4545,4400,4520,143241,34574.0,7649128.0
2013-02-19,4500,4565,4480,4555,81852,34842.0,7649128.0
2013-02-20,4600,4795,4560,4735,294963,36219.0,7649128.0
2013-02-21,4835,5440,4780,5280,5438925,40387.0,7649128.0
2013-02-22,5160,5350,5050,5320,1233232,40693.0,7649128.0
2013-02-25,5300,5390,5180,5310,593926,40617.0,7649128.0
2013-02-26,5270,5640,5240,5320,1196861,40693.0,7649128.0
2013-02-27,5350,5600,5330,5330,920751,40770.0,7649128.0
2013-02-28,5330,5370,5110,5200,419524,39775.0,7649128.0
2013-03-04,5300,5340,5110,5110,313349,39087.0,7649128.0
2013-03-05,5180,5310,5110,5260,239881,40234.0,7649128.0
2013-03-06,5240,5340,5040,5050,300715,38628.0,7649128.0
2013-03-07,5100,5140,5020,5060,119276,38705.0,7649128.0
2013-03-08,5080,5250,4990,5120,199515,39164.0,7649128.0
2013-03-11,5140,5870,5140,5620,2021480,42988.0,7649128.0
2013-03-12,5650,5950,5440,5470,907866,41841.0,7649128.0
2013-03-13,5520,5730,5420,5500,422417,42070.0,7649128.0
2013-03-14,5610,5810,5530,5720,479991,43753.0,7649128.0
2013-03-15,5710,5800,5360,5440,460077,41611.0,7649128.0
2013-03-18,5440,5470,4980,4980,282468,38093.0,7649128.0
2013-03-19,5100,5200,5000,5180,161231,39622.0,7649128.0
2013-03-20,5180,5280,4975,4975,173931,38054.0,7649128.0
2013-03-21,5020,5130,4905,4950,126970,37863.0,7649128.0
2013-03-22,4910,5110,4910,5050,69560,38628.0,7649128.0
2013-03-25,5150,5160,5040,5070,106828,38781.0,7649128.0
2013-03-26,5010,5350,5010,5210,186832,39852.0,7649128.0
2013-03-27,5260,5310,5100,5240,140135,40081.0,7649128.0
2013-03-28,5280,5310,5010,5150,103187,39393.0,7649128.0
2013-03-29,5150,5650,5110,5420,554122,41458.0,7649128.0
2013-04-01,5540,5720,5380,5580,300366,42682.0,7649128.0
2013-04-02,5590,5850,5480,5630,307130,43065.0,7649128.0
2013-04-03,5600,6080,5590,5830,470880,44594.0,7649128.0
2013-04-04,5830,6040,5520,5990,355691,45818.0,7649128.0
2013-04-05,6150,6280,5800,5850,531477,44747.0,7649128.0
2013-04-08,5850,5890,5550,5640,195410,43141.0,7649128.0
2013-04-09,5660,5800,5490,5680,192559,43447.0,7649128.0
2013-04-10,5600,5760,5540,5570,102950,42606.0,7649128.0
2013-04-11,5660,5930,5630,5890,222561,45053.0,7649128.0
2013-04-12,5990,6140,5900,6000,268515,45895.0,7649128.0
2013-04-15,6010,6240,5920,6200,225499,47425.0,7649128.0
2013-04-16,6130,6180,5950,6060,186481,46354.0,7649128.0
2013-04-17,6260,6960,6260,6960,1353552,53238.0,7649128.0
2013-04-18,7370,7840,7120,7140,2591609,54615.0,7649128.0
2013-04-19,7160,7480,7020,7150,872521,54691.0,7649128.0
2013-04-22,7280,7600,7150,7310,775365,55915.0,7649128.0
2013-04-23,7450,7760,7300,7400,637142,56604.0,7649128.0
2013-04-24,7500,7630,7220,7520,338986,57521.0,7649128.0
2013-04-25,7590,8640,7420,8640,1630250,66088.0,7649128.0
2013-04-26,8730,9180,8530,8770,1965418,67083.0,7649128.0
2013-04-29,8730,8910,8590,8790,549090,67236.0,7649128.0
2013-04-30,8950,9270,8550,8780,665005,67159.0,7649128.0
2013-05-02,8660,9130,8660,8890,387029,68001.0,7649128.0
2013-05-03,8920,9090,8380,8430,419597,64482.0,7649128.0
2013-05-06,8420,8600,8020,8160,463880,62417.0,7649128.0
2013-05-07,8220,8340,8070,8220,294163,62876.0,7649128.0
2013-05-08,8360,9030,8260,8730,1015461,66777.0,7649128.0
2013-05-09,8730,8800,8320,8500,322991,65018.0,7649128.0
2013-05-10,8520,8540,8100,8250,190011,63105.0,7649128.0
2013-05-13,8300,8750,8070,8110,457064,62034.0,7649128.0
2013-05-14,8270,8290,7500,7660,319469,58592.0,7649128.0
2013-05-15,7710,7910,7500,7750,210550,59281.0,7649128.0
2013-05-16,7780,8210,7700,8120,238597,62111.0,7649128.0
2013-05-20,8230,8250,8030,8040,149868,61499.0,7649128.0
2013-05-21,8000,8250,7820,8100,150144,61958.0,7649128.0
2013-05-22,8110,8610,8100,8470,262874,64788.0,7649128.0
2013-05-23,8440,8510,8050,8100,163214,61958.0,7649128.0
2013-05-24,8100,8240,7760,8040,171494,61499.0,7649128.0
2013-05-27,8050,8050,7840,7850,115015,60046.0,7649128.0
2013-05-28,7930,9020,7910,9020,1090813,68995.0,7649128.0
2013-05-29,9080,9280,8890,9050,750796,69225.0,7649128.0
2013-05-30,9000,9100,8710,8900,511937,68077.0,7649128.0
2013-05-31,9000,9030,8370,8460,356778,64712.0,7649128.0
2013-06-03,8380,8420,8120,8200,151356,62723.0,7649128.0
2013-06-04,8480,8550,8140,8170,234079,62493.0,7649128.0
2013-06-05,8170,8260,7800,7800,150928,59663.0,7649128.0
2013-06-07,7660,7890,7250,7310,168486,55915.0,7649128.0
2013-06-10,7200,7850,7200,7770,146746,59434.0,7649128.0
2013-06-11,7770,7980,7480,7960,62624,60887.0,7649128.0
2013-06-12,7810,8020,7500,7500,84141,57368.0,7649128.0
2013-06-13,7500,7620,7150,7320,85687,55992.0,7649128.0
2013-06-14,7410,7660,7280,7300,52435,55839.0,7649128.0
2013-06-17,7300,7400,6580,6780,125764,51861.0,7649128.0
2013-06-18,6670,6870,6670,6800,167621,52014.0,7649128.0
2013-06-19,6810,6890,6590,6720,122572,51402.0,7649128.0
2013-06-20,6680,6820,6500,6690,83981,51173.0,7649128.0
2013-06-21,6370,6550,6270,6540,91908,50025.0,7649128.0
2013-06-24,6540,6660,6270,6270,69331,47960.0,7649128.0
2013-06-25,6020,6190,5420,5570,220836,42606.0,7649128.0
2013-06-26,5720,6130,5720,5950,132321,45512.0,7649128.0
2013-06-27,6050,6710,6050,6600,152807,50484.0,7649128.0
2013-06-28,6800,6800,6450,6710,85832,51326.0,7649128.0
2013-07-01,6630,6770,6610,6710,36052,51326.0,7649128.0
2013-07-02,6710,6800,6420,6580,69058,50331.0,7649128.0
2013-07-03,6570,6710,6430,6520,76587,49872.0,7649128.0
2013-07-04,6480,6610,6220,6520,71193,49872.0,7649128.0
2013-07-05,6490,6660,6220,6380,92821,48801.0,7649128.0
2013-07-08,6380,6690,6100,6550,73521,50102.0,7649128.0
2013-07-09,6550,7120,6510,6970,143045,53314.0,7649128.0
2013-07-10,6950,6970,6810,6860,79417,52473.0,7649128.0
