디알텍(214680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-25,1960,2065,1945,2015,1593031,81501.0,40446960.0
2017-01-26,2020,2070,1925,1925,1229497,77860.0,40446960.0
2017-01-31,1960,1975,1920,1945,572847,78669.0,40446960.0
2017-02-01,1985,1995,1925,1950,553342,78872.0,40446960.0
2017-02-02,1950,2075,1950,1985,1346429,80287.0,40446960.0
2017-02-03,1970,2010,1930,1955,605209,79074.0,40446960.0
2017-02-06,1945,1990,1930,1950,385611,78872.0,40446960.0
2017-02-07,1955,1975,1945,1960,270989,79276.0,40446960.0
2017-02-08,1980,2015,1930,1995,591810,80692.0,40446960.0
2017-02-09,1990,2025,1960,1965,331882,79478.0,40446960.0
2017-02-10,1960,2035,1950,1995,671056,80692.0,40446960.0
2017-02-13,1990,2120,1980,2085,1256461,84332.0,40446960.0
2017-02-14,2085,2090,2035,2050,459977,82916.0,40446960.0
2017-02-15,2070,2090,2030,2065,380344,83523.0,40446960.0
2017-02-16,2080,2090,2005,2010,492016,81298.0,40446960.0
2017-02-17,2020,2115,2015,2040,686565,82512.0,40446960.0
2017-02-20,2035,2065,1990,1995,283651,80757.0,40479844.0
2017-02-21,1995,2015,1985,1985,334844,80352.0,40479844.0
2017-02-22,1985,2005,1955,1960,313091,79340.0,40479844.0
2017-02-23,1955,1980,1935,1945,224024,78733.0,40479844.0
2017-02-24,1935,1955,1910,1950,346118,78936.0,40479844.0
2017-02-27,1920,1940,1895,1920,341839,77721.0,40479844.0
2017-02-28,1905,1955,1905,1905,219049,77114.0,40479844.0
2017-03-02,1910,2215,1900,1995,7625435,80757.0,40479844.0
2017-03-03,1980,1985,1915,1965,1160400,79543.0,40479844.0
2017-03-06,2000,2055,1955,1955,1953232,79138.0,40479844.0
2017-03-07,1945,1985,1915,1935,791679,78328.0,40479844.0
2017-03-08,1930,1970,1915,1945,627169,78733.0,40479844.0
2017-03-09,1955,1965,1880,1895,911101,76709.0,40479844.0
2017-03-10,1900,1920,1805,1900,595908,76912.0,40479844.0
2017-03-13,1905,1945,1890,1920,386355,77721.0,40479844.0
2017-03-14,1940,1940,1895,1910,346708,77317.0,40479844.0
2017-03-15,1925,1930,1895,1905,284967,77114.0,40479844.0
2017-03-16,1910,1920,1885,1895,474082,76709.0,40479844.0
2017-03-17,1915,1975,1880,1935,1760261,78328.0,40479844.0
2017-03-20,1955,1990,1930,1940,697006,78531.0,40479844.0
2017-03-21,1960,1990,1950,1985,660166,80352.0,40479844.0
2017-03-22,1995,2130,1990,2070,4692932,83793.0,40479844.0
2017-03-23,2065,2080,1960,1975,1303779,79948.0,40479844.0
2017-03-24,2030,2105,1980,1985,2474834,80352.0,40479844.0
2017-03-27,1950,2025,1930,2000,755311,80960.0,40479844.0
2017-03-28,2000,2010,1960,1980,676501,80150.0,40479844.0
2017-03-29,2010,2035,1980,1990,577250,80555.0,40479844.0
2017-03-30,2005,2010,1970,1995,370374,80757.0,40479844.0
2017-03-31,2000,2025,1980,2010,561789,81364.0,40479844.0
2017-04-03,2010,2070,2010,2040,824736,82579.0,40479844.0
2017-04-04,2040,2060,2020,2030,597688,82174.0,40479844.0
2017-04-05,2035,2060,1935,1985,1335492,80352.0,40479844.0
2017-04-06,2000,2045,1980,2045,608808,82781.0,40479844.0
2017-04-07,2060,2080,2005,2065,628647,83591.0,40479844.0
2017-04-10,2065,2070,2000,2010,610446,81364.0,40479844.0
2017-04-11,2030,2095,1990,2095,1558935,84805.0,40479844.0
2017-04-12,2090,2230,2070,2155,3742039,87234.0,40479844.0
2017-04-13,2130,2145,2090,2090,754459,84603.0,40479844.0
2017-04-14,2115,2225,2100,2140,2182486,86627.0,40479844.0
2017-04-17,2150,2215,2150,2160,909684,87436.0,40479844.0
2017-04-18,2170,2185,2115,2185,593508,88448.0,40479844.0
2017-04-19,2165,2190,2130,2130,430704,86222.0,40479844.0
2017-04-20,2110,2160,2110,2135,407935,86424.0,40479844.0
2017-04-21,2185,2240,2150,2160,964784,87436.0,40479844.0
2017-04-24,2170,2215,2135,2135,681559,86424.0,40479844.0
2017-04-25,2155,2160,2100,2120,458167,85817.0,40479844.0
2017-04-26,2115,2135,2105,2120,255157,85817.0,40479844.0
2017-04-27,2140,2215,2115,2170,876999,87841.0,40479844.0
2017-04-28,2145,2195,2140,2145,462352,86829.0,40479844.0
2017-05-02,2145,2160,2125,2160,292585,87436.0,40479844.0
2017-05-04,2160,2185,2120,2125,390281,86020.0,40479844.0
2017-05-08,2165,2165,2130,2135,356174,86424.0,40479844.0
2017-05-10,2130,2150,2100,2100,479236,85008.0,40479844.0
2017-05-11,2100,2125,2090,2100,445593,85008.0,40479844.0
2017-05-12,2110,2225,2065,2065,2836900,83591.0,40479844.0
2017-05-15,2080,2080,2025,2045,331174,82781.0,40479844.0
2017-05-16,2045,2065,2020,2020,313697,81769.0,40479844.0
2017-05-17,2015,2035,1960,1975,512817,79948.0,40479844.0
2017-05-18,1975,1975,1935,1950,294536,78936.0,40479844.0
2017-05-19,1950,1990,1950,1970,176088,79745.0,40479844.0
2017-05-22,2000,2000,1965,1975,107200,79948.0,40479844.0
2017-05-23,1970,1975,1910,1920,449562,77721.0,40479844.0
2017-05-24,1940,1940,1890,1900,265158,76912.0,40479844.0
2017-05-25,1920,1940,1905,1925,247884,77924.0,40479844.0
2017-05-26,1940,1940,1905,1905,237839,77114.0,40479844.0
2017-05-29,1915,1920,1885,1890,181949,76507.0,40479844.0
2017-05-30,1895,1910,1850,1865,343934,75495.0,40479844.0
2017-05-31,1895,1895,1860,1880,138388,76102.0,40479844.0
2017-06-01,1905,1905,1865,1880,164588,76102.0,40479844.0
2017-06-02,1900,1965,1890,1940,326448,80171.0,41325206.0
2017-06-05,1955,1955,1850,1885,561702,77898.0,41325206.0
2017-06-07,1905,1955,1890,1925,551091,79551.0,41325206.0
2017-06-08,1930,1935,1905,1910,375767,78931.0,41325206.0
2017-06-09,1920,1955,1920,1945,244089,80378.0,41325206.0
2017-06-12,1950,1955,1930,1940,153881,80171.0,41325206.0
2017-06-13,1950,1975,1920,1960,282484,80997.0,41325206.0
2017-06-14,1965,1965,1930,1940,279567,80171.0,41325206.0
2017-06-15,1955,1955,1925,1930,147776,79758.0,41325206.0
2017-06-16,1950,1950,1915,1935,166246,79964.0,41325206.0
2017-06-19,1920,1935,1910,1915,156882,79138.0,41325206.0
2017-06-20,1930,1930,1895,1900,303672,78518.0,41325206.0
2017-06-21,1910,1910,1860,1900,247888,78518.0,41325206.0
2017-06-22,1880,1975,1880,1940,644269,80171.0,41325206.0
2017-06-23,1935,1935,1900,1925,193939,79551.0,41325206.0
2017-06-26,1935,1965,1900,1930,376729,79758.0,41325206.0
2017-06-27,1930,1940,1920,1935,207567,79964.0,41325206.0
2017-06-28,1945,1960,1915,1930,589704,79758.0,41325206.0
2017-06-29,1925,1960,1915,1960,484108,80997.0,41325206.0
2017-06-30,1940,1960,1925,1960,198607,80997.0,41325206.0
2017-07-03,1960,1970,1920,1945,446217,80378.0,41325206.0
2017-07-04,1930,1960,1915,1920,259544,79344.0,41325206.0
2017-07-05,1940,2120,1935,1955,6845332,80791.0,41325206.0
2017-07-06,1955,1975,1930,1950,493734,80584.0,41325206.0
2017-07-07,1950,1955,1920,1920,390339,79344.0,41325206.0
2017-07-10,1925,1940,1910,1935,284449,79964.0,41325206.0
2017-07-11,1940,1945,1900,1910,317564,78931.0,41325206.0
2017-07-12,1940,1950,1910,1935,274732,79964.0,41325206.0
2017-07-13,1930,1945,1910,1935,271103,79964.0,41325206.0
2017-07-14,1940,1945,1915,1935,182567,79964.0,41325206.0
2017-07-17,1925,1935,1900,1900,240324,78518.0,41325206.0
2017-07-18,1890,1925,1865,1880,322087,77691.0,41325206.0
2017-07-19,1870,1925,1870,1920,180112,79344.0,41325206.0
2017-07-20,1925,1925,1895,1920,102314,79344.0,41325206.0
2017-07-21,1920,1925,1890,1920,205561,79344.0,41325206.0
2017-07-24,1915,1920,1895,1920,225957,79344.0,41325206.0
2017-07-25,1905,1925,1900,1915,161067,79138.0,41325206.0
2017-07-26,1920,1920,1865,1885,425737,77898.0,41325206.0
2017-07-27,1915,1915,1870,1895,281745,78311.0,41325206.0
2017-07-28,1875,1900,1860,1875,181011,77485.0,41325206.0
2017-07-31,1880,1890,1845,1885,214164,77898.0,41325206.0
2017-08-01,1890,1910,1865,1900,124073,78518.0,41325206.0
2017-08-02,1890,1925,1865,1920,158548,79344.0,41325206.0
2017-08-03,1920,1925,1865,1890,119822,78105.0,41325206.0
2017-08-04,1890,1915,1850,1915,200074,79138.0,41325206.0
2017-08-07,1905,1905,1885,1900,80340,78518.0,41325206.0
2017-08-08,1885,1900,1875,1900,96325,78518.0,41325206.0
2017-08-09,1875,1900,1860,1870,145027,77278.0,41325206.0
2017-08-10,1850,1895,1835,1850,272338,76452.0,41325206.0
2017-08-11,1835,1835,1765,1800,353147,74385.0,41325206.0
2017-08-14,1785,1820,1775,1800,142872,74385.0,41325206.0
2017-08-16,1780,1815,1770,1800,123793,74385.0,41325206.0
2017-08-17,1765,1815,1745,1800,376773,74385.0,41325206.0
2017-08-18,1780,1890,1750,1825,400783,75419.0,41325206.0
2017-08-21,1825,1845,1815,1830,116789,75625.0,41325206.0
2017-08-22,1820,1860,1820,1825,91775,75419.0,41325206.0
2017-08-23,1825,1835,1815,1815,97835,75005.0,41325206.0
2017-08-24,1805,1835,1805,1820,140783,75212.0,41325206.0
2017-08-25,1825,1870,1825,1835,124593,75832.0,41325206.0
2017-08-28,1855,1905,1850,1880,265392,77691.0,41325206.0
2017-08-29,1865,1880,1845,1855,127269,76658.0,41325206.0
2017-08-30,1860,1915,1855,1905,235808,78725.0,41325206.0
2017-08-31,1920,1920,1870,1890,240426,78105.0,41325206.0
2017-09-01,1940,1940,1885,1895,219793,78311.0,41325206.0
2017-09-04,1850,1875,1840,1840,148810,76038.0,41325206.0
2017-09-05,1855,1885,1820,1835,116913,75832.0,41325206.0
2017-09-06,1820,1875,1820,1875,107708,77485.0,41325206.0
2017-09-07,1870,1890,1840,1840,171169,76038.0,41325206.0
2017-09-08,1845,1860,1820,1835,84012,75832.0,41325206.0
2017-09-11,1835,1845,1815,1840,130924,76038.0,41325206.0
2017-09-12,1830,1830,1800,1815,257967,75005.0,41325206.0
2017-09-13,1830,1830,1780,1805,210388,74592.0,41325206.0
2017-09-14,1870,2055,1805,1805,3596677,74592.0,41325206.0
2017-09-15,1825,1825,1780,1790,431924,73972.0,41325206.0
2017-09-18,1790,1820,1775,1785,256718,73765.0,41325206.0
2017-09-19,1785,1805,1770,1780,217918,73559.0,41325206.0
2017-09-20,1780,1785,1745,1745,281245,72112.0,41325206.0
2017-09-21,1730,1765,1685,1725,266049,71286.0,41325206.0
2017-09-22,1690,1710,1635,1635,435184,67567.0,41325206.0
2017-09-25,1670,1725,1570,1570,296716,64881.0,41325206.0
2017-09-26,1500,1630,1500,1580,273762,65294.0,41325206.0
2017-09-27,1560,1630,1560,1620,153829,66947.0,41325206.0
2017-09-28,1610,1680,1605,1670,159949,69013.0,41325206.0
2017-09-29,1695,1695,1650,1680,82138,69426.0,41325206.0
2017-10-10,1680,1705,1665,1680,80520,69426.0,41325206.0
2017-10-11,1655,1680,1655,1655,55473,68393.0,41325206.0
2017-10-12,1665,1700,1640,1680,117546,69426.0,41325206.0
2017-10-13,1685,1690,1630,1650,133431,68187.0,41325206.0
2017-10-16,1625,1640,1590,1620,120144,66947.0,41325206.0
2017-10-17,1620,1620,1570,1580,150565,65294.0,41325206.0
2017-10-18,1565,1610,1565,1590,69996,65707.0,41325206.0
2017-10-19,1580,1615,1580,1610,67105,66534.0,41325206.0
2017-10-20,1600,1650,1590,1640,62644,67773.0,41325206.0
2017-10-23,1660,1660,1595,1615,152074,66740.0,41325206.0
2017-10-24,1595,1635,1595,1615,106469,66740.0,41325206.0
2017-10-25,1615,1655,1615,1635,105490,67567.0,41325206.0
2017-10-26,1640,1650,1605,1605,77145,66327.0,41325206.0
2017-10-27,1620,1735,1615,1705,418253,70459.0,41325206.0
2017-10-30,1705,1750,1700,1715,145965,70873.0,41325206.0
2017-10-31,1705,1725,1690,1720,77031,71079.0,41325206.0
2017-11-01,1735,1760,1700,1720,193208,71079.0,41325206.0
2017-11-02,1730,1730,1680,1690,93816,69840.0,41325206.0
2017-11-03,1680,1700,1670,1690,154948,69840.0,41325206.0
2017-11-06,1670,1710,1665,1670,77114,69013.0,41325206.0
2017-11-07,1665,1695,1660,1665,149299,68806.0,41325206.0
2017-11-08,1680,1720,1670,1715,229637,70873.0,41325206.0
2017-11-09,1715,1725,1700,1710,49614,70666.0,41325206.0
2017-11-10,1705,1745,1695,1740,244578,71906.0,41325206.0
2017-11-13,1740,1745,1705,1725,314666,71286.0,41325206.0
2017-11-14,1715,1750,1700,1745,197275,72112.0,41325206.0
2017-11-15,1750,1805,1730,1780,539455,73559.0,41325206.0
2017-11-16,1795,1795,1730,1760,148961,72732.0,41325206.0
2017-11-17,1745,1790,1720,1760,198646,72732.0,41325206.0
2017-11-20,1790,1860,1765,1820,433095,75212.0,41325206.0
2017-11-21,1830,1845,1795,1810,183846,74799.0,41325206.0
2017-11-22,1830,1830,1760,1760,146799,72732.0,41325206.0
2017-11-23,1760,1935,1740,1875,1280156,77485.0,41325206.0
2017-11-24,1900,1980,1890,1910,749743,78931.0,41325206.0
2017-11-27,1925,1940,1850,1870,258126,77278.0,41325206.0
2017-11-28,1915,1920,1855,1895,217087,78311.0,41325206.0
2017-11-29,1905,1985,1890,1895,565446,78311.0,41325206.0
2017-11-30,1870,1895,1840,1865,172483,77072.0,41325206.0
2017-12-01,1850,1925,1845,1900,181345,78518.0,41325206.0
2017-12-04,1900,1975,1885,1910,402009,78931.0,41325206.0
2017-12-05,1905,1960,1880,1920,293876,79344.0,41325206.0
2017-12-06,1915,1940,1880,1910,195564,78931.0,41325206.0
2017-12-07,1910,1930,1800,1820,429830,75212.0,41325206.0
2017-12-08,1850,1850,1780,1800,175848,74385.0,41325206.0
2017-12-11,1815,1815,1775,1800,92100,74385.0,41325206.0
2017-12-12,1790,1835,1780,1810,137060,74799.0,41325206.0
2017-12-13,1825,1930,1800,1910,481187,78931.0,41325206.0
2017-12-14,1970,1970,1865,1900,163026,78518.0,41325206.0
2017-12-15,1905,1910,1880,1900,54660,78518.0,41325206.0
2017-12-18,1900,1925,1865,1895,159070,78311.0,41325206.0
2017-12-19,1870,1900,1820,1860,204117,76865.0,41325206.0
2017-12-20,1890,1890,1820,1850,110865,76452.0,41325206.0
2017-12-21,1850,1850,1785,1810,143973,74799.0,41325206.0
2017-12-22,1785,1810,1735,1775,151260,73352.0,41325206.0
2017-12-26,1775,1775,1725,1730,239065,71493.0,41325206.0
2017-12-27,1710,1815,1710,1790,95368,73972.0,41325206.0
2017-12-28,1790,1815,1760,1780,68037,73559.0,41325206.0
2018-01-02,1780,1905,1780,1880,209986,77691.0,41325206.0
2018-01-03,1900,1900,1850,1875,154957,77485.0,41325206.0
2018-01-04,1875,1900,1835,1835,123991,75832.0,41325206.0
2018-01-05,1860,1890,1840,1885,236210,77898.0,41325206.0
2018-01-08,1885,1900,1835,1855,209617,76658.0,41325206.0
2018-01-09,1865,1875,1830,1855,104044,76658.0,41325206.0
2018-01-10,1850,1875,1830,1840,123585,76038.0,41325206.0
2018-01-11,1870,1945,1835,1910,676333,78931.0,41325206.0
2018-01-12,1920,2020,1895,1995,1506650,82444.0,41325206.0
2018-01-15,2030,2045,1960,2000,686047,82650.0,41325206.0
2018-01-16,1990,2020,1950,1985,303913,82031.0,41325206.0
2018-01-17,1975,2005,1935,1965,279715,81204.0,41325206.0
2018-01-18,1965,2010,1910,1990,412028,82237.0,41325206.0
2018-01-19,2005,2205,1995,2100,2324128,86783.0,41325206.0
2018-01-22,2100,2285,2090,2190,1436756,90502.0,41325206.0
2018-01-23,2225,2240,2145,2190,791528,90502.0,41325206.0
2018-01-24,2180,2205,2095,2130,530735,88023.0,41325206.0
2018-01-25,2125,2175,2070,2160,469373,89262.0,41325206.0
2018-01-26,2195,2200,2100,2135,459965,88229.0,41325206.0
2018-01-29,2160,2195,2130,2130,373885,88023.0,41325206.0
2018-01-30,2145,2245,2105,2195,797467,90709.0,41325206.0
2018-01-31,2200,2280,2150,2205,1126886,91122.0,41325206.0
2018-02-01,2230,2360,2200,2290,1571028,94635.0,41325206.0
2018-02-02,2320,2430,2235,2295,1695954,94841.0,41325206.0
2018-02-05,2240,2270,2085,2085,1122089,86163.0,41325206.0
2018-02-06,1990,2050,1885,2040,1136939,84303.0,41325206.0
2018-02-07,2040,2080,1980,2000,691543,82650.0,41325206.0
2018-02-08,2000,2135,1970,2100,531913,86783.0,41325206.0
2018-02-09,1980,2195,1970,2185,870369,90296.0,41325206.0
2018-02-12,2305,2535,2275,2450,11998842,101247.0,41325206.0
2018-02-13,2450,2500,2220,2280,3538704,94221.0,41325206.0
2018-02-14,2280,2310,2195,2205,1495931,91122.0,41325206.0
2018-02-19,2205,2395,2205,2325,2616224,96081.0,41325206.0
2018-02-20,2355,2445,2325,2380,2673993,98354.0,41325206.0
2018-02-21,2415,2450,2340,2380,976776,98354.0,41325206.0
2018-02-22,2385,2400,2280,2335,1053656,96494.0,41325206.0
2018-02-23,2375,2410,2320,2370,833309,97941.0,41325206.0
2018-02-26,2420,2490,2390,2450,1419480,101247.0,41325206.0
2018-02-27,2450,2495,2400,2400,674505,99180.0,41325206.0
2018-02-28,2380,2400,2265,2300,964073,95048.0,41325206.0
2018-03-02,2240,2300,2210,2250,420577,92982.0,41325206.0
2018-03-05,2240,2275,2175,2220,541916,91742.0,41325206.0
2018-03-06,2290,2290,2210,2220,335420,91742.0,41325206.0
2018-03-07,2200,2260,2105,2145,604424,88643.0,41325206.0
2018-03-08,2130,2170,2120,2140,343832,88436.0,41325206.0
2018-03-09,2135,2250,2135,2165,400747,89469.0,41325206.0
2018-03-12,2185,2210,2120,2155,407056,89056.0,41325206.0
2018-03-13,2145,2180,2100,2180,444863,90089.0,41325206.0
2018-03-14,2160,2195,2145,2150,179032,88849.0,41325206.0
2018-03-15,2150,2165,2120,2165,195588,89469.0,41325206.0
2018-03-16,2150,2170,2130,2155,134345,89056.0,41325206.0
2018-03-19,2155,2160,2080,2090,375999,86370.0,41325206.0
2018-03-20,2040,2175,2000,2165,433605,89469.0,41325206.0
2018-03-21,2170,2170,2115,2145,408610,88643.0,41325206.0
2018-03-22,2145,2235,2130,2230,639173,92155.0,41325206.0
2018-03-23,2250,2430,2150,2155,5150825,91175.0,42308706.0
2018-03-26,2145,2155,2045,2150,604115,90964.0,42308706.0
2018-03-27,2195,2215,2100,2125,558687,89906.0,42308706.0
2018-03-28,2100,2145,2095,2115,299499,89483.0,42308706.0
2018-03-29,2120,2280,2110,2280,1100119,96464.0,42308706.0
2018-03-30,2320,2415,2305,2315,1611116,97945.0,42308706.0
2018-04-02,2315,2315,2195,2205,727494,93291.0,42308706.0
2018-04-03,2180,2275,2175,2275,393180,96252.0,42308706.0
2018-04-04,2290,2290,2180,2180,428360,92233.0,42308706.0
2018-04-05,2180,2225,2090,2105,652162,89060.0,42308706.0
2018-04-06,2105,2135,2080,2125,330497,89906.0,42308706.0
2018-04-09,2110,2140,2090,2135,285740,90329.0,42308706.0
2018-04-10,2140,2260,2100,2225,646642,94137.0,42308706.0
2018-04-11,2225,2275,2210,2270,364555,96041.0,42308706.0
2018-04-12,2280,2280,2210,2210,470386,93502.0,42308706.0
2018-04-13,2215,2825,2205,2610,17084431,110426.0,42308706.0
2018-04-16,2575,2695,2530,2620,4408176,110849.0,42308706.0
2018-04-17,2610,2645,2555,2620,2417975,110849.0,42308706.0
2018-04-18,2620,2710,2405,2520,3845920,106618.0,42308706.0
2018-04-19,2495,2535,2420,2445,1500178,103445.0,42308706.0
2018-04-20,2420,2555,2410,2450,1297495,103656.0,42308706.0
2018-04-23,2445,2460,2380,2395,794132,101329.0,42308706.0
2018-04-24,2415,2495,2395,2425,887643,102599.0,42308706.0
2018-04-25,2405,2545,2365,2490,2174043,105349.0,42308706.0
2018-04-26,2500,2535,2425,2425,1156059,102599.0,42308706.0
2018-04-27,2445,2800,2360,2360,18896216,99849.0,42308706.0
2018-04-30,2420,2490,2320,2340,3096660,99002.0,42308706.0
2018-05-02,2385,2385,2240,2245,1777960,94983.0,42308706.0
2018-05-03,2270,2305,2200,2200,904652,93079.0,42308706.0
2018-05-04,2205,2245,2165,2180,542671,92233.0,42308706.0
2018-05-08,2190,2240,2050,2090,730032,88425.0,42308706.0
2018-05-09,2090,2145,2045,2055,484841,86944.0,42308706.0
2018-05-10,2075,2160,2045,2125,495301,89906.0,42308706.0
2018-05-11,2125,2175,2120,2155,428626,91175.0,42308706.0
2018-05-14,2140,2160,2100,2100,424336,88848.0,42308706.0
2018-05-15,2095,2135,2055,2075,390047,87791.0,42308706.0
2018-05-16,2075,2075,1880,1880,1741760,79540.0,42308706.0
2018-05-17,1900,1950,1895,1905,510103,80598.0,42308706.0
2018-05-18,1900,1935,1900,1925,389440,84242.0,43762191.0
2018-05-21,1935,1950,1925,1940,183563,84899.0,43762191.0
2018-05-23,1940,1950,1875,1895,323250,82929.0,43762191.0
2018-05-24,1900,1910,1870,1880,244284,82273.0,43762191.0
2018-05-25,1870,1880,1825,1845,389859,80741.0,43762191.0
2018-05-28,1845,1955,1845,1915,405546,83805.0,43762191.0
2018-05-29,1920,1965,1895,1905,238541,83367.0,43762191.0
2018-05-30,1910,1925,1850,1865,312809,81616.0,43762191.0
2018-05-31,2000,2080,1875,1880,1056561,82273.0,43762191.0
2018-06-01,1900,1905,1850,1890,342494,82711.0,43762191.0
2018-06-04,1915,1945,1870,1895,203200,82929.0,43762191.0
2018-06-05,1900,1985,1880,1920,1232175,84023.0,43762191.0
2018-06-07,2000,2185,1970,1970,4445367,86212.0,43762191.0
2018-06-08,1970,1970,1900,1900,721081,83148.0,43762191.0
2018-06-11,1955,2035,1930,1965,921295,85993.0,43762191.0
2018-06-12,1945,2055,1930,1995,1741247,87306.0,43762191.0
2018-06-14,2440,2590,2250,2370,31003197,103716.0,43762191.0
2018-06-15,2205,2325,2115,2235,9343584,97808.0,43762191.0
2018-06-18,2240,2240,2035,2070,3161945,90588.0,43762191.0
2018-06-19,2015,2070,1970,1990,1825508,87087.0,43762191.0
2018-06-20,2090,2100,1980,2005,2305758,87743.0,43762191.0
2018-06-21,2020,2025,1895,1905,1314923,83367.0,43762191.0
2018-06-22,1925,1940,1880,1925,856152,84242.0,43762191.0
2018-06-25,1920,1930,1865,1895,546938,82929.0,43762191.0
2018-06-26,1845,1920,1845,1890,597369,82711.0,43762191.0
2018-06-27,1875,1890,1810,1810,690138,79210.0,43762191.0
2018-06-28,1780,1825,1725,1730,666376,75709.0,43762191.0
2018-06-29,1725,1790,1710,1745,375202,77145.0,44209006.0
2018-07-02,1745,1825,1710,1715,480596,75818.0,44209006.0
2018-07-03,1705,1745,1680,1725,297736,76261.0,44209006.0
2018-07-04,1730,1840,1730,1785,388719,78913.0,44209006.0
2018-07-05,1765,1805,1720,1740,217826,76924.0,44209006.0
2018-07-06,1735,1805,1715,1780,407240,78692.0,44209006.0
2018-07-09,1800,1810,1765,1780,305876,78692.0,44209006.0
2018-07-10,1810,1820,1790,1800,172248,79576.0,44209006.0
2018-07-11,1800,1825,1780,1790,176810,79134.0,44209006.0
2018-07-12,1785,1840,1750,1815,337628,80239.0,44209006.0
2018-07-13,1835,1835,1760,1805,438836,79797.0,44209006.0
2018-07-16,1870,1885,1825,1850,707182,81787.0,44209006.0
2018-07-17,1830,1855,1815,1820,200272,80460.0,44209006.0
2018-07-18,1820,1835,1755,1760,292389,77808.0,44209006.0
2018-07-19,1780,1785,1755,1775,183458,78471.0,44209006.0
2018-07-20,1785,1865,1765,1830,375584,80902.0,44209006.0
2018-07-23,1845,1860,1755,1755,287020,77587.0,44209006.0
2018-07-24,1755,1795,1745,1760,220135,77808.0,44209006.0
2018-07-25,1760,1785,1745,1755,234723,77587.0,44209006.0
2018-07-26,1800,1970,1790,1815,2723969,80239.0,44209006.0
2018-07-27,1825,1895,1815,1845,831540,81566.0,44209006.0
2018-07-30,1890,1940,1855,1860,899331,82229.0,44209006.0
2018-07-31,1860,1895,1830,1865,385507,82450.0,44209006.0
2018-08-01,1865,1915,1850,1870,343154,82671.0,44209006.0
2018-08-02,1885,1885,1850,1860,162116,82229.0,44209006.0
2018-08-03,1860,1895,1840,1865,149098,82450.0,44209006.0
2018-08-06,1865,1870,1830,1845,144464,81566.0,44209006.0
2018-08-07,1865,1890,1840,1890,197604,83555.0,44209006.0
2018-08-08,1910,1920,1870,1885,170696,83334.0,44209006.0
2018-08-09,1870,1915,1870,1885,153203,83334.0,44209006.0
2018-08-10,1905,1905,1870,1880,146504,83113.0,44209006.0
2018-08-13,1905,1905,1770,1800,287302,79576.0,44209006.0
2018-08-14,1800,1820,1790,1795,128306,79355.0,44209006.0
2018-08-16,1790,1805,1745,1775,215740,78471.0,44209006.0
2018-08-17,1765,1845,1765,1840,178826,81345.0,44209006.0
2018-08-20,1865,1865,1825,1850,126729,81787.0,44209006.0
2018-08-21,1865,1865,1825,1850,136174,81787.0,44209006.0
2018-08-22,1860,1865,1830,1835,149499,81124.0,44209006.0
2018-08-23,1850,1855,1820,1845,100903,81566.0,44209006.0
2018-08-24,1850,1850,1815,1820,171795,80460.0,44209006.0
2018-08-27,1815,1840,1810,1815,155614,80239.0,44209006.0
2018-08-28,1820,1885,1820,1850,321491,81787.0,44209006.0
2018-08-29,1860,1870,1845,1860,189101,82229.0,44209006.0
2018-08-30,1875,1875,1850,1865,96495,82450.0,44209006.0
2018-08-31,1860,1965,1860,1905,492277,84218.0,44209006.0
2018-09-03,1910,1920,1895,1905,151347,84218.0,44209006.0
2018-09-04,1905,1920,1875,1915,128527,84660.0,44209006.0
2018-09-05,1955,1975,1885,1885,400702,83334.0,44209006.0
2018-09-06,1905,1905,1870,1880,141282,83113.0,44209006.0
2018-09-07,1895,1915,1860,1885,268455,83334.0,44209006.0
2018-09-10,1900,1900,1850,1900,158025,83997.0,44209006.0
2018-09-11,1900,1945,1870,1910,294413,84439.0,44209006.0
2018-09-12,1940,1940,1895,1905,153553,84218.0,44209006.0
2018-09-13,1905,1915,1890,1905,83085,84218.0,44209006.0
2018-09-14,1895,1915,1850,1880,394490,83113.0,44209006.0
2018-09-17,1895,1910,1850,1855,253648,82008.0,44209006.0
2018-09-18,1860,1915,1860,1895,293396,83776.0,44209006.0
2018-09-19,1920,1920,1820,1835,312352,81124.0,44209006.0
2018-09-20,1830,1850,1800,1830,240705,80902.0,44209006.0
2018-09-21,1820,1835,1800,1830,198647,80902.0,44209006.0
2018-09-27,1860,1875,1800,1820,231239,80460.0,44209006.0
2018-09-28,1810,1830,1800,1815,147828,80239.0,44209006.0
2018-10-01,1855,1860,1810,1820,171841,80460.0,44209006.0
2018-10-02,1820,1830,1770,1785,228941,78913.0,44209006.0
2018-10-04,1780,1820,1760,1785,153987,78913.0,44209006.0
2018-10-05,1745,1790,1740,1765,166828,78029.0,44209006.0
2018-10-08,1750,1790,1740,1760,63248,77808.0,44209006.0
2018-10-10,1745,1770,1670,1680,208411,74271.0,44209006.0
2018-10-11,1555,1645,1520,1520,305396,67198.0,44209006.0
2018-10-12,1425,1625,1425,1585,467007,70071.0,44209006.0
2018-10-15,1560,1615,1560,1575,148661,69629.0,44209006.0
2018-10-16,1560,1650,1560,1630,102728,72061.0,44209006.0
2018-10-17,1630,1695,1615,1615,153745,71398.0,44209006.0
2018-10-18,1630,1830,1620,1695,1430794,74934.0,44209006.0
2018-10-19,1680,1680,1605,1645,234381,72724.0,44209006.0
