멕아이씨에스(058110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-30,7350,7350,7030,7350,87613,39407.0,5361500.0
2017-08-31,7300,7390,7240,7380,14840,39568.0,5361500.0
2017-09-01,7350,7470,7200,7300,49811,39139.0,5361500.0
2017-09-04,7140,7260,6880,6880,86355,36887.0,5361500.0
2017-09-05,6770,6810,6350,6630,256504,35547.0,5361500.0
2017-09-06,6500,6950,6500,6860,51486,36780.0,5361500.0
2017-09-07,6780,7300,6780,7230,71394,38764.0,5361500.0
2017-09-08,7300,7300,7050,7050,50561,37799.0,5361500.0
2017-09-11,6940,7150,6900,6970,14000,37370.0,5361500.0
2017-09-12,6820,6890,6460,6650,177349,35654.0,5361500.0
2017-09-13,6570,6720,6410,6650,61261,35654.0,5361500.0
2017-09-14,6610,6720,6480,6480,30613,34743.0,5361500.0
2017-09-15,6410,6500,6240,6480,70922,34743.0,5361500.0
2017-09-18,6550,6550,6350,6480,33177,34743.0,5361500.0
2017-09-19,6480,6480,6350,6390,17961,34260.0,5361500.0
2017-09-20,6350,6500,6250,6250,29791,33509.0,5361500.0
2017-09-21,6250,6300,6030,6160,73831,33027.0,5361500.0
2017-09-22,6100,6140,5850,5850,29859,31365.0,5361500.0
2017-09-25,5790,5850,5510,5510,49482,29542.0,5361500.0
2017-09-26,5510,6260,5400,5740,73150,30775.0,5361500.0
2017-09-27,5830,6230,5730,5830,45957,31258.0,5361500.0
2017-09-28,5890,6000,5730,5740,26725,30775.0,5361500.0
2017-09-29,5840,5930,5640,5720,15813,30668.0,5361500.0
2017-10-10,5700,5940,5630,5770,32342,30936.0,5361500.0
2017-10-11,5750,6030,5670,5860,52801,31418.0,5361500.0
2017-10-12,5940,5940,5780,5800,24767,31097.0,5361500.0
2017-10-13,5720,5780,5600,5660,29011,30346.0,5361500.0
2017-10-16,5660,5870,5630,5810,26132,31150.0,5361500.0
2017-10-17,5890,5890,5740,5770,14287,30936.0,5361500.0
2017-10-18,5810,5810,5490,5580,49755,29917.0,5361500.0
2017-10-19,5590,5600,5390,5530,22190,29649.0,5361500.0
2017-10-20,5530,5550,5250,5400,42954,28952.0,5361500.0
2017-10-23,5400,5440,5200,5290,21124,28362.0,5361500.0
2017-10-24,5290,5300,5180,5240,14528,28094.0,5361500.0
2017-10-25,5240,5440,5170,5410,32280,29006.0,5361500.0
2017-10-26,5380,5500,5210,5210,42240,27933.0,5361500.0
2017-10-27,5260,5310,5200,5210,13532,27933.0,5361500.0
2017-10-30,5240,5300,5140,5280,35275,28309.0,5361500.0
2017-10-31,5300,5490,5270,5400,31142,28952.0,5361500.0
2017-11-01,5440,5500,5330,5400,40941,28952.0,5361500.0
2017-11-02,5410,5660,5410,5500,47258,29488.0,5361500.0
2017-11-03,5550,5780,5480,5480,37814,29381.0,5361500.0
2017-11-06,5160,5500,5160,5390,25652,28898.0,5361500.0
2017-11-07,5390,5500,5220,5290,33071,28362.0,5361500.0
2017-11-08,5330,5390,5260,5280,13415,28309.0,5361500.0
2017-11-09,5250,5630,5230,5510,55482,29542.0,5361500.0
2017-11-10,5520,5580,5450,5490,25264,29435.0,5361500.0
2017-11-13,5570,5570,5440,5510,22339,29542.0,5361500.0
2017-11-14,5510,5570,5290,5470,30091,29327.0,5361500.0
2017-11-15,5430,5470,5230,5340,57749,28630.0,5361500.0
2017-11-16,5360,5360,5200,5330,31691,28577.0,5361500.0
2017-11-17,5340,5350,5130,5160,73516,27665.0,5361500.0
2017-11-20,5160,5240,5030,5160,111093,27665.0,5361500.0
2017-11-21,5210,5220,5060,5150,37203,27612.0,5361500.0
2017-11-22,5130,5270,5100,5130,38235,27504.0,5361500.0
2017-11-23,4900,5100,4845,5100,148429,27344.0,5361500.0
2017-11-24,5120,5120,5030,5090,31094,27290.0,5361500.0
2017-11-27,5140,5140,4960,5010,64493,26861.0,5361500.0
2017-11-28,5050,5060,4870,4890,50632,26218.0,5361500.0
2017-11-29,4870,5050,4870,5000,28613,26808.0,5361500.0
2017-11-30,5040,5060,4925,4990,30004,26754.0,5361500.0
2017-12-01,4950,5210,4940,5110,44960,27397.0,5361500.0
2017-12-04,5140,5250,4960,5000,54672,26808.0,5361500.0
2017-12-05,5070,5070,4925,4980,36900,26700.0,5361500.0
2017-12-06,4940,4990,4885,4945,39974,26513.0,5361500.0
2017-12-07,4955,5300,4870,4970,81906,26647.0,5361500.0
2017-12-08,5060,5060,4925,4925,25265,26405.0,5361500.0
2017-12-11,4950,5130,4935,5060,46410,27129.0,5361500.0
2017-12-12,5050,5050,4930,4935,29847,26459.0,5361500.0
2017-12-13,4985,5030,4935,5020,18818,26915.0,5361500.0
2017-12-14,4930,5080,4930,5020,33876,26915.0,5361500.0
2017-12-15,5020,5020,4890,4925,40856,26405.0,5361500.0
2017-12-18,4945,4945,4800,4805,44466,25762.0,5361500.0
2017-12-19,4820,4820,4510,4715,45071,25279.0,5361500.0
2017-12-20,4715,4780,4540,4545,30402,24368.0,5361500.0
2017-12-21,4595,4710,4540,4640,17450,24877.0,5361500.0
2017-12-22,4650,4775,4560,4715,14036,25279.0,5361500.0
2017-12-26,4715,4755,4565,4720,9574,25306.0,5361500.0
2017-12-27,4750,4795,4540,4750,17274,25467.0,5361500.0
2017-12-28,4750,5050,4750,5050,72519,27076.0,5361500.0
2018-01-02,5110,5110,4925,5050,20261,27076.0,5361500.0
2018-01-03,5090,5100,4970,5070,21793,27183.0,5361500.0
2018-01-04,5020,5060,4950,5020,23672,26915.0,5361500.0
2018-01-05,5000,5080,4890,4965,20066,26620.0,5361500.0
2018-01-08,4950,4990,4620,4720,82423,25306.0,5361500.0
2018-01-09,4845,4845,4620,4700,16867,25199.0,5361500.0
2018-01-10,4690,4795,4640,4700,12056,25199.0,5361500.0
2018-01-11,4690,4795,4640,4685,18643,25119.0,5361500.0
2018-01-12,4760,4760,4560,4600,61702,24663.0,5361500.0
2018-01-15,4675,4740,4550,4740,22194,25414.0,5361500.0
2018-01-16,4725,4890,4585,4765,55623,25548.0,5361500.0
2018-01-17,4795,4795,4615,4715,36997,25279.0,5361500.0
2018-01-18,4760,4870,4675,4785,43516,25655.0,5361500.0
2018-01-19,4830,4850,4725,4760,32634,25521.0,5361500.0
2018-01-22,4800,4880,4770,4850,34692,26003.0,5361500.0
2018-01-23,4875,5010,4820,4980,48033,26700.0,5361500.0
2018-01-24,5010,5140,4905,5070,79908,27183.0,5361500.0
2018-01-25,5070,5120,5020,5080,36886,27236.0,5361500.0
2018-01-26,5100,5660,5080,5570,237729,29864.0,5361500.0
2018-01-29,5610,5780,5450,5500,150228,29488.0,5361500.0
2018-01-30,5500,5780,5400,5480,103392,29381.0,5361500.0
2018-01-31,5480,5560,5280,5560,46357,29810.0,5361500.0
2018-02-01,5560,5560,5330,5330,50683,28577.0,5361500.0
2018-02-02,5310,5320,5120,5190,75251,27826.0,5361500.0
2018-02-05,5100,5100,4910,4910,74989,26325.0,5361500.0
2018-02-06,4780,5090,4700,5030,99324,26968.0,5361500.0
2018-02-07,5040,5190,4935,4935,43164,26459.0,5361500.0
2018-02-08,4935,5030,4810,5020,13702,26915.0,5361500.0
2018-02-09,4900,5010,4845,4900,11187,26271.0,5361500.0
2018-02-12,4900,5030,4815,4910,8385,26325.0,5361500.0
2018-02-13,4990,4990,4870,4915,19529,26352.0,5361500.0
2018-02-14,4835,4990,4805,4875,19084,26137.0,5361500.0
2018-02-19,4875,4975,4815,4965,11947,26620.0,5361500.0
2018-02-20,4960,4975,4855,4925,8381,26405.0,5361500.0
2018-02-21,4830,4940,4830,4920,7948,26379.0,5361500.0
2018-02-22,4905,4915,4850,4860,16159,26057.0,5361500.0
2018-02-23,4945,4950,4840,4940,23748,26486.0,5361500.0
2018-02-26,4980,5150,4940,4975,45920,26673.0,5361500.0
2018-02-27,5000,5120,4975,5040,29647,27022.0,5361500.0
2018-02-28,5060,5500,5040,5300,270603,28416.0,5361500.0
2018-03-02,5540,6080,5300,5300,590777,28416.0,5361500.0
2018-03-05,5540,5990,5350,5990,520848,32115.0,5361500.0
2018-03-06,5970,6050,5510,6010,287857,32223.0,5361500.0
2018-03-07,5960,5980,5690,5810,122015,31150.0,5361500.0
2018-03-08,5840,6140,5680,5990,176200,32115.0,5361500.0
2018-03-09,6070,6110,5750,5750,148268,30829.0,5361500.0
2018-03-12,5760,5820,5400,5640,138581,30239.0,5361500.0
2018-03-13,5730,5860,5500,5830,99834,31258.0,5361500.0
2018-03-14,5860,6850,5860,6700,1133588,35922.0,5361500.0
2018-03-15,6600,6650,6260,6460,276659,34635.0,5361500.0
2018-03-16,6370,6440,6200,6380,153770,34206.0,5361500.0
2018-03-19,6380,6380,6150,6210,103021,33295.0,5361500.0
2018-03-20,6130,6440,6130,6440,117856,34528.0,5361500.0
2018-03-21,6510,6680,6180,6180,149577,33134.0,5361500.0
2018-03-22,6180,6420,6180,6270,109342,33617.0,5361500.0
2018-03-23,6130,6250,5890,5940,120590,31847.0,5361500.0
2018-03-26,5900,6360,5860,6340,117924,33992.0,5361500.0
2018-03-27,6530,7150,6420,6640,468333,35600.0,5361500.0
2018-03-28,6600,6780,6430,6700,108737,35922.0,5361500.0
2018-03-29,6680,7080,6530,6720,202554,36029.0,5361500.0
2018-03-30,6730,6940,6650,6730,113550,36083.0,5361500.0
2018-04-02,6740,7330,6560,6950,413174,37262.0,5361500.0
2018-04-03,6900,6980,6760,6880,83213,36887.0,5361500.0
2018-04-04,6910,6960,6560,6720,89469,36029.0,5361500.0
2018-04-05,6730,6780,6440,6560,108469,35171.0,5361500.0
2018-04-06,6520,6670,6460,6500,46643,34850.0,5361500.0
2018-04-09,6510,6510,6020,6380,116774,34206.0,5361500.0
2018-04-10,6370,6420,6110,6290,74289,33724.0,5361500.0
2018-04-11,6240,6440,6240,6310,51081,33831.0,5361500.0
2018-04-12,6380,6420,6110,6200,51224,33241.0,5361500.0
2018-04-13,6200,6340,5940,6230,59080,33402.0,5361500.0
2018-04-16,6250,6390,6140,6350,56258,34046.0,5361500.0
2018-04-17,6350,6560,6310,6460,73387,34635.0,5361500.0
2018-04-18,6590,6590,6290,6410,41859,34367.0,5361500.0
2018-04-19,6410,6490,6140,6180,45225,33134.0,5361500.0
2018-04-20,6180,6340,6080,6230,21750,33402.0,5361500.0
2018-04-23,6250,6340,5950,5980,31766,32062.0,5361500.0
2018-04-24,6010,6090,5700,5700,51786,30561.0,5361500.0
2018-04-25,5650,5950,5530,5790,43808,31043.0,5361500.0
2018-04-26,5850,6250,5640,6230,49889,33402.0,5361500.0
2018-04-27,6230,6430,6210,6340,48111,33992.0,5361500.0
2018-04-30,6100,6660,6100,6340,157413,33992.0,5361500.0
2018-05-02,6340,6940,6230,6910,196501,37048.0,5361500.0
2018-05-03,6920,6980,6570,6740,90117,36137.0,5361500.0
2018-05-04,6660,7170,6620,6990,158476,37477.0,5361500.0
2018-05-08,6990,6990,6560,6690,47287,35868.0,5361500.0
2018-05-09,6700,6800,6350,6570,41305,35225.0,5361500.0
2018-05-10,6760,6760,6440,6570,18218,35225.0,5361500.0
2018-05-11,6510,6730,6490,6560,17596,35171.0,5361500.0
2018-05-14,6530,6970,6500,6920,130578,37102.0,5361500.0
2018-05-15,6920,6930,6660,6760,47455,36244.0,5361500.0
2018-05-16,6700,6760,6200,6410,64942,34367.0,5361500.0
2018-05-17,6410,6620,6090,6140,45903,32920.0,5361500.0
2018-05-18,6140,6300,5970,6120,38109,32812.0,5361500.0
2018-05-21,6120,6230,6050,6140,27233,32920.0,5361500.0
2018-05-23,6090,6170,6010,6110,27315,32759.0,5361500.0
2018-05-24,6050,6130,5980,6050,16539,32437.0,5361500.0
2018-05-25,5940,6040,5870,5970,36137,32008.0,5361500.0
2018-05-28,6000,6230,5850,6000,22037,32169.0,5361500.0
2018-05-29,6000,6160,5900,6030,26089,32330.0,5361500.0
2018-05-30,6100,6300,5920,6300,64580,33777.0,5361500.0
2018-05-31,6270,6300,6090,6200,17468,33241.0,5361500.0
2018-06-01,6150,6250,6100,6210,9857,33295.0,5361500.0
2018-06-04,6150,6300,6120,6240,10442,33456.0,5361500.0
2018-06-05,6200,6470,6100,6230,17581,33402.0,5361500.0
2018-06-07,6210,6280,6120,6250,15462,33509.0,5361500.0
2018-06-08,6250,6250,6100,6240,13331,33456.0,5361500.0
2018-06-11,6240,6370,6040,6160,13779,33027.0,5361500.0
2018-06-12,6100,6250,5890,6100,29425,32705.0,5361500.0
2018-06-14,6060,6250,5900,6210,17085,33295.0,5361500.0
2018-06-15,6110,6250,6020,6180,8033,33134.0,5361500.0
2018-06-18,6060,6180,5710,5870,36313,31472.0,5361500.0
2018-06-19,5870,6000,5400,5400,25026,28952.0,5361500.0
2018-06-20,5300,5610,5210,5610,25877,30078.0,5361500.0
2018-06-21,5800,5840,5590,5840,12332,31311.0,5361500.0
2018-06-22,5800,5800,5440,5740,17470,30775.0,5361500.0
2018-06-25,5700,5910,5510,5750,17157,30829.0,5361500.0
2018-06-26,5600,5750,5400,5610,19748,30078.0,5361500.0
2018-06-27,5610,5800,5350,5480,25749,29381.0,5361500.0
2018-06-28,5410,5480,5060,5170,17151,27719.0,5361500.0
2018-06-29,5180,5300,5070,5300,15440,28416.0,5361500.0
2018-07-02,5300,5300,4920,4920,22989,26379.0,5361500.0
2018-07-03,4920,5400,4725,4925,32558,26405.0,5361500.0
2018-07-04,4850,4985,4725,4960,25203,26593.0,5361500.0
2018-07-05,4960,5210,4775,4955,9370,26566.0,5361500.0
2018-07-06,4880,5000,4770,5000,8070,26808.0,5361500.0
2018-07-09,5000,5040,4775,4830,24713,25896.0,5361500.0
2018-07-10,4775,4980,4775,4845,19969,25976.0,5361500.0
2018-07-11,4830,4975,4760,4840,9060,25950.0,5361500.0
2018-07-12,4840,4995,4740,4845,15937,25976.0,5361500.0
2018-07-13,4810,4885,4745,4855,30427,26030.0,5361500.0
2018-07-16,4850,4990,4770,4835,17574,25923.0,5361500.0
2018-07-17,4835,4930,4775,4795,12211,25708.0,5361500.0
2018-07-18,4780,4880,4780,4820,17671,25842.0,5361500.0
2018-07-19,4840,4970,4815,4820,19871,25842.0,5361500.0
2018-07-20,4850,4940,4760,4845,15040,25976.0,5361500.0
2018-07-23,4790,4950,4600,4850,20459,26003.0,5361500.0
2018-07-24,4835,4835,4725,4790,8606,25682.0,5361500.0
2018-07-25,4750,4770,4510,4510,27993,24180.0,5361500.0
2018-07-26,4490,4590,4390,4500,26586,24127.0,5361500.0
2018-07-27,4450,4670,4440,4670,24066,25038.0,5361500.0
2018-07-30,4670,4840,4625,4700,6681,25199.0,5361500.0
2018-07-31,4700,4750,4560,4700,13385,25199.0,5361500.0
2018-08-01,4625,4920,4625,4825,18345,25869.0,5361500.0
2018-08-02,4825,4825,4660,4810,10255,25789.0,5361500.0
2018-08-03,4750,4880,4750,4860,8288,26057.0,5361500.0
2018-08-06,4860,4860,4730,4800,9441,25735.0,5361500.0
2018-08-07,4755,5540,4755,5200,288567,27880.0,5361500.0
2018-08-08,5200,5350,5130,5230,25633,28041.0,5361500.0
2018-08-09,5100,5250,5030,5170,24822,27719.0,5361500.0
2018-08-10,5150,5220,5050,5140,14953,27558.0,5361500.0
2018-08-13,5140,5190,4990,5010,31613,26861.0,5361500.0
2018-08-14,5010,5190,4750,4920,53437,26379.0,5361500.0
2018-08-16,4920,4985,4760,4980,10482,26700.0,5361500.0
2018-08-17,4950,5190,4890,4960,8016,26593.0,5361500.0
2018-08-20,4960,5050,4900,4910,10287,26325.0,5361500.0
2018-08-21,4850,5090,4850,5020,10968,26915.0,5361500.0
2018-08-22,5000,5120,4915,5030,12951,26968.0,5361500.0
2018-08-23,4990,5070,4940,5020,10635,26915.0,5361500.0
2018-08-24,4990,5090,4970,5070,10304,27183.0,5361500.0
2018-08-27,5030,5030,4895,4950,20540,26539.0,5361500.0
2018-08-28,4945,4980,4820,4970,17330,26647.0,5361500.0
2018-08-29,4920,5020,4805,4905,15011,26298.0,5361500.0
2018-08-30,4910,4990,4800,4850,10710,26003.0,5361500.0
2018-08-31,4850,4940,4785,4845,19243,25976.0,5361500.0
2018-09-03,4800,4950,4760,4895,15508,26245.0,5361500.0
2018-09-04,4815,4895,4785,4850,12035,26003.0,5361500.0
2018-09-05,4830,4980,4830,4885,14424,26191.0,5361500.0
2018-09-06,4850,4925,4750,4880,11709,26164.0,5361500.0
2018-09-07,4880,4905,4710,4795,19252,25708.0,5361500.0
2018-09-10,4800,4845,4690,4790,11915,25682.0,5361500.0
2018-09-11,4705,4840,4700,4815,7986,25816.0,5361500.0
2018-09-12,4815,4855,4700,4805,12540,25762.0,5361500.0
2018-09-13,4735,4825,4735,4800,7520,25735.0,5361500.0
2018-09-14,4800,4825,4735,4760,7623,25521.0,5361500.0
2018-09-17,4760,4760,4660,4735,10241,25387.0,5361500.0
2018-09-18,4640,4870,4640,4820,21774,25842.0,5361500.0
2018-09-19,4815,5000,4805,4900,30037,26271.0,5361500.0
2018-09-20,4855,5000,4855,4930,29573,26432.0,5361500.0
2018-09-21,4920,4980,4900,4940,9921,26486.0,5361500.0
2018-09-27,4940,4985,4885,4985,24409,26727.0,5361500.0
2018-09-28,4990,5150,4920,4975,50915,26673.0,5361500.0
2018-10-01,4980,5050,4775,4925,16709,26405.0,5361500.0
2018-10-02,4925,4985,4815,4825,10947,25869.0,5361500.0
2018-10-04,4800,4930,4735,4880,18518,26164.0,5361500.0
2018-10-05,4825,4880,4730,4870,12595,26111.0,5361500.0
2018-10-08,4720,4870,4690,4765,16951,25548.0,5361500.0
2018-10-10,4705,4760,4490,4700,30087,25199.0,5361500.0
2018-10-11,4470,4570,4290,4495,54142,24100.0,5361500.0
2018-10-12,4495,4495,4275,4440,12063,23805.0,5361500.0
2018-10-15,4385,4725,4355,4370,3316,23430.0,5361500.0
2018-10-16,4350,4620,4175,4245,28375,22760.0,5361500.0
2018-10-17,4180,4490,4180,4300,37169,23054.0,5361500.0
2018-10-18,4300,4360,4215,4250,21059,22786.0,5361500.0
2018-10-19,4190,4400,4130,4380,5830,23483.0,5361500.0
2018-10-22,4315,4470,4260,4425,7193,23725.0,5361500.0
2018-10-23,4375,4465,4180,4225,26493,22652.0,5361500.0
2018-10-24,4225,4340,4060,4130,12809,22143.0,5361500.0
2018-10-25,4050,4050,3860,3995,32307,21419.0,5361500.0
2018-10-26,4030,4030,3700,3700,19222,19838.0,5361500.0
2018-10-29,3700,3825,3415,3525,31707,18899.0,5361500.0
2018-10-30,3105,3525,3105,3450,41832,18497.0,5361500.0
2018-10-31,3360,3580,3355,3500,4672,18765.0,5361500.0
2018-11-01,3450,3670,3370,3420,18562,18336.0,5361500.0
2018-11-02,3420,3625,3310,3535,26133,18953.0,5361500.0
2018-11-05,3535,3630,3500,3600,9571,19301.0,5361500.0
2018-11-06,3550,3720,3505,3720,18335,19945.0,5361500.0
2018-11-07,3720,3940,3500,3600,11046,19301.0,5361500.0
2018-11-08,3600,3675,3560,3570,8148,19141.0,5361500.0
2018-11-09,3575,3645,3450,3550,4930,19033.0,5361500.0
2018-11-12,3550,3595,3445,3445,5790,18470.0,5361500.0
2018-11-13,3395,3480,3290,3390,32003,18175.0,5361500.0
2018-11-14,3380,3585,3365,3435,7571,18417.0,5361500.0
2018-11-15,3435,3435,3280,3435,6168,18417.0,5361500.0
2018-11-16,3435,3545,3405,3545,7877,19007.0,5361500.0
2018-11-19,3545,3820,3505,3635,5863,19489.0,5361500.0
2018-11-20,3595,3825,3400,3690,7796,19784.0,5361500.0
2018-11-21,3690,3705,3580,3705,8168,19864.0,5361500.0
2018-11-22,3695,4060,3450,3560,14935,19087.0,5361500.0
2018-11-23,3580,3640,3415,3555,9290,19060.0,5361500.0
2018-11-26,3485,3650,3485,3620,422,19409.0,5361500.0
2018-11-27,3575,3685,3565,3580,889,19194.0,5361500.0
2018-11-28,3580,3600,3550,3580,2163,19194.0,5361500.0
2018-11-29,3550,3745,3550,3630,3393,19462.0,5361500.0
2018-11-30,3615,3675,3550,3645,1988,19543.0,5361500.0
2018-12-03,3630,3630,3450,3520,12259,18872.0,5361500.0
2018-12-04,3520,3600,3460,3545,10050,19007.0,5361500.0
2018-12-05,3510,3510,3375,3445,10895,18470.0,5361500.0
2018-12-06,3390,3500,3355,3500,13356,18765.0,5361500.0
2018-12-07,3415,3535,3355,3355,6645,17988.0,5361500.0
2018-12-10,3300,3400,3210,3210,10776,17210.0,5361500.0
2018-12-11,3315,3370,3215,3350,7341,17961.0,5361500.0
2018-12-12,3345,3360,3250,3355,7696,17988.0,5361500.0
2018-12-13,3355,3450,3325,3450,4842,18497.0,5361500.0
2018-12-14,3450,3450,3315,3350,5808,17961.0,5361500.0
2018-12-17,3335,3370,3260,3295,2003,17666.0,5361500.0
2018-12-18,3265,3425,3260,3405,5041,18256.0,5361500.0
2018-12-19,3405,3475,3355,3440,1132,18444.0,5361500.0
2018-12-20,3440,3440,3250,3285,6813,17613.0,5361500.0
2018-12-21,3210,3375,3190,3270,7113,17532.0,5361500.0
2018-12-24,3240,3305,3240,3270,2745,17532.0,5361500.0
2018-12-26,3250,3260,3130,3175,6288,17023.0,5361500.0
2018-12-27,3175,3380,3100,3300,1612,17693.0,5361500.0
2018-12-28,3230,3300,3150,3285,12044,17613.0,5361500.0
2019-01-02,3285,3380,3240,3275,10416,17559.0,5361500.0
2019-01-03,3275,3380,3180,3375,3211,18095.0,5361500.0
2019-01-04,3235,3500,3235,3250,4565,17425.0,5361500.0
2019-01-07,3250,3400,3200,3270,2925,17532.0,5361500.0
2019-01-08,3265,3270,3200,3260,4744,17478.0,5361500.0
2019-01-09,3260,3400,3260,3325,4946,17827.0,5361500.0
2019-01-10,3295,3425,3295,3300,5249,17693.0,5361500.0
2019-01-11,3295,3410,3295,3385,4909,18149.0,5361500.0
2019-01-14,3385,3400,3275,3360,5562,18015.0,5361500.0
2019-01-15,3345,3360,3235,3265,8574,17505.0,5361500.0
2019-01-16,3190,3350,3050,3325,52013,17827.0,5361500.0
2019-01-17,3295,3380,3100,3290,5632,17639.0,5361500.0
2019-01-18,3200,3280,3125,3185,11093,17076.0,5361500.0
2019-01-21,3215,3280,3190,3240,9346,17371.0,5361500.0
2019-01-22,3225,3275,3220,3225,2208,17291.0,5361500.0
2019-01-23,3225,3365,3225,3365,9130,18041.0,5361500.0
2019-01-24,3610,4025,3405,3470,549488,18604.0,5361500.0
2019-01-25,3470,3610,3410,3485,42740,18685.0,5361500.0
2019-01-28,3485,3690,3485,3560,32965,19087.0,5361500.0
2019-01-29,3560,4100,3560,3865,240919,20722.0,5361500.0
2019-01-30,3800,3950,3750,3895,44704,20883.0,5361500.0
2019-01-31,3885,3900,3760,3775,27944,20240.0,5361500.0
2019-02-01,3775,4045,3745,4000,36132,21446.0,5361500.0
2019-02-07,4000,4150,3855,4130,13241,22143.0,5361500.0
2019-02-08,4050,4100,3950,4010,14308,21500.0,5361500.0
2019-02-11,3950,4005,3900,3960,12584,21232.0,5361500.0
2019-02-12,3880,4100,3880,3940,4417,21124.0,5361500.0
2019-02-13,3865,4000,3840,4000,29364,21446.0,5361500.0
2019-02-14,3985,4145,3855,3920,12707,21017.0,5361500.0
2019-02-15,3860,3910,3785,3835,9236,20561.0,5361500.0
2019-02-18,3835,3920,3755,3760,12596,20159.0,5361500.0
2019-02-19,3760,3900,3700,3810,4957,20427.0,5361500.0
2019-02-20,3810,3890,3755,3870,6831,20749.0,5361500.0
2019-02-21,3830,4040,3785,3835,12141,20561.0,5361500.0
2019-02-22,3835,3950,3730,3800,11878,20374.0,5361500.0
2019-02-25,3800,3845,3720,3810,8232,20427.0,5361500.0
2019-02-26,3810,3860,3635,3635,17004,19489.0,5361500.0
2019-02-27,3635,4270,3635,3840,510411,20588.0,5361500.0
2019-02-28,3840,3895,3660,3800,31467,20374.0,5361500.0
2019-03-04,3800,3815,3700,3775,29892,20240.0,5361500.0
2019-03-05,3775,3925,3770,3865,10918,20722.0,5361500.0
2019-03-06,3865,4125,3865,4080,57011,21875.0,5361500.0
2019-03-07,4080,4150,3930,3960,24883,21232.0,5361500.0
2019-03-08,3890,4000,3890,3930,13874,21071.0,5361500.0
2019-03-11,3905,4050,3905,4045,8124,21687.0,5361500.0
2019-03-12,4000,4195,3920,4120,50844,22089.0,5361500.0
2019-03-13,4115,4120,4030,4040,4506,21660.0,5361500.0
2019-03-14,4035,4130,3995,4040,7108,21660.0,5361500.0
2019-03-15,4000,4165,3950,3995,12035,21419.0,5361500.0
2019-03-18,3995,4050,3930,4000,7227,21446.0,5361500.0
2019-03-19,3950,4100,3950,3990,5714,21392.0,5361500.0
2019-03-20,3990,4145,3920,4075,17645,21848.0,5361500.0
2019-03-21,4075,4075,4000,4060,4775,21768.0,5361500.0
2019-03-22,4020,4150,3940,4000,7948,21446.0,5361500.0
2019-03-25,3960,4030,3920,4000,26833,21446.0,5361500.0
2019-03-26,3960,4150,3960,4150,21428,22250.0,5361500.0
2019-03-27,4090,4210,4090,4150,8681,22250.0,5361500.0
2019-03-28,4110,4215,4010,4010,15039,21500.0,5361500.0
2019-03-29,4095,4095,4000,4000,4391,21446.0,5361500.0
2019-04-01,4000,4000,3750,3940,20126,21124.0,5361500.0
2019-04-02,3940,4070,3940,4025,6247,21580.0,5361500.0
2019-04-03,4025,4175,4020,4080,21929,21875.0,5361500.0
2019-04-04,4050,4080,4000,4060,5046,21768.0,5361500.0
2019-04-05,4000,4050,3950,4000,3720,21446.0,5361500.0
2019-04-08,4000,4000,3855,3855,14131,20669.0,5361500.0
2019-04-09,3855,4040,3780,3905,27470,20937.0,5361500.0
2019-04-10,3905,4040,3905,3980,8426,21339.0,5361500.0
2019-04-11,3980,4050,3915,4040,25028,21660.0,5361500.0
2019-04-12,4070,4070,4000,4050,7164,21714.0,5361500.0
2019-04-15,4000,4065,3980,4065,7726,21794.0,5361500.0
2019-04-16,4015,4065,4005,4025,1451,21580.0,5361500.0
2019-04-17,3895,4060,3895,4030,1772,21607.0,5361500.0
2019-04-18,4000,4075,3860,3930,9144,21071.0,5361500.0
2019-04-19,3880,4095,3880,4070,10770,21821.0,5361500.0
2019-04-22,4070,4105,3980,3980,10789,21339.0,5361500.0
2019-04-23,3980,4060,3975,4055,6909,21741.0,5361500.0
2019-04-24,4055,4100,3975,4000,7341,21446.0,5361500.0
2019-04-25,4075,4075,4000,4030,11115,21607.0,5361500.0
2019-04-26,4030,4140,3900,4020,10241,21553.0,5361500.0
2019-04-29,4165,4175,3970,4020,9049,21553.0,5361500.0
2019-04-30,4020,4230,3935,4115,9781,22063.0,5361500.0
2019-05-02,4075,4140,4010,4125,12919,22116.0,5361500.0
2019-05-03,4125,4150,4010,4125,9354,22116.0,5361500.0
2019-05-07,4020,4120,4020,4110,10006,22036.0,5361500.0
2019-05-08,4110,4135,4020,4130,14724,22143.0,5361500.0
2019-05-09,4125,4155,4040,4095,12867,21955.0,5361500.0
2019-05-10,4035,4150,4035,4140,14066,22197.0,5361500.0
2019-05-13,4100,4450,4060,4220,85354,22626.0,5361500.0
2019-05-14,4210,4770,4210,4735,255819,25387.0,5361500.0
2019-05-15,4850,4900,4620,4680,109136,25092.0,5361500.0
2019-05-16,4640,4880,4640,4800,34575,25735.0,5361500.0
2019-05-17,4840,5120,4840,4995,75917,26781.0,5361500.0
2019-05-20,5070,5080,4975,5000,22192,26808.0,5361500.0
2019-05-21,4905,5010,4790,5000,40454,26808.0,5361500.0
2019-05-22,5000,5050,4800,4870,23815,26111.0,5361500.0
2019-05-23,4800,4950,4650,4665,29253,25011.0,5361500.0
2019-05-24,4660,4735,4400,4670,17167,25038.0,5361500.0
2019-05-27,4670,4770,4550,4575,6818,24529.0,5361500.0
