글로벌텍스프리(204620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-04,4388,4388,4165,4245,1143794,155707.0,96115506.0
2018-04-05,4244,4479,4204,4389,1370129,160993.0,96115506.0
2018-04-06,4309,4545,4257,4454,1154901,163396.0,96115506.0
2018-04-09,4414,4519,4375,4480,860004,164358.0,96115506.0
2018-04-10,4479,4505,4375,4493,836348,164838.0,96115506.0
2018-04-11,4532,4545,4401,4493,878779,164838.0,96115506.0
2018-04-12,4532,4532,4375,4454,652638,163396.0,96115506.0
2018-04-13,4453,4820,4375,4781,3477540,175411.0,96115506.0
2018-04-16,4807,4807,4610,4664,1623713,171086.0,96115506.0
2018-04-17,4623,4807,4532,4795,1145547,175891.0,96115506.0
2018-04-18,4846,4925,4702,4768,1694717,174930.0,96115506.0
2018-04-19,4833,4951,4781,4873,1809327,178775.0,96115506.0
2018-04-20,4860,4951,4781,4925,1349244,180697.0,96115506.0
2018-04-23,5095,5095,4558,4703,1667006,172527.0,96115506.0
2018-04-24,4715,4925,4676,4912,1661696,180217.0,96115506.0
2018-04-25,4846,4938,4715,4899,1659891,179736.0,96115506.0
2018-04-26,4833,4860,4650,4690,1360537,172047.0,96115506.0
2018-04-27,4650,4768,4597,4651,1237264,170605.0,96115506.0
2018-04-30,0,0,0,4651,0,170832.0,96243389.0
2018-05-02,0,0,0,4651,0,,
2018-05-03,0,0,0,4651,0,,
2018-05-04,0,0,0,4651,0,,
2018-05-08,0,0,0,4651,0,,
2018-05-09,0,0,0,4651,0,,
2018-05-10,0,0,0,4651,0,,
2018-05-11,0,0,0,4651,0,,
2018-05-14,0,0,0,4651,0,,
2018-05-15,0,0,0,4651,0,,
2018-05-16,0,0,0,4651,0,,
2018-05-17,0,0,0,4651,0,,
2018-05-18,0,0,0,4651,0,,
2018-05-21,4928,5420,4786,5237,2973662,192834.0,19283377.0
2018-05-23,5163,5315,5106,5206,591592,191677.0,19283377.0
2018-05-24,5184,5394,5043,5394,572235,198619.0,19283377.0
2018-05-25,5237,5367,4975,5085,672229,187242.0,19283377.0
2018-05-28,5085,5100,4870,4933,344629,181649.0,19283377.0
2018-05-29,4980,5577,4975,5577,1163867,205368.0,19283377.0
2018-05-30,5446,5682,5315,5499,713846,202475.0,19283377.0
2018-05-31,5577,5813,5394,5735,924371,211153.0,19283377.0
2018-06-01,5865,6075,5603,5761,453172,212117.0,19283377.0
2018-06-04,5708,5970,5551,5735,363070,211153.0,19283377.0
2018-06-05,5734,5917,5656,5735,249011,211153.0,19283377.0
2018-06-07,5865,5865,5577,5577,185713,205368.0,19283377.0
2018-06-08,5577,5629,5315,5420,245112,199583.0,19283377.0
2018-06-11,5420,5472,5127,5232,361775,192641.0,19283377.0
2018-06-12,5315,5394,5210,5263,142489,193798.0,19283377.0
2018-06-14,5263,5446,5226,5368,153897,197655.0,19283377.0
2018-06-15,5367,5367,5163,5211,117051,191870.0,19283377.0
2018-06-18,5158,5221,4577,4839,561554,178178.0,19283377.0
2018-06-19,4839,4839,4163,4200,533031,154653.0,19283377.0
2018-06-20,4236,4545,4236,4410,317988,162366.0,19283377.0
2018-06-21,4346,4545,4299,4452,163814,163909.0,19283377.0
2018-06-22,4372,4545,4278,4530,113696,166801.0,19283377.0
2018-06-25,4561,4634,4404,4630,101735,170465.0,19283377.0
2018-06-26,4493,4629,4378,4588,104514,168922.0,19283377.0
2018-06-27,4577,4587,4430,4541,41696,167187.0,19283377.0
2018-06-28,4556,4556,4325,4410,74486,162366.0,19283377.0
2018-06-29,4404,4472,4236,4452,65533,163909.0,19283377.0
2018-07-02,4461,4467,4242,4347,49062,160052.0,19283377.0
2018-07-03,4294,4341,4163,4268,123182,157160.0,19283377.0
2018-07-04,4268,4268,4137,4195,71076,154460.0,19283377.0
2018-07-05,4236,4242,4032,4085,61079,150410.0,19283377.0
2018-07-06,4084,4084,3875,3928,146783,144625.0,19283377.0
2018-07-09,3927,4032,3901,3912,81329,144047.0,19283377.0
2018-07-10,3917,4058,3796,4059,157503,149446.0,19283377.0
2018-07-11,4027,4158,3927,4127,44996,151953.0,19283377.0
2018-07-12,4126,4126,3974,4033,75286,148482.0,19283377.0
2018-07-13,3995,4032,3875,3959,128721,145782.0,19283377.0
2018-07-16,4022,4121,3980,4059,60967,149446.0,19283377.0
2018-07-17,4069,4325,4058,4294,147123,158124.0,19283377.0
2018-07-18,4299,4346,4247,4289,64204,157931.0,19283377.0
2018-07-19,4242,4289,3875,3928,244713,144625.0,19283377.0
2018-07-20,3927,3948,3587,3587,361208,132091.0,19283377.0
2018-07-23,3514,3592,3215,3247,199197,119557.0,19283377.0
2018-07-24,3294,3351,3252,3289,126490,121100.0,19283377.0
2018-07-25,3330,3508,3116,3305,191117,121678.0,19283377.0
2018-07-26,3304,3346,3226,3320,81126,122257.0,19283377.0
2018-07-27,3451,3451,3299,3383,37762,124571.0,19283377.0
2018-07-30,3341,3482,3341,3477,43140,128042.0,19283377.0
2018-07-31,3472,3645,3404,3614,92195,133055.0,19283377.0
2018-08-01,3655,4022,3545,3844,422240,141540.0,19283377.0
2018-08-02,3823,3823,3728,3765,57149,138647.0,19283377.0
2018-08-03,3765,3838,3686,3786,70282,139419.0,19283377.0
2018-08-06,3807,3807,3613,3771,43275,138840.0,19283377.0
2018-08-07,3770,3781,3634,3718,23990,136912.0,19283377.0
2018-08-08,3734,3760,3582,3645,42666,134212.0,19283377.0
2018-08-09,3613,3613,3482,3535,42670,130163.0,19283377.0
2018-08-10,3535,3550,3377,3509,55874,129199.0,19283377.0
2018-08-13,3555,3555,3367,3415,64799,125728.0,19283377.0
2018-08-14,3487,3833,3466,3530,306462,129970.0,19283377.0
2018-08-16,3466,3576,3404,3530,71850,129970.0,19283377.0
2018-08-17,3529,3645,3519,3635,104581,133827.0,19283377.0
2018-08-20,3728,3849,3477,3666,260317,134984.0,19283377.0
2018-08-21,3692,3718,3613,3635,62970,133827.0,19283377.0
2018-08-22,3618,3655,3508,3598,70785,132477.0,19283377.0
2018-08-23,3671,3739,3639,3692,144530,135948.0,19283377.0
2018-08-24,3692,3744,3639,3708,79931,136526.0,19283377.0
2018-08-27,3561,3734,3561,3697,60073,136141.0,19283377.0
2018-08-28,3734,3734,3634,3692,39481,135948.0,19283377.0
2018-08-29,3692,3692,3613,3666,48723,134984.0,19283377.0
2018-08-30,3781,3802,3692,3713,110176,136719.0,19283377.0
2018-08-31,3692,3728,3681,3692,27039,135948.0,19283377.0
2018-09-03,3718,3718,3645,3671,38871,135176.0,19283377.0
2018-09-04,3713,3713,3634,3666,29297,134984.0,19283377.0
2018-09-05,3665,3697,3624,3666,61311,134984.0,19283377.0
2018-09-06,3665,3692,3634,3676,50634,135369.0,19283377.0
2018-09-07,3676,3681,3618,3619,36964,133248.0,19283377.0
2018-09-10,3587,3618,3519,3566,84403,131320.0,19283377.0
2018-09-11,3566,3603,3514,3598,52473,132477.0,19283377.0
2018-09-12,3566,3613,3498,3530,52939,129970.0,19283377.0
2018-09-13,3555,3582,3503,3535,41356,130163.0,19283377.0
2018-09-14,3524,3613,3524,3603,55212,132670.0,19283377.0
2018-09-17,3603,3624,3555,3603,43359,132670.0,19283377.0
2018-09-18,3540,3603,3535,3598,50750,132477.0,19283377.0
2018-09-19,3571,3645,3571,3640,65728,134019.0,19283377.0
2018-09-20,3681,3953,3655,3854,250748,143215.0,19458577.0
2018-09-21,3875,3917,3807,3902,124101,144966.0,19458577.0
2018-09-27,3927,3943,3817,3912,201922,145356.0,19458577.0
2018-09-28,3948,4215,3906,4179,525993,155279.0,19458577.0
2018-10-01,4194,4242,4100,4184,204329,155474.0,19458577.0
2018-10-02,4189,4189,3980,4048,141933,150415.0,19458577.0
2018-10-04,4032,4084,3786,3944,145258,146523.0,19458577.0
2018-10-05,3922,3922,3791,3797,94709,141075.0,19458577.0
2018-10-08,3796,3943,3723,3912,82415,145356.0,19458577.0
2018-10-10,3875,3906,3671,3781,50015,140491.0,19458577.0
2018-10-11,3597,3665,3388,3655,126666,135821.0,19458577.0
2018-10-12,3456,3634,3456,3556,85786,132124.0,19458577.0
2018-10-15,3519,3650,3477,3540,57752,131540.0,19458577.0
2018-10-16,3514,3561,3493,3540,44643,131540.0,19458577.0
2018-10-17,3561,3613,3456,3561,49470,132318.0,19458577.0
2018-10-18,3561,3629,3482,3545,59114,131735.0,19458577.0
2018-10-19,3540,3734,3456,3692,118296,137183.0,19458577.0
2018-10-22,3707,3870,3697,3834,211589,142437.0,19458577.0
2018-10-23,3833,3833,3592,3713,220259,137961.0,19458577.0
2018-10-24,3723,3770,3645,3692,45208,137183.0,19458577.0
2018-10-25,3508,3660,3482,3635,75844,135043.0,19458577.0
2018-10-26,3587,3660,3299,3614,61894,134264.0,19458577.0
2018-10-29,3514,3587,3194,3430,102886,127454.0,19458577.0
2018-10-30,3220,3377,3194,3331,49921,123757.0,19458577.0
2018-10-31,3294,3362,3252,3336,27437,123951.0,19458577.0
2018-11-01,3304,3419,3304,3346,37387,124340.0,19458577.0
2018-11-02,3346,3487,3346,3483,117596,129400.0,19458577.0
2018-11-05,3477,3477,3393,3451,21034,128232.0,19458577.0
2018-11-06,3430,3545,3393,3472,26506,129010.0,19458577.0
2018-11-07,3498,3498,3398,3441,38312,127843.0,19458577.0
2018-11-08,3503,3503,3383,3404,18720,126481.0,19458577.0
2018-11-09,3425,3440,3299,3436,28863,127648.0,19458577.0
2018-11-12,3430,3430,3273,3399,25775,126286.0,19458577.0
2018-11-13,3246,3388,3246,3346,13220,124340.0,19458577.0
2018-11-14,3346,3346,3246,3341,35612,124146.0,19458577.0
2018-11-15,3341,3451,3341,3404,89213,126481.0,19458577.0
2018-11-16,3451,3545,3383,3456,210341,128427.0,19458577.0
2018-11-19,3524,3524,3325,3352,146624,124535.0,19458577.0
2018-11-20,3299,3356,3273,3357,49028,124729.0,19458577.0
2018-11-21,3299,3367,3278,3352,60451,124535.0,19458577.0
2018-11-22,3351,3487,3299,3383,106511,125702.0,19458577.0
2018-11-23,3377,3404,3288,3352,65921,124535.0,19458577.0
2018-11-26,3351,3367,3299,3352,25484,124535.0,19458577.0
2018-11-27,3351,3404,3325,3367,34378,125119.0,19458577.0
2018-11-28,3393,3398,3336,3367,31839,125119.0,19458577.0
2018-11-29,3404,3404,3325,3362,29589,124924.0,19458577.0
2018-11-30,3377,3445,3246,3430,59195,127454.0,19458577.0
2018-12-03,3592,3665,3535,3572,230210,132707.0,19458577.0
2018-12-04,3571,3655,3508,3655,130133,135821.0,19458577.0
2018-12-05,3587,3692,3545,3692,107247,137183.0,19458577.0
2018-12-06,3639,3728,3613,3614,108286,134264.0,19458577.0
2018-12-07,3613,3676,3613,3666,73220,136210.0,19458577.0
2018-12-10,3650,3697,3561,3671,47198,136405.0,19458577.0
2018-12-11,3671,3671,3613,3640,28487,135237.0,19458577.0
2018-12-12,3650,3817,3566,3818,202300,141853.0,19458577.0
2018-12-13,3791,3838,3765,3771,104633,140102.0,19458577.0
2018-12-14,3770,3770,3697,3734,79223,138740.0,19458577.0
2018-12-17,3786,3854,3665,3760,550641,139713.0,19458577.0
2018-12-18,3754,3823,3718,3750,219504,139323.0,19458577.0
2018-12-19,3770,3770,3634,3666,131108,136210.0,19458577.0
2018-12-20,3639,3697,3597,3655,115517,135821.0,19458577.0
2018-12-21,3650,3650,3582,3587,84154,133291.0,19458577.0
2018-12-24,3587,3587,3351,3446,139348,128037.0,19458577.0
2018-12-26,3409,3409,3273,3326,81566,123562.0,19458577.0
2018-12-27,3362,3430,3299,3420,81151,127065.0,19458577.0
2018-12-28,3398,3529,3351,3477,60234,129205.0,19458577.0
2019-01-02,3487,3613,3482,3530,88436,131151.0,19458577.0
2019-01-03,3477,3561,3477,3509,80612,130372.0,19458577.0
2019-01-04,3451,3571,3451,3561,77663,132318.0,19458577.0
2019-01-07,3576,3660,3550,3640,97499,135237.0,19458577.0
2019-01-08,3645,3781,3645,3645,268188,135432.0,19458577.0
2019-01-09,3775,3780,3535,3620,232210,70440.0,19458577.0
2019-01-10,3620,3655,3480,3535,59705,68786.0,19458577.0
2019-01-11,3535,3540,3395,3455,106981,67229.0,19458577.0
2019-01-14,3465,3625,3425,3570,117108,69467.0,19458577.0
2019-01-15,3575,3600,3515,3540,48298,68883.0,19458577.0
2019-01-16,3540,3580,3515,3535,37875,68786.0,19458577.0
2019-01-17,3520,3545,3415,3440,96018,66938.0,19458577.0
2019-01-18,3420,3470,3400,3460,34953,67327.0,19458577.0
2019-01-21,3425,3495,3420,3465,55327,67424.0,19458577.0
2019-01-22,3475,4240,3435,3960,1198933,77056.0,19458577.0
2019-01-23,3930,4440,3815,3995,1542205,77737.0,19458577.0
2019-01-24,3995,4080,3920,3945,242153,76764.0,19458577.0
2019-01-25,3945,4005,3910,3945,180389,76764.0,19458577.0
2019-01-28,3845,4090,3775,4090,1715726,152052.0,37176555.0
2019-01-29,4135,4220,3990,4205,1031276,156327.0,37176555.0
2019-01-30,4205,4280,4070,4130,457762,153539.0,37176555.0
2019-01-31,4100,4275,3970,4210,613931,156513.0,37176555.0
2019-02-01,4250,4255,4150,4200,353798,156142.0,37176555.0
2019-02-07,4150,4170,4025,4100,335216,152424.0,37176555.0
2019-02-08,4100,4100,3940,3950,335068,146847.0,37176555.0
2019-02-11,3885,3970,3810,3965,278894,147405.0,37176555.0
2019-02-12,3960,4010,3900,3965,146790,147405.0,37176555.0
2019-02-13,4000,4000,3880,3910,147412,145360.0,37176555.0
2019-02-14,3910,4045,3890,4030,289816,149822.0,37176555.0
2019-02-15,4030,4030,3935,3995,219054,148520.0,37176555.0
2019-02-18,4055,4055,3985,4025,186820,149636.0,37176555.0
2019-02-19,4035,4285,4000,4210,894574,156513.0,37176555.0
2019-02-20,4295,4495,4200,4440,2217836,165064.0,37176555.0
2019-02-21,4420,4650,4245,4300,1341191,159859.0,37176555.0
2019-02-22,4270,4405,4250,4380,401066,162833.0,37176555.0
2019-02-25,4380,4390,4275,4390,335266,163205.0,37176555.0
2019-02-26,4390,4595,4320,4470,951137,166179.0,37176555.0
2019-02-27,4495,4695,4435,4630,1104392,172127.0,37176555.0
2019-02-28,4685,4775,4430,4430,1359241,164692.0,37176555.0
2019-03-04,4510,4525,4380,4400,695584,163577.0,37176555.0
2019-03-05,4400,4400,4140,4260,705379,158372.0,37176555.0
2019-03-06,4235,4235,4130,4220,320319,156885.0,37176555.0
2019-03-07,4160,4320,4160,4220,308745,156885.0,37176555.0
2019-03-08,4250,4435,4250,4360,742913,162090.0,37176555.0
2019-03-11,4390,4570,4350,4450,550007,165436.0,37176555.0
2019-03-12,4425,4495,4260,4355,679898,161904.0,37176555.0
2019-03-13,4350,4350,4180,4295,291118,159673.0,37176555.0
2019-03-14,4245,4295,4195,4255,198556,158186.0,37176555.0
2019-03-15,4270,4450,4170,4450,437331,165436.0,37176555.0
2019-03-18,4540,4685,4470,4650,992518,172871.0,37176555.0
2019-03-19,4660,4725,4495,4575,475722,170083.0,37176555.0
2019-03-20,4555,4635,4420,4560,478756,169525.0,37176555.0
2019-03-21,4600,4600,4490,4535,289627,168596.0,37176555.0
2019-03-22,4525,4730,4410,4730,706400,175845.0,37176555.0
2019-03-25,4620,4770,4595,4700,621847,174730.0,37176555.0
2019-03-26,4700,4700,4555,4595,618491,170826.0,37176555.0
2019-03-27,4590,4625,4400,4400,414081,163577.0,37176555.0
2019-03-28,4400,4505,4225,4490,415088,166923.0,37176555.0
2019-03-29,4555,4555,4370,4510,602731,167666.0,37176555.0
2019-04-01,4510,4520,4215,4290,733140,159487.0,37176555.0
2019-04-02,4300,4300,4220,4295,269051,159673.0,37176555.0
2019-04-03,4350,4540,4330,4495,771846,167109.0,37176555.0
2019-04-04,4500,4635,4500,4605,628053,171198.0,37176555.0
2019-04-05,4620,4655,4520,4650,277482,172871.0,37176555.0
2019-04-08,4700,4850,4535,4610,1067624,171384.0,37176555.0
2019-04-09,4610,5070,4525,4945,1988141,183838.0,37176555.0
2019-04-10,4880,4950,4790,4800,927456,178447.0,37176555.0
2019-04-11,4920,4975,4820,4820,443967,179191.0,37176555.0
2019-04-12,4820,4925,4665,4800,442492,178447.0,37176555.0
2019-04-15,4910,5250,4875,5120,2007288,190344.0,37176555.0
2019-04-16,5170,5300,5030,5300,981112,197036.0,37176555.0
2019-04-17,5400,5400,4985,5120,1076940,190344.0,37176555.0
2019-04-18,5100,5110,4890,4930,629191,183280.0,37176555.0
2019-04-19,4960,5070,4910,4920,468833,182909.0,37176555.0
2019-04-22,4875,5030,4805,4880,298435,181422.0,37176555.0
2019-04-23,4880,4910,4715,4890,407067,181793.0,37176555.0
2019-04-24,4885,4890,4755,4890,233947,181793.0,37176555.0
2019-04-25,4860,4900,4800,4870,246463,181050.0,37176555.0
2019-04-26,4840,4970,4750,4810,450262,178819.0,37176555.0
2019-04-29,4810,4935,4805,4880,290962,181422.0,37176555.0
2019-04-30,4925,4925,4715,4800,340666,178820.0,37254218.0
2019-05-02,4795,4810,4665,4665,316410,173791.0,37254218.0
2019-05-03,4700,4935,4580,4930,853195,183663.0,37254218.0
2019-05-07,4770,4800,4680,4790,338243,178448.0,37254218.0
2019-05-08,4645,4755,4640,4700,192155,175095.0,37254218.0
2019-05-09,4695,4700,4390,4550,516758,169507.0,37254218.0
2019-05-10,4480,4560,4410,4530,321732,168762.0,37254218.0
2019-05-13,4440,4550,4305,4410,311135,164291.0,37254218.0
2019-05-14,4275,4480,4215,4480,349672,166899.0,37254218.0
2019-05-15,4480,4535,4375,4480,260516,166899.0,37254218.0
2019-05-16,4590,4785,4555,4620,787891,172114.0,37254218.0
2019-05-17,4755,4755,4440,4495,353824,167458.0,37254218.0
2019-05-20,4530,4575,4330,4500,239277,167644.0,37254218.0
2019-05-21,4520,4565,4360,4490,344626,167271.0,37254218.0
2019-05-22,4490,4490,4365,4470,293012,166526.0,37254218.0
2019-05-23,4470,4470,4195,4280,320115,159448.0,37254218.0
2019-05-24,4160,4280,4050,4280,366655,159448.0,37254218.0
2019-05-27,4210,4295,4130,4235,194205,157772.0,37254218.0
2019-05-28,4235,4235,4100,4150,218507,154605.0,37254218.0
2019-05-29,4100,4160,3985,4070,172473,151625.0,37254218.0
2019-05-30,4050,4245,4040,4205,321902,156654.0,37254218.0
2019-05-31,4230,4335,4160,4250,280300,158330.0,37254218.0
2019-06-03,4165,4245,4105,4185,197257,155909.0,37254218.0
2019-06-04,4200,4275,4135,4205,288406,156654.0,37254218.0
2019-06-05,4250,4350,4195,4195,353107,156281.0,37254218.0
2019-06-07,4240,4380,4200,4365,243551,162615.0,37254218.0
2019-06-10,4355,4355,4175,4275,357480,159262.0,37254218.0
2019-06-11,4275,4530,4240,4425,745765,164850.0,37254218.0
2019-06-12,4445,4445,4335,4365,142848,162615.0,37254218.0
2019-06-13,4380,4430,4300,4320,242786,160938.0,37254218.0
2019-06-14,4350,4350,4200,4210,192783,156840.0,37254218.0
2019-06-17,4210,4240,4150,4225,104052,157399.0,37254218.0
2019-06-18,4200,4230,4165,4175,137886,155536.0,37254218.0
2019-06-19,4215,4240,4175,4195,220034,156281.0,37254218.0
2019-06-20,4240,4250,4180,4240,94942,157958.0,37254218.0
2019-06-21,4270,4270,4195,4205,64013,156654.0,37254218.0
2019-06-24,4235,4235,4090,4180,133449,155723.0,37254218.0
2019-06-25,4140,4155,4075,4075,96920,151811.0,37254218.0
2019-06-26,4090,4220,4080,4100,158479,152742.0,37254218.0
2019-06-27,4145,4190,4060,4085,116532,152183.0,37254218.0
2019-06-28,4100,4100,3965,3980,201871,148272.0,37254218.0
2019-07-01,4005,4045,3945,4010,169414,149389.0,37254218.0
2019-07-02,3960,4030,3870,3950,219430,147154.0,37254218.0
2019-07-03,3905,3950,3775,3780,248560,140821.0,37254218.0
2019-07-04,3750,3875,3605,3865,188853,143988.0,37254218.0
2019-07-05,3870,3875,3710,3800,58330,141566.0,37254218.0
2019-07-08,3800,3800,3600,3680,179097,137096.0,37254218.0
2019-07-09,3615,3705,3555,3680,176132,137096.0,37254218.0
2019-07-10,3585,3700,3585,3665,115094,136537.0,37254218.0
2019-07-11,3650,3680,3595,3620,127136,134860.0,37254218.0
2019-07-12,3620,3790,3600,3780,142557,140821.0,37254218.0
2019-07-15,3790,3795,3665,3705,59563,138027.0,37254218.0
2019-07-16,3670,3705,3600,3675,120365,136909.0,37254218.0
2019-07-17,3675,3695,3555,3635,201254,135419.0,37254218.0
2019-07-18,3580,3645,3540,3630,130814,135233.0,37254218.0
2019-07-19,3595,3670,3595,3660,76058,136350.0,37254218.0
2019-07-22,3660,3660,3585,3620,84782,134860.0,37254218.0
2019-07-23,3595,3630,3540,3600,85992,134115.0,37254218.0
2019-07-24,3565,3590,3485,3505,165831,130576.0,37254218.0
2019-07-25,3490,3575,3340,3515,201304,130949.0,37254218.0
2019-07-26,3470,3500,3365,3495,145496,130203.0,37254218.0
2019-07-29,3455,3510,3290,3360,197518,125174.0,37254218.0
2019-07-30,3300,3410,3290,3370,86067,125547.0,37254218.0
2019-07-31,3335,3415,3270,3415,97670,127223.0,37254218.0
2019-08-01,3370,3435,3300,3410,99252,127037.0,37254218.0
2019-08-02,3355,3415,3335,3410,80915,127037.0,37254218.0
2019-08-05,3325,3450,3200,3300,239457,122939.0,37254218.0
2019-08-06,3100,3360,3075,3215,119451,119772.0,37254218.0
2019-08-07,3120,3300,3120,3250,82362,121076.0,37254218.0
2019-08-08,3240,3435,3240,3415,162673,127223.0,37254218.0
2019-08-09,3420,3590,3400,3500,212909,130390.0,37254218.0
2019-08-12,3530,3620,3495,3500,428508,130390.0,37254218.0
2019-08-13,3475,3630,3450,3555,201902,132439.0,37254218.0
2019-08-14,3640,3660,3535,3545,134156,132066.0,37254218.0
2019-08-16,3490,3590,3470,3580,62613,133370.0,37254218.0
2019-08-19,3575,3670,3525,3650,336129,135978.0,37254218.0
2019-08-20,3670,3690,3620,3670,136378,136723.0,37254218.0
2019-08-21,3635,3675,3585,3625,188882,135047.0,37254218.0
2019-08-22,3620,3635,3575,3585,99947,133556.0,37254218.0
2019-08-23,3580,3625,3515,3585,100068,133556.0,37254218.0
2019-08-26,3525,3690,3505,3600,361534,134115.0,37254218.0
2019-08-27,3570,3625,3530,3585,94397,133556.0,37254218.0
2019-08-28,3585,3615,3500,3540,69512,131880.0,37254218.0
2019-08-29,3545,3550,3465,3530,48605,131507.0,37254218.0
2019-08-30,3535,3575,3460,3460,72502,128900.0,37254218.0
2019-09-02,3465,3515,3450,3515,49689,130949.0,37254218.0
2019-09-03,3480,3660,3480,3640,218473,135605.0,37254218.0
2019-09-04,3650,3655,3580,3585,64955,133556.0,37254218.0
2019-09-05,3590,3615,3515,3555,109071,132439.0,37254218.0
2019-09-06,3560,3580,3475,3510,94592,130762.0,37254218.0
2019-09-09,3455,3535,3360,3440,200497,128155.0,37254218.0
2019-09-10,3460,3495,3380,3490,89046,130017.0,37254218.0
2019-09-11,3490,3525,3450,3495,54934,130203.0,37254218.0
2019-09-16,3520,3560,3475,3520,93171,131135.0,37254218.0
2019-09-17,3480,3580,3470,3550,94644,132252.0,37254218.0
2019-09-18,3585,3585,3450,3515,55705,130949.0,37254218.0
2019-09-19,3480,3545,3480,3485,70338,129831.0,37254218.0
2019-09-20,3520,3590,3475,3590,178273,133743.0,37254218.0
2019-09-23,3625,3625,3510,3545,83110,132066.0,37254218.0
2019-09-24,3600,3610,3540,3560,122472,132625.0,37254218.0
2019-09-25,3595,3595,3425,3495,94288,130203.0,37254218.0
2019-09-26,3525,3525,3425,3495,79086,130203.0,37254218.0
2019-09-27,3460,3560,3460,3510,100611,130762.0,37254218.0
2019-09-30,3520,3520,3370,3435,67848,127968.0,37254218.0
2019-10-01,3360,3475,3330,3440,75590,128155.0,37254218.0
2019-10-02,3440,3445,3340,3350,67184,124802.0,37254218.0
2019-10-04,3350,3365,3250,3360,104555,125174.0,37254218.0
2019-10-07,3300,3360,3220,3290,97789,122566.0,37254218.0
