누리플랜(069140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-13,5880,5950,5700,5880,68850,26696.0,4540083.0
2015-03-16,6090,6460,5860,6130,204573,27831.0,4540083.0
2015-03-17,6140,6350,5960,6040,77898,27422.0,4540083.0
2015-03-18,6000,6250,5950,5950,88943,27013.0,4540083.0
2015-03-19,6100,6100,5850,6000,33678,27240.0,4540083.0
2015-03-20,5920,6010,5830,6000,34650,27240.0,4540083.0
2015-03-23,6100,6210,5870,6060,33013,27513.0,4540083.0
2015-03-24,6060,6190,5930,6070,23684,27558.0,4540083.0
2015-03-25,6020,6170,5770,5800,50392,26332.0,4540083.0
2015-03-26,5810,5880,5590,5730,32935,26015.0,4540083.0
2015-03-27,5630,5950,5600,5820,42885,26423.0,4540083.0
2015-03-30,5830,6050,5780,6000,44541,27240.0,4540083.0
2015-03-31,5900,6010,5900,5910,22354,26832.0,4540083.0
2015-04-01,5920,6100,5850,5950,33267,27013.0,4540083.0
2015-04-02,5870,5980,5710,5760,26422,26151.0,4540083.0
2015-04-03,5800,6220,5800,6040,91579,27422.0,4540083.0
2015-04-06,6200,6910,6120,6400,225079,29057.0,4540083.0
2015-04-07,6400,6520,6200,6340,42757,28784.0,4540083.0
2015-04-08,6300,6380,6080,6140,60203,27876.0,4540083.0
2015-04-09,6200,6240,6100,6170,18931,28012.0,4540083.0
2015-04-10,6160,6170,5800,5800,101315,26332.0,4540083.0
2015-04-13,5760,5900,5610,5840,38240,26514.0,4540083.0
2015-04-14,5940,5940,5700,5750,56499,26105.0,4540083.0
2015-04-15,5750,5870,5550,5870,29238,26650.0,4540083.0
2015-04-16,5870,6080,5710,5890,66279,26741.0,4540083.0
2015-04-17,5900,6050,5790,5920,38131,26877.0,4540083.0
2015-04-20,5920,6160,5880,5910,63546,26832.0,4540083.0
2015-04-21,6000,6150,5750,6150,71323,27922.0,4540083.0
2015-04-22,6010,6270,5600,5850,79602,26559.0,4540083.0
2015-04-23,5760,5840,5570,5650,51588,25651.0,4540083.0
2015-04-24,5780,5780,5580,5650,9323,25651.0,4540083.0
2015-04-27,5650,5880,5650,5750,10779,26105.0,4540083.0
2015-04-28,5880,5880,5620,5660,10099,25697.0,4540083.0
2015-04-29,5640,5800,5520,5580,15183,25334.0,4540083.0
2015-04-30,5700,5700,5150,5300,38486,24062.0,4540083.0
2015-05-04,5300,5340,5030,5120,41187,23245.0,4540083.0
2015-05-06,5050,5110,4920,4950,23086,22473.0,4540083.0
2015-05-07,4900,5150,4870,4945,14590,22451.0,4540083.0
2015-05-08,4945,5140,4850,5100,8762,23154.0,4540083.0
2015-05-11,5050,5100,4905,4985,8686,22632.0,4540083.0
2015-05-12,4980,5170,4850,4980,7140,22610.0,4540083.0
2015-05-13,4975,4975,4845,4895,10325,22224.0,4540083.0
2015-05-14,5080,5080,4775,4815,12484,21860.0,4540083.0
2015-05-15,4885,4885,4635,4700,18176,21338.0,4540083.0
2015-05-18,4600,4750,4505,4600,29672,20884.0,4540083.0
2015-05-19,4485,4575,4250,4360,32106,19795.0,4540083.0
2015-05-20,4350,4545,4225,4390,21765,19931.0,4540083.0
2015-05-21,4295,4400,4225,4310,21485,19568.0,4540083.0
2015-05-22,4225,4250,4115,4185,27759,19000.0,4540083.0
2015-05-26,4000,4190,3850,4040,73037,18342.0,4540083.0
2015-05-27,3960,4180,3830,3890,25545,17661.0,4540083.0
2015-05-28,3890,4000,3850,4000,20032,18160.0,4540083.0
2015-05-29,4000,4095,3915,3950,20993,17933.0,4540083.0
2015-06-01,3860,3985,3825,3970,10420,18024.0,4540083.0
2015-06-02,3930,4000,3650,4000,74423,18160.0,4540083.0
2015-06-03,4150,4150,3865,3920,34116,17797.0,4540083.0
2015-06-04,3855,4085,3825,3825,21679,17366.0,4540083.0
2015-06-05,3670,3880,3670,3780,23276,17162.0,4540083.0
2015-06-08,3795,4345,3760,4345,224879,19727.0,4540083.0
2015-06-09,4390,4450,4125,4280,147009,19432.0,4540083.0
2015-06-10,4290,4300,4150,4260,29977,19341.0,4540083.0
2015-06-11,4280,4280,4155,4155,29143,18864.0,4540083.0
2015-06-12,4110,4195,4100,4190,26727,19023.0,4540083.0
2015-06-15,4105,4110,3965,3970,30754,18024.0,4540083.0
2015-06-16,4090,4090,3805,4020,16186,18251.0,4540083.0
2015-06-17,4100,4160,3955,4160,8708,18887.0,4540083.0
2015-06-18,4160,4200,4050,4115,9972,18682.0,4540083.0
2015-06-19,4075,4125,4005,4100,9611,18614.0,4540083.0
2015-06-22,4135,4135,4005,4080,5632,18524.0,4540083.0
2015-06-23,4080,4165,3980,4075,22409,18501.0,4540083.0
2015-06-24,4075,4250,4070,4250,31021,19295.0,4540083.0
2015-06-25,4120,4375,4120,4375,34730,19863.0,4540083.0
2015-06-26,4375,4390,4300,4375,15453,19863.0,4540083.0
2015-06-29,4220,4400,4200,4200,20808,19068.0,4540083.0
2015-06-30,4105,4320,4100,4205,13761,19091.0,4540083.0
2015-07-01,4225,4380,4210,4330,28794,19659.0,4540083.0
2015-07-02,4300,4390,4265,4365,26885,19817.0,4540083.0
2015-07-03,4375,4495,4275,4380,22603,19886.0,4540083.0
2015-07-06,4395,4395,4270,4280,18907,19432.0,4540083.0
2015-07-07,4230,4370,4170,4275,43530,19409.0,4540083.0
2015-07-08,4300,4300,4145,4145,11121,18819.0,4540083.0
2015-07-09,4140,4250,3965,4175,13253,18955.0,4540083.0
2015-07-10,4090,4350,4090,4310,8100,19568.0,4540083.0
2015-07-13,4310,4310,4230,4260,5294,19341.0,4540083.0
2015-07-14,4330,4330,4150,4285,7785,19454.0,4540083.0
2015-07-15,4205,4485,4185,4360,8823,19795.0,4540083.0
2015-07-16,4475,5660,4440,5080,352690,23064.0,4540083.0
2015-07-17,4990,4990,4700,4755,41319,21588.0,4540083.0
2015-07-20,4765,4985,4755,4890,20530,22201.0,4540083.0
2015-07-21,5000,5050,4850,4880,13724,22156.0,4540083.0
2015-07-22,4885,4985,4860,4860,19223,22065.0,4540083.0
2015-07-23,4905,4940,4665,4790,23854,21747.0,4540083.0
2015-07-24,4840,4910,4650,4910,18504,22292.0,4540083.0
2015-07-27,4910,4910,4690,4840,23359,21974.0,4540083.0
2015-07-28,4725,4900,4490,4685,17077,21270.0,4540083.0
2015-07-29,4850,4850,4680,4770,4572,21656.0,4540083.0
2015-07-30,4900,4900,4650,4650,18322,21111.0,4540083.0
2015-07-31,4900,4900,4620,4690,3127,21293.0,4540083.0
2015-08-03,4660,4745,4625,4625,6388,20998.0,4540083.0
2015-08-04,4625,4795,4625,4795,10415,21770.0,4540083.0
2015-08-05,4900,4900,4610,4720,7538,21429.0,4540083.0
2015-08-06,4900,5100,4730,4970,22685,22564.0,4540083.0
2015-08-07,4940,5180,4900,4960,10928,22519.0,4540083.0
2015-08-10,5170,5170,4975,5040,9324,22882.0,4540083.0
2015-08-11,5000,5330,5000,5290,22586,24017.0,4540083.0
2015-08-12,5240,5440,5120,5270,15568,23926.0,4540083.0
2015-08-13,5470,5520,5230,5410,20812,24562.0,4540083.0
2015-08-17,5500,5500,5290,5390,50063,24471.0,4540083.0
2015-08-18,5400,5520,5020,5050,26839,22927.0,4540083.0
2015-08-19,5260,5260,4850,4945,10910,22451.0,4540083.0
2015-08-20,4810,5090,4800,4965,6582,22542.0,4540083.0
2015-08-21,4705,4950,4355,4880,26852,22156.0,4540083.0
2015-08-24,4880,5150,4510,4730,9392,21475.0,4540083.0
2015-08-25,5150,5150,4735,4735,1081,21497.0,4540083.0
2015-08-26,4745,5050,4710,4800,10423,21792.0,4540083.0
2015-08-27,4805,4905,4760,4900,4778,22246.0,4540083.0
2015-08-28,5060,5060,4810,4830,9435,21929.0,4540083.0
2015-08-31,4830,4990,4700,4700,13684,21338.0,4540083.0
2015-09-01,4655,4720,4395,4430,30117,20113.0,4540083.0
2015-09-02,4460,4600,4315,4370,11430,19840.0,4540083.0
2015-09-03,4520,4520,4330,4370,8094,19840.0,4540083.0
2015-09-04,4370,4400,4335,4340,2339,19704.0,4540083.0
2015-09-07,4340,4550,4260,4300,20033,19522.0,4540083.0
2015-09-08,4300,4425,4260,4350,25807,19749.0,4540083.0
2015-09-09,4360,4670,4360,4380,51662,19886.0,4540083.0
2015-09-10,4380,4670,4370,4630,7065,21021.0,4540083.0
2015-09-11,4700,4715,4525,4555,17224,20680.0,4540083.0
2015-09-14,4565,4675,4510,4675,31860,21225.0,4540083.0
2015-09-15,4600,4790,4580,4780,17488,21702.0,4540083.0
2015-09-16,4840,4930,4730,4800,23976,21792.0,4540083.0
2015-09-17,4895,4895,4735,4840,10465,21974.0,4540083.0
2015-09-18,4805,5000,4790,5000,19629,22700.0,4540083.0
2015-09-21,5050,5240,5000,5200,62711,23608.0,4540083.0
2015-09-22,5250,5360,4975,4985,45847,22632.0,4540083.0
2015-09-23,4900,5000,4875,4910,30215,22292.0,4540083.0
2015-09-24,5090,5090,4905,5020,8376,22791.0,4540083.0
2015-09-25,4950,5240,4950,5080,12074,23064.0,4540083.0
2015-09-30,5080,5200,5050,5150,25549,23381.0,4540083.0
2015-10-01,5090,5160,4990,5110,11179,23200.0,4540083.0
2015-10-02,5060,5110,4900,4990,6205,22655.0,4540083.0
2015-10-05,5090,5090,4845,4845,21439,21997.0,4540083.0
2015-10-06,4865,4975,4835,4910,7533,22292.0,4540083.0
2015-10-07,4910,5000,4800,4930,30284,22383.0,4540083.0
2015-10-08,5000,5270,4940,5150,48588,23381.0,4540083.0
2015-10-12,5200,5680,5170,5530,100933,25107.0,4540083.0
2015-10-13,5600,5600,5350,5400,27381,24516.0,4540083.0
2015-10-14,5360,5540,5150,5210,47797,23654.0,4540083.0
2015-10-15,5270,5360,5190,5320,20931,24153.0,4540083.0
2015-10-16,5300,5400,5220,5220,20970,23699.0,4540083.0
2015-10-19,5290,5360,5100,5300,8554,24062.0,4540083.0
2015-10-20,5270,5270,5100,5210,9389,23654.0,4540083.0
2015-10-21,5210,5210,5020,5040,21898,22882.0,4540083.0
2015-10-22,5030,5040,4970,4990,6278,22655.0,4540083.0
2015-10-23,5010,5050,4900,4900,17321,22246.0,4540083.0
2015-10-26,4900,4965,4805,4960,6955,22519.0,4540083.0
2015-10-27,4960,5140,4890,5040,5760,22882.0,4540083.0
2015-10-28,5040,5190,4925,5070,27273,23018.0,4540083.0
2015-10-29,4910,5140,4910,5080,24743,23064.0,4540083.0
2015-10-30,5080,5080,4950,4950,21470,22473.0,4540083.0
2015-11-02,4990,5050,4950,4990,8938,22655.0,4540083.0
2015-11-03,5090,5090,4980,5050,17324,22927.0,4540083.0
2015-11-04,5090,5090,4880,4995,31433,22678.0,4540083.0
2015-11-05,4890,5030,4890,4990,11810,22655.0,4540083.0
2015-11-06,4955,5040,4900,4950,18416,22473.0,4540083.0
2015-11-09,5090,5090,4610,4685,57391,21270.0,4540083.0
2015-11-10,4600,4800,4500,4665,22211,21179.0,4540083.0
2015-11-11,4665,4780,4565,4680,14810,21248.0,4540083.0
2015-11-12,4585,4660,4460,4500,25254,20430.0,4540083.0
2015-11-13,4500,4590,4360,4580,11500,20794.0,4540083.0
2015-11-16,4465,4465,4230,4405,60847,19999.0,4540083.0
2015-11-17,4675,4675,4225,4420,30177,20067.0,4540083.0
2015-11-18,4415,4415,4190,4250,41142,19295.0,4540083.0
2015-11-19,4245,4450,4240,4435,34716,20135.0,4540083.0
2015-11-20,4435,4570,4385,4510,11285,20476.0,4540083.0
2015-11-23,4510,4510,4440,4470,13523,20294.0,4540083.0
2015-11-24,4470,4570,4465,4565,4142,20725.0,4540083.0
2015-11-25,4540,4690,4500,4600,14765,20884.0,4540083.0
2015-11-26,4580,4675,4580,4645,9057,21089.0,4540083.0
2015-11-27,4645,4740,4580,4620,9151,20975.0,4540083.0
2015-11-30,4685,4685,4515,4565,8504,20725.0,4540083.0
2015-12-01,4585,4640,4510,4555,24189,20680.0,4540083.0
2015-12-02,4550,4635,4430,4570,29572,20748.0,4540083.0
2015-12-03,4570,4600,4480,4560,14115,20703.0,4540083.0
2015-12-04,4560,4845,4530,4640,14235,21066.0,4540083.0
2015-12-07,4675,4760,4620,4690,12998,21293.0,4540083.0
2015-12-08,4735,4735,4500,4705,2896,21361.0,4540083.0
2015-12-09,4725,4725,4585,4680,3305,21248.0,4540083.0
2015-12-10,4680,4880,4580,4795,76406,21770.0,4540083.0
2015-12-11,4830,4850,4600,4640,31093,21066.0,4540083.0
2015-12-14,4585,4645,4470,4475,10747,20317.0,4540083.0
2015-12-15,4495,4590,4430,4545,9273,20635.0,4540083.0
2015-12-16,4550,4610,4550,4570,3439,20748.0,4540083.0
2015-12-17,4480,4675,4480,4580,16426,20794.0,4540083.0
2015-12-18,4565,4750,4565,4690,21485,21293.0,4540083.0
2015-12-21,4695,4780,4640,4640,12296,21066.0,4540083.0
2015-12-22,4645,4700,4535,4580,10785,20794.0,4540083.0
2015-12-23,4880,4880,4620,4660,9723,21157.0,4540083.0
2015-12-24,4790,4805,4695,4700,20925,21338.0,4540083.0
2015-12-28,4700,4930,4650,4840,17554,21974.0,4540083.0
2015-12-29,4880,4900,4790,4790,6495,21747.0,4540083.0
2015-12-30,4925,4990,4820,4915,8747,22315.0,4540083.0
2016-01-04,4915,5040,4870,4965,7762,22542.0,4540083.0
2016-01-05,4860,5040,4845,5030,24847,22837.0,4540083.0
2016-01-06,5030,5060,4935,4950,8606,22473.0,4540083.0
2016-01-07,5180,5180,4835,4910,6804,22292.0,4540083.0
2016-01-08,4910,4975,4690,4800,8899,21792.0,4540083.0
2016-01-11,5040,5040,4830,4890,2000,22201.0,4540083.0
2016-01-12,4765,4890,4760,4885,8198,22178.0,4540083.0
2016-01-13,4980,4980,4800,4820,6001,21883.0,4540083.0
2016-01-14,4985,4995,4685,4825,4126,21906.0,4540083.0
2016-01-15,4790,4975,4730,4850,6827,22019.0,4540083.0
2016-01-18,4700,5190,4700,4980,37115,22610.0,4540083.0
2016-01-19,4980,5040,4820,4890,15479,22201.0,4540083.0
2016-01-20,4805,4820,4530,4760,13079,21611.0,4540083.0
2016-01-21,5000,5000,4645,4700,7865,21338.0,4540083.0
2016-01-22,4660,4800,4600,4725,8072,21452.0,4540083.0
2016-01-25,4660,4865,4660,4755,8564,21588.0,4540083.0
2016-01-26,4755,4795,4600,4750,7306,21565.0,4540083.0
2016-01-27,4800,4900,4730,4730,20780,21475.0,4540083.0
2016-01-28,4740,4740,4660,4740,1242,21520.0,4540083.0
2016-01-29,4665,4990,4665,4865,2834,22088.0,4540083.0
2016-02-01,4865,4930,4755,4890,9345,22201.0,4540083.0
2016-02-02,4890,4890,4760,4845,2470,21997.0,4540083.0
2016-02-03,4750,4835,4710,4790,3752,21747.0,4540083.0
2016-02-04,4720,4810,4720,4805,2505,21815.0,4540083.0
2016-02-05,4680,4850,4670,4820,6244,21883.0,4540083.0
2016-02-11,4625,4810,4600,4720,3282,21429.0,4540083.0
2016-02-12,4980,5530,4760,4790,60566,21747.0,4540083.0
2016-02-15,4905,5100,4800,5000,16667,22700.0,4540083.0
2016-02-16,5110,5870,5070,5600,290156,25424.0,4540083.0
2016-02-17,5600,5800,5290,5430,82456,24653.0,4540083.0
2016-02-18,5440,5700,5400,5500,44424,24970.0,4540083.0
2016-02-19,5410,5500,5320,5450,20501,24743.0,4540083.0
2016-02-22,5740,5750,5490,5700,45093,25878.0,4540083.0
2016-02-23,5700,5770,5570,5630,17267,25561.0,4540083.0
2016-02-24,5590,5700,5470,5640,21665,25606.0,4540083.0
2016-02-25,5700,5870,5560,5870,33425,26650.0,4540083.0
2016-02-26,5810,5930,5760,5900,26206,26786.0,4540083.0
2016-02-29,5950,6100,5840,6050,47360,27468.0,4540083.0
2016-03-02,6140,6350,5900,5900,76413,26786.0,4540083.0
2016-03-03,5910,5980,5680,5890,36426,26741.0,4540083.0
2016-03-04,5890,6240,5840,6000,56017,27240.0,4540083.0
2016-03-07,6030,6470,6010,6390,73807,29011.0,4540083.0
2016-03-08,6490,6840,6380,6830,148361,31009.0,4540083.0
2016-03-09,6940,8500,6940,7690,366998,34913.0,4540083.0
2016-03-10,7700,8280,7450,8100,194058,36775.0,4540083.0
2016-03-11,8100,8850,7970,8840,149874,40134.0,4540083.0
2016-03-14,9180,9480,8700,9020,114648,40952.0,4540083.0
2016-03-15,9020,9340,8700,9290,86241,42177.0,4540083.0
2016-03-16,9650,9900,8040,8230,223617,37365.0,4540083.0
2016-03-17,8200,8500,7450,7490,312669,34005.0,4540083.0
2016-03-18,7610,9450,7500,8910,672786,40452.0,4540083.0
2016-03-21,8790,9590,8790,9370,130347,42541.0,4540083.0
2016-03-22,9500,9550,9180,9200,116438,41769.0,4540083.0
2016-03-23,9210,9660,9180,9660,97957,43857.0,4540083.0
2016-03-24,10000,10250,9020,9850,276399,44720.0,4540083.0
2016-03-25,9600,9790,9100,9400,146095,42677.0,4540083.0
2016-03-28,9990,10100,9060,9300,247509,42223.0,4540083.0
2016-03-29,8960,9070,8540,8690,189484,39453.0,4540083.0
2016-03-30,8880,8900,8410,8870,145486,40271.0,4540083.0
2016-03-31,8670,8800,7820,8210,260869,37274.0,4540083.0
2016-04-01,8440,9270,8410,8700,324021,39499.0,4540083.0
2016-04-04,8610,8610,7830,7860,204174,35685.0,4540083.0
2016-04-05,7860,8150,7550,7590,157311,34459.0,4540083.0
2016-04-06,7790,7870,7310,7510,84286,34096.0,4540083.0
2016-04-07,7500,7600,7060,7250,149959,32916.0,4540083.0
2016-04-08,7280,7300,6860,7050,112801,32008.0,4540083.0
2016-04-11,6950,7360,6910,7140,91951,32416.0,4540083.0
2016-04-12,7150,7360,7090,7300,103676,33143.0,4540083.0
2016-04-14,5260,5580,5120,5250,779643,23835.0,4540083.0
2016-04-15,5380,5390,5150,5210,101482,23654.0,4540083.0
2016-04-18,5310,5320,5160,5320,83241,24153.0,4540083.0
2016-04-19,5350,5500,5270,5460,98386,24789.0,4540083.0
2016-04-20,5510,5540,5410,5470,62681,24834.0,4540083.0
2016-04-21,5470,5500,5340,5400,81425,24516.0,4540083.0
2016-04-22,5490,5490,5300,5390,47579,24471.0,4540083.0
2016-04-25,5400,5400,5230,5270,49587,23926.0,4540083.0
2016-04-26,5210,5250,5110,5120,47732,23245.0,4540083.0
2016-04-27,5150,5390,5150,5330,31944,24199.0,4540083.0
2016-04-28,5380,5440,5290,5360,29854,24335.0,4540083.0
2016-04-29,5280,5360,5220,5360,25991,24335.0,4540083.0
2016-05-02,5360,5410,5250,5260,29450,23881.0,4540083.0
2016-05-03,5260,5370,5220,5240,22327,23790.0,4540083.0
2016-05-04,5360,5360,5230,5290,27714,24017.0,4540083.0
2016-05-09,5290,5420,5250,5330,40746,24199.0,4540083.0
2016-05-10,5430,5430,5280,5330,31267,24199.0,4540083.0
2016-05-11,5330,5470,5300,5430,36415,24653.0,4540083.0
2016-05-12,5440,5490,5370,5450,34178,24743.0,4540083.0
2016-05-13,5480,5740,5400,5640,76664,25606.0,4540083.0
2016-05-16,5530,5570,5370,5410,57051,24562.0,4540083.0
2016-05-17,5360,5520,5340,5460,37054,24789.0,4540083.0
2016-05-18,5390,5460,5270,5370,36878,24380.0,4540083.0
2016-05-19,5360,5360,5270,5280,25070,23972.0,4540083.0
2016-05-20,5280,5450,5200,5360,22331,24335.0,4540083.0
2016-05-23,5440,5550,5350,5520,47668,25061.0,4540083.0
2016-05-24,5640,6160,5550,6020,214696,27331.0,4540083.0
2016-05-25,6110,6120,5860,5860,72840,26605.0,4540083.0
2016-05-26,5800,5800,5640,5790,29904,26287.0,4540083.0
2016-05-27,5800,5800,5540,5710,42404,25924.0,4540083.0
2016-05-30,5880,5880,5650,5760,20976,26151.0,4540083.0
2016-05-31,5820,5900,5700,5860,25711,26605.0,4540083.0
2016-06-01,5940,6000,5750,6000,31179,27240.0,4540083.0
2016-06-02,6040,6040,5850,5980,30621,27150.0,4540083.0
2016-06-03,6130,6130,5850,5880,13076,26696.0,4540083.0
2016-06-07,5880,5950,5680,5850,13126,26559.0,4540083.0
2016-06-08,5900,5900,5720,5750,9985,26105.0,4540083.0
2016-06-09,5710,5870,5700,5790,13728,26287.0,4540083.0
2016-06-10,5950,5950,5690,5710,9426,25924.0,4540083.0
2016-06-13,5710,5710,5520,5600,7743,25424.0,4540083.0
2016-06-14,5590,5690,5360,5690,13249,25833.0,4540083.0
2016-06-15,5700,5860,5630,5860,31408,26605.0,4540083.0
2016-06-16,5910,5910,5710,5790,12216,26287.0,4540083.0
2016-06-17,5790,5790,5660,5680,13667,25788.0,4540083.0
2016-06-20,5680,5760,5550,5630,12892,25561.0,4540083.0
2016-06-21,5640,5760,5540,5710,15798,25924.0,4540083.0
2016-06-22,5720,5750,5620,5690,13702,25833.0,4540083.0
2016-06-23,5760,5760,5600,5680,16780,25788.0,4540083.0
2016-06-24,5800,5800,5290,5590,58622,25379.0,4540083.0
2016-06-27,5460,5970,5400,5890,41285,26741.0,4540083.0
2016-06-28,5880,5900,5520,5900,51762,26786.0,4540083.0
2016-06-29,5820,6160,5820,6080,69948,27604.0,4540083.0
2016-06-30,6200,6200,5950,5970,26383,27104.0,4540083.0
2016-07-01,5950,6110,5900,5960,15187,27059.0,4540083.0
2016-07-04,6030,6260,6000,6190,54215,28103.0,4540083.0
2016-07-05,6190,6800,6040,6720,113287,30509.0,4540083.0
2016-07-06,6700,7180,6580,6990,82673,31735.0,4540083.0
2016-07-07,6980,7070,6700,6770,43718,30736.0,4540083.0
2016-07-08,6770,6970,6730,6820,22824,30963.0,4540083.0
2016-07-11,6850,6990,6280,6300,79458,28603.0,4540083.0
2016-07-12,6310,6430,6290,6380,24439,28966.0,4540083.0
2016-07-13,6440,6570,6300,6360,13888,28875.0,4540083.0
2016-07-14,6430,6430,6330,6430,15010,29193.0,4540083.0
2016-07-15,6380,6610,6240,6330,22705,28739.0,4540083.0
2016-07-18,6470,6470,6280,6330,33114,28739.0,4540083.0
2016-07-19,6360,6480,6280,6460,13029,29329.0,4540083.0
2016-07-20,6460,6500,6330,6360,13504,28875.0,4540083.0
2016-07-21,6570,6570,6250,6350,19800,28830.0,4540083.0
2016-07-22,6350,6430,6230,6230,14625,28285.0,4540083.0
2016-07-25,6510,6510,6270,6430,42149,29193.0,4540083.0
2016-07-26,6450,6550,6380,6490,29916,29465.0,4540083.0
2016-07-27,6560,6560,6360,6450,7302,29284.0,4540083.0
2016-07-28,6450,6450,6310,6370,15963,28920.0,4540083.0
2016-07-29,6280,6650,6280,6330,12551,28739.0,4540083.0
2016-08-01,6530,6530,6250,6460,27171,29329.0,4540083.0
2016-08-02,6460,6600,6280,6330,20501,28739.0,4540083.0
2016-08-03,6460,6490,6200,6370,41186,28920.0,4540083.0
2016-08-04,6500,6500,6260,6430,13594,29193.0,4540083.0
2016-08-05,6400,6500,6400,6430,14095,29193.0,4540083.0
2016-08-08,6490,6490,6200,6380,15977,28966.0,4540083.0
2016-08-09,6450,6450,6260,6400,12870,29057.0,4540083.0
2016-08-10,6250,6430,6220,6220,46003,28239.0,4540083.0
2016-08-11,6300,6360,6090,6100,42770,27695.0,4540083.0
2016-08-12,6260,6450,6070,6160,39814,27967.0,4540083.0
2016-08-16,6180,6330,6000,6160,39003,27967.0,4540083.0
2016-08-17,6160,6300,6060,6250,23850,28376.0,4540083.0
2016-08-18,6250,6390,6250,6330,36544,28739.0,4540083.0
2016-08-19,6340,6370,6200,6330,20995,28739.0,4540083.0
2016-08-22,6230,6400,6230,6280,33066,28512.0,4540083.0
2016-08-23,6280,6350,6220,6340,15880,28784.0,4540083.0
2016-08-24,6340,6340,6230,6260,9156,28421.0,4540083.0
2016-08-25,6260,6320,6240,6260,4374,28421.0,4540083.0
2016-08-26,6260,6310,6200,6240,7272,28330.0,4540083.0
2016-08-29,6270,6270,6050,6250,31067,28376.0,4540083.0
2016-08-30,6330,6390,6150,6300,15209,28603.0,4540083.0
2016-08-31,6290,6310,6200,6300,7321,28603.0,4540083.0
2016-09-01,6300,6380,6210,6320,18970,28693.0,4540083.0
2016-09-02,6400,6400,6240,6310,7105,28648.0,4540083.0
2016-09-05,6350,6400,6260,6390,27983,29011.0,4540083.0
2016-09-06,6500,6920,6450,6920,104348,31417.0,4540083.0
2016-09-07,7010,7090,6790,6900,30864,31327.0,4540083.0
2016-09-08,6900,7000,6600,6860,48838,31145.0,4540083.0
2016-09-09,6960,6960,6570,6800,35744,30873.0,4540083.0
2016-09-12,6800,6850,6640,6750,32315,30646.0,4540083.0
2016-09-13,6750,6910,6650,6790,28719,30827.0,4540083.0
2016-09-19,6990,7310,6800,7060,59310,32053.0,4540083.0
2016-09-20,7120,7310,7070,7280,35114,33052.0,4540083.0
2016-09-21,7380,7380,7060,7120,47599,32325.0,4540083.0
2016-09-22,7120,7270,7020,7100,44863,32235.0,4540083.0
2016-09-23,7100,7220,7040,7120,20546,32325.0,4540083.0
2016-09-26,7200,7200,6840,6840,24139,31054.0,4540083.0
2016-09-27,6810,7040,6670,6920,15410,31417.0,4540083.0
2016-09-28,6870,6920,6690,6830,16262,31009.0,4540083.0
2016-09-29,6750,6980,6750,6830,22824,31009.0,4540083.0
2016-09-30,6890,6890,6730,6790,8362,30827.0,4540083.0
2016-10-04,6980,7100,6790,6840,25587,31054.0,4540083.0
2016-10-05,6880,7040,6830,6950,10418,31554.0,4540083.0
2016-10-06,7300,7320,7020,7080,67650,32144.0,4540083.0
2016-10-07,7230,7230,6830,7010,41626,31826.0,4540083.0
2016-10-10,6980,7080,6760,6920,15042,31417.0,4540083.0
2016-10-11,6900,6980,6630,6670,36480,30282.0,4540083.0
2016-10-12,6760,6760,6490,6650,10415,30192.0,4540083.0
2016-10-13,6690,6690,6490,6500,18372,29511.0,4540083.0
2016-10-14,6560,6740,6510,6590,17534,29919.0,4540083.0
2016-10-17,6590,6600,6350,6570,14554,29828.0,4540083.0
2016-10-18,6670,6690,6400,6500,11495,29511.0,4540083.0
2016-10-19,6550,6550,6390,6440,6981,29238.0,4540083.0
2016-10-20,6400,6440,6270,6310,9582,28648.0,4540083.0
2016-10-21,6310,6600,6260,6540,8297,29692.0,4540083.0
2016-10-24,6580,6580,6350,6520,10345,29601.0,4540083.0
2016-10-25,6520,6520,6180,6420,24237,29147.0,4540083.0
2016-10-26,6410,6800,6190,6380,63358,28966.0,4540083.0
2016-10-27,6380,6630,6150,6600,21521,29965.0,4540083.0
2016-10-28,6600,6690,6420,6600,14972,29965.0,4540083.0
2016-10-31,6600,6600,6280,6460,14242,29329.0,4540083.0
2016-11-01,6460,6570,6290,6430,8701,29193.0,4540083.0
2016-11-02,6500,6580,6170,6430,8423,29193.0,4540083.0
2016-11-03,6430,6460,6200,6400,25227,29057.0,4540083.0
2016-11-04,6340,6340,6130,6250,6940,28376.0,4540083.0
2016-11-07,6250,6300,6190,6250,3791,28376.0,4540083.0
2016-11-08,6250,6350,6160,6340,7664,28784.0,4540083.0
2016-11-09,6460,6460,5690,6210,18548,28194.0,4540083.0
2016-11-10,6210,6410,5980,6180,32036,28058.0,4540083.0
2016-11-11,6290,6290,5900,6050,23671,27468.0,4540083.0
2016-11-14,6100,7480,6050,7140,580205,32416.0,4540083.0
2016-11-15,7000,7320,6840,7000,181059,31781.0,4540083.0
2016-11-16,7000,7090,6570,6620,132903,30055.0,4540083.0
2016-11-17,6490,6530,6250,6480,98210,29420.0,4540083.0
2016-11-18,6470,6480,6150,6160,77792,27967.0,4540083.0
2016-11-21,6230,6290,6120,6180,32931,28058.0,4540083.0
2016-11-22,6210,6300,6120,6150,22725,27922.0,4540083.0
2016-11-23,6180,6340,6000,6120,44740,27785.0,4540083.0
2016-11-24,6020,6120,5830,5930,33417,26923.0,4540083.0
