에치에프알(230240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-05,10550,10650,10520,10525,19683,16080.0,8000000.0
2017-09-06,10550,10575,10470,10470,21938,16000.0,8000000.0
2017-09-07,10495,10575,10495,10575,16035,16160.0,8000000.0
2017-09-08,10520,10625,10520,10630,7426,16240.0,8000000.0
2017-09-11,10520,10650,10520,10550,10715,16120.0,8000000.0
2017-09-12,10650,10650,10520,10630,15198,16240.0,8000000.0
2017-09-13,10550,10600,10520,10525,9746,16080.0,8000000.0
2017-09-14,10650,10650,10495,10500,5600,16040.0,8000000.0
2017-09-15,10520,10625,10520,10550,6220,16120.0,8000000.0
2017-09-18,10550,10625,10550,10575,13650,16160.0,8000000.0
2017-09-19,10600,10600,10575,10575,10607,16160.0,8000000.0
2017-09-20,10520,10600,10495,10575,19824,16160.0,8000000.0
2017-09-21,10575,10575,10550,10550,10932,16120.0,8000000.0
2017-09-22,10550,10550,10550,10550,6599,16120.0,8000000.0
2017-09-25,10575,10625,10550,10575,24151,16160.0,8000000.0
2017-09-26,10575,10600,10550,10550,13350,16120.0,8000000.0
2017-09-27,10550,10575,10550,10550,5084,16120.0,8000000.0
2017-09-28,10550,10575,10520,10525,18018,16080.0,8000000.0
2017-09-29,10550,10575,10520,10575,8665,16160.0,8000000.0
2017-10-10,10520,10575,10520,10575,336,16160.0,8000000.0
2017-10-11,10520,10575,10520,10575,1651,16160.0,8000000.0
2017-10-12,10575,10575,10550,10550,12559,16120.0,8000000.0
2017-10-13,10550,10600,10520,10525,2734,16080.0,8000000.0
2017-10-16,10520,10575,10520,10550,5980,16120.0,8000000.0
2017-10-17,10550,10600,10550,10605,15200,16200.0,8000000.0
2017-10-18,10575,10600,10550,10605,11053,16200.0,8000000.0
2017-10-19,10575,10600,10550,10575,64467,16160.0,8000000.0
2017-10-20,10575,10600,10575,10575,2527,16160.0,8000000.0
2017-10-23,10575,10575,10575,10575,19897,16160.0,8000000.0
2017-10-24,10550,10600,10550,10575,17143,16160.0,8000000.0
2017-10-25,10600,10625,10550,10550,12380,16120.0,8000000.0
2017-10-26,10575,10600,10575,10575,4802,16160.0,8000000.0
2017-10-27,10575,10600,10520,10605,12127,16200.0,8000000.0
2017-10-30,10550,10600,10550,10605,5505,16200.0,8000000.0
2017-10-31,10600,10600,10600,10605,1,16200.0,8000000.0
2017-11-01,10600,10600,10550,10550,119,16120.0,8000000.0
2017-11-02,10550,10575,10520,10575,5724,16160.0,8000000.0
2017-11-03,10520,10600,10520,10605,2502,16200.0,8000000.0
2017-11-06,10550,10550,10520,10525,18366,16080.0,8000000.0
2017-11-07,10495,10520,10495,10500,11177,16040.0,8000000.0
2017-11-08,10495,10550,10495,10550,1902,16120.0,8000000.0
2017-11-09,10495,10550,10495,10550,2480,16120.0,8000000.0
2017-11-10,10495,10575,10495,10575,7501,16160.0,8000000.0
2017-11-13,10495,10520,10470,10470,47518,16000.0,8000000.0
2017-11-14,10495,10495,10445,10445,57300,15960.0,8000000.0
2017-11-15,10445,10445,10415,10420,30272,15920.0,8000000.0
2017-11-16,10470,10470,10415,10445,4472,15960.0,8000000.0
2017-11-17,10415,10445,10415,10445,7452,15960.0,8000000.0
2017-11-20,10415,10445,10415,10420,10171,15920.0,8000000.0
2017-11-21,10390,10390,10205,10395,98788,15880.0,8000000.0
2017-11-22,10390,10415,10310,10420,5269,15920.0,8000000.0
2017-11-23,10390,10390,10310,10340,1832,15800.0,8000000.0
2017-11-24,10340,10390,10340,10340,50508,15800.0,8000000.0
2017-11-27,10340,10340,10340,10340,1235,15800.0,8000000.0
2017-11-28,10365,10390,10340,10365,4074,15840.0,8000000.0
2017-11-29,10390,10390,10365,10365,15754,15840.0,8000000.0
2017-11-30,10415,10415,10340,10365,31239,15840.0,8000000.0
2017-12-01,10390,10415,10390,10420,10609,15920.0,8000000.0
2017-12-04,10415,10445,10365,10395,120804,15880.0,8000000.0
2017-12-05,10365,10445,10310,10420,13555,15920.0,8000000.0
2017-12-06,10365,10365,10340,10365,7325,15840.0,8000000.0
2017-12-07,10365,10365,10310,10365,71927,15840.0,8000000.0
2017-12-08,10365,10365,10310,10365,28576,15840.0,8000000.0
2017-12-11,10365,10390,10310,10395,21011,15880.0,8000000.0
2017-12-12,10365,10445,10365,10445,27803,15960.0,8000000.0
2017-12-13,10445,10445,10415,10445,7900,15960.0,8000000.0
2017-12-14,10415,10415,10390,10420,26811,15920.0,8000000.0
2017-12-15,10415,10415,10390,10395,9350,15880.0,8000000.0
2017-12-18,10390,10445,10390,10420,4002,15920.0,8000000.0
2017-12-19,10415,10445,10310,10420,7440,15920.0,8000000.0
2017-12-20,10415,10445,10415,10420,9926,15920.0,8000000.0
2017-12-21,10415,10415,10310,10420,3504,15920.0,8000000.0
2017-12-22,10415,10445,10310,10340,16308,15800.0,8000000.0
2017-12-26,10445,10445,10340,10340,21341,15800.0,8000000.0
2017-12-27,10415,10415,10340,10395,1102,15880.0,8000000.0
2017-12-28,10390,10445,10340,10445,8165,15960.0,8000000.0
2018-01-02,10340,10365,10340,10340,5808,15800.0,8000000.0
2018-01-03,10340,10390,10340,10395,46551,15880.0,8000000.0
2018-01-04,10390,10390,10365,10395,5939,15880.0,8000000.0
2018-01-05,10365,10390,10365,10365,10292,15840.0,8000000.0
2018-01-08,10365,10445,10365,10445,16906,15960.0,8000000.0
2018-01-09,10365,10390,10365,10395,5017,15880.0,8000000.0
2018-01-10,10365,10470,10365,10395,10611,15880.0,8000000.0
2018-01-11,10390,10470,10390,10470,2542,16000.0,8000000.0
2018-01-12,10415,10445,10415,10445,16651,15960.0,8000000.0
2018-01-15,10415,10470,10415,10470,8697,16000.0,8000000.0
2018-01-16,10445,10495,10445,10500,14155,16040.0,8000000.0
2018-01-17,10445,10445,10445,10445,24550,15960.0,8000000.0
2018-01-18,10415,10470,10390,10470,28807,16000.0,8000000.0
2018-01-19,10390,10495,10390,10500,10856,16040.0,8000000.0
2018-01-22,10390,10470,10365,10470,31020,16000.0,8000000.0
2018-01-23,10390,10445,10390,10420,1569,15920.0,8000000.0
2018-01-24,10495,10495,10445,10470,17733,16000.0,8000000.0
2018-01-25,10445,10470,10445,10470,8541,16000.0,8000000.0
2018-01-26,10445,10470,10445,10470,14704,16000.0,8000000.0
2018-01-29,10445,10495,10445,10470,5438,16000.0,8000000.0
2018-01-30,10445,10495,10445,10500,7561,16040.0,8000000.0
2018-01-31,10470,10495,10445,10500,513,16040.0,8000000.0
2018-02-01,10470,10495,10445,10500,5001,16040.0,8000000.0
2018-02-02,10470,10495,10470,10500,2615,16040.0,8000000.0
2018-02-05,10470,10470,10415,10470,15005,16000.0,8000000.0
2018-02-06,10470,10470,10445,10445,5452,15960.0,8000000.0
2018-02-07,10470,10495,10470,10500,11163,16040.0,8000000.0
2018-02-08,10445,10520,10445,10525,13,16080.0,8000000.0
2018-02-09,10495,10550,10445,10525,70870,16080.0,8000000.0
2018-02-12,10495,10550,10470,10550,27376,16120.0,8000000.0
2018-02-13,10550,10550,10495,10500,21029,16040.0,8000000.0
2018-02-14,10520,10550,10520,10525,2466,16080.0,8000000.0
2018-02-19,10520,10520,10470,10470,55032,16000.0,8000000.0
2018-02-20,10495,10520,10495,10500,2211,16040.0,8000000.0
2018-02-21,10495,10495,10495,10500,476,16040.0,8000000.0
2018-02-22,10520,10520,10495,10500,4251,16040.0,8000000.0
2018-02-23,10495,10520,10495,10525,352,16080.0,8000000.0
2018-02-26,10495,10550,10495,10550,9622,16120.0,8000000.0
2018-02-27,10520,10550,10520,10550,10100,16120.0,8000000.0
2018-02-28,10550,10550,10520,10550,3691,16120.0,8000000.0
2018-03-02,10520,10550,10520,10550,13757,16120.0,8000000.0
2018-03-05,10550,10575,10520,10525,11853,16080.0,8000000.0
2018-03-06,10520,10550,10520,10550,6122,16120.0,8000000.0
2018-03-07,10520,10550,10520,10550,7408,16120.0,8000000.0
2018-03-08,10575,10575,10550,10550,4036,16120.0,8000000.0
2018-03-09,10550,10575,10550,10575,21689,16160.0,8000000.0
2018-03-12,10550,10575,10550,10550,13032,16120.0,8000000.0
2018-03-13,10520,10600,10520,10605,11312,16200.0,8000000.0
2018-03-14,10575,10575,10520,10525,23598,16080.0,8000000.0
2018-03-15,10550,10575,10550,10550,11567,16120.0,8000000.0
2018-03-16,10575,10600,10550,10605,11416,16200.0,8000000.0
2018-03-19,10575,10575,10550,10575,18261,16160.0,8000000.0
2018-03-20,10575,10575,10550,10550,17175,16120.0,8000000.0
2018-03-21,10550,10575,10550,10575,5640,16160.0,8000000.0
2018-03-22,10550,10600,10550,10605,4532,16200.0,8000000.0
2018-03-23,10600,10600,10550,10550,3735,16120.0,8000000.0
2018-03-26,10575,10730,10550,10605,44102,16200.0,8000000.0
2018-03-27,10600,10625,10600,10630,15497,16240.0,8000000.0
2018-03-28,10625,10625,10600,10605,5334,16200.0,8000000.0
2018-03-29,10575,10600,10575,10575,16120,16160.0,8000000.0
2018-03-30,10575,10625,10550,10630,29640,16240.0,8000000.0
2018-04-02,10575,10575,10550,10575,15096,16160.0,8000000.0
2018-04-03,10550,10550,10550,10550,5762,16120.0,8000000.0
2018-04-04,10550,10550,10550,10550,17971,16120.0,8000000.0
2018-04-05,10550,10575,10550,10550,6559,16120.0,8000000.0
2018-04-06,10550,10600,10550,10605,11567,16200.0,8000000.0
2018-04-09,10575,10600,10550,10575,19945,16160.0,8000000.0
2018-04-10,10575,10575,10550,10575,18951,16160.0,8000000.0
2018-04-11,10625,10625,10550,10550,45103,16120.0,8000000.0
2018-04-12,10575,10600,10550,10550,30218,16120.0,8000000.0
2018-04-13,10575,10600,10550,10605,16820,16200.0,8000000.0
2018-04-16,10550,10575,10550,10575,20304,16160.0,8000000.0
2018-04-17,10575,10600,10550,10605,29119,16200.0,8000000.0
2018-04-18,10575,10600,10575,10605,6438,16200.0,8000000.0
2018-04-19,10550,10600,10550,10575,11208,16160.0,8000000.0
2018-04-20,10575,10575,10550,10575,9187,16160.0,8000000.0
2018-04-23,10550,10575,10550,10575,10176,16160.0,8000000.0
2018-04-24,10575,10600,10550,10605,21579,16200.0,8000000.0
2018-04-25,10600,10600,10550,10605,34263,16200.0,8000000.0
2018-04-26,10550,10575,10550,10575,69982,16160.0,8000000.0
2018-04-27,10575,10600,10550,10605,22249,16200.0,8000000.0
2018-04-30,10550,10600,10550,10605,6728,16200.0,8000000.0
2018-05-02,10575,10600,10550,10605,16491,16200.0,8000000.0
2018-05-03,10550,10625,10550,10630,15617,16240.0,8000000.0
2018-05-04,10600,10600,10575,10605,13341,16200.0,8000000.0
2018-05-08,10600,10625,10600,10630,2009,16240.0,8000000.0
2018-05-09,10625,10625,10575,10630,13046,16240.0,8000000.0
2018-05-10,10625,10650,10625,10630,7614,16240.0,8000000.0
2018-05-11,10600,10625,10600,10630,7333,16240.0,8000000.0
2018-05-14,10650,10650,10625,10655,7657,16280.0,8000000.0
2018-05-15,10625,10650,10600,10655,26834,16280.0,8000000.0
2018-05-16,10600,10680,10600,10680,58871,16320.0,8000000.0
2018-05-17,10625,10940,10625,10840,87939,16560.0,8000000.0
2018-05-18,10860,10940,10730,10785,46547,16480.0,8000000.0
2018-05-21,10810,11360,10810,10970,145495,16760.0,8000000.0
2018-05-23,10995,11200,10965,11100,155456,16960.0,8000000.0
2018-05-24,11045,11045,10810,10970,59279,16760.0,8000000.0
2018-05-25,10965,10995,10835,10995,43127,16800.0,8000000.0
2018-05-28,10995,11125,10965,11100,68161,16960.0,8000000.0
2018-05-29,11100,11150,10940,11100,116440,16960.0,8000000.0
2018-05-30,0,0,0,11100,0,16960.0,8000000.0
2018-05-31,0,0,0,11100,0,,
2018-06-01,0,0,0,11100,0,,
2018-06-04,0,0,0,11100,0,,
2018-06-05,0,0,0,11100,0,,
2018-06-07,0,0,0,11100,0,,
2018-06-08,0,0,0,11100,0,,
2018-06-11,0,0,0,11100,0,,
2018-06-12,0,0,0,11100,0,,
2018-06-14,0,0,0,11100,0,,
2018-06-15,0,0,0,11100,0,,
2018-06-18,0,0,0,11100,0,,
2018-06-19,0,0,0,11100,0,,
2018-06-20,0,0,0,11100,0,,
2018-06-21,0,0,0,11100,0,,
2018-06-22,0,0,0,11100,0,,
2018-06-25,0,0,0,11100,0,,
2018-06-26,0,0,0,11100,0,,
2018-06-27,0,0,0,11100,0,,
2018-06-28,0,0,0,11100,0,,
2018-06-29,0,0,0,11100,0,,
2018-07-02,0,0,0,11100,0,,
2018-07-03,0,0,0,11100,0,,
2018-07-04,0,0,0,11100,0,,
2018-07-05,0,0,0,11100,0,,
2018-07-06,0,0,0,11100,0,,
2018-07-09,0,0,0,11100,0,,
2018-07-10,0,0,0,11100,0,,
2018-07-11,0,0,0,11100,0,,
2018-07-12,0,0,0,11100,0,,
2018-07-13,0,0,0,11100,0,,
2018-07-16,0,0,0,11100,0,,
2018-07-17,0,0,0,11100,0,,
2018-07-18,0,0,0,11100,0,,
2018-07-19,0,0,0,11100,0,,
2018-07-20,0,0,0,11100,0,,
2018-07-23,0,0,0,11100,0,,
2018-07-24,0,0,0,11100,0,,
2018-07-25,0,0,0,11100,0,,
2018-07-26,0,0,0,11100,0,,
2018-07-27,11100,11475,10275,10425,816670,16680.0,8000000.0
2018-07-30,10475,11100,10400,10500,488967,16800.0,8000000.0
2018-07-31,10625,10950,10475,10900,167930,17440.0,8000000.0
2018-08-01,10900,10900,10725,10875,157147,17400.0,8000000.0
2018-08-02,10900,11400,10800,11400,661023,18240.0,8000000.0
2018-08-03,11375,13000,11350,12575,2693783,20120.0,8000000.0
2018-08-06,12175,12825,11975,12300,415303,19680.0,8000000.0
2018-08-07,12050,12800,11900,12575,466906,20120.0,8000000.0
2018-08-08,12600,12625,12175,12475,161605,19960.0,8000000.0
2018-08-09,12525,13450,12325,12900,445643,20640.0,8000000.0
2018-08-10,12900,12900,12450,12775,278941,20440.0,8000000.0
2018-08-13,12825,12950,12125,12475,263730,19960.0,8000000.0
2018-08-14,12475,12700,12275,12450,150587,19920.0,8000000.0
2018-08-16,12450,12450,12050,12425,186840,19880.0,8000000.0
2018-08-17,12450,12500,12225,12475,104619,19960.0,8000000.0
2018-08-20,12375,12700,12325,12500,166183,20000.0,8000000.0
2018-08-21,12550,12975,12475,12875,308857,20600.0,8000000.0
2018-08-22,12875,13225,12750,12950,130632,20720.0,8000000.0
2018-08-23,12825,13100,12775,12875,141556,20600.0,8000000.0
2018-08-24,12750,12925,12475,12700,117447,20320.0,8000000.0
2018-08-27,12700,12950,12450,12825,94650,20520.0,8000000.0
2018-08-28,12750,12925,12575,12750,113938,20400.0,8000000.0
2018-08-29,12875,13150,12600,13050,163292,20880.0,8000000.0
2018-08-30,12975,14225,12900,13675,551542,21880.0,8000000.0
2018-08-31,13500,14350,13400,13450,434698,21520.0,8000000.0
2018-09-03,13474,13850,13025,13350,146594,21360.0,8000000.0
2018-09-04,13600,14625,13500,14000,778457,22400.0,8000000.0
2018-09-05,14050,15000,14000,14575,643365,23320.0,8000000.0
2018-09-06,14450,14825,14275,14675,216253,23480.0,8000000.0
2018-09-07,14725,14725,13850,14000,268101,22400.0,8000000.0
2018-09-10,13775,14600,13749,14175,165810,22680.0,8000000.0
2018-09-11,14174,14750,14000,14550,138167,23280.0,8000000.0
2018-09-12,14550,14550,14150,14200,66746,22720.0,8000000.0
2018-09-13,14425,14425,13574,13950,150296,22320.0,8000000.0
2018-09-14,13950,14200,13600,14200,185645,22720.0,8000000.0
2018-09-17,14200,14425,13925,14075,110333,22520.0,8000000.0
2018-09-18,14000,14650,13924,14450,187800,23120.0,8000000.0
2018-09-19,14500,14925,14200,14200,86630,22720.0,8000000.0
2018-09-20,14249,14649,13925,14125,107397,22600.0,8000000.0
2018-09-21,14125,14475,13975,14475,116217,23160.0,8000000.0
2018-09-27,14249,14649,14175,14325,59890,22920.0,8000000.0
2018-09-28,14349,14349,13625,13875,217372,22200.0,8000000.0
2018-10-01,13975,13975,12700,13000,221280,20800.0,8000000.0
2018-10-02,13000,13500,12750,12925,144329,20680.0,8000000.0
2018-10-04,13200,13200,12450,13200,119877,21120.0,8000000.0
2018-10-05,13375,13375,12825,13375,75569,21400.0,8000000.0
2018-10-08,13275,13375,12850,13050,22429,20880.0,8000000.0
2018-10-10,12750,13150,11800,12225,188062,19560.0,8000000.0
2018-10-11,11500,12100,11125,11125,177637,17800.0,8000000.0
2018-10-12,11600,11600,11050,11450,105214,18320.0,8000000.0
2018-10-15,11600,11875,11550,11700,62003,18720.0,8000000.0
2018-10-16,12225,12225,11575,11850,39375,18960.0,8000000.0
2018-10-17,12000,12225,11750,12050,37051,19280.0,8000000.0
2018-10-18,12250,12250,11775,12025,15776,19240.0,8000000.0
2018-10-19,11700,11950,11475,11875,32990,19000.0,8000000.0
2018-10-22,11750,12050,11650,11925,42873,19080.0,8000000.0
2018-10-23,12275,12275,11250,11600,79309,18560.0,8000000.0
2018-10-24,11525,11550,10950,11100,45343,17760.0,8000000.0
2018-10-25,10600,10800,9625,10500,213709,16800.0,8000000.0
2018-10-26,10775,10775,9825,10100,115982,16160.0,8000000.0
2018-10-29,10000,10175,9550,9850,96712,15760.0,8000000.0
2018-10-30,9600,9975,9375,9700,24857,15520.0,8000000.0
2018-10-31,10175,10175,9750,10000,73452,16000.0,8000000.0
2018-11-01,10100,11100,10050,10675,153419,17080.0,8000000.0
2018-11-02,10975,10975,10650,10875,53720,17400.0,8000000.0
2018-11-05,10875,11000,10525,10600,16965,16960.0,8000000.0
2018-11-06,10700,10950,10650,10800,28571,17280.0,8000000.0
2018-11-07,10850,10900,10400,10650,25975,17040.0,8000000.0
2018-11-08,10650,10750,10400,10550,64587,16880.0,8000000.0
2018-11-09,10450,12250,10450,10850,328702,17360.0,8000000.0
2018-11-12,10900,11975,10875,11400,264406,18240.0,8000000.0
2018-11-13,11400,11950,11400,11900,168164,19040.0,8000000.0
2018-11-14,12075,12150,11850,11975,151126,19160.0,8000000.0
2018-11-15,10275,10400,9700,10250,1580251,120766.0,58910104.0
2018-11-16,10375,11250,10025,10525,1029079,124006.0,58910104.0
2018-11-19,10525,11075,10525,10950,311181,129013.0,58910104.0
2018-11-20,10800,11150,10600,11050,467042,130191.0,58910104.0
2018-11-21,10825,11250,10825,11250,457890,132548.0,58910104.0
2018-11-22,11275,11500,11025,11050,348666,130191.0,58910104.0
2018-11-23,11050,11150,10725,11150,465025,131370.0,58910104.0
2018-11-26,10950,11075,10725,10875,303211,128129.0,58910104.0
2018-11-27,10875,10875,10350,10525,219041,124006.0,58910104.0
2018-11-28,10500,11525,10125,11000,1252747,129602.0,58910104.0
2018-11-29,11000,11475,10525,11200,582520,131959.0,58910104.0
2018-11-30,11200,11975,11050,11775,1375478,138733.0,58910104.0
2018-12-03,11750,11850,11475,11700,214722,137850.0,58910104.0
2018-12-04,11600,11700,11125,11275,270181,132842.0,58910104.0
2018-12-05,10925,11050,10650,10900,550161,128424.0,58910104.0
2018-12-06,10975,11025,10325,10350,329124,121944.0,58910104.0
2018-12-07,10475,10525,10275,10450,176320,123122.0,58910104.0
2018-12-10,10550,10575,10125,10250,112908,120766.0,58910104.0
2018-12-11,10250,10400,9800,9800,129141,115464.0,58910104.0
2018-12-12,9750,10100,9675,9850,173000,116053.0,58910104.0
2018-12-13,9850,9975,9750,9800,158003,115464.0,58910104.0
2018-12-14,9800,9800,9225,9450,310160,111340.0,58910104.0
2018-12-17,9600,9625,8550,8850,522578,104271.0,58910104.0
2018-12-18,8750,8800,8425,8575,258364,101031.0,58910104.0
2018-12-19,8725,8925,8550,8650,251249,101914.0,58910104.0
2018-12-20,8750,10150,8675,9925,3354753,116937.0,58910104.0
2018-12-21,10250,11250,9950,11000,3286620,129602.0,58910104.0
2018-12-24,11150,12200,10775,12000,4654557,141384.0,58910104.0
2018-12-26,11950,12050,11025,11350,1779493,133726.0,58910104.0
2018-12-27,11425,11950,11250,11500,1233858,135493.0,58910104.0
2018-12-28,11500,12275,11125,11350,1201156,133726.0,58910104.0
2019-01-02,11350,12150,11150,12125,1326006,142857.0,58910104.0
2019-01-03,12150,12575,11425,11825,1624852,139322.0,58910104.0
2019-01-04,11825,12300,11425,12175,1328860,143446.0,58910104.0
2019-01-07,12450,12500,11800,12250,1039730,144330.0,58910104.0
2019-01-08,12250,12250,11550,11675,620415,137555.0,58910104.0
2019-01-09,11600,11775,11275,11400,680755,134315.0,58910104.0
2019-01-10,11275,11525,11200,11350,301431,133726.0,58910104.0
2019-01-11,11450,12000,11375,11900,1005618,140206.0,58910104.0
2019-01-14,11825,11875,11575,11575,322376,136377.0,58910104.0
2019-01-15,11625,12050,11575,11925,356743,140501.0,58910104.0
2019-01-16,11925,11925,11575,11875,314368,139911.0,58910104.0
2019-01-17,11900,12900,11850,12375,1301892,145803.0,58910104.0
2019-01-18,12275,12725,11900,12600,1105139,148453.0,58910104.0
2019-01-21,12825,12825,12325,12450,649855,146686.0,58910104.0
2019-01-22,12500,12825,12000,12150,920494,143152.0,58910104.0
2019-01-23,12125,14000,12100,13500,5817522,159057.0,58910104.0
2019-01-24,13525,14149,13325,13675,2958327,161119.0,58910104.0
2019-01-25,13600,14349,13549,14175,2684994,167010.0,58910104.0
2019-01-28,14200,14225,13474,13750,1265533,162003.0,58910104.0
2019-01-29,13500,13650,12875,13500,2418017,159057.0,58910104.0
2019-01-30,13600,14050,13125,13550,966299,159646.0,58910104.0
2019-01-31,13550,13674,12950,13550,1043656,159646.0,58910104.0
2019-02-01,13550,14375,13524,13850,2045753,163181.0,58910104.0
2019-02-07,13825,13850,13425,13600,890837,160235.0,58910104.0
2019-02-08,13600,13675,13125,13275,672003,156406.0,58910104.0
2019-02-11,13175,13625,12875,13500,527107,159057.0,58910104.0
2019-02-12,13650,14200,13225,13900,1166663,163770.0,58910104.0
2019-02-13,14350,14350,13600,13800,634063,162592.0,58910104.0
2019-02-14,13675,13900,13300,13575,485668,159941.0,58910104.0
2019-02-15,13500,13649,13100,13325,542227,156995.0,58910104.0
2019-02-18,13175,13500,12650,12850,1003026,151399.0,58910104.0
2019-02-19,12975,13075,12550,12825,496872,151104.0,58910104.0
2019-02-20,12850,12975,12350,12450,648299,146686.0,58910104.0
2019-02-21,12675,12950,12250,12475,514893,146981.0,58910104.0
2019-02-22,12525,12850,12350,12600,315255,148453.0,58910104.0
2019-02-25,12600,12800,12325,12750,402061,150221.0,58910104.0
2019-02-26,12750,12750,12350,12425,441113,146392.0,58910104.0
2019-02-27,12550,12900,12475,12575,405209,148159.0,58910104.0
2019-02-28,12675,12750,12050,12300,451729,144919.0,58910104.0
2019-03-04,12425,12500,12050,12400,466235,146097.0,58910104.0
2019-03-05,12425,13025,12200,12350,953646,145508.0,58910104.0
2019-03-06,12175,12300,11250,11650,1294802,137261.0,58910104.0
2019-03-07,11425,12100,11175,11750,607034,138439.0,58910104.0
2019-03-08,11750,11825,10900,11075,982356,130486.0,58910104.0
2019-03-11,11075,11225,10450,10900,838821,128424.0,58910104.0
2019-03-12,10825,11175,10625,10900,578612,128424.0,58910104.0
2019-03-13,10850,11075,10700,10950,365707,129013.0,58910104.0
2019-03-14,10975,11125,10550,10750,829264,126657.0,58910104.0
2019-03-15,10775,12075,10750,11450,2762184,134904.0,58910104.0
2019-03-18,11625,12500,11625,12150,2969755,143152.0,58910104.0
2019-03-19,12200,12625,12150,12500,1251742,147275.0,58910104.0
2019-03-20,12850,12850,11600,12200,1035951,143741.0,58910104.0
2019-03-21,12175,12400,11700,11925,557881,140501.0,58910104.0
2019-03-22,11875,11900,11400,11825,1183374,139322.0,58910104.0
2019-03-25,11500,11800,11425,11700,452985,137850.0,58910104.0
2019-03-26,11675,12350,11425,11925,720151,140501.0,58910104.0
2019-03-27,11925,12125,11425,11550,798223,136082.0,58910104.0
2019-03-28,11750,12250,11550,11575,1891246,136377.0,58910104.0
2019-03-29,11750,11875,11325,11800,554349,139028.0,58910104.0
2019-04-01,11950,11950,11500,11700,434614,137850.0,58910104.0
2019-04-02,11775,12750,11675,12400,1867014,146097.0,58910104.0
2019-04-03,13250,13300,12775,12950,2881999,152577.0,58910104.0
2019-04-04,13100,13800,12875,13250,2820553,156112.0,58910104.0
2019-04-05,13500,16300,13500,16075,33481256,189396.0,58910104.0
2019-04-08,15750,15924,15324,15650,7376134,184389.0,58910104.0
2019-04-09,15925,17150,15075,15400,21666751,181443.0,58910104.0
2019-04-10,15275,15650,14500,14900,4959712,175552.0,58910104.0
2019-04-11,14925,15075,14475,14875,4952146,175258.0,58910104.0
2019-04-12,14675,15575,14550,15500,6615864,182621.0,58910104.0
2019-04-15,15525,16925,15249,16125,11703537,189985.0,58910104.0
2019-04-16,16049,16225,15449,16125,2889206,193210.0,59910104.0
2019-04-17,16225,16875,15875,15925,5208545,190814.0,59910104.0
2019-04-18,15850,15950,14774,14950,2642789,179131.0,59910104.0
2019-04-19,15075,15375,14950,15000,1166125,179730.0,59910104.0
2019-04-22,15200,15400,14775,15000,987331,179730.0,59910104.0
2019-04-23,14925,15150,14374,14950,1589357,179131.0,59910104.0
2019-04-24,15200,15725,14800,15375,2158207,184224.0,59910104.0
2019-04-25,15324,15624,15075,15250,1180413,182726.0,59910104.0
2019-04-26,15100,15275,14650,14900,1344608,178532.0,59910104.0
2019-04-29,14700,15800,14700,15800,2610609,189316.0,59910104.0
2019-04-30,0,0,0,15800,0,189316.0,59910104.0
2019-05-02,0,0,0,15800,0,,
2019-05-03,0,0,0,15800,0,,
2019-05-07,0,0,0,15800,0,,
2019-05-08,0,0,0,15800,0,,
2019-05-09,0,0,0,15800,0,,
2019-05-10,0,0,0,15800,0,,
2019-05-13,0,0,0,15800,0,,
2019-05-14,0,0,0,15800,0,,
2019-05-15,0,0,0,15800,0,,
2019-05-16,0,0,0,15800,0,,
2019-05-17,18800,19600,17700,18800,4183263,225262.0,11982020.0
2019-05-20,19300,19400,17250,17950,1011417,215077.0,11982020.0
2019-05-21,17600,18500,17500,18000,549373,215676.0,11982020.0
2019-05-22,18450,19050,18000,18900,611391,226460.0,11982020.0
2019-05-23,19050,20450,18800,19500,1107575,233649.0,11982020.0
2019-05-24,19250,21000,19100,21000,875765,251622.0,11982020.0
2019-05-27,21550,22600,21000,22050,1159704,264204.0,11982020.0
2019-05-28,22200,25150,21550,23700,1376203,283974.0,11982020.0
2019-05-29,23400,24500,21900,22200,881102,266001.0,11982020.0
2019-05-30,22600,22900,20500,21500,1297500,257613.0,11982020.0
2019-05-31,21150,22800,20900,22300,769793,267199.0,11982020.0
2019-06-03,22150,22950,21400,21750,409177,260609.0,11982020.0
2019-06-04,21850,22500,20700,22300,360867,267199.0,11982020.0
2019-06-05,22800,23450,21950,23150,344444,277384.0,11982020.0
2019-06-07,23400,24750,23050,24250,599634,290564.0,11982020.0
2019-06-10,24400,24650,23950,24550,295354,294159.0,11982020.0
2019-06-11,24750,24750,22950,23200,451155,277983.0,11982020.0
2019-06-12,22900,23350,21600,22500,539210,269595.0,11982020.0
2019-06-13,22550,22950,22100,22800,159583,273190.0,11982020.0
2019-06-14,22650,22900,22050,22100,214216,264803.0,11982020.0
2019-06-17,22200,22450,21300,22100,197854,264803.0,11982020.0
2019-06-18,21750,22550,21750,22300,242289,267199.0,11982020.0
2019-06-19,22500,22500,20000,20600,618467,246830.0,11982020.0
2019-06-20,20600,20950,20100,20800,211070,249226.0,11982020.0
2019-06-21,21200,21900,20750,21350,326796,255816.0,11982020.0
2019-06-24,21550,21900,20950,21200,171155,254019.0,11982020.0
2019-06-25,21100,21250,19550,20000,404530,239640.0,11982020.0
2019-06-26,20050,20450,19600,19900,241362,238442.0,11982020.0
2019-06-27,20500,20650,19350,19700,254489,236046.0,11982020.0
