아이엠텍(226350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-02,1290,1675,1290,1675,5038642,34296.0,20475026.0
2019-01-03,1705,1740,1605,1690,3102169,34603.0,20475026.0
2019-01-04,1685,1740,1585,1695,1333363,34705.0,20475026.0
2019-01-07,1700,1725,1585,1680,811195,34398.0,20475026.0
2019-01-08,1675,1920,1620,1645,3033210,33681.0,20475026.0
2019-01-09,1560,1625,1495,1590,750559,32555.0,20475026.0
2019-01-10,1635,1635,1505,1545,326397,31634.0,20475026.0
2019-01-11,1565,1580,1465,1465,308054,29996.0,20475026.0
2019-01-14,1465,1515,1400,1500,313813,30713.0,20475026.0
2019-01-15,1495,1525,1470,1505,245201,31982.0,21250218.0
2019-01-16,1505,1580,1445,1580,364364,33575.0,21250218.0
2019-01-17,1565,1575,1460,1470,497888,31238.0,21250218.0
2019-01-18,1470,1485,1410,1425,335143,30282.0,21250218.0
2019-01-21,1440,1440,1360,1405,274181,29857.0,21250218.0
2019-01-22,1410,1410,1370,1410,143183,29963.0,21250218.0
2019-01-23,1425,1470,1385,1430,244830,30388.0,21250218.0
2019-01-24,1430,1485,1430,1460,299305,31025.0,21250218.0
2019-01-25,1470,1470,1410,1420,162340,30175.0,21250218.0
2019-01-28,1420,1445,1320,1390,387672,29538.0,21250218.0
2019-01-29,1390,1395,1350,1370,147737,29113.0,21250218.0
2019-01-30,1385,1385,1310,1340,182424,28475.0,21250218.0
2019-01-31,1350,1465,1345,1425,544430,30282.0,21250218.0
2019-02-01,1435,1440,1390,1410,158578,29963.0,21250218.0
2019-02-07,1410,1440,1355,1400,155888,29750.0,21250218.0
2019-02-08,1400,1480,1400,1465,196017,31132.0,21250218.0
2019-02-11,1485,1575,1480,1575,467587,33469.0,21250218.0
2019-02-12,1555,1720,1545,1615,951587,34319.0,21250218.0
2019-02-13,1625,1670,1560,1575,327652,33469.0,21250218.0
2019-02-14,1625,1625,1540,1585,161908,33682.0,21250218.0
2019-02-15,1550,1575,1425,1530,367084,32513.0,21250218.0
2019-02-18,1530,1540,1400,1535,239307,32619.0,21250218.0
2019-02-19,1540,1620,1510,1575,171077,33469.0,21250218.0
2019-02-20,1565,1615,1545,1555,226077,33044.0,21250218.0
2019-02-21,1600,1665,1490,1650,522132,35063.0,21250218.0
2019-02-22,1710,1960,1570,1625,2132417,34532.0,21250218.0
2019-02-25,1570,1610,1500,1500,589444,31875.0,21250218.0
2019-02-26,1485,1530,1420,1430,401210,30388.0,21250218.0
2019-02-27,1115,1175,1005,1005,8035657,21356.0,21250218.0
2019-02-28,997,997,815,822,4562277,17468.0,21250218.0
2019-03-04,841,920,837,850,1472820,18063.0,21250218.0
2019-03-05,850,857,762,789,2085824,16766.0,21250218.0
2019-03-06,813,968,808,893,9433546,18976.0,21250218.0
2019-03-07,894,1040,766,766,7790789,16278.0,21250218.0
2019-03-08,900,995,878,995,5353485,21144.0,21250218.0
2019-03-11,1110,1290,1080,1290,17802772,27413.0,21250218.0
2019-03-12,1420,1620,1335,1410,24091141,29963.0,21250218.0
2019-03-13,1430,1585,1295,1400,13575529,29750.0,21250218.0
2019-03-14,1470,1555,1350,1410,7282447,29963.0,21250218.0
2019-03-15,1410,1480,1355,1380,3368180,29325.0,21250218.0
2019-03-18,1675,1675,1525,1555,9168599,33044.0,21250218.0
2019-03-19,1420,1505,1260,1285,4978110,27307.0,21250218.0
2019-03-20,1220,1255,1050,1100,3980827,23375.0,21250218.0
2019-03-21,1155,1395,900,1105,9654655,23481.0,21250218.0
2019-03-22,995,1195,953,1050,8393854,22313.0,21250218.0
2019-03-25,1040,1115,990,990,2541601,21038.0,21250218.0
2019-03-26,1020,1095,1005,1010,1965508,21463.0,21250218.0
2019-03-27,1020,1030,981,989,707760,21016.0,21250218.0
2019-03-28,1005,1015,979,1000,521808,21250.0,21250218.0
2019-03-29,1035,1035,983,1000,517205,24646.0,24646446.0
2019-04-01,1005,1015,985,993,423670,24474.0,24646446.0
2019-04-02,994,998,964,980,576856,24154.0,24646446.0
2019-04-03,968,980,942,951,607886,23439.0,24646446.0
2019-04-04,955,1020,952,988,627898,24351.0,24646446.0
2019-04-05,981,1010,974,1010,442123,24893.0,24646446.0
2019-04-08,1050,1065,1010,1025,667101,25263.0,24646446.0
2019-04-09,1040,1040,999,1010,326393,24893.0,24646446.0
2019-04-10,0,0,0,1010,0,24893.0,24646446.0
2019-04-11,1120,1310,1085,1310,5444940,32287.0,24646446.0
2019-04-12,1500,1500,1260,1260,4369720,31055.0,24646446.0
2019-04-15,1250,1250,1170,1210,1092299,29822.0,24646446.0
2019-04-16,1170,1185,1110,1155,854020,28467.0,24646446.0
2019-04-17,1170,1435,1130,1305,5412733,32164.0,24646446.0
2019-04-18,1305,1305,1225,1270,743522,31301.0,24646446.0
2019-04-19,1300,1425,1260,1350,1274237,33273.0,24646446.0
2019-04-22,1350,1410,1300,1300,827446,32040.0,24646446.0
2019-04-23,1390,1395,1320,1350,553636,33273.0,24646446.0
2019-04-24,1375,1420,1310,1355,788214,33396.0,24646446.0
2019-04-25,1365,1420,1320,1330,333057,32780.0,24646446.0
2019-04-26,1360,1360,1320,1330,215683,32780.0,24646446.0
2019-04-29,1335,1345,1305,1330,149455,32780.0,24646446.0
2019-04-30,1330,1345,1320,1335,150912,32903.0,24646446.0
2019-05-02,1335,1410,1310,1355,836947,33396.0,24646446.0
2019-05-03,1350,1400,1335,1385,323125,34135.0,24646446.0
2019-05-07,1450,1450,1385,1410,476097,34751.0,24646446.0
2019-05-08,1395,1395,1260,1350,287205,33273.0,24646446.0
2019-05-09,1350,1350,1240,1270,231084,31301.0,24646446.0
2019-05-10,1265,1300,1210,1300,150513,32040.0,24646446.0
2019-05-13,1305,1425,1305,1405,817532,34628.0,24646446.0
2019-05-14,1405,1450,1340,1420,656880,34998.0,24646446.0
2019-05-15,1475,1745,1435,1630,4890925,40174.0,24646446.0
2019-05-16,1630,1630,1310,1365,3489858,33642.0,24646446.0
2019-05-17,1365,1385,1325,1350,438163,33273.0,24646446.0
2019-05-20,1360,1420,1300,1305,462527,32164.0,24646446.0
2019-05-21,1305,1335,1295,1305,247043,32164.0,24646446.0
2019-05-22,1335,1340,1280,1280,182769,31547.0,24646446.0
2019-05-23,1320,1350,1260,1315,378288,32410.0,24646446.0
2019-05-24,1320,1320,1080,1080,1353425,26618.0,24646446.0
2019-05-27,1030,1190,985,1180,809839,29083.0,24646446.0
2019-05-28,1180,1200,1120,1150,252731,28343.0,24646446.0
2019-05-29,1150,1165,1120,1130,138726,27850.0,24646446.0
2019-05-30,1180,1235,1140,1180,331129,29083.0,24646446.0
2019-05-31,1185,1220,1125,1145,398796,28220.0,24646446.0
2019-06-03,1140,1160,1130,1140,118104,28097.0,24646446.0
2019-06-04,1160,1165,1120,1155,120677,28467.0,24646446.0
2019-06-05,1140,1175,1140,1150,156930,28343.0,24646446.0
2019-06-07,1150,1230,1150,1175,372699,28960.0,24646446.0
2019-06-10,1185,1190,1150,1175,137340,28960.0,24646446.0
2019-06-11,1170,1210,1150,1200,217988,29576.0,24646446.0
2019-06-12,1225,1225,1150,1165,189186,28713.0,24646446.0
2019-06-13,1165,1190,1145,1185,203945,29206.0,24646446.0
2019-06-14,1180,1200,1150,1170,117574,28836.0,24646446.0
2019-06-17,1195,1195,1135,1165,208226,28713.0,24646446.0
2019-06-18,1160,1165,1135,1150,252167,28343.0,24646446.0
2019-06-19,1160,1250,1145,1210,413802,29822.0,24646446.0
2019-06-20,0,0,0,1210,0,29822.0,24646446.0
2019-06-21,0,0,0,1210,0,,
2019-06-24,1480,1510,1215,1400,3576514,34505.0,24646446.0
2019-06-25,1375,1420,1300,1420,883451,34998.0,24646446.0
2019-06-26,1420,1445,1280,1280,513018,31547.0,24646446.0
2019-06-27,1295,1340,1245,1260,244109,31055.0,24646446.0
2019-06-28,1300,1305,1170,1215,280654,29945.0,24646446.0
2019-07-01,1260,1290,1220,1250,165283,30808.0,24646446.0
2019-07-02,1260,1315,1225,1240,237870,30562.0,24646446.0
2019-07-03,1270,1270,1220,1230,192217,30315.0,24646446.0
2019-07-04,1260,1260,1210,1220,65355,30069.0,24646446.0
2019-07-05,1235,1235,1160,1210,107725,29822.0,24646446.0
2019-07-08,1240,1260,1160,1175,223441,28960.0,24646446.0
2019-07-09,1175,1215,1155,1160,138677,28590.0,24646446.0
2019-07-10,1190,1225,1165,1175,212788,28960.0,24646446.0
2019-07-11,1175,1205,1155,1195,143333,29453.0,24646446.0
2019-07-12,1235,1235,1190,1210,120615,29822.0,24646446.0
2019-07-15,1240,1240,1160,1170,97992,28836.0,24646446.0
2019-07-16,1170,1185,1125,1180,71513,29083.0,24646446.0
2019-07-17,1180,1180,1145,1150,78773,28343.0,24646446.0
2019-07-18,1120,1160,1115,1135,88692,27974.0,24646446.0
2019-07-19,1170,1170,1120,1155,68805,28467.0,24646446.0
2019-07-22,1180,1195,1140,1155,47240,28467.0,24646446.0
2019-07-23,1165,1225,1155,1155,166680,28467.0,24646446.0
2019-07-24,1170,1170,1090,1095,172344,26988.0,24646446.0
2019-07-25,1110,1120,1040,1085,78522,26741.0,24646446.0
2019-07-26,1105,1105,1010,1055,87226,31050.0,29431722.0
2019-07-29,1070,1070,991,1005,128851,29579.0,29431722.0
2019-07-30,1010,1080,990,1040,58581,30609.0,29431722.0
2019-07-31,1000,1050,970,1025,100272,30168.0,29431722.0
2019-08-01,1185,1185,1000,1050,231712,30903.0,29431722.0
2019-08-02,1015,1050,1010,1030,34230,30315.0,29431722.0
2019-08-05,1015,1015,960,962,156891,28313.0,29431722.0
2019-08-06,1050,1050,902,984,158333,28961.0,29431722.0
2019-08-07,1000,1025,950,1000,50637,29432.0,29431722.0
2019-08-08,1050,1050,980,1000,86686,29432.0,29431722.0
2019-08-09,1000,1015,979,989,108591,29108.0,29431722.0
2019-08-12,1015,1050,1000,1040,213058,30609.0,29431722.0
2019-08-13,1045,1075,1020,1075,120751,31639.0,29431722.0
2019-08-14,1090,1090,1020,1080,213859,31786.0,29431722.0
2019-08-16,1085,1090,1035,1080,81687,31786.0,29431722.0
2019-08-19,1050,1095,1050,1080,156523,31786.0,29431722.0
2019-08-20,1080,1085,1040,1070,80356,31492.0,29431722.0
2019-08-21,1100,1100,1070,1090,73780,32081.0,29431722.0
2019-08-22,1070,1085,1050,1065,112622,31345.0,29431722.0
2019-08-23,1070,1120,1045,1085,114461,31933.0,29431722.0
2019-08-26,1140,1140,1075,1085,99662,31933.0,29431722.0
2019-08-27,1060,1095,1060,1080,78604,31786.0,29431722.0
2019-08-28,1070,1090,1045,1055,85921,31050.0,29431722.0
2019-08-29,1090,1090,1035,1045,42884,30756.0,29431722.0
2019-08-30,1050,1050,1005,1040,74338,30609.0,29431722.0
2019-09-02,1040,1080,1040,1055,72059,31050.0,29431722.0
2019-09-03,1075,1075,1025,1025,86055,30168.0,29431722.0
2019-09-04,1020,1045,1000,1005,60547,29579.0,29431722.0
2019-09-05,1040,1040,985,993,132428,29226.0,29431722.0
2019-09-06,970,997,910,966,199645,28431.0,29431722.0
2019-09-09,970,1015,965,985,98227,28990.0,29431722.0
2019-09-10,995,999,976,988,90203,29079.0,29431722.0
2019-09-11,988,1000,977,1000,52557,29432.0,29431722.0
2019-09-16,1000,1080,994,1055,142240,31050.0,29431722.0
2019-09-17,1000,1085,1000,1085,136596,31933.0,29431722.0
2019-09-18,1150,1410,1100,1410,4236395,41499.0,29431722.0
2019-09-19,1515,1595,1410,1470,3239631,43265.0,29431722.0
2019-09-20,1495,1495,1355,1405,712377,41352.0,29431722.0
2019-09-23,1485,1485,1380,1420,373546,41793.0,29431722.0
2019-09-24,1470,1480,1400,1435,251279,42235.0,29431722.0
2019-09-25,1435,1450,1385,1395,158837,41057.0,29431722.0
2019-09-26,1420,1485,1400,1435,172323,42235.0,29431722.0
2019-09-27,1475,1480,1405,1440,108963,42382.0,29431722.0
2019-09-30,1415,1415,1225,1300,396058,38261.0,29431722.0
2019-10-01,1280,1330,1170,1190,395382,35024.0,29431722.0
2019-10-02,1230,1250,1130,1175,304698,34582.0,29431722.0
2019-10-04,1195,1205,1115,1115,214744,32816.0,29431722.0
2019-10-07,1130,1230,1110,1170,228402,34435.0,29431722.0
