차바이오텍(085660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-04-06,16374,18275,16262,18275,4458337,791754.0,48425327.0
2009-04-07,19057,21012,16764,18666,18468479,808703.0,48425327.0
2009-04-08,18219,20790,17772,20008,9339715,866813.0,48425327.0
2009-04-09,20454,21181,19001,20063,6689506,869235.0,48425327.0
2009-04-10,20230,20790,19280,19616,5643776,849864.0,48425327.0
2009-04-13,19726,20397,18442,19840,6066130,859550.0,48425327.0
2009-04-14,19894,22800,18777,22802,8672160,987877.0,48425327.0
2009-04-15,22354,24758,21013,22858,11166780,990298.0,48425327.0
2009-04-16,23081,23863,19448,19449,5554669,842601.0,48425327.0
2009-04-17,19392,20622,16654,18443,15721194,799018.0,48425327.0
2009-04-20,19112,21181,18330,21181,7845188,917660.0,48425327.0
2009-04-21,20734,21684,19560,20008,9831806,866813.0,48425327.0
2009-04-22,21012,21068,19894,20455,4161611,886183.0,48425327.0
2009-04-23,21013,22018,20454,21237,6921243,920081.0,48425327.0
2009-04-24,20901,21349,19895,20511,4231392,888605.0,48425327.0
2009-04-27,20789,22745,20341,21405,8340833,927345.0,48425327.0
2009-04-28,21404,21404,18219,18219,6141639,804327.0,49345203.0
2009-04-29,19224,20566,16542,20566,12208686,907952.0,49345203.0
2009-04-30,21459,22577,19560,19728,12704414,870943.0,49345203.0
2009-05-04,19280,19448,17772,18331,5228253,809261.0,49345203.0
2009-05-06,18497,18721,17660,18331,4620086,809261.0,49345203.0
2009-05-07,17994,18386,17156,17549,4273363,774720.0,49345203.0
2009-05-08,17603,19280,17157,17884,8912941,789523.0,49345203.0
2009-05-11,18106,18442,17716,17772,2297891,784589.0,49345203.0
2009-05-12,17491,17994,16764,16878,3097105,745113.0,49345203.0
2009-05-13,17044,17156,15312,15760,5678784,695767.0,49345203.0
2009-05-14,15815,17101,15536,15928,5291478,703169.0,49345203.0
2009-05-15,16653,16876,15983,16263,3108487,717973.0,49345203.0
2009-05-18,16374,16932,15983,16207,2399138,715505.0,49345203.0
2009-05-19,16373,16429,15702,15872,1893725,700702.0,49345203.0
2009-05-20,16151,17045,16151,17046,4378762,752514.0,49345203.0
2009-05-21,17044,17324,15815,16207,2308437,715505.0,49345203.0
2009-05-22,15815,15983,14810,15313,2541064,676029.0,49345203.0
2009-05-25,14921,15480,13020,13972,4449902,616815.0,49345203.0
2009-05-26,14195,14978,13189,14251,3740993,629151.0,49345203.0
2009-05-27,14642,14922,13580,13581,1891230,599544.0,49345203.0
2009-05-28,13300,15592,13077,15593,5540861,699779.0,50163342.0
2009-05-29,15926,16820,15032,15201,8388430,682221.0,50163342.0
2009-06-01,15312,15536,14754,15369,1918354,689746.0,50163342.0
2009-06-02,15536,16206,14810,15369,5550017,689746.0,50163342.0
2009-06-03,15592,15926,15200,15816,2528819,709811.0,50163342.0
2009-06-04,15759,16654,15424,16040,5545463,719844.0,50163342.0
2009-06-05,16151,16206,13692,14195,10737879,637074.0,50163342.0
2009-06-08,14362,14865,13970,13972,3072730,627042.0,50163342.0
2009-06-09,13970,14083,12518,12630,3337131,566846.0,50163342.0
2009-06-10,12909,13356,12630,13133,2336901,589419.0,50163342.0
2009-06-11,12965,13356,12853,13078,1237084,586911.0,50163342.0
2009-06-12,13300,14753,13133,14307,5135617,642091.0,50163342.0
2009-06-15,14083,14419,13356,13581,3019984,609485.0,50163342.0
2009-06-16,13356,14195,13356,13636,1649763,611993.0,50163342.0
2009-06-17,13580,13692,12909,13133,1489383,589419.0,50163342.0
2009-06-18,13355,14138,13133,13301,3624835,596944.0,50163342.0
2009-06-19,13467,13635,12686,12798,1123171,574370.0,50163342.0
2009-06-22,13133,13411,12741,12742,1105249,571862.0,50163342.0
2009-06-23,12406,12630,11735,11904,1324344,534240.0,50163342.0
2009-06-24,12071,12127,11098,11122,1829367,499125.0,50163342.0
2009-06-25,11076,11679,11076,11345,1638502,509158.0,50163342.0
2009-06-26,11513,11624,11155,11155,840121,500630.0,50163342.0
2009-06-29,11176,11566,9600,10540,1340224,473040.0,50163342.0
2009-06-30,10562,10730,9512,9959,2468027,446955.0,50163342.0
2009-07-01,9946,11344,9846,10965,4441088,492102.0,50163342.0
2009-07-02,10997,11400,10785,11099,2021761,498122.0,50163342.0
2009-07-03,10742,12016,10708,11848,2564306,531731.0,50163342.0
2009-07-06,12182,12741,11959,12183,2296040,546780.0,50163342.0
2009-07-07,12237,12796,11735,12351,2323898,554305.0,50163342.0
2009-07-08,12238,12574,11959,12016,1277181,539256.0,50163342.0
2009-07-09,12182,12294,11400,11625,1831732,521699.0,50163342.0
2009-07-10,11513,11791,11121,11133,1163790,499627.0,50163342.0
2009-07-13,11132,11679,10573,10574,1527616,474545.0,50163342.0
2009-07-14,10907,10953,10014,10406,820256,467021.0,50163342.0
2009-07-15,10449,11735,10405,11513,2143897,516682.0,50163342.0
2009-07-16,11735,11847,10920,11032,1323678,495112.0,50163342.0
2009-07-17,11176,12686,11076,12686,3875735,569354.0,50163342.0
2009-07-20,12908,13132,12293,12910,4816532,579387.0,50163342.0
2009-07-21,13021,13468,12518,12630,3621333,566846.0,50163342.0
2009-07-22,12853,13189,12406,12519,1657341,561829.0,50163342.0
2009-07-23,12573,13076,12405,12407,1907950,556813.0,50163342.0
2009-07-24,12630,12797,12238,12575,1269522,564338.0,50163342.0
2009-07-27,12741,13021,12574,12630,1110945,566846.0,50163342.0
2009-07-28,12853,13748,12686,13133,3858107,589419.0,50163342.0
2009-07-29,13189,13355,12630,12742,1391312,571862.0,50163342.0
2009-07-30,12741,13356,12518,13078,2134078,586911.0,50163342.0
2009-07-31,13300,13860,12965,13133,3027111,589419.0,50163342.0
2009-08-03,13189,13300,12797,13078,1253727,586911.0,50163342.0
2009-08-04,13356,13580,13077,13245,1471370,594436.0,50163342.0
2009-08-05,13467,14082,13355,13413,2398130,601960.0,50163342.0
2009-08-06,13523,13635,13132,13469,1006887,604468.0,50163342.0
2009-08-07,13524,13748,13356,13581,1115366,609485.0,50163342.0
2009-08-10,13635,15256,13467,14531,7636711,652123.0,50163342.0
2009-08-11,14419,14754,14083,14195,2167877,637074.0,50163342.0
2009-08-12,14195,14530,14083,14251,1560706,639583.0,50163342.0
2009-08-13,14641,15088,14306,14419,3011163,647107.0,50163342.0
2009-08-14,14473,14585,13748,13804,1747056,619517.0,50163342.0
2009-08-17,13971,14195,12909,13078,1771361,586911.0,50163342.0
2009-08-18,12630,12909,12015,12463,1853268,559321.0,50163342.0
2009-08-19,12462,12741,12071,12072,1349301,541764.0,50163342.0
2009-08-20,12127,12350,11959,12183,923366,546780.0,50163342.0
2009-08-21,12238,13189,12127,12630,3291620,566846.0,50163342.0
2009-08-24,12908,13132,12518,12854,2078875,576878.0,50163342.0
2009-08-25,12740,12740,11120,11736,2010622,526715.0,50163342.0
2009-08-26,11847,12574,11679,12072,1428130,541764.0,50163342.0
2009-08-27,11847,12127,11567,11625,973123,531252.0,51081875.0
2009-08-28,11735,11847,11512,11736,725028,536360.0,51081875.0
2009-08-31,11735,12630,11735,11960,1671894,546576.0,51081875.0
2009-09-01,12015,12126,11623,11792,751221,538914.0,51081875.0
2009-09-02,11568,11680,11233,11289,1061929,515927.0,51081875.0
2009-09-03,11345,11624,11289,11289,695022,515927.0,51081875.0
2009-09-04,11456,11512,11120,11233,894551,513373.0,51081875.0
2009-09-07,11288,11288,10953,11021,760550,503667.0,51081875.0
2009-09-08,11075,11400,10997,11233,881271,513373.0,51081875.0
2009-09-09,11288,11344,10639,10663,943409,487321.0,51081875.0
2009-09-10,10617,11288,10617,10954,1188622,500602.0,51081875.0
2009-09-11,11132,11288,10953,11066,573731,505858.0,51096750.0
2009-09-14,11088,11120,10774,10820,452444,494617.0,51096750.0
2009-09-15,10841,11456,10661,11177,1149269,510968.0,51096750.0
2009-09-16,11177,11680,11099,11289,1190248,516077.0,51096750.0
2009-09-17,11512,11512,10953,10965,665517,501259.0,51096750.0
2009-09-18,10964,11032,10819,10976,474799,501770.0,51096750.0
2009-09-21,11109,11288,10941,11233,459189,513522.0,51096750.0
2009-09-22,11232,11288,11109,11177,399058,510968.0,51096750.0
2009-09-23,11233,11289,10808,10809,644618,494106.0,51096750.0
2009-09-24,10764,11009,10574,10596,747836,484397.0,51096750.0
2009-09-25,10584,10730,10137,10283,545123,470090.0,51096750.0
2009-09-28,10271,10271,9890,9892,548886,452206.0,51096750.0
2009-09-29,9959,10159,9880,9881,340726,451695.0,51096750.0
2009-09-30,9802,10819,9802,10104,1404952,461915.0,51096750.0
2009-10-01,10081,10427,10014,10071,470116,460382.0,51096750.0
2009-10-05,9946,10170,9812,9948,401261,454761.0,51096750.0
2009-10-06,10036,10349,9868,9892,549494,452206.0,51096750.0
2009-10-07,9946,10293,9890,9892,611607,452206.0,51096750.0
2009-10-08,9958,10126,9880,10127,346547,462937.0,51096750.0
2009-10-09,10338,10930,10248,10641,1653360,486441.0,51096750.0
2009-10-12,10751,10998,10662,10663,722498,487463.0,51096750.0
2009-10-13,10661,10841,10516,10674,449518,487974.0,51096750.0
2009-10-14,10696,10830,10618,10786,386827,493084.0,51096750.0
2009-10-15,10786,10976,10674,10708,553907,489507.0,51096750.0
2009-10-16,10685,11345,10517,11133,2636997,508924.0,51096750.0
2009-10-19,11065,11401,10942,10943,835065,500237.0,51096750.0
2009-10-20,11064,11131,10953,10965,525595,501259.0,51096750.0
2009-10-21,10964,11120,10863,11066,493437,505858.0,51096750.0
2009-10-22,10953,11344,10852,10853,650920,496149.0,51096750.0
2009-10-23,11166,11344,10930,10932,1058492,499726.0,51096750.0
2009-10-26,10897,11344,10449,10686,1450311,488485.0,51096750.0
2009-10-27,10741,10841,10427,10473,612785,478777.0,51096750.0
2009-10-28,0,0,0,10473,0,478777.0,51096750.0
2009-10-29,9880,10059,9265,9702,762512,443520.0,51096750.0
2009-10-30,9745,9968,9633,9635,373293,440454.0,51096750.0
2009-11-02,9198,9422,9064,9210,406573,421037.0,51096750.0
2009-11-03,9232,9646,9232,9244,411743,422570.0,51096750.0
2009-11-04,9188,9623,9188,9423,504229,430746.0,51096750.0
2009-11-05,9377,9533,9275,9311,219128,425636.0,51096750.0
2009-11-06,9455,9600,9321,9546,396558,436366.0,51096750.0
2009-11-09,9511,9914,9500,9892,405731,452206.0,51096750.0
2009-11-10,9981,10003,9702,9747,375801,445564.0,51096750.0
2009-11-11,9756,9868,9589,9635,291215,440454.0,51096750.0
2009-11-12,9667,9723,9355,9389,303854,429213.0,51096750.0
2009-11-13,9388,9488,9098,9132,380896,417460.0,51096750.0
2009-11-16,9053,9087,8550,8953,1007658,409285.0,51096750.0
2009-11-17,8863,9008,8807,8931,328205,408263.0,51096750.0
2009-11-18,8952,9053,8896,8931,316006,408263.0,51096750.0
2009-11-19,8930,9344,8908,9076,606667,414906.0,51096750.0
2009-11-20,8996,9387,8996,9233,709252,422059.0,51096750.0
2009-11-23,9275,9890,9197,9523,1154907,435344.0,51096750.0
2009-11-24,9612,9678,9276,9277,502557,424103.0,51096750.0
2009-11-25,9331,9355,9086,9098,224610,415928.0,51096750.0
2009-11-26,9053,9153,8919,8953,321030,409285.0,51096750.0
2009-11-27,8851,8941,7801,8160,610353,373006.0,51096750.0
2009-11-30,8270,8707,8236,8417,278781,384759.0,51096750.0
2009-12-01,8316,8885,8304,8629,515143,394467.0,51096750.0
2009-12-02,8740,8841,8572,8663,287828,396000.0,51096750.0
2009-12-03,8862,9063,8772,8830,508408,403664.0,51096750.0
2009-12-04,8941,9701,8907,9177,1926452,419504.0,51096750.0
2009-12-07,9197,9275,9119,9177,354999,419504.0,51096750.0
2009-12-08,9310,9455,9187,9356,685813,427680.0,51096750.0
2009-12-09,9165,9231,9097,9143,364619,417971.0,51096750.0
2009-12-10,9142,9388,9087,9132,514681,417460.0,51096750.0
2009-12-11,9165,9231,9087,9165,313339,418993.0,51096750.0
2009-12-14,9254,9478,9187,9434,485264,431257.0,51096750.0
2009-12-15,9612,9812,9533,9624,746700,439943.0,51096750.0
2009-12-16,9622,9757,9478,9724,426376,444542.0,51096750.0
2009-12-17,9846,10751,9756,10294,1487217,470601.0,51096750.0
2009-12-18,10450,10584,10227,10283,693251,470090.0,51096750.0
2009-12-21,10282,10417,10070,10317,506077,471623.0,51096750.0
2009-12-22,10450,10685,10171,10171,717918,464980.0,51096750.0
2009-12-23,10092,10171,9511,9512,980133,434833.0,51096750.0
2009-12-24,9622,9879,9521,9635,560367,440454.0,51096750.0
2009-12-28,9702,9724,9187,9188,587476,420015.0,51096750.0
2009-12-29,9187,9332,9042,9054,465168,413884.0,51096750.0
2009-12-30,9053,9176,8919,9110,542323,416439.0,51096750.0
2010-01-04,9119,10449,9041,10317,2331864,471623.0,51096750.0
2010-01-05,10338,11176,10114,10753,2405852,491551.0,51096750.0
2010-01-06,10963,12349,10897,12351,6639417,564619.0,51096750.0
2010-01-07,12406,13299,12015,12798,5236423,585058.0,51096750.0
2010-01-08,13077,13412,12294,13078,4457796,597832.0,51096750.0
2010-01-11,12965,13860,12853,13022,3025857,595277.0,51096750.0
2010-01-12,13468,13970,13189,13860,3708584,633600.0,51096750.0
2010-01-13,13692,14307,13524,13748,2434320,628490.0,51096750.0
2010-01-14,13970,14138,12965,13804,2092940,631045.0,51096750.0
2010-01-15,14306,15870,14194,15872,5410748,725574.0,51096750.0
2010-01-18,16654,16820,15424,15648,6734547,715354.0,51096750.0
2010-01-19,15144,15312,13970,13972,7127855,638709.0,51096750.0
2010-01-20,14082,15536,13860,14419,7573576,659148.0,51096750.0
2010-01-21,14083,14809,13356,14307,3562011,654038.0,51096750.0
2010-01-22,13803,14473,13635,14139,1795403,646374.0,51096750.0
2010-01-25,13747,14697,13189,13357,3146283,640367.0,53587209.0
2010-01-26,13635,13858,12014,12407,2722371,594818.0,53587209.0
2010-01-27,12853,13245,12462,12686,1916545,608215.0,53587209.0
2010-01-28,12740,12796,11623,12351,2038792,592139.0,53587209.0
2010-01-29,11903,12574,11679,11904,1365693,570704.0,53587209.0
2010-02-01,12294,12462,11903,12463,863586,597497.0,53587209.0
2010-02-02,12573,12964,12237,12295,2551277,589459.0,53587209.0
2010-02-03,12629,12685,12237,12351,961665,592139.0,53587209.0
2010-02-04,12462,13189,12406,13022,1689136,624291.0,53587209.0
2010-02-05,12182,12518,11903,12128,1321206,581421.0,53587209.0
2010-02-08,12294,12796,12127,12239,1276236,586780.0,53587209.0
2010-02-09,12127,12349,11903,12295,859621,589459.0,53587209.0
2010-02-10,12518,12518,11959,11960,606774,573383.0,53587209.0
2010-02-11,12015,12294,11959,12183,563523,584101.0,53587209.0
2010-02-12,12350,12853,12127,12686,1430263,608215.0,53587209.0
2010-02-16,12796,13188,12685,12910,1316571,618932.0,53587209.0
2010-02-17,13076,13188,12796,12854,954492,616253.0,53587209.0
2010-02-18,12964,13299,12796,12798,1194184,613574.0,53587209.0
2010-02-19,12685,13970,12517,12966,4847516,621612.0,53587209.0
2010-02-22,13245,13412,12965,13133,1152782,629650.0,53587209.0
2010-02-23,13300,13524,13077,13078,1140967,626970.0,53587209.0
2010-02-24,12964,13132,12740,12910,882268,618932.0,53587209.0
2010-02-25,13076,13299,12237,12295,1330522,589459.0,53587209.0
2010-02-26,12405,12517,12015,12295,584091,589459.0,53587209.0
2010-03-02,12461,12461,12181,12295,391534,589459.0,53587209.0
2010-03-03,12461,13188,12405,12966,1765184,621612.0,53587209.0
2010-03-04,12965,13245,12741,13189,1031777,632329.0,53587209.0
2010-03-05,13580,13748,13245,13245,2247251,635008.0,53587209.0
2010-03-08,13355,13355,12965,13301,1169694,637688.0,53587209.0
2010-03-09,13299,13523,13188,13525,1024161,648405.0,53587209.0
2010-03-10,13524,13860,13189,13245,1216215,635008.0,53587209.0
2010-03-11,13132,13244,12686,12798,1168213,613574.0,53587209.0
2010-03-12,12853,12909,12630,12742,756239,610894.0,53587209.0
2010-03-15,12853,13189,12686,13078,776158,626970.0,53587209.0
2010-03-16,13133,13355,12965,13357,1035970,640367.0,53587209.0
2010-03-17,13579,13635,13188,13413,903738,643047.0,53587209.0
2010-03-18,13411,13579,13245,13301,826921,637688.0,53587209.0
2010-03-19,13523,14138,13355,14084,2648994,675199.0,53587209.0
2010-03-22,14139,14474,13915,14251,1928961,683237.0,53587209.0
2010-03-23,14641,14977,13860,13860,3523881,664481.0,53587209.0
2010-03-24,13914,13914,13189,13357,1546476,640367.0,53587209.0
2010-03-25,13411,13635,13299,13413,630755,643047.0,53587209.0
2010-03-26,13467,13635,13244,13413,641093,643047.0,53587209.0
2010-03-29,12965,13245,12686,12686,1158559,608215.0,53587209.0
2010-03-30,12852,13020,12740,12910,544131,618932.0,53587209.0
2010-03-31,12909,13133,12574,12630,597789,605535.0,53587209.0
2010-04-01,12630,12965,12574,12686,609121,608215.0,53587209.0
2010-04-02,12797,12797,11735,11960,1680229,573383.0,53587209.0
2010-04-05,11734,11846,10897,11233,1834558,538551.0,53587209.0
2010-04-06,11232,11623,11143,11401,973843,546590.0,53587209.0
2010-04-07,11400,11567,11232,11457,474262,549269.0,53587209.0
2010-04-08,11401,11457,11143,11155,557951,534800.0,53587209.0
2010-04-09,11176,11735,11154,11513,738888,551948.0,53587209.0
2010-04-12,11456,11512,11176,11233,474037,538551.0,53587209.0
2010-04-13,11288,11344,11131,11233,487151,538551.0,53587209.0
2010-04-14,11288,11400,11176,11177,509312,535872.0,53587209.0
2010-04-15,11232,11903,11008,11513,1542687,551948.0,53587209.0
2010-04-16,11513,11735,11233,11345,481509,543910.0,53587209.0
2010-04-19,11177,11457,11143,11155,445436,534800.0,53587209.0
2010-04-20,11232,11400,11176,11233,324134,538551.0,53587209.0
2010-04-21,11233,11457,11233,11289,430717,541231.0,53587209.0
2010-04-22,11344,11791,11288,11569,1254338,554628.0,53587209.0
2010-04-23,11623,11679,11288,11401,430088,546590.0,53587209.0
2010-04-26,11401,11623,11233,11345,506810,543910.0,53587209.0
2010-04-27,11288,11679,11232,11569,902199,554628.0,53587209.0
2010-04-28,11232,11400,11176,11177,630274,535872.0,53587209.0
2010-04-29,11344,11344,10774,10842,916163,519796.0,53587209.0
2010-04-30,10930,11289,10864,10999,771649,527298.0,53587209.0
2010-05-03,11042,11109,10785,10831,444024,519260.0,53587209.0
2010-05-04,10954,10954,10037,10093,1361576,483892.0,53587209.0
2010-05-06,9768,9992,9499,9736,676674,466745.0,53587209.0
2010-05-07,9221,9600,9165,9456,542486,453348.0,53587209.0
2010-05-10,9466,9690,9466,9646,572757,462458.0,53587209.0
2010-05-11,9780,10920,9780,10250,1904317,491395.0,53587209.0
2010-05-12,10304,10505,10126,10160,511491,487108.0,53587209.0
2010-05-13,10316,10517,10205,10384,465889,497825.0,53587209.0
2010-05-14,10293,10573,10226,10507,454528,503720.0,53587209.0
2010-05-17,10283,11142,10159,10551,1628835,505863.0,53587209.0
2010-05-18,10829,11087,10527,10540,901742,505327.0,53587209.0
2010-05-19,10505,10796,10283,10551,507232,505863.0,53587209.0
2010-05-20,10360,10651,9734,9926,468068,475854.0,53587209.0
2010-05-24,9634,9946,9533,9624,389166,461386.0,53587209.0
2010-05-25,9443,9634,8438,8774,874731,420660.0,53587209.0
2010-05-26,8885,9198,8795,9054,378397,434056.0,53587209.0
2010-05-27,9052,10405,8985,10406,1006365,500554.0,53765209.0
2010-05-28,10953,11288,10126,10127,3090293,487113.0,53765209.0
2010-05-31,10158,11097,10080,10406,2038794,500554.0,53765209.0
2010-06-01,10473,10942,10417,10462,960025,503242.0,53765209.0
2010-06-03,10651,10774,10473,10496,405709,504855.0,53765209.0
2010-06-04,10573,10741,10283,10306,453949,495715.0,53765209.0
2010-06-07,9780,10036,9780,9914,444499,476897.0,53765209.0
2010-06-08,10048,10271,9958,10071,339080,484425.0,53765209.0
2010-06-09,10126,10181,9946,9948,325392,478510.0,53765209.0
2010-06-10,9958,10595,9936,10272,958602,494102.0,53765209.0
2010-06-11,10371,10516,10260,10328,545682,496791.0,53765209.0
2010-06-14,10428,10540,10293,10306,417965,495715.0,53765209.0
2010-06-15,10316,10395,10205,10306,303129,495715.0,53765209.0
2010-06-16,10395,10796,10316,10518,1357938,505931.0,53765209.0
2010-06-17,10584,10819,10349,10361,769259,498403.0,53765209.0
2010-06-18,10405,10417,10159,10171,446931,489263.0,53765209.0
2010-06-21,10181,10417,10181,10239,444966,492489.0,53765209.0
2010-06-22,10192,10439,10181,10294,325035,495178.0,53765209.0
2010-06-23,10338,10494,10114,10138,462087,487650.0,53765209.0
2010-06-24,10227,10730,10127,10730,1257021,516146.0,53765209.0
2010-06-25,10696,11054,10462,10462,1245173,503242.0,53765209.0
2010-06-28,10550,10707,10449,10619,499622,510769.0,53765209.0
2010-06-29,10695,10942,10249,10317,1041430,496253.0,53765209.0
2010-06-30,10070,10293,10059,10261,445468,493565.0,53765209.0
2010-07-01,10193,10327,10071,10171,362359,489263.0,53765209.0
2010-07-02,10149,10405,10126,10283,391064,494640.0,53765209.0
2010-07-05,10293,10786,10227,10652,1272100,512382.0,53765209.0
2010-07-06,10685,10841,10527,10797,832080,519372.0,53765209.0
2010-07-07,10763,11512,10729,11010,2372320,529587.0,53765209.0
2010-07-08,11288,11456,10975,11021,1010550,530125.0,53765209.0
2010-07-09,11154,11512,11042,11088,1134743,533351.0,53765209.0
2010-07-12,11176,11288,10819,10842,821107,521523.0,53765209.0
2010-07-13,10808,10986,10729,10898,558145,524211.0,53765209.0
2010-07-14,10976,11054,10763,11054,834939,531738.0,53765209.0
2010-07-15,11054,11166,10842,10842,653882,521523.0,53765209.0
2010-07-16,10830,10931,10562,10596,546798,509694.0,53765209.0
2010-07-19,10417,10898,10395,10730,585804,516146.0,53765209.0
2010-07-20,10730,10920,10662,10764,402576,517759.0,53765209.0
2010-07-21,10841,11098,10695,10697,798862,514533.0,53765209.0
2010-07-22,10618,10774,10137,10227,619974,491952.0,53765209.0
2010-07-23,10282,10394,10170,10183,410366,489801.0,53765209.0
2010-07-26,10226,10517,10226,10350,442922,497866.0,53765209.0
2010-07-27,10483,10874,10439,10507,809400,505393.0,53765209.0
2010-07-28,10506,10562,10261,10306,366451,495715.0,53765209.0
2010-07-29,10227,10383,10193,10283,236151,494640.0,53765209.0
2010-07-30,10282,10338,10148,10194,259372,490339.0,53765209.0
2010-08-02,10561,11400,10517,10898,4931949,524211.0,53765209.0
2010-08-03,10908,11109,10707,10775,1168193,518297.0,53765209.0
2010-08-04,10729,11110,10629,11010,1521266,529587.0,53765209.0
2010-08-05,11109,11288,10717,10719,1080445,515608.0,53765209.0
2010-08-06,10930,11623,10752,11457,2846839,551093.0,53765209.0
2010-08-09,11735,13133,11679,13133,6442510,631741.0,53765209.0
2010-08-10,13356,13580,12630,13078,8632022,629053.0,53765209.0
2010-08-11,13077,13970,12741,13357,8125492,642494.0,53765209.0
2010-08-12,13133,13692,11903,12128,5756557,583353.0,53765209.0
2010-08-13,12461,12629,12071,12351,2727122,594106.0,53765209.0
2010-08-16,12406,13021,12238,12463,2887164,599482.0,53765209.0
2010-08-17,12686,14082,12630,13860,8102964,666689.0,53765209.0
2010-08-18,13803,14026,13523,13525,3795285,650559.0,53765209.0
2010-08-19,13636,14363,13412,14307,5292014,688195.0,53765209.0
2010-08-20,14306,14585,14026,14139,4366800,680130.0,53765209.0
2010-08-23,14585,14977,13914,13916,5995805,669377.0,53765209.0
2010-08-24,13914,14641,13579,14642,3951409,704324.0,53765209.0
2010-08-25,14473,14865,14082,14139,3216257,680130.0,53765209.0
2010-08-26,14138,14250,12071,12072,7633138,580664.0,53765209.0
2010-08-27,11735,12350,11623,12128,6985483,583353.0,53765209.0
2010-08-30,12462,12630,11847,12016,2829359,577976.0,53765209.0
2010-08-31,12127,12686,12127,12686,2995145,610235.0,53765209.0
2010-09-01,12909,13189,12518,12686,3297495,610235.0,53765209.0
2010-09-02,12741,12909,12518,12630,1239310,607547.0,53765209.0
2010-09-03,12686,12909,12518,12686,1135073,610235.0,53765209.0
2010-09-06,12964,13188,12796,12854,1468823,618300.0,53765209.0
2010-09-07,12797,12797,12071,12128,1731324,583353.0,53765209.0
2010-09-08,12071,12406,11735,12072,1246239,580664.0,53765209.0
2010-09-09,12182,12686,11959,12463,1656845,599482.0,53765209.0
2010-09-10,12686,12853,12406,12742,1857354,612923.0,53765209.0
2010-09-13,12797,12853,12462,12630,940369,607547.0,53765209.0
2010-09-14,12630,12686,12127,12183,980985,586041.0,53765209.0
2010-09-15,12237,12573,12071,12351,945268,594106.0,53765209.0
2010-09-16,12518,12741,11959,11960,1235168,575288.0,53765209.0
2010-09-17,12015,12349,11903,12295,666538,591417.0,53765209.0
2010-09-20,12294,12462,12127,12239,399905,588729.0,53765209.0
2010-09-24,12238,12686,12238,12519,644009,602170.0,53765209.0
2010-09-27,12517,13132,12349,12966,2898820,623676.0,53765209.0
2010-09-28,13020,13299,12908,12966,1501125,623676.0,53765209.0
2010-09-29,13299,13747,12964,12966,3189086,623676.0,53765209.0
2010-09-30,13076,13523,12908,13525,1642286,650559.0,53765209.0
2010-10-01,13524,13580,13189,13245,917665,637118.0,53765209.0
2010-10-04,13467,13635,12406,12742,1643481,612923.0,53765209.0
2010-10-05,12852,13076,12740,12966,936137,623676.0,53765209.0
2010-10-06,13245,13468,13133,13245,1214205,637118.0,53765209.0
2010-10-07,13468,14362,13245,14363,3876572,690883.0,53765209.0
2010-10-08,14306,14697,14138,14587,3360945,701636.0,53765209.0
2010-10-11,14921,15143,14082,14698,3622742,707012.0,53765209.0
2010-10-12,14753,14921,14138,14531,2541919,698948.0,53765209.0
2010-10-13,14978,15703,14754,14754,6079821,709701.0,53765209.0
2010-10-14,14809,14865,14194,14587,2270546,701636.0,53765209.0
2010-10-15,14641,15200,14529,14587,1747783,701636.0,53765209.0
2010-10-18,15368,15702,15088,15257,3814401,733895.0,53765209.0
2010-10-19,15313,15425,14978,15313,1407534,736583.0,53765209.0
2010-10-20,15088,15870,14921,15760,3116310,758089.0,53765209.0
2010-10-21,16095,16430,15927,16095,4000744,774219.0,53765209.0
2010-10-22,16151,16262,14921,15593,3514359,750025.0,53765209.0
2010-10-25,15871,16710,15759,16543,3003041,795725.0,53765209.0
2010-10-26,16597,16597,16095,16263,1261946,782284.0,53765209.0
2010-10-27,16150,16205,15256,15816,2819408,760778.0,53765209.0
2010-10-28,15983,16598,15871,16040,2991319,771531.0,53765209.0
2010-10-29,16317,16764,16261,16431,3051392,790349.0,53765209.0
2010-11-01,16542,16821,16151,16598,1875951,798413.0,53765209.0
2010-11-02,16485,16541,15815,16263,1400524,782284.0,53765209.0
2010-11-03,16317,16541,16039,16319,1343983,784972.0,53765209.0
2010-11-04,16262,16318,15592,15648,1920501,752713.0,53765209.0
2010-11-05,15814,15870,14641,14698,3746903,707012.0,53765209.0
2010-11-08,14419,14922,14251,14754,1664454,709701.0,53765209.0
2010-11-09,14698,15032,14642,14810,802013,712389.0,53765209.0
2010-11-10,15032,15424,14978,15369,1668767,739272.0,53765209.0
2010-11-11,15256,15312,14753,14866,1058993,715077.0,53765209.0
2010-11-12,14810,14866,13189,13636,3117212,655936.0,53765209.0
2010-11-15,13635,13747,12573,12966,2182850,623676.0,53765209.0
2010-11-16,13020,13299,12796,12966,993349,623676.0,53765209.0
2010-11-17,12853,13245,12686,13133,776159,631741.0,53765209.0
2010-11-18,11176,11176,11176,11177,170024,537652.0,53765209.0
2010-11-19,10661,11053,10483,10641,5563531,511845.0,53765209.0
2010-11-22,10674,11288,10618,10976,4535378,527974.0,53765209.0
2010-11-23,11098,11098,10583,10697,1660616,514533.0,53765209.0
2010-11-24,10081,11401,10081,10574,6133828,508619.0,53765209.0
2010-11-25,10786,11065,10584,10652,3097868,512382.0,53765209.0
