THE E&M(089230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-11-13,32565,33634,32209,33639,431582,150800.0,8000000.0
2009-11-16,32922,33010,29977,29980,728606,134400.0,8000000.0
2009-11-17,29978,30691,29265,29890,265180,134000.0,8000000.0
2009-11-18,29977,30333,28996,28998,191802,130000.0,8000000.0
2009-11-19,29175,29800,28461,28552,220386,128000.0,8000000.0
2009-11-20,28551,29890,28461,29803,221563,133600.0,8000000.0
2009-11-23,30066,30424,29621,29890,119061,134000.0,8000000.0
2009-11-24,30065,30246,28995,29088,116738,130400.0,8000000.0
2009-11-25,29175,30156,28908,29623,196674,132800.0,8000000.0
2009-11-26,29620,29799,28639,28641,115959,128400.0,8000000.0
2009-11-27,28014,28283,25160,26054,219872,116800.0,8000000.0
2009-11-30,26587,27657,26587,26678,238492,119600.0,8000000.0
2009-12-01,26944,28014,26587,28017,159231,125600.0,8000000.0
2009-12-02,28461,28640,27658,27839,137085,124800.0,8000000.0
2009-12-03,28104,28373,27570,27839,115902,124800.0,8000000.0
2009-12-04,27835,28014,27301,27750,95204,124400.0,8000000.0
2009-12-07,28014,30690,28014,29980,589414,134400.0,8000000.0
2009-12-08,30247,30691,29442,29533,264986,132400.0,8000000.0
2009-12-09,28908,29265,28639,29266,178920,131200.0,8000000.0
2009-12-10,29798,29888,28726,29088,169703,130400.0,8000000.0
2009-12-11,29265,29620,28817,29356,172851,131600.0,8000000.0
2009-12-14,29799,30513,29265,29980,306033,134400.0,8000000.0
2009-12-15,30332,31047,29620,29713,342603,133200.0,8000000.0
2009-12-16,29890,30067,29443,29803,129720,133600.0,8000000.0
2009-12-17,30871,31671,30513,30605,699733,137200.0,8000000.0
2009-12-18,30334,30872,30067,30427,204625,136400.0,8000000.0
2009-12-21,30513,30690,29353,29356,232857,131600.0,8000000.0
2009-12-22,29800,30334,29354,29533,181484,132400.0,8000000.0
2009-12-23,29978,30157,28818,28821,153853,129200.0,8000000.0
2009-12-24,28728,28997,28016,28464,163432,127600.0,8000000.0
2009-12-28,28817,29799,28371,28374,134893,127200.0,8000000.0
2009-12-29,28550,28817,28014,28107,107112,126000.0,8000000.0
2009-12-30,28192,28371,27656,28107,88601,126000.0,8000000.0
2010-01-04,28103,28640,27836,28552,107302,128000.0,8000000.0
2010-01-05,28818,28909,28373,28464,108161,127600.0,8000000.0
2010-01-06,28639,30247,28460,30247,358000,135600.0,8000000.0
2010-01-07,30424,32296,29890,30247,853640,135600.0,8000000.0
2010-01-08,31048,31138,30157,30872,252268,138400.0,8000000.0
2010-01-11,31583,32386,30780,31943,546395,143200.0,8000000.0
2010-01-12,32297,32387,30603,31766,293439,142400.0,8000000.0
2010-01-13,31314,34527,31047,32657,1069670,146400.0,8000000.0
2010-01-14,33278,33369,32297,33103,423928,148400.0,8000000.0
2010-01-15,33191,33546,32653,32925,335583,147600.0,8000000.0
2010-01-18,32835,33192,31853,31854,267617,142800.0,8000000.0
2010-01-19,32120,33459,31939,33460,477537,150000.0,8000000.0
2010-01-20,33546,33634,32209,32657,284742,146400.0,8000000.0
2010-01-21,33102,34351,32654,33727,613890,151200.0,8000000.0
2010-01-22,32923,33547,31853,32478,261426,145600.0,8000000.0
2010-01-25,31763,32387,30067,31139,227451,139600.0,8000000.0
2010-01-26,31314,31583,29084,29356,199324,131600.0,8000000.0
2010-01-27,28817,29620,28638,28998,109175,130000.0,8000000.0
2010-01-28,29174,29889,27836,28998,130915,130000.0,8000000.0
2010-01-29,28192,28371,26587,26768,135000,120000.0,8000000.0
2010-02-01,26409,27302,26140,26946,110724,120800.0,8000000.0
2010-02-02,27391,27836,26945,26946,101470,120800.0,8000000.0
2010-02-03,27927,28639,27746,28284,144280,126800.0,8000000.0
2010-02-04,28284,28372,27927,28196,60509,126400.0,8000000.0
2010-02-05,26139,27032,25515,26768,128742,120000.0,8000000.0
2010-02-08,27302,27302,26051,26054,86878,116800.0,8000000.0
2010-02-09,25515,26408,25515,26411,83055,118400.0,8000000.0
2010-02-10,27212,27212,25785,25876,90840,116000.0,8000000.0
2010-02-11,25874,26855,25874,26858,72476,120400.0,8000000.0
2010-02-12,26944,27478,26853,27125,63107,121600.0,8000000.0
2010-02-16,27121,27302,26944,27035,38390,121200.0,8000000.0
2010-02-17,27303,27570,27303,27482,78728,123200.0,8000000.0
2010-02-18,26944,27121,26587,27035,80365,121200.0,8000000.0
2010-02-19,26766,26944,25873,26054,101417,116800.0,8000000.0
2010-02-22,26320,27032,26139,26768,64332,120000.0,8000000.0
2010-02-23,26498,27746,26498,27482,149306,123200.0,8000000.0
2010-02-24,27033,27302,26676,26946,65863,120800.0,8000000.0
2010-02-25,27122,27213,26141,26501,76098,118800.0,8000000.0
2010-02-26,26321,26766,26140,26590,43825,119200.0,8000000.0
2010-03-02,27033,27033,26230,26321,57189,118000.0,8000000.0
2010-03-03,26140,26588,26140,26321,47360,118000.0,8000000.0
2010-03-04,26321,27479,26321,26946,140331,120800.0,8000000.0
2010-03-05,27391,27391,26676,26946,81284,120800.0,8000000.0
2010-03-08,27302,27568,27032,27392,108351,122800.0,8000000.0
2010-03-09,27479,27658,27122,27215,86170,122000.0,8000000.0
2010-03-10,27479,27569,27122,27572,91421,123600.0,8000000.0
2010-03-11,27658,27746,27303,27482,82478,123200.0,8000000.0
2010-03-12,27568,27835,27211,27392,61973,122800.0,8000000.0
2010-03-15,27122,27303,26676,26858,84344,120400.0,8000000.0
2010-03-16,26945,27302,26676,26946,60710,120800.0,8000000.0
2010-03-17,27212,27302,26766,26946,71804,120800.0,8000000.0
2010-03-18,27212,27212,26767,26858,88440,120400.0,8000000.0
2010-03-19,27302,27745,27121,27392,143769,122800.0,8000000.0
2010-03-22,27122,27479,26767,26858,91060,120400.0,8000000.0
2010-03-23,26945,27122,26497,26590,115634,119200.0,8000000.0
2010-03-24,26945,26945,26230,26321,97752,118000.0,8000000.0
2010-03-25,26140,26498,25695,25876,103385,116000.0,8000000.0
2010-03-26,25606,26231,25606,26233,52408,117600.0,8000000.0
2010-03-29,25872,26139,25427,25429,92817,114000.0,8000000.0
2010-03-30,25606,25694,25160,25340,70403,113600.0,8000000.0
2010-03-31,25249,25516,24804,24895,116828,111600.0,8000000.0
2010-04-01,24983,25428,24892,25162,64823,112800.0,8000000.0
2010-04-02,25428,25695,24447,25162,109892,112800.0,8000000.0
2010-04-05,25340,25340,23108,24180,123400,108400.0,8000000.0
2010-04-06,24178,24178,22125,23109,202138,103600.0,8000000.0
2010-04-07,23107,24089,22840,23913,70578,107200.0,8000000.0
2010-04-08,23909,24624,23909,24091,63202,108000.0,8000000.0
2010-04-09,23822,25071,23375,24538,115736,110000.0,8000000.0
2010-04-12,24533,24802,23821,23823,56554,106800.0,8000000.0
2010-04-13,23909,24088,23374,23734,37665,106400.0,8000000.0
2010-04-14,23552,24088,23552,23734,68715,106400.0,8000000.0
2010-04-15,23909,24624,23731,24091,78310,108000.0,8000000.0
2010-04-16,24000,27478,24000,26054,732582,116800.0,8000000.0
2010-04-19,25874,26767,25161,25162,251362,112800.0,8000000.0
2010-04-20,25515,27745,25515,26411,458558,118400.0,8000000.0
2010-04-21,26945,27302,26230,26678,131311,119600.0,8000000.0
2010-04-22,26409,26676,25873,26321,98244,118000.0,8000000.0
2010-04-23,26409,27121,25694,25697,171964,115200.0,8000000.0
2010-04-26,25606,26052,25161,25609,76426,114800.0,8000000.0
2010-04-27,25695,26498,25607,25876,116047,116000.0,8000000.0
2010-04-28,24982,25340,24713,24895,113551,111600.0,8000000.0
2010-04-29,25071,25607,23911,24180,121149,108400.0,8000000.0
2010-04-30,24267,24713,24089,24270,72175,108800.0,8000000.0
2010-05-03,24179,24267,23553,23646,73712,106000.0,8000000.0
2010-05-04,23910,24000,23464,23646,43289,106000.0,8000000.0
2010-05-06,23019,23197,22573,22664,86512,101600.0,8000000.0
2010-05-07,21500,22125,21055,21503,111084,96400.0,8000000.0
2010-05-10,21679,22482,21679,22485,56106,100800.0,8000000.0
2010-05-11,22749,23018,21947,22040,54648,98800.0,8000000.0
2010-05-12,22304,22483,21591,21683,51047,97200.0,8000000.0
2010-05-13,21859,22841,21859,22217,64056,99600.0,8000000.0
2010-05-14,22216,22305,21502,21593,75400,96800.0,8000000.0
2010-05-17,21235,21592,19539,19630,139901,88000.0,8000000.0
2010-05-18,19447,21055,19447,19897,126367,89200.0,8000000.0
2010-05-19,19629,21323,19629,19987,111358,89600.0,8000000.0
2010-05-20,19804,20428,18555,18915,74110,84800.0,8000000.0
2010-05-24,18555,19270,18465,18915,69829,84800.0,8000000.0
2010-05-25,18381,18648,16916,17309,129162,77600.0,8000000.0
2010-05-26,17627,18379,17326,17846,94526,80000.0,8000000.0
2010-05-27,17522,19804,17522,18827,146356,84400.0,8000000.0
2010-05-28,19181,19360,18824,19005,52351,85200.0,8000000.0
2010-05-31,18646,20162,18646,19809,73823,88800.0,8000000.0
2010-06-01,19716,20162,19271,19452,35915,87200.0,8000000.0
2010-06-03,19717,20163,19629,19630,39213,88000.0,8000000.0
2010-06-04,19629,19986,18824,19005,46700,85200.0,8000000.0
2010-06-07,18199,18466,17842,18113,58148,81200.0,8000000.0
2010-06-08,18110,18735,18110,18470,33224,82800.0,8000000.0
2010-06-09,18556,19004,18466,18470,30247,82800.0,8000000.0
2010-06-10,18556,19358,18465,19185,55361,86000.0,8000000.0
2010-06-11,19717,22037,19359,20701,750578,92800.0,8000000.0
2010-06-14,20698,20876,20252,20791,145500,93200.0,8000000.0
2010-06-15,20785,20966,20161,20879,107271,93600.0,8000000.0
2010-06-16,21322,21410,20519,20522,79030,92000.0,8000000.0
2010-06-17,20520,20878,19987,20254,94789,90800.0,8000000.0
2010-06-18,20252,20967,20162,20164,46783,90400.0,8000000.0
2010-06-21,20253,21056,20253,20701,91389,92800.0,8000000.0
2010-06-22,20698,20786,20252,20791,55850,93200.0,8000000.0
2010-06-23,20699,20699,20254,20254,47577,90800.0,8000000.0
2010-06-24,20340,22125,20340,20791,343226,93200.0,8000000.0
2010-06-25,20699,21056,20520,20968,65998,94000.0,8000000.0
2010-06-28,21055,21768,21055,21146,110177,94800.0,8000000.0
2010-06-29,20967,21234,20074,20077,115574,90000.0,8000000.0
2010-06-30,19448,20163,19093,19987,63824,89600.0,8000000.0
2010-07-01,19985,20252,19003,19540,59827,87600.0,8000000.0
2010-07-02,19537,20609,19270,19809,108095,88800.0,8000000.0
2010-07-05,19804,20786,19804,20522,92024,92000.0,8000000.0
2010-07-06,20429,20698,19629,20344,54370,91200.0,8000000.0
2010-07-07,20519,21322,20252,20434,94081,91600.0,8000000.0
2010-07-08,20877,21145,20520,20611,50295,92400.0,8000000.0
2010-07-09,20876,20876,19895,20164,59117,90400.0,8000000.0
2010-07-12,20430,20430,19987,20254,31658,90800.0,8000000.0
2010-07-13,20340,20519,20073,20164,41085,90400.0,8000000.0
2010-07-14,20786,22037,20520,21683,241543,97200.0,8000000.0
2010-07-15,21947,21947,21055,21058,131654,94400.0,8000000.0
2010-07-16,21144,21501,19628,20077,223984,90000.0,8000000.0
2010-07-19,19806,20430,19806,20254,33960,90800.0,8000000.0
2010-07-20,20519,20609,19628,20164,63340,90400.0,8000000.0
2010-07-21,20341,20968,20163,20344,85936,91200.0,8000000.0
2010-07-22,20428,20519,19716,19897,57930,89200.0,8000000.0
2010-07-23,20073,20340,19627,19897,78940,89200.0,8000000.0
2010-07-26,19895,20253,19895,20077,34494,90000.0,8000000.0
2010-07-27,20073,20162,19804,19809,51526,88800.0,8000000.0
2010-07-28,19804,20073,19804,19809,32108,88800.0,8000000.0
2010-07-29,19629,20075,19272,19273,52315,86400.0,8000000.0
2010-07-30,19805,21501,19805,20077,283427,90000.0,8000000.0
2010-08-02,20253,20430,19986,19987,48744,89600.0,8000000.0
2010-08-03,20073,20252,19716,19809,50649,88800.0,8000000.0
2010-08-04,19806,20075,19360,19630,62232,88000.0,8000000.0
2010-08-05,19716,19894,19358,19540,42731,87600.0,8000000.0
2010-08-06,19448,20074,19448,19719,52737,88400.0,8000000.0
2010-08-09,19896,20429,19629,20344,138779,91200.0,8000000.0
2010-08-10,20610,20698,20074,20077,85100,90000.0,8000000.0
2010-08-11,20074,20520,19805,19987,71593,89600.0,8000000.0
2010-08-12,19628,19895,19447,19452,69199,87200.0,8000000.0
2010-08-13,19628,19985,19447,19809,65083,88800.0,8000000.0
2010-08-16,19628,19717,19359,19719,43594,88400.0,8000000.0
2010-08-17,19359,19359,18735,18827,108020,84400.0,8000000.0
2010-08-18,19092,19180,18735,18827,40799,84400.0,8000000.0
2010-08-19,18648,18736,17933,18291,100860,82000.0,8000000.0
2010-08-20,17932,18647,17842,18381,44967,82400.0,8000000.0
2010-08-23,18110,18646,18110,18558,51257,83200.0,8000000.0
2010-08-24,18557,18914,18290,18381,33940,82400.0,8000000.0
2010-08-25,18290,18466,17842,18024,58090,80800.0,8000000.0
2010-08-26,17825,18111,17665,17685,55250,79280.0,8000000.0
2010-08-27,17327,17932,17327,17756,39241,79600.0,8000000.0
2010-08-30,17841,18110,17736,17846,40073,80000.0,8000000.0
2010-08-31,17503,17841,17503,17632,22262,79040.0,8000000.0
2010-09-01,17754,19272,17754,18291,117525,82000.0,8000000.0
2010-09-02,18557,18557,18111,18381,48006,82400.0,8000000.0
2010-09-03,18379,18646,18198,18203,26260,81600.0,8000000.0
2010-09-06,18198,18556,18198,18558,46720,83200.0,8000000.0
2010-09-07,18290,18557,18199,18381,19438,82400.0,8000000.0
2010-09-08,18199,18466,18022,18113,24729,81200.0,8000000.0
2010-09-09,18112,18467,18023,18291,28828,82000.0,8000000.0
2010-09-10,18379,18823,18199,18470,46662,82800.0,8000000.0
2010-09-13,18556,19628,18556,19185,139256,86000.0,8000000.0
2010-09-14,19537,19537,18913,18915,90772,84800.0,8000000.0
2010-09-15,19180,21679,19092,21415,858602,96000.0,8000000.0
2010-09-16,21411,21502,20520,20968,336908,94000.0,8000000.0
2010-09-17,21234,22303,20609,20791,360506,93200.0,8000000.0
2010-09-20,20698,20698,20162,20164,128016,90400.0,8000000.0
2010-09-24,19985,20966,19985,20879,110000,93600.0,8000000.0
2010-09-27,21143,21768,20698,21415,188322,96000.0,8000000.0
2010-09-28,21680,24625,21592,22307,1496163,100000.0,8000000.0
2010-09-29,22304,22393,21592,21950,276351,98400.0,8000000.0
2010-09-30,22391,23642,22215,22485,453083,100800.0,8000000.0
2010-10-01,22215,23018,22215,22842,126836,102400.0,8000000.0
2010-10-04,23018,23643,22482,23378,161454,104800.0,8000000.0
2010-10-05,22841,23553,22841,23199,82167,104000.0,8000000.0
2010-10-06,23910,23910,23107,23646,135254,106000.0,8000000.0
2010-10-07,23643,25160,22840,24984,271762,112000.0,8000000.0
2010-10-08,26140,27657,24891,24984,825281,112000.0,8000000.0
2010-10-11,24981,25962,24533,24805,229727,111200.0,8000000.0
2010-10-12,24624,25338,23999,24448,112114,109600.0,8000000.0
2010-10-13,25785,27479,25516,26233,1239990,117600.0,8000000.0
2010-10-14,26766,27745,26051,26054,631599,116800.0,8000000.0
2010-10-15,26321,26498,25161,25876,285823,116000.0,8000000.0
2010-10-18,25606,26140,25427,25609,206740,114800.0,8000000.0
2010-10-19,25873,27211,25694,26054,279814,116800.0,8000000.0
2010-10-20,25606,27479,25516,26321,316789,118000.0,8000000.0
2010-10-21,26767,26767,25785,25876,95902,116000.0,8000000.0
2010-10-22,26230,26230,24713,25340,175714,113600.0,8000000.0
2010-10-25,25340,26052,25161,25876,177113,116000.0,8000000.0
2010-10-26,25694,26139,25070,25072,115930,112400.0,8000000.0
2010-10-27,25160,25963,24891,24984,140926,112000.0,8000000.0
2010-10-28,24713,24892,23286,23556,211412,105600.0,8000000.0
2010-10-29,23643,24179,23197,24003,119715,107600.0,8000000.0
2010-11-01,24179,24891,23374,24715,164789,110800.0,8000000.0
2010-11-02,24534,25694,23909,24715,304939,110800.0,8000000.0
2010-11-03,25426,26051,24623,24805,194080,111200.0,8000000.0
2010-11-04,25070,25070,23910,24003,98968,107600.0,8000000.0
2010-11-05,24180,24268,23465,23556,84798,105600.0,8000000.0
2010-11-08,23910,24000,23374,23646,56111,106000.0,8000000.0
2010-11-09,23553,23553,22304,22932,92727,102800.0,8000000.0
2010-11-10,22574,23375,22393,23199,99621,104000.0,8000000.0
2010-11-11,23197,23643,22661,22664,79454,101600.0,8000000.0
2010-11-12,22749,23018,21322,22128,130213,99200.0,8000000.0
2010-11-15,21768,22215,21055,21146,67496,94800.0,8000000.0
2010-11-16,21144,21144,20163,20344,70530,91200.0,8000000.0
2010-11-17,19716,20876,19537,20791,63528,93200.0,8000000.0
2010-11-18,20699,21412,20699,21236,23570,95200.0,8000000.0
2010-11-19,21323,22125,21056,21683,77368,97200.0,8000000.0
2010-11-22,21946,22215,21410,21772,54335,97600.0,8000000.0
2010-11-23,22037,22037,21323,21326,31976,95600.0,8000000.0
2010-11-24,19717,21144,19717,20344,205401,91200.0,8000000.0
2010-11-25,20876,21234,20429,20434,51187,91600.0,8000000.0
2010-11-26,20253,20611,19272,19630,59479,88000.0,8000000.0
2010-11-29,19359,19895,19092,19452,58020,87200.0,8000000.0
2010-11-30,19271,19895,19271,19452,59445,87200.0,8000000.0
2010-12-01,19447,20252,19270,20164,38258,90400.0,8000000.0
2010-12-02,20161,20697,19716,19897,39260,89200.0,8000000.0
2010-12-03,19986,19986,19539,19630,34740,88000.0,8000000.0
2010-12-06,19628,19895,19447,19452,20510,87200.0,8000000.0
2010-12-07,19359,19985,19359,19809,22440,88800.0,8000000.0
2010-12-08,19806,19986,19360,19630,34607,88000.0,8000000.0
2010-12-09,19804,19895,19537,19809,40772,88800.0,8000000.0
2010-12-10,19805,20341,19717,20344,58722,91200.0,8000000.0
2010-12-13,20163,20699,20075,20254,90499,90800.0,8000000.0
2010-12-14,20252,21501,20252,21146,120255,94800.0,8000000.0
2010-12-15,21234,21410,20698,21415,59641,96000.0,8000000.0
2010-12-16,21234,21680,21144,21326,30046,95600.0,8000000.0
2010-12-17,21144,22037,21144,21326,37264,95600.0,8000000.0
2010-12-20,21322,21322,19270,20522,73296,92000.0,8000000.0
2010-12-21,20877,21592,20877,21326,40797,95600.0,8000000.0
2010-12-22,21411,21592,20877,21326,24741,95600.0,8000000.0
2010-12-23,21145,21769,20878,21236,54648,95200.0,8000000.0
2010-12-24,21233,21322,20519,20522,35745,92000.0,8000000.0
2010-12-27,20610,21411,20610,21326,67153,95600.0,8000000.0
2010-12-28,20968,21323,20520,20968,77114,94000.0,8000000.0
2010-12-29,21150,22340,21058,21243,65343,92800.0,8000000.0
2010-12-30,21240,21973,21150,21701,77887,94800.0,8000000.0
2011-01-03,21974,24721,21882,23532,380777,102800.0,8000000.0
2011-01-04,23987,24538,23073,24173,353622,105600.0,8000000.0
2011-01-05,24171,25088,23623,24082,228015,105200.0,8000000.0
2011-01-06,23988,24171,23439,23715,96203,103600.0,8000000.0
2011-01-07,23714,23987,23073,23166,81947,101200.0,8000000.0
2011-01-10,23256,24629,23256,23532,140954,102800.0,8000000.0
2011-01-11,23715,23715,23074,23258,69790,101600.0,8000000.0
2011-01-12,23621,24080,23073,23807,125407,104000.0,8000000.0
2011-01-13,23988,23988,23074,23258,81729,101600.0,8000000.0
2011-01-14,23622,25270,23346,24173,344553,105600.0,8000000.0
2011-01-17,24904,24904,23074,23074,148524,100800.0,8000000.0
2011-01-18,23164,23898,23074,23258,66932,101600.0,8000000.0
2011-01-19,23532,23532,23074,23258,36879,101600.0,8000000.0
2011-01-20,22981,23622,22890,23349,45439,102000.0,8000000.0
2011-01-21,23440,23440,21517,21976,110592,96000.0,8000000.0
2011-01-24,21700,22341,21700,21976,34165,96000.0,8000000.0
2011-01-25,22250,22433,21792,21976,59586,96000.0,8000000.0
2011-01-26,21609,22067,21516,21609,29713,94400.0,8000000.0
2011-01-27,21425,22067,21425,21426,38621,93600.0,8000000.0
2011-01-28,21515,21698,20784,20877,32391,91200.0,8000000.0
2011-01-31,20692,20875,20234,20327,34051,88800.0,8000000.0
2011-02-01,20234,20875,20234,20327,30815,88800.0,8000000.0
2011-02-07,20510,21241,20510,20510,39938,89600.0,8000000.0
2011-02-08,19776,20875,19776,19961,69074,87200.0,8000000.0
2011-02-09,20050,20050,19226,19595,51062,85600.0,8000000.0
2011-02-10,19320,20051,19320,19320,34665,84400.0,8000000.0
2011-02-11,19228,19776,18679,19045,33223,83200.0,8000000.0
2011-02-14,18951,19227,18239,18313,69942,80000.0,8000000.0
2011-02-15,18255,19043,18255,18588,57111,81200.0,8000000.0
2011-02-16,18294,18769,18294,18295,56021,79920.0,8000000.0
2011-02-17,18312,18497,17488,17635,51607,77040.0,8000000.0
2011-02-18,17249,18311,16791,18295,102629,79920.0,8000000.0
2011-02-21,18311,18404,16481,18221,36739,79600.0,8000000.0
2011-02-22,17599,18074,17433,17580,59983,76800.0,8000000.0
2011-02-23,17285,20143,17285,19778,465615,86400.0,8000000.0
2011-02-24,20325,21973,18310,18588,843459,81200.0,8000000.0
2011-02-25,18586,18862,17561,17910,168435,78240.0,8000000.0
2011-02-28,17762,18111,17396,17727,61154,77440.0,8000000.0
2011-03-02,18310,20051,18310,19778,523662,86400.0,8000000.0
2011-03-03,19685,20051,18496,18679,243572,81600.0,8000000.0
2011-03-04,18403,18678,18165,18313,99878,80000.0,8000000.0
2011-03-07,19227,20417,19135,19503,344705,85200.0,8000000.0
2011-03-08,18952,19503,18404,19045,123357,83200.0,8000000.0
2011-03-09,18586,19410,18586,19320,99778,84400.0,8000000.0
2011-03-10,19319,19410,18678,19137,72874,83600.0,8000000.0
2011-03-11,18769,19593,18311,18862,146002,82400.0,8000000.0
2011-03-14,18860,19592,17578,17690,118009,77280.0,8000000.0
2011-03-15,17910,18679,17158,18276,171094,79840.0,8000000.0
2011-03-16,18165,18403,17944,18130,64931,79200.0,8000000.0
2011-03-17,17670,18276,17286,17635,84035,77040.0,8000000.0
2011-03-18,17670,17926,17432,17470,75456,76320.0,8000000.0
2011-03-21,17835,18403,17579,18240,67208,79680.0,8000000.0
2011-03-22,18403,18495,17999,18130,41921,79200.0,8000000.0
2011-03-23,18403,18862,18000,18038,54113,78800.0,8000000.0
2011-03-24,18111,18678,17781,18313,73749,80000.0,8000000.0
2011-03-25,18495,19685,18092,18954,286346,82800.0,8000000.0
2011-03-28,18950,19133,18017,18075,170044,78960.0,8000000.0
2011-03-29,18146,18585,17944,17947,83285,78400.0,8000000.0
2011-03-30,18037,18294,18037,18111,55727,79120.0,8000000.0
2011-03-31,18110,18274,17963,18002,43198,78640.0,8000000.0
2011-04-01,18110,18181,17963,18075,56583,78960.0,8000000.0
2011-04-04,18220,18586,18182,18496,94808,80800.0,8000000.0
2011-04-05,18586,19134,18310,19137,170745,83600.0,8000000.0
2011-04-06,18952,19227,18403,18496,90811,80800.0,8000000.0
2011-04-07,18587,18769,18147,18221,83236,79600.0,8000000.0
2011-04-08,18239,18495,18127,18185,55808,79440.0,8000000.0
2011-04-11,18221,18295,17984,18020,42637,78720.0,8000000.0
2011-04-12,17983,18166,17855,17855,53459,78000.0,8000000.0
2011-04-13,17742,17944,17742,17819,21752,77840.0,8000000.0
2011-04-14,17871,18220,17816,18002,36178,78640.0,8000000.0
2011-04-15,18000,18000,17323,17324,65563,75680.0,8000000.0
2011-04-18,17342,17452,16573,17324,104714,75680.0,8000000.0
2011-04-19,17121,17121,16646,16830,82925,75726.0,8240000.0
2011-04-20,16846,17048,16701,16811,78989,75643.0,8240000.0
2011-04-21,16865,16975,16535,16555,78774,74490.0,8240000.0
2011-04-22,16553,16937,15912,16152,134717,72677.0,8240000.0
2011-04-25,16151,16151,15382,15786,135411,71029.0,8240000.0
2011-04-26,15563,15783,14960,15071,129643,67815.0,8240000.0
2011-04-27,14886,15581,14739,15401,92833,69298.0,8240000.0
2011-04-28,15509,15563,15015,15053,45632,67733.0,8240000.0
2011-04-29,15108,15163,14631,14650,42450,65920.0,8240000.0
2011-05-02,14556,14922,14556,14742,26410,66332.0,8240000.0
2011-05-03,14704,16279,14704,15548,117469,69958.0,8240000.0
2011-05-04,15562,15985,15251,15529,62041,69875.0,8240000.0
2011-05-06,15563,15563,14996,15053,28631,67733.0,8240000.0
2011-05-09,15380,15399,14922,15071,19530,67815.0,8240000.0
2011-05-11,15070,15070,14797,14833,32768,66744.0,8240000.0
2011-05-12,14814,14851,14631,14779,46424,66497.0,8240000.0
2011-05-13,14740,14922,14611,14669,24634,66002.0,8240000.0
2011-05-16,14669,14888,14595,14833,26416,66744.0,8240000.0
2011-05-17,14740,15382,14686,14962,65639,67321.0,8240000.0
2011-05-18,14814,15381,14814,15291,40080,68804.0,8240000.0
2011-05-19,15217,15419,14631,14650,26643,65920.0,8240000.0
2011-05-20,14557,14778,14412,14650,49537,65920.0,8240000.0
2011-05-23,14520,15252,14520,14559,63084,65508.0,8240000.0
2011-05-24,15291,15364,14576,14724,137732,66250.0,8240000.0
2011-05-25,14722,14922,14630,14815,55419,66662.0,8240000.0
2011-05-26,14960,17028,14723,17031,380609,76632.0,8240000.0
2011-05-27,18586,19134,16114,16207,872883,72924.0,8240000.0
2011-05-30,16205,16333,15474,15548,141443,69958.0,8240000.0
2011-05-31,16041,17195,15675,15676,491487,70534.0,8240000.0
2011-06-01,15547,15967,15399,15566,131809,70040.0,8240000.0
2011-06-02,15547,16115,15345,16115,118579,72512.0,8240000.0
2011-06-03,15911,16460,15876,16097,65401,72430.0,8240000.0
2011-06-07,15985,16553,15803,16280,58930,73254.0,8240000.0
2011-06-08,16114,16479,15527,15767,51135,70946.0,8240000.0
2011-06-09,15563,16059,15563,16024,45657,72100.0,8240000.0
2011-06-10,16021,16021,15491,15529,48571,69875.0,8240000.0
2011-06-13,15547,15547,15108,15291,79506,68804.0,8240000.0
2011-06-14,15197,16645,15123,16482,39148,74160.0,8240000.0
2011-06-15,16481,16481,15820,16244,38602,73089.0,8240000.0
2011-06-16,15986,16242,15765,16079,18458,72347.0,8240000.0
2011-06-17,16076,16553,15730,15749,102595,70864.0,8240000.0
2011-06-20,15656,16224,15656,15932,26981,71688.0,8240000.0
2011-06-21,16296,16296,15655,16024,23323,72100.0,8240000.0
2011-06-22,16114,16278,15748,15896,23888,71523.0,8240000.0
2011-06-23,15676,16205,15657,16042,40604,72182.0,8240000.0
2011-06-24,15931,16480,15656,15951,64933,71770.0,8240000.0
2011-06-27,15804,16023,15676,15914,19795,71606.0,8240000.0
2011-06-28,15765,16021,15563,15841,35912,71276.0,8240000.0
2011-06-29,15967,16224,15803,15932,21018,71688.0,8240000.0
2011-06-30,15764,16075,15636,15658,32593,70452.0,8240000.0
2011-07-01,15749,16243,15730,15859,56459,71358.0,8240000.0
2011-07-04,16351,16645,15966,16482,93653,74160.0,8240000.0
2011-07-05,16573,16756,16262,16445,41505,73995.0,8240000.0
2011-07-06,16481,16609,16205,16299,24365,73336.0,8240000.0
2011-07-07,16261,16717,16261,16390,29383,73748.0,8240000.0
2011-07-08,16755,16755,16316,16591,37925,74654.0,8240000.0
2011-07-11,16590,17910,16500,17635,216952,79351.0,8240000.0
2011-07-12,17706,18110,17486,18075,169363,81329.0,8240000.0
2011-07-13,18072,18585,17303,18002,121481,80999.0,8240000.0
2011-07-14,18202,18496,15986,17013,253720,76550.0,8240000.0
2011-07-15,16755,17726,16204,17672,146229,79516.0,8240000.0
2011-07-18,17982,17982,17303,17507,62209,78774.0,8240000.0
2011-07-19,17451,17909,17250,17525,53504,78857.0,8240000.0
2011-07-20,17579,17926,17541,17672,70858,79516.0,8240000.0
2011-07-21,17670,17836,17214,17654,54502,79434.0,8240000.0
2011-07-22,18111,19410,17781,18862,456679,84872.0,8240000.0
