원일특강(012620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-06,1250,1290,1250,1270,22,5588.0,4400000.0
2004-05-07,1245,1265,1160,1160,559,5104.0,4400000.0
2004-05-10,1200,1265,1145,1225,1208,5390.0,4400000.0
2004-05-11,1225,1280,1160,1270,133,5588.0,4400000.0
2004-05-12,1160,1275,1160,1270,3959,5588.0,4400000.0
2004-05-13,1215,1270,1200,1245,469,5478.0,4400000.0
2004-05-14,1275,1275,1160,1220,997,5368.0,4400000.0
2004-05-17,1230,1245,1160,1220,513,5368.0,4400000.0
2004-05-18,1150,1260,1100,1235,154,5434.0,4400000.0
2004-05-19,1205,1280,1205,1265,35,5566.0,4400000.0
2004-05-20,1180,1300,1145,1220,14794,5368.0,4400000.0
2004-05-21,1160,1280,1150,1160,801,5104.0,4400000.0
2004-05-24,1160,1190,1100,1150,7609,5060.0,4400000.0
2004-05-25,1135,1165,1125,1165,13101,5126.0,4400000.0
2004-05-27,1150,1150,1115,1135,3616,4994.0,4400000.0
2004-05-28,1150,1150,1120,1130,469,4972.0,4400000.0
2004-05-31,1115,1180,1075,1115,14089,4906.0,4400000.0
2004-06-01,1165,1170,1095,1120,3773,4928.0,4400000.0
2004-06-02,1120,1120,1015,1115,1591,4906.0,4400000.0
2004-06-03,1100,1140,1080,1140,2150,5016.0,4400000.0
2004-06-04,1125,1140,1110,1110,1388,4884.0,4400000.0
2004-06-07,1110,1145,1085,1145,2537,5038.0,4400000.0
2004-06-08,1100,1130,1090,1130,2631,4972.0,4400000.0
2004-06-09,1145,1155,1085,1110,12033,4884.0,4400000.0
2004-06-10,1105,1240,1105,1240,55669,5456.0,4400000.0
2004-06-11,1280,1280,1230,1235,10159,5434.0,4400000.0
2004-06-14,1245,1300,1235,1290,7722,5676.0,4400000.0
2004-06-15,1300,1300,1215,1250,20742,5500.0,4400000.0
2004-06-16,1250,1305,1125,1275,7433,5610.0,4400000.0
2004-06-17,1280,1295,1220,1260,513,5544.0,4400000.0
2004-06-18,1160,1310,1125,1210,2437,5324.0,4400000.0
2004-06-21,1210,1280,1130,1170,4367,5148.0,4400000.0
2004-06-22,1240,1295,1185,1260,5332,5544.0,4400000.0
2004-06-23,1340,1340,1205,1290,3140,5676.0,4400000.0
2004-06-24,1280,1320,1275,1320,180,5808.0,4400000.0
2004-06-25,1370,1370,1220,1300,2942,5720.0,4400000.0
2004-06-28,1360,1360,1220,1300,2326,5720.0,4400000.0
2004-06-29,1300,1350,1235,1235,81,5434.0,4400000.0
2004-06-30,1285,1285,1285,1285,1,5654.0,4400000.0
2004-07-01,1260,1260,1205,1205,5,5302.0,4400000.0
2004-07-02,1260,1260,1120,1130,17,4972.0,4400000.0
2004-07-05,1235,1240,1190,1240,1082,5456.0,4400000.0
2004-07-06,1240,1275,1240,1275,11,5610.0,4400000.0
2004-07-07,1300,1350,1290,1290,14,5676.0,4400000.0
2004-07-08,1330,1330,1190,1190,14,5236.0,4400000.0
2004-07-09,1125,1320,1120,1255,743,5522.0,4400000.0
2004-07-12,1170,1230,1170,1220,214,5368.0,4400000.0
2004-07-13,1270,1270,1250,1250,402,5500.0,4400000.0
2004-07-14,1175,1240,1175,1175,1790,5170.0,4400000.0
2004-07-15,1235,1235,1110,1200,67,5280.0,4400000.0
2004-07-16,1250,1250,1250,1250,1,5500.0,4400000.0
2004-07-19,1220,1250,1140,1195,3530,5258.0,4400000.0
2004-07-20,1280,1280,1135,1245,9,5478.0,4400000.0
2004-07-21,1320,1320,1135,1245,1021,5478.0,4400000.0
2004-07-22,1145,1250,1145,1250,2,5500.0,4400000.0
2004-07-23,1225,1230,1220,1220,3010,5368.0,4400000.0
2004-07-26,1230,1230,1220,1220,7099,5368.0,4400000.0
2004-07-27,1220,1225,1215,1215,18502,5346.0,4400000.0
2004-07-28,1210,1210,1110,1120,8801,4928.0,4400000.0
2004-07-29,1170,1220,1120,1200,3491,5280.0,4400000.0
2004-07-30,1220,1220,1120,1120,10,4928.0,4400000.0
2004-08-02,1180,1205,1090,1090,14,4796.0,4400000.0
2004-08-03,1210,1210,1030,1030,3238,4532.0,4400000.0
2004-08-04,1050,1100,1050,1100,961,4840.0,4400000.0
2004-08-05,1100,1180,1100,1180,341,5192.0,4400000.0
2004-08-06,1160,1160,1065,1110,272,4884.0,4400000.0
2004-08-09,1140,1140,1100,1100,1505,4840.0,4400000.0
2004-08-10,1100,1170,1030,1155,3004,5082.0,4400000.0
2004-08-11,1070,1150,1060,1090,6553,4796.0,4400000.0
2004-08-12,1070,1135,1070,1100,3021,4840.0,4400000.0
2004-08-13,1110,1230,1100,1230,1768,5412.0,4400000.0
2004-08-16,1180,1345,1180,1295,15718,5698.0,4400000.0
2004-08-17,1310,1330,1215,1300,934,5720.0,4400000.0
2004-08-18,1225,1285,1225,1270,81,5588.0,4400000.0
2004-08-19,1280,1315,1280,1315,947,5786.0,4400000.0
2004-08-20,1310,1320,1165,1245,7596,5478.0,4400000.0
2004-08-23,1285,1285,1180,1285,4919,5654.0,4400000.0
2004-08-24,1280,1315,1225,1295,2185,5698.0,4400000.0
2004-08-25,1300,1300,1140,1145,33249,5038.0,4400000.0
2004-08-26,1170,1170,1145,1145,4361,5038.0,4400000.0
2004-08-27,1150,1185,1150,1185,1891,5214.0,4400000.0
2004-08-30,1160,1200,1130,1150,3602,5060.0,4400000.0
2004-08-31,1175,1175,1175,1175,1,5170.0,4400000.0
2004-09-01,1155,1210,1150,1180,6595,5192.0,4400000.0
2004-09-02,1175,1175,1175,1175,0,5170.0,4400000.0
2004-09-03,1150,1230,1150,1200,671,5280.0,4400000.0
2004-09-06,1190,1240,1120,1145,1036,5038.0,4400000.0
2004-09-07,1190,1195,1190,1195,93,5258.0,4400000.0
2004-09-08,1185,1190,1150,1150,800,5060.0,4400000.0
2004-09-09,1140,1195,1140,1195,511,5258.0,4400000.0
2004-09-10,1140,1190,1130,1190,829,5236.0,4400000.0
2004-09-13,1150,1150,1110,1125,19472,4950.0,4400000.0
2004-09-14,1125,1140,1095,1110,21751,4884.0,4400000.0
2004-09-15,1090,1120,1090,1105,20129,4862.0,4400000.0
2004-09-16,1105,1130,1080,1115,11308,4906.0,4400000.0
2004-09-17,1095,1140,1095,1140,2452,5016.0,4400000.0
2004-09-20,1100,1100,1090,1090,2441,4796.0,4400000.0
2004-09-21,1080,1125,1070,1110,12817,4884.0,4400000.0
2004-09-22,1090,1105,1070,1070,7800,4708.0,4400000.0
2004-09-23,1070,1115,1070,1080,26240,4752.0,4400000.0
2004-09-24,1100,1175,1090,1135,4476,4994.0,4400000.0
2004-09-30,1090,1130,1080,1115,2880,4906.0,4400000.0
2004-10-01,1120,1200,1080,1090,5307,4796.0,4400000.0
2004-10-04,1130,1200,1100,1135,19379,4994.0,4400000.0
2004-10-05,1140,1270,1110,1135,10325,4994.0,4400000.0
2004-10-06,1150,1170,1120,1135,161505,4994.0,4400000.0
2004-10-07,1140,1175,1125,1135,296,4994.0,4400000.0
2004-10-08,1140,1185,1100,1100,8834,4840.0,4400000.0
2004-10-11,1110,1110,1090,1110,2596,4884.0,4400000.0
2004-10-12,1115,1120,1100,1110,1364,4884.0,4400000.0
2004-10-13,1170,1200,1105,1115,916,4906.0,4400000.0
2004-10-14,1155,1155,1155,1155,50,5082.0,4400000.0
2004-10-15,1160,1180,1085,1095,2190,4818.0,4400000.0
2004-10-18,1180,1180,1090,1115,1047,4906.0,4400000.0
2004-10-19,1165,1170,1090,1120,6384,4928.0,4400000.0
2004-10-20,1100,1115,1085,1085,3514,4774.0,4400000.0
2004-10-21,1085,1120,1085,1100,4114,4840.0,4400000.0
2004-10-22,1140,1140,1085,1110,9446,4884.0,4400000.0
2004-10-25,1095,1105,1060,1105,5705,4862.0,4400000.0
2004-10-26,1100,1100,1070,1090,7535,4796.0,4400000.0
2004-10-27,1090,1090,1060,1075,3927,4730.0,4400000.0
2004-10-28,1050,1110,1050,1095,841,4818.0,4400000.0
2004-10-29,1115,1115,1085,1110,510,4884.0,4400000.0
2004-11-01,1080,1100,1075,1100,8546,4840.0,4400000.0
2004-11-02,1100,1165,1000,1050,107267,4620.0,4400000.0
2004-11-03,1055,1135,1045,1060,71849,4664.0,4400000.0
2004-11-04,1060,1065,1035,1040,12217,4576.0,4400000.0
2004-11-05,1055,1140,1030,1090,106674,4796.0,4400000.0
2004-11-08,1140,1140,1080,1090,71384,4796.0,4400000.0
2004-11-09,1085,1100,1070,1100,16970,4840.0,4400000.0
2004-11-10,1100,1230,1100,1195,227513,5258.0,4400000.0
2004-11-11,1200,1335,1150,1195,35511,5258.0,4400000.0
2004-11-12,1200,1230,1185,1190,38546,5236.0,4400000.0
2004-11-15,1180,1220,1170,1190,28065,5236.0,4400000.0
2004-11-16,1175,1270,1175,1265,46330,5566.0,4400000.0
2004-11-17,1225,1280,1225,1265,15357,5566.0,4400000.0
2004-11-18,1240,1270,1220,1220,14739,5368.0,4400000.0
2004-11-19,1220,1250,1200,1240,9943,5456.0,4400000.0
2004-11-22,1235,1235,1200,1210,12081,5324.0,4400000.0
2004-11-23,1215,1320,1205,1320,66907,5808.0,4400000.0
2004-11-24,1350,1360,1280,1305,21066,5742.0,4400000.0
2004-11-25,1340,1460,1335,1460,142866,6424.0,4400000.0
2004-11-26,1520,1625,1500,1625,220563,7150.0,4400000.0
2004-11-29,1650,1680,1550,1570,155131,6908.0,4400000.0
2004-11-30,1580,1600,1430,1520,77104,6688.0,4400000.0
2004-12-01,1500,1580,1480,1540,65487,6776.0,4400000.0
2004-12-02,1510,1570,1480,1485,48093,6534.0,4400000.0
2004-12-03,1490,1560,1480,1485,35865,6534.0,4400000.0
2004-12-06,1495,1525,1470,1500,33958,6600.0,4400000.0
2004-12-07,1500,1525,1480,1490,24710,6556.0,4400000.0
2004-12-08,1540,1540,1465,1510,17058,6644.0,4400000.0
2004-12-09,1500,1520,1410,1450,33694,6380.0,4400000.0
2004-12-10,1495,1495,1430,1430,10111,6292.0,4400000.0
2004-12-13,1415,1475,1360,1465,11120,6446.0,4400000.0
2004-12-14,1475,1505,1435,1455,6167,6402.0,4400000.0
2004-12-15,1440,1480,1440,1480,5773,6512.0,4400000.0
2004-12-16,1515,1520,1450,1455,17456,6402.0,4400000.0
2004-12-17,1475,1480,1435,1480,2578,6512.0,4400000.0
2004-12-20,1475,1515,1435,1450,35771,6380.0,4400000.0
2004-12-21,1450,1485,1435,1450,7487,6380.0,4400000.0
2004-12-22,1450,1505,1440,1450,16500,6380.0,4400000.0
2004-12-23,1480,1490,1430,1465,9116,6446.0,4400000.0
2004-12-24,1485,1490,1450,1475,3092,6490.0,4400000.0
2004-12-27,1450,1520,1450,1485,13520,6534.0,4400000.0
2004-12-28,1485,1490,1440,1440,18717,6336.0,4400000.0
2004-12-29,1430,1450,1395,1440,1226,6336.0,4400000.0
2004-12-30,1400,1445,1395,1400,15809,6160.0,4400000.0
2005-01-03,1480,1480,1390,1400,6028,6160.0,4400000.0
2005-01-04,1400,1450,1370,1425,9760,6270.0,4400000.0
2005-01-05,1430,1430,1395,1420,1155,6248.0,4400000.0
2005-01-06,1400,1425,1390,1420,6460,6248.0,4400000.0
2005-01-07,1435,1435,1385,1425,15899,6270.0,4400000.0
2005-01-10,1395,1450,1310,1390,64127,6116.0,4400000.0
2005-01-11,1390,1500,1390,1460,29977,6424.0,4400000.0
2005-01-12,1455,1490,1395,1405,12944,6182.0,4400000.0
2005-01-13,1400,1440,1395,1420,5421,6248.0,4400000.0
2005-01-14,1380,1490,1380,1470,12925,6468.0,4400000.0
2005-01-17,1485,1485,1385,1395,95862,6138.0,4400000.0
2005-01-18,1425,1430,1395,1420,35588,6248.0,4400000.0
2005-01-19,1475,1475,1400,1455,49929,6402.0,4400000.0
2005-01-20,1490,1540,1460,1535,31706,6754.0,4400000.0
2005-01-21,1465,1560,1465,1530,14063,6732.0,4400000.0
2005-01-24,1530,1560,1465,1525,14394,6710.0,4400000.0
2005-01-25,1530,1530,1485,1515,5810,6666.0,4400000.0
2005-01-26,1530,1545,1485,1530,30453,6732.0,4400000.0
2005-01-27,1565,1565,1500,1535,11245,6754.0,4400000.0
2005-01-28,1545,1545,1500,1520,30113,6688.0,4400000.0
2005-01-31,1545,1685,1545,1630,72072,7172.0,4400000.0
2005-02-01,1630,1640,1520,1610,29294,7084.0,4400000.0
2005-02-02,1640,1720,1590,1700,78091,7480.0,4400000.0
2005-02-03,1900,1900,1835,1900,301604,8360.0,4400000.0
2005-02-04,1920,2030,1865,1870,269958,8228.0,4400000.0
2005-02-07,1870,1930,1815,1890,123550,8316.0,4400000.0
2005-02-11,1855,1975,1855,1915,113213,8426.0,4400000.0
2005-02-14,1935,2020,1930,2000,170108,8800.0,4400000.0
2005-02-15,2010,2010,1915,1980,103538,8712.0,4400000.0
2005-02-16,2035,2170,2010,2095,175853,9218.0,4400000.0
2005-02-17,2130,2130,2000,2050,108375,9020.0,4400000.0
2005-02-18,2045,2130,1990,2060,72813,9064.0,4400000.0
2005-02-21,2060,2170,2060,2135,47976,9394.0,4400000.0
2005-02-22,2190,2195,2080,2110,85795,9284.0,4400000.0
2005-02-23,2130,2135,2035,2065,68521,9086.0,4400000.0
2005-02-24,2080,2310,2040,2310,169399,10164.0,4400000.0
2005-02-25,2340,2580,2320,2495,263672,10978.0,4400000.0
2005-02-28,2500,2770,2500,2700,185841,11880.0,4400000.0
2005-03-02,2700,2780,2500,2590,134241,11396.0,4400000.0
2005-03-03,2555,2630,2430,2500,81949,11000.0,4400000.0
2005-03-04,2465,2545,2425,2450,75507,10780.0,4400000.0
2005-03-07,2470,2495,2420,2455,47265,10802.0,4400000.0
2005-03-08,2480,2530,2365,2445,60782,10758.0,4400000.0
2005-03-09,2385,2445,2370,2390,24410,10516.0,4400000.0
2005-03-10,2420,2530,2370,2500,129787,11000.0,4400000.0
2005-03-11,2500,2585,2450,2545,88339,11198.0,4400000.0
2005-03-14,2570,2625,2520,2585,79989,11374.0,4400000.0
2005-03-15,2610,2645,2420,2420,74306,10648.0,4400000.0
2005-03-16,2370,2450,2220,2250,75756,9900.0,4400000.0
2005-03-17,2195,2200,2030,2140,101140,9416.0,4400000.0
2005-03-18,2100,2195,2055,2095,41447,9218.0,4400000.0
2005-03-21,2035,2200,2035,2125,17213,9350.0,4400000.0
2005-03-22,2070,2195,2070,2090,38139,9196.0,4400000.0
2005-03-23,2020,2130,2000,2090,21236,9196.0,4400000.0
2005-03-24,2035,2145,1950,2000,82259,8800.0,4400000.0
2005-03-25,2005,2005,1950,1990,38754,8756.0,4400000.0
2005-03-28,1995,2060,1970,2045,46368,8998.0,4400000.0
2005-03-29,2020,2135,2020,2060,19199,9064.0,4400000.0
2005-03-30,1980,2075,1980,2015,23197,8866.0,4400000.0
2005-03-31,1995,2080,1995,2040,19111,8976.0,4400000.0
2005-04-01,1975,2120,1975,2030,26674,8932.0,4400000.0
2005-04-04,2000,2050,2000,2045,14002,8998.0,4400000.0
2005-04-06,2005,2060,2005,2010,28027,8844.0,4400000.0
2005-04-07,2005,2060,1990,2040,45901,8976.0,4400000.0
2005-04-08,2060,2080,2030,2055,24320,9042.0,4400000.0
2005-04-11,2035,2055,2000,2035,22327,8954.0,4400000.0
2005-04-12,2005,2035,1990,2015,32884,8866.0,4400000.0
2005-04-13,2000,2020,1995,2000,46749,8800.0,4400000.0
2005-04-14,1975,2000,1930,1985,24263,8734.0,4400000.0
2005-04-15,1950,1995,1820,1890,53155,8316.0,4400000.0
2005-04-18,1810,1840,1700,1770,52452,7788.0,4400000.0
2005-04-19,1845,1845,1750,1775,29261,7810.0,4400000.0
2005-04-20,1780,1930,1750,1870,7532,8228.0,4400000.0
2005-04-21,1820,1935,1760,1805,29655,7942.0,4400000.0
2005-04-22,1805,1855,1735,1780,58736,7832.0,4400000.0
2005-04-25,1810,1810,1730,1780,39216,7832.0,4400000.0
2005-04-26,1780,1855,1765,1830,34019,8052.0,4400000.0
2005-04-27,1845,1870,1800,1865,20793,8206.0,4400000.0
2005-04-28,1955,1955,1755,1755,31343,7722.0,4400000.0
2005-04-29,1755,1780,1695,1705,26080,7502.0,4400000.0
2005-05-02,1780,1830,1720,1735,14828,7634.0,4400000.0
2005-05-03,1715,1745,1700,1740,18351,7656.0,4400000.0
2005-05-04,1720,1775,1720,1770,10899,7788.0,4400000.0
2005-05-06,1830,1830,1750,1750,19621,7700.0,4400000.0
2005-05-09,1750,1750,1595,1640,61143,7216.0,4400000.0
2005-05-10,1630,1885,1625,1885,193615,8294.0,4400000.0
2005-05-11,1950,2130,1900,2000,209799,8800.0,4400000.0
2005-05-12,1950,2095,1950,1975,50459,8690.0,4400000.0
2005-05-13,2000,2060,1915,2030,91582,8932.0,4400000.0
2005-05-16,2035,2240,2020,2075,81860,9130.0,4400000.0
2005-05-17,2110,2135,2010,2045,70016,8998.0,4400000.0
2005-05-18,2055,2090,1990,2025,47975,8910.0,4400000.0
2005-05-19,2080,2325,2080,2295,297590,10098.0,4400000.0
2005-05-20,2310,2330,2240,2280,82812,10032.0,4400000.0
2005-05-23,2280,2295,2215,2250,83110,9900.0,4400000.0
2005-05-24,2285,2335,2240,2275,94037,10010.0,4400000.0
2005-05-25,2295,2370,2270,2270,77216,9988.0,4400000.0
2005-05-26,2310,2310,2190,2210,31325,9724.0,4400000.0
2005-05-27,2260,2260,2175,2185,66903,9614.0,4400000.0
2005-05-30,2175,2255,2165,2245,88465,9878.0,4400000.0
2005-05-31,2270,2270,2190,2215,45061,9746.0,4400000.0
2005-06-01,2195,2345,2195,2210,61383,9724.0,4400000.0
2005-06-02,2250,2405,2205,2400,100018,10560.0,4400000.0
2005-06-03,2455,2455,2345,2345,76081,10318.0,4400000.0
2005-06-07,2330,2420,2305,2390,46237,10516.0,4400000.0
2005-06-08,2380,2420,2320,2370,29154,10428.0,4400000.0
2005-06-09,2350,2400,2300,2380,56828,10472.0,4400000.0
2005-06-10,2380,2665,2380,2600,185195,11440.0,4400000.0
2005-06-13,2560,2610,2510,2520,87946,11088.0,4400000.0
2005-06-14,2480,2560,2395,2430,66809,10692.0,4400000.0
2005-06-15,2415,2550,2415,2500,56626,11000.0,4400000.0
2005-06-16,2470,2590,2460,2480,35803,10912.0,4400000.0
2005-06-17,2460,2560,2420,2450,21076,10780.0,4400000.0
2005-06-20,2450,2545,2370,2430,13462,10692.0,4400000.0
2005-06-21,2405,2510,2320,2380,30355,10472.0,4400000.0
2005-06-22,2350,2400,2330,2345,23913,10318.0,4400000.0
2005-06-23,2350,2445,2340,2365,18622,10406.0,4400000.0
2005-06-24,2490,2490,2340,2350,16548,10340.0,4400000.0
2005-06-27,2310,2475,2310,2375,28560,10450.0,4400000.0
2005-06-28,2370,2510,2350,2380,68055,10472.0,4400000.0
2005-06-29,2490,2590,2425,2490,55997,10956.0,4400000.0
2005-06-30,2575,2580,2465,2465,40440,10846.0,4400000.0
2005-07-01,2450,2530,2400,2500,28206,11000.0,4400000.0
2005-07-04,2505,2650,2505,2585,36801,11374.0,4400000.0
2005-07-05,2635,2750,2600,2645,68946,11638.0,4400000.0
2005-07-06,2695,2740,2630,2640,56250,11616.0,4400000.0
2005-07-07,2690,2725,2630,2660,46221,11704.0,4400000.0
2005-07-08,2715,2715,2590,2590,35837,11396.0,4400000.0
2005-07-11,2605,2670,2550,2615,40941,11506.0,4400000.0
2005-07-12,2615,2650,2560,2610,25216,11484.0,4400000.0
2005-07-13,2650,2650,2540,2605,36722,11462.0,4400000.0
2005-07-14,2610,2620,2565,2595,51468,11418.0,4400000.0
2005-07-15,2590,2645,2555,2600,32158,11440.0,4400000.0
2005-07-18,2560,2740,2560,2725,75264,11990.0,4400000.0
2005-07-19,2725,3130,2680,3030,94594,13332.0,4400000.0
2005-07-20,3030,3200,3020,3050,128200,13420.0,4400000.0
2005-07-21,3165,3170,3000,3040,18171,13376.0,4400000.0
2005-07-22,3040,3100,2970,3065,15462,13486.0,4400000.0
2005-07-25,3010,3180,3010,3110,13437,13684.0,4400000.0
2005-07-26,3200,3240,3070,3200,20730,14080.0,4400000.0
2005-07-27,3175,3325,3160,3195,13761,14058.0,4400000.0
2005-07-28,3195,3195,3100,3120,15570,13728.0,4400000.0
2005-07-29,3200,3300,3085,3200,100029,14080.0,4400000.0
2005-08-01,3240,3340,3160,3180,22231,13992.0,4400000.0
2005-08-02,3210,3210,3120,3140,7655,13816.0,4400000.0
2005-08-03,3110,3200,3110,3150,16391,13860.0,4400000.0
2005-08-04,3195,3195,3100,3150,8801,13860.0,4400000.0
2005-08-05,3110,3120,2960,2995,27258,13178.0,4400000.0
2005-08-08,2935,3010,2935,3000,15860,13200.0,4400000.0
2005-08-09,3010,3115,2990,3050,20851,13420.0,4400000.0
2005-08-10,3060,3150,2970,3015,26355,13266.0,4400000.0
2005-08-11,2980,3080,2980,3050,35311,13420.0,4400000.0
2005-08-12,3050,3145,3030,3100,50783,13640.0,4400000.0
2005-08-16,3100,3270,3100,3195,67967,14058.0,4400000.0
2005-08-17,3260,3300,3185,3295,86019,14498.0,4400000.0
2005-08-18,3330,3330,3235,3300,84864,14520.0,4400000.0
2005-08-19,3250,3300,3130,3220,90758,14168.0,4400000.0
2005-08-22,3220,3295,3175,3210,55212,14124.0,4400000.0
2005-08-23,3195,3270,3165,3165,34318,13926.0,4400000.0
2005-08-24,3185,3215,3145,3200,40443,14080.0,4400000.0
2005-08-25,3175,3290,3175,3285,57477,14454.0,4400000.0
2005-08-26,3300,3395,3280,3365,68116,14806.0,4400000.0
2005-08-29,3370,3370,3210,3290,82571,14476.0,4400000.0
2005-08-30,3240,3350,3220,3240,22532,14256.0,4400000.0
2005-08-31,3350,3350,3260,3330,44926,14652.0,4400000.0
2005-09-01,3285,3370,3285,3310,20594,14564.0,4400000.0
2005-09-02,3310,3310,3270,3270,16930,14388.0,4400000.0
2005-09-05,3360,3360,3210,3230,37025,14212.0,4400000.0
2005-09-06,3210,3290,3205,3210,27988,14124.0,4400000.0
2005-09-07,3290,3300,3205,3210,17240,14124.0,4400000.0
2005-09-08,3200,3265,3200,3215,17704,14146.0,4400000.0
2005-09-09,3195,3235,3190,3210,45314,14124.0,4400000.0
2005-09-12,3270,3290,3190,3205,13172,14102.0,4400000.0
2005-09-13,3260,3260,3165,3225,10241,14190.0,4400000.0
2005-09-14,3275,3275,3190,3225,11553,14190.0,4400000.0
2005-09-15,3285,3285,3180,3210,20861,14124.0,4400000.0
2005-09-16,3230,3230,3155,3180,27721,13992.0,4400000.0
2005-09-20,3220,3290,3190,3245,17325,14278.0,4400000.0
2005-09-21,3290,3375,3205,3370,39412,14828.0,4400000.0
2005-09-22,3380,3850,3330,3810,201311,16764.0,4400000.0
2005-09-23,3910,4230,3900,4090,388597,17996.0,4400000.0
2005-09-26,4200,4395,4150,4185,225635,18414.0,4400000.0
2005-09-27,4200,4260,3990,4065,204975,17886.0,4400000.0
2005-09-28,4130,4220,4130,4200,179375,18480.0,4400000.0
2005-09-29,4150,4250,4080,4210,111382,18524.0,4400000.0
2005-09-30,4210,4700,4150,4695,256679,20658.0,4400000.0
2005-10-04,4570,4785,4500,4735,120994,20834.0,4400000.0
2005-10-05,4670,4730,4500,4510,113308,19844.0,4400000.0
2005-10-06,4490,4550,4350,4435,72505,19514.0,4400000.0
2005-10-07,4300,4690,4300,4590,155702,20196.0,4400000.0
2005-10-10,4430,4660,4430,4465,73478,19646.0,4400000.0
2005-10-11,4470,4645,4415,4645,68639,20438.0,4400000.0
2005-10-12,4645,4645,4465,4595,85548,20218.0,4400000.0
2005-10-13,4515,4645,4470,4645,76904,20438.0,4400000.0
2005-10-14,4680,5030,4600,4980,207989,21912.0,4400000.0
2005-10-17,4980,5270,4660,4800,118162,21120.0,4400000.0
2005-10-18,4850,5000,4800,4900,73079,21560.0,4400000.0
2005-10-19,4900,4900,4700,4700,85407,20680.0,4400000.0
2005-10-20,4555,4925,4555,4880,93084,21472.0,4400000.0
2005-10-21,4800,4930,4800,4850,41203,21340.0,4400000.0
2005-10-24,4750,5040,4750,5010,104667,22044.0,4400000.0
2005-10-25,5120,5150,4940,4940,34938,21736.0,4400000.0
2005-10-26,5020,5020,4800,4800,31307,21120.0,4400000.0
2005-10-27,4760,4920,4735,4800,26112,21120.0,4400000.0
2005-10-28,4610,4980,4610,4845,53310,21318.0,4400000.0
2005-10-31,5050,5060,4800,4850,44257,21340.0,4400000.0
2005-11-01,4730,4970,4730,4850,39009,21340.0,4400000.0
2005-11-02,4775,5010,4775,5010,50152,22044.0,4400000.0
2005-11-03,4950,5250,4950,5250,76155,23100.0,4400000.0
2005-11-04,5290,5400,5140,5140,44443,22616.0,4400000.0
2005-11-07,5090,5340,5090,5130,15074,22572.0,4400000.0
2005-11-08,5150,5190,4935,4980,31647,21912.0,4400000.0
2005-11-09,5000,5120,4975,5080,28304,22352.0,4400000.0
2005-11-10,5050,5070,4875,4895,37610,21538.0,4400000.0
2005-11-11,4895,5050,4730,4900,83845,21560.0,4400000.0
2005-11-14,4830,5050,4825,4945,41532,21758.0,4400000.0
2005-11-15,4900,4995,4900,4950,16178,21780.0,4400000.0
2005-11-16,4925,5070,4910,4960,19925,21824.0,4400000.0
2005-11-17,4960,4960,4865,4885,44927,21494.0,4400000.0
2005-11-18,5030,5030,4870,4910,47125,21604.0,4400000.0
2005-11-21,5020,5020,4870,4960,65767,21824.0,4400000.0
2005-11-22,4910,4990,4835,4890,23034,21516.0,4400000.0
2005-11-23,4865,4900,4635,4635,92609,20394.0,4400000.0
2005-11-24,4640,4735,4550,4550,42814,20020.0,4400000.0
2005-11-25,4505,4675,4500,4560,51102,20064.0,4400000.0
2005-11-28,4560,4725,4560,4680,38026,20592.0,4400000.0
2005-11-29,4600,4725,4565,4570,36516,20108.0,4400000.0
2005-11-30,4650,4650,4535,4535,36409,19954.0,4400000.0
2005-12-01,5130,5210,4550,5210,172538,22924.0,4400000.0
2005-12-02,5360,5590,5000,5400,90210,23760.0,4400000.0
2005-12-05,5400,5400,5090,5110,71554,22484.0,4400000.0
2005-12-06,4955,5160,4800,4945,83255,21758.0,4400000.0
2005-12-07,4905,5030,4880,4880,25422,21472.0,4400000.0
2005-12-08,4670,4945,4670,4760,11295,20944.0,4400000.0
2005-12-09,4900,5000,4800,4800,13411,21120.0,4400000.0
2005-12-12,4900,4970,4820,4835,18124,21274.0,4400000.0
2005-12-13,4810,5000,4810,4955,26751,21802.0,4400000.0
2005-12-14,4905,4960,4800,4800,38086,21120.0,4400000.0
2005-12-15,4725,4970,4725,4880,35307,21472.0,4400000.0
2005-12-16,4750,4960,4615,4615,28664,20306.0,4400000.0
2005-12-19,4510,4875,4510,4785,20483,21054.0,4400000.0
2005-12-20,4640,4805,4575,4590,43897,20196.0,4400000.0
2005-12-21,4580,4745,4470,4580,39993,20152.0,4400000.0
2005-12-22,4645,4685,4220,4440,87145,19536.0,4400000.0
2005-12-23,4270,4435,4270,4355,16372,19162.0,4400000.0
2005-12-26,4395,4575,4390,4450,36434,19580.0,4400000.0
2005-12-27,4540,4540,4420,4430,33690,19492.0,4400000.0
2005-12-28,4265,4480,4265,4340,10716,19096.0,4400000.0
2005-12-29,4255,4440,4235,4345,18473,19118.0,4400000.0
2006-01-02,4440,4440,4280,4280,19029,18832.0,4400000.0
2006-01-03,4355,4355,4150,4210,47919,18524.0,4400000.0
2006-01-04,4275,4275,4155,4250,66166,18700.0,4400000.0
2006-01-05,4190,4295,4150,4250,36925,18700.0,4400000.0
2006-01-06,4255,4290,4155,4260,7465,18744.0,4400000.0
2006-01-09,4260,4380,4260,4325,18587,19030.0,4400000.0
2006-01-10,4395,4395,4255,4285,8232,18854.0,4400000.0
2006-01-11,4190,4330,4190,4330,25595,19052.0,4400000.0
