휴맥스(115160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-25,11200,11550,10800,10800,466871,247170.0,22886157.0
2011-07-26,10800,11800,10800,11700,888475,267768.0,22886157.0
2011-07-27,11600,11850,11400,11500,458159,263191.0,22886157.0
2011-07-28,11200,11450,11100,11350,234791,259758.0,22886157.0
2011-07-29,11250,12050,9950,9990,1703061,228633.0,22886157.0
2011-08-01,10100,10250,9970,10200,383725,233439.0,22886157.0
2011-08-02,10100,10200,9900,9950,237775,227717.0,22886157.0
2011-08-03,9710,9840,9510,9770,173460,223598.0,22886157.0
2011-08-04,9850,10100,9480,9500,201810,217418.0,22886157.0
2011-08-05,8990,8990,8480,8640,342939,197736.0,22886157.0
2011-08-08,8500,8700,7700,7870,353139,180114.0,22886157.0
2011-08-09,7150,7380,6700,7090,485579,162263.0,22886157.0
2011-08-10,7600,7980,7330,7870,476151,180114.0,22886157.0
2011-08-11,7440,8510,7440,8370,360442,191557.0,22886157.0
2011-08-12,8670,8750,8200,8200,304541,187666.0,22886157.0
2011-08-16,8500,8880,8450,8750,199186,200254.0,22886157.0
2011-08-17,8740,9210,8650,9120,170549,208722.0,22886157.0
2011-08-18,9120,9240,8900,9000,191647,205975.0,22886157.0
2011-08-19,8640,8850,8390,8430,216545,192930.0,22886157.0
2011-08-22,8230,8580,8180,8320,164652,190413.0,22886157.0
2011-08-23,8420,8670,8420,8480,233232,194075.0,22886157.0
2011-08-24,8570,8600,8210,8260,65908,189040.0,22886157.0
2011-08-25,8360,8450,8000,8000,94139,183089.0,22886157.0
2011-08-26,8000,8240,7700,7980,174670,182632.0,22886157.0
2011-08-29,8130,8260,8040,8190,61969,187438.0,22886157.0
2011-08-30,8270,8550,8240,8440,99722,193159.0,22886157.0
2011-08-31,8550,8550,8320,8460,53839,193617.0,22886157.0
2011-09-01,8470,8830,8470,8500,129752,194532.0,22886157.0
2011-09-02,8500,8580,8350,8410,40465,192473.0,22886157.0
2011-09-05,8340,8370,7700,7930,86944,181487.0,22886157.0
2011-09-06,7680,7880,7640,7700,61724,176223.0,22886157.0
2011-09-07,7890,8040,7820,7890,91961,180572.0,22886157.0
2011-09-08,8080,8080,7770,7850,65832,179656.0,22886157.0
2011-09-09,7980,7980,7680,7870,63889,180114.0,22886157.0
2011-09-14,7870,7930,7600,7620,59582,174393.0,22886157.0
2011-09-15,8000,8550,7860,8280,222003,189497.0,22886157.0
2011-09-16,8330,8750,8330,8500,226551,194532.0,22886157.0
2011-09-19,8570,8570,8410,8410,71967,192473.0,22886157.0
2011-09-20,8350,8490,8160,8440,53403,193159.0,22886157.0
2011-09-21,8500,8570,8390,8480,77813,194075.0,22886157.0
2011-09-22,8250,8440,8170,8190,61448,187438.0,22886157.0
2011-09-23,7900,8040,7840,8000,97495,183089.0,22886157.0
2011-09-26,8060,8060,6880,7080,218954,162034.0,22886157.0
2011-09-27,7220,7750,7220,7660,96399,175308.0,22886157.0
2011-09-28,7750,7750,7450,7550,44483,172790.0,22886157.0
2011-09-29,7410,7700,7360,7680,49082,175766.0,22886157.0
2011-09-30,7690,7940,7620,7940,71564,181716.0,22886157.0
2011-10-04,7500,7740,7330,7700,47268,176223.0,22886157.0
2011-10-05,7700,8240,7700,7950,143273,181945.0,22886157.0
2011-10-06,8200,8750,8120,8500,206051,194532.0,22886157.0
2011-10-07,8700,8700,8490,8660,92410,198194.0,22886157.0
2011-10-10,8640,8870,8540,8740,81836,200025.0,22886157.0
2011-10-11,8950,9080,8850,8850,99426,202542.0,22886157.0
2011-10-12,8840,9170,8650,9120,130327,208722.0,22886157.0
2011-10-13,9300,9610,9100,9530,160065,218105.0,22886157.0
2011-10-14,9420,9650,9240,9500,112286,217418.0,22886157.0
2011-10-17,9530,10250,9530,10250,234910,234583.0,22886157.0
2011-10-18,10000,10500,9900,10450,262293,239160.0,22886157.0
2011-10-19,10400,10550,10100,10450,210333,239160.0,22886157.0
2011-10-20,10600,10850,9720,10000,299505,228862.0,22886157.0
2011-10-21,10300,10750,10050,10650,288063,243738.0,22886157.0
2011-10-24,11000,11450,10800,11300,511811,258614.0,22886157.0
2011-10-25,11300,11450,10600,10650,334887,243738.0,22886157.0
2011-10-26,10650,10950,10500,10950,161272,250603.0,22886157.0
2011-10-27,10950,11100,10800,10900,132423,249459.0,22886157.0
2011-10-28,11100,11150,10750,11050,201474,252892.0,22886157.0
2011-10-31,11050,11150,10700,10900,143763,249459.0,22886157.0
2011-11-01,10700,10800,10300,10600,162188,242593.0,22886157.0
2011-11-02,10150,10700,9970,10650,142401,243738.0,22886157.0
2011-11-03,10750,10850,10300,10400,74176,238016.0,22886157.0
2011-11-04,10650,11050,10650,10900,181245,249459.0,22886157.0
2011-11-07,10950,11400,10900,11150,179396,255181.0,22886157.0
2011-11-08,11300,11400,11000,11000,116720,251748.0,22886157.0
2011-11-09,11200,11250,10750,10800,102821,247170.0,22886157.0
2011-11-10,10350,10450,9940,9940,238890,227488.0,22886157.0
2011-11-11,10250,10600,10100,10600,133162,242593.0,22886157.0
2011-11-14,10900,11000,10700,10850,88337,248315.0,22886157.0
2011-11-15,10850,11150,10600,10600,91998,242593.0,22886157.0
2011-11-16,10650,11000,10600,10650,151158,243738.0,22886157.0
2011-11-17,11000,11900,10800,11700,741927,267768.0,22886157.0
2011-11-18,11550,12350,11400,12000,812583,274634.0,22886157.0
2011-11-21,12200,12200,11600,12000,254282,274634.0,22886157.0
2011-11-22,11650,12750,11650,12750,594638,291799.0,22886157.0
2011-11-23,12750,12850,12100,12200,281019,279211.0,22886157.0
2011-11-24,12200,12300,11750,12200,248304,279211.0,22886157.0
2011-11-25,12100,12150,11000,11600,484709,265479.0,22886157.0
2011-11-28,11850,12700,11800,12700,480019,290654.0,22886157.0
2011-11-29,12700,12850,12400,12700,292434,290654.0,22886157.0
2011-11-30,12550,12750,12050,12050,222387,275778.0,22886157.0
2011-12-01,12600,12700,12100,12550,327265,287221.0,22886157.0
2011-12-02,12550,12700,12250,12400,138239,283788.0,22886157.0
2011-12-05,12300,12550,12100,12400,161254,283788.0,22886157.0
2011-12-06,12450,12850,12200,12600,223626,288366.0,22886157.0
2011-12-07,12800,13400,12550,12600,579989,288366.0,22886157.0
2011-12-08,12650,13100,12600,13100,259745,299809.0,22886157.0
2011-12-09,12850,13050,12700,12950,169572,296376.0,22886157.0
2011-12-12,13200,13550,12800,13550,335215,310107.0,22886157.0
2011-12-13,13400,13800,13050,13150,381780,300953.0,22886157.0
2011-12-14,13150,13200,12700,12800,263678,292943.0,22886157.0
2011-12-15,12600,13000,12450,12550,174771,287221.0,22886157.0
2011-12-16,12650,13200,12650,12800,149588,292943.0,22886157.0
2011-12-19,12700,12900,11050,12200,294843,279211.0,22886157.0
2011-12-20,12250,12350,11600,11600,261583,265479.0,22886157.0
2011-12-21,12100,12100,11350,11500,358622,263191.0,22886157.0
2011-12-22,11750,12250,11500,11650,390721,266624.0,22886157.0
2011-12-23,11800,11900,11550,11650,145999,266624.0,22886157.0
2011-12-26,11750,11800,11000,11300,225333,258614.0,22886157.0
2011-12-27,11450,11500,10800,11050,213089,252892.0,22886157.0
2011-12-28,11100,11200,10700,10900,119484,249459.0,22886157.0
2011-12-29,10850,11450,10850,11200,149469,256325.0,22886157.0
2012-01-02,12850,12850,12500,12850,1941873,294087.0,22886157.0
2012-01-03,14100,14350,12450,12500,4465762,286077.0,22886157.0
2012-01-04,12550,13250,12350,12600,1469896,288366.0,22886157.0
2012-01-05,12750,13100,12450,12800,728509,292943.0,22886157.0
2012-01-06,12850,12900,11950,12200,528446,279211.0,22886157.0
2012-01-09,12100,12250,11400,12000,268362,274634.0,22886157.0
2012-01-10,12100,12600,12100,12500,309517,286077.0,22886157.0
2012-01-11,12550,12650,12050,12100,281374,276922.0,22886157.0
2012-01-12,12250,12500,12150,12300,222647,281500.0,22886157.0
2012-01-13,12250,12400,12150,12250,185167,280355.0,22886157.0
2012-01-16,12100,12200,11700,11850,175042,271201.0,22886157.0
2012-01-17,12050,12050,11800,11850,173814,271201.0,22886157.0
2012-01-18,12150,12500,11950,12300,415891,281500.0,22886157.0
2012-01-19,12550,12700,12350,12700,395190,290654.0,22886157.0
2012-01-20,12700,12850,12450,12700,267067,290654.0,22886157.0
2012-01-25,12550,12600,12200,12500,244741,286077.0,22886157.0
2012-01-26,12600,12950,12550,12850,376379,294087.0,22886157.0
2012-01-27,12900,13050,12700,12750,236492,291799.0,22886157.0
2012-01-30,12850,12850,12600,12650,175983,289510.0,22886157.0
2012-01-31,12750,13150,12650,12750,399776,291799.0,22886157.0
2012-02-01,12850,13000,12700,12900,224316,295231.0,22886157.0
2012-02-02,13050,13400,13000,13350,486385,305530.0,22886157.0
2012-02-03,13400,13550,13100,13300,282030,304386.0,22886157.0
2012-02-06,13550,13550,12900,12950,311890,296376.0,22886157.0
2012-02-07,13100,13150,12700,12800,262813,292943.0,22886157.0
2012-02-08,12900,13050,12400,12600,353011,288366.0,22886157.0
2012-02-09,12800,13300,12700,13200,488377,302097.0,22886157.0
2012-02-10,13500,13800,13100,13100,549871,299809.0,22886157.0
2012-02-13,13100,13550,13050,13550,284947,310107.0,22886157.0
2012-02-14,13700,13700,13250,13350,260783,305530.0,22886157.0
2012-02-15,13350,13350,12900,13000,311623,297520.0,22886157.0
2012-02-16,13000,13100,12750,12750,157581,291799.0,22886157.0
2012-02-17,12900,13150,12850,12900,148222,295231.0,22886157.0
2012-02-20,12900,13150,12850,12850,135624,294087.0,22886157.0
2012-02-21,12850,12900,12650,12850,136023,294087.0,22886157.0
2012-02-22,12900,13250,12700,13100,221613,299809.0,22886157.0
2012-02-23,13150,13400,12850,12900,273470,295231.0,22886157.0
2012-02-24,12950,12950,12650,12750,148692,291799.0,22886157.0
2012-02-27,12750,12750,12400,12450,147175,284933.0,22886157.0
2012-02-28,12350,12750,12350,12550,142914,287221.0,22886157.0
2012-02-29,12650,12800,12350,12800,170101,292943.0,22886157.0
2012-03-02,12800,12850,12550,12650,71229,289510.0,22886157.0
2012-03-05,12650,12700,12350,12350,86591,282644.0,22886157.0
2012-03-06,12350,12500,12250,12500,108993,286077.0,22886157.0
2012-03-07,12200,12450,12100,12100,63947,276922.0,22886157.0
2012-03-08,12150,12300,12100,12100,86351,276922.0,22886157.0
2012-03-09,12150,12300,12050,12250,88018,280355.0,22886157.0
2012-03-12,12350,12450,12150,12400,90526,283788.0,22886157.0
2012-03-13,12400,12400,12200,12250,62384,280355.0,22886157.0
2012-03-14,12350,12450,12150,12250,72004,280355.0,22886157.0
2012-03-15,12300,12450,12200,12250,105032,280355.0,22886157.0
2012-03-16,12250,12300,11750,11850,223238,271201.0,22886157.0
2012-03-19,11850,11950,11600,11650,130577,266624.0,22886157.0
2012-03-20,11600,12000,11550,11800,101954,270057.0,22886157.0
2012-03-21,11850,11850,11550,11600,54152,265479.0,22886157.0
2012-03-22,11650,11650,10850,10850,225394,248315.0,22886157.0
2012-03-23,10700,10800,10400,10500,181201,240305.0,22886157.0
2012-03-26,10700,10850,10450,10500,108144,240305.0,22886157.0
2012-03-27,10600,10700,10450,10500,77884,240305.0,22886157.0
2012-03-28,10900,11400,10400,10400,842371,238016.0,22886157.0
2012-03-29,10500,10550,10000,10150,177109,232294.0,22886157.0
2012-03-30,10150,10350,10000,10250,81007,234583.0,22886157.0
2012-04-02,10250,10400,10050,10100,146732,231150.0,22886157.0
2012-04-03,10200,10250,9890,10000,182905,228862.0,22886157.0
2012-04-04,9990,10050,9590,9590,188894,219478.0,22886157.0
2012-04-05,9520,9800,9400,9650,91591,220851.0,22886157.0
2012-04-06,9610,9810,9510,9720,45980,222453.0,22886157.0
2012-04-09,9660,9700,9100,9100,98705,208264.0,22886157.0
2012-04-10,9010,9290,9010,9120,110696,208722.0,22886157.0
2012-04-12,9000,9270,9000,9070,70049,207577.0,22886157.0
2012-04-13,9150,9540,9140,9520,89507,217876.0,22886157.0
2012-04-16,9610,9960,9540,9550,249118,218563.0,22886157.0
2012-04-17,9610,9630,9350,9400,69976,215130.0,22886157.0
2012-04-18,9550,9570,9330,9340,90810,213757.0,22886157.0
2012-04-19,9310,9410,9100,9130,82599,208951.0,22886157.0
2012-04-20,9030,9160,8870,8900,149572,203687.0,22886157.0
2012-04-23,8910,9200,8910,9150,83467,209408.0,22886157.0
2012-04-24,9010,9110,8950,9000,66416,205975.0,22886157.0
2012-04-25,9050,9070,8840,8930,84500,204373.0,22886157.0
2012-04-26,8940,9030,8510,8600,80828,196821.0,22886157.0
2012-04-27,8640,9460,8600,9180,255811,210095.0,22886157.0
2012-04-30,9260,9370,8880,8930,184062,204373.0,22886157.0
2012-05-02,8850,9400,8850,9180,184090,210095.0,22886157.0
2012-05-03,9220,9250,8950,8990,114220,205747.0,22886157.0
2012-05-04,9050,9250,9000,9220,106242,211010.0,22886157.0
2012-05-07,9100,9790,9070,9410,399794,215359.0,22886157.0
2012-05-08,9410,9420,9200,9200,129972,210553.0,22886157.0
2012-05-09,9130,9210,8850,8850,226508,202542.0,22886157.0
2012-05-10,8850,8950,8810,8900,82850,203687.0,22886157.0
2012-05-11,8850,8900,8630,8740,120611,200025.0,22886157.0
2012-05-14,8800,8800,8510,8610,72998,197050.0,22886157.0
2012-05-15,8450,8570,8230,8400,155855,192244.0,22886157.0
2012-05-16,8430,8450,8050,8050,120496,184234.0,22886157.0
2012-05-17,7900,8240,7900,8220,117120,188124.0,22886157.0
2012-05-18,8010,8060,7890,7890,107614,180572.0,22886157.0
2012-05-21,7800,8040,7800,7930,93170,181487.0,22886157.0
2012-05-22,8050,8360,8050,8310,124249,190184.0,22886157.0
2012-05-23,8250,8310,8170,8170,98425,186980.0,22886157.0
2012-05-24,8170,8250,8140,8170,38361,186980.0,22886157.0
2012-05-25,8180,8370,8180,8260,82420,189040.0,22886157.0
2012-05-29,8370,8370,8200,8260,48539,189040.0,22886157.0
2012-05-30,8350,8350,8150,8150,68948,186522.0,22886157.0
2012-05-31,8120,8160,7950,8160,50097,186751.0,22886157.0
2012-06-01,8100,8220,8100,8110,29156,185607.0,22886157.0
2012-06-04,7880,7990,7680,7750,95135,177368.0,22886157.0
2012-06-05,7840,7970,7800,7960,32619,182174.0,22886157.0
2012-06-07,8200,8200,8020,8050,91244,184234.0,22886157.0
2012-06-08,8090,8100,7960,8060,37182,184462.0,22886157.0
2012-06-11,8090,8300,8080,8230,63857,188353.0,22886157.0
2012-06-12,8150,8300,8070,8130,71927,186064.0,22886157.0
2012-06-13,8190,8240,8050,8050,43396,184234.0,22886157.0
2012-06-14,8050,8120,7930,8020,76408,183547.0,22886157.0
2012-06-15,8060,8060,7840,7840,103548,179427.0,22886157.0
2012-06-18,8010,8270,7990,8200,100100,187666.0,22886157.0
2012-06-19,8110,8240,8110,8190,40805,187438.0,22886157.0
2012-06-20,8320,8450,8200,8440,116233,193159.0,22886157.0
2012-06-21,8450,8580,8360,8460,89474,193617.0,22886157.0
2012-06-22,8290,8350,8250,8290,52608,189726.0,22886157.0
2012-06-25,9260,9530,9110,9530,1056075,218105.0,22886157.0
2012-06-26,9720,10900,9680,10550,3365315,241449.0,22886157.0
2012-06-27,10350,10700,9790,9800,2187953,224284.0,22886157.0
2012-06-28,9740,9910,9330,9440,972065,216045.0,22886157.0
2012-06-29,9570,10800,9520,9800,2757861,224284.0,22886157.0
2012-07-02,9970,10100,9580,9810,902913,224513.0,22886157.0
2012-07-03,9980,9990,9660,9670,468446,221309.0,22886157.0
2012-07-04,9700,9830,9510,9520,316963,217876.0,22886157.0
2012-07-05,9520,9870,9460,9870,378823,225886.0,22886157.0
2012-07-06,9820,9960,9580,9600,330631,219707.0,22886157.0
2012-07-09,9710,9870,9570,9570,222653,219021.0,22886157.0
2012-07-10,9560,9650,9240,9290,263787,212612.0,22886157.0
2012-07-11,9230,9390,9210,9320,119321,213299.0,22886157.0
2012-07-12,9450,10350,9400,9720,1779859,222453.0,22886157.0
2012-07-13,9720,9950,9100,9500,979930,217418.0,22886157.0
2012-07-16,9620,9950,9530,9530,485598,218105.0,22886157.0
2012-07-17,9530,9680,9450,9480,179624,216961.0,22886157.0
2012-07-18,9620,9830,9350,9350,370976,213986.0,22886157.0
2012-07-19,9500,9730,9250,9500,366382,217418.0,22886157.0
2012-07-20,9700,9860,9510,9650,413873,220851.0,22886157.0
2012-07-23,9550,9600,9160,9160,237226,209637.0,22886157.0
2012-07-24,9100,9260,8890,8900,203108,203687.0,22886157.0
2012-07-25,8800,8900,8440,8450,168910,193388.0,22886157.0
2012-07-26,8500,8710,8470,8700,94812,199110.0,22886157.0
2012-07-27,9210,9210,8890,8900,101698,203687.0,22886157.0
2012-07-30,8900,9050,8840,8860,53724,202771.0,22886157.0
2012-07-31,8860,9050,8750,8870,82542,203000.0,22886157.0
2012-08-01,8790,9030,8780,8860,102434,202771.0,22886157.0
2012-08-02,8850,8990,8760,8760,71383,200483.0,22886157.0
2012-08-03,8760,8830,8600,8700,95052,199110.0,22886157.0
2012-08-06,8770,9020,8770,8800,98193,201398.0,22886157.0
2012-08-07,8800,8960,8770,8770,110665,200712.0,22886157.0
2012-08-08,8850,9320,8800,9050,518745,207120.0,22886157.0
2012-08-09,9090,9140,8870,8910,206923,203916.0,22886157.0
2012-08-10,8940,8980,8850,8910,98328,203916.0,22886157.0
2012-08-13,8930,9150,8930,8970,190076,205289.0,22886157.0
2012-08-14,9040,9100,8910,8910,120484,203916.0,22886157.0
2012-08-16,8920,9040,8880,8920,232258,204145.0,22886157.0
2012-08-17,8950,9050,8850,8860,254338,202771.0,22886157.0
2012-08-20,8900,8900,8710,8750,174478,200254.0,22886157.0
2012-08-21,8790,9230,8740,9080,579716,207806.0,22886157.0
2012-08-22,9170,9240,9080,9110,241227,208493.0,22886157.0
2012-08-23,9190,9220,9070,9160,142197,209637.0,22886157.0
2012-08-24,9190,9780,9140,9230,939214,211239.0,22886157.0
2012-08-27,9470,9470,9010,9010,212651,206204.0,22886157.0
2012-08-28,9080,9220,9020,9130,205165,208951.0,22886157.0
2012-08-29,9260,9450,9260,9360,345294,214214.0,22886157.0
2012-08-30,9450,9540,9170,9200,215190,210553.0,22886157.0
2012-08-31,9230,10050,9230,9400,1071225,215130.0,22886157.0
2012-09-03,9510,9580,9250,9420,303292,215588.0,22886157.0
2012-09-04,9360,9410,9170,9190,369255,210324.0,22886157.0
2012-09-05,9220,9380,9150,9310,173685,213070.0,22886157.0
2012-09-06,9340,9580,9300,9450,201545,216274.0,22886157.0
2012-09-07,9630,9630,9400,9430,151809,215816.0,22886157.0
2012-09-10,9450,9850,9350,9570,677477,219021.0,22886157.0
2012-09-11,9630,9840,9600,9800,463454,224284.0,22886157.0
2012-09-12,10100,10200,9880,10000,506845,228862.0,22886157.0
2012-09-13,10100,10250,9940,10150,426508,232294.0,22886157.0
2012-09-14,10350,11350,10100,10750,1384017,246026.0,22886157.0
2012-09-17,10800,10800,10250,10250,568816,234583.0,22886157.0
2012-09-18,10350,10500,9770,9890,827096,226344.0,22886157.0
2012-09-19,9940,10450,9890,10050,634883,230006.0,22886157.0
2012-09-20,10400,10700,9970,9970,573633,228175.0,22886157.0
2012-09-21,10000,10050,9450,9600,508313,219707.0,22886157.0
2012-09-24,9600,9840,9500,9710,251011,222225.0,22886157.0
2012-09-25,9650,9790,9550,9560,174535,218792.0,22886157.0
2012-09-26,9440,9670,9420,9600,159613,219707.0,22886157.0
2012-09-27,9550,9660,9340,9620,187814,220165.0,22886157.0
2012-09-28,9650,10150,9650,10000,350545,228862.0,22886157.0
2012-10-02,10200,10200,9850,9850,232626,225429.0,22886157.0
2012-10-04,9890,10100,9840,9900,183520,226573.0,22886157.0
2012-10-05,9870,9930,9680,9680,186046,221538.0,22886157.0
2012-10-08,9750,9750,9390,9390,184943,214901.0,22886157.0
2012-10-09,9550,9860,9530,9790,198601,224055.0,22886157.0
2012-10-10,9780,9790,9490,9500,109655,217418.0,22886157.0
2012-10-11,9380,9730,9380,9550,110337,218563.0,22886157.0
2012-10-12,9610,9660,9500,9550,64486,218563.0,22886157.0
2012-10-15,9520,9750,9350,9490,162591,217190.0,22886157.0
2012-10-16,9490,9670,9470,9670,100299,221309.0,22886157.0
2012-10-17,9700,10050,9700,9930,296591,227260.0,22886157.0
2012-10-18,9940,9970,9570,9670,213088,221309.0,22886157.0
2012-10-19,9670,9670,9410,9500,124717,217418.0,22886157.0
2012-10-22,9350,9550,9230,9490,105657,217190.0,22886157.0
2012-10-23,9580,9890,9450,9650,199788,220851.0,22886157.0
2012-10-24,9510,9720,9510,9630,94366,220394.0,22886157.0
2012-10-25,9710,9880,9610,9620,205046,220165.0,22886157.0
2012-10-26,9650,9720,9320,9320,188915,213299.0,22886157.0
2012-10-29,9360,9490,8870,8900,170929,203687.0,22886157.0
2012-10-30,8850,9120,8770,9100,66205,208264.0,22886157.0
2012-10-31,9100,9420,9100,9350,85571,213986.0,22886157.0
2012-11-01,9400,9430,9240,9320,55163,213299.0,22886157.0
2012-11-02,9480,9860,9420,9810,267575,224513.0,22886157.0
2012-11-05,9950,10000,9750,9770,193063,223598.0,22886157.0
2012-11-06,9770,10250,9750,10250,283793,234583.0,22886157.0
2012-11-07,10350,10650,10250,10450,513426,239160.0,22886157.0
2012-11-08,10350,10750,10200,10600,380777,242593.0,22886157.0
2012-11-09,10400,10900,10300,10650,342646,243738.0,22886157.0
2012-11-12,10750,10800,10450,10500,203585,240305.0,22886157.0
2012-11-13,10600,11000,10400,10400,421422,238016.0,22886157.0
2012-11-14,10500,10850,10450,10650,255791,243738.0,22886157.0
2012-11-15,10550,10950,10350,10800,292828,247170.0,22886157.0
2012-11-16,10800,11200,10300,10300,519251,235727.0,22886157.0
2012-11-19,10400,10850,10300,10800,217296,247170.0,22886157.0
2012-11-20,11050,11050,10700,10750,259207,246026.0,22886157.0
2012-11-21,10850,10900,10300,10350,296963,236872.0,22886157.0
2012-11-22,10500,10700,10350,10450,222631,239160.0,22886157.0
2012-11-23,10550,10800,10350,10700,204740,244882.0,22886157.0
2012-11-26,10600,10650,10200,10200,356918,233439.0,22886157.0
2012-11-27,10200,10300,9910,10000,261555,228862.0,22886157.0
2012-11-28,10100,10450,10050,10350,191177,236872.0,22886157.0
2012-11-29,10400,10400,10100,10350,185804,236872.0,22886157.0
2012-11-30,10450,10500,10050,10100,170013,231150.0,22886157.0
2012-12-03,10050,10150,9940,10050,149517,230006.0,22886157.0
2012-12-04,10000,10300,9980,10200,91040,233439.0,22886157.0
2012-12-05,10200,10300,10000,10100,136539,231150.0,22886157.0
2012-12-06,10000,10200,9950,10050,212206,230006.0,22886157.0
2012-12-07,10200,10200,9710,9800,225783,224284.0,22886157.0
2012-12-10,9850,9970,9780,9780,75375,223827.0,22886157.0
2012-12-11,10100,10250,10000,10200,273526,233439.0,22886157.0
2012-12-12,10200,10350,10100,10100,103299,231150.0,22886157.0
2012-12-13,10150,10550,10000,10400,194889,238016.0,22886157.0
2012-12-14,10350,10650,10300,10500,323268,240305.0,22886157.0
2012-12-17,10650,10950,10500,10500,363825,240305.0,22886157.0
2012-12-18,10650,10800,10500,10800,276111,247170.0,22886157.0
2012-12-20,10800,10800,10550,10750,215418,246026.0,22886157.0
2012-12-21,10750,10900,10450,10550,229616,241449.0,22886157.0
2012-12-24,10700,10800,10600,10650,96452,243738.0,22886157.0
2012-12-26,10650,10750,10450,10650,200680,243738.0,22886157.0
2012-12-27,10550,10850,10550,10850,177008,248315.0,22886157.0
2012-12-28,10900,11250,10850,11150,464005,255181.0,22886157.0
2013-01-02,11300,11300,11100,11150,260557,255181.0,22886157.0
2013-01-03,11200,11200,10750,10900,307428,249459.0,22886157.0
2013-01-04,10950,11100,10600,11100,233619,254036.0,22886157.0
2013-01-07,11150,11200,10950,11050,185428,252892.0,22886157.0
2013-01-08,10950,11100,10800,10800,136464,247170.0,22886157.0
2013-01-09,10850,10950,10650,10700,191315,244882.0,22886157.0
2013-01-10,10800,11100,10700,11050,269187,252892.0,22886157.0
2013-01-11,11150,11300,11000,11200,365539,256325.0,22886157.0
2013-01-14,11300,11600,11250,11400,456256,260902.0,22886157.0
2013-01-15,11450,11450,11050,11150,218602,255181.0,22886157.0
2013-01-16,11250,11850,11250,11700,659327,267768.0,22886157.0
2013-01-17,11800,11900,11650,11800,353079,270057.0,22886157.0
2013-01-18,11950,11950,11600,11850,227803,271201.0,22886157.0
2013-01-21,11800,11900,11600,11750,193799,268912.0,22886157.0
2013-01-22,11700,12050,11450,12050,324798,275778.0,22886157.0
2013-01-23,12100,12300,11900,11900,449732,272345.0,22886157.0
2013-01-24,11850,12050,11750,11850,145179,271201.0,22886157.0
2013-01-25,11950,12000,11400,11550,243400,264335.0,22886157.0
2013-01-28,11550,12000,11400,11950,267448,273490.0,22886157.0
2013-01-29,11900,12100,11800,12050,159646,275778.0,22886157.0
2013-01-30,12100,12100,11750,11750,151647,268912.0,22886157.0
2013-01-31,11750,11850,11600,11750,130529,268912.0,22886157.0
2013-02-01,11650,11950,11600,11700,113859,267768.0,22886157.0
2013-02-04,11800,11950,11650,11850,118518,271201.0,22886157.0
2013-02-05,11800,11800,11550,11550,132522,264335.0,22886157.0
2013-02-06,11250,11700,10950,11650,707822,266624.0,22886157.0
2013-02-07,11800,12350,11750,12200,727166,279211.0,22886157.0
2013-02-08,12300,12350,12050,12100,329301,276922.0,22886157.0
2013-02-12,12100,12500,12050,12350,359628,282644.0,22886157.0
2013-02-13,12350,12500,12250,12300,190027,281500.0,22886157.0
2013-02-14,12300,12350,11950,12250,318677,280355.0,22886157.0
2013-02-15,12300,12500,12200,12350,229014,282644.0,22886157.0
2013-02-18,12450,12650,12350,12450,173724,284933.0,22886157.0
2013-02-19,12400,12850,12250,12750,269014,291799.0,22886157.0
2013-02-20,12850,12850,12550,12600,189997,288366.0,22886157.0
2013-02-21,12550,12750,12500,12600,132526,288366.0,22886157.0
2013-02-22,12600,12700,12300,12350,135376,282644.0,22886157.0
2013-02-25,12350,12950,12350,12950,372555,296376.0,22886157.0
2013-02-26,12850,13050,12650,12900,237421,295231.0,22886157.0
2013-02-27,12900,13100,12750,12800,148968,292943.0,22886157.0
2013-02-28,12900,13050,12750,12900,184962,295231.0,22886157.0
2013-03-04,13000,13200,12600,12600,184718,288366.0,22886157.0
2013-03-05,12650,13000,12600,12950,176625,296376.0,22886157.0
2013-03-06,13000,13300,12800,12900,202937,295231.0,22886157.0
2013-03-07,12850,13050,12800,12850,124225,294087.0,22886157.0
2013-03-08,12950,13000,12700,12750,126747,291799.0,22886157.0
2013-03-11,12900,12900,12400,12400,217561,283788.0,22886157.0
2013-03-12,12550,12900,12100,12250,443280,280355.0,22886157.0
2013-03-13,12400,12600,12250,12500,243368,286077.0,22886157.0
2013-03-14,12500,12550,12300,12450,136606,284933.0,22886157.0
2013-03-15,12500,12700,12400,12400,158153,283788.0,22886157.0
2013-03-18,12250,12550,12100,12150,163670,278067.0,22886157.0
2013-03-19,12150,12750,12150,12700,208113,290654.0,22886157.0
2013-03-20,12750,13000,12450,12850,209596,294087.0,22886157.0
2013-03-21,12850,13050,12650,12700,101893,290654.0,22886157.0
2013-03-22,12500,12800,12500,12700,120007,290654.0,22886157.0
2013-03-25,12750,12850,12500,12550,111140,287221.0,22886157.0
2013-03-26,12550,12700,12450,12550,74866,287221.0,22886157.0
2013-03-27,12700,12700,12300,12300,111154,281500.0,22886157.0
2013-03-28,12350,12450,12150,12250,103527,280355.0,22886157.0
2013-03-29,12300,12400,12150,12250,85229,280355.0,22886157.0
2013-04-01,12300,12550,12200,12450,84068,284933.0,22886157.0
2013-04-02,12500,12550,12050,12150,112659,278067.0,22886157.0
2013-04-03,12200,12250,11500,11850,387030,271201.0,22886157.0
