플랜티넷(075130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-14,4920,5500,4710,5500,24092,49280.0,8960000.0
2008-10-15,5210,5800,5100,5780,15903,51789.0,8960000.0
2008-10-16,5490,5700,5200,5390,25169,48294.0,8960000.0
2008-10-17,5400,5580,5220,5580,27238,49997.0,8960000.0
2008-10-20,5400,5600,5300,5400,25209,48384.0,8960000.0
2008-10-21,5540,5550,5200,5230,8323,46861.0,8960000.0
2008-10-22,5270,5270,4900,4900,2647,43904.0,8960000.0
2008-10-23,4165,4990,4165,4165,77446,37318.0,8960000.0
2008-10-24,3545,3895,3545,3545,116977,31763.0,8960000.0
2008-10-27,3015,3155,3015,3015,145208,27014.0,8960000.0
2008-10-28,2565,2940,2565,2750,260858,24640.0,8960000.0
2008-10-29,2810,3055,2565,2705,133478,24237.0,8960000.0
2008-10-30,2815,3110,2800,3110,81152,27866.0,8960000.0
2008-10-31,3120,3570,3100,3350,67232,30016.0,8960000.0
2008-11-03,3365,3575,3310,3400,60748,30464.0,8960000.0
2008-11-04,3300,3415,3250,3355,60368,30061.0,8960000.0
2008-11-05,3420,3790,3420,3600,54020,32256.0,8960000.0
2008-11-06,3400,3400,3060,3060,76384,27418.0,8960000.0
2008-11-07,2900,3100,2800,3100,66720,27776.0,8960000.0
2008-11-10,3255,3255,3000,3100,45688,27776.0,8960000.0
2008-11-11,3000,3130,3000,3105,7386,27821.0,8960000.0
2008-11-12,2950,3105,2950,3080,9342,27597.0,8960000.0
2008-11-13,2850,3080,2805,2975,12632,26656.0,8960000.0
2008-11-14,3195,3195,3035,3050,14273,27328.0,8960000.0
2008-11-17,3135,3190,2960,3145,9780,28179.0,8960000.0
2008-11-18,3040,3225,3040,3115,3310,27910.0,8960000.0
2008-11-19,3020,3190,2850,3020,12042,27059.0,8960000.0
2008-11-20,2655,3015,2655,2970,53818,26611.0,8960000.0
2008-11-21,2725,3170,2725,3170,17043,28403.0,8960000.0
2008-11-24,3030,3240,2995,3140,17502,28134.0,8960000.0
2008-11-25,3400,3400,3015,3050,21097,27328.0,8960000.0
2008-11-26,2980,3165,2980,3105,14488,27821.0,8960000.0
2008-11-27,3115,3295,3115,3180,25792,28493.0,8960000.0
2008-11-28,3300,3385,3180,3380,7054,30285.0,8960000.0
2008-12-01,3335,3440,3270,3300,19437,29568.0,8960000.0
2008-12-02,3105,3230,3105,3210,6308,28762.0,8960000.0
2008-12-03,3300,3395,3140,3170,26616,28403.0,8960000.0
2008-12-04,3170,3295,3000,3090,27632,27686.0,8960000.0
2008-12-05,3015,3240,3015,3220,6158,28851.0,8960000.0
2008-12-08,3105,3350,3105,3270,15018,29299.0,8960000.0
2008-12-09,3225,3350,3225,3310,3030,29658.0,8960000.0
2008-12-10,3280,3430,3200,3390,21643,30374.0,8960000.0
2008-12-11,3300,3480,3300,3300,36788,29568.0,8960000.0
2008-12-12,3290,3360,3100,3115,39005,27910.0,8960000.0
2008-12-15,3150,3580,3150,3580,66870,32077.0,8960000.0
2008-12-16,3700,4045,3580,3665,66912,32838.0,8960000.0
2008-12-17,3770,3790,3515,3515,16414,31494.0,8960000.0
2008-12-18,3520,3690,3520,3650,9452,32704.0,8960000.0
2008-12-19,3550,3700,3550,3600,6785,32256.0,8960000.0
2008-12-22,3600,3800,3520,3575,12158,32032.0,8960000.0
2008-12-23,3560,3695,3420,3490,15610,31270.0,8960000.0
2008-12-24,3575,3575,3385,3490,8786,31270.0,8960000.0
2008-12-26,3460,3590,3460,3465,10942,31046.0,8960000.0
2008-12-29,3490,3490,3255,3375,1648,30240.0,8960000.0
2008-12-30,3640,3640,2875,3410,2618,30554.0,8960000.0
2009-01-02,3390,3410,3240,3300,7443,29568.0,8960000.0
2009-01-05,3310,3400,3180,3250,11762,29120.0,8960000.0
2009-01-06,3330,3330,3170,3280,14413,29389.0,8960000.0
2009-01-07,3300,3335,3230,3245,25736,29075.0,8960000.0
2009-01-08,3245,3280,3100,3170,28709,28403.0,8960000.0
2009-01-09,3250,3250,3120,3180,5013,28493.0,8960000.0
2009-01-12,3110,3180,3110,3160,5336,28314.0,8960000.0
2009-01-13,3080,3160,3080,3155,2332,28269.0,8960000.0
2009-01-14,3105,3230,3095,3155,12598,28269.0,8960000.0
2009-01-15,3060,3120,3020,3030,16211,27149.0,8960000.0
2009-01-16,3030,3080,2970,3030,4676,27149.0,8960000.0
2009-01-19,3000,3105,3000,3085,10875,27642.0,8960000.0
2009-01-20,3050,3060,3030,3045,3649,27283.0,8960000.0
2009-01-21,2900,3150,2900,3000,40113,26880.0,8960000.0
2009-01-22,3015,3110,3015,3090,10479,27686.0,8960000.0
2009-01-23,3090,3130,3030,3075,11814,27552.0,8960000.0
2009-01-28,3095,3110,3055,3090,19749,27686.0,8960000.0
2009-01-29,3070,3180,3060,3155,45537,28269.0,8960000.0
2009-01-30,3100,3270,3045,3205,44537,28717.0,8960000.0
2009-02-02,3180,3295,3180,3225,19299,28896.0,8960000.0
2009-02-03,3255,3295,3205,3270,17086,29299.0,8960000.0
2009-02-04,3275,3490,3270,3345,35336,29971.0,8960000.0
2009-02-05,3450,3450,3330,3385,18750,30330.0,8960000.0
2009-02-06,3395,3470,3385,3445,14221,30867.0,8960000.0
2009-02-09,3495,3495,3360,3370,7718,30195.0,8960000.0
2009-02-10,3475,3485,3315,3370,4717,30195.0,8960000.0
2009-02-11,3315,3395,3220,3250,14776,29120.0,8960000.0
2009-02-12,3300,3330,3215,3250,8962,29120.0,8960000.0
2009-02-13,3285,3430,3215,3415,17678,30598.0,8960000.0
2009-02-16,3415,3830,3415,3605,42146,32301.0,8960000.0
2009-02-17,3650,3745,3345,3400,24999,30464.0,8960000.0
2009-02-18,3310,3400,3250,3380,4873,30285.0,8960000.0
2009-02-19,3530,3530,3335,3380,5814,30285.0,8960000.0
2009-02-20,3435,3435,3200,3215,6522,28806.0,8960000.0
2009-02-23,3250,3300,3170,3300,9631,29568.0,8960000.0
2009-02-24,3290,3295,3155,3210,3192,28762.0,8960000.0
2009-02-25,3250,3340,3200,3310,7503,29658.0,8960000.0
2009-02-26,3310,3420,3210,3415,17386,30598.0,8960000.0
2009-02-27,3355,3415,3300,3335,4069,29882.0,8960000.0
2009-03-02,3315,3315,3150,3295,6254,29523.0,8960000.0
2009-03-03,3010,3255,3010,3255,16592,29165.0,8960000.0
2009-03-04,3250,3290,3150,3270,1938,29299.0,8960000.0
2009-03-05,3270,3465,3140,3155,15732,28269.0,8960000.0
2009-03-06,3145,3195,3130,3130,874,28045.0,8960000.0
2009-03-09,3130,3230,3115,3125,8626,28000.0,8960000.0
2009-03-10,3110,3375,3110,3160,2989,28314.0,8960000.0
2009-03-11,3185,3340,3160,3215,8017,28806.0,8960000.0
2009-03-12,3290,3390,3190,3330,9936,29837.0,8960000.0
2009-03-13,3400,3400,2930,3335,20958,29882.0,8960000.0
2009-03-16,3305,3335,3285,3315,7144,29702.0,8960000.0
2009-03-17,3335,3335,3285,3320,6476,29747.0,8960000.0
2009-03-18,3300,3645,3300,3600,64500,32256.0,8960000.0
2009-03-19,3590,3605,3450,3485,22670,31226.0,8960000.0
2009-03-20,3490,3590,3480,3530,28253,31629.0,8960000.0
2009-03-23,3530,3670,3530,3600,5555,32256.0,8960000.0
2009-03-24,3610,3780,3595,3615,21295,32390.0,8960000.0
2009-03-25,3615,3705,3580,3595,5554,32211.0,8960000.0
2009-03-26,3615,3695,3510,3580,8026,32077.0,8960000.0
2009-03-27,3570,3645,3455,3545,23691,31763.0,8960000.0
2009-03-30,3480,3670,3450,3520,13346,31539.0,8960000.0
2009-03-31,3520,3540,3445,3535,12830,31674.0,8960000.0
2009-04-01,3480,3590,3405,3525,11248,31584.0,8960000.0
2009-04-02,3530,4050,3510,4050,78145,36288.0,8960000.0
2009-04-03,4235,4235,3905,3905,48835,34989.0,8960000.0
2009-04-06,4190,4190,3965,4000,32676,35840.0,8960000.0
2009-04-07,3965,4595,3860,4400,64811,39424.0,8960000.0
2009-04-08,4310,4500,4185,4260,27620,38170.0,8960000.0
2009-04-09,4260,4790,4250,4620,27144,41395.0,8960000.0
2009-04-10,4760,4760,4340,4500,48007,40320.0,8960000.0
2009-04-13,4600,4650,4500,4530,28955,40589.0,8960000.0
2009-04-14,4550,4705,4500,4620,35369,41395.0,8960000.0
2009-04-15,4530,4620,4310,4460,19432,39962.0,8960000.0
2009-04-16,4640,4685,4490,4490,26441,40230.0,8960000.0
2009-04-17,4520,4520,4300,4310,13800,38618.0,8960000.0
2009-04-20,4330,4400,4180,4390,11203,39334.0,8960000.0
2009-04-21,4370,4600,4250,4490,21857,40230.0,8960000.0
2009-04-22,4550,5160,4400,5160,64798,46234.0,8960000.0
2009-04-23,5160,5450,4935,5070,44235,45427.0,8960000.0
2009-04-24,5130,5190,4945,4955,7466,44397.0,8960000.0
2009-04-27,5060,5090,5000,5090,28108,45606.0,8960000.0
2009-04-28,5160,5590,4930,5090,54283,45606.0,8960000.0
2009-04-29,5030,5340,5030,5340,13281,47846.0,8960000.0
2009-04-30,5340,5620,5300,5560,28324,49818.0,8960000.0
2009-05-04,5580,5690,5450,5530,14707,49549.0,8960000.0
2009-05-06,5530,5640,5330,5330,7629,47757.0,8960000.0
2009-05-07,5330,5520,5110,5120,11030,45875.0,8960000.0
2009-05-08,5120,5320,5090,5200,4397,46592.0,8960000.0
2009-05-11,5130,5260,5070,5110,10183,45786.0,8960000.0
2009-05-12,5110,5200,5010,5150,13944,46144.0,8960000.0
2009-05-13,5270,5270,5110,5170,7861,46323.0,8960000.0
2009-05-14,5100,5210,5010,5150,6290,46144.0,8960000.0
2009-05-15,5140,5140,5020,5090,13634,45606.0,8960000.0
2009-05-18,5260,5260,5040,5140,9987,46054.0,8960000.0
2009-05-19,5270,5270,5060,5090,10038,45606.0,8960000.0
2009-05-20,5170,5170,4965,5100,13697,45696.0,8960000.0
2009-05-21,5100,5100,4950,4950,15496,44352.0,8960000.0
2009-05-22,4940,5040,4900,4955,5923,44397.0,8960000.0
2009-05-25,4920,4990,4775,4780,6834,42829.0,8960000.0
2009-05-26,4780,4975,4750,4760,3217,42650.0,8960000.0
2009-05-27,4800,4995,4520,4720,11274,42291.0,8960000.0
2009-05-28,4600,4695,4500,4595,6818,41171.0,8960000.0
2009-05-29,4605,4685,4400,4415,12405,39558.0,8960000.0
2009-06-01,4415,4480,4365,4450,6962,39872.0,8960000.0
2009-06-02,4465,4685,4420,4595,12118,41171.0,8960000.0
2009-06-03,4595,5000,4550,4850,50901,43456.0,8960000.0
2009-06-04,4850,4890,4660,4690,9696,42022.0,8960000.0
2009-06-05,4680,4740,4595,4685,1462,41978.0,8960000.0
2009-06-08,4600,4785,4520,4520,14218,40499.0,8960000.0
2009-06-09,4485,4535,4425,4425,17757,39648.0,8960000.0
2009-06-10,4370,4735,4370,4500,5900,40320.0,8960000.0
2009-06-11,4575,4575,4420,4570,1259,40947.0,8960000.0
2009-06-12,4680,4680,4460,4550,1277,40768.0,8960000.0
2009-06-15,4450,4665,4450,4560,1431,40858.0,8960000.0
2009-06-16,4585,4585,4420,4535,3802,40634.0,8960000.0
2009-06-17,4535,4580,4440,4580,5908,41037.0,8960000.0
2009-06-18,4580,4690,4525,4635,4250,41530.0,8960000.0
2009-06-19,4695,4695,4560,4650,6578,41664.0,8960000.0
2009-06-22,4560,4650,4560,4585,4172,41082.0,8960000.0
2009-06-23,4575,4575,4485,4560,1732,40858.0,8960000.0
2009-06-24,4530,4640,4500,4600,6073,41216.0,8960000.0
2009-06-25,4765,4765,4510,4585,2830,41082.0,8960000.0
2009-06-26,4585,4630,4380,4580,5047,41037.0,8960000.0
2009-06-29,4580,4705,4455,4485,2390,40186.0,8960000.0
2009-06-30,4445,4610,4445,4505,2770,40365.0,8960000.0
2009-07-01,4625,4625,4450,4520,2827,40499.0,8960000.0
2009-07-02,4495,4600,4465,4585,2146,41082.0,8960000.0
2009-07-03,4595,4600,4460,4575,2410,40992.0,8960000.0
2009-07-06,4575,4620,4480,4520,1153,40499.0,8960000.0
2009-07-07,4530,4620,4460,4605,11571,41261.0,8960000.0
2009-07-08,4685,5200,4675,4850,49134,43456.0,8960000.0
2009-07-09,5050,5240,4975,4975,48800,44576.0,8960000.0
2009-07-10,5100,5100,4725,4765,19952,42694.0,8960000.0
2009-07-13,4750,4750,4500,4525,16526,40544.0,8960000.0
2009-07-14,4485,4560,4485,4500,9115,40320.0,8960000.0
2009-07-15,4520,4580,4505,4520,3793,40499.0,8960000.0
2009-07-16,4540,4700,4510,4510,4247,40410.0,8960000.0
2009-07-17,4530,4740,4500,4520,3886,40499.0,8960000.0
2009-07-20,4780,4780,4500,4600,7133,41216.0,8960000.0
2009-07-21,4575,4720,4570,4610,12375,41306.0,8960000.0
2009-07-22,4615,4745,4600,4745,13179,42515.0,8960000.0
2009-07-23,4815,4815,4660,4765,839,42694.0,8960000.0
2009-07-24,4775,4775,4700,4705,1032,42157.0,8960000.0
2009-07-27,4665,4745,4555,4600,12330,41216.0,8960000.0
2009-07-28,4565,4600,4560,4590,11006,41126.0,8960000.0
2009-07-29,4580,4580,4530,4570,5900,40947.0,8960000.0
2009-07-30,4600,4600,4550,4600,1915,41216.0,8960000.0
2009-07-31,4555,4785,4550,4680,9639,41933.0,8960000.0
2009-08-03,4630,4700,4600,4660,4759,41754.0,8960000.0
2009-08-04,4630,4980,4585,4585,4535,41082.0,8960000.0
2009-08-05,4560,4695,4550,4555,3030,40813.0,8960000.0
2009-08-06,4600,4600,4550,4595,1431,41171.0,8960000.0
2009-08-07,4600,4600,4540,4555,3024,40813.0,8960000.0
2009-08-10,4555,4720,4555,4645,3008,41619.0,8960000.0
2009-08-11,4690,4690,4540,4540,10752,40678.0,8960000.0
2009-08-12,4515,4600,4515,4515,8285,40454.0,8960000.0
2009-08-13,4590,4670,4565,4575,7080,40992.0,8960000.0
2009-08-14,4520,4650,4520,4600,8724,41216.0,8960000.0
2009-08-17,4775,4775,4510,4510,10918,40410.0,8960000.0
2009-08-18,4430,4695,4430,4600,9873,41216.0,8960000.0
2009-08-19,4540,4780,4540,4580,8254,41037.0,8960000.0
2009-08-20,4580,4650,4580,4630,3766,41485.0,8960000.0
2009-08-21,4635,4695,4590,4665,9938,41798.0,8960000.0
2009-08-24,4660,4690,4455,4650,18399,41664.0,8960000.0
2009-08-25,4550,4655,4550,4655,2011,41709.0,8960000.0
2009-08-26,4620,4770,4560,4600,6048,41216.0,8960000.0
2009-08-27,4690,4690,4600,4620,1983,41395.0,8960000.0
2009-08-28,4720,4720,4585,4610,21297,41306.0,8960000.0
2009-08-31,4610,4785,4600,4650,3351,41664.0,8960000.0
2009-09-01,4650,4650,4560,4610,14274,41306.0,8960000.0
2009-09-02,4600,4695,4580,4645,6533,41619.0,8960000.0
2009-09-03,4650,4650,4550,4640,5002,41574.0,8960000.0
2009-09-04,4620,4645,4550,4645,9706,41619.0,8960000.0
2009-09-07,4650,4940,4630,4805,30272,43053.0,8960000.0
2009-09-08,4820,5060,4820,4985,27746,44666.0,8960000.0
2009-09-09,4985,4985,4780,4785,10594,42874.0,8960000.0
2009-09-10,4710,4900,4710,4790,17457,42918.0,8960000.0
2009-09-11,4800,4965,4800,4935,9451,44218.0,8960000.0
2009-09-14,4890,4970,4780,4935,5694,44218.0,8960000.0
2009-09-15,4980,4980,4800,4915,7032,44038.0,8960000.0
2009-09-16,4915,4980,4865,4915,7155,44038.0,8960000.0
2009-09-17,4925,4970,4880,4970,9185,44531.0,8960000.0
2009-09-18,4970,4990,4750,4840,20119,43366.0,8960000.0
2009-09-21,4790,4860,4650,4745,17603,42515.0,8960000.0
2009-09-22,4745,4770,4660,4675,15068,41888.0,8960000.0
2009-09-23,4690,4690,4525,4530,18322,40589.0,8960000.0
2009-09-24,4465,4570,4465,4535,2944,40634.0,8960000.0
2009-09-25,4490,4525,4410,4525,11052,40544.0,8960000.0
2009-09-28,4525,4525,4400,4495,9886,40275.0,8960000.0
2009-09-29,4495,4545,4410,4480,7160,40141.0,8960000.0
2009-09-30,4470,4695,4430,4490,4563,40230.0,8960000.0
2009-10-01,4315,4530,4315,4450,5855,39872.0,8960000.0
2009-10-05,4445,4575,4430,4435,1798,39738.0,8960000.0
2009-10-06,4410,4550,4350,4380,4635,39245.0,8960000.0
2009-10-07,4380,4520,4375,4460,1293,39962.0,8960000.0
2009-10-08,4460,4500,4310,4310,7643,38618.0,8960000.0
2009-10-09,4325,4390,4280,4320,21532,38707.0,8960000.0
2009-10-12,4350,4370,4280,4335,1862,38842.0,8960000.0
2009-10-13,4335,4440,4320,4375,4444,39200.0,8960000.0
2009-10-14,4500,4500,4280,4375,3340,39200.0,8960000.0
2009-10-15,4375,4460,4370,4400,1870,39424.0,8960000.0
2009-10-16,4375,4400,4300,4300,4149,38528.0,8960000.0
2009-10-19,4350,4380,4340,4350,1931,38976.0,8960000.0
2009-10-20,4310,4380,4250,4270,10271,38259.0,8960000.0
2009-10-21,4300,4300,4210,4230,2956,37901.0,8960000.0
2009-10-22,4215,4270,4110,4120,3292,36915.0,8960000.0
2009-10-23,4150,4200,4130,4170,3661,37363.0,8960000.0
2009-10-26,4190,4190,4180,4180,1611,37453.0,8960000.0
2009-10-27,4005,4140,3980,4085,8768,36602.0,8960000.0
2009-10-28,4140,4140,3880,3885,36038,34810.0,8960000.0
2009-10-29,3860,3915,3810,3895,10287,34899.0,8960000.0
2009-10-30,3895,3945,3895,3895,4364,34899.0,8960000.0
2009-11-02,3920,3950,3885,3900,7157,34944.0,8960000.0
2009-11-03,3990,4090,3870,3905,2253,34989.0,8960000.0
2009-11-04,3900,4005,3875,4005,5762,35885.0,8960000.0
2009-11-05,4050,4060,3900,3900,7784,34944.0,8960000.0
2009-11-06,4030,4030,3905,3910,3054,35034.0,8960000.0
2009-11-09,3895,3970,3895,3905,1089,34989.0,8960000.0
2009-11-10,3910,4140,3910,3950,1105,35392.0,8960000.0
2009-11-11,4030,4195,3950,3995,1057,35795.0,8960000.0
2009-11-12,3990,4110,3990,4080,608,36557.0,8960000.0
2009-11-13,4070,4080,4015,4015,756,35974.0,8960000.0
2009-11-16,4020,4185,3955,4050,2060,36288.0,8960000.0
2009-11-17,4000,4100,3950,4000,2652,35840.0,8960000.0
2009-11-18,4070,4070,3980,3980,435,35661.0,8960000.0
2009-11-19,4000,4000,3950,3995,1575,35795.0,8960000.0
2009-11-20,4075,4075,3985,4030,389,36109.0,8960000.0
2009-11-23,4030,4030,3870,3905,9928,34989.0,8960000.0
2009-11-24,3905,3945,3850,3890,5329,34854.0,8960000.0
2009-11-25,3890,3890,3850,3860,1223,34586.0,8960000.0
2009-11-26,3930,3930,3850,3865,5659,34630.0,8960000.0
2009-11-27,3900,3900,3810,3855,1720,34541.0,8960000.0
2009-11-30,3845,3965,3845,3900,3836,34944.0,8960000.0
2009-12-01,3915,3915,3810,3870,216773,34675.0,8960000.0
2009-12-02,3845,3900,3845,3870,13639,34675.0,8960000.0
2009-12-03,3875,3940,3875,3940,1968,35302.0,8960000.0
2009-12-04,3965,3965,3890,3945,7628,35347.0,8960000.0
2009-12-07,3865,4000,3865,3995,1615,35795.0,8960000.0
2009-12-08,3905,4045,3905,3995,2123,35795.0,8960000.0
2009-12-09,3965,4050,3965,4050,1337,36288.0,8960000.0
2009-12-10,4085,4095,4025,4060,1798,36378.0,8960000.0
2009-12-11,4075,4150,4075,4150,1730,37184.0,8960000.0
2009-12-14,4190,4190,4140,4160,1277,37274.0,8960000.0
2009-12-15,4150,4240,4070,4100,5634,36736.0,8960000.0
2009-12-16,4150,4150,4100,4100,8447,36736.0,8960000.0
2009-12-17,4145,4145,3965,3965,17757,35526.0,8960000.0
2009-12-18,3950,4040,3940,4000,8855,35840.0,8960000.0
2009-12-21,4050,4095,4010,4090,6250,36646.0,8960000.0
2009-12-22,4095,4095,4030,4070,2447,36467.0,8960000.0
2009-12-23,4115,4115,4015,4050,14922,36288.0,8960000.0
2009-12-24,4025,4100,4025,4085,9966,36602.0,8960000.0
2009-12-28,4035,4100,4035,4080,7095,36557.0,8960000.0
2009-12-29,4030,4050,3970,3970,9987,35571.0,8960000.0
2009-12-30,3960,4030,3930,4005,4675,35885.0,8960000.0
2010-01-04,4005,4110,3965,4110,9714,36826.0,8960000.0
2010-01-05,4215,4270,4155,4170,27677,37363.0,8960000.0
2010-01-06,4250,4250,4030,4065,7901,36422.0,8960000.0
2010-01-07,4100,4220,4000,4045,16492,36243.0,8960000.0
2010-01-08,4050,4160,4050,4100,2707,36736.0,8960000.0
2010-01-11,4190,4445,4175,4290,101728,38438.0,8960000.0
2010-01-12,4290,4310,4150,4235,13228,37946.0,8960000.0
2010-01-13,4400,4400,4150,4150,13886,37184.0,8960000.0
2010-01-14,4245,4250,4100,4130,14698,37005.0,8960000.0
2010-01-15,4080,4175,4050,4130,22301,37005.0,8960000.0
2010-01-18,4090,4160,4010,4030,14956,36109.0,8960000.0
2010-01-19,4010,4050,3970,4000,11881,35840.0,8960000.0
2010-01-20,3990,4050,3970,3975,10167,35616.0,8960000.0
2010-01-21,3995,4080,3860,4000,17767,35840.0,8960000.0
2010-01-22,4060,4075,3950,3950,10497,35392.0,8960000.0
2010-01-25,3975,4035,3935,3940,13238,35302.0,8960000.0
2010-01-26,3935,3990,3900,3950,2147,35392.0,8960000.0
2010-01-27,3900,3990,3900,3990,854,35750.0,8960000.0
2010-01-28,3920,4100,3920,4010,8668,35930.0,8960000.0
2010-01-29,4040,4050,3900,4000,14563,35840.0,8960000.0
2010-02-01,4000,4260,4000,4195,54636,37587.0,8960000.0
2010-02-02,4195,4265,4190,4200,39268,37632.0,8960000.0
2010-02-03,4260,4300,4190,4230,31015,37901.0,8960000.0
2010-02-04,4230,4495,4165,4240,242417,37990.0,8960000.0
2010-02-05,4150,4250,4000,4235,39219,37946.0,8960000.0
2010-02-08,4250,4405,4190,4210,48990,37722.0,8960000.0
2010-02-09,4245,4245,4000,4200,26970,37632.0,8960000.0
2010-02-10,4155,4190,4000,4080,54690,36557.0,8960000.0
2010-02-11,4030,4240,4025,4050,79179,36288.0,8960000.0
2010-02-12,4060,4215,4060,4200,28072,37632.0,8960000.0
2010-02-16,4240,4270,4160,4255,15411,38125.0,8960000.0
2010-02-17,4285,4300,4240,4270,24307,38259.0,8960000.0
2010-02-18,4295,4340,4205,4320,38673,38707.0,8960000.0
2010-02-19,4320,4340,4250,4270,23808,38259.0,8960000.0
2010-02-22,4320,4335,4210,4225,21428,37856.0,8960000.0
2010-02-23,4225,4300,4220,4295,14778,38483.0,8960000.0
2010-02-24,4325,4385,4245,4385,12464,39290.0,8960000.0
2010-02-25,4400,4740,4385,4500,66027,40320.0,8960000.0
2010-02-26,4500,4640,4475,4480,16438,40141.0,8960000.0
2010-03-02,4500,4500,4400,4500,19401,40320.0,8960000.0
2010-03-03,4500,4590,4500,4590,14960,41126.0,8960000.0
2010-03-04,4585,4640,4420,4435,21816,39738.0,8960000.0
2010-03-05,4450,4480,4380,4420,12629,39603.0,8960000.0
2010-03-08,4400,4590,4380,4580,19686,41037.0,8960000.0
2010-03-09,4595,4600,4510,4570,8995,40947.0,8960000.0
2010-03-10,4570,4655,4530,4655,23944,41709.0,8960000.0
2010-03-11,4670,4785,4640,4775,95660,42784.0,8960000.0
2010-03-12,4775,4910,4760,4895,45975,43859.0,8960000.0
2010-03-15,4895,4900,4805,4880,33151,43725.0,8960000.0
2010-03-16,4900,4915,4780,4885,14767,43770.0,8960000.0
2010-03-17,4880,4880,4780,4855,34825,43501.0,8960000.0
2010-03-18,4850,4855,4700,4820,28009,43187.0,8960000.0
2010-03-19,4825,4825,4650,4760,16203,42650.0,8960000.0
2010-03-22,4780,4810,4600,4700,28237,42112.0,8960000.0
2010-03-23,4735,4735,4600,4630,44135,41485.0,8960000.0
2010-03-24,4630,4850,4630,4760,33871,42650.0,8960000.0
2010-03-25,4700,4760,4565,4565,39711,40902.0,8960000.0
2010-03-26,4620,4620,4565,4600,7150,41216.0,8960000.0
2010-03-29,4595,4610,4510,4570,5463,40947.0,8960000.0
2010-03-30,4620,4620,4540,4610,20007,41306.0,8960000.0
2010-03-31,4560,4700,4550,4675,17660,41888.0,8960000.0
2010-04-01,4685,4685,4620,4670,11094,41843.0,8960000.0
2010-04-02,4605,4685,4570,4625,6967,41440.0,8960000.0
2010-04-05,4650,4650,4405,4555,7022,40813.0,8960000.0
2010-04-06,4560,4560,4460,4550,1406,40768.0,8960000.0
2010-04-07,4590,4600,4515,4590,7719,41126.0,8960000.0
2010-04-08,4630,4630,4510,4570,5334,40947.0,8960000.0
2010-04-09,4570,4645,4510,4615,10131,41350.0,8960000.0
2010-04-12,4560,4635,4520,4620,15906,41395.0,8960000.0
2010-04-13,4640,4660,4575,4660,10560,41754.0,8960000.0
2010-04-14,4675,4675,4550,4660,9842,41754.0,8960000.0
2010-04-15,4680,4680,4550,4600,16986,41216.0,8960000.0
2010-04-16,4560,4620,4430,4570,13966,40947.0,8960000.0
2010-04-19,4475,4570,4445,4560,3834,40858.0,8960000.0
2010-04-20,4560,4580,4470,4525,7497,40544.0,8960000.0
2010-04-21,4530,4600,4480,4535,23151,40634.0,8960000.0
2010-04-22,4535,4565,4430,4430,10833,39693.0,8960000.0
2010-04-23,4520,4520,4455,4515,7613,40454.0,8960000.0
2010-04-26,4530,4650,4530,4625,13005,41440.0,8960000.0
2010-04-27,4660,4660,4420,4420,23891,39603.0,8960000.0
2010-04-28,4380,4520,4380,4500,11175,40320.0,8960000.0
2010-04-29,4540,4540,4465,4530,4127,40589.0,8960000.0
2010-04-30,4520,5200,4520,5200,624327,46592.0,8960000.0
2010-05-03,5410,5980,5200,5690,891311,50982.0,8960000.0
2010-05-04,5820,6410,5590,5740,639235,51430.0,8960000.0
2010-05-06,5500,6010,5400,6010,316245,53850.0,8960000.0
2010-05-07,5890,6280,5640,5800,289435,51968.0,8960000.0
2010-05-10,5840,6180,5830,6100,262178,54656.0,8960000.0
2010-05-11,6230,6320,5610,5630,218494,50445.0,8960000.0
2010-05-12,5530,5750,5290,5330,159004,47757.0,8960000.0
2010-05-13,5480,5640,5330,5500,94238,49280.0,8960000.0
2010-05-14,5610,5930,5500,5690,143916,50982.0,8960000.0
2010-05-17,5630,5810,5470,5470,58678,49011.0,8960000.0
2010-05-18,5500,5650,5110,5130,95924,45965.0,8960000.0
2010-05-19,5110,5220,4830,4925,70551,44128.0,8960000.0
2010-05-20,4925,4935,4600,4670,103529,41843.0,8960000.0
2010-05-24,4630,4670,4475,4500,74724,40320.0,8960000.0
2010-05-25,4470,4575,3985,3985,113024,35706.0,8960000.0
2010-05-26,4060,4160,4000,4070,93848,36467.0,8960000.0
2010-05-27,4100,4195,4070,4155,47354,37229.0,8960000.0
2010-05-28,4275,4405,4210,4250,47064,38080.0,8960000.0
2010-05-31,4230,4290,4145,4205,41148,37677.0,8960000.0
2010-06-01,4255,4270,4185,4260,72214,38170.0,8960000.0
2010-06-03,4690,4850,4350,4445,181077,39827.0,8960000.0
2010-06-04,4500,4605,4395,4500,32629,40320.0,8960000.0
2010-06-07,4390,4440,4235,4260,27774,38170.0,8960000.0
2010-06-08,4240,4400,4240,4365,32434,39110.0,8960000.0
2010-06-09,4365,4550,4295,4480,82948,40141.0,8960000.0
2010-06-10,4650,4815,4550,4580,207442,41037.0,8960000.0
2010-06-11,4630,4635,4450,4450,46999,39872.0,8960000.0
2010-06-14,4450,4560,4355,4450,55164,39872.0,8960000.0
2010-06-15,4460,4610,4350,4540,47042,40678.0,8960000.0
2010-06-16,4525,4690,4450,4480,36477,40141.0,8960000.0
2010-06-17,4450,4525,4430,4475,28035,40096.0,8960000.0
2010-06-18,4440,4650,4400,4585,55178,41082.0,8960000.0
