타이거일렉(219130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-13,6590,6630,6540,6620,22676,41801.0,6314290.0
2018-04-16,6620,6680,6530,6680,29890,42179.0,6314290.0
2018-04-17,6710,6900,6690,6890,73853,43505.0,6314290.0
2018-04-18,6890,6940,6830,6850,47367,43253.0,6314290.0
2018-04-19,6820,7070,6760,7050,87892,44516.0,6314290.0
2018-04-20,7090,7090,6940,7010,48022,44263.0,6314290.0
2018-04-23,6940,7000,6770,6870,49722,43379.0,6314290.0
2018-04-24,6870,7000,6800,7000,58811,44200.0,6314290.0
2018-04-25,7290,7290,6750,6900,151791,43569.0,6314290.0
2018-04-26,6930,7040,6840,6890,18112,43505.0,6314290.0
2018-04-27,6930,7040,6790,6900,25957,43569.0,6314290.0
2018-04-30,6820,6950,6640,6800,42222,42937.0,6314290.0
2018-05-02,6800,6850,6430,6690,74508,42243.0,6314290.0
2018-05-03,6690,6780,6630,6690,20661,42243.0,6314290.0
2018-05-04,6800,6800,6560,6600,21135,41674.0,6314290.0
2018-05-08,6790,6790,6450,6580,22629,41548.0,6314290.0
2018-05-09,6590,6750,6270,6750,42166,42621.0,6314290.0
2018-05-10,6650,7200,6650,7180,161925,45337.0,6314290.0
2018-05-11,7180,7270,7000,7150,97952,45147.0,6314290.0
2018-05-14,7150,7150,6950,7060,50989,44579.0,6314290.0
2018-05-15,7060,7150,6930,7080,45044,44705.0,6314290.0
2018-05-16,7080,7540,6980,7420,415418,46852.0,6314290.0
2018-05-17,7380,7780,7380,7600,373373,47989.0,6314290.0
2018-05-18,7510,7950,7460,7860,292175,49630.0,6314290.0
2018-05-21,7860,7970,7600,7650,94236,48304.0,6314290.0
2018-05-23,7650,7880,7560,7630,69942,48178.0,6314290.0
2018-05-24,7600,7730,7530,7630,43096,48178.0,6314290.0
2018-05-25,7360,7560,7220,7470,68272,47168.0,6314290.0
2018-05-28,7510,7540,7300,7480,67422,47231.0,6314290.0
2018-05-29,7490,7830,7380,7720,61060,48746.0,6314290.0
2018-05-30,7650,7970,7200,7400,152614,46726.0,6314290.0
2018-05-31,7320,7450,7200,7320,51539,46221.0,6314290.0
2018-06-01,7250,7420,7200,7380,50427,46599.0,6314290.0
2018-06-04,7460,7480,7310,7380,33241,46599.0,6314290.0
2018-06-05,7350,7470,7200,7470,20946,47168.0,6314290.0
2018-06-07,7520,7770,7490,7750,82658,48936.0,6314290.0
2018-06-08,7750,7750,7450,7560,67043,47736.0,6314290.0
2018-06-11,7620,7680,7490,7550,43086,47673.0,6314290.0
2018-06-12,7450,7530,7070,7250,65456,45779.0,6314290.0
2018-06-14,7170,7240,6990,7100,34229,44831.0,6314290.0
2018-06-15,7090,7230,6960,6990,31399,44137.0,6314290.0
2018-06-18,6990,6990,6550,6650,73992,41990.0,6314290.0
2018-06-19,6520,6750,6300,6330,44608,39969.0,6314290.0
2018-06-20,6290,6600,6290,6500,24315,41043.0,6314290.0
2018-06-21,6420,6570,6310,6470,14210,40853.0,6314290.0
2018-06-22,6380,6450,6230,6450,22081,40727.0,6314290.0
2018-06-25,6390,6500,6300,6360,20794,40159.0,6314290.0
2018-06-26,6230,6390,6090,6250,15952,39464.0,6314290.0
2018-06-27,6160,6360,6110,6140,25655,38770.0,6314290.0
2018-06-28,6060,6210,5990,6070,22794,38328.0,6314290.0
2018-06-29,6070,6500,5940,6120,23865,38643.0,6314290.0
2018-07-02,6120,6180,5920,5920,11556,37381.0,6314290.0
2018-07-03,5910,6100,5510,5540,95332,34981.0,6314290.0
2018-07-04,5540,5800,5540,5750,19889,36307.0,6314290.0
2018-07-05,5750,5800,5510,5670,13072,35802.0,6314290.0
2018-07-06,5600,5780,5450,5760,32517,36370.0,6314290.0
2018-07-09,5760,5780,5580,5610,11261,35423.0,6314290.0
2018-07-10,5610,5790,5610,5780,14158,36497.0,6314290.0
2018-07-11,5760,6330,5650,5830,57722,36812.0,6314290.0
2018-07-12,5830,6130,5830,6080,21050,38391.0,6314290.0
2018-07-13,6080,6330,5970,6110,29976,38580.0,6314290.0
2018-07-16,6110,6170,6010,6100,14417,38517.0,6314290.0
2018-07-17,6140,6140,6010,6090,16607,38454.0,6314290.0
2018-07-18,6100,6290,5980,6070,20561,38328.0,6314290.0
2018-07-19,6070,6130,5830,5940,19498,37507.0,6314290.0
2018-07-20,5840,6050,5720,5820,15025,36749.0,6314290.0
2018-07-23,5820,5880,5390,5390,56998,34034.0,6314290.0
2018-07-24,5380,5770,5300,5470,20143,34539.0,6314290.0
2018-07-25,5450,5540,5270,5370,19561,33908.0,6314290.0
2018-07-26,5320,5480,5320,5470,20008,34539.0,6314290.0
2018-07-27,5430,5640,5400,5580,11607,35234.0,6314290.0
2018-07-30,5580,5640,5460,5630,9677,35549.0,6314290.0
2018-07-31,5600,5680,5550,5660,13625,35739.0,6314290.0
2018-08-01,5630,5970,5610,5770,14339,36433.0,6314290.0
2018-08-02,5780,6090,5650,6060,103386,38265.0,6314290.0
2018-08-03,6060,6270,5990,6270,68608,39591.0,6314290.0
2018-08-06,6160,6250,5930,5930,58744,37444.0,6314290.0
2018-08-07,5930,6030,5870,5990,21438,37823.0,6314290.0
2018-08-08,5990,6760,5930,6030,218945,38075.0,6314290.0
2018-08-09,6030,6120,5840,6050,55815,38201.0,6314290.0
2018-08-10,6040,6040,5870,5990,35841,37823.0,6314290.0
2018-08-13,5910,5990,5710,5730,24548,36181.0,6314290.0
2018-08-14,5710,5900,5710,5820,13515,36749.0,6314290.0
2018-08-16,5750,5750,5520,5620,34461,35486.0,6314290.0
2018-08-17,5620,5730,5610,5650,11610,35676.0,6314290.0
2018-08-20,5900,5900,5670,5740,11865,36244.0,6314290.0
2018-08-21,5740,5890,5700,5760,15932,36370.0,6314290.0
2018-08-22,5850,5850,5690,5700,15008,35991.0,6314290.0
2018-08-23,5730,5870,5600,5630,18845,35549.0,6314290.0
2018-08-24,5630,5670,5530,5640,11938,35613.0,6314290.0
2018-08-27,5640,5640,5550,5630,22977,35549.0,6314290.0
2018-08-28,5630,5720,5570,5660,10123,35739.0,6314290.0
2018-08-29,5650,5840,5630,5730,8652,36181.0,6314290.0
2018-08-30,5720,5830,5660,5660,14417,35739.0,6314290.0
2018-08-31,5670,5710,5600,5690,11083,35928.0,6314290.0
2018-09-03,5690,5720,5580,5620,14297,35486.0,6314290.0
2018-09-04,5630,5680,5580,5610,19706,35423.0,6314290.0
2018-09-05,5610,5620,5530,5570,26954,35171.0,6314290.0
2018-09-06,5570,5570,5440,5480,44518,34602.0,6314290.0
2018-09-07,5500,5540,5400,5510,26425,34792.0,6314290.0
2018-09-10,5510,5550,5460,5530,15636,34918.0,6314290.0
2018-09-11,5470,5750,5470,5690,40652,35928.0,6314290.0
2018-09-12,5690,5760,5640,5680,26773,35865.0,6314290.0
2018-09-13,5690,5750,5630,5690,22645,35928.0,6314290.0
2018-09-14,5690,5770,5640,5730,18547,36181.0,6314290.0
2018-09-17,5730,5770,5610,5660,18315,35739.0,6314290.0
2018-09-18,5650,5660,5550,5650,17203,35676.0,6314290.0
2018-09-19,5620,5650,5560,5580,16166,35234.0,6314290.0
2018-09-20,5590,5700,5490,5560,22728,35107.0,6314290.0
2018-09-21,5560,5600,5470,5470,16799,34539.0,6314290.0
2018-09-27,5470,5620,5460,5460,7381,34476.0,6314290.0
2018-09-28,5460,5570,5410,5490,9151,34665.0,6314290.0
2018-10-01,5490,5560,5430,5560,15251,35107.0,6314290.0
2018-10-02,5710,6180,5550,5550,252534,35044.0,6314290.0
2018-10-04,5550,5600,5260,5400,58537,34097.0,6314290.0
2018-10-05,5340,5420,5280,5360,35004,33845.0,6314290.0
2018-10-08,5420,5440,5270,5330,18661,33655.0,6314290.0
2018-10-10,5300,5300,5160,5200,38341,32834.0,6314290.0
2018-10-11,4860,5120,4840,4840,52818,30561.0,6314290.0
2018-10-12,4840,4990,4810,4900,21009,30940.0,6314290.0
2018-10-15,4900,4950,4870,4900,6622,30940.0,6314290.0
2018-10-16,4885,4950,4855,4940,5930,31193.0,6314290.0
2018-10-17,4940,5200,4940,5140,11856,32455.0,6314290.0
2018-10-18,5130,5170,5020,5150,10785,32519.0,6314290.0
2018-10-19,5070,5180,5040,5170,6913,32645.0,6314290.0
2018-10-22,5220,5220,5060,5150,9026,32519.0,6314290.0
2018-10-23,5150,5160,4925,4975,15718,31414.0,6314290.0
2018-10-24,4930,5090,4905,4920,18016,31066.0,6314290.0
2018-10-25,4815,4950,4635,4810,16050,30372.0,6314290.0
2018-10-26,4810,4810,4585,4630,29589,29235.0,6314290.0
2018-10-29,4610,4760,4200,4210,35789,26583.0,6314290.0
2018-10-30,3900,4220,3900,4130,70260,26078.0,6314290.0
2018-10-31,4140,4270,4030,4260,25057,26899.0,6314290.0
2018-11-01,4320,4445,4305,4385,7500,27688.0,6314290.0
2018-11-02,4445,4535,4300,4525,15656,28572.0,6314290.0
2018-11-05,4525,4525,4215,4395,25283,27751.0,6314290.0
2018-11-06,4400,4565,4400,4520,9258,28541.0,6314290.0
2018-11-07,4580,4580,4360,4440,21403,28035.0,6314290.0
2018-11-08,4420,4560,4420,4530,15003,28604.0,6314290.0
2018-11-09,4530,4800,4485,4650,78257,29361.0,6314290.0
2018-11-12,4635,4665,4460,4560,12828,28793.0,6314290.0
2018-11-13,4560,4560,4320,4400,37771,27783.0,6314290.0
2018-11-14,4580,4580,4420,4465,34290,28193.0,6314290.0
2018-11-15,4465,4525,4400,4460,16553,28162.0,6314290.0
2018-11-16,4400,4500,4395,4425,14252,27941.0,6314290.0
2018-11-19,4425,4540,4400,4425,14625,27941.0,6314290.0
2018-11-20,4420,4420,4360,4400,4612,27783.0,6314290.0
2018-11-21,4400,4400,4220,4390,25335,27720.0,6314290.0
2018-11-22,4390,4390,4300,4350,7178,27467.0,6314290.0
2018-11-23,4350,4350,4280,4335,10890,27372.0,6314290.0
2018-11-26,4255,4330,4235,4310,11066,27215.0,6314290.0
2018-11-27,4310,4450,4290,4375,9035,27625.0,6314290.0
2018-11-28,4340,4440,4340,4420,6372,27909.0,6314290.0
2018-11-29,4450,4515,4410,4495,35294,28383.0,6314290.0
2018-11-30,4475,4545,4445,4470,13973,28225.0,6314290.0
2018-12-03,4475,4575,4470,4575,19391,28888.0,6314290.0
2018-12-04,4570,4570,4435,4465,25902,28193.0,6314290.0
2018-12-05,4400,4430,4345,4430,22042,27972.0,6314290.0
2018-12-06,4390,4460,4300,4365,14432,27562.0,6314290.0
2018-12-07,4305,4445,4305,4370,10883,27593.0,6314290.0
2018-12-10,4355,4385,4210,4245,10174,26804.0,6314290.0
2018-12-11,4200,4295,4200,4240,2925,26773.0,6314290.0
2018-12-12,4225,4350,4180,4350,4938,27467.0,6314290.0
2018-12-13,4295,4375,4280,4370,9474,27593.0,6314290.0
2018-12-14,4430,4870,4390,4410,326936,27846.0,6314290.0
2018-12-17,4410,4470,4230,4320,33138,27278.0,6314290.0
2018-12-18,4230,4340,4220,4230,21666,26709.0,6314290.0
2018-12-19,4230,4315,4220,4255,8613,26867.0,6314290.0
2018-12-20,4300,4335,4215,4265,18117,26930.0,6314290.0
2018-12-21,4290,4345,4210,4265,9252,26930.0,6314290.0
2018-12-24,4290,4340,4200,4230,13911,26709.0,6314290.0
2018-12-26,4170,4260,4015,4050,30813,25573.0,6314290.0
2018-12-27,4080,4095,3930,4060,13121,25636.0,6314290.0
2018-12-28,4060,4115,3910,4080,10024,25762.0,6314290.0
2019-01-02,4080,4180,4040,4110,8149,25952.0,6314290.0
2019-01-03,4110,4195,4070,4150,26188,26204.0,6314290.0
2019-01-04,4190,4190,4005,4045,22683,25541.0,6314290.0
2019-01-07,4065,4145,4060,4110,13415,25952.0,6314290.0
2019-01-08,4145,4180,4120,4140,3527,26141.0,6314290.0
2019-01-09,4140,4195,4100,4195,10867,26488.0,6314290.0
2019-01-10,4245,4245,4135,4200,8138,26520.0,6314290.0
2019-01-11,4240,4275,4210,4265,14575,26930.0,6314290.0
2019-01-14,4375,4680,4220,4240,146362,26773.0,6314290.0
2019-01-15,4255,4335,4240,4330,12009,27341.0,6314290.0
2019-01-16,4335,4395,4300,4380,12739,27657.0,6314290.0
2019-01-17,4340,4445,4335,4425,10097,27941.0,6314290.0
2019-01-18,4435,4435,4375,4420,11116,27909.0,6314290.0
2019-01-21,4460,4485,4400,4480,12502,28288.0,6314290.0
2019-01-22,4490,4545,4470,4515,13306,28509.0,6314290.0
2019-01-23,4510,4545,4465,4510,12993,28477.0,6314290.0
2019-01-24,4470,4540,4470,4530,7908,28604.0,6314290.0
2019-01-25,4510,4605,4500,4595,26181,29014.0,6314290.0
2019-01-28,4595,4635,4530,4565,8379,28825.0,6314290.0
2019-01-29,4565,4565,4415,4470,18346,28225.0,6314290.0
2019-01-30,4470,4545,4445,4490,6219,28351.0,6314290.0
2019-01-31,4490,4545,4415,4450,10386,28099.0,6314290.0
2019-02-01,4450,4545,4420,4470,3686,28225.0,6314290.0
2019-02-07,4475,4770,4465,4720,110928,29803.0,6314290.0
2019-02-08,4690,4890,4680,4865,59532,30719.0,6314290.0
2019-02-11,4865,4960,4705,4780,31689,30182.0,6314290.0
2019-02-12,4740,4880,4645,4710,55518,29740.0,6314290.0
2019-02-13,4710,4760,4680,4700,14084,29677.0,6314290.0
2019-02-14,4780,4920,4675,4910,62416,31003.0,6314290.0
2019-02-15,5100,5200,4805,4920,103917,31066.0,6314290.0
2019-02-18,4920,4965,4880,4880,13590,30814.0,6314290.0
2019-02-19,4850,4915,4800,4885,16088,30845.0,6314290.0
2019-02-20,4980,4980,4820,4850,7406,30624.0,6314290.0
2019-02-21,4860,4860,4770,4770,15750,30119.0,6314290.0
2019-02-22,4735,4805,4720,4770,10357,30119.0,6314290.0
2019-02-25,4740,4845,4740,4825,7768,30466.0,6314290.0
2019-02-26,4825,4825,4755,4795,9707,30277.0,6314290.0
2019-02-27,4780,4800,4720,4740,18352,29930.0,6314290.0
2019-02-28,4740,4780,4520,4585,19156,28951.0,6314290.0
2019-03-04,4585,4675,4585,4655,19497,29393.0,6314290.0
2019-03-05,4655,4655,4600,4600,17128,29046.0,6314290.0
2019-03-06,4600,4650,4585,4620,5315,29172.0,6314290.0
2019-03-07,4515,4660,4500,4500,14049,28414.0,6314290.0
2019-03-08,4500,4645,4470,4550,20498,28730.0,6314290.0
2019-03-11,4595,4595,4440,4565,13698,28825.0,6314290.0
2019-03-12,4565,4700,4515,4590,19376,28983.0,6314290.0
2019-03-13,4590,4630,4515,4595,7125,29014.0,6314290.0
2019-03-14,4595,4755,4595,4755,32480,30024.0,6314290.0
2019-03-15,4750,4770,4550,4620,35579,29172.0,6314290.0
2019-03-18,4620,4695,4560,4685,17991,29582.0,6314290.0
2019-03-19,4750,5530,4750,5110,2320453,32266.0,6314290.0
2019-03-20,5110,5280,4900,5280,341629,33339.0,6314290.0
2019-03-21,5180,5200,5000,5020,174512,31698.0,6314290.0
2019-03-22,5030,5080,4900,5040,114848,31824.0,6314290.0
2019-03-25,4990,4990,4865,4885,65892,30845.0,6314290.0
2019-03-26,4975,4995,4890,4935,78735,31161.0,6314290.0
2019-03-27,4935,5000,4830,4875,35835,30782.0,6314290.0
2019-03-28,4880,4900,4710,4710,56116,29740.0,6314290.0
2019-03-29,4720,4820,4625,4820,36531,30435.0,6314290.0
2019-04-01,4855,4855,4780,4850,32802,30624.0,6314290.0
2019-04-02,4850,4925,4810,4910,19993,31003.0,6314290.0
2019-04-03,4910,5190,4905,5120,229623,32329.0,6314290.0
2019-04-04,5120,5300,5050,5150,139238,32519.0,6314290.0
2019-04-05,5150,5200,5010,5150,63851,32519.0,6314290.0
2019-04-08,5160,5190,5070,5070,48543,32013.0,6314290.0
2019-04-09,5130,5130,4910,5030,52720,31761.0,6314290.0
2019-04-10,5000,5220,4995,5100,60608,32203.0,6314290.0
2019-04-11,5150,5160,5050,5100,20208,32203.0,6314290.0
2019-04-12,5100,5220,5100,5210,54391,32897.0,6314290.0
2019-04-15,5230,5230,5130,5190,35411,32771.0,6314290.0
2019-04-16,5190,5250,5000,5090,49279,32140.0,6314290.0
2019-04-17,5140,5140,5020,5090,36576,32140.0,6314290.0
2019-04-18,5030,5100,4870,4950,62854,31256.0,6314290.0
2019-04-19,4905,5010,4905,5000,20557,31571.0,6314290.0
2019-04-22,4960,5040,4950,4955,22851,31287.0,6314290.0
2019-04-23,4910,5000,4910,4975,12064,31414.0,6314290.0
2019-04-24,4950,5050,4890,4930,31103,31129.0,6314290.0
2019-04-25,4950,5140,4885,5060,100426,31950.0,6314290.0
2019-04-26,5120,5140,4905,4910,56723,31003.0,6314290.0
2019-04-29,4910,5080,4860,5050,27038,31887.0,6314290.0
2019-04-30,5050,5160,4975,5000,31575,31571.0,6314290.0
2019-05-02,5000,5100,4910,5040,33106,31824.0,6314290.0
2019-05-03,5040,5090,4945,4960,25091,31319.0,6314290.0
2019-05-07,4915,4950,4865,4865,26497,30719.0,6314290.0
2019-05-08,4830,4830,4700,4750,27082,29993.0,6314290.0
2019-05-09,4750,4800,4605,4640,30747,29298.0,6314290.0
2019-05-10,4595,4690,4515,4650,36601,29361.0,6314290.0
2019-05-13,4650,4710,4500,4500,27713,28414.0,6314290.0
2019-05-14,4500,4585,4420,4485,21148,28320.0,6314290.0
2019-05-15,4485,4710,4450,4710,20619,29740.0,6314290.0
2019-05-16,4700,4705,4555,4620,16606,29172.0,6314290.0
2019-05-17,4580,4745,4575,4645,13135,29330.0,6314290.0
2019-05-20,4645,4850,4535,4535,39192,28635.0,6314290.0
2019-05-21,4515,4670,4485,4520,10874,28541.0,6314290.0
2019-05-22,4500,4605,4485,4545,8217,28698.0,6314290.0
2019-05-23,4515,4635,4415,4460,27419,28162.0,6314290.0
2019-05-24,4460,4540,4300,4335,48097,27372.0,6314290.0
2019-05-27,4235,4545,4235,4490,22300,28351.0,6314290.0
2019-05-28,4470,4515,4395,4470,13297,28225.0,6314290.0
2019-05-29,4470,4495,4310,4335,13068,27372.0,6314290.0
2019-05-30,4340,4400,4290,4300,16315,27151.0,6314290.0
2019-05-31,4380,4380,4265,4315,4546,27246.0,6314290.0
2019-06-03,4270,4370,4270,4350,5374,27467.0,6314290.0
2019-06-04,4350,4415,4350,4415,7363,27878.0,6314290.0
2019-06-05,4430,4610,4430,4595,22654,29014.0,6314290.0
2019-06-07,4595,4700,4595,4625,19088,29204.0,6314290.0
2019-06-10,4625,4675,4560,4635,7725,29267.0,6314290.0
2019-06-11,4625,4670,4585,4630,5337,29235.0,6314290.0
2019-06-12,4695,4695,4535,4580,9221,28919.0,6314290.0
2019-06-13,4640,4670,4580,4585,6567,28951.0,6314290.0
2019-06-14,4640,4640,4530,4570,3860,28856.0,6314290.0
2019-06-17,4520,4560,4480,4485,8213,28320.0,6314290.0
2019-06-18,4480,4585,4400,4405,23741,27814.0,6314290.0
2019-06-19,4460,4490,4380,4410,25521,27846.0,6314290.0
2019-06-20,4410,4550,4410,4455,5000,28130.0,6314290.0
2019-06-21,4530,4530,4390,4390,13229,27720.0,6314290.0
2019-06-24,4495,4495,4335,4335,16177,27372.0,6314290.0
2019-06-25,4380,4480,4330,4420,18769,27909.0,6314290.0
2019-06-26,4420,4520,4375,4390,15010,27720.0,6314290.0
2019-06-27,4460,4460,4345,4415,15279,27878.0,6314290.0
2019-06-28,4410,4410,4345,4345,12089,27436.0,6314290.0
2019-07-01,4340,4395,4295,4335,11676,27372.0,6314290.0
2019-07-02,4335,4400,4280,4315,18164,27246.0,6314290.0
2019-07-03,4360,4875,4350,4680,259218,29551.0,6314290.0
2019-07-04,5300,6080,5080,6080,1178954,38391.0,6314290.0
2019-07-05,6600,6860,5430,5430,3164065,34287.0,6314290.0
2019-07-08,5340,6990,5320,6100,6604680,38517.0,6314290.0
2019-07-09,5840,6680,5590,5750,1899349,36307.0,6314290.0
2019-07-10,5790,6270,5590,5850,1277482,36939.0,6314290.0
2019-07-11,7210,7600,6100,6140,6887033,38770.0,6314290.0
2019-07-12,6150,6370,6040,6300,394977,39780.0,6314290.0
2019-07-15,6430,6430,6230,6330,269986,39969.0,6314290.0
2019-07-16,6300,6570,6270,6540,509853,41295.0,6314290.0
2019-07-17,6320,7850,6320,6950,6734831,43884.0,6314290.0
2019-07-18,6920,6920,6370,6370,689026,40222.0,6314290.0
2019-07-19,6350,6960,6030,6030,1731914,38075.0,6314290.0
2019-07-22,6090,7160,5930,6440,3599673,40664.0,6314290.0
2019-07-23,6440,6900,6210,6250,1633439,39464.0,6314290.0
2019-07-24,6280,6520,5810,5930,643772,37444.0,6314290.0
2019-07-25,5940,6080,5530,5950,515829,37570.0,6314290.0
2019-07-26,5800,6370,5780,6080,656819,38391.0,6314290.0
2019-07-29,6020,6090,5340,5340,257608,33718.0,6314290.0
2019-07-30,5340,6070,5330,5380,446571,33971.0,6314290.0
2019-07-31,5350,5780,5330,5580,456768,35234.0,6314290.0
2019-08-01,5500,5630,5390,5460,277288,34476.0,6314290.0
2019-08-02,5380,5800,5130,5600,315218,35360.0,6314290.0
2019-08-05,5600,5790,5350,5440,401628,34350.0,6314290.0
2019-08-06,5130,5340,4800,4800,283108,30309.0,6314290.0
2019-08-07,4705,5390,4705,5050,324062,31887.0,6314290.0
2019-08-08,4990,5300,4975,5300,180930,33466.0,6314290.0
2019-08-09,5360,5500,5100,5220,179379,32961.0,6314290.0
2019-08-12,5150,5340,5130,5300,98543,33466.0,6314290.0
2019-08-13,5300,5530,5160,5440,190497,34350.0,6314290.0
2019-08-14,5450,5550,5310,5370,180092,33908.0,6314290.0
2019-08-16,5440,6220,5400,5450,1739222,34413.0,6314290.0
2019-08-19,5410,5680,5160,5300,214778,33466.0,6314290.0
2019-08-20,5280,5940,5210,5610,557143,35423.0,6314290.0
2019-08-21,5560,5700,5500,5700,160210,35991.0,6314290.0
2019-08-22,5710,5730,5310,5310,183349,33529.0,6314290.0
2019-08-23,5340,5570,5280,5280,169384,33339.0,6314290.0
2019-08-26,5050,5380,5050,5270,90659,33276.0,6314290.0
2019-08-27,5320,5530,5310,5490,153039,34665.0,6314290.0
2019-08-28,5490,5640,5370,5640,313901,35613.0,6314290.0
2019-08-29,5800,5810,5350,5350,277577,33781.0,6314290.0
2019-08-30,5410,5530,5370,5440,101523,34350.0,6314290.0
2019-09-02,5490,5680,5440,5590,230551,35297.0,6314290.0
2019-09-03,5540,5590,5440,5450,97977,34413.0,6314290.0
2019-09-04,5450,5760,5350,5680,327853,35865.0,6314290.0
2019-09-05,5690,5900,5610,5870,223545,37065.0,6314290.0
2019-09-06,5910,5990,5630,5630,196693,35549.0,6314290.0
2019-09-09,5650,5690,5500,5590,104829,35297.0,6314290.0
2019-09-10,5600,5750,5520,5540,77253,34981.0,6314290.0
2019-09-11,5520,5600,5110,5300,179981,33466.0,6314290.0
2019-09-16,5330,5430,5300,5370,44850,33908.0,6314290.0
2019-09-17,5390,5430,5290,5370,64415,33908.0,6314290.0
2019-09-18,5370,5630,5330,5550,83326,35044.0,6314290.0
2019-09-19,5620,5750,5510,5580,91881,35234.0,6314290.0
2019-09-20,5580,5700,5520,5700,78198,35991.0,6314290.0
2019-09-23,5670,5720,5570,5580,84146,35234.0,6314290.0
2019-09-24,5600,5720,5590,5650,55053,35676.0,6314290.0
2019-09-25,5680,5710,5330,5390,81718,34034.0,6314290.0
2019-09-26,5390,5540,5220,5330,65993,33655.0,6314290.0
2019-09-27,5300,5330,5200,5260,46341,33213.0,6314290.0
2019-09-30,5260,5260,5100,5140,46954,,
2019-10-01,5080,5210,5080,5170,37604,,
2019-10-02,5160,5280,4985,5010,45778,,
2019-10-04,4920,5060,4890,4910,34317,,
2019-10-07,4910,5020,4705,4720,73291,,
