아이에이네트웍스(123010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-30,6410,6580,6300,6320,90236,29108.0,4605732.0
2016-08-31,6340,6500,6190,6230,70281,28694.0,4605732.0
2016-09-01,6180,6770,6050,6200,256304,28556.0,4605732.0
2016-09-02,6340,6380,6210,6270,89588,28878.0,4605732.0
2016-09-05,6270,6790,6270,6600,383431,30398.0,4605732.0
2016-09-06,6750,6830,6500,6740,185688,31043.0,4605732.0
2016-09-07,6750,6800,6500,6640,132199,30582.0,4605732.0
2016-09-08,6690,6710,6300,6470,164333,29799.0,4605732.0
2016-09-09,6470,7080,6210,6900,331937,31780.0,4605732.0
2016-09-12,6800,8310,6760,7610,1420214,35050.0,4605732.0
2016-09-13,7960,7960,7250,7630,355753,35142.0,4605732.0
2016-09-19,7610,7720,7400,7500,202090,34543.0,4605732.0
2016-09-20,7530,7880,7450,7680,298876,35372.0,4605732.0
2016-09-21,7800,7840,7520,7600,286398,35004.0,4605732.0
2016-09-22,7640,7640,7370,7370,165329,33944.0,4605732.0
2016-09-23,7310,7630,7300,7390,115564,34036.0,4605732.0
2016-09-26,7300,7320,7070,7070,176407,32563.0,4605732.0
2016-09-27,6920,7380,6920,7290,96539,33576.0,4605732.0
2016-09-28,7350,7390,7190,7200,123845,33161.0,4605732.0
2016-09-29,7210,7360,6870,7040,256387,32424.0,4605732.0
2016-09-30,7000,7240,6950,7070,117101,32563.0,4605732.0
2016-10-04,7180,7450,7060,7290,182843,33576.0,4605732.0
2016-10-05,7250,7450,7050,7050,167345,32470.0,4605732.0
2016-10-06,7140,7140,6970,7010,88180,32286.0,4605732.0
2016-10-07,7020,7070,6590,6590,177116,30352.0,4605732.0
2016-10-10,6500,6750,6500,6730,51183,30997.0,4605732.0
2016-10-11,6700,8640,6700,7000,2950892,32240.0,4605732.0
2016-10-12,7300,7850,7080,7220,1311200,33253.0,4605732.0
2016-10-13,7320,7350,6800,6840,362347,31503.0,4605732.0
2016-10-14,6810,6970,6640,6660,189282,30674.0,4605732.0
2016-10-17,6670,6780,6520,6700,72476,30858.0,4605732.0
2016-10-18,6650,6820,6650,6720,105078,30951.0,4605732.0
2016-10-19,6670,6860,6610,6610,108066,30444.0,4605732.0
2016-10-20,6640,6790,6620,6700,80670,30858.0,4605732.0
2016-10-21,6750,6750,6550,6650,80801,30628.0,4605732.0
2016-10-24,6550,6650,6400,6400,97779,29477.0,4605732.0
2016-10-25,6350,6490,6260,6350,48064,29246.0,4605732.0
2016-10-26,6350,6420,5810,6150,184369,28325.0,4605732.0
2016-10-27,6100,6330,6060,6130,58800,28233.0,4605732.0
2016-10-28,6130,6260,6010,6010,41528,27680.0,4605732.0
2016-10-31,6140,6140,5640,5810,121610,26759.0,4605732.0
2016-11-01,5890,5990,5700,5920,33152,27266.0,4605732.0
2016-11-02,5830,5950,5600,5600,56499,25792.0,4605732.0
2016-11-03,5360,5710,5360,5520,48294,25424.0,4605732.0
2016-11-04,5520,5750,5460,5700,18749,26253.0,4605732.0
2016-11-07,5690,5790,5620,5700,19712,26253.0,4605732.0
2016-11-08,5800,5800,5600,5700,25785,26253.0,4605732.0
2016-11-09,5820,5820,5250,5380,74769,24779.0,4605732.0
2016-11-10,5450,5710,5450,5650,24127,26022.0,4605732.0
2016-11-11,5660,5800,5660,5720,30372,26345.0,4605732.0
2016-11-14,5820,5820,5580,5680,20210,26161.0,4605732.0
2016-11-15,5630,5700,5500,5550,22788,25562.0,4605732.0
2016-11-16,5560,5850,5520,5700,36164,26253.0,4605732.0
2016-11-17,5700,5790,5400,5700,29721,26253.0,4605732.0
2016-11-18,5790,5790,5610,5670,14306,26115.0,4605732.0
2016-11-21,5670,5750,5570,5620,20250,25884.0,4605732.0
2016-11-22,5630,5770,5550,5550,19285,25562.0,4605732.0
2016-11-23,5670,5670,5270,5270,30472,24272.0,4605732.0
2016-11-24,5110,5310,4985,5010,72237,23075.0,4605732.0
2016-11-25,5110,6020,5110,5750,364601,26483.0,4605732.0
2016-11-28,5880,5880,5640,5680,54206,26161.0,4605732.0
2016-11-29,5800,5800,5450,5500,45550,25332.0,4605732.0
2016-11-30,5460,5700,5450,5470,28042,25193.0,4605732.0
2016-12-01,5420,5420,5200,5280,36556,24318.0,4605732.0
2016-12-02,5210,5280,5070,5130,24986,23627.0,4605732.0
2016-12-05,5130,5150,4970,4970,28189,22890.0,4605732.0
2016-12-06,5040,5680,5040,5130,86755,23627.0,4605732.0
2016-12-07,5130,5320,5040,5050,42460,23259.0,4605732.0
2016-12-08,5050,5180,4970,5020,48545,23121.0,4605732.0
2016-12-09,5020,5310,4995,5170,73408,23812.0,4605732.0
2016-12-12,5270,5390,5190,5300,28284,24410.0,4605732.0
2016-12-13,5250,5380,5250,5380,16415,24779.0,4605732.0
2016-12-14,5380,5500,5340,5460,25479,25147.0,4605732.0
2016-12-15,5530,5530,5420,5500,25997,25332.0,4605732.0
2016-12-16,5510,5590,5330,5590,29697,25746.0,4605732.0
2016-12-19,5750,6370,5690,5920,560455,27266.0,4605732.0
2016-12-20,5980,5980,5630,5750,131064,26483.0,4605732.0
2016-12-21,5930,6300,5760,6180,432105,28463.0,4605732.0
2016-12-22,6200,6310,5880,6050,155496,27865.0,4605732.0
2016-12-23,6180,6220,5880,6010,89833,27680.0,4605732.0
2016-12-26,5920,5920,5580,5600,111898,25792.0,4605732.0
2016-12-27,5620,5750,5570,5710,36526,26299.0,4605732.0
2016-12-28,5670,5750,5590,5730,32569,26391.0,4605732.0
2016-12-29,5720,5870,5550,5860,47297,26990.0,4605732.0
2017-01-02,5950,6870,5880,6500,626214,29937.0,4605732.0
2017-01-03,6540,6580,6370,6460,110778,29753.0,4605732.0
2017-01-04,6470,6710,6380,6540,176700,30121.0,4605732.0
2017-01-05,6690,6690,6300,6560,99802,30214.0,4605732.0
2017-01-06,6530,6780,6500,6700,132061,30858.0,4605732.0
2017-01-09,6630,6680,6370,6500,93611,29937.0,4605732.0
2017-01-10,6590,6590,6300,6310,78490,29693.0,4705732.0
2017-01-11,6220,6540,6200,6350,60349,29881.0,4705732.0
2017-01-12,6350,6350,6210,6300,47135,29646.0,4705732.0
2017-01-13,6290,6350,6120,6200,73212,29176.0,4705732.0
2017-01-16,6200,6340,6150,6190,35318,29128.0,4705732.0
2017-01-17,6250,6300,6160,6160,33168,28987.0,4705732.0
2017-01-18,6160,6330,6150,6230,24319,29317.0,4705732.0
2017-01-19,6330,6330,6170,6260,22549,29458.0,4705732.0
2017-01-20,6300,6300,6100,6100,29746,28705.0,4705732.0
2017-01-23,6010,6050,5900,5910,60933,27811.0,4705732.0
2017-01-24,6080,6080,5630,5770,82571,27152.0,4705732.0
2017-01-25,5860,6030,5720,5850,44033,27624.0,4721992.0
2017-01-26,6000,6050,5830,6000,19377,28332.0,4721992.0
2017-01-31,6000,6180,5860,6090,32341,28757.0,4721992.0
2017-02-01,6090,6230,6090,6180,47047,29182.0,4721992.0
2017-02-02,5820,6080,5810,5970,89798,28190.0,4721992.0
2017-02-03,5880,6100,5880,5970,15206,28190.0,4721992.0
2017-02-06,6010,6050,5970,5980,24172,28238.0,4721992.0
2017-02-07,6100,6100,5870,5910,30256,27907.0,4721992.0
2017-02-08,6020,6030,5750,5850,44375,27624.0,4721992.0
2017-02-09,5750,5870,5650,5870,21574,27718.0,4721992.0
2017-02-10,5800,5870,5650,5810,81500,27641.0,4757492.0
2017-02-13,5810,6450,5690,6260,393560,29782.0,4757492.0
2017-02-14,6300,6380,6060,6220,113937,29592.0,4757492.0
2017-02-15,6220,6400,6120,6360,98137,30258.0,4757492.0
2017-02-16,6390,6440,6250,6350,74012,30210.0,4757492.0
2017-02-17,6310,6310,6040,6050,102942,28783.0,4757492.0
2017-02-20,6010,6140,5850,5900,59808,28069.0,4757492.0
2017-02-21,5910,6040,5860,5910,21425,28117.0,4757492.0
2017-02-22,5900,5930,5750,5780,56652,27498.0,4757492.0
2017-02-23,5780,5860,5710,5750,43511,27356.0,4757492.0
2017-02-24,5720,5800,5510,5540,95616,26357.0,4757492.0
2017-02-27,5550,5550,5370,5430,47522,25833.0,4757492.0
2017-02-28,5450,5720,5410,5540,69900,26357.0,4757492.0
2017-03-02,5590,5590,5440,5500,17634,26166.0,4757492.0
2017-03-03,5450,5540,5270,5290,51746,25167.0,4757492.0
2017-03-06,5250,5350,5170,5240,18569,24929.0,4757492.0
2017-03-07,5240,5370,5130,5350,21079,25453.0,4757492.0
2017-03-08,5350,5400,5270,5320,8143,25310.0,4757492.0
2017-03-09,5280,5320,5180,5270,19597,25072.0,4757492.0
2017-03-10,5270,5360,5070,5350,29049,25453.0,4757492.0
2017-03-13,5350,5600,5210,5540,38016,26357.0,4757492.0
2017-03-14,5590,5590,5260,5270,46791,25072.0,4757492.0
2017-03-15,5270,5430,5240,5370,32893,25548.0,4757492.0
2017-03-16,5290,5740,5290,5590,89431,26650.0,4767492.0
2017-03-17,5550,5630,5440,5560,31872,26507.0,4767492.0
2017-03-20,5500,5600,5490,5560,16924,26507.0,4767492.0
2017-03-21,5520,5590,5430,5520,15083,26317.0,4767492.0
2017-03-22,5520,5570,5410,5510,21013,26269.0,4767492.0
2017-03-23,5540,5540,5370,5370,22516,25601.0,4767492.0
2017-03-24,5310,5450,5280,5380,26832,25649.0,4767492.0
2017-03-27,5440,5440,5240,5290,7775,25220.0,4767492.0
2017-03-28,5290,5350,5050,5300,41350,25268.0,4767492.0
2017-03-29,5360,5520,5230,5520,37574,26317.0,4767492.0
2017-03-30,5800,6080,5350,5530,401742,26364.0,4767492.0
2017-03-31,5530,5650,5320,5330,46889,25411.0,4767492.0
2017-04-03,5270,5410,5260,5300,31599,25268.0,4767492.0
2017-04-04,5300,5400,5260,5350,29946,25506.0,4767492.0
2017-04-05,5340,5550,5320,5430,33331,25887.0,4767492.0
2017-04-06,5430,5470,5320,5400,30233,25744.0,4767492.0
2017-04-07,5450,5520,5380,5460,15525,26031.0,4767492.0
2017-04-10,5450,5490,5250,5290,38441,25220.0,4767492.0
2017-04-11,5360,5370,5170,5280,25775,25172.0,4767492.0
2017-04-12,5250,5340,5150,5230,40057,24934.0,4767492.0
2017-04-13,5230,5410,5170,5260,22367,25077.0,4767492.0
2017-04-14,5340,5400,5120,5170,40712,24648.0,4767492.0
2017-04-17,5150,5430,5150,5220,30941,24886.0,4767492.0
2017-04-18,5340,5340,5190,5270,11596,25125.0,4767492.0
2017-04-19,5360,5360,5200,5250,14497,25029.0,4767492.0
2017-04-20,5240,5340,5170,5230,20005,24934.0,4767492.0
2017-04-21,5300,5320,5160,5160,17840,24600.0,4767492.0
2017-04-24,5320,5320,5100,5150,38290,24553.0,4767492.0
2017-04-25,5220,5270,5150,5240,21597,24982.0,4767492.0
2017-04-26,5200,5330,5200,5280,22066,25172.0,4767492.0
2017-04-27,5250,5350,5230,5280,13865,25172.0,4767492.0
2017-04-28,5350,5350,5240,5290,32416,25220.0,4767492.0
2017-05-02,5260,5390,5250,5330,12560,25411.0,4767492.0
2017-05-04,5410,5410,5250,5330,18172,25411.0,4767492.0
2017-05-08,5410,5410,5280,5390,19212,25697.0,4767492.0
2017-05-10,5350,5380,5200,5200,23292,24791.0,4767492.0
2017-05-11,5210,5300,5140,5250,24083,25029.0,4767492.0
2017-05-12,5260,5270,5150,5230,30514,24934.0,4767492.0
2017-05-15,5100,5150,4995,5030,62379,23980.0,4767492.0
2017-05-16,5020,5120,4860,4905,47105,23385.0,4767492.0
2017-05-17,4955,4985,4830,4890,15450,23313.0,4767492.0
2017-05-18,4890,4965,4810,4850,16739,23122.0,4767492.0
2017-05-19,4805,4905,4805,4830,16936,23027.0,4767492.0
2017-05-22,4930,4940,4805,4860,23650,23170.0,4767492.0
2017-05-23,4860,5000,4860,4940,39573,23551.0,4767492.0
2017-05-24,5000,5000,4870,4900,23044,23361.0,4767492.0
2017-05-25,4910,4950,4870,4920,7155,23456.0,4767492.0
2017-05-26,4885,5000,4790,4915,31628,23432.0,4767492.0
2017-05-29,4945,4945,4790,4805,28505,22908.0,4767492.0
2017-05-30,4805,4855,4670,4755,41734,22669.0,4767492.0
2017-05-31,4800,4800,4615,4625,55941,22050.0,4767492.0
2017-06-01,4650,4735,4570,4655,27808,22193.0,4767492.0
2017-06-02,4655,4800,4635,4715,28694,22479.0,4767492.0
2017-06-05,4740,4795,4660,4745,24889,22622.0,4767492.0
2017-06-07,4695,4775,4695,4730,22346,22550.0,4767492.0
2017-06-08,4765,4765,4630,4705,33105,22431.0,4767492.0
2017-06-09,4685,4715,4600,4610,46460,21978.0,4767492.0
2017-06-12,4590,4705,4590,4635,60398,22097.0,4767492.0
2017-06-13,4595,4795,4595,4750,59033,22646.0,4767492.0
2017-06-14,4780,4905,4760,4815,38420,22955.0,4767492.0
2017-06-15,4805,4885,4805,4840,47880,23075.0,4767492.0
2017-06-16,4880,4880,4775,4835,12699,23051.0,4767492.0
2017-06-19,4760,4835,4750,4770,16442,22741.0,4767492.0
2017-06-20,4740,4850,4710,4730,16852,22550.0,4767492.0
2017-06-21,4680,4730,4635,4640,24231,22121.0,4767492.0
2017-06-22,4630,4640,4390,4425,112505,21096.0,4767492.0
2017-06-23,4420,4530,4380,4460,31667,21263.0,4767492.0
2017-06-26,4460,4465,4355,4365,19507,20810.0,4767492.0
2017-06-27,4455,4455,4340,4420,20586,21072.0,4767492.0
2017-06-28,4460,4475,4360,4395,16873,20953.0,4767492.0
2017-06-29,4445,4445,4250,4375,29704,20858.0,4767492.0
2017-06-30,4395,4395,4290,4375,13927,20858.0,4767492.0
2017-07-03,4275,4335,4275,4280,24757,20426.0,4772492.0
2017-07-04,4285,4355,4265,4330,14676,20665.0,4772492.0
2017-07-05,4375,4380,4325,4375,5740,20880.0,4772492.0
2017-07-06,4415,4545,4340,4380,24885,20904.0,4772492.0
2017-07-07,4320,4450,4300,4405,19530,21023.0,4772492.0
2017-07-10,4400,4400,4240,4295,20382,20498.0,4772492.0
2017-07-11,4320,4425,4260,4380,10951,20904.0,4772492.0
2017-07-12,4395,5600,4360,4595,1313304,21930.0,4772492.0
2017-07-13,4550,4655,4435,4470,279114,21333.0,4772492.0
2017-07-14,4470,4545,4390,4415,133831,21071.0,4772492.0
2017-07-17,4425,4505,4415,4420,56946,21094.0,4772492.0
2017-07-18,4475,4585,4435,4475,100182,21357.0,4772492.0
2017-07-19,4480,4680,4435,4505,110716,21500.0,4772492.0
2017-07-20,4510,4630,4510,4570,54275,21810.0,4772492.0
2017-07-21,4545,4780,4530,4700,102757,22431.0,4772492.0
2017-07-24,4685,4920,4600,4715,89523,22502.0,4772492.0
2017-07-25,4685,4865,4660,4690,54238,22383.0,4772492.0
2017-07-26,4760,4770,4550,4570,28448,21810.0,4772492.0
2017-07-27,4690,4690,4540,4620,16990,22049.0,4772492.0
2017-07-28,4680,4680,4370,4450,39948,21238.0,4772492.0
2017-07-31,4430,4490,4260,4325,43882,20641.0,4772492.0
2017-08-01,4110,4400,4110,4300,31985,20522.0,4772492.0
2017-08-02,4300,4350,4290,4300,12373,20522.0,4772492.0
2017-08-03,4360,4360,4150,4280,24078,20426.0,4772492.0
2017-08-04,4280,4280,4155,4200,17956,20842.0,4962409.0
2017-08-07,4185,4350,4175,4240,6290,21041.0,4962409.0
2017-08-08,4315,4395,4190,4265,30788,21165.0,4962409.0
2017-08-09,4265,4340,4085,4150,33410,20594.0,4962409.0
2017-08-10,4110,4245,4060,4170,23539,20693.0,4962409.0
2017-08-11,4170,4170,4070,4145,9129,20569.0,4962409.0
2017-08-14,4145,4145,3935,4050,19911,20098.0,4962409.0
2017-08-16,4040,4170,4005,4045,11405,20073.0,4962409.0
2017-08-17,4085,4220,3985,4200,20968,20842.0,4962409.0
2017-08-18,4240,4300,3970,4180,28815,20743.0,4962409.0
2017-08-21,4180,4300,4090,4195,1492,20817.0,4962409.0
2017-08-22,4100,4285,4100,4230,15439,20991.0,4962409.0
2017-08-23,4280,4280,4140,4200,6678,20842.0,4962409.0
2017-08-24,4130,4250,4130,4200,3701,20842.0,4962409.0
2017-08-25,4245,4275,4000,4165,12742,20668.0,4962409.0
2017-08-28,4240,4240,4040,4040,40188,20048.0,4962409.0
2017-08-29,4040,4170,4030,4125,12341,20470.0,4962409.0
2017-08-30,4155,4155,4035,4065,20816,20172.0,4962409.0
2017-08-31,4105,4180,4050,4050,19165,20098.0,4962409.0
2017-09-01,4150,4150,4055,4115,5006,20420.0,4962409.0
2017-09-04,4105,4105,3975,4080,15585,20247.0,4962409.0
2017-09-05,4025,4130,3995,4110,32980,20396.0,4962409.0
2017-09-06,4045,4135,4030,4125,26976,20470.0,4962409.0
2017-09-07,4220,4900,4175,4180,1041063,20785.0,4972409.0
2017-09-08,4160,4185,4015,4045,108301,20113.0,4972409.0
2017-09-11,4045,4100,4020,4035,35580,20064.0,4972409.0
2017-09-12,4020,4070,4000,4060,31646,20188.0,4972409.0
2017-09-13,4035,4115,4035,4060,13500,20188.0,4972409.0
2017-09-14,4040,4105,4030,4085,20158,20312.0,4972409.0
2017-09-15,4085,4120,4045,4045,6303,20113.0,4972409.0
2017-09-18,4025,4060,4025,4040,16013,20089.0,4972409.0
2017-09-19,4030,4430,4030,4085,93736,20312.0,4972409.0
2017-09-20,4155,4155,4070,4080,16856,20287.0,4972409.0
2017-09-21,4015,4075,4010,4010,28186,19939.0,4972409.0
2017-09-22,4010,4045,3950,3985,12088,19815.0,4972409.0
2017-09-25,3950,4045,3800,3890,34125,19343.0,4972409.0
2017-09-26,3700,3875,3700,3770,42421,18746.0,4972409.0
2017-09-27,3755,3845,3625,3725,26611,18522.0,4972409.0
2017-09-28,3710,3980,3710,3850,5120,19144.0,4972409.0
2017-09-29,3800,3950,3785,3870,11042,19243.0,4972409.0
2017-10-10,3755,3980,3755,3915,7160,19467.0,4972409.0
2017-10-11,3790,3990,3790,3905,5194,19417.0,4972409.0
2017-10-12,3875,3980,3835,3950,21296,19641.0,4972409.0
2017-10-13,3880,3940,3825,3825,24357,19019.0,4972409.0
2017-10-16,3890,3890,3680,3700,28777,18398.0,4972409.0
2017-10-17,3670,3880,3655,3845,15912,19119.0,4972409.0
2017-10-18,3780,3940,3780,3895,8079,19368.0,4972409.0
2017-10-19,3840,3945,3840,3905,5762,19417.0,4972409.0
2017-10-20,3920,3940,3840,3905,5999,19417.0,4972409.0
2017-10-23,3870,3935,3855,3855,5625,19169.0,4972409.0
2017-10-24,3835,3930,3810,3845,7746,19119.0,4972409.0
2017-10-25,3860,3920,3795,3805,4770,18920.0,4972409.0
2017-10-26,3750,3890,3750,3800,2347,18895.0,4972409.0
2017-10-27,3865,3865,3750,3780,17589,18796.0,4972409.0
2017-10-30,3755,3865,3745,3820,7849,18995.0,4972409.0
2017-10-31,3850,3910,3775,3905,8840,19417.0,4972409.0
2017-11-01,3930,3930,3790,3885,14897,19318.0,4972409.0
2017-11-02,3830,3870,3750,3750,10764,18647.0,4972409.0
2017-11-03,3800,3990,3785,3870,17035,19243.0,4972409.0
2017-11-06,3870,3980,3775,3780,7898,18796.0,4972409.0
2017-11-07,3780,3885,3700,3800,18080,18895.0,4972409.0
2017-11-08,3900,3900,3720,3730,10132,18547.0,4972409.0
2017-11-09,3780,3830,3730,3800,10022,18895.0,4972409.0
2017-11-10,3790,4030,3750,3895,26276,19368.0,4972409.0
2017-11-13,3895,4120,3895,3960,14378,19691.0,4972409.0
2017-11-14,3935,4100,3925,3960,5778,19691.0,4972409.0
2017-11-15,3940,3970,3860,3935,16355,19566.0,4972409.0
2017-11-16,3855,3935,3780,3915,70992,19467.0,4972409.0
2017-11-17,3880,4000,3820,3850,13418,19144.0,4972409.0
2017-11-20,3835,3930,3775,3845,14298,19119.0,4972409.0
2017-11-21,3810,3940,3705,3745,32191,18622.0,4972409.0
2017-11-22,3725,3865,3665,3715,9507,18472.0,4972409.0
2017-11-23,3700,3845,3700,3820,50757,18995.0,4972409.0
2017-11-24,3820,3895,3775,3820,14846,18995.0,4972409.0
2017-11-27,3820,3930,3710,3810,6538,18945.0,4972409.0
2017-11-28,3780,3840,3750,3775,5558,18771.0,4972409.0
2017-11-29,3755,3870,3730,3775,7361,18771.0,4972409.0
2017-11-30,3715,4240,3715,3905,172868,19417.0,4972409.0
2017-12-01,3910,4145,3860,4135,123804,20561.0,4972409.0
2017-12-04,4160,4350,4135,4260,138138,21182.0,4972409.0
2017-12-05,4280,4490,4110,4210,208551,20934.0,4972409.0
2017-12-06,4150,4210,4000,4000,37634,19890.0,4972409.0
2017-12-07,4005,4090,3900,4000,43787,19890.0,4972409.0
2017-12-08,3950,4035,3850,3970,62454,19740.0,4972409.0
2017-12-11,4140,4680,4070,4070,345820,20238.0,4972409.0
2017-12-12,3940,4090,3895,3960,90452,19691.0,4972409.0
2017-12-13,3940,4105,3940,3980,37174,19790.0,4972409.0
2017-12-14,3970,4025,3900,3930,30265,19542.0,4972409.0
2017-12-15,3900,3975,3850,3905,60348,19417.0,4972409.0
2017-12-18,3905,4035,3905,4000,54512,19890.0,4972409.0
2017-12-19,4000,4080,3950,4060,39731,20188.0,4972409.0
2017-12-20,4000,4090,3830,3850,48111,19144.0,4972409.0
2017-12-21,3755,3880,3730,3730,32974,18547.0,4972409.0
2017-12-22,3700,3800,3630,3630,43137,18050.0,4972409.0
2017-12-26,3640,4000,3640,3730,41126,18547.0,4972409.0
2017-12-27,3705,3845,3700,3835,11291,19069.0,4972409.0
2017-12-28,3820,3875,3750,3855,14575,19169.0,4972409.0
2018-01-02,3860,3875,3780,3840,25371,19094.0,4972409.0
2018-01-03,3810,3850,3785,3845,12470,19119.0,4972409.0
2018-01-04,3810,3955,3760,3840,9882,19094.0,4972409.0
2018-01-05,3775,3890,3750,3775,13295,18771.0,4972409.0
2018-01-08,3775,3835,3665,3705,43264,18423.0,4972409.0
2018-01-09,3705,3720,3650,3690,26272,18348.0,4972409.0
2018-01-10,3725,3790,3620,3755,23034,18671.0,4972409.0
2018-01-11,3755,3755,3660,3740,28002,18597.0,4972409.0
2018-01-12,3685,3750,3655,3675,36708,18274.0,4972409.0
2018-01-15,3790,3790,3655,3710,35003,18448.0,4972409.0
2018-01-16,3700,3785,3685,3690,44145,18348.0,4972409.0
2018-01-17,3700,3750,3545,3700,60885,18398.0,4972409.0
2018-01-18,3650,3810,3650,3735,54938,18572.0,4972409.0
2018-01-19,3740,3890,3740,3885,38850,19318.0,4972409.0
2018-01-22,3900,3970,3835,3930,62110,19542.0,4972409.0
2018-01-23,3945,4170,3875,4165,80030,20710.0,4972409.0
2018-01-24,4200,4235,4090,4145,55913,20611.0,4972409.0
2018-01-25,4145,4280,4095,4180,31639,20785.0,4972409.0
2018-01-26,4225,4345,4100,4310,81320,21431.0,4972409.0
2018-01-29,4310,4335,4220,4255,39546,21158.0,4972409.0
2018-01-30,4255,4275,4115,4220,28051,20984.0,4972409.0
2018-01-31,4260,4260,4150,4165,15460,20710.0,4972409.0
2018-02-01,4290,4290,4130,4190,32193,20834.0,4972409.0
2018-02-02,4190,4325,4135,4240,34602,21083.0,4972409.0
2018-02-05,4230,4230,4070,4100,12896,20387.0,4972409.0
2018-02-06,3960,4075,3770,3910,76828,19442.0,4972409.0
2018-02-07,4050,4140,3925,3950,18396,19641.0,4972409.0
2018-02-08,3975,4130,3970,4050,21655,20138.0,4972409.0
2018-02-09,3860,4055,3860,4020,17912,19989.0,4972409.0
2018-02-12,4020,4100,3930,3955,13375,19666.0,4972409.0
2018-02-13,3940,4000,3900,4000,12805,19890.0,4972409.0
2018-02-14,3950,4130,3880,4000,20305,19890.0,4972409.0
2018-02-19,4000,4140,3925,4050,11014,20138.0,4972409.0
2018-02-20,3955,4005,3920,3970,20591,19740.0,4972409.0
2018-02-21,3970,4060,3935,3970,29235,19740.0,4972409.0
2018-02-22,4120,4700,4015,4205,1456691,20909.0,4972409.0
2018-02-23,4270,4950,4245,4740,1670803,23569.0,4972409.0
2018-02-26,4890,4930,4670,4740,531831,23569.0,4972409.0
2018-02-27,4600,4610,4385,4385,351735,21804.0,4972409.0
2018-02-28,4345,4470,4270,4375,135467,21754.0,4972409.0
2018-03-02,4300,4650,4300,4650,222547,23122.0,4972409.0
2018-03-05,4670,4795,4490,4540,214594,22575.0,4972409.0
2018-03-06,4635,4845,4540,4830,203166,24017.0,4972409.0
2018-03-07,4830,4965,4750,4875,145684,24240.0,4972409.0
2018-03-08,4920,4970,4775,4865,96927,24191.0,4972409.0
2018-03-09,4845,4875,4460,4550,173068,22624.0,4972409.0
2018-03-12,4600,4700,4385,4455,153550,22152.0,4972409.0
2018-03-13,4410,4445,4300,4415,143156,21953.0,4972409.0
2018-03-14,4450,4580,4400,4475,101802,22252.0,4972409.0
2018-03-15,4500,4650,4475,4550,142227,22624.0,4972409.0
2018-03-16,4550,4595,4510,4530,66544,22525.0,4972409.0
2018-03-19,4500,4550,4255,4265,135180,21207.0,4972409.0
2018-03-20,4250,4310,4110,4240,78262,21083.0,4972409.0
2018-03-21,4215,4350,4090,4235,88300,21058.0,4972409.0
2018-03-22,4390,4825,4300,4575,318214,22749.0,4972409.0
2018-03-23,4480,4605,4430,4430,118391,22028.0,4972409.0
2018-03-26,4430,4695,4365,4555,85886,22649.0,4972409.0
2018-03-27,4580,4720,4510,4540,64550,22575.0,4972409.0
2018-03-28,4510,4575,4400,4550,54772,22624.0,4972409.0
2018-03-29,4555,4720,4470,4680,85113,23271.0,4972409.0
2018-03-30,4710,6080,4710,6080,4679688,30232.0,4972409.0
2018-04-02,6280,6310,5690,5820,1594453,28939.0,4972409.0
2018-04-03,5760,5800,5470,5580,876036,27746.0,4972409.0
2018-04-04,5890,5930,5210,5210,1489834,25906.0,4972409.0
2018-04-05,5210,5410,5180,5260,361078,26155.0,4972409.0
2018-04-06,5290,5330,5070,5250,311057,26105.0,4972409.0
2018-04-09,5180,5320,5150,5270,149775,26205.0,4972409.0
2018-04-10,5340,5340,5100,5170,136890,25707.0,4972409.0
2018-04-11,5150,5370,5150,5340,163862,26553.0,4972409.0
2018-04-12,5300,5600,5210,5480,326271,27249.0,4972409.0
2018-04-13,5520,5560,5350,5450,129267,27100.0,4972409.0
2018-04-16,5490,5490,5270,5350,125803,26602.0,4972409.0
2018-04-17,5260,5310,5100,5290,127378,26304.0,4972409.0
2018-04-18,5390,5390,5160,5280,72870,26254.0,4972409.0
2018-04-19,5300,5410,5200,5400,104935,26932.0,4987409.0
2018-04-20,5420,5480,5310,5310,84616,26483.0,4987409.0
2018-04-23,5310,5320,4990,4995,130733,24912.0,4987409.0
2018-04-24,5060,5180,4995,5010,68782,24987.0,4987409.0
2018-04-25,5150,5150,5000,5010,75395,24987.0,4987409.0
2018-04-26,5020,5210,5020,5060,48257,25236.0,4987409.0
2018-04-27,5170,5170,5050,5100,28996,25436.0,4987409.0
2018-04-30,5110,5160,5000,5010,29918,24987.0,4987409.0
2018-05-02,5010,5100,4735,4950,69883,24688.0,4987409.0
2018-05-03,4950,4950,4800,4820,70801,24039.0,4987409.0
2018-05-04,4820,4920,4820,4870,83095,24289.0,4987409.0
2018-05-08,4900,5170,4865,4990,82526,24887.0,4987409.0
2018-05-09,5090,5240,4945,5080,66068,25336.0,4987409.0
2018-05-10,5080,5390,5010,5390,94110,26882.0,4987409.0
2018-05-11,5390,5440,5300,5410,50608,26982.0,4987409.0
2018-05-14,5410,5410,5290,5290,46676,26383.0,4987409.0
2018-05-15,5220,5480,5220,5440,84798,27132.0,4987409.0
2018-05-16,5450,5450,5300,5410,101227,26982.0,4987409.0
2018-05-17,5360,5590,5360,5450,90356,27181.0,4987409.0
2018-05-18,5450,5540,5310,5400,35336,26932.0,4987409.0
2018-05-21,5330,5460,5300,5430,17789,27082.0,4987409.0
