콜마비앤에이치(200130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-27,33850,33900,33050,33150,49201,979369.0,29543558.0
2016-04-28,32950,33650,32950,33150,31595,979369.0,29543558.0
2016-04-29,33150,33300,32750,33150,29039,979369.0,29543558.0
2016-05-02,33150,33150,32550,32650,26457,964597.0,29543558.0
2016-05-03,32800,34000,32800,33900,80922,1001527.0,29543558.0
2016-05-04,33950,34200,33600,34000,60906,1004481.0,29543558.0
2016-05-09,34300,35250,34100,35200,95966,1039933.0,29543558.0
2016-05-10,35550,36000,35200,35800,127307,1057659.0,29543558.0
2016-05-11,35600,36000,34950,35900,64683,1060614.0,29543558.0
2016-05-12,35500,36650,35500,36650,102715,1082771.0,29543558.0
2016-05-13,36400,36500,35100,35800,206629,1057659.0,29543558.0
2016-05-16,35300,35700,34300,34700,160525,1025161.0,29543558.0
2016-05-17,35150,36450,34800,36350,163375,1073908.0,29543558.0
2016-05-18,36500,36550,35650,36300,113424,1072431.0,29543558.0
2016-05-19,36300,36650,35600,36100,91600,1066522.0,29543558.0
2016-05-20,36000,36700,35900,36100,56857,1066522.0,29543558.0
2016-05-23,36150,36500,35600,35650,71096,1053228.0,29543558.0
2016-05-24,35650,36750,35350,36750,107469,1085726.0,29543558.0
2016-05-25,37000,37550,36500,36550,138181,1079817.0,29543558.0
2016-05-26,36800,37150,36250,36850,81167,1088680.0,29543558.0
2016-05-27,37050,37900,36550,37700,109438,1113792.0,29543558.0
2016-05-30,37900,38250,37500,37700,97337,1113792.0,29543558.0
2016-05-31,38000,38750,37600,38750,189274,1144813.0,29543558.0
2016-06-01,38700,38700,38000,38300,71918,1131518.0,29543558.0
2016-06-02,38500,38700,38150,38350,49166,1132995.0,29543558.0
2016-06-03,38300,38300,36850,37900,96082,1119701.0,29543558.0
2016-06-07,38150,38650,37800,38200,57001,1128564.0,29543558.0
2016-06-08,38250,38800,38000,38400,77263,1134473.0,29543558.0
2016-06-09,38750,39450,38300,39300,173004,1161062.0,29543558.0
2016-06-10,39250,39250,38500,38650,63871,1141859.0,29543558.0
2016-06-13,38300,38600,37700,37800,63345,1116746.0,29543558.0
2016-06-14,37400,37950,37250,37400,50583,1104929.0,29543558.0
2016-06-15,37500,38250,37400,37550,39760,1109361.0,29543558.0
2016-06-16,37800,38150,37450,37950,48676,1121178.0,29543558.0
2016-06-17,38100,38100,36400,36700,71543,1084249.0,29543558.0
2016-06-20,36850,37200,36650,37000,24056,1093112.0,29543558.0
2016-06-21,37000,37300,36500,36550,35006,1079817.0,29543558.0
2016-06-22,36400,37100,36400,36650,25289,1082771.0,29543558.0
2016-06-23,36900,37000,36050,36350,25964,1073908.0,29543558.0
2016-06-24,36350,36700,33950,35500,105708,1048796.0,29543558.0
2016-06-27,33800,35200,33800,34600,50389,1022207.0,29543558.0
2016-06-28,34000,35250,34000,35150,34763,1038456.0,29543558.0
2016-06-29,35150,36250,35150,36100,38841,1066522.0,29543558.0
2016-06-30,36400,36700,35750,35900,35471,1060614.0,29543558.0
2016-07-01,36000,36350,35950,36100,25548,1066522.0,29543558.0
2016-07-04,36350,36550,35700,36000,35813,1063568.0,29543558.0
2016-07-05,35850,36450,35850,36100,32449,1066522.0,29543558.0
2016-07-06,35900,36100,35400,35500,35143,1048796.0,29543558.0
2016-07-07,35600,36050,35600,35950,23685,1062091.0,29543558.0
2016-07-08,36000,36500,35950,36000,36487,1063568.0,29543558.0
2016-07-11,36000,36200,34450,35600,47327,1051751.0,29543558.0
2016-07-12,35500,35900,35000,35150,32333,1038456.0,29543558.0
2016-07-13,35500,35850,35450,35450,27718,1047319.0,29543558.0
2016-07-14,35400,36650,35350,36400,55888,1075386.0,29543558.0
2016-07-15,36600,36850,36000,36700,43516,1084249.0,29543558.0
2016-07-18,36950,37250,36500,36600,39223,1081294.0,29543558.0
2016-07-19,36500,36850,36050,36150,24021,1068000.0,29543558.0
2016-07-20,36450,37100,36400,36700,64482,1084249.0,29543558.0
2016-07-21,36850,37150,36550,36850,57177,1088680.0,29543558.0
2016-07-22,36750,36850,36000,36150,52748,1068000.0,29543558.0
2016-07-25,36100,36350,35250,35250,41346,1041410.0,29543558.0
2016-07-26,35000,35700,35000,35450,18605,1047319.0,29543558.0
2016-07-27,35450,35600,35200,35250,43641,1041410.0,29543558.0
2016-07-28,35500,35650,35200,35350,28412,1044365.0,29543558.0
2016-07-29,35700,35700,35300,35550,27751,1050273.0,29543558.0
2016-08-01,35800,35850,34550,34750,38842,1026639.0,29543558.0
2016-08-02,34500,35050,34150,34150,33747,1008913.0,29543558.0
2016-08-03,34400,34700,34100,34400,29579,1016298.0,29543558.0
2016-08-04,34050,34600,34050,34200,17214,1010390.0,29543558.0
2016-08-05,34150,34500,32450,32800,73920,969029.0,29543558.0
2016-08-08,33250,33450,33000,33250,10915,982323.0,29543558.0
2016-08-09,33550,34300,33300,34100,23456,1007435.0,29543558.0
2016-08-10,33900,34200,33450,33900,29607,1001527.0,29543558.0
2016-08-11,33900,34000,33150,33400,29747,986755.0,29543558.0
2016-08-12,33350,33600,32450,32850,89315,970506.0,29543558.0
2016-08-16,32700,33300,32700,33000,40792,974937.0,29543558.0
2016-08-17,33450,33450,32500,32700,41820,966074.0,29543558.0
2016-08-18,32900,33000,31850,32000,73512,945394.0,29543558.0
2016-08-19,31700,32200,31150,31300,70135,924713.0,29543558.0
2016-08-22,31250,31300,30500,30700,53205,906987.0,29543558.0
2016-08-23,30100,31800,30100,31600,42846,933576.0,29543558.0
2016-08-24,32000,32000,31000,31050,25769,917327.0,29543558.0
2016-08-25,31000,31300,30550,30750,38563,908464.0,29543558.0
2016-08-26,30800,31000,30550,30650,24918,905510.0,29543558.0
2016-08-29,30900,30900,29800,29900,49559,883352.0,29543558.0
2016-08-30,30200,30600,29950,30150,26014,890738.0,29543558.0
2016-08-31,30500,30500,29600,29750,29584,878921.0,29543558.0
2016-09-01,30400,30400,29650,30200,20061,892215.0,29543558.0
2016-09-02,30450,31400,30200,31200,27744,921759.0,29543558.0
2016-09-05,31250,32150,30850,31050,39364,917327.0,29543558.0
2016-09-06,31200,31850,30800,31750,27294,938008.0,29543558.0
2016-09-07,31750,31750,30850,30850,19833,911419.0,29543558.0
2016-09-08,30400,31100,30000,30250,36913,893693.0,29543558.0
2016-09-09,30050,30400,29800,30050,24925,887784.0,29543558.0
2016-09-12,30000,30450,29800,30450,16457,899601.0,29543558.0
2016-09-13,30650,31200,30300,31100,27363,918805.0,29543558.0
2016-09-19,31100,31200,30800,30850,19191,911419.0,29543558.0
2016-09-20,30750,31400,30750,30900,12695,912896.0,29543558.0
2016-09-21,30900,31000,30700,31000,11784,915850.0,29543558.0
2016-09-22,30850,31250,30800,30800,10672,909942.0,29543558.0
2016-09-23,31150,31200,30900,31050,13169,917327.0,29543558.0
2016-09-26,30800,31150,30800,31000,14525,915850.0,29543558.0
2016-09-27,30850,31350,30850,31050,21772,917327.0,29543558.0
2016-09-28,31050,31400,30800,30800,16984,909942.0,29543558.0
2016-09-29,30900,31450,30850,31250,22072,923236.0,29543558.0
2016-09-30,31250,31650,30700,31650,31982,935054.0,29543558.0
2016-10-04,31700,32000,31250,31750,25136,938008.0,29543558.0
2016-10-05,31400,31750,31200,31400,22818,927668.0,29543558.0
2016-10-06,31400,31450,30800,30800,14578,909942.0,29543558.0
2016-10-07,31050,31050,30150,30250,20276,893693.0,29543558.0
2016-10-10,30350,30650,30000,30000,22461,886307.0,29543558.0
2016-10-11,30000,30250,29600,29750,27625,878921.0,29543558.0
2016-10-12,29400,29850,28800,29000,73960,856763.0,29543558.0
2016-10-13,29100,29200,28400,28450,35602,840514.0,29543558.0
2016-10-14,28450,28850,27650,28050,45954,828697.0,29543558.0
2016-10-17,27850,28250,27450,27650,23969,816879.0,29543558.0
2016-10-18,27500,27650,26850,27550,34535,813925.0,29543558.0
2016-10-19,27600,28000,27200,27350,24592,808016.0,29543558.0
2016-10-20,27450,27700,27400,27600,17567,815402.0,29543558.0
2016-10-21,27600,27800,26150,26900,49415,794722.0,29543558.0
2016-10-24,27000,27000,25200,26100,89275,771087.0,29543558.0
2016-10-25,25900,25950,24550,24600,76459,726772.0,29543558.0
2016-10-26,24000,25500,23950,25150,42346,743020.0,29543558.0
2016-10-27,25250,25800,25250,25800,34743,762224.0,29543558.0
2016-10-28,25400,25900,24750,24850,50163,734157.0,29543558.0
2016-10-31,24850,25200,23550,23550,45918,695751.0,29543558.0
2016-11-01,22900,23500,22300,22500,93752,664730.0,29543558.0
2016-11-02,21950,22500,21250,22150,121946,654390.0,29543558.0
2016-11-03,21700,22200,21450,21500,55637,635186.0,29543558.0
2016-11-04,21600,21850,20900,21250,70444,627801.0,29543558.0
2016-11-07,21050,22050,21050,22050,48568,651435.0,29543558.0
2016-11-08,22250,23100,22100,22800,67117,673593.0,29543558.0
2016-11-09,23500,23550,21200,21900,127086,647004.0,29543558.0
2016-11-10,21900,23000,21900,22950,55744,678025.0,29543558.0
2016-11-11,23300,23300,22300,22500,29691,664730.0,29543558.0
2016-11-14,21700,21800,20850,20950,106152,618938.0,29543558.0
2016-11-15,20950,20950,19100,19200,200993,567236.0,29543558.0
2016-11-16,19200,19700,19100,19500,84996,576099.0,29543558.0
2016-11-17,19600,19600,19200,19300,44009,570191.0,29543558.0
2016-11-18,19300,19600,19100,19250,47525,568713.0,29543558.0
2016-11-21,19200,19300,18150,18150,63273,536216.0,29543558.0
2016-11-22,18500,18550,17900,18000,42604,531784.0,29543558.0
2016-11-23,17900,18250,17500,17650,47579,521444.0,29543558.0
2016-11-24,17650,17800,16850,16850,82076,497809.0,29543558.0
2016-11-25,16850,17600,16700,17600,57106,519967.0,29543558.0
2016-11-28,17400,17600,17100,17200,37868,508149.0,29543558.0
2016-11-29,17200,17550,16850,17300,54221,511104.0,29543558.0
2016-11-30,17150,17350,16700,16800,47578,496332.0,29543558.0
2016-12-01,16800,16850,16050,16100,63372,475651.0,29543558.0
2016-12-02,15950,16050,15500,15700,58997,463834.0,29543558.0
2016-12-05,15750,16050,15250,15400,45764,454971.0,29543558.0
2016-12-06,15450,15850,15450,15650,33944,462357.0,29543558.0
2016-12-07,15650,15750,15200,15300,46145,452016.0,29543558.0
2016-12-08,15400,16050,15400,15850,59283,468265.0,29543558.0
2016-12-09,16000,18550,15950,18300,243399,540647.0,29543558.0
2016-12-12,18700,20000,17850,20000,250411,590871.0,29543558.0
2016-12-13,19800,20050,18850,19200,115195,567236.0,29543558.0
2016-12-14,19150,20250,19000,19400,96992,573145.0,29543558.0
2016-12-15,19050,20000,19050,19600,43060,579054.0,29543558.0
2016-12-16,19600,19900,18750,18850,57624,556896.0,29543558.0
2016-12-19,18600,18750,18200,18500,35791,546556.0,29543558.0
2016-12-20,18500,19250,18500,18750,32382,553942.0,29543558.0
2016-12-21,18600,18900,18500,18600,22783,549510.0,29543558.0
2016-12-22,18650,18650,18050,18150,23424,536216.0,29543558.0
2016-12-23,18400,19050,18100,18950,34069,559850.0,29543558.0
2016-12-26,19200,19750,18950,19100,44757,564282.0,29543558.0
2016-12-27,19150,19400,18750,19250,28890,568713.0,29543558.0
2016-12-28,19250,19300,18350,18700,46024,552465.0,29543558.0
2016-12-29,18550,19200,18400,18550,30348,548033.0,29543558.0
2017-01-02,18600,18750,17400,17450,57568,515535.0,29543558.0
2017-01-03,17500,17850,16850,17250,81396,509626.0,29543558.0
2017-01-04,17250,17500,17100,17400,41610,514058.0,29543558.0
2017-01-05,17450,17700,17350,17650,38745,521444.0,29543558.0
2017-01-06,17750,17750,17050,17250,36325,509626.0,29543558.0
2017-01-09,17350,17350,16450,17100,68559,505195.0,29543558.0
2017-01-10,16850,17050,16550,16750,42475,494855.0,29543558.0
2017-01-11,16500,16750,16200,16500,45828,487469.0,29543558.0
2017-01-12,16600,16650,16300,16500,48029,487469.0,29543558.0
2017-01-13,16400,17200,16400,16750,66302,494855.0,29543558.0
2017-01-16,16750,17150,16350,16850,45523,497809.0,29543558.0
2017-01-17,16850,17100,16550,16750,32580,494855.0,29543558.0
2017-01-18,16900,16900,16450,16750,28315,494855.0,29543558.0
2017-01-19,16550,16800,16400,16550,38015,488946.0,29543558.0
2017-01-20,16500,16700,15850,16350,40853,483037.0,29543558.0
2017-01-23,16400,16450,15950,16050,23122,474174.0,29543558.0
2017-01-24,16000,16300,15750,15850,34376,468265.0,29543558.0
2017-01-25,15900,16250,15200,15950,53570,471220.0,29543558.0
2017-01-26,15950,16100,14950,15750,39193,465311.0,29543558.0
2017-01-31,15750,16200,15750,15950,19515,471220.0,29543558.0
2017-02-01,16250,17350,16100,17100,102084,505195.0,29543558.0
2017-02-02,17150,17150,16500,16750,57332,494855.0,29543558.0
2017-02-03,16800,17050,16150,16850,34553,497809.0,29543558.0
2017-02-06,16850,17250,16800,17200,48187,508149.0,29543558.0
2017-02-07,17100,17550,17100,17300,42551,511104.0,29543558.0
2017-02-08,17300,17900,16650,17000,87577,502240.0,29543558.0
2017-02-09,17000,17200,16750,17000,21340,502240.0,29543558.0
2017-02-10,17000,17150,16550,17050,25560,503718.0,29543558.0
2017-02-13,17100,17450,17000,17250,32258,509626.0,29543558.0
2017-02-14,17250,18650,17250,18650,222259,550987.0,29543558.0
2017-02-15,18650,19300,18300,18700,169227,552465.0,29543558.0
2017-02-16,18700,18750,18150,18400,61158,543601.0,29543558.0
2017-02-17,18300,18400,17700,17800,68241,525875.0,29543558.0
2017-02-20,17750,18200,17700,18100,33561,534738.0,29543558.0
2017-02-21,18350,18350,17850,17950,26119,530307.0,29543558.0
2017-02-22,18000,18250,17800,17900,29415,528830.0,29543558.0
2017-02-23,18150,18150,17800,17800,26671,525875.0,29543558.0
2017-02-24,17750,18650,17750,18400,76238,543601.0,29543558.0
2017-02-27,18750,18850,18400,18500,82704,546556.0,29543558.0
2017-02-28,18400,18450,17850,17950,59611,530307.0,29543558.0
2017-03-02,17950,17950,16950,17000,80249,502240.0,29543558.0
2017-03-03,16950,16950,15800,16000,106250,472697.0,29543558.0
2017-03-06,15600,16500,15600,16250,43623,480083.0,29543558.0
2017-03-07,16250,16600,16200,16400,32570,484514.0,29543558.0
2017-03-08,16450,16550,16150,16400,19065,484514.0,29543558.0
2017-03-09,16350,17050,16350,16800,53878,496332.0,29543558.0
2017-03-10,16850,17500,16650,16950,35086,500763.0,29543558.0
2017-03-13,16900,17600,16900,17300,65625,511104.0,29543558.0
2017-03-14,17550,17550,16750,16900,59801,499286.0,29543558.0
2017-03-15,17100,17250,16550,16600,27498,490423.0,29543558.0
2017-03-16,16750,16900,16500,16800,26338,496332.0,29543558.0
2017-03-17,16750,17100,16750,16950,17963,500763.0,29543558.0
2017-03-20,17200,17200,16400,16800,21767,496332.0,29543558.0
2017-03-21,16800,16950,16450,16500,19331,487469.0,29543558.0
2017-03-22,16300,16600,16050,16250,29128,480083.0,29543558.0
2017-03-23,16150,16350,16000,16250,27129,480083.0,29543558.0
2017-03-24,16200,16950,16200,16600,38180,490423.0,29543558.0
2017-03-27,16800,16950,16400,16550,27994,488946.0,29543558.0
2017-03-28,16500,17100,16500,17100,45914,505195.0,29543558.0
2017-03-29,17200,17200,16750,17050,20497,503718.0,29543558.0
2017-03-30,17100,17200,16950,17000,32854,502240.0,29543558.0
2017-03-31,17100,17250,16900,17100,37531,505195.0,29543558.0
2017-04-03,17200,18400,17050,18200,195902,537693.0,29543558.0
2017-04-04,18200,18500,17950,18250,101747,539170.0,29543558.0
2017-04-05,18500,19000,18400,18500,127556,546556.0,29543558.0
2017-04-06,18600,18700,18300,18600,40087,549510.0,29543558.0
2017-04-07,18750,19400,18700,19350,124753,571668.0,29543558.0
2017-04-10,19350,19350,18300,18700,79105,552465.0,29543558.0
2017-04-11,18450,18950,18350,18850,62060,556896.0,29543558.0
2017-04-12,18850,18900,18300,18650,26588,550987.0,29543558.0
2017-04-13,18450,19200,18450,18900,62603,558373.0,29543558.0
2017-04-14,19000,19200,18350,18500,43182,546556.0,29543558.0
2017-04-17,18500,19700,18500,19650,110687,580531.0,29543558.0
2017-04-18,19900,19900,19350,19850,84328,586440.0,29543558.0
2017-04-19,19650,20650,19550,20550,157380,607120.0,29543558.0
2017-04-20,20400,23900,20400,22050,411670,651435.0,29543558.0
2017-04-21,22450,22650,21550,21700,128976,641095.0,29543558.0
2017-04-24,21700,21700,20500,20550,117156,607120.0,29543558.0
2017-04-25,20800,21350,20750,21100,57875,623369.0,29543558.0
2017-04-26,20900,21450,20900,21050,54675,621892.0,29543558.0
2017-04-27,21150,21150,20350,20900,68075,617460.0,29543558.0
2017-04-28,20900,20900,20400,20500,33980,605643.0,29543558.0
2017-05-02,20550,20700,20200,20350,33323,601211.0,29543558.0
2017-05-04,20200,21600,20200,21500,77914,635186.0,29543558.0
2017-05-08,21700,22350,21700,22150,71276,654390.0,29543558.0
2017-05-10,22800,22800,21650,21950,86066,648481.0,29543558.0
2017-05-11,21950,22150,21500,22100,49533,652913.0,29543558.0
2017-05-12,22050,22050,21150,21500,55591,635186.0,29543558.0
2017-05-15,21650,22750,21600,22400,99588,661776.0,29543558.0
2017-05-16,22650,23050,22350,22400,92865,661776.0,29543558.0
2017-05-17,22600,23850,22600,23600,183892,697228.0,29543558.0
2017-05-18,23350,23650,22600,23350,95847,689842.0,29543558.0
2017-05-19,23500,23650,23200,23500,47820,694274.0,29543558.0
2017-05-22,23500,23750,22650,23200,43118,685411.0,29543558.0
2017-05-23,23300,23300,22800,23300,35562,688365.0,29543558.0
2017-05-24,23400,24000,23300,23650,57451,698705.0,29543558.0
2017-05-25,23650,23800,23150,23400,27372,691319.0,29543558.0
2017-05-26,23700,23700,23050,23400,31267,691319.0,29543558.0
2017-05-29,23350,23600,22400,22500,73232,664730.0,29543558.0
2017-05-30,22700,23100,22500,22850,34311,675070.0,29543558.0
2017-05-31,22600,23150,22500,22700,37978,670639.0,29543558.0
2017-06-01,22600,23000,22500,22700,34195,670639.0,29543558.0
2017-06-02,22700,23200,22700,23150,42410,683933.0,29543558.0
2017-06-05,23600,23600,23050,23350,36252,689842.0,29543558.0
2017-06-07,23400,23400,22550,22600,54290,667684.0,29543558.0
2017-06-08,22600,22700,21650,21700,89641,641095.0,29543558.0
2017-06-09,21500,22400,21500,21750,41083,642572.0,29543558.0
2017-06-12,21750,22100,21100,21100,55676,623369.0,29543558.0
2017-06-13,21300,21900,21200,21700,36284,641095.0,29543558.0
2017-06-14,21700,21950,21150,21350,32761,630755.0,29543558.0
2017-06-15,21200,22200,21200,21800,35331,644050.0,29543558.0
2017-06-16,21750,21800,20900,21250,66187,627801.0,29543558.0
2017-06-19,21200,21250,20900,21150,28249,624846.0,29543558.0
2017-06-20,21050,21200,20800,21050,32832,621892.0,29543558.0
2017-06-21,20750,21150,20750,20900,23326,617460.0,29543558.0
2017-06-22,21150,21300,20900,21300,20548,629278.0,29543558.0
2017-06-23,21450,22400,21300,21600,59413,638141.0,29543558.0
2017-06-26,21800,21900,21050,21200,22951,626323.0,29543558.0
2017-06-27,21350,21550,21050,21350,19746,630755.0,29543558.0
2017-06-28,21150,21350,21000,21050,18061,621892.0,29543558.0
2017-06-29,21100,21150,20500,20600,22550,608597.0,29543558.0
2017-06-30,20400,20700,20150,20200,32940,596780.0,29543558.0
2017-07-03,20150,20500,20050,20300,27460,599734.0,29543558.0
2017-07-04,20100,20300,19500,19700,42694,582008.0,29543558.0
2017-07-05,19550,20100,19550,20050,15023,592348.0,29543558.0
2017-07-06,20050,20300,19850,20000,13379,590871.0,29543558.0
2017-07-07,20200,20200,19650,20150,22610,595303.0,29543558.0
2017-07-10,20100,20500,19650,19950,35187,589394.0,29543558.0
2017-07-11,20350,20350,19850,19900,15945,587917.0,29543558.0
2017-07-12,19900,20250,19800,19850,16872,586440.0,29543558.0
2017-07-13,19850,19950,19400,19550,32992,577577.0,29543558.0
2017-07-14,19750,19800,19000,19000,29350,561328.0,29543558.0
2017-07-17,19000,19400,19000,19350,19442,571668.0,29543558.0
2017-07-18,19300,19850,19200,19400,31513,573145.0,29543558.0
2017-07-19,19250,19950,19250,19850,17516,586440.0,29543558.0
2017-07-20,19750,19750,19300,19500,18296,576099.0,29543558.0
2017-07-21,19700,19700,19350,19550,21103,577577.0,29543558.0
2017-07-24,19550,19900,19350,19750,14182,583485.0,29543558.0
2017-07-25,19600,20100,19550,20100,30404,593826.0,29543558.0
2017-07-26,20300,21900,20200,21450,131201,633709.0,29543558.0
2017-07-27,21450,21850,21250,21400,57887,632232.0,29543558.0
2017-07-28,21300,21900,21050,21250,50598,627801.0,29543558.0
2017-07-31,21100,21250,20400,20450,38022,604166.0,29543558.0
2017-08-01,20450,20750,20200,20500,26764,605643.0,29543558.0
2017-08-02,20500,21250,20450,21250,36558,627801.0,29543558.0
2017-08-03,21250,21600,21000,21250,46378,627801.0,29543558.0
2017-08-04,21350,21600,20800,21550,36028,636664.0,29543558.0
2017-08-07,21650,23050,21600,22800,177824,673593.0,29543558.0
2017-08-08,23000,23350,22550,22600,84618,667684.0,29543558.0
2017-08-09,22500,23150,22000,22700,102866,670639.0,29543558.0
2017-08-10,22600,23550,22600,23500,157079,694274.0,29543558.0
2017-08-11,23000,23550,22600,23100,88221,682456.0,29543558.0
2017-08-14,22900,23300,22600,22900,54734,676547.0,29543558.0
2017-08-16,23250,23350,22850,23300,87043,688365.0,29543558.0
2017-08-17,23300,24800,23300,24650,221102,728249.0,29543558.0
2017-08-18,24550,24650,23750,24050,342019,710523.0,29543558.0
2017-08-21,23900,23900,22500,22750,174141,672116.0,29543558.0
2017-08-22,22800,23000,22300,22550,82769,666207.0,29543558.0
2017-08-23,22800,22850,22500,22500,47464,664730.0,29543558.0
2017-08-24,22600,24300,22550,24300,160738,717908.0,29543558.0
2017-08-25,24300,24700,23800,24300,80791,717908.0,29543558.0
2017-08-28,24300,25800,24300,25700,188710,759269.0,29543558.0
2017-08-29,25250,26250,25250,25650,102468,757792.0,29543558.0
2017-08-30,26350,26350,25400,25400,81005,750406.0,29543558.0
2017-08-31,25700,28150,25200,27200,313445,803585.0,29543558.0
2017-09-01,27500,28750,27050,27500,200388,812448.0,29543558.0
2017-09-04,26900,28100,26750,26900,146789,794722.0,29543558.0
2017-09-05,27150,29200,27150,29200,312086,862672.0,29543558.0
2017-09-06,29300,30850,29000,29500,325899,871535.0,29543558.0
2017-09-07,29800,29950,28700,29200,142382,862672.0,29543558.0
2017-09-08,29200,29400,27600,28000,163415,827220.0,29543558.0
2017-09-11,27850,29300,27850,28600,113342,844946.0,29543558.0
2017-09-12,28750,29200,27900,28350,81566,837560.0,29543558.0
2017-09-13,28000,28450,26450,26550,174606,784381.0,29543558.0
2017-09-14,26800,28800,26650,28400,193481,839037.0,29543558.0
2017-09-15,28400,28500,27250,27250,115150,805062.0,29543558.0
2017-09-18,27200,27800,26400,26400,138386,779950.0,29543558.0
2017-09-19,26700,27850,26650,27650,130128,816879.0,29543558.0
2017-09-20,27700,28500,27100,27100,123811,800630.0,29543558.0
2017-09-21,27100,29200,27100,28850,235489,852332.0,29543558.0
2017-09-22,29650,31000,28600,30150,537444,890738.0,29543558.0
2017-09-25,30300,33300,30300,32250,486893,952780.0,29543558.0
2017-09-26,32500,32700,31050,31750,263958,938008.0,29543558.0
2017-09-27,31900,33800,31850,33750,262819,997095.0,29543558.0
2017-09-28,34000,34150,32900,32900,179641,971983.0,29543558.0
2017-09-29,33100,34100,32600,32650,215151,964597.0,29543558.0
2017-10-10,33000,33000,31500,33000,152480,974937.0,29543558.0
2017-10-11,33000,33550,32250,32300,90705,954257.0,29543558.0
2017-10-12,32050,33300,31850,32000,109978,945394.0,29543558.0
2017-10-13,31900,33000,31050,32150,134557,949825.0,29543558.0
2017-10-16,32450,33700,32000,33700,203163,995618.0,29543558.0
2017-10-17,34100,34350,32500,32950,137532,973460.0,29543558.0
2017-10-18,32600,33250,32000,32000,87147,945394.0,29543558.0
2017-10-19,32000,32450,31200,31500,62454,930622.0,29543558.0
2017-10-20,31500,33500,31450,33200,132138,980846.0,29543558.0
2017-10-23,33200,34000,32700,33300,89770,983800.0,29543558.0
2017-10-24,33300,33800,32650,33400,111338,986755.0,29543558.0
2017-10-25,33900,35900,33850,35750,465534,1056182.0,29543558.0
2017-10-26,35800,36250,34850,35750,270024,1056182.0,29543558.0
2017-10-27,36150,37500,35150,35450,185570,1047319.0,29543558.0
2017-10-30,35950,36550,34950,35050,157153,1035502.0,29543558.0
2017-10-31,35600,35600,33800,34100,190489,1007435.0,29543558.0
2017-11-01,34200,34550,33300,33500,139634,989709.0,29543558.0
2017-11-02,33450,34600,32650,33750,191216,997095.0,29543558.0
2017-11-03,33800,34250,33150,33750,67862,997095.0,29543558.0
2017-11-06,33750,34450,33300,33950,84551,1003004.0,29543558.0
2017-11-07,34050,34700,33550,34350,102255,1014821.0,29543558.0
2017-11-08,34500,34550,33700,34200,77015,1010390.0,29543558.0
2017-11-09,34100,34250,33600,33600,68476,992664.0,29543558.0
2017-11-10,33650,34200,33600,34150,48467,1008913.0,29543558.0
2017-11-13,34450,35700,34400,35150,184529,1038456.0,29543558.0
2017-11-14,35600,36000,34500,35000,172107,1034025.0,29543558.0
2017-11-15,34800,35450,34100,34750,150743,1026639.0,29543558.0
2017-11-16,34500,35000,33300,33350,181420,985278.0,29543558.0
2017-11-17,33350,33400,31500,31650,244080,935054.0,29543558.0
2017-11-20,31200,32900,31200,32000,151192,945394.0,29543558.0
2017-11-21,32000,32500,31200,31400,136842,927668.0,29543558.0
2017-11-22,31300,31800,29900,30100,250287,889261.0,29543558.0
2017-11-23,30500,31500,30100,31300,142308,924713.0,29543558.0
2017-11-24,31300,31900,30650,31300,83960,924713.0,29543558.0
2017-11-27,31650,32600,31650,32200,116851,951303.0,29543558.0
2017-11-28,32500,32550,31500,31500,69207,930622.0,29543558.0
2017-11-29,31600,32950,31600,32450,137916,958688.0,29543558.0
2017-11-30,32850,32900,31400,31900,93985,942440.0,29543558.0
2017-12-01,32000,32700,31000,32650,95242,964597.0,29543558.0
2017-12-04,32650,32800,31400,31800,71256,939485.0,29543558.0
2017-12-05,31700,31950,31150,31300,49938,924713.0,29543558.0
2017-12-06,31350,31700,30400,30450,91235,899601.0,29543558.0
2017-12-07,30450,30850,30000,30100,67625,889261.0,29543558.0
2017-12-08,29950,30800,29900,29950,57585,884830.0,29543558.0
2017-12-11,29500,30800,29500,30800,78639,909942.0,29543558.0
2017-12-12,30750,30750,29600,29800,75133,880398.0,29543558.0
2017-12-13,29800,30350,29750,29900,44252,883352.0,29543558.0
2017-12-14,30000,30250,29400,30250,122629,893693.0,29543558.0
2017-12-15,30250,30300,28300,28850,115219,852332.0,29543558.0
2017-12-18,29500,30000,28850,28850,60919,852332.0,29543558.0
2017-12-19,28500,29450,28000,29300,67234,865626.0,29543558.0
2017-12-20,29300,29300,28200,28200,50842,833128.0,29543558.0
2017-12-21,28200,28850,27650,27750,63496,819834.0,29543558.0
2017-12-22,27300,29100,26850,29100,105848,859718.0,29543558.0
2017-12-26,29450,33150,29450,32650,375707,964597.0,29543558.0
2017-12-27,32250,32250,31300,32150,92970,949825.0,29543558.0
2017-12-28,31950,33200,31200,32550,119643,961643.0,29543558.0
2018-01-02,32350,33400,31850,32800,74023,969029.0,29543558.0
2018-01-03,32700,32950,31100,31450,111509,929145.0,29543558.0
2018-01-04,31500,31750,30350,30350,108123,896647.0,29543558.0
2018-01-05,30150,31250,30150,30550,53362,902556.0,29543558.0
2018-01-08,30550,30550,29050,30000,133050,886307.0,29543558.0
2018-01-09,30000,30850,29200,30000,127633,886307.0,29543558.0
2018-01-10,30700,32300,30600,31750,221632,938008.0,29543558.0
2018-01-11,31950,32000,31250,31800,90404,939485.0,29543558.0
